Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000117640,MTFR1L,72,0.11568,95,0.56536,73,0.16391,71,0.10461,65,-0.0475,57,-0.2450,62,-0.1043,35,-1.0060,40,-0.7845,91,0.49450
ENSG00000117632,STMN1,1671,0.97600,906,-0.0321,1301,0.62963,325,-1.5986,1024,0.16364,665,-0.5142,1233,0.46447,949,0.04134,283,-1.8004,509,-0.9227
ENSG00000158008,EXTL1,43,0.40841,25,-0.4183,44,0.51034,18,-0.9737,47,0.55441,43,0.40357,44,0.44395,0,-5.3061,27,-0.3200,30,-0.1433
ENSG00000142684,ZNF593,38,-0.0589,67,0.83786,57,0.65329,36,-0.1745,26,-0.6436,48,0.29173,45,0.19428,20,-1.0820,9,-2.2716,36,-0.1416
ENSG00000142669,SH3BGRL3,161,0.11409,137,-0.1367,139,-0.1319,143,-0.0767,151,0.01054,163,0.13537,223,0.64671,188,0.36822,110,-0.4851,94,-0.7289
ENSG00000158062,UBXN11,10,-0.6826,11,-0.5574,15,-0.0938,20,0.35189,18,0.19449,14,-0.2132,38,1.43078,6,-1.5365,5,-1.6131,24,0.61464
ENSG00000117682,DHDDS,34,0.70735,15,-0.5494,35,0.85020,13,-0.7856,13,-0.7654,16,-0.4435,14,-0.6444,9,-1.3655,22,-0.0035,35,0.73366
ENSG00000198830,HMGN2,216,0.11312,216,0.11716,111,-0.9906,304,0.67072,188,-0.1002,327,0.79617,235,0.24821,263,0.43610,137,-0.5950,101,-1.0546
ENSG00000117713,ARID1A,76,-0.1141,68,-0.2955,55,-0.6632,135,0.81754,65,-0.3608,61,-0.4627,27,-1.6701,119,0.60535,73,-0.1726,166,1.16624
ENSG00000204160,ZDHHC18,48,1.81398,10,-0.7036,20,0.38812,15,-0.1266,17,0.06680,12,-0.4944,4,-2.1042,10,-0.6712,14,-0.2615,9,-0.8404
ENSG00000142751,GPN2,38,1.09243,5,-1.9079,17,-0.1882,12,-0.7359,15,-0.3577,15,-0.3783,20,0.05343,21,0.14491,33,0.83637,19,-0.0240
ENSG00000090273,NUDC,189,-0.2169,237,0.13899,279,0.45245,159,-0.4852,260,0.28752,255,0.25558,363,0.83769,141,-0.6696,127,-0.8301,101,-1.1794
ENSG00000253368,TRNP1,33,-0.4116,73,0.83311,74,0.98547,19,-1.2749,69,0.74149,41,-0.0977,64,0.61334,5,-3.2587,13,-1.7624,16,-1.5387
ENSG00000090020,SLC9A1,24,0.33757,53,1.73474,32,0.95819,6,-1.6258,15,-0.3702,23,0.27952,15,-0.3702,0,-5.7385,6,-1.7814,4,-2.0760
ENSG00000142784,WDTC1,32,0.14160,27,-0.1246,24,-0.3091,27,-0.1158,39,0.46876,26,-0.1814,24,-0.2804,19,-0.6328,44,0.64574,34,0.23839
ENSG00000186501,TMEM222,51,0.34220,35,-0.2535,48,0.27245,27,-0.6490,42,0.01714,38,-0.1484,41,-0.0051,33,-0.3355,43,0.03975,49,0.25531
ENSG00000158195,WASF2,30,-1.3583,29,-1.4107,12,-2.8604,198,1.68816,58,-0.3593,57,-0.3839,17,-2.2092,240,2.06930,81,0.15159,75,0.02854
ENSG00000126705,AHDC1,93,1.21031,29,-0.6490,32,-0.5626,33,-0.4787,42,-0.0760,20,-1.2228,21,-1.1592,34,-0.4300,65,0.60714,90,1.15898
ENSG00000126709,IFI6,181,0.59721,117,-0.1061,116,-0.1327,275,1.31422,75,-0.7877,95,-0.4254,84,-0.6308,118,-0.0979,83,-0.6462,118,-0.0936
ENSG00000009780,FAM76A,35,0.78762,18,-0.2304,20,-0.0615,5,-2.1433,14,-0.6423,13,-0.7482,14,-0.6706,33,0.69859,14,-0.6394,48,1.33175
ENSG00000117758,STX12,152,0.78553,95,0.01658,124,0.51119,47,-1.0480,81,-0.2338,87,-0.1174,99,0.08499,100,0.09512,47,-1.0436,75,-0.3447
ENSG00000117751,PPP1R8,60,1.10544,23,-0.4494,27,-0.2268,30,-0.0030,21,-0.5741,43,0.55206,28,-0.1466,46,0.67745,21,-0.5878,10,-1.6709
ENSG00000117748,RPA2,40,-0.3189,51,0.05893,66,0.53305,98,1.13424,34,-0.5637,51,0.06431,60,0.31971,27,-0.8947,24,-1.1114,23,-1.1239
ENSG00000126698,DNAJC8,265,0.32607,214,-0.0161,226,0.08259,171,-0.3671,239,0.16101,178,-0.3039,213,-0.0209,252,0.24433,180,-0.2817,211,-0.0328
ENSG00000130770,ATP5IF1,172,-1.1301,583,0.79624,461,0.45855,140,-1.4367,365,0.02971,598,0.83986,778,1.29775,147,-1.3636,146,-1.3743,88,-2.1209
ENSG00000130766,SESN2,73,1.25910,69,1.16845,67,1.29729,7,-2.2202,46,0.48012,7,-2.2318,19,-0.8924,3,-3.2781,5,-2.8149,11,-1.6671
ENSG00000204138,PHACTR4,32,-0.4495,7,-2.5684,8,-2.5786,24,-0.9085,23,-0.9404,22,-1.0467,14,-1.6816,105,1.50305,149,2.19758,79,1.00878
ENSG00000180098,TRNAU1AP,20,-0.3249,19,-0.3473,19,-0.4622,23,-0.1168,12,-1.1135,30,0.30699,13,-0.9344,17,-0.5942,18,-0.4984,81,2.08333
ENSG00000120656,TAF12,7,-1.0243,21,0.64029,21,0.77655,7,-1.0394,9,-0.7040,21,0.67926,23,0.78308,12,-0.2613,4,-1.7129,7,-1.0230
ENSG00000198492,YTHDF2,138,0.91485,126,0.75715,116,0.70641,40,-1.0508,55,-0.5635,69,-0.2168,72,-0.1350,64,-0.3202,24,-1.8155,49,-0.7320
ENSG00000159023,EPB41,20,-0.3468,60,1.42140,26,0.01862,11,-1.1966,17,-0.5969,11,-1.2939,7,-1.8569,7,-1.9639,25,-0.0348,70,1.72387
ENSG00000116350,SRSF4,118,0.33017,94,-0.0363,79,-0.3281,110,0.21281,58,-0.7706,55,-0.8697,60,-0.7209,115,0.28995,174,0.98128,113,0.26016
ENSG00000116353,MECR,15,-0.8483,20,-0.3803,35,0.59836,21,-0.2926,25,-0.0575,18,-0.5276,46,0.97633,11,-1.3159,31,0.32321,23,-0.1617
ENSG00000060656,PTPRU,41,1.57016,1,-3.2675,16,0.02044,29,0.96493,25,0.73864,3,-2.2983,11,-0.6040,7,-1.2117,17,0.14713,8,-0.9949
ENSG00000162511,LAPTM5,0,-5.7261,19,0.37940,11,-0.5530,24,0.68497,20,0.39175,33,1.24726,37,1.45821,3,-2.3407,8,-0.9165,3,-2.2983
ENSG00000162512,SDC3,35,-0.8634,26,-1.3113,45,-0.5289,129,1.22744,36,-0.8285,51,-0.3015,41,-0.6269,86,0.53755,56,-0.1459,128,1.20328
ENSG00000134644,PUM1,357,1.26310,182,0.13773,143,-0.2765,189,0.19168,132,-0.3748,96,-0.8636,130,-0.3976,106,-0.7132,188,0.18853,176,0.08285
ENSG00000121766,ZCCHC17,252,1.11330,127,-0.0180,118,-0.1509,91,-0.5365,96,-0.4472,91,-0.5341,126,-0.0250,142,0.15898,147,0.21140,105,-0.3156
ENSG00000121769,FABP3,68,0.78878,37,-0.1915,77,1.18993,25,-0.8092,26,-0.7080,31,-0.4547,59,0.55078,5,-3.0108,28,-0.6330,25,-0.7677
ENSG00000162517,PEF1,75,0.62560,37,-0.4746,78,0.78822,29,-0.8800,50,-0.0097,39,-0.4136,70,0.51685,37,-0.4816,8,-2.7384,58,0.20555
ENSG00000084636,COL16A1,28,-0.3782,27,-0.4715,31,-0.2545,30,-0.2696,23,-0.7157,20,-0.9190,29,-0.3562,41,0.21536,33,-0.1269,104,1.81044
ENSG00000121753,ADGRB2,273,0.79440,86,-1.0222,200,0.31986,194,0.23443,189,0.18959,140,-0.2768,280,0.83709,30,-2.5724,89,-0.9824,162,-0.0520
ENSG00000184007,PTP4A2,304,-0.2314,105,-1.8411,130,-1.6208,343,-0.0428,251,-0.5268,129,-1.5389,142,-1.3951,1185,2.13920,951,1.70047,203,-0.8492
ENSG00000121774,KHDRBS1,119,0.05577,100,-0.2247,104,-0.1790,139,0.30060,93,-0.3307,196,0.86804,162,0.55092,149,0.40830,36,-1.7455,65,-0.8849
ENSG00000025800,KPNA6,168,1.02430,106,0.25555,97,0.13225,57,-0.6962,50,-0.8930,76,-0.2738,69,-0.4147,84,-0.1073,75,-0.2896,112,0.34222
ENSG00000084652,TXLNA,27,0.05287,30,0.19385,33,0.38814,29,0.12472,21,-0.3320,11,-1.2551,14,-0.9457,31,0.24137,31,0.24288,31,0.23153
ENSG00000160050,CCDC28B,6,-1.1828,3,-2.2407,10,-0.5791,16,0.09599,10,-0.5433,44,1.86527,29,1.13217,10,-0.5860,2,-2.5321,19,0.45507
ENSG00000084623,EIF3I,90,0.14425,71,-0.2275,117,0.63905,63,-0.4092,77,-0.1127,107,0.42095,129,0.72715,76,-0.1366,27,-1.6861,33,-1.4046
ENSG00000116478,HDAC1,6,-1.5529,13,-0.4981,8,-1.2485,34,1.06050,5,-1.8532,21,0.27040,12,-0.6154,49,1.69246,25,0.53646,15,-0.2808
ENSG00000175130,MARCKSL1,110,-0.5228,79,-1.0224,37,-2.2804,169,0.14368,84,-0.9286,190,0.33316,79,-1.0317,718,2.87094,129,-0.2814,64,-1.3456
ENSG00000160058,BSDC1,77,0.71799,24,-1.1112,60,0.35590,41,-0.2724,43,-0.2127,33,-0.6109,31,-0.7001,63,0.39650,51,0.04527,58,0.27425
ENSG00000160062,ZBTB8A,25,0.52259,9,-1.0996,13,-0.4917,7,-1.4212,14,-0.3520,9,-1.0318,25,0.53714,33,0.95839,24,0.45815,26,0.55183
ENSG00000176261,ZBTB8OS,11,-1.7309,49,0.47381,30,-0.2960,28,-0.3834,43,0.25370,53,0.59990,62,0.87128,33,-0.1593,30,-0.2955,29,-0.3223
ENSG00000162521,RBBP4,118,0.19482,120,0.22771,115,0.17524,132,0.37741,50,-1.1129,87,-0.2784,99,-0.0844,135,0.40600,46,-1.2630,130,0.35470
ENSG00000162522,KIAA1522,6,-1.4675,5,-1.8803,7,-1.5224,17,-0.0501,20,0.26106,49,1.77063,33,1.07698,1,-3.4726,23,0.46640,22,0.34696
ENSG00000134684,YARS,136,0.30391,240,1.26148,192,1.01016,33,-1.8349,75,-0.6249,74,-0.6440,127,0.19022,29,-2.0263,65,-0.8465,74,-0.6429
ENSG00000116497,S100PBP,5,-1.5298,18,0.35451,9,-0.7136,27,1.08717,13,-0.1000,7,-1.0244,9,-0.6073,31,1.29354,8,-0.8384,18,0.37747
ENSG00000160097,FNDC5,10,-1.4847,93,2.11896,45,0.89456,2,-3.7754,35,0.35690,28,0.04627,39,0.54608,6,-2.2746,1,-4.2574,0,-5.0123
ENSG00000121905,HPCA,168,0.35343,81,-0.7757,199,0.72868,39,-1.8730,133,-0.0202,132,-0.0255,363,1.69923,6,-4.5789,83,-0.7469,75,-0.8939
ENSG00000121900,TMEM54,17,-1.2963,83,1.24035,30,-0.4669,71,0.96809,58,0.62735,41,0.07813,56,0.58470,39,-0.0240,2,-4.0396,5,-2.9983
ENSG00000004455,AK2,19,-1.0470,69,0.94236,22,-0.9312,33,-0.2603,25,-0.6649,65,0.85144,25,-0.6775,74,1.07670,17,-1.1965,53,0.50407
ENSG00000142920,AZIN2,9,-0.8543,42,1.59291,30,1.17271,0,-6.2698,10,-0.7555,9,-0.8737,16,0.03555,18,0.15307,1,-3.4273,12,-0.3906
ENSG00000160094,ZNF362,15,-0.5526,15,-0.4890,16,-0.4671,28,0.44016,24,0.20400,29,0.46309,12,-0.8347,18,-0.2318,31,0.61082,29,0.49088
ENSG00000134686,PHC2,53,0.02392,64,0.31773,49,-0.1398,44,-0.2725,53,0.00658,42,-0.3353,58,0.15829,73,0.52973,66,0.36043,27,-1.0023
ENSG00000163866,SMIM12,54,0.32984,49,0.18534,68,0.80936,25,-0.8529,50,0.22090,45,0.03952,61,0.53871,21,-1.0777,10,-2.1824,30,-0.5900
ENSG00000116544,DLGAP3,29,-0.3112,10,-1.8216,33,-0.1215,31,-0.2301,78,1.29893,43,0.30392,67,1.03546,2,-3.8922,45,0.38357,19,-0.9203
ENSG00000163867,ZMYM6,21,-0.2625,39,0.69676,27,0.10674,21,-0.2701,24,-0.0691,19,-0.4729,29,0.20919,18,-0.5582,27,0.10792,27,0.07305
ENSG00000116560,SFPQ,234,-0.4078,248,-0.3188,173,-0.9433,220,-0.5014,128,-1.3239,227,-0.4517,134,-1.2511,428,0.55482,755,1.54446,620,1.18597
ENSG00000146463,ZMYM4,74,0.25121,103,0.79576,60,-0.0718,81,0.40836,46,-0.4841,61,-0.0414,57,-0.1661,58,-0.1272,38,-0.7614,53,-0.2547
ENSG00000142687,KIAA0319L,88,0.38166,102,0.62448,53,-0.4553,91,0.44824,62,-0.1658,51,-0.4648,48,-0.5790,46,-0.6150,54,-0.3872,112,0.78717
ENSG00000020129,NCDN,582,0.62782,377,-0.0759,644,0.92165,156,-1.4228,264,-0.6297,297,-0.4470,821,1.21762,34,-3.6358,200,-1.0486,328,-0.2925
ENSG00000126067,PSMB2,108,0.43624,71,-0.2367,121,0.69979,69,-0.2740,70,-0.2489,78,-0.0862,97,0.25942,75,-0.1431,19,-2.1883,78,-0.0900
ENSG00000142686,C1orf216,75,0.27992,83,0.44471,123,1.30496,24,-1.4600,46,-0.4920,41,-0.6572,78,0.34402,13,-2.3621,23,-1.5493,64,0.01288
ENSG00000134698,AGO4,15,-0.3534,28,0.61946,15,-0.3153,10,-0.9531,11,-0.7924,21,0.18248,17,-0.1823,14,-0.4521,30,0.75977,30,0.74085
ENSG00000092847,AGO1,50,0.16900,14,-1.7357,33,-0.5031,64,0.58586,26,-0.8282,27,-0.7533,51,0.21968,34,-0.4125,86,1.08390,72,0.76596
ENSG00000126070,AGO3,60,0.08678,60,0.07789,30,-1.0515,36,-0.7011,37,-0.6793,29,-1.0271,20,-1.5586,130,1.38133,102,0.94368,93,0.78960
ENSG00000116863,ADPRHL2,4,-1.8456,18,0.33657,19,0.45252,20,0.52607,16,0.09769,15,0.05699,8,-0.9416,21,0.58915,3,-2.1247,17,0.27886
ENSG00000054116,TRAPPC3,12,-1.5300,33,-0.0377,53,0.84994,21,-0.7310,30,-0.1687,40,0.27736,66,1.10688,22,-0.6403,16,-1.0798,23,-0.5851
ENSG00000116871,MAP7D1,108,-0.7526,139,-0.3578,173,-0.0230,160,-0.1399,144,-0.3083,137,-0.3852,261,0.64471,262,0.65017,252,0.58894,118,-0.6099
ENSG00000054118,THRAP3,279,0.89296,211,0.43154,149,-0.1372,124,-0.4129,105,-0.6666,92,-0.8719,94,-0.8417,217,0.47526,180,0.16994,177,0.14380
ENSG00000181817,LSM10,32,0.12670,18,-0.7922,43,0.66676,17,-0.8281,37,0.32519,49,0.80356,67,1.33803,13,-1.2536,2,-3.7564,7,-2.0520
ENSG00000116885,OSCP1,19,0.28448,10,-0.7032,24,0.80803,7,-1.0858,21,0.49155,22,0.55091,15,-0.0135,3,-2.2811,5,-1.5469,20,0.36420
ENSG00000116898,MRPS15,42,-0.1843,50,0.08487,59,0.39872,22,-1.1950,57,0.28666,96,1.16507,87,0.99338,33,-0.5743,9,-2.5105,8,-2.5587
ENSG00000163873,GRIK3,78,1.97117,23,-0.1191,17,-0.5849,24,-0.0866,23,-0.0955,0,-4.8787,4,-2.6022,2,-3.3206,40,0.76520,44,0.91437
ENSG00000163875,MEAF6,137,0.50423,124,0.33709,144,0.67699,82,-0.3016,116,0.23113,85,-0.2486,102,0.02532,27,-1.9669,47,-1.1574,92,-0.1337
ENSG00000163877,SNIP1,19,0.36416,10,-0.6468,24,0.88776,19,0.35811,9,-0.8090,8,-0.8927,10,-0.5930,15,0.03682,22,0.60872,4,-1.7787
ENSG00000134697,GNL2,32,0.31846,46,0.92044,34,0.49789,14,-0.9195,4,-2.7837,16,-0.7190,15,-0.8630,30,0.24355,55,1.21954,6,-2.1215
ENSG00000116922,C1orf109,25,0.43502,13,-0.5129,46,1.80379,1,-4.2688,15,-0.2919,11,-0.8094,16,-0.2662,9,-1.0959,6,-1.5561,18,-0.0243
ENSG00000185090,MANEAL,24,0.52154,28,0.73761,30,0.97530,28,0.77174,8,-1.1268,15,-0.2683,10,-0.9108,1,-3.4994,9,-0.9445,10,-0.8501
ENSG00000197982,C1orf122,108,-0.4514,98,-0.6090,113,-0.4186,192,0.45587,172,0.28036,245,0.86407,211,0.60982,221,0.68828,41,-1.9207,76,-0.9890
ENSG00000188786,MTF1,29,0.50414,10,-1.0809,13,-0.7988,35,0.80008,9,-1.2599,18,-0.2424,9,-1.2331,37,0.88822,37,0.88702,23,0.11974
ENSG00000183431,SF3A3,96,1.02038,54,0.05634,67,0.46231,62,0.28509,45,-0.2297,59,0.20494,45,-0.2054,30,-0.8076,15,-1.8232,29,-0.8988
ENSG00000183520,UTP11,18,-0.6129,21,-0.4105,40,0.69347,16,-0.8504,18,-0.5950,41,0.64588,42,0.69396,21,-0.3653,13,-1.0852,29,0.12068
ENSG00000116954,RRAGC,72,0.77682,48,0.12325,57,0.45787,26,-0.8518,17,-1.4408,39,-0.1913,27,-0.7539,51,0.20268,47,0.07301,48,0.13170
ENSG00000174574,AKIRIN1,73,-0.1471,79,-0.0360,103,0.44997,89,0.15583,68,-0.2676,57,-0.5410,72,-0.1736,109,0.49425,70,-0.2263,62,-0.3978
ENSG00000168653,NDUFS5,282,-1.1045,727,0.36850,652,0.21614,384,-0.6342,897,0.71562,978,0.86305,1222,1.25007,244,-1.3230,131,-2.2394,186,-1.7307
ENSG00000127603,MACF1,392,-0.2623,329,-0.5340,199,-1.3896,736,0.75538,196,-1.3198,225,-1.1139,121,-2.0354,867,1.03744,751,0.79054,1078,1.42413
ENSG00000090621,PABPC4,99,0.26887,61,-0.4921,44,-1.0771,116,0.52725,112,0.46341,85,0.02211,68,-0.3185,94,0.17659,130,0.70775,69,-0.2962
ENSG00000116983,HPCAL4,380,0.72630,88,-1.5505,191,-0.4114,284,0.24719,243,-0.0014,279,0.22112,334,0.51347,48,-2.4357,327,0.47777,308,0.38144
ENSG00000084072,PPIE,45,0.22494,70,0.95172,45,0.24846,27,-0.5460,31,-0.3242,47,0.31470,35,-0.1622,25,-0.6533,21,-0.9094,36,-0.1364
ENSG00000168389,MFSD2A,6,-1.3909,16,-0.0217,9,-0.9333,54,2.03259,17,0.00092,29,0.92080,12,-0.5157,16,-0.0049,11,-0.6557,2,-2.9028
ENSG00000131236,CAP1,174,0.39742,132,-0.0533,163,0.32064,157,0.22989,91,-0.6165,163,0.29110,151,0.16500,140,0.04880,56,-1.3466,106,-0.3907
ENSG00000131238,PPT1,132,0.19094,177,0.66663,166,0.64281,109,-0.1073,77,-0.6551,173,0.63369,144,0.32801,58,-1.0806,22,-2.4947,64,-0.9295
ENSG00000117000,RLF,32,0.18951,54,1.04121,24,-0.3017,12,-1.3313,20,-0.5123,13,-1.1671,12,-1.2868,40,0.54310,20,-0.5221,62,1.28741
ENSG00000084073,ZMPSTE24,33,-0.1380,64,0.93675,53,0.71149,31,-0.2353,22,-0.7268,55,0.69754,29,-0.3468,36,0.02035,9,-2.1020,10,-1.8682
ENSG00000049089,COL9A2,10,-1.1611,3,-2.9407,2,-3.1798,16,-0.5002,13,-0.8133,13,-0.8453,5,-2.2592,83,2.32809,80,2.24587,17,-0.3803
ENSG00000084070,SMAP2,194,0.72260,163,0.43674,174,0.61435,43,-1.6099,100,-0.3355,49,-1.4059,167,0.47148,44,-1.5741,122,-0.0344,137,0.16111
ENSG00000117016,RIMS3,125,-0.3267,168,0.13906,242,0.85227,86,-0.8895,231,0.66197,201,0.42955,260,0.85609,2,-5.8206,59,-1.4509,74,-1.1265
ENSG00000066136,NFYC,50,0.55369,41,0.21830,45,0.43639,43,0.29704,30,-0.2357,43,0.32148,20,-0.8844,14,-1.3581,21,-0.7894,37,0.05651
ENSG00000127124,HIVEP3,18,-0.4364,42,0.93767,20,-0.2616,8,-1.6104,36,0.66512,14,-0.7745,8,-1.5276,15,-0.6775,49,1.21035,29,0.30527
ENSG00000198815,FOXJ3,57,0.13337,28,-0.9446,80,0.77892,33,-0.7098,69,0.45206,31,-0.7878,48,-0.1276,27,-1.0323,34,-0.6525,88,0.85026
ENSG00000177181,RIMKLA,42,-0.2003,116,1.50421,77,0.91428,22,-1.1496,74,0.72662,41,-0.2231,39,-0.2997,11,-2.2040,2,-4.4207,20,-1.3117
ENSG00000127125,PPCS,38,-0.4083,48,-0.0213,58,0.29676,47,-0.0596,41,-0.2820,59,0.30444,89,0.97229,52,0.10410,24,-1.0815,25,-1.0474
ENSG00000186409,CCDC30,63,0.28110,27,-1.0319,35,-0.6719,39,-0.4754,62,0.25606,27,-1.0181,46,-0.2179,52,-0.0327,103,1.10185,92,0.89572
ENSG00000065978,YBX1,37,-1.6174,81,-0.4281,52,-1.1909,131,0.32526,105,-0.0282,193,0.96990,110,0.04672,244,1.38597,100,-0.1080,71,-0.6374
ENSG00000164008,C1orf50,10,-0.8323,6,-1.5350,24,0.49426,10,-0.9352,14,-0.3708,30,0.76672,26,0.58308,25,0.49720,17,-0.1527,14,-0.3729
ENSG00000177868,SVBP,22,-0.4307,39,0.42096,35,0.30096,17,-0.8535,34,0.22819,53,0.94283,39,0.42005,32,0.11327,15,-1.0227,5,-2.5422
ENSG00000117394,SLC2A1,49,-0.6310,91,0.33319,35,-1.2064,180,1.50812,109,0.62882,136,1.00919,49,-0.6402,47,-0.6953,37,-1.0603,42,-0.8522
ENSG00000117395,EBNA1BP2,79,0.39994,58,-0.0918,88,0.64866,27,-1.2625,47,-0.4386,98,0.74555,101,0.79315,42,-0.5925,33,-0.9449,18,-1.8116
ENSG00000179178,TMEM125,27,0.36329,1,-3.6484,3,-2.9629,16,-0.4118,12,-0.8563,5,-1.9640,2,-3.3502,130,3.61677,21,-0.0312,12,-0.8260
ENSG00000066322,ELOVL1,64,0.83896,4,-3.3928,9,-2.2165,33,-0.2089,19,-1.0667,18,-1.1241,5,-2.9074,229,3.54113,8,-2.3592,23,-0.8098
ENSG00000159479,MED8,9,-1.2607,21,-0.0018,31,0.73163,11,-0.9015,18,-0.2418,24,0.19115,37,0.90562,26,0.34908,9,-1.2259,13,-0.7376
ENSG00000198198,SZT2,6,-1.9837,24,0.08314,9,-1.4432,26,0.22948,8,-1.5230,3,-2.8459,9,-1.4164,29,0.34585,54,1.41984,75,2.04257
ENSG00000178922,HYI,13,-0.4311,19,0.20372,6,-1.5635,18,0.10665,20,0.27170,50,1.81487,14,-0.2682,23,0.47813,7,-1.3215,10,-0.7762
ENSG00000142949,PTPRF,70,-0.6064,73,-0.5437,130,0.40805,167,0.77863,54,-0.9999,70,-0.6122,138,0.45862,132,0.39271,58,-0.8830,117,0.19467
ENSG00000066135,KDM4A,43,0.95797,41,0.88908,25,0.06984,20,-0.2274,19,-0.3504,17,-0.5147,10,-1.3405,21,-0.1604,13,-0.9482,28,0.24151
ENSG00000126091,ST3GAL3,11,-1.6743,39,0.25336,37,0.19990,32,-0.0486,35,0.11432,37,0.19477,55,0.83601,9,-1.9452,33,0.00393,38,0.20443
ENSG00000117408,IPO13,68,0.39153,12,-2.2219,44,-0.3206,75,0.55340,35,-0.6561,51,-0.0878,50,-0.0975,141,1.64601,22,-1.3640,45,-0.2592
ENSG00000117410,ATP6V0B,350,0.38125,303,0.15027,480,1.05422,138,-1.0680,174,-0.7156,194,-0.5525,445,0.78057,134,-1.1171,136,-1.0888,203,-0.4825
ENSG00000117411,B4GALT2,16,-1.8159,38,-0.5453,45,-0.3322,91,0.83848,87,0.76324,76,0.53903,64,0.25831,32,-0.8239,55,0.03109,49,-0.1712
ENSG00000196517,SLC6A9,14,0.51705,7,-0.6445,15,0.72783,2,-2.1621,6,-0.8809,0,-7.3390,4,-1.3817,45,2.65255,1,-3.0887,4,-1.3771
ENSG00000178028,DMAP1,83,0.67212,69,0.38175,73,0.52267,54,-0.0121,31,-0.8681,41,-0.4298,56,0.03514,35,-0.6615,39,-0.5180,46,-0.2746
ENSG00000117419,ERI3,101,0.00625,85,-0.2667,130,0.45308,121,0.29267,99,-0.0256,121,0.29132,121,0.29401,61,-0.7710,87,-0.2394,54,-0.9732
ENSG00000187147,RNF220,92,-0.4216,121,0.01302,138,0.25489,92,-0.4109,119,-0.0196,86,-0.5238,141,0.25756,154,0.39987,164,0.49994,75,-0.7189
ENSG00000142937,RPS8,514,-0.8459,651,-0.4833,569,-0.7487,972,0.14693,1157,0.42851,1307,0.63068,1320,0.64721,1562,0.93221,773,-0.2152,355,-1.4042
ENSG00000070785,EIF2B3,20,-0.1169,19,-0.1711,39,1.13590,13,-0.7104,15,-0.5931,24,0.14634,19,-0.1758,18,-0.3080,16,-0.4910,15,-0.5485
ENSG00000126088,UROD,56,-0.3699,61,-0.2253,113,0.87589,41,-0.8284,59,-0.2894,101,0.57217,88,0.34567,48,-0.5973,21,-1.7936,77,0.12843
ENSG00000117450,PRDX1,250,0.02612,278,0.19783,249,0.02206,258,0.07719,191,-0.3919,541,1.32276,245,-0.0029,272,0.16042,47,-2.4863,123,-1.0705
ENSG00000117448,AKR1A1,29,-0.0347,35,0.25018,39,0.49537,7,-2.1142,21,-0.5592,69,1.41916,32,0.11529,34,0.19722,5,-2.5289,17,-0.8817
ENSG00000132780,NASP,67,-0.7012,71,-0.6103,57,-1.0080,34,-1.7268,37,-1.6028,64,-0.7608,38,-1.5484,276,1.64002,339,2.04198,118,0.18067
ENSG00000159592,GPBP1L1,20,-0.5954,25,-0.2177,35,0.30445,22,-0.4334,29,-0.0034,24,-0.2883,31,0.09977,54,0.98875,27,-0.1428,20,-0.5815
ENSG00000086015,MAST2,22,0.05308,14,-0.5991,29,0.56204,18,-0.2469,37,0.87647,24,0.18643,23,0.11925,7,-1.5399,7,-1.5556,23,0.11849
ENSG00000117461,PIK3R3,9,-1.6078,55,1.09469,41,0.68122,45,0.75776,31,0.14758,16,-0.8425,7,-2.0464,13,-1.1637,8,-1.8551,43,0.69214
ENSG00000085998,POMGNT1,48,-0.0581,56,0.19194,49,-0.0454,55,0.15123,20,-1.3597,79,0.75232,47,-0.0939,61,0.31823,39,-0.3761,45,-0.1441
ENSG00000132128,LRRC41,17,-1.2697,32,-0.2877,56,0.68338,46,0.26575,23,-0.8129,47,0.29759,44,0.20269,32,-0.2935,46,0.26066,28,-0.5199
ENSG00000173660,UQCRH,271,-0.5364,471,0.33672,529,0.59996,145,-1.4754,457,0.28806,676,0.94014,817,1.27144,104,-1.9654,102,-2.0019,97,-2.0790
ENSG00000117481,NSUN4,35,0.41744,44,0.80325,32,0.34052,14,-0.9331,16,-0.7711,18,-0.5592,14,-1.0130,23,-0.2260,41,0.70689,23,-0.2205
ENSG00000117480,FAAH,40,0.48068,19,-0.7063,38,0.42622,12,-1.3830,17,-0.8806,18,-0.7540,32,0.11414,48,0.75526,19,-0.6809,48,0.75798
ENSG00000079277,MKNK1,20,-0.3616,35,0.51903,29,0.25717,23,-0.1215,11,-1.1679,29,0.24346,20,-0.3510,17,-0.5672,15,-0.7607,47,1.01696
ENSG00000123472,ATPAF1,101,-0.4490,158,0.24898,157,0.27098,127,-0.0912,157,0.23993,207,0.69590,172,0.38626,66,-1.1039,84,-0.7314,98,-0.4918
ENSG00000159658,EFCAB14,74,-0.4766,60,-0.7949,45,-1.3122,180,0.94902,81,-0.3497,117,0.23211,47,-1.1745,204,1.16944,131,0.41688,125,0.34653
