Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000117408,IPO13,50,0.72924,19,-1.1858,22,-0.8139,72,1.07082,30,-0.3946
ENSG00000117410,ATP6V0B,453,0.97143,335,0.14633,142,-1.2065,212,-0.6013,128,-1.4560
ENSG00000117411,B4GALT2,46,-0.2786,35,-0.7614,77,0.61736,87,0.82890,62,0.29985
ENSG00000178028,DMAP1,85,0.69105,61,-0.1172,63,-0.0322,48,-0.4502,37,-0.9070
ENSG00000117419,ERI3,112,0.11353,94,-0.2380,114,0.10685,167,0.73660,80,-0.4892
ENSG00000187147,RNF220,113,0.46008,96,0.04442,60,-0.6986,90,-0.0636,70,-0.5018
ENSG00000142937,RPS8,838,-0.1326,632,-0.6415,1134,0.39153,1083,0.31574,1159,0.48243
ENSG00000070785,EIF2B3,46,0.79389,31,-0.1167,26,-0.3868,28,-0.2953,18,-1.0166
ENSG00000126088,UROD,89,0.71420,53,-0.4310,47,-0.5592,96,0.58052,38,-0.9234
ENSG00000117450,PRDX1,255,-0.1135,170,-0.8430,336,0.36554,618,1.40760,232,-0.2476
ENSG00000117448,AKR1A1,47,0.48709,25,-0.8176,62,0.77938,52,0.46922,23,-0.8210
ENSG00000132780,NASP,57,-0.3181,56,-0.3119,161,1.51342,38,-0.8601,65,-0.0235
ENSG00000159592,GPBP1L1,37,0.17013,37,0.17507,36,0.10900,32,-0.0970,24,-0.5936
ENSG00000159596,TMEM69,13,0.06399,11,-0.1584,13,0.13658,15,0.33696,11,-0.1867
ENSG00000086015,MAST2,28,0.59182,18,-0.4042,20,-0.1695,34,0.67710,11,-1.0491
ENSG00000117461,PIK3R3,28,-0.7559,49,0.39308,89,1.31748,36,-0.1707,30,-0.4960
ENSG00000085998,POMGNT1,39,-0.1508,50,0.38199,29,-0.5187,48,0.23225,37,-0.2056
ENSG00000132128,LRRC41,30,-0.0316,30,-0.0088,21,-0.5585,50,0.80801,26,-0.2512
ENSG00000173660,UQCRH,401,0.46178,333,0.00931,119,-1.5667,417,0.36933,252,-0.4666
ENSG00000117481,NSUN4,17,-0.2042,22,0.31805,16,-0.1838,17,-0.1536,19,0.04496
ENSG00000117480,FAAH,30,1.00456,16,-0.4186,13,-0.6938,22,0.12041,10,-1.1587
ENSG00000079277,MKNK1,14,-0.6478,25,0.55077,29,0.67096,20,0.06900,15,-0.3793
ENSG00000123472,ATPAF1,136,0.32013,111,-0.1270,85,-0.5239,106,-0.1712,118,-0.0037
ENSG00000159658,EFCAB14,65,-0.3555,57,-0.5700,140,0.98050,98,0.38500,89,0.25245
ENSG00000186377,CYP4X1,16,0.22772,19,0.55607,10,-0.5981,12,-0.3167,8,-0.8846
ENSG00000162368,CMPK1,133,0.39609,123,0.17486,56,-1.0662,98,-0.2198,92,-0.3471
ENSG00000162373,BEND5,33,-0.3927,75,1.53933,5,-2.8490,6,-2.7483,32,-0.3682
ENSG00000162374,ELAVL4,178,-0.5599,444,1.53680,100,-1.2911,57,-2.1249,176,-0.4742
ENSG00000185104,FAF1,47,0.45014,37,-0.1089,28,-0.4895,38,-0.0349,32,-0.3534
ENSG00000123091,RNF11,424,0.24165,447,0.32253,162,-1.3146,384,0.00664,310,-0.3597
ENSG00000085832,EPS15,185,-0.1362,252,0.52633,130,-0.6371,105,-0.9606,214,0.15133
ENSG00000117859,OSBPL9,19,-0.1899,25,0.33409,21,-0.0102,24,0.23231,17,-0.3347
ENSG00000078618,NRDC,129,0.18650,150,0.48241,108,-0.1458,69,-0.8389,82,-0.6200
ENSG00000169213,RAB3B,33,-0.5462,57,0.59490,30,-0.5675,31,-0.5000,54,0.40951
ENSG00000117862,TXNDC12,36,0.54323,24,-0.3546,25,-0.1977,47,0.79812,14,-1.1584
ENSG00000134717,BTF3L4,58,0.40361,48,-0.0271,31,-0.7069,68,0.52370,31,-0.7447
ENSG00000157077,ZFYVE9,60,0.18200,83,0.86357,30,-0.9515,19,-1.6364,37,-0.6938
ENSG00000134748,PRPF38A,47,-0.4280,41,-0.6338,136,1.43363,68,0.25835,60,0.05677
ENSG00000134744,TUT4,56,-1.0676,103,0.15336,249,1.62533,44,-1.1996,113,0.29272
ENSG00000162377,COA7,32,0.17940,34,0.29162,25,-0.2674,20,-0.6063,25,-0.2858
ENSG00000162378,ZYG11B,169,0.03312,231,0.69620,69,-1.3385,113,-0.6007,140,-0.2968
ENSG00000116171,SCP2,106,0.06489,76,-0.5638,145,0.55333,153,0.64271,91,-0.2166
ENSG00000162384,CZIB,49,0.39893,33,-0.3991,45,0.12170,68,0.80204,23,-0.9634
ENSG00000162385,MAGOH,25,0.30207,25,0.32529,5,-2.2369,27,0.33156,16,-0.5163
ENSG00000157193,LRP8,25,-0.6256,38,0.26892,33,-0.0032,40,0.27620,41,0.34198
ENSG00000058799,YIPF1,23,0.97555,19,0.33726,6,-1.3641,10,-0.6535,4,-2.0108
ENSG00000081870,HSPB11,27,0.45860,16,-0.5733,31,0.52046,31,0.52260,13,-0.8791
ENSG00000116209,TMEM59,145,0.33025,99,-0.4464,127,0.01174,210,0.83536,85,-0.6622
ENSG00000116221,MRPL37,65,0.99431,30,-0.7240,22,-1.0337,68,0.69998,23,-1.0600
ENSG00000157216,SSBP3,162,-0.3554,226,0.33870,101,-0.9784,161,-0.2666,257,0.54257
ENSG00000243725,TTC4,25,0.38779,30,0.78555,16,-0.4510,12,-0.8479,6,-1.8312
ENSG00000116133,DHCR24,218,0.90760,192,0.47075,69,-1.2164,69,-1.2145,49,-1.8491
ENSG00000162402,USP24,33,-0.0147,28,-0.2965,35,0.09265,48,0.57386,33,-0.0285
ENSG00000162407,PLPP3,92,-1.1685,38,-2.4558,427,1.61327,503,1.92982,203,0.37051
ENSG00000162409,PRKAA2,91,0.58835,80,0.22970,72,0.01086,42,-0.8014,34,-1.2278
ENSG00000173406,DAB1,22,1.13222,11,-0.5264,14,0.03760,10,-0.4797,6,-1.4059
ENSG00000162601,MYSM1,66,-0.1565,110,0.98812,49,-0.5572,18,-2.0016,57,-0.3721
ENSG00000177606,JUN,99,0.28511,48,-1.0805,306,2.20875,53,-0.7745,32,-1.6171
ENSG00000134709,HOOK1,77,0.53745,91,0.84628,23,-1.4910,15,-2.1430,29,-1.2135
ENSG00000162599,NFIA,155,-0.7325,67,-2.0366,708,2.03878,314,0.56889,291,0.50658
ENSG00000162604,TM2D1,52,0.45363,33,-0.5099,53,0.34660,47,0.14431,33,-0.4465
ENSG00000162607,USP1,82,0.06630,91,0.28069,84,0.09311,30,-1.4641,79,-0.0047
ENSG00000116641,DOCK7,27,-0.8869,26,-0.8194,93,1.34936,69,0.83835,53,0.45863
ENSG00000125703,ATG4C,26,0.63232,15,-0.5876,19,-0.0811,12,-0.8038,21,0.07843
ENSG00000142856,ITGB3BP,16,-0.6798,27,0.29054,24,0.04797,23,-0.0232,30,0.50191
ENSG00000079739,PGM1,44,0.13633,24,-1.0198,40,-0.0684,99,1.43819,36,-0.2451
ENSG00000158966,CACHD1,19,-0.4232,13,-1.0636,52,1.35534,39,0.86217,24,0.09222
ENSG00000162437,RAVER2,15,-0.1416,8,-1.1944,43,1.69498,29,0.98792,9,-0.8777
ENSG00000162434,JAK1,107,-0.1180,136,0.37817,139,0.32455,50,-1.2404,109,-0.0620
ENSG00000162433,AK4,70,-0.0890,34,-1.3447,95,0.41824,171,1.42672,77,0.09784
ENSG00000116675,DNAJC6,318,0.24923,393,0.67735,112,-1.4313,133,-1.1792,224,-0.4180
ENSG00000213625,LEPROT,34,-0.6747,22,-1.2964,113,1.49479,88,1.05044,54,0.28021
ENSG00000184588,PDE4B,62,-0.0102,59,-0.1025,82,0.44049,47,-0.4446,66,0.08922
ENSG00000118473,SGIP1,169,0.37678,174,0.37966,129,-0.1740,78,-0.9422,91,-0.7703
ENSG00000198160,MIER1,68,-0.2664,74,-0.0546,105,0.51660,53,-0.5802,95,0.38404
ENSG00000142864,SERBP1,310,0.20996,265,-0.1304,381,0.47665,195,-0.5809,253,-0.2001
ENSG00000116717,GADD45A,14,-0.9823,17,-0.6132,56,1.43962,21,-0.1839,37,0.83933
ENSG00000172380,GNG12,17,-0.6792,7,-1.9435,63,1.68172,57,1.49523,24,0.03415
ENSG00000116729,WLS,28,-1.6591,33,-1.2569,181,1.71315,151,1.37777,95,0.64571
ENSG00000033122,LRRC7,80,0.30746,108,0.94953,22,-1.7603,14,-2.4408,46,-0.7184
ENSG00000066557,LRRC40,30,0.58955,28,0.34809,18,-0.4228,18,-0.4699,10,-1.3969
ENSG00000116754,SRSF11,214,-0.4498,335,0.50436,540,1.19495,116,-1.2584,190,-0.5547
ENSG00000118454,ANKRD13C,43,0.37863,42,0.27224,19,-0.9960,25,-0.5992,30,-0.3058
ENSG00000132485,ZRANB2,174,-0.0095,221,0.49265,232,0.45886,98,-0.8935,116,-0.6966
ENSG00000172260,NEGR1,559,0.34224,750,0.96153,124,-2.0644,112,-2.2190,302,-0.7958
ENSG00000178965,ERICH3,147,0.17219,236,1.24777,36,-2.0128,21,-2.7621,74,-1.0231
ENSG00000116791,CRYZ,18,-0.1113,28,0.91660,15,-0.3391,4,-2.1229,14,-0.4033
ENSG00000162623,TYW3,64,0.22282,70,0.38854,67,0.21599,29,-1.0575,38,-0.6942
ENSG00000117054,ACADM,48,-0.1946,62,0.37197,40,-0.4155,52,0.00833,51,-0.0263
ENSG00000137955,RABGGTB,34,0.22169,28,-0.1674,16,-0.9615,49,0.74142,27,-0.2470
ENSG00000117069,ST6GALNAC5,85,1.54660,46,-0.1406,22,-1.2009,17,-1.5949,12,-2.1695
ENSG00000142892,PIGK,35,0.57851,28,0.03972,18,-0.5946,16,-0.7885,22,-0.3955
ENSG00000154027,AK5,440,1.23543,299,0.13568,66,-2.1831,142,-1.0421,102,-1.6359
ENSG00000036549,AC118549.1,25,-0.3847,34,0.26782,26,-0.2256,15,-1.0819,43,0.66556
ENSG00000077254,USP33,119,-0.0388,170,0.72139,106,-0.2125,56,-1.1920,93,-0.4594
ENSG00000180488,MIGA1,161,0.45590,167,0.47790,81,-0.7678,59,-1.2475,89,-0.6823
ENSG00000162613,FUBP1,68,0.17919,65,0.05277,83,0.43088,45,-0.5094,49,-0.4170
ENSG00000162616,DNAJB4,37,0.12880,33,-0.0792,42,0.29787,25,-0.4816,34,-0.0452
ENSG00000137959,IFI44L,13,-1.1399,4,-2.9151,137,3.48176,17,-0.4579,19,-0.3189
ENSG00000117114,ADGRL2,38,0.84139,32,0.32544,11,-1.3476,3,-3.0878,18,-0.6375
ENSG00000137941,TTLL7,321,0.32338,347,0.44471,284,0.02249,70,-2.1011,200,-0.5702
ENSG00000142875,PRKACB,452,0.49120,461,0.46275,198,-0.9623,197,-0.9674,236,-0.7547
ENSG00000117133,RPF1,48,0.51636,32,-0.3584,55,0.57688,29,-0.4458,26,-0.6275
ENSG00000174021,GNG5,27,-0.3683,13,-1.5322,36,0.17755,96,1.88077,37,0.23776
ENSG00000117155,SSX2IP,346,0.71935,313,0.38664,97,-1.5013,95,-1.5390,170,-0.7198
ENSG00000162642,C1orf52,53,0.36474,57,0.46400,22,-1.1076,37,-0.3321,29,-0.7425
ENSG00000153904,DDAH1,255,0.05024,184,-0.5721,247,-0.0164,512,1.19522,206,-0.3263
ENSG00000117174,ZNHIT6,55,-0.0731,57,-0.0096,56,-0.0344,75,0.44962,52,-0.1433
ENSG00000122417,ODF2L,80,-0.4763,153,0.92245,138,0.51760,26,-2.0550,80,-0.3939
ENSG00000097033,SH3GLB1,50,-0.5531,55,-0.3365,101,0.70849,91,0.52352,81,0.38232
ENSG00000183291,SELENOF,89,0.26215,76,-0.0809,53,-0.6095,125,0.73557,55,-0.6063
ENSG00000153936,HS2ST1,46,-0.2271,42,-0.3713,81,0.74874,71,0.53192,49,-0.0468
ENSG00000143013,LMO4,1253,0.33559,1520,0.71525,479,-1.2619,476,-1.2687,718,-0.7032
ENSG00000065243,PKN2,32,-0.7495,46,0.03132,105,1.40048,30,-0.6469,50,0.17349
ENSG00000137947,GTF2B,28,0.92414,17,-0.2304,13,-0.6272,17,-0.1681,10,-1.0816
ENSG00000137944,KYAT3,20,0.63632,16,0.08763,5,-1.7323,24,0.67558,6,-1.3989
ENSG00000213516,RBMXL1,25,-0.1312,29,0.21608,33,0.35016,13,-1.0601,28,0.12345
ENSG00000197147,LRRC8B,134,0.76253,128,0.53894,42,-1.2991,43,-1.2542,41,-1.4380
ENSG00000171492,LRRC8D,40,0.32718,45,0.51471,13,-1.4822,30,-0.2050,23,-0.7154
ENSG00000162664,ZNF326,54,-0.5868,84,0.33377,135,1.03724,38,-0.9751,73,0.02846
ENSG00000233593,LINC02609,31,0.30200,35,0.52537,3,-3.1927,14,-1.0277,27,-0.0316
ENSG00000122482,ZNF644,88,-0.3114,106,0.07620,146,0.58784,78,-0.4129,112,0.17760
ENSG00000069702,TGFBR3,10,-0.9447,4,-2.3877,51,1.96214,42,1.57398,17,0.11899
ENSG00000172031,EPHX4,55,1.48434,34,0.11944,12,-1.4602,8,-2.1292,6,-2.4951
ENSG00000189195,BTBD8,880,0.94438,799,0.56571,248,-1.3834,141,-2.2136,206,-1.7662
ENSG00000174842,GLMN,28,0.36925,30,0.48514,16,-0.5706,8,-1.5522,17,-0.5090
ENSG00000122484,RPAP2,96,-0.3540,146,0.52754,129,0.19937,42,-1.5279,127,0.20269
ENSG00000067208,EVI5,88,-0.4698,127,0.31191,176,0.77549,39,-1.5672,127,0.27121
ENSG00000122406,RPL5,581,0.27866,405,-0.4608,484,-0.1019,697,0.48582,478,-0.1338
ENSG00000154511,DIPK1A,38,0.62288,31,0.10756,23,-0.4109,34,0.20646,11,-1.5451
ENSG00000143033,MTF2,37,0.00792,40,0.13878,71,1.06752,19,-1.0325,25,-0.6640
ENSG00000117500,TMED5,26,0.24459,9,-1.5510,32,0.51604,50,1.26187,21,-0.1765
ENSG00000117505,DR1,49,-0.0282,55,0.20402,47,-0.0726,31,-0.6998,53,0.11894
ENSG00000137942,FNBP1L,16,-1.3462,39,0.40489,66,1.20011,21,-0.5979,41,0.47443
ENSG00000067334,DNTTIP2,134,0.38180,120,0.10731,136,0.28079,57,-1.0718,82,-0.5504
ENSG00000023909,GCLM,31,-0.1746,40,0.40161,25,-0.4656,28,-0.2470,34,0.05337
ENSG00000137962,ARHGAP29,21,-1.6399,56,0.22145,176,2.20341,10,-2.3328,57,0.22387
ENSG00000117528,ABCD3,53,0.11885,46,-0.1947,68,0.47857,56,0.15791,41,-0.3595
ENSG00000117525,F3,25,-1.5729,10,-2.7894,170,1.88168,210,2.31868,58,0.03374
ENSG00000117519,CNN3,64,-1.1969,49,-1.5533,238,1.16474,366,1.97211,144,0.36287
ENSG00000172339,ALG14,10,-0.4230,13,0.22214,9,-0.4084,14,0.31382,14,0.31209
ENSG00000152078,TLCD4,64,0.32972,50,-0.1957,54,-0.0385,59,0.08015,46,-0.3209
ENSG00000228971,LINC02607,30,1.81984,17,0.12363,0,-6.7972,0,-5.5116,3,-2.4812
ENSG00000117569,PTBP2,59,0.52296,54,0.24397,27,-0.8799,29,-0.7902,36,-0.5049
ENSG00000117598,PLPPR5,30,0.56559,27,0.27773,8,-1.6620,25,0.10261,13,-0.9733
ENSG00000117600,PLPPR4,118,0.96012,99,0.40317,27,-1.6702,37,-1.2068,31,-1.5605
ENSG00000162688,AGL,35,-0.5587,53,0.27817,59,0.40040,51,0.17710,48,0.07539
ENSG00000117620,SLC35A3,16,-0.2193,21,0.29833,28,0.70184,15,-0.2799,14,-0.4589
ENSG00000156875,MFSD14A,41,0.61640,25,-0.4154,25,-0.3675,26,-0.2792,29,-0.1640
ENSG00000137992,DBT,55,-0.3999,61,-0.1578,105,0.73546,65,-0.0490,79,0.30467
ENSG00000224616,RTCA-AS1,17,-0.8633,24,-0.0976,77,1.87829,16,-0.7258,25,-0.0607
ENSG00000137996,RTCA,45,0.91582,32,0.00729,15,-1.1732,23,-0.5022,17,-1.0148
ENSG00000162694,EXTL2,47,-0.7315,136,1.73285,29,-1.2851,34,-1.0298,38,-0.9523
ENSG00000170989,S1PR1,20,-1.2465,9,-2.2892,109,1.83946,109,1.83893,43,0.23766
ENSG00000118733,OLFM3,112,0.91472,104,0.58980,27,-1.5972,19,-2.0931,28,-1.6591
ENSG00000060718,COL11A1,10,-1.3817,23,0.14440,43,1.16717,13,-0.7153,33,0.85229
ENSG00000185946,RNPC3,52,-1.3111,111,0.18600,267,1.64820,37,-1.5388,135,0.52170
ENSG00000198890,PRMT6,16,0.44282,12,-0.1963,4,-1.7649,19,0.55384,11,-0.2260
ENSG00000162631,NTNG1,41,0.37838,60,1.24346,12,-1.5640,8,-2.0952,9,-2.1428
ENSG00000162636,FAM102B,51,0.12390,78,1.06484,12,-2.0756,23,-1.0978,29,-0.8635
ENSG00000162639,HENMT1,21,0.48299,22,0.53552,4,-2.1153,11,-0.6761,11,-0.6724
ENSG00000134186,PRPF38B,68,-0.4008,81,-0.0335,190,1.40616,37,-1.2175,81,-0.0269
ENSG00000116266,STXBP3,39,-0.3304,34,-0.5186,99,1.29854,55,0.30445,43,-0.0897
ENSG00000121957,GPSM2,24,-0.6177,23,-0.6200,48,0.65217,45,0.54812,48,0.72876
ENSG00000121940,CLCC1,20,0.07052,19,-0.0433,25,0.36154,25,0.34050,14,-0.5482
ENSG00000085433,WDR47,134,0.41056,167,0.85003,43,-1.4569,34,-1.8014,63,-0.9687
ENSG00000197780,TAF13,93,-0.0983,122,0.47151,78,-0.3427,57,-0.8239,98,0.01473
ENSG00000215717,TMEM167B,51,0.37409,45,0.06925,31,-0.5312,48,0.14751,31,-0.6017
ENSG00000116299,KIAA1324,13,0.01618,18,0.64259,9,-0.5598,3,-1.8778,13,-0.0721
ENSG00000031698,SARS,301,0.37230,312,0.39682,202,-0.3831,163,-0.7082,163,-0.7684
ENSG00000143126,CELSR2,119,0.77881,85,-0.0599,42,-1.1361,73,-0.2869,58,-0.6893
ENSG00000134222,PSRC1,33,1.73645,8,-1.3354,3,-2.6396,23,0.40274,8,-1.3070
ENSG00000134243,SORT1,258,0.99912,167,-0.1019,128,-0.4947,131,-0.4582,71,-1.4803
ENSG00000143106,PSMA5,70,1.34540,26,-0.9275,29,-0.5845,30,-0.5380,27,-0.7573
ENSG00000174151,CYB561D1,15,0.26148,19,0.86235,6,-1.1612,11,-0.3145,5,-1.5426
ENSG00000181754,AMIGO1,46,0.36780,54,0.66873,14,-1.5859,38,-0.0684,18,-1.2996
ENSG00000065135,GNAI3,15,-0.8955,23,-0.0215,58,1.54550,28,0.28157,20,-0.2126
ENSG00000116337,AMPD2,58,0.22307,37,-0.6635,34,-0.6490,108,1.18493,47,-0.1875
ENSG00000168765,GSTM4,30,0.64292,20,-0.2830,20,-0.2408,25,0.12043,15,-0.7486
ENSG00000134201,GSTM5,20,-1.9178,11,-2.6514,142,1.59191,238,2.65868,59,0.11187
ENSG00000134202,GSTM3,179,-0.0521,104,-1.0422,258,0.54693,407,1.33057,164,-0.1987
ENSG00000168710,AHCYL1,420,-0.6277,252,-1.4363,1139,1.16300,1344,1.46167,652,0.25341
ENSG00000143093,STRIP1,20,0.04116,24,0.39059,19,-0.0530,24,0.27462,11,-0.9318
ENSG00000197106,SLC6A17,86,-0.6788,212,1.30855,58,-1.1045,52,-1.2691,113,-0.1062
ENSG00000116396,KCNC4,32,-0.5043,50,0.45825,24,-0.7634,48,0.28896,46,0.24363
ENSG00000162775,RBM15,17,0.69672,11,-0.2028,7,-0.9729,3,-2.2459,14,0.20836
ENSG00000134248,LAMTOR5,126,0.71246,55,-0.9919,72,-0.4166,157,0.83178,71,-0.4851
ENSG00000177301,KCNA2,86,-0.6424,221,1.50135,61,-0.9843,46,-1.4024,85,-0.5408
ENSG00000259834,AL365361.1,19,0.30842,23,0.66428,10,-0.8413,17,-0.0291,6,-1.5458
ENSG00000121931,LRIF1,63,0.80522,44,-0.0589,25,-0.8926,35,-0.4150,29,-0.7770
ENSG00000134255,CEPT1,25,-0.1670,27,0.00562,29,0.13310,28,0.09876,28,0.11203
ENSG00000116455,WDR77,20,0.97247,12,-0.2241,11,-0.3394,5,-1.3704,9,-0.7332
ENSG00000116459,ATP5PB,200,0.62913,132,-0.3033,139,-0.1768,193,0.34796,88,-0.9431
ENSG00000116473,RAP1A,49,0.01332,33,-0.6811,66,0.50845,72,0.63813,49,0.03509
ENSG00000197852,INKA2,47,0.55153,39,0.05932,19,-1.0183,42,0.19422,23,-0.7948
ENSG00000171385,KCND3,121,0.19261,119,0.13331,89,-0.3576,111,-0.0107,92,-0.3233
ENSG00000143079,CTTNBP2NL,24,-0.6906,34,0.01048,90,1.64171,22,-0.6726,31,-0.1433
ENSG00000116489,CAPZA1,47,0.29050,43,0.03784,40,-0.0601,39,-0.0966,32,-0.4778
ENSG00000155366,RHOC,29,-0.6979,13,-1.9852,103,1.54803,114,1.74806,40,-0.0643
ENSG00000155380,SLC16A1,23,0.18445,9,-1.5424,67,1.97499,19,-0.1636,15,-0.5971
ENSG00000081026,MAGI3,96,-0.1973,140,0.60132,113,0.12066,58,-0.9061,90,-0.2652
ENSG00000116793,PHTF1,16,-0.4796,29,0.73406,29,0.55233,6,-1.8268,19,-0.1188
ENSG00000081019,RSBN1,42,-0.3081,56,0.29903,67,0.53454,40,-0.2976,44,-0.1512
ENSG00000134262,AP4B1,19,0.60689,13,-0.1195,6,-1.2619,15,0.02568,11,-0.3823
ENSG00000163349,HIPK1,47,-0.1582,35,-0.6540,33,-0.6577,104,1.19914,62,0.36541
ENSG00000197323,TRIM33,94,0.07398,110,0.37626,100,0.14307,60,-0.6430,69,-0.4803
ENSG00000116752,BCAS2,93,0.65399,65,-0.1832,40,-0.9025,71,-0.0203,54,-0.4762
ENSG00000213281,NRAS,25,-0.1683,30,0.23081,25,-0.1034,24,-0.1714,28,0.08383
ENSG00000009307,CSDE1,333,0.22337,314,0.07112,302,-0.0060,256,-0.2664,250,-0.3336
ENSG00000052723,SIKE1,13,-0.6112,21,0.37104,22,0.43227,20,0.25448,16,-0.0601
ENSG00000163399,ATP1A1,763,1.28199,529,0.20711,119,-2.1051,218,-1.2047,136,-2.0160
ENSG00000143061,IGSF3,19,0.34530,20,0.46261,11,-0.5380,14,-0.2209,8,-1.0780
ENSG00000134247,PTGFRN,15,-0.5963,31,0.89559,9,-1.2526,7,-1.5466,28,0.51789
ENSG00000198162,MAN1A2,495,-1.0091,725,-0.2260,905,0.16776,521,-0.6943,1689,1.44468
ENSG00000065183,WDR3,25,0.45545,22,0.08463,23,0.18191,9,-1.2353,15,-0.5279
ENSG00000092621,PHGDH,31,-1.1410,16,-2.0485,111,1.17367,218,2.50727,49,-0.1738
ENSG00000134250,NOTCH2,21,-1.1454,12,-1.9645,83,1.30132,117,1.94960,48,0.43227
ENSG00000265808,SEC22B,62,0.45270,49,-0.0963,49,-0.0848,55,0.10813,33,-0.7319
ENSG00000226067,LINC00623,21,0.05845,16,-0.4806,13,-0.6376,30,0.62495,25,0.35323
ENSG00000171943,SRGAP2C,55,0.25548,36,-0.6010,82,0.84041,42,-0.2622,45,-0.1440
ENSG00000196369,SRGAP2B,27,-0.5988,40,0.20613,79,1.29218,32,-0.2008,29,-0.3629
ENSG00000162825,NBPF20,12,-1.7830,45,0.72168,57,0.95521,6,-2.3620,52,0.90613
ENSG00000265491,RNF115,87,0.50717,60,-0.3109,87,0.32874,61,-0.2209,50,-0.5839
ENSG00000186141,POLR3C,32,0.86265,19,-0.3588,16,-0.5240,25,0.14414,12,-1.0060
ENSG00000198483,ANKRD35,14,-0.7987,9,-1.4706,48,1.38528,37,0.95390,30,0.69196
ENSG00000131779,PEX11B,38,0.79337,27,-0.0260,11,-1.3463,31,0.19195,14,-1.1175
ENSG00000265241,RBM8A,108,-0.2671,125,0.04493,156,0.39659,113,-0.1147,133,0.15387
ENSG00000271601,LIX1L,19,-0.0066,5,-2.2817,35,0.99106,35,0.97736,25,0.47136
ENSG00000272031,ANKRD34A,52,0.87879,42,0.24802,6,-2.6691,19,-1.0065,23,-0.7514
ENSG00000121851,POLR3GL,42,0.48164,26,-0.5521,43,0.32636,23,-0.6293,34,-0.0137
ENSG00000265972,TXNIP,25,-1.6310,3,-4.4309,376,3.73543,89,0.65538,39,-0.7056
ENSG00000268043,NBPF12,17,-0.7867,29,0.25332,52,1.17617,21,-0.3271,26,0.02231
ENSG00000131791,PRKAB2,24,0.29138,31,0.81628,5,-2.0123,16,-0.4422,11,-1.0320
ENSG00000270629,NBPF14,8,-1.6105,7,-1.7481,96,2.91938,10,-0.9723,29,0.68154
ENSG00000178104,PDE4DIP,277,0.06098,228,-0.3265,442,0.80657,230,-0.2531,252,-0.1171
ENSG00000274265,AC245297.3,9,-0.7750,6,-1.4668,41,1.84224,20,0.59805,18,0.46560
ENSG00000271383,NBPF19,18,-0.4357,20,-0.1240,38,0.92328,11,-1.0026,29,0.50740
ENSG00000159164,SV2A,203,-0.2579,387,1.19979,78,-1.6298,108,-1.1413,174,-0.4584
ENSG00000143368,SF3B4,21,0.42757,12,-0.7215,26,0.67013,18,0.05146,14,-0.3441
ENSG00000264522,OTUD7B,19,-0.1220,11,-1.0875,49,1.46655,17,-0.2923,24,0.29042
ENSG00000136631,VPS45,38,0.17196,37,0.06795,22,-0.7127,46,0.41668,30,-0.3222
ENSG00000023902,PLEKHO1,56,-0.2602,47,-0.5496,111,0.91985,96,0.67549,61,-0.0548
ENSG00000143401,ANP32E,106,-0.3433,102,-0.3811,189,0.67340,123,-0.0216,164,0.49643
ENSG00000117362,APH1A,16,-0.2759,12,-0.7916,37,1.18423,21,0.22095,21,0.27370
ENSG00000118292,C1orf54,7,-1.1759,2,-3.0072,36,1.63439,46,2.10538,16,0.30859
ENSG00000159208,CIART,9,-0.8685,17,0.40584,19,0.48734,13,-0.1461,17,0.37643
ENSG00000266472,MRPS21,214,0.49340,165,-0.1168,109,-0.7372,231,0.44921,116,-0.6975
ENSG00000117360,PRPF3,9,-1.1208,19,0.35211,26,0.81455,22,0.55251,17,0.08485
ENSG00000163125,RPRD2,64,0.33764,65,0.30903,43,-0.4117,43,-0.4117,38,-0.6554
ENSG00000143374,TARS2,21,0.65708,13,-0.3942,21,0.44950,15,-0.0543,8,-1.0647
ENSG00000143384,MCL1,22,-0.3944,14,-1.1740,71,1.66800,29,0.17170,31,0.27674
ENSG00000143420,ENSA,376,0.57643,319,0.14712,151,-1.0466,256,-0.2359,199,-0.6764
ENSG00000143457,GOLPH3L,20,0.85294,14,-0.0354,7,-1.0685,18,0.34969,5,-1.6604
ENSG00000143437,ARNT,14,-0.0676,16,0.19882,17,0.28412,17,0.28683,10,-0.5859
ENSG00000143418,CERS2,23,0.22210,3,-3.1158,58,1.74946,43,1.21080,13,-0.7183
ENSG00000197622,CDC42SE1,14,-0.3014,18,0.16409,9,-0.8627,23,0.52801,19,0.25151
ENSG00000213190,MLLT11,393,0.79985,337,0.32887,79,-1.9445,234,-0.3208,128,-1.3214
ENSG00000143458,GABPB2,11,-0.4337,7,-1.2476,30,1.25717,17,0.36390,20,0.65636
ENSG00000163156,SCNM1,23,0.33362,21,0.09204,6,-1.7328,18,-0.1234,20,0.00667
ENSG00000163159,VPS72,24,-0.0405,27,0.21125,23,-0.1227,26,0.08799,22,-0.2230
ENSG00000143398,PIP5K1A,15,0.19757,11,-0.3673,25,1.03278,5,-1.4245,13,-0.0858
ENSG00000159352,PSMD4,160,0.50488,111,-0.3073,109,-0.2833,149,0.21495,100,-0.4522
