Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000116983,HPCAL4,57,-2.1571,177,-0.3066,421,1.12900,245,0.32444,230,0.12320
ENSG00000084072,PPIE,38,-0.0561,29,-0.4490,13,-1.6521,52,0.76484,32,-0.3328
ENSG00000043514,TRIT1,10,-0.2211,23,1.10401,16,0.45712,15,0.52085,0,-4.7241
ENSG00000168389,MFSD2A,16,0.43976,17,0.44235,16,0.36486,6,-1.3539,19,0.66279
ENSG00000131236,CAP1,201,0.38024,117,-0.5258,207,0.37932,172,0.12475,111,-0.6716
ENSG00000131238,PPT1,81,-0.7003,70,-0.8651,109,-0.1826,168,0.88082,103,-0.2988
ENSG00000117000,RLF,34,0.21990,72,1.48462,46,0.70080,22,-0.6737,13,-1.3450
ENSG00000259943,AL050341.2,19,0.78042,4,-1.6614,4,-1.6575,11,-0.2370,17,0.56755
ENSG00000084073,ZMPSTE24,39,0.15779,19,-1.0073,42,0.26790,36,-0.0059,38,0.11049
ENSG00000049089,COL9A2,137,2.60165,61,0.50183,21,-1.1302,4,-4.0183,39,-0.2524
ENSG00000084070,SMAP2,57,-1.3466,118,-0.1430,155,0.29857,181,0.93864,89,-0.6446
ENSG00000117016,RIMS3,9,-3.9163,29,-2.1506,50,-1.3596,218,1.91339,123,0.02327
ENSG00000066136,NFYC,18,-0.7136,27,-0.0485,27,-0.0734,31,0.29892,31,0.21244
ENSG00000127124,HIVEP3,15,-0.5114,27,0.45742,40,1.09596,14,-0.7490,25,0.35665
ENSG00000198815,FOXJ3,25,-0.8094,40,-0.0060,55,0.49663,47,0.35833,36,-0.1954
ENSG00000177181,RIMKLA,5,-3.3953,9,-2.3087,19,-1.2428,74,1.69426,49,0.23001
ENSG00000127125,PPCS,42,-0.2034,54,0.23806,25,-0.9876,51,0.23707,50,0.11175
ENSG00000186409,CCDC30,23,-0.7297,51,0.58719,61,0.87511,27,-0.5745,44,0.39511
ENSG00000171960,PPIH,10,-0.6839,10,-0.5775,9,-0.7587,20,0.82394,14,-0.0629
ENSG00000065978,YBX1,247,1.46918,74,-0.7538,81,-0.6264,59,-1.4569,161,0.54013
ENSG00000164008,C1orf50,17,-0.1774,15,-0.3077,33,0.90348,18,-0.1001,17,-0.1774
ENSG00000177868,SVBP,50,0.00383,36,-0.5100,48,-0.0691,49,-0.0212,59,0.29679
ENSG00000117394,SLC2A1,45,0.68802,32,0.04278,13,-1.3431,21,-0.7800,45,0.69815
ENSG00000117395,EBNA1BP2,51,-0.7115,40,-1.0168,60,-0.4155,109,0.93386,69,-0.2030
ENSG00000179178,TMEM125,115,3.17677,17,-0.9762,31,-0.0868,4,-3.5764,17,-1.0825
ENSG00000066322,ELOVL1,233,3.43190,39,-0.7579,48,-0.4429,3,-4.9774,35,-0.9801
ENSG00000159479,MED8,16,-0.5626,24,0.13726,19,-0.2808,33,1.11787,8,-1.7044
ENSG00000198198,SZT2,23,0.88928,27,1.03930,12,-0.2507,10,-0.8587,10,-0.5788
ENSG00000178922,HYI,31,1.22677,4,-2.0970,6,-1.4409,11,-0.8859,25,0.78537
ENSG00000142949,PTPRF,101,0.38914,54,-0.6547,46,-0.8833,100,0.51423,58,-0.5847
ENSG00000066135,KDM4A,12,-0.1113,13,-0.0464,8,-0.7000,16,0.57091,10,-0.4649
ENSG00000126091,ST3GAL3,7,-2.1102,32,0.17578,18,-0.7528,34,0.40246,44,0.80142
ENSG00000117408,IPO13,175,1.78711,56,-0.4535,84,0.18062,45,-1.0605,40,-1.0502
ENSG00000117410,ATP6V0B,174,-0.9445,109,-1.5775,294,-0.0520,473,1.30981,196,-0.7513
ENSG00000117411,B4GALT2,40,-0.4784,29,-0.9259,22,-1.3130,54,0.07452,89,1.02600
ENSG00000159214,CCDC24,6,-1.3199,12,-0.1580,14,0.10127,18,0.79889,11,-0.2378
ENSG00000196517,SLC6A9,32,2.98497,6,-0.7303,5,-0.7686,2,-2.2888,4,-1.3098
ENSG00000178028,DMAP1,45,-0.3163,45,-0.2763,36,-0.6036,73,0.83376,37,-0.6476
ENSG00000117419,ERI3,79,-0.5159,91,-0.2493,100,-0.1030,134,0.59235,91,-0.2808
ENSG00000187147,RNF220,158,0.46441,109,-0.2010,99,-0.3476,121,-0.0462,113,-0.1609
ENSG00000142937,RPS8,1372,0.77425,554,-0.7864,647,-0.5474,631,-0.8098,1345,0.73469
ENSG00000070785,EIF2B3,20,-0.5492,19,-0.6123,24,-0.2255,43,1.18260,14,-1.2114
ENSG00000126107,HECTD3,15,-0.0712,20,0.30738,11,-0.5652,23,0.95136,4,-2.1333
ENSG00000126088,UROD,45,-0.7880,22,-1.7862,64,-0.1887,102,0.97439,67,-0.1257
ENSG00000070759,TESK2,49,3.80681,14,0.26944,2,-2.7876,1,-4.2706,3,-2.1040
ENSG00000132763,MMACHC,21,0.96867,13,0.06430,10,-0.2838,11,-0.2946,8,-0.7219
ENSG00000117450,PRDX1,367,0.79251,129,-0.9785,163,-0.6241,236,-0.0663,229,-0.1090
ENSG00000117448,AKR1A1,45,0.04699,20,-1.2348,57,0.41147,53,0.45127,32,-0.5709
ENSG00000132780,NASP,178,1.32117,207,1.37341,72,-0.3839,52,-1.2009,41,-1.3606
ENSG00000159592,GPBP1L1,50,0.44417,58,0.61151,32,-0.3446,30,-0.5900,42,0.12024
ENSG00000159596,TMEM69,14,0.25905,10,-0.2035,15,0.37263,15,0.65991,2,-2.4771
ENSG00000086015,MAST2,17,-0.4626,12,-0.8632,39,0.94735,24,0.18833,20,-0.1805
ENSG00000117461,PIK3R3,7,-1.9736,22,-0.1929,27,0.10358,30,0.43622,34,0.56994
ENSG00000085998,POMGNT1,68,0.40497,62,0.18986,54,-0.0335,50,-0.1902,47,-0.2663
ENSG00000132128,LRRC41,28,-0.2025,20,-0.7321,41,0.42448,37,0.40220,25,-0.3850
ENSG00000173660,UQCRH,128,-1.8953,81,-2.4379,93,-2.2394,651,1.40749,520,0.45441
ENSG00000117481,NSUN4,17,-0.0436,25,0.57675,24,0.54253,19,0.25925,7,-1.5325
ENSG00000117480,FAAH,70,1.06960,35,-0.2337,44,0.11084,36,-0.2615,21,-1.0912
ENSG00000079277,MKNK1,13,-0.7173,44,1.33397,19,-0.0410,20,0.10140,13,-0.6828
ENSG00000123472,ATPAF1,90,-0.8300,94,-0.6831,109,-0.4547,179,0.53246,179,0.38481
ENSG00000159658,EFCAB14,178,1.30048,88,-0.1031,77,-0.2994,46,-1.4338,114,0.37176
ENSG00000186377,CYP4X1,1,-3.9351,16,-0.1245,44,1.60108,23,0.80253,9,-1.1429
ENSG00000162368,CMPK1,101,-0.4085,76,-0.8017,66,-1.0191,155,0.50014,156,0.37090
ENSG00000132122,SPATA6,43,1.86959,24,0.47091,22,0.34937,4,-2.5115,14,-0.3874
ENSG00000162373,BEND5,7,-2.4189,12,-1.4937,16,-1.1246,56,1.65173,32,-0.0730
ENSG00000162374,ELAVL4,23,-3.2775,95,-1.0619,315,0.86106,287,1.24156,135,-0.5651
ENSG00000185104,FAF1,45,0.08972,34,-0.3532,47,0.16108,54,0.63731,19,-1.3332
ENSG00000123091,RNF11,157,-1.4175,223,-0.7819,396,0.12177,480,0.71601,410,0.20054
ENSG00000085832,EPS15,203,0.00809,153,-0.4404,206,0.03298,220,0.20281,189,-0.1184
ENSG00000117859,OSBPL9,48,1.05063,50,0.94556,26,-0.1386,16,-1.2050,23,-0.3230
ENSG00000078618,NRDC,131,-0.0577,189,0.53907,167,0.33838,146,0.18055,77,-0.9616
ENSG00000169213,RAB3B,69,-0.9762,214,0.91356,502,2.62435,44,-1.9887,101,-0.3520
ENSG00000117862,TXNDC12,33,0.03295,30,-0.1018,25,-0.4089,34,0.10999,33,0.06093
ENSG00000134717,BTF3L4,60,-0.0595,48,-0.4039,66,0.09440,77,0.53541,41,-0.7223
ENSG00000157077,ZFYVE9,25,-0.9795,44,-0.0475,47,0.06084,57,0.64108,40,-0.2188
ENSG00000134748,PRPF38A,83,0.90165,83,0.77304,36,-0.5700,30,-1.1303,57,0.16549
ENSG00000134744,TUT4,132,0.86549,294,2.25897,50,-0.8244,31,-1.9343,56,-0.7132
ENSG00000162377,COA7,12,-1.2329,28,0.12673,36,0.54547,31,0.51942,21,-0.3133
ENSG00000162378,ZYG11B,71,-1.2499,103,-0.5822,241,0.78773,191,0.63405,124,-0.3252
ENSG00000121310,ECHDC2,18,-0.1200,82,2.62296,10,-0.9985,5,-2.4919,25,0.39968
ENSG00000116171,SCP2,100,0.07259,92,-0.0649,93,-0.0456,90,-0.1454,107,0.19543
ENSG00000162384,CZIB,57,0.23048,55,0.13420,26,-0.9967,57,0.27984,41,-0.3450
ENSG00000162385,MAGOH,20,-0.1335,15,-0.5538,13,-0.8019,28,0.64251,19,-0.2455
ENSG00000157193,LRP8,12,-2.0567,70,0.77469,122,1.78715,35,-0.4845,40,-0.1517
ENSG00000058799,YIPF1,12,-0.9069,23,0.16332,23,0.17466,25,0.47697,19,-0.1977
ENSG00000081870,HSPB11,21,-0.4732,16,-0.8198,14,-0.9879,40,1.00467,22,-0.3613
ENSG00000116209,TMEM59,311,0.76931,104,-1.0809,191,-0.1347,216,0.08607,151,-0.5598
ENSG00000116205,TCEANC2,29,1.25549,30,1.10524,17,0.15625,6,-1.6517,11,-0.5242
ENSG00000116221,MRPL37,26,-1.2821,23,-1.3581,38,-0.6062,86,1.22807,53,-0.1146
ENSG00000157216,SSBP3,113,-1.1387,210,-0.0972,258,0.24001,255,0.34019,257,0.25885
ENSG00000243725,TTC4,20,-0.1172,46,1.27898,26,0.32480,22,0.04968,7,-1.7349
ENSG00000116133,DHCR24,297,0.70282,105,-1.0433,173,-0.2689,266,0.69170,58,-2.0561
ENSG00000162402,USP24,31,-0.0522,61,1.11494,10,-1.7203,27,-0.3315,37,0.27962
ENSG00000162407,PLPP3,221,0.91034,219,0.75787,116,-0.2763,19,-3.4643,264,1.30087
ENSG00000162409,PRKAA2,18,-1.7698,49,-0.1551,111,1.19570,65,0.45152,44,-0.3794
ENSG00000162600,OMA1,24,1.27985,28,1.38578,10,-0.2750,5,-1.6257,8,-0.6735
ENSG00000162601,MYSM1,60,-0.0790,118,1.03564,81,0.40176,56,-0.2988,45,-0.5758
ENSG00000177606,JUN,101,0.45793,181,1.41032,86,0.12980,62,-0.5599,38,-1.2253
ENSG00000134709,HOOK1,5,-3.2460,38,-0.1355,107,1.64876,54,0.69088,22,-1.0801
ENSG00000134716,CYP2J2,39,2.21869,33,1.40969,4,-1.8997,3,-2.6449,7,-1.0307
ENSG00000162599,NFIA,489,1.31204,625,1.54338,403,0.75105,37,-3.4054,199,-0.4397
ENSG00000162604,TM2D1,49,-0.1084,50,-0.0431,49,-0.0850,58,0.28072,44,-0.2659
ENSG00000162607,USP1,120,1.33523,76,0.33593,101,0.80625,34,-1.2163,32,-1.0980
ENSG00000116641,DOCK7,38,0.00301,105,1.77534,12,-1.7021,24,-0.9480,44,0.29141
ENSG00000125703,ATG4C,118,2.19468,35,-0.3478,51,0.23438,17,-1.8025,24,-1.0167
ENSG00000079739,PGM1,31,-0.2120,17,-1.1304,20,-0.8797,40,0.38019,44,0.43542
ENSG00000158966,CACHD1,10,-0.8273,48,1.88731,10,-0.6667,12,-0.6428,18,0.17882
ENSG00000162434,JAK1,88,0.16104,79,-0.0302,76,-0.0849,77,-0.0899,82,0.03096
ENSG00000162433,AK4,45,-0.2377,61,0.25512,87,0.86424,35,-0.8340,69,0.54722
ENSG00000116675,DNAJC6,313,0.00669,150,-1.1351,436,0.54627,357,0.33976,240,-0.4589
ENSG00000213625,LEPROT,66,1.32539,37,0.11021,14,-1.3698,16,-1.4666,47,0.58086
ENSG00000184588,PDE4B,136,1.14662,89,0.25373,124,0.80858,44,-1.1394,50,-0.7233
ENSG00000118473,SGIP1,74,-1.0286,163,0.29974,294,1.32067,155,0.34027,64,-1.2423
ENSG00000198160,MIER1,97,0.77986,98,0.68925,93,0.59574,42,-0.9086,45,-0.5963
ENSG00000142864,SERBP1,335,0.59955,246,0.01513,277,0.20808,214,-0.3030,195,-0.3949
ENSG00000116717,GADD45A,18,-1.0117,34,0.03559,44,0.47427,34,0.10919,39,0.30068
ENSG00000172380,GNG12,43,1.35295,50,1.38324,4,-2.3721,2,-3.6142,35,0.86542
ENSG00000116729,WLS,59,-0.2117,133,1.16402,77,0.23113,37,-1.2035,95,0.66062
ENSG00000033122,LRRC7,17,-2.1347,113,0.95209,113,0.94766,80,0.60736,28,-1.3583
ENSG00000066557,LRRC40,18,-0.6667,42,0.78573,33,0.34498,31,0.41623,14,-1.0352
ENSG00000116754,SRSF11,415,0.61751,726,1.52434,386,0.41301,211,-0.7620,104,-1.7424
ENSG00000118454,ANKRD13C,37,-0.2083,21,-1.0422,68,0.81813,50,0.46035,27,-0.7593
ENSG00000132485,ZRANB2,214,0.18813,330,0.88837,266,0.52313,170,-0.3008,115,-0.8896
ENSG00000172260,NEGR1,88,-2.3061,328,-0.1861,601,0.81199,527,1.00699,234,-0.7803
ENSG00000178965,ERICH3,19,-2.6438,114,0.20937,338,2.18134,110,0.22960,37,-1.6481
ENSG00000116791,CRYZ,8,-0.7094,9,-0.4468,5,-1.2555,17,0.83561,13,0.03775
ENSG00000162623,TYW3,52,0.15309,51,0.11357,80,0.86319,44,-0.1743,32,-0.6715
ENSG00000117054,ACADM,64,0.16423,42,-0.5147,57,-0.0196,59,0.02199,60,0.05844
ENSG00000137955,RABGGTB,53,0.32789,24,-0.9248,10,-2.2162,53,0.42679,47,0.08761
ENSG00000184005,ST6GALNAC3,39,2.67409,6,-0.9851,6,-1.0501,5,-1.8495,8,-0.8061
ENSG00000117069,ST6GALNAC5,1,-5.4871,0,-5.4665,2,-3.8750,84,3.31397,22,-0.9370
ENSG00000142892,PIGK,42,0.37665,15,-1.2661,51,0.66626,36,0.13203,23,-0.6339
ENSG00000154027,AK5,178,-0.8932,271,-0.1573,766,1.62705,332,0.25726,137,-1.3065
ENSG00000036549,AC118549.1,68,1.07548,84,1.29665,51,0.42412,16,-1.7097,27,-0.6013
ENSG00000077254,USP33,83,-0.5759,97,-0.2727,181,0.73570,130,0.29865,96,-0.3344
ENSG00000180488,MIGA1,212,0.48322,162,-0.0185,231,0.56417,145,-0.2823,120,-0.5366
ENSG00000162613,FUBP1,57,-0.1012,122,1.17948,83,0.50414,51,-0.3790,41,-0.6809
ENSG00000162616,DNAJB4,34,0.11756,23,-0.5167,31,-0.0342,38,0.41447,23,-0.5459
ENSG00000137959,IFI44L,51,1.55648,74,2.01339,3,-3.0083,3,-3.5562,24,-0.0060
ENSG00000117114,ADGRL2,0,-4.9575,15,-0.7247,9,-1.3463,46,2.43277,12,-1.0982
ENSG00000137941,TTLL7,1035,1.56645,746,0.70550,788,0.79956,232,-1.4999,166,-1.7684
ENSG00000142875,PRKACB,368,-0.2848,294,-0.6094,521,0.29944,561,0.69115,266,-0.8317
ENSG00000117133,RPF1,24,-0.3841,28,-0.1232,18,-0.8056,41,0.84876,21,-0.6031
ENSG00000174021,GNG5,35,0.27562,29,-0.0801,23,-0.4041,14,-1.4643,61,1.41816
ENSG00000117155,SSX2IP,27,-2.7548,133,-0.2194,231,0.67651,219,1.00306,118,-0.4531
ENSG00000162642,C1orf52,47,-0.4201,72,0.29950,93,0.71355,65,0.18853,41,-0.6621
ENSG00000153904,DDAH1,125,-0.9172,229,0.10962,276,0.41356,219,0.05716,254,0.31781
ENSG00000142871,CCN1,16,0.35019,39,1.82976,4,-1.7602,4,-2.1525,21,0.86610
ENSG00000117174,ZNHIT6,73,0.71387,62,0.34163,64,0.40071,35,-0.7944,45,-0.1856
ENSG00000122417,ODF2L,45,-1.0146,179,1.30328,123,0.64349,90,0.21350,37,-1.3237
ENSG00000097033,SH3GLB1,136,1.54132,91,0.56224,60,-0.1112,31,-1.4898,49,-0.4712
ENSG00000183291,SELENOF,132,0.56839,35,-1.5661,71,-0.4817,105,0.19235,91,-0.1174
ENSG00000153936,HS2ST1,21,-0.7656,22,-0.6620,20,-0.7924,44,0.73621,37,0.17168
ENSG00000143013,LMO4,181,-2.3888,562,-0.5498,886,0.16960,1208,1.20523,666,-0.3190
ENSG00000065243,PKN2,82,1.05776,120,1.58034,51,0.11106,19,-1.7686,33,-0.6488
ENSG00000137947,GTF2B,22,-0.1848,12,-1.0641,12,-1.1132,38,1.34402,11,-1.3060
ENSG00000137944,KYAT3,10,-1.4170,26,0.20643,24,0.07554,30,0.72278,20,-0.2664
ENSG00000213516,RBMXL1,39,1.01008,33,0.60167,20,-0.1934,17,-0.6104,15,-0.7640
ENSG00000197147,LRRC8B,98,-0.2275,105,-0.0988,144,0.41697,133,0.45474,69,-0.8283
ENSG00000171488,LRRC8C,17,0.33958,8,-0.9082,6,-1.1943,16,0.19303,16,0.21555
ENSG00000171492,LRRC8D,116,1.81581,23,-1.1668,84,0.88266,27,-1.2383,23,-1.2624
ENSG00000162664,ZNF326,156,0.95476,184,1.09953,108,0.20191,51,-1.2840,73,-0.4682
ENSG00000233593,LINC02609,17,-0.3639,6,-1.8082,1,-4.2496,30,0.92234,26,0.35742
ENSG00000122482,ZNF644,210,1.52205,134,0.47471,102,0.02896,47,-1.5169,79,-0.4186
ENSG00000069702,TGFBR3,17,0.51425,15,0.23913,11,-0.2333,6,-1.6018,23,1.13541
ENSG00000172031,EPHX4,0,-9.3574,1,-3.9041,8,-1.7489,59,3.50606,10,-1.5858
ENSG00000189195,BTBD8,103,-1.9198,328,-0.0329,435,0.42677,507,1.20431,175,-1.1006
ENSG00000174842,GLMN,6,-1.8529,5,-1.9206,24,0.44211,28,1.13135,17,-0.1677
ENSG00000122484,RPAP2,70,-0.5565,226,1.45152,180,1.03598,68,-0.7630,74,-0.4571
ENSG00000067208,EVI5,154,1.14592,139,0.77676,75,-0.2189,46,-1.2917,79,-0.1610
ENSG00000122406,RPL5,679,0.47440,297,-0.8943,380,-0.5144,443,-0.3920,728,0.61405
ENSG00000154511,DIPK1A,53,0.64955,25,-0.6417,32,-0.2490,43,0.34080,20,-1.0380
ENSG00000143033,MTF2,52,0.44334,131,2.04999,43,0.05836,27,-0.8729,12,-1.9541
ENSG00000117500,TMED5,52,0.97483,38,0.32219,24,-0.4183,21,-0.8134,31,-0.0292
ENSG00000117505,DR1,43,-0.2696,79,0.72589,61,0.31233,46,-0.2220,47,-0.1101
ENSG00000137942,FNBP1L,22,-0.3792,60,1.29861,72,1.62047,13,-1.5165,25,-0.1827
ENSG00000067334,DNTTIP2,106,0.24720,86,-0.1225,121,0.43195,82,-0.2860,90,-0.0480
ENSG00000023909,GCLM,27,-0.2106,30,-0.0043,22,-0.5240,35,0.37096,29,-0.1116
ENSG00000137962,ARHGAP29,16,-0.7479,46,0.98039,6,-2.0358,27,0.15376,30,0.32441
ENSG00000117528,ABCD3,88,1.00017,76,0.60590,53,0.01336,33,-0.9689,44,-0.3174
ENSG00000117525,F3,22,-0.6415,70,1.32923,18,-0.8803,7,-2.6987,79,1.96294
ENSG00000117519,CNN3,129,0.82276,106,0.37861,110,0.43581,32,-1.8653,119,0.65053
ENSG00000172339,ALG14,15,0.44321,14,0.22619,5,-1.3981,16,0.73009,4,-1.8295
ENSG00000152078,TLCD4,29,-0.7290,39,-0.2445,70,0.72825,47,0.07262,49,0.13676
ENSG00000122481,RWDD3,20,0.45572,27,0.92765,22,0.55652,8,-1.1784,15,0.01983
ENSG00000228971,LINC02607,2,-2.9985,21,0.12025,75,2.48700,18,-0.1330,9,-1.1697
ENSG00000117569,PTBP2,84,0.44438,39,-0.8095,98,0.65803,73,0.27648,29,-1.3268
ENSG00000188641,DPYD,28,1.85012,27,1.39483,20,0.92841,3,-2.3645,0,-4.5351
ENSG00000117598,PLPPR5,6,-2.0973,15,-0.6831,43,1.03005,25,0.18831,30,0.51672
ENSG00000117600,PLPPR4,12,-3.0115,83,0.06175,228,1.82946,94,0.41512,45,-0.9825
ENSG00000162688,AGL,50,0.02225,90,0.97316,59,0.26732,32,-0.9584,61,0.37670
ENSG00000117620,SLC35A3,29,0.38110,50,1.25280,40,0.87067,15,-0.8956,13,-0.9816
ENSG00000156875,MFSD14A,40,0.29214,37,0.13030,59,0.92912,30,-0.2987,22,-0.7286
ENSG00000122435,TRMT13,68,1.89950,79,1.82388,29,0.05466,4,-3.4103,10,-1.6745
ENSG00000137992,DBT,45,-0.2458,79,0.71304,74,0.60267,40,-0.5342,55,0.10764
ENSG00000224616,RTCA-AS1,34,0.45092,115,2.74001,28,0.06760,6,-2.5580,15,-0.9687
ENSG00000137996,RTCA,28,-0.7743,31,-0.5207,51,0.24636,61,0.90235,28,-0.7506
ENSG00000162694,EXTL2,31,-0.7975,36,-0.5211,30,-0.7801,70,0.92307,45,-0.1555
ENSG00000162695,SLC30A7,20,0.46605,46,1.88370,23,0.63610,8,-1.3967,8,-1.1188
ENSG00000117543,DPH5,14,0.34112,12,-0.0131,14,0.28749,12,0.00520,8,-0.6187
ENSG00000170989,S1PR1,22,-0.2008,30,0.31429,8,-1.6064,8,-2.0613,66,2.15615
ENSG00000118733,OLFM3,3,-4.6717,44,-0.5875,121,1.04111,108,1.57116,23,-1.7140
ENSG00000060718,COL11A1,11,-1.0645,69,2.16232,7,-1.5032,21,0.07008,11,-0.9923
ENSG00000185946,RNPC3,114,0.35858,388,2.64733,72,-0.4110,33,-2.0179,60,-0.7632
ENSG00000240038,AMY2B,11,-0.2573,28,1.27868,12,-0.1496,11,-0.4239,12,-0.0762
ENSG00000162631,NTNG1,3,-2.8086,10,-0.8804,0,-4.4650,35,2.67601,8,-1.2736
ENSG00000162636,FAM102B,4,-3.7596,54,0.13794,102,1.20852,60,0.45822,47,-0.0865
ENSG00000162639,HENMT1,6,-1.6535,9,-1.0996,34,1.06489,26,0.98667,10,-0.8837
ENSG00000134186,PRPF38B,176,1.00356,263,1.57671,107,0.02339,58,-1.2376,50,-1.2465
ENSG00000116266,STXBP3,160,1.86553,75,0.19423,89,0.47597,26,-1.8382,40,-0.8812
ENSG00000121957,GPSM2,118,2.09541,73,0.77725,30,-0.6218,12,-2.3983,33,-0.5726
ENSG00000121940,CLCC1,38,0.69224,63,1.45897,35,0.43664,17,-0.9437,12,-1.3345
ENSG00000085433,WDR47,38,-1.9368,108,-0.2303,246,1.14216,160,0.66254,88,-0.5973
ENSG00000197780,TAF13,89,-0.2114,61,-0.7719,62,-0.7493,109,0.18814,135,0.54794
ENSG00000215717,TMEM167B,50,0.51963,36,-0.0760,32,-0.2895,38,0.00976,29,-0.4373
ENSG00000116299,KIAA1324,5,-1.9500,26,0.71222,32,1.12373,21,0.59519,7,-1.3640
ENSG00000031698,SARS,123,-1.0978,145,-0.7636,221,-0.1055,350,1.12277,175,-0.5223
ENSG00000143126,CELSR2,80,-0.4853,114,0.12242,181,0.89314,110,0.10188,81,-0.4748
ENSG00000134222,PSRC1,83,1.76582,31,-0.2369,23,-0.7131,29,-0.4529,11,-1.8864
ENSG00000134243,SORT1,441,0.95319,233,-0.2343,447,0.83295,231,-0.3642,109,-1.5020
ENSG00000143106,PSMA5,47,-0.5120,32,-1.0225,52,-0.3018,85,0.81981,55,-0.2301
ENSG00000174151,CYB561D1,8,-0.8300,16,0.31060,18,0.43324,14,0.10636,14,0.06515
ENSG00000181754,AMIGO1,9,-2.2072,31,-0.2645,38,0.02872,62,1.59266,17,-1.2633
ENSG00000065135,GNAI3,30,0.19800,52,1.09383,10,-1.5098,20,-0.6399,33,0.40163
ENSG00000116337,AMPD2,19,-1.6431,67,0.38190,33,-0.7187,69,0.70482,57,0.13519
ENSG00000168765,GSTM4,10,-1.0916,9,-1.1278,2,-3.0221,28,0.94836,27,0.56867
ENSG00000134202,GSTM3,65,-0.5711,63,-0.5749,84,-0.1319,107,0.42528,101,0.19189
ENSG00000168710,AHCYL1,583,0.56083,555,0.40478,280,-0.6832,260,-1.0707,642,0.75496
ENSG00000143093,STRIP1,16,-0.8993,34,0.31083,43,0.70737,33,0.42230,19,-0.6763
ENSG00000197106,SLC6A17,10,-3.6312,44,-1.2750,132,0.41891,158,1.28420,96,-0.1094
ENSG00000116396,KCNC4,8,-2.1652,24,-0.3294,21,-0.5282,43,0.97622,34,0.23258
ENSG00000134248,LAMTOR5,95,-0.4377,60,-1.0867,40,-1.6962,163,0.78825,138,0.22528
ENSG00000177301,KCNA2,21,-2.5392,55,-0.9647,36,-1.6247,169,1.51001,111,0.13252
ENSG00000259834,AL365361.1,3,-2.5938,2,-2.8612,13,-0.3836,30,1.76729,15,-0.2616
ENSG00000121931,LRIF1,32,0.05469,30,-0.0248,60,1.12392,30,-0.0547,17,-1.0231
ENSG00000156171,DRAM2,22,1.08983,14,0.13391,14,0.13806,11,-0.4062,6,-1.1639
ENSG00000134255,CEPT1,38,0.50003,50,0.88508,57,1.13424,17,-1.1163,20,-0.6520
ENSG00000116455,WDR77,8,-1.0113,18,0.32151,6,-1.4430,20,0.79379,14,-0.0698
ENSG00000116459,ATP5PB,119,-0.7303,89,-1.1160,128,-0.5554,255,0.92332,175,-0.0767
ENSG00000116473,RAP1A,168,1.78938,64,-0.1911,57,-0.3710,36,-1.4079,61,-0.3098
ENSG00000197852,INKA2,13,-1.5528,21,-0.7347,25,-0.4379,51,1.22293,29,-0.2440
ENSG00000171385,KCND3,15,-2.8147,114,0.34837,176,1.08681,115,0.60172,68,-0.5262
ENSG00000143079,CTTNBP2NL,44,0.86643,36,0.43198,21,-0.4370,22,-0.5065,22,-0.3781
ENSG00000116489,CAPZA1,85,0.57969,69,0.16681,59,-0.0835,59,-0.1313,45,-0.5736
ENSG00000155366,RHOC,60,0.78856,41,0.05354,14,-1.6077,17,-1.6193,76,1.30312
ENSG00000155380,SLC16A1,96,1.96191,54,0.55067,45,0.23226,15,-1.7856,17,-1.3529
ENSG00000226419,SLC16A1-AS1,23,0.86841,58,2.53735,15,0.03716,4,-2.4710,6,-1.4313
ENSG00000198799,LRIG2,29,1.29282,21,0.48485,14,-0.1393,8,-1.2801,13,-0.2017
ENSG00000081026,MAGI3,29,-1.5243,128,0.91335,115,0.72882,75,0.04510,68,-0.1493
ENSG00000116793,PHTF1,9,-1.5108,24,0.17347,30,0.49611,32,1.03612,10,-1.2524
ENSG00000081019,RSBN1,43,0.10514,68,0.83014,51,0.35057,37,-0.2456,28,-0.6294
ENSG00000134262,AP4B1,12,-0.8884,43,1.25620,17,-0.2174,21,0.14230,16,-0.3906
ENSG00000163349,HIPK1,39,-0.2953,54,0.23431,39,-0.2649,39,-0.4022,69,0.74462
ENSG00000197323,TRIM33,88,-0.1704,173,0.95961,170,0.92984,85,-0.3027,56,-0.9441
ENSG00000116752,BCAS2,46,-0.6018,36,-0.9187,46,-0.5496,91,0.91760,57,-0.2359
ENSG00000213281,NRAS,27,0.25770,19,-0.3563,40,0.89396,22,-0.1260,16,-0.6229
ENSG00000009307,CSDE1,381,0.04133,268,-0.5173,416,0.18095,395,0.14829,347,-0.1243
ENSG00000052723,SIKE1,21,0.48961,6,-1.5593,6,-1.5061,17,0.08199,21,0.43415
ENSG00000163393,SLC22A15,50,1.97074,14,-0.5365,20,-0.0072,12,-1.1013,10,-1.2135
ENSG00000163399,ATP1A1,106,-2.7307,165,-1.9370,278,-1.1525,1184,2.67007,230,-1.5505
ENSG00000134247,PTGFRN,9,-0.6493,7,-0.9236,0,-7.5582,22,1.42784,11,-0.3439
ENSG00000116830,TTF2,26,1.95327,22,1.28667,2,-1.9464,4,-1.6225,4,-1.3584
