Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000090621,PABPC4,107,0.33039,203,1.42043,107,0.32170,81,-0.1244,60,-0.6367,81,-0.1328,68,-0.3874,56,-0.7397
ENSG00000116983,HPCAL4,145,-1.2861,336,-0.0013,248,-0.4736,296,-0.2006,332,-0.0237,414,0.37688,453,0.47846,364,0.14218
ENSG00000084072,PPIE,11,-1.2169,3,-3.0341,27,0.10162,30,0.28151,24,-0.1007,18,-0.5717,39,0.71627,42,0.93784
ENSG00000131236,CAP1,64,-1.2951,267,0.95964,186,0.35536,113,-0.4310,130,-0.2377,128,-0.2530,174,0.24826,158,0.11198
ENSG00000131238,PPT1,60,-0.9108,50,-1.1675,167,0.70941,97,-0.1672,116,0.12087,95,-0.2180,75,-0.5597,158,0.70573
ENSG00000117000,RLF,20,-0.5966,15,-1.0055,45,0.64597,8,-1.9997,17,-0.9144,64,1.47801,16,-0.9178,32,0.10362
ENSG00000084073,ZMPSTE24,12,-1.5062,5,-2.7019,54,0.78442,27,-0.3443,39,0.25587,38,0.24688,40,0.29125,38,0.20133
ENSG00000084070,SMAP2,80,-0.9357,187,0.38885,71,-1.1221,133,-0.1552,94,-0.7555,211,0.66566,174,0.27500,180,0.37179
ENSG00000117016,RIMS3,43,-2.2941,215,0.11972,131,-0.6544,214,0.11172,185,-0.1288,165,-0.3294,288,0.59571,301,0.76628
ENSG00000066136,NFYC,16,-1.0857,10,-1.6988,28,-0.2673,17,-1.0111,50,0.78541,20,-0.8222,49,0.64942,50,0.78556
ENSG00000127124,HIVEP3,23,-0.6090,79,1.40316,24,-0.5285,62,0.98847,19,-0.9144,37,0.14441,24,-0.5588,25,-0.5384
ENSG00000198815,FOXJ3,27,-0.8130,4,-3.4498,25,-0.9306,53,0.22583,41,-0.2118,53,0.23747,37,-0.3214,86,1.21206
ENSG00000177181,RIMKLA,12,-2.1194,35,-0.5122,27,-0.9013,52,0.08357,34,-0.6180,54,0.14278,103,1.21376,69,0.61253
ENSG00000127125,PPCS,30,-0.5391,53,0.33000,76,0.92482,38,-0.2110,29,-0.6580,31,-0.5750,49,0.19139,54,0.41964
ENSG00000186409,CCDC30,114,1.08290,4,-3.9508,61,0.06112,72,0.30764,67,0.23509,107,1.13243,7,-3.0821,22,-1.6162
ENSG00000065978,YBX1,217,0.95043,144,0.27431,224,1.00316,132,0.13275,158,0.47855,71,-0.8970,47,-1.4614,57,-1.2342
ENSG00000177868,SVBP,6,-2.5433,74,1.36088,34,0.07495,39,0.26366,27,-0.3239,29,-0.1748,12,-1.4470,41,0.39126
ENSG00000117394,SLC2A1,29,-0.5575,66,0.71910,71,0.84381,24,-0.8540,60,0.63394,23,-0.9916,50,0.27224,29,-0.6276
ENSG00000117395,EBNA1BP2,20,-1.7173,20,-1.7141,62,0.01071,80,0.41759,62,0.01224,72,0.28457,52,-0.2609,88,0.64909
ENSG00000142949,PTPRF,78,-0.4268,42,-1.3724,143,0.52781,73,-0.5382,101,-0.0340,70,-0.6519,119,0.23493,167,0.91726
ENSG00000126091,ST3GAL3,26,-0.4983,5,-2.7498,14,-1.3748,27,-0.4447,46,0.45018,30,-0.3195,80,1.34931,45,0.39857
ENSG00000117408,IPO13,51,0.67310,3,-3.5691,36,0.12933,30,-0.1718,33,-0.0195,11,-1.7584,67,1.14250,46,0.59813
ENSG00000117410,ATP6V0B,50,-2.3092,71,-1.8031,151,-0.6708,188,-0.3274,158,-0.6531,221,-0.0829,443,1.06865,445,1.26947
ENSG00000117411,B4GALT2,24,-1.7335,253,2.10534,75,-0.0259,88,0.22883,58,-0.4480,44,-0.9147,93,0.31815,50,-0.7147
ENSG00000178028,DMAP1,28,-0.5927,4,-3.4943,32,-0.4139,24,-0.8468,26,-0.7630,33,-0.4143,115,1.73181,69,0.93721
ENSG00000117419,ERI3,40,-1.0810,4,-4.4526,123,0.65310,82,0.00975,73,-0.2009,67,-0.3448,124,0.66498,124,0.77263
ENSG00000187147,RNF220,71,-0.4465,62,-0.6502,94,-0.0038,152,0.77561,46,-1.1703,84,-0.1983,150,0.75036,124,0.49715
ENSG00000142937,RPS8,1411,0.77081,711,-0.3358,1150,0.43118,1509,0.88461,975,0.18321,544,-0.8108,653,-0.4677,604,-0.6398
ENSG00000070785,EIF2B3,17,-0.3009,3,-2.6038,13,-0.7030,16,-0.3764,22,0.13276,24,0.27088,7,-1.5567,39,1.20738
ENSG00000126088,UROD,31,-1.1861,32,-1.1094,64,-0.0875,49,-0.5012,102,0.77065,32,-1.2360,113,0.85284,92,0.56582
ENSG00000117450,PRDX1,113,-1.1004,157,-0.5927,401,0.90922,180,-0.3859,312,0.55653,127,-0.9869,359,0.72426,222,-0.0657
ENSG00000117448,AKR1A1,19,-0.7305,3,-3.4810,71,1.35633,10,-1.7245,15,-1.2088,22,-0.6137,105,2.10996,32,0.03100
ENSG00000132780,NASP,442,3.09383,8,-3.4571,80,-0.1398,26,-1.8117,40,-1.2538,84,-0.0582,60,-0.5743,45,-1.0744
ENSG00000159592,GPBP1L1,69,1.00361,60,0.76499,33,-0.1766,37,-0.0218,17,-1.2738,40,0.12634,30,-0.3137,33,-0.1910
ENSG00000086015,MAST2,19,-0.3045,45,1.04447,25,0.07147,25,0.11690,26,0.16878,5,-2.3719,18,-0.3696,32,0.57190
ENSG00000117461,PIK3R3,24,-0.6358,86,1.47544,22,-0.7210,16,-1.1832,23,-0.7329,50,0.61412,52,0.61534,23,-0.7320
ENSG00000085998,POMGNT1,32,-0.1996,8,-2.2660,39,0.07204,34,-0.1093,14,-1.5656,42,0.23678,74,1.14775,53,0.66723
ENSG00000132128,LRRC41,10,-1.7426,9,-1.9508,55,0.80216,42,0.37191,31,-0.1156,22,-0.6681,46,0.51852,49,0.69468
ENSG00000173660,UQCRH,121,-1.3215,119,-1.3407,299,0.06535,632,1.32534,199,-0.6209,161,-0.9611,451,0.73730,405,0.63722
ENSG00000117480,FAAH,16,-0.8064,31,0.14343,16,-0.8675,4,-2.7685,26,-0.1357,14,-1.0957,59,1.24024,51,1.12538
ENSG00000079277,MKNK1,6,-2.0568,3,-3.2048,31,0.29303,14,-0.9264,44,1.01620,19,-0.5389,49,1.05612,27,0.09460
ENSG00000123472,ATPAF1,68,-0.7984,142,0.35913,130,0.22128,108,-0.0744,131,0.25585,99,-0.2380,81,-0.5207,129,0.23577
ENSG00000159658,EFCAB14,158,0.98554,26,-1.8095,144,0.82325,45,-0.9904,110,0.42766,65,-0.4940,127,0.62239,52,-0.8623
ENSG00000162368,CMPK1,84,-0.3956,132,0.31557,84,-0.4062,179,0.82046,88,-0.3640,110,0.03075,77,-0.5392,120,0.18599
ENSG00000162373,BEND5,18,-0.8351,3,-3.4972,32,0.00301,55,0.89815,10,-1.8261,49,0.79854,33,0.08997,45,0.63097
ENSG00000162374,ELAVL4,37,-2.7225,140,-0.7468,98,-1.2779,228,0.01176,124,-1.0004,379,0.97565,220,-0.0475,381,0.98402
ENSG00000185104,FAF1,45,0.16830,86,1.24745,38,-0.0876,20,-1.0853,33,-0.3568,33,-0.3392,24,-0.7791,50,0.37524
ENSG00000123091,RNF11,178,-1.0184,268,-0.3925,263,-0.4221,513,0.64956,291,-0.2888,323,-0.1115,312,-0.1550,512,0.73657
ENSG00000085832,EPS15,183,0.02068,47,-2.0458,184,0.02651,261,0.59174,179,-0.0224,239,0.51051,111,-0.7521,184,0.02906
ENSG00000078618,NRDC,260,1.24464,8,-4.0618,82,-0.6321,52,-1.3134,52,-1.4148,171,0.60123,195,0.74399,156,0.43229
ENSG00000169213,RAB3B,74,0.36717,19,-1.6821,11,-2.5230,32,-0.9110,43,-0.5314,133,1.65346,97,0.81874,30,-1.1108
ENSG00000117862,TXNDC12,14,-0.6623,7,-1.6204,57,1.65938,11,-1.0442,15,-0.6066,22,0.06068,3,-2.8399,35,0.90247
ENSG00000134717,BTF3L4,33,-0.3922,15,-1.6158,44,0.02842,70,0.79317,38,-0.1989,28,-0.7262,56,0.43097,61,0.64544
ENSG00000157077,ZFYVE9,23,-1.1960,74,0.60483,21,-1.3066,33,-0.6764,42,-0.3221,83,0.92698,25,-1.0825,66,0.47033
ENSG00000134748,PRPF38A,130,1.45237,18,-1.7046,119,1.29046,27,-1.0636,57,0.07830,41,-0.4950,34,-0.7369,39,-0.5682
ENSG00000134744,TUT4,237,1.67615,100,0.18578,87,-0.0388,32,-1.5625,70,-0.4023,119,0.52756,54,-0.7674,45,-1.1296
ENSG00000162377,COA7,8,-1.9753,41,0.41161,17,-0.9221,45,0.56962,24,-0.4382,41,0.47445,47,0.65345,29,-0.1619
ENSG00000162378,ZYG11B,99,-0.8314,97,-0.8643,111,-0.6585,168,-0.0095,80,-1.2332,295,1.05882,207,0.31983,215,0.43488
ENSG00000116171,SCP2,45,-0.9374,88,0.07751,172,1.20069,47,-0.8735,87,0.07399,77,-0.1308,64,-0.4083,86,0.05845
ENSG00000162384,CZIB,9,-1.7564,7,-2.1087,49,0.78799,71,1.44336,17,-0.9259,10,-1.7228,48,0.76406,45,0.76831
ENSG00000157193,LRP8,37,0.05023,3,-3.6770,73,1.15247,24,-0.6226,32,-0.1974,56,0.80542,36,-0.0145,24,-0.6584
ENSG00000081870,HSPB11,18,-0.4504,3,-3.1145,26,0.11651,16,-0.6172,35,0.65958,21,-0.2535,40,0.79101,26,0.14213
ENSG00000116209,TMEM59,47,-1.3139,100,-0.1797,188,0.83997,96,-0.2423,98,-0.2413,79,-0.5956,128,0.21318,161,0.66170
ENSG00000116221,MRPL37,24,-0.9205,19,-1.3064,29,-0.6389,27,-0.7343,47,0.11167,32,-0.5360,126,1.78806,51,0.26464
ENSG00000157216,SSBP3,133,-0.9989,269,0.08326,207,-0.3230,316,0.34303,248,-0.0463,315,0.38378,311,0.31986,220,-0.2533
ENSG00000243725,TTC4,22,0.06702,3,-2.9031,32,0.65834,3,-2.6029,15,-0.5441,25,0.31246,31,0.59182,30,0.66077
ENSG00000116133,DHCR24,45,-1.2820,17,-2.6876,40,-1.4594,76,-0.4978,58,-0.9661,115,0.17990,144,0.51882,239,1.67720
ENSG00000162402,USP24,44,-0.0060,71,0.77871,49,0.16192,33,-0.4718,27,-0.8153,53,0.31067,53,0.29137,38,-0.2450
ENSG00000162407,PLPP3,175,-0.4236,22,-3.4667,1211,3.19563,46,-2.4172,380,0.94889,46,-2.5379,112,-1.1076,55,-2.2802
ENSG00000162409,PRKAA2,18,-2.0571,151,1.27321,58,-0.2923,36,-1.0117,23,-1.7984,94,0.51832,94,0.45655,92,0.48299
ENSG00000162601,MYSM1,86,0.45111,75,0.23415,43,-0.6461,59,-0.1607,41,-0.7509,115,1.08304,29,-1.2045,55,-0.2878
ENSG00000177606,JUN,53,-0.9795,142,0.57196,75,-0.4349,50,-1.0738,56,-0.9467,125,0.41079,102,0.02825,156,0.83675
ENSG00000134709,HOOK1,26,-1.2257,77,0.43376,37,-0.7339,31,-0.9847,24,-1.4614,114,1.28725,40,-0.5831,80,0.55628
ENSG00000162599,NFIA,561,1.44639,95,-1.3980,444,1.02943,76,-1.7335,382,0.88970,211,-0.2099,122,-1.0240,66,-2.0512
ENSG00000162604,TM2D1,26,-0.5594,20,-0.8906,53,0.58166,31,-0.2652,36,-0.0400,41,0.21121,18,-1.0597,51,0.58622
ENSG00000162607,USP1,97,0.85439,31,-0.9433,70,0.32970,29,-1.0248,40,-0.6001,97,0.98400,28,-1.0706,50,-0.2188
ENSG00000116641,DOCK7,76,0.61175,81,0.72725,74,0.56083,14,-1.9837,68,0.48585,47,-0.1609,57,0.13547,20,-1.5601
ENSG00000079739,PGM1,6,-2.9547,77,0.77966,155,2.06718,14,-1.7947,45,-0.0892,13,-2.0907,93,1.10842,30,-0.7365
ENSG00000158966,CACHD1,27,0.37741,3,-2.8715,40,1.05957,23,0.11987,17,-0.3596,12,-0.9434,34,0.77817,23,0.20095
ENSG00000162434,JAK1,119,0.69521,14,-2.5729,106,0.49418,28,-1.5254,66,-0.2887,123,0.86489,49,-0.7035,80,0.05169
ENSG00000162433,AK4,37,-1.5774,32,-1.7849,270,1.60524,49,-1.1599,168,0.87760,79,-0.4800,135,0.40326,69,-0.7166
ENSG00000116675,DNAJC6,158,-0.8254,100,-1.5185,182,-0.6073,304,0.19672,154,-0.9307,351,0.48157,288,0.10607,459,1.01597
ENSG00000213625,LEPROT,26,-0.5112,13,-1.4940,112,1.95479,19,-0.9865,37,0.02639,24,-0.6694,62,0.87241,22,-0.8338
ENSG00000184588,PDE4B,72,0.10919,34,-1.0150,92,0.51484,40,-0.7909,72,0.12757,60,-0.1722,51,-0.4328,91,0.56016
ENSG00000118473,SGIP1,61,-1.0221,63,-0.9671,67,-0.8715,82,-0.5716,84,-0.5897,224,1.23115,130,0.14703,143,0.33017
ENSG00000198160,MIER1,145,1.16995,12,-2.5929,54,-0.4308,35,-1.0945,74,0.07036,124,1.04334,36,-1.0650,54,-0.4816
ENSG00000142864,SERBP1,288,0.06687,554,1.15447,280,0.02069,240,-0.2236,260,-0.1064,313,0.22231,140,-1.0486,196,-0.5848
ENSG00000116717,GADD45A,49,0.96031,5,-2.3558,40,0.60013,37,0.46739,21,-0.4198,38,0.60828,7,-2.0078,22,-0.3887
ENSG00000172380,GNG12,37,0.39726,3,-3.3521,82,1.80748,10,-1.5691,61,1.50921,11,-1.5635,24,-0.2503,7,-2.1684
ENSG00000116729,WLS,44,-0.8666,57,-0.4602,258,2.13787,23,-1.8059,106,0.59228,51,-0.6703,88,0.21343,29,-1.5739
ENSG00000033122,LRRC7,44,-0.7490,62,-0.2333,36,-1.0734,33,-1.2025,40,-0.9925,138,1.25946,61,-0.2537,101,0.61046
ENSG00000066557,LRRC40,5,-1.8640,3,-2.6258,37,1.16925,11,-0.7746,10,-0.9527,16,-0.1919,14,-0.3683,38,1.46828
ENSG00000116754,SRSF11,1022,2.17563,121,-1.3779,167,-0.9008,169,-0.8768,162,-1.0148,361,0.34606,376,0.37132,189,-0.7682
ENSG00000118454,ANKRD13C,16,-1.2664,74,1.11757,37,-0.0132,18,-1.0839,10,-2.0072,58,0.79021,49,0.43451,41,0.14773
ENSG00000132485,ZRANB2,256,0.64940,106,-0.7491,161,-0.0961,96,-0.8879,163,-0.0844,245,0.65715,139,-0.3286,155,-0.1702
ENSG00000172260,NEGR1,169,-1.1977,150,-1.3795,222,-0.7918,439,0.27717,148,-1.4973,673,1.15370,317,-0.2404,562,0.78349
ENSG00000178965,ERICH3,86,-0.7345,31,-2.2389,80,-0.8584,98,-0.5384,73,-1.0694,324,1.71979,105,-0.4422,167,0.33508
ENSG00000162623,TYW3,39,-0.2172,11,-2.0548,38,-0.2636,58,0.42719,40,-0.2021,81,1.14620,32,-0.5129,35,-0.3923
ENSG00000117054,ACADM,24,-1.0236,4,-3.6113,95,1.15321,27,-0.8556,59,0.39988,54,0.23105,48,0.04647,47,0.01619
ENSG00000137955,RABGGTB,16,-1.4171,100,1.53891,53,0.43815,62,0.72310,39,-0.0282,22,-1.0123,28,-0.5308,29,-0.5114
ENSG00000117069,ST6GALNAC5,7,-2.5943,16,-1.4806,20,-1.1998,34,-0.3561,10,-2.2229,44,0.03257,58,0.46519,116,2.07174
ENSG00000142892,PIGK,11,-1.1948,3,-3.0934,18,-0.4692,25,0.04234,10,-1.3941,43,1.08964,51,1.23406,26,0.13685
ENSG00000154027,AK5,61,-1.8297,213,0.07537,78,-1.4525,195,-0.0665,77,-1.5856,305,0.75668,139,-0.5887,392,1.28091
ENSG00000036549,AC118549.1,52,0.72242,3,-3.5645,26,-0.3640,27,-0.3480,25,-0.5079,54,0.90077,35,0.07193,33,-0.0025
ENSG00000077254,USP33,83,-0.4813,87,-0.4084,72,-0.7067,77,-0.6039,77,-0.6653,198,1.06058,98,-0.2243,141,0.38699
ENSG00000180488,MIGA1,80,-0.6037,129,0.13603,72,-0.7709,133,0.18473,70,-0.8824,183,0.80247,48,-1.3853,169,0.64638
ENSG00000162613,FUBP1,52,0.04518,10,-2.3192,94,1.02089,31,-0.7398,47,-0.1133,62,0.38544,36,-0.5250,56,0.18134
ENSG00000162616,DNAJB4,22,-0.3621,3,-3.3225,49,0.88869,23,-0.3072,27,-0.1148,45,0.85245,11,-1.4305,30,0.12007
ENSG00000117114,ADGRL2,10,-1.1508,3,-2.9018,15,-0.5616,12,-0.9013,23,0.12431,25,0.27223,8,-1.4221,46,1.50563
ENSG00000137941,TTLL7,857,2.20568,15,-4.0893,105,-1.3133,175,-0.5312,89,-1.6537,415,0.99044,60,-2.1360,245,-0.0119
ENSG00000142875,PRKACB,206,-0.7964,115,-1.6628,231,-0.6199,425,0.34028,189,-0.9968,419,0.35673,280,-0.3234,654,1.24978
ENSG00000117133,RPF1,0,-6.0187,118,1.52918,36,-0.4231,49,0.05455,37,-0.4387,44,-0.1455,87,0.97556,36,-0.4667
ENSG00000174021,GNG5,6,-2.4253,3,-3.4473,117,2.36041,57,1.00742,43,0.58048,1,-4.7187,40,0.42297,15,-1.1686
ENSG00000117155,SSX2IP,31,-2.6723,114,-0.7242,131,-0.5170,152,-0.2842,112,-0.8222,310,1.01233,162,-0.1816,285,0.83648
ENSG00000162642,C1orf52,20,-1.5242,3,-4.2121,54,0.02069,54,0.02115,38,-0.5811,61,0.21299,119,1.32004,72,0.52954
ENSG00000153904,DDAH1,170,-1.0039,290,-0.1884,567,0.90646,246,-0.4441,524,0.88961,180,-0.9987,351,0.11400,280,-0.2643
ENSG00000117174,ZNHIT6,108,1.04031,90,0.73534,70,0.32262,41,-0.5087,29,-1.1026,69,0.33136,36,-0.7345,44,-0.4382
ENSG00000122417,ODF2L,125,0.57195,167,1.05724,37,-1.3290,59,-0.6229,26,-1.9563,140,0.87246,104,0.26894,72,-0.3530
ENSG00000097033,SH3GLB1,84,0.31622,156,1.36908,135,1.11652,18,-2.0220,64,-0.1191,66,-0.0773,24,-1.5615,40,-0.9188
ENSG00000183291,SELENOF,40,-0.5439,3,-4.3156,91,0.75272,50,-0.1999,68,0.31225,47,-0.3403,20,-1.5890,97,1.00742
ENSG00000153936,HS2ST1,21,-1.1987,3,-4.0454,109,1.44031,33,-0.5468,58,0.40730,53,0.24692,25,-0.9188,48,0.06084
ENSG00000143013,LMO4,402,-1.4179,640,-0.7140,693,-0.5922,1209,0.28208,635,-0.7890,1435,0.64131,935,-0.1275,1565,0.81196
ENSG00000065243,PKN2,98,1.25504,8,-2.5391,68,0.61844,27,-0.8123,65,0.61489,63,0.57461,12,-2.0471,19,-1.4086
ENSG00000213516,RBMXL1,53,1.19679,3,-3.1278,34,0.44969,16,-0.7101,20,-0.3878,40,0.84895,10,-1.4093,22,-0.2534
ENSG00000197147,LRRC8B,17,-2.7507,95,-0.1975,57,-0.9700,75,-0.5679,60,-0.9669,146,0.55298,97,-0.1586,216,1.35996
ENSG00000162664,ZNF326,271,2.10001,34,-1.3318,44,-0.9613,50,-0.7693,45,-0.9980,116,0.64580,49,-0.7759,65,-0.3996
ENSG00000233593,LINC02609,30,0.51620,3,-2.6803,15,-0.5830,53,1.49064,13,-0.7674,17,-0.3976,18,-0.2984,29,0.52712
ENSG00000122482,ZNF644,187,1.25557,9,-3.3787,81,-0.1263,42,-1.1403,90,0.04020,153,1.04603,46,-0.9963,59,-0.6754
ENSG00000189195,BTBD8,151,-1.1759,189,-0.8410,233,-0.5209,217,-0.6294,146,-1.3207,690,1.49992,173,-0.9719,470,0.68134
ENSG00000122484,RPAP2,164,0.62049,3,-5.0588,100,-0.1717,66,-0.8141,90,-0.3806,260,1.70925,74,-0.6450,62,-0.9736
ENSG00000067208,EVI5,153,0.86775,21,-2.2105,129,0.58804,107,0.27401,79,-0.2153,143,0.87195,25,-1.9488,55,-0.8322
ENSG00000122406,RPL5,511,-0.0080,661,0.40537,657,0.39563,815,0.75311,408,-0.3967,392,-0.4626,595,0.23662,405,-0.4084
ENSG00000154511,DIPK1A,15,-0.8667,31,0.28956,26,0.03716,9,-1.5527,22,-0.2718,26,-0.0142,5,-2.2798,51,1.32164
ENSG00000143033,MTF2,77,1.12599,5,-3.0021,8,-2.2409,11,-1.8928,17,-1.3169,75,1.28500,64,0.80683,38,-0.0224
ENSG00000117500,TMED5,18,-0.3329,34,0.68109,59,1.62870,18,-0.3285,13,-0.8664,16,-0.5225,9,-1.3439,24,0.14992
ENSG00000117505,DR1,14,-1.7675,121,1.63439,46,-0.0096,78,0.86420,18,-1.4848,50,0.15202,29,-0.7268,41,-0.2048
ENSG00000137942,FNBP1L,55,0.61050,63,0.82775,44,0.25741,24,-0.7245,39,0.04310,52,0.59809,25,-0.6589,11,-1.9219
ENSG00000067334,DNTTIP2,97,0.12503,125,0.53031,83,-0.1208,66,-0.4896,66,-0.5231,127,0.62949,72,-0.3501,80,-0.1981
ENSG00000023909,GCLM,25,-0.4021,3,-3.4813,40,0.34415,17,-1.0094,29,-0.1757,51,0.84807,19,-0.8061,46,0.63524
ENSG00000137962,ARHGAP29,68,0.47087,124,1.49610,37,-0.4862,31,-0.7391,22,-1.3731,71,0.62274,51,0.00850,30,-0.8499
ENSG00000117528,ABCD3,55,0.46095,6,-2.9224,78,1.02690,20,-1.1270,59,0.63456,36,-0.2654,25,-0.7867,42,0.03651
ENSG00000117525,F3,27,-1.1514,3,-4.3546,241,2.58470,3,-4.2713,115,1.34017,3,-4.3845,86,0.64000,21,-1.6402
ENSG00000117519,CNN3,91,-0.3887,116,-0.0057,340,1.84657,68,-0.8332,186,0.87838,37,-1.8492,85,-0.4975,68,-0.8982
ENSG00000152078,TLCD4,28,-0.9734,9,-2.6780,111,1.19731,47,-0.2058,36,-0.6597,57,0.10357,41,-0.4287,85,0.84024
ENSG00000117569,PTBP2,15,-2.0521,142,1.52745,27,-1.1228,82,0.56564,36,-0.7674,55,-0.0642,43,-0.4436,70,0.34908
ENSG00000117598,PLPPR5,4,-2.6464,45,0.97127,5,-2.2408,6,-1.9547,19,-0.4108,33,0.56078,26,0.06415,39,0.87644
ENSG00000117600,PLPPR4,6,-3.7837,92,0.13934,35,-1.3244,60,-0.5194,42,-1.1588,116,0.57446,104,0.32513,158,1.20964
ENSG00000162688,AGL,34,-0.2214,3,-3.8250,61,0.68518,18,-1.2262,39,-0.0244,68,1.02107,50,0.37172,28,-0.5750
ENSG00000156875,MFSD14A,19,-0.5144,3,-3.2696,41,0.66965,4,-2.8304,27,0.01490,36,0.50887,9,-1.5855,47,1.06493
ENSG00000137992,DBT,20,-2.0226,196,1.62385,88,0.25692,75,0.00492,41,-0.9937,103,0.57699,63,-0.2787,48,-0.7466
ENSG00000224616,RTCA-AS1,49,1.25215,3,-3.0406,35,0.65202,10,-1.2031,29,0.41890,32,0.60806,7,-1.8167,14,-0.8680
ENSG00000137996,RTCA,8,-1.9657,8,-1.8765,15,-0.9957,34,0.21376,24,-0.3061,30,0.04385,42,0.59350,53,1.12871
ENSG00000162694,EXTL2,27,-0.7593,17,-1.4425,42,-0.1090,23,-1.0266,27,-0.8123,58,0.46277,49,0.14319,82,1.15380
ENSG00000170989,S1PR1,39,0.02713,3,-3.7579,173,2.76989,27,-0.5350,63,0.92007,5,-3.0911,6,-2.6849,19,-1.1091
ENSG00000118733,OLFM3,8,-2.6592,3,-4.0572,28,-0.7759,49,0.08357,18,-1.5164,69,0.70423,31,-0.6085,111,1.75157
ENSG00000185946,RNPC3,384,2.02408,27,-2.2193,83,-0.5680,72,-0.7906,98,-0.3484,197,0.93149,106,-0.1997,30,-2.2165
ENSG00000162631,NTNG1,3,-2.5435,3,-2.8080,20,0.00822,18,-0.1668,9,-1.1974,22,0.19147,11,-0.8370,49,1.89287
ENSG00000162636,FAM102B,3,-3.4082,3,-3.3602,9,-1.7006,47,0.79589,4,-2.8680,63,1.57076,4,-2.8090,58,1.35234
ENSG00000134186,PRPF38B,440,2.24224,78,-0.7279,65,-0.9921,50,-1.3768,59,-1.2188,131,0.08834,231,1.02250,61,-1.1706
ENSG00000116266,STXBP3,67,1.12619,3,-3.3204,94,1.73623,18,-0.9678,23,-0.6399,35,0.05263,10,-1.7991,32,-0.0940
ENSG00000121957,GPSM2,79,1.57359,3,-3.4467,59,1.05353,23,-0.4559,49,0.84747,17,-0.9636,15,-1.0764,15,-1.1945
ENSG00000085433,WDR47,24,-2.1922,12,-3.1156,90,-0.1976,105,0.04127,63,-0.8022,146,0.66115,65,-0.7021,205,1.35677
ENSG00000197780,TAF13,101,-0.0581,98,-0.1052,97,-0.1255,128,0.31984,105,0.00295,128,0.35342,57,-0.9479,104,-0.0192
ENSG00000215717,TMEM167B,17,-1.1787,14,-1.4134,39,0.06968,17,-1.1528,26,-0.6074,26,-0.6120,114,1.93786,52,0.60230
ENSG00000031698,SARS,146,-0.5712,199,-0.0823,141,-0.6216,153,-0.4949,190,-0.1784,314,0.74865,166,-0.3690,249,0.30571
ENSG00000143126,CELSR2,63,-0.7146,24,-2.1681,63,-0.7078,86,-0.2390,69,-0.6397,129,0.46231,140,0.53678,165,0.94115
ENSG00000134222,PSRC1,33,0.69149,16,-0.4527,17,-0.3597,7,-1.5419,14,-0.7102,17,-0.3759,9,-1.2624,45,1.47323
ENSG00000134243,SORT1,181,0.14858,117,-0.5337,88,-0.9706,134,-0.3164,107,-0.7293,165,0.00020,189,0.22300,279,1.00317
ENSG00000143106,PSMA5,4,-3.3489,144,2.15288,37,-0.2060,25,-0.8149,21,-1.1073,17,-1.4562,39,-0.1119,69,0.91845
ENSG00000181754,AMIGO1,8,-2.0577,4,-3.1694,20,-0.7773,34,0.02380,19,-0.9370,46,0.57941,67,1.14801,52,0.83201
ENSG00000116337,AMPD2,23,-1.5166,39,-0.6892,61,0.00080,51,-0.2987,70,0.23891,48,-0.4327,111,0.97559,77,0.41234
ENSG00000134201,GSTM5,27,-1.2572,58,-0.1167,184,1.86904,8,-3.0557,144,1.69013,8,-3.0675,72,0.22851,16,-2.1508
ENSG00000134202,GSTM3,21,-2.5018,170,0.64715,194,0.87095,74,-0.6650,138,0.34733,61,-1.0310,251,1.32362,72,-0.7792
ENSG00000168710,AHCYL1,428,-0.4702,186,-1.7277,1859,2.04714,336,-0.8416,965,0.97179,284,-1.1779,523,-0.1575,263,-1.2989
ENSG00000143093,STRIP1,4,-2.8465,73,1.56725,12,-1.3454,30,0.06975,20,-0.6059,32,0.21167,11,-1.4032,41,0.63332
ENSG00000197106,SLC6A17,17,-3.1202,153,0.10837,53,-1.5102,142,-0.0079,97,-0.6592,178,0.39447,182,0.38348,238,0.96214
ENSG00000116396,KCNC4,16,-1.6520,45,-0.0840,38,-0.3548,62,0.43918,45,-0.0945,41,-0.2397,86,0.97305,51,0.13626
ENSG00000134248,LAMTOR5,50,-0.9389,57,-0.7529,95,0.02939,105,0.19672,133,0.66735,34,-1.6305,175,1.04443,102,0.17144
ENSG00000177301,KCNA2,17,-2.9617,129,0.09740,76,-0.7281,153,0.36969,59,-1.1951,158,0.47678,142,0.24911,193,0.86714
ENSG00000121931,LRIF1,35,-0.1865,143,2.28830,34,-0.2187,11,-1.8308,14,-1.6417,37,-0.0888,8,-2.3039,49,0.38906
ENSG00000134255,CEPT1,27,0.24200,3,-3.0346,38,0.79792,18,-0.4033,14,-0.8173,24,0.10817,24,0.08926,33,0.67884
ENSG00000116459,ATP5PB,74,-0.7199,94,-0.3624,181,0.69468,112,-0.0831,94,-0.3826,78,-0.6880,123,0.06518,184,0.83218
