Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000116350,SRSF4,125,0.88352,87,0.28018,47,-0.7030,67,-0.1616,19,-1.9991,54,-0.5100,44,-0.7784,167,1.40394
ENSG00000116353,MECR,12,-1.2126,32,0.27191,41,0.67556,34,0.39747,26,-0.0625,27,0.00933,35,0.41120,3,-3.2453
ENSG00000060656,PTPRU,12,-0.2497,17,0.27492,9,-0.7333,26,1.18631,3,-2.0973,7,-1.2203,13,-0.1855,23,0.77286
ENSG00000162512,SDC3,180,0.41928,189,0.49962,67,-1.1189,121,-0.2384,139,-0.0009,86,-0.8169,246,0.95226,153,0.15635
ENSG00000134644,PUM1,187,0.03622,233,0.39671,177,-0.0514,221,0.35391,142,-0.3985,193,0.10225,121,-0.6484,138,-0.4418
ENSG00000121766,ZCCHC17,138,0.00933,109,-0.3663,150,0.14123,144,0.08442,122,-0.1905,172,0.42103,62,-1.2284,160,0.24833
ENSG00000121769,FABP3,16,-1.9335,84,0.63548,67,0.26203,95,1.00007,69,0.30134,47,-0.3444,32,-0.8846,18,-1.7530
ENSG00000162517,PEF1,37,-0.8136,58,-0.1153,66,0.08949,83,0.53962,54,-0.2334,76,0.36448,59,-0.0784,31,-1.0718
ENSG00000084636,COL16A1,54,1.07418,25,-0.2084,16,-0.8546,28,-0.0041,14,-1.0689,15,-1.0600,35,0.34627,52,1.02216
ENSG00000121753,ADGRB2,83,-1.3798,205,0.00957,186,-0.1436,281,0.61212,253,0.35294,254,0.41545,140,-0.5822,96,-1.1660
ENSG00000184007,PTP4A2,1082,2.82387,173,-0.5469,147,-0.8016,124,-1.1485,154,-0.7263,155,-0.7842,123,-1.0662,215,-0.2097
ENSG00000121774,KHDRBS1,138,-0.3714,136,-0.3861,227,0.43278,162,-0.1321,160,-0.1384,200,0.25483,192,0.15825,165,-0.0884
ENSG00000121775,TMEM39B,16,0.18077,25,0.91151,9,-0.6669,19,0.52626,20,0.52298,10,-0.6278,4,-1.9734,12,-0.3402
ENSG00000025800,KPNA6,48,-0.3555,41,-0.5778,41,-0.5848,80,0.53697,33,-0.9230,57,-0.0686,53,-0.1761,107,0.96534
ENSG00000084652,TXLNA,39,0.27783,39,0.28205,14,-1.2976,42,0.46648,26,-0.3642,27,-0.3370,24,-0.4938,47,0.60381
ENSG00000160050,CCDC28B,15,-0.5954,18,-0.2754,17,-0.3963,10,-1.2179,12,-0.8684,34,0.88475,29,0.49756,35,0.81733
ENSG00000084623,EIF3I,50,-1.0203,71,-0.4887,137,0.55721,118,0.35722,129,0.46699,102,0.08230,94,-0.0465,50,-1.0164
ENSG00000175130,MARCKSL1,702,2.48800,156,-0.2527,98,-0.9627,53,-2.0173,106,-0.8388,87,-1.2386,336,1.02297,146,-0.3509
ENSG00000160058,BSDC1,72,0.31292,54,-0.1371,53,-0.1539,76,0.47935,50,-0.2453,67,0.23986,33,-0.9133,40,-0.5985
ENSG00000160062,ZBTB8A,5,-1.8485,12,-0.6395,17,-0.0913,12,-0.7175,8,-1.1537,32,1.08634,5,-1.9089,47,1.61567
ENSG00000176261,ZBTB8OS,32,-0.0296,16,-1.1041,43,0.43791,22,-0.6646,34,0.08487,45,0.61604,49,0.67039,17,-0.9913
ENSG00000162521,RBBP4,111,0.16774,71,-0.5301,100,0.00412,115,0.25138,51,-1.0361,110,0.17599,116,0.23522,101,0.01127
ENSG00000162522,KIAA1522,3,-2.9088,27,0.19146,28,0.28018,20,-0.2474,35,0.65862,30,0.46293,29,0.34726,12,-1.0588
ENSG00000134684,YARS,43,-1.2356,65,-0.6174,117,0.30974,165,1.05683,113,0.25111,101,0.08171,42,-1.2796,52,-0.9484
ENSG00000116497,S100PBP,45,1.54260,13,-0.4668,16,-0.2420,18,0.00085,13,-0.4627,14,-0.4069,9,-1.0336,20,0.15870
ENSG00000160097,FNDC5,5,-2.8263,53,0.72941,49,0.62038,37,0.17528,36,0.08177,24,-0.5534,27,-0.3414,45,0.44744
ENSG00000121905,HPCA,27,-2.7655,185,0.13837,143,-0.2779,227,0.54418,114,-0.6275,287,1.02623,109,-0.6897,93,-0.9350
ENSG00000121900,TMEM54,28,-0.4037,43,0.29497,26,-0.5101,31,-0.2734,45,0.36920,32,-0.2329,66,0.99829,27,-0.4290
ENSG00000116514,RNF19B,6,-1.5756,16,-0.1168,21,0.32498,26,0.77229,8,-1.1898,14,-0.3227,23,0.46906,18,0.05346
ENSG00000004455,AK2,63,1.28897,35,0.28543,27,-0.1430,20,-0.6131,27,-0.1055,20,-0.6395,41,0.56433,18,-0.7420
ENSG00000142920,AZIN2,28,0.29479,18,-0.3616,21,-0.1607,38,0.93549,18,-0.3501,17,-0.5136,13,-0.8414,23,-0.0162
ENSG00000160094,ZNF362,23,-0.0590,42,0.94745,21,-0.1389,29,0.38317,16,-0.5667,14,-0.8875,26,0.16634,21,-0.1693
ENSG00000134686,PHC2,65,0.34073,53,-0.0001,29,-0.9414,74,0.64240,63,0.28921,38,-0.5535,34,-0.6826,59,0.17465
ENSG00000163866,SMIM12,26,-1.2903,55,-0.1389,78,0.42134,88,0.70888,77,0.39420,59,-0.0244,54,-0.1819,19,-1.7796
ENSG00000116544,DLGAP3,5,-3.3906,59,0.26842,23,-1.1591,39,-0.4150,43,-0.2155,90,1.15609,49,-0.0177,61,0.32493
ENSG00000163867,ZMYM6,23,-0.2221,19,-0.4706,41,0.70881,24,-0.1528,17,-0.6805,27,0.06944,28,0.12567,32,0.30573
ENSG00000116560,SFPQ,581,1.37840,192,-0.4721,181,-0.5642,224,-0.2570,118,-1.2169,182,-0.6140,186,-0.5164,520,1.17627
ENSG00000146463,ZMYM4,67,0.22391,51,-0.2234,79,0.48236,51,-0.2268,50,-0.2390,58,-0.0079,60,0.05243,58,-0.0101
ENSG00000142687,KIAA0319L,65,0.14066,74,0.36272,49,-0.2975,62,0.09105,77,0.41934,55,-0.1217,33,-0.8910,59,-0.0010
ENSG00000020129,NCDN,189,-1.6068,586,0.14090,418,-0.3938,794,0.74794,271,-1.0590,836,0.85478,320,-0.8066,323,-0.7924
ENSG00000126067,PSMB2,80,-0.4754,99,-0.1381,137,0.38564,150,0.62914,87,-0.3293,101,-0.1136,68,-0.7286,104,-0.0503
ENSG00000142686,C1orf216,8,-3.3440,97,0.28474,125,0.70488,128,0.87603,48,-0.8328,87,0.11442,51,-0.7349,55,-0.6111
ENSG00000134698,AGO4,24,0.52464,25,0.56405,8,-1.1064,21,0.29140,10,-0.8197,13,-0.5136,16,-0.1169,24,0.50944
ENSG00000092847,AGO1,54,0.35707,49,0.19828,60,0.52283,50,0.28131,19,-1.2424,36,-0.2965,46,0.10577,30,-0.5424
ENSG00000126070,AGO3,89,1.25503,33,-0.3848,39,-0.1043,36,-0.2776,21,-1.0769,29,-0.6432,32,-0.4498,78,1.02185
ENSG00000116863,ADPRHL2,17,0.04314,19,0.18047,30,0.98905,24,0.64048,18,0.16503,9,-1.0763,10,-0.7043,7,-1.2811
ENSG00000054116,TRAPPC3,21,-1.0042,23,-0.9315,53,0.40802,53,0.45124,45,0.13679,50,0.33585,33,-0.3335,33,-0.3634
ENSG00000116871,MAP7D1,216,0.31470,164,-0.1250,193,0.13170,174,-0.0428,194,0.13912,203,0.23905,134,-0.4444,124,-0.5624
ENSG00000054118,THRAP3,180,0.55404,122,-0.0818,133,0.05560,136,0.10880,54,-1.3415,97,-0.4890,100,-0.3869,228,0.95636
ENSG00000196182,STK40,7,-1.3444,24,0.45647,18,0.00522,25,0.60519,9,-1.0532,12,-0.6219,25,0.55924,21,0.27737
ENSG00000181817,LSM10,14,-1.3051,15,-1.2236,43,0.42788,38,0.24873,17,-1.0179,58,1.13144,26,-0.3435,21,-0.6507
ENSG00000116885,OSCP1,2,-3.3028,9,-0.9646,10,-0.9037,33,1.19506,11,-0.7545,27,0.79938,16,-0.1484,10,-0.8297
ENSG00000116898,MRPS15,19,-1.1876,32,-0.3759,67,0.80963,31,-0.4724,43,0.06713,51,0.40724,48,0.26199,36,-0.2015
ENSG00000163873,GRIK3,19,0.05456,41,1.32212,20,0.12530,33,1.12227,15,-0.2926,6,-1.7498,8,-1.3167,4,-2.2033
ENSG00000163875,MEAF6,70,-0.9359,127,-0.0048,155,0.31915,162,0.44763,190,0.65647,124,-0.0513,89,-0.5575,71,-0.9106
ENSG00000163877,SNIP1,22,-0.0308,18,-0.2833,10,-1.1168,18,-0.3778,31,0.57482,29,0.48411,20,-0.1762,26,0.26156
ENSG00000116922,C1orf109,9,-0.8733,8,-1.0555,31,1.11370,29,1.17093,11,-0.5373,10,-0.7512,12,-0.3789,9,-0.8274
ENSG00000185090,MANEAL,8,-1.5819,28,0.36027,39,0.90778,30,0.51579,20,-0.2182,21,-0.1145,19,-0.2893,10,-1.2229
ENSG00000197982,C1orf122,197,0.54617,98,-0.5753,169,0.28704,108,-0.4674,139,-0.0229,152,0.13318,183,0.42297,106,-0.4526
ENSG00000183431,SF3A3,42,-0.3011,50,-0.0142,66,0.42128,55,0.16008,32,-0.7162,55,0.14704,47,-0.1272,49,-0.0353
ENSG00000183520,UTP11,26,-0.2769,16,-0.9878,37,0.25492,31,-0.0113,22,-0.5487,47,0.78303,37,0.25796,18,-0.8392
ENSG00000116954,RRAGC,61,0.24581,55,0.08449,82,0.72981,60,0.25680,41,-0.3927,34,-0.7426,41,-0.3907,56,0.10053
ENSG00000174574,AKIRIN1,65,-0.4756,80,-0.1497,122,0.52799,97,0.17325,120,0.49398,80,-0.1751,64,-0.4937,77,-0.2171
ENSG00000168653,NDUFS5,183,-1.6203,276,-1.0019,733,0.54437,414,-0.4182,621,0.26896,871,0.98748,539,0.04076,333,-0.7135
ENSG00000127603,MACF1,972,1.98351,226,-0.5407,190,-0.8061,192,-0.8612,245,-0.4153,108,-1.7815,322,0.01889,628,1.14430
ENSG00000090621,PABPC4,78,0.34480,87,0.52668,30,-1.1254,51,-0.3768,59,-0.0892,46,-0.5319,54,-0.2421,126,1.17521
ENSG00000116983,HPCAL4,154,-1.5772,488,0.20232,342,-0.3623,424,-0.0254,361,-0.2784,609,0.65859,377,-0.2093,514,0.28768
ENSG00000084072,PPIE,30,-0.2440,35,0.03530,40,0.23535,40,0.26840,15,-1.2866,40,0.26250,33,-0.0559,32,-0.0975
ENSG00000131236,CAP1,129,-0.1193,98,-0.5383,142,0.03856,154,0.19122,158,0.21236,145,0.07783,138,-0.0073,124,-0.1805
ENSG00000131238,PPT1,58,-1.3600,67,-1.1430,261,1.03741,137,-0.0443,112,-0.3590,186,0.52757,173,0.34130,86,-0.7556
ENSG00000117000,RLF,31,0.95252,13,-0.4496,12,-0.4971,25,0.70230,6,-1.5486,16,-0.1037,9,-0.9841,18,0.11100
ENSG00000259943,AL050341.2,9,-1.0308,2,-2.9872,16,-0.1989,15,-0.2994,16,-0.1644,40,1.61383,18,-0.0381,10,-0.9003
ENSG00000084073,ZMPSTE24,43,0.00240,46,0.08469,47,0.14341,51,0.29901,35,-0.3282,25,-0.8943,65,0.67352,43,-0.0079
ENSG00000049089,COL9A2,112,3.08811,20,-0.1637,16,-0.5364,7,-1.9394,4,-2.3610,9,-1.4642,24,0.09500,18,-0.3291
ENSG00000084070,SMAP2,47,-1.4811,114,-0.1208,122,-0.0109,188,0.80823,78,-0.7225,134,0.15000,78,-0.7182,150,0.31870
ENSG00000117016,RIMS3,34,-3.1274,415,0.68541,276,0.01296,278,0.02992,535,1.13042,293,0.12828,184,-0.6244,148,-0.9550
ENSG00000066136,NFYC,24,-0.9071,80,1.01250,44,0.00690,57,0.50939,26,-0.7864,44,0.00881,20,-1.2065,40,-0.1569
ENSG00000127124,HIVEP3,11,-0.8933,32,0.72436,6,-1.8153,21,0.09398,13,-0.6325,29,0.64561,31,0.69812,9,-1.1890
ENSG00000198815,FOXJ3,42,-0.9025,81,0.12228,95,0.39861,105,0.63582,75,0.00894,76,0.04259,60,-0.3482,32,-1.3105
ENSG00000177181,RIMKLA,4,-3.5239,59,0.35911,78,0.83136,70,0.75180,36,-0.4161,39,-0.3164,50,0.07583,26,-0.9196
ENSG00000127125,PPCS,37,-0.6316,35,-0.7393,63,0.17631,57,0.03230,71,0.38311,61,0.14242,66,0.25088,54,-0.0667
ENSG00000186409,CCDC30,47,0.42376,22,-0.7738,22,-0.7418,19,-1.1029,17,-1.1179,32,-0.2101,40,0.14307,112,1.99538
ENSG00000065978,YBX1,154,1.23602,24,-1.7285,62,-0.2758,39,-1.0904,32,-1.3064,61,-0.3431,150,1.19184,119,0.78765
ENSG00000164008,C1orf50,25,0.14696,30,0.43366,30,0.46212,20,-0.2426,9,-1.3976,29,0.47465,24,0.08099,11,-1.0990
ENSG00000177868,SVBP,30,0.03915,22,-0.4512,44,0.65515,27,-0.1992,23,-0.4034,38,0.46950,22,-0.4974,26,-0.2210
ENSG00000117394,SLC2A1,41,-0.4712,50,-0.1447,25,-1.2014,32,-0.8944,92,0.84446,42,-0.4501,97,0.93952,95,0.91447
ENSG00000117395,EBNA1BP2,32,-1.1417,44,-0.6671,102,0.66651,63,-0.1353,42,-0.7595,113,0.97748,67,-0.0230,42,-0.7669
ENSG00000066322,ELOVL1,96,2.84690,7,-1.6247,16,-0.3959,13,-0.8236,7,-1.6892,11,-1.0462,27,0.38549,11,-1.0391
ENSG00000159479,MED8,12,-0.9380,21,-0.1290,28,0.33501,28,0.34094,46,1.16234,19,-0.3001,12,-0.9633,15,-0.6139
ENSG00000142949,PTPRF,134,-0.1446,141,-0.0596,179,0.32104,150,0.03702,142,-0.0487,172,0.29284,146,-0.0029,81,-0.9319
ENSG00000066135,KDM4A,27,0.48807,21,0.07683,16,-0.3372,27,0.57320,12,-0.7455,11,-1.0299,12,-0.7258,35,0.92420
ENSG00000126091,ST3GAL3,19,-1.4603,67,0.49500,56,0.21875,51,0.06204,57,0.23630,64,0.47901,29,-0.8077,34,-0.5509
ENSG00000117408,IPO13,150,1.43558,57,-0.2077,60,-0.1160,51,-0.4138,39,-0.7861,63,-0.0464,38,-0.8220,75,0.23413
ENSG00000117410,ATP6V0B,222,-0.7799,437,0.28690,513,0.55129,557,0.80421,258,-0.5492,379,0.06074,228,-0.7437,133,-1.5599
ENSG00000117411,B4GALT2,53,-0.5584,141,1.04965,54,-0.5224,52,-0.6261,132,0.93032,72,-0.0833,84,0.17343,41,-0.9429
ENSG00000159214,CCDC24,9,-1.1968,22,0.18630,26,0.42526,32,0.95780,16,-0.3467,20,0.03114,9,-1.2291,11,-0.9120
ENSG00000178028,DMAP1,51,-0.4077,70,0.10314,109,0.83023,79,0.34075,50,-0.4331,69,0.09358,41,-0.7155,40,-0.7826
ENSG00000117419,ERI3,97,-0.3889,125,0.01144,133,0.11115,156,0.42904,125,0.00777,122,-0.0285,140,0.19296,64,-1.0167
ENSG00000187147,RNF220,124,0.12868,144,0.36631,159,0.53416,109,-0.0827,119,0.06491,119,0.06905,78,-0.5932,64,-0.8964
ENSG00000142937,RPS8,998,0.75176,236,-1.5185,634,0.00248,273,-1.4051,657,0.05790,809,0.45672,1062,0.85790,582,-0.1347
ENSG00000070785,EIF2B3,24,-0.4843,26,-0.3488,39,0.32314,46,0.66270,32,-0.0228,35,0.17038,10,-1.7379,29,-0.1643
ENSG00000126107,HECTD3,33,0.91615,16,-0.2224,25,0.44793,19,-0.0015,5,-1.8946,18,-0.0727,17,-0.1619,18,-0.0511
ENSG00000126088,UROD,35,-1.3512,76,-0.1771,98,0.24182,101,0.32394,116,0.51230,88,0.08050,81,-0.0624,61,-0.5124
ENSG00000117450,PRDX1,220,-0.5125,148,-1.1164,290,-0.0802,242,-0.4052,344,0.19363,330,0.14206,623,1.20893,280,-0.1372
ENSG00000117448,AKR1A1,23,-0.7375,22,-0.7885,47,0.35832,44,0.29567,52,0.53005,47,0.44289,30,-0.3536,17,-1.2142
ENSG00000132780,NASP,261,2.24174,56,-0.4721,52,-0.5837,41,-1.0292,31,-1.3492,43,-0.9597,39,-1.0269,148,1.13195
ENSG00000159592,GPBP1L1,42,0.37327,30,-0.1463,40,0.28010,38,0.23386,27,-0.3268,30,-0.1762,26,-0.3799,32,-0.0710
ENSG00000159596,TMEM69,14,-0.4548,17,-0.0992,21,0.19511,29,0.90152,18,-0.0095,8,-1.3562,23,0.37934,15,-0.2546
ENSG00000086015,MAST2,6,-2.0050,15,-0.7321,30,0.34316,23,-0.0491,36,0.67366,25,0.08845,35,0.61421,21,-0.2337
ENSG00000117461,PIK3R3,7,-1.7673,29,0.44621,38,0.90483,17,-0.4331,31,0.53452,8,-1.6916,34,0.68649,33,0.62526
ENSG00000085998,POMGNT1,67,0.28885,53,-0.0752,84,0.66903,74,0.52699,54,-0.0609,36,-0.7426,52,-0.1202,28,-1.0446
ENSG00000132128,LRRC41,39,-0.1102,42,-0.0072,52,0.33672,42,-0.0252,46,0.14026,45,0.12635,29,-0.5713,40,-0.1022
ENSG00000173660,UQCRH,107,-2.0295,238,-0.8349,699,0.90401,435,0.12783,634,0.73576,492,0.35763,352,-0.2247,173,-1.3201
ENSG00000117481,NSUN4,26,0.59289,14,-0.3710,12,-0.5569,24,0.57514,22,0.30555,16,-0.2159,8,-1.1419,16,-0.1687
ENSG00000117480,FAAH,42,0.36037,30,-0.1606,35,0.07041,51,0.77828,16,-1.0990,33,-0.0047,23,-0.5882,21,-0.7354
ENSG00000079277,MKNK1,13,-1.1515,28,0.04851,21,-0.3946,45,0.96032,13,-1.1718,35,0.42880,15,-0.9195,25,-0.1708
ENSG00000123472,ATPAF1,120,-0.5314,188,0.17398,179,0.09811,164,-0.0472,252,0.66312,162,-0.0683,195,0.23367,98,-0.8403
ENSG00000159658,EFCAB14,219,1.31119,109,0.12549,73,-0.5025,62,-0.8433,92,-0.1482,69,-0.6578,151,0.65371,105,0.06369
ENSG00000186377,CYP4X1,9,-1.3830,14,-0.7310,45,1.11471,38,0.96963,11,-1.0398,24,0.06108,5,-2.2493,21,-0.1190
ENSG00000162368,CMPK1,139,0.05353,150,0.18178,165,0.32832,175,0.49067,180,0.47962,98,-0.5474,110,-0.3103,53,-1.4210
ENSG00000162373,BEND5,8,-1.8396,25,-0.1193,56,1.20497,39,0.70768,31,0.20646,13,-1.2083,19,-0.5096,27,-0.0065
ENSG00000162374,ELAVL4,25,-2.9971,304,0.84090,369,1.18445,272,0.75689,126,-0.5793,120,-0.7206,83,-1.2206,137,-0.4497
ENSG00000185104,FAF1,38,-0.3123,35,-0.4391,52,0.16873,52,0.18650,71,0.68982,37,-0.3828,42,-0.1652,50,0.10247
ENSG00000123091,RNF11,244,-1.2179,594,0.16791,632,0.26981,705,0.51793,551,0.04787,638,0.32584,386,-0.5118,255,-1.1467
ENSG00000085832,EPS15,161,-0.2726,184,-0.0647,237,0.34358,208,0.15264,231,0.30440,195,0.02925,199,0.06346,97,-1.0553
ENSG00000117859,OSBPL9,63,1.40580,19,-0.5190,22,-0.3614,24,-0.2115,6,-2.2054,21,-0.4733,27,-0.0181,46,0.86635
ENSG00000078618,NRDC,140,0.53079,76,-0.4483,85,-0.2752,119,0.28562,79,-0.3999,91,-0.2015,76,-0.4581,140,0.52269
ENSG00000169213,RAB3B,56,0.69123,73,1.13952,50,0.49085,43,0.29010,20,-0.9083,17,-1.2552,24,-0.6804,24,-0.6405
ENSG00000117862,TXNDC12,15,-1.1630,23,-0.4937,45,0.55781,30,-0.1030,28,-0.1889,38,0.29008,44,0.50692,29,-0.1519
ENSG00000134717,BTF3L4,40,-0.6470,54,-0.1859,90,0.66032,67,0.18744,67,0.17261,70,0.27167,38,-0.7131,40,-0.6253
ENSG00000157077,ZFYVE9,27,-0.4554,45,0.35951,30,-0.2674,48,0.54652,30,-0.2807,40,0.17218,18,-1.0318,34,-0.1129
ENSG00000134748,PRPF38A,78,0.67952,40,-0.4001,53,0.04096,31,-0.8476,35,-0.5783,45,-0.2214,66,0.40394,89,0.90985
ENSG00000134744,TUT4,185,1.87774,25,-1.4387,33,-1.0132,32,-1.1453,15,-2.1353,46,-0.5645,41,-0.6882,180,1.83012
ENSG00000162377,COA7,6,-2.1994,22,-0.2643,33,0.36418,36,0.57111,18,-0.5556,29,0.16731,24,-0.1690,31,0.24472
ENSG00000162378,ZYG11B,81,-1.0937,196,0.27511,226,0.50971,245,0.75734,108,-0.6653,153,-0.1313,117,-0.5406,125,-0.4320
ENSG00000121310,ECHDC2,42,0.78213,25,-0.0254,19,-0.4684,20,-0.4347,28,0.11307,18,-0.6196,26,0.00562,43,0.81133
ENSG00000116171,SCP2,146,0.11709,131,-0.0572,125,-0.1342,104,-0.4674,150,0.15686,147,0.14114,173,0.38953,132,-0.0402
ENSG00000162384,CZIB,59,0.13244,34,-0.7173,98,0.97291,46,-0.2990,65,0.29783,51,-0.1171,59,0.11657,35,-0.6718
ENSG00000162385,MAGOH,15,-0.7858,13,-0.9885,27,0.14227,28,0.22282,26,0.06574,35,0.67944,22,-0.2124,18,-0.4808
ENSG00000157193,LRP8,29,-0.4142,63,0.82293,29,-0.4389,49,0.45541,35,-0.1351,29,-0.4563,29,-0.4433,41,0.09652
ENSG00000058799,YIPF1,18,-0.4668,16,-0.5994,41,0.87029,31,0.43592,49,1.17316,20,-0.3255,14,-0.8852,3,-3.1577
ENSG00000081870,HSPB11,16,-1.0784,25,-0.4223,29,-0.2027,33,-0.0309,22,-0.6140,65,1.33596,32,-0.0550,12,-1.5077
ENSG00000116209,TMEM59,182,0.09095,117,-0.5983,240,0.54628,152,-0.2126,206,0.29231,167,-0.0474,240,0.54737,93,-0.9469
ENSG00000116221,MRPL37,22,-1.4260,49,-0.2476,67,0.25143,88,0.84479,46,-0.3499,61,0.11149,50,-0.1921,38,-0.6399
ENSG00000157216,SSBP3,128,-0.6570,386,1.14839,186,-0.0779,264,0.57078,173,-0.1909,134,-0.6480,141,-0.5103,140,-0.5206
ENSG00000243725,TTC4,26,-0.0254,26,0.00149,31,0.25237,30,0.23481,31,0.27362,26,-0.0081,23,-0.1708,13,-1.0795
ENSG00000116133,DHCR24,124,-0.5431,197,0.18265,206,0.25853,304,1.07383,182,0.05287,137,-0.4417,79,-1.2351,90,-1.0427
ENSG00000162402,USP24,43,0.19978,23,-0.7864,21,-0.9375,48,0.44334,53,0.54913,37,-0.0681,40,0.08957,30,-0.3603
ENSG00000162407,PLPP3,200,-0.0969,75,-1.5898,185,-0.2142,82,-1.5656,203,-0.0670,147,-0.6369,811,2.47395,188,-0.1869
ENSG00000162409,PRKAA2,22,-1.4558,64,0.17704,52,-0.1398,64,0.21220,45,-0.3833,71,0.41437,41,-0.5154,76,0.46223
ENSG00000162601,MYSM1,76,0.67129,41,-0.3354,60,0.28886,60,0.32616,38,-0.4180,50,-0.0250,25,-1.0672,43,-0.2358
ENSG00000177606,JUN,80,-1.5408,147,-0.6234,159,-0.5060,147,-0.6879,250,0.21219,264,0.34075,409,1.03998,326,0.65104
ENSG00000134709,HOOK1,15,-1.6028,24,-0.9069,71,0.78083,45,0.05638,15,-1.6386,85,1.32978,13,-1.8347,40,-0.1404
ENSG00000162599,NFIA,527,1.72026,176,-0.1741,72,-1.5425,75,-1.5994,105,-0.9686,103,-1.0874,307,0.73726,421,1.29419
ENSG00000162604,TM2D1,60,-0.0285,54,-0.1866,82,0.48451,66,0.15688,57,-0.0876,63,0.05885,60,-0.0240,37,-0.7860
ENSG00000162607,USP1,75,0.96374,26,-0.7411,35,-0.2800,28,-0.6959,25,-0.8178,45,0.11695,35,-0.2638,78,1.02824
ENSG00000116641,DOCK7,80,0.89421,27,-0.8092,35,-0.4543,34,-0.5206,33,-0.5342,34,-0.5555,93,1.17282,60,0.41261
ENSG00000125703,ATG4C,80,2.08449,25,0.00189,24,-0.0462,15,-0.8024,22,-0.1403,26,0.08757,8,-1.6727,5,-2.3107
ENSG00000079739,PGM1,22,-0.8067,14,-1.5211,77,1.18876,21,-0.9760,42,0.14479,43,0.22814,66,0.90836,30,-0.3598
ENSG00000158966,CACHD1,9,-1.8570,41,0.33912,16,-1.0726,21,-0.7360,58,0.94072,35,0.09753,56,0.87281,37,0.16000
ENSG00000162437,RAVER2,21,-0.0863,14,-0.6861,31,0.52989,23,0.01845,26,0.25403,22,-0.0272,32,0.58623,9,-1.2919
ENSG00000162434,JAK1,57,-0.4127,75,0.01496,90,0.30569,66,-0.2128,81,0.13878,57,-0.4603,82,0.14410,113,0.68683
ENSG00000162433,AK4,67,-0.3905,112,0.42928,79,-0.1300,59,-0.6497,91,0.07684,82,-0.0979,143,0.82979,89,0.04616
ENSG00000116675,DNAJC6,248,-0.7239,479,0.31513,653,0.83558,621,0.87687,352,-0.1807,317,-0.3860,218,-0.9244,119,-1.8332
ENSG00000213625,LEPROT,47,0.20255,37,-0.2134,33,-0.3547,21,-1.1132,35,-0.2709,36,-0.2602,94,1.36894,57,0.49825
ENSG00000184588,PDE4B,147,0.73114,60,-0.7012,105,0.17360,96,0.02834,108,0.22557,87,-0.1474,97,0.04991,60,-0.7124
ENSG00000118473,SGIP1,83,-0.7793,80,-0.8218,206,0.67378,161,0.31083,137,0.00459,173,0.43853,102,-0.4522,88,-0.6925
ENSG00000198160,MIER1,119,1.22745,37,-0.6917,37,-0.6729,52,-0.1622,29,-1.0419,49,-0.2580,44,-0.4144,104,0.98577
ENSG00000142864,SERBP1,318,0.76415,162,-0.3338,180,-0.1649,157,-0.4214,137,-0.5972,202,0.01746,178,-0.1832,307,0.70400
ENSG00000116717,GADD45A,19,-0.0214,11,-0.8970,18,-0.1258,21,0.11713,24,0.33590,16,-0.2957,29,0.63403,19,0.00048
ENSG00000172380,GNG12,42,0.80914,21,-0.3513,9,-1.5888,9,-1.6387,22,-0.2715,19,-0.5595,88,2.18781,21,-0.3231
ENSG00000116729,WLS,103,0.15428,63,-0.6084,67,-0.5157,51,-1.0405,112,0.28293,60,-0.7753,262,1.79865,109,0.24328
ENSG00000033122,LRRC7,53,-0.4313,55,-0.3782,38,-0.9477,108,0.84340,45,-0.6736,103,0.73909,40,-0.8691,45,-0.6979
ENSG00000066557,LRRC40,18,-0.4828,11,-1.2288,41,0.87840,33,0.57408,22,-0.1713,27,0.19196,10,-1.2547,20,-0.2806
ENSG00000116754,SRSF11,700,1.55796,212,-0.4561,163,-0.8597,272,-0.0731,91,-1.7386,189,-0.6972,84,-1.8555,663,1.45310
ENSG00000118454,ANKRD13C,27,-0.6710,29,-0.5543,52,0.35862,56,0.58009,26,-0.6877,47,0.22758,31,-0.4511,42,0.02445
ENSG00000132485,ZRANB2,252,0.67805,127,-0.4219,151,-0.1565,167,0.00404,116,-0.5618,167,0.00814,115,-0.5800,236,0.56639
ENSG00000172260,NEGR1,121,-1.5543,413,0.34826,459,0.52584,493,0.74811,362,0.13397,368,0.18455,140,-1.3340,112,-1.6651
ENSG00000178965,ERICH3,49,-1.0098,104,0.15569,89,-0.0948,124,0.51075,68,-0.5058,129,0.58572,37,-1.4308,90,-0.0703
ENSG00000116791,CRYZ,12,-0.6365,14,-0.3303,35,1.12449,16,-0.1240,26,0.60746,16,-0.1912,9,-0.9478,16,-0.1395
ENSG00000162623,TYW3,44,0.17097,32,-0.3230,39,-0.0191,46,0.28398,34,-0.2390,42,0.08928,25,-0.7323,46,0.24367
ENSG00000117054,ACADM,48,-0.3067,53,-0.1475,62,0.08925,56,-0.0934,59,-3.2702,58,-0.0266,67,0.22336,70,0.28153
