Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6to10,Feature log2 fold change topic 6to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000131238,PPT1,77,-0.7361,98,-0.3642,162,0.86658,111,-0.1143,63,-0.9830
ENSG00000117000,RLF,59,1.17995,18,-0.9312,27,-0.3139,23,-0.4833,43,0.49254
ENSG00000259943,AL050341.2,11,-0.5127,13,-0.2032,18,0.47417,16,0.14467,11,-0.4314
ENSG00000084073,ZMPSTE24,25,-0.7590,60,0.81587,38,-0.1319,43,0.08888,20,-1.0614
ENSG00000049089,COL9A2,8,-1.2812,18,-0.0212,4,-2.6985,22,0.30243,107,3.32535
ENSG00000084070,SMAP2,205,0.50504,124,-0.4003,175,0.33090,87,-0.8846,105,-0.5858
ENSG00000117016,RIMS3,124,-0.5929,233,0.55791,220,0.57883,60,-1.6353,19,-3.3019
ENSG00000066136,NFYC,29,-0.1724,36,0.20538,38,0.46540,12,-1.4387,16,-1.0281
ENSG00000179862,CITED4,4,-1.6688,11,-0.2770,21,1.61392,0,-5.0309,5,-1.2772
ENSG00000171793,CTPS1,10,-0.6858,16,0.13405,20,0.76079,6,-1.3954,7,-1.1024
ENSG00000127124,HIVEP3,43,0.61910,38,0.43930,20,-0.8791,36,0.26543,27,-0.1548
ENSG00000198815,FOXJ3,65,0.41990,58,0.22964,47,-0.2178,39,-0.4095,39,-0.4268
ENSG00000177181,RIMKLA,41,-0.5299,66,0.32701,72,0.69547,19,-1.6342,12,-2.2542
ENSG00000127125,PPCS,32,-0.8027,58,0.18309,56,0.13668,60,0.19362,56,0.09606
ENSG00000186409,CCDC30,123,1.30967,54,-0.2394,42,-0.8487,49,-0.3605,73,0.26128
ENSG00000171960,PPIH,7,-0.7862,6,-1.1411,18,1.29538,11,-0.1107,7,-0.7777
ENSG00000065978,YBX1,63,-0.7131,99,0.03179,65,-0.8858,246,1.54560,174,0.94100
ENSG00000164008,C1orf50,20,0.32313,12,-0.6299,17,-0.0070,15,-0.1679,27,0.74593
ENSG00000177868,SVBP,33,-0.1367,27,-0.5136,44,0.48630,47,0.41985,21,-0.8436
ENSG00000117394,SLC2A1,16,-1.4677,53,0.49672,27,-0.8825,133,2.01309,32,-0.3871
ENSG00000117395,EBNA1BP2,63,-0.3082,54,-0.6159,105,0.91117,54,-0.5171,45,-0.8093
ENSG00000179178,TMEM125,6,-1.2902,8,-0.8144,3,-2.5309,3,-2.1854,101,4.26125
ENSG00000066322,ELOVL1,13,-0.8588,7,-1.8335,9,-1.6652,35,0.74056,132,3.45638
ENSG00000159479,MED8,19,-0.2250,21,-0.0407,25,0.36634,20,-0.0792,13,-0.7721
ENSG00000198198,SZT2,29,1.06159,11,-0.7424,9,-1.1591,27,0.80398,32,1.06761
ENSG00000178922,HYI,9,-0.6903,14,0.03953,11,-0.5396,30,1.22404,22,0.71575
ENSG00000142949,PTPRF,64,-0.6308,67,-0.5946,116,0.58141,104,0.17438,107,0.20960
ENSG00000066135,KDM4A,20,0.08231,15,-0.4759,21,0.23610,12,-0.7477,29,0.63446
ENSG00000126091,ST3GAL3,26,-0.3712,35,0.09377,37,0.30768,29,-0.2057,24,-0.4748
ENSG00000117408,IPO13,30,-0.8122,52,0.07110,42,-0.3986,60,0.29645,112,1.33487
ENSG00000117410,ATP6V0B,253,-0.3158,238,-0.4555,438,1.05754,105,-1.6105,143,-1.1540
ENSG00000117411,B4GALT2,41,-0.6243,71,0.31610,61,0.02370,91,0.65329,33,-0.9108
ENSG00000159214,CCDC24,5,-1.4237,13,0.11226,14,0.41050,21,0.87555,5,-1.2925
ENSG00000178028,DMAP1,44,-0.1666,41,-0.3441,60,0.53712,28,-0.8389,49,0.00248
ENSG00000117419,ERI3,102,0.09554,89,-0.1548,106,0.23705,101,0.05751,58,-0.7881
ENSG00000187147,RNF220,82,-0.6032,146,0.44077,120,0.06838,72,-0.7456,130,0.16495
ENSG00000142937,RPS8,475,-0.9136,1012,0.40597,741,-0.2598,1151,0.53120,1069,0.41179
ENSG00000070785,EIF2B3,33,0.04174,19,-0.9197,42,0.78567,33,0.03593,16,-1.0389
ENSG00000126107,HECTD3,16,0.11502,16,0.16130,13,-0.2212,14,-0.0797,16,0.14403
ENSG00000126088,UROD,40,-0.9219,56,-0.4347,101,1.01764,51,-0.5128,47,-0.6264
ENSG00000117450,PRDX1,107,-1.2305,193,-0.3107,258,0.31195,451,1.11457,206,-0.1609
ENSG00000117448,AKR1A1,29,-0.5841,37,-0.1870,47,0.39008,48,0.26557,36,-0.1900
ENSG00000132780,NASP,93,0.37225,47,-0.8561,49,-0.9267,106,0.53850,227,1.86748
ENSG00000159592,GPBP1L1,47,0.41018,34,-0.2007,30,-0.4759,44,0.24185,58,0.70204
ENSG00000159596,TMEM69,12,-0.3779,19,0.37442,16,0.05174,9,-0.7509,16,0.09010
ENSG00000086015,MAST2,25,0.05099,25,0.06903,25,0.02270,30,0.31756,14,-0.8814
ENSG00000117461,PIK3R3,52,0.70453,34,-0.0266,32,-0.1851,40,0.21898,11,-1.7619
ENSG00000085998,POMGNT1,58,0.33488,38,-0.4464,51,0.14177,53,0.16516,40,-0.2994
ENSG00000132128,LRRC41,35,0.08804,27,-0.3501,39,0.40210,25,-0.4207,27,-0.3119
ENSG00000173660,UQCRH,153,-1.7470,518,0.26112,659,1.10458,177,-1.4277,108,-2.1580
ENSG00000117481,NSUN4,23,0.36188,12,-0.7458,22,0.40543,11,-0.7522,21,0.16278
ENSG00000117480,FAAH,20,-0.1800,15,-0.7895,28,0.56500,10,-1.2015,38,0.79795
ENSG00000079277,MKNK1,31,0.33831,16,-0.8346,27,0.12196,52,1.14086,11,-1.2684
ENSG00000123472,ATPAF1,83,-0.6347,138,0.25912,138,0.34654,125,0.05071,56,-1.1744
ENSG00000159658,EFCAB14,74,-0.2050,86,0.06759,47,-1.2218,167,1.13706,192,1.38801
ENSG00000186377,CYP4X1,31,0.54840,22,-0.0712,26,0.34352,14,-0.7209,1,-4.1368
ENSG00000162368,CMPK1,102,-0.5118,150,0.15522,161,0.38709,92,-0.6357,113,-0.3164
ENSG00000186094,AGBL4,17,0.33841,15,0.16610,16,0.43300,0,-6.7953,5,-1.3589
ENSG00000162373,BEND5,15,-1.7248,38,-0.3468,76,1.64495,8,-2.5140,15,-1.6139
ENSG00000162374,ELAVL4,295,0.07047,324,0.26888,337,0.46627,78,-1.9429,68,-2.1467
ENSG00000185104,FAF1,50,0.25029,34,-0.4360,47,0.21009,27,-0.7455,55,0.38743
ENSG00000123091,RNF11,456,0.01749,599,0.57548,460,0.04778,211,-1.1642,195,-1.2816
ENSG00000085832,EPS15,269,0.09636,287,0.23426,259,0.04334,132,-1.0028,228,-0.1691
ENSG00000117859,OSBPL9,32,0.28776,22,-0.3255,19,-0.7181,32,0.30117,62,1.36913
ENSG00000078618,NRDC,166,0.42519,84,-0.7977,150,0.36781,72,-0.9115,160,0.31614
ENSG00000169213,RAB3B,193,1.30107,142,0.79348,35,-1.9995,26,-1.9495,151,0.70588
ENSG00000117862,TXNDC12,29,0.12599,21,-0.4392,30,0.26589,35,0.43332,16,-0.7244
ENSG00000134717,BTF3L4,39,-0.7297,59,-0.0802,82,0.84294,22,-1.5420,44,-0.4909
ENSG00000157077,ZFYVE9,59,0.06768,51,-0.2279,72,0.60474,27,-1.1466,31,-0.9462
ENSG00000134748,PRPF38A,45,-0.1447,38,-0.4693,40,-0.5129,107,1.26814,83,0.83506
ENSG00000134744,TUT4,138,0.96902,39,-1.2819,50,-1.0439,129,0.73179,206,1.54466
ENSG00000162377,COA7,41,0.40685,45,0.68082,29,-0.2687,15,-1.1546,12,-1.5204
ENSG00000162378,ZYG11B,239,0.44171,212,0.24979,186,-0.0004,79,-1.3107,113,-0.7705
ENSG00000121310,ECHDC2,22,0.66516,6,-1.3947,6,-1.7098,68,2.68989,18,0.25336
ENSG00000116171,SCP2,72,-0.4994,86,-0.2304,102,0.11559,170,0.90618,85,-0.2079
ENSG00000162384,CZIB,26,-0.8956,46,-0.0033,55,0.51948,48,0.06944,33,-0.5004
ENSG00000162385,MAGOH,11,-1.1598,13,-1.0204,37,1.50564,20,-0.2408,10,-1.3046
ENSG00000157193,LRP8,94,1.24693,54,0.20694,36,-0.6278,15,-1.7795,34,-0.5528
ENSG00000058799,YIPF1,11,-1.0645,23,0.07686,28,0.72396,18,-0.2515,10,-1.1100
ENSG00000081870,HSPB11,26,-0.1076,27,-0.0826,33,0.46770,7,-2.0868,29,0.05247
ENSG00000116209,TMEM59,91,-0.7789,119,-0.3806,184,0.64053,130,-0.1706,158,0.12480
ENSG00000116205,TCEANC2,18,0.37904,9,-0.7555,10,-0.8876,25,0.88131,37,1.51931
ENSG00000116221,MRPL37,41,-0.5601,49,-0.2651,80,0.99653,33,-0.8101,18,-1.7416
ENSG00000157216,SSBP3,279,0.04448,389,0.73755,240,-0.3003,161,-0.8110,181,-0.6323
ENSG00000243725,TTC4,28,0.34548,18,-0.3930,22,-0.0889,30,0.40678,24,0.04236
ENSG00000116133,DHCR24,175,0.00703,99,-0.9955,242,0.94754,74,-1.3047,156,-0.1749
ENSG00000162402,USP24,44,0.32378,31,-0.2955,32,-0.3231,62,0.84478,36,-0.0172
ENSG00000162407,PLPP3,67,-0.5216,30,-1.9004,17,-3.0612,648,3.94614,148,0.75951
ENSG00000162409,PRKAA2,110,0.94130,47,-0.6103,71,0.18369,35,-0.9390,39,-0.7846
ENSG00000162601,MYSM1,115,0.90364,41,-0.9391,73,0.11895,47,-0.6017,73,0.05455
ENSG00000177606,JUN,115,0.38993,63,-0.6997,78,-0.3858,186,1.14700,112,0.30599
ENSG00000134709,HOOK1,70,0.60698,43,-0.2517,59,0.48304,14,-1.8753,14,-1.8849
ENSG00000162599,NFIA,359,0.93612,145,-0.7188,46,-2.8448,558,1.58959,648,1.87107
ENSG00000162604,TM2D1,45,-0.1563,45,-0.1507,54,0.27033,47,-0.0726,44,-0.1742
ENSG00000132849,PATJ,30,1.48448,9,-0.6971,8,-1.1544,21,0.66193,17,0.32080
ENSG00000162607,USP1,74,0.46105,47,-0.3473,44,-0.5933,63,0.16084,112,1.09854
ENSG00000116641,DOCK7,43,0.53847,16,-1.1241,20,-0.9204,101,1.99592,39,0.32373
ENSG00000125703,ATG4C,32,0.02577,17,-1.0338,18,-1.1563,46,0.61581,124,2.41066
ENSG00000203965,EFCAB7,17,0.34423,5,-1.6469,22,1.36543,3,-2.0023,5,-1.4973
ENSG00000079739,PGM1,14,-1.2611,27,-0.2362,38,0.57372,56,0.98147,13,-1.3281
ENSG00000162434,JAK1,67,-0.5325,81,-0.2576,104,0.30511,125,0.47313,88,-0.0709
ENSG00000162433,AK4,66,0.30880,55,-0.0028,37,-0.9079,149,1.65886,35,-0.6978
ENSG00000116675,DNAJC6,367,-0.1591,486,0.37745,428,0.15546,103,-2.0539,393,-0.0363
ENSG00000213625,LEPROT,24,-0.2199,17,-0.8787,15,-1.2682,110,2.41322,49,0.89968
ENSG00000184588,PDE4B,70,-0.2018,66,-0.3137,63,-0.5120,90,0.22612,199,1.55280
ENSG00000118473,SGIP1,231,0.67445,146,-0.1593,161,0.03208,92,-0.8392,110,-0.5691
ENSG00000198160,MIER1,101,0.72307,62,-0.1743,43,-0.9696,97,0.56899,112,0.81240
ENSG00000142864,SERBP1,298,0.32709,210,-0.3107,217,-0.3132,308,0.34574,354,0.57147
ENSG00000116717,GADD45A,42,0.29766,47,0.54152,31,-0.3401,27,-0.4448,22,-0.7093
ENSG00000116729,WLS,52,0.01669,54,0.09924,28,-1.2688,167,2.02473,43,-0.2741
ENSG00000033122,LRRC7,154,1.12191,82,-0.0499,72,-0.3532,30,-1.5495,65,-0.4008
ENSG00000066557,LRRC40,30,0.33962,19,-0.4676,28,0.30337,25,0.03134,15,-0.7794
ENSG00000116754,SRSF11,453,0.99694,162,-0.8785,197,-0.6633,269,0.02744,526,1.12661
ENSG00000118454,ANKRD13C,53,0.35970,34,-0.4321,50,0.38464,23,-0.9492,36,-0.2687
ENSG00000132485,ZRANB2,274,0.56718,160,-0.4033,192,-0.0879,178,-0.1766,224,0.18614
ENSG00000172260,NEGR1,667,0.66163,443,-0.0815,511,0.26000,100,-2.3074,227,-1.0863
ENSG00000178965,ERICH3,252,1.39366,81,-0.7320,117,-0.0927,37,-1.8064,90,-0.4615
ENSG00000116791,CRYZ,13,-0.7448,15,-0.5585,32,1.30756,10,-1.1042,7,-1.5798
ENSG00000162623,TYW3,69,0.21416,54,-0.2333,65,0.15246,49,-0.3468,60,-0.0349
ENSG00000137968,SLC44A5,17,0.57280,6,-1.1478,18,0.99847,3,-2.1831,5,-1.4428
ENSG00000117054,ACADM,47,-0.3795,56,-0.0774,62,0.14862,78,0.46804,51,-0.2054
ENSG00000137955,RABGGTB,35,-0.4828,49,0.08750,51,0.26267,51,0.14801,33,-0.5033
ENSG00000117069,ST6GALNAC5,18,-1.4830,32,-0.6824,83,2.02303,2,-4.3020,7,-2.8018
ENSG00000142892,PIGK,44,0.34581,34,-0.0833,38,0.14442,22,-0.7164,28,-0.4013
ENSG00000154027,AK5,421,0.73345,223,-0.4258,313,0.28024,81,-1.8824,213,-0.4330
ENSG00000036549,AC118549.1,48,0.45759,49,0.57504,18,-1.4348,32,-0.2347,76,1.19234
ENSG00000077254,USP33,164,0.41946,132,0.04686,129,-0.0121,92,-0.5202,91,-0.5466
ENSG00000180488,MIGA1,210,0.52523,150,-0.0769,147,-0.1427,80,-1.0321,189,0.30499
ENSG00000162613,FUBP1,96,0.56298,55,-0.4548,68,-0.0732,70,-0.0123,75,0.10821
ENSG00000162616,DNAJB4,49,0.39535,34,-0.2807,41,0.09814,23,-0.8110,44,0.18837
ENSG00000137959,IFI44L,17,-0.9058,15,-1.1050,7,-2.6856,160,3.17363,77,1.62348
ENSG00000117114,ADGRL2,38,0.27335,31,-0.1015,43,0.76255,4,-3.0563,3,-3.2283
ENSG00000137941,TTLL7,583,0.70488,235,-0.9315,266,-0.8707,182,-1.1822,1356,2.13930
ENSG00000142875,PRKACB,467,-0.0098,471,0.00634,546,0.39734,189,-1.3873,367,-0.3840
ENSG00000117133,RPF1,31,-0.1713,23,-0.7433,43,0.55471,46,0.45144,25,-0.4958
ENSG00000174021,GNG5,5,-2.0045,13,-0.6584,16,-0.4390,79,2.48851,22,0.21207
ENSG00000117155,SSX2IP,243,0.38369,154,-0.4400,251,0.69496,80,-1.3541,59,-1.8122
ENSG00000162642,C1orf52,85,0.36148,69,0.00628,74,0.18788,23,-1.6287,56,-0.3268
ENSG00000153904,DDAH1,249,0.17727,264,0.31212,198,-0.3050,305,0.48251,118,-0.9888
ENSG00000117174,ZNHIT6,62,0.26180,49,-0.1462,38,-0.7625,63,0.26784,115,1.27340
ENSG00000122417,ODF2L,174,1.40549,44,-1.1195,79,-0.1230,54,-0.6635,70,-0.2659
ENSG00000097033,SH3GLB1,57,0.14155,36,-0.6960,36,-0.8633,130,1.49004,104,1.10178
ENSG00000183291,SELENOF,50,-0.8361,74,-0.2241,103,0.55840,78,-0.1074,87,0.06405
ENSG00000153936,HS2ST1,51,0.38269,45,0.19329,40,-0.0295,30,-0.4947,22,-0.9507
ENSG00000143013,LMO4,1269,0.35555,1015,-0.0434,1220,0.42673,366,-1.5833,405,-1.4327
ENSG00000065243,PKN2,66,0.54876,31,-0.7714,29,-1.0946,90,0.99813,120,1.51265
ENSG00000137947,GTF2B,9,-1.5860,28,0.23106,35,0.99663,17,-0.5723,3,-3.0249
ENSG00000137944,KYAT3,13,-0.9853,22,-0.1212,31,0.72613,24,0.02164,13,-0.8642
ENSG00000213516,RBMXL1,28,0.06768,18,-0.7264,22,-0.4339,56,1.17372,47,0.87600
ENSG00000197147,LRRC8B,174,0.44021,130,-0.0843,152,0.29004,36,-2.0119,96,-0.5328
ENSG00000171488,LRRC8C,17,-0.0354,14,-0.3930,21,0.46399,12,-0.5488,17,-0.0744
ENSG00000171492,LRRC8D,32,-0.1743,23,-0.7468,34,-0.0603,22,-0.6869,96,1.66469
ENSG00000162664,ZNF326,116,0.66474,61,-0.4947,54,-0.8593,82,0.02459,194,1.46689
ENSG00000233593,LINC02609,9,-1.5410,29,0.37681,31,0.73680,14,-0.8543,12,-1.0419
ENSG00000122482,ZNF644,106,0.44392,56,-0.7137,58,-0.7770,99,0.28887,222,1.65896
ENSG00000172031,EPHX4,20,-0.8856,17,-1.1856,62,2.12283,4,-2.9189,2,-3.9425
ENSG00000189195,BTBD8,434,0.03242,275,-0.7905,632,1.17814,99,-2.1939,160,-1.4901
ENSG00000174842,GLMN,22,-0.0833,19,-0.3917,33,0.97115,4,-2.6179,11,-1.1020
ENSG00000122484,RPAP2,235,1.72035,64,-0.7875,69,-0.8006,66,-0.6123,111,0.19015
ENSG00000067208,EVI5,112,0.20565,67,-0.7114,77,-0.5874,135,0.48712,249,1.53247
ENSG00000122406,RPL5,340,-0.7453,618,0.29228,538,0.02373,647,0.30881,522,-0.0319
ENSG00000154511,DIPK1A,33,-0.1911,37,0.03759,45,0.52968,9,-2.1247,30,-0.3189
ENSG00000143033,MTF2,87,1.39553,17,-1.4983,33,-0.5487,53,0.36842,59,0.53748
ENSG00000117500,TMED5,26,-0.2089,17,-0.9989,29,-0.0228,63,1.24557,42,0.57642
ENSG00000223745,CCDC18-AS1,18,0.21019,8,-1.2317,6,-1.9271,50,1.88320,56,2.08647
ENSG00000117505,DR1,52,0.05472,62,0.41087,46,-0.1872,45,-0.1793,37,-0.4822
ENSG00000137942,FNBP1L,41,0.50291,28,-0.1961,23,-0.7026,52,0.81981,41,0.45040
ENSG00000067334,DNTTIP2,108,0.33456,65,-0.5836,93,0.11119,89,-0.0097,105,0.26223
ENSG00000023909,GCLM,36,-0.2470,60,0.73718,40,-0.0903,32,-0.3860,16,-1.4577
ENSG00000137962,ARHGAP29,22,-0.8395,28,-0.4504,46,0.60210,73,1.13141,7,-2.3865
ENSG00000117528,ABCD3,23,-0.9817,52,0.39398,35,-0.4654,64,0.63839,71,0.82286
ENSG00000117525,F3,12,-1.5753,12,-1.5595,11,-2.0457,252,4.41377,10,-1.6353
ENSG00000117519,CNN3,60,-0.4342,72,-0.1550,37,-1.5395,327,2.55961,88,0.19904
ENSG00000172339,ALG14,12,-0.2260,9,-0.7979,15,0.17907,23,0.79441,18,0.43998
ENSG00000152078,TLCD4,70,0.61016,48,-0.0624,46,-0.2183,46,-0.1280,40,-0.3418
ENSG00000122481,RWDD3,11,-0.4559,13,-0.1924,15,0.17169,18,0.36635,16,0.22700
ENSG00000228971,LINC02607,44,1.38293,27,0.42511,15,-0.8127,2,-3.2302,12,-0.8087
ENSG00000117569,PTBP2,43,-0.4993,61,0.10766,61,0.10587,50,-0.2392,74,0.37846
ENSG00000225206,MIR137HG,61,2.90788,8,-1.3256,10,-1.0719,0,-6.4023,5,-1.6696
ENSG00000117598,PLPPR5,26,-0.1966,33,0.27228,36,0.59417,11,-1.4785,4,-2.6824
ENSG00000117600,PLPPR4,165,0.89395,108,0.12101,100,-0.0347,30,-1.8379,33,-1.6916
ENSG00000162688,AGL,65,0.75501,39,-0.1988,33,-0.6221,52,0.30593,54,0.36165
ENSG00000117620,SLC35A3,40,0.87693,22,-0.2230,15,-1.0809,25,0.04286,51,1.18383
ENSG00000156875,MFSD14A,44,0.25345,33,-0.2574,39,0.10459,16,-1.3093,54,0.58037
ENSG00000122435,TRMT13,20,0.09974,6,-1.7224,8,-1.7087,31,0.85372,93,2.94226
ENSG00000137992,DBT,86,0.48603,65,-0.0076,59,-0.2459,50,-0.4123,73,0.16201
ENSG00000224616,RTCA-AS1,36,0.80508,9,-1.6550,15,-0.9754,36,0.67434,71,1.89101
ENSG00000137996,RTCA,50,-0.1653,48,-0.2475,69,0.58095,28,-1.0169,46,-0.2748
ENSG00000162694,EXTL2,34,-1.0496,63,-0.0623,89,0.88318,40,-0.7275,38,-0.8078
ENSG00000162695,SLC30A7,20,0.55346,8,-1.0889,13,-0.3397,23,0.68978,27,0.94481
ENSG00000170989,S1PR1,6,-1.6114,16,-0.0860,8,-1.4967,98,3.31707,4,-1.9983
ENSG00000118733,OLFM3,92,0.30030,46,-0.9085,113,1.12111,19,-2.1115,21,-1.9761
ENSG00000060718,COL11A1,29,0.72337,13,-0.7020,19,-0.0777,24,0.30818,18,-0.1257
ENSG00000185946,RNPC3,240,1.51796,61,-1.0373,53,-1.4899,155,0.55680,231,1.22643
ENSG00000198890,PRMT6,10,-0.3324,9,-0.6469,16,0.64736,13,0.05517,11,-0.2054
ENSG00000162631,NTNG1,4,-2.8416,8,-1.9584,52,3.07375,6,-2.0315,4,-2.6087
ENSG00000162636,FAM102B,88,0.88427,58,0.15421,52,-0.0999,11,-2.4029,28,-1.0180
ENSG00000162639,HENMT1,18,-0.2318,29,0.69161,24,0.33181,2,-3.4436,5,-1.9605
ENSG00000134186,PRPF38B,143,0.70283,54,-1.0389,69,-0.7448,121,0.35371,246,1.56447
ENSG00000116266,STXBP3,43,-0.1364,39,-0.3298,33,-0.7458,59,0.37668,129,1.73370
ENSG00000121957,GPSM2,26,-0.4191,24,-0.6309,16,-1.5460,64,1.05099,137,2.48787
ENSG00000121940,CLCC1,22,-0.1706,22,-0.2065,21,-0.4133,43,0.87616,39,0.75345
ENSG00000085433,WDR47,159,0.15991,146,0.02117,170,0.41995,56,-1.4445,75,-0.9949
ENSG00000197780,TAF13,84,-0.7203,153,0.34092,144,0.28368,101,-0.3856,100,-0.3932
ENSG00000215717,TMEM167B,38,0.01411,29,-0.4504,38,0.00737,62,0.78606,37,-0.0169
ENSG00000116299,KIAA1324,37,0.71570,27,0.14461,24,-0.0958,13,-0.9335,11,-1.2243
ENSG00000031698,SARS,250,0.00101,183,-0.5686,332,0.80380,141,-0.8799,143,-0.8597
ENSG00000143126,CELSR2,174,0.61802,145,0.32498,99,-0.5048,85,-0.5804,116,-0.0949
ENSG00000134222,PSRC1,41,0.58940,16,-1.1067,26,-0.3137,42,0.53971,55,0.99037
ENSG00000134243,SORT1,294,0.46418,234,0.06706,175,-0.5855,135,-0.7934,415,0.98618
ENSG00000143106,PSMA5,33,-0.8921,40,-0.6737,90,1.37895,34,-0.8168,21,-1.5196
ENSG00000174151,CYB561D1,20,0.58506,10,-0.6383,18,0.58466,5,-1.5343,7,-0.9406
ENSG00000181754,AMIGO1,30,-0.4185,41,0.10981,52,0.82156,10,-2.0236,11,-1.7999
ENSG00000065135,GNAI3,32,0.40460,19,-0.5100,20,-0.5382,64,1.50954,20,-0.3708
ENSG00000116337,AMPD2,48,-0.3685,69,0.29683,66,0.25037,56,-0.0836,26,-1.2433
ENSG00000168765,GSTM4,9,-1.3762,19,-0.3442,31,0.87707,33,0.61151,8,-1.5025
ENSG00000134201,GSTM5,2,-2.8477,7,-1.4157,8,-1.4353,122,4.02100,11,-0.5924
ENSG00000134202,GSTM3,64,-0.6287,82,-0.2608,100,0.15653,225,1.45275,28,-1.8079
ENSG00000168710,AHCYL1,261,-0.6251,265,-0.6511,232,-1.0593,1669,2.67138,401,0.08814
ENSG00000143093,STRIP1,32,0.13471,33,0.17788,33,0.25877,13,-1.2758,17,-0.8146
ENSG00000197106,SLC6A17,152,0.08104,189,0.52968,160,0.24943,31,-2.3181,40,-1.9231
ENSG00000116396,KCNC4,32,-0.4425,53,0.45428,47,0.26537,27,-0.6788,21,-1.0336
ENSG00000162775,RBM15,13,-0.0958,11,-0.3860,16,0.35547,17,0.26385,11,-0.4298
ENSG00000134248,LAMTOR5,50,-1.2723,113,0.05255,141,0.67566,107,-0.0425,69,-0.7109
ENSG00000177301,KCNA2,129,-0.2705,172,0.25409,193,0.66151,48,-1.7308,29,-2.4652
ENSG00000259834,AL365361.1,35,0.64576,34,0.69453,23,-0.1491,3,-3.0790,2,-3.3505
ENSG00000121931,LRIF1,40,0.70600,16,-0.8896,27,0.00934,20,-0.4187,39,0.57949
ENSG00000134255,CEPT1,28,-0.0036,26,-0.1696,28,-0.0388,24,-0.2160,41,0.61687
ENSG00000116455,WDR77,20,0.59028,11,-0.4291,16,0.29702,18,0.30848,0,-5.8805
ENSG00000116459,ATP5PB,82,-1.1351,129,-0.4426,240,1.13242,133,-0.3203,81,-1.0721
ENSG00000116473,RAP1A,47,-0.2054,49,-0.1151,39,-0.6480,77,0.60561,115,1.29352
ENSG00000197852,INKA2,54,0.17317,58,0.34656,51,0.13172,29,-0.7835,17,-1.5989
ENSG00000171385,KCND3,175,0.55817,141,0.18840,131,0.04407,91,-0.5279,21,-2.6979
ENSG00000143079,CTTNBP2NL,33,0.33193,19,-0.6488,20,-0.7150,55,1.15578,50,0.97872
ENSG00000134245,WNT2B,33,1.20328,7,-1.5161,21,0.45710,10,-0.8338,7,-1.2550
ENSG00000116489,CAPZA1,41,-0.5989,54,-0.1756,74,0.58207,39,-0.6567,60,0.01674
ENSG00000155366,RHOC,14,-1.3114,24,-0.5352,19,-1.1026,159,2.87662,35,0.09443
ENSG00000155380,SLC16A1,28,-0.0341,19,-0.7134,14,-1.5151,102,2.17763,61,1.23522
ENSG00000226419,SLC16A1-AS1,45,1.79875,8,-1.2908,5,-2.2341,25,0.46767,50,1.68581
ENSG00000198799,LRIG2,24,0.67864,9,-1.0836,9,-1.1552,32,1.08296,43,1.61052
ENSG00000081026,MAGI3,149,0.88908,86,-0.1307,85,-0.1959,88,-0.0603,35,-1.4573
ENSG00000116793,PHTF1,42,0.85166,15,-0.9814,31,0.42204,18,-0.5516,13,-1.0188
ENSG00000081019,RSBN1,76,0.93303,32,-0.6324,38,-0.4164,40,-0.2036,69,0.65095
ENSG00000134262,AP4B1,26,0.31786,14,-0.7294,26,0.52646,9,-1.2905,23,0.12353
ENSG00000163349,HIPK1,51,-0.1825,66,0.31365,49,-0.3178,78,0.52069,53,-0.1121
ENSG00000197323,TRIM33,152,0.75204,83,-0.3553,89,-0.2854,99,-0.0257,108,0.11883
ENSG00000116752,BCAS2,52,-0.6710,90,0.28412,94,0.49855,47,-0.7660,44,-0.8926
ENSG00000213281,NRAS,16,-0.8966,45,0.97201,25,-0.3065,23,-0.3133,25,-0.1993
ENSG00000009307,CSDE1,333,-0.1139,329,-0.1461,383,0.18465,293,-0.3016,409,0.22031
ENSG00000052723,SIKE1,9,-1.1765,27,0.64077,20,0.04000,14,-0.5365,22,0.19611
ENSG00000163393,SLC22A15,13,-0.3795,11,-0.7668,16,-0.1458,6,-1.4881,58,2.09129
ENSG00000163399,ATP1A1,340,-0.8230,290,-1.1600,994,2.00909,80,-2.9049,98,-2.6083
ENSG00000143061,IGSF3,6,-1.2835,7,-1.1198,26,2.00922,8,-0.9496,0,-4.4387
ENSG00000134247,PTGFRN,7,-1.9148,18,-0.4516,38,1.53591,19,-0.3130,3,-3.0210
ENSG00000198162,MAN1A2,577,-0.2197,776,0.33220,504,-0.6005,1069,0.78742,803,0.32110
ENSG00000065183,WDR3,31,0.66983,14,-0.7414,20,-0.1398,23,0.14865,28,0.40613
ENSG00000092621,PHGDH,23,-0.9307,24,-0.8703,15,-1.9409,214,3.12014,74,0.98499
ENSG00000134250,NOTCH2,22,0.07636,13,-0.9175,9,-1.6779,119,3.22575,8,-1.3793
ENSG00000265808,SEC22B,54,-0.1281,54,-0.1543,66,0.32810,53,-0.1443,46,-0.3619
ENSG00000226067,LINC00623,16,-0.2475,20,0.17068,16,-0.3453,37,1.14411,12,-0.6214
ENSG00000171943,SRGAP2C,81,0.54866,38,-0.8218,43,-0.7203,65,0.13964,159,1.64652
ENSG00000232527,LINC02802,19,0.27383,14,-0.2537,16,0.06275,20,0.33996,11,-0.6069
