Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000009780,FAM76A,26,0.02454,40,0.70551,25,-0.0398,14,-0.9250,10,-1.4229,25,-0.0571,53,1.16517,45,0.88146,15,-0.7990,19,-0.5666
ENSG00000117758,STX12,107,-0.1836,70,-0.8230,79,-0.6391,85,-0.5327,90,-0.4506,96,-0.3469,92,-0.4225,137,0.20914,261,1.27784,142,0.32404
ENSG00000117751,PPP1R8,41,0.41085,24,-0.4203,34,0.11074,43,0.49547,36,0.20190,45,0.58866,6,-2.4278,65,1.19904,11,-1.5223,24,-0.5007
ENSG00000117748,RPA2,43,-0.0864,21,-1.1676,17,-1.4918,49,0.11769,34,-0.4564,46,0.02141,21,-1.1820,88,1.07262,85,1.00660,48,0.08386
ENSG00000126698,DNAJC8,264,0.33046,272,0.37784,387,0.95833,197,-0.1326,209,-0.0392,144,-0.6131,205,-0.0694,168,-0.3812,215,0.00712,171,-0.4239
ENSG00000130770,ATP5IF1,120,-1.6228,137,-1.4224,240,-0.5777,242,-0.5692,579,0.81849,454,0.41847,261,-0.4512,374,0.10689,356,0.02923,476,0.63096
ENSG00000204138,PHACTR4,85,1.67795,68,1.27656,43,0.50289,67,1.25788,28,-0.1615,22,-0.5348,16,-1.0222,14,-1.2121,3,-3.1046,9,-2.0146
ENSG00000180098,TRNAU1AP,17,-0.1225,32,0.84078,4,-2.1647,13,-0.5152,12,-0.6429,25,0.42244,9,-1.0070,40,1.22420,5,-1.9131,22,0.34592
ENSG00000198492,YTHDF2,72,-0.6731,103,-0.1299,136,0.30815,63,-0.8756,75,-0.6084,77,-0.5816,117,0.06580,109,-0.0368,163,0.60290,142,0.48309
ENSG00000159023,EPB41,8,-1.8329,90,2.09609,28,0.09033,10,-1.5112,23,-0.2161,16,-0.8052,26,-0.0397,9,-1.5777,4,-2.7801,35,0.56444
ENSG00000116350,SRSF4,129,0.35339,173,0.82757,141,0.49402,109,0.08135,63,-0.7577,74,-0.5076,91,-0.2005,86,-0.2842,104,0.00319,90,-0.2547
ENSG00000116353,MECR,2,-3.6841,17,-0.5716,21,-0.2856,13,-0.9277,18,-0.5046,27,0.14077,27,0.12697,38,0.64515,16,-0.7032,41,1.00804
ENSG00000162511,LAPTM5,57,1.76758,2,-3.2180,0,-5.6667,35,0.88105,62,1.91713,23,0.24122,8,-1.3652,13,-0.6099,20,0.02630,6,-1.9171
ENSG00000162512,SDC3,178,0.78595,79,-0.5069,98,-0.1642,258,1.42740,83,-0.4204,81,-0.4594,119,0.13853,85,-0.3859,96,-0.2005,78,-0.6231
ENSG00000134644,PUM1,192,0.08593,253,0.52708,245,0.46849,170,-0.1051,114,-0.7289,177,-0.0436,199,0.13979,139,-0.4158,268,0.61766,143,-0.4494
ENSG00000121766,ZCCHC17,179,0.57477,108,-0.2292,157,0.36242,59,-1.1313,113,-0.1586,93,-0.4511,150,0.29359,136,0.13177,115,-0.1311,129,0.06952
ENSG00000121769,FABP3,12,-2.4448,27,-1.3476,63,-0.0561,10,-2.7581,59,-0.1375,59,-0.1462,48,-0.4667,44,-0.5947,76,0.25464,127,1.50895
ENSG00000162517,PEF1,53,-0.5791,24,-1.7409,43,-0.9027,42,-0.9439,59,-0.4101,78,0.02071,114,0.61202,111,0.57861,87,0.18833,106,0.63322
ENSG00000084636,COL16A1,43,0.13319,57,0.59247,17,-1.2373,52,0.44811,28,-0.5005,51,0.41692,12,-1.7349,41,0.06632,73,1.00653,32,-0.3723
ENSG00000121753,ADGRB2,64,-2.0205,79,-1.7044,125,-1.0334,156,-0.6957,148,-0.7762,397,0.78029,399,0.79006,362,0.62871,380,0.70903,275,0.23210
ENSG00000184007,PTP4A2,843,2.26250,247,0.10627,248,0.10964,155,-0.6142,172,-0.4581,220,-0.0727,170,-0.4789,144,-0.7331,113,-1.0905,153,-0.7427
ENSG00000121774,KHDRBS1,178,0.31181,98,-0.6189,185,0.37182,201,0.50345,185,0.36649,75,-1.0290,152,0.05616,205,0.54036,164,0.17938,105,-0.6097
ENSG00000025800,KPNA6,143,0.44718,151,0.53178,155,0.58045,73,-0.6057,48,-1.2337,88,-0.3146,144,0.45436,106,-0.0294,135,0.34769,85,-0.4518
ENSG00000084652,TXLNA,62,0.95284,29,-0.2549,25,-0.4533,28,-0.3123,25,-0.4593,18,-0.9875,50,0.58471,26,-0.4002,31,-0.1680,39,0.25056
ENSG00000084623,EIF3I,51,-1.0299,46,-1.1681,83,-0.2940,83,-0.2931,138,0.51815,95,-0.0862,82,-0.2981,121,0.30439,105,0.07215,132,0.55875
ENSG00000175130,MARCKSL1,727,3.07843,74,-0.9637,27,-2.4476,243,0.90777,166,0.28152,108,-0.3850,32,-2.2219,32,-2.1799,50,-1.5468,70,-1.2162
ENSG00000160058,BSDC1,80,0.51874,52,-0.1733,65,0.18842,65,0.17517,35,-0.7534,89,0.68693,78,0.46797,44,-0.4190,74,0.39360,37,-0.7825
ENSG00000160062,ZBTB8A,31,0.33471,34,0.49481,30,0.27485,15,-0.7982,26,0.08484,14,-0.8611,62,1.50661,47,0.99632,18,-0.4978,8,-1.9398
ENSG00000176261,ZBTB8OS,24,-0.5040,28,-0.2623,11,-1.7024,28,-0.2663,64,1.03475,31,-0.1332,31,-0.1165,43,0.36930,15,-1.2311,43,0.48799
ENSG00000162521,RBBP4,127,0.04870,133,0.11704,143,0.23587,184,0.64809,98,-0.3504,88,-0.5163,149,0.30645,133,0.12603,80,-0.6547,114,-0.1527
ENSG00000162522,KIAA1522,13,-0.5865,11,-0.8725,10,-0.9565,16,-0.2510,35,0.96118,25,0.41371,35,0.94193,35,0.95152,4,-2.2079,16,-0.3792
ENSG00000134684,YARS,55,-1.2564,92,-0.4859,97,-0.4153,36,-1.8817,75,-0.8070,107,-0.2633,89,-0.5457,126,-0.0055,199,0.72838,214,1.13189
ENSG00000160097,FNDC5,0,-8.7177,43,-0.0788,36,-0.3646,22,-1.0637,37,-0.3066,37,-0.2875,47,0.07903,28,-0.7524,21,-1.1363,90,1.56529
ENSG00000121905,HPCA,3,-5.5460,57,-1.3519,109,-0.3672,70,-1.0365,127,-0.1333,186,0.47293,194,0.54914,217,0.73045,151,0.14196,181,0.54482
ENSG00000121900,TMEM54,14,-1.0512,14,-1.0526,5,-2.3276,50,0.96063,49,0.92424,54,1.10778,29,0.08314,7,-2.0755,4,-2.5892,34,0.45133
ENSG00000004455,AK2,56,0.88059,34,0.05515,9,-1.9009,43,0.44620,29,-0.1509,34,0.09279,24,-0.4500,24,-0.4371,20,-0.7176,38,0.32521
ENSG00000160094,ZNF362,34,0.42109,21,-0.3524,17,-0.6511,40,0.70527,23,-0.2070,40,0.70990,17,-0.6216,9,-1.5423,26,0.02437,28,0.13582
ENSG00000134686,PHC2,99,0.97085,35,-0.6809,32,-0.7894,47,-0.2283,35,-0.6885,67,0.31977,52,-0.0747,33,-0.7620,51,-0.1136,68,0.43043
ENSG00000163866,SMIM12,18,-1.5846,25,-1.1601,23,-1.2644,46,-0.2118,42,-0.3566,39,-0.4575,55,0.05464,63,0.27670,77,0.59204,83,0.92669
ENSG00000116544,DLGAP3,25,-1.0287,30,-0.8042,25,-1.0621,80,0.74917,93,1.00619,47,-0.0872,112,1.32005,47,-0.0968,37,-0.4514,35,-0.6552
ENSG00000163867,ZMYM6,11,-1.2166,43,0.88528,35,0.54119,27,0.10952,19,-0.4308,19,-0.4088,14,-0.8271,29,0.26194,17,-0.6133,28,0.23689
ENSG00000116560,SFPQ,495,0.88495,712,1.52121,352,0.32661,254,-0.1891,135,-1.1453,104,-1.5328,269,-0.0981,374,0.42639,225,-0.3781,172,-0.9100
ENSG00000146463,ZMYM4,79,0.18179,85,0.29942,130,1.00620,113,0.77090,70,-0.0018,52,-0.4655,42,-0.7694,90,0.39612,37,-0.9895,48,-0.6930
ENSG00000142687,KIAA0319L,53,-0.4200,115,0.80535,57,-0.3111,58,-0.2937,62,-0.1805,79,0.19296,59,-0.2643,48,-0.5771,85,0.31070,74,0.10916
ENSG00000020129,NCDN,40,-3.6504,166,-1.5721,313,-0.6189,176,-1.4796,338,-0.5009,432,-0.1194,645,0.51840,1075,1.38547,540,0.23306,624,0.59205
ENSG00000126067,PSMB2,68,-0.5732,53,-0.9361,53,-0.9398,89,-0.1621,76,-0.4008,126,0.38831,93,-0.0942,105,0.10015,123,0.36124,132,0.58987
ENSG00000142686,C1orf216,23,-2.2077,24,-2.1456,73,-0.5224,20,-2.4007,55,-0.9438,146,0.56466,170,0.81253,113,0.15362,160,0.70839,149,0.76505
ENSG00000092847,AGO1,54,0.10739,62,0.33001,37,-0.4727,60,0.26441,40,-0.3519,32,-0.7232,53,0.08230,64,0.36921,67,0.44652,46,-0.1867
ENSG00000126070,AGO3,166,1.58589,167,1.60199,67,0.06145,57,-0.1776,41,-0.6806,32,-1.0450,33,-1.0069,50,-0.3788,22,-1.6347,45,-0.6485
ENSG00000054116,TRAPPC3,9,-2.1928,14,-1.5031,14,-1.5798,42,0.09185,24,-0.7674,51,0.39721,42,0.08752,60,0.67130,57,0.59373,54,0.62013
ENSG00000116871,MAP7D1,335,0.73102,168,-0.3705,165,-0.3963,170,-0.3467,177,-0.2915,221,0.05585,233,0.14206,238,0.17642,235,0.15503,205,-0.0769
ENSG00000054118,THRAP3,217,0.30731,260,0.60028,400,1.33182,176,-0.0221,101,-0.8758,74,-1.3323,169,-0.0919,196,0.14536,149,-0.2867,134,-0.5256
ENSG00000196182,STK40,19,-0.0560,25,0.41109,21,0.12261,14,-0.5355,25,0.39666,24,0.31579,26,0.44624,14,-0.5308,7,-1.5391,20,0.03357
ENSG00000181817,LSM10,15,-1.1883,3,-3.4734,18,-0.9596,35,0.04148,66,1.06997,37,0.15628,35,0.06898,17,-1.0543,47,0.50357,45,0.54944
ENSG00000116898,MRPS15,9,-2.1517,21,-1.0373,30,-0.4836,16,-1.4163,80,1.09592,58,0.56229,23,-0.8923,34,-0.2837,60,0.62122,53,0.52160
ENSG00000163873,GRIK3,32,0.17392,34,0.26684,26,-0.1676,3,-3.2475,5,-2.6488,67,1.36341,20,-0.5332,0,-5.1778,101,2.14091,20,-0.6784
ENSG00000163875,MEAF6,74,-0.8070,93,-0.4460,126,0.01775,76,-0.7554,85,-0.5946,156,0.36201,147,0.26105,143,0.21811,105,-0.2677,163,0.54492
ENSG00000163877,SNIP1,20,-0.1720,32,0.54509,31,0.52198,8,-1.5357,21,-0.1289,7,-1.7087,23,0.06924,31,0.49482,56,1.50736,13,-0.8889
ENSG00000134697,GNL2,41,0.84714,33,0.49275,51,1.21714,20,-0.2819,27,0.16795,7,-1.7411,8,-1.5888,22,-0.1591,11,-1.1897,23,-0.0787
ENSG00000185090,MANEAL,4,-2.7695,8,-1.6279,14,-0.8554,4,-2.6331,23,-0.1385,14,-0.9282,44,0.90962,30,0.29566,66,1.60689,31,0.43736
ENSG00000197982,C1orf122,191,0.59815,20,-2.8026,11,-3.5835,185,0.54709,270,1.18629,157,0.28643,139,0.09229,82,-0.7207,80,-0.7574,146,0.21162
ENSG00000183431,SF3A3,26,-0.9599,47,-0.0867,53,0.10091,17,-1.5710,41,-0.3068,44,-0.2032,36,-0.4844,69,0.51138,86,0.88571,59,0.34039
ENSG00000183520,UTP11,7,-1.7854,21,-0.1535,49,1.16902,29,0.34793,25,0.07703,12,-0.9637,19,-0.3005,26,0.14080,7,-1.7206,29,0.40763
ENSG00000116954,RRAGC,65,0.34610,45,-0.2555,63,0.27573,46,-0.2115,29,-0.8922,41,-0.3924,33,-0.6909,56,0.11244,75,0.56594,59,0.22839
ENSG00000174574,AKIRIN1,69,-0.3540,103,0.26879,78,-0.1742,51,-0.8118,56,-0.6845,106,0.31546,86,-0.0110,128,0.62182,122,0.54798,81,-0.1328
ENSG00000168653,NDUFS5,237,-1.2441,180,-1.6518,300,-0.8861,385,-0.5079,805,0.65867,725,0.48729,695,0.41930,463,-0.2242,372,-0.5599,750,0.69657
ENSG00000127603,MACF1,1029,1.29625,1320,1.74937,622,0.44828,1050,1.33174,210,-1.2278,149,-1.7375,218,-1.1731,227,-1.1134,260,-0.9076,183,-1.6233
ENSG00000090621,PABPC4,94,0.64274,65,0.04933,79,0.37176,89,0.55980,72,0.20940,52,-0.2754,65,0.06398,52,-0.2850,32,-1.0305,51,-0.3925
ENSG00000116983,HPCAL4,147,-0.9411,202,-0.4614,485,0.94268,326,0.28994,347,0.38907,224,-0.3024,400,0.61897,410,0.66036,210,-0.4023,170,-0.8447
ENSG00000084072,PPIE,42,0.22099,5,-2.9239,13,-1.5276,21,-0.8136,33,-0.1587,48,0.44929,22,-0.7228,61,0.82862,29,-0.3537,54,0.81250
ENSG00000131236,CAP1,190,0.32543,106,-0.5848,164,0.09112,163,0.07724,150,-0.0456,87,-0.8932,133,-0.2400,180,0.23378,167,0.11536,173,0.21866
ENSG00000131238,PPT1,59,-1.2808,48,-1.6110,96,-0.5606,161,0.24399,183,0.44704,132,-0.0734,126,-0.1433,168,0.30703,138,-0.0047,182,0.56169
ENSG00000117000,RLF,26,-0.4406,94,1.67558,70,1.15108,29,-0.2448,42,0.31067,11,-1.6834,8,-2.0972,64,0.99764,20,-0.8586,17,-1.2635
ENSG00000084073,ZMPSTE24,35,-0.1957,22,-0.8993,38,-0.0582,51,0.39702,29,-0.4972,28,-0.5546,24,-0.7370,57,0.56679,63,0.72716,43,0.17031
ENSG00000084070,SMAP2,87,-1.1070,209,0.24062,399,1.31926,65,-1.5472,86,-1.1184,128,-0.5181,222,0.33883,230,0.39528,189,0.07960,180,-9.0241
ENSG00000117016,RIMS3,16,-3.8108,91,-1.2884,160,-0.4424,212,-0.0120,229,0.11370,232,0.13158,524,1.50110,208,-0.0361,163,-0.4122,241,0.23741
ENSG00000066136,NFYC,16,-1.3121,29,-0.4665,38,-0.0419,35,-0.1494,23,-0.8251,57,0.60225,63,0.76853,44,0.20393,33,-0.2697,43,0.20066
ENSG00000127124,HIVEP3,19,-0.7121,60,1.08889,43,0.54729,22,-0.4857,11,-1.5461,43,0.54095,62,1.14516,33,0.11291,11,-1.5808,21,-0.6647
ENSG00000198815,FOXJ3,38,-0.7849,43,-0.5856,81,0.39315,21,-1.6240,31,-1.0971,86,0.48915,85,0.46739,61,-0.0620,126,1.12672,62,-0.0298
ENSG00000177181,RIMKLA,17,-1.9505,62,-0.0646,79,0.33103,41,-0.6883,36,-0.8890,53,-0.2870,99,0.69659,45,-0.5293,75,0.25422,87,0.62420
ENSG00000127125,PPCS,33,-0.6056,35,-0.5277,33,-0.6092,64,0.40619,59,0.28026,50,0.02838,55,0.17855,91,0.98725,30,-0.7480,47,-0.0863
ENSG00000186409,CCDC30,56,0.29227,128,1.68664,72,0.68881,38,-0.3102,34,-0.4806,13,-1.8551,64,0.49886,60,0.39872,20,-1.2969,25,-1.0936
ENSG00000065978,YBX1,239,1.50619,46,-1.1353,50,-1.0120,182,1.02413,224,1.38863,103,0.10177,113,0.23978,53,-0.9221,25,-2.0346,42,-1.4271
ENSG00000177868,SVBP,24,-0.5878,26,-0.4775,35,-0.0225,32,-0.1586,63,0.93245,24,-0.5569,40,0.21334,35,-0.0042,25,-0.5182,40,0.22259
ENSG00000117394,SLC2A1,39,0.30433,15,-1.0797,10,-1.6384,88,1.70854,63,1.11140,40,0.34578,7,-2.2495,12,-1.4182,39,0.30530,23,-0.6024
ENSG00000117395,EBNA1BP2,43,-0.7698,55,-0.3988,78,0.16295,53,-0.4446,103,0.59903,55,-0.3814,40,-0.8614,119,0.83567,97,0.49692,69,-0.0569
ENSG00000066322,ELOVL1,182,3.72156,14,-1.0143,3,-2.9670,23,-0.2768,6,-2.2262,29,0.10293,10,-1.4776,7,-1.9160,37,0.45747,6,-2.4840
ENSG00000159479,MED8,13,-1.0797,27,0.02513,7,-1.8883,15,-0.8439,32,0.28681,9,-1.6401,37,0.52109,49,0.97769,24,-0.1565,35,0.57035
ENSG00000142949,PTPRF,86,-0.5110,48,-1.3694,82,-0.5870,184,0.69021,75,-0.7216,82,-0.5732,245,1.17737,197,0.80448,37,-1.7563,133,0.20420
ENSG00000066135,KDM4A,8,-1.2937,30,0.80153,24,0.45970,22,0.31750,18,0.00563,19,0.10000,17,-0.0967,33,0.94025,11,-0.6930,12,-0.7855
ENSG00000126091,ST3GAL3,21,-0.7703,26,-0.5040,19,-0.9584,19,-0.9160,56,0.72491,39,0.16017,68,1.05857,20,-0.8426,47,0.44252,37,0.06276
ENSG00000117408,IPO13,115,1.41344,18,-1.5335,14,-1.8333,41,-0.2765,35,-0.5200,81,0.80308,49,-0.0061,60,0.33080,41,-0.2663,45,-0.1786
ENSG00000117410,ATP6V0B,161,-1.5085,172,-1.4095,228,-0.9874,176,-1.3724,261,-0.7830,384,-0.1927,547,0.36664,534,0.33008,665,0.68614,694,0.99546
ENSG00000117411,B4GALT2,58,-0.3308,26,-1.5389,32,-1.2114,85,0.28144,118,0.81550,113,0.74441,135,1.03921,46,-0.6647,44,-0.7458,66,-0.1435
ENSG00000178028,DMAP1,58,-0.5987,39,-1.1992,55,-0.6667,61,-0.5116,47,-0.8965,71,-0.2873,134,0.72478,126,0.62739,93,0.13576,113,0.56795
ENSG00000117419,ERI3,63,-0.9449,37,-1.7425,62,-0.9708,110,-0.0805,153,0.43978,118,0.02071,134,0.21986,96,-0.2914,151,0.41439,157,0.61389
ENSG00000187147,RNF220,149,0.26402,43,-1.6211,88,-0.5638,59,-1.1671,142,0.18356,188,0.63248,159,0.36424,83,-0.6392,179,0.55431,142,0.23130
ENSG00000142937,RPS8,1135,0.84982,374,-0.8997,366,-0.9342,962,0.57449,1493,1.32076,1100,0.79720,384,-0.8621,446,-0.6341,509,-0.4325,431,-0.8014
ENSG00000070785,EIF2B3,15,-1.1627,16,-1.0738,41,0.40367,11,-1.5251,23,-0.5018,24,-0.4317,16,-1.0658,55,0.87007,19,-0.8059,54,1.14655
ENSG00000126088,UROD,51,-0.5925,37,-1.0978,26,-1.6045,69,-0.1471,99,0.43545,78,0.04435,52,-0.5841,97,0.39564,75,-0.0165,108,0.72888
ENSG00000117450,PRDX1,217,-0.3239,73,-1.9564,52,-2.4414,600,1.33622,377,0.55075,257,-0.0617,214,-0.3429,155,-0.8368,381,0.56674,294,0.18374
ENSG00000117448,AKR1A1,22,-0.8759,9,-2.1728,12,-1.7339,43,0.11487,59,0.61890,33,-0.2792,19,-1.0831,48,0.29164,58,0.61500,58,0.76193
ENSG00000132780,NASP,281,2.04102,207,1.46332,104,0.31189,80,-0.1006,40,-1.1541,45,-0.9788,77,-0.1613,69,-0.3292,12,-2.8712,37,-1.4391
ENSG00000159592,GPBP1L1,58,0.66316,43,0.19530,20,-0.9341,38,0.02105,34,-0.1551,41,0.11846,60,0.74000,34,-0.1519,56,0.62035,23,-0.8656
ENSG00000086015,MAST2,10,-1.3724,19,-0.4526,13,-1.0840,48,0.98381,56,1.25355,40,0.65694,8,-1.6987,14,-0.9741,11,-1.3396,32,0.36684
ENSG00000117461,PIK3R3,30,-0.2453,41,0.21752,57,0.74146,45,0.37005,27,-0.4051,22,-0.7510,29,-0.3081,11,-1.7039,43,0.27779,41,0.26357
ENSG00000085998,POMGNT1,52,-0.0945,38,-0.5743,37,-0.5979,55,-0.0024,47,-0.2669,69,0.35561,43,-0.3802,85,0.68919,43,-0.3980,65,0.30736
ENSG00000132128,LRRC41,27,-0.5628,25,-0.6671,24,-0.7261,38,-0.0760,32,-0.3450,34,-0.2492,34,-0.2127,77,1.07898,46,0.22900,46,0.28201
ENSG00000173660,UQCRH,93,-2.0712,82,-2.2614,131,-1.5708,237,-0.6829,691,1.02573,468,0.38181,258,-0.5499,251,-0.5945,415,0.18636,598,1.03506
ENSG00000117481,NSUN4,26,0.19687,38,0.85492,13,-0.8156,13,-0.8201,18,-0.3112,16,-0.5627,47,1.19415,15,-0.6283,37,0.79147,16,-0.6380
ENSG00000117480,FAAH,37,0.43999,19,-0.6289,7,-2.0816,23,-0.3126,32,0.20226,23,-0.2921,32,0.20646,58,1.16095,33,0.22692,25,-0.2273
ENSG00000079277,MKNK1,12,-1.0559,53,1.27553,11,-1.1786,20,-0.2719,30,0.30060,15,-0.7555,25,0.03974,35,0.56849,9,-1.4548,27,0.22913
ENSG00000123472,ATPAF1,69,-0.9912,55,-1.3321,80,-0.7794,140,0.09208,144,0.12902,126,-0.0721,141,0.10106,106,-0.3469,134,0.02260,197,0.83362
ENSG00000159658,EFCAB14,224,1.71855,56,-0.5617,62,-0.4166,178,1.29592,83,0.04668,96,0.26729,52,-0.6841,51,-0.7088,35,-1.2642,45,-1.0546
ENSG00000186377,CYP4X1,1,-4.0272,24,0.10181,20,-0.1880,0,-4.6693,4,-2.4652,9,-1.3416,39,0.88357,50,1.30527,23,0.05116,33,0.78063
ENSG00000162368,CMPK1,132,-0.1422,105,-0.4874,103,-0.5299,110,-0.4165,161,0.17513,142,-0.0239,120,-0.2839,90,-0.7264,112,-0.3907,219,0.86909
ENSG00000162373,BEND5,6,-2.7943,54,0.45256,44,0.10862,16,-1.3656,28,-0.5542,37,-0.1519,18,-1.2388,29,-0.5403,28,-0.5943,76,1.39094
ENSG00000162374,ELAVL4,30,-3.3432,288,0.01918,466,0.79721,91,-1.7196,79,-1.9359,291,0.03397,390,0.50219,169,-0.8014,320,0.18299,431,0.86598
ENSG00000185104,FAF1,56,0.26427,22,-1.1700,39,-0.3055,25,-0.9616,50,0.09527,50,0.08635,37,-0.3811,90,1.03942,26,-0.8937,57,0.38817
ENSG00000123091,RNF11,214,-1.1868,269,-0.8444,423,-0.1506,218,-1.1580,446,-0.0680,528,0.20048,596,0.39250,384,-0.2994,673,0.59053,612,0.55269
ENSG00000085832,EPS15,170,-0.4433,220,-0.0466,228,0.01150,174,-0.4089,174,-0.4069,269,0.27602,211,-0.1102,176,-0.3895,300,0.45174,264,0.30662
ENSG00000117859,OSBPL9,62,1.44374,61,1.42008,15,-0.7993,32,0.33272,34,0.44348,13,-1.0651,6,-2.1063,18,-0.5583,8,-1.6399,20,-0.4617
ENSG00000078618,NRDC,184,0.34896,216,0.60762,231,0.72483,84,-0.8587,83,-0.8818,66,-1.2152,41,-1.9348,134,-0.1507,182,0.33758,183,0.42763
ENSG00000169213,RAB3B,123,0.60140,176,1.21174,150,0.93832,8,-3.3670,66,-0.3748,131,0.70506,63,-0.4390,4,-4.3557,78,-0.1132,70,-0.3406
ENSG00000117862,TXNDC12,16,-0.9555,12,-1.3278,32,0.13309,43,0.56736,37,0.36238,24,-0.3386,7,-2.1332,50,0.83231,26,-0.1982,36,0.40460
ENSG00000134717,BTF3L4,50,-0.2050,55,-0.0609,32,-0.8875,46,-0.3614,35,-0.7770,49,-0.2442,48,-0.2907,81,0.53856,59,0.04348,79,0.63235
ENSG00000157077,ZFYVE9,27,-1.1155,80,0.54929,115,1.15748,58,0.03225,35,-0.7140,46,-0.3348,33,-0.8141,79,0.52899,40,-0.5277,55,-0.0428
ENSG00000134748,PRPF38A,99,1.20340,69,0.59281,44,-0.1194,104,1.29836,68,0.59040,45,-0.0625,15,-1.7382,50,0.08699,34,-0.4969,13,-2.1296
ENSG00000134744,TUT4,186,1.35628,282,2.13732,118,0.58564,117,0.56590,54,-0.6474,16,-2.4522,36,-1.2502,89,0.12576,31,-1.4744,18,-2.4653
ENSG00000162377,COA7,5,-2.7959,38,0.24087,50,0.70026,35,0.13865,30,-0.1045,26,-0.3557,45,0.52382,30,-0.1288,32,-0.0226,33,0.01230
ENSG00000162378,ZYG11B,94,-1.1276,241,0.33102,305,0.71162,106,-0.9380,151,-0.4058,142,-0.4991,198,0.01570,211,0.11811,244,0.34693,220,0.22450
ENSG00000116171,SCP2,83,-0.2302,55,-0.8710,70,-0.4869,172,0.93873,113,0.24621,75,-0.3821,83,-0.2334,114,0.26155,73,-0.4257,106,0.18955
ENSG00000162384,CZIB,49,0.28015,18,-1.2355,15,-1.5132,50,0.30208,70,0.84513,40,-0.0368,13,-1.7527,58,0.53452,51,0.33919,43,0.10731
ENSG00000157193,LRP8,33,-0.7471,82,0.69016,69,0.41929,45,-0.2587,48,-0.1482,41,-0.4036,48,-0.1519,28,-0.9683,123,1.37805,40,-0.5030
ENSG00000058799,YIPF1,10,-1.3602,8,-1.7268,17,-0.5948,10,-1.4369,25,-0.0644,18,-0.5064,10,-1.3499,31,0.27829,57,1.29126,41,0.96349
ENSG00000081870,HSPB11,15,-0.6875,5,-2.1804,3,-2.9297,20,-0.2500,32,0.47776,30,0.37839,14,-0.7601,54,1.36740,22,-0.1159,29,0.41523
ENSG00000116209,TMEM59,167,0.14867,55,-1.5337,65,-1.2934,146,-0.0640,195,0.39985,121,-0.3557,52,-1.6057,196,0.40846,241,0.74519,194,0.49691
ENSG00000116221,MRPL37,37,-0.9387,29,-1.3325,39,-0.8869,50,-0.5042,59,-0.2548,68,-0.0305,76,0.14189,99,0.56483,65,-0.1079,104,0.83433
ENSG00000157216,SSBP3,179,-0.6948,296,0.07968,272,-0.0512,137,-1.0960,190,-0.6096,488,0.89511,326,0.23514,120,-1.3040,505,0.95311,287,0.03852
ENSG00000243725,TTC4,24,-0.1821,38,0.56213,19,-0.4862,26,-0.0406,28,0.08637,14,-0.9192,30,0.16349,30,0.19679,28,0.07946,27,0.05358
ENSG00000116133,DHCR24,278,0.45669,90,-1.2892,124,-0.7985,42,-2.4107,33,-2.7635,177,-0.2546,114,-0.9297,140,-0.6203,407,1.09092,367,1.23181
ENSG00000162402,USP24,31,-0.3653,62,0.71362,41,0.05317,35,-0.2212,31,-0.3743,26,-0.6684,49,0.33397,49,0.32134,25,-0.7167,43,0.14223
ENSG00000162407,PLPP3,209,0.22412,84,-1.1624,28,-2.7967,1196,3.74571,140,-0.4013,68,-1.4940,13,-3.8523,54,-1.8290,220,0.31077,54,-2.0516
ENSG00000162409,PRKAA2,32,-1.3021,123,0.80303,125,0.82517,45,-0.7930,63,-0.2644,66,-0.1889,67,-0.1745,138,0.99442,30,-1.3590,70,-0.1368
ENSG00000162601,MYSM1,44,-0.6687,187,1.68047,108,0.71917,43,-0.7301,29,-1.2819,29,-1.3210,16,-2.1495,177,1.57962,15,-2.2894,59,-0.2834
ENSG00000177606,JUN,193,1.45183,65,-0.3250,93,0.23239,130,0.77452,36,-1.2217,30,-1.4741,120,0.63891,173,1.25940,58,-0.4976,22,-2.1541
ENSG00000134709,HOOK1,17,-1.8380,121,1.22331,104,0.96745,27,-1.1344,52,-0.1443,37,-0.6857,111,1.07093,111,1.06492,24,-1.3216,28,-1.2267
ENSG00000162599,NFIA,815,2.20967,341,0.64157,177,-0.4015,756,2.05870,127,-0.9034,171,-0.4511,74,-1.7165,86,-1.4880,94,-1.3526,36,-3.0268
ENSG00000162604,TM2D1,39,-0.5070,37,-0.6133,23,-1.3077,72,0.43434,41,-0.4542,60,0.14272,43,-0.3702,99,0.96472,76,0.52410,55,0.02686
ENSG00000162607,USP1,103,1.16377,58,0.22402,102,1.14305,58,0.21080,52,0.03581,18,-1.5709,54,0.11015,69,0.49108,26,-0.9983,22,-1.4125
ENSG00000116641,DOCK7,37,-0.2753,69,0.73157,38,-0.2044,142,2.00061,33,-0.4513,22,-1.0425,21,-1.1083,41,-0.1034,35,-0.3554,30,-0.7058
