Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000180098,TRNAU1AP,28,0.81500,18,0.12844,6,-1.4194,26,0.83115,7,-1.4114,2,-2.9570,13,-0.3830,20,0.23938,23,0.44994
ENSG00000198492,YTHDF2,74,-0.5342,143,0.52273,140,0.48669,132,0.45297,116,0.18039,120,0.23231,24,-2.2226,80,-0.4033,76,-0.4887
ENSG00000116329,OPRD1,2,-3.0534,0,-6.3796,18,0.20285,20,0.43491,37,1.40175,9,-0.9473,10,-0.7093,16,-0.0335,29,0.94777
ENSG00000116350,SRSF4,111,0.45681,74,-0.2015,94,0.18782,73,-0.2411,92,0.14879,85,0.01344,35,-1.3452,114,0.49540,88,0.07530
ENSG00000116353,MECR,8,-1.7239,18,-0.5917,14,-0.9625,30,0.21155,39,0.60189,35,0.45404,35,0.44680,19,-0.5491,38,0.57308
ENSG00000060656,PTPRU,7,-1.5046,40,1.32737,4,-2.2549,36,1.34299,10,-0.8563,3,-2.5795,27,0.64332,0,-7.6435,20,0.13805
ENSG00000162512,SDC3,145,0.26381,181,0.63493,110,-0.1753,107,-0.2389,91,-0.4716,66,-0.9571,88,-0.5271,218,0.95560,115,-0.1062
ENSG00000134644,PUM1,143,-0.5221,270,0.49671,204,0.03556,219,0.17464,240,0.29621,151,-0.4404,203,0.02572,145,-0.4964,199,-0.0003
ENSG00000121766,ZCCHC17,124,-0.2923,121,-0.3350,215,0.60275,163,0.16511,237,0.76294,83,-0.9042,142,-0.0736,145,-0.0487,97,-0.6677
ENSG00000121769,FABP3,19,-1.9954,53,-0.4895,111,0.71215,144,1.39445,52,-0.5109,130,0.97611,36,-1.0600,17,-2.2017,16,-2.2324
ENSG00000162517,PEF1,49,-0.5365,146,1.24933,93,0.47406,79,0.22664,59,-0.2590,74,0.11046,39,-0.8860,41,-0.8263,36,-1.0144
ENSG00000084636,COL16A1,66,0.85377,64,0.79815,30,-0.4270,50,0.45676,19,-1.1242,11,-1.9274,27,-0.5994,31,-0.3886,46,0.23465
ENSG00000121753,ADGRB2,57,-1.9959,236,0.16428,184,-0.2385,334,0.86714,320,0.66813,116,-0.9468,172,-0.3440,144,-0.6193,236,0.15958
ENSG00000184007,PTP4A2,1023,2.33451,292,0.04132,198,-0.5707,184,-0.7478,177,-0.7425,186,-0.6687,267,-0.1030,143,-1.0704,192,-0.6191
ENSG00000121774,KHDRBS1,158,0.27957,98,-0.4793,135,0.02000,126,-0.0999,160,0.29976,149,0.17877,113,-0.2561,184,0.52955,82,-0.7598
ENSG00000025800,KPNA6,98,-0.0412,59,-0.8302,132,0.44383,107,0.10536,154,0.69466,78,-0.3957,49,-1.1243,110,0.14533,113,0.18662
ENSG00000084652,TXLNA,45,0.70258,32,0.11377,28,-0.0671,30,0.05026,18,-0.7372,16,-0.9070,10,-1.5841,31,0.08133,53,0.96924
ENSG00000160050,CCDC28B,16,-0.2216,24,0.36781,13,-0.5906,6,-1.8296,21,0.17015,25,0.48620,16,-0.2276,52,1.77476,8,-1.2294
ENSG00000084623,EIF3I,73,-0.5394,100,-0.0558,102,-0.0119,121,0.28653,102,-0.0133,106,0.03675,69,-0.6249,118,0.21880,120,0.24403
ENSG00000175130,MARCKSL1,1202,3.18710,276,0.23539,36,-2.8565,99,-1.4630,54,-2.2457,139,-0.8414,184,-0.4062,165,-0.5830,132,-0.9215
ENSG00000160058,BSDC1,80,0.48437,59,-0.0143,53,-0.1719,64,0.13196,53,-0.1859,55,-0.1256,51,-0.2479,43,-0.4941,72,0.31522
ENSG00000160062,ZBTB8A,22,0.34111,0,-6.5191,19,0.06901,4,-2.2309,54,1.93988,9,-1.0874,13,-0.5168,36,1.19562,17,-0.0495
ENSG00000176261,ZBTB8OS,36,0.26670,8,-1.8786,31,0.04521,28,-0.1226,45,0.65865,30,0.01200,49,0.78203,24,-0.3321,21,-0.5254
ENSG00000162521,RBBP4,129,0.26205,113,0.04418,113,0.03851,106,-0.0614,105,-0.0734,61,-0.9189,82,-0.4656,163,0.64159,122,0.16419
ENSG00000134684,YARS,37,-1.5091,75,-0.4323,112,0.21078,120,0.36175,104,0.09097,178,0.98862,48,-1.1086,110,0.18625,80,-0.3230
ENSG00000160097,FNDC5,2,-3.4178,1,-4.8465,33,0.35543,14,-1.1171,36,0.46544,92,2.20064,13,-1.0732,38,0.55656,26,-0.0594
ENSG00000121905,HPCA,10,-3.7439,91,-0.4686,133,0.14192,176,0.70079,224,1.01771,126,0.05704,106,-0.2214,84,-0.5839,93,-0.4335
ENSG00000121900,TMEM54,21,-0.4917,9,-1.6732,21,-0.5218,24,-0.3333,23,-0.3512,56,1.07646,72,1.53730,26,-0.1649,15,-1.0266
ENSG00000004455,AK2,71,1.32651,10,-1.7636,18,-0.9066,27,-0.3335,18,-0.9138,39,0.28857,47,0.61550,29,-0.1613,38,0.26581
ENSG00000142920,AZIN2,22,0.26896,18,-0.0475,18,-0.0712,22,0.32524,26,0.55124,23,0.31631,18,-0.0625,4,-2.0751,12,-0.6230
ENSG00000160094,ZNF362,14,-0.5870,10,-1.0263,14,-0.5799,13,-0.7150,30,0.65372,23,0.23686,32,0.76252,32,0.73665,20,-0.0218
ENSG00000134686,PHC2,80,0.92503,16,-1.6003,47,0.03588,49,0.12482,31,-0.6022,62,0.49109,41,-0.1869,31,-0.5962,52,0.20171
ENSG00000163866,SMIM12,32,-0.3703,6,-2.7620,50,0.32739,50,0.36120,55,0.49842,51,0.36016,45,0.15577,21,-1.0371,48,0.25836
ENSG00000116544,DLGAP3,2,-4.1622,22,-0.9618,35,-0.2916,32,-0.4787,97,1.42702,11,-1.9493,55,0.43278,81,1.10287,52,0.34189
ENSG00000163867,ZMYM6,26,-0.0254,48,0.96760,21,-0.3576,24,-0.1689,29,0.11667,25,-0.1351,9,-1.6539,27,0.00135,34,0.39877
ENSG00000116560,SFPQ,471,0.69645,323,0.07568,315,0.03327,247,-0.3897,181,-0.8338,250,-0.3310,207,-0.6283,384,0.35332,460,0.65675
ENSG00000146463,ZMYM4,48,-0.3139,40,-0.5802,71,0.31118,44,-0.4862,51,-0.2298,73,0.36012,50,-0.2345,96,0.81478,67,0.22623
ENSG00000142687,KIAA0319L,57,-0.2364,26,-1.4116,89,0.48582,69,0.08858,61,-0.1128,41,-0.7494,48,-0.4831,100,0.68150,98,0.65618
ENSG00000020129,NCDN,56,-2.8848,441,0.23218,547,0.58905,568,0.75826,636,0.84518,325,-0.2570,222,-0.8480,250,-0.6655,207,-0.9531
ENSG00000126067,PSMB2,64,-0.4878,121,0.53289,100,0.21657,127,0.71945,88,0.01060,66,-0.4449,76,-0.2160,44,-1.0625,59,-0.6022
ENSG00000142686,C1orf216,21,-1.9579,64,-0.3035,109,0.56528,106,0.59281,108,0.55533,90,0.25577,61,-0.3748,50,-0.6833,57,-0.4865
ENSG00000134698,AGO4,26,0.68695,11,-0.6168,11,-0.6782,20,0.31874,19,0.13750,12,-0.5299,11,-0.6984,16,-0.0660,24,0.52301
ENSG00000092847,AGO1,51,0.15111,30,-0.6609,33,-0.5377,52,0.22641,50,0.13063,53,0.21646,35,-0.4057,49,0.10890,55,0.29474
ENSG00000126070,AGO3,122,1.37339,22,-1.3820,52,-0.0611,47,-0.2442,45,-0.2989,29,-0.9662,31,-0.8605,58,0.10462,90,0.82042
ENSG00000116863,ADPRHL2,25,0.45328,32,0.88099,11,-0.7475,21,0.21898,23,0.34025,18,-0.0308,4,-2.1741,14,-0.4127,17,-0.2007
ENSG00000054116,TRAPPC3,24,-0.5176,34,0.02419,33,-0.0297,38,0.20539,48,0.55583,58,0.89543,25,-0.4384,17,-1.0347,22,-0.6614
ENSG00000116871,MAP7D1,327,0.84769,143,-0.4945,205,0.07009,201,0.04544,243,0.34820,160,-0.3230,111,-0.8894,189,-0.0581,181,-0.1295
ENSG00000054118,THRAP3,205,0.20899,139,-0.4023,244,0.50119,156,-0.2510,208,0.23673,180,-0.0010,114,-0.7063,255,0.56951,140,-0.3907
ENSG00000196182,STK40,9,-1.2159,19,-0.1463,20,-0.1090,18,-0.3321,23,0.14095,13,-0.7732,22,0.04383,42,1.09487,30,0.54225
ENSG00000181817,LSM10,9,-1.6071,1,-4.4585,21,-0.3628,26,-0.0700,43,0.75976,52,1.08947,40,0.63239,30,0.16187,22,-0.3371
ENSG00000116898,MRPS15,30,-0.3389,17,-1.1727,46,0.32925,50,0.53488,46,0.31667,45,0.29385,39,0.06604,25,-0.6339,27,-0.5306
ENSG00000163873,GRIK3,9,-1.9745,118,2.31139,6,-2.5610,61,1.22873,3,-3.4629,14,-1.3036,25,-0.4062,0,-6.4070,32,-0.0421
ENSG00000163875,MEAF6,54,-1.1084,69,-0.7429,105,-0.0930,168,0.78934,122,0.15297,178,0.77789,93,-0.2789,71,-0.7012,83,-0.4579
ENSG00000163877,SNIP1,15,-0.4723,43,1.19122,41,1.10562,13,-0.7564,27,0.43007,15,-0.5525,3,-2.6387,24,0.24042,14,-0.6202
ENSG00000134697,GNL2,34,0.62990,1,-4.3274,43,1.01050,28,0.32752,13,-0.8721,15,-0.6992,9,-1.4427,44,1.04886,18,-0.3808
ENSG00000185090,MANEAL,4,-2.2756,28,0.44595,15,-0.5009,38,1.13789,4,-2.4822,32,0.68410,22,0.08257,10,-1.1229,20,-0.1052
ENSG00000197982,C1orf122,316,1.01638,231,0.48387,76,-1.2523,95,-1.0013,140,-0.3203,249,0.60438,229,0.46727,166,-0.0538,121,-0.5544
ENSG00000188786,MTF1,53,1.38533,41,0.96144,13,-0.8450,15,-0.7480,27,0.22554,10,-1.2001,17,-0.5021,9,-1.3828,31,0.48567
ENSG00000183431,SF3A3,44,-0.1485,38,-0.4039,72,0.63917,49,0.00428,42,-0.2242,57,0.26325,56,0.21337,46,-0.0934,34,-0.5515
ENSG00000183520,UTP11,22,-0.7374,44,0.33799,56,0.73821,26,-0.5137,52,0.61304,38,0.09615,14,-1.4198,54,0.67800,24,-0.6350
ENSG00000116954,RRAGC,72,0.72264,32,-0.5511,67,0.60158,44,-0.0850,32,-0.5890,60,0.41661,23,-1.0785,46,-0.0201,43,-0.1177
ENSG00000174574,AKIRIN1,83,-0.1060,51,-0.8723,145,0.80191,96,0.13459,97,0.14236,90,0.02045,66,-0.4578,97,0.13939,68,-0.4098
ENSG00000168653,NDUFS5,256,-1.3793,512,-0.3180,575,-0.1356,640,0.04011,915,0.62445,877,0.55217,848,0.49702,619,-0.0176,376,-0.7978
ENSG00000127603,MACF1,712,0.83122,609,0.56514,273,-0.7167,223,-1.1146,152,-1.6031,337,-0.3899,202,-1.1737,832,1.10370,750,0.92067
ENSG00000090621,PABPC4,76,0.15546,72,0.06827,53,-0.4297,54,-0.4254,63,-0.1412,40,-0.8307,78,0.18660,96,0.52703,105,0.68767
ENSG00000116983,HPCAL4,96,-1.8660,392,0.30479,286,-0.2021,313,-0.0625,576,0.95798,149,-1.1997,385,0.27651,386,0.27973,348,0.11436
ENSG00000084072,PPIE,31,-0.1306,28,-0.3006,32,-0.0578,29,-0.2295,21,-0.7182,61,0.99069,26,-0.4228,38,0.21076,40,0.27232
ENSG00000131236,CAP1,169,0.23696,92,-0.7283,167,0.21480,196,0.54746,125,-0.2507,128,-0.2150,123,-0.2780,150,0.04092,117,-0.3488
ENSG00000131238,PPT1,50,-1.3130,116,-0.0291,105,-0.1890,161,0.57844,140,0.26975,168,0.57634,79,-0.6240,134,0.20547,67,-0.8706
ENSG00000117000,RLF,34,0.29273,0,-6.4537,42,0.61557,26,-0.1584,33,0.21141,13,-1.1969,2,-3.4116,31,0.15717,78,1.73254
ENSG00000084073,ZMPSTE24,35,-0.3058,44,0.06227,30,-0.5645,53,0.38373,27,-0.7229,47,0.17027,33,-0.3851,30,-0.5373,75,0.92305
ENSG00000049089,COL9A2,92,3.41767,17,0.07133,0,-5.4861,3,-2.5335,0,-8.1137,1,-3.3213,18,0.09631,15,-0.1299,16,-0.0156
ENSG00000084070,SMAP2,51,-1.7555,124,-0.4264,311,1.09400,172,0.10919,268,0.82843,140,-0.2349,113,-0.5610,138,-0.2554,132,-0.3258
ENSG00000117016,RIMS3,12,-3.6402,62,-1.2835,201,0.57573,131,-0.1415,265,1.05024,215,0.68435,157,0.16897,164,0.23373,78,-0.9185
ENSG00000066136,NFYC,26,-0.4678,68,1.10577,35,-0.0052,45,0.45805,15,-1.3295,39,0.18348,26,-0.4473,27,-0.4233,25,-0.5374
ENSG00000127124,HIVEP3,24,-0.4212,27,-0.2603,26,-0.2906,31,-0.0437,29,-0.1465,34,0.14006,27,-0.2376,28,-0.1712,58,1.01900
ENSG00000198815,FOXJ3,28,-1.0752,107,1.05484,49,-0.2172,77,0.58474,67,0.27190,44,-0.4077,19,-1.6582,35,-0.7395,63,0.16037
ENSG00000177181,RIMKLA,2,-4.5630,29,-0.8335,74,0.63108,63,0.40365,59,0.26169,102,1.18065,28,-0.9047,38,-0.4434,46,-0.1506
ENSG00000127125,PPCS,47,-0.2973,99,0.92254,57,-0.0049,47,-0.3405,80,0.55650,54,-0.0694,72,0.37676,43,-0.4200,22,-1.4311
ENSG00000186409,CCDC30,51,0.01645,11,-2.2419,72,0.56823,31,-0.8348,91,0.97307,30,-0.8173,56,0.14964,96,1.05670,38,-0.4378
ENSG00000065978,YBX1,181,1.04777,73,-0.4426,47,-1.0990,47,-1.2158,58,-0.7903,73,-0.4537,129,0.46424,180,1.03457,133,0.51984
ENSG00000164008,C1orf50,16,-0.5158,9,-1.3727,10,-1.1316,21,-0.0338,31,0.59530,32,0.63127,30,0.52701,16,-0.4706,30,0.54383
ENSG00000177868,SVBP,27,-0.3659,17,-1.0763,31,-0.1293,31,-0.1662,44,0.39207,51,0.66233,24,-0.5716,64,1.04561,21,-0.7193
ENSG00000117394,SLC2A1,42,0.20192,21,-0.8756,8,-2.2173,17,-1.2739,26,-0.5358,40,0.11960,47,0.40207,86,1.43436,65,0.92974
ENSG00000117395,EBNA1BP2,46,-0.8075,60,-0.4077,122,0.72408,62,-0.3963,144,1.01421,78,0.00144,61,-0.3855,101,0.41272,45,-0.8594
ENSG00000179178,TMEM125,202,4.62980,24,-0.1647,1,-4.3991,12,-1.2987,0,-5.2815,11,-1.3531,6,-2.2094,0,-6.4248,2,-3.5101
ENSG00000066322,ELOVL1,234,3.32121,94,1.27909,4,-3.4248,16,-1.6454,2,-4.3228,21,-1.1390,32,-0.5185,10,-2.1849,12,-1.9577
ENSG00000159479,MED8,17,-0.1240,15,-0.3499,30,0.81076,26,0.63821,17,-0.0686,19,0.09266,17,-0.0956,8,-1.2167,7,-1.3231
ENSG00000198198,SZT2,42,1.54849,0,-6.1880,12,-0.4809,17,0.04396,4,-1.9263,6,-1.5474,13,-0.4481,28,0.81892,29,0.88549
ENSG00000142949,PTPRF,140,0.33416,103,-0.1603,161,0.56675,80,-0.5989,178,0.73751,83,-0.4989,63,-0.9280,171,0.66896,79,-0.5795
ENSG00000066135,KDM4A,24,0.07808,13,-0.8760,22,-0.0174,27,0.31038,8,-1.4526,26,0.25664,9,-1.3764,18,-0.3637,51,1.39102
ENSG00000126091,ST3GAL3,18,-0.8868,11,-1.5780,39,0.30822,27,-0.3243,58,0.97770,39,0.28882,44,0.49952,35,0.11823,25,-0.4005
ENSG00000117408,IPO13,153,1.74234,102,0.99363,35,-0.7175,35,-0.8034,37,-0.6446,34,-0.7995,35,-0.7453,40,-0.5354,56,-0.0077
ENSG00000117410,ATP6V0B,210,-0.7582,309,-0.1551,505,0.64522,531,0.85608,383,0.18861,357,0.07536,223,-0.6628,168,-1.0979,190,-0.9078
ENSG00000117411,B4GALT2,72,0.03090,34,-1.1253,48,-0.6068,44,-0.7996,109,0.71552,63,-0.1798,112,0.76086,100,0.56481,80,0.19417
ENSG00000178028,DMAP1,57,-0.1447,23,-1.4978,86,0.51167,109,1.10114,54,-0.2225,40,-0.6922,33,-0.9977,60,-0.0580,53,-0.2667
ENSG00000117419,ERI3,95,-0.2447,153,0.51994,89,-0.3486,141,0.43381,93,-0.2851,105,-0.0972,89,-0.3540,105,-0.0981,103,-0.1251
ENSG00000187147,RNF220,182,0.82050,95,-0.2419,111,-0.0002,111,0.00098,91,-0.3051,152,0.51693,126,0.21234,77,-0.5655,51,-1.1907
ENSG00000142937,RPS8,1368,0.87073,484,-0.8046,411,-1.0561,485,-0.8763,921,0.20726,840,0.05849,1533,1.07125,979,0.30694,593,-0.4921
ENSG00000070785,EIF2B3,23,-0.3533,9,-1.6750,42,0.63946,48,0.99881,20,-0.5576,19,-0.6439,25,-0.2194,24,-0.3003,28,-0.0127
ENSG00000126088,UROD,50,-0.5872,81,0.18227,51,-0.5475,91,0.41717,71,-0.0231,107,0.64213,60,-0.2960,73,0.01482,49,-0.6071
ENSG00000117450,PRDX1,293,0.14376,357,0.46643,165,-0.7543,228,-0.2851,161,-0.7932,274,0.03528,303,0.19747,448,0.84963,223,-0.2914
ENSG00000117448,AKR1A1,44,0.33370,11,-1.8215,33,-0.1166,42,0.26973,34,-0.1060,40,0.18113,56,0.71805,22,-0.7861,36,0.02591
ENSG00000132780,NASP,192,1.65767,48,-0.6688,75,0.03562,57,-0.4568,42,-0.8663,48,-0.6612,28,-1.4629,86,0.24281,104,0.55996
ENSG00000159592,GPBP1L1,53,0.75902,26,-0.3461,26,-0.3596,39,0.28017,23,-0.5373,26,-0.3772,20,-0.7798,30,-0.1737,49,0.64914
ENSG00000086015,MAST2,6,-2.2248,30,0.25735,15,-0.8020,41,0.87535,18,-0.5145,35,0.50684,32,0.35258,25,-0.0362,14,-0.9415
ENSG00000117461,PIK3R3,6,-2.5831,14,-1.3294,25,-0.5226,37,0.09189,24,-0.5911,70,1.15747,41,0.25148,51,0.61648,44,0.39646
ENSG00000085998,POMGNT1,81,0.87845,26,-0.9412,53,0.16678,62,0.49913,45,-0.0764,49,0.04123,26,-0.9019,28,-0.8263,43,-0.1560
ENSG00000132128,LRRC41,20,-0.8354,28,-0.3204,30,-0.1827,40,0.30150,19,-0.9052,59,0.91907,25,-0.4626,17,-1.0582,61,0.98302
ENSG00000173660,UQCRH,100,-1.8594,241,-0.5380,298,-0.2060,336,-0.0153,510,0.66809,700,1.22495,393,0.23558,327,-0.0613,152,-1.2414
ENSG00000117481,NSUN4,23,0.11203,5,-2.1281,22,0.03526,31,0.64372,23,0.10094,17,-0.3749,13,-0.7492,26,0.27687,26,0.27975
ENSG00000117480,FAAH,80,1.78851,24,-0.2563,27,-0.1025,33,0.28050,29,-0.0045,10,-1.6188,13,-1.1979,9,-1.7375,28,-0.0367
ENSG00000079277,MKNK1,19,-0.2950,7,-1.8376,19,-0.2975,21,-0.1222,24,0.07984,24,0.04191,20,-0.2121,30,0.42390,45,1.09788
ENSG00000123472,ATPAF1,71,-0.7435,94,-0.3039,99,-0.2367,140,0.36692,109,-0.0724,207,0.98714,136,0.27981,89,-0.3995,60,-1.0005
ENSG00000159658,EFCAB14,199,1.42572,101,0.24534,50,-0.8594,49,-0.9448,40,-1.1950,53,-0.7443,109,0.37685,137,0.76158,76,-0.2033
ENSG00000162368,CMPK1,101,-0.5111,180,0.41693,127,-0.1506,166,0.32075,128,-0.1382,185,0.45848,157,0.19536,88,-0.7163,96,-0.5797
ENSG00000162373,BEND5,5,-2.6626,5,-2.7274,52,0.69104,34,-0.0059,40,0.24337,125,2.35783,16,-1.1785,17,-1.0204,12,-1.5331
ENSG00000162374,ELAVL4,21,-3.8005,239,-0.2151,458,0.85048,418,0.80866,269,-0.0317,478,0.92750,131,-1.1404,106,-1.4629,203,-0.4741
ENSG00000185104,FAF1,33,-0.3274,19,-1.1389,27,-0.6037,45,0.17151,47,0.22398,51,0.35947,45,0.16395,46,0.21492,48,0.27103
ENSG00000123091,RNF11,144,-1.5889,379,-0.1096,434,0.10666,580,0.67870,519,0.39968,429,0.08796,505,0.35584,225,-0.9170,263,-0.6805
ENSG00000085832,EPS15,213,0.01455,310,0.63022,191,-0.1592,181,-0.2730,163,-0.4097,378,0.97038,204,-0.0577,108,-1.0455,183,-0.2230
ENSG00000117859,OSBPL9,46,1.07702,43,0.96661,5,-2.1586,22,-0.1064,18,-0.4340,22,-0.1420,8,-1.6450,18,-0.4402,34,0.56881
ENSG00000078618,NRDC,140,0.19522,89,-0.5153,168,0.50363,156,0.43333,101,-0.3129,117,-0.0924,60,-1.1177,92,-0.4634,157,0.38581
ENSG00000169213,RAB3B,67,-0.3003,29,-1.5661,29,-1.5559,159,1.36941,23,-1.9299,165,1.19825,68,-0.2731,22,-1.9687,88,0.13769
ENSG00000117862,TXNDC12,24,-0.1359,22,-0.2838,18,-0.5647,28,0.11257,31,0.26805,28,0.07526,25,-0.0751,41,0.69362,19,-0.5323
ENSG00000134717,BTF3L4,50,-0.2284,38,-0.6509,55,-0.1055,89,0.81608,67,0.22350,65,0.16204,40,-0.5861,60,0.04814,29,-1.0570
ENSG00000157077,ZFYVE9,13,-1.9458,38,-0.3146,65,0.56013,44,-0.0733,65,0.55200,63,0.50439,43,-0.1185,41,-0.2112,47,0.00873
ENSG00000134748,PRPF38A,76,0.46031,78,0.48886,37,-0.6760,39,-0.6484,38,-0.6231,42,-0.4899,33,-0.8747,90,0.74511,101,0.93494
ENSG00000134744,TUT4,145,0.99421,27,-1.6438,56,-0.5566,45,-0.9551,43,-0.9487,38,-1.1309,32,-1.3862,175,1.33122,191,1.49111
ENSG00000162377,COA7,15,-0.9626,43,0.70613,36,0.38534,28,-0.0052,24,-0.2356,18,-0.7028,14,-1.0211,50,0.94852,25,-0.2062
ENSG00000162378,ZYG11B,50,-1.8697,212,0.33743,244,0.57656,215,0.41746,251,0.62304,211,0.33430,100,-0.8423,110,-0.6916,108,-0.7195
ENSG00000116171,SCP2,100,0.12484,91,-0.0134,72,-0.3915,94,0.04555,78,-0.2619,111,0.29632,80,-0.2131,126,0.51134,74,-0.3432
ENSG00000162384,CZIB,48,0.69772,15,-1.0940,40,0.42078,28,-0.1820,25,-0.3307,54,0.90331,19,-0.7913,29,-0.1253,25,-0.3194
ENSG00000162385,MAGOH,13,-0.6949,17,-0.2802,26,0.34692,22,0.14781,18,-0.2426,22,0.13852,28,0.49968,12,-0.8254,25,0.31760
ENSG00000157193,LRP8,16,-1.6071,50,0.09328,28,-0.8204,90,1.29394,17,-1.5447,25,-0.9571,36,-0.4268,42,-0.1836,77,0.81315
ENSG00000058799,YIPF1,14,-0.7073,53,1.46190,26,0.26885,20,-0.1450,14,-0.7410,20,-0.1419,15,-0.5745,17,-0.4439,22,0.01130
ENSG00000081870,HSPB11,18,-0.5834,58,1.32284,15,-0.8541,26,-0.0324,28,0.10167,28,0.07330,37,0.53070,14,-1.0136,15,-0.8657
ENSG00000116209,TMEM59,218,0.64580,139,-0.0891,128,-0.2191,126,-0.2706,101,-0.5970,256,0.91810,116,-0.3774,142,-0.0597,120,-0.3255
ENSG00000116221,MRPL37,23,-1.1857,32,-0.7276,56,0.15741,77,0.81336,41,-0.3209,92,1.00306,42,-0.2733,30,-0.8055,34,-0.6231
ENSG00000157216,SSBP3,133,-1.3136,428,0.51133,219,-0.5607,432,0.61009,275,-0.2040,445,0.57937,384,0.33123,104,-1.6834,274,-0.2069
ENSG00000243725,TTC4,30,0.17245,42,0.69385,28,0.06429,34,0.38977,20,-0.4903,7,-2.0015,2,-3.5276,31,0.22952,44,0.78246
ENSG00000116133,DHCR24,242,0.33231,197,-0.0034,281,0.58426,347,1.11880,169,-0.2455,150,-0.4270,96,-1.1142,49,-2.0991,92,-1.1817
ENSG00000162402,USP24,35,0.24274,13,-1.3346,39,0.39297,32,0.08938,17,-0.8666,18,-0.7743,20,-0.6165,44,0.58194,54,0.93867
ENSG00000162407,PLPP3,212,-0.1716,1093,2.94676,17,-3.8651,51,-2.4584,3,-6.2748,106,-1.2455,81,-1.6495,603,1.62017,148,-0.7314
ENSG00000162409,PRKAA2,13,-2.1696,21,-1.4477,87,0.73199,55,-0.0059,95,0.88956,65,0.27037,28,-1.0378,57,0.05462,77,0.52615
ENSG00000162601,MYSM1,58,-0.0076,62,0.10571,86,0.64198,38,-0.7063,64,0.16063,51,-0.2083,34,-0.8405,52,-0.1665,97,0.84464
ENSG00000177606,JUN,99,0.06151,69,-0.4946,105,0.15419,70,-0.5275,168,0.94277,21,-2.3038,75,-0.3680,108,0.20089,166,0.92937
ENSG00000134709,HOOK1,3,-3.9285,58,0.08926,108,1.15051,47,-0.2430,112,1.20500,36,-0.6433,19,-1.5961,59,0.12786,55,0.01195
ENSG00000162599,NFIA,642,1.27810,725,1.50560,59,-2.4765,141,-1.2722,80,-2.0169,85,-1.9370,292,-0.0518,445,0.63389,410,0.49937
ENSG00000162604,TM2D1,44,-0.3188,104,1.08778,38,-0.5402,66,0.37557,43,-0.3399,51,-0.0778,24,-1.2285,65,0.30179,37,-0.5707
ENSG00000162607,USP1,118,1.18308,32,-0.9143,59,0.00271,39,-0.6770,89,0.68114,55,-0.1111,29,-1.0559,79,0.49120,45,-0.4101
ENSG00000116641,DOCK7,47,0.05056,114,1.58534,17,-1.4899,32,-0.6227,10,-2.2445,21,-1.1595,14,-1.7378,81,0.95865,86,1.06764
ENSG00000125703,ATG4C,86,1.83318,51,0.85848,14,-1.1471,19,-0.7611,11,-1.4911,42,0.55835,16,-0.9171,16,-0.9957,26,-0.2510
ENSG00000079739,PGM1,19,-0.7934,60,1.08164,16,-1.0345,27,-0.2640,14,-1.1696,46,0.63996,30,-0.0494,52,0.84058,21,-0.6059
ENSG00000162434,JAK1,74,-0.3088,52,-0.8588,125,0.54076,87,-0.0548,67,-0.4541,115,0.39133,59,-0.6598,163,0.98601,71,-0.3828
ENSG00000162433,AK4,47,-0.8320,137,0.89449,43,-0.9747,51,-0.7812,80,0.00651,67,-0.2920,74,-0.1232,153,1.08236,99,0.33493
ENSG00000116675,DNAJC6,422,0.10520,405,0.03950,382,-0.0524,642,0.94444,379,-0.0658,419,0.09505,315,-0.3591,116,-1.8677,228,-0.8562
ENSG00000213625,LEPROT,52,0.94255,53,0.95107,7,-2.1110,10,-1.7985,7,-2.0493,21,-0.5355,41,0.52017,53,0.95312,43,0.58972
ENSG00000184588,PDE4B,200,1.65460,46,-0.8045,66,-0.2414,60,-0.4268,68,-0.1865,56,-0.5048,32,-1.3630,104,0.49811,77,-0.0048
ENSG00000118473,SGIP1,70,-1.0414,142,0.04970,173,0.36800,157,0.23567,125,-0.1599,175,0.38657,76,-0.9212,132,-0.0665,171,0.35165
ENSG00000198160,MIER1,135,1.05868,39,-0.9345,82,0.21316,45,-0.7719,90,0.37988,39,-0.9284,39,-0.9363,94,0.44403,106,0.64047
ENSG00000142864,SERBP1,314,0.32860,236,-0.1318,268,0.07603,190,-0.5197,323,0.37578,244,-0.0752,219,-0.2465,371,0.60972,205,-0.3509
ENSG00000116717,GADD45A,19,-1.1754,29,-0.5564,44,0.07300,50,0.32301,11,-2.0500,52,0.33839,60,0.58845,30,-0.5000,74,0.92976
ENSG00000172380,GNG12,45,1.52646,10,-0.9086,3,-2.7242,4,-2.3138,10,-0.9562,20,0.15477,31,0.85802,38,1.22250,18,-0.0086
ENSG00000116729,WLS,56,-0.5253,159,1.18036,23,-1.8910,61,-0.4546,15,-2.5185,66,-0.2860,39,-1.0844,199,1.60163,110,0.54272
