Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to10,Feature log2 fold change topic 8to10
ENSG00000117408,IPO13,107,1.14518,65,0.12379,36,-0.8048,59,-0.0278,40,-0.6801,48,-0.4176
ENSG00000117410,ATP6V0B,142,-1.6220,180,-1.1547,175,-1.2034,354,-0.1123,411,0.14386,661,1.34762
ENSG00000117411,B4GALT2,31,-1.2566,146,1.36474,42,-0.6788,45,-0.5734,110,1.00967,46,-0.6580
ENSG00000178028,DMAP1,43,-0.7933,57,-0.2912,69,0.01491,111,0.79402,51,-0.4953,86,0.50135
ENSG00000117419,ERI3,45,-1.7005,151,0.29546,97,-0.4100,149,0.27960,149,0.31101,157,0.49059
ENSG00000187147,RNF220,114,-0.0890,110,-0.1351,58,-1.1234,127,0.08456,175,0.72080,109,-0.1972
ENSG00000142937,RPS8,2145,0.97260,1804,0.53187,1016,-0.3934,789,-0.7861,1544,0.31219,682,-1.2016
ENSG00000070785,EIF2B3,27,-0.3677,19,-0.8564,35,0.10271,35,0.09067,25,-0.4855,46,0.73290
ENSG00000126088,UROD,41,-1.1276,81,0.01445,40,-1.0695,68,-0.2569,86,0.12313,120,0.91576
ENSG00000117450,PRDX1,188,-0.4208,330,0.53111,75,-1.7688,174,-0.5011,237,-0.0158,320,0.64749
ENSG00000117448,AKR1A1,34,-0.6572,29,-0.8363,30,-0.7999,55,0.14220,64,0.45178,64,0.51955
ENSG00000132780,NASP,376,2.49647,75,-0.8237,109,-0.2487,148,0.23444,31,-2.2695,45,-1.8641
ENSG00000159592,GPBP1L1,53,0.61026,31,-0.3339,16,-1.3149,85,1.35545,25,-0.7273,31,-0.3822
ENSG00000086015,MAST2,18,-0.5651,29,0.18616,11,-1.3294,22,-0.2119,32,0.41177,31,0.41587
ENSG00000117461,PIK3R3,8,-2.1370,32,-0.0494,27,-0.3079,23,-0.5265,58,1.12617,37,0.27986
ENSG00000085998,POMGNT1,55,0.12092,37,-0.5234,20,-1.4350,78,0.68365,42,-0.3713,62,0.40245
ENSG00000132128,LRRC41,11,-1.6854,29,-0.1439,18,-0.8920,52,0.79928,27,-0.3297,49,0.94496
ENSG00000173660,UQCRH,133,-2.1152,364,-0.4596,206,-1.3309,250,-1.0363,1003,1.48187,595,0.42870
ENSG00000117480,FAAH,60,0.95430,31,-0.2513,21,-0.8681,60,0.81517,24,-0.7333,29,-0.4670
ENSG00000123472,ATPAF1,39,-1.6102,136,0.43138,79,-0.4323,110,0.08825,135,0.47744,123,0.35514
ENSG00000159658,EFCAB14,138,1.73085,76,0.37269,44,-0.4777,50,-0.3105,41,-0.6498,25,-1.5564
ENSG00000162368,CMPK1,82,-0.4775,88,-0.3159,47,-1.2806,83,-0.4089,160,0.74330,126,0.32835
ENSG00000162373,BEND5,14,-1.8030,30,-0.5496,8,-2.5049,12,-1.9025,71,0.98394,69,1.12812
ENSG00000162374,ELAVL4,29,-3.3135,127,-0.9825,336,0.55969,289,0.30750,267,0.20339,348,0.85754
ENSG00000185104,FAF1,36,-0.3727,23,-0.9789,50,0.21105,37,-0.2549,45,0.04094,56,0.52273
ENSG00000123091,RNF11,150,-1.4582,264,-0.4855,327,-0.1520,372,0.05633,543,0.79366,415,0.30551
ENSG00000085832,EPS15,132,-0.4114,117,-0.5584,106,-0.7136,107,-0.6976,232,0.61078,205,0.44068
ENSG00000117859,OSBPL9,45,1.22142,31,0.39236,14,-0.8022,48,1.15632,11,-1.2039,12,-1.3009
ENSG00000078618,NRDC,192,0.25176,64,-1.4817,189,0.19391,197,0.26001,136,-0.3717,190,0.26695
ENSG00000169213,RAB3B,109,0.42319,14,-2.6883,201,1.44460,84,-0.0423,60,-0.6195,76,-0.2683
ENSG00000117862,TXNDC12,19,-0.6088,27,0.03351,21,-0.3685,37,0.52207,23,-0.2569,33,0.43718
ENSG00000134717,BTF3L4,34,-0.7495,46,-0.2394,23,-1.2780,40,-0.4526,69,0.49480,72,0.66814
ENSG00000157077,ZFYVE9,22,-1.3636,30,-0.8180,66,0.43288,60,0.27292,51,0.02028,67,0.64414
ENSG00000134748,PRPF38A,67,1.08459,49,0.37374,39,0.00329,67,0.92179,25,-0.7162,15,-1.6318
ENSG00000134744,TUT4,213,1.64684,91,-0.0944,137,0.56680,119,0.33695,41,-1.4155,37,-1.6997
ENSG00000162377,COA7,29,-0.1428,25,-0.3493,39,0.34355,46,0.62673,29,-0.1046,29,-0.1653
ENSG00000162378,ZYG11B,52,-1.7716,107,-0.5696,196,0.39126,206,0.46887,140,-0.1689,216,0.75513
ENSG00000116171,SCP2,79,0.04666,77,-0.0084,49,-0.7066,62,-0.3331,87,0.21282,84,0.17358
ENSG00000162384,CZIB,29,-0.6970,64,0.64131,34,-0.4021,42,-0.0669,51,0.30218,45,0.06538
ENSG00000162385,MAGOH,18,-0.6296,22,-0.2532,13,-1.0068,20,-0.3796,34,0.53054,33,0.51141
ENSG00000157193,LRP8,15,-1.4352,26,-0.4392,45,0.40174,85,1.50520,26,-0.5016,38,0.14676
ENSG00000058799,YIPF1,18,-0.2789,14,-0.5945,5,-2.0424,20,-0.1249,20,-0.1019,32,0.95008
ENSG00000081870,HSPB11,36,0.01425,35,-0.0197,23,-0.6511,25,-0.5671,34,-0.1076,45,0.48836
ENSG00000116209,TMEM59,177,0.14640,124,-0.4378,108,-0.6417,133,-0.3273,146,-0.2046,208,0.52447
ENSG00000116221,MRPL37,21,-1.7149,35,-0.8380,37,-0.7622,43,-0.5299,80,0.52329,95,1.06903
ENSG00000157216,SSBP3,146,-1.0899,249,-0.1833,407,0.61921,203,-0.5001,366,0.50411,303,0.17054
ENSG00000243725,TTC4,22,-0.0666,27,0.27210,40,0.95473,13,-0.8155,12,-1.0569,26,0.29839
ENSG00000116133,DHCR24,271,0.44284,50,-2.1947,105,-1.0936,125,-0.8389,154,-0.5627,335,1.04876
ENSG00000162402,USP24,30,0.29815,34,0.48233,18,-0.5010,37,0.61080,19,-0.4665,22,-0.2907
ENSG00000162407,PLPP3,95,1.99430,139,2.36565,17,-1.2411,13,-1.6330,1,-5.5561,6,-2.9632
ENSG00000162409,PRKAA2,12,-2.2113,35,-0.5442,52,0.05479,130,1.65514,32,-0.7456,64,0.54984
ENSG00000162601,MYSM1,72,0.24907,53,-0.2500,83,0.45590,125,1.16195,36,-0.9505,50,-0.4437
ENSG00000177606,JUN,91,0.23604,155,1.11880,89,0.17464,146,1.01029,28,-1.6930,56,-0.6712
ENSG00000134709,HOOK1,9,-2.7048,32,-0.7211,148,1.87030,94,1.01456,46,-0.1949,42,-0.3743
ENSG00000162599,NFIA,377,1.63791,215,0.36261,271,0.75068,245,0.57693,31,-2.7194,58,-1.9290
ENSG00000162604,TM2D1,28,-0.8204,35,-0.4126,33,-0.5146,52,0.19607,44,-0.0613,65,0.76022
ENSG00000162607,USP1,121,1.05926,70,-0.0127,155,1.33569,67,-0.0900,35,-1.1705,34,-1.3401
ENSG00000116641,DOCK7,25,0.30910,37,0.90551,23,0.13337,45,1.24976,10,-1.1589,12,-1.0356
ENSG00000079739,PGM1,6,-2.1832,36,0.77516,5,-2.0686,13,-0.8764,34,0.77204,31,0.67335
ENSG00000162434,JAK1,97,0.18326,63,-0.5199,88,0.00982,93,0.09293,92,0.08556,85,-0.0640
ENSG00000162433,AK4,23,-0.7224,88,1.58918,64,0.99967,40,0.21549,15,-1.3454,27,-0.5025
ENSG00000116675,DNAJC6,244,-0.3025,137,-1.1597,319,0.15393,228,-0.3830,337,0.27798,351,0.41065
ENSG00000184588,PDE4B,108,1.69894,46,-0.0817,62,0.41667,24,-1.0625,23,-1.1902,28,-0.9793
ENSG00000118473,SGIP1,87,-0.6154,66,-0.9864,268,1.30627,140,0.19369,84,-0.6680,142,0.28060
ENSG00000198160,MIER1,131,1.06111,58,-0.4207,166,1.32962,70,-0.1329,33,-1.3806,46,-0.9396
ENSG00000142864,SERBP1,437,0.74725,226,-0.4217,407,0.52382,254,-0.2409,237,-0.3845,239,-0.4138
ENSG00000116717,GADD45A,25,-0.4223,38,0.30046,7,-2.2056,45,0.53922,43,0.56596,31,-0.0711
ENSG00000116729,WLS,35,-0.0616,102,1.81165,27,-0.4749,59,0.79702,19,-1.0433,22,-0.9445
ENSG00000033122,LRRC7,32,-1.0736,35,-0.8575,124,1.18377,171,1.79362,31,-1.1268,52,-0.3341
ENSG00000116754,SRSF11,621,1.30430,208,-0.6962,380,0.25223,655,1.18106,123,-1.6006,173,-1.1717
ENSG00000118454,ANKRD13C,24,-0.3679,21,-0.5464,29,-0.0345,25,-0.2928,33,0.20280,36,0.40825
ENSG00000132485,ZRANB2,302,0.56395,138,-0.7540,294,0.44405,299,0.47222,121,-1.0429,221,-0.0326
ENSG00000172260,NEGR1,162,-1.4738,174,-1.2623,756,1.09522,434,0.15554,354,-0.1889,514,0.58503
ENSG00000178965,ERICH3,61,-1.6317,94,-0.8600,575,2.27930,248,0.68475,83,-1.1427,144,-0.2565
ENSG00000162623,TYW3,58,-0.0762,55,-0.1388,114,1.07194,59,-0.0212,40,-0.6910,59,-0.0377
ENSG00000117054,ACADM,44,-0.0142,32,-0.5046,51,0.24712,56,0.39749,41,-0.1406,44,-0.0005
ENSG00000137955,RABGGTB,39,-0.0456,34,-0.2696,12,-1.7670,57,0.57544,52,0.46477,39,-0.0662
ENSG00000117069,ST6GALNAC5,1,-4.9789,16,-1.0718,2,-3.7476,17,-0.9437,49,0.83835,61,1.63021
ENSG00000142892,PIGK,36,0.19752,12,-1.5160,28,-0.1761,13,-1.3794,23,-0.5501,50,1.01116
ENSG00000154027,AK5,178,-1.6108,209,-1.2515,560,0.28324,608,0.41664,344,-0.5427,761,1.13586
ENSG00000036549,AC118549.1,53,0.85921,27,-0.3327,48,0.57733,56,0.84922,22,-0.7294,18,-1.0971
ENSG00000077254,USP33,60,-1.1222,65,-0.8998,152,0.43758,231,1.16180,98,-0.2948,132,0.27568
ENSG00000180488,MIGA1,200,0.59954,69,-1.1635,165,0.20278,124,-0.2591,106,-0.5460,162,0.22335
ENSG00000162613,FUBP1,81,0.13349,57,-0.4307,77,0.03253,108,0.58080,42,-0.9717,88,0.33573
ENSG00000162616,DNAJB4,16,-0.8371,17,-0.7298,24,-0.1740,19,-0.5207,36,0.54087,35,0.55402
ENSG00000137959,IFI44L,78,2.52375,45,0.88194,4,-2.6712,42,0.76620,1,-4.5002,4,-2.9296
ENSG00000117114,ADGRL2,1,-3.9153,26,0.26005,8,-1.4893,18,-0.3266,19,-0.2346,42,1.63828
ENSG00000137941,TTLL7,1247,2.06263,109,-2.2751,729,0.66019,352,-0.5164,153,-1.9023,297,-0.9401
ENSG00000142875,PRKACB,208,-0.9261,225,-0.7306,493,0.52279,270,-0.4474,343,-0.0753,497,0.73422
ENSG00000117133,RPF1,36,0.04798,23,-0.6562,15,-1.2559,44,0.35830,38,0.13984,40,0.28899
ENSG00000117155,SSX2IP,35,-2.3110,76,-1.0242,223,0.67406,191,0.41259,169,0.24096,194,0.59367
ENSG00000162642,C1orf52,38,-0.5421,27,-1.0376,59,0.19542,74,0.56593,44,-0.3257,67,0.52656
ENSG00000153904,DDAH1,53,-1.6486,229,0.74817,144,-0.0173,102,-0.5535,157,0.13833,187,0.53928
ENSG00000117174,ZNHIT6,153,1.49558,43,-0.8194,115,0.73569,34,-1.1679,49,-0.7109,47,-0.8550
ENSG00000122417,ODF2L,97,0.00924,72,-0.4512,126,0.44052,235,1.52850,41,-1.4124,85,-0.2553
ENSG00000097033,SH3GLB1,100,1.53734,59,0.33673,66,0.54391,26,-0.9168,18,-1.5940,29,-0.9171
ENSG00000183291,SELENOF,67,-0.1140,48,-0.6049,42,-0.8151,40,-0.9042,80,0.21121,96,0.66370
ENSG00000153936,HS2ST1,13,-1.2122,31,0.25318,35,0.46271,41,0.70492,20,-0.5098,31,0.33044
ENSG00000143013,LMO4,270,-2.1767,641,-0.7478,1462,0.57038,1349,0.43546,1369,0.52931,1198,0.31752
ENSG00000065243,PKN2,98,1.81159,41,-0.0113,47,0.20284,55,0.45572,10,-2.3053,19,-1.4019
ENSG00000137944,KYAT3,9,-1.5327,13,-0.9752,5,-2.3262,12,-1.1016,26,0.11899,48,1.70314
ENSG00000197147,LRRC8B,51,-1.0980,66,-0.6271,152,0.72112,128,0.43724,77,-0.4302,126,0.55420
ENSG00000171492,LRRC8D,77,1.17201,12,-1.8695,16,-1.4621,69,0.78822,16,-1.6146,48,0.23270
ENSG00000162664,ZNF326,319,2.50196,49,-1.2181,101,-0.1176,68,-0.7278,30,-2.0926,57,-1.2006
ENSG00000233593,LINC02609,28,-0.1483,30,-0.0337,3,-3.4945,14,-1.1451,57,1.23681,29,-0.0716
ENSG00000122482,ZNF644,207,1.77951,51,-0.8626,111,0.34963,84,-0.1022,49,-1.0169,45,-1.2490
ENSG00000172031,EPHX4,2,-3.6211,18,-0.5731,7,-1.8597,7,-1.8646,35,0.55838,51,1.70105
ENSG00000189195,BTBD8,191,-1.3589,287,-0.6385,901,1.24736,492,0.21224,358,-0.3271,511,0.36492
ENSG00000122484,RPAP2,102,-0.0879,76,-0.5313,288,1.72240,159,0.64750,39,-1.6677,89,-0.3725
ENSG00000067208,EVI5,200,1.47347,86,-0.1897,179,1.02147,62,-0.7029,63,-0.7502,40,-1.5964
ENSG00000122406,RPL5,856,0.54614,876,0.51339,625,-0.0373,428,-0.6331,748,0.28564,421,-0.7995
ENSG00000154511,DIPK1A,26,-0.3552,28,-0.1970,14,-1.2190,92,1.85444,16,-1.0823,33,0.07057
ENSG00000143033,MTF2,46,0.13262,22,-1.0226,75,0.92233,127,1.88664,16,-1.6308,28,-0.8399
ENSG00000117500,TMED5,36,0.84810,15,-0.6271,23,-0.0015,24,0.03939,13,-0.9734,24,0.04913
ENSG00000117505,DR1,40,-0.2707,41,-0.2232,38,-0.3126,57,0.31775,42,-0.1828,56,0.37468
ENSG00000137942,FNBP1L,29,0.25986,29,0.17873,38,0.62849,46,0.98260,16,-0.7635,17,-0.7514
ENSG00000067334,DNTTIP2,141,0.50758,59,-0.9459,127,0.26661,87,-0.3287,85,-0.4096,117,0.17240
ENSG00000023909,GCLM,18,-0.7065,18,-0.6580,44,0.74306,12,-1.2591,20,-0.5407,43,0.95358
ENSG00000137962,ARHGAP29,38,-0.1418,45,0.14165,65,0.77316,76,1.04377,30,-0.5206,29,-0.6742
ENSG00000117528,ABCD3,64,1.41961,34,0.08297,10,-1.6633,12,-1.4217,30,-0.1201,25,-0.4946
ENSG00000117519,CNN3,39,0.32025,140,2.74732,3,-3.4857,14,-1.2330,18,-0.9704,18,-1.0989
ENSG00000152078,TLCD4,22,-0.8279,52,0.55256,58,0.74329,36,-0.0070,24,-0.7115,43,0.31400
ENSG00000228971,LINC02607,13,-1.0332,12,-1.0690,75,2.00263,30,0.35283,11,-1.2418,25,0.08759
ENSG00000117569,PTBP2,41,-0.3353,46,-0.1331,68,0.49938,44,-0.2107,40,-0.4049,60,0.39516
ENSG00000117598,PLPPR5,5,-2.0649,22,0.12066,12,-0.8025,28,0.49511,25,0.35485,27,0.62712
ENSG00000117600,PLPPR4,7,-3.5338,52,-0.5265,146,1.15260,168,1.41209,36,-1.2034,94,0.53467
ENSG00000162688,AGL,35,0.02429,41,0.26552,57,0.84331,62,0.96579,16,-1.2737,28,-0.4309
ENSG00000156875,MFSD14A,36,0.28961,6,-2.3119,21,-0.5532,35,0.23247,18,-0.9259,45,0.88569
ENSG00000137992,DBT,41,-0.4191,57,0.15565,98,1.05852,42,-0.3262,45,-0.2448,50,-0.0779
ENSG00000224616,RTCA-AS1,61,1.76484,17,-0.6592,43,0.81063,22,-0.2910,10,-1.5980,13,-1.2543
ENSG00000137996,RTCA,29,-0.7473,30,-0.6612,36,-0.3411,43,-0.0834,55,0.35003,59,0.56203
ENSG00000162694,EXTL2,18,-1.6610,20,-1.4333,21,-1.3622,68,0.44980,78,0.80964,70,0.69340
ENSG00000118733,OLFM3,11,-2.7191,31,-1.1044,100,0.74065,57,-0.1880,55,-0.2695,106,1.20547
ENSG00000185946,RNPC3,251,1.60952,99,-0.2497,162,0.54635,216,1.04304,36,-1.8764,35,-2.0783
ENSG00000162631,NTNG1,4,-2.2270,5,-2.0295,0,-6.1289,4,-2.1252,35,1.23041,33,1.37648
ENSG00000162636,FAM102B,14,-2.1427,21,-1.3775,27,-1.0528,26,-1.1090,69,0.50253,96,1.47722
ENSG00000134186,PRPF38B,315,1.87735,93,-0.5460,176,0.47848,161,0.33096,58,-1.3646,46,-1.8637
ENSG00000116266,STXBP3,115,1.76832,30,-0.7770,40,-0.3233,71,0.58303,25,-1.1255,25,-1.2563
ENSG00000121957,GPSM2,112,2.93824,23,-0.5889,20,-0.8262,11,-1.7207,13,-1.6016,12,-1.8471
ENSG00000121940,CLCC1,35,0.56588,16,-0.7727,28,0.11318,40,0.71876,14,-1.0264,26,-0.0162
ENSG00000085433,WDR47,31,-2.1132,50,-1.3094,145,0.36033,144,0.34300,121,0.06732,173,0.91273
ENSG00000197780,TAF13,70,-0.6520,82,-0.3407,97,-0.0762,106,0.06185,144,0.65846,102,-0.0009
ENSG00000215717,TMEM167B,27,-0.4351,38,0.13579,31,-0.1818,32,-0.1320,20,-0.9213,51,0.85847
ENSG00000116299,KIAA1324,1,-4.7726,19,-0.4857,52,1.13239,66,1.58556,18,-0.5984,29,0.19909
ENSG00000031698,SARS,181,-0.9913,210,-0.6866,329,0.01973,230,-0.5443,343,0.09555,478,0.87960
ENSG00000143126,CELSR2,97,-0.3631,87,-0.4872,131,0.15747,145,0.31549,87,-0.5407,153,0.54930
ENSG00000134222,PSRC1,33,0.39334,44,0.82711,8,-1.8153,56,1.24535,8,-1.8925,25,-0.0978
ENSG00000134243,SORT1,273,0.40356,127,-0.8575,189,-0.2390,282,0.40429,142,-0.7455,256,0.32744
ENSG00000143106,PSMA5,21,-1.7207,32,-1.0042,68,0.15785,64,0.06177,44,-0.5762,106,1.33329
ENSG00000181754,AMIGO1,8,-2.6141,30,-0.4731,59,0.61651,48,0.26774,34,-0.3191,62,0.96889
ENSG00000116337,AMPD2,17,-1.9560,112,1.08456,53,-0.1562,47,-0.3553,67,0.24101,69,0.33005
ENSG00000168765,GSTM4,10,-1.3748,34,0.55028,11,-1.1373,12,-1.0442,26,0.09779,37,1.00191
ENSG00000134202,GSTM3,23,-1.7999,206,1.92786,92,0.47166,37,-0.9719,49,-0.5790,70,0.03687
ENSG00000168710,AHCYL1,265,0.09170,722,1.84927,155,-0.7654,163,-0.6856,140,-0.9976,224,-0.2382
ENSG00000143093,STRIP1,16,-0.8737,18,-0.6302,29,0.10133,48,0.92691,16,-0.8605,37,0.70351
ENSG00000197106,SLC6A17,23,-2.7599,83,-0.7260,145,0.14616,137,0.05626,168,0.43902,192,0.84676
ENSG00000116396,KCNC4,12,-1.9310,61,0.70639,72,0.98397,37,-0.1031,46,0.26423,37,-0.1390
ENSG00000134248,LAMTOR5,56,-1.3572,138,0.14052,57,-1.2124,97,-0.4140,210,0.99156,146,0.31163
ENSG00000177301,KCNA2,22,-2.4231,62,-0.7597,71,-0.5451,131,0.41358,141,0.63190,140,0.72691
ENSG00000121931,LRIF1,28,-0.3130,33,-0.0464,65,1.09477,34,0.01487,24,-0.5556,33,-0.0189
ENSG00000134255,CEPT1,32,0.13354,25,-0.2875,16,-0.9958,71,1.46942,15,-1.1477,31,0.08077
ENSG00000116459,ATP5PB,79,-1.2714,157,-0.1115,122,-0.5024,115,-0.5934,131,-0.4442,290,1.31687
ENSG00000116473,RAP1A,122,1.69833,48,-0.1929,36,-0.6220,20,-1.5367,37,-0.6624,40,-0.5796
ENSG00000197852,INKA2,13,-1.8487,67,0.85178,53,0.45138,48,0.29260,39,-0.0547,43,0.15068
ENSG00000171385,KCND3,24,-2.2883,99,-0.0368,112,0.16082,139,0.52167,106,0.07940,134,0.61681
ENSG00000143079,CTTNBP2NL,69,1.68927,25,-0.3316,43,0.51814,33,0.11798,15,-1.2278,13,-1.5051
ENSG00000116489,CAPZA1,39,-0.2869,36,-0.3796,31,-0.5981,47,0.04110,33,-0.5787,67,0.85631
ENSG00000155366,RHOC,60,1.19800,127,2.46655,14,-1.3096,9,-1.8699,16,-1.2063,9,-2.2081
ENSG00000081026,MAGI3,49,-0.8033,69,-0.1869,121,0.71986,103,0.45233,53,-0.6694,94,0.41278
ENSG00000116793,PHTF1,5,-2.3267,27,0.29514,29,0.38310,56,1.53468,16,-0.6250,25,0.15459
ENSG00000081019,RSBN1,54,0.25805,47,0.00154,61,0.43151,46,-0.0463,36,-0.4554,45,-0.0829
ENSG00000163349,HIPK1,33,-0.2638,58,0.64628,25,-0.6909,32,-0.2872,45,0.28937,38,-0.0161
ENSG00000197323,TRIM33,76,-0.2814,78,-0.2280,140,0.73473,213,1.48826,53,-0.8823,68,-0.5238
ENSG00000116752,BCAS2,45,-0.6455,64,-0.0353,56,-0.2247,26,-1.4009,71,0.15012,91,0.75683
ENSG00000009307,CSDE1,413,0.07233,345,-0.2211,314,-0.3695,332,-0.2854,445,0.20963,421,0.12050
ENSG00000163399,ATP1A1,109,-2.8168,236,-1.5377,384,-0.8007,665,0.05849,574,-0.1945,1252,1.72316
ENSG00000198162,MAN1A2,1037,0.62075,1180,0.75536,1316,0.94469,414,-0.9192,834,0.20153,272,-1.8024
ENSG00000092621,PHGDH,102,2.05290,128,2.07362,5,-2.9578,15,-1.5162,11,-2.0700,8,-2.6363
ENSG00000265808,SEC22B,30,-0.8514,36,-0.4757,45,-0.1342,44,-0.1576,49,0.01330,69,0.75864
ENSG00000226067,LINC00623,14,-0.8948,40,0.84570,15,-0.7553,18,-0.4130,34,0.66673,23,-0.0543
ENSG00000171943,SRGAP2C,125,1.45531,59,-0.0510,107,0.92219,57,-0.1218,21,-1.7454,33,-1.1650
ENSG00000232527,LINC02802,15,-1.0420,40,0.55304,26,-0.1319,44,0.73052,33,0.29545,25,-0.2194
ENSG00000196369,SRGAP2B,72,0.94468,60,0.50297,76,0.89253,32,-0.5120,28,-0.7889,25,-1.0712
ENSG00000162825,NBPF20,66,1.42040,28,-0.2205,73,1.37040,17,-0.9491,14,-1.3453,15,-1.3387
ENSG00000265491,RNF115,47,-0.2538,44,-0.3443,35,-0.6953,117,1.29267,44,-0.3486,55,0.02686
ENSG00000186141,POLR3C,10,-1.1735,15,-0.5432,24,0.15229,16,-0.4353,26,0.33704,29,0.65868
ENSG00000131779,PEX11B,13,-1.3109,22,-0.4655,20,-0.5867,23,-0.4270,36,0.34695,45,0.91839
ENSG00000265241,RBM8A,182,0.71339,165,0.45694,131,0.07874,55,-1.2542,92,-0.5363,117,-0.1374
ENSG00000272031,ANKRD34A,0,-5.5896,18,-0.8614,24,-0.4570,45,0.54732,44,0.60539,48,0.91590
ENSG00000121851,POLR3GL,76,0.78855,75,0.65498,56,0.16726,17,-1.6489,46,-0.1356,36,-0.6122
ENSG00000265972,TXNIP,112,2.11671,120,1.80026,10,-2.1042,42,-0.0288,3,-4.1211,9,-2.6671
ENSG00000268043,NBPF12,66,1.90861,28,0.05664,50,1.01957,44,0.78463,1,-4.9199,5,-2.7587
ENSG00000178104,PDE4DIP,221,-0.0188,259,0.24079,260,0.24975,362,0.80081,164,-0.5386,193,-0.2842
ENSG00000274265,AC245297.3,80,2.13882,33,0.16010,29,-0.0684,26,-0.2240,18,-0.8999,6,-2.6311
ENSG00000159164,SV2A,106,-1.7746,168,-0.9604,311,-0.0026,378,0.31457,265,-0.2855,506,1.14420
ENSG00000264522,OTUD7B,191,4.10144,11,-2.1296,23,-1.0891,17,-1.5629,10,-2.4414,5,-3.5908
ENSG00000136631,VPS45,14,-1.2973,17,-0.9918,22,-0.6059,36,0.21406,24,-0.4760,56,1.33903
ENSG00000023902,PLEKHO1,27,-1.3778,134,1.31659,41,-0.6303,59,-0.0640,79,0.46806,56,-0.1727
ENSG00000143401,ANP32E,200,1.10937,127,0.17697,177,0.72317,32,-1.9066,71,-0.8016,87,-0.5305
ENSG00000266472,MRPS21,76,-1.5484,221,0.21449,78,-1.3926,158,-0.3165,287,0.75259,250,0.56597
ENSG00000163125,RPRD2,44,-0.2805,59,0.23155,66,0.39952,89,0.91376,39,-0.4579,44,-0.2941
ENSG00000143374,TARS2,25,0.18790,12,-0.9391,6,-1.9183,19,-0.3138,29,0.47532,27,0.36119
ENSG00000143369,ECM1,1,-3.9853,9,-1.2261,1,-4.5145,12,-0.8659,41,1.30187,36,1.19635
ENSG00000143420,ENSA,157,-1.2703,283,-0.2737,367,0.14283,286,-0.2560,481,0.68030,383,0.27511
ENSG00000143418,CERS2,141,3.58958,33,-0.1858,9,-2.1222,24,-0.6921,2,-4.3590,7,-2.7693
ENSG00000213190,MLLT11,83,-2.3591,210,-0.8306,236,-0.6498,333,-0.1140,474,0.53133,560,1.04952
ENSG00000163156,SCNM1,26,-0.0367,32,0.30171,27,0.02772,38,0.57949,36,0.56638,15,-1.0726
ENSG00000163159,VPS72,22,-0.2025,21,-0.2787,8,-1.7055,17,-0.6347,40,0.87833,27,0.15493
ENSG00000159352,PSMD4,87,-1.1341,115,-0.6203,124,-0.5018,100,-0.8292,260,0.80974,224,0.60142
ENSG00000143393,PI4KB,41,-0.1707,53,0.24431,54,0.29489,30,-0.6354,32,-0.5773,56,0.46537
ENSG00000159377,PSMB4,114,-0.8388,127,-0.6064,89,-1.1377,159,-0.2481,222,0.32333,272,0.85957
ENSG00000143442,POGZ,76,0.68772,46,-0.2359,39,-0.4837,139,1.66248,22,-1.4376,37,-0.7030
ENSG00000143376,SNX27,73,-0.2256,87,0.06701,95,0.21828,93,0.18939,88,0.09660,78,-0.1276
ENSG00000159409,CELF3,9,-1.7591,49,1.06784,18,-0.5726,16,-0.7388,33,0.43187,31,0.38086
ENSG00000143436,MRPL9,16,-1.5612,39,-0.1467,40,-0.1007,66,0.72873,47,0.18869,51,0.38952
ENSG00000197956,S100A6,63,-1.8998,368,1.00285,71,-1.5927,173,-0.2485,346,1.05414,197,-0.0531
ENSG00000189171,S100A13,180,0.86685,347,1.95865,58,-1.0617,30,-2.0292,96,-0.3116,53,-1.3901
ENSG00000160678,S100A1,162,1.41472,306,2.44564,29,-1.5451,10,-3.0753,34,-1.4239,23,-2.1498
ENSG00000160679,CHTOP,37,-0.2165,41,-0.0360,25,-0.8013,61,0.61454,38,-0.1817,47,0.26063
ENSG00000143553,SNAPIN,12,-0.8458,37,1.06401,15,-0.3770,10,-1.0570,26,0.52903,19,-0.0361
ENSG00000143621,ILF2,60,-0.3001,40,-0.8749,43,-0.7601,44,-0.7421,70,-0.0097,107,0.94062
ENSG00000143624,INTS3,38,-0.6365,35,-0.6798,52,-0.0932,166,1.95599,40,-0.5264,46,-0.3384
ENSG00000143614,GATAD2B,62,0.35014,57,0.17527,108,1.26064,64,0.36012,26,-1.1206,35,-0.7005
ENSG00000198837,DENND4B,21,-1.3430,99,1.19762,36,-0.4686,37,-0.4392,73,0.77096,42,-0.3008
ENSG00000143543,JTB,73,-1.0889,208,0.66053,96,-0.5904,115,-0.3044,167,0.33191,165,0.35979
ENSG00000143545,RAB13,78,1.59176,138,2.46173,14,-1.4610,5,-2.7962,17,-1.2383,4,-3.3535
ENSG00000177954,RPS27,1792,0.74423,2562,1.26636,730,-0.7961,405,-1.6877,1592,0.50772,559,-1.4180
ENSG00000143549,TPM3,323,-0.4618,424,0.01320,609,0.60802,334,-0.3642,573,0.58372,349,-0.3725
