Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000162517,PEF1,27,-1.6432,65,-0.3332,37,-1.1930,76,-0.0885,112,0.61149,101,0.42282,119,0.63283,66,-0.3287
ENSG00000084636,COL16A1,64,1.12900,49,0.67017,6,-2.3368,58,0.97101,25,-0.4427,42,0.47608,17,-0.9350,13,-1.4836
ENSG00000121753,ADGRB2,71,-1.4477,112,-0.7725,124,-0.6174,162,-0.2019,281,0.78657,199,0.13454,197,0.10579,201,0.14996
ENSG00000184007,PTP4A2,814,2.21715,146,-0.7231,180,-0.4014,146,-0.7267,148,-0.7620,214,-0.1508,160,-0.5837,196,-0.2993
ENSG00000121774,KHDRBS1,87,-0.2959,133,0.36330,150,0.57026,111,0.07363,131,0.38496,73,-0.6357,60,-0.8692,107,0.02354
ENSG00000025800,KPNA6,123,-0.0202,104,-0.2772,196,0.73989,189,0.67311,102,-0.3495,129,0.06065,136,0.14000,80,-0.7393
ENSG00000084652,TXLNA,48,1.08746,28,0.19865,23,-0.1345,17,-0.5559,16,-0.7276,27,0.15046,19,-0.4381,26,0.07525
ENSG00000160050,CCDC28B,6,-1.6631,50,1.63449,11,-0.7538,21,0.19937,25,0.47192,14,-0.4512,9,-1.0245,16,-0.3186
ENSG00000084623,EIF3I,53,-0.8518,119,0.41756,48,-0.9973,86,-0.1060,127,0.59782,101,0.16583,82,-0.1836,83,-0.1713
ENSG00000175130,MARCKSL1,578,1.85652,434,1.31869,110,-0.9019,55,-1.9454,99,-1.1370,169,-0.2651,141,-0.5207,158,-0.3850
ENSG00000160058,BSDC1,55,-0.1077,54,-0.1326,51,-0.2292,65,0.16864,68,0.26644,74,0.42399,53,-0.1727,42,-0.5754
ENSG00000160062,ZBTB8A,48,1.43906,13,-0.6765,30,0.66389,15,-0.4760,18,-0.1921,8,-1.4048,12,-0.8012,25,0.42214
ENSG00000176261,ZBTB8OS,30,-0.3248,32,-0.2335,5,-2.8627,42,0.19930,40,0.11184,30,-0.3604,23,-0.7153,68,1.16466
ENSG00000162521,RBBP4,127,0.25039,129,0.27607,108,-0.0181,113,0.05589,130,0.31649,73,-0.6831,125,0.21694,95,-0.2310
ENSG00000162522,KIAA1522,1,-3.7634,28,0.55424,21,0.12783,9,-1.2359,26,0.47724,27,0.55718,10,-0.9758,21,0.11857
ENSG00000134684,YARS,45,-0.9143,65,-0.3381,49,-0.7732,112,0.52303,104,0.45208,87,0.13530,69,-0.2408,84,0.05964
ENSG00000160097,FNDC5,3,-3.7771,28,-0.6111,32,-0.4193,76,0.98351,23,-0.9644,48,0.27507,65,0.73449,55,0.50579
ENSG00000121905,HPCA,16,-3.5894,128,-0.5391,87,-1.1317,254,0.54460,320,1.08315,140,-0.4386,179,-0.0224,205,0.22197
ENSG00000121900,TMEM54,21,-1.2724,62,0.35925,22,-1.2253,34,-0.5536,36,-0.5228,50,0.01961,60,0.32789,85,1.03200
ENSG00000004455,AK2,36,0.51126,35,0.49438,17,-0.6773,21,-0.3328,19,-0.4866,36,0.60438,18,-0.5481,24,-0.1595
ENSG00000142920,AZIN2,0,-5.7970,12,-0.9430,17,-0.4069,22,-0.0359,27,0.31505,50,1.54654,17,-0.4847,14,-0.8047
ENSG00000160094,ZNF362,16,-0.7693,30,0.22827,26,-0.0216,35,0.47225,23,-0.2115,28,0.08524,27,0.03689,27,0.01515
ENSG00000134686,PHC2,73,0.56158,79,0.70425,30,-0.8227,32,-0.6971,42,-0.3235,55,0.12237,60,0.25966,47,-0.1466
ENSG00000163866,SMIM12,13,-1.6134,34,-0.2208,19,-1.0596,37,-0.0820,57,0.71383,55,0.63010,30,-0.4010,35,-0.1819
ENSG00000116544,DLGAP3,6,-3.6212,66,-0.2019,80,0.09588,55,-0.4953,77,0.04463,41,-0.9906,137,0.97948,124,0.92971
ENSG00000163867,ZMYM6,16,-0.1215,17,-0.0564,26,0.59686,20,0.15377,18,0.01288,25,0.58450,9,-0.9489,11,-0.7846
ENSG00000116560,SFPQ,416,1.19929,189,-0.1064,233,0.22582,303,0.65664,171,-0.2843,165,-0.3539,183,-0.1533,114,-0.9610
ENSG00000146463,ZMYM4,62,0.04505,46,-0.4392,77,0.39318,70,0.22622,61,0.00530,65,0.11904,42,-0.5602,59,-0.0503
ENSG00000142687,KIAA0319L,64,-0.4850,75,-0.2338,105,0.29616,100,0.20979,77,-0.2101,124,0.64708,101,0.22534,57,-0.7328
ENSG00000020129,NCDN,80,-2.3560,236,-0.7494,162,-1.3106,245,-0.6894,978,1.97096,352,-0.1398,285,-0.4581,265,-0.6205
ENSG00000126067,PSMB2,43,-0.8036,57,-0.3853,42,-0.8611,105,0.58091,109,0.73987,85,0.26804,57,-0.3886,56,-0.4529
ENSG00000142686,C1orf216,24,-1.8081,29,-1.5215,39,-1.0898,110,0.53747,138,1.06752,86,0.14903,99,0.37282,59,-0.4868
ENSG00000092847,AGO1,67,0.74347,25,-0.7821,48,0.20409,45,0.10434,30,-0.5481,29,-0.6277,60,0.57042,50,0.29569
ENSG00000126070,AGO3,135,1.50634,49,-0.1875,65,0.27213,83,0.66517,38,-0.6444,44,-0.3854,51,-0.1210,30,-1.0103
ENSG00000116863,ADPRHL2,12,-0.6055,23,0.36159,2,-3.0534,23,0.37496,29,0.87191,18,-0.0570,8,-1.2572,19,0.10141
ENSG00000054116,TRAPPC3,13,-1.7849,47,0.19569,30,-0.5176,41,-0.0138,61,0.68409,52,0.37572,62,0.62515,21,-1.1142
ENSG00000116871,MAP7D1,223,0.30711,131,-0.5298,141,-0.4165,138,-0.4505,244,0.51122,195,0.10101,151,-0.3123,182,-0.0206
ENSG00000054118,THRAP3,246,0.61924,111,-0.6441,299,0.94785,244,0.60299,137,-0.3557,149,-0.2044,98,-0.8316,139,-0.3291
ENSG00000181817,LSM10,9,-1.8550,36,0.15313,23,-0.5466,22,-0.5877,42,0.45862,46,0.62241,24,-0.4779,34,0.08491
ENSG00000116898,MRPS15,10,-2.2012,45,0.03464,15,-1.6358,43,-0.0473,60,0.55041,57,0.46954,49,0.16557,45,0.02786
ENSG00000163875,MEAF6,42,-1.2527,44,-1.1707,49,-1.0409,149,0.71307,131,0.56787,120,0.40813,95,-0.0190,87,-0.1728
ENSG00000134697,GNL2,39,0.42414,27,-0.1689,35,0.22373,29,-0.0489,38,0.42649,31,0.04939,23,-0.4357,20,-0.6839
ENSG00000185090,MANEAL,6,-1.6849,11,-0.8792,7,-1.4565,16,-0.3423,24,0.33734,40,1.37638,31,0.73804,9,-1.3150
ENSG00000197982,C1orf122,130,-0.0717,201,0.62749,73,-0.9578,43,-1.7675,114,-0.3049,127,-0.1261,127,-0.1170,222,0.91827
ENSG00000188786,MTF1,42,1.56498,16,-0.0006,30,0.94498,25,0.65297,6,-1.5304,8,-1.1159,19,0.26557,10,-0.8207
ENSG00000183431,SF3A3,21,-1.0722,46,0.09590,51,0.25505,59,0.49150,55,0.43544,42,-0.0378,45,0.04521,30,-0.6292
ENSG00000183520,UTP11,36,0.11438,41,0.32868,47,0.54347,49,0.62040,42,0.42551,20,-0.8593,31,-0.1223,19,-0.8885
ENSG00000116954,RRAGC,40,0.07613,44,0.23376,35,-0.1111,40,0.06777,31,-0.3446,39,0.05014,37,-0.0384,41,0.12529
ENSG00000174574,AKIRIN1,71,0.19314,71,0.19261,80,0.38841,58,-0.1078,56,-0.2012,49,-0.4148,88,0.54423,56,-0.2003
ENSG00000168653,NDUFS5,207,-1.4646,572,0.08992,339,-0.7225,394,-0.4938,813,0.76194,559,0.06187,252,-1.1755,716,0.51498
ENSG00000127603,MACF1,1200,2.04764,529,0.56819,559,0.65996,392,0.08151,146,-1.5279,242,-0.7320,339,-0.1481,151,-1.4771
ENSG00000090621,PABPC4,122,0.84477,95,0.42647,116,0.76576,41,-0.8909,58,-0.3810,40,-0.9762,70,-0.0630,79,0.15330
ENSG00000116983,HPCAL4,216,-0.3631,210,-0.4069,301,0.15525,230,-0.2711,385,0.63390,187,-0.6419,281,0.04837,310,0.22531
ENSG00000084072,PPIE,21,-0.7107,30,-0.1385,15,-1.2173,30,-0.1593,51,0.82463,37,0.21318,24,-0.4503,32,-0.0150
ENSG00000168389,MFSD2A,27,0.78701,27,0.75828,21,0.39882,2,-2.8616,8,-1.0763,23,0.58127,15,-0.1681,14,-0.3153
ENSG00000131236,CAP1,166,0.23875,176,0.33195,137,-0.0671,110,-0.4052,153,0.12800,163,0.23143,144,0.01403,103,-0.5561
ENSG00000131238,PPT1,44,-1.5237,136,0.21297,58,-1.1015,73,-0.7591,173,0.68852,130,0.15145,122,0.03342,136,0.23841
ENSG00000117000,RLF,44,0.53283,31,-0.0055,53,0.86426,51,0.77530,34,0.12597,20,-0.7075,36,0.23140,11,-1.7282
ENSG00000084073,ZMPSTE24,20,-0.0027,28,0.48912,8,-1.3609,15,-0.4921,10,-1.1763,43,1.47805,24,0.28770,11,-0.9738
ENSG00000084070,SMAP2,104,-0.4594,52,-1.5163,162,0.23047,200,0.57351,199,0.64473,105,-0.4972,169,0.29924,124,-0.2175
ENSG00000117016,RIMS3,16,-3.6325,162,-0.2473,126,-0.6381,114,-0.7914,279,0.72158,169,-0.1927,305,0.77553,231,0.36231
ENSG00000066136,NFYC,18,-0.9842,26,-0.4817,12,-1.6575,66,1.02679,42,0.33496,42,0.31897,63,0.95306,16,-1.2234
ENSG00000179862,CITED4,9,-0.8827,18,0.17719,9,-0.7953,10,-0.6919,33,1.40404,9,-0.8506,18,0.15873,13,-0.2904
ENSG00000127124,HIVEP3,18,-0.4582,22,-0.1890,40,0.78542,44,0.96648,15,-0.7612,18,-0.4949,26,0.11200,26,0.09082
ENSG00000198815,FOXJ3,21,-1.0554,43,0.02869,28,-0.6101,36,-0.2618,40,-0.0973,74,1.04863,50,0.27101,30,-0.5921
ENSG00000177181,RIMKLA,6,-3.0792,26,-0.9524,50,0.05351,70,0.58391,36,-0.4971,72,0.73761,77,0.74399,44,-0.1698
ENSG00000127125,PPCS,27,-0.1715,43,0.58792,18,-0.7965,23,-0.3794,42,0.62026,29,-0.0666,17,-0.8731,29,-0.0125
ENSG00000186409,CCDC30,59,0.37588,39,-0.2876,77,0.81785,78,0.83932,48,0.06334,36,-0.4260,18,-1.4540,36,-0.4226
ENSG00000065978,YBX1,125,0.38449,203,1.19900,99,0.00752,54,-0.9327,57,-0.9213,82,-0.3239,84,-0.2523,121,0.37291
ENSG00000164008,C1orf50,13,-0.4169,15,-0.1443,16,-0.0552,7,-1.3710,17,0.08556,20,0.32989,19,0.20301,19,0.25819
ENSG00000177868,SVBP,39,0.25393,39,0.22320,46,0.49436,16,-1.1549,43,0.43750,36,0.12767,10,-1.7327,31,-0.1528
ENSG00000117394,SLC2A1,65,-0.4378,247,1.82145,87,0.02492,31,-1.5377,41,-1.2055,101,0.29563,80,-0.1147,74,-0.2469
ENSG00000117395,EBNA1BP2,24,-1.4738,38,-0.7931,66,0.04890,86,0.47664,97,0.76570,44,-0.6385,27,-1.2899,91,0.63355
ENSG00000066322,ELOVL1,150,3.34108,25,-0.0841,9,-1.6208,5,-2.4005,5,-2.4206,30,0.17448,14,-0.9865,10,-1.5180
ENSG00000159479,MED8,8,-1.3875,24,0.21003,25,0.32742,13,-0.7092,42,1.38469,13,-0.7866,17,-0.2811,15,-0.5342
ENSG00000198198,SZT2,32,0.84095,12,-0.6469,12,-0.7405,36,1.02235,14,-0.5659,28,0.67637,24,0.36137,6,-1.8964
ENSG00000142949,PTPRF,121,-0.1327,122,-0.1244,78,-0.8175,162,0.33717,172,0.48971,110,-0.3041,217,0.81832,91,-0.6206
ENSG00000066135,KDM4A,20,0.00988,7,-1.5173,17,-0.1765,38,1.07472,33,0.94734,19,-0.0825,14,-0.4576,8,-1.3896
ENSG00000126091,ST3GAL3,5,-3.0505,20,-1.1446,26,-0.7432,38,-0.1630,56,0.49166,46,0.12622,31,-0.4902,72,0.99335
ENSG00000117408,IPO13,111,1.21047,69,0.39911,21,-1.3816,21,-1.4318,59,0.17565,67,0.40485,52,-0.0370,31,-0.9048
ENSG00000117410,ATP6V0B,98,-1.4612,158,-0.7467,136,-0.9762,161,-0.7173,458,1.11629,316,0.38102,278,0.13264,218,-0.2807
ENSG00000117411,B4GALT2,47,-0.8568,70,-0.2622,63,-0.4166,36,-1.2542,85,0.05100,74,-0.1818,171,1.20738,101,0.36266
ENSG00000159214,CCDC24,2,-3.3863,15,-0.3685,13,-0.5735,23,0.27331,20,0.09062,30,0.81274,20,0.04939,19,0.00145
ENSG00000178028,DMAP1,50,-0.4650,53,-0.3715,45,-0.6179,83,0.33904,98,0.69432,78,0.25769,37,-0.9077,60,-0.1984
ENSG00000117419,ERI3,45,-1.1620,121,0.35740,69,-0.5250,62,-0.6943,123,0.43904,135,0.61478,82,-0.2535,84,-0.2475
ENSG00000187147,RNF220,142,0.04593,77,-0.8947,83,-0.7801,94,-0.6011,155,0.20902,167,0.33531,157,0.20475,161,0.27430
ENSG00000142937,RPS8,1164,0.32052,1310,0.51433,791,-0.2925,704,-0.4745,831,-0.2384,767,-0.3748,513,-0.9587,1403,0.71763
ENSG00000070785,EIF2B3,14,-0.5820,13,-0.7153,23,0.21778,14,-0.5624,27,0.53274,29,0.61838,5,-1.9284,21,0.06985
ENSG00000126088,UROD,13,-2.3748,67,0.11513,37,-0.7883,45,-0.4986,126,1.36757,68,0.14697,31,-1.0647,53,-0.2767
ENSG00000117450,PRDX1,170,-0.5887,495,1.14690,197,-0.3573,183,-0.4714,258,0.07037,288,0.26971,156,-0.7198,217,-0.2336
ENSG00000117448,AKR1A1,23,-0.4009,32,0.09965,24,-0.3551,15,-1.0463,32,0.10448,54,1.11375,19,-0.6743,23,-0.4782
ENSG00000132780,NASP,332,2.38716,56,-0.6845,97,0.17128,70,-0.3354,57,-0.7305,66,-0.4709,76,-0.2135,42,-1.2098
ENSG00000159592,GPBP1L1,41,0.16753,46,0.34788,30,-0.3301,24,-0.6418,37,-0.0038,54,0.70030,34,-0.1189,24,-0.6884
ENSG00000086015,MAST2,14,-0.8978,29,0.20573,18,-0.5156,61,1.49397,22,-0.2590,19,-0.4263,21,-0.2600,25,0.03005
ENSG00000117461,PIK3R3,23,-0.4807,38,0.34718,45,0.59401,65,1.22647,12,-1.5221,30,-0.0343,40,0.39681,22,-0.5341
ENSG00000085998,POMGNT1,50,0.17722,31,-0.5681,34,-0.4105,41,-0.1402,64,0.67487,40,-0.2018,57,0.38231,35,-0.4137
ENSG00000132128,LRRC41,29,-0.6622,47,0.08013,46,0.07157,44,-0.0181,51,0.25424,56,0.43880,56,0.38115,25,-0.9408
ENSG00000173660,UQCRH,80,-2.2596,314,-0.2102,156,-1.2775,328,-0.1418,480,0.53331,443,0.38229,204,-0.8714,508,0.64205
ENSG00000117481,NSUN4,18,-0.0799,9,-1.0650,25,0.45690,23,0.29174,20,0.07312,24,0.39781,26,0.52350,10,-1.0558
ENSG00000117480,FAAH,36,0.16190,28,-0.2297,17,-0.9485,25,-0.3927,51,0.82838,33,0.04131,32,-0.0485,26,-0.4070
ENSG00000079277,MKNK1,26,-0.2649,25,-0.3089,18,-0.8744,39,0.36474,22,-0.6049,50,0.86704,41,0.42729,25,-0.3524
ENSG00000123472,ATPAF1,54,-1.0467,110,0.05627,71,-0.6261,61,-0.8429,140,0.50588,120,0.22340,107,0.00891,122,0.24720
ENSG00000159658,EFCAB14,112,0.88903,107,0.82073,66,0.02897,43,-0.6450,51,-0.4153,54,-0.3150,84,0.42018,46,-0.5912
ENSG00000162368,CMPK1,43,-1.2595,93,-0.0715,58,-0.8013,68,-0.5449,118,0.35174,117,0.32869,89,-0.1425,124,0.44629
ENSG00000132122,SPATA6,60,2.46644,26,0.89692,22,0.59004,0,-6.9387,2,-2.7082,9,-0.8131,31,1.16213,2,-2.9799
ENSG00000162373,BEND5,14,-1.7767,12,-1.9783,35,-0.4414,115,1.51620,42,-0.1711,62,0.52511,60,0.38936,34,-0.5354
ENSG00000162374,ELAVL4,77,-2.0582,97,-1.7178,246,-0.3182,743,1.53057,253,-0.3010,397,0.50565,392,0.42336,228,-0.4759
ENSG00000185104,FAF1,40,0.06230,39,0.03833,37,-0.0776,46,0.28239,44,0.24130,51,0.48931,19,-1.0790,27,-0.6199
ENSG00000123091,RNF11,144,-1.2959,265,-0.3620,173,-1.0115,270,-0.3355,426,0.43949,428,0.44860,301,-0.1636,408,0.35868
ENSG00000085832,EPS15,120,-0.4096,117,-0.4426,128,-0.3061,211,0.49032,131,-0.2882,224,0.67176,123,-0.3610,150,-0.0590
ENSG00000117859,OSBPL9,46,1.21613,31,0.53633,16,-0.4896,30,0.47032,17,-0.4129,19,-0.2532,12,-0.8588,17,-0.3991
ENSG00000078618,NRDC,182,0.58467,71,-0.8893,155,0.31555,198,0.72522,126,-0.0092,137,0.13387,84,-0.6381,90,-0.5910
ENSG00000169213,RAB3B,117,1.03572,9,-2.8466,100,0.76347,144,1.40056,11,-2.6479,71,0.23057,36,-0.8595,58,-0.1291
ENSG00000117862,TXNDC12,14,-1.1513,43,0.55466,31,0.05824,21,-0.5626,41,0.56211,24,-0.3731,21,-0.5541,36,0.29200
ENSG00000134717,BTF3L4,15,-1.5985,47,0.16022,20,-1.1354,46,0.10779,48,0.21642,55,0.46980,23,-0.9105,55,0.47239
ENSG00000157077,ZFYVE9,34,-0.2919,26,-0.6667,69,0.85561,59,0.58954,44,0.14997,41,0.02268,26,-0.6694,31,-0.4480
ENSG00000134748,PRPF38A,75,0.67898,38,-0.3772,96,1.10331,30,-0.7461,28,-0.9081,32,-0.6962,37,-0.4440,71,0.67909
ENSG00000134744,TUT4,236,1.89878,64,-0.3221,133,0.86124,121,0.70450,36,-1.2577,56,-0.5688,37,-1.1389,44,-0.9728
ENSG00000162377,COA7,18,-0.3261,20,-0.1533,20,-0.1070,28,0.38233,31,0.61438,20,-0.1835,16,-0.4472,19,-0.2491
ENSG00000162378,ZYG11B,92,-0.8786,88,-0.9438,138,-0.2583,269,0.82584,162,-0.0030,161,-0.0067,231,0.56850,160,-0.0225
ENSG00000121310,ECHDC2,27,0.92812,47,1.92417,20,0.43011,21,0.51020,8,-1.1171,9,-0.8798,14,-0.1239,3,-2.5363
ENSG00000116171,SCP2,41,-0.8415,103,0.59732,42,-0.8170,69,-0.0346,80,0.20923,79,0.18081,21,-1.8595,94,0.51213
ENSG00000162384,CZIB,28,-0.5911,59,0.59878,11,-1.9033,22,-0.9477,62,0.78202,46,0.21794,28,-0.6041,42,0.05277
ENSG00000162385,MAGOH,0,-5.0205,22,0.48307,12,-0.4445,6,-1.3915,43,2.08430,11,-0.6717,2,-2.6384,13,-0.3814
ENSG00000157193,LRP8,17,-1.1128,45,0.33877,42,0.23978,46,0.35242,17,-1.2155,46,0.41275,45,0.34578,39,0.13659
ENSG00000081870,HSPB11,7,-1.3055,35,1.14569,9,-0.9709,9,-0.9451,33,1.24949,14,-0.3484,13,-0.4906,11,-0.6870
ENSG00000116209,TMEM59,128,0.11133,178,0.65286,71,-0.7992,57,-1.1348,155,0.47591,144,0.33557,41,-1.6153,119,0.00208
ENSG00000116221,MRPL37,33,-0.2848,30,-0.4275,7,-2.5114,39,-0.0339,46,0.27373,63,0.86984,38,-0.0501,35,-0.2216
ENSG00000157216,SSBP3,138,-1.0069,185,-0.5666,304,0.21518,372,0.54172,182,-0.6451,355,0.52860,364,0.50910,243,-0.1535
ENSG00000243725,TTC4,20,0.05659,20,0.08796,22,0.21552,24,0.35653,18,-0.1442,23,0.33833,27,0.54909,8,-1.3972
ENSG00000116133,DHCR24,170,0.60802,60,-1.0237,59,-1.0398,96,-0.3052,130,0.19915,205,1.07585,90,-0.4047,68,-0.8894
ENSG00000162402,USP24,35,-0.0090,33,-0.0784,27,-0.4047,57,0.78802,29,-0.3143,52,0.71946,22,-0.6933,24,-0.5998
ENSG00000162407,PLPP3,144,-0.1484,605,2.40328,246,0.71056,102,-0.6806,62,-1.5399,136,-0.2705,131,-0.3017,61,-1.5551
ENSG00000162409,PRKAA2,35,-0.7810,22,-1.5010,61,0.04248,141,1.46136,63,0.11403,56,-0.0847,48,-0.3101,52,-0.2239
ENSG00000162601,MYSM1,85,0.73932,17,-1.7251,69,0.39825,59,0.15123,66,0.38308,57,0.10639,40,-0.4510,37,-0.6337
ENSG00000177606,JUN,136,0.58982,211,1.34956,124,0.43699,91,-0.0585,131,0.59475,44,-1.2382,49,-0.9975,38,-1.4713
ENSG00000134709,HOOK1,26,-1.0783,16,-1.7533,62,0.26124,115,1.28801,77,0.68093,37,-0.5890,37,-0.5618,49,-0.1397
ENSG00000162599,NFIA,691,1.75627,369,0.64372,467,1.04340,158,-0.7030,111,-1.3282,155,-0.7895,198,-0.3545,158,-0.7622
ENSG00000162604,TM2D1,27,-0.3904,50,0.58727,25,-0.5036,27,-0.3733,42,0.34779,41,0.27325,25,-0.5355,31,-0.1773
ENSG00000162607,USP1,113,1.34764,42,-0.2695,81,0.77497,73,0.59777,38,-0.4783,37,-0.5409,40,-0.3661,28,-0.9855
ENSG00000116641,DOCK7,61,0.51999,102,1.40766,65,0.62134,65,0.63354,30,-0.6634,37,-0.2975,21,-1.0988,18,-1.4233
ENSG00000125703,ATG4C,59,1.88150,12,-0.6890,17,-0.2049,17,-0.2458,19,-0.0759,22,0.15982,9,-1.1263,10,-1.0332
ENSG00000079739,PGM1,6,-2.3562,83,1.66685,25,-0.3178,19,-0.7644,33,0.10786,37,0.32928,19,-0.7623,24,-0.4152
ENSG00000158966,CACHD1,8,-1.3891,56,1.76254,22,0.16667,20,0.06205,3,-2.7015,27,0.59973,23,0.22317,13,-0.6380
ENSG00000162434,JAK1,83,0.11772,102,0.44915,96,0.35035,112,0.60299,75,-0.0573,68,-0.2204,66,-0.2515,52,-0.6584
ENSG00000162433,AK4,68,-0.4492,158,0.90333,112,0.33136,82,-0.1518,79,-0.2483,66,-0.5485,109,0.28918,91,-0.0033
ENSG00000116675,DNAJC6,216,-0.2858,139,-0.9588,162,-0.7312,392,0.67277,269,0.06646,362,0.61607,241,-0.1139,219,-0.2930
ENSG00000213625,LEPROT,44,0.28096,78,1.22327,52,0.54845,21,-0.8388,23,-0.8029,28,-0.4819,23,-0.7329,44,0.30018
ENSG00000184588,PDE4B,126,0.80455,119,0.70258,98,0.39064,70,-0.1581,54,-0.5885,98,0.42590,35,-1.1875,48,-0.8100
ENSG00000118473,SGIP1,114,0.09326,74,-0.5723,133,0.34190,183,0.86955,113,0.08364,98,-0.1630,101,-0.0940,78,-0.5503
ENSG00000198160,MIER1,90,0.83112,48,-0.1615,76,0.55838,63,0.26316,58,0.14214,25,-1.2233,34,-0.6846,56,0.06829
ENSG00000142864,SERBP1,375,0.76894,229,-0.0302,400,0.88005,303,0.41553,204,-0.2401,148,-0.7707,155,-0.6433,204,-0.2404
ENSG00000116717,GADD45A,93,1.18989,122,1.68471,31,-0.5673,43,-0.0845,33,-0.5527,35,-0.4465,9,-2.3324,32,-0.5682
ENSG00000172380,GNG12,26,0.50525,61,1.99802,29,0.67970,8,-1.2122,7,-1.6304,11,-0.8555,15,-0.3835,17,-0.1873
ENSG00000116729,WLS,42,-0.5244,176,1.91251,63,0.12258,35,-0.7648,33,-0.9509,67,0.23826,58,-0.0070,34,-0.8996
ENSG00000033122,LRRC7,61,0.15711,18,-1.6443,29,-0.9972,83,0.66132,100,1.13742,47,-0.2827,41,-0.4476,40,-0.5309
ENSG00000066557,LRRC40,8,-1.1606,20,0.23208,6,-1.4570,26,0.59687,27,0.75145,23,0.48126,14,-0.3161,10,-0.9653
ENSG00000116754,SRSF11,896,1.65723,194,-0.8636,393,0.23462,536,0.74464,260,-0.4587,266,-0.4184,371,0.14283,146,-1.3900
ENSG00000118454,ANKRD13C,28,-0.0673,26,-0.2190,24,-0.3519,41,0.50983,28,-0.1073,36,0.34830,29,-0.0418,25,-0.2615
ENSG00000132485,ZRANB2,319,0.83542,149,-0.3964,227,0.26913,295,0.70529,200,0.07339,135,-0.5986,188,-0.0300,130,-0.6566
ENSG00000172260,NEGR1,191,-1.0542,107,-1.9205,443,0.24941,701,1.01386,408,0.12954,409,0.13510,367,-0.0530,364,-0.0728
ENSG00000178965,ERICH3,122,-0.2297,23,-2.6787,185,0.43570,300,1.25891,195,0.59244,89,-0.7736,132,-0.0994,110,-0.4201
ENSG00000116791,CRYZ,7,-1.3975,15,-0.3352,7,-1.4066,24,0.40141,19,-0.0158,35,1.14009,14,-0.4536,17,-0.2226
ENSG00000162623,TYW3,49,-0.1365,17,-1.7293,61,0.22552,72,0.49419,63,0.32482,57,0.12149,34,-0.7011,55,0.06705
ENSG00000117054,ACADM,27,-0.3130,41,0.36594,35,0.10270,53,0.78517,28,-0.2811,32,-0.0428,25,-0.4066,30,-0.1673
ENSG00000137955,RABGGTB,14,-1.0044,34,0.32242,28,0.00530,25,-0.1970,43,0.77576,21,-0.4675,14,-1.0816,33,0.26495
ENSG00000117069,ST6GALNAC5,0,-7.4598,16,-1.6099,22,-1.0869,43,-0.0985,88,1.27120,55,0.33169,46,0.02808,44,-0.0457
ENSG00000142892,PIGK,31,0.35075,28,0.14425,8,-1.6389,3,-2.8708,42,0.94820,23,-0.1729,29,0.21765,24,-0.0785
ENSG00000154027,AK5,177,-0.9010,123,-1.4500,130,-1.3694,247,-0.3891,613,1.28633,440,0.60084,298,-0.0971,203,-0.7515
ENSG00000036549,AC118549.1,46,0.92650,28,0.12834,17,-0.6071,44,0.84533,14,-0.9785,32,0.37190,28,0.10789,15,-0.9082
ENSG00000077254,USP33,104,0.04053,54,-0.9703,83,-0.3179,141,0.53648,147,0.69474,95,-0.1052,118,0.23933,64,-0.7612
ENSG00000180488,MIGA1,154,0.18401,69,-1.0551,108,-0.3750,208,0.68199,175,0.44961,139,0.02930,146,0.10715,96,-0.6072
ENSG00000162613,FUBP1,73,0.33914,64,0.12913,51,-0.2369,70,0.27452,65,0.16445,87,0.72211,46,-0.3745,20,-1.7065
ENSG00000162616,DNAJB4,33,0.14772,23,-0.3872,23,-0.4133,36,0.30082,36,0.31437,26,-0.2221,28,-0.1274,31,0.07171
ENSG00000117114,ADGRL2,2,-3.5836,12,-0.9630,9,-1.3317,50,1.32972,41,1.16284,21,-0.0970,11,-1.0996,19,-0.2766
ENSG00000137941,TTLL7,1120,2.49307,51,-2.5760,268,-0.0808,353,0.36022,231,-0.3462,214,-0.4766,142,-1.0635,141,-1.1503
ENSG00000142875,PRKACB,255,-0.4882,224,-0.6855,222,-0.7008,445,0.39403,539,0.81686,400,0.24691,276,-0.3647,265,-0.4640
ENSG00000117133,RPF1,30,-0.2831,29,-0.3184,31,-0.2210,53,0.65359,26,-0.5045,32,-0.1881,22,-0.7159,55,0.79911
ENSG00000174021,GNG5,5,-2.9034,120,2.03815,22,-0.7967,16,-1.2818,25,-0.6460,34,-0.1673,11,-1.8268,58,0.84134
ENSG00000117155,SSX2IP,51,-1.6709,82,-0.9555,200,0.43314,184,0.29746,245,0.88824,141,-0.1372,100,-0.6547,145,-0.0886
ENSG00000162642,C1orf52,36,-0.2831,16,-1.5415,16,-1.5056,54,0.33292,53,0.33134,81,1.18972,47,0.09971,22,-1.1110
ENSG00000153904,DDAH1,113,-1.2882,414,0.74961,205,-0.3833,215,-0.3039,244,-0.1190,350,0.53351,306,0.25132,217,-0.3213
