Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to7,Feature log2 fold change topic 2to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000117480,FAAH,59,1.23970,27,-0.1754,14,-1.0855,20,-0.5762
ENSG00000079277,MKNK1,16,-0.6528,26,0.40668,10,-1.3737,33,0.54463
ENSG00000123472,ATPAF1,82,-0.7032,130,0.07253,129,0.01914,160,0.36337
ENSG00000159658,EFCAB14,192,1.40820,53,-1.4893,78,-0.1445,180,1.28341
ENSG00000186377,CYP4X1,4,-2.2292,24,1.56836,11,-0.8205,9,-1.1823
ENSG00000162368,CMPK1,112,-0.2846,138,0.13572,169,0.38264,95,-0.5319
ENSG00000162373,BEND5,18,-1.2141,47,1.09456,30,-0.3954,18,-1.1937
ENSG00000162374,ELAVL4,48,-2.1963,258,1.54310,180,-0.1845,37,-2.5564
ENSG00000185104,FAF1,43,-0.0583,47,0.26695,18,-1.4054,56,0.39673
ENSG00000123091,RNF11,175,-1.3933,490,0.68771,483,0.19718,255,-0.8201
ENSG00000085832,EPS15,223,0.04054,224,0.13527,256,0.26842,133,-0.7754
ENSG00000117859,OSBPL9,66,1.68170,16,-1.4660,20,-0.3427,47,1.03684
ENSG00000078618,NRDC,128,0.05437,139,0.59141,61,-1.0951,88,-0.5433
ENSG00000169213,RAB3B,74,0.41110,57,-0.0877,94,0.80649,13,-2.2814
ENSG00000117862,TXNDC12,35,0.15601,32,-0.0084,20,-0.7096,41,0.39762
ENSG00000134717,BTF3L4,82,0.13990,78,0.19370,74,-0.0176,49,-0.6617
ENSG00000157077,ZFYVE9,29,-0.9488,64,0.88632,55,0.02368,19,-1.6097
ENSG00000134748,PRPF38A,67,0.71390,31,-1.1293,41,-0.1009,98,1.39857
ENSG00000134744,TUT4,162,1.51701,52,-0.9193,48,-0.5646,89,0.43554
ENSG00000162377,COA7,22,-0.5305,34,0.37832,32,0.05641,23,-0.4633
ENSG00000162378,ZYG11B,78,-1.1314,199,1.20362,119,-0.4835,61,-1.4998
ENSG00000116171,SCP2,124,0.14219,106,-0.2833,74,-0.6765,189,0.85641
ENSG00000162384,CZIB,51,-0.0133,53,0.11208,41,-0.3431,54,0.07568
ENSG00000162385,MAGOH,19,-0.6539,32,0.53153,16,-0.9406,32,0.15628
ENSG00000157193,LRP8,24,-0.8375,44,0.28192,38,-0.1545,47,0.19353
ENSG00000058799,YIPF1,11,-0.9689,25,1.15166,7,-1.5952,16,-0.4477
ENSG00000081870,HSPB11,27,-0.3338,36,0.46487,27,-0.2921,25,-0.4643
ENSG00000116209,TMEM59,394,1.10376,197,-0.2041,85,-1.3779,201,-0.0483
ENSG00000116221,MRPL37,38,-0.7592,71,0.69869,56,-0.1473,36,-0.8388
ENSG00000157216,SSBP3,109,-1.1748,240,0.16203,403,0.93745,131,-0.8886
ENSG00000243725,TTC4,18,-0.4354,26,0.45768,15,-0.6766,23,-0.0198
ENSG00000116133,DHCR24,230,0.37227,215,0.83740,33,-2.5797,97,-0.9980
ENSG00000162402,USP24,37,0.12723,30,-0.4357,39,0.23012,48,0.55841
ENSG00000162407,PLPP3,180,0.37431,39,-3.1484,89,-0.7436,784,3.62752
ENSG00000162409,PRKAA2,28,-1.3403,79,0.81530,77,0.22676,28,-1.3541
ENSG00000173406,DAB1,6,-1.5018,18,0.18631,26,0.70176,14,-0.2680
ENSG00000162601,MYSM1,64,0.00888,70,0.45112,43,-0.6387,47,-0.4894
ENSG00000177606,JUN,71,-0.3019,84,-0.0674,34,-1.4409,160,1.06865
ENSG00000134709,HOOK1,15,-1.7326,57,1.24796,29,-0.7347,28,-0.7814
ENSG00000162599,NFIA,548,1.76577,90,-2.2525,223,0.14887,523,1.66859
ENSG00000162604,TM2D1,70,0.22190,61,0.01006,39,-0.7166,74,0.30612
ENSG00000162607,USP1,125,1.27574,50,-0.6636,44,-0.4904,69,0.23110
ENSG00000116641,DOCK7,30,-0.2340,26,-1.0188,30,-0.2488,99,1.85920
ENSG00000125703,ATG4C,134,2.73944,19,-1.6518,20,-0.7439,25,-0.3978
ENSG00000079739,PGM1,23,-1.0381,42,-0.3091,33,-0.5200,101,1.37598
ENSG00000158966,CACHD1,9,-1.0334,13,-0.8402,23,0.47915,41,1.53870
ENSG00000162434,JAK1,92,-0.1081,99,0.02940,98,-0.0081,102,0.04663
ENSG00000162433,AK4,33,-1.0385,55,-0.5357,82,0.42186,126,1.16929
ENSG00000116675,DNAJC6,381,0.05400,419,0.64814,318,-0.2344,102,-1.9675
ENSG00000213625,LEPROT,55,0.55186,19,-2.0380,55,0.55640,129,2.18467
ENSG00000184588,PDE4B,201,1.51304,69,-0.7620,69,-0.3350,81,-0.0799
ENSG00000118473,SGIP1,115,-0.3217,164,0.77819,109,-0.4088,62,-1.2859
ENSG00000198160,MIER1,121,1.12551,49,-0.8348,78,0.37287,66,0.09534
ENSG00000142864,SERBP1,393,0.76957,222,-0.4398,238,-0.0692,273,0.15275
ENSG00000116717,GADD45A,36,0.33861,25,-0.5090,49,0.87197,24,-0.2847
ENSG00000172380,GNG12,31,0.87844,9,-1.9934,15,-0.3225,64,2.34201
ENSG00000116729,WLS,53,-0.2377,39,-1.4141,56,-0.1344,207,2.25189
ENSG00000033122,LRRC7,51,-0.5636,89,1.17890,49,-0.6007,17,-2.1842
ENSG00000066557,LRRC40,30,0.09390,34,0.80250,12,-1.3104,15,-1.0450
ENSG00000116754,SRSF11,376,0.83345,220,-0.1614,117,-1.0512,246,0.11986
ENSG00000118454,ANKRD13C,26,-0.7522,51,1.15754,25,-0.8241,18,-1.3076
ENSG00000132485,ZRANB2,269,0.57414,194,0.09848,113,-0.8155,163,-0.2498
ENSG00000172260,NEGR1,129,-1.9290,590,1.73306,297,-0.6685,106,-2.2244
ENSG00000178965,ERICH3,26,-2.0646,131,1.74454,66,-0.6521,24,-2.1634
ENSG00000116791,CRYZ,13,-1.0756,33,1.25634,16,-0.7976,11,-1.2478
ENSG00000162623,TYW3,75,0.25309,68,0.27604,61,-0.0866,33,-1.0408
ENSG00000117054,ACADM,64,0.10342,57,-0.1929,66,0.15308,66,0.16957
ENSG00000137955,RABGGTB,64,0.57688,42,-0.2615,46,0.02684,43,-0.0970
ENSG00000117069,ST6GALNAC5,2,-4.5952,68,2.99105,12,-2.0755,11,-2.2722
ENSG00000142892,PIGK,45,0.24451,43,0.56986,21,-0.9284,21,-0.9354
ENSG00000154027,AK5,206,-0.6961,410,1.56645,161,-1.0776,48,-2.8626
ENSG00000036549,AC118549.1,91,1.74191,27,-0.8033,30,-0.1861,22,-0.6846
ENSG00000077254,USP33,124,-0.0747,145,0.55182,88,-0.6218,85,-0.6643
ENSG00000180488,MIGA1,280,0.91688,165,0.06134,107,-0.6654,88,-0.9707
ENSG00000162613,FUBP1,63,0.09943,60,0.00859,37,-0.7464,78,0.43508
ENSG00000162616,DNAJB4,38,0.03968,40,0.33342,30,-0.3545,27,-0.5006
ENSG00000137959,IFI44L,121,2.50806,5,-3.9922,42,0.43114,96,1.96888
ENSG00000117114,ADGRL2,4,-3.2477,47,1.95405,19,-0.9682,13,-1.5386
ENSG00000137941,TTLL7,1289,2.35902,284,-0.9034,194,-0.9936,110,-1.8513
ENSG00000142875,PRKACB,450,-0.2348,589,0.62302,504,-0.0524,194,-1.5296
ENSG00000117133,RPF1,33,-0.2493,42,0.33579,34,-0.2029,32,-0.3265
ENSG00000174021,GNG5,15,-0.9486,18,-1.3559,21,-0.4510,107,2.51518
ENSG00000117155,SSX2IP,47,-2.2070,255,1.52965,161,-0.3445,56,-1.9357
ENSG00000162642,C1orf52,45,-0.4723,71,0.79737,50,-0.2987,26,-1.2934
ENSG00000153904,DDAH1,100,-1.3631,219,-0.3791,303,0.37622,453,1.07200
ENSG00000117174,ZNHIT6,86,1.01439,42,-0.4190,42,-0.2008,43,-0.1542
ENSG00000122417,ODF2L,62,-0.2347,85,0.87315,45,-0.7356,31,-1.2914
ENSG00000097033,SH3GLB1,141,1.49483,40,-1.3303,73,0.31852,87,0.62501
ENSG00000183291,SELENOF,141,0.44535,108,0.00748,64,-0.8100,116,0.12797
ENSG00000153936,HS2ST1,30,-0.6146,48,0.36432,31,-0.5477,50,0.19929
ENSG00000143013,LMO4,247,-2.1352,1274,1.57423,769,-0.4067,267,-2.0180
ENSG00000065243,PKN2,89,1.29462,27,-1.4000,46,0.15079,81,1.10881
ENSG00000137947,GTF2B,20,-0.5046,32,0.74506,13,-1.1620,24,-0.2369
ENSG00000137944,KYAT3,6,-1.3695,16,0.21243,11,-0.5541,25,0.78137
ENSG00000213516,RBMXL1,36,0.68601,18,-0.8608,30,0.37905,36,0.69855
ENSG00000197147,LRRC8B,89,-0.6155,160,1.09115,96,-0.5053,40,-1.8408
ENSG00000171488,LRRC8C,23,0.61392,13,-0.5354,14,-0.1578,22,0.59534
ENSG00000171492,LRRC8D,104,1.86771,32,-0.4857,18,-1.0498,13,-1.5259
ENSG00000162664,ZNF326,153,1.52885,54,-0.6302,58,-0.1515,40,-0.7307
ENSG00000233593,LINC02609,15,-1.1334,35,0.55533,53,0.89877,3,-3.4964
ENSG00000122482,ZNF644,233,1.68400,65,-1.1082,107,0.28681,81,-0.1718
ENSG00000097046,CDC7,3,-2.1996,17,1.90515,7,-0.8657,3,-2.1665
ENSG00000172031,EPHX4,4,-3.7180,68,2.76584,14,-1.9121,11,-2.1754
ENSG00000189195,BTBD8,157,-1.7458,624,1.56029,334,-0.5963,143,-1.8880
ENSG00000174842,GLMN,13,-1.0690,30,0.85372,26,0.01393,11,-1.2966
ENSG00000122484,RPAP2,71,-0.1611,83,0.28704,81,0.05890,52,-0.6261
ENSG00000067208,EVI5,194,1.34557,64,-1.1124,106,0.28607,117,0.45328
ENSG00000122406,RPL5,729,0.33316,508,-0.5978,823,0.53831,755,0.39392
ENSG00000154511,DIPK1A,46,0.19244,48,0.73957,14,-1.6296,25,-0.8080
ENSG00000143033,MTF2,57,0.61364,37,-0.2415,40,0.02361,35,-0.1986
ENSG00000117500,TMED5,64,0.84990,33,-0.6025,13,-1.5869,72,1.06882
ENSG00000117505,DR1,55,0.27817,46,-0.0381,53,0.22309,33,-0.5180
ENSG00000137942,FNBP1L,35,0.85067,15,-1.1576,19,-0.1430,46,1.34998
ENSG00000067334,DNTTIP2,92,0.18002,80,-0.1380,91,0.16105,80,-0.0421
ENSG00000023909,GCLM,19,-0.8147,37,0.51066,20,-0.7891,37,0.20547
ENSG00000137962,ARHGAP29,17,-1.0145,24,-1.0465,59,0.94977,77,1.45560
ENSG00000117528,ABCD3,90,1.06980,41,-0.5510,29,-0.7679,63,0.45842
ENSG00000117525,F3,12,-1.9958,15,-2.8055,23,-1.0525,279,4.15663
ENSG00000117519,CNN3,136,0.52012,44,-2.2530,98,-0.0153,396,2.66593
ENSG00000172339,ALG14,17,0.06042,17,0.23242,7,-1.3385,20,0.33415
ENSG00000152078,TLCD4,25,-1.2637,58,0.06034,51,-0.1799,90,0.76542
ENSG00000122481,RWDD3,23,0.18196,17,-0.5644,28,0.53762,27,0.46703
ENSG00000228971,LINC02607,9,-1.2255,27,2.12417,5,-1.9433,3,-2.5661
ENSG00000117569,PTBP2,115,0.81953,72,0.10755,41,-0.8611,45,-0.6911
ENSG00000117598,PLPPR5,8,-2.0756,40,1.38830,25,-0.3861,12,-1.4319
ENSG00000117600,PLPPR4,26,-2.1581,142,1.88876,61,-0.8756,27,-2.1210
ENSG00000162688,AGL,60,0.40724,40,-0.6196,49,0.08128,74,0.76767
ENSG00000117620,SLC35A3,40,0.84988,23,-0.2109,12,-1.0890,27,0.22149
ENSG00000156875,MFSD14A,70,0.80524,45,0.21619,26,-0.7788,21,-1.1386
ENSG00000122435,TRMT13,54,2.37501,7,-2.0351,13,-0.1710,24,0.80023
ENSG00000137992,DBT,77,0.57159,46,-0.6349,58,0.12200,79,0.61487
ENSG00000224616,RTCA-AS1,44,1.26862,14,-1.2490,13,-0.7449,46,1.35429
ENSG00000137996,RTCA,38,-0.3258,52,0.50350,39,-0.3038,33,-0.5612
ENSG00000162694,EXTL2,36,-0.8107,73,1.07279,41,-0.6269,27,-1.2284
ENSG00000162695,SLC30A7,19,0.21509,15,-0.2947,13,-0.3075,24,0.62608
ENSG00000170989,S1PR1,6,-2.3653,9,-2.7884,44,0.75274,146,3.45290
ENSG00000118733,OLFM3,15,-2.6320,118,2.38557,38,-1.2580,13,-2.7781
ENSG00000060718,COL11A1,12,-0.2318,13,-0.3493,13,-0.0432,23,0.85818
ENSG00000185946,RNPC3,120,0.83378,58,-0.8120,69,-0.0963,119,0.81814
ENSG00000198890,PRMT6,9,-1.0176,19,0.46072,20,0.25438,12,-0.5515
ENSG00000162631,NTNG1,2,-3.9266,41,1.89522,17,-0.9207,13,-1.2973
ENSG00000162636,FAM102B,5,-3.0916,55,1.31303,41,-0.1007,19,-1.2886
ENSG00000162639,HENMT1,7,-1.5214,22,0.85869,28,0.69160,1,-4.2708
ENSG00000134186,PRPF38B,135,0.87198,61,-0.9851,85,0.09013,141,0.94351
ENSG00000116266,STXBP3,187,2.07374,40,-1.2823,32,-0.9574,77,0.42271
ENSG00000121957,GPSM2,94,2.05159,15,-1.9871,45,0.66779,43,0.58267
ENSG00000121940,CLCC1,41,0.98357,20,-0.5850,15,-0.6316,32,0.56148
ENSG00000085433,WDR47,64,-1.1775,169,1.26349,110,-0.3414,37,-2.0049
ENSG00000197780,TAF13,119,-0.0190,122,0.07197,156,0.43163,74,-0.7709
ENSG00000215717,TMEM167B,44,0.02672,43,0.00524,31,-0.5323,55,0.38135
ENSG00000116299,KIAA1324,10,-0.8648,23,1.22619,14,-0.4070,4,-2.2441
ENSG00000031698,SARS,173,-0.8066,339,0.84917,243,-0.2773,148,-1.0467
ENSG00000143126,CELSR2,117,-0.1820,142,0.38016,131,-0.0027,79,-0.7909
ENSG00000134222,PSRC1,88,1.52324,35,-0.1757,15,-1.3178,16,-1.2831
ENSG00000134243,SORT1,545,1.33362,246,-0.1024,134,-0.9918,115,-1.2302
ENSG00000143106,PSMA5,51,-0.7117,93,0.83941,54,-0.6186,51,-0.6834
ENSG00000174151,CYB561D1,7,-1.2078,18,1.08048,13,-0.2176,5,-1.4822
ENSG00000181754,AMIGO1,5,-3.1537,58,2.02573,30,-0.6017,7,-2.6586
ENSG00000065135,GNAI3,39,0.72259,22,-0.4814,13,-1.0519,42,0.84388
ENSG00000116337,AMPD2,19,-1.7707,65,0.29101,76,0.35844,64,0.07919
ENSG00000168765,GSTM4,13,-1.3141,33,0.23310,20,-0.6880,51,0.79844
ENSG00000134201,GSTM5,9,-2.3866,9,-3.4864,51,0.28817,270,4.17328
ENSG00000134202,GSTM3,28,-1.9110,92,-0.2968,89,-0.1681,222,1.40144
ENSG00000168710,AHCYL1,477,-0.1377,289,-1.7597,545,0.07780,1919,2.47557
ENSG00000143093,STRIP1,12,-1.2660,36,1.28199,20,-0.5703,11,-1.4588
ENSG00000197106,SLC6A17,20,-2.7499,160,1.43249,124,-0.0372,33,-2.0419
ENSG00000116396,KCNC4,11,-1.9990,40,-0.0949,56,0.52714,61,0.66229
ENSG00000134248,LAMTOR5,115,-0.2607,138,0.05952,154,0.21110,126,-0.1170
ENSG00000177301,KCNA2,23,-2.7223,175,1.45054,109,-0.3738,60,-1.3072
ENSG00000259834,AL365361.1,3,-3.0155,32,1.16014,27,0.04142,12,-1.1413
ENSG00000121931,LRIF1,33,-0.0323,36,0.42839,16,-1.1626,33,-0.0296
ENSG00000134255,CEPT1,56,1.21810,22,-0.8285,14,-0.9824,46,0.86595
ENSG00000116455,WDR77,8,-0.7634,15,0.32961,4,-1.9545,24,0.85881
ENSG00000116459,ATP5PB,143,-0.5442,229,0.62220,113,-0.9127,189,-0.1072
ENSG00000116473,RAP1A,182,2.01064,39,-1.3771,65,0.12894,59,-0.0198
ENSG00000197852,INKA2,7,-2.6484,47,0.77282,58,0.59708,17,-1.3154
ENSG00000171385,KCND3,22,-2.5166,139,0.89984,117,0.00492,83,-0.5529
ENSG00000143079,CTTNBP2NL,20,-0.5391,29,0.11006,16,-0.8944,45,0.75679
ENSG00000116489,CAPZA1,97,0.67972,62,-0.1426,51,-0.3611,58,-0.1675
ENSG00000155366,RHOC,42,0.05418,19,-2.0861,65,0.77111,144,2.34922
ENSG00000155380,SLC16A1,101,2.27844,15,-1.9595,6,-2.2493,69,1.47058
ENSG00000081026,MAGI3,38,-0.8388,69,0.19393,98,0.65327,44,-0.6339
ENSG00000116793,PHTF1,11,-1.2099,28,0.55982,29,0.24173,16,-0.6613
ENSG00000081019,RSBN1,38,-0.1257,40,-0.0937,27,-0.6233,63,0.71320
ENSG00000134262,AP4B1,18,-0.3821,27,0.96608,13,-0.7850,10,-1.2899
ENSG00000163349,HIPK1,45,-0.3260,49,-0.5088,76,0.52034,87,0.74294
ENSG00000197323,TRIM33,97,0.00026,104,0.30181,67,-0.5963,88,-0.1528
ENSG00000116752,BCAS2,54,-0.8343,104,0.64875,76,-0.3010,69,-0.4435
ENSG00000213281,NRAS,45,0.68003,28,-0.2922,32,0.09367,26,-0.2483
ENSG00000009307,CSDE1,422,0.09519,403,0.06101,418,0.08178,320,-0.3489
ENSG00000052723,SIKE1,33,0.55373,20,-0.5512,13,-0.9174,43,1.05129
ENSG00000163399,ATP1A1,156,-2.2646,955,2.67968,168,-2.1592,122,-2.6285
ENSG00000143061,IGSF3,1,-3.7074,30,1.96026,14,-0.7535,7,-1.7699
ENSG00000134247,PTGFRN,6,-1.8265,25,0.91846,7,-1.6378,26,0.33914
ENSG00000198162,MAN1A2,545,-0.1209,446,-0.9605,1345,1.44941,716,0.32742
ENSG00000065183,WDR3,15,-0.2462,21,0.89721,14,-0.3333,4,-2.2244
ENSG00000092621,PHGDH,201,2.05372,18,-3.0734,33,-1.0732,242,2.47664
ENSG00000134250,NOTCH2,17,-0.7812,14,-1.9438,22,-0.3777,129,3.01385
ENSG00000265808,SEC22B,59,-0.2345,74,0.30526,63,-0.1315,55,-0.3446
ENSG00000226067,LINC00623,7,-1.7915,24,0.17995,27,0.28033,29,0.37586
ENSG00000171943,SRGAP2C,135,1.51560,40,-1.1498,70,0.35647,63,0.18847
ENSG00000232527,LINC02802,10,-1.4243,31,0.98483,28,0.10157,9,-1.6256
ENSG00000196369,SRGAP2B,53,0.50001,31,-0.7925,55,0.57238,55,0.57686
ENSG00000162825,NBPF20,18,0.28303,12,-0.9336,35,1.41909,15,-0.0767
ENSG00000265491,RNF115,68,-0.1686,79,0.20444,72,-0.0761,65,-0.2263
ENSG00000186141,POLR3C,15,-0.5692,24,0.54148,14,-0.6289,20,-0.1191
ENSG00000131788,PIAS3,13,-0.4403,19,0.43325,14,-0.3937,15,-0.1859
ENSG00000198483,ANKRD35,14,-0.5732,14,-1.2166,34,0.82337,52,1.62905
ENSG00000131779,PEX11B,18,-1.4826,57,1.17405,32,-0.5841,25,-0.9288
ENSG00000265241,RBM8A,159,0.54717,104,-0.3582,120,0.07887,123,0.11893
ENSG00000271601,LIX1L,37,0.93008,13,-1.4117,8,-1.4439,65,2.00809
ENSG00000272031,ANKRD34A,2,-3.7704,44,1.80351,16,-1.0817,18,-0.9580
ENSG00000121851,POLR3GL,59,0.76437,31,-0.6674,33,-0.1707,56,0.68704
ENSG00000265972,TXNIP,225,2.69046,10,-3.7663,29,-1.0067,185,2.21185
ENSG00000131791,PRKAB2,16,-0.2763,18,-0.3095,26,0.50699,24,0.35929
ENSG00000270629,NBPF14,39,1.61968,8,-1.7896,11,-0.5675,39,1.62461
ENSG00000178104,PDE4DIP,223,-0.1949,254,0.03732,180,-0.5339,339,0.49393
ENSG00000274265,AC245297.3,75,2.39055,10,-1.9243,9,-1.2251,39,1.07303
ENSG00000178096,BOLA1,10,-0.6131,15,-0.1844,21,0.48403,19,0.35649
ENSG00000159164,SV2A,97,-1.6732,368,1.49995,173,-0.8004,118,-1.3893
ENSG00000143368,SF3B4,24,-0.0643,25,-0.0455,27,0.10399,26,0.05836
ENSG00000264522,OTUD7B,122,2.80438,11,-2.4515,33,0.21359,36,0.37527
ENSG00000136631,VPS45,22,-1.0642,50,0.77068,19,-1.2304,46,0.12089
ENSG00000023902,PLEKHO1,14,-2.1896,56,-0.1288,69,0.28303,103,0.95245
ENSG00000143401,ANP32E,118,0.33658,76,-0.8315,149,0.73245,141,0.63482
ENSG00000117362,APH1A,46,0.91644,23,-0.6102,16,-0.7735,42,0.75125
ENSG00000159208,CIART,6,-1.4027,17,0.34329,21,0.41311,14,-0.2541
ENSG00000266472,MRPS21,82,-1.3484,225,0.76202,169,-0.2204,147,-0.4465
ENSG00000117360,PRPF3,26,0.73614,14,-0.6402,8,-1.1536,32,1.10973
ENSG00000163125,RPRD2,48,-0.0708,53,0.21307,38,-0.4512,51,0.00188
ENSG00000143374,TARS2,13,-0.6059,22,0.81161,12,-0.7171,12,-0.6213
ENSG00000143369,ECM1,5,-1.5821,18,0.84065,17,0.19223,7,-1.1531
ENSG00000143384,MCL1,40,0.31084,23,-1.2216,54,0.79923,68,1.21937
ENSG00000143420,ENSA,92,-1.9494,386,0.84934,357,0.13389,193,-0.8400
ENSG00000143457,GOLPH3L,7,-0.9599,17,0.98365,10,-0.5363,8,-0.9169
ENSG00000143437,ARNT,28,0.56351,17,-0.5988,15,-0.4423,34,0.91514
ENSG00000143418,CERS2,232,3.72489,8,-3.6851,16,-1.3983,73,0.97396
ENSG00000197622,CDC42SE1,40,0.60456,22,-0.8430,33,0.30512,45,0.80594
ENSG00000213190,MLLT11,76,-2.4635,493,1.62789,280,-0.4905,121,-1.7684
ENSG00000143458,GABPB2,38,1.54829,9,-1.6502,22,0.58731,26,0.86063
ENSG00000163156,SCNM1,22,-0.0957,21,-0.3753,19,-0.3089,42,0.97313
ENSG00000163155,LYSMD1,13,-0.0254,14,0.43297,8,-0.6847,10,-0.3603
ENSG00000163159,VPS72,37,0.23723,32,0.04856,24,-0.4502,32,0.03678
ENSG00000143398,PIP5K1A,13,-0.3469,20,1.06036,9,-0.9175,6,-1.5174
ENSG00000159352,PSMD4,95,-0.6222,157,0.54289,123,-0.2078,104,-0.4706
ENSG00000143393,PI4KB,53,0.07640,49,-0.1921,56,0.14561,58,0.20093
ENSG00000143390,RFX5,14,-0.4267,17,-0.4543,32,0.86469,23,0.33323
ENSG00000143416,SELENBP1,21,-0.1208,11,-2.0176,22,-0.0480,93,2.75941
ENSG00000159377,PSMB4,150,-0.4970,230,0.54571,126,-0.7744,196,-0.0811
ENSG00000143442,POGZ,104,0.84864,55,-0.5190,54,-0.2536,79,0.36638
ENSG00000143376,SNX27,112,0.38342,85,-0.1790,94,0.10197,82,-0.1229
ENSG00000159409,CELF3,5,-2.5353,35,1.76681,9,-1.6885,17,-0.7391
ENSG00000143436,MRPL9,26,-0.6806,47,0.85570,30,-0.4568,22,-0.9525
ENSG00000159445,THEM4,25,0.15582,24,0.30458,18,-0.3458,15,-0.5958
ENSG00000197747,S100A10,34,0.98643,7,-2.4326,16,-0.3030,77,2.64731
ENSG00000197956,S100A6,98,-1.0072,185,-0.0334,207,0.16961,263,0.57196
ENSG00000188643,S100A16,32,0.06432,12,-2.5424,40,0.43365,136,2.90993
ENSG00000189171,S100A13,99,-0.3128,77,-1.4471,208,0.91558,321,1.74062
ENSG00000160678,S100A1,68,-0.2406,43,-1.7691,157,1.18227,223,1.86955
ENSG00000160679,CHTOP,70,0.31872,56,-0.0874,38,-0.6363,72,0.35249
ENSG00000143553,SNAPIN,33,0.24124,28,-0.1310,24,-0.3040,35,0.29721
ENSG00000143621,ILF2,74,0.14190,74,0.40379,29,-1.3060,64,-0.0922
ENSG00000143624,INTS3,33,-0.3875,46,0.46607,25,-0.7849,42,-0.0029
ENSG00000143614,GATAD2B,71,0.27465,64,0.30447,31,-1.0148,53,-0.1927
ENSG00000198837,DENND4B,20,-1.2880,42,-0.4836,87,1.03144,68,0.59970
ENSG00000143543,JTB,94,-0.8342,171,0.32608,180,0.19387,136,-0.2600
ENSG00000143545,RAB13,36,0.33419,13,-2.2828,67,1.41099,87,1.93315
ENSG00000177954,RPS27,1815,0.64141,797,-1.4080,2278,1.04207,2252,1.02122
ENSG00000143549,TPM3,212,-0.8619,386,0.23981,553,0.68899,215,-0.8370
ENSG00000143612,C1orf43,137,-0.0690,140,-0.0673,173,0.31347,132,-0.1245
ENSG00000143569,UBAP2L,51,-0.4264,73,0.42381,52,-0.3969,60,-0.1744
ENSG00000143575,HAX1,38,-0.6662,64,0.41993,54,-0.1371,51,-0.2190
ENSG00000160714,UBE2Q1,71,-0.8100,128,0.37322,151,0.40119,75,-0.7256
ENSG00000160716,CHRNB2,1,-4.2075,29,0.98804,31,0.43092,10,-1.2358
ENSG00000160710,ADAR,113,-0.5421,167,0.23408,164,0.04972,149,-0.0963
ENSG00000143603,KCNN3,108,1.52548,21,-2.1101,30,-0.6227,141,2.06686
ENSG00000163344,PMVK,58,-0.1232,61,-0.1595,63,-0.0028,82,0.43407
ENSG00000163346,PBXIP1,56,-0.2973,35,-1.9054,60,-0.2104,284,2.78102
ENSG00000163348,PYGO2,25,0.63255,18,0.38203,12,-0.5866,5,-1.6573
ENSG00000160688,FLAD1,18,-0.3385,25,0.61939,10,-1.1594,20,-0.1288
ENSG00000143537,ADAM15,24,0.66479,12,-0.9413,17,0.10356,30,1.05388
ENSG00000143590,EFNA3,0,-8.7590,28,1.59734,9,-1.3210,18,-0.2709
ENSG00000179085,DPM3,51,-0.2722,62,0.14147,49,-0.3230,69,0.22233
ENSG00000163463,KRTCAP2,118,0.66632,73,-0.3023,35,-1.2494,118,0.67027
ENSG00000163462,TRIM46,8,-0.7812,15,0.56267,15,0.11587,8,-0.8273
ENSG00000173171,MTX1,16,-0.6824,29,0.73542,19,-0.4210,17,-0.6599
ENSG00000177628,GBA,31,-0.7168,59,0.94781,12,-2.1474,48,-0.0499
ENSG00000160767,FAM189B,11,-1.3310,32,0.80445,29,0.09087,14,-1.0282
ENSG00000116521,SCAMP3,67,0.51236,51,0.18207,20,-1.3465,48,-0.0500
ENSG00000176444,CLK2,19,0.14833,14,-0.7672,15,-0.1937,38,1.33341
ENSG00000160752,FDPS,69,-0.5901,109,0.35512,64,-0.7212,122,0.30656
ENSG00000160753,RUSC1,22,-2.1303,111,1.22166,86,-0.0703,34,-1.4972
ENSG00000116539,ASH1L,353,0.17015,287,-0.4035,470,0.65246,316,-0.0078
ENSG00000125459,MSTO1,11,-0.4007,18,0.92589,9,-0.7801,7,-1.1307
ENSG00000163374,YY1AP1,55,-0.0307,58,0.15410,49,-0.2240,53,-0.1017
ENSG00000132676,DAP3,35,-0.2184,46,0.66683,27,-0.6275,25,-0.7848
ENSG00000116580,GON4L,46,0.34971,39,0.20493,21,-0.8830,34,-0.1433
ENSG00000132718,SYT11,758,0.16793,738,0.35977,494,-0.5185,474,-0.5834
ENSG00000132680,KHDC4,30,0.15734,25,-0.2623,12,-1.2111,49,1.01190
ENSG00000116584,ARHGEF2,131,0.77573,87,0.21098,51,-0.7644,42,-1.0525
ENSG00000163479,SSR2,73,0.07949,68,-0.0813,33,-1.1392,110,0.76895
ENSG00000160803,UBQLN4,29,-1.3161,69,0.06527,95,0.55051,74,0.13654
ENSG00000116586,LAMTOR2,55,-0.7244,92,0.22423,80,-0.1430,100,0.22799
ENSG00000160789,LMNA,92,2.20140,12,-2.2492,12,-1.2362,72,1.69750
ENSG00000160785,SLC25A44,38,-0.3811,54,0.50453,44,-0.1758,32,-0.6582
ENSG00000160781,PAQR6,420,2.54473,33,-2.9746,215,1.14316,158,0.59769
ENSG00000198952,SMG5,20,-0.2608,25,0.12041,32,0.48914,15,-0.7028
