Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000162419,GMEB1,10,0.19913,6,-0.6375,10,0.21399,7,-0.3576,13,0.52992,9,0.05321
ENSG00000198492,YTHDF2,105,0.03859,92,-0.1946,138,0.58411,55,-0.9724,107,0.06955,97,-0.0978
ENSG00000159023,EPB41,7,-0.9740,18,0.65107,21,0.97201,11,-0.2368,0,-7.0260,10,-0.4352
ENSG00000116350,SRSF4,96,0.77018,53,-0.2326,51,-0.2958,52,-0.2287,64,0.10525,61,0.02271
ENSG00000116353,MECR,22,-0.3025,32,0.30349,35,0.52531,34,0.37568,17,-0.7476,18,-0.7286
ENSG00000060656,PTPRU,59,2.12121,12,-0.7014,20,0.11472,2,-3.1344,27,0.61231,7,-1.5739
ENSG00000162511,LAPTM5,60,-0.5717,43,-1.1956,23,-2.1818,203,1.50304,73,-0.2698,154,1.20271
ENSG00000162512,SDC3,175,0.38734,89,-0.7619,93,-0.6964,173,0.37020,225,0.81702,153,0.19013
ENSG00000134644,PUM1,89,0.39502,71,0.02583,94,0.58609,57,-0.3084,38,-0.9305,56,-0.3792
ENSG00000084628,NKAIN1,4,-1.6069,8,-0.8105,8,-0.7380,5,-1.2583,22,0.93255,25,1.41234
ENSG00000060688,SNRNP40,18,0.23573,11,-0.6978,19,0.35908,5,-1.7907,5,-1.6882,28,1.11056
ENSG00000121766,ZCCHC17,133,0.17762,111,-0.1293,135,0.22882,102,-0.2550,114,-0.0678,116,-0.0454
ENSG00000121769,FABP3,46,-0.5134,75,0.33759,115,1.23926,13,-2.3607,60,-0.0737,34,-1.0469
ENSG00000162517,PEF1,54,0.03847,71,0.58892,58,0.19243,28,-0.9683,40,-0.4424,46,-0.2359
ENSG00000084636,COL16A1,68,0.41218,17,-1.8317,25,-1.2556,47,-0.1743,116,1.37192,79,0.79900
ENSG00000121753,ADGRB2,250,0.85655,185,0.39247,152,0.02464,119,-0.3729,221,0.63952,45,-2.0042
ENSG00000184007,PTP4A2,419,0.05511,152,-1.6512,224,-1.0313,424,0.07485,661,0.82378,696,1.11043
ENSG00000121774,KHDRBS1,214,0.55647,123,-0.3974,123,-0.3956,121,-0.3790,213,0.54212,170,0.19424
ENSG00000121775,TMEM39B,8,-0.3544,15,0.85636,10,0.02962,6,-0.6638,11,0.18296,6,-0.7313
ENSG00000025800,KPNA6,98,0.65194,55,-0.3201,69,0.07636,50,-0.4282,66,0.00872,66,-0.0070
ENSG00000084652,TXLNA,33,0.48557,15,-0.8258,16,-0.7581,21,-0.2513,24,-0.0700,41,1.01651
ENSG00000160050,CCDC28B,12,0.23380,13,0.53824,8,-0.4257,10,-0.0854,11,0.18639,8,-0.4469
ENSG00000084623,EIF3I,86,-0.2513,101,0.00411,124,0.39646,93,-0.1341,88,-0.2156,95,-0.1083
ENSG00000116478,HDAC1,13,-0.0778,6,-1.4242,5,-1.6034,20,0.57163,18,0.39421,26,1.30712
ENSG00000175130,MARCKSL1,452,-0.3180,117,-2.5226,143,-2.2232,430,-0.3990,981,0.97763,1291,1.92124
ENSG00000225828,FAM229A,17,-0.2248,11,-0.8925,13,-0.6722,36,1.07615,25,0.45896,23,0.31895
ENSG00000160058,BSDC1,76,0.76452,40,-0.3383,51,0.10949,27,-0.8773,56,0.25564,45,-0.0924
ENSG00000160062,ZBTB8A,29,1.03444,19,0.33250,13,-0.3676,9,-0.8424,17,0.12115,11,-0.5274
ENSG00000176261,ZBTB8OS,32,-0.6742,69,0.67580,53,0.16920,31,-0.7217,44,-0.1589,44,-0.1955
ENSG00000162521,RBBP4,153,0.58947,101,-0.1077,100,-0.1195,105,-0.0316,72,-0.6354,116,0.14778
ENSG00000162520,SYNC,10,-0.1273,11,0.00150,7,-0.7469,22,1.11037,15,0.47423,8,-0.4909
ENSG00000162522,KIAA1522,15,-0.1039,28,1.04861,18,0.20846,23,0.56233,11,-0.6442,3,-2.5582
ENSG00000134684,YARS,88,-0.1218,121,0.46022,139,0.75179,69,-0.5062,72,-0.4460,53,-0.9995
ENSG00000116497,S100PBP,10,-0.3630,9,-0.4651,6,-1.1814,21,0.88633,12,0.01004,18,0.77630
ENSG00000160097,FNDC5,7,-1.2697,37,1.67009,25,0.75788,7,-1.3551,2,-2.8954,6,-1.6095
ENSG00000121905,HPCA,48,-0.7578,150,1.41573,134,1.13110,26,-1.6423,29,-1.4786,11,-3.0987
ENSG00000121900,TMEM54,14,-1.2192,45,0.66339,30,-0.0800,40,0.37261,30,-0.0796,26,-0.3835
ENSG00000116514,RNF19B,8,-1.2557,22,0.43104,20,0.20832,12,-0.6420,14,-0.3806,21,0.31508
ENSG00000004455,AK2,35,-0.3270,30,-0.6264,23,-1.0780,74,0.91545,49,0.23819,61,0.68476
ENSG00000142920,AZIN2,8,-0.6222,15,0.33721,14,0.10857,7,-0.8338,5,-1.3227,18,0.66007
ENSG00000116525,TRIM62,12,0.14252,5,-1.2142,5,-1.1996,9,-0.2320,23,1.23483,17,0.81795
ENSG00000160094,ZNF362,27,0.68598,21,0.32553,13,-0.5258,13,-0.4664,5,-1.8045,23,0.48625
ENSG00000134686,PHC2,90,-0.2531,100,-0.1117,76,-0.5867,96,-0.1582,136,0.41407,139,0.53380
ENSG00000163866,SMIM12,27,-0.7598,68,0.89471,60,0.61664,35,-0.3223,14,-1.7423,30,-0.6636
ENSG00000116544,DLGAP3,59,1.13362,36,0.31071,29,-0.0731,27,-0.1663,39,0.40305,9,-1.9816
ENSG00000163867,ZMYM6,19,-0.3362,20,-0.2187,16,-0.6419,21,-0.1673,33,0.61035,31,0.56853
ENSG00000116560,SFPQ,429,1.29014,146,-0.5934,143,-0.6184,154,-0.4408,223,0.14872,223,0.17373
ENSG00000146463,ZMYM4,41,-0.1800,42,-0.1343,60,0.54239,58,0.38764,22,-1.1149,42,-0.1467
ENSG00000142687,KIAA0319L,54,0.20889,60,0.44593,61,0.48453,29,-0.7659,20,-1.2983,41,-0.2735
ENSG00000020129,NCDN,433,0.49531,503,0.90263,416,0.50101,167,-1.0275,280,-0.2198,85,-2.1778
ENSG00000126067,PSMB2,114,0.10574,93,-0.2550,113,0.08963,80,-0.4729,148,0.53808,106,-0.0280
ENSG00000142686,C1orf216,64,0.27198,91,1.04726,75,0.64345,22,-1.3851,36,-0.6573,17,-1.9262
ENSG00000134698,AGO4,16,-0.2622,19,-0.0628,15,-0.4123,14,-0.5394,28,0.59865,24,0.41409
ENSG00000092847,AGO1,30,0.14619,20,-0.5560,29,0.11368,37,0.50470,24,-0.1718,28,0.05689
ENSG00000126070,AGO3,29,0.17092,12,-1.3759,10,-1.5363,16,-0.7345,27,0.02635,61,1.83615
ENSG00000116863,ADPRHL2,14,-0.5029,15,-0.4556,15,-0.4683,19,-0.0206,20,0.05883,30,0.91715
ENSG00000054116,TRAPPC3,25,-0.6050,40,0.15534,43,0.31339,48,0.43015,22,-0.7873,34,-0.1129
ENSG00000116871,MAP7D1,164,-0.2043,172,-0.1406,159,-0.2819,147,-0.3736,266,0.59313,217,0.29366
ENSG00000054118,THRAP3,176,0.33758,106,-0.5398,154,0.14143,106,-0.4698,108,-0.4407,189,0.53380
ENSG00000196182,STK40,16,0.36494,16,0.46835,8,-0.8518,20,0.75655,11,-0.2854,10,-0.4398
ENSG00000181817,LSM10,25,-0.9605,66,0.71660,61,0.56063,44,-0.0556,31,-0.5975,29,-0.8114
ENSG00000116885,OSCP1,7,-1.0156,20,0.80874,20,0.74450,17,0.34654,7,-1.0820,5,-1.5024
ENSG00000116898,MRPS15,56,-0.1230,79,0.50662,75,0.38693,56,-0.1258,36,-0.8009,45,-0.5152
ENSG00000163873,GRIK3,66,1.24253,17,-1.0849,29,-0.1395,7,-2.2360,108,2.25702,6,-2.5275
ENSG00000163875,MEAF6,79,-0.3473,120,0.37351,148,0.79832,67,-0.6145,88,-0.1916,60,-0.8808
ENSG00000163877,SNIP1,31,0.90946,17,-0.1247,13,-0.5396,18,0.01487,31,0.87933,11,-0.8251
ENSG00000134697,GNL2,13,-1.0097,17,-0.6422,27,0.17264,26,0.09719,34,0.52578,30,0.39258
ENSG00000116922,C1orf109,9,-0.4499,17,0.67662,16,0.59520,17,0.60003,4,-1.4789,5,-1.3794
ENSG00000185090,MANEAL,7,-1.2745,16,0.10599,26,1.07913,12,-0.4342,30,1.11408,2,-2.7172
ENSG00000196449,YRDC,31,0.54622,17,-0.3976,28,0.45321,22,0.01741,27,0.36488,13,-0.8690
ENSG00000197982,C1orf122,268,-0.3626,227,-0.6977,195,-0.9539,341,0.01979,426,0.38897,576,1.10082
ENSG00000188786,MTF1,17,0.46937,4,-1.7437,9,-0.5402,9,-0.5096,20,0.79156,20,0.92095
ENSG00000204084,INPP5B,13,0.87045,7,0.00576,7,0.02802,12,0.74425,1,-2.9279,6,-0.4179
ENSG00000183431,SF3A3,57,0.17904,47,-0.1616,52,0.02520,53,0.06551,53,0.05407,50,-0.0459
ENSG00000183520,UTP11,51,0.53614,36,-0.0174,39,0.13841,28,-0.4007,21,-0.8200,39,0.10097
ENSG00000116954,RRAGC,52,0.14496,37,-0.4475,39,-0.3500,51,0.08385,69,0.61002,53,0.18397
ENSG00000158315,RHBDL2,8,-0.3261,3,-2.0941,3,-1.9078,4,-1.3571,7,-0.5089,32,2.69149
ENSG00000174574,AKIRIN1,166,0.05439,150,-0.1221,131,-0.3752,130,-0.3396,224,0.55206,182,0.23685
ENSG00000168653,NDUFS5,391,-0.8371,904,0.60160,887,0.56307,398,-0.8084,654,-0.0236,476,-0.5932
ENSG00000127603,MACF1,366,0.61150,171,-0.6915,181,-0.6009,354,0.55177,232,-0.1449,313,0.40429
ENSG00000183682,BMP8A,2,-2.0199,7,-0.4536,5,-1.1214,4,-1.1650,16,0.79724,20,1.51870
ENSG00000090621,PABPC4,118,0.56259,68,-0.3659,66,-0.4155,69,-0.3026,105,0.37184,96,0.26071
ENSG00000116983,HPCAL4,227,0.51438,180,0.14638,187,0.21893,160,-0.0684,242,0.61855,68,-1.5100
ENSG00000084072,PPIE,31,-0.3017,36,-0.0756,32,-0.3067,33,-0.1963,49,0.42278,45,0.33643
ENSG00000043514,TRIT1,20,0.26851,14,-0.2855,16,-0.0349,9,-0.9869,19,0.18954,21,0.42380
ENSG00000168389,MFSD2A,33,0.26860,25,-0.1979,20,-0.5797,48,0.88173,11,-1.4211,35,0.42628
ENSG00000131236,CAP1,269,0.50224,121,-0.8595,164,-0.3424,225,0.20251,217,0.14550,252,0.46198
ENSG00000131238,PPT1,94,-0.4381,135,0.16083,141,0.24502,122,-0.0269,139,0.18158,104,-0.3124
ENSG00000117000,RLF,39,0.76059,19,-0.4557,24,-0.0684,11,-1.2321,38,0.73900,24,-0.0562
ENSG00000259943,AL050341.2,8,-1.5782,29,0.51740,26,0.34003,11,-0.9880,15,-0.5920,26,0.35849
ENSG00000084073,ZMPSTE24,24,-0.6123,32,-0.1974,43,0.35074,30,-0.2939,26,-0.4904,46,0.47096
ENSG00000049089,COL9A2,34,-0.6010,8,-2.8708,11,-2.4584,46,-0.1413,109,1.34188,112,1.77530
ENSG00000084070,SMAP2,204,0.55982,139,-0.0886,148,0.02762,113,-0.4096,146,-0.0014,138,-0.1036
ENSG00000117016,RIMS3,64,-0.8200,228,1.62108,165,0.83981,49,-1.2329,40,-1.5157,17,-2.9614
ENSG00000066136,NFYC,28,0.11042,31,0.33849,32,0.36802,18,-0.5399,22,-0.2531,20,-0.4576
ENSG00000179862,CITED4,10,-1.1645,23,0.17814,14,-0.6966,38,1.00371,17,-0.3006,25,0.30191
ENSG00000171793,CTPS1,13,0.28489,19,1.12882,11,0.04889,6,-0.8709,5,-1.0809,6,-0.8675
ENSG00000010803,SCMH1,6,-0.8003,12,0.26507,6,-0.8539,10,-0.0713,16,0.70296,13,0.33963
ENSG00000127124,HIVEP3,22,0.32326,14,-0.4956,26,0.64498,17,-0.1545,23,0.34624,12,-0.7022
ENSG00000198815,FOXJ3,85,0.80997,57,0.16929,58,0.19413,50,-0.0603,44,-0.2753,30,-0.9341
ENSG00000177181,RIMKLA,8,-1.4313,45,1.68096,32,0.85437,4,-2.3824,16,-0.3653,2,-3.4712
ENSG00000127125,PPCS,54,-0.0750,62,0.16523,52,-0.1654,80,0.56771,31,-0.9139,58,0.06183
ENSG00000186409,CCDC30,23,-0.3081,30,0.11558,49,1.10221,26,-0.1388,12,-1.3479,18,-0.7762
ENSG00000171960,PPIH,7,-1.1484,17,0.37038,18,0.46213,16,0.16013,9,-0.7571,13,-0.1653
ENSG00000065978,YBX1,143,-0.5419,148,-0.5453,93,-1.3166,333,0.84941,234,0.24464,309,0.85997
ENSG00000164008,C1orf50,4,-1.6380,15,0.10328,16,0.26760,27,1.08782,13,-0.0872,10,-0.6346
ENSG00000177868,SVBP,26,-0.6780,44,0.19548,43,0.13419,37,-0.0997,33,-0.2811,44,0.18025
ENSG00000117394,SLC2A1,131,0.39195,114,0.19533,49,-1.2644,193,1.06234,41,-1.4209,118,0.25831
ENSG00000117395,EBNA1BP2,77,-0.2941,124,0.56905,117,0.44433,43,-1.1788,68,-0.4952,82,-0.2282
ENSG00000179178,TMEM125,25,-0.6223,3,-3.7894,5,-3.0690,21,-0.9382,93,1.58052,92,2.02922
ENSG00000066322,ELOVL1,122,-0.6811,13,-4.1982,27,-3.1029,118,-0.7412,460,1.57574,457,2.03361
ENSG00000159479,MED8,26,-0.1734,35,0.32566,27,-0.1503,14,-1.1222,43,0.60595,29,-0.0381
ENSG00000198198,SZT2,10,0.13290,8,-0.3441,7,-0.5938,7,-0.4197,12,0.36962,14,0.66686
ENSG00000178922,HYI,31,0.64502,16,-0.4879,6,-1.9697,42,1.18901,6,-1.8418,32,0.87468
ENSG00000142949,PTPRF,39,-0.9150,89,0.46473,57,-0.3643,92,0.45601,54,-0.4213,76,0.15742
ENSG00000066135,KDM4A,13,0.56702,13,0.74067,12,0.59216,3,-1.7171,0,-3.7202,7,-0.4443
ENSG00000126091,ST3GAL3,27,0.36979,32,0.79369,25,0.24024,12,-0.8873,28,0.44284,6,-1.9502
ENSG00000117408,IPO13,64,-0.6294,46,-1.2592,42,-1.3967,105,0.14578,177,1.04584,170,1.18680
ENSG00000132768,DPH2,34,1.18197,11,-0.6904,13,-0.4226,15,-0.1852,25,0.66124,14,-0.2955
ENSG00000117410,ATP6V0B,317,-0.0999,372,0.18332,407,0.35479,251,-0.4709,284,-0.2796,314,-0.1311
ENSG00000117411,B4GALT2,45,0.04016,48,0.17192,31,-0.6249,78,0.95729,34,-0.4196,41,-0.1432
ENSG00000159214,CCDC24,1,-2.6443,15,1.12645,12,0.72553,7,-0.3259,3,-1.4547,5,-0.7983
ENSG00000196517,SLC6A9,6,-0.8479,3,-1.6395,2,-2.3700,4,-1.3451,13,0.38877,28,2.45968
ENSG00000230615,AL139220.2,12,0.15589,3,-2.0991,5,-1.1871,10,-0.1085,15,0.56641,21,1.48090
ENSG00000178028,DMAP1,61,0.48600,52,0.24802,44,-0.0669,34,-0.4756,48,0.06294,38,-0.3281
ENSG00000117419,ERI3,110,-0.1162,125,0.11110,120,0.02730,109,-0.1332,148,0.36371,103,-0.2435
ENSG00000187147,RNF220,66,-0.7183,120,0.28145,100,-0.0704,57,-0.9275,135,0.44324,117,0.22859
ENSG00000126106,TMEM53,7,-0.2554,8,-0.1097,10,0.19833,20,1.41341,1,-3.1515,7,-0.3289
ENSG00000142937,RPS8,793,-0.6188,1102,-0.1105,1068,-0.1668,1610,0.52944,904,-0.4132,1443,0.40104
ENSG00000070785,EIF2B3,11,-0.9377,21,0.13716,29,0.75889,17,-0.1890,20,-1.4800,14,-0.5443
ENSG00000126107,HECTD3,7,0.14498,7,0.20571,11,0.99675,1,-2.8151,0,-6.0184,7,0.20880
ENSG00000126088,UROD,71,-0.0415,93,0.47930,71,-0.0482,66,-0.1466,57,-0.3804,66,-0.1811
ENSG00000132773,TOE1,11,0.15409,8,-0.3651,9,-0.2012,2,-2.0446,20,1.21711,11,0.16576
ENSG00000070759,TESK2,19,-0.3429,1,-4.0567,5,-2.3482,12,-1.0102,47,1.19612,59,2.15065
ENSG00000132763,MMACHC,8,-0.8779,6,-1.4407,14,-0.0380,14,-0.0230,16,0.23362,25,1.13588
ENSG00000117450,PRDX1,208,-0.7923,250,-0.5647,244,-0.6048,642,1.06832,357,0.06363,447,0.51141
ENSG00000117448,AKR1A1,47,-0.0963,44,-0.2196,51,0.04130,35,-0.5722,70,0.55210,53,0.13358
ENSG00000132780,NASP,63,0.07840,38,-0.8006,37,-0.8465,56,-0.1207,63,0.06210,105,1.14285
ENSG00000159592,GPBP1L1,27,0.25451,24,0.11124,14,-0.8069,20,-0.1604,16,-0.5420,32,0.68231
ENSG00000159596,TMEM69,0,-3.6866,12,0.88950,9,0.39630,9,0.23583,0,-3.4953,8,0.07819
ENSG00000086015,MAST2,19,-0.1955,25,0.27450,19,-0.2311,15,-0.6228,28,0.40779,23,0.07763
ENSG00000117461,PIK3R3,27,0.07826,25,-0.0916,50,1.35177,24,-0.1611,7,-1.8730,13,-1.1123
ENSG00000085998,POMGNT1,56,0.15618,39,-0.4597,41,-0.3954,32,-0.7104,83,0.81876,63,0.41351
ENSG00000132128,LRRC41,51,0.31076,45,0.15590,38,-0.1771,59,0.57128,41,-0.0120,29,-0.6321
ENSG00000173660,UQCRH,216,-1.0733,813,1.35248,613,0.70712,209,-1.1233,179,-1.3539,198,-1.3129
ENSG00000117481,NSUN4,23,0.83574,9,-0.6761,10,-0.4743,17,0.31942,26,1.11243,9,-0.7220
ENSG00000117480,FAAH,52,0.02081,29,-0.9534,24,-1.2974,26,-1.0382,105,1.22943,86,1.04393
ENSG00000079277,MKNK1,28,0.85081,26,0.86859,10,-0.8156,16,-0.1101,6,-1.5219,14,-0.3030
ENSG00000123472,ATPAF1,82,-0.3776,128,0.40175,112,0.12932,113,0.13548,77,-0.4880,92,-0.2148
ENSG00000159658,EFCAB14,96,-0.2504,57,-1.1594,55,-1.2107,171,0.70457,138,0.33133,191,1.07963
ENSG00000186377,CYP4X1,9,-0.2109,15,0.64160,20,1.26410,7,-0.7003,10,-0.1096,0,-4.5557
ENSG00000162368,CMPK1,65,-0.6641,99,0.01138,147,0.78096,111,0.19076,57,-0.8732,82,-0.3292
ENSG00000132122,SPATA6,25,0.51354,10,-0.9578,7,-1.5068,22,0.31993,20,0.14167,31,1.05703
ENSG00000186094,AGBL4,11,0.88181,11,0.92993,12,1.25678,0,-3.7398,2,-1.4780,0,-6.9151
ENSG00000162373,BEND5,66,-0.0873,108,0.88356,92,0.54592,25,-1.5907,93,0.49301,20,-2.0211
ENSG00000162374,ELAVL4,151,0.62135,118,0.23252,204,1.42663,33,-1.7654,74,-0.5395,18,-2.8410
ENSG00000185104,FAF1,52,0.26465,49,0.19518,56,0.45126,27,-0.7468,37,-0.2783,36,-0.3872
ENSG00000123080,CDKN2C,14,0.29166,16,0.55197,4,-1.7813,22,1.04992,10,-0.2329,10,-0.2510
ENSG00000123091,RNF11,282,-0.2320,386,0.32187,546,1.05474,187,-0.8712,251,-0.4135,173,-1.0885
ENSG00000085832,EPS15,167,-0.3982,205,-0.0784,325,0.82869,95,-1.2702,128,-0.8101,239,0.20666
ENSG00000117859,OSBPL9,25,-0.1517,14,-1.1740,24,-0.2794,21,-0.4544,36,0.43112,46,1.02770
ENSG00000078618,NRDC,108,0.24194,82,-0.2207,148,0.92521,52,-0.9012,85,-0.1528,66,-0.5980
ENSG00000169213,RAB3B,73,0.02102,31,-1.4247,89,0.40141,26,-1.5712,229,2.10325,41,-0.9675
ENSG00000117862,TXNDC12,23,-0.6427,41,0.29949,37,0.10390,44,0.37408,35,-0.0028,28,-0.3757
ENSG00000198841,KTI12,18,0.99269,8,-0.3607,14,0.58144,14,0.50426,5,-1.0227,5,-1.1978
ENSG00000134717,BTF3L4,73,-0.0947,71,-0.1567,100,0.48456,40,-1.0398,97,0.35424,74,-0.0995
ENSG00000157077,ZFYVE9,20,-0.6843,37,0.27871,56,1.18828,11,-1.5474,15,-1.1609,26,-0.3594
ENSG00000134748,PRPF38A,21,-0.8165,29,-0.3240,22,-0.7723,64,1.01781,15,-1.2702,56,0.93547
ENSG00000134744,TUT4,61,0.59095,43,-0.0019,52,0.35946,32,-0.4731,15,-1.6202,44,0.06130
ENSG00000162377,COA7,19,0.05168,19,0.08490,28,0.77219,21,0.16995,8,-1.2631,12,-0.6725
ENSG00000162378,ZYG11B,129,0.23140,126,0.22779,188,1.05540,56,-1.0741,85,-0.4402,54,-1.2332
ENSG00000121310,ECHDC2,28,0.62932,11,-0.8740,7,-1.5882,58,2.02083,11,-0.8300,18,-0.0687
ENSG00000116171,SCP2,74,-0.5416,90,-0.2460,106,0.03323,178,0.91092,71,-0.5967,109,0.09571
ENSG00000157184,CPT2,11,-0.1704,7,-0.8041,11,-0.2260,25,1.21677,5,-1.2054,16,0.49126
ENSG00000162384,CZIB,44,-0.4238,62,0.16000,56,-0.0220,43,-0.4589,68,0.28552,61,0.12550
ENSG00000162385,MAGOH,25,-0.5174,40,0.27120,36,0.03610,34,-0.0536,41,0.27682,31,-0.2134
ENSG00000157193,LRP8,42,0.35417,37,0.17566,40,0.29177,8,-2.1386,83,1.56198,9,-2.1132
ENSG00000058804,NDC1,15,0.83687,8,-0.1742,11,0.33766,6,-0.6205,3,-1.5035,10,0.08639
ENSG00000058799,YIPF1,10,-0.4179,17,0.43926,16,0.30868,16,0.23532,6,-1.1468,12,-0.2647
ENSG00000081870,HSPB11,33,0.08478,33,0.12885,33,0.12787,35,0.18836,29,-0.1189,25,-0.3892
ENSG00000116209,TMEM59,223,-0.2329,187,-0.5692,219,-0.2938,181,-0.5624,297,0.23337,403,0.89656
ENSG00000116221,MRPL37,38,-0.1960,46,0.11497,63,0.76428,27,-0.7006,31,-0.5186,36,-0.3136
ENSG00000157216,SSBP3,213,0.39327,182,0.14964,236,0.67092,123,-0.4912,165,-0.0258,86,-1.1418
ENSG00000243725,TTC4,15,-0.0468,14,-0.1428,14,-0.1319,20,0.43619,20,0.42785,13,-0.2746
ENSG00000116133,DHCR24,161,0.12327,102,-0.6643,150,0.01895,150,0.01238,165,0.16906,180,0.35578
ENSG00000162402,USP24,36,0.05423,31,-0.2047,34,-0.0112,35,0.02665,41,0.27527,34,-0.0082
ENSG00000162407,PLPP3,243,0.06491,178,-0.4865,104,-1.3774,588,1.63623,108,-1.1958,298,0.47564
ENSG00000162409,PRKAA2,45,0.52667,35,0.13510,68,1.59637,13,-1.4136,6,-2.3845,11,-1.7785
ENSG00000173406,DAB1,13,0.35059,16,0.89183,10,-0.0254,2,-2.0825,16,0.66487,5,-1.3181
ENSG00000162601,MYSM1,92,1.27434,34,-0.4729,46,0.06938,18,-1.3354,41,-0.1199,43,-0.0514
ENSG00000177606,JUN,195,1.04556,58,-1.0361,54,-1.1534,141,0.48374,172,0.82744,108,0.05151
ENSG00000172456,FGGY,7,-0.4049,14,0.96141,7,-0.3045,13,0.67481,2,-2.2130,7,-0.4218
ENSG00000134709,HOOK1,52,1.24699,19,-0.5066,47,1.29699,3,-3.2347,34,0.51762,3,-3.3970
ENSG00000134716,CYP2J2,8,-0.4361,8,-0.4669,3,-1.7132,19,0.93826,10,-0.1490,18,1.03597
ENSG00000162599,NFIA,388,0.72660,105,-1.4777,147,-0.9344,461,1.03103,181,-0.5254,365,0.73408
ENSG00000162604,TM2D1,63,0.15784,54,-0.1056,56,-0.0373,38,-0.6676,45,-0.3967,75,0.51810
ENSG00000162607,USP1,57,0.09107,30,-0.9689,66,0.40099,50,-0.1247,67,0.36143,58,0.14426
ENSG00000116641,DOCK7,51,0.28324,38,-0.2002,31,-0.5912,83,1.12672,43,-0.0010,35,-0.3421
ENSG00000125703,ATG4C,25,-0.1498,10,-1.6496,14,-1.2126,24,-0.2733,30,0.13891,62,1.75439
ENSG00000142856,ITGB3BP,6,-1.0807,13,-0.0103,14,0.20318,12,-0.1254,10,-0.3507,17,0.47054
ENSG00000079739,PGM1,32,-0.5581,59,0.49468,43,-0.1106,61,0.48853,20,-1.2687,46,0.03911
ENSG00000158966,CACHD1,9,-0.4854,10,-0.2934,16,0.50568,21,0.94315,8,-0.6358,9,-0.4582
ENSG00000162437,RAVER2,10,-0.2570,8,-0.6143,6,-1.0188,27,1.37653,10,-0.2691,15,0.48348
ENSG00000162434,JAK1,77,-0.0623,69,-0.2624,86,0.12904,106,0.45723,58,-0.5120,85,0.10928
ENSG00000162433,AK4,37,-0.1070,50,0.43332,38,-0.1001,60,0.66999,23,-0.8637,32,-0.4099
ENSG00000116675,DNAJC6,214,-0.4872,289,-0.0111,437,0.81399,92,-1.7760,283,-0.0397,286,-0.0249
ENSG00000213625,LEPROT,40,-0.3659,39,-0.4422,34,-0.6837,85,0.89308,42,-0.2903,69,0.62380
ENSG00000184588,PDE4B,133,0.26656,68,-0.8771,71,-0.8122,135,0.29691,116,0.05321,176,0.89394
ENSG00000118473,SGIP1,142,0.37686,100,-0.2180,179,0.92871,52,-1.2141,158,0.55888,53,-1.2958
ENSG00000198160,MIER1,76,0.15387,50,-0.5935,67,-0.0515,75,0.12168,63,-0.1620,88,0.46184
ENSG00000142864,SERBP1,223,0.31229,149,-0.3786,174,-0.0986,222,0.30858,105,-0.8854,230,0.42624
ENSG00000116717,GADD45A,101,0.06685,83,-0.2849,67,-0.6600,117,0.30994,147,0.69895,104,0.13088
ENSG00000172380,GNG12,24,-0.0800,11,-1.3909,7,-2.0588,70,1.81074,16,-0.6714,41,0.94095
ENSG00000116729,WLS,63,-0.1955,52,-0.5553,51,-0.5877,168,1.50576,56,-0.3749,73,0.05741
ENSG00000033122,LRRC7,127,1.10551,68,0.04147,94,0.66813,24,-1.5399,78,0.25125,23,-1.7590
ENSG00000066557,LRRC40,41,0.68788,28,0.07090,43,0.94678,7,-2.0940,15,-0.8682,18,-0.6517
ENSG00000116754,SRSF11,399,1.37877,110,-0.8702,171,-0.0950,135,-0.4588,139,-0.4173,195,0.14060
ENSG00000118454,ANKRD13C,60,0.68137,42,0.07649,43,0.11494,25,-0.7060,35,-0.1979,35,-0.2311
ENSG00000197568,HHLA3,5,-1.1624,9,-0.3476,7,-0.6794,11,0.08888,11,0.04940,19,1.10395
ENSG00000132485,ZRANB2,216,0.72897,105,-0.5039,161,0.26805,94,-0.6250,118,-0.2667,148,0.10943
ENSG00000172260,NEGR1,282,0.26039,276,0.26237,480,1.48068,47,-2.4719,182,-0.4467,70,-2.0423
ENSG00000178965,ERICH3,98,1.34928,43,-0.0564,78,1.14316,14,-1.7850,33,-0.4868,7,-2.8107
ENSG00000116791,CRYZ,1,-2.5783,10,0.65480,11,0.75013,10,0.51348,4,-0.9618,4,-0.8980
ENSG00000162623,TYW3,15,-0.4937,13,-0.8210,25,0.33925,26,0.33379,14,-0.6048,29,0.59672
ENSG00000117054,ACADM,14,-1.7444,56,0.40308,39,-0.2610,47,0.05919,27,-0.7855,64,0.68298
ENSG00000137955,RABGGTB,46,-0.0354,42,-0.1970,53,0.20996,34,-0.5213,69,0.63247,43,-0.1840
ENSG00000184005,ST6GALNAC3,13,0.51970,3,-1.9894,4,-1.4283,10,0.08132,12,0.39744,19,1.38164
ENSG00000117069,ST6GALNAC5,7,-1.3055,40,2.05579,27,0.97857,3,-2.4003,1,-3.2308,0,-4.5032
ENSG00000142892,PIGK,53,0.35705,23,-1.0575,54,0.45803,20,-1.1470,39,-0.1521,59,0.61840
