Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000126709,IFI6,141,-0.0281,167,0.24137,54,-1.4851,218,0.67420,142,-0.0093,105,-0.4790,132,-0.1249,133,-0.1085,81,-0.8749,103,-0.5092,221,0.78976
ENSG00000009780,FAM76A,58,1.28896,13,-1.0095,17,-0.6447,11,-1.2254,20,-0.4037,59,1.33076,1,-4.3027,29,0.13063,20,-0.4311,26,0.01552,30,0.22832
ENSG00000117758,STX12,58,-0.9405,84,-0.3818,69,-0.6829,117,0.14037,102,-0.0781,95,-0.1850,112,0.07864,80,-0.4424,102,-0.0680,235,1.30032,114,0.11988
ENSG00000117751,PPP1R8,58,1.09343,48,0.77875,11,-1.5211,32,0.14995,25,-0.2450,21,-0.4902,3,-3.0341,49,0.82419,60,1.15586,19,-0.6855,13,-1.2677
ENSG00000117748,RPA2,58,0.52432,10,-2.1315,17,-1.3644,40,-0.0591,59,0.55850,22,-0.9753,35,-0.2490,37,-0.1651,82,1.11472,35,-0.2454,51,0.37231
ENSG00000126698,DNAJC8,58,-2.1748,282,0.21836,363,0.62697,245,-0.0033,228,-0.1154,248,0.01455,243,-0.0151,324,0.44015,192,-0.3856,255,0.06031,255,0.06334
ENSG00000130770,ATP5IF1,92,-2.4523,128,-1.9660,447,-0.0802,979,1.20509,381,-0.3279,270,-0.8550,515,0.14202,447,-0.0800,639,0.48760,448,-0.0764,651,0.58108
ENSG00000204138,PHACTR4,58,0.91080,107,2.01639,32,-0.0164,21,-0.6959,36,0.14593,53,0.76437,20,-0.7659,12,-1.5487,13,-1.3392,13,-1.3415,14,-1.3198
ENSG00000198492,YTHDF2,58,-0.6576,50,-0.8745,59,-0.6256,43,-1.0826,63,-0.5226,120,0.48701,122,0.50350,120,0.48862,97,0.14562,110,0.34968,110,0.37945
ENSG00000116350,SRSF4,58,-0.8704,234,1.37039,115,0.18787,85,-0.2845,104,0.02607,180,0.91904,87,-0.2411,82,-0.3295,93,-0.1445,56,-0.9036,65,-0.7481
ENSG00000116353,MECR,666,4.53499,5,-3.9129,12,-2.8527,20,-2.1128,38,-1.1607,22,-1.9860,45,-0.9106,25,-1.7479,45,-0.9155,18,-2.2105,41,-1.1332
ENSG00000162511,LAPTM5,58,0.85233,67,1.11475,23,-0.5744,113,2.05926,81,1.42671,21,-0.7446,4,-3.1437,5,-2.7528,17,-1.0101,2,-4.0894,8,-2.1765
ENSG00000162512,SDC3,58,-1.3694,168,0.26020,195,0.50405,140,-0.0305,310,1.28363,153,0.10873,107,-0.4437,92,-0.6649,151,0.09312,69,-1.1139,133,-0.1157
ENSG00000134644,PUM1,58,-1.3490,149,0.09593,131,-0.1037,71,-1.0468,110,-0.3824,197,0.54392,162,0.23084,189,0.47091,181,0.40629,89,-0.7089,174,0.37637
ENSG00000121766,ZCCHC17,58,-1.2147,152,0.26882,124,-0.0581,133,0.06253,64,-1.0586,108,-0.2607,104,-0.3274,150,0.24604,140,0.13342,151,0.25794,178,0.58387
ENSG00000121769,FABP3,58,-0.9098,19,-2.5667,29,-1.9202,103,-0.0318,31,-1.8422,60,-0.8625,204,1.08871,153,0.60348,109,0.06035,109,0.05649,192,1.13323
ENSG00000162517,PEF1,58,-0.5633,59,-0.5190,61,-0.4790,86,0.05345,47,-0.8586,52,-0.7079,79,-0.0873,59,-0.5319,106,0.38610,144,0.89034,123,0.70691
ENSG00000084636,COL16A1,58,0.66511,109,1.77295,5,-2.8078,19,-1.0331,58,0.68030,59,0.69593,9,-2.1100,45,0.26818,28,-0.4735,29,-0.4187,18,-1.1691
ENSG00000121753,ADGRB2,1028,2.78131,54,-2.1315,96,-1.2871,142,-0.6865,102,-1.1937,169,-0.4258,151,-0.5973,108,-1.1085,281,0.37233,157,-0.5415,191,-0.2628
ENSG00000184007,PTP4A2,58,-2.1901,901,2.25350,242,-0.0385,166,-0.6206,142,-0.8597,196,-0.3642,345,0.52830,172,-0.5676,178,-0.5134,200,-0.3387,188,-0.4643
ENSG00000121774,KHDRBS1,58,-1.3526,166,0.26420,146,0.06039,105,-0.4579,178,0.36906,144,0.03750,95,-0.6080,210,0.64352,166,0.26123,150,0.10245,135,-0.0671
ENSG00000025800,KPNA6,58,-0.6593,53,-0.7991,58,-0.6639,51,-0.8585,59,-0.6277,141,0.74135,86,-0.0569,144,0.77517,75,-0.2687,118,0.45073,112,0.41686
ENSG00000084652,TXLNA,58,1.01283,61,1.10966,14,-1.1303,21,-0.6092,26,-0.2595,30,-0.0189,32,0.05307,21,-0.6116,17,-0.9138,53,0.87794,18,-0.8410
ENSG00000160050,CCDC28B,58,1.24468,3,-3.0922,27,0.03283,45,0.83661,40,0.61749,10,-1.4476,34,0.35346,5,-2.3563,39,0.60081,45,0.83868,8,-1.9176
ENSG00000084623,EIF3I,58,-0.9629,70,-0.6767,63,-0.8262,88,-0.3293,118,0.12645,69,-0.6864,138,0.38779,204,1.03155,123,0.19876,174,0.75895,98,-0.1714
ENSG00000175130,MARCKSL1,58,-1.8182,873,2.73304,100,-0.9998,284,0.61942,398,1.19272,65,-1.6447,186,-0.0519,126,-0.6534,125,-0.6688,27,-2.9050,35,-2.6697
ENSG00000160058,BSDC1,58,-0.0626,88,0.61515,28,-1.1480,35,-0.8280,74,0.33154,70,0.23924,56,-0.1053,62,0.04559,66,0.14593,114,1.04626,35,-0.8991
ENSG00000176261,ZBTB8OS,58,0.64428,31,-0.3111,22,-0.8460,67,0.87750,39,0.01571,29,-0.4432,30,-0.3929,38,-0.0056,57,0.61893,17,-1.2183,37,-0.0562
ENSG00000162521,RBBP4,95,-0.4633,138,0.12457,149,0.24478,135,0.08354,106,-0.2949,143,0.18270,135,0.08982,126,-0.0232,163,0.38477,127,-0.0135,108,-0.2814
ENSG00000134684,YARS,106,-0.2375,44,-1.5429,74,-0.7770,127,0.05294,55,-1.2180,102,-0.2941,113,-0.1310,205,0.82378,128,0.05459,224,0.96754,150,0.34431
ENSG00000160097,FNDC5,58,0.52032,16,-1.4047,17,-1.3257,37,-0.1907,27,-0.6760,24,-0.8062,82,1.09986,103,1.50491,18,-1.2498,35,-0.2508,41,-0.0334
ENSG00000121905,HPCA,58,-1.8494,15,-3.7505,144,-0.4809,257,0.42396,93,-1.1470,91,-1.1700,299,0.66953,206,0.07577,413,1.22117,483,1.49860,150,-0.4522
ENSG00000121900,TMEM54,58,0.21390,62,0.33548,37,-0.4663,78,0.69102,57,0.19403,16,-1.7402,104,1.17771,10,-2.3136,20,-1.3846,62,0.33424,50,-0.0037
ENSG00000004455,AK2,58,0.84565,78,1.35215,8,-2.1236,54,0.74535,38,0.16737,23,-0.6308,34,0.00987,26,-0.4312,13,-1.4022,26,-0.4249,26,-0.4625
ENSG00000134686,PHC2,58,0.06885,106,1.05409,33,-0.8074,81,0.61328,52,-0.1082,44,-0.3393,71,0.39563,43,-0.3807,67,0.30263,34,-0.7437,37,-0.6438
ENSG00000163866,SMIM12,549,3.25066,32,-1.6784,33,-1.6292,45,-1.1914,35,-1.5475,32,-1.7052,61,-0.7432,49,-1.0690,58,-0.8027,69,-0.5450,108,0.16490
ENSG00000116544,DLGAP3,58,0.41434,16,-1.5617,84,1.02619,91,1.17037,70,0.73830,56,0.35988,7,-2.6597,4,-3.4372,54,0.31499,45,0.02529,24,-0.9978
ENSG00000116560,SFPQ,997,1.78482,523,0.65477,294,-0.2633,175,-1.0531,243,-0.5534,579,0.82507,187,-0.9570,282,-0.3246,195,-0.8869,268,-0.4040,215,-0.7961
ENSG00000146463,ZMYM4,421,2.56303,78,-0.3812,131,0.43225,24,-2.1530,57,-0.8725,63,-0.7010,51,-1.0151,111,0.15998,57,-0.8701,87,-0.2246,60,-0.8335
ENSG00000142687,KIAA0319L,58,-0.2007,37,-0.8568,45,-0.5916,59,-0.1805,61,-0.1167,83,0.37694,74,0.18913,74,0.18418,65,-0.0084,67,0.02303,83,0.40899
ENSG00000020129,NCDN,663,0.65332,69,-2.7846,275,-0.7289,357,-0.3313,262,-0.8064,304,-0.5808,221,-1.0588,343,-0.3922,1060,1.45784,702,0.74756,522,0.29431
ENSG00000126067,PSMB2,58,-0.8720,79,-0.3948,39,-1.4420,122,0.28420,80,-0.3847,87,-0.2429,116,0.19568,77,-0.4410,131,0.39009,228,1.32479,104,0.03981
ENSG00000142686,C1orf216,58,-0.3644,23,-1.7418,28,-1.4640,53,-0.4883,48,-0.6409,47,-0.6836,81,0.15428,90,0.32618,118,0.76597,85,0.23290,124,0.97048
ENSG00000092847,AGO1,693,4.21294,41,-1.2329,43,-1.1417,27,-1.8235,23,-2.0945,39,-1.2842,61,-0.6192,20,-2.3022,52,-0.8548,21,-2.2242,40,-1.3505
ENSG00000126070,AGO3,58,0.26957,107,1.29888,46,-0.0923,7,-2.7540,44,-0.1402,114,1.40302,14,-1.8404,32,-0.6239,29,-0.7907,29,-0.8122,52,0.10426
ENSG00000054116,TRAPPC3,58,0.37765,17,-1.4699,12,-2.0204,58,0.37615,36,-0.3488,22,-1.1090,33,-0.5029,61,0.45760,65,0.57912,45,-0.0035,70,0.76822
ENSG00000116871,MAP7D1,153,-0.1912,313,0.96045,202,0.24535,210,0.30583,129,-0.4613,168,-0.0490,120,-0.5717,134,-0.3996,218,0.36270,125,-0.4994,153,-0.2063
ENSG00000054118,THRAP3,245,0.47269,217,0.27945,206,0.19582,68,-1.5019,114,-0.7232,296,0.78686,150,-0.2969,315,0.88836,141,-0.3958,141,-0.3934,145,-0.3810
ENSG00000181817,LSM10,58,0.47579,18,-1.3143,24,-0.8635,56,0.42422,49,0.22360,27,-0.7042,29,-0.5806,30,-0.5283,69,0.76258,51,0.28400,51,0.29925
ENSG00000116898,MRPS15,58,0.15417,29,-0.8742,29,-0.9214,81,0.68938,56,0.10112,17,-1.6636,54,0.04014,77,0.60917,57,0.12221,44,-0.2710,64,0.34989
ENSG00000163875,MEAF6,58,-0.9730,73,-0.6171,127,0.23569,107,-0.0301,47,-1.2930,66,-0.7669,140,0.39302,151,0.51194,130,0.27125,118,0.11623,147,0.53674
ENSG00000134697,GNL2,58,0.76238,73,1.16863,35,-0.0259,20,-0.9141,24,-0.6136,41,0.21521,22,-0.7175,32,-0.1958,30,-0.2589,20,-0.8839,37,0.07182
ENSG00000197982,C1orf122,58,-1.6317,212,0.34908,177,0.06789,300,0.92308,227,0.46044,54,-1.7259,235,0.52170,114,-0.6161,149,-0.2050,247,0.60269,132,-0.4215
ENSG00000183431,SF3A3,58,0.01098,57,-0.0011,42,-0.4916,43,-0.4569,43,-0.4410,39,-0.6029,45,-0.3574,79,0.50603,64,0.17828,88,0.68770,65,0.22182
ENSG00000183520,UTP11,58,0.52389,42,0.00546,33,-0.3476,37,-0.1865,37,-0.1868,60,0.58166,34,-0.3015,37,-0.1951,52,0.34495,22,-0.9621,44,0.09538
ENSG00000116954,RRAGC,58,0.25921,58,0.25794,46,-0.0900,36,-0.4785,43,-0.1955,33,-0.6146,30,-0.7580,66,0.46452,43,-0.2189,24,-1.0800,76,0.79899
ENSG00000174574,AKIRIN1,58,-0.5495,68,-0.3070,53,-0.6798,83,0.00842,63,-0.4230,94,0.20250,80,-0.0416,67,-0.3154,83,0.01533,127,0.68997,107,0.46294
ENSG00000168653,NDUFS5,58,-3.5804,346,-0.9509,658,0.03701,1262,1.10383,551,-0.2405,392,-0.7627,900,0.53704,658,0.03703,713,0.16277,722,0.18292,728,0.21791
ENSG00000127603,MACF1,58,-2.4296,840,1.79103,223,-0.4159,57,-2.4463,396,0.48496,709,1.47740,215,-0.4778,437,0.64591,98,-1.6550,84,-1.8895,195,-0.6766
ENSG00000090621,PABPC4,58,-0.2853,156,1.33583,121,0.89672,57,-0.2923,72,0.05813,72,0.06759,90,0.41623,55,-0.3527,41,-0.8021,35,-1.0472,37,-1.0107
ENSG00000116983,HPCAL4,111,-1.3670,113,-1.3420,454,0.82098,385,0.54759,328,0.28807,315,0.22265,221,-0.3295,215,-0.3705,418,0.68403,330,0.29953,194,-0.5714
ENSG00000084072,PPIE,58,0.65086,32,-0.2942,26,-0.6139,54,0.54702,24,-0.7287,27,-0.5525,22,-0.8286,67,0.88702,47,0.30417,40,0.07978,32,-0.2828
ENSG00000131236,CAP1,350,1.02626,216,0.23220,130,-0.5506,129,-0.5695,216,0.23358,135,-0.5004,138,-0.4697,132,-0.5298,211,0.19436,170,-0.1394,204,0.16229
ENSG00000131238,PPT1,58,-1.1781,68,-0.9268,78,-0.7187,114,-0.1483,150,0.28433,118,-0.0902,168,0.46698,148,0.26529,203,0.77642,59,-1.1440,169,0.53643
ENSG00000117000,RLF,58,1.11194,41,0.52563,11,-1.5055,7,-2.1597,27,-0.1224,51,0.91022,3,-3.0002,57,1.09605,39,0.44895,11,-1.4589,23,-0.4238
ENSG00000084073,ZMPSTE24,58,0.63301,23,-0.8201,52,0.45348,30,-0.4179,45,0.24369,34,-0.2049,39,0.01734,49,0.37879,28,-0.4725,27,-0.5327,40,0.05671
ENSG00000084070,SMAP2,58,-1.4733,85,-0.8969,214,0.53917,77,-1.0518,78,-1.0265,175,0.21972,154,0.01598,206,0.47408,133,-0.2112,246,0.76606,203,0.50931
ENSG00000117016,RIMS3,58,-1.8418,27,-2.9351,288,0.61660,232,0.26771,208,0.09526,171,-0.2070,268,0.50073,116,-0.8019,245,0.35639,333,0.86124,201,0.04960
ENSG00000066136,NFYC,58,0.75108,26,-0.4723,22,-0.7765,20,-0.8798,31,-0.2170,27,-0.4523,17,-1.1109,58,0.75192,62,0.87439,36,0.00119,38,0.07570
ENSG00000127124,HIVEP3,58,1.19264,31,0.16395,25,-0.1551,17,-0.7671,15,-0.9246,45,0.78195,28,0.00068,42,0.66836,23,-0.2895,12,-1.2423,19,-0.6563
ENSG00000198815,FOXJ3,58,0.26797,26,-0.9606,47,-0.0416,50,0.03059,26,-0.9730,58,0.26544,35,-0.4923,73,0.64581,71,0.60016,47,-0.0606,47,-0.0565
ENSG00000177181,RIMKLA,58,0.15522,19,-1.5106,74,0.55281,35,-0.6204,37,-0.5139,37,-0.5166,58,0.15749,84,0.76511,39,-0.4474,35,-0.5993,75,0.65150
ENSG00000127125,PPCS,58,-0.2810,75,0.11513,62,-0.1648,75,0.11808,56,-0.3332,39,-0.8570,56,-0.3179,60,-0.2334,68,-0.0320,143,1.18536,70,0.01505
ENSG00000186409,CCDC30,58,-0.0003,36,-0.7111,134,1.38764,24,-1.3123,41,-0.5165,114,1.10683,51,-0.1925,66,0.21289,53,-0.1394,49,-0.2696,34,-0.8844
ENSG00000065978,YBX1,58,-0.7831,235,1.48206,155,0.76389,223,1.38778,164,0.85878,66,-0.5785,59,-0.7545,48,-1.0491,63,-0.6445,35,-1.5398,25,-2.1193
ENSG00000177868,SVBP,58,0.19839,45,-0.1841,43,-0.2590,68,0.45921,33,-0.6572,44,-0.2205,22,-1.2463,62,0.31507,42,-0.2865,74,0.60203,59,0.26489
ENSG00000117394,SLC2A1,58,0.57547,104,1.58338,24,-0.7608,52,0.41036,84,1.19756,24,-0.7592,29,-0.4940,9,-2.1239,38,-0.1013,12,-1.8450,24,-0.8398
ENSG00000117395,EBNA1BP2,471,2.15945,47,-1.6030,132,-0.0450,81,-0.7857,85,-0.7102,87,-0.6916,94,-0.5584,91,-0.6140,136,0.00801,163,0.29135,120,-0.2143
ENSG00000159479,MED8,58,1.23105,23,-0.2661,9,-1.5992,29,0.10686,23,-0.2685,27,0.01847,3,-3.1751,7,-1.9683,41,0.66471,4,-2.6445,51,1.15478
ENSG00000142949,PTPRF,407,2.03009,76,-0.7731,77,-0.7528,57,-1.1954,100,-0.3526,124,-0.0100,97,-0.3979,62,-1.0746,96,-0.4110,53,-1.3130,176,0.61822
ENSG00000126091,ST3GAL3,58,0.60992,11,-1.9315,49,0.33157,46,0.23091,41,0.07648,44,0.16151,44,0.18398,28,-0.5428,60,0.66762,17,-1.2627,38,-0.0593
ENSG00000117408,IPO13,58,0.70569,72,1.07142,38,0.05523,63,0.83921,33,-0.1737,30,-0.3277,16,-1.2836,16,-1.2718,51,0.50545,11,-1.8620,29,-0.4056
ENSG00000117410,ATP6V0B,58,-2.5489,190,-0.7911,169,-0.9629,355,0.18141,148,-1.1638,228,-0.5129,415,0.43073,397,0.35738,525,0.81493,279,-0.2000,520,0.91032
ENSG00000117411,B4GALT2,60,-0.0944,64,0.01892,98,0.70329,99,0.72293,97,0.68806,33,-1.0057,91,0.57417,14,-2.2565,50,-0.3637,75,0.27535,39,-0.7892
ENSG00000178028,DMAP1,58,0.29325,9,-2.3827,32,-0.5985,49,0.02818,36,-0.4216,30,-0.7192,15,-1.7028,81,0.83471,100,1.19536,26,-0.9407,70,0.66731
ENSG00000117419,ERI3,58,-1.0908,53,-1.2146,66,-0.8919,159,0.47172,163,0.51147,80,-0.5949,98,-0.2893,141,0.28365,141,0.27699,206,0.90413,126,0.11201
ENSG00000187147,RNF220,58,-0.8890,100,-0.0575,92,-0.1774,117,0.20042,95,-0.1297,46,-1.2238,144,0.53068,122,0.26954,123,0.27595,120,0.23933,111,0.12248
ENSG00000142937,RPS8,172,-2.4846,1530,0.85966,1342,0.64134,1588,0.92272,1200,0.45841,594,-0.6420,973,0.12287,565,-0.7185,726,-0.3359,1180,0.43160,466,-1.0824
ENSG00000070785,EIF2B3,58,0.94397,29,-0.1606,20,-0.7187,23,-0.5409,10,-1.6721,23,-0.5050,42,0.43951,33,0.05907,39,0.30147,20,-0.6937,44,0.55092
ENSG00000126088,UROD,58,-0.5663,25,-1.7854,68,-0.3134,73,-0.2056,81,-0.0435,41,-1.0941,118,0.55603,85,0.03213,99,0.26297,100,0.29375,126,0.75038
ENSG00000117450,PRDX1,58,-2.2740,176,-0.6155,190,-0.5036,384,0.61074,601,1.37093,128,-1.0968,273,0.06239,329,0.35562,217,-0.2978,228,-0.2200,284,0.13524
ENSG00000117448,AKR1A1,58,0.41983,38,-0.2318,11,-2.0467,34,-0.4112,36,-0.3125,28,-0.6900,62,0.53391,46,0.04446,63,0.57117,42,-0.0779,57,0.43063
ENSG00000132780,NASP,58,-0.7174,294,1.98583,78,-0.2525,50,-0.9369,94,0.02472,167,0.96050,39,-1.3078,70,-0.4275,74,-0.3488,55,-0.7852,64,-0.6053
ENSG00000159592,GPBP1L1,58,0.68174,32,-0.2661,44,0.23059,27,-0.5177,45,0.29479,33,-0.2173,59,0.71356,14,-1.4884,63,0.82993,20,-0.9565,29,-0.4395
ENSG00000117461,PIK3R3,58,0.26229,155,1.97207,62,0.37091,42,-0.2370,33,-0.6027,57,0.23946,38,-0.4033,67,0.48972,12,-2.0404,12,-2.1321,26,-1.0314
ENSG00000085998,POMGNT1,58,0.28704,34,-0.5268,35,-0.5014,43,-0.1917,65,0.47274,59,0.33121,10,-2.3391,35,-0.5045,76,0.72062,54,0.18559,55,0.23197
ENSG00000132128,LRRC41,58,0.64401,17,-1.2378,17,-1.2130,34,-0.1843,27,-0.5585,44,0.22091,61,0.72184,32,-0.2622,62,0.76713,30,-0.3742,40,0.05846
ENSG00000173660,UQCRH,246,-0.9711,135,-1.8592,285,-0.7491,823,0.93729,451,-0.0405,228,-1.0810,710,0.68934,456,-0.0218,517,0.17440,593,0.39563,553,0.31602
ENSG00000117480,FAAH,58,1.10272,30,0.04943,16,-0.8746,31,0.07570,12,-1.3703,40,0.48854,16,-0.8806,12,-1.3007,55,1.03491,38,0.40488,21,-0.5278
ENSG00000079277,MKNK1,58,1.10084,32,0.14023,8,-1.8440,13,-1.1706,33,0.20848,56,1.05419,8,-1.9198,25,-0.2650,62,1.21234,9,-1.7077,23,-0.3760
ENSG00000123472,ATPAF1,58,-1.2753,99,-0.4701,168,0.36004,171,0.39397,150,0.18618,108,-0.3332,207,0.70575,149,0.17613,118,-0.1937,89,-0.6191,143,0.11666
ENSG00000159658,EFCAB14,58,-0.3875,196,1.62857,83,0.17429,77,0.05571,125,0.84500,46,-0.7446,63,-0.2510,60,-0.3358,41,-0.8960,40,-0.9451,51,-0.6281
ENSG00000162368,CMPK1,58,-1.2238,116,-0.1635,128,-0.0112,122,-0.0883,142,0.15363,75,-0.8322,234,0.96249,145,0.17844,118,-0.1432,127,-0.0247,142,0.16998
ENSG00000162373,BEND5,58,0.24906,15,-1.8154,20,-1.3319,20,-1.3568,22,-1.2369,40,-0.3320,80,0.76931,57,0.23530,27,-0.9369,49,-0.0167,103,1.39750
ENSG00000162374,ELAVL4,58,-2.2751,24,-3.5683,173,-0.6438,100,-1.4690,92,-1.5917,239,-0.1482,403,0.68923,479,0.97657,182,-0.5655,496,1.03543,454,1.01302
ENSG00000185104,FAF1,597,3.76646,36,-1.3864,24,-1.9459,33,-1.5011,31,-1.6090,67,-0.4460,31,-1.5926,59,-0.6398,45,-1.0386,29,-1.7189,61,-0.6350
ENSG00000123091,RNF11,200,-1.1535,179,-1.3218,433,0.02689,432,0.02400,344,-0.3307,304,-0.5189,700,0.80610,428,0.01059,402,-0.0862,603,0.55980,539,0.42001
ENSG00000085832,EPS15,58,-1.9406,173,-0.2992,191,-0.1394,142,-0.6049,132,-0.7134,171,-0.3191,385,0.99290,291,0.52764,129,-0.7408,341,0.78616,250,0.31095
ENSG00000117859,OSBPL9,58,1.15837,46,0.79090,16,-0.8322,11,-1.3388,23,-0.2969,44,0.69991,34,0.30791,52,0.97485,10,-1.5149,17,-0.7974,14,-1.1766
ENSG00000078618,NRDC,384,1.45041,150,-0.1005,107,-0.6313,52,-1.6971,105,-0.6495,177,0.15504,114,-0.5338,218,0.49119,115,-0.5128,132,-0.2978,185,0.25141
ENSG00000169213,RAB3B,58,0.12001,59,0.16279,25,-1.1273,34,-0.6718,8,-2.7366,48,-0.1747,147,1.70232,231,2.61625,14,-1.9887,10,-2.5179,3,-4.0951
ENSG00000117862,TXNDC12,58,1.15323,17,-0.7665,26,-0.1591,29,0.01969,45,0.75245,6,-2.1562,6,-2.2019,38,0.47367,42,0.63523,8,-1.9128,32,0.22862
ENSG00000134717,BTF3L4,58,-0.2286,65,-0.0385,66,-0.0103,69,0.04803,32,-1.1392,43,-0.6804,75,0.18577,63,-0.1052,70,0.06388,67,-0.0091,98,0.68569
ENSG00000157077,ZFYVE9,58,0.09800,33,-0.7762,56,0.04663,23,-1.2908,22,-1.3416,80,0.62496,53,-0.0353,108,1.12697,44,-0.3331,41,-0.4368,67,0.36040
ENSG00000134748,PRPF38A,58,0.23194,103,1.19353,96,1.06884,35,-0.5299,61,0.33118,83,0.81293,42,-0.2632,36,-0.5087,36,-0.4953,14,-1.8658,16,-1.7457
ENSG00000134744,TUT4,58,-0.4244,242,1.97308,58,-0.4091,42,-0.9037,63,-0.2990,185,1.46990,48,-0.6985,117,0.68115,40,-0.9930,31,-1.3586,16,-2.4650
ENSG00000162377,COA7,58,0.90796,19,-0.8349,39,0.27370,13,-1.3581,15,-1.1360,40,0.30967,24,-0.4834,29,-0.1780,27,-0.2717,41,0.36193,44,0.50822
ENSG00000162378,ZYG11B,279,0.59386,74,-1.4563,145,-0.4457,142,-0.4714,116,-0.7870,208,0.12238,267,0.52212,249,0.40710,191,-0.0130,171,-0.1818,235,0.35049
ENSG00000116171,SCP2,58,-0.7240,93,0.01152,59,-0.6817,88,-0.0745,154,0.82137,61,-0.6300,86,-0.1185,106,0.21487,98,0.08272,63,-0.6018,122,0.49470
ENSG00000162384,CZIB,58,0.43630,27,-0.7346,25,-0.8460,59,0.46321,48,0.14695,11,-2.0720,53,0.30816,84,1.05510,53,0.29824,24,-0.9266,42,-0.0672
ENSG00000162385,MAGOH,58,0.99413,6,-2.3935,18,-0.8657,37,0.27403,33,0.10091,24,-0.3763,19,-0.7603,16,-1.0095,51,0.79419,40,0.41047,36,0.23667
ENSG00000157193,LRP8,58,0.69714,10,-1.9344,45,0.30258,11,-1.8311,47,0.37180,71,1.03945,52,0.51611,51,0.48263,37,0.00604,18,-1.0991,24,-0.7276
ENSG00000058799,YIPF1,58,1.37879,5,-2.2259,10,-1.3126,15,-0.8061,14,-0.8912,25,0.02963,23,-0.1532,19,-0.4022,31,0.35854,14,-0.8644,42,0.96998
ENSG00000081870,HSPB11,58,0.81852,19,-0.8807,24,-0.5335,48,0.52312,33,-0.0714,13,-1.4099,30,-0.2356,25,-0.5277,24,-0.5777,67,1.07662,37,0.11596
ENSG00000116209,TMEM59,58,-1.5183,129,-0.3043,99,-0.7195,191,0.31050,226,0.58130,98,-0.7335,170,0.12119,165,0.07601,183,0.23724,174,0.15575,198,0.40424
ENSG00000116221,MRPL37,58,0.02482,39,-0.5761,32,-0.8768,69,0.30939,35,-0.7263,39,-0.5780,40,-0.5524,77,0.48369,87,0.68372,56,-0.0123,75,0.48510
ENSG00000157216,SSBP3,58,-2.2668,113,-1.2822,183,-0.5519,205,-0.3759,197,-0.4379,195,-0.4558,592,1.35522,406,0.70708,149,-0.8648,620,1.43761,209,-0.3768
ENSG00000116133,DHCR24,58,-1.5794,139,-0.2571,61,-1.5041,76,-1.1797,32,-2.4487,81,-1.0687,189,0.22233,112,-0.5862,129,-0.3667,210,0.39268,440,2.01358
ENSG00000162402,USP24,58,0.81712,45,0.39634,16,-1.1469,17,-1.0506,47,0.47174,53,0.68832,19,-0.9462,37,0.08585,44,0.35835,12,-1.5448,35,-0.0045
ENSG00000162407,PLPP3,58,-1.3988,281,1.07733,148,0.03374,56,-1.4494,797,3.20699,85,-0.8248,71,-1.0922,69,-1.1327,42,-1.8644,21,-2.8434,57,-1.5100
ENSG00000162409,PRKAA2,58,-0.1344,14,-2.2580,44,-0.5373,39,-0.7404,25,-1.4110,122,1.07090,32,-1.0492,112,0.93839,93,0.62578,104,0.80329,57,-0.1748
ENSG00000162601,MYSM1,58,-0.0348,56,-0.0705,52,-0.2080,16,-1.9201,41,-0.5636,183,1.92917,35,-0.8134,54,-0.1256,54,-0.1474,29,-1.0864,65,0.17573
ENSG00000177606,JUN,58,-2.1995,387,0.70539,232,-0.1163,145,-0.8378,920,2.28230,295,0.26484,19,-3.8198,92,-1.5108,593,1.43949,84,-1.6434,85,-1.7200
ENSG00000134709,HOOK1,58,0.06664,0,-6.9370,32,-0.8256,32,-0.8354,19,-1.6079,115,1.19693,18,-1.6581,101,0.96619,87,0.72879,76,0.49907,63,0.23023
ENSG00000162599,NFIA,58,-1.6635,569,2.04309,304,0.90728,100,-0.8404,439,1.55132,216,0.34961,114,-0.6482,61,-1.5802,70,-1.3698,53,-1.7954,49,-2.0022
ENSG00000162604,TM2D1,58,0.12049,41,-0.4258,38,-0.5399,48,-0.1783,72,0.48163,34,-0.6824,52,-0.0558,46,-0.2207,57,0.09597,79,0.61805,59,0.16757
ENSG00000162607,USP1,58,0.00856,153,1.64432,55,-0.0742,15,-1.9698,25,-1.2478,89,0.70881,39,-0.5920,46,-0.3483,54,-0.0896,45,-0.3854,55,-0.0787
ENSG00000116641,DOCK7,58,0.57827,40,-0.0007,8,-2.3903,23,-0.8125,114,1.75243,76,1.02440,30,-0.4699,61,0.67526,30,-0.4587,5,-2.9481,19,-1.2341
ENSG00000079739,PGM1,58,0.50716,21,-1.0464,34,-0.3126,53,0.37652,100,1.43289,18,-1.2319,23,-0.9200,49,0.25741,41,-0.0453,14,-1.6404,46,0.15542
