Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to12,Feature log2 fold change topic 8to12
ENSG00000079277,MKNK1,12,-1.0559,32,0.48746,25,0.04164,20,-0.3386,25,0.08963
ENSG00000123472,ATPAF1,69,-0.9912,67,-1.1035,142,0.12220,134,0.01830,166,0.62354
ENSG00000159658,EFCAB14,224,1.71855,59,-0.5283,130,0.87466,74,-0.1561,44,-1.2787
ENSG00000186377,CYP4X1,1,-4.0272,22,-0.0407,2,-3.3108,24,0.11722,35,1.27591
ENSG00000162368,CMPK1,132,-0.1422,104,-0.5507,136,-0.1044,131,-0.1630,172,0.45864
ENSG00000162373,BEND5,6,-2.7943,49,0.32111,22,-0.9745,27,-0.6546,57,0.96326
ENSG00000162374,ELAVL4,30,-3.3432,377,0.50250,85,-1.9239,340,0.31490,356,0.60698
ENSG00000185104,FAF1,56,0.26427,30,-0.7338,38,-0.3812,43,-0.1438,58,0.53058
ENSG00000123091,RNF11,214,-1.1868,346,-0.5001,332,-0.5670,562,0.33266,578,0.58690
ENSG00000085832,EPS15,170,-0.4433,224,-0.0190,174,-0.4430,240,0.10321,254,0.29703
ENSG00000117859,OSBPL9,62,1.44374,38,0.70068,33,0.43428,9,-1.5895,17,-0.8674
ENSG00000078618,NRDC,184,0.34896,223,0.75453,84,-0.9341,54,-1.6247,173,0.41780
ENSG00000169213,RAB3B,123,0.60140,163,1.24968,37,-1.3183,97,0.24787,59,-0.8040
ENSG00000117862,TXNDC12,16,-0.9555,22,-0.4774,40,0.52403,15,-1.0629,37,0.59450
ENSG00000134717,BTF3L4,50,-0.2050,44,-0.4592,40,-0.6014,48,-0.2915,75,0.73408
ENSG00000157077,ZFYVE9,27,-1.1155,97,1.00210,47,-0.3263,39,-0.6024,57,0.01832
ENSG00000134748,PRPF38A,99,1.20340,56,0.30198,86,1.12099,30,-0.7450,25,-1.3459
ENSG00000134744,TUT4,186,1.35628,200,1.77138,85,0.06949,26,-1.8330,35,-1.7135
ENSG00000162377,COA7,5,-2.7959,44,0.54349,33,0.02347,35,0.15306,32,-0.0366
ENSG00000162378,ZYG11B,94,-1.1276,273,0.59660,129,-0.7015,170,-0.2426,223,0.33374
ENSG00000116171,SCP2,83,-0.2302,62,-0.7201,142,0.70392,79,-0.3334,101,0.12046
ENSG00000162384,CZIB,49,0.28015,16,-1.4539,60,0.66822,26,-0.7290,48,0.39135
ENSG00000157193,LRP8,33,-0.7471,76,0.62961,47,-0.2213,45,-0.2977,54,0.05490
ENSG00000058799,YIPF1,10,-1.3602,13,-1.1342,17,-0.6583,14,-0.9369,42,1.54148
ENSG00000081870,HSPB11,15,-0.6875,4,-2.6227,26,0.16717,22,-0.1069,32,0.92215
ENSG00000116209,TMEM59,167,0.14867,60,-1.4962,170,0.20265,87,-0.9244,204,0.83225
ENSG00000116221,MRPL37,37,-0.9387,34,-1.1687,54,-0.4075,72,0.06372,95,0.88681
ENSG00000157216,SSBP3,179,-0.6948,284,0.01700,163,-0.8963,407,0.66905,297,0.13875
ENSG00000243725,TTC4,24,-0.1821,29,0.12727,27,0.02646,22,-0.3177,28,0.13182
ENSG00000116133,DHCR24,278,0.45669,107,-1.0964,37,-2.6920,146,-0.6030,330,1.42423
ENSG00000162402,USP24,31,-0.3653,52,0.46154,33,-0.3225,38,-0.1037,41,0.03961
ENSG00000162407,PLPP3,209,0.22412,56,-1.8680,668,2.99061,40,-2.3590,87,-1.5082
ENSG00000162409,PRKAA2,32,-1.3021,124,0.92789,54,-0.5497,67,-0.1987,75,0.02101
ENSG00000162601,MYSM1,44,-0.6687,147,1.46560,36,-1.0516,22,-1.7757,74,0.17789
ENSG00000177606,JUN,193,1.45183,79,-0.0262,83,0.05571,75,-0.1171,59,-0.6763
ENSG00000134709,HOOK1,17,-1.8380,113,1.27421,40,-0.6113,74,0.44372,44,-0.6049
ENSG00000162599,NFIA,815,2.20967,259,0.21680,441,1.24140,122,-1.0289,57,-2.6051
ENSG00000162604,TM2D1,39,-0.5070,30,-0.9894,56,0.05097,51,-0.1037,68,0.59983
ENSG00000162607,USP1,103,1.16377,80,0.83674,55,0.13865,36,-0.5656,32,-0.9633
ENSG00000116641,DOCK7,37,-0.2753,54,0.36020,87,1.29429,22,-1.1489,33,-0.6417
ENSG00000125703,ATG4C,107,2.40744,24,-0.1954,14,-1.0495,19,-0.5718,21,-0.6071
ENSG00000079739,PGM1,14,-1.4006,8,-2.2751,74,1.42446,34,-0.0676,35,0.00474
ENSG00000162434,JAK1,78,-0.3788,169,0.98079,132,0.50134,52,-1.0421,82,-0.4555
ENSG00000162433,AK4,45,-0.7247,74,0.03725,168,1.65997,73,0.03047,38,-1.3347
ENSG00000116675,DNAJC6,388,-0.1361,363,-0.2602,208,-1.1621,462,0.15495,524,0.57974
ENSG00000213625,LEPROT,59,0.86724,21,-0.8028,94,2.02748,28,-0.3459,14,-1.8043
ENSG00000184588,PDE4B,149,0.83855,63,-0.5542,91,0.05263,92,0.07126,84,-0.1305
ENSG00000118473,SGIP1,85,-0.9166,250,0.87970,123,-0.3882,99,-0.7403,165,0.17007
ENSG00000198160,MIER1,130,0.97985,133,1.16200,77,0.12780,44,-0.8124,44,-1.0445
ENSG00000142864,SERBP1,473,0.93665,374,0.61371,270,0.02730,247,-0.1239,187,-0.7848
ENSG00000116717,GADD45A,41,0.81206,37,0.70066,26,0.07570,24,-0.0360,17,-0.8790
ENSG00000116729,WLS,81,-0.0348,53,-0.7342,183,1.51901,35,-1.4068,75,-0.2411
ENSG00000033122,LRRC7,53,-0.8184,157,1.02255,39,-1.3547,64,-0.5686,102,0.31616
ENSG00000066557,LRRC40,30,0.11921,28,-0.0204,19,-0.6390,26,-0.1458,32,0.36139
ENSG00000116754,SRSF11,434,0.65105,652,1.58415,147,-1.1115,118,-1.4555,241,-0.4233
ENSG00000118454,ANKRD13C,33,-0.5738,49,0.03392,41,-0.2975,36,-0.5073,59,0.53843
ENSG00000132485,ZRANB2,157,-0.2773,364,1.25391,124,-0.6899,122,-0.7096,175,-0.1719
ENSG00000172260,NEGR1,145,-1.7808,804,0.99008,172,-1.6233,360,-0.4555,567,0.49505
ENSG00000178965,ERICH3,73,-0.8968,321,1.78071,51,-1.5315,98,-0.4910,112,-0.3642
ENSG00000162623,TYW3,86,0.66644,81,0.64181,29,-1.0857,46,-0.3670,56,-0.0057
ENSG00000117054,ACADM,60,0.13050,44,-0.3929,89,0.85949,27,-1.1739,57,0.07657
ENSG00000137955,RABGGTB,33,-0.1748,27,-0.5347,45,0.33551,34,-0.1794,41,0.21079
ENSG00000117069,ST6GALNAC5,0,-7.5495,53,-0.1627,26,-1.2763,41,-0.5921,92,1.40734
ENSG00000142892,PIGK,40,0.07866,27,-0.5744,19,-1.1053,28,-0.5005,54,0.98126
ENSG00000154027,AK5,118,-1.1879,264,0.03971,90,-1.6917,273,0.09911,345,0.81214
ENSG00000036549,AC118549.1,59,0.90468,58,1.00974,36,0.13448,39,0.23606,16,-1.5436
ENSG00000077254,USP33,78,-1.0243,218,0.64633,77,-1.1203,138,-0.1647,177,0.38820
ENSG00000180488,MIGA1,236,0.55280,203,0.34402,102,-0.8234,173,0.06157,163,-0.0656
ENSG00000162613,FUBP1,125,0.99874,104,0.77810,52,-0.4562,32,-1.2208,62,-0.1925
ENSG00000162616,DNAJB4,36,0.05889,52,0.72129,44,0.42943,23,-0.6937,29,-0.4503
ENSG00000117114,ADGRL2,0,-7.9663,47,0.51715,15,-1.3099,26,-0.4633,48,0.92609
ENSG00000137941,TTLL7,1062,2.01545,541,0.91414,70,-2.4335,178,-1.0102,262,-0.5266
ENSG00000142875,PRKACB,308,-0.8296,535,0.02521,301,-0.9255,557,0.09280,648,0.54990
ENSG00000117133,RPF1,32,-0.1706,34,-0.0902,37,0.06000,26,-0.5057,40,0.31858
ENSG00000174021,GNG5,16,-0.5731,1,-4.3298,70,2.28912,18,-0.4537,17,-0.6633
ENSG00000117155,SSX2IP,23,-3.2714,307,0.70496,121,-0.8982,276,0.50489,213,0.06014
ENSG00000162642,C1orf52,37,-0.9294,57,-0.2989,48,-0.6101,59,-0.2601,92,0.80795
ENSG00000153904,DDAH1,221,-0.4511,137,-1.2544,460,0.81048,292,-0.0200,309,0.11334
ENSG00000117174,ZNHIT6,155,1.62905,76,0.46690,46,-0.3964,59,0.00539,37,-0.9872
ENSG00000122417,ODF2L,35,-1.1542,214,2.17991,43,-0.9051,21,-2.0154,61,-0.4604
ENSG00000097033,SH3GLB1,125,1.29799,69,0.34592,71,0.39394,30,-1.0240,43,-0.6220
ENSG00000183291,SELENOF,85,-0.1863,49,-1.0891,105,0.14659,91,-0.0993,116,0.49415
ENSG00000153936,HS2ST1,29,-0.8014,49,-0.0083,71,0.65729,49,-0.0185,45,-0.2215
ENSG00000143013,LMO4,253,-2.2266,1466,0.49685,498,-1.3077,1254,0.21345,1326,0.47300
ENSG00000065243,PKN2,93,1.11210,86,1.13444,58,0.37275,14,-1.9460,31,-0.9086
ENSG00000137947,GTF2B,6,-2.0270,18,-0.4472,24,-0.0238,8,-1.7844,36,1.25946
ENSG00000137944,KYAT3,0,-7.9301,11,-1.1672,20,-0.2170,14,-0.7745,36,1.48354
ENSG00000213516,RBMXL1,52,1.05488,38,0.61680,29,0.13210,16,-0.8023,21,-0.5771
ENSG00000197147,LRRC8B,96,-0.6692,168,0.21653,66,-1.3178,211,0.62676,159,0.17922
ENSG00000171492,LRRC8D,61,0.97005,25,-0.5006,21,-0.7447,24,-0.5296,40,0.46623
ENSG00000162664,ZNF326,259,2.04225,137,1.01968,53,-0.6701,38,-1.2025,47,-1.1192
ENSG00000233593,LINC02609,10,-1.3056,12,-1.0180,32,0.51706,27,0.25717,26,0.24952
ENSG00000122482,ZNF644,163,1.14981,149,1.15345,87,0.14209,48,-0.8615,47,-1.1438
ENSG00000172031,EPHX4,1,-5.0112,28,-0.3306,8,-2.1805,27,-0.3710,56,1.59808
ENSG00000189195,BTBD8,62,-2.6922,766,1.36910,238,-0.7522,170,-1.2864,417,0.27485
ENSG00000174842,GLMN,1,-3.7213,32,0.55124,26,0.20688,12,-1.0415,27,0.43004
ENSG00000122484,RPAP2,103,0.06784,255,1.91445,77,-0.4217,54,-0.9980,62,-1.0070
ENSG00000067208,EVI5,194,1.15805,186,1.25459,109,0.22937,48,-1.1058,53,-1.2307
ENSG00000122406,RPL5,499,0.18889,254,-0.9194,696,0.82622,454,0.04427,401,-0.2348
ENSG00000154511,DIPK1A,25,-0.4617,29,-0.2629,26,-0.4423,23,-0.6322,46,0.79023
ENSG00000143033,MTF2,60,0.50734,81,1.15930,31,-0.5631,42,-0.0543,31,-0.7640
ENSG00000117500,TMED5,48,0.58935,28,-0.2602,51,0.77468,17,-1.1119,32,-0.1178
ENSG00000117505,DR1,58,0.40920,56,0.39632,38,-0.2657,34,-0.4591,44,-0.0142
ENSG00000137942,FNBP1L,24,-0.4807,66,1.34539,29,-0.2229,20,-0.8159,28,-0.3850
ENSG00000067334,DNTTIP2,77,-0.0111,151,1.26739,63,-0.3288,48,-0.7984,65,-0.3963
ENSG00000023909,GCLM,34,-0.2692,53,0.48860,32,-0.3869,38,-0.0880,41,0.01806
ENSG00000137962,ARHGAP29,26,-0.3124,93,2.23789,30,-0.1047,13,-1.3987,16,-1.3488
ENSG00000117528,ABCD3,57,0.21022,47,-0.0969,79,0.82528,41,-0.3269,42,-0.4195
ENSG00000117525,F3,23,-1.3677,9,-2.7331,238,3.52557,14,-2.1322,26,-1.5520
ENSG00000117519,CNN3,133,0.76406,21,-2.1645,245,2.28573,44,-1.0297,47,-1.1727
ENSG00000152078,TLCD4,22,-1.3435,45,-0.2756,67,0.38504,57,0.11269,56,0.13009
ENSG00000117569,PTBP2,64,-0.0931,51,-0.4852,46,-0.6551,80,0.27990,80,0.41839
ENSG00000117598,PLPPR5,1,-4.0169,27,0.10529,20,-0.3657,30,0.31783,29,0.38992
ENSG00000117600,PLPPR4,22,-2.2821,100,-0.0281,41,-1.4505,101,-0.0138,143,0.97572
ENSG00000162688,AGL,53,0.13248,61,0.39737,73,0.74706,29,-0.8365,41,-0.4149
ENSG00000117620,SLC35A3,32,0.45333,40,0.90443,15,-0.7744,22,-0.1280,21,-0.3601
ENSG00000156875,MFSD14A,59,0.46986,30,-0.6493,36,-0.3368,41,-0.1244,51,0.38929
ENSG00000137992,DBT,54,-0.2182,83,0.53147,73,0.30680,55,-0.1856,53,-0.3736
ENSG00000224616,RTCA-AS1,54,1.59885,53,1.88712,26,0.42759,4,-2.2884,5,-2.5671
ENSG00000137996,RTCA,17,-1.4839,25,-0.9455,29,-0.7311,38,-0.2610,67,1.21558
ENSG00000162694,EXTL2,6,-3.4934,87,0.33539,46,-0.7529,36,-1.1371,104,1.07674
ENSG00000170989,S1PR1,26,-0.5564,6,-2.7784,143,3.08559,20,-1.0270,17,-1.5622
ENSG00000118733,OLFM3,1,-6.4045,94,0.02942,25,-2.0879,69,-0.5037,147,1.44789
ENSG00000060718,COL11A1,6,-1.8926,62,2.04588,12,-1.0297,15,-0.6248,17,-0.6036
ENSG00000185946,RNPC3,212,1.11601,301,2.13021,64,-0.8455,33,-1.8841,56,-1.3657
ENSG00000162631,NTNG1,1,-4.3850,39,0.32752,17,-1.0495,11,-1.6898,50,1.36941
ENSG00000162636,FAM102B,12,-2.1687,66,0.43793,16,-1.8961,85,0.89938,55,0.16275
ENSG00000134186,PRPF38B,257,1.69569,169,1.09833,81,-0.2531,48,-1.0874,55,-1.1542
ENSG00000116266,STXBP3,120,1.41033,44,-0.2429,67,0.46605,23,-1.3028,45,-0.2862
ENSG00000121957,GPSM2,134,2.29042,18,-1.1209,64,1.06754,11,-1.9065,22,-1.0090
ENSG00000121940,CLCC1,15,-0.7370,36,0.71572,22,-0.1290,9,-1.5786,28,0.39110
ENSG00000085433,WDR47,37,-2.2311,117,-0.5819,60,-1.6255,201,0.33515,240,1.07519
ENSG00000197780,TAF13,123,-0.1017,120,-0.1622,94,-0.5630,154,0.27539,144,0.23171
ENSG00000215717,TMEM167B,26,-0.6266,28,-0.5755,34,-0.2128,43,0.15451,47,0.46706
ENSG00000116299,KIAA1324,13,-0.7919,33,0.72716,9,-1.3711,35,0.83546,20,-0.3034
ENSG00000031698,SARS,181,-0.5141,318,0.41570,142,-0.9444,201,-0.3854,304,0.50059
ENSG00000143126,CELSR2,162,0.05101,104,-0.6924,72,-1.2669,240,0.77088,178,0.32732
ENSG00000134222,PSRC1,54,1.06666,7,-2.1636,20,-0.5499,18,-0.7284,38,0.88859
ENSG00000134243,SORT1,508,1.17765,161,-0.7215,105,-1.3930,257,0.06334,284,0.35632
ENSG00000143106,PSMA5,24,-1.3549,29,-1.1643,44,-0.5224,43,-0.5635,93,1.33015
ENSG00000174151,CYB561D1,6,-1.7629,13,-0.7455,18,-0.2676,19,-0.1860,29,0.92361
ENSG00000181754,AMIGO1,18,-1.5214,36,-0.5239,28,-0.9372,36,-0.5170,75,1.25324
ENSG00000065135,GNAI3,47,0.79171,26,-0.1599,39,0.55772,18,-0.7813,26,-0.2176
ENSG00000116337,AMPD2,17,-1.8862,38,-0.7438,73,0.38875,103,1.03640,52,-0.2767
ENSG00000168765,GSTM4,10,-1.5706,14,-1.0889,30,0.09686,14,-1.1853,43,1.23672
ENSG00000134201,GSTM5,43,0.21007,5,-3.1671,139,2.94067,26,-0.6455,15,-1.8632
ENSG00000134202,GSTM3,71,-0.7198,59,-1.0620,288,1.88250,70,-0.7968,90,-0.5193
ENSG00000168710,AHCYL1,646,0.59902,230,-1.0822,1160,1.94200,244,-0.9890,284,-0.9746
ENSG00000143093,STRIP1,9,-2.0489,33,-0.1227,15,-1.3284,35,-0.0149,50,0.97674
ENSG00000197106,SLC6A17,30,-2.7465,167,-0.2204,69,-1.6305,271,0.63745,247,0.72930
ENSG00000116396,KCNC4,20,-1.4313,36,-0.6084,52,0.00702,93,1.07815,48,-0.1770
ENSG00000134248,LAMTOR5,107,0.07024,31,-1.9125,126,0.36375,104,0.02123,120,0.42208
ENSG00000177301,KCNA2,18,-3.4515,169,-0.1833,109,-0.9034,183,-0.0480,264,0.97073
ENSG00000259834,AL365361.1,1,-4.1329,24,-0.2130,28,0.02944,32,0.27911,31,0.38658
ENSG00000121931,LRIF1,37,0.32561,51,0.94523,40,0.50405,22,-0.5153,20,-0.9060
ENSG00000134255,CEPT1,12,-1.2389,35,0.45740,26,-0.0869,21,-0.4169,30,0.24663
ENSG00000116459,ATP5PB,71,-1.2684,56,-1.7013,186,0.24077,133,-0.3400,226,0.93985
ENSG00000116473,RAP1A,141,1.60218,34,-0.7417,56,0.04767,47,-0.2177,46,-0.3520
ENSG00000197852,INKA2,10,-2.3399,42,-0.2179,37,-0.4298,97,1.34662,42,-0.2872
ENSG00000171385,KCND3,42,-1.6361,159,0.46356,87,-0.5772,154,0.39826,126,0.07061
ENSG00000143079,CTTNBP2NL,80,1.52443,65,1.34437,35,0.14235,32,-0.0093,8,-2.5412
ENSG00000116489,CAPZA1,47,-0.3334,42,-0.5789,66,0.20951,78,0.49012,58,-0.0546
ENSG00000155366,RHOC,61,0.92253,6,-2.6802,88,1.87687,45,0.49940,14,-1.7133
ENSG00000155380,SLC16A1,90,2.10364,22,-0.2927,38,0.66831,12,-1.2194,16,-1.0354
ENSG00000198799,LRIG2,44,1.27110,24,0.33744,18,-0.1420,23,0.24504,13,-0.9254
ENSG00000081026,MAGI3,15,-2.3609,192,1.86507,63,-0.3169,51,-0.6640,56,-0.6641
ENSG00000116793,PHTF1,6,-2.1654,47,1.03969,17,-0.7008,16,-0.8285,31,0.35835
ENSG00000081019,RSBN1,64,0.28339,77,0.66972,44,-0.3121,60,0.21179,42,-0.5218
ENSG00000134262,AP4B1,10,-1.3391,23,-0.1822,9,-1.6422,24,-0.1002,36,1.05847
ENSG00000163349,HIPK1,56,-0.1483,61,-0.0084,98,0.84660,77,0.39197,42,-0.8348
ENSG00000197323,TRIM33,81,-0.4631,203,1.14327,77,-0.5893,63,-0.9118,110,0.00976
ENSG00000116752,BCAS2,24,-1.7642,73,-0.0926,67,-0.2404,71,-0.1494,96,0.59189
ENSG00000213281,NRAS,34,0.15229,27,-0.1910,26,-0.2959,33,0.12027,32,0.14050
ENSG00000009307,CSDE1,385,0.12129,356,0.00020,315,-0.2103,312,-0.2267,385,0.19580
ENSG00000052723,SIKE1,26,0.53151,28,0.72499,18,-0.0706,17,-0.1768,14,-0.5683
ENSG00000163399,ATP1A1,63,-3.4288,338,-1.0159,290,-1.2563,447,-0.5695,1062,1.74657
ENSG00000143061,IGSF3,3,-2.8510,21,0.08029,22,0.13262,11,-1.0273,27,0.73904
ENSG00000134247,PTGFRN,4,-3.1176,31,-0.2785,32,-0.2343,40,0.15748,46,0.60321
ENSG00000198162,MAN1A2,790,0.46242,1107,1.18147,972,0.91632,540,-0.1533,213,-2.0150
ENSG00000065183,WDR3,16,-0.3869,32,0.76983,19,-0.1628,11,-1.0029,22,0.12805
ENSG00000092621,PHGDH,125,1.64130,5,-3.3904,142,2.32599,23,-1.1266,19,-1.7442
ENSG00000134250,NOTCH2,40,0.12857,14,-1.5069,130,2.80064,11,-1.8480,18,-1.4345
ENSG00000265808,SEC22B,48,-0.3545,46,-0.4578,56,-0.1331,51,-0.2971,75,0.55635
ENSG00000226067,LINC00623,18,-0.5567,12,-1.2786,32,0.33282,31,0.28478,30,0.30348
ENSG00000171943,SRGAP2C,115,1.37997,62,0.39037,46,-0.1241,46,-0.1157,34,-0.8056
ENSG00000232527,LINC02802,14,-0.7214,16,-0.5730,28,0.32117,34,0.70622,21,-0.2006
ENSG00000196369,SRGAP2B,26,0.02608,54,1.42864,37,0.64347,10,-1.4059,16,-1.0455
ENSG00000162825,NBPF20,75,0.96421,109,1.94702,37,-0.2026,24,-0.8785,16,-1.8249
ENSG00000265491,RNF115,41,-1.0273,94,0.28389,53,-0.6813,88,0.15689,90,0.30209
ENSG00000186141,POLR3C,34,0.50181,23,-0.0855,8,-1.7621,13,-1.0306,34,0.96596
ENSG00000131779,PEX11B,20,-1.2887,37,-0.3871,31,-0.6807,60,0.42455,57,0.53693
ENSG00000265241,RBM8A,177,0.77123,109,-0.0051,124,0.21046,92,-0.3023,98,-0.2698
ENSG00000271601,LIX1L,42,1.28536,14,-0.5054,40,1.39335,28,0.69888,4,-2.5967
ENSG00000272031,ANKRD34A,16,-1.4333,23,-1.0089,28,-0.6834,69,0.88322,50,0.46701
ENSG00000121851,POLR3GL,41,0.20441,35,-0.0401,43,0.34248,22,-0.7776,37,0.11165
ENSG00000265972,TXNIP,315,3.45994,31,-0.8544,84,0.86785,28,-1.0324,5,-3.9612
ENSG00000268043,NBPF12,114,2.19660,82,1.87232,14,-1.2846,15,-1.2587,10,-2.2553
ENSG00000178104,PDE4DIP,271,-0.0924,413,0.65617,327,0.22689,163,-0.9342,274,-0.1153
ENSG00000274265,AC245297.3,68,1.70776,39,0.82947,28,0.23221,13,-1.0071,13,-1.2734
ENSG00000159164,SV2A,68,-2.3901,418,0.39324,115,-1.7096,413,0.37269,411,0.55245
ENSG00000143368,SF3B4,20,-0.1340,13,-0.8474,14,-0.6489,10,-1.1848,32,1.25002
ENSG00000264522,OTUD7B,203,3.50387,27,-0.3257,28,-0.2488,10,-1.8883,12,-1.9137
ENSG00000136631,VPS45,22,-1.0444,48,0.16608,38,-0.2506,35,-0.3656,52,0.46371
ENSG00000023902,PLEKHO1,35,-0.9565,52,-0.3695,103,0.84548,86,0.50200,52,-0.4965
ENSG00000143401,ANP32E,197,0.88595,148,0.46789,161,0.61914,151,0.49430,50,-1.6569
ENSG00000117362,APH1A,47,1.11548,11,-1.2343,31,0.48810,11,-1.2311,26,0.25129
ENSG00000266472,MRPS21,52,-1.6705,60,-1.5463,165,0.09617,202,0.45327,194,0.58387
ENSG00000117360,PRPF3,42,1.13868,44,1.41244,17,-0.3499,6,-1.9861,15,-0.7225
ENSG00000163125,RPRD2,72,0.37521,73,0.45060,49,-0.2232,58,0.05603,49,-0.3354
ENSG00000143384,MCL1,35,0.50132,17,-0.6894,36,0.60658,27,0.12175,22,-0.3228
ENSG00000143420,ENSA,110,-1.6056,217,-0.6307,272,-0.2522,411,0.47098,376,0.46113
ENSG00000143437,ARNT,26,-0.0533,24,-0.1999,15,-0.9308,33,0.32708,31,0.34467
ENSG00000143418,CERS2,122,2.95895,3,-2.9944,30,0.40534,22,-0.1795,11,-1.4976
ENSG00000197622,CDC42SE1,24,-0.1317,14,-1.0231,24,-0.1198,25,-0.0533,33,0.58214
ENSG00000213190,MLLT11,43,-3.0565,186,-0.9531,162,-1.1758,292,-0.2162,532,1.48997
ENSG00000163156,SCNM1,42,1.21057,14,-0.6324,21,0.11435,12,-0.8629,21,0.10740
ENSG00000163159,VPS72,22,-0.3998,22,-0.4049,26,-0.1705,29,0.01278,33,0.40186
ENSG00000159352,PSMD4,111,-0.5212,87,-0.9542,106,-0.6340,170,0.15448,206,0.77862
ENSG00000143393,PI4KB,56,-0.0753,37,-0.7391,49,-0.2932,46,-0.3868,76,0.72019
ENSG00000143416,SELENBP1,20,-0.1407,5,-2.2895,87,3.28533,8,-1.5570,8,-1.9082
ENSG00000159377,PSMB4,91,-0.9359,67,-1.4749,136,-0.3506,129,-0.4352,250,1.21064
ENSG00000143442,POGZ,108,0.37615,116,0.55774,69,-0.3645,77,-0.1631,78,-0.2145
ENSG00000143376,SNX27,83,-0.1161,123,0.56877,97,0.14441,103,0.24119,69,-0.5914
ENSG00000159409,CELF3,9,-1.7816,21,-0.6373,22,-0.6033,56,1.07606,34,0.18068
ENSG00000143436,MRPL9,21,-0.9330,32,-0.3313,39,0.02056,42,0.11350,44,0.31705
ENSG00000159445,THEM4,26,0.30840,25,0.26543,18,-0.3052,10,-1.2302,25,0.41120
ENSG00000197956,S100A6,117,-0.2135,43,-1.7953,202,0.74852,162,0.33673,135,0.01777
ENSG00000188643,S100A16,51,0.71520,2,-4.1681,105,2.51890,18,-0.9579,18,-1.2439
ENSG00000189171,S100A13,178,0.66318,18,-2.8589,299,1.87297,92,-0.4157,83,-0.7775
ENSG00000160678,S100A1,122,0.14463,17,-2.9469,307,2.06705,130,0.26581,62,-1.2286
ENSG00000160679,CHTOP,78,0.42843,38,-0.7497,54,-0.1746,47,-0.3980,72,0.49923
ENSG00000143553,SNAPIN,28,0.11608,3,-3.2728,33,0.43504,18,-0.6196,35,0.84518
ENSG00000143621,ILF2,45,-0.4394,66,0.17332,56,-0.1179,43,-0.5499,68,0.35455
ENSG00000143624,INTS3,40,-0.4819,77,0.61095,47,-0.2675,45,-0.3451,56,0.05761
ENSG00000143614,GATAD2B,93,0.65004,102,0.91135,45,-0.5283,61,-0.0274,47,-0.6286
ENSG00000198837,DENND4B,40,-0.5743,33,-0.9329,68,0.26841,89,0.76802,56,-0.1028
ENSG00000143543,JTB,53,-1.1921,53,-1.2601,119,0.05203,152,0.49062,136,0.44830
ENSG00000143545,RAB13,125,2.28523,19,-0.9582,77,1.62209,35,0.06662,3,-3.9094
ENSG00000177954,RPS27,1207,0.65661,132,-2.8174,1764,1.53162,1102,0.57058,484,-1.0865
ENSG00000143549,TPM3,305,-0.2364,400,0.21248,312,-0.2176,451,0.42597,325,-0.2105
ENSG00000143612,C1orf43,100,-0.2172,59,-1.0890,159,0.57359,116,0.00853,123,0.16484
ENSG00000143569,UBAP2L,28,-1.0522,89,0.85791,63,0.21710,47,-0.2798,48,-0.3327
ENSG00000143575,HAX1,25,-1.0004,20,-1.4032,48,0.01563,30,-0.7506,70,1.14180
ENSG00000160714,UBE2Q1,54,-1.2046,144,0.31856,87,-0.5328,110,-0.1388,140,0.41185
ENSG00000160716,CHRNB2,19,-0.8211,25,-0.4466,13,-1.4863,46,0.58194,42,0.63602
ENSG00000160710,ADAR,96,-0.6822,141,-0.1068,145,-0.0626,180,0.31938,155,0.07474
ENSG00000143603,KCNN3,127,1.82178,33,-0.4632,83,1.23139,32,-0.5104,19,-1.6306
ENSG00000163344,PMVK,72,-0.0203,32,-1.3355,80,0.15543,103,0.63176,74,0.05262
ENSG00000163346,PBXIP1,126,0.84170,42,-0.9287,212,2.15196,31,-1.4292,40,-1.2978
ENSG00000163348,PYGO2,25,0.19137,21,-0.1246,19,-0.2694,34,0.75379,19,-0.3669
ENSG00000160688,FLAD1,11,-1.1846,12,-1.1283,19,-0.3950,19,-0.4559,37,1.18224
ENSG00000143590,EFNA3,10,-1.1859,10,-1.3767,6,-1.9791,31,0.49751,35,1.20153
ENSG00000179085,DPM3,40,-0.2195,13,-2.0157,52,0.19890,55,0.30451,55,0.46046
ENSG00000163463,KRTCAP2,73,0.22713,16,-2.1493,89,0.62347,42,-0.6655,77,0.56146
ENSG00000173171,MTX1,15,-0.6132,13,-0.9000,20,-0.1345,16,-0.5699,30,0.91718
ENSG00000177628,GBA,59,-0.3422,62,-0.2712,44,-0.8477,48,-0.7172,103,0.96564
ENSG00000160767,FAM189B,10,-1.7951,21,-0.7992,30,-0.2385,33,-0.0890,47,0.88134
ENSG00000116521,SCAMP3,52,0.15256,20,-1.3420,43,-0.1697,52,0.16022,57,0.49394
ENSG00000176444,CLK2,15,-0.5889,8,-1.5727,9,-1.3538,21,-0.0620,34,1.35737
ENSG00000160752,FDPS,58,-0.4966,28,-1.6714,95,0.30469,63,-0.3981,106,0.77800
ENSG00000160753,RUSC1,23,-2.2184,72,-0.5923,62,-0.8452,106,0.05182,147,1.02151
ENSG00000116539,ASH1L,410,0.36432,741,1.60858,344,0.09311,212,-0.7145,181,-1.2421
