Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000084072,PPIE,14,-0.8130,23,0.03800,29,0.42286,32,0.96146,10,-1.1909,7,-1.7437
ENSG00000131236,CAP1,89,-0.6024,146,0.24953,164,0.43029,142,0.31811,147,0.25748,51,-1.3935
ENSG00000131238,PPT1,66,-0.9723,130,0.15479,183,0.72132,151,0.65110,55,-1.1799,75,-0.7035
ENSG00000117000,RLF,8,-2.0911,76,1.61125,31,0.05360,26,-0.3057,31,0.06780,40,0.46609
ENSG00000084073,ZMPSTE24,33,-0.1830,32,-0.2065,47,0.38455,39,0.10422,32,-0.2254,37,0.01243
ENSG00000084070,SMAP2,149,-0.1594,317,1.11512,68,-1.3399,170,0.10060,84,-1.0358,184,0.19452
ENSG00000117016,RIMS3,148,-0.3986,92,-1.0923,205,0.15352,280,1.17206,14,-3.8143,136,-0.4993
ENSG00000066136,NFYC,35,0.13567,25,-0.4391,20,-0.7679,44,0.80037,8,-2.0298,27,-0.2810
ENSG00000127124,HIVEP3,23,-0.3996,44,0.71007,21,-0.4913,25,-0.3401,39,0.49219,39,0.47142
ENSG00000198815,FOXJ3,32,-0.7219,75,0.69264,33,-0.6238,69,0.92193,14,-1.8638,30,-0.7709
ENSG00000177181,RIMKLA,43,-0.3239,49,-0.1015,33,-0.6929,77,1.10928,15,-1.8756,29,-0.9023
ENSG00000127125,PPCS,43,-0.1330,61,0.43837,53,0.19097,49,0.12652,39,-0.2691,30,-0.6695
ENSG00000186409,CCDC30,74,0.24515,124,1.08597,51,-0.3573,34,-1.2989,93,0.59385,93,0.59800
ENSG00000065978,YBX1,68,-0.4104,52,-0.7860,108,0.37860,71,-0.4181,249,1.87643,27,-1.7340
ENSG00000177868,SVBP,35,-0.1140,45,0.30635,38,0.06758,37,0.03058,58,0.73755,9,-2.0659
ENSG00000117394,SLC2A1,36,0.39537,13,-1.1572,54,1.04252,29,0.04734,16,-0.9403,16,-0.8995
ENSG00000117395,EBNA1BP2,38,-0.9994,107,0.74988,97,0.58517,81,0.46365,50,-0.4756,24,-1.5914
ENSG00000159479,MED8,16,-0.1766,12,-0.5638,22,0.41880,23,0.80226,5,-1.7190,8,-1.0963
ENSG00000198198,SZT2,9,-1.0240,24,0.51184,31,0.96746,12,-0.8531,24,0.53109,29,0.85510
ENSG00000142949,PTPRF,73,-0.4965,91,-0.0960,194,1.17146,102,0.13341,61,-0.7090,67,-0.5817
ENSG00000066135,KDM4A,15,-0.6089,42,1.15929,17,-0.3589,21,-0.0165,10,-1.1308,28,0.49124
ENSG00000126091,ST3GAL3,22,-0.7549,30,-0.2227,28,-0.3754,49,0.91098,13,-1.5054,39,0.17162
ENSG00000117408,IPO13,19,-0.8277,23,-0.4860,60,1.04362,31,-0.0576,51,0.77746,21,-0.6473
ENSG00000117410,ATP6V0B,128,-1.1891,256,-0.0268,263,0.01287,404,1.28831,73,-1.9497,142,-0.9448
ENSG00000117411,B4GALT2,84,0.55245,26,-1.3726,55,-0.2059,64,0.05391,54,-0.2283,67,0.11005
ENSG00000178028,DMAP1,35,-0.7049,67,0.39104,71,0.50566,61,0.39423,19,-1.5298,52,-0.0073
ENSG00000117419,ERI3,75,-0.3919,101,0.12289,128,0.51049,118,0.59591,38,-1.3932,49,-0.9921
ENSG00000187147,RNF220,73,-0.4795,106,0.14554,87,-0.1557,131,0.83073,51,-0.9840,50,-1.0143
ENSG00000142937,RPS8,675,0.02949,434,-0.6677,802,0.30651,639,-0.0917,1304,1.13668,194,-1.8777
ENSG00000070785,EIF2B3,14,-0.7598,38,0.85111,20,-0.2011,26,0.38618,14,-0.6786,19,-0.2447
ENSG00000126088,UROD,38,-0.8089,42,-0.5654,80,0.43157,85,0.90297,41,-0.6229,32,-0.9957
ENSG00000117450,PRDX1,150,-0.5283,77,-1.4924,552,1.75001,219,0.19401,164,-0.3330,57,-1.9211
ENSG00000117448,AKR1A1,15,-1.0717,35,0.27041,58,1.12263,35,0.42227,21,-0.5575,11,-1.4650
ENSG00000132780,NASP,56,-1.0456,97,-0.1174,48,-1.2084,41,-1.8185,333,2.06692,290,1.78277
ENSG00000159592,GPBP1L1,18,-0.7992,41,0.55219,39,0.47437,31,0.20537,27,-0.1221,21,-0.4896
ENSG00000086015,MAST2,14,-0.6092,17,-0.2507,24,0.24703,30,1.04252,8,-1.4332,8,-1.4480
ENSG00000117461,PIK3R3,40,0.16349,45,0.34740,29,-0.3569,38,0.10321,23,-0.7264,35,-0.0429
ENSG00000085998,POMGNT1,34,-0.5843,48,0.01259,58,0.31551,60,0.63834,23,-1.1115,36,-0.4201
ENSG00000132128,LRRC41,18,-0.8742,41,0.45209,48,0.72208,38,0.49922,9,-1.8246,24,-0.4016
ENSG00000173660,UQCRH,231,-0.2601,116,-1.2912,286,0.10068,401,1.15285,127,-1.1563,88,-1.7134
ENSG00000117481,NSUN4,21,-0.1094,24,0.14984,31,0.56053,22,0.00900,7,-1.6990,28,0.38526
ENSG00000117480,FAAH,12,-0.8311,22,0.19589,21,0.12900,28,0.93362,2,-3.2839,16,-0.2741
ENSG00000079277,MKNK1,16,-0.8673,17,-0.6780,36,0.50402,25,-0.0663,30,0.21426,46,0.93514
ENSG00000123472,ATPAF1,110,-0.0984,64,-0.9210,147,0.38973,152,0.71868,71,-0.7696,50,-1.2767
ENSG00000159658,EFCAB14,54,-0.7378,80,-0.0389,139,0.86713,53,-0.9305,211,1.61816,74,-0.1670
ENSG00000162368,CMPK1,128,0.14252,86,-0.5057,96,-0.3261,146,0.55453,82,-0.5624,77,-0.6757
ENSG00000162373,BEND5,29,0.02124,21,-0.5279,8,-1.9567,43,1.10202,5,-2.6012,27,-0.1395
ENSG00000162374,ELAVL4,246,-0.0384,314,0.36068,101,-1.4045,340,0.82248,40,-2.7612,206,-0.3167
ENSG00000185104,FAF1,24,-0.5643,30,-0.1545,40,0.29772,40,0.50946,27,-0.3446,25,-0.4119
ENSG00000123091,RNF11,345,-0.1737,332,-0.2151,268,-0.5480,522,0.86991,184,-1.1218,239,-0.7297
ENSG00000085832,EPS15,174,-0.1976,227,0.24702,173,-0.1881,231,0.43888,174,-0.1830,101,-1.0239
ENSG00000117859,OSBPL9,16,-0.6987,23,-0.1476,25,-0.0132,21,-0.4155,52,1.22922,34,0.50596
ENSG00000078618,NRDC,89,-0.5722,140,0.20761,83,-0.6234,122,-0.0347,138,0.18366,209,0.86977
ENSG00000169213,RAB3B,60,-0.7067,71,-0.3858,38,-1.3478,136,1.17915,81,-0.1777,51,-0.9056
ENSG00000117862,TXNDC12,26,0.00605,8,-1.7648,37,0.57515,32,0.58161,21,-0.2705,10,-1.3460
ENSG00000134717,BTF3L4,38,-0.3709,37,-0.3910,52,0.12988,66,0.90417,31,-0.6657,14,-1.7988
ENSG00000157077,ZFYVE9,40,-0.4140,103,1.20664,33,-0.6614,57,0.31161,22,-1.2837,38,-0.4368
ENSG00000134748,PRPF38A,53,0.20906,39,-0.2781,54,0.22605,36,-0.5837,61,0.41926,66,0.54641
ENSG00000134744,TUT4,40,-1.3667,128,0.54923,85,-0.1066,40,-1.6350,213,1.44409,247,1.73045
ENSG00000162377,COA7,32,0.08469,40,0.44965,31,0.04858,33,0.22188,13,-1.3184,23,-0.4431
ENSG00000162378,ZYG11B,179,-0.0689,264,0.56904,134,-0.5176,215,0.35670,64,-1.6261,184,-0.0203
ENSG00000116171,SCP2,99,0.02061,90,-0.1316,144,0.64193,92,-0.1465,91,-0.1144,87,-0.1877
ENSG00000162384,CZIB,24,-0.4359,17,-0.8937,55,0.95415,39,0.59519,21,-0.5741,12,-1.4440
ENSG00000157193,LRP8,33,-0.2546,53,0.52899,39,0.01776,39,0.05986,15,-1.4566,53,0.53376
ENSG00000058799,YIPF1,9,-0.9476,13,-0.2523,15,-0.0553,21,0.79038,15,-0.0785,11,-0.5054
ENSG00000081870,HSPB11,7,-1.3781,26,0.61983,15,-0.2629,21,0.47370,27,0.65858,9,-1.0268
ENSG00000116209,TMEM59,64,-0.8544,81,-0.4058,188,0.97373,135,0.66886,77,-0.4818,35,-1.6674
ENSG00000116221,MRPL37,30,-0.5631,37,-0.2015,43,0.04799,59,0.91887,16,-1.4483,28,-0.6204
ENSG00000157216,SSBP3,441,0.72084,272,-0.1671,179,-0.8137,339,0.28442,152,-1.0628,181,-0.7973
ENSG00000243725,TTC4,19,-0.3382,22,-0.0242,23,0.03945,21,-0.1800,26,0.20604,34,0.66585
ENSG00000116133,DHCR24,64,-1.0190,162,0.53661,51,-1.2791,180,1.26895,48,-1.3628,58,-1.0827
ENSG00000162402,USP24,22,-0.6972,34,0.04287,50,0.68760,25,-0.5987,22,-0.5777,78,1.48278
ENSG00000162407,PLPP3,77,-1.1517,70,-1.1963,953,3.90899,25,-3.2254,172,0.19493,73,-1.1428
ENSG00000162409,PRKAA2,44,-0.5821,135,1.32994,85,0.51843,57,-0.1660,18,-1.8790,61,-0.0126
ENSG00000162601,MYSM1,32,-1.2006,168,1.63106,42,-0.6864,48,-0.6649,47,-0.5056,139,1.28177
ENSG00000177606,JUN,45,-1.3369,200,1.15440,125,0.35279,70,-0.7826,164,0.80752,147,0.61351
ENSG00000134709,HOOK1,34,-0.5811,93,1.09836,30,-0.7468,56,0.39816,16,-1.6150,48,-0.0022
ENSG00000162599,NFIA,218,-0.5345,347,0.25336,572,1.10150,92,-2.2321,730,1.55123,515,0.91714
ENSG00000162604,TM2D1,29,-0.6915,65,0.64491,72,0.83911,48,0.24277,23,-0.9967,25,-0.8413
ENSG00000162607,USP1,48,-0.4873,114,0.95874,56,-0.1914,44,-0.8085,110,0.90955,86,0.47778
ENSG00000116641,DOCK7,15,-1.7872,53,0.23121,152,2.16181,12,-2.4170,70,0.69767,101,1.35513
ENSG00000125703,ATG4C,12,-0.8879,31,0.66899,12,-0.8557,16,-0.5779,64,2.00480,11,-0.9091
ENSG00000079739,PGM1,8,-1.9857,10,-1.5121,91,2.07983,34,0.48611,21,-0.4829,7,-2.0012
ENSG00000158966,CACHD1,17,-0.2688,11,-0.8173,69,2.24969,11,-1.1683,23,0.25058,15,-0.4013
ENSG00000162434,JAK1,72,-0.6287,145,0.54924,129,0.36228,85,-0.4303,143,0.52516,132,0.39081
ENSG00000162433,AK4,59,-0.2704,80,0.23506,171,1.55793,53,-0.5926,57,-0.2929,53,-0.4245
ENSG00000116675,DNAJC6,317,-0.1494,392,0.20813,159,-1.2025,472,0.85671,126,-1.5465,250,-0.5040
ENSG00000213625,LEPROT,25,-0.5501,22,-0.7068,85,1.56721,30,-0.3199,40,0.25720,26,-0.4061
ENSG00000184588,PDE4B,55,-0.6394,63,-0.3855,125,0.72434,80,-0.0015,138,0.89466,46,-0.8709
ENSG00000118473,SGIP1,70,-0.9880,271,1.29602,95,-0.4468,145,0.34827,61,-1.1343,115,-0.1489
ENSG00000198160,MIER1,68,-0.4355,149,0.88937,61,-0.5569,66,-0.6025,174,1.16494,86,-0.0238
ENSG00000142864,SERBP1,215,-0.3638,419,0.76182,279,0.08651,221,-0.4100,487,1.02098,146,-0.9281
ENSG00000116717,GADD45A,41,-0.5368,42,-0.4295,97,0.91955,34,-1.0427,149,1.71558,51,-0.1454
ENSG00000172380,GNG12,18,-0.1762,13,-0.6855,73,2.34684,8,-1.7120,35,0.91805,10,-1.0629
ENSG00000116729,WLS,50,-0.6147,43,-0.7985,297,2.67514,30,-1.6894,84,0.27371,67,-0.0852
ENSG00000033122,LRRC7,54,-0.4097,161,1.45596,36,-1.0166,65,-0.1443,54,-0.3935,70,0.02710
ENSG00000066557,LRRC40,14,-0.6789,41,1.03648,20,-0.0948,27,0.58161,12,-0.8943,6,-1.8819
ENSG00000116754,SRSF11,160,-1.1398,357,0.20395,141,-1.2402,212,-0.8489,455,0.60600,1023,2.11502
ENSG00000118454,ANKRD13C,20,-0.9262,68,1.11583,26,-0.4374,44,0.57026,9,-1.9997,31,-0.1792
ENSG00000132485,ZRANB2,103,-0.8045,231,0.54207,125,-0.4441,165,-0.0081,175,0.09276,258,0.72821
ENSG00000172260,NEGR1,528,0.26799,725,0.76464,158,-1.6268,486,0.15643,155,-1.6607,524,0.22396
ENSG00000178965,ERICH3,113,-0.3132,353,1.66954,71,-1.0045,112,-0.4243,47,-1.6063,205,0.68718
ENSG00000162623,TYW3,32,-0.8345,107,1.19925,44,-0.2625,54,0.08118,45,-0.2278,46,-0.1898
ENSG00000117054,ACADM,37,-0.4172,46,-0.0096,59,0.38108,51,0.21083,49,0.09089,35,-0.4513
ENSG00000137955,RABGGTB,28,-0.4760,27,-0.4575,52,0.56911,46,0.56497,30,-0.3286,19,-0.9763
ENSG00000117069,ST6GALNAC5,20,-0.7378,15,-1.0423,24,-0.3593,55,1.91912,0,-8.8151,7,-2.2725
ENSG00000142892,PIGK,15,-0.9631,41,0.66930,32,0.26995,32,0.44636,21,-0.3936,17,-0.6993
ENSG00000154027,AK5,136,-0.7260,483,1.44906,96,-1.1872,247,0.45408,101,-1.1063,130,-0.7242
ENSG00000036549,AC118549.1,25,-0.7712,67,0.90210,34,-0.1991,37,-0.1378,60,0.70483,32,-0.3264
ENSG00000077254,USP33,82,-0.6505,194,0.79664,64,-0.9654,141,0.42749,79,-0.6470,129,0.12401
ENSG00000180488,MIGA1,107,-0.5493,216,0.63500,114,-0.3874,186,0.62986,114,-0.3910,62,-1.3148
ENSG00000162613,FUBP1,47,-0.4711,74,0.29636,58,-0.0897,56,-0.2140,61,-0.0319,105,0.87833
ENSG00000162616,DNAJB4,22,-0.4423,44,0.65553,36,0.33618,34,0.37008,16,-0.9158,16,-0.9555
ENSG00000137959,IFI44L,19,-1.1380,9,-2.1404,38,0.04510,18,-1.4580,167,2.84197,49,0.45118
ENSG00000117114,ADGRL2,14,-0.9765,52,1.23875,15,-0.7353,30,0.54232,1,-4.3099,29,0.27870
ENSG00000137941,TTLL7,158,-1.2525,660,1.14468,102,-1.8143,255,-0.6009,827,1.56332,417,0.35816
ENSG00000142875,PRKACB,262,-0.5834,496,0.48938,315,-0.2457,498,0.82948,170,-1.1920,175,-1.1478
ENSG00000117133,RPF1,13,-1.3716,60,1.10265,55,0.96494,34,0.26585,19,-0.7735,11,-1.6123
ENSG00000174021,GNG5,20,0.09408,2,-2.9961,45,1.41486,15,-0.5211,34,0.93778,10,-0.9497
ENSG00000117155,SSX2IP,124,-0.6935,394,1.28121,124,-0.6338,226,0.51848,32,-2.6458,149,-0.3393
ENSG00000162642,C1orf52,35,-0.6370,72,0.56609,45,-0.2145,62,0.51413,24,-1.1265,49,-0.0537
ENSG00000153904,DDAH1,224,-0.3063,262,-0.0314,495,1.03238,263,-0.0377,230,-0.2354,183,-0.5928
ENSG00000117174,ZNHIT6,67,0.06558,66,0.03244,21,-1.6714,51,-0.5342,118,1.00616,103,0.76898
ENSG00000122417,ODF2L,43,-1.0428,212,1.70655,38,-1.1386,56,-0.7690,68,-0.2420,168,1.26315
ENSG00000097033,SH3GLB1,39,-0.5069,74,0.56405,95,0.97918,33,-1.0081,107,1.18563,41,-0.3747
ENSG00000183291,SELENOF,45,-0.6738,46,-0.5885,100,0.64870,87,0.66947,65,-0.0499,24,-1.5814
ENSG00000153936,HS2ST1,37,-0.4621,76,0.73671,75,0.70590,48,-0.0501,39,-0.3470,31,-0.6832
ENSG00000143013,LMO4,1119,0.04348,1428,0.43606,555,-1.0525,1340,0.52994,291,-2.0184,1054,-0.0578
ENSG00000065243,PKN2,29,-0.7825,60,0.43774,50,0.12919,28,-1.0706,114,1.54981,68,0.63948
ENSG00000213516,RBMXL1,27,-0.1273,42,0.59838,29,-0.0246,23,-0.5337,62,1.28305,12,-1.3015
ENSG00000197147,LRRC8B,89,-0.7206,241,0.96059,100,-0.4685,180,0.76937,32,-2.1675,81,-0.7969
ENSG00000171492,LRRC8D,16,-0.5451,21,-0.0787,21,-0.0325,28,0.60278,21,-0.0322,13,-0.8136
ENSG00000162664,ZNF326,83,-0.2233,124,0.44907,55,-0.8380,46,-1.4585,251,1.70439,163,0.90616
ENSG00000233593,LINC02609,15,-0.2457,5,-1.7923,3,-2.6230,30,1.65860,16,-0.1470,1,-3.7897
ENSG00000122482,ZNF644,58,-0.6058,114,0.52981,46,-0.9200,64,-0.5684,230,1.78292,65,-0.3840
ENSG00000069702,TGFBR3,13,-0.5136,8,-1.2270,96,3.28070,4,-2.5822,16,-0.1472,17,-0.0799
ENSG00000172031,EPHX4,2,-3.5031,19,-0.3122,8,-1.6230,40,1.82217,1,-3.7718,35,0.68151
ENSG00000189195,BTBD8,125,-1.3218,681,1.55529,227,-0.3093,336,0.50561,95,-1.6366,165,-0.8027
ENSG00000174842,GLMN,14,-0.3424,29,0.82978,12,-0.5624,21,0.51766,14,-0.3065,5,-1.8639
ENSG00000122484,RPAP2,100,-0.3289,313,1.66113,76,-0.7196,73,-1.0420,117,-0.0435,203,0.87088
ENSG00000067208,EVI5,85,-0.4200,155,0.58310,57,-0.9856,80,-0.6746,236,1.32001,147,0.48964
ENSG00000122406,RPL5,324,-0.2891,303,-0.3629,441,0.23691,437,0.34596,566,0.64966,105,-1.9616
ENSG00000154511,DIPK1A,15,-0.8232,25,0.04574,34,0.49999,34,0.89144,15,-0.7613,5,-2.2332
ENSG00000143033,MTF2,15,-1.6770,64,0.67866,63,0.65514,32,-0.6044,37,-0.2075,100,1.46689
ENSG00000117500,TMED5,9,-1.3977,34,0.72470,73,2.15310,16,-0.7190,20,-0.1693,10,-1.0999
ENSG00000117505,DR1,62,0.43025,47,-0.0844,49,-0.0015,49,-0.0176,49,-0.0154,28,-0.8740
ENSG00000137942,FNBP1L,19,-0.5721,33,0.36746,27,0.04619,25,-0.1507,39,0.64646,27,0.06923
ENSG00000067334,DNTTIP2,95,0.08044,139,0.70708,79,-0.2109,69,-0.6122,104,0.22781,119,0.43986
ENSG00000023909,GCLM,37,-0.2118,31,-0.4665,50,0.25582,50,0.43980,27,-0.6654,38,-0.1579
ENSG00000137962,ARHGAP29,42,0.04491,28,-0.6190,45,0.13961,37,-0.2162,34,-0.2820,70,0.88332
ENSG00000117528,ABCD3,37,-0.0903,33,-0.2476,78,1.16361,34,-0.3341,37,-0.0845,33,-0.2732
ENSG00000117525,F3,78,-0.7811,37,-1.8443,742,3.74124,21,-3.1757,143,0.23649,75,-0.7794
ENSG00000117519,CNN3,82,-0.7099,66,-0.9721,481,2.49681,40,-2.1411,303,1.53011,67,-0.9563
ENSG00000152078,TLCD4,30,-0.8152,67,0.54133,81,0.87091,57,0.45064,21,-1.2680,22,-1.1822
ENSG00000117569,PTBP2,19,-1.3756,64,0.60320,34,-0.4009,61,0.89802,41,-0.1264,19,-1.2828
ENSG00000117598,PLPPR5,17,-0.3053,21,0.01085,19,-0.1328,27,0.71848,7,-1.5027,16,-0.3895
ENSG00000117600,PLPPR4,51,-0.9929,219,1.46903,74,-0.3520,113,0.52049,24,-2.0571,54,-0.8450
ENSG00000162688,AGL,40,-0.1609,52,0.26686,58,0.44311,45,0.04865,44,0.00363,26,-0.8062
ENSG00000117620,SLC35A3,20,-0.4238,30,0.27241,20,-0.4052,24,-0.1532,24,-0.1019,46,0.96834
ENSG00000156875,MFSD14A,31,-0.3174,41,0.15838,41,0.14246,46,0.52615,25,-0.6045,20,-0.9211
ENSG00000137992,DBT,52,-0.4629,92,0.47061,115,0.85354,66,-0.0925,53,-0.3895,57,-0.2965
ENSG00000224616,RTCA-AS1,13,-0.8898,29,0.40375,40,0.96065,8,-1.9829,35,0.69468,64,1.79616
ENSG00000137996,RTCA,22,-0.7065,44,0.43022,28,-0.2813,49,1.04179,18,-0.9645,7,-2.3878
ENSG00000162694,EXTL2,32,-0.6651,40,-0.2779,40,-0.2763,74,1.25962,15,-1.7443,23,-1.1113
ENSG00000170989,S1PR1,15,-0.6519,1,-4.3885,115,3.25006,11,-1.3149,20,-0.1500,9,-1.3696
ENSG00000118733,OLFM3,34,-0.7722,112,1.25689,11,-2.3965,77,1.06041,3,-4.0121,28,-0.9797
ENSG00000185946,RNPC3,87,-0.7890,249,0.98434,79,-0.8620,48,-2.0161,205,0.64853,478,2.25112
ENSG00000162631,NTNG1,6,-1.8232,7,-1.4625,15,-0.3621,35,2.13393,4,-2.2617,9,-1.1476
ENSG00000162636,FAM102B,35,-0.2890,58,0.56892,15,-1.5460,61,1.10258,7,-2.6824,19,-1.1967
ENSG00000162639,HENMT1,18,-0.0983,22,0.19448,7,-1.4335,30,1.17274,7,-1.5239,4,-2.3938
ENSG00000134186,PRPF38B,80,-0.6872,82,-0.5790,76,-0.7038,65,-1.2327,286,1.51097,323,1.74253
ENSG00000116266,STXBP3,31,-0.4618,32,-0.3525,76,1.05213,28,-0.8057,85,1.25777,37,-0.1150
ENSG00000121957,GPSM2,38,0.15182,26,-0.4718,67,1.09910,12,-1.9643,104,1.94018,25,-0.5321
ENSG00000121940,CLCC1,8,-1.4906,32,0.79607,44,1.32942,18,-0.2339,20,0.00628,15,-0.4313
ENSG00000085433,WDR47,84,-0.6240,154,0.38952,88,-0.4898,176,1.07295,26,-2.3297,66,-0.9423
ENSG00000197780,TAF13,140,0.15611,116,-0.1537,70,-0.9308,147,0.34706,134,0.07379,93,-0.5037
ENSG00000215717,TMEM167B,31,-0.5220,45,0.08609,47,0.16268,53,0.57237,15,-1.5426,43,0.01666
ENSG00000116299,KIAA1324,12,-0.8528,32,0.76240,7,-1.4896,25,0.55529,4,-2.2256,33,0.81693
ENSG00000031698,SARS,198,-0.3230,444,1.04707,210,-0.1959,255,0.17416,125,-0.9984,181,-0.4273
ENSG00000143126,CELSR2,100,-0.3320,216,0.96168,86,-0.5326,138,0.33078,40,-1.6939,116,-0.0685
ENSG00000134222,PSRC1,10,-1.3156,53,1.44796,34,0.65828,16,-0.7772,29,0.41648,27,0.26408
ENSG00000134243,SORT1,93,-1.0259,294,0.89878,161,-0.0993,201,0.40589,124,-0.5109,143,-0.2822
ENSG00000143106,PSMA5,18,-1.1426,37,0.03372,36,0.00295,59,1.47386,11,-1.8010,5,-2.7967
ENSG00000181754,AMIGO1,23,-0.8145,41,0.14561,31,-0.2977,56,1.14495,3,-3.4304,29,-0.4105
ENSG00000065135,GNAI3,25,-0.1335,23,-0.2241,52,1.13294,19,-0.6999,25,-0.0965,39,0.62728
ENSG00000116337,AMPD2,52,-0.0348,38,-0.5112,102,1.09276,60,0.29760,15,-1.9331,32,-0.7667
ENSG00000168765,GSTM4,13,-1.0360,15,-0.7741,63,1.59036,31,0.61304,9,-1.5559,9,-1.4783
ENSG00000134201,GSTM5,21,-0.5322,3,-3.0682,133,2.98771,20,-0.7759,17,-0.7380,8,-1.9275
ENSG00000134202,GSTM3,58,-0.6228,44,-0.9944,223,1.70869,94,0.28393,39,-1.1554,38,-1.2192
ENSG00000168710,AHCYL1,463,-0.3172,352,-0.7117,2198,2.56462,300,-1.2701,627,0.20027,238,-1.3070
ENSG00000143093,STRIP1,27,-0.1206,34,0.25850,21,-0.4629,35,0.48291,10,-1.6073,30,0.05706
ENSG00000197106,SLC6A17,203,0.19756,190,0.06035,52,-1.9190,241,0.74722,35,-2.5069,178,-0.0396
ENSG00000116396,KCNC4,64,0.49893,22,-1.2417,57,0.23826,49,0.00682,22,-1.2263,65,0.44915
ENSG00000134248,LAMTOR5,58,-0.4450,46,-0.7425,87,0.24080,100,0.79844,57,-0.4227,39,-0.9879
ENSG00000177301,KCNA2,102,-0.5046,90,-0.6547,81,-0.8179,222,1.46560,21,-2.7787,83,-0.7740
ENSG00000259834,AL365361.1,18,-0.4539,22,-0.0685,24,0.07831,33,0.96179,0,-6.4509,18,-0.3801
ENSG00000121931,LRIF1,23,-0.2756,47,0.89761,41,0.67585,25,-0.1820,18,-0.6680,19,-0.5376
ENSG00000134255,CEPT1,14,-0.6483,27,0.40403,28,0.44927,18,-0.4259,19,-0.1774,39,0.99621
ENSG00000116459,ATP5PB,78,-0.6455,96,-0.2665,171,0.67172,146,0.66805,85,-0.4574,43,-1.4914
ENSG00000116473,RAP1A,36,-0.4273,29,-0.7321,44,-0.0593,47,0.07864,94,1.19439,31,-0.5998
ENSG00000197852,INKA2,42,-0.1705,83,0.96620,44,-0.0909,52,0.30089,7,-2.8470,36,-0.3678
ENSG00000171385,KCND3,146,-0.1671,174,0.12765,191,0.27355,190,0.42230,45,-1.9494,147,-0.1429
ENSG00000143079,CTTNBP2NL,26,-0.3378,43,0.48462,28,-0.1975,20,-0.9617,61,1.07318,54,0.85649
ENSG00000116489,CAPZA1,26,-0.9945,31,-0.6771,73,0.70568,64,0.82384,45,-0.0670,15,-1.7061
ENSG00000155366,RHOC,54,-0.0587,38,-0.5912,131,1.46977,28,-1.3621,130,1.46317,34,-0.7496
ENSG00000155380,SLC16A1,24,-0.3856,30,-0.0297,55,0.98789,25,-0.4728,41,0.49818,31,0.00809
ENSG00000226419,SLC16A1-AS1,15,-0.8260,29,0.28523,6,-2.0612,10,-1.6264,31,0.38562,104,2.74497
ENSG00000198799,LRIG2,12,-0.8636,34,0.92480,27,0.50468,16,-0.3736,22,0.19593,23,0.24266
ENSG00000081026,MAGI3,69,-0.5225,194,1.23355,91,-0.0346,79,-0.3728,77,-0.2999,116,0.35088
ENSG00000116793,PHTF1,21,-0.2675,19,-0.3820,23,-0.0804,24,-0.0499,22,-0.1759,43,0.91386
ENSG00000081019,RSBN1,50,-0.0444,90,0.92423,28,-0.9139,42,-0.4323,39,-0.4113,86,0.85434
ENSG00000134262,AP4B1,9,-1.1444,16,-0.1739,8,-1.2037,28,1.37574,7,-1.4531,16,-0.1675
ENSG00000163349,HIPK1,69,0.12870,69,0.11002,68,0.07798,64,-0.0272,64,-0.0216,51,-0.3701
ENSG00000197323,TRIM33,71,-0.4721,183,1.13999,111,0.28527,78,-0.3902,70,-0.4521,111,0.28247
ENSG00000116752,BCAS2,52,-0.1940,51,-0.2121,43,-0.4714,79,0.83037,38,-0.6751,30,-1.0343
ENSG00000213281,NRAS,20,-0.5830,27,-0.0943,20,-0.5831,36,0.64058,29,0.02327,23,-0.3039
ENSG00000009307,CSDE1,292,-0.2043,312,-0.0741,290,-0.1916,380,0.37966,357,0.13884,209,-0.6983
ENSG00000163399,ATP1A1,146,-1.4939,402,0.18551,243,-0.6112,611,1.68560,51,-2.9362,151,-1.3347
ENSG00000134247,PTGFRN,24,0.14066,15,-0.6419,22,-0.0140,32,0.94518,2,-3.3405,10,-1.2243
ENSG00000198162,MAN1A2,1059,0.45549,785,-0.0882,720,-0.2248,576,-0.7911,1684,1.19699,681,-0.3123
ENSG00000065183,WDR3,25,-0.0736,42,0.77417,30,0.22417,26,-0.0440,22,-0.3008,15,-0.8505
ENSG00000092621,PHGDH,27,-0.6725,6,-2.9011,211,3.25345,16,-1.8361,55,0.49900,17,-1.3328
ENSG00000134250,NOTCH2,14,-0.9310,7,-1.9682,140,3.44409,10,-1.7315,27,0.10350,9,-1.6037
ENSG00000265808,SEC22B,38,-0.2809,35,-0.3489,51,0.23542,56,0.64033,36,-0.3356,19,-1.3090
ENSG00000226067,LINC00623,21,-0.1528,16,-0.5735,23,0.00992,27,0.38406,19,-0.2442,22,-0.0766
ENSG00000171943,SRGAP2C,31,-0.7531,82,0.87806,40,-0.2872,41,-0.3886,93,1.09383,43,-0.1910
ENSG00000196369,SRGAP2B,26,-0.5335,49,0.47760,44,0.29902,31,-0.3712,63,0.92891,30,-0.2814
ENSG00000162825,NBPF20,89,0.56426,41,-0.7442,11,-2.6798,21,-2.1691,75,0.19659,272,2.63775
