Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to7,Feature log2 fold change topic 2to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000186409,CCDC30,36,-0.0948,36,-0.1834,43,0.20333,19,-1.0579,66,0.90829
ENSG00000171960,PPIH,11,-0.4463,18,0.73005,14,-0.0579,15,0.00242,2,-2.8964
ENSG00000065978,YBX1,224,1.17081,72,-1.2634,184,0.81768,135,0.30130,147,0.44218
ENSG00000164008,C1orf50,26,0.22794,20,-0.4114,32,0.55596,18,-0.3451,30,0.47754
ENSG00000177868,SVBP,39,-0.2635,50,0.26099,38,-0.3219,41,-0.1885,47,0.03623
ENSG00000117394,SLC2A1,51,-0.1167,35,-1.2658,159,1.85290,66,0.28251,65,0.26008
ENSG00000117395,EBNA1BP2,37,-1.3301,107,0.89572,74,-0.2587,51,-0.8242,67,-0.4044
ENSG00000066322,ELOVL1,126,3.60777,8,-2.3696,23,0.11342,9,-1.3344,11,-1.0702
ENSG00000159479,MED8,18,-0.4613,30,0.92920,10,-1.2797,27,0.17456,7,-1.8725
ENSG00000178922,HYI,32,0.87269,12,-1.2113,35,1.00695,32,0.84586,17,-0.1890
ENSG00000142949,PTPRF,102,-0.4390,150,0.41051,129,-0.0667,177,0.44198,42,-1.7855
ENSG00000066135,KDM4A,15,-0.4968,22,0.19920,29,0.53842,12,-0.7611,19,-0.1006
ENSG00000126091,ST3GAL3,9,-2.1979,47,0.72772,24,-0.7371,41,0.07506,38,-0.0635
ENSG00000117408,IPO13,93,1.04844,41,-0.5705,61,0.34599,57,0.23675,35,-0.5374
ENSG00000132768,DPH2,11,-0.4003,13,-0.2479,16,0.25375,22,0.75620,12,-0.1816
ENSG00000117410,ATP6V0B,149,-1.1756,407,1.14617,208,-0.6651,253,-0.3586,125,-1.4385
ENSG00000117411,B4GALT2,40,-0.6956,53,-0.5561,75,0.27056,112,0.96036,85,0.48825
ENSG00000159214,CCDC24,13,-0.3223,18,0.64726,16,0.08253,13,-0.2715,4,-1.9795
ENSG00000178028,DMAP1,40,-0.1723,48,0.28557,38,-0.2603,52,0.22928,28,-0.7080
ENSG00000117419,ERI3,68,-0.8979,135,0.41050,113,-0.1144,136,0.18084,89,-0.5006
ENSG00000187147,RNF220,82,-0.5068,120,0.21763,106,-0.0981,110,-0.0416,113,0.00642
ENSG00000142937,RPS8,1612,1.01724,659,-0.8696,729,-0.2945,1087,0.34793,1392,0.76266
ENSG00000070785,EIF2B3,17,-0.9277,38,1.00553,29,-0.0767,19,-0.7466,11,-1.5451
ENSG00000126107,HECTD3,13,-0.1777,17,0.59795,4,-1.9755,21,0.51231,8,-1.0168
ENSG00000126088,UROD,37,-1.1812,89,0.45017,61,-0.4260,78,-0.0362,85,0.11026
ENSG00000117450,PRDX1,332,-0.0081,255,-0.8154,572,0.89942,561,0.86322,335,0.00873
ENSG00000117448,AKR1A1,45,0.13024,42,-0.0069,38,-0.1513,57,0.50700,27,-0.6666
ENSG00000132780,NASP,139,1.42112,51,-0.5278,59,-0.0374,52,-0.2221,46,-0.4312
ENSG00000159592,GPBP1L1,27,-0.4340,35,-0.1169,44,0.32145,37,0.03071,44,0.29214
ENSG00000159596,TMEM69,11,-0.4410,16,0.16078,13,-0.2266,19,0.31143,14,-0.1675
ENSG00000086015,MAST2,15,-0.6994,26,0.21761,21,-0.2088,34,0.54559,18,-0.4943
ENSG00000117461,PIK3R3,11,-1.0861,19,-0.4778,51,1.40434,16,-0.4650,29,0.42683
ENSG00000085998,POMGNT1,30,-0.6649,52,0.44717,39,-0.2675,43,-0.0998,39,-0.2682
ENSG00000132128,LRRC41,24,-0.9912,53,0.63362,48,0.11096,38,-0.2762,25,-0.8933
ENSG00000173660,UQCRH,208,-1.3018,539,0.43948,284,-0.8298,649,0.48357,450,-0.1131
ENSG00000117481,NSUN4,27,0.48142,22,0.30376,17,-0.2188,15,-0.4445,11,-0.9676
ENSG00000117480,FAAH,28,-0.0725,39,1.30558,15,-0.9906,15,-1.0349,3,-3.1386
ENSG00000079277,MKNK1,15,-1.0680,30,0.08654,50,0.86182,21,-0.5325,29,-0.0648
ENSG00000123472,ATPAF1,91,-0.6439,145,0.19257,125,-0.1630,166,0.29805,126,-0.1404
ENSG00000159658,EFCAB14,170,1.09629,56,-1.2711,159,0.97524,118,0.46671,100,0.18816
ENSG00000186377,CYP4X1,5,-1.8623,26,1.35085,22,0.20756,8,-1.2380,3,-2.5311
ENSG00000162368,CMPK1,108,-0.4138,150,0.25849,94,-0.6308,142,0.02373,158,0.18927
ENSG00000186094,AGBL4,4,-1.7570,20,1.74047,3,-2.3377,10,-0.5673,6,-1.2977
ENSG00000162373,BEND5,5,-2.8987,45,1.35127,21,-0.7390,25,-0.4886,19,-0.8866
ENSG00000162374,ELAVL4,97,-1.3847,296,0.95604,198,-0.2949,81,-1.6647,234,-0.0317
ENSG00000185104,FAF1,32,-0.4039,43,0.13998,35,-0.2488,58,0.54664,31,-0.4683
ENSG00000123091,RNF11,189,-1.3438,523,0.60101,280,-0.7502,482,0.10584,427,-0.0882
ENSG00000085832,EPS15,199,-0.3036,273,0.49914,147,-0.7769,196,-0.3267,231,-0.0712
ENSG00000117859,OSBPL9,43,0.74507,25,-0.2526,32,0.27279,23,-0.2840,23,-0.2824
ENSG00000078618,NRDC,85,-0.3464,112,0.23204,140,0.46123,62,-0.8414,96,-0.1563
ENSG00000169213,RAB3B,83,0.48987,63,0.07585,46,-0.4603,20,-1.7230,89,0.61227
ENSG00000117862,TXNDC12,17,-0.9122,32,0.11302,36,0.25934,34,0.15061,30,-0.0253
ENSG00000134717,BTF3L4,65,-0.1890,85,0.59619,46,-0.7370,70,-0.0686,43,-0.8272
ENSG00000157077,ZFYVE9,20,-1.2711,55,0.73837,34,-0.4563,24,-0.9952,52,0.20874
ENSG00000134748,PRPF38A,65,0.40361,33,-1.2204,109,1.27826,55,0.12298,82,0.77761
ENSG00000134744,TUT4,97,0.83860,45,-0.7876,129,1.33877,28,-1.1064,59,0.01342
ENSG00000162377,COA7,16,-0.9525,33,0.47542,31,0.10668,17,-0.8083,30,0.05188
ENSG00000162378,ZYG11B,96,-0.9462,215,0.86074,142,-0.3389,101,-0.8676,133,-0.4367
ENSG00000121310,ECHDC2,21,0.05693,13,-1.1759,39,1.09479,40,1.10738,23,0.18925
ENSG00000116171,SCP2,104,-0.0792,99,-0.3377,157,0.59778,167,0.69715,71,-0.6645
ENSG00000162384,CZIB,48,-0.2159,61,0.35401,51,-0.1194,46,-0.2844,44,-0.3714
ENSG00000162385,MAGOH,20,-0.6840,36,0.46033,19,-0.7745,36,0.20711,28,-0.2209
ENSG00000157193,LRP8,41,-0.3150,54,0.31018,49,-0.0066,46,-0.1042,37,-0.4667
ENSG00000058799,YIPF1,15,-0.3382,20,0.47763,10,-0.9416,24,0.45286,10,-0.8977
ENSG00000081870,HSPB11,20,-0.6434,35,0.69195,12,-1.3952,27,-0.1750,29,-0.0721
ENSG00000116209,TMEM59,169,-0.0279,178,0.13513,142,-0.3045,180,0.07359,159,-0.1287
ENSG00000116221,MRPL37,34,-0.7047,66,0.95147,39,-0.5049,43,-0.3232,20,-1.4779
ENSG00000157216,SSBP3,185,-0.3738,234,-0.0113,203,-0.2337,159,-0.6150,397,0.87157
ENSG00000243725,TTC4,15,-0.6585,28,0.90416,16,-0.5972,15,-0.6434,14,-0.7475
ENSG00000116133,DHCR24,118,-0.5381,201,0.80072,113,-0.6126,121,-0.4949,108,-0.6794
ENSG00000162402,USP24,29,-0.4061,39,0.12348,48,0.38672,42,0.18482,24,-0.7172
ENSG00000162407,PLPP3,297,0.65465,102,-1.7468,324,0.80239,576,1.86637,183,-0.1398
ENSG00000162409,PRKAA2,46,-0.4961,73,0.58734,52,-0.3064,41,-0.6665,55,-0.2314
ENSG00000173406,DAB1,4,-1.8732,16,0.09408,19,0.32349,28,0.94243,9,-0.8784
ENSG00000162601,MYSM1,43,-0.2571,61,0.76156,45,-0.2075,33,-0.6807,22,-1.2515
ENSG00000177606,JUN,99,-0.0793,105,0.03036,177,0.88616,86,-0.2895,48,-1.2011
ENSG00000134709,HOOK1,7,-2.6486,56,1.19443,45,0.06362,21,-1.1272,24,-0.9125
ENSG00000162599,NFIA,547,1.44595,124,-1.6888,449,1.08666,239,0.02856,370,0.74928
ENSG00000162604,TM2D1,66,0.10893,60,-0.0901,61,-0.0151,88,0.58255,41,-0.6441
ENSG00000162607,USP1,75,0.78098,41,-0.3863,67,0.59781,21,-1.1772,53,0.21938
ENSG00000116641,DOCK7,67,0.74405,29,-1.0765,101,1.48795,45,0.08985,36,-0.2747
ENSG00000125703,ATG4C,55,1.47627,19,-0.5459,8,-1.6539,11,-1.1085,41,0.92269
ENSG00000142856,ITGB3BP,17,-0.2029,19,-0.1822,26,0.42700,12,-0.7878,30,0.69224
ENSG00000203965,EFCAB7,7,-1.2149,22,1.37701,2,-2.6705,10,-0.7235,13,-0.3858
ENSG00000079739,PGM1,35,-0.3455,39,-0.4216,51,0.22253,88,1.16554,34,-0.4125
ENSG00000158966,CACHD1,15,-0.0805,12,-0.6836,23,0.64509,27,0.93279,15,-0.0163
ENSG00000162437,RAVER2,20,0.21992,15,-0.4984,35,1.20454,25,0.61045,3,-2.3360
ENSG00000162434,JAK1,37,-1.1331,80,0.11572,116,0.64967,70,-0.1705,73,-0.0919
ENSG00000162433,AK4,85,0.01501,69,-0.6266,119,0.56822,159,1.06456,64,-0.4283
ENSG00000116675,DNAJC6,286,-0.6100,533,1.06343,185,-1.2769,245,-0.8446,303,-0.5207
ENSG00000213625,LEPROT,67,0.60055,29,-1.3036,111,1.47745,75,0.78292,38,-0.3330
ENSG00000184588,PDE4B,110,0.59723,67,-0.4061,81,0.08861,81,0.09194,87,0.20591
ENSG00000118473,SGIP1,95,-0.7774,179,0.55545,168,0.12200,89,-0.8702,134,-0.2395
ENSG00000198160,MIER1,68,0.35735,48,-0.4380,88,0.79063,29,-0.9451,73,0.48002
ENSG00000142864,SERBP1,272,0.33672,215,-0.0908,248,0.18791,178,-0.3381,219,-0.0160
ENSG00000116717,GADD45A,37,0.40184,29,-0.0181,22,-0.4131,27,-0.1211,31,0.08320
ENSG00000172380,GNG12,64,1.46162,9,-2.6225,53,1.10301,61,1.36442,42,0.71985
ENSG00000116729,WLS,150,0.63421,68,-1.1548,183,0.98116,208,1.20782,67,-0.6462
ENSG00000033122,LRRC7,46,-0.7708,88,0.64385,53,-0.5628,56,-0.4675,71,-0.1057
ENSG00000066557,LRRC40,22,-0.4607,33,0.52529,21,-0.5330,21,-0.5239,29,-0.0189
ENSG00000116754,SRSF11,452,1.02917,216,-0.4138,402,0.82487,117,-1.1414,178,-0.4938
ENSG00000118454,ANKRD13C,21,-1.1808,57,0.91508,25,-0.9063,42,-0.1220,30,-0.6559
ENSG00000132485,ZRANB2,171,-0.0032,179,0.16382,235,0.51369,113,-0.6498,120,-0.5567
ENSG00000172260,NEGR1,160,-1.3588,499,1.20004,171,-1.2630,197,-1.0442,340,-0.2031
ENSG00000178965,ERICH3,46,-1.0162,117,1.32533,44,-1.0789,40,-1.2263,55,-0.7306
ENSG00000116791,CRYZ,10,-0.5966,15,-0.0833,19,0.33910,13,-0.2457,21,0.50970
ENSG00000162623,TYW3,40,0.03792,43,0.38901,32,-0.2947,22,-0.8597,37,-0.0953
ENSG00000117054,ACADM,34,-0.8033,52,-0.3043,72,0.38054,53,-0.1038,97,0.89855
ENSG00000137955,RABGGTB,60,0.19505,54,0.04481,38,-0.5239,48,-0.1701,63,0.26962
ENSG00000117069,ST6GALNAC5,3,-4.1141,84,1.60845,18,-1.8584,46,-0.4624,42,-0.5914
ENSG00000142892,PIGK,37,0.01329,42,0.43549,40,0.13387,21,-0.8411,23,-0.7421
ENSG00000154027,AK5,148,-0.8399,330,1.22877,157,-0.7484,131,-1.0277,125,-1.0995
ENSG00000036549,AC118549.1,38,0.59115,25,-0.2183,22,-0.2928,24,-0.1682,32,0.29934
ENSG00000077254,USP33,103,-0.2508,138,0.52538,84,-0.5610,89,-0.4731,105,-0.2215
ENSG00000180488,MIGA1,125,-0.2822,175,0.67256,75,-1.0696,116,-0.3983,124,-0.2925
ENSG00000162613,FUBP1,62,-0.3396,78,0.05032,102,0.46241,76,-0.0068,60,-0.3812
ENSG00000162616,DNAJB4,33,-0.2446,36,-0.2084,61,0.77027,34,-0.1865,39,0.01776
ENSG00000117114,ADGRL2,10,-2.0532,46,0.59157,47,0.28347,26,-0.6788,38,-0.0550
ENSG00000137941,TTLL7,611,1.49409,245,-0.1567,181,-0.5456,71,-1.9560,229,-0.1788
ENSG00000142875,PRKACB,343,-0.6128,627,0.94001,325,-0.6947,336,-0.6431,301,-0.8129
ENSG00000117133,RPF1,28,-0.3921,35,-0.1937,35,-0.0742,40,0.13797,55,0.66932
ENSG00000174021,GNG5,56,0.45898,26,-1.2904,46,0.13725,95,1.39310,64,0.69646
ENSG00000117155,SSX2IP,63,-1.7783,248,0.92992,182,-0.1560,119,-0.8128,156,-0.3997
ENSG00000162642,C1orf52,55,-0.2565,73,0.47797,51,-0.3652,51,-0.3809,52,-0.3421
ENSG00000153904,DDAH1,347,-0.0790,333,-0.3140,374,0.03921,566,0.72399,367,0.00769
ENSG00000117174,ZNHIT6,75,0.86010,42,-0.2176,51,0.23354,29,-0.6341,38,-0.2304
ENSG00000122417,ODF2L,40,-0.6663,65,0.18760,64,0.04613,34,-0.9288,91,0.61866
ENSG00000097033,SH3GLB1,79,0.59149,43,-0.7790,68,0.34118,62,0.19743,85,0.70964
ENSG00000183291,SELENOF,111,0.02932,118,0.31691,70,-0.6925,118,0.12974,80,-0.4743
ENSG00000153936,HS2ST1,38,-0.5550,56,0.08330,45,-0.3017,85,0.71111,43,-0.3668
ENSG00000143013,LMO4,383,-1.6029,1346,0.95573,697,-0.6956,696,-0.6971,1000,-0.1301
ENSG00000065243,PKN2,66,0.91402,29,-0.7967,48,0.37994,34,-0.1497,55,0.62337
ENSG00000137947,GTF2B,17,-0.6232,27,0.20298,41,0.78023,19,-0.3995,15,-0.7607
ENSG00000137944,KYAT3,15,-0.2915,19,0.16779,19,0.07500,23,0.36045,11,-0.8101
ENSG00000213516,RBMXL1,49,0.94828,23,-0.6026,25,-0.1483,32,0.22992,33,0.29698
ENSG00000197147,LRRC8B,100,-0.4466,166,0.99529,69,-1.0249,99,-0.4640,65,-1.1115
ENSG00000171488,LRRC8C,10,-0.6927,16,0.08204,24,0.66117,18,0.18574,10,-0.7878
ENSG00000171492,LRRC8D,57,0.94742,32,0.00773,20,-0.7530,22,-0.5493,29,-0.1708
ENSG00000162664,ZNF326,190,2.00471,46,-0.8769,87,0.57381,22,-1.5630,39,-0.7034
ENSG00000233593,LINC02609,20,-0.7292,33,0.00826,11,-1.5964,44,0.46808,55,0.85303
ENSG00000122482,ZNF644,84,0.35702,64,-0.1931,97,0.60096,37,-0.9111,73,0.12285
ENSG00000069702,TGFBR3,30,0.61347,11,-1.6634,48,1.42966,40,1.10936,22,0.14788
ENSG00000172031,EPHX4,8,-2.4608,56,1.68211,17,-1.3364,29,-0.5183,15,-1.4883
ENSG00000189195,BTBD8,110,-1.5787,359,0.63834,340,0.16029,133,-1.2976,340,0.15813
ENSG00000174842,GLMN,13,-0.6287,22,0.30804,12,-0.7304,16,-0.3773,28,0.56783
ENSG00000122484,RPAP2,74,0.13427,67,-0.0933,107,0.73150,30,-1.2703,73,0.11097
ENSG00000067208,EVI5,114,0.77363,67,-0.1794,64,-0.1565,51,-0.5193,77,0.12334
ENSG00000122406,RPL5,797,0.55530,513,-0.3422,519,-0.1432,587,0.05332,698,0.33454
ENSG00000154511,DIPK1A,30,-0.5204,46,0.45045,50,0.29346,38,-0.1207,18,-1.2910
ENSG00000143033,MTF2,56,0.67578,34,-0.2583,59,0.74325,24,-0.6463,26,-0.5663
ENSG00000117500,TMED5,66,1.04192,31,-0.4160,30,-0.2377,54,0.70359,16,-1.2294
ENSG00000117505,DR1,38,-0.3245,51,0.27824,48,0.02600,38,-0.3196,42,-0.1707
ENSG00000137942,FNBP1L,38,0.72328,21,-0.4843,48,1.15149,15,-0.7728,16,-0.5944
ENSG00000067334,DNTTIP2,42,-0.8618,85,0.57919,73,-0.0119,39,-0.9740,73,-0.0301
ENSG00000023909,GCLM,44,0.15509,39,-0.1295,48,0.26675,33,-0.2946,45,0.16319
ENSG00000137962,ARHGAP29,12,-1.3374,24,-0.5639,72,1.57578,15,-1.0030,44,0.70012
ENSG00000117528,ABCD3,75,0.46979,50,-0.3473,64,0.22255,56,-0.0014,62,0.16664
ENSG00000117525,F3,60,-0.4378,27,-2.5389,201,1.60922,332,2.68773,38,-1.1193
ENSG00000117519,CNN3,245,0.76471,70,-1.9891,314,1.20077,380,1.55269,182,0.26374
ENSG00000172339,ALG14,22,0.31542,18,-0.1491,6,-1.5389,20,0.17741,29,0.72457
ENSG00000152078,TLCD4,48,-0.4688,71,0.37280,68,0.08538,62,-0.0542,41,-0.7140
ENSG00000228971,LINC02607,17,-0.4201,32,1.88018,3,-2.9253,5,-2.2351,8,-1.4458
ENSG00000117569,PTBP2,56,-0.1664,68,0.32157,64,0.03145,46,-0.4717,51,-0.3217
ENSG00000117598,PLPPR5,11,-1.5204,35,0.47049,31,-0.0189,17,-0.9000,41,0.45954
ENSG00000117600,PLPPR4,62,-1.2134,173,1.11953,128,-0.0864,68,-1.0711,59,-1.2678
ENSG00000162688,AGL,46,-0.0657,45,-0.1862,72,0.68081,44,-0.1221,43,-0.1407
ENSG00000117620,SLC35A3,31,0.37811,22,-0.4189,42,0.87740,18,-0.4689,25,0.01990
ENSG00000156875,MFSD14A,38,-0.2643,53,0.62850,29,-0.7018,50,0.15473,19,-1.3200
ENSG00000137992,DBT,67,0.12587,61,-0.0713,54,-0.2094,65,0.08179,69,0.16686
ENSG00000224616,RTCA-AS1,35,1.02194,10,-1.5805,51,1.73395,17,-0.1646,23,0.32048
ENSG00000137996,RTCA,28,-0.9492,62,0.70585,33,-0.7227,51,-0.0354,39,-0.4579
ENSG00000162694,EXTL2,21,-1.3019,61,1.03475,46,-0.0645,27,-0.9044,24,-1.0685
ENSG00000162695,SLC30A7,19,0.13973,16,-0.1037,32,1.04707,8,-1.1026,12,-0.5097
ENSG00000170989,S1PR1,50,-0.0294,28,-1.6292,94,1.02018,143,1.79942,58,0.18966
ENSG00000118733,OLFM3,12,-2.8629,104,1.05033,58,-0.5489,43,-1.0135,87,0.08947
ENSG00000185946,RNPC3,128,1.03290,57,-0.6162,93,0.48777,29,-1.3330,99,0.58826
ENSG00000198890,PRMT6,17,0.08902,17,0.28195,19,0.33411,15,-0.0784,4,-1.8267
ENSG00000162631,NTNG1,10,-1.7104,42,1.57762,4,-2.8884,21,-0.5938,20,-0.6439
ENSG00000162636,FAM102B,14,-1.6540,56,1.70700,10,-2.1350,24,-0.8289,21,-1.0204
ENSG00000162639,HENMT1,14,-0.4671,26,1.46686,10,-1.0085,8,-1.2163,4,-2.3081
ENSG00000134186,PRPF38B,167,1.55678,44,-1.2130,145,1.29341,33,-1.1198,66,-0.0304
ENSG00000116266,STXBP3,111,1.25287,48,-0.3301,51,-0.0467,44,-0.2803,35,-0.6610
ENSG00000121957,GPSM2,61,1.30956,18,-1.1801,28,0.02171,49,0.91427,31,0.17213
ENSG00000121940,CLCC1,27,0.25295,23,-0.1306,26,0.17783,29,0.36414,16,-0.6018
ENSG00000085433,WDR47,70,-1.1718,187,1.01575,103,-0.5760,119,-0.3575,77,-1.0242
ENSG00000197780,TAF13,90,-0.3997,128,0.39674,65,-0.8890,93,-0.3467,141,0.31617
ENSG00000215717,TMEM167B,50,-0.0390,53,0.12748,64,0.37260,52,0.04680,27,-0.9985
ENSG00000116299,KIAA1324,9,-1.4796,28,0.84007,19,-0.2948,16,-0.5573,19,-0.3578
ENSG00000031698,SARS,132,-0.8672,257,0.44670,219,-0.0742,199,-0.2265,204,-0.1880
ENSG00000143126,CELSR2,79,-0.7509,153,0.75253,73,-0.8651,103,-0.3323,106,-0.2958
ENSG00000134222,PSRC1,40,0.22213,41,0.73095,21,-0.7722,25,-0.5143,13,-1.4695
ENSG00000134243,SORT1,285,0.35155,264,0.55783,176,-0.4175,151,-0.6611,103,-1.2343
ENSG00000143106,PSMA5,29,-1.4212,92,1.07705,42,-0.8578,65,-0.1804,38,-0.9828
ENSG00000174151,CYB561D1,5,-1.5935,16,0.33962,11,-0.4716,20,0.44984,15,0.05662
ENSG00000181754,AMIGO1,14,-1.5780,52,1.14855,27,-0.6093,29,-0.5043,22,-0.9388
ENSG00000065135,GNAI3,48,1.04452,17,-1.1329,49,1.08889,49,1.09304,6,-2.1389
ENSG00000116337,AMPD2,19,-1.7346,61,0.01760,70,0.23731,100,0.83542,50,-0.2863
ENSG00000168765,GSTM4,14,-1.1171,30,0.11001,13,-1.1840,40,0.49160,44,0.68299
ENSG00000134201,GSTM5,58,0.12665,18,-2.5399,134,1.58306,163,1.96930,72,0.47591
ENSG00000134202,GSTM3,74,-0.7892,110,-0.3607,155,0.37555,258,1.25317,80,-0.6664
ENSG00000168710,AHCYL1,872,0.54906,339,-1.6282,1426,1.41680,1119,0.97725,780,0.36509
ENSG00000143093,STRIP1,26,-0.4070,41,0.73436,27,-0.3476,19,-0.8712,24,-0.5355
ENSG00000197106,SLC6A17,36,-2.3831,226,1.20123,61,-1.6080,133,-0.4324,162,-0.1214
ENSG00000116396,KCNC4,30,-0.6456,42,-0.2595,53,0.25896,54,0.27787,64,0.56843
ENSG00000134248,LAMTOR5,81,-0.8363,140,0.06690,107,-0.4002,190,0.52707,158,0.22125
ENSG00000177301,KCNA2,55,-1.6122,195,0.99392,96,-0.7645,111,-0.5389,130,-0.2903
ENSG00000259834,AL365361.1,6,-2.0773,32,1.13805,11,-1.2095,25,0.00357,15,-0.7800
ENSG00000121931,LRIF1,10,-1.5321,32,0.80534,30,0.16653,10,-1.4382,24,-0.1878
ENSG00000156171,DRAM2,21,0.41428,15,-0.2450,28,0.94213,11,-0.5322,10,-0.6737
ENSG00000134255,CEPT1,18,-0.7083,30,0.15176,28,-0.0346,28,-0.0318,33,0.23259
ENSG00000116455,WDR77,19,-0.0583,23,0.66843,28,0.58892,7,-1.5919,4,-2.4195
ENSG00000116459,ATP5PB,147,-0.5185,212,0.13246,211,0.05337,285,0.53940,130,-0.7056
ENSG00000116473,RAP1A,115,1.06778,50,-0.6277,87,0.58121,55,-0.1602,52,-0.2487
ENSG00000197852,INKA2,35,-0.0993,39,0.13987,41,0.15148,36,-0.0605,29,-0.4162
ENSG00000171385,KCND3,79,-0.8459,155,0.52037,140,0.04286,87,-0.6969,126,-0.1288
ENSG00000143079,CTTNBP2NL,30,0.45501,21,-0.3455,50,1.31754,6,-2.0408,19,-0.2906
ENSG00000116489,CAPZA1,67,-0.0687,70,0.00121,67,-0.0750,76,0.13721,70,-0.0048
ENSG00000155366,RHOC,94,0.87051,27,-1.8484,127,1.41040,110,1.14675,62,0.17782
ENSG00000155380,SLC16A1,80,1.08139,30,-0.9619,87,1.21315,26,-0.7270,45,0.10662
ENSG00000198799,LRIG2,41,1.48171,14,-0.6750,16,-0.0760,21,0.31555,10,-0.7504
ENSG00000081026,MAGI3,31,-1.0210,61,0.06881,109,0.99937,28,-1.1742,65,0.12421
ENSG00000116793,PHTF1,14,-0.5545,21,0.08928,34,0.79937,19,-0.1695,13,-0.7255
ENSG00000081019,RSBN1,42,-0.2759,54,0.31040,65,0.41677,37,-0.4626,31,-0.7540
ENSG00000134262,AP4B1,17,-0.4528,27,0.78873,22,0.00893,13,-0.8464,10,-1.2508
ENSG00000163349,HIPK1,64,-0.0270,58,-0.3908,103,0.75080,62,-0.0630,74,0.21792
ENSG00000197323,TRIM33,84,-0.1011,91,0.05934,93,0.06389,54,-0.7918,118,0.45202
ENSG00000116752,BCAS2,43,-1.1499,105,0.58138,75,-0.2894,104,0.22036,57,-0.7348
ENSG00000213281,NRAS,18,-0.9117,38,0.49197,41,0.32420,24,-0.5325,24,-0.5101
ENSG00000009307,CSDE1,347,-0.1216,394,0.18394,364,-0.0476,316,-0.2712,359,-0.0688
ENSG00000052723,SIKE1,6,-1.5243,19,0.60371,13,-0.3183,12,-0.5036,19,0.20090
ENSG00000163399,ATP1A1,107,-2.4491,731,1.55888,316,-0.8337,363,-0.6166,206,-1.4790
ENSG00000143061,IGSF3,1,-4.4111,31,1.70118,16,-0.5033,15,-0.5630,5,-2.2838
ENSG00000134247,PTGFRN,11,-1.3161,31,0.78464,18,-0.5950,24,-0.1050,19,-0.4723
ENSG00000198162,MAN1A2,781,0.06705,568,-0.8472,611,-0.3231,563,-0.4516,2132,1.83841
ENSG00000065183,WDR3,15,-0.2012,17,-0.0941,28,0.76426,14,-0.3120,15,-0.2267
ENSG00000260941,LINC00622,3,-2.3497,22,1.45286,5,-1.6989,16,0.01663,6,-1.4011
ENSG00000092621,PHGDH,142,1.26078,23,-2.5208,172,1.62900,165,1.54626,55,-0.3195
ENSG00000134250,NOTCH2,68,0.56819,23,-1.9103,113,1.45900,111,1.43544,52,0.12796
ENSG00000265808,SEC22B,59,-0.4080,82,0.28931,90,0.27296,71,-0.1107,49,-0.6995
ENSG00000226067,LINC00623,24,-0.1096,26,0.05711,23,-0.1232,24,-0.0832,28,0.14888
ENSG00000171943,SRGAP2C,120,1.20248,54,-0.2614,46,-0.3675,29,-1.0654,65,0.16572
ENSG00000232527,LINC02802,9,-0.9960,20,0.77841,7,-1.2100,13,-0.4532,18,0.09721
ENSG00000196369,SRGAP2B,35,0.09159,29,-0.4134,35,0.06583,11,-1.6391,76,1.39247
ENSG00000162825,NBPF20,36,0.51959,21,-0.6527,50,1.10616,5,-2.4522,42,0.79282
ENSG00000265491,RNF115,61,-0.1606,69,0.06530,83,0.34573,62,-0.1223,55,-0.3067
ENSG00000186141,POLR3C,18,-0.0956,23,0.58335,11,-0.8658,13,-0.5865,17,-0.2147
ENSG00000131788,PIAS3,15,-0.1947,18,0.11978,31,0.92678,12,-0.6301,9,-1.0662
ENSG00000198483,ANKRD35,22,0.00654,16,-0.9883,28,0.38611,42,1.05810,35,0.71624
ENSG00000131779,PEX11B,21,-1.2300,54,0.44099,43,-0.1622,41,-0.2322,52,0.11469
ENSG00000265241,RBM8A,124,0.19552,98,-0.3696,118,0.10868,104,-0.0945,164,0.65195
ENSG00000271601,LIX1L,44,1.16762,13,-1.3548,40,0.98504,37,0.88681,17,-0.3561
ENSG00000272031,ANKRD34A,6,-2.6876,51,1.11029,22,-0.8901,40,0.02632,24,-0.7800
ENSG00000121851,POLR3GL,71,0.92618,36,-0.3811,45,0.17627,44,0.13089,28,-0.5532
ENSG00000265972,TXNIP,244,1.78186,26,-2.7791,349,2.55826,63,-0.5224,67,-0.4165
ENSG00000131791,PRKAB2,12,-0.6179,20,0.31000,18,-0.0572,22,0.29243,12,-0.6546
ENSG00000178104,PDE4DIP,218,-0.0534,217,-0.1275,290,0.40717,251,0.17106,192,-0.2568
ENSG00000159164,SV2A,113,-1.4133,342,0.81793,215,-0.4341,210,-0.4675,238,-0.2772
ENSG00000143368,SF3B4,16,-0.5387,28,0.93484,14,-0.6832,14,-0.7062,13,-0.8245
ENSG00000264522,OTUD7B,115,2.89080,11,-2.0548,28,0.18735,17,-0.5876,26,0.02868
ENSG00000136631,VPS45,41,-0.0922,43,0.00807,49,0.22439,55,0.39171,27,-0.7456
ENSG00000023902,PLEKHO1,17,-1.9268,55,-0.2861,102,0.86227,78,0.42576,74,0.32396
