Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to10,Feature log2 fold change topic 5to10
ENSG00000116675,DNAJC6,105,-1.6064,283,0.03241,222,-0.3519,343,0.93909
ENSG00000213625,LEPROT,62,1.37604,20,-0.6640,19,-0.7444,25,-0.7076
ENSG00000184588,PDE4B,81,0.20752,68,-0.1003,50,-0.5729,74,0.07602
ENSG00000118473,SGIP1,61,-1.4065,137,-0.0465,201,0.57861,159,0.46535
ENSG00000198160,MIER1,59,-0.4397,120,0.74256,74,-0.0436,75,-0.0580
ENSG00000142864,SERBP1,346,0.23002,297,-0.0453,233,-0.4263,305,-0.0018
ENSG00000116717,GADD45A,93,1.16511,79,0.69848,47,-0.1509,34,-1.1877
ENSG00000172380,GNG12,69,2.73452,12,-0.8859,19,-0.2386,8,-2.3069
ENSG00000116729,WLS,199,1.77261,41,-1.1419,57,-0.6413,61,-1.0217
ENSG00000033122,LRRC7,23,-1.9098,65,-0.2444,172,1.40331,79,0.15032
ENSG00000066557,LRRC40,13,-0.9243,19,-0.1989,24,0.14840,25,0.54051
ENSG00000116754,SRSF11,228,-0.5336,296,-0.0731,930,1.94924,236,-0.8339
ENSG00000118454,ANKRD13C,16,-1.3384,31,-0.2819,43,0.25109,44,0.70334
ENSG00000132485,ZRANB2,159,-0.4488,157,-0.4300,436,1.26903,192,-0.2499
ENSG00000172260,NEGR1,158,-1.9131,571,0.18312,524,0.04704,614,0.79743
ENSG00000178965,ERICH3,47,-2.3606,181,-0.1786,263,0.43067,247,0.87893
ENSG00000162623,TYW3,43,-0.4352,49,-0.2074,56,-0.0003,61,0.34756
ENSG00000117054,ACADM,56,0.16275,45,-0.2064,41,-0.3435,53,0.07849
ENSG00000137955,RABGGTB,43,0.17913,26,-0.6156,24,-0.7820,43,0.31501
ENSG00000117069,ST6GALNAC5,7,-3.1458,15,-1.8874,42,-0.3646,76,2.08162
ENSG00000142892,PIGK,17,-0.9232,13,-1.2055,23,-0.4158,38,1.08339
ENSG00000154027,AK5,93,-1.9177,255,-0.2675,300,-0.0097,379,1.03128
ENSG00000036549,AC118549.1,31,-0.2813,68,1.06115,56,0.72744,29,-0.6669
ENSG00000077254,USP33,48,-1.4820,116,-0.0348,175,0.63840,133,0.45344
ENSG00000180488,MIGA1,60,-1.4909,122,-0.3114,137,-0.1243,184,0.95143
ENSG00000162613,FUBP1,60,-0.2529,32,-1.1708,96,0.52695,74,0.25485
ENSG00000162616,DNAJB4,23,-0.8711,18,-1.1627,51,0.47075,44,0.63082
ENSG00000117114,ADGRL2,10,-1.6995,17,-0.8446,46,0.74793,35,0.72793
ENSG00000137941,TTLL7,92,-1.9078,437,0.64802,524,0.96191,300,0.06839
ENSG00000142875,PRKACB,200,-1.0659,324,-0.2314,329,-0.2076,449,0.77113
ENSG00000117133,RPF1,31,-0.0754,26,-0.2900,15,-1.1111,36,0.47613
ENSG00000174021,GNG5,81,2.25076,16,-0.9806,10,-1.6863,18,-1.3529
ENSG00000117155,SSX2IP,71,-1.9084,162,-0.5481,272,0.27714,286,0.98676
ENSG00000162642,C1orf52,34,-0.8216,22,-1.4131,44,-0.3434,69,1.04269
ENSG00000153904,DDAH1,312,0.69276,158,-0.5013,133,-0.7679,209,-0.1301
ENSG00000117174,ZNHIT6,52,-0.1861,109,1.05614,60,0.04536,51,-0.4156
ENSG00000122417,ODF2L,40,-1.1798,117,0.59521,222,1.75844,65,-0.6792
ENSG00000097033,SH3GLB1,100,1.08203,53,-0.1229,63,0.16025,43,-0.8693
ENSG00000183291,SELENOF,86,0.22724,49,-0.6900,55,-0.5118,81,0.22561
ENSG00000153936,HS2ST1,59,0.30583,64,0.38674,28,-0.9002,48,-0.1140
ENSG00000143013,LMO4,580,-1.1004,929,-0.2830,1194,0.11608,1304,0.66798
ENSG00000065243,PKN2,54,0.14538,60,0.32318,100,1.17525,38,-0.8119
ENSG00000137947,GTF2B,9,-1.3951,4,-2.2779,25,0.25785,28,1.18716
ENSG00000137944,KYAT3,16,-0.0574,7,-1.1857,9,-0.9813,20,0.68196
ENSG00000213516,RBMXL1,18,-0.3779,22,-0.0366,23,0.02844,24,0.23969
ENSG00000117228,GBP1,123,3.48412,20,-0.7749,19,-0.8619,8,-3.1477
ENSG00000197147,LRRC8B,48,-1.7866,65,-1.2055,127,-0.1821,190,1.39060
ENSG00000171492,LRRC8D,14,-1.2063,30,0.06409,21,-0.4651,35,0.80410
ENSG00000162664,ZNF326,71,-0.1168,85,0.16620,168,1.33828,61,-0.6862
ENSG00000233593,LINC02609,31,0.26029,31,0.25541,19,-0.5564,26,-0.1061
ENSG00000122482,ZNF644,58,-0.6225,108,0.41519,126,0.66292,81,-0.1095
ENSG00000069702,TGFBR3,52,2.04681,5,-1.9329,8,-1.3563,14,-1.0386
ENSG00000172031,EPHX4,15,-1.0074,10,-1.5172,30,0.18010,33,0.92574
ENSG00000189195,BTBD8,177,-1.5862,346,-0.4530,562,0.32012,559,0.82262
ENSG00000174842,GLMN,18,-0.4145,34,0.67357,26,0.18398,22,-0.1226
ENSG00000122484,RPAP2,57,-1.3424,164,0.41536,264,1.23432,122,-0.1549
ENSG00000067208,EVI5,91,-0.2521,240,1.41363,163,0.72274,77,-0.9144
ENSG00000122406,RPL5,841,0.83091,761,0.54296,292,-0.9771,455,-0.5882
ENSG00000154511,DIPK1A,23,-0.5704,14,-1.2787,24,-0.4822,40,0.91238
ENSG00000143033,MTF2,34,-0.3929,24,-0.8555,106,1.57574,38,-0.3919
ENSG00000117500,TMED5,37,0.81458,10,-1.2998,16,-0.6743,24,-0.0818
ENSG00000117505,DR1,32,-0.9494,58,0.05797,48,-0.2267,65,0.60312
ENSG00000137942,FNBP1L,28,-0.2606,57,0.91210,47,0.56679,28,-0.5093
ENSG00000067334,DNTTIP2,81,-0.3234,141,0.60337,92,-0.0979,97,-0.0300
ENSG00000023909,GCLM,46,0.23115,15,-1.4650,37,-0.1265,43,0.25806
ENSG00000137962,ARHGAP29,37,-0.5795,99,1.07493,80,0.70440,45,-0.5058
ENSG00000117528,ABCD3,49,0.21662,28,-0.6436,41,-0.0696,44,0.07708
ENSG00000117525,F3,389,3.46704,10,-3.4903,17,-2.7646,42,-2.2498
ENSG00000117519,CNN3,594,2.96276,53,-1.8511,55,-1.8122,83,-1.9579
ENSG00000152078,TLCD4,36,-0.7024,20,-1.5408,48,-0.1996,68,0.93776
ENSG00000228971,LINC02607,9,-1.3275,37,0.86106,11,-0.9645,25,0.55328
ENSG00000117569,PTBP2,29,-0.7657,19,-1.3406,54,0.27139,54,0.71755
ENSG00000117598,PLPPR5,12,-1.2792,15,-0.8232,26,0.01038,32,0.97610
ENSG00000117600,PLPPR4,40,-1.4915,56,-0.9008,122,0.32143,123,0.92608
ENSG00000162688,AGL,44,0.16092,23,-0.8273,44,0.13777,41,0.08282
ENSG00000117620,SLC35A3,12,-0.9317,21,-0.0861,41,1.03186,22,0.02557
ENSG00000156875,MFSD14A,23,-0.6730,29,-0.2627,23,-0.6405,41,0.72907
ENSG00000137992,DBT,59,-0.1775,68,0.07014,79,0.31831,64,-0.0430
ENSG00000224616,RTCA-AS1,20,-0.5109,29,0.13760,61,1.38497,23,-0.4873
ENSG00000137996,RTCA,27,-0.5204,16,-1.2626,31,-0.2122,43,0.77620
ENSG00000162694,EXTL2,24,-1.6199,24,-1.4850,52,-0.3571,87,1.47697
ENSG00000170989,S1PR1,72,2.24913,11,-1.2717,7,-1.9731,17,-1.2581
ENSG00000118733,OLFM3,13,-2.5839,41,-0.7667,69,0.05242,89,1.37352
ENSG00000185946,RNPC3,72,-0.9250,245,1.15161,417,2.18673,72,-1.4796
ENSG00000162631,NTNG1,10,-1.5742,8,-1.8146,22,-0.3250,37,1.51128
ENSG00000162636,FAM102B,24,-1.5586,48,-0.4038,52,-0.2620,78,1.07399
ENSG00000162639,HENMT1,10,-1.3337,8,-1.5021,10,-1.1982,31,1.66045
ENSG00000134186,PRPF38B,111,-0.1706,153,0.35301,343,1.79977,85,-1.0800
ENSG00000116266,STXBP3,50,0.38474,39,-0.0609,37,-0.1107,38,-0.2115
ENSG00000121957,GPSM2,52,1.54785,34,0.54908,7,-1.7755,16,-1.1312
ENSG00000121940,CLCC1,18,-0.2866,14,-0.6902,25,0.23560,23,0.30685
ENSG00000085433,WDR47,28,-2.3703,64,-1.0346,102,-0.3230,171,1.61109
ENSG00000197780,TAF13,70,-0.6151,167,0.84783,59,-0.8126,106,0.20480
ENSG00000215717,TMEM167B,42,0.35733,25,-0.5047,23,-0.6467,36,0.11234
ENSG00000116299,KIAA1324,10,-1.5772,28,0.06343,40,0.65713,30,0.43395
ENSG00000031698,SARS,200,-0.6006,236,-0.2864,265,-0.1017,321,0.51009
ENSG00000143126,CELSR2,77,-0.7350,102,-0.2357,103,-0.2281,138,0.61380
ENSG00000134222,PSRC1,31,0.33314,12,-1.1540,32,0.31221,26,-0.0496
ENSG00000134243,SORT1,112,-0.5478,85,-0.9116,170,0.16210,176,0.55330
ENSG00000143106,PSMA5,53,0.03778,21,-1.4169,35,-0.6370,60,0.56360
ENSG00000181754,AMIGO1,15,-1.6333,15,-1.5075,24,-0.8197,57,1.68832
ENSG00000065135,GNAI3,38,0.82851,7,-1.9571,38,0.67728,21,-0.5050
ENSG00000116337,AMPD2,52,-0.0325,32,-0.7511,41,-0.3876,58,0.39373
ENSG00000168765,GSTM4,29,0.31872,9,-1.4333,16,-0.6496,27,0.35046
ENSG00000134201,GSTM5,138,3.14448,9,-2.1529,10,-2.0929,17,-2.0812
ENSG00000134202,GSTM3,255,1.44307,33,-2.0274,61,-1.1224,109,-0.4680
ENSG00000168710,AHCYL1,1564,2.02000,284,-1.2131,251,-1.3959,425,-1.1083
ENSG00000143093,STRIP1,15,-0.8774,11,-1.2438,31,0.28274,31,0.75143
ENSG00000197106,SLC6A17,39,-2.0520,184,0.44769,98,-0.5495,173,0.93147
ENSG00000116396,KCNC4,34,-0.7181,46,-0.1948,57,0.15051,58,0.43546
ENSG00000134248,LAMTOR5,152,0.63123,80,-0.4790,49,-1.2267,109,0.01027
ENSG00000177301,KCNA2,34,-1.9365,67,-0.8066,116,0.05529,144,1.20314
ENSG00000259834,AL365361.1,13,-1.0630,11,-1.1034,24,0.03139,30,0.93900
ENSG00000121931,LRIF1,50,0.21722,20,-1.2534,45,0.02855,47,0.17355
ENSG00000134255,CEPT1,29,0.01482,11,-1.4295,27,-0.1363,32,0.41671
ENSG00000116455,WDR77,19,0.33082,4,-1.9756,10,-0.7138,18,0.43584
ENSG00000116459,ATP5PB,160,0.00679,58,-1.5571,95,-0.8041,187,0.65832
ENSG00000116473,RAP1A,50,0.12977,35,-0.4377,32,-0.5703,49,0.24376
ENSG00000197852,INKA2,31,-0.3859,36,-0.1065,35,-0.1734,42,0.34745
ENSG00000171385,KCND3,88,-0.6211,84,-0.6338,99,-0.3750,150,0.73815
ENSG00000143079,CTTNBP2NL,40,0.15937,40,0.13086,42,0.19932,34,-0.2362
ENSG00000116489,CAPZA1,53,0.08984,43,-0.2651,33,-0.6703,54,0.24485
ENSG00000155366,RHOC,181,2.81919,35,-0.7577,27,-1.1459,23,-2.1525
ENSG00000155380,SLC16A1,50,0.81993,41,0.36397,13,-1.3238,28,-0.4336
ENSG00000081026,MAGI3,51,-0.9345,137,0.70879,144,0.79608,84,-0.1847
ENSG00000116793,PHTF1,12,-1.3484,28,0.04192,67,1.56132,25,-0.2311
ENSG00000081019,RSBN1,34,-0.9816,36,-0.8150,86,0.56769,70,0.54802
ENSG00000134262,AP4B1,9,-1.2009,5,-2.1015,49,1.55475,21,0.18652
ENSG00000163349,HIPK1,63,0.23761,27,-1.0949,53,-0.0633,57,0.16298
ENSG00000197323,TRIM33,58,-0.7516,86,-0.0690,151,0.86307,91,0.04112
ENSG00000116752,BCAS2,57,-0.4461,66,-0.1674,67,-0.1433,81,0.39463
ENSG00000213281,NRAS,22,-0.2525,7,-1.8903,34,0.48218,28,0.39187
ENSG00000009307,CSDE1,226,-0.5536,292,-0.1012,288,-0.1221,346,0.42347
ENSG00000163399,ATP1A1,150,-1.9993,131,-2.0812,457,-0.1829,706,1.66624
ENSG00000143061,IGSF3,6,-2.3376,9,-1.5052,29,0.19804,34,1.43455
ENSG00000134247,PTGFRN,18,-0.9302,15,-1.1529,11,-1.5093,41,1.40484
ENSG00000198162,MAN1A2,1057,0.21427,2452,1.66582,729,-0.4019,685,-0.9507
ENSG00000065183,WDR3,20,0.03174,15,-0.4084,5,-1.9292,23,0.57517
ENSG00000092621,PHGDH,191,3.18091,14,-2.0832,6,-3.1708,24,-2.0321
ENSG00000134250,NOTCH2,105,2.21978,17,-1.2351,10,-1.9819,25,-1.2329
ENSG00000265808,SEC22B,70,-0.0728,50,-0.6087,47,-0.6893,83,0.47331
ENSG00000226067,LINC00623,64,1.34285,21,-0.7083,15,-1.2052,27,-0.5716
ENSG00000171943,SRGAP2C,56,-0.3601,72,0.06223,75,0.12267,72,0.15268
ENSG00000232527,LINC02802,42,0.61792,41,0.50601,20,-0.5938,26,-0.4818
ENSG00000196369,SRGAP2B,29,-0.4790,40,0.08320,43,0.21021,40,0.17483
ENSG00000162825,NBPF20,28,-0.7376,105,1.50902,88,1.18494,31,-1.0052
ENSG00000265491,RNF115,60,-0.2830,47,-0.6528,118,0.84786,70,-0.0186
ENSG00000186141,POLR3C,15,-0.7121,8,-1.5796,39,0.93162,24,0.35200
ENSG00000198483,ANKRD35,64,1.64234,19,-0.6410,16,-0.9465,21,-0.9291
ENSG00000131779,PEX11B,20,-0.7390,18,-0.8382,26,-0.2708,37,0.82728
ENSG00000265241,RBM8A,122,0.02298,196,0.80325,87,-0.5162,113,-0.2197
ENSG00000272031,ANKRD34A,12,-1.5968,18,-0.8887,45,0.56546,38,0.81967
ENSG00000121851,POLR3GL,63,0.59073,49,0.07811,36,-0.3991,42,-0.3316
ENSG00000265972,TXNIP,107,2.39933,37,-0.0218,40,0.10951,14,-2.3646
ENSG00000268043,NBPF12,18,-0.2687,25,0.23049,94,2.77335,10,-1.9395
ENSG00000131791,PRKAB2,11,-1.0789,11,-0.9092,25,0.30246,25,0.76192
ENSG00000178104,PDE4DIP,296,-0.0506,331,0.13346,649,1.28291,246,-0.6768
ENSG00000159164,SV2A,99,-1.8402,193,-0.7224,300,-0.0294,394,1.18666
ENSG00000264522,OTUD7B,36,0.97019,41,1.05097,28,0.43711,13,-1.4568
ENSG00000136631,VPS45,47,0.45876,24,-0.6511,29,-0.3416,36,-0.0144
ENSG00000023902,PLEKHO1,103,0.66659,88,0.32283,56,-0.4157,62,-0.4868
ENSG00000143401,ANP32E,178,0.48666,262,1.07854,103,-0.4594,109,-0.7249
ENSG00000117362,APH1A,38,1.01980,6,-1.8527,16,-0.4860,21,-0.2354
ENSG00000266472,MRPS21,225,0.28654,120,-0.7351,127,-0.6572,205,0.23221
ENSG00000117360,PRPF3,22,0.19731,31,0.71888,52,1.60772,12,-1.3549
ENSG00000163125,RPRD2,41,-0.5918,42,-0.4920,61,0.08847,65,0.49489
ENSG00000143384,MCL1,65,1.60171,27,-0.1421,22,-0.4976,20,-1.1450
ENSG00000143420,ENSA,280,-0.0724,257,-0.1983,226,-0.4042,312,0.25874
ENSG00000143437,ARNT,9,-1.1569,22,0.27266,23,0.35804,20,0.34752
ENSG00000143418,CERS2,51,2.22921,6,-1.6302,20,0.14652,10,-1.6977
ENSG00000197622,CDC42SE1,28,0.54047,14,-0.5825,23,0.16973,19,-0.2769
ENSG00000213190,MLLT11,224,-0.4183,284,0.00032,188,-0.6473,320,0.47709
ENSG00000163156,SCNM1,35,0.68398,27,0.14356,14,-0.8826,22,-0.3112
ENSG00000163159,VPS72,29,-0.0453,17,-0.8169,34,0.22330,31,0.18804
ENSG00000159352,PSMD4,134,-0.2997,145,-0.1396,120,-0.4418,176,0.39745
ENSG00000143393,PI4KB,44,-0.1569,22,-1.1645,53,0.14700,53,0.37238
ENSG00000143416,SELENBP1,58,3.05157,2,-3.2308,4,-2.0314,8,-1.8958
ENSG00000159377,PSMB4,176,0.13057,97,-0.8163,91,-0.9070,183,0.43563
ENSG00000143442,POGZ,54,-0.3220,30,-1.1993,107,0.83359,67,0.13296
ENSG00000143376,SNX27,61,-0.4193,104,0.45895,79,0.01230,79,0.05575
ENSG00000159409,CELF3,21,-0.4198,31,0.21160,20,-0.4291,29,0.32287
ENSG00000143436,MRPL9,45,0.95565,10,-1.5238,13,-1.0783,27,-0.0820
ENSG00000159445,THEM4,20,0.20326,17,-0.0941,16,-0.2326,18,-0.0250
ENSG00000197747,S100A10,131,3.76053,20,-0.7867,5,-2.6913,8,-3.0822
ENSG00000163191,S100A11,56,2.71360,22,0.38490,9,-0.9445,5,-2.6074
ENSG00000197956,S100A6,648,2.00996,213,-0.3027,98,-1.4928,162,-1.3055
ENSG00000188643,S100A16,199,2.83180,37,-0.7954,16,-2.0328,28,-1.9971
ENSG00000189171,S100A13,454,1.75831,219,0.16476,53,-2.0045,133,-1.1454
ENSG00000160678,S100A1,417,2.21631,120,-0.4057,27,-2.6169,95,-1.3688
ENSG00000160679,CHTOP,49,0.13425,27,-0.8011,44,-0.0264,47,0.16055
ENSG00000143553,SNAPIN,34,1.16455,6,-1.5716,13,-0.5099,17,-0.3974
ENSG00000143621,ILF2,62,0.07899,29,-1.0963,40,-0.6232,67,0.46563
ENSG00000143624,INTS3,48,-0.2683,19,-1.6390,74,0.46803,61,0.37486
ENSG00000143614,GATAD2B,28,-0.7958,34,-0.4029,49,0.16036,51,0.54347
ENSG00000198837,DENND4B,55,0.12125,60,0.25139,40,-0.3883,51,-0.0529
ENSG00000143543,JTB,171,0.66260,83,-0.5848,65,-0.9538,119,-0.0404
ENSG00000143545,RAB13,213,2.03821,107,0.39028,73,-0.2169,39,-1.9546
ENSG00000177954,RPS27,2187,1.37524,1578,0.57414,437,-1.4416,788,-1.0189
ENSG00000143549,TPM3,394,-0.3387,975,1.20861,406,-0.2552,434,-0.3218
ENSG00000143612,C1orf43,137,0.41034,111,0.00985,72,-0.6625,107,-0.0932
ENSG00000143569,UBAP2L,57,-0.2803,66,-0.0349,40,-0.8027,76,0.44698
ENSG00000143575,HAX1,45,0.02731,42,-0.0795,20,-1.2280,49,0.34968
ENSG00000160714,UBE2Q1,83,-0.5693,116,0.01108,107,-0.1206,127,0.38740
ENSG00000160716,CHRNB2,15,-0.6695,24,0.09794,17,-0.3755,25,0.49594
ENSG00000160710,ADAR,106,-0.5557,121,-0.2945,124,-0.2538,167,0.54475
ENSG00000143603,KCNN3,114,1.88865,29,-0.7275,52,0.14482,27,-1.4971
ENSG00000163344,PMVK,122,0.72286,61,-0.4752,60,-0.5152,78,-0.2267
ENSG00000163346,PBXIP1,168,1.64157,44,-0.8363,32,-1.3255,58,-0.8118
ENSG00000163348,PYGO2,11,-0.9109,23,0.28213,38,1.12724,18,-0.1883
ENSG00000160691,SHC1,35,1.08316,12,-0.8356,17,-0.2218,17,-0.5379
ENSG00000160688,FLAD1,23,0.31540,1,-4.3808,15,-0.3915,22,0.49808
ENSG00000143537,ADAM15,31,0.99721,9,-1.1208,25,0.51579,15,-0.6923
ENSG00000179085,DPM3,79,0.87306,28,-0.8871,10,-2.3978,51,0.05192
ENSG00000163463,KRTCAP2,110,1.14059,19,-1.7625,35,-0.8876,57,-0.2586
ENSG00000173171,MTX1,32,0.75548,9,-1.2920,13,-0.7919,21,-0.0030
ENSG00000177628,GBA,25,-1.4610,33,-0.9575,89,0.62057,72,0.75426
ENSG00000160767,FAM189B,35,0.25678,23,-0.4556,18,-0.8531,33,0.22703
ENSG00000116521,SCAMP3,49,0.22400,12,-1.9588,39,-0.1740,47,0.34987
ENSG00000160752,FDPS,126,0.93814,23,-1.8108,49,-0.7001,75,-0.1109
ENSG00000160753,RUSC1,41,-1.0361,38,-1.0519,61,-0.3504,96,1.08047
ENSG00000116539,ASH1L,251,-0.6386,698,1.09680,473,0.43026,327,-0.3571
ENSG00000163374,YY1AP1,46,0.00057,18,-1.4293,50,0.11915,51,0.32484
ENSG00000132676,DAP3,31,-0.0903,22,-0.6268,25,-0.4222,36,0.41159
ENSG00000116580,GON4L,39,-0.7947,63,0.01828,190,1.96047,49,-0.7524
ENSG00000132718,SYT11,361,-0.8314,350,-0.8067,555,-0.0884,707,0.79533
ENSG00000132680,KHDC4,17,-0.4464,1,-3.7986,47,1.23067,24,0.18431
ENSG00000116584,ARHGEF2,32,-1.0478,71,0.28252,73,0.33363,65,0.30967
ENSG00000163479,SSR2,74,0.37811,36,-0.7944,34,-0.8891,64,0.23238
ENSG00000160803,UBQLN4,64,0.14279,46,-0.3941,69,0.23075,58,-0.0575
ENSG00000116586,LAMTOR2,118,0.63527,26,-1.7607,30,-1.5677,91,0.32354
ENSG00000160789,LMNA,69,2.19190,16,-0.6807,20,-0.3406,13,-1.6637
ENSG00000160785,SLC25A44,18,-1.1628,32,-0.2052,35,-0.0372,43,0.73463
ENSG00000160781,PAQR6,113,0.95519,211,1.97593,19,-1.9302,39,-1.5351
ENSG00000198952,SMG5,29,0.05847,22,-0.3782,27,-0.0980,30,0.12517
ENSG00000163468,CCT3,151,0.32660,51,-1.4062,96,-0.4383,136,0.27840
ENSG00000125462,C1orf61,1131,1.90936,304,-0.6733,121,-2.0541,330,-1.0239
ENSG00000116604,MEF2D,51,-0.6936,56,-0.4840,66,-0.2437,91,0.68404
ENSG00000163382,NAXE,55,-0.0286,29,-1.0311,27,-1.1045,66,0.65435
ENSG00000160818,GPATCH4,102,-0.1975,211,1.03402,92,-0.3362,105,-0.2676
ENSG00000132692,BCAN,325,1.77321,87,-0.7438,66,-1.1599,101,-0.9937
ENSG00000132688,NES,54,1.77642,27,0.21138,22,-0.1038,13,-1.6002
ENSG00000143319,ISG20L2,22,0.20686,14,-0.5128,18,-0.0809,20,0.05287
ENSG00000143314,MRPL24,68,0.26008,42,-0.5213,37,-0.6972,62,0.20523
ENSG00000143321,HDGF,116,0.88326,77,0.07544,51,-0.5638,62,-0.5290
ENSG00000143294,PRCC,51,-0.1031,33,-0.7578,32,-0.8123,62,0.56955
ENSG00000132694,ARHGEF11,13,-0.8726,27,0.35234,30,0.51051,22,0.11509
ENSG00000163565,IFI16,86,2.80103,33,0.32859,15,-0.8662,8,-2.7266
ENSG00000162706,CADM3,65,-1.4955,55,-1.6290,154,-0.0494,209,1.29991
ENSG00000158710,TAGLN2,62,2.17283,22,-0.0561,9,-1.4565,13,-1.5765
ENSG00000177807,KCNJ10,146,1.88846,40,-0.6499,18,-1.8647,43,-1.0294
ENSG00000143315,PIGM,20,-0.2130,12,-0.9444,28,0.35604,24,0.26706
ENSG00000162728,KCNJ9,27,-1.4100,37,-0.8362,62,-0.0114,79,1.04763
ENSG00000162729,IGSF8,35,-1.2989,21,-1.9299,81,0.10298,98,1.18132
ENSG00000018625,ATP1A2,1308,2.00685,232,-1.2557,169,-1.7260,367,-1.0396
ENSG00000143318,CASQ1,16,-0.1751,18,0.00375,10,-0.9193,20,0.39129
ENSG00000162734,PEA15,923,0.84016,486,-0.3249,488,-0.3176,524,-0.4262
ENSG00000132716,DCAF8,47,-0.9372,62,-0.4163,94,0.24021,94,0.58047
ENSG00000162735,PEX19,43,-0.4010,27,-1.0750,31,-0.8517,66,0.86990
ENSG00000122218,COPA,108,-0.1499,74,-0.7226,103,-0.2121,130,0.40750
ENSG00000162736,NCSTN,40,0.64064,7,-2.0549,24,-0.2574,29,0.05105
ENSG00000215845,TSTD1,62,0.53347,31,-0.6221,18,-1.4350,49,0.16736
ENSG00000158773,USF1,16,-0.5700,2,-3.3146,14,-0.7256,30,1.25677
ENSG00000162755,KLHDC9,27,0.65351,7,-1.4580,12,-0.6728,19,0.08297
ENSG00000143256,PFDN2,139,-0.0502,184,0.41502,73,-1.0353,148,0.15236
ENSG00000158793,NIT1,17,-0.3835,4,-2.5352,14,-0.6591,27,1.03589
ENSG00000158796,DEDD,12,-0.9286,24,0.22423,31,0.63703,22,0.13166
ENSG00000143222,UFC1,134,0.90619,62,-0.4699,54,-0.7023,76,-0.3375
ENSG00000158850,B4GALT3,12,-0.5662,12,-0.6108,11,-0.7422,21,0.81673
ENSG00000158864,NDUFS2,85,-0.7340,74,-0.8666,91,-0.5659,161,0.93968
ENSG00000158882,TOMM40L,34,-0.3304,29,-0.5303,29,-0.5503,48,0.58417
ENSG00000248485,PCP4L1,36,-0.2476,36,-0.1931,15,-1.5383,48,0.64176
ENSG00000143252,SDHC,123,-0.1356,169,0.39108,106,-0.3572,134,0.04603
ENSG00000118217,ATF6,64,-0.0618,61,-0.1381,78,0.26209,66,-0.0150
ENSG00000198929,NOS1AP,21,-1.8411,101,0.68318,100,0.67231,70,0.20113
ENSG00000152332,UHMK1,42,-1.7845,176,0.54157,99,-0.3886,150,0.74129
ENSG00000117143,UAP1,25,0.14640,12,-0.9152,22,-0.0702,24,0.19480
ENSG00000162733,DDR2,66,1.87043,35,0.40286,18,-0.6735,15,-1.6117
ENSG00000117152,RGS4,184,-1.5207,283,-0.7622,368,-0.3530,597,1.22713
ENSG00000143248,RGS5,94,-0.7653,126,-0.2503,78,-0.9803,180,0.87228
ENSG00000185630,PBX1,110,-0.8931,176,-0.0889,172,-0.1210,215,0.59697
ENSG00000143198,MGST3,318,0.32606,217,-0.3251,109,-1.3707,283,0.23711
ENSG00000143149,ALDH9A1,119,1.56063,29,-1.0038,32,-0.8750,43,-0.7818
ENSG00000143183,TMCO1,124,0.27039,62,-0.8598,111,0.05606,108,0.04268
ENSG00000188859,FAM78B,11,-1.1580,10,-1.1450,49,1.37164,23,0.17114
ENSG00000143157,POGK,34,-0.2567,64,0.78901,29,-0.5002,39,-0.0415
ENSG00000143195,ILDR2,26,-0.8246,29,-0.5687,36,-0.2408,51,0.78238
ENSG00000143190,POU2F1,43,0.41397,20,-0.7970,68,1.15276,28,-0.6315
ENSG00000143162,CREG1,41,-0.0198,14,-1.6385,46,0.18426,45,0.34399
ENSG00000197965,MPZL1,36,0.61637,20,-0.4173,23,-0.1824,24,-0.2549
ENSG00000143158,MPC2,125,0.05521,41,-1.6560,80,-0.6565,140,0.59578
ENSG00000143164,DCAF6,73,-1.1661,124,-0.2652,141,-0.0624,176,0.77023
ENSG00000143155,TIPRL,46,-0.6349,36,-0.9515,92,0.52908,74,0.42904
ENSG00000143153,ATP1B1,356,-1.9741,544,-1.2133,864,-0.5042,1630,1.62034
ENSG00000143156,NME7,16,-0.9044,13,-1.1406,51,1.05432,29,0.28731
ENSG00000117475,BLZF1,22,-0.1466,33,0.48060,30,0.37366,22,-0.2621
ENSG00000117477,CCDC181,39,-1.0694,102,0.54198,78,0.09745,79,0.29584
ENSG00000075945,KIFAP3,103,-1.1874,138,-0.6463,232,0.17767,251,0.80034
ENSG00000116132,PRRX1,110,2.75708,28,-0.3076,22,-0.6760,13,-2.3747
ENSG00000117523,PRRC2C,502,-0.6164,855,0.28639,1348,1.06031,659,-0.2818
ENSG00000117533,VAMP4,38,-0.3919,30,-0.7002,51,0.11304,53,0.42814
ENSG00000010165,EEF1AKNMT,23,0.15891,12,-0.8246,15,-0.5510,23,0.32254
ENSG00000197959,DNM3,50,-2.0370,137,-0.3786,173,-0.0107,222,1.11398
ENSG00000094975,SUCO,45,0.19822,33,-0.3104,56,0.50639,38,-0.2454
ENSG00000117592,PRDX6,234,1.72628,32,-1.7866,39,-1.4840,82,-0.7126
ENSG00000234741,GAS5,142,0.73910,184,1.08062,39,-1.3718,76,-0.7343
ENSG00000135870,RC3H1,9,-1.3767,24,0.11713,31,0.55013,25,0.40233
