Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000175130,MARCKSL1,39,-2.5446,64,-2.1058,256,0.29658,118,-0.9235,129,-0.8604,293,0.51807,977,2.92141
ENSG00000160058,BSDC1,79,0.50886,45,-0.4600,60,0.08117,79,0.51061,36,-0.8055,81,0.56418,68,0.26584
ENSG00000160062,ZBTB8A,19,0.17690,12,-0.7179,11,-0.6683,15,-0.2432,22,0.39955,22,0.39498,27,0.72416
ENSG00000176261,ZBTB8OS,15,-0.9035,30,0.11028,11,-1.4359,27,-0.0401,50,1.13073,9,-1.6666,29,0.04889
ENSG00000162521,RBBP4,110,0.11632,103,0.01877,104,0.02297,80,-0.3765,92,-0.1887,102,0.00121,132,0.42135
ENSG00000162522,KIAA1522,12,-0.5456,17,-0.0263,11,-0.6463,18,0.04013,36,1.48752,6,-1.4580,2,-3.0449
ENSG00000134684,YARS,75,-0.2760,151,1.27094,48,-0.9477,36,-1.3836,98,0.17462,46,-1.0309,36,-1.3931
ENSG00000160097,FNDC5,17,-0.5128,30,0.44928,3,-2.8997,36,0.61987,42,1.04312,5,-2.3545,9,-1.5392
ENSG00000121905,HPCA,88,-0.2731,170,1.14670,73,-0.5569,59,-0.8973,136,0.48726,29,-1.9468,15,-2.8794
ENSG00000121900,TMEM54,13,-1.5088,41,0.32450,1,-5.0600,50,0.57414,57,0.92910,17,-1.0793,33,-0.0742
ENSG00000116514,RNF19B,10,-0.5274,23,1.24212,1,-3.9115,13,-0.0517,17,0.39523,2,-2.3614,7,-1.0106
ENSG00000004455,AK2,12,-1.2208,23,-0.3552,25,-0.1508,25,-0.1800,28,0.00842,37,0.46217,53,1.07397
ENSG00000142920,AZIN2,9,-0.9447,19,0.24065,13,-0.3437,14,-0.2356,22,0.50239,11,-0.6591,19,0.22984
ENSG00000160094,ZNF362,25,0.52253,18,0.00492,11,-0.7177,22,0.32858,17,-0.0586,12,-0.6229,21,0.22645
ENSG00000134686,PHC2,54,0.11321,50,-0.0046,22,-1.2833,66,0.44444,47,-0.1330,38,-0.4395,79,0.74542
ENSG00000163866,SMIM12,43,-0.0992,72,1.09089,28,-0.7451,32,-0.5630,53,0.28278,5,-3.1437,23,-1.0462
ENSG00000116544,DLGAP3,28,-0.1045,34,0.21592,34,0.16389,44,0.61942,30,-0.0172,32,0.11139,3,-3.1659
ENSG00000163867,ZMYM6,27,0.16327,28,0.32268,11,-1.1404,8,-1.6336,26,0.12795,33,0.50548,26,0.10917
ENSG00000116560,SFPQ,385,0.71570,200,-0.4345,197,-0.3715,173,-0.5778,146,-0.9130,327,0.43784,521,1.24562
ENSG00000146463,ZMYM4,59,-0.1181,56,-0.2277,93,0.62614,44,-0.5518,75,0.31595,62,-0.0304,55,-0.2233
ENSG00000142687,KIAA0319L,72,0.24357,66,0.12139,82,0.44866,78,0.36656,53,-0.2644,35,-0.8721,49,-0.3672
ENSG00000020129,NCDN,388,-0.0133,650,1.20800,249,-0.7101,243,-0.7438,440,0.21200,113,-1.8934,93,-2.1809
ENSG00000126067,PSMB2,81,0.12011,102,0.67363,50,-0.6275,57,-0.4305,70,-0.1427,53,-0.5395,66,-0.2160
ENSG00000142686,C1orf216,90,0.08250,132,0.99359,44,-1.0340,42,-1.0951,110,0.46075,40,-1.1685,26,-1.8303
ENSG00000134698,AGO4,21,0.74989,12,-0.2183,3,-1.9603,26,1.10397,13,-0.0247,5,-1.3988,16,0.22737
ENSG00000092847,AGO1,57,0.55000,38,-0.1161,19,-1.1520,51,0.36050,37,-0.1689,47,0.23627,43,0.10272
ENSG00000126070,AGO3,62,0.10003,44,-0.5602,55,-0.0966,63,0.10762,27,-1.2669,97,0.83806,122,1.23678
ENSG00000116863,ADPRHL2,16,-0.2089,25,0.64494,18,-0.0677,11,-0.7988,12,-0.7552,21,0.20556,21,0.19137
ENSG00000054116,TRAPPC3,23,-0.5403,48,0.85032,24,-0.4835,14,-1.2781,33,-0.0247,38,0.21361,21,-0.6930
ENSG00000116871,MAP7D1,155,-0.2846,203,0.18622,183,-0.0259,123,-0.6466,179,-0.0704,138,-0.4711,293,0.75013
ENSG00000054118,THRAP3,209,0.27730,184,0.09380,244,0.52950,141,-0.3509,130,-0.5292,119,-0.6113,236,0.47386
ENSG00000196182,STK40,25,0.47813,16,-0.3254,18,-0.0183,29,0.68286,24,0.43394,13,-0.6027,7,-1.4057
ENSG00000181817,LSM10,23,-0.5317,35,0.14477,4,-3.0383,44,0.44665,50,0.78473,32,-0.0391,21,-0.7086
ENSG00000116885,OSCP1,13,0.21035,21,1.42184,2,-2.7181,7,-0.8365,14,0.30095,3,-2.0342,1,-2.9141
ENSG00000116898,MRPS15,22,-0.9660,50,0.41292,40,-0.0607,21,-1.0163,56,0.57332,43,0.04671,25,-0.7879
ENSG00000163873,GRIK3,53,1.47074,16,-0.5619,52,1.44603,22,-0.0255,12,-0.9479,11,-1.0592,9,-1.2917
ENSG00000163875,MEAF6,88,-0.3034,150,0.76397,129,0.30570,108,0.00931,88,-0.3503,67,-0.7366,52,-1.1279
ENSG00000163877,SNIP1,24,0.39032,20,0.11291,39,1.20339,9,-1.0732,10,-0.9798,18,-0.0497,17,-0.1182
ENSG00000134697,GNL2,35,0.39813,29,0.12680,22,-0.3294,25,-0.0994,19,-0.6143,29,0.12516,35,0.42529
ENSG00000116922,C1orf109,22,0.61916,22,0.83658,2,-2.8544,4,-1.8787,12,-0.3509,21,0.55389,11,-0.5162
ENSG00000185090,MANEAL,18,-0.0050,30,1.12010,2,-3.3418,10,-0.9238,17,-0.1057,22,0.26628,8,-1.2222
ENSG00000197982,C1orf122,78,-1.1155,136,-0.3178,122,-0.4193,140,-0.2034,229,0.68347,169,0.09093,221,0.53122
ENSG00000188786,MTF1,22,0.15604,13,-0.8117,11,-0.9040,26,0.44568,9,-1.3514,36,0.99733,47,1.46983
ENSG00000183431,SF3A3,48,0.07514,53,0.31562,57,0.36406,39,-0.2365,44,-0.0718,27,-0.8269,39,-0.2586
ENSG00000183520,UTP11,23,-0.5000,36,0.20703,37,0.20473,30,-0.1449,22,-0.6261,54,0.84936,28,-0.2553
ENSG00000116954,RRAGC,58,0.12875,61,0.24671,43,-0.3573,26,-1.1272,51,-0.0837,59,0.14186,68,0.37961
ENSG00000174574,AKIRIN1,84,0.10543,90,0.30091,49,-0.7328,58,-0.4727,92,0.29979,55,-0.5448,82,0.07533
ENSG00000168653,NDUFS5,306,-0.8800,668,0.47265,343,-0.7010,467,-0.2213,851,0.89089,343,-0.7010,206,-1.4752
ENSG00000127603,MACF1,432,0.10525,210,-1.2143,278,-0.5885,410,0.01969,184,-1.3183,1095,1.73882,833,1.22040
ENSG00000090621,PABPC4,57,0.02619,45,-0.4142,70,0.36038,70,0.36876,51,-0.1679,34,-0.7637,90,0.79119
ENSG00000116983,HPCAL4,380,0.43115,286,-0.0356,394,0.49033,331,0.20702,274,-0.1081,280,-0.0651,122,-1.3454
ENSG00000084072,PPIE,17,-0.9314,42,0.58566,3,-3.1991,26,-0.3184,46,0.69244,22,-0.5680,33,0.03630
ENSG00000131236,CAP1,98,-0.4278,146,0.26019,97,-0.4459,72,-0.9023,119,-0.1443,215,0.83874,133,0.04353
ENSG00000131238,PPT1,67,-0.9814,186,0.86722,83,-0.6627,114,-0.1710,146,0.25737,101,-0.3596,54,-1.3136
ENSG00000117000,RLF,34,0.24203,28,-0.0934,34,0.21523,32,0.13436,17,-0.9339,38,0.41514,38,0.42199
ENSG00000259943,AL050341.2,6,-1.3006,15,-0.0734,0,-6.8012,15,-0.0540,17,0.22276,41,1.65799,13,-0.2715
ENSG00000084073,ZMPSTE24,32,-0.0335,42,0.49442,17,-0.9947,36,0.14046,23,-0.5988,40,0.28231,34,0.04685
ENSG00000049089,COL9A2,6,-2.2675,6,-2.4059,65,1.53525,20,-0.3892,17,-0.7607,29,0.15736,91,2.22585
ENSG00000084070,SMAP2,192,0.46901,193,0.64687,216,0.66495,107,-0.4739,114,-0.4121,43,-1.8369,76,-0.9908
ENSG00000117016,RIMS3,140,-0.0100,172,0.42785,54,-1.4667,137,-0.0512,231,0.95953,81,-0.8645,20,-2.8873
ENSG00000066136,NFYC,33,0.27755,35,0.52820,4,-2.8414,19,-0.5468,42,0.82791,9,-1.7032,20,-0.4964
ENSG00000127124,HIVEP3,41,0.75595,22,-0.2595,12,-1.1310,45,0.92515,27,0.10754,20,-0.3481,16,-0.7149
ENSG00000198815,FOXJ3,64,0.25586,56,0.02735,71,0.41429,84,0.69911,50,-0.1733,37,-0.6027,26,-1.1579
ENSG00000177181,RIMKLA,50,0.18331,63,0.75910,24,-0.9888,37,-0.2975,62,0.61006,19,-1.3270,5,-3.0722
ENSG00000127125,PPCS,30,-0.9254,50,-0.1533,56,0.04439,50,-0.1305,77,0.65637,58,0.12034,44,-0.3303
ENSG00000186409,CCDC30,95,1.12130,38,-0.4984,78,0.76349,48,-0.0150,30,-0.8006,56,0.20973,37,-0.4453
ENSG00000065978,YBX1,44,-1.0938,43,-1.3597,117,0.42296,101,0.18033,99,0.17576,158,0.92839,155,0.89443
ENSG00000164008,C1orf50,11,-0.6358,17,0.09601,18,0.16947,10,-0.6515,24,0.72059,5,-1.7662,19,0.27576
ENSG00000177868,SVBP,31,-0.7497,49,-0.0187,46,-0.1241,45,-0.1471,66,0.54512,43,-0.2243,51,0.04588
ENSG00000117394,SLC2A1,18,-0.5644,16,-0.8862,9,-1.6233,35,0.43532,42,0.90761,43,0.80223,25,-0.0836
ENSG00000117395,EBNA1BP2,51,-0.4722,87,0.48111,29,-1.3092,37,-0.9610,107,0.84162,41,-0.8030,59,-0.2515
ENSG00000179178,TMEM125,3,-2.8422,6,-2.4512,40,0.79564,20,-0.3409,6,-2.1078,8,-1.6911,145,3.64540
ENSG00000066322,ELOVL1,10,-1.7645,11,-1.8313,41,0.42310,18,-0.8529,14,-1.2670,42,0.48875,141,2.84684
ENSG00000159479,MED8,18,-0.2239,31,0.88679,0,-5.2117,15,-0.4722,19,-0.2025,24,0.21064,21,0.02337
ENSG00000198198,SZT2,17,0.02547,15,-0.2469,11,-0.6085,5,-1.7375,7,-1.3827,37,1.29189,40,1.43926
ENSG00000178922,HYI,6,-1.3879,8,-1.1395,5,-1.5395,18,0.24180,23,0.70144,29,1.00465,27,0.90424
ENSG00000142949,PTPRF,84,-0.2389,130,0.64396,44,-1.2126,79,-0.3317,91,-0.1262,73,-0.4617,122,0.36227
ENSG00000066135,KDM4A,28,1.12253,17,0.38084,7,-0.9880,17,0.30710,8,-0.9613,2,-2.5450,20,0.55896
ENSG00000126091,ST3GAL3,26,-0.5349,42,0.31425,8,-2.1974,62,0.90527,47,0.49464,15,-1.3143,29,-0.3151
ENSG00000117408,IPO13,35,-0.8875,48,-0.4909,93,0.67876,35,-0.8888,49,-0.3813,57,-0.1185,153,1.57087
ENSG00000117410,ATP6V0B,314,-0.0794,534,1.13588,213,-0.6860,152,-1.2002,315,-0.0849,197,-0.8031,193,-0.8385
ENSG00000117411,B4GALT2,57,-0.0055,41,-0.6315,35,-0.7511,70,0.31532,67,0.29845,102,0.96012,50,-0.2150
ENSG00000159214,CCDC24,13,-0.0660,20,0.88856,1,-3.4953,8,-0.7365,18,0.49538,11,-0.2962,6,-1.2108
ENSG00000178028,DMAP1,72,0.19779,92,0.81797,50,-0.3969,36,-0.8824,52,-0.3705,57,-0.1768,45,-0.5530
ENSG00000117419,ERI3,100,-0.1177,113,0.10313,119,0.16368,95,-0.1957,131,0.36659,71,-0.6449,89,-0.3020
ENSG00000187147,RNF220,97,-0.1183,103,-0.0231,65,-0.7436,84,-0.3339,132,0.43416,76,-0.4971,148,0.57222
ENSG00000142937,RPS8,437,-0.7811,439,-0.9375,812,0.19259,642,-0.1823,1022,0.66503,926,0.40809,1024,0.57712
ENSG00000070785,EIF2B3,36,0.47717,47,1.32103,2,-3.5471,11,-1.3556,28,0.04770,12,-1.2713,13,-1.1214
ENSG00000126107,HECTD3,12,-0.1090,20,0.91986,0,-6.5908,13,-0.0661,12,-0.1360,9,-0.6065,14,0.12947
ENSG00000126088,UROD,46,-0.6600,87,0.43807,38,-0.9610,62,-0.2150,88,0.40149,69,-0.0305,56,-0.3684
ENSG00000117450,PRDX1,86,-1.4343,217,-0.0192,158,-0.5180,152,-0.5792,291,0.52752,354,0.79089,210,-0.0664
ENSG00000117448,AKR1A1,28,-0.3673,39,0.21397,15,-1.3234,23,-0.6580,63,1.15030,19,-0.9206,24,-0.6056
ENSG00000132780,NASP,91,0.34462,50,-0.7263,46,-0.7430,58,-0.3609,44,-0.8643,58,-0.3837,244,2.14498
ENSG00000159592,GPBP1L1,33,0.17437,31,0.09329,14,-1.0772,40,0.50851,27,-0.1788,11,-1.4949,50,0.87711
ENSG00000159596,TMEM69,15,0.04406,17,0.29702,11,-0.4673,13,-0.2194,18,0.42438,7,-1.1125,13,-0.1557
ENSG00000086015,MAST2,16,-0.5341,24,0.14225,9,-1.3353,22,-0.0041,37,0.98953,19,-0.2344,10,-1.1495
ENSG00000117461,PIK3R3,30,0.34780,26,0.15104,17,-0.4989,24,-0.0079,31,0.46416,20,-0.3220,10,-1.2986
ENSG00000085998,POMGNT1,51,-0.1114,62,0.26252,34,-0.7469,60,0.13808,35,-0.7425,53,-0.0649,94,0.88369
ENSG00000132128,LRRC41,23,-0.1744,30,0.27510,12,-1.1520,18,-0.6031,36,0.58078,21,-0.3354,26,4.16650
ENSG00000173660,UQCRH,172,-1.0368,425,0.50923,229,-0.6013,245,-0.4964,597,1.13924,156,-1.1921,90,-2.0008
ENSG00000117481,NSUN4,21,0.31663,22,0.46668,7,-1.2992,12,-0.5152,16,-0.0921,6,-1.6596,29,0.85356
ENSG00000117480,FAAH,26,-0.3233,39,0.43530,17,-0.9290,29,-0.1476,17,-1.0577,27,-0.2309,67,1.27189
ENSG00000079277,MKNK1,13,-0.6892,20,-0.0929,23,0.17645,25,0.29124,21,0.00342,21,0.01404,24,0.24527
ENSG00000123472,ATPAF1,88,-0.4314,132,0.26997,51,-1.2769,119,0.03801,165,0.66124,108,-0.1122,70,-0.7897
ENSG00000159658,EFCAB14,51,-0.7666,52,-0.9090,67,-0.3711,74,-0.2141,94,0.20697,156,1.03287,150,0.95454
ENSG00000186377,CYP4X1,18,0.48814,23,1.42203,7,-0.9407,16,0.29892,9,-0.5729,0,-5.2531,1,-3.6345
ENSG00000162368,CMPK1,126,-0.2155,165,0.28551,85,-0.8218,140,-0.0442,196,0.57946,115,-0.3592,88,-0.7632
ENSG00000132122,SPATA6,8,-1.0047,6,-1.4798,12,-0.3725,6,-1.3452,6,-1.3731,42,1.78444,50,2.13891
ENSG00000186094,AGBL4,20,0.80317,21,1.33729,8,-0.6605,3,-1.7882,12,0.07280,0,-5.8813,1,-3.3495
ENSG00000162373,BEND5,29,0.01160,50,1.38861,8,-1.8717,17,-0.7878,31,0.14820,12,-1.3278,6,-2.3561
ENSG00000162374,ELAVL4,295,0.55014,314,0.91195,155,-0.4840,204,-0.0535,200,-0.0911,75,-1.5757,36,-2.6544
ENSG00000185104,FAF1,19,-0.8790,42,0.47246,26,-0.4207,22,-0.6865,33,-0.0706,45,0.44899,36,0.07736
ENSG00000123091,RNF11,473,0.04133,546,0.36220,449,-0.0413,447,-0.0484,560,0.36239,307,-0.6351,174,-1.5026
ENSG00000085832,EPS15,197,-0.0677,211,0.05108,211,0.03965,160,-0.3915,246,0.32992,166,-0.3417,198,-0.0592
ENSG00000117859,OSBPL9,19,-0.6329,19,-0.7845,24,-0.2775,23,-0.3256,27,-0.0883,54,1.03507,56,1.10284
ENSG00000078618,NRDC,167,0.58292,134,0.28743,158,0.49005,79,-0.6053,99,-0.2867,39,-1.6819,126,0.11327
ENSG00000169213,RAB3B,141,0.54648,72,-0.6400,295,1.88561,101,0.00552,44,-1.3755,69,-0.5836,97,-0.0593
ENSG00000117862,TXNDC12,13,-0.9118,33,0.73046,11,-1.1869,18,-0.4717,30,0.45135,17,-0.4890,19,-0.3565
ENSG00000134717,BTF3L4,48,-0.1867,75,0.69704,66,0.31892,33,-0.7671,48,-0.2221,34,-0.7416,43,-0.3676
ENSG00000157077,ZFYVE9,51,0.30140,53,0.50532,40,-0.0961,37,-0.2033,39,-0.1551,34,-0.3418,23,-0.9270
ENSG00000134748,PRPF38A,56,0.07999,39,-0.5732,36,-0.6141,54,0.03766,53,-0.0044,65,0.32421,96,0.97837
ENSG00000134744,TUT4,121,0.56070,51,-0.9647,49,-0.8770,73,-0.2566,42,-1.1856,179,1.24810,197,1.41996
ENSG00000162377,COA7,29,0.27252,35,0.81596,12,-1.0819,20,-0.3324,26,0.10029,4,-2.5432,22,-0.1571
ENSG00000162378,ZYG11B,221,0.45530,227,0.68173,174,0.06810,126,-0.4426,152,-0.1622,86,-1.0263,77,-1.1991
ENSG00000121310,ECHDC2,8,-1.4049,11,-1.1009,0,-7.1001,31,0.73597,8,-1.5031,86,2.75691,25,0.37920
ENSG00000116171,SCP2,63,-0.7427,114,0.24286,91,-0.1789,98,-0.0567,117,0.26311,78,-0.4134,109,0.11745
ENSG00000162384,CZIB,34,-0.1916,32,-0.3501,8,-2.3104,39,0.03585,66,1.07873,28,-0.5004,45,0.25612
ENSG00000162385,MAGOH,13,-0.4341,25,0.71204,7,-1.3622,16,-0.1827,21,0.26137,11,-0.6863,15,-0.2436
ENSG00000157193,LRP8,63,0.52787,40,-0.2343,107,1.47076,32,-0.5290,26,-0.9402,50,0.17098,28,-0.7621
ENSG00000058799,YIPF1,21,0.37766,29,1.38124,0,-6.6088,8,-1.1267,16,-0.0077,3,-2.5694,13,-0.3677
ENSG00000081870,HSPB11,28,0.40400,29,0.58014,7,-1.6194,12,-0.8526,22,0.03993,26,0.27462,14,-0.6646
ENSG00000116209,TMEM59,80,-1.0698,199,0.49470,120,-0.4385,107,-0.6174,174,0.16813,140,-0.2016,195,0.32943
ENSG00000116221,MRPL37,41,-0.4713,87,1.05130,55,-0.0026,23,-1.3115,60,0.13633,25,-1.2372,29,-1.0132
ENSG00000157216,SSBP3,314,0.49861,252,0.18171,261,0.19975,343,0.64995,180,-0.4335,180,-0.3955,96,-1.3594
ENSG00000243725,TTC4,24,-0.2116,24,-0.3145,35,0.35641,24,-0.1989,23,-0.2904,60,1.29468,16,-0.8137
ENSG00000116133,DHCR24,213,0.08303,331,1.16511,177,-0.2126,72,-1.5794,109,-1.0553,52,-2.0623,300,0.64459
ENSG00000162402,USP24,28,-0.3477,35,-0.0053,27,-0.3858,42,0.26968,41,0.30021,19,-0.9188,47,0.46647
ENSG00000162407,PLPP3,42,-2.3868,77,-1.7381,47,-2.2369,176,-0.2394,124,-0.8540,1167,3.56451,137,-0.6331
ENSG00000162409,PRKAA2,97,0.66819,76,0.33828,98,0.67230,56,-0.2135,50,-0.4486,45,-0.5527,23,-1.5979
ENSG00000162601,MYSM1,103,1.12004,64,0.42432,14,-2.0374,28,-0.9979,42,-0.3967,42,-0.3725,65,0.33148
ENSG00000177606,JUN,80,0.29457,81,0.41570,56,-0.2777,53,-0.3552,55,-0.3434,63,-0.0976,63,-0.1027
ENSG00000134709,HOOK1,82,0.80379,68,0.66779,55,0.13403,43,-0.2398,40,-0.4143,30,-0.7943,9,-2.4713
ENSG00000162599,NFIA,224,-0.1732,71,-2.1919,311,0.35343,231,-0.1286,117,-1.2706,681,1.75022,606,1.52278
ENSG00000162604,TM2D1,43,-0.2881,68,0.59998,29,-0.9085,30,-0.8504,63,0.36732,38,-0.4927,48,-0.1358
ENSG00000162607,USP1,67,0.20389,39,-0.7967,71,0.30751,42,-0.5192,42,-0.5795,76,0.41064,132,1.37586
ENSG00000116641,DOCK7,35,-0.2603,35,-0.2785,13,-1.6666,42,0.04125,25,-0.8090,111,1.74117,50,0.32117
ENSG00000125703,ATG4C,19,-0.9524,18,-1.2408,68,1.11695,12,-1.6391,22,-0.7486,21,-0.7569,131,2.41661
ENSG00000079739,PGM1,18,-1.2090,35,-0.2283,22,-0.9125,33,-0.2819,59,0.74174,85,1.28718,15,-1.4649
ENSG00000158966,CACHD1,13,-0.6940,16,-0.4166,28,0.50172,17,-0.2416,21,0.08123,42,1.18989,12,-0.8133
ENSG00000162437,RAVER2,6,-1.3562,13,-0.3898,1,-3.3002,30,1.08116,9,-0.9016,53,2.13952,10,-0.7064
ENSG00000162434,JAK1,94,0.05721,97,0.14054,100,0.16969,42,-1.1755,92,0.03150,99,0.15220,94,0.06497
ENSG00000162433,AK4,63,0.10106,47,-0.4678,30,-1.0233,69,0.25441,74,0.39902,98,0.83905,44,-0.4679
ENSG00000116675,DNAJC6,365,0.14406,426,0.53064,318,-0.0796,308,-0.1268,311,-0.1281,177,-0.9912,273,-0.3211
ENSG00000213625,LEPROT,19,-1.1215,22,-1.0912,14,-1.5647,39,-0.0804,48,0.32086,125,1.99051,44,0.12997
ENSG00000184588,PDE4B,59,-0.4373,67,-0.2794,131,0.85856,47,-0.7715,47,-0.8650,83,0.10894,161,1.22982
ENSG00000118473,SGIP1,178,0.39127,169,0.40216,169,0.30699,111,-0.3629,121,-0.2568,92,-0.6647,101,-0.5109
ENSG00000198160,MIER1,90,0.26344,58,-0.5210,175,1.42420,78,0.03937,31,-1.4710,68,-0.1888,113,0.65183
ENSG00000142864,SERBP1,228,-0.1347,213,-0.3104,364,0.62336,203,-0.3226,214,-0.2639,301,0.31052,324,0.42851
ENSG00000116717,GADD45A,41,0.62772,29,0.09356,33,0.29344,32,0.21236,21,-0.4708,22,-0.3471,20,-0.5046
ENSG00000172380,GNG12,7,-1.7573,13,-1.0622,6,-2.0308,31,0.50889,10,-1.3783,89,2.48044,38,0.82455
ENSG00000116729,WLS,36,-1.1289,40,-1.1375,25,-1.6478,109,0.63505,74,0.00531,249,2.17581,53,-0.5099
ENSG00000033122,LRRC7,121,0.72799,103,0.61832,84,0.12439,49,-0.7047,67,-0.2601,44,-0.8905,36,-1.1832
ENSG00000066557,LRRC40,19,-0.3987,29,0.33061,30,0.25753,27,0.10432,19,-0.4681,31,0.32364,18,-0.4973
ENSG00000116754,SRSF11,442,0.84748,232,-0.2648,187,-0.5456,204,-0.4089,141,-1.0702,250,-0.0894,587,1.35708
ENSG00000118454,ANKRD13C,38,0.09243,52,0.83240,27,-0.4339,17,-1.1327,39,0.13585,8,-2.1906,35,-0.0359
ENSG00000132485,ZRANB2,259,0.70289,195,0.30566,82,-1.1239,121,-0.5240,132,-0.4334,161,-0.0750,217,0.41083
ENSG00000172260,NEGR1,634,0.75430,590,0.87964,349,-0.2232,278,-0.5764,355,-0.2174,144,-1.5700,128,-1.7499
ENSG00000178965,ERICH3,277,1.07566,176,0.40278,239,0.82096,116,-0.3655,79,-1.0408,94,-0.6887,47,-1.7364
ENSG00000116791,CRYZ,8,-1.0828,24,0.89457,10,-0.6787,13,-0.3740,18,0.22257,14,-0.2718,8,-0.9965
ENSG00000162623,TYW3,68,0.62177,57,0.42443,38,-0.3248,26,-0.8866,47,0.01562,12,-2.0077,57,0.32324
ENSG00000117054,ACADM,45,-0.2061,52,0.03334,33,-0.6875,43,-0.2720,54,0.11121,79,0.70797,47,-0.1290
ENSG00000137955,RABGGTB,24,-0.3800,31,0.00998,12,-1.3917,22,-0.5134,42,0.57326,25,-0.3315,48,0.72090
ENSG00000117069,ST6GALNAC5,25,-0.8516,95,2.14218,4,-3.4219,33,-0.4020,40,-0.1407,3,-3.6809,2,-4.0759
ENSG00000142892,PIGK,32,0.13031,41,0.67927,21,-0.5510,16,-0.9352,28,-0.1167,14,-1.1236,37,0.34011
ENSG00000154027,AK5,436,0.80209,377,0.76205,326,0.31369,172,-0.6984,187,-0.6289,125,-1.1880,122,-1.2136
ENSG00000036549,AC118549.1,42,0.29736,27,-0.4764,46,0.47248,19,-0.9341,20,-0.8912,41,0.28861,76,1.32340
ENSG00000077254,USP33,164,0.34450,183,0.72102,153,0.23406,75,-0.8784,108,-0.3609,69,-1.0020,98,-0.4690
ENSG00000180488,MIGA1,163,0.06570,203,0.57249,166,0.09094,98,-0.7298,132,-0.2985,84,-0.9636,180,0.22788
ENSG00000162613,FUBP1,79,0.67755,46,-0.2472,37,-0.5428,45,-0.2124,45,-0.2670,71,0.49291,62,0.27089
ENSG00000162616,DNAJB4,25,-0.3245,35,0.30245,26,-0.2553,15,-1.0770,26,-0.2439,52,0.89730,28,-0.1372
ENSG00000137959,IFI44L,6,-1.6552,2,-3.5940,23,0.34969,20,0.09641,11,-0.8508,47,1.57330,63,2.15617
ENSG00000117114,ADGRL2,27,-0.1363,47,1.08964,5,-2.6330,34,0.21676,40,0.58858,2,-3.5997,5,-2.6911
ENSG00000137941,TTLL7,502,0.27984,311,-0.5947,592,0.55391,220,-1.0127,177,-1.4446,215,-1.0465,1405,2.16440
ENSG00000142875,PRKACB,431,-0.0255,556,0.52432,480,0.14805,364,-0.2917,425,-0.0522,243,-0.9181,339,-0.4012
ENSG00000117133,RPF1,21,-0.4981,39,0.61251,19,-0.6599,23,-0.3676,35,0.29834,18,-0.7759,26,-0.1654
ENSG00000174021,GNG5,7,-1.7140,12,-1.1882,0,-4.8298,26,0.17533,51,1.59275,50,1.29344,11,-1.0895
ENSG00000117155,SSX2IP,256,0.48702,259,0.68993,148,-0.3903,145,-0.4234,198,0.08087,127,-0.6248,48,-2.0860
ENSG00000162642,C1orf52,59,-0.0030,76,0.55045,65,0.13825,59,0.00037,55,-0.1228,28,-1.1759,43,-0.5184
ENSG00000153904,DDAH1,223,-0.4023,269,-0.1346,244,-0.2625,344,0.28925,322,0.20682,446,0.72415,168,-0.8425
ENSG00000117174,ZNHIT6,67,0.36270,41,-0.5133,82,0.70064,55,0.04167,30,-0.9492,45,-0.2647,101,1.07045
ENSG00000122417,ODF2L,162,1.29804,83,0.19125,73,-0.0419,51,-0.6039,39,-1.1202,59,-0.3956,83,0.15783
ENSG00000097033,SH3GLB1,41,-0.3671,44,-0.3522,50,-0.0791,70,0.48896,46,-0.2003,42,-0.3475,94,0.98477
ENSG00000183291,SELENOF,50,-1.0114,120,0.46415,97,-0.0003,73,-0.4393,114,0.29880,60,-0.7517,100,0.05365
ENSG00000153936,HS2ST1,47,0.18293,39,-0.1587,41,-0.0557,59,0.53919,47,0.20226,46,0.15711,17,-1.3641
ENSG00000143013,LMO4,1286,0.70740,1131,0.66938,644,-0.4138,853,0.02946,799,-0.0842,424,-1.0580,174,-2.3880
ENSG00000065243,PKN2,58,0.48079,29,-0.7691,60,0.55613,20,-1.1355,21,-1.2144,74,0.90245,89,1.23236
ENSG00000137947,GTF2B,13,-0.6236,24,0.33892,6,-1.7240,22,0.11467,34,1.03221,3,-2.5654,17,-0.2665
ENSG00000137944,KYAT3,15,-0.4835,28,0.68594,1,-3.9085,13,-0.6777,35,1.00753,12,-0.8612,11,-0.9650
ENSG00000213516,RBMXL1,28,0.44714,21,-0.0854,9,-1.3493,34,0.74451,18,-0.3367,8,-1.4410,38,0.95729
ENSG00000197147,LRRC8B,189,0.76661,167,0.76045,80,-0.6173,64,-0.9669,87,-0.5390,76,-0.7030,105,-0.1967
ENSG00000171488,LRRC8C,13,-0.1107,19,0.74785,6,-1.1961,4,-1.8526,14,0.00926,17,0.29366,13,-0.1468
ENSG00000171492,LRRC8D,41,0.21838,25,-0.7009,44,0.35386,17,-1.1715,20,-0.9647,15,-1.3192,126,2.27278
