Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to7,Feature log2 fold change topic 4to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000198198,SZT2,22,0.93363,3,-2.0981,14,0.27022,12,-0.0785,14,0.16468
ENSG00000178922,HYI,23,0.94576,16,0.40619,7,-1.1497,21,0.88930,10,-0.5329
ENSG00000142949,PTPRF,87,0.19880,48,-0.7545,72,-0.1315,81,0.09150,95,0.43394
ENSG00000066135,KDM4A,12,-0.6910,16,-0.2730,25,0.62379,13,-0.6194,20,0.03304
ENSG00000126091,ST3GAL3,9,-1.5201,13,-1.0219,17,-0.7808,34,0.53246,44,1.17731
ENSG00000117408,IPO13,70,0.76234,26,-0.8110,42,-0.0546,45,0.08674,46,0.10513
ENSG00000117410,ATP6V0B,118,-1.3716,106,-1.6144,316,0.18686,239,-0.3278,470,1.02757
ENSG00000117411,B4GALT2,25,-0.8399,39,-0.1828,33,-0.5257,74,0.99598,45,0.06806
ENSG00000159214,CCDC24,6,-1.2371,9,-0.6240,13,-0.0215,13,-0.1032,20,0.76127
ENSG00000178028,DMAP1,21,-1.3676,20,-1.5282,62,0.43532,46,-0.1819,71,0.67834
ENSG00000117419,ERI3,47,-0.8775,64,-0.4628,76,-0.2025,99,0.28988,110,0.54205
ENSG00000187147,RNF220,110,-0.1002,103,-0.2262,99,-0.3433,128,0.14965,146,0.44106
ENSG00000142937,RPS8,1486,0.75074,1366,0.68924,618,-0.8202,1250,0.52283,670,-0.6067
ENSG00000070785,EIF2B3,24,-0.4053,21,-0.6705,47,0.97018,15,-1.1665,31,-0.0193
ENSG00000126088,UROD,30,-1.2159,35,-1.0815,64,-0.0988,65,-0.0521,107,0.97597
ENSG00000117450,PRDX1,243,-0.0024,171,-0.5886,176,-0.6510,333,0.56171,322,0.56315
ENSG00000117448,AKR1A1,30,-0.4202,37,-0.1446,34,-0.3001,44,0.15662,50,0.44464
ENSG00000132780,NASP,291,2.45428,77,0.11191,62,-0.3199,31,-1.3538,38,-1.1426
ENSG00000159592,GPBP1L1,38,0.20145,36,0.12647,33,-0.0768,31,-0.1730,34,0.02974
ENSG00000159596,TMEM69,6,-1.3852,5,-1.6758,15,-0.2237,20,0.38298,26,1.00478
ENSG00000086015,MAST2,13,-0.6126,16,-0.4036,17,-0.3434,22,0.12918,29,0.69441
ENSG00000117461,PIK3R3,8,-2.1979,51,0.59753,43,0.36224,30,-0.3140,32,-0.2542
ENSG00000085998,POMGNT1,54,0.36165,22,-1.0469,40,-0.1539,45,0.08130,55,0.51375
ENSG00000132128,LRRC41,30,-0.1797,17,-1.1168,32,-0.1140,35,0.06355,48,0.70700
ENSG00000173660,UQCRH,140,-1.9352,374,-0.5000,364,-0.6525,719,0.64532,751,0.83744
ENSG00000117481,NSUN4,26,0.48056,13,-0.6803,17,-0.3039,16,-0.3449,27,0.70555
ENSG00000117480,FAAH,25,0.25489,4,-2.6325,19,-0.2855,21,-0.0359,36,1.10021
ENSG00000079277,MKNK1,21,0.05207,15,-0.5403,24,0.40858,16,-0.4079,21,0.09876
ENSG00000123472,ATPAF1,94,-0.4988,117,-0.1776,94,-0.6530,155,0.31346,182,0.68542
ENSG00000159658,EFCAB14,173,1.23284,102,0.38377,64,-0.4952,83,0.02078,61,-0.5401
ENSG00000186377,CYP4X1,5,-1.7672,3,-2.6238,16,0.09532,8,-0.9886,32,1.60127
ENSG00000162368,CMPK1,103,-0.5892,138,-0.1574,119,-0.4964,152,0.00541,219,0.76793
ENSG00000162373,BEND5,17,-1.2666,23,-0.9091,32,-0.4622,46,0.23251,66,1.06458
ENSG00000162374,ELAVL4,43,-2.8461,260,-0.1677,345,0.41641,199,-0.6164,368,0.50244
ENSG00000185104,FAF1,38,-0.2431,45,0.01324,35,-0.5129,51,0.20437,57,0.45729
ENSG00000123091,RNF11,176,-1.4187,436,-0.0454,413,-0.1703,476,0.10710,573,0.49698
ENSG00000085832,EPS15,213,-0.2958,270,0.08389,244,-0.1169,265,0.05030,277,0.14277
ENSG00000117859,OSBPL9,59,1.37811,27,0.10804,20,-0.5264,17,-0.6611,27,0.08782
ENSG00000078618,NRDC,155,0.10356,101,-0.5997,178,0.46206,82,-0.9297,169,0.30419
ENSG00000169213,RAB3B,121,0.84688,146,1.34477,74,0.07560,28,-1.5082,32,-1.4044
ENSG00000117862,TXNDC12,21,-0.8258,31,-0.2788,41,0.26342,33,-0.1529,41,0.23785
ENSG00000134717,BTF3L4,43,-0.6432,36,-0.9633,69,0.13337,66,0.02229,86,0.55646
ENSG00000157077,ZFYVE9,32,-0.8785,42,-0.4900,78,0.73662,35,-0.7905,62,0.15076
ENSG00000134748,PRPF38A,111,1.42364,61,0.45072,42,-0.2155,41,-0.2391,27,-0.9938
ENSG00000134744,TUT4,233,1.72704,126,0.73385,94,0.25719,34,-1.4378,25,-2.0133
ENSG00000162377,COA7,21,-0.7765,29,-0.2778,41,0.36477,40,0.26084,31,-0.2157
ENSG00000162378,ZYG11B,78,-1.1653,185,0.16756,203,0.43228,132,-0.4037,164,-0.0510
ENSG00000121310,ECHDC2,45,2.11565,10,-0.4512,5,-1.6401,21,0.82771,10,-0.5112
ENSG00000116171,SCP2,131,0.15166,95,-0.3804,101,-0.3506,148,0.37432,137,0.27604
ENSG00000162384,CZIB,32,-0.4383,29,-0.6260,32,-0.5511,62,0.68654,55,0.52711
ENSG00000162385,MAGOH,11,-0.9432,12,-0.9798,20,-0.1495,24,0.19818,32,0.78888
ENSG00000157193,LRP8,36,-0.0580,32,-0.2816,46,0.44635,31,-0.3316,36,-0.1094
ENSG00000058799,YIPF1,6,-1.8621,7,-1.7661,27,0.61378,25,0.28018,24,0.30151
ENSG00000081870,HSPB11,27,0.04148,14,-1.0201,27,-0.0121,28,0.05881,34,0.50286
ENSG00000116209,TMEM59,190,0.30652,106,-0.6421,142,-0.1989,154,-0.0281,199,0.48390
ENSG00000116221,MRPL37,21,-1.2497,23,-1.2271,58,0.40835,43,-0.2021,65,0.61180
ENSG00000157216,SSBP3,129,-0.9083,270,0.26008,219,-0.1264,296,0.42832,218,-0.1229
ENSG00000243725,TTC4,26,0.25060,18,-0.3726,25,0.24023,18,-0.3583,24,0.09342
ENSG00000116133,DHCR24,241,0.57930,62,-1.6046,179,0.13405,103,-0.8091,243,0.76718
ENSG00000162402,USP24,34,-0.0351,33,-0.0741,33,-0.0763,34,-0.0048,38,0.15726
ENSG00000162407,PLPP3,220,0.68069,207,0.65670,55,-1.7798,355,1.79796,55,-1.6533
ENSG00000162409,PRKAA2,34,-1.0455,77,0.21608,99,0.89962,40,-0.8655,51,-0.5279
ENSG00000162601,MYSM1,101,0.35046,84,0.06359,107,0.65352,53,-0.6832,55,-0.6797
ENSG00000177606,JUN,188,1.55674,65,-0.2110,79,0.15445,58,-0.3992,45,-0.8899
ENSG00000134709,HOOK1,23,-1.4458,55,-0.1030,88,0.97331,34,-0.8954,51,-0.2555
ENSG00000162599,NFIA,707,1.96020,393,1.03530,170,-0.5690,194,-0.2549,47,-2.5935
ENSG00000162604,TM2D1,42,-0.2011,32,-0.6865,43,-0.2268,56,0.26965,63,0.51447
ENSG00000162607,USP1,114,0.97174,70,0.20721,84,0.68165,28,-1.3209,35,-1.0109
ENSG00000116641,DOCK7,57,0.64557,49,0.45268,33,-0.2991,44,0.24662,27,-0.6039
ENSG00000125703,ATG4C,81,2.16643,23,-0.0049,22,-0.0655,14,-0.7708,10,-1.3482
ENSG00000203965,EFCAB7,9,-0.5632,9,-0.7145,15,0.26484,6,-1.2268,21,0.87494
ENSG00000079739,PGM1,39,0.04205,45,0.31552,22,-1.0058,69,1.11831,32,-0.3003
ENSG00000158966,CACHD1,22,0.31072,17,-0.0710,17,-0.1930,30,0.92522,11,-0.8161
ENSG00000162434,JAK1,111,0.15327,122,0.33957,93,-0.1711,79,-0.4025,107,0.13008
ENSG00000162433,AK4,56,-0.2372,123,1.19500,44,-0.7813,87,0.51868,43,-0.7412
ENSG00000116675,DNAJC6,259,-0.6267,296,-0.4561,414,0.14066,336,-0.2469,493,0.48151
ENSG00000213625,LEPROT,53,0.57860,54,0.68765,21,-1.0369,59,0.84946,26,-0.6422
ENSG00000184588,PDE4B,171,1.67899,47,-0.5002,61,-0.0847,52,-0.3246,48,-0.4833
ENSG00000118473,SGIP1,151,-0.1072,182,0.19881,198,0.45473,81,-1.1405,159,-0.0334
ENSG00000198160,MIER1,163,1.43332,82,0.30107,65,-0.1070,53,-0.4488,44,-0.8038
ENSG00000142864,SERBP1,436,0.84418,326,0.41130,295,0.29174,163,-0.7670,170,-0.7568
ENSG00000116717,GADD45A,37,0.22163,47,0.67632,34,0.07675,18,-0.9651,29,-0.2095
ENSG00000172380,GNG12,39,1.46461,24,0.72051,9,-1.1405,20,0.44268,10,-0.8842
ENSG00000116729,WLS,66,0.38507,69,0.51170,23,-1.4844,108,1.39766,36,-0.6491
ENSG00000033122,LRRC7,44,-0.9882,74,-0.2333,137,1.22905,47,-0.9540,60,-0.6262
ENSG00000066557,LRRC40,7,-1.8345,22,-0.2666,39,1.01662,15,-0.8785,24,-0.1452
ENSG00000116754,SRSF11,538,1.07494,191,-0.6322,423,1.03000,120,-1.3654,164,-0.9431
ENSG00000118454,ANKRD13C,38,-0.0933,50,0.36550,38,-0.1219,33,-0.3394,43,0.11531
ENSG00000132485,ZRANB2,263,0.49974,162,-0.2927,254,0.65274,99,-1.0918,169,-0.2423
ENSG00000172260,NEGR1,183,-1.4821,364,-0.4813,774,1.18285,305,-0.7732,401,-0.3547
ENSG00000178965,ERICH3,64,-1.1095,137,0.06917,215,1.25441,52,-1.5036,93,-0.6393
ENSG00000116791,CRYZ,7,-1.2282,7,-1.1208,11,-0.6316,18,0.32088,27,1.20514
ENSG00000162623,TYW3,65,0.05838,56,-0.1861,86,0.78466,26,-1.3709,57,-0.1624
ENSG00000117054,ACADM,55,-0.1504,54,-0.1967,53,-0.2823,77,0.41388,67,0.17898
ENSG00000137955,RABGGTB,40,-0.0412,28,-0.6296,30,-0.6134,46,0.17129,62,0.84320
ENSG00000117069,ST6GALNAC5,1,-4.7413,19,-1.1320,40,0.06076,37,-0.0619,64,1.05656
ENSG00000142892,PIGK,17,-0.1587,21,0.12318,22,0.28916,20,0.04410,15,-0.4548
ENSG00000154027,AK5,139,-0.9859,210,-0.3943,409,1.08607,134,-1.1135,238,-0.2032
ENSG00000036549,AC118549.1,73,1.45262,26,-0.2676,29,-0.0977,33,0.16941,19,-0.8483
ENSG00000077254,USP33,107,-0.4355,112,-0.4005,173,0.44321,101,-0.5724,161,0.23800
ENSG00000180488,MIGA1,166,0.12473,123,-0.3792,194,0.53619,115,-0.4840,142,-0.1491
ENSG00000162613,FUBP1,73,0.20265,55,-0.2509,85,0.68237,38,-0.8424,55,-0.2758
ENSG00000162616,DNAJB4,19,-0.8420,36,0.12296,32,-0.1096,33,-0.0193,39,0.30311
ENSG00000137959,IFI44L,75,2.72136,26,0.84347,8,-1.3356,15,-0.1238,2,-2.9758
ENSG00000117114,ADGRL2,4,-3.4471,24,-0.8974,53,0.56386,29,-0.5852,58,0.70552
ENSG00000137941,TTLL7,1016,1.67184,347,-0.1417,487,0.59876,134,-1.6672,198,-1.1349
ENSG00000142875,PRKACB,348,-0.6055,464,-0.1747,565,0.20655,400,-0.4261,613,0.34654
ENSG00000117133,RPF1,35,-0.1127,25,-0.6803,43,0.29220,37,-0.0036,40,0.11633
ENSG00000174021,GNG5,12,-1.4198,53,1.02710,9,-2.2075,78,1.88351,19,-0.8585
ENSG00000117155,SSX2IP,59,-2.1178,184,-0.4585,372,1.08287,154,-0.7452,223,-0.1462
ENSG00000162642,C1orf52,42,-0.5718,39,-0.7683,72,0.36537,55,-0.1828,73,0.33309
ENSG00000153904,DDAH1,125,-1.2759,314,0.15007,274,-0.1044,402,0.59831,268,-0.1393
ENSG00000117174,ZNHIT6,106,1.08767,71,0.49425,59,0.19209,34,-0.7690,32,-0.9209
ENSG00000171502,COL24A1,1,-3.8773,12,-0.6830,35,1.71213,4,-2.4661,17,-0.1812
ENSG00000122417,ODF2L,73,-0.1553,89,0.16560,124,1.05614,35,-1.3541,51,-0.8178
ENSG00000097033,SH3GLB1,116,1.31902,72,0.56993,44,-0.3664,42,-0.3472,36,-0.6935
ENSG00000183291,SELENOF,76,-0.3183,67,-0.5543,90,-0.0874,107,0.23826,113,0.37145
ENSG00000153936,HS2ST1,27,-0.7047,35,-0.3129,48,0.31156,54,0.45169,35,-0.3196
ENSG00000143013,LMO4,300,-2.0086,1120,-0.0217,1321,0.34453,843,-0.4997,1366,0.36992
ENSG00000065243,PKN2,105,1.26628,65,0.51581,53,0.21782,31,-0.7294,23,-1.2507
ENSG00000137947,GTF2B,10,-1.0460,6,-1.9532,21,0.03096,28,0.50516,30,0.68872
ENSG00000137944,KYAT3,6,-1.4941,15,-0.1647,16,-0.1547,15,-0.1646,24,0.72970
ENSG00000213516,RBMXL1,48,1.28945,22,0.01332,18,-0.4293,25,0.22540,16,-0.5074
ENSG00000197147,LRRC8B,88,-0.4600,80,-0.6686,148,0.49530,98,-0.3280,131,0.18931
ENSG00000171488,LRRC8C,19,0.33262,11,-0.5451,9,-0.9668,18,0.24826,24,0.88527
ENSG00000171492,LRRC8D,71,1.52135,16,-0.9115,26,-0.1706,17,-0.7992,32,0.26694
ENSG00000162664,ZNF326,230,1.54470,123,0.54066,97,0.14813,33,-1.6173,53,-0.9484
ENSG00000233593,LINC02609,14,-1.1673,23,-0.4990,22,-0.7263,50,0.83211,43,0.64391
ENSG00000122482,ZNF644,245,1.75998,103,0.31257,93,0.16033,43,-1.1279,42,-1.2448
ENSG00000069702,TGFBR3,16,0.34977,21,0.86801,2,-2.6958,30,1.65414,9,-0.6942
ENSG00000172031,EPHX4,3,-3.9375,14,-1.7840,49,0.25021,31,-0.5703,79,1.28142
ENSG00000189195,BTBD8,193,-1.6610,457,-0.3919,980,1.38978,251,-1.3469,460,-0.4171
ENSG00000174842,GLMN,5,-2.4218,35,0.33844,35,0.37968,15,-1.1067,35,0.37880
ENSG00000122484,RPAP2,143,0.36410,145,0.43289,164,0.89666,58,-1.0905,52,-1.3633
ENSG00000067208,EVI5,222,1.31005,175,1.02895,91,-0.1973,54,-1.0230,53,-1.1200
ENSG00000122406,RPL5,713,0.38118,781,0.59524,421,-0.5816,663,0.29450,482,-0.2860
ENSG00000154511,DIPK1A,43,0.24104,24,-0.6883,34,-0.1431,24,-0.6785,55,0.81613
ENSG00000143033,MTF2,77,1.15900,29,-0.4251,50,0.64055,17,-1.2538,28,-0.5428
ENSG00000117500,TMED5,32,0.29356,27,0.02218,18,-0.8220,37,0.55258,31,0.24844
ENSG00000117505,DR1,26,-0.6885,45,0.15069,41,-0.0403,43,0.06491,44,0.11147
ENSG00000137942,FNBP1L,23,-0.2038,42,0.82553,28,0.13977,22,-0.3387,18,-0.6680
ENSG00000067334,DNTTIP2,124,0.38669,114,0.27795,122,0.52834,48,-1.1578,77,-0.4390
ENSG00000023909,GCLM,20,-1.0630,38,-0.0995,46,0.29130,38,-0.0889,42,0.09928
ENSG00000137962,ARHGAP29,27,-0.3294,64,1.23644,29,-0.2545,20,-0.8151,29,-0.2848
ENSG00000117528,ABCD3,58,0.27678,47,-0.0386,33,-0.7888,66,0.53671,56,0.28246
ENSG00000117525,F3,32,-0.0532,41,0.38727,10,-2.0459,95,2.18190,17,-1.1788
ENSG00000117519,CNN3,160,1.12758,116,0.65036,34,-1.5956,149,1.14851,47,-0.9605
ENSG00000172339,ALG14,6,-1.3501,12,-0.4273,18,0.19388,15,-0.0574,20,0.43770
ENSG00000152078,TLCD4,29,-1.0813,57,-0.0491,84,0.82781,40,-0.6602,51,-0.2895
ENSG00000122481,RWDD3,24,0.65705,11,-0.5805,15,-0.1261,15,-0.0071,17,0.19718
ENSG00000228971,LINC02607,11,-1.1507,37,0.86230,37,1.18716,7,-1.7956,10,-1.4735
ENSG00000117569,PTBP2,67,0.12072,38,-0.8102,62,-0.0179,64,0.06372,76,0.39127
ENSG00000117598,PLPPR5,9,-1.5473,22,-0.3643,34,0.49710,16,-0.8420,35,0.50587
ENSG00000117600,PLPPR4,45,-1.0808,78,-0.2693,134,0.93807,63,-0.6226,77,-0.3070
ENSG00000162688,AGL,60,0.32554,52,0.10081,47,-0.0841,63,0.45931,36,-0.5547
ENSG00000117620,SLC35A3,39,0.67179,27,0.12402,28,0.21941,22,-0.2345,18,-0.5898
ENSG00000156875,MFSD14A,26,-0.5665,37,-0.0017,40,0.14610,31,-0.2969,42,0.21849
ENSG00000137992,DBT,79,0.40840,73,0.32429,61,0.00659,62,0.02211,46,-0.5171
ENSG00000224616,RTCA-AS1,63,1.40645,34,0.43230,36,0.68003,14,-1.0689,6,-2.3474
ENSG00000137996,RTCA,38,-0.1489,32,-0.4608,37,-0.2531,27,-0.7141,67,0.95859
ENSG00000162694,EXTL2,17,-2.3106,50,-0.7411,81,0.07759,60,-0.4483,126,1.01147
ENSG00000162695,SLC30A7,19,0.51539,10,-0.4483,17,0.56220,14,0.06473,8,-0.8131
ENSG00000170989,S1PR1,11,-1.5960,65,1.23215,12,-1.8140,85,1.85917,14,-1.4886
ENSG00000118733,OLFM3,16,-2.4144,52,-0.7501,110,0.69441,53,-0.7215,105,0.50775
ENSG00000060718,COL11A1,14,-0.4451,15,-0.3732,25,0.58630,13,-0.6972,21,0.11356
ENSG00000185946,RNPC3,219,1.18833,153,0.66085,137,0.60080,63,-0.8578,24,-2.4500
ENSG00000162631,NTNG1,2,-3.6521,11,-1.6156,33,0.26099,14,-1.1885,57,1.44761
ENSG00000162636,FAM102B,8,-2.5191,37,-0.2594,57,0.62392,27,-0.7595,52,0.36512
ENSG00000162639,HENMT1,10,-0.9745,9,-1.1586,21,0.19199,18,-0.1909,29,0.76075
ENSG00000134186,PRPF38B,250,1.65694,127,0.54849,94,0.01568,50,-1.0198,47,-1.2177
ENSG00000116266,STXBP3,125,1.41624,67,0.41416,38,-0.6658,47,-0.2071,44,-0.3525
ENSG00000121957,GPSM2,112,2.34476,32,0.18603,16,-1.1261,24,-0.2979,20,-0.6777
ENSG00000121940,CLCC1,38,1.06570,10,-1.0905,21,0.18608,15,-0.4915,21,0.12914
ENSG00000085433,WDR47,48,-1.7109,92,-0.7965,193,0.59692,122,-0.3427,181,0.38245
ENSG00000197780,TAF13,116,-0.1985,131,-0.0184,112,-0.3401,133,0.01378,164,0.43433
ENSG00000215717,TMEM167B,38,-0.2392,47,0.07756,42,-0.1285,29,-0.6983,59,0.56752
ENSG00000116299,KIAA1324,13,-0.5354,20,0.11018,20,0.16200,10,-1.0097,24,0.45981
ENSG00000031698,SARS,146,-0.8089,205,-0.3166,324,0.64386,183,-0.4993,246,-0.0018
ENSG00000143126,CELSR2,79,-0.7234,98,-0.4243,159,0.53678,108,-0.2543,128,0.03134
ENSG00000134222,PSRC1,38,1.10156,20,0.01188,20,0.07906,14,-0.5294,16,-0.4003
ENSG00000134243,SORT1,323,0.47621,156,-0.7161,267,0.24462,188,-0.4135,265,0.19823
ENSG00000143106,PSMA5,24,-1.4136,36,-0.8556,59,-0.0522,36,-0.8804,109,1.26136
ENSG00000174151,CYB561D1,3,-2.2247,5,-1.6704,20,0.57005,14,-0.1219,21,0.63130
ENSG00000181754,AMIGO1,8,-2.4367,16,-1.4664,41,0.05652,39,-0.0432,66,1.06792
ENSG00000065135,GNAI3,29,0.20685,23,-0.1929,25,-0.0670,33,0.43635,22,-0.2405
ENSG00000116337,AMPD2,19,-1.4477,39,-0.3972,37,-0.5783,68,0.58151,70,0.72161
ENSG00000168765,GSTM4,12,-0.7204,11,-0.8023,15,-0.4318,23,0.31260,29,0.85070
ENSG00000134202,GSTM3,56,-0.8789,99,-0.0089,91,-0.1961,115,0.24813,116,0.30237
ENSG00000168710,AHCYL1,504,0.31866,723,1.04552,268,-0.8531,562,0.55729,266,-0.7880
ENSG00000143093,STRIP1,12,-1.2364,14,-1.0916,34,0.51319,27,-0.0058,32,0.32470
ENSG00000197106,SLC6A17,14,-3.3354,102,-0.5106,129,-0.1432,160,0.25958,201,0.77453
ENSG00000116396,KCNC4,10,-2.0371,49,0.35626,28,-0.7120,60,0.73344,46,0.30089
ENSG00000162775,RBM15,23,0.61277,14,-0.1569,17,0.18202,13,-0.2544,14,-0.2382
ENSG00000134248,LAMTOR5,65,-0.7653,66,-0.8096,85,-0.4783,150,0.60198,150,0.69084
ENSG00000177301,KCNA2,29,-2.6788,101,-0.9239,135,-0.5535,199,0.19492,320,1.29688
ENSG00000259834,AL365361.1,2,-3.4263,18,-0.2349,26,0.56512,16,-0.4480,24,0.31615
ENSG00000121931,LRIF1,31,-0.0049,39,0.38449,49,1.06762,13,-1.3652,16,-1.2073
ENSG00000134255,CEPT1,36,0.53118,25,-0.0760,29,0.24244,19,-0.5052,24,-0.1644
ENSG00000116455,WDR77,5,-1.2644,5,-1.3990,6,-1.3128,15,0.30224,28,1.74484
ENSG00000116459,ATP5PB,89,-1.0741,128,-0.5630,161,-0.2180,176,-0.0241,268,0.84425
ENSG00000116473,RAP1A,153,1.68762,51,-0.1589,38,-0.7785,59,0.10144,49,-0.2476
ENSG00000197852,INKA2,14,-1.5296,28,-0.5415,54,0.79647,36,-0.1057,35,-0.1816
ENSG00000171385,KCND3,32,-1.7804,106,0.01990,109,0.09730,98,-0.1025,125,0.36333
ENSG00000143079,CTTNBP2NL,47,1.01779,18,-0.5103,36,0.87241,14,-0.9139,15,-0.9453
ENSG00000116489,CAPZA1,51,-0.3731,57,-0.2011,57,-0.2456,65,0.02266,83,0.50237
ENSG00000155366,RHOC,43,0.53093,48,0.79899,8,-2.3064,68,1.50927,21,-0.6907
ENSG00000155380,SLC16A1,99,2.18104,25,-0.1604,23,-0.4125,22,-0.4207,17,-0.8810
ENSG00000198799,LRIG2,39,1.35371,13,-0.4593,15,-0.2614,15,-0.2178,17,-0.0512
ENSG00000081026,MAGI3,40,-1.2326,113,0.40264,135,0.99123,47,-1.0769,61,-0.7172
ENSG00000116793,PHTF1,23,-0.1031,12,-1.1465,30,0.46347,19,-0.4633,30,0.39233
ENSG00000081019,RSBN1,40,-0.1600,55,0.35997,55,0.48158,33,-0.5004,33,-0.5493
ENSG00000134262,AP4B1,11,-0.8156,10,-0.9705,25,0.55153,12,-0.7079,25,0.53900
ENSG00000163349,HIPK1,49,-0.1325,62,0.27170,48,-0.2154,85,0.84322,35,-0.7663
ENSG00000197323,TRIM33,110,0.13436,140,0.58239,116,0.29902,52,-1.0881,86,-0.3094
ENSG00000116752,BCAS2,56,-0.6304,51,-0.8371,84,-0.0055,77,-0.1555,121,0.74957
ENSG00000213281,NRAS,41,0.76612,20,-0.4011,21,-0.4005,25,-0.0083,30,0.32092
ENSG00000009307,CSDE1,368,0.08036,392,0.20028,347,-0.0157,279,-0.3848,366,0.08888
ENSG00000052723,SIKE1,13,-0.8219,29,0.49956,14,-0.8260,23,0.09431,29,0.59396
ENSG00000163399,ATP1A1,109,-2.4815,167,-1.9607,626,0.20884,305,-1.0279,1092,1.46692
ENSG00000134247,PTGFRN,11,-0.7439,10,-0.9550,13,-0.6187,22,0.32087,30,1.05674
ENSG00000198162,MAN1A2,957,0.57057,1486,1.54997,569,-0.3397,588,-0.2232,220,-1.8950
ENSG00000065183,WDR3,13,-0.5667,22,0.25267,21,0.28705,14,-0.4416,18,-0.0585
ENSG00000260941,LINC00622,0,-4.3526,14,-0.2608,19,0.31684,16,-0.0713,20,0.42275
ENSG00000092621,PHGDH,100,1.85432,34,0.05432,9,-2.2836,68,1.35150,20,-0.9219
ENSG00000134250,NOTCH2,23,-0.3326,33,0.25258,10,-1.8010,84,2.24206,14,-1.1754
ENSG00000265808,SEC22B,29,-1.1273,38,-0.7622,64,0.10802,57,-0.1165,85,0.68328
ENSG00000226067,LINC00623,8,-1.5315,24,0.02762,20,-0.3662,36,0.72488,26,0.16646
ENSG00000171943,SRGAP2C,86,0.82842,61,0.28921,57,0.21405,42,-0.3434,33,-0.7927
ENSG00000232527,LINC02802,17,-0.2537,24,0.28581,14,-0.7400,31,0.73769,21,0.02030
ENSG00000196369,SRGAP2B,43,0.07047,56,0.54438,54,0.61944,27,-0.7033,24,-0.9957
ENSG00000162825,NBPF20,59,1.24216,48,0.99185,24,-0.2523,27,-0.0687,9,-1.8877
ENSG00000265491,RNF115,64,-0.3439,82,0.05625,86,0.15964,80,0.01428,75,-0.1210
ENSG00000186141,POLR3C,12,-0.8740,9,-1.3210,29,0.70917,20,-0.0892,23,0.15441
ENSG00000131788,PIAS3,7,-0.8242,4,-1.5851,10,-0.5273,19,0.68575,20,0.92568
ENSG00000198483,ANKRD35,10,-0.6301,25,0.90809,7,-1.3586,27,1.07548,12,-0.3095
ENSG00000131779,PEX11B,10,-1.7698,19,-0.8951,35,0.13682,31,-0.0915,49,0.78093
ENSG00000265241,RBM8A,149,0.51243,93,-0.2482,123,0.29601,104,-0.0541,86,-0.4222
ENSG00000271601,LIX1L,30,1.06058,19,0.29789,7,-1.3462,23,0.67244,15,-0.1001
ENSG00000272031,ANKRD34A,8,-2.2621,18,-1.1541,42,0.33220,38,0.08744,49,0.61119
ENSG00000121851,POLR3GL,68,1.10110,49,0.63142,30,-0.2948,29,-0.2954,23,-0.6965
ENSG00000265972,TXNIP,132,2.67537,43,0.66502,7,-2.4660,39,0.48683,10,-1.7537
ENSG00000268043,NBPF12,43,1.88201,13,-0.0457,11,-0.3877,9,-0.7680,11,-0.3694
ENSG00000131791,PRKAB2,24,0.31412,20,-0.0180,17,-0.3418,20,0.03029,22,0.22958
ENSG00000178104,PDE4DIP,315,0.47508,255,0.15461,245,0.10461,176,-0.4744,215,-0.1562
ENSG00000274265,AC245297.3,77,2.27703,27,0.48428,11,-1.2286,25,0.32553,8,-1.5963
ENSG00000178096,BOLA1,13,-0.0030,10,-0.4071,10,-0.5896,22,0.86139,15,0.14905
ENSG00000159164,SV2A,86,-1.8671,211,-0.5667,328,0.23019,245,-0.3182,412,0.68431
ENSG00000143368,SF3B4,21,0.13806,10,-1.0210,18,-0.0355,10,-1.0575,31,1.02281
ENSG00000264522,OTUD7B,146,3.21073,22,-0.2728,15,-1.0233,16,-0.7931,10,-1.5838
ENSG00000136631,VPS45,30,-0.6373,22,-1.1540,51,0.25076,46,0.01968,58,0.50242
ENSG00000023902,PLEKHO1,11,-2.3325,68,0.38182,45,-0.3960,80,0.66487,57,0.07179
ENSG00000143401,ANP32E,135,0.35907,181,0.95757,98,-0.2030,108,0.00758,62,-0.9679
ENSG00000117362,APH1A,30,0.86848,22,0.39555,9,-1.2753,24,0.54355,18,0.01874
ENSG00000159208,CIART,4,-1.7182,12,-0.2236,12,-0.3699,15,0.13447,21,0.80414
ENSG00000266472,MRPS21,65,-1.7053,199,-0.0273,149,-0.6112,226,0.20131,303,0.84966
ENSG00000117360,PRPF3,53,1.60952,19,-0.0979,22,0.21729,11,-0.8996,13,-0.7970
ENSG00000163125,RPRD2,47,-0.2893,45,-0.3854,73,0.56778,49,-0.2568,52,-0.1668
ENSG00000143374,TARS2,20,0.03584,16,-0.3053,19,-0.0041,19,-0.0140,21,0.20400
ENSG00000143369,ECM1,0,-5.6314,5,-1.6102,9,-0.9371,17,0.17814,34,1.84589
ENSG00000143384,MCL1,49,0.87175,32,0.23136,20,-0.6403,35,0.37538,25,-0.2547
ENSG00000143420,ENSA,141,-1.4162,350,-0.0321,359,0.01478,398,0.19080,403,0.23665
ENSG00000143457,GOLPH3L,7,-1.3533,13,-0.5022,19,0.19077,10,-0.9334,27,0.90181
