Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to12,Feature log2 fold change topic 9to12
ENSG00000084636,COL16A1,33,0.14928,22,-0.5332,65,1.23404,10,-1.6483,13,-1.2541,33,0.12724,22,-0.4685,36,0.37861
ENSG00000121753,ADGRB2,137,-0.6316,180,-0.2289,234,0.19831,99,-1.1283,153,-0.4619,232,0.18605,126,-0.7598,284,0.75605
ENSG00000184007,PTP4A2,662,1.57775,207,-0.3724,176,-0.5902,188,-0.4941,200,-0.3955,520,1.14856,184,-0.5246,188,-0.6366
ENSG00000121774,KHDRBS1,84,-0.4795,83,-0.5490,130,0.19171,135,0.25902,103,-0.1761,143,0.35137,74,-0.6763,136,0.37971
ENSG00000025800,KPNA6,61,-0.7616,81,-0.3634,83,-0.2913,108,0.12349,171,0.85892,115,0.21871,126,0.35581,94,-0.1282
ENSG00000084652,TXLNA,18,-0.3173,21,-0.0507,31,0.55256,17,-0.3477,38,0.85773,15,-0.5392,19,-0.2189,21,-0.1336
ENSG00000160050,CCDC28B,13,-0.4300,25,0.58381,10,-0.8096,27,0.66467,8,-1.2009,2,-2.7682,6,-1.4715,24,0.69851
ENSG00000084623,EIF3I,71,-0.6218,69,-0.7156,80,-0.4383,101,-0.0863,94,-0.2018,118,0.16313,119,0.17478,139,0.62393
ENSG00000175130,MARCKSL1,549,1.98100,214,0.37955,158,-0.1405,125,-0.5003,38,-2.2624,354,1.17620,32,-2.5413,98,-1.1063
ENSG00000160058,BSDC1,68,0.09625,48,-0.4853,83,0.41077,49,-0.3957,58,-0.1429,85,0.46140,47,-0.4738,70,0.20246
ENSG00000160062,ZBTB8A,21,0.31779,18,0.11774,29,0.83954,2,-2.7383,20,0.22783,10,-0.7141,4,-2.0619,20,0.39407
ENSG00000176261,ZBTB8OS,17,-1.3926,52,0.33335,52,0.30245,45,0.05547,25,-0.8356,42,-0.0259,33,-0.4032,50,0.31437
ENSG00000162521,RBBP4,113,0.00264,89,-0.3921,97,-0.2276,136,0.30296,117,0.06227,63,-0.8855,92,-0.3201,138,0.47446
ENSG00000162522,KIAA1522,23,0.77684,27,1.15909,19,0.45332,4,-1.8264,18,0.32102,3,-2.3989,6,-1.3586,11,-0.4522
ENSG00000134684,YARS,37,-1.8015,84,-0.6507,88,-0.5198,150,0.31137,80,-0.6680,120,-0.0407,170,0.51343,167,0.71285
ENSG00000160097,FNDC5,11,-1.8705,43,0.22422,8,-2.2627,121,1.99442,37,-0.0150,12,-1.6766,23,-0.7689,39,0.04960
ENSG00000121905,HPCA,43,-2.1751,175,-0.0945,102,-0.9082,208,0.18996,84,-1.2029,219,0.27048,55,-1.8250,289,1.11851
ENSG00000121900,TMEM54,61,0.57565,73,0.99439,18,-1.3132,36,-0.2407,21,-1.0477,31,-0.4788,21,-1.0993,44,0.07484
ENSG00000116514,RNF19B,8,-1.3009,19,-0.0433,17,-0.2109,13,-0.6356,13,-0.5779,5,-1.9858,31,0.77049,27,0.76680
ENSG00000004455,AK2,34,0.51428,26,0.09798,25,0.05350,19,-0.4136,15,-0.7019,24,-0.0551,37,0.66534,22,-0.2274
ENSG00000142920,AZIN2,14,-0.6448,12,-0.9506,24,0.10253,17,-0.4049,17,-0.3649,19,-0.2308,22,0.00046,32,0.86666
ENSG00000160094,ZNF362,26,0.56630,24,0.51203,11,-0.7723,23,0.35025,17,-0.1241,3,-2.3865,23,0.36223,17,-0.1790
ENSG00000134686,PHC2,41,-0.1306,36,-0.3833,62,0.49881,53,0.26399,37,-0.3142,52,0.22460,33,-0.4992,48,0.12930
ENSG00000163866,SMIM12,34,-0.6857,45,-0.2827,55,0.06224,49,-0.1457,29,-0.9393,32,-0.7641,70,0.43698,70,0.63473
ENSG00000116544,DLGAP3,66,0.64225,74,0.95224,46,0.06862,17,-1.4103,44,0.00729,17,-1.4308,16,-1.5468,44,-0.0209
ENSG00000163867,ZMYM6,13,-0.6933,12,-0.8901,30,0.58872,19,-0.1193,31,0.67546,29,0.56640,20,-0.0711,20,-0.0426
ENSG00000116560,SFPQ,278,0.09298,150,-0.9190,544,1.20366,294,0.18111,397,0.66833,201,-0.4100,276,0.08320,213,-0.4257
ENSG00000146463,ZMYM4,66,0.04234,58,-0.1734,42,-0.6429,117,0.96586,107,0.81333,52,-0.3356,54,-0.2655,55,-0.3432
ENSG00000142687,KIAA0319L,57,-0.0874,55,-0.1408,62,0.05772,52,-0.2250,77,0.38795,59,-0.0366,65,0.12460,60,-0.0143
ENSG00000020129,NCDN,91,-2.4930,296,-0.7974,527,0.15521,212,-1.2381,288,-0.7815,287,-0.7850,495,0.05512,811,1.37858
ENSG00000126067,PSMB2,52,-0.9140,71,-0.5039,72,-0.4306,49,-1.0079,68,-0.5263,123,0.39763,110,0.21900,132,0.77987
ENSG00000142686,C1orf216,20,-2.3330,66,-0.6214,77,-0.3205,69,-0.4940,63,-0.6296,129,0.48996,114,0.28552,134,0.82820
ENSG00000092847,AGO1,45,0.19120,27,-0.6095,57,0.57945,57,0.56122,54,0.46958,69,0.88141,34,-0.2539,27,-0.7750
ENSG00000126070,AGO3,67,0.67526,25,-0.9245,89,1.16181,36,-0.2923,83,1.03492,35,-0.3581,39,-0.1706,32,-0.6487
ENSG00000116863,ADPRHL2,17,0.07391,4,-2.0069,6,-1.3955,4,-1.8715,11,-0.5529,19,0.26515,21,0.35897,27,1.26833
ENSG00000054116,TRAPPC3,23,-0.8401,31,-0.4786,32,-0.3884,28,-0.5497,30,-0.4810,16,-1.3923,45,0.16959,63,1.08868
ENSG00000116871,MAP7D1,180,-0.0352,186,0.01500,165,-0.1784,146,-0.3596,155,-0.2688,193,0.07083,170,-0.1302,208,0.26839
ENSG00000054118,THRAP3,138,-0.2934,124,-0.4942,127,-0.4261,334,1.14036,309,1.00246,154,-0.1188,195,0.25224,124,-0.6059
ENSG00000196182,STK40,25,0.79419,20,0.48555,11,-0.4421,18,0.27324,12,-0.3175,4,-1.7296,10,-0.5720,15,-0.0148
ENSG00000181817,LSM10,26,-0.6611,47,0.25599,41,-0.0077,37,-0.1527,25,-0.7712,27,-0.6559,27,-0.6183,53,0.61277
ENSG00000116885,OSCP1,7,-1.6661,11,-1.0930,30,0.44227,21,-0.1106,10,-1.2174,19,-0.2588,23,0.01913,35,1.03605
ENSG00000116898,MRPS15,28,-1.2227,63,0.03207,66,0.10325,69,0.16186,31,-1.0308,50,-0.3267,45,-0.4783,82,0.65214
ENSG00000163873,GRIK3,8,-1.2759,3,-2.6442,36,1.09370,27,0.62178,18,-0.0643,83,2.69106,4,-2.0272,9,-1.2281
ENSG00000163875,MEAF6,45,-1.3378,107,-0.0343,91,-0.2738,123,0.18687,99,-0.1485,168,0.69408,143,0.43163,106,-0.0547
ENSG00000134697,GNL2,24,-0.4583,19,-0.8242,19,-0.7842,45,0.55521,52,0.80143,21,-0.6512,45,0.53797,34,0.17229
ENSG00000116922,C1orf109,5,-1.3168,10,-0.4745,15,0.20930,18,0.42934,7,-0.8910,21,0.71780,27,1.08930,12,-0.2505
ENSG00000185090,MANEAL,4,-2.6016,15,-0.7509,31,0.39532,29,0.32577,10,-1.3572,18,-0.4095,35,0.62182,32,0.70402
ENSG00000197982,C1orf122,255,0.85690,219,0.68255,130,-0.2206,119,-0.3549,60,-1.3858,181,0.29728,81,-0.9455,134,-0.2380
ENSG00000188786,MTF1,22,0.91882,15,0.31399,8,-0.6057,11,-0.2004,33,1.56365,7,-0.8254,11,-0.1866,7,-1.0923
ENSG00000183431,SF3A3,34,-0.5963,37,-0.5071,66,0.44421,59,0.26287,56,0.17954,34,-0.6021,73,0.60207,51,0.04553
ENSG00000183520,UTP11,33,-0.3284,32,-0.3840,40,-0.0357,41,-0.0075,44,0.13289,52,0.38795,44,0.10483,43,0.10177
ENSG00000185668,POU3F1,1,-3.8241,20,0.81963,4,-1.6434,7,-0.9799,12,-0.1222,0,-7.5891,48,2.25338,11,-0.3593
ENSG00000116954,RRAGC,24,-0.7968,36,-0.1905,38,-0.0788,52,0.39537,32,-0.3537,21,-0.9706,53,0.44544,48,0.38001
ENSG00000174574,AKIRIN1,62,-0.3028,67,-0.1968,63,-0.2879,66,-0.2190,58,-0.4095,68,-0.1758,114,0.65543,86,0.27690
ENSG00000168653,NDUFS5,443,-0.6825,816,0.29722,417,-0.7749,769,0.17360,366,-0.9738,745,0.12274,724,0.07807,794,0.31698
ENSG00000127603,MACF1,621,1.13148,225,-0.5488,545,0.90882,438,0.54710,598,1.06548,235,-0.4355,226,-0.4947,156,-1.3169
ENSG00000090621,PABPC4,101,0.88495,62,0.09519,92,0.73583,53,-0.1454,84,0.58579,38,-0.6654,29,-1.0623,45,-0.5331
ENSG00000116983,HPCAL4,237,-0.1487,306,0.28122,254,-0.0415,210,-0.3363,289,0.16332,285,0.14004,96,-1.5193,286,0.20843
ENSG00000084072,PPIE,15,-1.3524,28,-0.4020,38,0.08168,48,0.45385,15,-1.2729,26,-0.4812,42,0.23803,48,0.66047
ENSG00000131236,CAP1,125,-0.5537,141,-0.4013,181,0.02341,137,-0.4072,141,-0.3684,230,0.40284,194,0.13409,213,0.40081
ENSG00000131238,PPT1,67,-1.0490,103,-0.4413,118,-0.1940,142,0.09841,77,-0.8463,108,-0.3258,190,0.55858,174,0.61330
ENSG00000117000,RLF,23,-0.4624,16,-1.0472,75,1.46313,35,0.18913,75,1.44524,8,-1.9156,39,0.36339,21,-0.7523
ENSG00000084073,ZMPSTE24,29,-0.1566,23,-0.5313,47,0.57966,36,0.17376,24,-0.4249,57,0.92003,38,0.23445,27,-0.3368
ENSG00000084070,SMAP2,46,-1.7932,108,-0.5580,121,-0.3473,193,0.38891,253,0.83238,142,-0.1014,192,0.38166,163,0.16013
ENSG00000117016,RIMS3,65,-1.3315,242,0.79798,112,-0.5176,106,-0.6033,147,-0.0953,86,-0.9252,106,-0.6062,193,0.47786
ENSG00000066136,NFYC,19,-0.8767,23,-0.6700,46,0.49281,26,-0.3908,15,-1.1906,42,0.34534,27,-0.3758,47,0.74308
ENSG00000179862,CITED4,6,-1.3454,17,0.15175,5,-1.6152,20,0.33288,17,0.08200,10,-0.6830,11,-0.5106,22,0.71493
ENSG00000127124,HIVEP3,27,0.21084,21,-0.2305,31,0.42568,29,0.29506,44,0.98239,37,0.72409,12,-1.0057,16,-0.7937
ENSG00000198815,FOXJ3,21,-0.9513,37,-0.1191,50,0.34472,24,-0.7889,37,-0.1436,34,-0.2357,43,0.12098,49,0.46554
ENSG00000177181,RIMKLA,22,-1.2834,60,0.24654,25,-1.0943,74,0.56100,49,-0.0844,24,-1.1501,106,1.16312,51,-0.0500
ENSG00000127125,PPCS,30,-0.7233,58,0.31508,33,-0.6009,57,0.24314,63,0.41771,24,-1.0947,40,-0.3139,55,0.27909
ENSG00000186409,CCDC30,45,0.02891,51,0.21903,32,-0.5226,68,0.68031,106,1.43362,26,-0.8069,45,0.01160,28,-0.9191
ENSG00000065978,YBX1,244,1.55457,116,0.33110,75,-0.3874,105,0.13971,76,-0.3683,141,0.61131,32,-1.6598,62,-0.8555
ENSG00000164008,C1orf50,10,-1.0234,27,0.58829,15,-0.4534,22,0.18309,11,-0.8346,6,-1.7235,22,0.14388,24,0.43684
ENSG00000177868,SVBP,26,-0.8244,49,0.17137,20,-1.2170,70,0.71994,43,-0.0623,59,0.44282,31,-0.5688,47,0.11740
ENSG00000117394,SLC2A1,112,2.29693,42,0.62325,35,0.24945,18,-0.8055,14,-1.1204,15,-1.0545,14,-1.1851,17,-1.1087
ENSG00000117395,EBNA1BP2,35,-1.4637,97,0.08933,35,-1.4806,107,0.22384,89,-0.0531,43,-1.1582,120,0.41220,122,0.63745
ENSG00000159479,MED8,17,-0.6005,27,0.17452,18,-0.4457,15,-0.7035,23,-0.0764,12,-1.0412,22,-0.1798,33,0.69806
ENSG00000178922,HYI,15,0.30930,20,0.84169,2,-2.2887,17,0.48165,6,-0.9907,4,-1.6287,8,-0.6368,14,0.27198
ENSG00000142949,PTPRF,69,-0.4994,89,-0.1159,106,0.16411,49,-1.0270,96,0.01125,29,-1.7983,101,0.09333,129,0.71523
ENSG00000066135,KDM4A,10,-0.7211,19,0.20523,17,0.01365,19,0.22817,17,0.06205,13,-0.3319,23,0.49740,15,-0.1389
ENSG00000126091,ST3GAL3,22,-0.4935,38,0.36737,35,0.20418,13,-1.3322,38,0.33161,18,-0.8333,40,0.40135,32,0.08282
ENSG00000117408,IPO13,92,1.11205,34,-0.5360,102,1.29380,19,-1.3414,16,-1.5913,45,-0.0428,29,-0.7145,47,0.00946
ENSG00000117410,ATP6V0B,132,-1.5366,222,-0.8231,287,-0.3696,322,-0.1917,221,-0.7700,238,-0.6572,443,0.30980,571,1.12824
ENSG00000117411,B4GALT2,83,0.46298,113,1.11610,47,-0.4246,26,-1.3256,62,-0.0167,29,-1.1659,51,-0.2990,56,-0.2389
ENSG00000159214,CCDC24,8,-0.7515,12,-0.1085,17,0.43410,8,-0.6654,8,-0.7318,9,-0.5221,7,-0.8700,19,0.82598
ENSG00000178028,DMAP1,34,-0.9155,40,-0.7482,67,0.10608,56,-0.1797,39,-0.7119,92,0.60651,57,-0.1395,82,0.61570
ENSG00000117419,ERI3,72,-0.7920,113,-0.1092,145,0.29151,91,-0.4409,75,-0.7248,138,0.20518,93,-0.3990,152,0.53033
ENSG00000187147,RNF220,103,-0.1680,106,-0.1273,114,-0.0141,99,-0.2266,69,-0.7848,233,1.15862,82,-0.5127,116,0.02358
ENSG00000142937,RPS8,1783,1.05819,1317,0.62135,680,-0.4920,1019,0.13972,584,-0.7235,1265,0.48602,443,-1.1428,697,-0.5916
ENSG00000070785,EIF2B3,26,-0.3801,19,-0.9099,22,-0.6305,29,-0.2023,21,-0.7148,32,-0.0284,40,0.31972,47,0.84748
ENSG00000126088,UROD,42,-0.8832,70,-0.0993,36,-1.0879,81,0.13000,48,-0.6574,43,-0.8294,122,0.79785,95,0.56138
ENSG00000117450,PRDX1,314,0.25262,295,0.16664,231,-0.2307,205,-0.4116,103,-1.4485,214,-0.3514,267,-0.0041,322,0.42230
ENSG00000117448,AKR1A1,24,-0.9278,37,-0.2990,29,-0.6238,39,-0.2136,19,-1.2497,53,0.28671,43,-0.0393,62,0.81649
ENSG00000132780,NASP,124,0.73194,46,-0.8812,165,1.22653,84,0.11588,121,0.70182,85,0.13411,60,-0.4210,52,-0.8036
ENSG00000159592,GPBP1L1,42,0.33648,35,0.07657,28,-0.2736,48,0.55787,28,-0.2848,39,0.21874,23,-0.6022,32,-0.1323
ENSG00000086015,MAST2,25,-0.2349,29,0.00394,28,-0.0474,45,0.70426,16,-0.8940,23,-0.3235,31,0.12359,30,0.08721
ENSG00000117461,PIK3R3,41,0.11194,31,-0.3481,30,-0.3936,73,1.03158,50,0.42476,35,-0.1248,78,1.13874,23,-0.9925
ENSG00000085998,POMGNT1,29,-0.6527,36,-0.3415,77,0.88369,38,-0.2550,33,-0.4730,34,-0.4276,43,-0.0480,52,0.34847
ENSG00000132128,LRRC41,19,-0.8285,29,-0.2582,44,0.41800,26,-0.3971,16,-1.0952,46,0.48840,27,-0.3589,42,0.50490
ENSG00000173660,UQCRH,219,-1.1881,636,0.51487,220,-1.1871,520,0.13660,163,-1.6340,347,-0.4958,514,0.11844,617,0.60093
ENSG00000117481,NSUN4,10,-0.8612,11,-0.8541,47,1.58522,19,0.05368,22,0.29424,11,-0.7504,18,0.02704,17,-0.1151
ENSG00000117480,FAAH,18,-0.5651,16,-0.8242,40,0.67304,13,-0.9857,17,-0.6409,41,0.70983,23,-0.1821,32,0.48335
ENSG00000079277,MKNK1,14,-0.5847,17,-0.3418,73,2.16532,4,-2.4288,21,0.05832,2,-2.9669,11,-0.8906,22,0.14212
ENSG00000123472,ATPAF1,83,-0.7030,151,0.23794,99,-0.4399,136,0.04799,69,-0.9965,78,-0.7923,189,0.57982,156,0.38174
ENSG00000159658,EFCAB14,102,1.12340,68,0.49662,49,-0.0783,48,-0.0991,55,0.09448,48,-0.0929,34,-0.6116,36,-0.7114
ENSG00000186377,CYP4X1,2,-2.9209,11,-1.0608,50,1.46656,4,-2.1830,17,-0.2824,4,-2.3467,19,-0.0967,32,1.08529
ENSG00000162368,CMPK1,128,-0.0170,125,-0.0635,108,-0.2914,140,0.11676,81,-0.7222,161,0.34437,176,0.48857,128,-0.0267
ENSG00000162373,BEND5,13,-2.0526,61,0.25654,21,-1.3870,81,0.69818,44,-0.2692,25,-1.1323,103,1.08938,55,0.11663
ENSG00000162374,ELAVL4,68,-2.1702,206,-0.5589,193,-0.6179,414,0.58101,392,0.49336,350,0.31054,573,1.12755,263,-0.1913
ENSG00000185104,FAF1,28,-0.6418,39,-0.1699,53,0.31765,37,-0.2250,27,-0.7149,39,-0.1605,48,0.14611,52,0.42085
ENSG00000123091,RNF11,291,-0.4607,395,0.01347,315,-0.3384,356,-0.1507,305,-0.3903,542,0.51994,394,0.01107,427,0.18994
ENSG00000085832,EPS15,150,-0.3372,185,-0.0088,198,0.10095,259,0.52891,162,-0.2106,280,0.66011,172,-0.1204,160,-0.3153
ENSG00000117859,OSBPL9,28,0.53919,12,-0.8133,23,0.28267,27,0.49807,21,0.11689,31,0.73270,15,-0.4295,17,-0.3371
ENSG00000078618,NRDC,100,-0.6737,96,-0.7961,168,0.12628,173,0.17331,235,0.66449,170,0.13999,244,0.72905,145,-0.1435
ENSG00000169213,RAB3B,76,-0.2769,35,-1.5368,88,-0.0393,365,2.46479,66,-0.4868,312,2.13859,11,-3.0875,25,-2.2871
ENSG00000117862,TXNDC12,29,0.14528,28,0.06398,37,0.50966,20,-0.4264,11,-1.3733,24,-0.1957,16,-0.8041,32,0.42010
ENSG00000134717,BTF3L4,27,-1.1844,57,-0.0540,36,-0.7574,56,-0.0947,36,-0.7473,105,0.93015,59,0.00867,69,0.34080
ENSG00000157077,ZFYVE9,16,-1.7064,34,-0.5773,26,-0.9725,83,0.84507,79,0.77462,39,-0.3433,75,0.68709,50,0.04892
ENSG00000134748,PRPF38A,66,0.89788,44,0.27273,57,0.66208,55,0.59351,33,-0.2149,30,-0.3625,15,-1.3686,27,-0.6513
ENSG00000134744,TUT4,129,0.95588,45,-0.7711,183,1.57025,108,0.65993,166,1.40170,50,-0.5455,20,-1.9272,28,-1.7251
ENSG00000162377,COA7,8,-1.9455,35,0.25288,47,0.72226,61,1.15380,25,-0.3022,19,-0.6610,29,-0.0786,26,-0.3373
ENSG00000162378,ZYG11B,79,-1.2216,151,-0.2700,143,-0.3337,214,0.30201,191,0.11910,175,-0.0209,227,0.39215,199,0.25365
ENSG00000116171,SCP2,66,-0.2288,76,-0.0030,86,0.19265,80,0.07168,41,-0.9488,102,0.45685,80,0.07722,77,0.02300
ENSG00000162384,CZIB,36,-0.4545,42,-0.2644,70,0.56419,33,-0.6214,29,-0.7866,46,-0.0963,36,-0.4838,63,0.60098
ENSG00000162385,MAGOH,7,-1.8387,25,0.10555,1,-4.0082,37,0.69545,17,-0.4746,14,-0.7693,28,0.26803,32,0.73079
ENSG00000157193,LRP8,23,-0.7686,31,-0.3601,69,0.95854,60,0.74288,45,0.27327,67,0.90168,17,-1.1843,28,-0.5872
ENSG00000058799,YIPF1,13,-0.7972,16,-0.5021,26,0.32276,11,-1.0169,16,-0.4585,10,-1.1168,31,0.59053,30,0.76154
ENSG00000081870,HSPB11,14,-1.4043,24,-0.6032,34,-0.0622,53,0.65400,11,-1.7629,59,0.84223,26,-0.4555,44,0.51545
ENSG00000116209,TMEM59,150,-0.1586,120,-0.5491,131,-0.3711,139,-0.2747,82,-1.0863,177,0.10247,187,0.19079,222,0.68068
ENSG00000116221,MRPL37,39,-0.7721,54,-0.3183,38,-0.8228,49,-0.4250,43,-0.6262,54,-0.2918,92,0.55557,89,0.74730
ENSG00000157216,SSBP3,224,-0.3165,249,-0.1657,258,-0.0991,361,0.43752,266,-0.0509,608,1.31467,220,-0.3458,215,-0.5019
ENSG00000243725,TTC4,18,-0.1606,13,-0.6821,34,0.81438,22,0.11603,15,-0.4320,30,0.60854,13,-0.6714,21,0.09153
ENSG00000116133,DHCR24,91,-1.0664,96,-1.0480,201,0.15709,62,-1.6254,123,-0.5997,167,-0.1317,431,1.43330,229,0.52971
ENSG00000162402,USP24,24,-0.3242,27,-0.2080,45,0.63773,33,0.14054,49,0.77960,13,-1.2162,34,0.17138,27,-0.1936
ENSG00000162407,PLPP3,235,1.62235,213,1.71814,121,0.48358,40,-1.2254,101,0.19077,24,-1.9454,8,-3.4835,29,-2.0293
ENSG00000162409,PRKAA2,15,-2.2024,45,-0.6594,110,0.80116,93,0.52322,97,0.59775,45,-0.6244,53,-0.3579,75,0.25118
ENSG00000162601,MYSM1,35,-0.8123,41,-0.5998,77,0.43452,64,0.13370,154,1.60692,28,-1.1121,73,0.34257,48,-0.4093
ENSG00000177606,JUN,86,-0.2640,73,-0.5643,158,0.70060,67,-0.6457,130,0.37874,40,-1.4133,40,-1.4208,140,0.74130
ENSG00000134709,HOOK1,11,-2.5656,39,-0.7265,53,-0.2091,83,0.50681,119,1.10237,65,0.11831,43,-0.5339,68,0.27859
ENSG00000162599,NFIA,514,1.98658,165,0.03443,263,0.78705,86,-0.9553,162,0.00283,238,0.62125,45,-1.9370,75,-1.4422
ENSG00000162604,TM2D1,33,-0.5583,43,-0.1910,72,0.64808,27,-0.8452,37,-0.3838,24,-1.0250,46,-0.0737,62,0.60815
ENSG00000162607,USP1,45,-0.0369,28,-0.8087,64,0.51686,74,0.73844,81,0.90255,56,0.28528,23,-1.0917,39,-0.3381
ENSG00000116641,DOCK7,61,1.05913,40,0.38790,78,1.49518,10,-1.6871,30,-0.0854,18,-0.8324,8,-2.0565,24,-0.5620
ENSG00000125703,ATG4C,38,1.06372,12,-0.7978,30,0.66166,13,-0.6673,14,-0.4839,30,0.69388,22,0.19641,16,-0.4080
ENSG00000079739,PGM1,38,0.14899,47,0.52910,17,-1.0466,43,0.35346,19,-0.8702,32,-0.1150,18,-0.9779,38,0.22792
ENSG00000158966,CACHD1,17,0.42631,19,0.66923,23,0.90428,3,-2.1833,12,-0.1709,6,-1.1768,13,0.02024,11,-0.3127
ENSG00000162437,RAVER2,20,0.50869,10,-0.5257,39,1.65663,11,-0.4481,8,-0.8781,3,-2.1798,8,-0.7866,16,0.17865
ENSG00000162434,JAK1,85,-0.1478,69,-0.5029,65,-0.5498,203,1.28007,159,0.86248,47,-1.0435,148,0.74703,68,-0.6259
ENSG00000162433,AK4,50,0.06224,101,1.42427,43,-0.1585,33,-0.5782,52,0.13325,21,-1.2366,13,-1.9473,40,-0.3591
ENSG00000116675,DNAJC6,167,-0.9061,239,-0.3971,248,-0.3058,330,0.13864,255,-0.2614,497,0.80625,381,0.37097,317,0.10404
ENSG00000213625,LEPROT,45,0.91534,40,0.83301,56,1.29407,9,-1.5400,26,0.01088,12,-1.1312,11,-1.2449,16,-0.8458
ENSG00000184588,PDE4B,98,0.88936,35,-0.7875,60,0.10126,66,0.24547,62,0.15993,50,-0.1846,23,-1.3417,62,0.20120
ENSG00000118473,SGIP1,50,-1.6356,99,-0.6583,193,0.43314,186,0.37339,191,0.42200,216,0.61712,155,0.08712,143,-0.0517
ENSG00000198160,MIER1,81,0.42439,50,-0.3728,48,-0.3944,110,0.92210,141,1.35733,45,-0.5056,37,-0.7751,46,-0.6135
ENSG00000142864,SERBP1,277,0.33405,193,-0.2534,160,-0.5185,310,0.51721,315,0.54240,272,0.30381,201,-0.1705,193,-0.3188
ENSG00000116717,GADD45A,25,-0.4117,27,-0.3221,36,0.13605,52,0.71223,40,0.29693,79,1.41816,32,-0.0528,20,-0.9895
ENSG00000172380,GNG12,53,2.42824,26,1.25457,18,0.47013,7,-0.9898,8,-0.6623,4,-1.5842,3,-1.9967,3,-2.3956
ENSG00000116729,WLS,96,1.01647,57,0.17768,67,0.41873,107,1.21159,46,-0.1738,64,0.35463,11,-2.2085,27,-1.1885
ENSG00000033122,LRRC7,18,-2.0078,37,-1.0639,119,0.83653,45,-0.6889,114,0.76699,79,0.17392,56,-0.3620,86,0.44194
ENSG00000066557,LRRC40,9,-1.4202,12,-1.0553,41,0.90023,19,-0.2892,13,-0.8942,16,-0.5741,36,0.69174,30,0.61010
ENSG00000116754,SRSF11,295,-0.0110,117,-1.5015,1191,2.45779,165,-0.9087,547,0.99122,211,-0.5293,229,-0.4093,174,-1.0397
ENSG00000118454,ANKRD13C,27,-0.7112,23,-1.0753,38,-0.2340,43,-0.0157,55,0.36830,32,-0.5038,24,-0.9041,65,0.97034
ENSG00000132485,ZRANB2,138,-0.5840,114,-0.9358,418,1.19476,310,0.69002,350,0.89426,143,-0.5303,223,0.16005,152,-0.5693
ENSG00000172260,NEGR1,127,-1.9509,380,-0.3344,322,-0.5592,610,0.44196,644,0.52970,405,-0.2061,536,0.23406,536,0.33302
ENSG00000178965,ERICH3,39,-1.8808,77,-0.9654,87,-0.6994,230,0.82860,342,1.51478,149,0.12646,149,0.12541,126,-0.1931
ENSG00000116791,CRYZ,7,-1.7674,20,-0.2031,11,-1.0753,24,0.05477,7,-1.6556,4,-2.3732,54,1.40910,32,0.76036
ENSG00000162623,TYW3,38,-0.7488,38,-0.8083,45,-0.4907,72,0.23619,117,1.02786,53,-0.2391,87,0.52893,64,0.07405
ENSG00000117054,ACADM,63,0.49817,40,-0.2571,59,0.37938,71,0.67398,55,0.26682,31,-0.6202,56,0.29165,35,-0.5401
ENSG00000137955,RABGGTB,42,0.11070,36,-0.1379,38,-0.0296,32,-0.2951,31,-0.3758,75,1.04579,29,-0.4807,38,-0.0782
ENSG00000117069,ST6GALNAC5,2,-4.7649,40,-0.4503,21,-1.3619,58,0.17809,60,0.23241,5,-3.4086,79,0.66997,80,1.05896
ENSG00000142892,PIGK,8,-2.0290,23,-0.6675,45,0.44449,42,0.33524,25,-0.4837,39,0.20458,23,-0.5589,45,0.64859
ENSG00000154027,AK5,164,-1.5058,265,-0.8502,511,0.23025,152,-1.6202,334,-0.4339,595,0.47571,325,-0.4780,673,1.04320
ENSG00000036549,AC118549.1,43,0.71921,23,-0.2902,28,0.03873,40,0.58745,38,0.49227,26,-0.0668,13,-1.0922,24,-0.2950
ENSG00000077254,USP33,37,-1.7010,74,-0.7309,126,0.13448,129,0.17032,145,0.36572,128,0.16329,152,0.43538,130,0.26292
ENSG00000180488,MIGA1,87,-0.6756,109,-0.3589,127,-0.0930,144,0.10074,176,0.42185,165,0.31345,146,0.11668,139,0.06926
ENSG00000162613,FUBP1,53,-0.5005,53,-0.5405,134,0.99246,53,-0.4918,86,0.27056,68,-0.1102,71,-0.0414,76,0.08903
ENSG00000162616,DNAJB4,35,-0.1162,35,-0.1187,22,-0.7996,37,-0.0108,47,0.36298,33,-0.1959,57,0.67079,37,-0.0214
ENSG00000117114,ADGRL2,9,-1.8474,20,-0.7713,37,0.23462,47,0.61976,30,-0.0906,15,-1.0975,26,-0.3403,45,0.79694
ENSG00000137941,TTLL7,337,0.23601,136,-1.2360,412,0.56224,332,0.21457,483,0.82467,392,0.48085,336,0.23103,229,-0.4823
ENSG00000142875,PRKACB,202,-1.1209,271,-0.7312,367,-0.2141,531,0.37023,321,-0.4209,534,0.38031,430,0.03568,530,0.53371
ENSG00000117133,RPF1,15,-1.2292,28,-0.3405,29,-0.2439,61,0.93186,25,-0.4740,16,-1.1064,55,0.76434,38,0.24128
