Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000123091,RNF11,266,-0.5033,203,-0.9143,283,-0.4425,466,0.42107,500,0.62835,315,-0.2905
ENSG00000085832,EPS15,246,0.70957,141,-0.1772,150,-0.0932,189,0.31786,128,-0.3887,149,-0.1114
ENSG00000078618,NRDC,266,1.25350,155,0.35706,143,0.25031,146,0.28719,58,-1.3263,105,-0.3101
ENSG00000169213,RAB3B,157,1.51011,85,0.46090,139,1.51428,60,-0.0909,25,-1.5865,15,-2.3461
ENSG00000117862,TXNDC12,42,-0.1527,20,-1.2353,28,-0.8187,40,-0.2696,31,-0.7231,89,1.44105
ENSG00000134717,BTF3L4,32,-0.8796,40,-0.5616,41,-0.5634,91,0.84685,45,-0.4643,73,0.47456
ENSG00000157077,ZFYVE9,55,0.89723,41,0.44654,29,-0.0999,54,0.99539,21,-0.7449,17,-1.0733
ENSG00000134748,PRPF38A,66,0.01989,105,0.77237,59,-0.1543,35,-1.0019,66,0.03907,74,0.24347
ENSG00000134744,TUT4,265,1.68478,180,0.99776,119,0.34999,37,-1.5678,60,-0.8771,78,-0.4127
ENSG00000162377,COA7,40,0.68514,23,-0.1813,10,-1.4770,43,0.90282,25,-0.0565,22,-0.2721
ENSG00000162378,ZYG11B,207,1.14856,67,-0.6537,76,-0.5019,169,0.91819,86,-0.3262,69,-0.7069
ENSG00000116171,SCP2,85,-0.6089,122,-0.0513,101,-0.3823,119,-0.1043,103,-0.3808,187,0.81337
ENSG00000162384,CZIB,17,-1.8107,50,-0.2341,38,-0.6944,81,0.58190,62,0.12078,69,0.33902
ENSG00000162385,MAGOH,9,-1.8379,33,0.02955,24,-0.5324,46,0.61354,32,-0.0428,38,0.29346
ENSG00000157193,LRP8,82,1.38180,13,-1.4942,6,-2.6643,40,0.22607,23,-0.7941,56,0.97477
ENSG00000081870,HSPB11,37,-0.3423,41,-0.1544,49,0.13366,59,0.46717,56,0.40473,28,-0.8630
ENSG00000116209,TMEM59,146,-0.5009,334,0.81089,141,-0.5964,247,0.35168,133,-0.7532,256,0.47653
ENSG00000116221,MRPL37,18,-1.3635,14,-1.7419,29,-0.6647,72,0.90898,56,0.48671,41,-0.1097
ENSG00000157216,SSBP3,278,0.25219,141,-0.7964,252,0.10146,205,-0.2488,303,0.48688,203,-0.2967
ENSG00000116133,DHCR24,66,0.00449,202,1.89806,38,-0.8973,136,1.37940,16,-2.3701,43,-0.7693
ENSG00000162402,USP24,55,0.43660,31,-0.4242,40,-0.0470,35,-0.3019,17,-1.5151,70,1.12390
ENSG00000162407,PLPP3,105,-1.6219,219,-0.5225,319,0.06668,62,-2.5206,96,-1.9724,770,2.33200
ENSG00000162409,PRKAA2,129,1.86069,21,-1.0760,29,-0.6764,61,0.62827,27,-0.8341,35,-0.3654
ENSG00000162601,MYSM1,115,1.83961,53,0.50329,32,-0.3051,52,0.53414,17,-1.3928,25,-0.7667
ENSG00000177606,JUN,116,0.02337,133,0.24496,39,-1.7128,130,0.22507,148,0.52452,113,-0.0224
ENSG00000172456,FGGY,14,-0.9817,4,-2.7097,7,-1.9818,16,-0.8147,26,0.02315,57,1.81036
ENSG00000134709,HOOK1,117,2.19360,8,-1.9884,12,-1.5911,67,1.33410,18,-1.0745,20,-0.9200
ENSG00000162599,NFIA,391,0.31428,751,1.41454,390,0.34706,51,-2.8585,203,-0.8197,404,0.46346
ENSG00000162604,TM2D1,73,0.33432,59,0.00446,36,-0.8027,74,0.38731,34,-0.9625,85,0.73810
ENSG00000162607,USP1,46,-0.1633,130,1.55407,89,1.02121,40,-0.4029,32,-0.8471,28,-1.0608
ENSG00000116641,DOCK7,69,0.39716,45,-0.2919,42,-0.3981,35,-0.7008,31,-0.9885,95,1.23000
ENSG00000079739,PGM1,36,-0.7430,32,-0.8846,31,-1.0246,44,-0.4515,48,-0.3496,111,1.45278
ENSG00000162434,JAK1,83,0.03556,104,0.40595,94,0.25861,75,-0.1220,54,-0.7140,94,0.29361
ENSG00000162433,AK4,69,-0.5110,36,-1.4890,69,-0.5642,75,-0.4137,98,0.04320,155,1.01996
ENSG00000116675,DNAJC6,207,0.35580,323,1.09164,125,-0.4807,337,1.35659,110,-0.7488,69,-1.5232
ENSG00000213625,LEPROT,42,-1.1328,44,-1.0829,55,-0.8046,37,-1.4183,99,0.21332,167,1.39980
ENSG00000184588,PDE4B,64,-0.0914,203,1.87086,69,0.03551,55,-0.3490,34,-1.1965,65,-0.0855
ENSG00000118473,SGIP1,185,0.83443,90,-0.3142,89,-0.3526,174,0.83583,69,-0.8347,104,-0.1064
ENSG00000198160,MIER1,85,0.45605,120,1.02752,125,1.27855,45,-0.5787,37,-0.9667,36,-1.0067
ENSG00000142864,SERBP1,207,-0.3062,399,0.74459,345,0.56525,191,-0.4632,196,-0.4648,251,-0.0018
ENSG00000116717,GADD45A,23,-0.8353,32,-0.3468,67,0.94578,28,-0.5597,42,0.11465,35,-0.2240
ENSG00000172380,GNG12,16,-1.7470,62,0.34003,69,0.55688,13,-2.0689,41,-0.3660,79,0.95242
ENSG00000116729,WLS,68,-0.6588,85,-0.3231,111,0.10358,57,-0.9982,48,-1.3445,208,1.54971
ENSG00000033122,LRRC7,167,2.14230,22,-1.1966,29,-0.8320,86,1.05823,28,-0.9626,26,-1.1024
ENSG00000116754,SRSF11,1550,2.42434,559,0.56146,424,0.12997,165,-1.4051,243,-0.8686,235,-0.9219
ENSG00000118454,ANKRD13C,57,0.74211,19,-0.9387,25,-0.5782,57,0.83354,28,-0.4824,36,-0.0060
ENSG00000132485,ZRANB2,457,1.25914,264,0.34313,260,0.35179,215,0.01596,125,-0.9482,169,-0.4236
ENSG00000172260,NEGR1,747,1.32299,153,-1.2014,368,0.16296,474,0.62251,389,0.29022,92,-2.1753
ENSG00000178965,ERICH3,268,2.34894,33,-1.1491,68,-0.0612,118,0.95862,40,-0.9978,17,-2.3772
ENSG00000162623,TYW3,24,-0.9298,60,0.45601,75,0.92304,49,0.15170,38,-0.3257,32,-0.6346
ENSG00000117054,ACADM,47,-0.6402,52,-0.4714,73,0.05240,54,-0.4478,80,0.24562,85,0.36565
ENSG00000137955,RABGGTB,53,0.05452,68,0.44708,55,0.13035,57,0.20525,49,-0.0705,40,-0.4555
ENSG00000142892,PIGK,19,-0.5108,59,1.32878,11,-1.4043,43,0.88263,17,-0.8056,27,0.03296
ENSG00000154027,AK5,279,1.09232,199,0.52392,68,-1.1999,356,1.81799,71,-1.2359,59,-1.5154
ENSG00000077254,USP33,100,0.64476,92,0.50682,55,-0.3209,110,0.91158,37,-1.0594,56,-0.3101
ENSG00000180488,MIGA1,124,0.65157,167,1.15057,75,-0.1696,103,0.38278,36,-1.4588,80,-0.0688
ENSG00000162613,FUBP1,90,0.83056,47,-0.2146,46,-0.2685,63,0.26025,40,-0.5396,57,0.12060
ENSG00000162616,DNAJB4,28,-0.6454,47,0.17191,42,-0.0001,51,0.33226,42,0.01233,39,-0.1357
ENSG00000137941,TTLL7,447,1.02329,1095,2.76232,333,0.59897,189,-0.3991,61,-2.2768,32,-3.2435
ENSG00000142875,PRKACB,376,0.50965,404,0.62734,151,-0.9723,568,1.40213,203,-0.5505,151,-1.0511
ENSG00000117133,RPF1,34,0.17065,0,-5.5581,31,-0.0123,50,0.87365,31,0.03371,27,-0.2648
ENSG00000174021,GNG5,36,-1.9853,49,-1.5511,107,-0.3920,58,-1.3779,185,0.63766,218,1.01358
ENSG00000117155,SSX2IP,152,0.76883,20,-2.3130,67,-0.5617,182,1.23772,103,0.17497,51,-1.0988
ENSG00000162642,C1orf52,27,-1.0248,40,-0.3975,47,-0.1893,93,1.06494,37,-0.6051,56,0.14054
ENSG00000153904,DDAH1,199,-0.8906,156,-1.2532,283,-0.3853,253,-0.5705,363,0.03819,583,1.06016
ENSG00000142871,CCN1,36,-0.0638,30,-0.3771,15,-1.4820,7,-2.4849,76,1.55879,39,0.05937
ENSG00000117174,ZNHIT6,76,0.59741,126,1.45309,83,0.85387,36,-0.6242,30,-0.9914,32,-0.8523
ENSG00000122417,ODF2L,265,2.24057,64,-0.2013,77,0.09816,61,-0.3072,51,-0.6425,39,-1.0974
ENSG00000097033,SH3GLB1,98,0.36500,97,0.34697,110,0.62198,43,-0.9639,69,-0.2312,76,-0.0619
ENSG00000183291,SELENOF,85,-0.3261,121,0.22542,40,-1.5600,127,0.34658,108,0.06401,130,0.44164
ENSG00000153936,HS2ST1,47,-0.0719,38,-0.3986,28,-0.9340,33,-0.6918,42,-0.3147,88,1.23474
ENSG00000143013,LMO4,1161,0.94558,276,-1.3034,614,-0.0950,1071,0.92294,686,0.10848,307,-1.3106
ENSG00000065243,PKN2,103,1.23324,94,1.06253,79,0.88689,16,-1.7283,34,-0.6358,31,-0.7988
ENSG00000137947,GTF2B,35,0.57284,16,-0.6644,17,-0.6198,42,1.03626,19,-0.4539,22,-0.2002
ENSG00000197147,LRRC8B,112,1.13386,94,0.83881,14,-2.1619,122,1.49601,25,-1.4015,40,-0.6189
ENSG00000162664,ZNF326,205,1.43989,152,0.92232,113,0.49242,44,-1.0910,63,-0.5707,57,-0.7387
ENSG00000233593,LINC02609,7,-2.3955,17,-1.1321,39,0.19237,43,0.35502,56,0.98929,22,-0.8588
ENSG00000122482,ZNF644,101,0.22439,221,1.53343,137,0.80231,58,-0.6831,54,-0.8778,61,-0.6745
ENSG00000189195,BTBD8,338,0.61954,108,-1.1569,202,-0.2239,581,1.86097,114,-1.2392,136,-0.9455
ENSG00000122484,RPAP2,227,1.76209,78,-0.0382,116,0.67444,57,-0.5698,57,-0.6204,46,-0.9854
ENSG00000067208,EVI5,75,-0.2046,228,1.64858,171,1.31441,45,-1.0382,47,-1.0387,49,-0.9800
ENSG00000122406,RPL5,362,-1.1450,884,0.23123,1116,0.68564,630,-0.3277,921,0.37110,556,-0.5830
ENSG00000154511,DIPK1A,18,-0.7102,54,0.97783,30,0.05419,50,1.00193,13,-1.3696,26,-0.2133
ENSG00000143033,MTF2,83,1.47576,81,1.42817,33,-0.0312,28,-0.3449,24,-0.6404,17,-1.2127
ENSG00000117500,TMED5,16,-1.1440,37,0.15177,28,-0.3184,27,-0.3601,32,-0.0784,48,0.72845
ENSG00000117505,DR1,39,-0.3022,46,-0.0235,42,-0.2162,51,0.14088,57,0.36053,42,-0.2243
ENSG00000137942,FNBP1L,59,0.59925,48,0.27760,57,0.61663,27,-0.6582,20,-1.2575,50,0.43175
ENSG00000067334,DNTTIP2,92,0.30495,136,0.94586,93,0.37075,89,0.28517,61,-0.3911,44,-0.9642
ENSG00000023909,GCLM,53,1.08636,10,-1.4193,22,-0.3168,42,0.77540,20,-0.5736,25,-0.1667
ENSG00000137962,ARHGAP29,23,-1.0692,6,-2.8957,54,0.23489,24,-1.0942,100,1.70722,28,-0.9282
ENSG00000117528,ABCD3,62,-0.0211,65,0.03482,34,-0.9944,40,-0.7554,63,-0.0098,98,0.91962
ENSG00000117525,F3,13,-2.9862,15,-2.7858,27,-2.0780,25,-2.1829,41,-1.5423,321,3.45799
ENSG00000117519,CNN3,92,-1.3713,186,-0.3039,214,-0.0903,82,-1.6266,209,-0.1494,404,1.28031
ENSG00000152078,TLCD4,29,-0.7866,36,-0.4916,32,-0.6935,55,0.20715,24,-1.2215,92,1.39144
ENSG00000117569,PTBP2,53,-0.0164,100,0.99010,21,-1.5063,86,0.84356,40,-0.5359,54,-0.0171
ENSG00000117600,PLPPR4,138,1.39337,31,-0.9660,38,-0.7552,165,2.10033,18,-1.9562,27,-1.3443
ENSG00000162688,AGL,50,-0.1737,65,0.24159,57,0.04982,29,-1.0802,35,-0.8318,92,1.07598
ENSG00000156875,MFSD14A,46,0.52134,32,-0.0781,37,0.17536,49,0.67189,19,-0.9600,31,-0.1328
ENSG00000137992,DBT,59,0.44555,37,-0.2759,52,0.27542,48,0.13335,42,-0.1203,37,-0.3220
ENSG00000137996,RTCA,26,-0.3992,34,0.00364,12,-1.5635,68,1.32325,22,-0.7765,39,0.30842
ENSG00000162694,EXTL2,47,0.64581,35,0.16662,14,-1.2863,57,1.11227,17,-1.0966,34,0.15291
ENSG00000170989,S1PR1,10,-3.2428,47,-1.0743,61,-0.7208,20,-2.4405,121,0.48115,186,1.51463
ENSG00000118733,OLFM3,38,0.43087,14,-1.1153,7,-2.0588,109,3.09079,11,-1.5674,8,-2.0712
ENSG00000185946,RNPC3,531,2.22441,229,0.69808,219,0.70631,43,-1.9551,82,-1.0450,82,-1.0442
ENSG00000162636,FAM102B,43,0.64891,23,-0.3363,11,-1.4479,61,1.45305,25,-0.2222,18,-0.7679
ENSG00000134186,PRPF38B,342,1.29173,330,1.22791,189,0.33946,55,-1.6723,117,-0.5309,121,-0.4701
ENSG00000116266,STXBP3,64,0.04154,190,1.87925,44,-0.5939,30,-1.2056,39,-0.8564,78,0.44103
ENSG00000121957,GPSM2,10,-2.4128,159,1.95894,31,-0.8112,12,-2.1757,49,-0.0680,68,0.60297
ENSG00000085433,WDR47,112,0.93146,19,-1.8254,45,-0.5463,138,1.51190,46,-0.5580,40,-0.8186
ENSG00000197780,TAF13,63,-0.8415,117,0.12362,128,0.29154,91,-0.3017,129,0.34693,99,-0.1777
ENSG00000215717,TMEM167B,33,-0.2088,42,0.16484,32,-0.2698,47,0.38708,42,0.18537,32,-0.3253
ENSG00000031698,SARS,161,-0.3032,135,-0.5720,158,-0.3639,377,1.23538,155,-0.4344,173,-0.2304
ENSG00000143126,CELSR2,66,0.12875,84,0.52306,52,-0.2427,98,0.88206,36,-0.9113,55,-0.1615
ENSG00000134243,SORT1,157,0.47403,400,2.13102,69,-0.8783,146,0.39808,69,-0.9382,69,-0.9379
ENSG00000143106,PSMA5,31,-0.9686,38,-0.6580,23,-1.4933,128,1.53989,55,-0.0877,53,-0.1718
ENSG00000181754,AMIGO1,33,0.46586,5,-2.2606,5,-2.3630,53,1.50598,4,-2.8193,42,1.14918
ENSG00000065135,GNAI3,85,1.56123,32,-0.0756,9,-2.0252,22,-0.7015,39,0.29722,35,0.09192
ENSG00000116337,AMPD2,32,-1.2348,18,-2.0535,24,-1.7844,94,0.45242,83,0.24902,113,0.92693
ENSG00000168765,GSTM4,9,-1.8919,29,-0.1826,9,-1.9726,50,0.76556,37,0.24803,41,0.47165
ENSG00000134201,GSTM5,53,-1.4253,64,-1.1243,71,-1.0531,25,-2.6174,105,-0.4663,331,2.25086
ENSG00000134202,GSTM3,98,-1.5574,74,-1.9838,137,-1.1349,146,-1.0326,249,-0.1830,602,1.86322
ENSG00000168710,AHCYL1,540,-0.6578,910,0.15253,1170,0.62732,307,-1.5954,463,-1.0315,1373,1.09229
ENSG00000197106,SLC6A17,121,1.23085,13,-2.2050,46,-0.3642,116,1.33448,59,0.06665,17,-2.0126
ENSG00000116396,KCNC4,33,-0.0932,6,-2.5816,31,-0.1838,39,0.17758,46,0.54526,34,-0.0380
ENSG00000134248,LAMTOR5,72,-1.3509,92,-0.9842,159,-0.1741,224,0.42908,191,0.16956,201,0.26686
ENSG00000177301,KCNA2,36,-0.7520,27,-1.1891,39,-0.6834,93,0.85022,48,-0.3592,77,0.55303
ENSG00000121931,LRIF1,56,0.97457,26,-0.2484,35,0.21977,36,0.25004,21,-0.6807,28,-0.2064
ENSG00000134255,CEPT1,50,0.70611,49,0.67489,40,0.39998,30,-0.1084,13,-1.5876,36,0.21515
ENSG00000116459,ATP5PB,90,-1.2223,126,-0.7199,181,-0.1810,292,0.66897,134,-0.7356,284,0.70559
ENSG00000116473,RAP1A,42,-0.9583,167,1.21508,115,0.66557,48,-0.8356,83,0.08224,57,-0.6165
ENSG00000197852,INKA2,52,0.84822,3,-3.2480,34,0.15360,40,0.45530,28,-0.1571,27,-0.2195
ENSG00000171385,KCND3,96,0.52950,9,-3.0213,45,-0.7179,100,0.67211,42,-0.8703,102,0.80865
ENSG00000143079,CTTNBP2NL,46,0.48500,74,1.26362,30,-0.1969,29,-0.2900,38,0.23743,18,-1.0736
ENSG00000116489,CAPZA1,54,0.02242,86,0.75430,34,-0.7309,72,0.53304,44,-0.3477,52,-0.0546
ENSG00000155366,RHOC,40,-1.3484,64,-0.6434,62,-0.7557,16,-2.7826,155,0.96180,150,0.89535
ENSG00000081026,MAGI3,119,1.18626,16,-1.8781,83,0.64924,57,-0.0160,33,-0.9698,59,0.03911
ENSG00000081019,RSBN1,94,1.59748,17,-1.1577,36,0.01048,41,0.20460,20,-1.0460,36,0.00858
ENSG00000163349,HIPK1,53,-0.0023,44,-0.2908,27,-1.1267,47,-0.2292,73,0.63481,59,0.20026
ENSG00000197323,TRIM33,153,1.17585,59,-0.3503,91,0.35383,76,0.02981,58,-0.4607,58,-0.4610
ENSG00000116752,BCAS2,62,-0.1848,35,-1.0258,77,0.17066,108,0.80278,63,-0.1878,59,-0.2884
ENSG00000009307,CSDE1,231,-0.5223,327,0.01609,385,0.30325,384,0.30077,340,0.09648,256,-0.4337
ENSG00000163399,ATP1A1,147,-0.8030,73,-1.8367,83,-1.7490,915,3.00723,95,-1.6337,154,-0.8514
ENSG00000198162,MAN1A2,545,-0.4965,805,0.11096,1839,1.78632,310,-1.4333,769,0.04630,350,-1.3335
ENSG00000092621,PHGDH,42,-1.7148,150,0.20959,115,-0.2267,48,-1.6103,68,-1.1727,286,1.82598
ENSG00000134250,NOTCH2,29,-0.9592,36,-0.6280,33,-0.7859,19,-1.6653,38,-0.6264,121,1.92669
ENSG00000265808,SEC22B,59,0.20119,40,-0.4183,58,0.18504,71,0.54274,41,-0.4401,49,-0.1292
ENSG00000226067,LINC00623,10,-1.3822,18,-0.5770,29,0.17183,37,0.62051,30,0.22258,22,-0.3283
ENSG00000171943,SRGAP2C,95,0.35086,112,0.60634,100,0.47933,61,-0.3895,72,-0.1077,57,-0.5276
ENSG00000232527,LINC02802,37,0.11036,0,-7.0037,21,-0.8223,46,0.49227,50,0.78412,31,-0.2070
ENSG00000196369,SRGAP2B,120,1.24636,53,-0.0854,66,0.27901,60,0.11302,45,-0.4072,38,-0.7057
ENSG00000162825,NBPF20,76,1.39493,39,0.27330,89,2.04089,7,-2.3619,19,-0.9180,9,-2.1644
ENSG00000265491,RNF115,139,1.41554,43,-0.4807,26,-1.2984,59,-0.0031,44,-0.5206,74,0.45456
ENSG00000198483,ANKRD35,15,-1.1984,1,-4.7385,25,-0.4665,24,-0.4960,35,0.15384,58,1.22148
ENSG00000131779,PEX11B,10,-1.3576,34,0.43691,5,-2.4045,58,1.53698,22,-0.3049,25,-0.0777
ENSG00000265241,RBM8A,130,-0.1012,159,0.22125,158,0.23790,105,-0.4685,141,0.04147,140,0.02676
ENSG00000271601,LIX1L,23,-0.4388,52,0.80997,30,-0.0412,21,-0.6147,31,0.02168,33,0.13973
ENSG00000121851,POLR3GL,47,-0.2201,56,0.05082,85,0.79318,38,-0.6188,42,-0.4954,61,0.20594
ENSG00000265972,TXNIP,38,-1.4716,325,1.99969,112,0.16960,16,-2.8187,121,0.34455,78,-0.4785
ENSG00000268043,NBPF12,139,2.00869,97,1.33731,45,0.06679,12,-1.9765,32,-0.5204,23,-1.0919
ENSG00000178104,PDE4DIP,406,0.88269,195,-0.2930,218,-0.1310,218,-0.1322,186,-0.4401,265,0.23232
ENSG00000159164,SV2A,319,1.09358,81,-1.0689,85,-1.0731,376,1.63069,81,-1.2304,132,-0.3941
ENSG00000136631,VPS45,49,0.19871,30,-0.5294,19,-1.3314,43,-0.0071,21,-1.2176,83,1.47704
ENSG00000023902,PLEKHO1,51,-0.7285,30,-1.5190,47,-0.9078,76,-0.1294,117,0.74777,100,0.41356
ENSG00000143401,ANP32E,143,0.03790,149,0.09695,224,0.86123,77,-0.9760,123,-0.2435,139,-0.0189
ENSG00000117362,APH1A,29,0.05594,23,-0.3046,8,-1.9806,22,-0.3772,20,-0.5817,55,1.47688
ENSG00000118292,C1orf54,3,-3.3144,9,-1.7575,5,-2.7526,21,-0.5978,43,0.74961,55,1.35397
ENSG00000266472,MRPS21,108,-1.1941,72,-1.7972,222,-0.1005,302,0.43959,276,0.30927,258,0.17490
ENSG00000163125,RPRD2,72,0.72193,47,0.03310,28,-0.8067,55,0.30436,29,-0.8280,60,0.53552
ENSG00000143384,MCL1,27,-1.1533,38,-0.6565,56,-0.0796,24,-1.4588,90,0.89573,70,0.33816
ENSG00000143420,ENSA,270,-0.3177,178,-0.9510,350,0.09395,455,0.56624,485,0.79086,155,-1.3314
ENSG00000143418,CERS2,8,-2.7630,228,2.62906,44,-0.3035,12,-2.2638,22,-1.4542,71,0.62126
ENSG00000197622,CDC42SE1,23,-0.3140,46,0.73620,18,-0.7822,43,0.72184,19,-0.7589,33,0.24774
ENSG00000213190,MLLT11,233,0.03031,146,-0.6861,124,-0.9998,549,1.73806,231,0.02288,107,-1.3242
ENSG00000163156,SCNM1,29,-0.3997,46,0.35618,35,-0.0853,29,-0.4031,25,-0.7040,55,0.82610
ENSG00000163159,VPS72,16,-1.1605,26,-0.3737,22,-0.6959,49,0.68023,44,0.50851,30,-0.2317
ENSG00000159352,PSMD4,114,-0.4389,94,-0.7331,187,0.36744,189,0.38808,179,0.32112,108,-0.6147
ENSG00000143393,PI4KB,43,0.13479,55,0.50342,8,-2.4690,65,0.90222,25,-0.7903,52,0.54068
ENSG00000143416,SELENBP1,34,-0.8860,35,-0.8253,23,-1.5454,19,-1.8243,59,-0.0279,131,1.81831
ENSG00000159377,PSMB4,80,-1.0700,125,-0.3822,89,-0.9695,290,1.10314,166,0.06112,155,-0.0616
ENSG00000143442,POGZ,96,0.95306,99,1.00147,44,-0.3291,35,-0.6859,36,-0.7009,60,0.21018
ENSG00000143376,SNX27,78,0.01978,131,0.87085,72,-0.0962,87,0.21523,55,-0.6156,76,-0.0126
ENSG00000159409,CELF3,40,-0.3542,9,-2.5990,31,-0.7957,59,0.26012,72,0.70229,55,0.15469
ENSG00000143436,MRPL9,6,-2.3495,29,-0.0565,10,-1.6531,58,1.25935,34,0.24824,28,-0.1185
ENSG00000197747,S100A10,29,-0.4425,18,-1.1346,33,-0.2419,16,-1.3890,80,1.71738,24,-0.8179
ENSG00000163191,S100A11,3,-4.0008,8,-2.5175,13,-1.9974,24,-1.0997,129,2.69787,30,-0.7876
ENSG00000197956,S100A6,68,-2.0587,224,-0.2597,192,-0.5422,228,-0.2599,520,1.52453,164,-0.8653
ENSG00000188643,S100A16,32,-1.6502,96,-0.0011,55,-0.9211,40,-1.4221,105,0.18669,172,1.28711
ENSG00000189171,S100A13,180,-1.3109,239,-0.8864,560,0.49058,185,-1.3547,537,0.46548,529,0.43534
ENSG00000160678,S100A1,180,-1.3443,205,-1.1487,474,0.15189,185,-1.3864,627,0.75793,544,0.44872
ENSG00000160679,CHTOP,18,-1.6230,63,0.25966,31,-0.8952,54,0.01342,51,-0.1019,80,0.82418
ENSG00000143553,SNAPIN,6,-2.6043,19,-0.9439,23,-0.6767,36,0.05371,41,0.31321,51,0.78099
ENSG00000143621,ILF2,33,-1.0810,64,-0.0844,41,-0.8282,92,0.56294,57,-0.3243,92,0.62976
ENSG00000143624,INTS3,92,1.67496,35,0.07486,17,-1.1294,44,0.47163,16,-1.2861,36,0.12436
ENSG00000143614,GATAD2B,97,1.35581,29,-0.5827,24,-0.8989,59,0.59924,24,-1.0322,48,0.25428
ENSG00000198837,DENND4B,24,-1.2449,29,-0.9617,19,-1.7048,46,-0.2951,69,0.44865,90,1.04694
ENSG00000143543,JTB,63,-1.3680,119,-0.3965,89,-0.8984,155,0.01007,197,0.49867,195,0.47531
ENSG00000143545,RAB13,42,-1.0913,50,-0.8449,129,0.70717,27,-1.8713,128,0.80050,86,-0.0339
ENSG00000177954,RPS27,821,-1.5137,1809,-0.3173,3608,0.89513,1039,-1.2390,2953,0.58236,1942,-0.2495
ENSG00000143549,TPM3,389,-0.1175,208,-1.0710,620,0.71225,411,-0.0311,554,0.56695,235,-1.0321
ENSG00000143612,C1orf43,110,-0.5511,146,-0.1117,113,-0.5426,176,0.20627,212,0.61343,136,-0.2575
ENSG00000143569,UBAP2L,91,0.61391,53,-0.2508,57,-0.1294,81,0.46922,47,-0.4943,60,-0.0455
ENSG00000143575,HAX1,38,-0.6885,34,-0.8723,32,-1.0354,96,0.85596,47,-0.4556,84,0.68601
ENSG00000160714,UBE2Q1,100,0.29700,53,-0.6961,46,-0.9494,125,0.74284,92,0.19668,75,-0.1962
ENSG00000160710,ADAR,87,-0.3777,112,0.02104,95,-0.2616,131,0.29770,104,-0.1073,121,0.17589
ENSG00000143603,KCNN3,48,-0.8483,176,1.20909,196,1.65392,16,-2.6132,22,-2.2378,99,0.32344
ENSG00000163344,PMVK,57,-0.8236,54,-0.8973,73,-0.4707,76,-0.4222,115,0.32791,137,0.71497
ENSG00000163346,PBXIP1,62,-1.2189,51,-1.5148,65,-1.2315,34,-2.1932,85,-0.8706,364,2.52266
ENSG00000179085,DPM3,24,-1.8841,72,-0.2483,67,-0.4007,82,-0.0542,79,-0.1328,128,0.87054
ENSG00000163463,KRTCAP2,41,-1.5288,123,0.12955,73,-0.7243,101,-0.1957,124,0.17247,159,0.68729
ENSG00000173171,MTX1,19,-0.2916,7,-1.8115,0,-4.9298,45,1.21533,18,-0.4405,36,0.90797
ENSG00000177628,GBA,57,0.68936,35,-0.0765,18,-1.1624,51,0.55617,25,-0.7033,47,0.45471
ENSG00000116521,SCAMP3,30,-0.3444,63,0.84664,4,-3.2836,44,0.29484,23,-0.8754,63,1.12980
ENSG00000160752,FDPS,87,-0.3104,84,-0.3685,140,0.48890,121,0.22945,86,-0.3912,108,0.03183
ENSG00000160753,RUSC1,80,0.98760,8,-2.4928,19,-1.3138,86,1.27055,40,-0.1543,35,-0.4062
ENSG00000116539,ASH1L,380,0.73660,394,0.79758,412,0.99458,164,-0.6397,178,-0.5565,143,-0.9343
ENSG00000163374,YY1AP1,52,0.33614,59,0.54624,10,-2.2440,60,0.64754,34,-0.3720,50,0.33487
ENSG00000132676,DAP3,54,0.44850,50,0.33512,36,-0.1842,49,0.34115,21,-1.1142,49,0.37290
ENSG00000116580,GON4L,138,2.03089,79,1.02105,58,0.55188,22,-1.0542,23,-1.0364,20,-1.3031
ENSG00000132718,SYT11,316,-0.1007,478,0.56292,268,-0.3829,464,0.57551,157,-1.3364,437,0.52563
ENSG00000116584,ARHGEF2,98,0.88284,145,1.57614,49,-0.2436,65,0.23599,43,-0.5007,26,-1.3259
ENSG00000163479,SSR2,40,-1.0799,56,-0.5683,54,-0.6762,94,0.25483,88,0.15803,106,0.53711
ENSG00000160803,UBQLN4,61,-0.1598,22,-1.7191,18,-2.0532,62,-0.1502,87,0.49540,104,0.87580
ENSG00000116586,LAMTOR2,53,-0.8015,37,-1.3307,61,-0.6374,105,0.26206,119,0.55570,101,0.21763
ENSG00000160789,LMNA,32,-0.2496,74,1.08034,24,-0.7750,13,-1.6390,57,0.85245,34,-0.1826
ENSG00000196189,SEMA4A,32,0.06001,18,-0.7648,15,-1.1207,17,-0.9358,27,-0.2112,56,1.35490
ENSG00000160785,SLC25A44,6,-2.0427,23,-0.0424,18,-0.4728,38,0.81756,30,0.43603,19,-0.4157
ENSG00000160781,PAQR6,123,-1.4614,828,1.58869,505,0.82722,100,-1.8571,363,0.24062,201,-0.8448
ENSG00000163468,CCT3,78,-0.6292,87,-0.4493,72,-0.8061,212,1.11105,82,-0.6442,141,0.37602
ENSG00000125462,C1orf61,902,-1.0053,781,-1.2228,1841,0.10199,826,-1.2153,2152,0.42974,2453,0.71275
