Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000162430,SELENON,38,0.35946,65,1.21627,12,-1.3549,16,-0.9285,101,2.02493,14,-1.1733,38,0.33773,42,0.51698,3,-3.2557,32,0.09665,5,-2.5189,14,-1.2243
ENSG00000117640,MTFR1L,65,0.20008,89,0.69272,54,-0.0957,30,-0.9658,67,0.22888,62,0.12772,67,0.24421,65,0.17777,60,0.05741,48,-0.2779,54,-0.1048,43,-0.4670
ENSG00000117632,STMN1,427,-1.6319,779,-0.7318,827,-0.6403,930,-0.4618,416,-1.6688,687,-0.9210,1393,0.16479,1959,0.71198,1381,0.15112,1125,-0.1696,2006,0.75058,2189,1.01241
ENSG00000158008,EXTL1,23,-0.6687,80,1.31945,59,0.80959,6,-2.5552,20,-0.8584,54,0.65975,20,-0.8225,38,0.10900,12,-1.6079,52,0.62328,27,-0.4197,34,-0.0449
ENSG00000142684,ZNF593,26,-0.2942,41,0.41850,25,-0.3176,21,-0.5653,28,-0.1782,15,-1.0899,83,1.62235,45,0.57803,15,-1.1117,26,-0.2391,24,-0.3771,27,-0.2116
ENSG00000142669,SH3BGRL3,138,-0.0995,192,0.42807,171,0.24270,155,0.08694,155,0.08274,69,-1.1412,157,0.10920,199,0.48418,69,-1.1437,107,-0.4890,148,0.01033,173,0.28895
ENSG00000117682,DHDDS,25,0.11463,25,0.10699,21,-0.1438,10,-1.2617,22,-0.1291,36,0.65272,36,0.68341,28,0.24814,15,-0.6890,21,-0.1586,24,0.00904,21,-0.1540
ENSG00000198830,HMGN2,275,0.57526,206,0.11463,180,-0.0932,370,1.06441,288,0.65258,126,-0.6416,282,0.61866,247,0.40455,167,-0.2115,128,-0.6126,63,-1.6832,77,-1.4476
ENSG00000117713,ARID1A,103,0.75113,50,-0.3736,38,-0.7804,69,0.11556,121,1.01441,73,0.20156,56,-0.1994,42,-0.6330,69,0.10731,97,0.65547,35,-0.9099,40,-0.7688
ENSG00000090273,NUDC,181,-0.2362,292,0.51967,224,0.10150,176,-0.2763,162,-0.4077,184,-0.2095,187,-0.1787,275,0.42033,290,0.50750,227,0.11832,188,-0.1748,175,-0.3098
ENSG00000253368,TRNP1,34,-0.6037,47,-0.1091,73,0.57379,10,-2.3113,8,-2.6089,44,-0.2145,117,1.36110,80,0.72780,25,-1.0866,31,-0.7667,32,-0.7022,79,0.78209
ENSG00000142784,WDTC1,27,0.19493,42,0.93192,27,0.21120,12,-0.9354,52,1.28527,31,0.44678,6,-2.0302,21,-0.2010,22,-0.1102,20,-0.2584,19,-0.3312,13,-0.9018
ENSG00000186501,TMEM222,47,0.30335,68,0.89917,35,-0.1548,17,-1.2152,26,-0.6075,44,0.21702,21,-0.9477,37,-0.0845,28,-0.4920,62,0.74545,37,-0.0586,40,0.07689
ENSG00000158195,WASF2,85,0.56697,36,-0.7724,61,0.04051,185,1.92004,202,2.08928,77,0.41879,41,-0.5761,5,-3.4627,19,-1.6602,21,-1.5655,18,-1.7830,9,-2.7832
ENSG00000126705,AHDC1,56,0.41841,55,0.39032,21,-1.0457,13,-1.7207,47,0.14866,71,0.79608,27,-0.6880,47,0.15087,38,-0.1867,77,0.93973,66,0.68670,19,-1.3011
ENSG00000126709,IFI6,72,-0.5977,26,-2.0809,77,-0.4911,119,0.17378,257,1.44626,41,-1.4326,140,0.42498,66,-0.7302,24,-2.2116,61,-0.8535,93,-0.2059,204,1.19559
ENSG00000009780,FAM76A,14,-0.8303,19,-0.3622,12,-1.0083,48,1.12470,16,-0.6120,27,0.19678,44,0.99259,10,-1.3389,35,0.59041,35,0.59612,13,-0.8930,19,-0.3949
ENSG00000117758,STX12,92,-0.2728,104,-0.0868,97,-0.2034,106,-0.0645,80,-0.4979,65,-0.8104,237,1.24522,116,0.08215,78,-0.5337,93,-0.2595,82,-0.4575,142,0.43763
ENSG00000117751,PPP1R8,44,0.60656,10,-1.5721,17,-0.8351,28,-0.0734,63,1.20951,12,-1.3222,35,0.26561,45,0.63700,36,0.30062,20,-0.5753,22,-0.4380,27,-0.1772
ENSG00000117748,RPA2,61,0.03486,58,-0.0543,31,-1.0050,38,-0.7045,63,0.08464,48,-0.3547,95,0.73493,66,0.16097,32,-0.9539,69,0.21785,78,0.42227,70,0.26287
ENSG00000126698,DNAJC8,199,-0.2818,167,-0.5577,249,0.05987,363,0.66177,189,-0.3609,186,-0.3896,232,-0.0511,201,-0.2675,319,0.45209,193,-0.3323,314,0.42839,250,0.07458
ENSG00000130770,ATP5IF1,375,-0.6578,350,-0.7631,571,-0.0132,279,-1.1039,220,-1.4561,288,-1.0588,1064,0.99101,1260,1.27856,502,-0.2142,424,-0.4729,448,-0.3894,853,0.69784
ENSG00000204138,PHACTR4,39,0.29439,13,-1.3289,21,-0.6092,78,1.46324,98,1.87093,51,0.74272,15,-1.1441,4,-3.0701,18,-0.8401,18,-0.8568,41,0.39384,9,-1.8746
ENSG00000198492,YTHDF2,68,-0.4904,65,-0.5467,36,-1.4382,77,-0.3011,81,-0.2110,78,-0.2708,127,0.48729,70,-0.4431,145,0.70945,146,0.71414,83,-0.1804,118,0.40513
ENSG00000116350,SRSF4,78,-0.1492,56,-0.6658,70,-0.3094,114,0.45070,144,0.82630,163,1.02750,105,0.31180,49,-0.8629,103,0.27803,42,-1.0802,71,-0.2833,61,-0.5616
ENSG00000116353,MECR,25,-0.3358,39,0.34572,45,0.56867,21,-0.5837,20,-0.6511,16,-0.9642,32,0.02071,32,0.02569,15,-1.1044,37,0.24280,31,0.00825,47,0.69768
ENSG00000162511,LAPTM5,49,-0.0467,77,0.66056,83,0.78355,55,0.12427,264,2.98922,19,-1.4396,34,-0.6149,35,-0.5808,8,-2.6371,8,-2.6684,13,-2.0263,7,-3.0392
ENSG00000162512,SDC3,182,0.90488,141,0.48695,76,-0.4627,68,-0.6440,220,1.23259,78,-0.4247,101,-0.0263,74,-0.5053,121,0.25241,122,0.26090,75,-0.4814,41,-1.4575
ENSG00000134644,PUM1,99,-0.5817,176,0.30240,94,-0.6717,86,-0.7944,209,0.57664,193,0.44991,182,0.35455,102,-0.5338,170,0.25055,253,0.89231,155,0.10092,84,-0.8986
ENSG00000121766,ZCCHC17,109,-0.3040,135,0.02794,153,0.22393,130,-0.0246,68,-1.0079,105,-0.3576,137,0.05484,185,0.52750,196,0.62403,168,0.37797,84,-0.6997,126,-0.0892
ENSG00000121769,FABP3,13,-2.6630,57,-0.4424,53,-0.5551,34,-1.2151,12,-2.7685,18,-2.1229,100,0.42314,169,1.29020,81,0.08082,60,-0.3868,100,0.42107,150,1.22993
ENSG00000162517,PEF1,39,-0.6946,72,0.22204,44,-0.5445,31,-1.0561,79,0.36720,34,-0.8942,83,0.44893,133,1.22923,42,-0.6097,104,0.82152,42,-0.5889,53,-0.2616
ENSG00000084636,COL16A1,22,-0.2284,9,-1.5165,9,-1.4939,25,-0.0599,95,2.23291,52,1.13658,8,-1.6886,30,0.24088,1,-4.3298,43,0.83071,13,-1.0126,13,-1.0939
ENSG00000121753,ADGRB2,99,-0.7201,224,0.54630,132,-0.2872,70,-1.2408,106,-0.6199,135,-0.2502,109,-0.5729,278,0.90090,129,-0.3181,448,1.73029,150,-0.0878,91,-0.8998
ENSG00000184007,PTP4A2,233,-0.0725,135,-0.9051,330,0.47140,813,2.04145,152,-0.7340,226,-0.1260,141,-0.8398,235,-0.0610,192,-0.3708,191,-0.3824,184,-0.4364,173,-0.5684
ENSG00000121774,KHDRBS1,134,-0.0769,166,0.24993,83,-0.8194,147,0.06639,176,0.34510,137,-0.0521,159,0.18368,126,-0.1720,151,0.10403,137,-0.0485,145,0.03643,138,-0.0394
ENSG00000025800,KPNA6,51,-0.9323,96,0.02920,39,-1.3398,73,-0.3911,111,0.25896,149,0.74167,76,-0.3205,87,-0.1191,130,0.51400,128,0.49147,117,0.34914,82,-0.2302
ENSG00000084652,TXLNA,24,-0.0418,19,-0.4169,13,-0.9366,33,0.44139,66,1.62101,40,0.76585,20,-0.3564,12,-1.0436,25,0.01915,28,0.19861,5,-2.2825,18,-0.5149
ENSG00000160050,CCDC28B,40,0.91588,31,0.53354,24,0.13820,5,-2.0121,25,0.20702,7,-1.6206,57,1.53887,32,0.58137,11,-1.0932,21,-0.1072,9,-1.4041,13,-0.8369
ENSG00000084623,EIF3I,107,0.16787,49,-1.0114,64,-0.6211,82,-0.2437,86,-0.1629,60,-0.7207,161,0.82216,139,0.58838,76,-0.3520,95,-0.0103,76,-0.3638,126,0.47615
ENSG00000175130,MARCKSL1,418,1.45504,229,0.44536,174,0.01336,534,1.90578,187,0.12827,146,-0.2588,166,-0.0592,159,-0.1214,56,-1.7036,34,-2.4126,47,-1.9512,46,-2.0766
ENSG00000160058,BSDC1,55,0.13644,67,0.42669,52,0.03476,52,0.04039,54,0.10928,83,0.78692,66,0.40835,33,-0.6626,33,-0.6596,49,-0.0477,22,-1.2397,47,-0.1452
ENSG00000160062,ZBTB8A,13,-0.9506,45,0.95906,15,-0.7003,23,-0.0881,70,1.72006,14,-0.8580,19,-0.3473,38,0.70960,28,0.18226,42,0.85109,2,-3.5950,5,-2.4097
ENSG00000176261,ZBTB8OS,47,-0.1213,68,0.46273,48,-0.0712,26,-1.0180,57,0.18282,46,-0.1390,78,0.68699,50,-0.0091,32,-0.7133,30,-0.7932,67,0.43480,55,0.12834
ENSG00000162521,RBBP4,143,0.31279,102,-0.2148,85,-0.5045,109,-0.1204,130,0.16093,163,0.52086,65,-0.8974,90,-0.4104,133,0.19331,182,0.69569,95,-0.3218,115,-0.0401
ENSG00000162522,KIAA1522,29,0.58680,71,2.14823,35,0.89600,2,-2.8962,9,-1.1323,2,-3.3663,20,-0.0078,20,0.00278,22,0.14235,25,0.35947,0,-4.6126,12,-0.8568
ENSG00000134684,YARS,48,-1.2663,83,-0.4547,53,-1.1210,60,-0.9369,49,-1.2332,93,-0.2845,182,0.78298,189,0.84750,92,-0.2953,127,0.20132,107,-0.0585,183,0.88525
ENSG00000160097,FNDC5,26,-0.5143,48,0.45557,19,-0.9673,7,-2.2953,19,-0.9294,70,1.06717,58,0.74765,19,-0.9550,29,-0.3307,13,-1.4601,81,1.32100,39,0.13418
ENSG00000121905,HPCA,75,-1.4354,427,1.29918,125,-0.6647,29,-2.8292,65,-1.6303,81,-1.3139,252,0.42484,568,1.81116,164,-0.2469,423,1.28354,120,-0.7277,88,-1.2569
ENSG00000121900,TMEM54,40,0.19923,71,1.12486,59,0.82932,38,0.11494,27,-0.4126,17,-1.0802,30,-0.2425,43,0.30669,22,-0.6823,30,-0.2622,45,0.38217,18,-1.0885
ENSG00000004455,AK2,35,0.00169,39,0.14147,37,0.08868,58,0.78034,86,1.46027,42,0.26038,60,0.83707,12,-1.5904,20,-0.8728,13,-1.4659,15,-1.2948,21,-0.8306
ENSG00000142920,AZIN2,18,-0.8364,35,0.14852,18,-0.8817,6,-2.3268,41,0.39517,39,0.29824,56,0.89323,41,0.39837,21,-0.6504,48,0.63481,21,-0.6692,36,0.18974
ENSG00000160094,ZNF362,23,0.15266,42,1.08818,29,0.47168,14,-0.6170,28,0.42450,6,-1.7275,25,0.23317,35,0.79559,17,-0.3545,24,0.19082,7,-1.5488,13,-0.8241
ENSG00000134686,PHC2,37,-0.2256,38,-0.1712,43,0.00709,50,0.23646,65,0.65401,40,-0.1006,41,-0.0484,25,-0.8131,32,-0.4325,34,-0.3683,93,1.26235,29,-0.6381
ENSG00000163866,SMIM12,16,-1.6335,30,-0.7331,31,-0.6771,16,-1.6596,52,0.11948,14,-1.8467,88,0.97430,96,1.13006,27,-0.8492,52,0.11790,71,0.62696,65,0.54021
ENSG00000116544,DLGAP3,56,0.35857,174,2.33081,68,0.65476,9,-2.3422,72,0.75810,21,-1.1524,36,-0.3165,43,-0.0624,42,-0.1078,50,0.17888,6,-2.9382,3,-4.0449
ENSG00000163867,ZMYM6,17,-0.4441,10,-1.2621,26,0.20313,27,0.25820,43,1.00213,26,0.19222,32,0.52240,20,-0.2283,28,0.32701,26,0.19265,7,-1.6515,18,-0.4175
ENSG00000116560,SFPQ,221,-0.0477,187,-0.3052,161,-0.5329,297,0.42184,302,0.44570,529,1.38277,180,-0.3617,131,-0.8454,244,0.11180,245,0.11707,109,-1.1204,176,-0.4253
ENSG00000146463,ZMYM4,64,-0.1299,62,-0.1738,81,0.23902,67,-0.0727,36,-1.0185,117,0.83035,60,-0.2337,38,-0.9308,169,1.45302,32,-1.1553,77,0.15675,52,-0.4984
ENSG00000142687,KIAA0319L,67,0.11759,45,-0.4834,49,-0.3425,63,0.02015,75,0.31126,87,0.55022,67,0.13601,48,-0.3709,43,-0.5460,94,0.66375,73,0.26329,45,-0.5158
ENSG00000020129,NCDN,153,-1.5889,568,0.41245,193,-1.2403,75,-2.6378,181,-1.3374,230,-0.9806,547,0.35380,844,1.06401,486,0.16625,1127,1.56731,279,-0.6926,501,0.23497
ENSG00000126067,PSMB2,67,-0.4221,40,-1.1930,52,-0.7994,83,-0.0781,89,0.03171,50,-0.8396,116,0.44556,119,0.48177,111,0.37272,93,0.09572,88,3.85620,115,0.47907
ENSG00000142686,C1orf216,22,-2.1222,76,-0.2543,79,-0.2075,27,-1.7927,39,-1.2476,58,-0.6666,140,0.70262,190,1.21527,55,-0.7529,162,0.94542,125,0.52239,98,0.14599
ENSG00000092847,AGO1,26,-0.6680,54,0.45436,27,-0.6008,49,0.32586,58,0.59473,70,0.88257,33,-0.3024,30,-0.4436,39,-0.0509,40,-0.0162,13,-1.7207,42,0.06498
ENSG00000126070,AGO3,34,-0.6811,34,-0.6512,47,-0.1874,72,0.48132,107,1.14304,145,1.67110,23,-1.2437,14,-1.9956,52,-0.0102,56,0.09520,33,-0.7115,35,-0.6850
ENSG00000054116,TRAPPC3,37,-0.4424,54,0.13862,27,-0.8995,32,-0.6661,46,-0.1086,25,-1.0238,113,1.33746,90,0.96198,26,-0.9564,54,0.14740,19,-1.4236,60,0.32019
ENSG00000116871,MAP7D1,126,-0.4506,334,1.10337,135,-0.3446,140,-0.2922,115,-0.5906,121,-0.5112,214,0.37525,253,0.64301,175,0.05547,187,0.15848,155,-0.1326,120,-0.5632
ENSG00000054118,THRAP3,140,-0.0713,56,-1.4540,96,-0.6397,181,0.33514,150,0.04423,188,0.39847,130,-0.1800,82,-0.8786,240,0.78918,185,0.37449,171,0.24424,141,-0.0669
ENSG00000181817,LSM10,21,-1.0774,50,0.24615,65,0.65147,22,-1.0194,31,-0.4993,16,-1.4306,71,0.79527,80,1.00359,18,-1.2623,36,-0.2583,59,0.51420,44,0.03029
ENSG00000116898,MRPS15,46,-0.3143,56,-0.0256,68,0.27851,42,-0.4705,37,-0.6425,32,-0.8773,57,0.01109,98,0.87969,66,0.24477,42,-0.4686,29,-0.9923,82,0.64716
ENSG00000163875,MEAF6,45,-1.3238,69,-0.6658,126,0.25084,34,-1.7068,102,-0.0688,114,0.10333,127,0.27096,129,0.29154,80,-0.4491,156,0.59663,120,0.18402,144,0.52318
ENSG00000134697,GNL2,21,-0.5954,13,-1.3492,21,-0.6383,29,-0.1166,15,-1.1014,34,0.12459,20,-0.6843,26,-0.2998,63,1.11146,24,-0.3771,53,0.84609,44,0.61094
ENSG00000197982,C1orf122,256,0.55301,314,0.88798,293,0.77723,253,0.53688,111,-0.7488,79,-1.2584,235,0.41448,301,0.81943,105,-0.8224,68,-1.4729,83,-1.1708,124,-0.6214
ENSG00000183431,SF3A3,38,-0.3806,30,-0.7173,22,-1.1777,47,-0.0629,39,-0.3455,67,0.48803,51,0.07123,64,0.42114,39,-0.3254,49,-0.0087,52,0.10384,68,0.58315
ENSG00000183520,UTP11,43,-0.0947,24,-0.9998,23,-1.0382,52,0.18011,82,0.91709,26,-0.8775,43,-0.0910,80,0.87775,69,0.64925,44,-0.0568,33,-0.5180,40,-0.2465
ENSG00000185668,POU3F1,7,-1.5946,14,-0.5022,31,0.70574,0,-7.9393,9,-1.2189,7,-1.5586,5,-1.9946,46,1.34263,30,0.60908,70,2.11755,9,-1.2200,17,-0.3130
ENSG00000116954,RRAGC,47,-0.0364,31,-0.6681,28,-0.7911,64,0.44606,88,0.97159,25,-0.9780,21,-1.2464,37,-0.3782,62,0.40840,50,0.06519,42,-0.1865,64,0.49413
ENSG00000174574,AKIRIN1,69,-0.5329,72,-0.4842,86,-0.1974,80,-0.3131,96,-0.0281,61,-0.7226,104,0.08610,143,0.59020,100,0.03098,138,0.54132,105,0.11008,111,0.20442
ENSG00000168653,NDUFS5,545,-0.3701,668,-0.0581,811,0.24675,386,-0.8942,288,-1.3319,318,-1.1858,932,0.46952,1028,0.62771,698,0.01043,571,-0.2993,871,0.36027,946,0.54823
ENSG00000127603,MACF1,510,0.80872,184,-0.7907,229,-0.4529,336,0.13894,598,1.07708,592,1.06052,160,-0.9948,84,-1.9500,373,0.30407,169,-0.9188,272,-0.1887,245,-0.3778
ENSG00000090621,PABPC4,101,0.37288,87,0.14909,103,0.40719,165,1.18885,124,0.71187,66,-0.2748,60,-0.4186,61,-0.4057,54,-0.5860,49,-0.7393,69,-0.2260,46,-0.8820
ENSG00000116983,HPCAL4,178,-0.3297,530,1.44834,226,0.04312,123,-0.8856,108,-1.0863,234,0.09361,231,0.07860,216,-0.0261,262,0.27617,401,0.96628,158,-0.5078,96,-1.3328
ENSG00000084072,PPIE,23,-0.5667,34,0.03688,38,0.21499,22,-0.6480,10,-1.7240,35,0.05676,58,0.88103,22,-0.6040,17,-0.9912,37,0.17694,59,0.91119,39,0.25292
ENSG00000131236,CAP1,170,-0.1096,158,-0.2263,112,-0.7434,252,0.50713,282,0.69005,67,-1.5176,149,-0.3165,151,-0.2982,156,-0.2417,252,0.50488,143,-0.3825,242,0.49391
ENSG00000131238,PPT1,179,0.41792,71,-1.0068,98,-0.5174,67,-1.0837,176,0.39210,68,-1.0726,182,0.44844,134,-0.0347,137,-0.0014,113,-0.3018,114,-0.2802,222,0.86481
ENSG00000117000,RLF,28,-0.2732,19,-0.8084,18,-0.9109,38,0.21942,58,0.88823,39,0.24564,29,-0.2168,31,-0.1122,42,0.36576,45,0.45831,34,0.02931,26,-0.4276
ENSG00000084073,ZMPSTE24,54,0.51989,10,-1.9859,25,-0.6771,46,0.27039,86,1.29764,26,-0.6184,31,-0.3414,27,-0.5632,9,-2.1254,42,0.13794,28,-0.4894,59,0.76802
ENSG00000084070,SMAP2,67,-0.9669,170,0.46674,98,-0.3844,65,-1.0029,83,-0.6344,90,-0.5144,93,-0.4654,153,0.30433,179,0.54868,221,0.90166,110,-0.2158,155,0.36096
ENSG00000117016,RIMS3,95,-0.7444,286,0.98424,221,0.55883,10,-3.9735,100,-0.6778,83,-0.9450,158,0.02909,198,0.38319,166,0.10172,259,0.81687,195,0.36119,123,-0.3838
ENSG00000066136,NFYC,35,0.10670,43,0.41827,21,-0.6980,11,-1.5970,21,-0.6649,32,-0.0640,26,-0.3715,42,0.38277,12,-1.5105,53,0.75397,67,1.12637,33,0.00111
ENSG00000127124,HIVEP3,18,-0.6749,32,0.15738,35,0.29874,20,-0.5148,30,0.08695,69,1.45053,25,-0.1804,11,-1.3745,12,-1.2349,38,0.43589,61,1.22981,9,-1.7341
ENSG00000198815,FOXJ3,22,-1.3809,101,0.94606,35,-0.7236,46,-0.2980,52,-0.1080,54,-0.0540,50,-0.1767,27,-1.0676,96,0.86278,69,0.34468,95,0.84444,39,-0.5760
ENSG00000177181,RIMKLA,41,-0.4837,69,0.31439,60,0.08765,16,-1.8958,21,-1.4787,44,-0.3972,38,-0.6245,25,-1.2264,94,0.80188,83,0.60257,98,0.86633,74,0.47150
ENSG00000127125,PPCS,77,0.43519,24,-1.3496,56,-0.0601,62,0.10184,31,-0.9654,53,-0.1526,56,-0.0491,60,0.06109,73,0.36321,54,-0.1081,70,0.29752,70,0.31340
ENSG00000186409,CCDC30,31,-0.7265,33,-0.6049,59,0.26938,54,0.13864,26,-0.9763,123,1.50412,11,-2.1483,44,-0.1722,127,1.55985,48,-0.0400,25,-1.0193,30,-0.8097
ENSG00000065978,YBX1,232,0.79335,157,0.17052,243,0.87412,279,1.10532,261,0.98841,132,-0.1055,149,0.08946,96,-0.5880,92,-0.6487,34,-2.1053,41,-1.8409,58,-1.4209
ENSG00000177868,SVBP,42,-0.5182,73,0.33000,66,0.16556,68,0.21324,49,-0.2772,26,-1.2491,94,0.72664,72,0.30056,115,1.07011,39,-0.6330,37,-0.7067,44,-0.4753
ENSG00000117394,SLC2A1,30,-1.4141,21,-1.9480,44,-0.8584,53,-0.5762,703,4.77703,21,-1.9261,41,-0.9630,16,-2.3535,5,-3.9113,18,-2.1931,17,-2.2328,18,-2.2518
ENSG00000117395,EBNA1BP2,69,-0.6492,79,-0.4346,55,-0.9858,69,-0.6482,55,-0.9885,41,-1.4161,124,0.26084,197,1.01484,183,0.89848,100,-0.0744,109,0.05848,141,0.52585
ENSG00000159479,MED8,16,-0.7525,56,1.21887,19,-0.4922,14,-0.9019,32,0.29292,2,-3.6159,41,0.67746,27,0.04589,48,0.93714,36,0.47350,11,-1.3099,21,-0.3911
ENSG00000142949,PTPRF,120,0.41231,133,0.57887,72,-0.3846,31,-1.6608,53,-0.8372,72,-0.3755,95,0.04574,96,0.06452,87,-0.0858,226,1.47284,62,-0.6189,76,-0.3168
ENSG00000126091,ST3GAL3,18,-0.6449,63,1.30240,25,-0.1946,13,-1.2005,14,-1.0727,47,0.80796,34,0.28504,35,0.34122,7,-2.1161,42,0.61348,9,-1.6317,30,0.11828
ENSG00000117408,IPO13,49,0.12162,115,1.54336,36,-0.3171,110,1.46493,18,-1.3632,28,-0.7346,25,-0.8742,67,0.64390,21,-1.1454,50,0.15843,24,-0.9569,21,-1.2412
ENSG00000117410,ATP6V0B,141,-1.2541,205,-0.6994,112,-1.5958,164,-1.0299,147,-1.2001,223,-0.5731,581,0.94410,425,0.43443,222,-0.5752,454,0.54049,284,-0.2019,621,1.20481
ENSG00000117411,B4GALT2,84,0.10213,252,1.95929,102,0.40130,42,-0.9419,43,-0.9315,69,-0.2024,68,-0.2193,71,-0.1670,108,0.49863,59,-0.4561,64,-0.3193,31,-1.4614
ENSG00000178028,DMAP1,36,-0.3702,54,0.27875,29,-0.6919,26,-0.8294,53,0.24700,52,0.19567,79,0.88368,54,0.27768,20,-1.2087,82,0.93835,26,-0.8294,40,-0.2285
ENSG00000117419,ERI3,100,-0.1164,73,-0.5883,109,0.02346,64,-0.7957,110,0.03099,67,-0.7210,161,0.64179,179,0.81182,80,-0.4633,159,0.62432,103,-0.0612,97,-0.1817
ENSG00000187147,RNF220,67,-0.7371,88,-0.3099,119,0.15531,139,0.39911,118,0.13849,83,-0.4086,148,0.49230,140,0.40738,66,-0.7641,133,0.32944,111,0.04216,96,-0.1915
ENSG00000142937,RPS8,1361,0.29780,1703,0.65879,1904,0.84217,1715,0.66970,1449,0.39733,618,-0.9194,1114,-0.0186,989,-0.2031,1223,0.12774,422,-1.4877,836,-0.4610,657,-0.8822
ENSG00000070785,EIF2B3,7,-1.9478,15,-0.9380,15,-0.9687,34,0.27243,17,-0.7846,12,-1.3020,27,-0.0870,16,-0.8504,36,0.35932,38,0.47776,43,0.64853,54,1.18886
ENSG00000126088,UROD,61,-0.2097,101,0.58379,49,-0.5309,66,-0.0759,48,-0.5744,39,-0.8950,67,-0.0710,95,0.48986,36,-0.9861,55,-0.3548,77,0.14358,106,0.74833
ENSG00000117450,PRDX1,702,1.26686,285,-0.1951,256,-0.3618,357,0.15504,426,0.43675,140,-1.2684,497,0.68718,395,0.31496,116,-1.5533,181,-0.8875,286,-0.1868,280,-0.2407
ENSG00000117448,AKR1A1,48,0.06268,36,-0.3780,20,-1.2118,45,-0.0382,85,0.99400,23,-1.0393,67,0.59155,58,0.38244,16,-1.5974,35,-0.4013,61,0.44334,51,0.18299
ENSG00000132780,NASP,67,-0.2415,59,-0.4275,66,-0.2535,154,1.09980,157,1.13079,182,1.38801,29,-1.4694,37,-1.1452,76,-0.0484,63,-0.3373,38,-1.1028,44,-0.9459
ENSG00000159592,GPBP1L1,36,-0.1618,35,-0.1991,17,-1.2732,54,0.47924,87,1.26503,24,-0.7731,50,0.35534,47,0.26534,30,-0.4123,35,-0.2169,41,0.02919,31,-0.4060
ENSG00000086015,MAST2,19,-0.2229,29,0.37884,28,0.36545,13,-0.7822,20,-0.1573,23,0.00342,52,1.35704,22,-0.0122,36,0.73547,19,-0.2924,15,-0.6059,8,-1.6127
ENSG00000117461,PIK3R3,25,-0.5136,22,-0.6580,18,-1.0083,19,-0.8898,161,2.72480,57,0.79806,37,0.09174,2,-3.8529,15,-1.2077,15,-1.2600,21,-0.7745,29,-0.3099
ENSG00000085998,POMGNT1,31,-0.6414,51,0.11343,24,-1.0410,21,-1.2302,49,0.04196,79,0.81100,61,0.37296,60,0.35729,21,-1.2375,71,0.63124,51,0.11841,50,0.08345
ENSG00000132128,LRRC41,36,0.09747,41,0.27920,17,-1.0358,23,-0.6117,41,0.27343,18,-0.9395,42,0.30525,36,0.08165,41,0.27074,42,0.33431,29,-0.2451,39,0.23105
ENSG00000173660,UQCRH,429,-0.4673,796,0.49813,814,0.53464,302,-0.9983,321,-0.9095,264,-1.1990,867,0.63710,606,0.06430,442,-0.4230,344,-0.8026,635,0.13794,868,0.71298
ENSG00000117480,FAAH,15,-0.5543,39,0.89625,11,-1.0506,25,0.17961,40,0.95525,9,-1.2544,17,-0.3687,18,-0.2647,4,-2.4955,50,1.32056,4,-2.5228,27,0.34521
ENSG00000079277,MKNK1,20,-0.5025,47,0.85890,11,-1.3899,32,0.23573,67,1.45720,39,0.52681,46,0.79348,24,-0.2065,27,-0.0385,31,0.18109,8,-1.7808,3,-3.0856
ENSG00000123472,ATPAF1,160,0.19513,155,0.14585,172,0.31048,134,-0.0803,96,-0.5936,132,-0.1012,168,0.26798,83,-0.8115,127,-0.1606,109,-0.3972,125,-0.1858,187,0.49235
ENSG00000159658,EFCAB14,135,0.73867,116,0.48698,75,-0.1985,187,1.28584,119,0.53978,70,-0.3000,64,-0.4418,37,-1.2374,50,-0.7917,36,-1.2951,51,-0.7869,82,-0.0597
ENSG00000162368,CMPK1,115,-0.4313,122,-0.3412,170,0.17664,102,-0.6069,124,-0.3167,128,-0.2722,210,0.50822,159,0.07072,144,-0.0821,108,-0.5287,215,0.54575,190,0.38970
ENSG00000162373,BEND5,20,-1.1788,25,-0.8607,26,-0.8248,5,-3.0890,11,-1.9950,25,-0.8347,35,-0.3644,43,-0.0278,86,1.06502,18,-1.3315,97,1.28205,91,1.34200
ENSG00000162374,ELAVL4,57,-2.1089,125,-0.9576,148,-0.7056,55,-2.1770,79,-1.6357,271,0.23079,194,-0.2878,158,-0.6041,245,0.07403,256,0.14456,703,1.84878,374,0.84561
ENSG00000185104,FAF1,39,-0.1711,62,0.54602,27,-0.7522,45,0.05149,47,0.11043,19,-1.2440,32,-0.4647,25,-0.8665,66,0.66034,31,-0.5132,36,-0.3123,70,0.83080
ENSG00000123091,RNF11,332,-0.3838,648,0.66833,499,0.24853,185,-1.2647,247,-0.8380,355,-0.2811,370,-0.2204,480,0.18545,437,0.03789,444,0.06505,698,0.79104,422,-0.0164
