Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000142751,GPN2,23,0.25784,25,0.40283,19,-0.0492,2,-3.0109,16,-0.3264,32,0.79958,24,0.37347,17,-0.2242,17,-0.1738
ENSG00000090273,NUDC,126,-0.5740,163,-0.1808,172,-0.0919,182,-0.0022,296,0.88334,146,-0.3491,213,0.26861,100,-0.9264,143,-0.4144
ENSG00000253368,TRNP1,8,-2.4095,26,-0.6918,22,-0.9500,31,-0.4414,90,1.48761,11,-2.0257,31,-0.4701,50,0.28174,54,0.45674
ENSG00000090020,SLC9A1,6,-1.9435,9,-1.4871,7,-1.7384,12,-1.0613,30,0.37826,26,0.15102,27,0.19920,37,0.71655,38,0.83175
ENSG00000142784,WDTC1,28,-0.0001,51,0.99227,12,-1.2575,6,-2.2088,36,0.47871,14,-0.9753,29,0.07303,30,0.14251,30,0.13866
ENSG00000186501,TMEM222,46,-0.0620,61,0.38172,44,-0.1286,15,-1.6953,34,-0.5746,45,-0.0692,65,0.56367,52,0.15291,55,0.24714
ENSG00000158195,WASF2,148,2.37824,70,0.98786,63,0.80394,8,-2.2843,11,-1.9178,16,-1.2923,17,-1.2565,45,0.26843,25,-0.7089
ENSG00000126705,AHDC1,53,0.09544,38,-0.4244,27,-0.9034,36,-0.4764,28,-0.9599,106,1.24590,54,0.15728,86,0.87874,43,-0.2476
ENSG00000126709,IFI6,118,-0.0041,127,0.11056,100,-0.2540,119,0.01816,147,0.38180,140,0.26487,87,-0.5088,122,0.05486,112,-0.0955
ENSG00000009780,FAM76A,37,0.62783,15,-0.8061,19,-0.4040,6,-2.0559,17,-0.6613,88,2.16585,24,-0.0418,15,-0.7956,19,-0.4556
ENSG00000117758,STX12,120,0.11636,116,0.05920,108,-0.0536,127,0.19644,140,0.39745,140,0.35771,103,-0.1469,105,-0.0946,70,-0.7758
ENSG00000117751,PPP1R8,47,0.73409,25,-0.2222,24,-0.2982,44,0.62876,18,-0.7794,48,0.78829,42,0.65237,17,-0.8221,13,-1.2790
ENSG00000117748,RPA2,24,-0.7997,33,-0.3092,58,0.58612,42,0.07530,48,0.30738,53,0.43610,46,0.24611,22,-0.8748,30,-0.4507
ENSG00000126698,DNAJC8,229,0.36828,113,-0.7243,143,-0.3744,248,0.50246,181,-0.0038,120,-0.6332,221,0.34850,200,0.15449,160,-0.2184
ENSG00000130770,ATP5IF1,141,-1.3032,267,-0.3336,290,-0.2073,352,0.09767,686,1.39570,315,-0.0766,317,-0.0746,146,-1.2483,228,-0.6230
ENSG00000204138,PHACTR4,78,2.26672,20,-0.1086,20,-0.0627,2,-3.0214,5,-2.1118,19,-0.1158,18,-0.2713,30,0.53960,18,-0.2232
ENSG00000180098,TRNAU1AP,31,0.45383,17,-0.4861,31,0.44268,14,-0.7241,25,0.09606,60,1.55042,11,-1.2327,26,0.17519,15,-0.7199
ENSG00000120656,TAF12,13,-0.3574,12,-0.4555,35,1.25586,16,-0.0358,18,0.23429,18,0.17821,14,-0.1826,18,0.14810,8,-1.0753
ENSG00000198492,YTHDF2,60,-0.3838,60,-0.3731,56,-0.4864,76,-0.0175,102,0.49628,37,-1.1096,109,0.63177,93,0.30011,59,-0.4433
ENSG00000159023,EPB41,4,-2.2759,35,0.85552,19,-0.0803,11,-0.9369,17,-0.2696,9,-1.2036,20,-0.0529,72,2.14162,11,-1.0585
ENSG00000116350,SRSF4,143,1.05442,72,-0.0686,39,-0.9900,67,-0.1770,56,-0.4764,74,-0.0268,77,0.05349,104,0.52224,66,-0.2004
ENSG00000116353,MECR,13,-1.1034,12,-1.2095,12,-1.1789,24,-0.1749,41,0.74203,32,0.24022,27,-0.0241,19,-0.5729,39,0.65016
ENSG00000060656,PTPRU,15,-0.2239,15,-0.2431,6,-1.6224,19,0.13646,5,-1.9575,47,1.59816,24,0.56986,14,-0.3633,19,0.10684
ENSG00000162511,LAPTM5,1,-4.1578,74,1.83058,32,0.37576,79,1.95507,13,-1.0983,0,-6.0624,22,-0.2267,8,-1.5856,18,-0.5212
ENSG00000162512,SDC3,89,-0.0556,130,0.55228,154,0.82939,115,0.35078,59,-0.7420,67,-0.4787,113,0.36078,72,-0.3844,67,-0.5324
ENSG00000134644,PUM1,149,-0.0725,98,-0.7179,143,-0.1348,85,-0.9276,90,-0.9127,217,0.53156,206,0.49661,222,0.56539,183,0.27770
ENSG00000121766,ZCCHC17,123,0.13883,86,-0.4143,69,-0.7459,130,0.22088,107,-0.0953,167,0.62990,147,0.46513,107,-0.0797,82,-0.5340
ENSG00000121769,FABP3,18,-1.9562,23,-1.6094,35,-0.9664,30,-1.2153,150,1.58570,61,-0.1394,75,0.21069,58,-0.2059,61,-0.1393
ENSG00000162517,PEF1,39,-0.9307,47,-0.6298,32,-1.1887,56,-0.3622,109,0.76875,79,0.16557,97,0.54898,63,-0.1766,63,-0.2137
ENSG00000084636,COL16A1,79,1.40951,20,-0.7781,36,0.09237,4,-3.0163,18,-0.9760,68,1.13850,31,-0.1228,33,-0.0186,32,-0.0801
ENSG00000121753,ADGRB2,60,-1.8162,151,-0.4311,138,-0.5646,153,-0.4080,197,-0.0123,297,0.64332,353,1.06780,158,-0.3534,165,-0.3211
ENSG00000184007,PTP4A2,856,2.38155,187,-0.2628,139,-0.7221,171,-0.4019,143,-0.7230,161,-0.4956,152,-0.6322,127,-0.8544,214,-0.0626
ENSG00000121774,KHDRBS1,140,0.07226,81,-0.7701,176,0.43906,215,0.76857,124,-0.1325,158,0.26158,159,0.30376,90,-0.6094,89,-0.6719
ENSG00000121775,TMEM39B,6,-1.2695,1,-3.1823,6,-1.2956,0,-5.5302,11,-0.5235,37,1.48007,20,0.44967,20,0.40297,25,0.88542
ENSG00000025800,KPNA6,70,-0.1533,62,-0.3364,73,-0.0880,68,-0.2022,81,0.08216,76,-0.0267,92,0.31180,88,0.20848,72,-0.1285
ENSG00000084652,TXLNA,26,-0.1127,24,-0.2325,60,1.22454,23,-0.3468,20,-0.5568,22,-0.3754,30,0.08197,37,0.42399,24,-0.2957
ENSG00000160050,CCDC28B,11,-0.9126,28,0.54459,20,-0.0076,63,1.95480,15,-0.5174,19,-0.0955,13,-0.6892,17,-0.2302,13,-0.6934
ENSG00000084623,EIF3I,62,-0.7735,83,-0.3412,150,0.59833,148,0.57598,135,0.48648,99,-0.0651,108,0.07839,104,0.01366,52,-1.1065
ENSG00000175130,MARCKSL1,789,2.52936,261,0.49801,205,0.11448,337,0.92176,77,-1.4573,139,-0.4928,61,-1.8227,62,-1.7051,110,-0.9082
ENSG00000160058,BSDC1,57,0.03823,35,-0.7254,22,-1.3817,99,0.92277,30,-1.0151,85,0.66932,69,0.36457,67,0.29959,54,-0.0701
ENSG00000160062,ZBTB8A,35,1.18498,12,-0.5011,3,-2.5926,11,-0.6029,9,-0.9760,7,-1.3561,36,1.42653,20,0.27606,12,-0.5300
ENSG00000176261,ZBTB8OS,20,-0.8720,36,0.04956,48,0.49606,40,0.20846,38,0.13469,54,0.69011,28,-0.3649,17,-1.0427,36,0.06835
ENSG00000162521,RBBP4,125,0.26228,102,-0.0558,107,0.02308,133,0.36213,88,-0.3151,112,0.08719,128,0.34087,112,0.08492,73,-0.6155
ENSG00000162522,KIAA1522,0,-5.7692,2,-3.1054,13,-0.5724,35,1.01706,20,0.10967,9,-1.1153,33,1.07434,25,0.44309,17,-0.1718
ENSG00000134684,YARS,43,-1.3233,62,-0.7771,85,-0.2984,103,0.01107,175,0.98515,107,0.06806,113,0.16321,56,-0.9258,100,-0.0432
ENSG00000116497,S100PBP,26,0.58700,22,0.27872,30,0.79330,29,0.74687,7,-1.4210,18,-0.0202,15,-0.3236,31,0.84102,9,-1.1542
ENSG00000160097,FNDC5,2,-3.8296,19,-0.6615,4,-2.9634,5,-2.6568,61,1.35452,9,-1.7905,30,0.00168,75,1.52574,32,0.08792
ENSG00000121905,HPCA,18,-3.4097,104,-0.8762,117,-0.7044,206,0.17582,211,0.23263,387,1.21951,288,0.81194,46,-2.0773,169,-0.1534
ENSG00000121900,TMEM54,25,-0.5804,69,1.01814,40,0.14110,25,-0.5986,46,0.40793,22,-0.7936,17,-1.2479,12,-1.6601,61,0.91818
ENSG00000004455,AK2,63,0.81292,53,0.51050,63,0.80250,91,1.42661,25,-0.7095,25,-0.6546,18,-1.1701,38,0.01511,19,-1.1052
ENSG00000142920,AZIN2,11,-1.0609,30,0.48675,11,-0.9899,25,0.18029,26,0.26142,37,0.83183,24,0.13428,14,-0.6587,19,-0.2851
ENSG00000160094,ZNF362,11,-0.9030,45,1.30635,10,-1.1028,23,0.19538,21,0.04024,33,0.74845,13,-0.7237,23,0.20851,16,-0.4328
ENSG00000134686,PHC2,80,0.55470,73,0.40665,51,-0.1686,42,-0.4444,47,-0.3182,80,0.54795,51,-0.1597,40,-0.5509,58,0.04829
ENSG00000163866,SMIM12,31,-0.9262,75,0.45750,70,0.34513,45,-0.3412,62,0.15466,36,-0.6918,60,0.09824,60,0.10618,58,0.05510
ENSG00000116544,DLGAP3,10,-2.3364,64,0.44716,48,0.01662,61,0.38604,36,-0.4645,39,-0.3062,63,0.48288,43,-0.1631,56,0.25820
ENSG00000163867,ZMYM6,15,-0.5963,27,0.29561,25,0.16333,7,-1.7726,18,-0.4022,23,0.04210,29,0.43781,41,0.95263,20,-0.2406
ENSG00000116560,SFPQ,368,0.87834,140,-0.6561,187,-0.2083,167,-0.3847,129,-0.8430,396,1.00310,189,-0.2065,404,1.03611,134,-0.7703
ENSG00000146463,ZMYM4,52,-0.0509,22,-1.3460,42,-0.3782,67,0.33553,46,-0.2686,88,0.78289,55,0.02190,44,-0.3210,66,0.34220
ENSG00000142687,KIAA0319L,52,-0.3623,56,-0.2473,83,0.38209,74,0.19655,70,0.13112,64,-0.0380,65,-0.0111,98,0.64412,43,-0.6720
ENSG00000020129,NCDN,65,-2.7788,180,-1.2818,222,-0.9720,258,-0.7408,519,0.38364,545,0.42362,897,1.47741,284,-0.5947,313,-0.4866
ENSG00000126067,PSMB2,93,-0.0283,85,-0.1683,128,0.47780,49,-1.0138,92,-0.0535,135,0.56671,133,0.61000,61,-0.6776,68,-0.5529
ENSG00000142686,C1orf216,31,-1.5042,38,-1.2159,29,-1.6361,58,-0.5915,134,0.82591,91,0.10707,150,1.05374,65,-0.4117,70,-0.3245
ENSG00000134698,AGO4,26,0.56068,14,-0.4020,7,-1.3167,26,0.57365,16,-0.2070,26,0.56532,9,-1.0841,33,0.94104,18,-0.0494
ENSG00000092847,AGO1,37,-0.0926,33,-0.2612,35,-0.1832,22,-0.8398,36,-0.1451,50,0.40317,48,0.37449,71,0.96571,26,-0.6748
ENSG00000126070,AGO3,113,1.57913,32,-0.4885,31,-0.5249,11,-2.0417,30,-0.6277,41,-0.0937,46,0.07446,95,1.26553,26,-0.8789
ENSG00000116863,ADPRHL2,24,0.34781,16,-0.2692,32,0.84049,24,0.37167,19,0.03231,15,-0.4100,18,-0.0548,11,-0.8790,16,-0.3147
ENSG00000054116,TRAPPC3,14,-1.6275,23,-0.8511,32,-0.4095,69,0.82116,51,0.37578,70,0.85194,45,0.15050,29,-0.5294,33,-0.3816
ENSG00000116871,MAP7D1,259,0.46471,110,-0.8653,166,-0.2359,174,-0.1638,191,-0.0189,202,0.06324,263,0.54815,128,-0.6420,187,-0.0557
ENSG00000054118,THRAP3,182,0.56483,81,-0.6938,132,0.04797,122,-0.0712,86,-0.6586,79,-0.7310,174,0.55543,191,0.64431,112,-0.2174
ENSG00000196182,STK40,20,0.21132,13,-0.3935,18,0.06329,23,0.45650,16,-0.1185,24,0.52680,11,-0.7223,19,0.12538,18,0.06157
ENSG00000181817,LSM10,5,-2.7107,44,0.45964,20,-0.8008,42,0.37284,64,1.21097,28,-0.2643,28,-0.2758,31,-0.1167,23,-0.6318
ENSG00000116885,OSCP1,3,-2.2021,5,-1.6301,4,-1.8910,3,-2.1624,26,0.92679,16,0.01670,27,0.98850,15,-0.0492,17,0.17041
ENSG00000116898,MRPS15,18,-1.4182,37,-0.3484,72,0.73139,18,-1.3701,79,1.01177,34,-0.4465,51,0.18495,43,-0.1052,33,-0.5218
ENSG00000163873,GRIK3,17,-0.4429,2,-3.0895,7,-1.7010,20,-0.2015,5,-2.1655,104,2.75847,22,-0.0346,22,0.00834,21,-0.1180
ENSG00000163875,MEAF6,68,-0.7286,38,-1.6008,93,-0.2558,149,0.48164,151,0.56687,132,0.28724,111,0.01489,101,-0.1264,107,-0.0478
ENSG00000163877,SNIP1,11,-0.6284,11,-0.6179,33,1.03773,17,0.00325,15,-0.1828,28,0.75282,18,0.07167,12,-0.4865,13,-0.4141
ENSG00000134697,GNL2,38,0.84201,5,-2.2070,32,0.53389,48,1.23245,22,-0.0514,21,-0.1234,22,-0.0364,17,-0.3908,11,-1.1738
ENSG00000116922,C1orf109,7,-1.4569,29,0.72902,37,1.12194,20,0.14354,13,-0.5138,29,0.74059,21,0.25723,22,0.28742,3,-2.5488
ENSG00000185090,MANEAL,7,-1.5149,10,-1.1180,5,-2.0325,0,-5.7904,30,0.70154,32,0.68974,27,0.48493,24,0.27405,26,0.44974
ENSG00000197982,C1orf122,229,0.47090,263,0.69995,173,0.02417,301,0.92371,203,0.31122,106,-0.7274,106,-0.7829,61,-1.5549,146,-0.2647
ENSG00000188786,MTF1,37,1.26232,10,-0.7249,14,-0.2526,11,-0.6258,8,-1.1838,38,1.30372,11,-0.6358,23,0.46612,15,-0.1524
ENSG00000183431,SF3A3,38,-0.0955,24,-0.8204,31,-0.4129,42,0.04404,44,0.14523,35,-0.2050,61,0.73366,51,0.37117,28,-0.6361
ENSG00000183520,UTP11,31,-0.1417,27,-0.3350,35,0.05788,31,-0.1452,31,-0.1401,26,-0.4035,55,0.86112,26,-0.4273,30,-0.2202
ENSG00000185668,POU3F1,0,-6.7655,7,-1.1116,19,0.46334,0,-6.5888,17,0.27514,0,-7.1963,21,0.69960,41,1.73370,15,0.07144
ENSG00000116954,RRAGC,52,0.09769,65,0.44995,50,0.05716,46,-0.0807,53,0.16615,42,-0.2108,43,-0.2022,42,-0.2151,46,-0.0867
ENSG00000174574,AKIRIN1,136,0.77956,69,-0.3088,83,-0.0031,70,-0.2865,91,0.15464,111,0.44988,86,0.05693,64,-0.4069,58,-0.6196
ENSG00000168653,NDUFS5,269,-1.1349,525,-0.1148,597,0.08903,708,0.35997,1028,1.12244,548,-0.0458,483,-0.2648,238,-1.3155,433,-0.4472
ENSG00000127603,MACF1,893,1.58558,297,-0.2408,733,1.23261,247,-0.5231,104,-1.9153,170,-1.0888,188,-1.0049,840,1.47407,198,-0.9285
ENSG00000090621,PABPC4,105,0.85618,104,0.84064,44,-0.5096,33,-0.9377,46,-0.4941,66,0.10655,62,0.00434,47,-0.4033,62,0.01845
ENSG00000116983,HPCAL4,125,-1.0361,282,0.21310,90,-1.5252,245,-0.0091,163,-0.6847,271,0.14891,500,1.35066,171,-0.5615,223,-0.1722
ENSG00000084072,PPIE,35,0.04647,10,-1.7844,38,0.14256,20,-0.7978,50,0.66336,61,0.92644,37,0.10569,27,-0.3476,24,-0.6092
ENSG00000168389,MFSD2A,35,1.00774,38,1.13277,44,1.38480,22,0.27266,11,-0.8453,4,-2.2045,4,-2.1866,3,-2.5940,24,0.42787
ENSG00000131236,CAP1,150,0.08273,148,0.06271,169,0.27382,138,-0.0417,141,-0.0066,169,0.27209,169,0.30522,131,-0.1236,89,-0.7668
ENSG00000131238,PPT1,72,-0.9481,117,-0.2020,154,0.23402,102,-0.4036,206,0.79836,178,0.46269,143,0.13207,72,-0.9392,101,-0.4665
ENSG00000117000,RLF,26,0.24905,7,-1.6390,14,-0.7375,13,-0.8094,15,-0.6543,39,0.89296,27,0.31435,55,1.46203,16,-0.6011
ENSG00000084073,ZMPSTE24,53,0.49560,22,-0.8762,78,1.15123,29,-0.4472,44,0.25625,18,-1.1239,34,-0.2074,25,-0.6558,40,0.07137
ENSG00000049089,COL9A2,98,3.26635,11,-0.6033,25,0.58126,17,0.01861,7,-1.3862,9,-0.9281,5,-1.9104,7,-1.2583,7,-1.4300
ENSG00000084070,SMAP2,40,-1.7332,63,-1.0621,61,-1.0900,84,-0.6194,139,0.17919,89,-0.5315,223,1.07005,215,0.87129,115,-0.1500
ENSG00000117016,RIMS3,15,-3.5627,108,-0.6814,142,-0.2654,120,-0.5301,250,0.71081,70,-1.3359,254,0.73865,157,-0.1158,203,0.32361
ENSG00000066136,NFYC,27,-0.3947,26,-0.4559,37,0.11055,16,-1.1156,37,0.13944,35,0.04368,38,0.18146,35,0.04438,43,0.38191
ENSG00000127124,HIVEP3,25,0.31678,8,-1.3923,22,0.12498,27,0.46270,16,-0.3900,30,0.64951,19,-0.0605,24,0.27080,18,-0.2227
ENSG00000198815,FOXJ3,39,-0.6378,52,-0.2116,30,-1.0560,68,0.22181,60,0.02685,76,0.38240,73,0.36426,63,0.09769,59,-0.0104
ENSG00000177181,RIMKLA,3,-3.9509,36,-0.5119,28,-0.8728,19,-1.4799,85,0.95684,27,-0.9327,51,0.03033,92,0.98841,63,0.39168
ENSG00000127125,PPCS,40,-0.2793,44,-0.1243,69,0.57286,39,-0.3156,58,0.32544,67,0.51742,43,-0.1800,21,-1.2314,47,-0.0353
ENSG00000186409,CCDC30,36,0.10507,19,-0.8480,41,0.27901,53,0.71435,13,-1.5637,26,-0.4123,43,0.41021,81,1.42028,20,-0.8362
ENSG00000065978,YBX1,251,1.36285,237,1.26347,145,0.44012,181,0.80427,72,-0.6989,62,-0.8771,45,-1.4415,31,-1.8770,89,-0.3582
ENSG00000164008,C1orf50,24,0.69828,39,1.50520,24,0.65130,5,-1.7538,11,-0.5797,4,-1.9575,17,0.15941,6,-1.3680,15,-0.0958
ENSG00000177868,SVBP,35,-0.1357,22,-0.8647,40,0.05863,50,0.42512,53,0.58369,30,-0.3646,35,-0.1324,32,-0.2667,36,-0.0743
ENSG00000117394,SLC2A1,43,-0.5447,123,1.14559,213,2.16712,15,-2.0962,34,-0.9544,36,-0.8211,29,-1.1894,37,-0.7712,69,0.22495
ENSG00000117395,EBNA1BP2,54,-0.3641,79,0.22539,39,-0.8739,63,-0.1243,99,0.65471,54,-0.3772,92,0.51875,43,-0.7227,55,-0.3713
ENSG00000179178,TMEM125,148,5.51218,0,-4.8488,4,-1.9004,7,-1.0583,0,-5.2820,0,-7.2419,1,-3.2877,4,-1.8966,6,-1.2848
ENSG00000066322,ELOVL1,189,3.31442,12,-1.4559,47,0.56621,67,1.16040,5,-2.7154,12,-1.4857,5,-2.8392,6,-2.5708,20,-0.8120
ENSG00000159479,MED8,12,-0.8875,13,-0.8410,18,-0.3105,29,0.43027,26,0.30205,32,0.56728,26,0.25472,18,-0.3119,20,-0.1801
ENSG00000198198,SZT2,23,0.32399,17,-0.1851,17,-0.1185,19,0.03051,11,-0.9204,53,1.71075,17,-0.1358,26,0.51920,7,-1.4687
ENSG00000178922,HYI,19,0.16729,22,0.40273,38,1.29986,22,0.40332,6,-1.5507,30,0.91396,13,-0.4518,1,-3.8681,17,-0.0073
ENSG00000142949,PTPRF,94,-0.1441,94,-0.1416,106,0.05470,73,-0.5197,102,-0.0146,44,-1.2792,166,0.87846,134,0.41768,76,-0.5058
ENSG00000066135,KDM4A,18,0.06207,5,-1.7703,32,0.99084,3,-2.5326,12,-0.5490,19,0.11053,18,0.01725,42,1.46171,15,-0.2891
ENSG00000126091,ST3GAL3,16,-1.3276,29,-0.3900,31,-0.3028,37,-0.0313,42,0.20074,22,-0.7942,48,0.42385,34,-0.1477,51,0.54393
ENSG00000117408,IPO13,155,1.60680,46,-0.3880,32,-0.9401,122,1.17697,28,-1.2181,67,0.20012,60,0.00748,40,-0.6051,37,-0.7703
ENSG00000117410,ATP6V0B,185,-0.8672,136,-1.3298,228,-0.5528,203,-0.7270,491,0.74635,486,0.64604,449,0.57597,278,-0.2431,255,-0.4148
ENSG00000117411,B4GALT2,59,-0.2066,52,-0.3963,86,0.37779,131,1.07353,64,-0.0901,32,-1.1262,60,-0.2057,45,-0.6231,79,0.27132
ENSG00000159214,CCDC24,3,-2.0338,9,-0.7776,3,-1.9932,11,-0.3542,26,1.04611,12,-0.2397,18,0.43098,16,0.16507,15,0.04013
ENSG00000178028,DMAP1,45,-0.3712,14,-2.1236,21,-1.5072,58,0.01876,70,0.34126,102,0.92576,89,0.77765,61,0.08162,37,-0.7531
ENSG00000117419,ERI3,91,-0.3982,101,-0.2464,121,0.03574,134,0.20106,129,0.15549,100,-0.2617,117,-0.0109,107,-0.1550,135,0.23634
ENSG00000187147,RNF220,136,0.15570,65,-0.9774,101,-0.2991,127,0.04889,131,0.11107,161,0.42924,133,0.13088,88,-0.5177,135,0.16436
ENSG00000142937,RPS8,1274,0.87161,1203,0.77458,682,-0.1377,1225,0.80542,795,0.11561,522,-0.5509,442,-0.8657,234,-1.7538,660,-0.2066
ENSG00000070785,EIF2B3,15,-0.9739,29,0.01736,29,-0.0041,22,-0.4209,27,-0.0950,55,1.06460,36,0.41502,29,0.01436,19,-0.6549
ENSG00000126107,HECTD3,8,-0.9473,24,0.68369,3,-2.3202,2,-2.6577,21,0.52832,27,0.91315,17,0.12116,12,-0.4253,17,0.16704
ENSG00000126088,UROD,42,-0.9073,52,-0.6022,50,-0.6378,84,0.14818,119,0.81073,74,-0.0585,101,0.49675,39,-1.0096,67,-0.2118
ENSG00000117450,PRDX1,281,0.00912,376,0.47119,329,0.25897,650,1.40052,329,0.28747,252,-0.1613,191,-0.6365,96,-1.6208,165,-0.8718
ENSG00000117448,AKR1A1,40,0.19601,29,-0.2762,83,1.42430,22,-0.7162,42,0.31112,52,0.62855,32,-0.1705,12,-1.5372,17,-1.1248
ENSG00000132780,NASP,218,2.06945,52,-0.3592,66,0.00743,19,-1.8636,41,-0.7702,74,0.19120,42,-0.7348,118,0.95615,36,-0.9582
ENSG00000159592,GPBP1L1,48,0.61828,19,-0.8547,52,0.72975,13,-1.4077,34,0.07270,41,0.35829,26,-0.3614,52,0.73247,24,-0.5327
ENSG00000159596,TMEM69,20,0.31223,2,-2.8352,17,0.08403,36,1.28175,23,0.59620,19,0.20393,16,-0.0159,4,-1.9736,10,-0.8101
ENSG00000086015,MAST2,17,-0.6268,31,0.26156,31,0.28785,40,0.70558,35,0.55736,27,0.08251,18,-0.6264,8,-1.7362,25,-0.0632
ENSG00000117461,PIK3R3,15,-1.0324,34,0.22947,52,0.92122,9,-1.7823,32,0.16797,22,-0.4447,14,-1.1746,56,1.06134,35,0.33614
ENSG00000085998,POMGNT1,57,-0.0199,47,-0.3233,42,-0.5140,49,-0.2596,59,0.02377,98,0.83553,56,-0.0738,77,0.44853,49,-0.2855
ENSG00000132128,LRRC41,30,-0.5211,61,0.60908,50,0.29165,19,-1.1997,35,-0.2919,56,0.47164,45,0.15948,35,-0.2568,44,0.08273
ENSG00000173660,UQCRH,126,-1.6457,293,-0.3782,416,0.16859,380,0.02558,781,1.41777,288,-0.4040,265,-0.5768,205,-0.9229,342,-0.1528
ENSG00000117481,NSUN4,28,0.47449,21,0.07182,18,-0.2158,11,-0.8617,18,-0.2387,13,-0.6438,27,0.51270,35,0.86786,14,-0.6052
ENSG00000117480,FAAH,28,0.07818,7,-1.8879,13,-1.0662,10,-1.4566,23,-0.1914,47,0.91807,40,0.75481,30,0.21579,27,0.04792
ENSG00000079277,MKNK1,19,-0.7519,33,0.08440,36,0.23147,2,-3.6977,26,-0.2833,39,0.36589,37,0.31862,50,0.75493,33,0.12272
ENSG00000123472,ATPAF1,76,-0.7584,111,-0.1727,116,-0.1121,181,0.60500,190,0.77178,98,-0.3723,114,-0.1468,98,-0.3768,102,-0.3369
ENSG00000159658,EFCAB14,195,1.43921,115,0.53890,71,-0.2244,155,1.03397,52,-0.7545,60,-0.4933,51,-0.7881,48,-0.8145,67,-0.3352
ENSG00000186377,CYP4X1,1,-3.5824,8,-1.2553,19,-0.0285,14,-0.5427,24,0.36520,47,1.44564,27,0.61198,17,-0.1666,12,-0.8028
ENSG00000162368,CMPK1,111,-0.3421,128,-0.1233,153,0.15918,84,-0.7735,220,0.84612,150,0.11965,109,-0.4064,116,-0.2737,131,-0.0918
ENSG00000162373,BEND5,9,-1.7603,9,-1.8165,30,-0.0351,4,-2.9484,71,1.65052,39,0.38631,24,-0.3867,41,0.47058,21,-0.5647
ENSG00000162374,ELAVL4,41,-2.3858,74,-1.5310,131,-0.6630,58,-1.8807,290,0.64977,265,0.42942,247,0.35469,338,0.83136,222,0.16544
ENSG00000185104,FAF1,33,-0.3625,28,-0.6151,34,-0.3089,31,-0.4401,68,0.90214,32,-0.3884,57,0.56146,24,-0.8130,33,-0.3868
ENSG00000123091,RNF11,206,-1.1790,316,-0.5320,377,-0.2597,339,-0.4221,618,0.58997,571,0.39652,490,0.16850,392,-0.1994,462,0.06469
ENSG00000085832,EPS15,190,-0.0154,137,-0.5129,178,-0.1137,142,-0.4675,266,0.59135,242,0.37021,176,-0.1423,146,-0.4221,189,-0.0200
ENSG00000117859,OSBPL9,39,0.70211,38,0.66002,39,0.71263,28,0.20924,14,-0.9761,30,0.29147,23,-0.1076,13,-0.9182,19,-0.4732
ENSG00000078618,NRDC,115,-0.0204,52,-1.2317,126,0.13526,71,-0.7504,107,-0.1349,193,0.81816,131,0.21852,174,0.64949,92,-0.3874
ENSG00000169213,RAB3B,129,1.41988,5,-3.5278,19,-1.5844,21,-1.4325,37,-0.6361,143,1.60716,39,-0.5648,87,0.75025,50,-0.1593
ENSG00000117862,TXNDC12,23,-0.5919,30,-0.1697,38,0.18820,80,1.40377,44,0.44042,41,0.31242,31,-0.1436,11,-1.7160,17,-1.0978
ENSG00000134717,BTF3L4,50,-0.2327,62,0.09573,62,0.10593,30,-1.0250,67,0.22866,68,0.23874,83,0.63366,36,-0.7237,46,-0.3947
ENSG00000157077,ZFYVE9,32,-0.2958,10,-2.0024,29,-0.4750,28,-0.5259,43,0.15362,36,-0.1158,49,0.37565,82,1.20649,35,-0.1889
ENSG00000134748,PRPF38A,81,0.84523,84,0.91046,51,0.11244,49,0.05644,35,-0.5084,56,0.26138,40,-0.2968,43,-0.1440,28,-0.8438
ENSG00000134744,TUT4,139,1.49501,29,-0.9858,50,-0.2021,30,-0.9743,17,-1.8788,84,0.64118,40,-0.5701,146,1.58441,43,-0.4724
ENSG00000162377,COA7,11,-1.2416,42,0.87274,43,0.91849,3,-3.1461,29,0.27473,20,-0.3048,24,0.00057,48,1.10773,10,-1.4196
ENSG00000162378,ZYG11B,78,-0.9955,61,-1.3719,156,0.06420,86,-0.8607,176,0.27740,170,0.19922,232,0.79185,192,0.39175,121,-0.3626
ENSG00000116171,SCP2,109,-0.0088,179,0.78037,139,0.37098,136,0.33603,141,0.43802,76,-0.5785,84,-0.4479,68,-0.7497,82,-0.4958
ENSG00000162384,CZIB,38,-0.4650,49,-0.0558,42,-0.3047,79,0.69440,63,0.36363,126,1.49889,35,-0.6314,22,-1.2656,31,-0.8298
ENSG00000162385,MAGOH,13,-0.9087,26,0.12631,32,0.41882,43,0.89148,32,0.49596,42,0.87427,18,-0.5283,18,-0.4978,9,-1.5064
ENSG00000157193,LRP8,35,-0.4718,34,-0.5116,61,0.38780,25,-0.9533,50,0.08539,92,1.07983,35,-0.5211,86,0.97219,33,-0.5871
