Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000242125,SNHG3,10,0.14957,12,0.44886,9,-0.1044,10,0.11374,4,-1.3209,9,0.00835
ENSG00000180098,TRNAU1AP,28,0.31912,16,-0.6058,28,0.40333,21,-0.1604,31,0.50970,17,-0.5208
ENSG00000197989,SNHG12,14,0.14209,11,-0.2993,9,-0.6923,16,0.32766,9,-0.4444,20,0.87548
ENSG00000120656,TAF12,23,0.38963,22,0.40770,14,-0.4546,21,0.29677,14,-0.3288,16,-0.1460
ENSG00000198492,YTHDF2,81,-0.1294,107,0.35721,113,0.53865,42,-1.1442,87,-0.0145,59,-0.6848
ENSG00000116329,OPRD1,0,-7.0659,11,0.04720,10,-0.2210,9,-0.2265,23,1.26628,12,0.23568
ENSG00000159023,EPB41,7,-0.9267,11,-0.2853,14,0.06721,13,-0.0739,19,0.57352,15,0.23480
ENSG00000116350,SRSF4,102,0.76497,57,-0.2014,63,-0.0459,57,-0.1764,68,0.08532,56,-0.2444
ENSG00000116353,MECR,10,-1.7894,43,0.40786,37,0.13192,34,-0.0228,35,-0.0068,35,0.01871
ENSG00000060656,PTPRU,9,-1.1053,8,-1.4542,37,1.53814,4,-2.2116,18,-0.1639,20,-0.0078
ENSG00000162511,LAPTM5,71,1.53843,14,-1.2253,15,-1.2175,59,1.19335,41,0.56599,23,-0.3930
ENSG00000162512,SDC3,107,0.58945,52,-0.5997,65,-0.2652,65,-0.2221,95,0.39688,88,0.31870
ENSG00000134644,PUM1,120,0.08093,77,-0.6686,138,0.40643,90,-0.3712,128,0.18365,117,0.04924
ENSG00000060688,SNRNP40,35,1.17908,15,-0.2074,15,-0.2545,15,-0.2479,18,0.09711,14,-0.3402
ENSG00000121766,ZCCHC17,97,-0.3350,135,0.21527,149,0.46873,121,0.01216,88,-0.4832,89,-0.5319
ENSG00000121769,FABP3,31,-2.1053,245,1.37229,129,0.07527,78,-0.7394,71,-0.8652,94,-0.4916
ENSG00000162517,PEF1,53,-0.4939,76,0.09647,75,0.08555,79,0.14438,55,-0.4344,79,0.15725
ENSG00000084636,COL16A1,118,1.90649,23,-0.9339,39,-0.0568,18,-1.2189,39,-0.0157,30,-0.4594
ENSG00000121753,ADGRB2,73,-1.4252,172,-0.1285,235,0.52012,152,-0.3186,175,-0.0901,201,0.15019
ENSG00000184007,PTP4A2,945,2.33130,155,-0.9046,218,-0.3764,123,-1.1705,271,0.04639,165,-0.8023
ENSG00000121774,KHDRBS1,183,0.60912,98,-0.4337,119,-0.1191,169,0.47724,130,0.05249,112,-0.2006
ENSG00000121775,TMEM39B,11,0.08178,12,0.23540,10,-0.1320,17,0.82718,4,-1.2150,9,-0.2279
ENSG00000025800,KPNA6,68,0.33370,52,-0.1088,58,0.10862,51,-0.1221,61,0.15097,47,-0.2828
ENSG00000084652,TXLNA,33,0.62221,20,-0.1834,21,-0.1201,18,-0.3467,23,0.00191,24,0.09060
ENSG00000160050,CCDC28B,9,-1.1642,21,0.15115,15,-0.4723,41,1.30147,16,-0.2411,19,-0.0131
ENSG00000084623,EIF3I,85,-0.5570,136,0.20133,126,0.07767,122,0.00287,91,-0.4610,134,0.17588
ENSG00000116478,HDAC1,38,1.71991,7,-1.1053,6,-1.5098,18,0.42931,20,0.58385,16,0.20939
ENSG00000175130,MARCKSL1,1373,3.41641,79,-1.9025,113,-1.4628,112,-1.2615,231,-0.1394,157,-0.8175
ENSG00000160058,BSDC1,64,0.38335,38,-0.4953,56,0.22020,37,-0.4865,44,-0.2206,58,0.25073
ENSG00000160062,ZBTB8A,12,0.36666,3,-1.8194,10,0.27747,21,1.37850,10,0.20213,6,-0.7527
ENSG00000176261,ZBTB8OS,33,-0.7330,75,0.64437,46,-0.2782,59,0.16181,27,-1.0288,62,0.28153
ENSG00000162521,RBBP4,127,0.38321,92,-0.1498,110,0.19466,91,-0.1504,113,0.19486,78,-0.4289
ENSG00000162520,SYNC,8,-0.2728,9,-0.0405,9,0.04307,12,0.39889,13,0.47138,7,-0.4725
ENSG00000162522,KIAA1522,7,-1.2427,11,-0.7314,20,0.35696,21,0.41754,16,-0.0736,20,0.37771
ENSG00000134684,YARS,67,-1.0709,181,0.57242,130,-0.0546,110,-0.3098,162,0.31282,122,-0.1573
ENSG00000116497,S100PBP,45,1.70593,12,-0.5858,12,-0.6321,11,-0.6715,19,0.18898,16,-0.0280
ENSG00000160097,FNDC5,6,-2.0823,46,1.10870,11,-1.5221,19,-0.4499,11,-1.3435,49,1.27621
ENSG00000121905,HPCA,9,-4.0876,194,0.52698,139,-0.1094,227,0.72186,128,-0.2089,148,0.01612
ENSG00000121900,TMEM54,22,-0.6985,41,0.27780,23,-0.8000,39,0.14148,36,0.03844,52,0.73759
ENSG00000116514,RNF19B,16,-0.4689,23,0.13657,24,0.30740,26,0.30602,13,-0.7363,19,-0.1851
ENSG00000004455,AK2,81,1.40730,34,-0.0515,24,-0.6928,41,0.26194,34,-0.0575,27,-0.4529
ENSG00000142920,AZIN2,32,0.53338,32,0.61909,16,-0.7236,11,-1.0854,21,-0.1083,27,0.29538
ENSG00000116525,TRIM62,27,2.55190,7,0.06520,3,-1.2288,6,-0.1571,6,0.00944,1,-2.1775
ENSG00000160094,ZNF362,22,0.36439,16,-0.1755,10,-1.0643,21,0.29086,19,0.11581,26,0.75292
ENSG00000134686,PHC2,134,1.44267,53,-0.1389,47,-0.4112,51,-0.1940,34,-0.8380,55,-0.0711
ENSG00000163866,SMIM12,37,-0.9372,88,0.50639,69,0.05958,75,0.17561,36,-0.9637,70,0.07939
ENSG00000116544,DLGAP3,7,-2.0899,16,-0.9406,30,0.11959,55,1.13214,28,-0.0142,35,0.38936
ENSG00000163867,ZMYM6,23,-0.0724,23,-0.1044,27,0.21017,23,-0.0471,28,0.24217,21,-0.2767
ENSG00000116560,SFPQ,287,0.77169,158,-0.2313,168,-0.1431,203,0.19218,183,0.03116,154,-0.2794
ENSG00000146463,ZMYM4,54,-0.1472,54,-0.1787,54,-0.2117,52,-0.2088,70,0.26140,75,0.43467
ENSG00000142687,KIAA0319L,42,-0.4194,57,0.07850,50,-0.1591,53,-0.0332,45,-0.2942,70,0.46127
ENSG00000020129,NCDN,89,-2.4497,466,0.07202,546,0.42764,538,0.29788,291,-0.6752,495,0.18297
ENSG00000126067,PSMB2,97,-0.1606,124,0.27189,102,-0.1006,100,-0.1039,116,0.12458,102,-0.0879
ENSG00000142686,C1orf216,12,-2.6020,105,0.74272,77,0.17217,74,0.06162,54,-0.4154,64,-0.1815
ENSG00000134698,AGO4,23,0.72501,10,-0.6554,14,-0.0979,18,0.32524,11,-0.4574,17,0.21457
ENSG00000092847,AGO1,43,0.23430,32,-0.2325,34,-0.1365,26,-0.5639,55,0.65259,39,0.08725
ENSG00000126070,AGO3,81,1.80465,21,-0.5068,23,-0.4183,30,0.08597,13,-1.1806,25,-0.2298
ENSG00000116863,ADPRHL2,33,0.80942,20,0.02806,19,-0.1183,16,-0.3719,22,0.19419,16,-0.4034
ENSG00000054116,TRAPPC3,30,-0.8338,74,0.72696,49,-0.0750,63,0.33847,37,-0.4962,41,-0.3577
ENSG00000116871,MAP7D1,329,0.91690,175,-0.1426,166,-0.2655,232,0.32558,144,-0.4361,172,-0.1777
ENSG00000054118,THRAP3,161,0.79911,67,-0.6638,114,0.29629,88,-0.1887,108,0.14304,78,-0.4055
ENSG00000196182,STK40,11,-1.0459,21,-0.0587,21,-0.0108,12,-0.8184,32,0.64088,27,0.41507
ENSG00000181817,LSM10,28,-0.8964,58,0.25896,41,-0.3748,53,0.08985,55,0.14429,63,0.41408
ENSG00000116885,OSCP1,5,-2.1397,36,1.00168,18,-0.2969,34,0.72687,12,-0.8747,18,-0.2801
ENSG00000116898,MRPS15,23,-1.7933,107,0.66422,75,0.00420,79,0.07708,60,-0.3504,75,-0.0045
ENSG00000163873,GRIK3,11,-1.5279,12,-1.5423,60,1.70788,5,-2.7661,21,-0.5645,33,0.12784
ENSG00000163875,MEAF6,64,-0.8378,132,0.32995,106,-0.0870,84,-0.4289,92,-0.2788,140,0.45129
ENSG00000163877,SNIP1,22,0.63994,14,-0.0097,13,-0.1778,16,0.19956,14,-0.0324,12,-0.3125
ENSG00000163879,DNALI1,8,0.17345,7,-0.1021,4,-1.1391,19,1.51799,4,-0.9371,9,0.34181
ENSG00000134697,GNL2,34,0.46728,28,0.19596,30,0.33355,21,-0.2553,20,-0.3517,16,-0.7643
ENSG00000116922,C1orf109,10,-0.6090,20,0.48187,18,0.41591,14,-0.1277,5,-1.5057,14,-0.1917
ENSG00000183317,EPHA10,3,-1.8080,18,1.01589,12,0.23988,10,-0.0680,5,-1.0797,8,-0.4839
ENSG00000185090,MANEAL,11,-1.3121,29,0.24618,30,0.35380,13,-0.9685,27,0.11642,27,0.11762
ENSG00000196449,YRDC,16,-0.2181,26,0.65328,15,-0.4285,16,-0.1523,16,-0.2177,19,0.09689
ENSG00000197982,C1orf122,452,1.01924,212,-0.2655,184,-0.5689,267,0.13387,198,-0.3428,284,0.26214
ENSG00000188786,MTF1,23,1.41696,7,-0.6707,7,-0.7032,6,-0.6810,17,0.90391,9,-0.0904
ENSG00000204084,INPP5B,16,0.65900,9,-0.2910,7,-0.6961,6,-0.8118,14,0.47605,15,0.62671
ENSG00000183431,SF3A3,52,0.21789,60,0.52457,42,-0.1398,39,-0.2198,39,-0.2128,37,-0.3242
ENSG00000183520,UTP11,38,-0.3517,61,0.46087,47,0.00566,66,0.55162,47,-0.0133,29,-0.8225
ENSG00000116954,RRAGC,62,0.61348,48,0.21737,42,-0.0251,43,0.03130,40,-0.0973,29,-0.6539
ENSG00000174574,AKIRIN1,133,0.54735,108,0.24225,92,-0.0693,88,-0.1106,65,-0.5917,85,-0.1865
ENSG00000168653,NDUFS5,307,-1.6939,1349,0.72082,842,-0.1882,1049,0.20463,699,-0.4425,983,0.11080
ENSG00000127603,MACF1,342,0.87689,132,-0.7362,166,-0.3891,176,-0.2191,343,0.87779,199,-0.0291
ENSG00000090621,PABPC4,84,0.80088,36,-0.5913,49,-0.1023,57,0.17282,48,-0.0936,53,0.04093
ENSG00000116983,HPCAL4,73,-1.5164,140,-0.5806,270,0.71937,215,0.14669,186,-0.0812,197,0.01003
ENSG00000084072,PPIE,58,0.43073,58,0.49514,33,-0.5336,45,0.03180,33,-0.4654,45,0.03828
ENSG00000043514,TRIT1,13,0.45652,10,-0.0244,11,0.16785,7,-0.6284,8,-0.2795,10,-0.0501
ENSG00000168389,MFSD2A,31,0.84751,10,-1.0474,13,-0.6655,18,-0.0253,29,0.76176,24,0.45935
ENSG00000131236,CAP1,191,0.02991,210,0.20231,222,0.36159,146,-0.3948,198,0.08377,128,-0.6630
ENSG00000131238,PPT1,87,-0.8771,169,0.18613,160,0.09972,157,0.04025,174,0.20621,146,-0.0859
ENSG00000117000,RLF,24,0.11288,16,-0.5647,25,0.20889,27,0.30727,38,0.84060,14,-0.7416
ENSG00000259943,AL050341.2,24,0.69233,13,-0.2917,16,0.15337,14,-0.1061,9,-0.7764,15,0.00824
ENSG00000084073,ZMPSTE24,51,0.19318,47,0.07342,48,0.10966,46,0.03402,26,-0.8707,46,0.03041
ENSG00000049089,COL9A2,119,3.97509,4,-2.2895,9,-1.2392,2,-3.2260,10,-0.9664,9,-1.2326
ENSG00000084070,SMAP2,66,-1.0265,155,0.36828,136,0.13363,100,-0.3775,95,-0.4643,147,0.26636
ENSG00000117016,RIMS3,19,-2.9465,165,0.31836,118,-0.3210,172,0.35512,95,-0.5902,208,0.77443
ENSG00000066136,NFYC,30,-0.2852,30,-0.2870,42,0.34552,41,0.21597,18,-1.0646,41,0.24930
ENSG00000179862,CITED4,12,0.35162,17,1.16430,6,-0.8834,6,-0.7132,5,-1.0239,10,0.11385
ENSG00000171793,CTPS1,12,-0.4474,19,0.26857,17,0.07117,17,0.04230,13,-0.3591,16,0.00319
ENSG00000010803,SCMH1,6,-1.1129,6,-1.1844,13,-0.0112,10,-0.4923,30,1.33795,18,0.49984
ENSG00000127124,HIVEP3,10,-1.1133,23,0.14862,25,0.39428,8,-1.5191,16,-0.4158,27,0.48827
ENSG00000198815,FOXJ3,41,-0.4984,61,0.16735,59,0.12226,52,-0.1235,48,-0.2520,59,0.10489
ENSG00000177181,RIMKLA,5,-3.0560,70,1.05997,35,-0.3049,29,-0.5365,22,-0.9163,53,0.49001
ENSG00000127125,PPCS,47,-0.4235,60,-0.0559,58,-0.1357,72,0.24404,81,0.43533,63,0.01883
ENSG00000186409,CCDC30,24,-0.4761,22,-0.6335,34,0.11073,29,-0.1615,52,0.75946,36,0.19254
ENSG00000171960,PPIH,6,-1.6126,15,-0.2245,21,0.38113,18,0.01249,9,-1.0114,25,0.61911
ENSG00000065978,YBX1,244,1.06609,71,-1.0129,83,-0.8333,226,0.92766,177,0.51411,126,-0.0389
ENSG00000117385,P3H1,10,0.41316,7,-0.2045,7,-0.0416,5,-0.5188,12,0.66897,7,-0.2194
ENSG00000164008,C1orf50,22,0.08670,24,0.27840,19,-0.1750,22,0.12140,23,0.16544,17,-0.3080
ENSG00000177868,SVBP,43,-0.4851,66,0.23610,50,-0.3137,67,0.21746,57,-0.0315,67,0.25781
ENSG00000117394,SLC2A1,112,0.72765,39,-1.0417,44,-0.9180,141,1.12984,95,0.45535,81,0.20441
ENSG00000117395,EBNA1BP2,69,-0.7868,152,0.52714,118,0.06869,131,0.21660,100,-0.2159,93,-0.3614
ENSG00000179178,TMEM125,183,5.07646,6,-2.1070,7,-2.0971,1,-4.2457,5,-2.3138,4,-2.7023
ENSG00000066322,ELOVL1,342,4.29244,11,-2.3581,20,-1.6396,11,-2.1835,25,-1.0687,18,-1.6633
ENSG00000159479,MED8,24,-0.1425,34,0.48070,21,-0.3925,37,0.55178,16,-0.7729,26,0.02395
ENSG00000198198,SZT2,14,0.76486,10,0.24055,8,-0.1895,5,-0.7854,7,-0.3031,8,-0.0286
ENSG00000178922,HYI,32,1.25783,11,-0.5074,7,-1.2180,20,0.45055,23,0.73672,15,-0.0282
ENSG00000142949,PTPRF,102,0.35781,114,0.62886,46,-1.0852,108,0.45108,65,-0.3546,89,0.14610
ENSG00000066135,KDM4A,16,0.03193,17,0.13699,15,-0.1208,19,0.36194,10,-0.6148,16,0.06281
ENSG00000126091,ST3GAL3,9,-1.7208,31,0.14609,19,-0.7733,41,0.60179,19,-0.5941,48,1.02614
ENSG00000117408,IPO13,236,2.12569,32,-1.3530,64,-0.2260,38,-1.0004,68,-0.0859,61,-0.3002
ENSG00000132768,DPH2,16,-0.1571,11,-0.6837,16,-0.2053,8,-1.0725,10,-0.8012,34,1.37654
ENSG00000117410,ATP6V0B,300,-0.5204,604,0.70124,393,-0.1224,424,0.02487,347,-0.2952,359,-0.2668
ENSG00000117411,B4GALT2,39,-0.4780,44,-0.3385,42,-0.4741,74,0.54198,53,-0.0098,77,0.68455
ENSG00000159214,CCDC24,4,-2.2589,23,0.51390,17,-0.1053,20,0.18478,16,-0.1621,20,0.23128
ENSG00000196517,SLC6A9,51,3.90309,4,-1.1797,3,-1.5623,2,-1.8420,1,-2.4290,4,-1.1823
ENSG00000178028,DMAP1,56,0.11950,55,0.09790,48,-0.1334,58,0.18627,39,-0.4326,55,0.10562
ENSG00000117419,ERI3,102,-0.4023,122,-0.1405,131,-0.0222,118,-0.1829,139,0.08248,163,0.38718
ENSG00000187147,RNF220,185,0.73158,103,-0.2401,110,-0.1541,84,-0.5333,101,-0.2550,139,0.29743
ENSG00000126106,TMEM53,10,-0.3596,16,0.44700,11,-0.2497,17,0.43609,14,0.12238,10,-0.3645
ENSG00000142937,RPS8,1238,0.05218,1001,-0.3168,1001,-0.3564,1524,0.39117,1504,0.36910,1354,0.22452
ENSG00000070785,EIF2B3,26,-0.2357,40,0.50575,34,0.20301,27,-0.1974,30,-0.0131,20,-0.6931
ENSG00000126107,HECTD3,14,0.52001,7,-0.5626,10,0.11940,7,-0.5296,17,0.90083,8,-0.4263
ENSG00000126088,UROD,59,-0.7122,117,0.44539,90,-0.0623,103,0.17106,69,-0.4543,95,0.04750
ENSG00000070759,TESK2,50,3.66145,4,-1.2989,3,-1.5926,3,-1.2940,6,-0.5550,3,-1.4220
ENSG00000132763,MMACHC,26,1.07460,15,0.19749,11,-0.4675,5,-1.4565,11,-0.3228,16,0.26057
ENSG00000117450,PRDX1,404,0.36930,361,0.20769,248,-0.5104,438,0.50202,310,-0.0593,301,-0.1215
ENSG00000117448,AKR1A1,59,0.12966,57,0.07418,53,-0.0769,57,0.05195,39,-0.5507,61,0.17867
ENSG00000132780,NASP,148,1.88546,41,-0.3579,38,-0.5448,38,-0.4342,46,-0.1509,38,-0.4832
ENSG00000159592,GPBP1L1,85,1.22151,29,-0.6052,37,-0.1843,30,-0.5019,46,0.17304,40,-0.0443
ENSG00000159596,TMEM69,19,-0.1784,21,0.02612,22,0.10018,21,-0.0042,23,0.11913,19,-0.1346
ENSG00000086015,MAST2,22,-0.4070,29,0.06491,25,-0.2335,21,-0.4199,30,0.11341,37,0.52278
ENSG00000117461,PIK3R3,8,-1.5999,23,-0.0334,26,0.18878,17,-0.5460,33,0.53749,28,0.26125
ENSG00000085998,POMGNT1,103,0.98393,47,-0.3263,59,0.08747,47,-0.3103,48,-0.2545,49,-0.2544
ENSG00000132128,LRRC41,47,0.21609,47,0.23227,41,-0.0046,24,-0.8500,40,-0.0685,43,0.04901
ENSG00000173660,UQCRH,131,-2.5336,1212,1.08183,544,-0.4946,668,-0.0755,468,-0.6343,840,0.33470
ENSG00000117481,NSUN4,21,0.44068,18,0.21397,15,-0.1088,16,0.00340,19,0.30640,11,-0.6338
ENSG00000117480,FAAH,81,1.82298,20,-0.5765,25,-0.2425,30,0.06998,25,-0.2223,16,-0.9171
ENSG00000079277,MKNK1,14,-0.7167,19,-0.2597,18,-0.3703,28,0.34178,27,0.33288,30,0.55583
ENSG00000123472,ATPAF1,95,-0.6986,151,0.03967,114,-0.5184,162,0.14521,158,0.10609,211,0.67265
ENSG00000159658,EFCAB14,219,1.86730,40,-1.0590,48,-0.8368,67,-0.1879,93,0.33543,75,-0.0083
ENSG00000186377,CYP4X1,4,-2.4041,26,0.55738,24,0.46348,17,-0.2118,13,-0.6234,18,-0.1466
ENSG00000162368,CMPK1,120,-0.1907,168,0.40542,118,-0.2581,114,-0.2691,177,0.44063,123,-0.1560
ENSG00000132122,SPATA6,23,1.71246,3,-1.6067,5,-0.8710,4,-0.9156,13,0.63746,11,0.52360
ENSG00000186094,AGBL4,1,-3.4431,13,0.20069,13,0.12445,10,-0.2927,4,-1.5028,20,0.96123
ENSG00000162373,BEND5,6,-2.9406,101,1.65208,26,-1.0679,50,0.15311,12,-2.0000,55,0.32919
ENSG00000162374,ELAVL4,24,-2.9553,270,0.84897,179,0.05808,89,-1.0391,96,-0.9153,226,0.49048
ENSG00000185104,FAF1,49,-0.0264,51,0.04672,51,0.05340,43,-0.2436,37,-0.4783,57,0.24794
ENSG00000123080,CDKN2C,20,1.20870,8,-0.2449,6,-0.7925,10,0.04612,13,0.43287,9,-0.0940
ENSG00000123091,RNF11,143,-1.4040,408,0.25696,391,0.20275,318,-0.1746,273,-0.4134,413,0.27907
ENSG00000085832,EPS15,217,-0.2371,264,0.08437,280,0.22878,117,-1.1869,203,-0.3424,306,0.35990
ENSG00000117859,OSBPL9,47,0.99787,28,0.18605,20,-0.4576,18,-0.5167,26,0.01687,24,-0.1297
ENSG00000078618,NRDC,109,-0.1386,144,0.34975,133,0.23427,66,-0.9282,117,-0.0285,106,-0.2058
ENSG00000169213,RAB3B,43,-0.6320,47,-0.5463,80,0.46489,5,-3.6507,154,1.48773,54,-0.2986
ENSG00000117862,TXNDC12,41,0.06509,37,-0.1314,38,-0.0654,54,0.51959,36,-0.1405,38,-0.0870
ENSG00000134717,BTF3L4,65,-0.4748,97,0.16717,93,0.11693,75,-0.2685,78,-0.1902,96,0.14272
ENSG00000157077,ZFYVE9,25,-0.8852,58,0.49169,45,0.03059,35,-0.3678,45,0.03304,44,-0.0241
ENSG00000154222,CC2D1B,18,1.53847,7,0.04323,5,-0.6871,11,0.66351,3,-1.3877,5,-0.4963
ENSG00000134748,PRPF38A,69,0.88942,32,-0.4090,24,-0.9371,58,0.59567,63,0.73977,38,-0.1136
ENSG00000134744,TUT4,87,1.22128,26,-0.7843,37,-0.2439,47,0.17949,53,0.36216,35,-0.3390
ENSG00000162377,COA7,13,-0.9798,30,0.32869,28,0.22217,22,-0.2170,24,-0.0842,24,-0.0704
ENSG00000162378,ZYG11B,57,-1.2569,151,0.27563,155,0.39143,83,-0.6876,108,-0.2820,139,0.13271
ENSG00000121310,ECHDC2,17,0.78982,2,-2.3341,6,-0.8813,10,0.01433,24,1.41914,14,0.58626
ENSG00000116171,SCP2,125,0.20858,101,-0.1591,108,-0.0418,105,-0.0719,153,0.53225,96,-0.2340
ENSG00000157184,CPT2,24,1.25156,7,-0.7202,7,-0.9847,16,0.51402,16,0.55398,12,0.03432
ENSG00000162384,CZIB,78,0.28867,77,0.31260,55,-0.3450,74,0.20809,55,-0.2682,63,-0.0632
ENSG00000162385,MAGOH,23,-0.8363,48,0.35343,47,0.35524,39,-0.0300,31,-0.3680,33,-0.3098
ENSG00000157193,LRP8,17,-1.6711,51,0.02633,56,0.21422,23,-1.2146,80,0.75896,58,0.23480
ENSG00000058804,NDC1,9,-0.6364,10,-0.5208,18,0.56653,17,0.35835,11,-0.2746,13,-0.1122
ENSG00000058799,YIPF1,14,-0.9062,33,0.54931,22,-0.2218,26,0.05993,24,-0.0205,25,0.04398
ENSG00000081870,HSPB11,31,-0.8195,57,0.10452,75,0.76246,45,-0.2819,48,-0.1688,36,-0.6886
ENSG00000116212,LRRC42,10,-0.1044,11,-0.0049,15,0.73126,7,-0.6964,10,-0.1548,7,-0.6641
ENSG00000116209,TMEM59,401,0.80653,238,-0.0644,238,-0.0692,216,-0.2091,195,-0.3712,231,-0.1152
ENSG00000116221,MRPL37,31,-1.1515,84,0.44122,67,-0.0011,62,-0.1221,55,-0.2897,74,0.20053
ENSG00000157216,SSBP3,80,-1.3504,188,-0.0527,214,0.21091,150,-0.3955,111,-0.8701,288,0.75881
ENSG00000243725,TTC4,30,0.32950,26,0.13081,24,-0.0471,23,-0.0778,26,0.11957,20,-0.3242
ENSG00000116133,DHCR24,204,0.38680,201,0.40674,163,0.02851,114,-0.5401,133,-0.2981,134,-0.3268
ENSG00000162402,USP24,38,0.32070,22,-0.6212,30,-0.0541,33,0.09539,28,-0.1660,39,0.41452
ENSG00000162407,PLPP3,204,0.21352,45,-2.2105,90,-1.2661,133,-0.4567,662,2.40655,212,0.31935
ENSG00000162409,PRKAA2,13,-1.8610,45,0.04213,49,0.20814,50,0.21504,55,0.36939,43,-0.0481
ENSG00000173406,DAB1,4,-1.1765,13,0.62684,2,-2.2505,33,2.22204,9,0.01211,7,-0.5043
ENSG00000162600,OMA1,36,1.99753,8,-0.4884,8,-0.6668,9,-0.2960,10,-0.2513,9,-0.3870
ENSG00000162601,MYSM1,50,0.02202,52,0.09522,46,-0.1301,36,-0.4935,58,0.25223,53,0.14376
ENSG00000177606,JUN,66,-0.4105,40,-1.2604,103,0.40362,188,1.34303,105,0.33266,53,-0.8217
ENSG00000172456,FGGY,8,-0.3367,7,-0.4939,7,-0.6796,13,0.37461,15,0.63867,14,0.66520
ENSG00000134709,HOOK1,9,-2.3350,32,-0.4969,71,1.21466,36,-0.2694,43,0.02166,30,-0.5769
ENSG00000134716,CYP2J2,63,2.25051,5,-1.9218,6,-1.7590,11,-0.7627,31,0.90735,22,0.38356
ENSG00000162599,NFIA,425,1.85778,34,-2.3485,141,-0.0966,105,-0.5403,236,0.77356,110,-0.5094
ENSG00000162604,TM2D1,70,0.00617,78,0.19241,79,0.24986,60,-0.2564,82,0.26020,48,-0.6515
ENSG00000162607,USP1,107,1.30009,31,-0.7793,50,0.01810,22,-1.2477,76,0.69217,39,-0.4085
ENSG00000116641,DOCK7,33,-0.2346,22,-0.9433,33,-0.2832,31,-0.3395,88,1.42961,43,0.23339
ENSG00000125703,ATG4C,165,3.22591,20,-0.8058,24,-0.5373,9,-1.8713,11,-1.6022,11,-1.6789
ENSG00000088035,ALG6,15,0.73793,11,0.28135,11,0.31245,11,0.24814,4,-1.0836,4,-1.2205
ENSG00000142856,ITGB3BP,24,0.04855,27,0.29226,24,0.07547,36,0.73842,13,-0.8107,15,-0.6736
ENSG00000203965,EFCAB7,11,-0.9555,33,0.93219,21,0.04110,20,-0.0357,10,-0.9925,17,-0.3274
ENSG00000079739,PGM1,33,-0.6861,50,-0.0443,32,-0.8692,51,-0.0226,75,0.62637,79,0.81339
ENSG00000158966,CACHD1,8,-1.0616,11,-0.6886,20,0.40088,18,0.09517,20,0.29998,19,0.23534
ENSG00000162437,RAVER2,10,-0.3598,10,-0.4190,10,-0.4436,15,0.22103,20,0.70760,17,0.45277
ENSG00000162434,JAK1,88,0.24992,73,-0.0399,62,-0.3685,62,-0.2864,116,0.72046,75,0.00192
ENSG00000162433,AK4,37,-0.6658,39,-0.6379,58,0.05320,69,0.32369,69,0.31526,69,0.37463
ENSG00000116675,DNAJC6,376,-0.0366,462,0.33620,442,0.29642,189,-1.1062,301,-0.3884,366,-0.0898
ENSG00000213625,LEPROT,52,0.82076,17,-1.0515,16,-1.2333,56,0.94535,59,1.05194,33,0.09416
ENSG00000116678,LEPR,11,0.46443,3,-1.5984,8,0.07450,16,1.15213,12,0.60697,5,-0.6541
ENSG00000184588,PDE4B,195,1.88280,49,-0.5357,46,-0.7157,50,-0.4547,76,0.20073,56,-0.3177
ENSG00000118473,SGIP1,76,-0.9819,142,-0.0305,204,0.77961,94,-0.6662,140,-0.0499,118,-0.3510
ENSG00000152763,WDR78,4,-0.9594,7,-0.4606,11,0.55207,3,-1.2889,14,0.77037,9,0.03140
ENSG00000198160,MIER1,101,0.91156,29,-1.1490,63,0.17348,53,-0.1493,89,0.70183,45,-0.4373
ENSG00000142864,SERBP1,326,0.71973,176,-0.3169,228,0.16203,218,0.05709,184,-0.2129,172,-0.3606
ENSG00000116717,GADD45A,23,-0.9663,41,-0.1007,55,0.48412,36,-0.3082,43,-0.0433,44,0.02391
ENSG00000172380,GNG12,34,1.42947,4,-1.9404,6,-1.3931,22,0.69824,31,1.26717,15,0.04007
ENSG00000116729,WLS,45,-0.6919,48,-0.6507,50,-0.6667,54,-0.4210,178,1.58784,92,0.48123
ENSG00000033122,LRRC7,36,-0.9874,59,-0.2906,100,0.83329,49,-0.5458,50,-0.5210,70,0.01492
ENSG00000066557,LRRC40,21,-0.5982,39,0.38611,40,0.48760,31,-0.0294,26,-0.2938,20,-0.7588
ENSG00000116754,SRSF11,305,1.15474,114,-0.5221,154,0.00786,179,0.24606,185,0.30073,88,-0.9378
ENSG00000118454,ANKRD13C,39,-0.1334,47,0.20395,45,0.11782,53,0.37679,24,-0.8909,39,-0.1449
ENSG00000197568,HHLA3,12,0.60607,5,-0.7765,7,-0.2073,8,0.01604,18,1.32829,5,-0.6415
ENSG00000132485,ZRANB2,185,0.50450,131,-0.0652,151,0.22669,106,-0.3860,142,0.07360,104,-0.4585
ENSG00000172260,NEGR1,58,-2.3674,364,0.50496,346,0.47678,212,-0.4294,239,-0.2367,251,-0.1772
ENSG00000178965,ERICH3,25,-1.4722,69,0.07993,97,0.85892,42,-0.6973,67,0.02669,49,-0.5101
