Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000188786,MTF1,116,2.07514,56,0.73569,45,0.41666,17,-1.2249,11,-1.8722,20,-0.9551
ENSG00000183431,SF3A3,116,1.19738,36,-0.6872,42,-0.5047,44,-0.4403,68,0.33639,53,-0.1193
ENSG00000183520,UTP11,116,1.91794,22,-0.8784,38,-0.0353,18,-1.2659,31,-0.3981,38,-0.0221
ENSG00000116954,RRAGC,116,1.09694,69,0.22495,58,-0.0478,41,-0.6347,52,-0.2387,55,-0.1413
ENSG00000158315,RHBDL2,116,2.89947,16,-0.6828,50,1.37711,5,-2.4325,1,-4.9297,4,-2.7474
ENSG00000174574,AKIRIN1,116,0.15043,189,0.97486,123,0.28011,78,-0.5188,89,-0.2897,84,-0.3950
ENSG00000168653,NDUFS5,116,-2.0720,310,-0.5898,303,-0.6869,663,0.73609,703,0.85675,373,-0.3346
ENSG00000127603,MACF1,116,-1.8163,91,-2.1744,624,0.96831,505,0.53517,167,-1.3718,499,0.51260
ENSG00000090621,PABPC4,116,0.50949,57,-0.6105,141,0.98620,76,-0.1858,42,-1.1615,78,-0.1519
ENSG00000116983,HPCAL4,116,-0.9886,274,0.36422,63,-2.0156,288,0.51389,232,0.10550,316,0.69840
ENSG00000084072,PPIE,116,1.86704,38,-0.0919,27,-0.6557,25,-0.7736,40,0.00851,30,-0.4833
ENSG00000131236,CAP1,116,-0.4306,145,-0.0726,215,0.65587,134,-0.2211,149,-0.0349,132,-0.2576
ENSG00000131238,PPT1,116,0.07207,83,-0.4525,84,-0.4734,106,-0.0793,176,0.89596,88,-0.4043
ENSG00000117000,RLF,116,2.02897,4,-3.1428,29,-0.4310,21,-0.9586,24,-0.7319,51,0.59682
ENSG00000084073,ZMPSTE24,116,1.82104,18,-1.2701,37,-0.1613,39,-0.0711,31,-0.4471,29,-0.5696
ENSG00000049089,COL9A2,116,1.30781,146,1.74878,89,0.99503,30,-0.9798,6,-3.4318,12,-2.4186
ENSG00000084070,SMAP2,116,-0.2947,123,-0.1962,58,-1.4429,122,-0.2327,161,0.25753,237,1.03535
ENSG00000117016,RIMS3,116,-0.2598,87,-0.7009,7,-4.5461,192,0.64881,231,1.03249,151,0.17878
ENSG00000066136,NFYC,116,1.84934,48,0.28386,20,-1.1217,24,-0.8875,39,-0.0532,36,-0.2004
ENSG00000127124,HIVEP3,116,2.04387,40,0.13773,17,-1.3038,24,-0.7116,32,-0.2570,33,-0.1928
ENSG00000198815,FOXJ3,116,1.30029,43,-0.3435,26,-1.2033,39,-0.5306,64,0.32651,59,0.17822
ENSG00000177181,RIMKLA,116,1.31912,11,-2.3794,3,-4.4238,55,0.05162,85,0.91600,60,0.20917
ENSG00000127125,PPCS,116,1.06608,40,-0.6527,66,0.13746,55,-0.1807,65,0.11486,41,-0.6695
ENSG00000186409,CCDC30,116,1.41233,12,-2.1702,38,-0.5068,54,0.13336,27,-1.0531,70,0.60377
ENSG00000065978,YBX1,116,-0.0836,103,-0.2680,249,1.45771,151,0.39708,50,-1.4814,51,-1.4535
ENSG00000164008,C1orf50,116,2.63718,26,-0.1187,20,-0.5900,23,-0.3580,15,-1.0547,12,-1.4211
ENSG00000177868,SVBP,116,1.42141,9,-2.5881,52,0.04694,44,-0.2302,49,-0.0368,44,-0.2307
ENSG00000117394,SLC2A1,116,2.01139,38,0.02236,29,-0.4110,51,0.58813,13,-1.7369,16,-1.3730
ENSG00000117395,EBNA1BP2,116,0.71840,87,0.24082,46,-0.8286,53,-0.5803,100,0.55143,73,-0.0491
ENSG00000179178,TMEM125,116,0.96441,255,2.53043,124,1.30604,11,-2.7111,2,-5.1608,1,-5.5988
ENSG00000066322,ELOVL1,116,0.37044,338,2.37426,202,1.63576,16,-2.7733,9,-3.6399,7,-3.8765
ENSG00000159479,MED8,116,2.61042,20,-0.5530,14,-1.1155,11,-1.5253,33,0.25782,16,-0.9888
ENSG00000142949,PTPRF,116,0.31790,47,-1.0896,104,0.16279,98,0.06264,95,0.00171,96,0.02542
ENSG00000066135,KDM4A,116,2.69274,18,-0.6438,19,-0.6181,16,-0.8463,14,-1.1435,21,-0.4826
ENSG00000126091,ST3GAL3,116,1.91389,34,-0.2109,16,-1.4858,28,-0.5388,42,0.14190,33,-0.2639
ENSG00000117408,IPO13,116,0.40389,256,1.82595,141,0.86347,48,-1.0664,38,-1.4219,38,-1.4356
ENSG00000117410,ATP6V0B,116,-1.4127,394,0.50033,185,-0.7689,148,-1.1382,542,1.25666,319,0.17583
ENSG00000117411,B4GALT2,116,0.82848,85,0.30918,47,-0.6856,95,0.56029,61,-0.2546,48,-0.6542
ENSG00000196517,SLC6A9,116,2.65966,50,0.97099,38,0.59842,12,-1.3572,2,-3.8650,3,-3.1011
ENSG00000178028,DMAP1,116,0.90081,73,0.13550,38,-0.9558,51,-0.4850,78,0.26440,75,0.19709
ENSG00000117419,ERI3,116,0.03928,204,0.98750,76,-0.6901,92,-0.3552,134,0.31050,103,-0.1615
ENSG00000187147,RNF220,116,-0.1093,197,0.76221,117,-0.0991,113,-0.1584,128,0.05645,105,-0.2929
ENSG00000142937,RPS8,116,-3.2637,734,-0.5134,1898,1.25356,1474,0.70889,632,-0.8162,653,-0.7622
ENSG00000070785,EIF2B3,116,1.89490,53,0.48825,23,-0.8826,27,-0.6190,39,0.00275,22,-0.9716
ENSG00000126107,HECTD3,116,2.62231,42,0.66368,18,-0.7761,11,-1.5698,13,-1.2601,20,-0.5652
ENSG00000126088,UROD,116,0.64212,89,0.19979,46,-0.9009,69,-0.2115,111,0.65717,63,-0.3854
ENSG00000070759,TESK2,116,2.81083,35,0.45228,43,0.97209,9,-1.7330,1,-4.3337,2,-3.7130
ENSG00000117450,PRDX1,116,-1.1846,391,0.74302,321,0.47438,317,0.44977,248,-0.0062,105,-1.4292
ENSG00000117448,AKR1A1,116,1.37844,56,0.15079,31,-0.8577,55,0.11911,46,-0.1992,39,-0.4746
ENSG00000132780,NASP,116,0.21175,82,-0.3398,193,1.29324,71,-0.6280,54,-1.0749,91,-0.1871
ENSG00000159592,GPBP1L1,116,1.67935,38,-0.2114,43,-0.0490,28,-0.7693,40,-0.1778,32,-0.5431
ENSG00000086015,MAST2,116,2.36416,12,-1.3990,11,-1.6648,39,0.39729,27,-0.2491,16,-1.1523
ENSG00000117461,PIK3R3,116,2.24750,3,-3.2335,9,-2.0768,32,-0.0712,34,0.01919,32,-0.0672
ENSG00000085998,POMGNT1,116,1.13619,89,0.67016,57,-0.0565,44,-0.4855,52,-0.2043,38,-0.7440
ENSG00000132128,LRRC41,116,2.00672,38,0.05441,22,-0.9070,18,-1.1883,37,0.00553,32,-0.2797
ENSG00000173660,UQCRH,116,-1.4523,163,-0.9352,112,-1.6189,437,0.73177,591,1.39565,209,-0.6111
ENSG00000117481,NSUN4,116,2.33601,37,0.25435,17,-1.0169,10,-1.8498,22,-0.6399,34,0.09305
ENSG00000117480,FAAH,116,1.64302,105,1.45896,52,0.27939,11,-2.2566,26,-0.9290,24,-1.0187
ENSG00000079277,MKNK1,116,2.47487,0,-7.6922,17,-0.9585,27,-0.1842,17,-0.9717,32,0.09066
ENSG00000123472,ATPAF1,116,0.06780,136,0.32306,91,-0.3393,141,0.44509,124,0.20562,72,-0.7304
ENSG00000159658,EFCAB14,116,0.25975,121,0.33042,186,1.27271,90,-0.1516,44,-1.3259,53,-1.0305
ENSG00000162368,CMPK1,116,-0.0698,118,-0.0329,89,-0.5348,108,-0.1960,171,0.65330,120,-0.0200
ENSG00000132122,SPATA6,116,2.70156,10,-1.4612,36,0.51779,23,-0.3147,6,-2.3689,8,-1.8569
ENSG00000162373,BEND5,116,1.97283,13,-1.5645,7,-2.5563,24,-0.7958,54,0.68923,39,0.05488
ENSG00000162374,ELAVL4,116,-0.7789,139,-0.5010,13,-4.1742,121,-0.7850,397,1.51046,296,0.84605
ENSG00000185104,FAF1,116,1.46605,72,0.62478,36,-0.5145,35,-0.5750,42,-0.2638,38,-0.4588
ENSG00000123091,RNF11,116,-1.5881,339,0.06471,124,-1.6009,378,0.27381,526,0.92880,374,0.25313
ENSG00000085832,EPS15,116,-0.7206,146,-0.3588,185,0.01617,146,-0.4039,258,0.64011,198,0.14023
ENSG00000117859,OSBPL9,116,2.13800,40,0.22229,43,0.39197,23,-0.7412,14,-1.4465,16,-1.2404
ENSG00000078618,NRDC,116,-0.0572,82,-0.5900,110,-0.1474,80,-0.6889,142,0.30689,168,0.63858
ENSG00000169213,RAB3B,116,-0.0369,311,1.67702,34,-2.0278,84,-0.5970,65,-1.0251,197,0.98563
ENSG00000117862,TXNDC12,116,1.92626,40,0.04715,22,-0.9322,20,-1.0732,35,-0.1972,38,-0.0084
ENSG00000134717,BTF3L4,116,0.93635,103,0.74248,40,-0.8364,50,-0.4667,70,0.10836,59,-0.1914
ENSG00000157077,ZFYVE9,116,1.37703,50,-0.0358,22,-1.3664,32,-0.7926,59,0.25640,60,0.28747
ENSG00000134748,PRPF38A,116,1.11415,33,-0.8925,88,0.75080,50,-0.2908,29,-1.1727,55,-0.1486
ENSG00000134744,TUT4,116,0.59729,21,-2.0196,154,1.30389,47,-0.9172,36,-1.3486,97,0.34858
ENSG00000162377,COA7,116,2.19598,25,-0.4732,13,-1.5844,30,-0.2369,27,-0.3890,30,-0.2242
ENSG00000162378,ZYG11B,116,-0.4359,96,-0.7223,59,-1.5600,111,-0.5487,226,0.74354,261,1.05480
ENSG00000116171,SCP2,116,0.57014,93,0.20377,72,-0.2124,87,0.12494,95,0.28367,49,-0.8753
ENSG00000162384,CZIB,116,1.50203,67,0.54536,41,-0.2624,34,-0.5859,47,-0.0293,26,-1.0296
ENSG00000162385,MAGOH,116,2.60730,20,-0.5252,10,-1.6577,25,-0.2202,28,-0.0280,11,-1.5712
ENSG00000157193,LRP8,116,1.50924,32,-0.6201,8,-2.7335,38,-0.4022,46,-0.0831,74,0.81894
ENSG00000058799,YIPF1,116,2.62011,14,-1.1039,17,-0.8649,15,-1.0629,27,-0.0758,18,-0.7982
ENSG00000081870,HSPB11,116,2.45797,12,-1.4001,15,-1.1801,28,-0.1450,34,0.23901,10,-1.7554
ENSG00000116209,TMEM59,116,-0.4502,243,0.75289,188,0.36830,139,-0.1794,190,0.39059,73,-1.2448
ENSG00000116205,TCEANC2,116,2.33476,36,0.20236,46,0.67205,19,-0.8773,4,-2.9925,14,-1.2968
ENSG00000116221,MRPL37,116,1.04106,63,0.02023,27,-1.3998,46,-0.5038,94,0.79811,54,-0.2548
ENSG00000157216,SSBP3,116,-0.9664,221,0.04020,94,-1.3883,217,0.00764,266,0.38847,333,0.83942
ENSG00000243725,TTC4,116,2.36825,13,-1.3294,12,-1.5776,35,0.21729,19,-0.8203,26,-0.3224
ENSG00000116133,DHCR24,116,-1.2310,581,1.39307,289,0.21721,88,-1.7565,350,0.58048,209,-0.3632
ENSG00000162402,USP24,116,1.94684,18,-1.1366,35,-0.1776,32,-0.3376,33,-0.2693,25,-0.6918
ENSG00000162407,PLPP3,116,-0.3724,178,0.31346,194,0.52458,344,1.81380,11,-3.9626,37,-2.2011
ENSG00000162409,PRKAA2,116,0.99161,9,-2.8887,21,-1.8241,32,-1.1537,97,0.79333,107,1.01087
ENSG00000162601,MYSM1,116,0.97467,28,-1.2844,59,-0.1438,21,-1.8096,62,-0.0634,108,0.99787
ENSG00000177606,JUN,116,0.44162,58,-0.6630,70,-0.4125,119,0.55351,68,-0.4593,98,0.19842
ENSG00000134709,HOOK1,116,1.61970,0,-5.8157,6,-3.1208,26,-0.9389,59,0.49439,77,1.04136
ENSG00000134716,CYP2J2,116,2.62784,60,1.27330,35,0.41131,14,-1.1003,1,-4.7948,2,-3.7480
ENSG00000162599,NFIA,116,-1.3489,342,0.33546,565,1.45247,360,0.48566,54,-2.6119,181,-0.7371
ENSG00000162604,TM2D1,116,1.14078,54,-0.1397,49,-0.3194,57,-0.0428,65,0.18450,37,-0.7661
ENSG00000162607,USP1,116,0.88361,33,-1.1300,104,0.81236,57,-0.3149,47,-0.6468,58,-0.2728
ENSG00000116641,DOCK7,116,1.50271,15,-1.7110,35,-0.5416,89,1.22669,17,-1.7127,34,-0.6050
ENSG00000125703,ATG4C,116,1.28219,113,1.23755,98,1.17901,19,-1.6848,17,-1.8873,22,-1.4704
ENSG00000142856,ITGB3BP,116,2.75183,1,-4.3777,27,0.04333,25,-0.1211,18,-0.6772,5,-2.5970
ENSG00000079739,PGM1,116,2.00447,39,0.09025,18,-1.1842,38,0.05624,29,-0.4336,23,-0.8170
ENSG00000162434,JAK1,116,0.36382,35,-1.4819,88,-0.0841,81,-0.2322,100,0.13782,118,0.45034
ENSG00000162433,AK4,116,0.96774,36,-0.9000,44,-0.6489,104,0.91544,32,-1.1866,67,0.07438
ENSG00000116675,DNAJC6,116,-1.6118,483,0.62030,322,-0.0515,219,-0.7148,465,0.64375,350,0.10268
ENSG00000213625,LEPROT,116,1.98002,23,-0.7682,38,-0.0049,54,0.69509,10,-2.0563,17,-1.3426
ENSG00000184588,PDE4B,116,0.39188,126,0.52561,156,1.05912,40,-1.3620,68,-0.4993,70,-0.4638
ENSG00000118473,SGIP1,116,-0.0606,131,0.13091,57,-1.2406,105,-0.2336,145,0.35016,170,0.65575
ENSG00000198160,MIER1,116,0.55501,34,-1.3425,132,0.91426,62,-0.4946,37,-1.3443,106,0.46920
ENSG00000142864,SERBP1,116,-1.1926,220,-0.2034,354,0.65804,254,0.02634,202,-0.3728,273,0.15705
ENSG00000116717,GADD45A,116,2.06741,10,-1.8976,31,-0.2571,29,-0.4081,25,-0.6370,33,-0.1557
ENSG00000116729,WLS,116,0.80187,38,-0.9507,55,-0.4466,142,1.40363,38,-1.0352,43,-0.8535
ENSG00000033122,LRRC7,116,0.89563,42,-0.7233,34,-1.1552,36,-1.0713,89,0.51807,100,0.74154
ENSG00000066557,LRRC40,116,2.50928,10,-1.6274,14,-1.2235,16,-0.9900,31,0.09848,23,-0.4121
ENSG00000116754,SRSF11,116,-1.2682,156,-0.8124,405,0.83073,144,-1.0247,210,-0.3985,421,0.91096
ENSG00000118454,ANKRD13C,116,1.73085,55,0.40262,32,-0.5207,22,-1.1033,47,0.18407,27,-0.7594
ENSG00000132485,ZRANB2,116,-0.5341,110,-0.6190,205,0.42646,104,-0.7611,158,-0.0477,233,0.68351
ENSG00000172260,NEGR1,116,-1.8304,269,-0.5593,72,-2.6604,207,-1.0425,611,0.90417,833,1.62032
ENSG00000178965,ERICH3,116,0.02026,117,0.03403,17,-2.9517,48,-1.4413,123,0.13455,267,1.80145
ENSG00000162623,TYW3,116,1.26905,37,-0.6168,54,-0.0232,37,-0.6476,50,-0.1412,55,0.01230
ENSG00000117054,ACADM,116,1.41147,19,-1.4755,46,-0.1795,42,-0.3232,55,0.15440,42,-0.3040
ENSG00000137955,RABGGTB,116,1.43386,39,-0.3818,48,-0.0698,44,-0.2231,49,-0.0403,31,-0.7913
ENSG00000117069,ST6GALNAC5,116,2.12985,0,-8.1809,0,-7.2092,12,-1.7706,71,1.43341,35,-0.0053
ENSG00000142892,PIGK,116,1.65042,72,0.78211,31,-0.6402,12,-2.0956,53,0.33319,33,-0.5255
ENSG00000154027,AK5,116,-1.4546,239,-0.3492,148,-1.1763,223,-0.5080,524,1.11634,418,0.63897
ENSG00000036549,AC118549.1,116,1.51459,38,-0.3685,66,0.59868,33,-0.6257,22,-1.2478,41,-0.2824
ENSG00000077254,USP33,116,-0.0046,106,-0.1509,82,-0.6092,63,-1.0265,161,0.62120,164,0.64790
ENSG00000180488,MIGA1,116,-0.7726,349,1.01711,211,0.19529,113,-0.8834,196,0.06044,196,0.05944
ENSG00000162613,FUBP1,116,0.99062,24,-1.5181,60,-0.0984,54,-0.2786,63,-0.0187,71,0.20493
ENSG00000162616,DNAJB4,116,1.67827,11,-2.0542,50,0.25740,34,-0.4153,32,-0.5619,39,-0.1988
ENSG00000137959,IFI44L,116,1.21059,0,-6.8578,133,1.83207,72,0.44850,3,-4.3695,16,-2.0418
ENSG00000117114,ADGRL2,116,2.36575,19,-0.7750,2,-4.1393,5,-2.8303,50,0.90534,33,0.07124
ENSG00000137941,TTLL7,116,-2.2285,797,0.76445,1191,1.85367,171,-1.7689,283,-0.9722,406,-0.3706
ENSG00000142875,PRKACB,116,-1.7925,498,0.46671,333,-0.2048,259,-0.6340,584,0.86288,385,0.05591
ENSG00000117133,RPF1,116,2.01772,21,-0.8880,27,-0.5153,27,-0.5424,35,-0.1059,27,-0.5119
ENSG00000174021,GNG5,116,2.42821,35,0.21305,23,-0.4683,38,0.41956,8,-2.1921,8,-2.0706
ENSG00000117155,SSX2IP,116,-0.4518,69,-1.2366,35,-2.3627,107,-0.6364,244,0.88746,293,1.28590
ENSG00000162642,C1orf52,116,1.13475,73,0.35546,31,-1.0945,39,-0.6845,64,0.16264,65,0.18534
ENSG00000153904,DDAH1,116,-0.7667,244,0.41408,103,-1.0323,293,0.84393,197,0.07263,173,-0.1594
ENSG00000117174,ZNHIT6,116,0.79154,80,0.18154,101,0.64068,52,-0.5464,43,-0.8634,64,-0.1938
ENSG00000122417,ODF2L,116,0.81692,8,-3.1430,62,-0.2356,31,-1.3852,74,0.08630,124,1.11740
ENSG00000097033,SH3GLB1,116,0.77942,69,-0.0786,116,0.91178,72,0.00309,32,-1.3493,49,-0.6791
ENSG00000183291,SELENOF,116,0.45478,128,0.61946,79,-0.1712,79,-0.1883,98,0.21422,59,-0.6722
ENSG00000153936,HS2ST1,116,1.49295,23,-1.1192,19,-1.5242,54,0.19517,41,-0.3031,59,0.35386
ENSG00000143013,LMO4,116,-2.8301,443,-0.8352,224,-1.9845,598,-0.4108,1164,0.83387,1511,1.41528
ENSG00000065243,PKN2,116,1.27849,6,-3.1525,106,1.34279,31,-0.9260,28,-1.1176,45,-0.3110
ENSG00000137947,GTF2B,116,2.63300,18,-0.7144,15,-0.9837,13,-1.2995,33,0.27746,13,-1.3101
ENSG00000213516,RBMXL1,116,2.05691,26,-0.5336,42,0.28265,21,-0.9515,23,-0.7870,25,-0.6389
ENSG00000197147,LRRC8B,116,-0.1584,122,-0.0710,83,-0.7350,74,-0.9386,185,0.70008,179,0.63026
ENSG00000171488,LRRC8C,116,2.75712,19,-0.5513,10,-1.5556,22,-0.3131,19,-0.5484,14,-1.0357
ENSG00000171492,LRRC8D,116,0.94355,164,1.58373,94,0.68096,25,-1.5930,44,-0.6698,24,-1.6113
ENSG00000162664,ZNF326,116,0.22543,41,-1.3730,191,1.28657,92,-0.1530,48,-1.2423,94,-0.1303
ENSG00000233593,LINC02609,116,2.68350,1,-4.8247,18,-0.7395,21,-0.4585,31,0.23142,9,-1.7645
ENSG00000122482,ZNF644,116,0.26065,40,-1.3674,203,1.48693,69,-0.6070,53,-1.0546,89,-0.1798
ENSG00000172031,EPHX4,116,2.61878,3,-3.3524,0,-9.3101,14,-1.1900,52,1.20013,17,-0.8797
ENSG00000189195,BTBD8,116,-1.0851,57,-2.1371,103,-1.3702,119,-1.1301,429,1.21685,429,1.21593
ENSG00000174842,GLMN,116,2.67722,7,-1.9349,10,-1.6126,9,-1.7023,30,0.12819,27,-0.0472
ENSG00000122484,RPAP2,116,0.50334,27,-1.7600,74,-0.2481,63,-0.5221,63,-0.5165,154,1.17769
ENSG00000067208,EVI5,116,0.10130,19,-2.6187,202,1.23398,77,-0.5957,49,-1.3383,149,0.59071
ENSG00000122406,RPL5,116,-2.2490,439,-0.2332,768,0.79096,683,0.55437,438,-0.2646,376,-0.5245
ENSG00000154511,DIPK1A,116,1.63923,73,0.79982,38,-0.2923,16,-1.6783,46,0.06558,29,-0.7242
ENSG00000143033,MTF2,116,1.44168,35,-0.5269,55,0.18461,26,-1.0610,39,-0.4287,53,0.10298
ENSG00000117500,TMED5,116,1.71657,44,0.02508,49,0.23147,39,-0.1808,32,-0.5151,16,-1.6361
ENSG00000223745,CCDC18-AS1,116,2.34777,4,-3.0393,53,0.99658,21,-0.7013,6,-2.6834,19,-0.8490
ENSG00000117505,DR1,116,1.21978,51,-0.1376,33,-0.9146,61,0.14089,60,0.11506,44,-0.4309
ENSG00000137942,FNBP1L,116,2.37949,14,-1.1703,22,-0.6032,29,-0.1059,14,-1.2656,25,-0.3646
ENSG00000067334,DNTTIP2,116,0.39464,34,-1.4932,108,0.32663,72,-0.4068,78,-0.2645,120,0.52812
ENSG00000023909,GCLM,116,1.66795,29,-0.6668,29,-0.6964,25,-0.9217,36,-0.3508,57,0.48731
ENSG00000137962,ARHGAP29,116,2.22935,0,-8.4042,11,-1.7464,33,-0.0230,23,-0.6093,42,0.41136
ENSG00000117528,ABCD3,116,1.26478,60,0.16095,69,0.44284,41,-0.4820,40,-0.5443,35,-0.7813
ENSG00000117525,F3,116,1.56890,3,-3.7866,28,-0.8609,122,2.13988,12,-2.2095,11,-2.3224
ENSG00000117519,CNN3,116,0.45801,92,0.09050,83,-0.0994,175,1.41252,30,-1.7374,45,-1.1183
ENSG00000152078,TLCD4,116,1.28518,35,-0.6605,23,-1.4020,50,-0.1483,62,0.25823,60,0.17883
ENSG00000117569,PTBP2,116,0.93413,83,0.36963,83,0.41938,31,-1.2601,78,0.31850,38,-0.9214
ENSG00000117598,PLPPR5,116,2.68745,11,-1.3677,1,-4.6493,14,-1.0636,36,0.49450,22,-0.3456
ENSG00000117600,PLPPR4,116,0.72251,82,0.16074,5,-4.2023,42,-0.9664,120,0.92835,107,0.67561
ENSG00000162688,AGL,116,1.29135,17,-1.7175,42,-0.4477,66,0.37030,31,-0.9220,64,0.31972
ENSG00000117620,SLC35A3,116,2.10775,34,-0.0842,33,-0.1448,15,-1.3718,20,-0.9844,35,-0.0306
ENSG00000156875,MFSD14A,116,1.65484,67,0.66680,36,-0.3771,23,-1.0807,46,0.07593,25,-0.9413
ENSG00000122435,TRMT13,116,2.50705,8,-1.9899,68,1.75201,7,-2.3360,4,-3.1647,8,-2.1238
ENSG00000137992,DBT,116,0.90907,41,-0.7429,60,-0.1772,58,-0.2521,54,-0.3626,83,0.39788
ENSG00000224616,RTCA-AS1,116,2.04185,21,-0.8364,40,0.15754,31,-0.2750,5,-2.9291,38,0.05755
ENSG00000137996,RTCA,116,1.87829,25,-0.6974,20,-1.1318,28,-0.5874,61,0.83383,18,-1.2932
ENSG00000162694,EXTL2,116,1.21182,7,-3.0614,16,-1.9962,38,-0.6883,89,0.87206,78,0.60128
ENSG00000162695,SLC30A7,116,2.75357,10,-1.4323,17,-0.7282,20,-0.5009,16,-0.8752,17,-0.7308
ENSG00000118733,OLFM3,116,1.14915,19,-1.6690,7,-3.2693,19,-1.8026,93,0.89662,105,1.16230
ENSG00000185946,RNPC3,116,0.14020,38,-1.5853,156,0.73551,88,-0.3327,37,-1.7422,173,0.95304
ENSG00000162631,NTNG1,116,2.79402,0,-8.0768,1,-4.4008,11,-1.4644,39,0.73039,23,-0.2228
ENSG00000162636,FAM102B,116,1.33817,51,-0.0594,7,-3.0607,27,-1.1074,87,0.97602,58,0.18768
ENSG00000162639,HENMT1,116,2.64147,18,-0.7053,2,-3.9880,12,-1.3171,31,0.19664,28,-0.0238
ENSG00000134186,PRPF38B,116,0.00340,65,-0.8949,197,1.04040,92,-0.4024,63,-1.0211,136,0.29789
ENSG00000116266,STXBP3,116,0.66751,136,0.93961,150,1.35130,55,-0.5826,26,-1.7654,28,-1.6597
ENSG00000121957,GPSM2,116,1.18214,69,0.29968,105,1.19482,55,-0.0675,16,-2.0324,18,-1.8668
ENSG00000121940,CLCC1,116,1.83189,55,0.48530,31,-0.4526,30,-0.5176,28,-0.6525,29,-0.5996
ENSG00000085433,WDR47,116,-0.0519,113,-0.0958,27,-2.3620,78,-0.7326,226,1.28110,152,0.44512
ENSG00000197780,TAF13,116,0.00898,84,-0.5002,117,0.02209,113,-0.0314,123,0.12192,123,0.12089
ENSG00000215717,TMEM167B,116,1.57429,55,0.27562,37,-0.3981,36,-0.4272,39,-0.2850,34,-0.5442
ENSG00000116299,KIAA1324,116,2.54799,22,-0.4293,3,-3.4024,18,-0.8113,29,0.00757,26,-0.1751
ENSG00000031698,SARS,116,-1.0238,160,-0.5268,129,-0.9427,181,-0.3725,330,0.73772,342,0.81468
ENSG00000143126,CELSR2,116,-0.4428,342,1.36290,107,-0.6296,113,-0.5373,168,0.17102,151,-0.0319
ENSG00000134222,PSRC1,116,1.82642,56,0.52115,64,0.87359,12,-1.9695,18,-1.3510,23,-0.9244
ENSG00000134243,SORT1,116,-1.4984,837,1.75255,456,0.75589,169,-1.0085,280,-0.1649,153,-1.1690
ENSG00000143106,PSMA5,116,1.30036,54,-0.0012,29,-1.0192,33,-0.8168,96,1.15072,25,-1.2654
ENSG00000181754,AMIGO1,116,2.02568,18,-1.1144,1,-5.1994,22,-0.9032,65,1.10952,30,-0.3433
ENSG00000065135,GNAI3,116,2.22504,10,-1.8269,28,-0.3215,28,-0.2834,28,-0.3400,21,-0.7979
ENSG00000116337,AMPD2,116,1.24285,50,-0.1636,10,-2.6623,61,0.18323,72,0.49856,50,-0.1735
ENSG00000168765,GSTM4,116,2.72804,0,-7.2703,15,-0.9262,29,0.15884,24,-0.2080,8,-1.8976
ENSG00000134201,GSTM5,116,1.44041,23,-1.1568,64,0.47347,105,1.53262,4,-3.7982,6,-3.2381
ENSG00000134202,GSTM3,116,0.87651,28,-1.3679,23,-1.7597,142,1.50506,70,0.03750,34,-1.1493
ENSG00000168710,AHCYL1,116,-2.0447,318,-0.5206,525,0.31318,990,1.69257,221,-1.1693,261,-0.9029
ENSG00000143093,STRIP1,116,2.05070,32,-0.2009,11,-1.9509,26,-0.5886,44,0.32763,28,-0.4518
ENSG00000197106,SLC6A17,116,-0.2586,114,-0.2775,8,-4.3881,130,-0.0822,236,1.07918,193,0.65582
ENSG00000116396,KCNC4,116,1.51991,50,0.06328,8,-2.7778,48,-0.0019,46,-0.0572,54,0.22123
ENSG00000134248,LAMTOR5,116,0.26645,92,-0.1093,79,-0.3864,124,0.43595,135,0.60335,49,-1.1669
ENSG00000177301,KCNA2,116,0.13958,30,-1.8992,13,-3.2349,91,-0.2706,223,1.53257,130,0.37464
ENSG00000259834,AL365361.1,116,2.75203,4,-2.8556,0,-5.5762,14,-1.1097,35,0.50514,25,-0.1309
ENSG00000121931,LRIF1,116,1.78876,23,-0.8767,32,-0.4524,28,-0.6853,33,-0.3792,45,0.13408
ENSG00000134255,CEPT1,116,1.95237,18,-1.1448,43,0.23441,23,-0.8491,23,-0.8486,34,-0.1835
ENSG00000116459,ATP5PB,116,-0.1838,107,-0.3065,111,-0.2804,98,-0.4988,232,1.14844,98,-0.4927
ENSG00000116473,RAP1A,116,0.77899,91,0.37657,126,1.10161,51,-0.5890,48,-0.7014,32,-1.3578
ENSG00000197852,INKA2,116,1.57509,21,-1.2231,5,-3.2549,52,0.20456,53,0.25561,53,0.23071
ENSG00000171385,KCND3,116,0.05456,50,-1.2482,17,-2.9936,130,0.27009,147,0.50282,184,0.96658
ENSG00000143079,CTTNBP2NL,116,1.66833,41,-0.1223,47,0.12677,32,-0.5413,18,-1.4906,45,0.03276
ENSG00000116489,CAPZA1,116,0.99290,49,-0.4046,57,-0.1898,55,-0.2452,82,0.45892,42,-0.7200
ENSG00000155366,RHOC,116,1.37213,27,-1.0060,69,0.52989,85,0.96207,12,-2.2496,21,-1.4939
ENSG00000155380,SLC16A1,116,1.78470,88,1.26229,70,1.00557,10,-2.2759,13,-1.8310,13,-1.8755
