Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000162517,PEF1,116,1.03847,53,-0.2489,56,-0.1510,28,-1.2258,79,0.38831,37,-0.7904,83,0.55353,42,-0.6599
ENSG00000084636,COL16A1,116,1.19921,133,1.44858,95,0.84827,44,-0.3830,31,-0.9240,46,-0.3439,21,-1.5959,30,-1.0666
ENSG00000121753,ADGRB2,116,-0.4711,144,-0.1253,27,-2.6432,36,-2.2147,206,0.45138,132,-0.2609,243,0.84979,207,0.52921
ENSG00000184007,PTP4A2,116,-1.8959,384,-0.0675,1098,1.76385,1255,2.03599,217,-0.9576,174,-1.2858,160,-1.5223,221,-1.0105
ENSG00000121774,KHDRBS1,116,-0.2010,136,0.04950,179,0.49868,128,-0.0416,130,-0.0228,98,-0.4565,134,0.02814,131,-0.0091
ENSG00000025800,KPNA6,116,0.28442,70,-0.5091,116,0.29057,59,-0.7712,51,-1.0047,75,-0.4156,112,0.25767,130,0.55152
ENSG00000084652,TXLNA,116,1.71383,47,0.13527,49,0.19193,41,-0.0928,29,-0.6083,43,0.01271,28,-0.7585,26,-0.8791
ENSG00000084623,EIF3I,116,0.38578,114,0.35879,81,-0.1889,83,-0.1431,77,-0.2680,47,-1.0394,118,0.48338,79,-0.2517
ENSG00000175130,MARCKSL1,116,-1.9545,1257,1.95618,1211,1.88144,749,0.97945,174,-1.3465,365,-0.2114,68,-2.8765,79,-2.6484
ENSG00000160058,BSDC1,116,0.96166,78,0.30439,60,-0.1148,64,-0.0214,32,-1.0904,39,-0.7949,62,-0.0764,68,0.07356
ENSG00000160062,ZBTB8A,116,2.71030,5,-2.3257,25,-0.1231,10,-1.5452,14,-0.9671,16,-0.8493,14,-1.1074,29,0.10771
ENSG00000176261,ZBTB8OS,116,1.74711,33,-0.4090,24,-0.8892,24,-0.8997,49,0.24929,49,0.23898,43,0.02866,21,-1.1297
ENSG00000162521,RBBP4,116,-0.1371,79,-0.7295,160,0.38628,127,0.00497,81,-0.6908,143,0.19538,137,0.14941,141,0.20710
ENSG00000134684,YARS,116,0.43798,64,-0.5076,37,-1.3176,26,-1.8732,77,-0.2266,41,-1.1799,176,1.39283,86,-0.0474
ENSG00000116497,S100PBP,116,2.78999,24,-0.1204,26,0.00856,30,0.19507,9,-1.5522,16,-0.7287,11,-1.3755,9,-1.6853
ENSG00000160097,FNDC5,116,2.18881,1,-5.0918,6,-2.4716,15,-1.2294,23,-0.6160,7,-2.2793,57,1.01349,29,-0.2851
ENSG00000121905,HPCA,116,0.21315,87,-0.2496,4,-4.8003,8,-3.6921,139,0.51085,84,-0.2882,204,1.41763,85,-0.3141
ENSG00000121900,TMEM54,116,1.75551,24,-0.8840,17,-1.4007,51,0.29259,54,0.40977,45,0.10389,34,-0.3766,24,-0.9659
ENSG00000116514,RNF19B,116,2.71381,11,-1.3299,11,-1.3929,13,-1.1026,25,-0.1472,25,-0.1283,27,-0.0107,8,-1.8703
ENSG00000004455,AK2,116,1.46308,56,0.20251,76,0.70807,77,0.73642,23,-1.1793,41,-0.2898,27,-1.0307,25,-1.1191
ENSG00000142920,AZIN2,116,2.69227,28,0.03459,37,0.50554,5,-2.3624,5,-2.3661,6,-2.3199,28,0.06448,10,-1.6809
ENSG00000160094,ZNF362,116,2.28905,54,0.83638,20,-0.7618,29,-0.1801,14,-1.2937,16,-1.0605,16,-1.2211,23,-0.6077
ENSG00000134686,PHC2,116,0.96506,105,0.79504,94,0.61691,57,-0.2004,51,-0.3872,60,-0.1275,47,-0.5470,35,-1.0217
ENSG00000163866,SMIM12,116,1.50693,38,-0.3560,26,-0.9594,24,-1.0801,50,0.05481,9,-2.4256,74,0.82580,35,-0.5558
ENSG00000116544,DLGAP3,116,1.83959,20,-1.0999,1,-4.9684,5,-3.1098,71,0.92791,53,0.42637,41,0.02432,29,-0.5854
ENSG00000163867,ZMYM6,116,2.33177,16,-1.0966,25,-0.3720,15,-1.1012,22,-0.6085,9,-1.8643,23,-0.5861,36,0.20166
ENSG00000116560,SFPQ,116,-1.3679,177,-0.7284,526,1.04837,327,0.24173,187,-0.6403,321,0.21238,196,-0.6252,384,0.58571
ENSG00000146463,ZMYM4,116,0.93390,18,-1.9866,66,-0.0064,54,-0.3035,49,-0.4570,86,0.43709,57,-0.2635,78,0.31661
ENSG00000142687,KIAA0319L,116,0.84829,37,-0.9696,49,-0.5562,54,-0.3779,71,0.03320,54,-0.3895,83,0.34066,73,0.08725
ENSG00000020129,NCDN,116,-1.3581,263,-0.0935,33,-3.2107,37,-3.0506,295,0.08692,186,-0.6405,626,1.69639,307,0.16882
ENSG00000126067,PSMB2,116,0.53277,124,0.64638,77,-0.1254,55,-0.6616,53,-0.7018,38,-1.2116,118,0.65913,68,-0.3653
ENSG00000142686,C1orf216,116,0.73495,63,-0.2464,12,-2.7130,30,-1.3588,72,-0.0543,29,-1.4367,122,0.96718,87,0.30299
ENSG00000134698,AGO4,116,2.70916,18,-0.6693,23,-0.2783,9,-1.6805,10,-1.4770,34,0.37301,15,-1.0301,17,-0.8312
ENSG00000092847,AGO1,116,1.10246,66,0.16439,53,-0.1807,70,0.24739,48,-0.3623,47,-0.3634,35,-0.9185,64,0.13142
ENSG00000126070,AGO3,116,0.67885,60,-0.3704,189,1.55443,90,0.25722,31,-1.3860,55,-0.5071,43,-0.9671,69,-0.1886
ENSG00000116863,ADPRHL2,116,2.74278,29,0.11806,17,-0.6806,15,-0.8400,18,-0.5966,16,-0.7488,20,-0.4973,8,-1.9270
ENSG00000054116,TRAPPC3,116,1.79319,12,-1.8382,17,-1.3135,32,-0.3989,33,-0.3322,28,-0.6273,53,0.44763,35,-0.2992
ENSG00000116871,MAP7D1,116,-0.9474,390,1.01236,345,0.79920,212,-0.0058,178,-0.2810,178,-0.2862,185,-0.2496,170,-0.3951
ENSG00000054118,THRAP3,116,-0.7793,161,-0.2688,271,0.57157,210,0.15488,114,-0.7978,186,-0.0381,145,-0.4796,280,0.73062
ENSG00000196182,STK40,116,2.63807,28,0.01085,10,-1.4811,3,-3.0529,26,-0.1176,15,-0.9002,21,-0.5079,19,-0.6145
ENSG00000181817,LSM10,116,1.85890,42,0.07661,12,-1.7463,13,-1.7246,33,-0.2898,19,-1.1652,54,0.56813,28,-0.5910
ENSG00000116898,MRPS15,116,1.53526,37,-0.3960,22,-1.1447,17,-1.5745,46,-0.0332,53,0.19117,59,0.41550,32,-0.6903
ENSG00000163873,GRIK3,116,2.22386,65,1.10541,2,-3.7577,2,-3.8018,16,-1.1534,19,-0.8812,24,-0.6003,34,0.02955
ENSG00000163875,MEAF6,116,0.37599,42,-1.1971,49,-0.9572,41,-1.2268,90,-0.0289,70,-0.4198,133,0.70023,122,0.52494
ENSG00000163877,SNIP1,116,2.54549,42,0.60321,21,-0.5182,11,-1.4458,8,-1.8394,14,-1.0999,19,-0.7600,21,-0.5842
ENSG00000134697,GNL2,116,2.00048,16,-1.2853,34,-0.1674,26,-0.5562,16,-1.2754,38,0.04270,26,-0.5940,37,-0.0028
ENSG00000197982,C1orf122,116,-0.7652,322,0.88245,261,0.52683,309,0.81271,272,0.59524,187,-0.0178,140,-0.5170,72,-1.6039
ENSG00000188786,MTF1,116,2.07514,56,0.73569,51,0.57071,39,0.13226,12,-1.6743,22,-0.7252,11,-1.8722,20,-0.9551
ENSG00000183431,SF3A3,116,1.19738,36,-0.6872,50,-0.2064,35,-0.7503,36,-0.6954,52,-0.1440,68,0.33639,53,-0.1193
ENSG00000183520,UTP11,116,1.91794,22,-0.8784,28,-0.5239,48,0.35438,23,-0.7851,13,-1.6763,31,-0.3981,38,-0.0221
ENSG00000116954,RRAGC,116,1.09694,69,0.22495,71,0.26380,46,-0.4126,37,-0.7710,46,-0.4022,52,-0.2387,55,-0.1413
ENSG00000158315,RHBDL2,116,2.89947,16,-0.6828,59,1.44307,41,0.79568,6,-2.1543,5,-2.4515,1,-4.9297,4,-2.7474
ENSG00000174574,AKIRIN1,116,0.15043,189,0.97486,142,0.48508,104,-0.0276,60,-0.8633,96,-0.1504,89,-0.2897,84,-0.3950
ENSG00000168653,NDUFS5,116,-2.0720,310,-0.5898,261,-0.8562,345,-0.4217,755,0.85516,571,0.38400,703,0.85675,373,-0.3346
ENSG00000127603,MACF1,116,-1.8163,91,-2.1744,763,1.17829,484,0.39579,192,-1.0600,818,1.30450,167,-1.3718,499,0.51260
ENSG00000090621,PABPC4,116,0.50949,57,-0.6105,143,0.86262,138,0.81096,70,-0.3070,83,-0.0360,42,-1.1615,78,-0.1519
ENSG00000116983,HPCAL4,116,-0.9886,274,0.36422,35,-2.7517,92,-1.3417,247,0.19589,329,0.66930,232,0.10550,316,0.69840
ENSG00000084072,PPIE,116,1.86704,38,-0.0919,30,-0.4292,24,-0.7812,30,-0.4463,21,-1.0131,40,0.00851,30,-0.4833
ENSG00000131236,CAP1,116,-0.4306,145,-0.0726,210,0.52439,221,0.60762,112,-0.4789,156,0.04371,149,-0.0349,132,-0.2576
ENSG00000131238,PPT1,116,0.07207,83,-0.4525,88,-0.3643,81,-0.4939,86,-0.3963,126,0.20444,176,0.89596,88,-0.4043
ENSG00000117000,RLF,116,2.02897,4,-3.1428,52,0.57660,5,-2.9400,14,-1.4973,28,-0.4316,24,-0.7319,51,0.59682
ENSG00000084073,ZMPSTE24,116,1.82104,18,-1.2701,40,-0.0434,35,-0.2513,40,-0.0295,38,-0.0979,31,-0.4471,29,-0.5696
ENSG00000049089,COL9A2,116,1.30781,146,1.74878,108,1.18723,70,0.43560,20,-1.4741,39,-0.4745,6,-3.4318,12,-2.4186
ENSG00000084070,SMAP2,116,-0.2947,123,-0.1962,72,-1.0245,45,-1.7295,124,-0.1916,121,-0.2258,161,0.25753,237,1.03535
ENSG00000117016,RIMS3,116,-0.2598,87,-0.7009,4,-5.1813,10,-3.8713,271,1.15288,114,-0.2868,231,1.03249,151,0.17878
ENSG00000066136,NFYC,116,1.84934,48,0.28386,19,-1.1173,22,-0.9517,17,-1.2789,30,-0.4490,39,-0.0532,36,-0.2004
ENSG00000127124,HIVEP3,116,2.04387,40,0.13773,20,-0.9328,13,-1.5339,39,0.10748,9,-2.0846,32,-0.2570,33,-0.1928
ENSG00000198815,FOXJ3,116,1.30029,43,-0.3435,34,-0.7260,18,-1.6155,51,-0.0936,28,-0.9832,64,0.32651,59,0.17822
ENSG00000177181,RIMKLA,116,1.31912,11,-2.3794,4,-3.7209,1,-5.1326,60,0.20443,49,-0.1280,85,0.91600,60,0.20917
ENSG00000127125,PPCS,116,1.06608,40,-0.6527,54,-0.2094,78,0.40189,50,-0.3147,60,-0.0208,65,0.11486,41,-0.6695
ENSG00000186409,CCDC30,116,1.41233,12,-2.1702,42,-0.2783,33,-0.6601,46,-0.1616,63,0.36047,27,-1.0531,70,0.60377
ENSG00000065978,YBX1,116,-0.0836,103,-0.2680,249,1.20355,249,1.20008,112,-0.1422,191,0.73646,50,-1.4814,51,-1.4535
ENSG00000164008,C1orf50,116,2.63718,26,-0.1187,22,-0.3580,17,-0.7332,31,0.18327,14,-1.0422,15,-1.0547,12,-1.4211
ENSG00000177868,SVBP,116,1.42141,9,-2.5881,52,0.05537,51,0.02782,54,0.13105,34,-0.6251,49,-0.0368,44,-0.2307
ENSG00000117394,SLC2A1,116,2.01139,38,0.02236,34,-0.1589,25,-0.6125,37,-0.0094,65,0.92038,13,-1.7369,16,-1.3730
ENSG00000117395,EBNA1BP2,116,0.71840,87,0.24082,51,-0.5961,41,-0.9350,71,-0.0854,36,-1.1258,100,0.55143,73,-0.0491
ENSG00000179178,TMEM125,116,0.96441,255,2.53043,170,1.67238,78,0.30200,11,-2.6236,12,-2.5153,2,-5.1608,1,-5.5988
ENSG00000066322,ELOVL1,116,0.37044,338,2.37426,251,1.74451,153,0.84014,15,-2.6773,16,-2.5832,9,-3.6399,7,-3.8765
ENSG00000159479,MED8,116,2.61042,20,-0.5530,16,-0.8271,12,-1.2541,12,-1.2332,10,-1.6247,33,0.25782,16,-0.9888
ENSG00000142949,PTPRF,116,0.31790,47,-1.0896,133,0.55253,75,-0.3824,65,-0.5974,132,0.53449,95,0.00171,96,0.02542
ENSG00000066135,KDM4A,116,2.69274,18,-0.6438,19,-0.5647,19,-0.5577,14,-1.0584,19,-0.5305,14,-1.1435,21,-0.4826
ENSG00000126091,ST3GAL3,116,1.91389,34,-0.2109,16,-1.3869,16,-1.3709,26,-0.6392,31,-0.3492,42,0.14190,33,-0.2639
ENSG00000117408,IPO13,116,0.40389,256,1.82595,168,1.04046,114,0.38379,57,-0.7219,39,-1.2877,38,-1.4219,38,-1.4356
ENSG00000117410,ATP6V0B,116,-1.4127,394,0.50033,223,-0.4156,148,-1.0464,202,-0.5635,93,-1.7458,542,1.25666,319,0.17583
ENSG00000117411,B4GALT2,116,0.82848,85,0.30918,34,-1.0948,60,-0.2569,94,0.47514,95,0.49710,61,-0.2546,48,-0.6542
ENSG00000196517,SLC6A9,116,2.65966,50,0.97099,40,0.58378,37,0.45055,7,-1.9881,17,-0.7576,2,-3.8650,3,-3.1011
ENSG00000178028,DMAP1,116,0.90081,73,0.13550,46,-0.6039,31,-1.2030,41,-0.7711,61,-0.1604,78,0.26440,75,0.19709
ENSG00000117419,ERI3,116,0.03928,204,0.98750,73,-0.6857,78,-0.5719,98,-0.2243,86,-0.4208,134,0.31050,103,-0.1615
ENSG00000187147,RNF220,116,-0.1093,197,0.76221,144,0.24326,90,-0.4966,138,0.16955,89,-0.5199,128,0.05645,105,-0.2929
ENSG00000142937,RPS8,116,-3.2637,734,-0.5134,1413,0.53892,2383,1.46285,1358,0.47268,1591,0.73975,632,-0.8162,653,-0.7622
ENSG00000070785,EIF2B3,116,1.89490,53,0.48825,26,-0.6601,21,-0.9691,23,-0.8152,32,-0.3420,39,0.00275,22,-0.9716
ENSG00000126107,HECTD3,116,2.62231,42,0.66368,8,-1.8076,27,-0.0549,7,-1.9638,14,-1.0787,13,-1.2601,20,-0.5652
ENSG00000126088,UROD,116,0.64212,89,0.19979,34,-1.2760,58,-0.4710,65,-0.2943,74,-0.0906,111,0.65717,63,-0.3854
ENSG00000070759,TESK2,116,2.81083,35,0.45228,45,0.90788,41,0.74010,8,-1.8266,10,-1.4313,1,-4.3337,2,-3.7130
ENSG00000117450,PRDX1,116,-1.1846,391,0.74302,331,0.46480,311,0.36036,179,-0.5224,455,1.00893,248,-0.0062,105,-1.4292
ENSG00000117448,AKR1A1,116,1.37844,56,0.15079,33,-0.6789,29,-0.8964,48,-0.0918,61,0.28343,46,-0.1992,39,-0.4746
ENSG00000132780,NASP,116,0.21175,82,-0.3398,236,1.44117,151,0.64625,25,-2.0899,116,0.20881,54,-1.0749,91,-0.1871
ENSG00000159592,GPBP1L1,116,1.67935,38,-0.2114,59,0.48601,26,-0.8008,34,-0.4089,22,-1.0573,40,-0.1778,32,-0.5431
ENSG00000086015,MAST2,116,2.36416,12,-1.3990,15,-1.0794,7,-2.2302,41,0.43550,37,0.25494,27,-0.2491,16,-1.1523
ENSG00000117461,PIK3R3,116,2.24750,3,-3.2335,8,-2.1585,10,-1.7648,21,-0.7110,43,0.41018,34,0.01919,32,-0.0672
ENSG00000085998,POMGNT1,116,1.13619,89,0.67016,64,0.14503,49,-0.2698,46,-0.3815,43,-0.4985,52,-0.2043,38,-0.7440
ENSG00000132128,LRRC41,116,2.00672,38,0.05441,22,-0.7819,21,-0.8799,28,-0.4249,8,-2.2765,37,0.00553,32,-0.2797
ENSG00000173660,UQCRH,116,-1.4523,163,-0.9352,88,-1.8675,136,-1.2136,583,1.13076,291,-0.0376,591,1.39565,209,-0.6111
ENSG00000117481,NSUN4,116,2.33601,37,0.25435,23,-0.5281,12,-1.4754,7,-2.1362,13,-1.4073,22,-0.6399,34,0.09305
ENSG00000117480,FAAH,116,1.64302,105,1.45896,67,0.65430,37,-0.2779,4,-3.4552,17,-1.4268,26,-0.9290,24,-1.0187
ENSG00000079277,MKNK1,116,2.47487,0,-7.6922,21,-0.5642,13,-1.2685,14,-1.1205,40,0.44932,17,-0.9717,32,0.09066
ENSG00000123472,ATPAF1,116,0.06780,136,0.32306,72,-0.6734,111,-0.0021,146,0.44820,136,0.32646,124,0.20562,72,-0.7304
ENSG00000159658,EFCAB14,116,0.25975,121,0.33042,179,0.99874,193,1.12335,62,-0.7273,119,0.30664,44,-1.3259,53,-1.0305
ENSG00000162368,CMPK1,116,-0.0698,118,-0.0329,68,-0.9032,110,-0.1489,103,-0.2478,113,-0.1061,171,0.65330,120,-0.0200
ENSG00000132122,SPATA6,116,2.70156,10,-1.4612,43,0.75405,29,0.09024,6,-2.1552,39,0.58686,6,-2.3689,8,-1.8569
ENSG00000162373,BEND5,116,1.97283,13,-1.5645,13,-1.6240,2,-4.2082,39,0.06208,8,-2.3085,54,0.68923,39,0.05488
ENSG00000162374,ELAVL4,116,-0.7789,139,-0.5010,12,-4.0738,13,-3.9571,162,-0.2612,80,-1.3466,397,1.51046,296,0.84605
ENSG00000185104,FAF1,116,1.46605,72,0.62478,49,-0.0152,24,-1.0814,34,-0.5868,37,-0.4583,42,-0.2638,38,-0.4588
ENSG00000123091,RNF11,116,-1.5881,339,0.06471,84,-2.0616,163,-1.0714,469,0.59794,287,-0.2010,526,0.92880,374,0.25313
ENSG00000085832,EPS15,116,-0.7206,146,-0.3588,235,0.40096,135,-0.4784,185,0.01099,107,-0.8455,258,0.64011,198,0.14023
ENSG00000117859,OSBPL9,116,2.13800,40,0.22229,57,0.79375,30,-0.2489,9,-2.0699,36,0.06793,14,-1.4465,16,-1.2404
ENSG00000078618,NRDC,116,-0.0572,82,-0.5900,125,0.06234,96,-0.3498,67,-0.9097,94,-0.3849,142,0.30689,168,0.63858
ENSG00000169213,RAB3B,116,-0.0369,311,1.67702,26,-2.2636,41,-1.6087,133,0.18931,34,-1.8754,65,-1.0251,197,0.98563
ENSG00000117862,TXNDC12,116,1.92626,40,0.04715,20,-0.9907,24,-0.7275,19,-1.0793,22,-0.8987,35,-0.1972,38,-0.0084
ENSG00000134717,BTF3L4,116,0.93635,103,0.74248,39,-0.8209,42,-0.7092,48,-0.4956,53,-0.3508,70,0.10836,59,-0.1914
ENSG00000157077,ZFYVE9,116,1.37703,50,-0.0358,24,-1.1734,21,-1.3617,21,-1.3716,44,-0.2593,59,0.25640,60,0.28747
ENSG00000134748,PRPF38A,116,1.11415,33,-0.8925,90,0.67036,87,0.61995,25,-1.3467,76,0.39943,29,-1.1727,55,-0.1486
ENSG00000134744,TUT4,116,0.59729,21,-2.0196,218,1.73919,89,0.16957,36,-1.2187,57,-0.5324,36,-1.3486,97,0.34858
ENSG00000162377,COA7,116,2.19598,25,-0.4732,12,-1.5174,13,-1.4307,28,-0.2827,31,-0.1449,27,-0.3890,30,-0.2242
ENSG00000162378,ZYG11B,116,-0.4359,96,-0.7223,66,-1.2906,53,-1.6275,124,-0.3272,98,-0.6860,226,0.74354,261,1.05480
ENSG00000116171,SCP2,116,0.57014,93,0.20377,90,0.14980,55,-0.6128,69,-0.2602,106,0.41874,95,0.28367,49,-0.8753
ENSG00000162384,CZIB,116,1.50203,67,0.54536,42,-0.2298,41,-0.2413,28,-0.8187,40,-0.2861,47,-0.0293,26,-1.0296
ENSG00000162385,MAGOH,116,2.60730,20,-0.5252,14,-1.0230,6,-2.3330,17,-0.7501,33,0.22186,28,-0.0280,11,-1.5712
ENSG00000157193,LRP8,116,1.50924,32,-0.6201,4,-3.5349,12,-2.0163,48,-0.0080,28,-0.8103,46,-0.0831,74,0.81894
ENSG00000058799,YIPF1,116,2.62011,14,-1.1039,15,-0.9876,19,-0.6150,19,-0.6034,11,-1.4636,27,-0.0758,18,-0.7982
ENSG00000081870,HSPB11,116,2.45797,12,-1.4001,16,-0.9925,14,-1.1889,26,-0.2108,29,-0.0519,34,0.23901,10,-1.7554
ENSG00000116209,TMEM59,116,-0.4502,243,0.75289,246,0.77094,130,-0.2658,140,-0.1516,139,-0.1694,190,0.39059,73,-1.2448
ENSG00000116205,TCEANC2,116,2.33476,36,0.20236,42,0.45055,49,0.70153,8,-2.1160,30,-0.0853,4,-2.9925,14,-1.2968
ENSG00000116221,MRPL37,116,1.04106,63,0.02023,27,-1.2653,26,-1.3286,47,-0.4356,46,-0.4761,94,0.79811,54,-0.2548
ENSG00000157216,SSBP3,116,-0.9664,221,0.04020,92,-1.3187,96,-1.2534,316,0.62647,117,-0.9486,266,0.38847,333,0.83942
ENSG00000243725,TTC4,116,2.36825,13,-1.3294,17,-0.9552,7,-2.2333,13,-1.3358,58,1.01171,19,-0.8203,26,-0.3224
ENSG00000116133,DHCR24,116,-1.2310,581,1.39307,376,0.62635,202,-0.3778,92,-1.5732,84,-1.7077,350,0.58048,209,-0.3632
ENSG00000162402,USP24,116,1.94684,18,-1.1366,42,0.12970,28,-0.5043,28,-0.5008,35,-0.1269,33,-0.2693,25,-0.6918
ENSG00000162407,PLPP3,116,-0.3724,178,0.31346,178,0.31784,210,0.58496,52,-1.5858,635,2.77557,11,-3.9626,37,-2.2011
ENSG00000162409,PRKAA2,116,0.99161,9,-2.8887,20,-1.7193,21,-1.6894,29,-1.2091,35,-0.9283,97,0.79333,107,1.01087
ENSG00000162601,MYSM1,116,0.97467,28,-1.2844,86,0.47155,33,-1.0473,26,-1.4115,17,-2.0304,62,-0.0634,108,0.99787
ENSG00000177606,JUN,116,0.44162,58,-0.6630,70,-0.3597,69,-0.3846,44,-1.0722,193,1.32906,68,-0.4593,98,0.19842
ENSG00000134709,HOOK1,116,1.61970,0,-5.8157,2,-4.1049,9,-2.3367,27,-0.8087,25,-0.9131,59,0.49439,77,1.04136
ENSG00000134716,CYP2J2,116,2.62784,60,1.27330,51,0.98096,19,-0.5695,4,-2.6706,24,-0.2166,1,-4.7948,2,-3.7480
ENSG00000162599,NFIA,116,-1.3489,342,0.33546,629,1.39584,500,0.98238,121,-1.2782,599,1.30573,54,-2.6119,181,-0.7371
ENSG00000162604,TM2D1,116,1.14078,54,-0.1397,56,-0.0638,41,-0.5438,55,-0.0888,59,0.01106,65,0.18450,37,-0.7661
ENSG00000162607,USP1,116,0.88361,33,-1.1300,136,1.16158,72,0.09382,21,-1.7563,92,0.49633,47,-0.6468,58,-0.2728
ENSG00000116641,DOCK7,116,1.50271,15,-1.7110,36,-0.4349,34,-0.5480,7,-2.8844,172,2.30397,17,-1.7127,34,-0.6050
ENSG00000125703,ATG4C,116,1.28219,113,1.23755,139,1.63080,57,0.08529,18,-1.6890,21,-1.4593,17,-1.8873,22,-1.4704
ENSG00000142856,ITGB3BP,116,2.75183,1,-4.3777,33,0.36021,21,-0.3530,19,-0.5489,31,0.24444,18,-0.6772,5,-2.5970
ENSG00000079739,PGM1,116,2.00447,39,0.09025,16,-1.3014,21,-0.9060,31,-0.2886,46,0.33513,29,-0.4336,23,-0.8170
ENSG00000162434,JAK1,116,0.36382,35,-1.4819,99,0.10806,77,-0.2792,83,-0.1771,79,-0.2397,100,0.13782,118,0.45034
ENSG00000162433,AK4,116,0.96774,36,-0.9000,31,-1.1149,57,-0.1907,61,-0.0944,147,1.39538,32,-1.1866,67,0.07438
ENSG00000116675,DNAJC6,116,-1.6118,483,0.62030,417,0.37346,227,-0.5951,315,-0.0787,122,-1.5324,465,0.64375,350,0.10268
ENSG00000213625,LEPROT,116,1.98002,23,-0.7682,37,-0.0159,38,0.00708,19,-1.0251,90,1.47802,10,-2.0563,17,-1.3426
ENSG00000184588,PDE4B,116,0.39188,126,0.52561,219,1.51221,93,0.02921,38,-1.3524,42,-1.1738,68,-0.4993,70,-0.4638
ENSG00000118473,SGIP1,116,-0.0606,131,0.13091,87,-0.5125,28,-2.2121,107,-0.1908,104,-0.2282,145,0.35016,170,0.65575
ENSG00000198160,MIER1,116,0.55501,34,-1.3425,128,0.72812,136,0.82869,32,-1.4317,92,0.17026,37,-1.3443,106,0.46920
ENSG00000142864,SERBP1,116,-1.1926,220,-0.2034,366,0.62368,342,0.51125,199,-0.3594,309,0.33916,202,-0.3728,273,0.15705
ENSG00000116717,GADD45A,116,2.06741,10,-1.8976,29,-0.3421,33,-0.1260,49,0.50173,8,-2.2649,25,-0.6370,33,-0.1557
ENSG00000116729,WLS,116,0.80187,38,-0.9507,32,-1.2253,78,0.14822,55,-0.4138,230,2.08989,38,-1.0352,43,-0.8535
ENSG00000033122,LRRC7,116,0.89563,42,-0.7233,41,-0.7644,26,-1.4330,38,-0.8749,33,-1.1026,89,0.51807,100,0.74154
ENSG00000066557,LRRC40,116,2.50928,10,-1.6274,14,-1.1297,14,-1.1279,24,-0.3279,9,-1.8217,31,0.09848,23,-0.4121
ENSG00000116754,SRSF11,116,-1.2682,156,-0.8124,527,1.17196,283,0.11736,139,-0.9975,149,-0.8860,210,-0.3985,421,0.91096
ENSG00000118454,ANKRD13C,116,1.73085,55,0.40262,44,0.04283,19,-1.2146,24,-0.8863,20,-1.1547,47,0.18407,27,-0.7594
ENSG00000132485,ZRANB2,116,-0.5341,110,-0.6190,244,0.66850,165,0.02218,91,-0.8997,118,-0.5108,158,-0.0477,233,0.68351
ENSG00000172260,NEGR1,116,-1.8304,269,-0.5593,68,-2.6133,77,-2.4298,276,-0.5168,138,-1.5659,611,0.90417,833,1.62032
ENSG00000178965,ERICH3,116,0.02026,117,0.03403,8,-3.8326,27,-2.2030,52,-1.2006,43,-1.4848,123,0.13455,267,1.80145
ENSG00000162623,TYW3,116,1.26905,37,-0.6168,70,0.39412,38,-0.5613,31,-0.8586,43,-0.3558,50,-0.1412,55,0.01230
ENSG00000117054,ACADM,116,1.41147,19,-1.4755,50,-0.0088,41,-0.3268,36,-0.5164,48,-0.0909,55,0.15440,42,-0.3040
ENSG00000137955,RABGGTB,116,1.43386,39,-0.3818,49,-0.0248,47,-0.1003,41,-0.3155,47,-0.0915,49,-0.0403,31,-0.7913
ENSG00000117069,ST6GALNAC5,116,2.12985,0,-8.1809,0,-6.2514,0,-8.9139,20,-0.8533,3,-3.4120,71,1.43341,35,-0.0053
ENSG00000142892,PIGK,116,1.65042,72,0.78211,49,0.15927,12,-1.9558,10,-2.2667,14,-1.7171,53,0.33319,33,-0.5255
ENSG00000154027,AK5,116,-1.4546,239,-0.3492,151,-1.0558,145,-1.1127,193,-0.6814,252,-0.2635,524,1.11634,418,0.63897
ENSG00000036549,AC118549.1,116,1.51459,38,-0.3685,81,0.87456,50,0.08421,28,-0.8400,39,-0.3344,22,-1.2478,41,-0.2824
ENSG00000077254,USP33,116,-0.0046,106,-0.1509,102,-0.2110,62,-0.9830,79,-0.5973,47,-1.3818,161,0.62120,164,0.64790
ENSG00000180488,MIGA1,116,-0.7726,349,1.01711,263,0.52900,160,-0.2701,93,-1.1126,134,-0.5514,196,0.06044,196,0.05944
ENSG00000162613,FUBP1,116,0.99062,24,-1.5181,79,0.34816,42,-0.6672,27,-1.3270,82,0.40771,63,-0.0187,71,0.20493
ENSG00000162616,DNAJB4,116,1.67827,11,-2.0542,38,-0.2042,62,0.57622,26,-0.8119,43,-0.0267,32,-0.5619,39,-0.1988
ENSG00000137959,IFI44L,116,1.21059,0,-6.8578,87,0.71771,179,2.05875,24,-1.3227,120,1.27446,3,-4.3695,16,-2.0418
ENSG00000117114,ADGRL2,116,2.36575,19,-0.7750,0,-5.6507,3,-3.2203,4,-2.8815,6,-2.5122,50,0.90534,33,0.07124
