Feature ID,Feature Name,Feature count topic 1to7,Feature log2 fold change topic 1to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000058799,YIPF1,21,1.70168,6,-1.3641,10,-0.6535,4,-2.0108
ENSG00000081870,HSPB11,23,0.02991,31,0.52046,31,0.52260,13,-0.8791
ENSG00000116209,TMEM59,125,-0.0155,127,0.01174,210,0.83536,85,-0.6622
ENSG00000116221,MRPL37,50,0.53643,22,-1.0337,68,0.69998,23,-1.0600
ENSG00000157216,SSBP3,189,-0.0369,101,-0.9784,161,-0.2666,257,0.54257
ENSG00000243725,TTC4,27,1.38439,16,-0.4510,12,-0.8479,6,-1.8312
ENSG00000116133,DHCR24,207,1.80360,69,-1.2164,69,-1.2145,49,-1.8491
ENSG00000162402,USP24,31,-0.2512,35,0.09265,48,0.57386,33,-0.0285
ENSG00000162407,PLPP3,69,-2.2668,427,1.61327,503,1.92982,203,0.37051
ENSG00000162409,PRKAA2,86,0.91594,72,0.01086,42,-0.8014,34,-1.2278
ENSG00000173406,DAB1,17,0.87646,14,0.03760,10,-0.4797,6,-1.4059
ENSG00000162601,MYSM1,85,0.89920,49,-0.5572,18,-2.0016,57,-0.3721
ENSG00000177606,JUN,77,-0.4530,306,2.20875,53,-0.7745,32,-1.6171
ENSG00000134709,HOOK1,83,1.76495,23,-1.4910,15,-2.1430,29,-1.2135
ENSG00000162599,NFIA,118,-1.7666,708,2.03878,314,0.56889,291,0.50658
ENSG00000162604,TM2D1,44,0.06967,53,0.34660,47,0.14431,33,-0.4465
ENSG00000162607,USP1,86,0.32885,84,0.09311,30,-1.4641,79,-0.0047
ENSG00000116641,DOCK7,26,-1.3246,93,1.34936,69,0.83835,53,0.45863
ENSG00000125703,ATG4C,21,0.21050,19,-0.0811,12,-0.8038,21,0.07843
ENSG00000142856,ITGB3BP,21,-0.3573,24,0.04797,23,-0.0232,30,0.50191
ENSG00000079739,PGM1,36,-0.5653,40,-0.0684,99,1.43819,36,-0.2451
ENSG00000158966,CACHD1,16,-1.0914,52,1.35534,39,0.86217,24,0.09222
ENSG00000162437,RAVER2,12,-0.9111,43,1.69498,29,0.98792,9,-0.8777
ENSG00000162434,JAK1,120,0.23134,139,0.32455,50,-1.2404,109,-0.0620
ENSG00000162433,AK4,55,-0.9336,95,0.41824,171,1.42672,77,0.09784
ENSG00000116675,DNAJC6,350,1.01321,112,-1.4313,133,-1.1792,224,-0.4180
ENSG00000213625,LEPROT,29,-1.4161,113,1.49479,88,1.05044,54,0.28021
ENSG00000184588,PDE4B,61,-0.0957,82,0.44049,47,-0.4446,66,0.08922
ENSG00000118473,SGIP1,171,0.80733,129,-0.1740,78,-0.9422,91,-0.7703
ENSG00000198160,MIER1,71,-0.2980,105,0.51660,53,-0.5802,95,0.38404
ENSG00000142864,SERBP1,291,0.10540,381,0.47665,195,-0.5809,253,-0.2001
ENSG00000116717,GADD45A,15,-1.2657,56,1.43962,21,-0.1839,37,0.83933
ENSG00000172380,GNG12,13,-1.6888,63,1.68172,57,1.49523,24,0.03415
ENSG00000116729,WLS,30,-2.1072,181,1.71315,151,1.37777,95,0.64571
ENSG00000033122,LRRC7,92,1.52421,22,-1.7603,14,-2.4408,46,-0.7184
ENSG00000066557,LRRC40,29,1.06470,18,-0.4228,18,-0.4699,10,-1.3969
ENSG00000116754,SRSF11,266,0.03643,540,1.19495,116,-1.2584,190,-0.5547
ENSG00000118454,ANKRD13C,42,0.68643,19,-0.9960,25,-0.5992,30,-0.3058
ENSG00000132485,ZRANB2,194,0.46697,232,0.45886,98,-0.8935,116,-0.6966
ENSG00000172260,NEGR1,641,1.60814,124,-2.0644,112,-2.2190,302,-0.7958
ENSG00000178965,ERICH3,185,1.84450,36,-2.0128,21,-2.7621,74,-1.0231
ENSG00000116791,CRYZ,22,0.85913,15,-0.3391,4,-2.1229,14,-0.4033
ENSG00000162623,TYW3,67,0.62272,67,0.21599,29,-1.0575,38,-0.6942
ENSG00000117054,ACADM,54,0.14798,40,-0.4155,52,0.00833,51,-0.0263
ENSG00000137955,RABGGTB,32,0.08703,16,-0.9615,49,0.74142,27,-0.2470
ENSG00000117069,ST6GALNAC5,68,2.05619,22,-1.2009,17,-1.5949,12,-2.1695
ENSG00000142892,PIGK,32,0.69155,18,-0.5946,16,-0.7885,22,-0.3955
ENSG00000154027,AK5,380,1.87752,66,-2.1831,142,-1.0421,102,-1.6359
ENSG00000036549,AC118549.1,29,-0.1286,26,-0.2256,15,-1.0819,43,0.66556
ENSG00000077254,USP33,141,0.69784,106,-0.2125,56,-1.1920,93,-0.4594
ENSG00000180488,MIGA1,164,1.03959,81,-0.7678,59,-1.2475,89,-0.6823
ENSG00000162613,FUBP1,67,0.23317,83,0.43088,45,-0.5094,49,-0.4170
ENSG00000162616,DNAJB4,35,0.06358,42,0.29787,25,-0.4816,34,-0.0452
ENSG00000137959,IFI44L,9,-2.3672,137,3.48176,17,-0.4579,19,-0.3189
ENSG00000117114,ADGRL2,35,1.43547,11,-1.3476,3,-3.0878,18,-0.6375
ENSG00000137941,TTLL7,332,0.81503,284,0.02249,70,-2.1011,200,-0.5702
ENSG00000142875,PRKACB,456,1.07091,198,-0.9623,197,-0.9674,236,-0.7547
ENSG00000117133,RPF1,41,0.25401,55,0.57688,29,-0.4458,26,-0.6275
ENSG00000174021,GNG5,21,-1.2634,36,0.17755,96,1.88077,37,0.23776
ENSG00000117155,SSX2IP,332,1.31981,97,-1.5013,95,-1.5390,170,-0.7198
ENSG00000162642,C1orf52,55,0.89396,22,-1.1076,37,-0.3321,29,-0.7425
ENSG00000153904,DDAH1,225,-0.3820,247,-0.0164,512,1.19522,206,-0.3263
ENSG00000117174,ZNHIT6,56,-0.0803,56,-0.0344,75,0.44962,52,-0.1433
ENSG00000122417,ODF2L,111,0.46076,138,0.51760,26,-2.0550,80,-0.3939
ENSG00000097033,SH3GLB1,52,-0.7538,101,0.70849,91,0.52352,81,0.38232
ENSG00000183291,SELENOF,83,0.20376,53,-0.6095,125,0.73557,55,-0.6063
ENSG00000153936,HS2ST1,44,-0.5016,81,0.74874,71,0.53192,49,-0.0468
ENSG00000143013,LMO4,1367,1.19292,479,-1.2619,476,-1.2687,718,-0.7032
ENSG00000065243,PKN2,38,-0.6298,105,1.40048,30,-0.6469,50,0.17349
ENSG00000137947,GTF2B,23,0.87504,13,-0.6272,17,-0.1681,10,-1.0816
ENSG00000137944,KYAT3,19,0.81896,5,-1.7323,24,0.67558,6,-1.3989
ENSG00000213516,RBMXL1,27,0.06220,33,0.35016,13,-1.0601,28,0.12345
ENSG00000197147,LRRC8B,131,1.63843,42,-1.2991,43,-1.2542,41,-1.4380
ENSG00000171492,LRRC8D,42,0.90680,13,-1.4822,30,-0.2050,23,-0.7154
ENSG00000162664,ZNF326,67,-0.2431,135,1.03724,38,-0.9751,73,0.02846
ENSG00000233593,LINC02609,33,0.88626,3,-3.1927,14,-1.0277,27,-0.0316
ENSG00000122482,ZNF644,96,-0.2306,146,0.58784,78,-0.4129,112,0.17760
ENSG00000069702,TGFBR3,7,-2.0588,51,1.96214,42,1.57398,17,0.11899
ENSG00000172031,EPHX4,46,2.43889,12,-1.4602,8,-2.1292,6,-2.4951
ENSG00000189195,BTBD8,845,2.07613,248,-1.3834,141,-2.2136,206,-1.7662
ENSG00000174842,GLMN,29,0.92675,16,-0.5706,8,-1.5522,17,-0.5090
ENSG00000122484,RPAP2,118,0.14849,129,0.19937,42,-1.5279,127,0.20269
ENSG00000067208,EVI5,104,-0.1636,176,0.77549,39,-1.5672,127,0.27121
ENSG00000122406,RPL5,506,-0.0795,484,-0.1019,697,0.48582,478,-0.1338
ENSG00000154511,DIPK1A,35,0.82289,23,-0.4109,34,0.20646,11,-1.5451
ENSG00000143033,MTF2,38,0.13114,71,1.06752,19,-1.0325,25,-0.6640
ENSG00000117500,TMED5,19,-0.7083,32,0.51604,50,1.26187,21,-0.1765
ENSG00000117505,DR1,51,0.15451,47,-0.0726,31,-0.6998,53,0.11894
ENSG00000137942,FNBP1L,26,-0.7191,66,1.20011,21,-0.5979,41,0.47443
ENSG00000067334,DNTTIP2,128,0.51620,136,0.28079,57,-1.0718,82,-0.5504
ENSG00000023909,GCLM,35,0.19723,25,-0.4656,28,-0.2470,34,0.05337
ENSG00000137962,ARHGAP29,36,-1.0436,176,2.20341,10,-2.3328,57,0.22387
ENSG00000117528,ABCD3,50,-0.0413,68,0.47857,56,0.15791,41,-0.3595
ENSG00000117525,F3,19,-2.6965,170,1.88168,210,2.31868,58,0.03374
ENSG00000117519,CNN3,58,-1.9427,238,1.16474,366,1.97211,144,0.36287
ENSG00000172339,ALG14,11,-0.2034,9,-0.4084,14,0.31382,14,0.31209
ENSG00000152078,TLCD4,58,0.17947,54,-0.0385,59,0.08015,46,-0.3209
ENSG00000228971,LINC02607,25,3.72733,0,-6.7972,0,-5.5116,3,-2.4812
ENSG00000117569,PTBP2,57,0.84299,27,-0.8799,29,-0.7902,36,-0.5049
ENSG00000117598,PLPPR5,29,0.94186,8,-1.6620,25,0.10261,13,-0.9733
ENSG00000117600,PLPPR4,110,1.78722,27,-1.6702,37,-1.2068,31,-1.5605
ENSG00000162688,AGL,43,-0.2697,59,0.40040,51,0.17710,48,0.07539
ENSG00000117620,SLC35A3,18,0.05307,28,0.70184,15,-0.2799,14,-0.4589
ENSG00000156875,MFSD14A,34,0.32295,25,-0.3675,26,-0.2792,29,-0.1640
ENSG00000137992,DBT,58,-0.4958,105,0.73546,65,-0.0490,79,0.30467
ENSG00000224616,RTCA-AS1,20,-0.8158,77,1.87829,16,-0.7258,25,-0.0607
ENSG00000137996,RTCA,40,1.12611,15,-1.1732,23,-0.5022,17,-1.0148
ENSG00000162694,EXTL2,85,1.29286,29,-1.2851,34,-1.0298,38,-0.9523
ENSG00000170989,S1PR1,15,-2.2765,109,1.83946,109,1.83893,43,0.23766
ENSG00000118733,OLFM3,108,2.05854,27,-1.5972,19,-2.0931,28,-1.6591
ENSG00000060718,COL11A1,15,-0.9640,43,1.16717,13,-0.7153,33,0.85229
ENSG00000185946,RNPC3,77,-0.8869,267,1.64820,37,-1.5388,135,0.52170
ENSG00000198890,PRMT6,14,0.30505,4,-1.7649,19,0.55384,11,-0.2260
ENSG00000162631,NTNG1,49,2.30749,12,-1.5640,8,-2.0952,9,-2.1428
ENSG00000162636,FAM102B,63,1.41322,12,-2.0756,23,-1.0978,29,-0.8635
ENSG00000162639,HENMT1,22,1.15837,4,-2.1153,11,-0.6761,11,-0.6724
ENSG00000134186,PRPF38B,73,-0.3994,190,1.40616,37,-1.2175,81,-0.0269
ENSG00000116266,STXBP3,37,-0.6923,99,1.29854,55,0.30445,43,-0.0897
ENSG00000121957,GPSM2,23,-0.9953,48,0.65217,45,0.54812,48,0.72876
ENSG00000121940,CLCC1,20,0.03423,25,0.36154,25,0.34050,14,-0.5482
ENSG00000085433,WDR47,148,1.53193,43,-1.4569,34,-1.8014,63,-0.9687
ENSG00000197780,TAF13,105,0.34761,78,-0.3427,57,-0.8239,98,0.01473
ENSG00000215717,TMEM167B,49,0.46926,31,-0.5312,48,0.14751,31,-0.6017
ENSG00000116299,KIAA1324,15,0.66803,9,-0.5598,3,-1.8778,13,-0.0721
ENSG00000031698,SARS,306,0.82188,202,-0.3831,163,-0.7082,163,-0.7684
ENSG00000143126,CELSR2,104,0.85257,42,-1.1361,73,-0.2869,58,-0.6893
ENSG00000134222,PSRC1,22,1.06126,3,-2.6396,23,0.40274,8,-1.3070
ENSG00000134243,SORT1,219,1.12257,128,-0.4947,131,-0.4582,71,-1.4803
ENSG00000143106,PSMA5,51,0.83091,29,-0.5845,30,-0.5380,27,-0.7573
ENSG00000174151,CYB561D1,17,1.30246,6,-1.1612,11,-0.3145,5,-1.5426
ENSG00000181754,AMIGO1,50,1.17378,14,-1.5859,38,-0.0684,18,-1.2996
ENSG00000065135,GNAI3,18,-0.7798,58,1.54550,28,0.28157,20,-0.2126
ENSG00000116337,AMPD2,49,-0.2730,34,-0.6490,108,1.18493,47,-0.1875
ENSG00000168765,GSTM4,26,0.46433,20,-0.2408,25,0.12043,15,-0.7486
ENSG00000134201,GSTM5,16,-2.9210,142,1.59191,238,2.65868,59,0.11187
ENSG00000134202,GSTM3,147,-0.7533,258,0.54693,407,1.33057,164,-0.1987
ENSG00000168710,AHCYL1,348,-1.4425,1139,1.16300,1344,1.46167,652,0.25341
ENSG00000143093,STRIP1,22,0.41396,19,-0.0530,24,0.27462,11,-0.9318
ENSG00000197106,SLC6A17,140,0.73640,58,-1.1045,52,-1.2691,113,-0.1062
ENSG00000116396,KCNC4,40,-0.0568,24,-0.7634,48,0.28896,46,0.24363
ENSG00000162775,RBM15,15,0.60264,7,-0.9729,3,-2.2459,14,0.20836
ENSG00000134248,LAMTOR5,95,0.03649,72,-0.4166,157,0.83178,71,-0.4851
ENSG00000177301,KCNA2,144,1.04334,61,-0.9843,46,-1.4024,85,-0.5408
ENSG00000259834,AL365361.1,21,1.07949,10,-0.8413,17,-0.0291,6,-1.5458
ENSG00000121931,LRIF1,55,0.89008,25,-0.8926,35,-0.4150,29,-0.7770
ENSG00000134255,CEPT1,26,-0.1572,29,0.13310,28,0.09876,28,0.11203
ENSG00000116455,WDR77,17,0.94893,11,-0.3394,5,-1.3704,9,-0.7332
ENSG00000116459,ATP5PB,171,0.43029,139,-0.1768,193,0.34796,88,-0.9431
ENSG00000116473,RAP1A,42,-0.4867,66,0.50845,72,0.63813,49,0.03509
ENSG00000197852,INKA2,43,0.67734,19,-1.0183,42,0.19422,23,-0.7948
ENSG00000171385,KCND3,120,0.32338,89,-0.3576,111,-0.0107,92,-0.3233
ENSG00000143079,CTTNBP2NL,29,-0.6013,90,1.64171,22,-0.6726,31,-0.1433
ENSG00000116489,CAPZA1,45,0.34254,40,-0.0601,39,-0.0966,32,-0.4778
ENSG00000155366,RHOC,22,-1.7193,103,1.54803,114,1.74806,40,-0.0643
ENSG00000155380,SLC16A1,17,-0.7625,67,1.97499,19,-0.1636,15,-0.5971
ENSG00000081026,MAGI3,115,0.38243,113,0.12066,58,-0.9061,90,-0.2652
ENSG00000116793,PHTF1,22,0.24586,29,0.55233,6,-1.8268,19,-0.1188
ENSG00000081019,RSBN1,48,-0.0302,67,0.53454,40,-0.2976,44,-0.1512
ENSG00000134262,AP4B1,16,0.56900,6,-1.2619,15,0.02568,11,-0.3823
ENSG00000163349,HIPK1,42,-0.6276,33,-0.6577,104,1.19914,62,0.36541
ENSG00000197323,TRIM33,101,0.43551,100,0.14307,60,-0.6430,69,-0.4803
ENSG00000116752,BCAS2,81,0.56757,40,-0.9025,71,-0.0203,54,-0.4762
ENSG00000213281,NRAS,27,0.03945,25,-0.1034,24,-0.1714,28,0.08383
ENSG00000009307,CSDE1,325,0.29857,302,-0.0060,256,-0.2664,250,-0.3336
ENSG00000052723,SIKE1,16,-0.2294,22,0.43227,20,0.25448,16,-0.0601
ENSG00000163399,ATP1A1,663,2.11730,119,-2.1051,218,-1.2047,136,-2.0160
ENSG00000143061,IGSF3,19,0.86599,11,-0.5380,14,-0.2209,8,-1.0780
ENSG00000134247,PTGFRN,22,0.31500,9,-1.2526,7,-1.5466,28,0.51789
ENSG00000198162,MAN1A2,594,-1.0160,905,0.16776,521,-0.6943,1689,1.44468
ENSG00000065183,WDR3,24,0.58279,23,0.18191,9,-1.2353,15,-0.5279
ENSG00000092621,PHGDH,24,-2.1068,111,1.17367,218,2.50727,49,-0.1738
ENSG00000134250,NOTCH2,17,-2.0785,83,1.30132,117,1.94960,48,0.43227
ENSG00000265808,SEC22B,57,0.40498,49,-0.0848,55,0.10813,33,-0.7319
ENSG00000226067,LINC00623,19,-0.3126,13,-0.6376,30,0.62495,25,0.35323
ENSG00000171943,SRGAP2C,47,-0.1998,82,0.84041,42,-0.2622,45,-0.1440
ENSG00000196369,SRGAP2B,33,-0.3659,79,1.29218,32,-0.2008,29,-0.3629
ENSG00000162825,NBPF20,26,-0.6657,57,0.95521,6,-2.3620,52,0.90613
ENSG00000265491,RNF115,75,0.28203,87,0.32874,61,-0.2209,50,-0.5839
ENSG00000186141,POLR3C,26,0.67065,16,-0.5240,25,0.14414,12,-1.0060
ENSG00000198483,ANKRD35,12,-1.5972,48,1.38528,37,0.95390,30,0.69196
ENSG00000131779,PEX11B,33,0.90944,11,-1.3463,31,0.19195,14,-1.1175
ENSG00000265241,RBM8A,115,-0.2169,156,0.39659,113,-0.1147,133,0.15387
ENSG00000271601,LIX1L,13,-1.1894,35,0.99106,35,0.97736,25,0.47136
ENSG00000272031,ANKRD34A,48,1.38515,6,-2.6691,19,-1.0065,23,-0.7514
ENSG00000121851,POLR3GL,35,0.06963,43,0.32636,23,-0.6293,34,-0.0137
ENSG00000265972,TXNIP,16,-3.0660,376,3.73543,89,0.65538,39,-0.7056
ENSG00000268043,NBPF12,22,-0.4727,52,1.17617,21,-0.3271,26,0.02231
ENSG00000131791,PRKAB2,27,1.27744,5,-2.0123,16,-0.4422,11,-1.0320
ENSG00000270629,NBPF14,8,-2.3310,96,2.91938,10,-0.9723,29,0.68154
ENSG00000178104,PDE4DIP,256,-0.2003,442,0.80657,230,-0.2531,252,-0.1171
ENSG00000274265,AC245297.3,8,-1.5764,41,1.84224,20,0.59805,18,0.46560
ENSG00000271383,NBPF19,19,-0.5003,38,0.92328,11,-1.0026,29,0.50740
ENSG00000159164,SV2A,282,1.07057,78,-1.6298,108,-1.1413,174,-0.4584
ENSG00000143368,SF3B4,17,-0.1020,26,0.67013,18,0.05146,14,-0.3441
ENSG00000264522,OTUD7B,16,-0.8403,49,1.46655,17,-0.2923,24,0.29042
ENSG00000136631,VPS45,38,0.23928,22,-0.7127,46,0.41668,30,-0.3222
ENSG00000023902,PLEKHO1,52,-0.6516,111,0.91985,96,0.67549,61,-0.0548
ENSG00000143401,ANP32E,104,-0.6102,189,0.67340,123,-0.0216,164,0.49643
ENSG00000117362,APH1A,14,-0.8149,37,1.18423,21,0.22095,21,0.27370
ENSG00000118292,C1orf54,5,-2.4200,36,1.63439,46,2.10538,16,0.30859
ENSG00000159208,CIART,12,-0.3990,19,0.48734,13,-0.1461,17,0.37643
ENSG00000266472,MRPS21,193,0.43410,109,-0.7372,231,0.44921,116,-0.6975
ENSG00000117360,PRPF3,13,-0.6236,26,0.81455,22,0.55251,17,0.08485
ENSG00000163125,RPRD2,65,0.67572,43,-0.4117,43,-0.4117,38,-0.6554
ENSG00000143374,TARS2,18,0.38745,21,0.44950,15,-0.0543,8,-1.0647
ENSG00000143384,MCL1,18,-1.1230,71,1.66800,29,0.17170,31,0.27674
ENSG00000143420,ENSA,352,0.80456,151,-1.0466,256,-0.2359,199,-0.6764
ENSG00000143457,GOLPH3L,18,0.98340,7,-1.0685,18,0.34969,5,-1.6604
ENSG00000143437,ARNT,15,0.10964,17,0.28412,17,0.28683,10,-0.5859
ENSG00000143418,CERS2,14,-1.1469,58,1.74946,43,1.21080,13,-0.7183
ENSG00000197622,CDC42SE1,16,-0.1459,9,-0.8627,23,0.52801,19,0.25151
ENSG00000213190,MLLT11,369,1.36950,79,-1.9445,234,-0.3208,128,-1.3214
ENSG00000143458,GABPB2,9,-1.1923,30,1.25717,17,0.36390,20,0.65636
ENSG00000163156,SCNM1,22,0.44402,6,-1.7328,18,-0.1234,20,0.00667
ENSG00000163159,VPS72,26,0.14873,23,-0.1227,26,0.08799,22,-0.2230
ENSG00000143398,PIP5K1A,13,-0.0942,25,1.03278,5,-1.4245,13,-0.0858
ENSG00000159352,PSMD4,139,0.28239,109,-0.2833,149,0.21495,100,-0.4522
ENSG00000143393,PI4KB,43,0.29966,35,-0.2252,45,0.17884,30,-0.4905
ENSG00000143390,RFX5,14,-0.1319,13,-0.1611,26,0.92715,12,-0.4111
ENSG00000143416,SELENBP1,14,-2.0963,60,1.11194,115,2.36916,32,0.08945
ENSG00000159377,PSMB4,167,0.54500,106,-0.5178,190,0.40650,80,-1.0142
ENSG00000143442,POGZ,52,0.05315,96,1.03530,30,-0.8418,37,-0.5444
ENSG00000143376,SNX27,70,0.05616,55,-0.3336,64,-0.1160,74,0.13983
ENSG00000159409,CELF3,24,0.36398,10,-1.1338,18,-0.2964,23,0.06486
ENSG00000143436,MRPL9,36,1.05103,12,-1.2831,31,0.09266,13,-1.3469
ENSG00000159445,THEM4,19,0.88944,9,-0.8006,9,-0.7881,11,-0.6148
ENSG00000197956,S100A6,171,-0.0996,265,0.66659,228,0.42477,120,-0.6449
ENSG00000188643,S100A16,15,-2.1246,63,1.00366,115,2.13107,45,0.52267
ENSG00000189171,S100A13,134,-1.1280,204,0.10239,444,1.41512,261,0.56845
ENSG00000160678,S100A1,142,-1.2383,168,-0.3673,546,1.60267,315,0.72934
ENSG00000160679,CHTOP,45,0.27031,41,-0.0694,61,0.57587,24,-0.9254
ENSG00000143553,SNAPIN,20,-0.1427,26,0.35165,34,0.76407,15,-0.5918
ENSG00000143621,ILF2,76,0.35223,64,-0.1527,80,0.19995,48,-0.6551
ENSG00000143624,INTS3,38,0.01705,43,0.18788,37,-0.0467,35,-0.1137
ENSG00000143614,GATAD2B,48,0.13146,47,0.00500,37,-0.3459,46,-0.0305
ENSG00000198837,DENND4B,40,-0.3781,40,-0.1436,70,0.75977,48,0.15505
ENSG00000143543,JTB,112,0.27865,51,-1.1165,173,0.80948,73,-0.6110
ENSG00000143545,RAB13,25,-1.5527,114,1.64073,75,0.91010,55,0.43056
ENSG00000177954,RPS27,622,-0.9889,1001,0.27178,1680,1.14213,1128,0.52985
ENSG00000143549,TPM3,389,0.27036,279,-0.4224,266,-0.4929,373,0.03727
ENSG00000143612,C1orf43,106,0.21417,59,-0.8269,164,0.79623,71,-0.5892
ENSG00000143569,UBAP2L,83,0.51598,58,-0.3654,44,-0.7816,64,-0.2384
ENSG00000143575,HAX1,55,0.73464,39,-0.2763,54,0.21241,19,-1.4436
ENSG00000160714,UBE2Q1,125,0.54237,67,-0.7668,109,-0.0184,83,-0.4922
ENSG00000160716,CHRNB2,23,1.15200,8,-1.2737,8,-1.2581,12,-0.6414
ENSG00000160710,ADAR,127,0.06790,102,-0.3142,147,0.26277,118,-0.1049
ENSG00000143603,KCNN3,33,-1.2038,108,1.28887,93,1.03145,55,0.18967
ENSG00000163344,PMVK,53,-0.6082,69,0.14932,112,0.95315,70,0.20139
ENSG00000163346,PBXIP1,32,-2.2814,234,1.91844,218,1.77779,88,0.22035
ENSG00000160688,FLAD1,20,0.89385,15,-0.1585,13,-0.3483,7,-1.3507
ENSG00000143590,EFNA3,25,1.61064,2,-2.9782,7,-1.3851,11,-0.8728
ENSG00000179085,DPM3,39,-0.2917,47,0.15566,90,1.24203,28,-0.7034
ENSG00000163463,KRTCAP2,51,-0.4123,67,0.27160,141,1.53805,31,-1.0127
ENSG00000173171,MTX1,19,0.06841,15,-0.3161,22,0.24078,18,-0.0901
ENSG00000177628,GBA,54,0.72118,35,-0.4264,35,-0.4204,30,-0.7234
ENSG00000160767,FAM189B,28,0.42662,11,-1.2990,24,-0.0738,24,-0.0922
ENSG00000116521,SCAMP3,40,0.03319,39,-0.0378,50,0.38929,33,-0.2904
ENSG00000160752,FDPS,65,-0.0624,78,0.27003,104,0.73436,45,-0.6576
ENSG00000160753,RUSC1,96,1.03904,16,-2.3514,58,-0.4683,56,-0.5604
ENSG00000116539,ASH1L,402,-0.1652,664,0.74869,156,-1.5076,491,0.28178
ENSG00000163374,YY1AP1,56,0.86655,30,-0.6928,32,-0.5636,30,-0.7461
ENSG00000132676,DAP3,35,0.53894,34,0.13070,25,-0.3171,19,-0.8567
ENSG00000116580,GON4L,51,-0.0118,96,1.01832,16,-1.7896,48,-0.1280
ENSG00000132718,SYT11,556,0.72076,395,-0.2918,378,-0.3621,287,-0.8499
ENSG00000132680,KHDC4,22,0.69028,29,0.68709,9,-1.0994,8,-1.3881
ENSG00000116584,ARHGEF2,79,0.95521,47,-0.5176,50,-0.4185,33,-1.1204
ENSG00000163479,SSR2,52,0.16071,66,0.43171,71,0.55893,25,-1.1501
ENSG00000160803,UBQLN4,59,-0.3195,64,-0.0162,108,0.84066,62,-0.0731
ENSG00000116586,LAMTOR2,64,0.06911,64,0.01311,104,0.80944,39,-0.8194
ENSG00000160789,LMNA,13,-1.4263,83,2.49497,37,0.96055,9,-1.3102
ENSG00000196189,SEMA4A,10,-0.9656,21,0.62027,24,0.84030,19,0.52521
ENSG00000160785,SLC25A44,51,1.16804,14,-1.5407,29,-0.5129,23,-0.9366
ENSG00000160781,PAQR6,58,-1.3819,121,0.43898,175,1.05083,156,0.99720
ENSG00000198952,SMG5,14,-0.7335,16,-0.0827,27,0.71895,25,0.65788
ENSG00000163468,CCT3,119,0.50914,79,-0.4528,131,0.33938,62,-0.9049
ENSG00000125462,C1orf61,448,-1.1001,523,-0.3020,1772,1.76750,772,0.35689
ENSG00000116604,MEF2D,83,0.90067,44,-0.6869,48,-0.5730,43,-0.8044
ENSG00000163382,NAXE,80,0.62068,58,-0.2849,69,-0.0175,40,-0.9187
ENSG00000160818,GPATCH4,83,0.42502,47,-0.7468,34,-1.2231,84,0.18103
ENSG00000132692,BCAN,73,-1.6291,245,1.04635,384,1.87616,142,0.16068
ENSG00000132688,NES,7,-2.4927,101,3.09154,18,-0.0951,23,0.31913
ENSG00000143319,ISG20L2,14,-0.0675,27,1.01847,11,-0.4518,11,-0.4736
ENSG00000143314,MRPL24,53,0.19604,34,-0.6130,82,0.79471,34,-0.6558
ENSG00000143321,HDGF,48,-0.6845,107,0.96713,95,0.77528,55,-0.1273
ENSG00000143294,PRCC,53,0.34378,48,-0.0233,69,0.55011,25,-1.1129
ENSG00000132694,ARHGEF11,30,0.50897,11,-1.3248,16,-0.7578,28,0.09929
ENSG00000163565,IFI16,7,-2.5050,110,3.43378,22,0.24934,14,-0.4640
ENSG00000162706,CADM3,158,1.19931,50,-1.4025,75,-0.7975,75,-0.8699
ENSG00000158716,DUSP23,14,0.21795,7,-0.9770,20,0.64287,11,-0.3778
ENSG00000177807,KCNJ10,67,-1.4382,224,1.20529,237,1.31051,132,0.35658
ENSG00000143315,PIGM,20,-0.3579,55,1.48754,15,-0.6277,18,-0.4137
ENSG00000162728,KCNJ9,61,0.90741,42,-0.3001,32,-0.6866,28,-1.0016
ENSG00000162729,IGSF8,86,1.09514,38,-0.9074,46,-0.6520,38,-0.9906
ENSG00000018625,ATP1A2,407,-1.7152,1726,1.41286,1641,1.32193,993,0.52323
ENSG00000143318,CASQ1,23,1.13673,8,-1.2647,22,0.26931,6,-1.8317
ENSG00000162734,PEA15,467,-0.1258,455,-0.0921,861,0.95213,361,-0.4953
ENSG00000132716,DCAF8,69,0.18020,67,0.02460,57,-0.2101,59,-0.1866
ENSG00000162735,PEX19,54,0.14290,47,-0.1560,83,0.73949,33,-0.7655
ENSG00000122218,COPA,167,0.74511,113,-0.3729,102,-0.5284,92,-0.7358
ENSG00000162736,NCSTN,24,-0.4879,66,1.43628,38,0.47957,17,-0.8534
ENSG00000215845,TSTD1,39,0.29033,27,-0.4296,71,1.10618,14,-1.5136
ENSG00000158773,USF1,19,0.52674,15,-0.1960,11,-0.6110,13,-0.4220
ENSG00000162755,KLHDC9,17,0.10825,4,-1.8881,22,0.45135,18,0.16870
ENSG00000143256,PFDN2,157,0.32589,56,-1.4452,135,-0.1209,155,0.11055
ENSG00000158793,NIT1,23,0.88988,14,-0.4015,17,-0.1691,8,-1.2836
ENSG00000158796,DEDD,22,0.57360,12,-0.7157,15,-0.4062,16,-0.3339
ENSG00000143222,UFC1,76,0.08766,56,-0.4466,131,0.93041,49,-0.6874
