Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000146463,ZMYM4,64,0.03290,67,0.11005,90,0.59557,54,-0.3355,73,0.24659,52,-0.2896
ENSG00000142687,KIAA0319L,43,-0.5042,77,0.45442,47,-0.3131,69,0.45694,47,-0.3402,45,-0.4050
ENSG00000020129,NCDN,63,-3.0736,198,-1.2322,386,-0.2049,818,2.12754,97,-2.2896,313,-0.5309
ENSG00000126067,PSMB2,82,0.09982,32,-1.3538,78,0.00423,103,0.75787,27,-1.6348,64,-0.3090
ENSG00000142686,C1orf216,20,-2.3388,30,-1.5848,93,0.12413,152,1.84160,39,-1.2179,50,-0.8351
ENSG00000134698,AGO4,19,0.18466,41,1.49275,26,0.64748,8,-1.4254,8,-1.1507,25,0.61894
ENSG00000092847,AGO1,42,-0.0548,65,0.65066,53,0.30428,37,-0.3612,33,-0.4346,52,0.28473
ENSG00000126070,AGO3,96,0.72782,170,1.65071,102,0.73819,31,-1.4685,33,-1.0517,31,-1.1658
ENSG00000116863,ADPRHL2,26,0.61182,1,-3.6599,22,0.29169,19,0.09583,4,-2.1201,29,0.71398
ENSG00000054116,TRAPPC3,23,-0.9888,19,-1.1747,35,-0.2647,61,1.10539,33,-0.3500,36,-0.2187
ENSG00000116871,MAP7D1,251,0.48047,114,-0.8216,159,-0.3141,212,0.22120,175,-0.1606,140,-0.5072
ENSG00000054118,THRAP3,198,0.45656,175,0.20077,223,0.59945,128,-0.4282,141,-0.1473,100,-0.6821
ENSG00000196182,STK40,10,-0.6758,25,0.83550,8,-0.9273,16,0.22651,13,-0.2092,18,0.26976
ENSG00000181817,LSM10,24,-0.6317,5,-2.7769,27,-0.4146,45,0.69061,46,0.46424,41,0.25344
ENSG00000116885,OSCP1,7,-1.1774,3,-2.3027,13,-0.2702,26,1.58326,14,-0.1137,5,-1.6341
ENSG00000116898,MRPS15,26,-1.1171,44,-0.1882,23,-1.1853,69,0.89187,55,0.15234,49,-0.0270
ENSG00000163873,GRIK3,7,-1.7014,30,0.51610,77,2.27837,16,-0.6751,23,0.11040,8,-1.4289
ENSG00000163875,MEAF6,54,-1.0244,68,-0.5774,99,-0.0037,132,0.78383,128,0.42531,56,-0.8718
ENSG00000163877,SNIP1,9,-0.7854,16,0.09679,37,1.55178,16,0.11211,2,-2.5406,12,-0.2791
ENSG00000134697,GNL2,37,0.45866,34,0.23669,16,-0.8933,33,0.34196,18,-0.7085,14,-1.0651
ENSG00000116922,C1orf109,11,-0.6162,7,-1.1419,14,-0.2090,22,0.77326,13,-0.2776,17,0.11793
ENSG00000185090,MANEAL,4,-2.5313,20,0.04107,32,0.80428,28,1.06685,5,-1.8842,16,-0.3244
ENSG00000196449,YRDC,8,-0.5825,5,-1.1818,8,-0.5243,16,0.80166,16,0.53121,7,-0.7320
ENSG00000197982,C1orf122,330,1.01014,85,-1.2974,98,-1.0791,141,-0.7336,279,0.57042,284,0.59930
ENSG00000188786,MTF1,43,1.77930,24,0.43685,13,-0.4906,8,-1.5860,12,-0.6915,16,-0.2023
ENSG00000183431,SF3A3,37,-0.4535,66,0.50457,60,0.35255,58,0.48582,17,-1.6100,32,-0.6236
ENSG00000183520,UTP11,40,0.15242,29,-0.3395,31,-0.2544,41,0.30419,38,0.06691,22,-0.7774
ENSG00000116954,RRAGC,61,0.49255,43,-0.1180,71,0.69284,45,-0.0642,20,-1.2923,29,-0.7517
ENSG00000158315,RHBDL2,43,2.96204,19,0.59053,12,-0.0430,0,-4.5421,7,-0.8470,1,-3.1300
ENSG00000174574,AKIRIN1,155,0.80115,76,-0.4660,99,-0.0436,94,-0.1907,83,-0.3148,75,-0.4739
ENSG00000168653,NDUFS5,279,-1.2049,230,-1.4001,363,-0.7086,784,0.87172,874,0.70278,544,-0.0748
ENSG00000127603,MACF1,460,0.42915,1101,1.95600,351,-0.0637,172,-1.5216,293,-0.3492,300,-0.3116
ENSG00000090621,PABPC4,83,0.45541,102,0.73906,58,-0.1736,48,-0.6742,67,0.03830,66,0.02409
ENSG00000116983,HPCAL4,57,-2.1571,177,-0.3066,421,1.12900,245,0.32444,115,-0.9698,345,0.78114
ENSG00000084072,PPIE,38,-0.0561,29,-0.4490,13,-1.6521,52,0.76484,32,-0.2993,32,-0.2995
ENSG00000043514,TRIT1,10,-0.2211,23,1.10401,16,0.45712,15,0.52085,0,-7.2356,1,-3.6734
ENSG00000168389,MFSD2A,16,0.43976,17,0.44235,16,0.36486,6,-1.3539,18,0.51092,19,0.63170
ENSG00000131236,CAP1,201,0.38024,117,-0.5258,207,0.37932,172,0.12475,95,-0.8393,126,-0.4097
ENSG00000131238,PPT1,81,-0.7003,70,-0.8651,109,-0.1826,168,0.88082,96,-0.3720,109,-0.1708
ENSG00000117000,RLF,34,0.21990,72,1.48462,46,0.70080,22,-0.6737,17,-0.9050,10,-1.6768
ENSG00000259943,AL050341.2,19,0.78042,4,-1.6614,4,-1.6575,11,-0.2370,27,1.24423,8,-0.7500
ENSG00000084073,ZMPSTE24,39,0.15779,19,-1.0073,42,0.26790,36,-0.0059,38,0.07797,39,0.11739
ENSG00000049089,COL9A2,137,2.60165,61,0.50183,21,-1.1302,4,-4.0183,43,-0.0646,35,-0.4050
ENSG00000084070,SMAP2,57,-1.3466,118,-0.1430,155,0.29857,181,0.93864,101,-0.3800,76,-0.8203
ENSG00000117016,RIMS3,9,-3.9163,29,-2.1506,50,-1.3596,218,1.91339,107,-0.1968,139,0.21482
ENSG00000066136,NFYC,18,-0.7136,27,-0.0485,27,-0.0734,31,0.29892,42,0.66025,21,-0.4496
ENSG00000127124,HIVEP3,15,-0.5114,27,0.45742,40,1.09596,14,-0.7490,33,0.77292,17,-0.2972
ENSG00000198815,FOXJ3,25,-0.8094,40,-0.0060,55,0.49663,47,0.35833,36,-0.2076,37,-0.1429
ENSG00000177181,RIMKLA,5,-3.3953,9,-2.3087,19,-1.2428,74,1.69426,63,0.60493,35,-0.3116
ENSG00000127125,PPCS,42,-0.2034,54,0.23806,25,-0.9876,51,0.23707,39,-0.2752,60,0.40938
ENSG00000186409,CCDC30,23,-0.7297,51,0.58719,61,0.87511,27,-0.5745,63,0.95042,25,-0.5473
ENSG00000171960,PPIH,10,-0.6839,10,-0.5775,9,-0.7587,20,0.82394,14,-0.0550,14,-0.0571
ENSG00000065978,YBX1,247,1.46918,74,-0.7538,81,-0.6264,59,-1.4569,144,0.28753,178,0.63534
ENSG00000164008,C1orf50,17,-0.1774,15,-0.3077,33,0.90348,18,-0.1001,14,-0.4228,20,0.07078
ENSG00000177868,SVBP,50,0.00383,36,-0.5100,48,-0.0691,49,-0.0212,65,0.42241,53,0.08365
ENSG00000117394,SLC2A1,45,0.68802,32,0.04278,13,-1.3431,21,-0.7800,34,0.15715,55,0.96586
ENSG00000117395,EBNA1BP2,51,-0.7115,40,-1.0168,60,-0.4155,109,0.93386,46,-0.8312,93,0.29073
ENSG00000179178,TMEM125,115,3.17677,17,-0.9762,31,-0.0868,4,-3.5764,30,-0.1651,5,-2.8262
ENSG00000066322,ELOVL1,233,3.43190,39,-0.7579,48,-0.4429,3,-4.9774,32,-1.0394,39,-0.7694
ENSG00000159479,MED8,16,-0.5626,24,0.13726,19,-0.2808,33,1.11787,4,-2.4535,11,-1.0371
ENSG00000198198,SZT2,23,0.88928,27,1.03930,12,-0.2507,10,-0.8587,3,-2.0909,17,0.26739
ENSG00000178922,HYI,31,1.22677,4,-2.0970,6,-1.4409,11,-0.8859,3,-2.6235,48,1.83175
ENSG00000142949,PTPRF,101,0.38914,54,-0.6547,46,-0.8833,100,0.51423,44,-0.9459,72,-0.1974
ENSG00000066135,KDM4A,12,-0.1113,13,-0.0464,8,-0.7000,16,0.57091,1,-2.9160,18,0.53704
ENSG00000126091,ST3GAL3,7,-2.1102,32,0.17578,18,-0.7528,34,0.40246,50,0.92223,37,0.42157
ENSG00000117408,IPO13,175,1.78711,56,-0.4535,84,0.18062,45,-1.0605,36,-1.1328,45,-0.8127
ENSG00000117410,ATP6V0B,174,-0.9445,109,-1.5775,294,-0.0520,473,1.30981,209,-0.5882,184,-0.7871
ENSG00000117411,B4GALT2,40,-0.4784,29,-0.9259,22,-1.3130,54,0.07452,68,0.40644,111,1.24962
ENSG00000159214,CCDC24,6,-1.3199,12,-0.1580,14,0.10127,18,0.79889,14,0.05671,9,-0.5328
ENSG00000196517,SLC6A9,32,2.98497,6,-0.7303,5,-0.7686,2,-2.2888,2,-1.8218,5,-0.7709
ENSG00000178028,DMAP1,45,-0.3163,45,-0.2763,36,-0.6036,73,0.83376,30,-0.9013,43,-0.3250
ENSG00000117419,ERI3,79,-0.5159,91,-0.2493,100,-0.1030,134,0.59235,73,-0.5858,108,0.02763
ENSG00000187147,RNF220,158,0.46441,109,-0.2010,99,-0.3476,121,-0.0462,119,-0.0519,106,-0.2409
ENSG00000142937,RPS8,1372,0.77425,554,-0.7864,647,-0.5474,631,-0.8098,1599,0.92840,1092,0.28503
ENSG00000070785,EIF2B3,20,-0.5492,19,-0.6123,24,-0.2255,43,1.18260,8,-1.9073,19,-0.5916
ENSG00000126107,HECTD3,15,-0.0712,20,0.30738,11,-0.5652,23,0.95136,3,-2.3601,5,-1.7153
ENSG00000126088,UROD,45,-0.7880,22,-1.7862,64,-0.1887,102,0.97439,38,-0.9787,96,0.46584
ENSG00000070759,TESK2,49,3.80681,14,0.26944,2,-2.7876,1,-4.2706,2,-2.3033,4,-1.7057
ENSG00000132763,MMACHC,21,0.96867,13,0.06430,10,-0.2838,11,-0.2946,10,-0.3677,6,-1.0084
ENSG00000117450,PRDX1,367,0.79251,129,-0.9785,163,-0.6241,236,-0.0663,182,-0.4593,276,0.20323
ENSG00000117448,AKR1A1,45,0.04699,20,-1.2348,57,0.41147,53,0.45127,26,-0.8289,38,-0.2548
ENSG00000132780,NASP,178,1.32117,207,1.37341,72,-0.3839,52,-1.2009,39,-1.3280,43,-1.1933
ENSG00000159592,GPBP1L1,50,0.44417,58,0.61151,32,-0.3446,30,-0.5900,48,0.31558,36,-0.1298
ENSG00000159596,TMEM69,14,0.25905,10,-0.2035,15,0.37263,15,0.65991,2,-2.5486,3,-2.1554
ENSG00000086015,MAST2,17,-0.4626,12,-0.8632,39,0.94735,24,0.18833,18,-0.3299,22,-0.0078
ENSG00000117461,PIK3R3,7,-1.9736,22,-0.1929,27,0.10358,30,0.43622,42,0.82439,27,0.09767
ENSG00000085998,POMGNT1,68,0.40497,62,0.18986,54,-0.0335,50,-0.1902,57,0.06771,37,-0.6116
ENSG00000132128,LRRC41,28,-0.2025,20,-0.7321,41,0.42448,37,0.40220,23,-0.5070,28,-0.2006
ENSG00000173660,UQCRH,128,-1.8953,81,-2.4379,93,-2.2394,651,1.40749,608,0.65916,431,0.09190
ENSG00000117481,NSUN4,17,-0.0436,25,0.57675,24,0.54253,19,0.25925,6,-1.5196,7,-1.3331
ENSG00000117480,FAAH,70,1.06960,35,-0.2337,44,0.11084,36,-0.2615,32,-0.3708,10,-2.0634
ENSG00000079277,MKNK1,13,-0.7173,44,1.33397,19,-0.0410,20,0.10140,3,-2.6121,23,0.25267
ENSG00000123472,ATPAF1,90,-0.8300,94,-0.6831,109,-0.4547,179,0.53246,178,0.32887,180,0.34435
ENSG00000159658,EFCAB14,178,1.30048,88,-0.1031,77,-0.2994,46,-1.4338,100,0.11241,128,0.51698
ENSG00000186377,CYP4X1,1,-3.9351,16,-0.1245,44,1.60108,23,0.80253,10,-0.8282,7,-1.3131
ENSG00000162368,CMPK1,101,-0.4085,76,-0.8017,66,-1.0191,155,0.50014,174,0.50535,138,0.12505
ENSG00000132122,SPATA6,43,1.86959,24,0.47091,22,0.34937,4,-2.5115,14,-0.3796,15,-0.3191
ENSG00000162373,BEND5,7,-2.4189,12,-1.4937,16,-1.1246,56,1.65173,37,0.19771,26,-0.3734
ENSG00000162374,ELAVL4,23,-3.2775,95,-1.0619,315,0.86106,287,1.24156,164,-0.2117,107,-0.8780
ENSG00000185104,FAF1,45,0.08972,34,-0.3532,47,0.16108,54,0.63731,16,-1.5085,22,-0.9985
ENSG00000123091,RNF11,157,-1.4175,223,-0.7819,396,0.12177,480,0.71601,375,0.03542,444,0.30823
ENSG00000085832,EPS15,203,0.00809,153,-0.4404,206,0.03298,220,0.20281,228,0.19374,150,-0.4664
ENSG00000117859,OSBPL9,48,1.05063,50,0.94556,26,-0.1386,16,-1.2050,32,0.22347,14,-1.0263
ENSG00000078618,NRDC,131,-0.0577,189,0.53907,167,0.33838,146,0.18055,88,-0.6776,66,-1.1146
ENSG00000169213,RAB3B,69,-0.9762,214,0.91356,502,2.62435,44,-1.9887,169,0.51184,33,-2.0001
ENSG00000117862,TXNDC12,33,0.03295,30,-0.1018,25,-0.4089,34,0.10999,26,-0.3122,40,0.35871
ENSG00000134717,BTF3L4,60,-0.0595,48,-0.4039,66,0.09440,77,0.53541,49,-0.3725,33,-1.0022
ENSG00000157077,ZFYVE9,25,-0.9795,44,-0.0475,47,0.06084,57,0.64108,43,-0.0763,36,-0.3246
ENSG00000134748,PRPF38A,83,0.90165,83,0.77304,36,-0.5700,30,-1.1303,51,-0.0390,63,0.31444
ENSG00000134744,TUT4,132,0.86549,294,2.25897,50,-0.8244,31,-1.9343,63,-0.4673,49,-0.8538
ENSG00000162377,COA7,12,-1.2329,28,0.12673,36,0.54547,31,0.51942,29,0.22003,13,-0.9922
ENSG00000162378,ZYG11B,71,-1.2499,103,-0.5822,241,0.78773,191,0.63405,118,-0.3715,131,-0.2170
ENSG00000121310,ECHDC2,18,-0.1200,82,2.62296,10,-0.9985,5,-2.4919,2,-3.0180,47,1.46294
ENSG00000116171,SCP2,100,0.07259,92,-0.0649,93,-0.0456,90,-0.1454,97,0.01764,117,0.31517
ENSG00000162384,CZIB,57,0.23048,55,0.13420,26,-0.9967,57,0.27984,38,-0.4584,45,-0.1743
ENSG00000162385,MAGOH,20,-0.1335,15,-0.5538,13,-0.8019,28,0.64251,11,-0.9447,26,0.28968
ENSG00000157193,LRP8,12,-2.0567,70,0.77469,122,1.78715,35,-0.4845,45,0.03570,35,-0.3254
ENSG00000058799,YIPF1,12,-0.9069,23,0.16332,23,0.17466,25,0.47697,13,-0.6849,24,0.21626
ENSG00000081870,HSPB11,21,-0.4732,16,-0.8198,14,-0.9879,40,1.00467,14,-1.0649,31,0.18973
ENSG00000116209,TMEM59,311,0.76931,104,-1.0809,191,-0.1347,216,0.08607,156,-0.4546,146,-0.5617
ENSG00000116205,TCEANC2,29,1.25549,30,1.10524,17,0.15625,6,-1.6517,18,0.24293,5,-1.7546
ENSG00000116221,MRPL37,26,-1.2821,23,-1.3581,38,-0.6062,86,1.22807,58,0.05967,47,-0.2806
ENSG00000157216,SSBP3,113,-1.1387,210,-0.0972,258,0.24001,255,0.34019,313,0.55707,200,-0.1723
ENSG00000243725,TTC4,20,-0.1172,46,1.27898,26,0.32480,22,0.04968,4,-2.4592,11,-1.0763
ENSG00000116133,DHCR24,297,0.70282,105,-1.0433,173,-0.2689,266,0.69170,66,-1.7362,50,-2.1496
ENSG00000162402,USP24,31,-0.0522,61,1.11494,10,-1.7203,27,-0.3315,13,-1.3406,60,1.08539
ENSG00000162407,PLPP3,221,0.91034,219,0.75787,116,-0.2763,19,-3.4643,28,-2.4204,500,2.34506
ENSG00000162409,PRKAA2,18,-1.7698,49,-0.1551,111,1.19570,65,0.45152,42,-0.4190,46,-0.2679
ENSG00000162600,OMA1,24,1.27985,28,1.38578,10,-0.2750,5,-1.6257,11,-0.1399,5,-1.2750
ENSG00000162601,MYSM1,60,-0.0790,118,1.03564,81,0.40176,56,-0.2988,57,-0.1676,34,-0.9716
ENSG00000177606,JUN,101,0.45793,181,1.41032,86,0.12980,62,-0.5599,18,-2.2163,58,-0.4914
ENSG00000134709,HOOK1,5,-3.2460,38,-0.1355,107,1.64876,54,0.69088,19,-1.1937,24,-0.8146
ENSG00000134716,CYP2J2,39,2.21869,33,1.40969,4,-1.8997,3,-2.6449,0,-5.3708,15,0.09898
ENSG00000162599,NFIA,489,1.31204,625,1.54338,403,0.75105,37,-3.4054,146,-0.8679,251,-0.0283
ENSG00000162604,TM2D1,49,-0.1084,50,-0.0431,49,-0.0850,58,0.28072,35,-0.5918,53,0.05468
ENSG00000162607,USP1,120,1.33523,76,0.33593,101,0.80625,34,-1.2163,40,-0.6675,24,-1.4455
ENSG00000116641,DOCK7,38,0.00301,105,1.77534,12,-1.7021,24,-0.9480,14,-1.4452,74,1.12511
ENSG00000125703,ATG4C,118,2.19468,35,-0.3478,51,0.23438,17,-1.8025,34,-0.3810,13,-1.7790
ENSG00000079739,PGM1,31,-0.2120,17,-1.1304,20,-0.8797,40,0.38019,19,-0.9242,69,1.14589
ENSG00000158966,CACHD1,10,-0.8273,48,1.88731,10,-0.6667,12,-0.6428,0,-4.7851,35,1.31484
ENSG00000162434,JAK1,88,0.16104,79,-0.0302,76,-0.0849,77,-0.0899,89,0.15803,75,-0.1131
ENSG00000162433,AK4,45,-0.2377,61,0.25512,87,0.86424,35,-0.8340,32,-0.7210,106,1.20947
ENSG00000116675,DNAJC6,313,0.00669,150,-1.1351,436,0.54627,357,0.33976,283,-0.1557,197,-0.7199
ENSG00000213625,LEPROT,66,1.32539,37,0.11021,14,-1.3698,16,-1.4666,23,-0.5957,70,1.20285
ENSG00000184588,PDE4B,136,1.14662,89,0.25373,124,0.80858,44,-1.1394,58,-0.4219,42,-0.9350
ENSG00000118473,SGIP1,74,-1.0286,163,0.29974,294,1.32067,155,0.34027,58,-1.3100,71,-0.9984
ENSG00000198160,MIER1,97,0.77986,98,0.68925,93,0.59574,42,-0.9086,49,-0.4206,42,-0.6706
ENSG00000142864,SERBP1,335,0.59955,246,0.01513,277,0.20808,214,-0.3030,186,-0.4276,203,-0.2872
ENSG00000116717,GADD45A,18,-1.0117,34,0.03559,44,0.47427,34,0.10919,22,-0.6420,56,0.87173
ENSG00000172380,GNG12,43,1.35295,50,1.38324,4,-2.3721,2,-3.6142,9,-1.3639,61,1.74633
ENSG00000116729,WLS,59,-0.2117,133,1.16402,77,0.23113,37,-1.2035,45,-0.6175,144,1.30773
ENSG00000033122,LRRC7,17,-2.1347,113,0.95209,113,0.94766,80,0.60736,23,-1.5339,33,-1.0216
ENSG00000066557,LRRC40,18,-0.6667,42,0.78573,33,0.34498,31,0.41623,13,-1.0178,15,-0.8862
ENSG00000116754,SRSF11,415,0.61751,726,1.52434,386,0.41301,211,-0.7620,121,-1.3976,87,-1.8924
ENSG00000118454,ANKRD13C,37,-0.2083,21,-1.0422,68,0.81813,50,0.46035,29,-0.5387,24,-0.8613
ENSG00000132485,ZRANB2,214,0.18813,330,0.88837,266,0.52313,170,-0.3008,139,-0.5181,90,-1.1753
ENSG00000172260,NEGR1,88,-2.3061,328,-0.1861,601,0.81199,527,1.00699,298,-0.3359,170,-1.1993
ENSG00000178965,ERICH3,19,-2.6438,114,0.20937,338,2.18134,110,0.22960,41,-1.3884,33,-1.6958
ENSG00000116791,CRYZ,8,-0.7094,9,-0.4468,5,-1.2555,17,0.83561,12,-0.1102,14,0.16673
ENSG00000162623,TYW3,52,0.15309,51,0.11357,80,0.86319,44,-0.1743,36,-0.4488,29,-0.7898
ENSG00000117054,ACADM,64,0.16423,42,-0.5147,57,-0.0196,59,0.02199,59,0.02664,61,0.07666
ENSG00000137955,RABGGTB,53,0.32789,24,-0.9248,10,-2.2162,53,0.42679,47,0.10110,46,0.05381
ENSG00000184005,ST6GALNAC3,39,2.67409,6,-0.9851,6,-1.0501,5,-1.8495,6,-1.1506,10,-0.4047
ENSG00000117069,ST6GALNAC5,1,-5.4871,0,-5.4665,2,-3.8750,84,3.31397,33,-0.2396,11,-1.8706
ENSG00000142892,PIGK,42,0.37665,15,-1.2661,51,0.66626,36,0.13203,30,-0.1760,16,-1.1021
ENSG00000154027,AK5,178,-0.8932,271,-0.1573,766,1.62705,332,0.25726,137,-1.2148,138,-1.2006
ENSG00000036549,AC118549.1,68,1.07548,84,1.29665,51,0.42412,16,-1.7097,31,-0.3681,24,-0.7441
ENSG00000077254,USP33,83,-0.5759,97,-0.2727,181,0.73570,130,0.29865,126,0.13753,65,-0.8902
ENSG00000180488,MIGA1,212,0.48322,162,-0.0185,231,0.56417,145,-0.2823,150,-0.1385,90,-0.9238
ENSG00000162613,FUBP1,57,-0.1012,122,1.17948,83,0.50414,51,-0.3790,59,-0.0341,22,-1.5315
ENSG00000162616,DNAJB4,34,0.11756,23,-0.5167,31,-0.0342,38,0.41447,24,-0.4464,23,-0.5439
ENSG00000137959,IFI44L,51,1.55648,74,2.01339,3,-3.0083,3,-3.5562,30,0.36606,17,-0.4741
ENSG00000117114,ADGRL2,0,-4.9575,15,-0.7247,9,-1.3463,46,2.43277,11,-1.1348,13,-0.8944
ENSG00000137941,TTLL7,1035,1.56645,746,0.70550,788,0.79956,232,-1.4999,227,-1.1810,105,-2.3280
ENSG00000142875,PRKACB,368,-0.2848,294,-0.6094,521,0.29944,561,0.69115,299,-0.5819,234,-0.9589
ENSG00000117133,RPF1,24,-0.3841,28,-0.1232,18,-0.8056,41,0.84876,18,-0.7523,24,-0.3646
ENSG00000174021,GNG5,35,0.27562,29,-0.0801,23,-0.4041,14,-1.4643,32,0.08661,90,1.91291
ENSG00000117155,SSX2IP,27,-2.7548,133,-0.2194,231,0.67651,219,1.00306,139,-0.1461,96,-0.7207
ENSG00000162642,C1orf52,47,-0.4201,72,0.29950,93,0.71355,65,0.18853,26,-1.3009,56,-0.1111
ENSG00000153904,DDAH1,125,-0.9172,229,0.10962,276,0.41356,219,0.05716,166,-0.3998,342,0.77661
ENSG00000142871,CCN1,16,0.35019,39,1.82976,4,-1.7602,4,-2.1525,2,-2.6737,41,1.91941
ENSG00000117174,ZNHIT6,73,0.71387,62,0.34163,64,0.40071,35,-0.7944,62,0.33810,28,-0.8770
ENSG00000122417,ODF2L,45,-1.0146,179,1.30328,123,0.64349,90,0.21350,36,-1.2860,39,-1.1646
ENSG00000097033,SH3GLB1,136,1.54132,91,0.56224,60,-0.1112,31,-1.4898,41,-0.7046,57,-0.1864
ENSG00000183291,SELENOF,132,0.56839,35,-1.5661,71,-0.4817,105,0.19235,79,-0.3216,103,0.08824
ENSG00000153936,HS2ST1,21,-0.7656,22,-0.6620,20,-0.7924,44,0.73621,19,-0.8251,54,0.78518
ENSG00000143013,LMO4,181,-2.3888,562,-0.5498,886,0.16960,1208,1.20523,683,-0.2455,648,-0.3292
ENSG00000065243,PKN2,82,1.05776,120,1.58034,51,0.11106,19,-1.7686,39,-0.3309,27,-0.8956
ENSG00000137947,GTF2B,22,-0.1848,12,-1.0641,12,-1.1132,38,1.34402,4,-2.5619,18,-0.4891
ENSG00000137944,KYAT3,10,-1.4170,26,0.20643,24,0.07554,30,0.72278,14,-0.7414,25,0.15012
ENSG00000213516,RBMXL1,39,1.01008,33,0.60167,20,-0.1934,17,-0.6104,11,-1.0650,18,-0.3954
ENSG00000197147,LRRC8B,98,-0.2275,105,-0.0988,144,0.41697,133,0.45474,83,-0.4627,54,-1.1146
ENSG00000171488,LRRC8C,17,0.33958,8,-0.9082,6,-1.1943,16,0.19303,9,-0.7333,24,0.80252
ENSG00000171492,LRRC8D,116,1.81581,23,-1.1668,84,0.88266,27,-1.2383,34,-0.5707,12,-2.1290
ENSG00000162664,ZNF326,156,0.95476,184,1.09953,108,0.20191,51,-1.2840,86,-0.1712,60,-0.7189
ENSG00000233593,LINC02609,17,-0.3639,6,-1.8082,1,-4.2496,30,0.92234,27,0.36233,25,0.26244
ENSG00000122482,ZNF644,210,1.52205,134,0.47471,102,0.02896,47,-1.5169,95,-0.0873,63,-0.7276
ENSG00000069702,TGFBR3,17,0.51425,15,0.23913,11,-0.2333,6,-1.6018,0,-5.8273,47,2.29301
ENSG00000172031,EPHX4,0,-9.3574,1,-3.9041,8,-1.7489,59,3.50606,3,-3.0385,17,-0.7115
ENSG00000189195,BTBD8,103,-1.9198,328,-0.0329,435,0.42677,507,1.20431,196,-0.8375,153,-1.2086
ENSG00000174842,GLMN,6,-1.8529,5,-1.9206,24,0.44211,28,1.13135,15,-0.3064,18,-0.0064
ENSG00000122484,RPAP2,70,-0.5565,226,1.45152,180,1.03598,68,-0.7630,82,-0.2637,67,-0.5763
ENSG00000067208,EVI5,154,1.14592,139,0.77676,75,-0.2189,46,-1.2917,102,0.26011,56,-0.6694
ENSG00000122406,RPL5,679,0.47440,297,-0.8943,380,-0.5144,443,-0.3920,765,0.61320,692,0.44613
ENSG00000154511,DIPK1A,53,0.64955,25,-0.6417,32,-0.2490,43,0.34080,22,-0.7931,18,-1.1312
ENSG00000143033,MTF2,52,0.44334,131,2.04999,43,0.05836,27,-0.8729,10,-2.0505,14,-1.6371
ENSG00000117500,TMED5,52,0.97483,38,0.32219,24,-0.4183,21,-0.8134,12,-1.4813,50,0.76147
ENSG00000117505,DR1,43,-0.2696,79,0.72589,61,0.31233,46,-0.2220,50,-0.0197,45,-0.1804
ENSG00000137942,FNBP1L,22,-0.3792,60,1.29861,72,1.62047,13,-1.5165,29,0.04634,22,-0.4020
ENSG00000067334,DNTTIP2,106,0.24720,86,-0.1225,121,0.43195,82,-0.2860,97,0.06698,84,-0.1597
ENSG00000023909,GCLM,27,-0.2106,30,-0.0043,22,-0.5240,35,0.37096,32,0.06782,25,-0.2846
ENSG00000137962,ARHGAP29,16,-0.7479,46,0.98039,6,-2.0358,27,0.15376,39,0.70113,22,-0.2508
ENSG00000117528,ABCD3,88,1.00017,76,0.60590,53,0.01336,33,-0.9689,34,-0.6784,54,0.03462
ENSG00000117525,F3,22,-0.6415,70,1.32923,18,-0.8803,7,-2.6987,4,-3.1444,155,3.06121
ENSG00000117519,CNN3,129,0.82276,106,0.37861,110,0.43581,32,-1.8653,53,-0.7197,185,1.33242
ENSG00000172339,ALG14,15,0.44321,14,0.22619,5,-1.3981,16,0.73009,2,-2.5720,5,-1.1597
ENSG00000152078,TLCD4,29,-0.7290,39,-0.2445,70,0.72825,47,0.07262,40,-0.1767,57,0.37703
ENSG00000122481,RWDD3,20,0.45572,27,0.92765,22,0.55652,8,-1.1784,10,-0.6935,21,0.52595
ENSG00000228971,LINC02607,2,-2.9985,21,0.12025,75,2.48700,18,-0.1330,7,-1.5697,12,-0.7021
ENSG00000117569,PTBP2,84,0.44438,39,-0.8095,98,0.65803,73,0.27648,26,-1.4100,33,-1.0629
ENSG00000188641,DPYD,28,1.85012,27,1.39483,20,0.92841,3,-2.3645,0,-3.7330,0,-5.5408
ENSG00000117598,PLPPR5,6,-2.0973,15,-0.6831,43,1.03005,25,0.18831,36,0.71677,25,0.13933
ENSG00000117600,PLPPR4,12,-3.0115,83,0.06175,228,1.82946,94,0.41512,45,-0.9085,45,-0.8938
ENSG00000162688,AGL,50,0.02225,90,0.97316,59,0.26732,32,-0.9584,51,0.03106,72,0.58778
ENSG00000117620,SLC35A3,29,0.38110,50,1.25280,40,0.87067,15,-0.8956,17,-0.4906,9,-1.4495
ENSG00000156875,MFSD14A,40,0.29214,37,0.13030,59,0.92912,30,-0.2987,16,-1.0892,27,-0.3252
ENSG00000122435,TRMT13,68,1.89950,79,1.82388,29,0.05466,4,-3.4103,11,-1.4480,9,-1.6807
ENSG00000137992,DBT,45,-0.2458,79,0.71304,74,0.60267,40,-0.5342,63,0.31697,46,-0.1570
ENSG00000224616,RTCA-AS1,34,0.45092,115,2.74001,28,0.06760,6,-2.5580,12,-1.2317,18,-0.6046
