Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to13,Feature log2 fold change topic 7to13
ENSG00000117862,TXNDC12,34,-0.1803,29,-0.3903,76,1.14663,6,-2.5373,39,0.13127
ENSG00000134717,BTF3L4,59,-0.5403,75,-0.1065,54,-0.6053,41,-1.0036,99,0.76886
ENSG00000157077,ZFYVE9,33,-0.9139,34,-0.7244,18,-1.6798,56,0.03399,73,1.07412
ENSG00000134748,PRPF38A,61,0.28737,74,0.54766,67,0.38231,96,0.96919,37,-0.8970
ENSG00000134744,TUT4,63,-0.3793,79,0.02926,182,1.39807,209,1.64451,50,-1.1316
ENSG00000162377,COA7,18,-0.8310,5,-2.4008,25,-0.2376,48,0.80037,35,0.65434
ENSG00000162378,ZYG11B,127,-0.5885,117,-0.6314,97,-0.9119,191,0.11950,216,0.71659
ENSG00000116171,SCP2,105,-0.0557,103,-0.0796,177,0.78050,97,-0.1809,103,-0.1691
ENSG00000162384,CZIB,46,-0.3419,58,0.07332,52,-0.0983,26,-1.1318,64,0.47863
ENSG00000162385,MAGOH,39,0.17971,17,-1.0524,38,0.13390,6,-2.5821,40,0.42447
ENSG00000157193,LRP8,36,-0.5662,34,-0.5572,55,0.17310,106,1.23758,48,-0.0617
ENSG00000081870,HSPB11,34,-0.1644,18,-1.0637,20,-0.8864,22,-0.7488,45,0.73533
ENSG00000116209,TMEM59,149,-0.3854,225,0.31766,203,0.15327,123,-0.6170,199,0.25982
ENSG00000116221,MRPL37,38,-0.6439,33,-0.7693,40,-0.4761,36,-0.6323,69,0.89689
ENSG00000157216,SSBP3,270,0.18009,207,-0.2603,192,-0.3771,341,0.52381,234,-0.1416
ENSG00000116133,DHCR24,55,-1.2836,80,-0.5801,85,-0.4884,71,-0.7555,159,1.24484
ENSG00000162402,USP24,38,-0.1256,39,-0.0911,90,1.28039,63,0.67048,32,-0.6506
ENSG00000162407,PLPP3,376,2.17521,202,0.46317,180,0.28462,79,-0.9789,52,-2.3249
ENSG00000162409,PRKAA2,32,-1.4042,22,-1.7962,96,0.42869,132,0.94580,87,0.58014
ENSG00000162601,MYSM1,31,-1.1067,68,0.19435,37,-0.7219,118,1.09443,66,0.31177
ENSG00000177606,JUN,63,-1.0833,68,-0.8500,457,2.33576,59,-1.0678,109,-0.2371
ENSG00000134709,HOOK1,27,-1.1143,17,-1.6113,14,-1.9686,92,0.92969,66,0.95836
ENSG00000162599,NFIA,294,0.47230,650,1.72711,590,1.55143,296,0.39262,83,-2.2682
ENSG00000162604,TM2D1,53,-0.2751,87,0.53261,65,0.08321,54,-0.2240,63,0.04411
ENSG00000162607,USP1,44,-0.0238,107,1.42315,29,-0.6632,60,0.45549,36,-0.5881
ENSG00000116641,DOCK7,58,0.48177,51,0.20984,116,1.56045,55,0.32780,27,-1.2777
ENSG00000125703,ATG4C,19,-0.5029,89,2.09006,55,1.21099,23,-0.1934,16,-1.2196
ENSG00000079739,PGM1,71,0.88169,28,-0.7330,45,-0.0322,36,-0.3671,39,-0.4523
ENSG00000162434,JAK1,69,-0.5754,90,-0.0874,176,0.98058,78,-0.3196,99,0.10142
ENSG00000162433,AK4,159,1.44654,54,-0.6302,57,-0.5488,61,-0.4469,58,-0.8825
ENSG00000116675,DNAJC6,169,-1.0863,293,-0.1110,81,-2.0418,309,-0.0265,414,1.06313
ENSG00000213625,LEPROT,88,0.56840,69,0.07517,230,2.13019,52,-0.3472,34,-1.5662
ENSG00000184588,PDE4B,71,-0.3390,140,0.77644,96,0.18074,82,-0.0720,83,-0.0859
ENSG00000118473,SGIP1,84,-0.9267,101,-0.5261,106,-0.4526,212,0.63205,168,0.59034
ENSG00000198160,MIER1,38,-0.8375,100,0.76838,68,0.14318,71,0.21775,64,0.12158
ENSG00000142864,SERBP1,199,-0.4720,394,0.67401,257,-0.0074,275,0.09813,262,0.04598
ENSG00000116717,GADD45A,21,-0.8928,54,0.69531,44,0.34001,8,-2.2216,41,0.53954
ENSG00000172380,GNG12,43,1.15892,65,1.60083,63,1.54402,18,-0.4343,6,-2.7998
ENSG00000116729,WLS,99,0.67033,45,-0.6888,131,0.98858,101,0.56084,49,-0.9511
ENSG00000033122,LRRC7,59,-0.6796,48,-0.8860,30,-1.5701,178,1.16858,99,0.44744
ENSG00000066557,LRRC40,14,-1.4576,16,-1.1348,28,-0.2980,48,0.56360,44,0.94433
ENSG00000116754,SRSF11,202,-0.7097,541,0.94521,461,0.68026,1095,2.22043,173,-1.3821
ENSG00000118454,ANKRD13C,27,-0.9217,15,-1.6996,27,-0.8117,83,0.95131,56,0.69724
ENSG00000132485,ZRANB2,114,-1.0047,278,0.49486,254,0.35319,335,0.79931,204,0.02048
ENSG00000172260,NEGR1,244,-0.9038,232,-0.8631,95,-2.1789,499,0.31829,535,1.04020
ENSG00000178965,ERICH3,48,-1.0370,40,-1.1542,41,-1.1152,229,1.61256,96,0.33998
ENSG00000162623,TYW3,36,-0.5375,84,0.87289,27,-0.8591,47,-0.0613,52,0.23397
ENSG00000117054,ACADM,69,0.07311,80,0.29003,39,-0.8209,82,0.32857,65,-0.0614
ENSG00000137955,RABGGTB,46,0.15058,58,0.49325,32,-0.4384,51,0.26919,39,-0.2454
ENSG00000117069,ST6GALNAC5,26,-0.9441,1,-5.0646,3,-3.7252,12,-1.8692,69,2.10711
ENSG00000142892,PIGK,16,-1.4484,36,-0.0540,45,0.26226,21,-0.9041,49,0.95330
ENSG00000154027,AK5,114,-1.3056,172,-0.5312,66,-1.9709,96,-1.4016,356,1.65336
ENSG00000036549,AC118549.1,27,-0.1695,36,0.33624,20,-0.5988,55,1.01746,27,-0.2354
ENSG00000077254,USP33,60,-1.1516,104,-0.1729,98,-0.2730,203,0.89030,133,0.44656
ENSG00000180488,MIGA1,61,-1.3123,180,0.50260,76,-0.8349,121,-0.1289,164,0.80699
ENSG00000162613,FUBP1,46,-0.5747,51,-0.3148,70,0.17169,112,0.92090,64,0.05239
ENSG00000162616,DNAJB4,35,-0.3658,35,-0.2870,57,0.45588,31,-0.5058,47,0.29799
ENSG00000117114,ADGRL2,25,-0.6732,11,-1.7520,29,-0.3107,35,-0.0291,46,0.85888
ENSG00000137941,TTLL7,117,-1.6189,903,1.82420,120,-1.4090,394,0.40562,313,0.08652
ENSG00000142875,PRKACB,271,-0.9356,331,-0.5143,203,-1.2496,378,-0.3110,611,1.08691
ENSG00000117133,RPF1,31,-0.4702,55,0.45883,31,-0.3983,30,-0.4500,46,0.37622
ENSG00000174021,GNG5,99,1.39843,52,0.01954,177,2.09760,19,-1.4519,18,-2.3327
ENSG00000117155,SSX2IP,137,-0.6723,79,-1.4024,54,-1.9564,172,-0.2379,270,1.16889
ENSG00000162642,C1orf52,46,-0.5454,56,-0.1630,33,-0.9459,34,-0.8878,78,0.83645
ENSG00000153904,DDAH1,439,1.04156,264,-0.0094,187,-0.5380,165,-0.7282,216,-0.5726
ENSG00000117174,ZNHIT6,38,-0.4258,102,1.21016,75,0.69200,83,0.85079,36,-0.7684
ENSG00000122417,ODF2L,43,-1.0345,57,-0.4927,113,0.57323,183,1.38131,77,-0.0625
ENSG00000097033,SH3GLB1,61,-0.1405,129,1.06790,174,1.59399,66,-0.0163,44,-1.0510
ENSG00000183291,SELENOF,88,-0.3558,159,0.62997,119,0.17001,60,-0.8680,112,0.16356
ENSG00000153936,HS2ST1,51,0.27341,34,-0.3934,40,-0.1716,81,0.97006,38,-0.4246
ENSG00000143013,LMO4,765,-0.6214,492,-1.2021,566,-0.9916,776,-0.5140,1420,1.04493
ENSG00000065243,PKN2,38,-0.2819,96,1.25456,93,1.20692,74,0.82067,28,-1.1370
ENSG00000137947,GTF2B,27,-0.1988,26,-0.2364,14,-1.0999,13,-1.2857,37,0.71048
ENSG00000137944,KYAT3,16,-0.5782,5,-2.0683,16,-0.5093,8,-1.5509,31,1.21433
ENSG00000213516,RBMXL1,20,-0.2323,39,0.88661,19,-0.2283,31,0.49375,20,-0.2705
ENSG00000197147,LRRC8B,74,-0.8349,108,-0.1603,37,-1.7667,124,0.06388,152,0.88237
ENSG00000171492,LRRC8D,17,-1.0868,68,1.15126,25,-0.4372,34,0.05402,36,0.25785
ENSG00000162664,ZNF326,51,-0.6663,194,1.57846,80,0.11264,147,1.09052,56,-0.7572
ENSG00000233593,LINC02609,41,0.51605,8,-1.9532,2,-3.5236,13,-1.2542,37,0.59373
ENSG00000122482,ZNF644,74,-0.2749,154,0.93358,89,0.04745,119,0.50429,77,-0.3436
ENSG00000172031,EPHX4,19,-1.1443,1,-4.7913,23,-0.7135,9,-2.1033,56,1.87057
ENSG00000189195,BTBD8,159,-1.7738,171,-1.4870,105,-2.2010,354,-0.3947,690,1.89846
ENSG00000174842,GLMN,25,-0.1690,9,-1.6813,26,-0.0815,36,0.46717,29,0.28928
ENSG00000122484,RPAP2,61,-0.7234,115,0.35092,92,-0.0057,187,1.14015,89,-0.1164
ENSG00000067208,EVI5,80,-0.0249,134,0.78775,34,-1.3036,117,0.56638,76,-0.1992
ENSG00000122406,RPL5,728,0.30728,797,0.39545,753,0.30471,459,-0.4658,553,-0.3363
ENSG00000154511,DIPK1A,19,-1.0512,32,-0.1811,36,0.01795,27,-0.4042,44,0.78641
ENSG00000143033,MTF2,21,-0.9486,30,-0.2774,62,0.85436,81,1.28696,34,-0.2153
ENSG00000117500,TMED5,32,-0.3047,70,0.99170,42,0.18697,26,-0.5758,37,-0.0905
ENSG00000117505,DR1,40,-0.3671,44,-0.1343,82,0.84578,33,-0.5863,50,0.11319
ENSG00000137942,FNBP1L,26,-0.1024,38,0.47666,33,0.25180,83,1.82323,18,-1.0544
ENSG00000067334,DNTTIP2,64,-0.6614,88,-0.0877,57,-0.7561,53,-0.8473,117,0.84241
ENSG00000023909,GCLM,23,-0.9855,39,-0.0650,55,0.47455,76,1.00821,41,0.05147
ENSG00000137962,ARHGAP29,26,-1.1451,21,-1.3260,260,2.92362,91,0.91587,31,-1.2757
ENSG00000117528,ABCD3,48,0.05473,89,1.02952,49,0.06666,33,-0.5218,42,-0.3267
ENSG00000117525,F3,146,2.06703,42,-0.5432,130,1.25098,19,-1.7061,22,-2.2355
ENSG00000117519,CNN3,193,0.82730,197,0.69004,301,1.40335,49,-1.4594,77,-1.2829
ENSG00000152078,TLCD4,63,0.16139,34,-0.7979,34,-0.7805,28,-1.0768,66,0.47632
ENSG00000117569,PTBP2,39,-0.7646,63,0.08087,49,-0.3174,60,0.00692,70,0.53909
ENSG00000117598,PLPPR5,21,-0.7044,3,-3.1346,5,-2.6979,55,0.87465,41,0.93123
ENSG00000117600,PLPPR4,63,-1.0120,34,-1.8076,34,-1.7700,71,-0.7058,162,1.56022
ENSG00000162688,AGL,32,-0.6078,75,0.78054,53,0.22970,67,0.61647,43,-0.1762
ENSG00000117620,SLC35A3,13,-1.0791,37,0.66107,41,0.82953,48,1.09507,21,-0.3429
ENSG00000156875,MFSD14A,28,-0.6741,26,-0.7206,73,0.90353,59,0.55993,42,0.06324
ENSG00000137992,DBT,59,0.00704,84,0.56451,34,-0.8137,78,0.44129,56,-0.1546
ENSG00000137996,RTCA,25,-1.0296,33,-0.4881,54,0.26164,32,-0.5462,57,0.80574
ENSG00000162694,EXTL2,31,-1.3621,10,-2.7476,40,-0.8180,57,-0.2803,98,1.55274
ENSG00000170989,S1PR1,91,1.40902,44,-0.1054,157,2.05030,35,-0.4503,15,-2.5036
ENSG00000118733,OLFM3,25,-1.9178,3,-4.5848,10,-3.0915,56,-0.5396,127,2.38553
ENSG00000185946,RNPC3,89,-0.1167,170,0.93053,121,0.38052,343,2.19915,48,-1.6457
ENSG00000162631,NTNG1,15,-1.2105,0,-8.4030,20,-0.6624,13,-1.3309,47,1.80405
ENSG00000162636,FAM102B,29,-0.8455,17,-1.4989,31,-0.6603,25,-0.9815,66,1.26950
ENSG00000134186,PRPF38B,82,-0.5166,218,1.11879,263,1.43903,333,1.87195,52,-1.7662
ENSG00000116266,STXBP3,32,-0.8830,183,2.08349,51,-0.0696,29,-0.9319,48,-0.3166
ENSG00000121957,GPSM2,41,0.45225,67,1.15255,54,0.80904,37,0.18502,20,-1.1873
ENSG00000121940,CLCC1,25,-0.2225,53,0.97830,55,1.04796,18,-0.7013,24,-0.4611
ENSG00000085433,WDR47,72,-1.0896,53,-1.4101,58,-1.2784,125,-0.1225,186,1.29965
ENSG00000197780,TAF13,115,0.00512,104,-0.1557,50,-1.2648,117,0.02747,125,0.28599
ENSG00000215717,TMEM167B,27,-0.6994,55,0.49167,54,0.45336,31,-0.4064,43,0.22915
ENSG00000031698,SARS,155,-0.7302,163,-0.5552,89,-1.4659,201,-0.2367,304,0.98532
ENSG00000143126,CELSR2,87,-0.3072,62,-0.7729,67,-0.6534,137,0.44831,116,0.39840
ENSG00000134222,PSRC1,15,-0.7841,33,0.55456,22,-0.0875,4,-2.6577,29,0.71420
ENSG00000134243,SORT1,101,-0.8795,277,0.80725,216,0.40296,114,-0.5831,180,0.24677
ENSG00000143106,PSMA5,43,-0.9864,45,-0.8119,49,-0.6548,24,-1.7321,106,1.35063
ENSG00000181754,AMIGO1,24,-0.6093,1,-4.8089,29,-0.2802,29,-0.2406,45,1.01798
ENSG00000065135,GNAI3,36,0.37229,21,-0.4936,37,0.34287,70,1.41011,21,-0.8827
ENSG00000116337,AMPD2,109,0.99262,23,-1.5990,80,0.27218,64,-0.0819,54,-0.5995
ENSG00000168765,GSTM4,29,0.03418,11,-1.4864,75,1.56784,24,-0.3082,25,-0.3670
ENSG00000134202,GSTM3,142,0.27940,56,-1.1797,124,0.01168,63,-1.0203,133,0.24705
ENSG00000168710,AHCYL1,878,1.12846,720,0.54322,493,-0.0590,439,-0.2361,338,-1.0808
ENSG00000143093,STRIP1,31,-0.1078,12,-1.4174,36,0.17720,41,0.37054,34,0.17608
ENSG00000197106,SLC6A17,67,-0.9286,25,-2.2497,59,-1.0120,194,0.83871,144,0.84686
ENSG00000116396,KCNC4,45,0.66781,11,-1.5618,13,-1.2976,42,0.42818,31,-0.1290
ENSG00000134248,LAMTOR5,150,0.00525,107,-0.5120,120,-0.3398,58,-1.4279,173,0.49340
ENSG00000177301,KCNA2,67,-1.1611,21,-2.6820,66,-1.0296,138,0.08866,181,1.34934
ENSG00000259834,AL365361.1,19,-0.6169,14,-1.0070,6,-2.1474,51,1.01498,32,0.57012
ENSG00000121931,LRIF1,26,-0.3794,39,0.29034,32,0.00883,29,-0.1505,34,0.20146
ENSG00000134255,CEPT1,17,-1.1058,44,0.50248,19,-0.7583,45,0.56030,36,0.45755
ENSG00000116459,ATP5PB,158,-0.6851,198,-0.2456,173,-0.4525,137,-0.8067,291,0.82687
ENSG00000116473,RAP1A,54,-0.2336,140,1.34860,124,1.13811,45,-0.4758,47,-0.7466
ENSG00000197852,INKA2,45,0.24775,10,-1.9617,51,0.38926,23,-0.8218,42,0.20179
ENSG00000171385,KCND3,101,-0.0190,30,-1.8460,35,-1.5952,127,0.33285,119,0.52739
ENSG00000143079,CTTNBP2NL,20,-0.8348,41,0.38078,119,2.20727,23,-0.4939,26,-0.6621
ENSG00000116489,CAPZA1,55,-0.2291,71,0.20494,87,0.52050,50,-0.3240,62,0.00539
ENSG00000155366,RHOC,76,0.79101,21,-1.3649,245,2.78373,62,0.28953,16,-2.5110
ENSG00000081026,MAGI3,49,-0.5160,23,-1.5764,65,-0.0011,105,0.76290,72,0.35444
ENSG00000116793,PHTF1,21,-0.4609,4,-2.5778,26,-0.0553,83,1.89767,25,-0.2448
ENSG00000081019,RSBN1,37,-0.4918,53,0.12934,28,-0.8371,106,1.27194,47,-0.0574
ENSG00000163349,HIPK1,74,0.72798,47,-0.1538,67,0.40727,90,0.88301,35,-1.0173
ENSG00000197323,TRIM33,83,-0.3216,91,-0.1331,107,0.12236,164,0.79970,97,-0.0725
ENSG00000116752,BCAS2,50,-0.9712,63,-0.5108,19,-2.3084,61,-0.5544,121,1.30012
ENSG00000213281,NRAS,18,-0.7362,35,0.36271,52,1.01692,9,-1.6653,30,0.24750
ENSG00000009307,CSDE1,314,-0.3319,411,0.13871,437,0.23423,373,-0.0109,390,0.11293
ENSG00000052723,SIKE1,20,-0.3544,21,-0.2410,53,1.24749,45,0.98832,20,-0.5876
ENSG00000163399,ATP1A1,180,-2.1279,110,-2.6425,270,-1.3264,219,-1.6363,1040,2.44918
ENSG00000198162,MAN1A2,810,0.34678,1261,1.00431,374,-0.9089,917,0.48100,545,-0.6058
ENSG00000092621,PHGDH,142,1.94164,117,1.04393,98,0.75354,24,-1.3745,18,-2.5759
ENSG00000134250,NOTCH2,77,1.34520,52,0.37499,144,2.14652,26,-0.6947,11,-2.7084
ENSG00000265808,SEC22B,51,-0.6234,53,-0.5007,122,0.82488,37,-1.0164,83,0.44233
ENSG00000226067,LINC00623,25,0.10795,5,-2.2612,3,-2.8419,12,-1.0040,31,0.91319
ENSG00000171943,SRGAP2C,49,-0.6128,144,1.19226,160,1.37460,119,0.87423,47,-1.0160
ENSG00000232527,LINC02802,54,1.05909,16,-1.0472,6,-2.3718,15,-1.1958,32,-0.0742
ENSG00000196369,SRGAP2B,47,-0.4037,97,0.78065,119,1.13276,95,0.75763,45,-0.7360
ENSG00000162825,NBPF20,27,-0.4415,52,0.65316,39,0.20393,110,1.96652,23,-0.9905
ENSG00000265491,RNF115,78,0.10392,41,-0.8828,89,0.29161,101,0.49362,71,-0.1335
ENSG00000186141,POLR3C,14,-0.8652,16,-0.5832,26,0.16259,17,-0.5097,29,0.76876
ENSG00000198483,ANKRD35,37,1.15160,13,-0.7385,20,-0.1057,7,-1.6631,18,-0.4828
ENSG00000131779,PEX11B,23,-0.8454,14,-1.5187,38,0.00243,8,-2.2557,52,1.24549
ENSG00000265241,RBM8A,111,-0.3750,203,0.63019,123,-0.1634,149,0.13523,138,0.03673
ENSG00000271601,LIX1L,28,0.46426,33,0.63222,61,1.64419,28,0.36547,12,-1.5191
ENSG00000272031,ANKRD34A,17,-1.1991,8,-2.2479,14,-1.4009,35,0.00195,50,1.43732
ENSG00000121851,POLR3GL,70,0.91473,81,0.94133,24,-0.9559,33,-0.4692,33,-0.7903
ENSG00000265972,TXNIP,29,-1.1495,152,1.59940,442,4.08679,13,-2.2215,8,-3.8338
ENSG00000178104,PDE4DIP,234,0.00068,165,-0.5340,233,-0.0022,410,0.90489,218,-0.2054
ENSG00000274265,AC245297.3,35,0.45754,71,1.56533,66,1.43054,33,0.31265,12,-1.9397
ENSG00000159164,SV2A,117,-1.4862,85,-1.7964,164,-0.8212,431,0.68536,373,1.11620
ENSG00000143368,SF3B4,15,-0.5413,20,-0.0454,35,0.81076,26,0.36619,20,-0.0499
ENSG00000264522,OTUD7B,33,0.52128,66,1.58570,40,0.73340,45,0.94341,11,-1.8922
ENSG00000136631,VPS45,44,0.01769,20,-1.1697,71,0.74726,43,-0.0426,44,-0.0272
ENSG00000023902,PLEKHO1,93,0.65652,46,-0.5566,79,0.26328,88,0.44157,53,-0.6129
ENSG00000143401,ANP32E,138,0.39254,192,0.85580,129,0.21210,173,0.69175,79,-0.9302
ENSG00000117362,APH1A,29,-0.1399,14,-1.1642,103,1.99249,36,0.22041,24,-0.7318
ENSG00000266472,MRPS21,187,-0.2296,149,-0.5376,170,-0.3349,116,-0.9188,251,0.59386
ENSG00000163125,RPRD2,54,0.10576,49,-0.0530,36,-0.5198,47,-0.1225,52,0.09966
ENSG00000143384,MCL1,43,-0.1558,65,0.51189,206,2.60897,40,-0.2367,24,-1.5954
ENSG00000143420,ENSA,431,0.24687,183,-1.1105,281,-0.4596,191,-1.0462,425,0.38898
ENSG00000143418,CERS2,16,-0.9363,127,2.74429,85,1.92205,12,-1.2432,11,-1.9480
ENSG00000197622,CDC42SE1,23,-0.2651,25,-0.1145,45,0.83633,40,0.64423,24,-0.3147
ENSG00000213190,MLLT11,247,-0.8099,77,-2.4334,169,-1.2715,205,-0.9786,554,1.47844
ENSG00000163156,SCNM1,21,-0.2593,28,0.23141,30,0.33296,19,-0.3366,25,0.08795
ENSG00000163159,VPS72,38,0.15034,36,0.03450,33,-0.0831,23,-0.6719,36,0.06094
ENSG00000159352,PSMD4,118,-0.4088,77,-0.9983,137,-0.1215,132,-0.1840,175,0.58364
ENSG00000143393,PI4KB,33,-0.4641,25,-0.8055,51,0.27518,35,-0.3299,50,0.49665
ENSG00000143416,SELENBP1,61,1.77530,25,-0.1762,53,1.02629,11,-1.3422,12,-1.8247
ENSG00000159377,PSMB4,132,-0.6551,127,-0.6188,158,-0.2898,94,-1.0783,243,0.90990
ENSG00000143442,POGZ,46,-0.6479,55,-0.2969,187,1.71981,142,1.23317,49,-0.8278
ENSG00000143376,SNX27,67,-0.1715,46,-0.7168,94,0.38397,111,0.65406,72,-0.0641
ENSG00000159409,CELF3,61,1.04418,9,-2.1150,23,-0.7182,55,0.65311,29,-0.6005
ENSG00000143436,MRPL9,23,-0.7983,36,0.00418,20,-0.8340,36,0.03809,43,0.68511
ENSG00000197956,S100A6,197,0.04402,92,-1.1153,589,1.88041,49,-2.0453,169,-0.3832
ENSG00000188643,S100A16,98,1.50677,79,0.75482,98,1.11734,18,-1.5322,21,-1.9219
ENSG00000189171,S100A13,369,1.39933,215,0.16938,284,0.61706,76,-1.4011,117,-1.2529
ENSG00000160678,S100A1,537,2.02645,238,0.09020,187,-0.2833,121,-0.9410,110,-1.7101
ENSG00000160679,CHTOP,40,-0.7899,74,0.27204,102,0.78910,86,0.51221,61,-0.0570
ENSG00000143553,SNAPIN,45,0.67341,14,-1.2595,56,0.88611,7,-2.2735,29,-0.2665
ENSG00000143621,ILF2,49,-0.3631,52,-0.2101,43,-0.5173,28,-1.1258,73,0.68262
ENSG00000143624,INTS3,28,-0.6989,11,-1.8966,108,1.58957,67,0.77948,38,-0.2427
ENSG00000143614,GATAD2B,55,-0.2007,51,-0.3048,101,0.78145,62,0.00399,60,-0.0641
ENSG00000198837,DENND4B,84,1.20116,26,-0.9246,52,0.14849,21,-1.2025,38,-0.6276
ENSG00000143543,JTB,171,0.17921,132,-0.2491,176,0.19592,89,-0.8570,159,0.06596
ENSG00000143545,RAB13,73,1.05559,86,1.08739,107,1.46663,21,-1.0693,19,-1.8845
ENSG00000177954,RPS27,2444,1.15677,2427,0.87641,1874,0.45435,751,-0.9600,844,-1.2902
ENSG00000143549,TPM3,403,0.03171,334,-0.2630,235,-0.7974,383,-0.0533,427,0.24491
ENSG00000143612,C1orf43,162,0.14971,183,0.31153,139,-0.1220,81,-0.9432,152,0.03162
ENSG00000143569,UBAP2L,57,-0.2515,53,-0.3149,80,0.33049,58,-0.1721,69,0.19733
ENSG00000143575,HAX1,55,-0.3096,17,-1.9774,76,0.25836,33,-1.0362,79,0.70066
ENSG00000160714,UBE2Q1,91,-0.3647,68,-0.7586,101,-0.1589,89,-0.3445,131,0.56443
ENSG00000160710,ADAR,131,-0.1566,84,-0.8110,244,0.85658,147,0.04694,141,-0.0362
ENSG00000143603,KCNN3,89,1.17102,99,1.08055,57,0.19900,21,-1.3025,31,-1.2636
ENSG00000163344,PMVK,104,0.76217,51,-0.5004,62,-0.2229,38,-0.9448,66,-0.2281
ENSG00000163346,PBXIP1,168,1.76089,31,-1.3426,218,1.74119,26,-1.5991,31,-2.0535
ENSG00000179085,DPM3,64,-0.0373,68,0.04458,66,0.00795,20,-1.7939,73,0.32579
ENSG00000163463,KRTCAP2,77,0.09630,96,0.43073,120,0.79854,56,-0.4095,64,-0.3925
ENSG00000173171,MTX1,18,-0.3207,16,-0.4688,13,-0.7973,13,-0.6947,26,0.70130
ENSG00000177628,GBA,38,-0.2794,33,-0.4402,22,-1.0626,28,-0.6959,54,0.71310
ENSG00000160767,FAM189B,32,0.29031,16,-0.8315,56,1.11414,20,-0.4960,25,-0.3479
ENSG00000116521,SCAMP3,33,-0.4933,44,0.00352,40,-0.1611,19,-1.2399,53,0.63146
ENSG00000160752,FDPS,75,-0.3331,56,-0.7363,99,0.15277,66,-0.4831,104,0.47761
ENSG00000160753,RUSC1,55,-0.6623,13,-2.6621,55,-0.5637,66,-0.2911,106,1.07302
ENSG00000116539,ASH1L,223,-0.4123,362,0.40760,248,-0.1819,480,0.86917,268,-0.1302
ENSG00000163374,YY1AP1,42,-0.1963,32,-0.5511,44,-0.0869,61,0.42441,49,0.15689
ENSG00000132676,DAP3,39,-0.2055,43,-0.0212,21,-1.0983,15,-1.5625,53,0.68822
ENSG00000116580,GON4L,42,0.12669,33,-0.2829,71,0.93249,113,1.74201,24,-1.2183
ENSG00000132718,SYT11,391,-0.7724,597,-0.0184,432,-0.5151,504,-0.2790,735,0.70394
ENSG00000132680,KHDC4,11,-1.4026,29,0.17716,45,0.91630,73,1.72995,22,-0.4565
ENSG00000116584,ARHGEF2,53,-0.5321,96,0.44443,65,-0.1598,62,-0.2348,79,0.30741
ENSG00000163479,SSR2,71,-0.1581,81,0.07779,109,0.54456,37,-1.1307,81,0.13863
ENSG00000160803,UBQLN4,75,0.77490,24,-1.1550,49,-0.0693,52,0.04417,45,-0.3840
ENSG00000116586,LAMTOR2,102,0.13129,51,-0.9366,106,0.17848,51,-0.9426,103,0.26240
ENSG00000160785,SLC25A44,31,-0.7098,13,-1.8786,56,0.29782,55,0.25110,55,0.60582
ENSG00000160781,PAQR6,218,0.95527,573,2.50416,88,-0.6819,110,-0.3376,51,-2.2225
ENSG00000198952,SMG5,20,-0.3585,23,-0.0990,43,0.91513,28,0.19410,23,-0.1337
ENSG00000163468,CCT3,79,-0.7973,105,-0.2451,106,-0.2331,84,-0.5827,153,0.78744
ENSG00000125462,C1orf61,1848,1.61672,855,-0.0625,1054,0.26757,432,-1.1009,526,-1.3207
ENSG00000116604,MEF2D,77,-0.3385,40,-1.2849,64,-0.5821,72,-0.4053,115,0.75552
ENSG00000163382,NAXE,94,0.17337,52,-0.7734,47,-0.9071,26,-1.7950,101,0.57480
ENSG00000160818,GPATCH4,91,0.41039,42,-0.8360,42,-0.8615,114,0.69701,69,-0.1792
ENSG00000132692,BCAN,259,0.86278,254,0.64525,389,1.36148,103,-0.7553,97,-1.3881
ENSG00000143314,MRPL24,51,0.13823,49,0.04596,77,0.76791,20,-1.3203,45,-0.1299
ENSG00000143321,HDGF,101,0.24005,90,0.01250,143,0.74850,69,-0.3879,79,-0.3485
ENSG00000143294,PRCC,29,-0.4701,25,-0.5800,19,-1.0284,22,-0.8272,48,0.89886
ENSG00000162706,CADM3,82,-1.0798,15,-3.3701,63,-1.3438,89,-0.8189,224,1.69628
ENSG00000177807,KCNJ10,285,1.69804,179,0.46510,185,0.52341,69,-1.0034,63,-1.7562
ENSG00000143315,PIGM,13,-1.1346,25,-0.0476,62,1.44533,44,0.86467,23,-0.2889
ENSG00000162728,KCNJ9,30,-0.8280,12,-2.0955,22,-1.1773,33,-0.5865,67,1.34875
ENSG00000162729,IGSF8,51,-1.0458,93,-0.0058,67,-0.4950,55,-0.7952,120,0.96477
ENSG00000018625,ATP1A2,1339,1.56072,338,-1.0170,1722,1.59615,382,-0.8328,299,-1.8459
ENSG00000162734,PEA15,758,0.56442,763,0.46272,558,-0.0300,389,-0.5874,488,-0.4439
ENSG00000132716,DCAF8,59,-0.5980,68,-0.2908,83,0.01900,119,0.58422,89,0.25450
ENSG00000162735,PEX19,73,0.21977,58,-0.1960,39,-0.8044,37,-0.8456,71,0.26353
ENSG00000122218,COPA,91,-0.9350,145,-0.0956,147,-0.0779,128,-0.2957,188,0.70430
ENSG00000162736,NCSTN,31,-0.0955,39,0.27479,25,-0.3975,35,0.08274,34,0.05892
