Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to10,Feature log2 fold change topic 8to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000176261,ZBTB8OS,38,-0.5671,72,0.45938,63,0.26982,85,0.68010,48,-0.2480,30,-0.9221,31,-0.8582
ENSG00000162521,RBBP4,98,0.03891,76,-0.3771,105,0.18541,59,-0.7381,98,0.05988,114,0.28673,111,0.23914
ENSG00000162522,KIAA1522,0,-6.1982,36,1.28232,27,0.78819,22,0.28867,12,-0.7350,4,-2.1555,4,-2.2020
ENSG00000134684,YARS,107,-0.2704,106,-0.3086,143,0.22328,202,0.74039,153,0.35735,80,-0.7183,41,-1.6951
ENSG00000160097,FNDC5,4,-3.0889,33,0.06710,31,-0.0586,109,2.12966,30,-0.0990,12,-1.4226,7,-2.2308
ENSG00000121905,HPCA,204,0.30586,148,-0.2124,204,0.38869,268,0.74950,169,0.00453,101,-0.7878,29,-2.6007
ENSG00000121900,TMEM54,6,-2.3645,41,0.45622,24,-0.5102,58,0.98419,30,-0.0943,41,0.41403,30,-0.0781
ENSG00000116514,RNF19B,12,-0.7470,21,0.15376,31,0.96417,24,0.30076,16,-0.3288,4,-2.1432,10,-1.0533
ENSG00000004455,AK2,11,-1.5729,28,-0.2617,21,-0.7928,42,0.42823,26,-0.4063,51,0.71631,88,1.68437
ENSG00000142920,AZIN2,24,-0.0285,16,-0.6706,23,-0.0642,32,0.44306,31,0.52595,13,-0.8903,24,0.00766
ENSG00000160094,ZNF362,20,0.27567,15,-0.2128,20,0.29901,22,0.42273,16,-0.0729,6,-1.4852,17,-0.0226
ENSG00000134686,PHC2,61,0.18255,52,-0.0617,37,-0.7187,67,0.31799,44,-0.3754,69,0.36362,109,1.13368
ENSG00000163866,SMIM12,56,-0.2120,72,0.20279,68,0.10463,92,0.57428,68,0.11324,35,-0.9472,36,-0.8815
ENSG00000116544,DLGAP3,16,-1.1025,52,0.83436,49,0.85443,22,-0.6176,17,-1.1519,38,0.22301,15,-1.1960
ENSG00000163867,ZMYM6,33,0.41059,23,-0.1982,28,0.18402,17,-0.6065,22,-0.2718,32,0.35597,28,0.15913
ENSG00000116560,SFPQ,226,0.35610,128,-0.5727,162,-0.2098,113,-0.7213,153,-0.3078,357,1.11506,270,0.64656
ENSG00000146463,ZMYM4,84,0.22629,71,-0.0323,54,-0.5413,73,0.01033,78,0.14938,101,0.52788,73,0.01748
ENSG00000142687,KIAA0319L,48,-0.3320,65,0.17325,61,0.06937,78,0.43899,58,-0.0348,60,0.01935,35,-0.7908
ENSG00000020129,NCDN,528,0.03740,515,0.00052,844,1.05654,495,-0.0639,428,-0.3470,231,-1.2286,83,-2.7312
ENSG00000126067,PSMB2,112,0.22699,82,-0.2848,102,0.10689,108,0.16234,99,0.03625,66,-0.5980,111,0.20639
ENSG00000142686,C1orf216,71,-0.3048,111,0.42470,122,0.69654,103,0.27174,80,-0.1681,26,-1.8037,16,-2.4824
ENSG00000092847,AGO1,55,0.76021,33,-0.0765,34,0.01208,35,0.05102,28,-0.3930,38,0.17808,30,-0.1906
ENSG00000126070,AGO3,37,0.35624,20,-0.6235,20,-0.6733,32,0.10632,26,-0.2704,56,1.02354,53,0.91510
ENSG00000116863,ADPRHL2,16,-0.3305,20,0.08269,16,-0.3365,21,0.09057,19,-0.0856,20,0.03389,32,0.79837
ENSG00000054116,TRAPPC3,25,-1.1657,58,0.15223,65,0.41382,60,0.18782,59,0.22071,35,-0.6527,27,-1.0014
ENSG00000116871,MAP7D1,168,-0.1430,142,-0.4313,211,0.27328,229,0.34656,133,-0.5872,152,-0.2961,339,0.99597
ENSG00000054118,THRAP3,203,1.10610,89,-0.2521,81,-0.4396,54,-0.9917,102,-0.0156,114,0.15540,138,0.46711
ENSG00000196182,STK40,6,-1.4361,12,-0.4763,19,0.31523,23,0.51342,18,0.21479,21,0.40521,9,-0.8695
ENSG00000181817,LSM10,34,-0.4367,37,-0.3450,59,0.51669,68,0.64861,45,-0.0232,28,-0.7477,30,-0.6421
ENSG00000116885,OSCP1,32,0.73274,13,-0.7681,24,0.29748,21,0.03572,24,0.36878,11,-0.8630,9,-1.1521
ENSG00000116898,MRPS15,55,-0.2179,62,-0.0415,65,0.05305,64,0.00897,85,0.59833,28,-1.2429,39,-0.7392
ENSG00000163873,GRIK3,98,2.30336,17,-0.7269,2,-3.7730,28,0.11419,36,0.66083,33,0.37379,5,-2.2647
ENSG00000163875,MEAF6,112,0.07202,100,-0.1285,109,0.03644,128,0.27262,135,0.45491,70,-0.6537,46,-1.2771
ENSG00000163877,SNIP1,12,-0.1309,15,0.29651,13,0.07768,16,0.29860,11,-0.3028,4,-1.6987,20,0.65692
ENSG00000134697,GNL2,27,0.12694,17,-0.5903,22,-0.2220,11,-1.2522,29,0.29009,38,0.66063,35,0.56025
ENSG00000116922,C1orf109,15,0.00064,17,0.13441,20,0.54434,16,0.06104,15,-0.0108,5,-1.6103,8,-0.9352
ENSG00000185090,MANEAL,37,0.52153,22,-0.3193,30,0.26295,39,0.61335,30,0.25358,7,-1.9370,10,-1.5041
ENSG00000196449,YRDC,10,-0.7113,14,-0.2349,20,0.43802,16,-0.0061,16,0.02706,15,-0.1373,15,-0.1005
ENSG00000197982,C1orf122,98,-1.0378,218,0.20593,134,-0.6748,248,0.39497,143,-0.5570,253,0.42161,460,1.43581
ENSG00000183431,SF3A3,67,0.57856,37,-0.3891,52,0.20175,36,-0.4085,49,0.07530,36,-0.4048,46,-0.0140
ENSG00000183520,UTP11,51,-0.0893,36,-0.6788,63,0.32323,37,-0.5584,62,0.27038,55,0.04514,55,0.03607
ENSG00000116954,RRAGC,62,0.61150,35,-0.3456,43,0.04425,33,-0.3652,44,0.07013,41,-0.0350,40,-0.0715
ENSG00000174574,AKIRIN1,60,-0.4820,78,-0.0824,99,0.37594,103,0.35815,76,-0.1534,53,-0.6667,88,0.10271
ENSG00000168653,NDUFS5,555,-0.8677,1025,0.08648,1075,0.19022,1000,0.03946,1321,0.61916,461,-1.1465,448,-1.1889
ENSG00000127603,MACF1,229,0.14494,178,-0.2645,112,-1.0977,139,-0.6276,188,-0.1997,577,1.71874,301,0.58960
ENSG00000090621,PABPC4,59,0.32090,67,0.57968,38,-0.4232,58,0.29124,29,-0.8835,42,-0.2059,83,0.87168
ENSG00000116983,HPCAL4,299,0.56221,284,0.53465,276,0.54546,107,-1.0356,156,-0.5527,194,-0.1289,64,-1.8048
ENSG00000084072,PPIE,30,-0.4429,45,0.21763,30,-0.5281,57,0.57018,49,0.41176,27,-0.6045,38,-0.0970
ENSG00000131236,CAP1,209,0.30758,138,-0.3759,173,0.00237,137,-0.3580,164,-0.0987,224,0.41700,214,0.33937
ENSG00000131238,PPT1,155,0.00322,163,0.08866,155,0.00159,150,-0.0515,180,0.29281,132,-0.2489,92,-0.8113
ENSG00000117000,RLF,26,0.42317,12,-0.8955,17,-0.2944,7,-1.5322,29,0.70832,26,0.42076,22,0.10380
ENSG00000259943,AL050341.2,28,1.14537,7,-1.0005,15,0.10468,20,0.60182,8,-0.8630,19,0.48818,15,0.09738
ENSG00000084073,ZMPSTE24,39,-0.2567,32,-0.6171,44,-0.0762,33,-0.4953,60,0.52897,56,0.29200,49,0.08986
ENSG00000049089,COL9A2,2,-2.5917,2,-2.5630,1,-3.6099,3,-1.9670,5,-1.5587,28,1.20226,104,4.21777
ENSG00000084070,SMAP2,142,0.18743,155,0.35876,150,0.34079,127,0.01350,124,-0.0417,62,-1.0769,53,-1.3145
ENSG00000117016,RIMS3,37,-2.2216,220,0.53984,228,0.69235,306,1.02572,148,-0.1757,21,-3.0329,20,-3.0972
ENSG00000066136,NFYC,26,-0.3712,33,0.01592,44,0.56612,32,-0.0403,29,-0.2248,33,-0.0186,20,-0.7827
ENSG00000171793,CTPS1,9,-1.0048,19,0.15907,27,0.92999,17,-0.0143,17,-0.0897,3,-2.5985,10,-0.7940
ENSG00000127124,HIVEP3,32,0.54695,24,0.14402,17,-0.5052,31,0.50321,21,-0.0907,33,0.62705,9,-1.2865
ENSG00000198815,FOXJ3,57,0.06209,58,0.09631,66,0.37254,67,0.29923,54,-0.0487,28,-1.0040,32,-0.8492
ENSG00000177181,RIMKLA,26,-0.9534,57,0.23573,52,0.08940,81,0.79256,65,0.53985,18,-1.5076,5,-3.2752
ENSG00000127125,PPCS,43,-0.5171,63,0.08122,67,0.22295,55,-0.1514,59,-0.0316,65,0.13124,53,-0.1978
ENSG00000186409,CCDC30,54,0.69283,53,0.74601,30,-0.2880,23,-0.5948,27,-0.4440,36,0.03881,28,-0.3344
ENSG00000171960,PPIH,20,0.23769,8,-1.1280,29,1.10731,11,-0.6515,16,-0.1151,12,-0.5370,10,-0.7182
ENSG00000065978,YBX1,122,-0.1892,124,-0.1830,68,-1.2292,79,-0.8462,106,-0.4902,350,1.55727,333,1.46762
ENSG00000164008,C1orf50,14,-0.6640,19,-0.1826,20,-0.0859,21,-0.0238,21,-0.0234,38,0.93631,20,-0.0699
ENSG00000177868,SVBP,39,-0.3974,52,0.03655,42,-0.3433,61,0.30385,56,0.18336,60,0.26405,51,-0.0014
ENSG00000117394,SLC2A1,31,-0.5787,54,0.29780,25,-1.0269,66,0.58637,22,-1.2155,143,1.96120,53,0.25129
ENSG00000117395,EBNA1BP2,123,-0.0754,120,-0.1281,160,0.42634,95,-0.4847,150,0.29530,88,-0.6007,75,-0.8298
ENSG00000179178,TMEM125,18,-0.2342,1,-3.7612,1,-3.8470,3,-2.8542,2,-3.2995,26,0.39636,185,4.96138
ENSG00000066322,ELOVL1,30,-0.5978,10,-2.3128,8,-2.6905,11,-1.9932,10,-2.3932,60,0.48837,352,4.41922
ENSG00000159479,MED8,13,-0.8888,26,0.14304,28,0.28038,26,0.09020,27,0.24060,13,-0.9095,19,-0.3360
ENSG00000178922,HYI,14,0.15356,12,-0.0863,12,-0.2008,10,-0.4422,5,-1.4162,24,0.94547,32,1.47832
ENSG00000142949,PTPRF,20,-2.2138,92,0.03447,156,1.18564,87,-0.0511,52,-0.9924,75,-0.2894,93,0.05190
ENSG00000066135,KDM4A,21,-0.0319,20,-0.0710,26,0.42607,18,-0.2023,18,-0.2494,26,0.36310,13,-0.7240
ENSG00000126091,ST3GAL3,25,-0.1919,39,0.54956,32,0.19524,27,-0.0689,31,0.12948,16,-0.8434,9,-1.6349
ENSG00000117408,IPO13,74,0.07491,53,-0.4584,47,-0.7367,46,-0.6614,41,-0.9717,105,0.64810,249,2.19933
ENSG00000132768,DPH2,14,-0.0719,10,-0.6069,20,0.53737,22,0.62839,12,-0.3981,16,0.07126,12,-0.3634
ENSG00000117410,ATP6V0B,497,0.23462,297,-0.6136,511,0.35109,528,0.33284,471,0.18691,258,-0.7828,316,-0.4734
ENSG00000117411,B4GALT2,24,-0.9846,71,0.76552,49,0.10521,34,-0.4736,37,-0.4135,50,0.11009,49,0.07619
ENSG00000159214,CCDC24,11,-0.5823,4,-2.0944,24,0.84308,31,1.04894,15,-0.0876,21,0.38116,4,-2.0932
ENSG00000178028,DMAP1,72,0.49852,47,-0.1835,57,0.15761,45,-0.2561,55,0.07914,44,-0.2897,41,-0.3863
ENSG00000117419,ERI3,117,-0.0283,101,-0.2858,119,-0.0031,115,-0.0596,150,0.44796,107,-0.1754,86,-0.5017
ENSG00000187147,RNF220,115,0.01390,116,0.02712,105,-0.1616,156,0.49528,106,-0.1403,85,-0.4625,150,0.43372
ENSG00000142937,RPS8,759,-0.6645,1600,0.56691,865,-0.5510,972,-0.2854,1046,-0.2066,1526,0.42871,1811,0.70815
ENSG00000070785,EIF2B3,47,0.58536,15,-1.2645,36,0.23101,42,0.40839,36,0.19972,27,-0.2975,26,-0.3051
ENSG00000126088,UROD,91,0.11195,84,-0.0031,84,-0.0239,106,0.35347,86,0.03891,73,-0.2388,68,-0.3495
ENSG00000132763,MMACHC,5,-1.4468,11,-0.2966,9,-0.6002,15,0.22316,13,0.06207,24,0.96374,22,0.87331
ENSG00000117450,PRDX1,185,-0.5470,209,-0.3893,241,-0.1624,260,-0.0154,253,-0.0771,381,0.59310,430,0.79488
ENSG00000117448,AKR1A1,56,-0.0212,47,-0.3458,46,-0.4126,67,0.25561,69,0.36972,64,0.17622,61,0.11182
ENSG00000132780,NASP,112,1.03589,39,-0.6730,43,-0.5890,38,-0.6840,49,-0.3431,67,0.19027,139,1.40854
ENSG00000159592,GPBP1L1,39,0.13712,34,-0.0866,30,-0.3276,30,-0.2596,35,-0.0204,35,-0.0428,61,0.86105
ENSG00000159596,TMEM69,21,0.21916,10,-0.9627,21,0.24201,22,0.27012,24,0.53112,8,-1.2516,15,-0.3212
ENSG00000086015,MAST2,20,-0.5250,27,-0.0680,22,-0.4091,40,0.59927,34,0.40410,34,0.32506,16,-0.7782
ENSG00000117461,PIK3R3,30,0.09005,30,0.08783,12,-1.4504,43,0.67765,35,0.43171,56,1.11623,8,-1.7663
ENSG00000085998,POMGNT1,35,-0.5375,54,0.15330,52,0.08179,43,-0.2114,44,-0.2319,55,0.17482,66,0.46327
ENSG00000132128,LRRC41,26,-0.5006,42,0.28452,30,-0.2939,29,-0.3254,49,0.62347,23,-0.6719,30,-0.2933
ENSG00000173660,UQCRH,334,-1.2015,819,0.19602,747,0.03925,1110,0.66986,1000,0.63824,274,-1.4947,186,-2.0665
ENSG00000117480,FAAH,30,0.08154,26,-0.1848,37,0.48341,19,-0.6441,18,-0.8720,13,-1.2014,69,1.43842
ENSG00000079277,MKNK1,27,0.19729,28,0.29357,34,0.73592,24,0.02135,14,-0.8831,26,0.12237,7,-1.8757
ENSG00000123472,ATPAF1,102,-0.2837,127,0.05827,111,-0.2004,142,0.22992,153,0.43025,119,-0.0553,68,-0.8963
ENSG00000159658,EFCAB14,65,-0.0986,52,-0.4759,44,-0.8145,40,-0.8518,47,-0.6830,174,1.54209,173,1.52612
ENSG00000186377,CYP4X1,46,1.03990,21,-0.2332,34,0.66915,25,0.07445,23,-0.1001,6,-2.1078,1,-4.0486
ENSG00000162368,CMPK1,89,-0.4313,112,-0.0798,106,-0.1950,186,0.73791,134,0.24749,87,-0.4715,107,-0.1546
ENSG00000186094,AGBL4,23,0.85666,7,-0.9477,16,0.44814,20,0.65026,14,0.13434,5,-1.2508,3,-1.9766
ENSG00000162373,BEND5,40,-0.3826,53,0.04901,47,-0.1661,94,0.97761,67,0.52058,27,-0.9878,9,-2.5602
ENSG00000162374,ELAVL4,242,0.23132,132,-0.7581,258,0.42357,404,1.07687,246,0.32704,52,-2.1006,31,-2.8622
ENSG00000185104,FAF1,57,0.28587,36,-0.4545,42,-0.2060,29,-0.7346,64,0.60213,52,0.16476,39,-0.3080
ENSG00000123091,RNF11,292,-0.3469,367,0.00831,451,0.42227,492,0.47491,388,0.11722,204,-0.8927,143,-1.4286
ENSG00000085832,EPS15,277,0.03548,225,-0.3106,240,-0.2257,343,0.37497,352,0.52881,189,-0.5560,213,-0.3717
ENSG00000117859,OSBPL9,15,-0.6054,18,-0.3979,15,-0.7415,15,-0.6483,23,-0.0280,50,1.25519,46,1.13167
ENSG00000078618,NRDC,194,0.68298,78,-0.8110,123,-0.0624,102,-0.3382,157,0.42200,143,0.19150,89,-0.5493
ENSG00000169213,RAB3B,281,2.78535,28,-1.2472,9,-2.9782,55,-0.1507,82,0.61385,37,-0.7421,22,-1.4873
ENSG00000117862,TXNDC12,33,-0.1538,22,-0.8366,52,0.73047,32,-0.1818,35,-0.0718,34,-0.0792,32,-0.1980
ENSG00000134717,BTF3L4,75,-0.1118,84,0.06452,81,0.01293,95,0.25857,89,0.19440,56,-0.5648,64,-0.3715
ENSG00000157077,ZFYVE9,82,0.73161,38,-0.5018,57,0.17566,41,-0.3508,71,0.64479,21,-1.3598,17,-1.6469
ENSG00000134748,PRPF38A,50,0.45744,30,-0.3870,29,-0.5012,17,-1.2268,32,-0.2924,86,1.36646,57,0.64601
ENSG00000134744,TUT4,81,0.62983,40,-0.5015,34,-0.8268,36,-0.6144,59,0.17039,85,0.72097,89,0.78642
ENSG00000162377,COA7,16,-0.6326,29,0.26276,23,-0.0944,30,0.30342,30,0.42372,12,-1.0737,18,-0.4618
ENSG00000162378,ZYG11B,198,0.67133,109,-0.2992,135,0.06233,146,0.17744,162,0.42919,61,-1.1625,52,-1.3912
ENSG00000116171,SCP2,107,0.11570,89,-0.1899,96,-0.0688,79,-0.3622,95,-0.0908,135,0.49377,122,0.32276
ENSG00000162384,CZIB,65,0.09614,73,0.32064,61,4.98965,53,-0.2269,59,-0.0530,52,-0.2525,55,-0.1563
ENSG00000162385,MAGOH,29,-0.4912,31,-0.4595,55,0.62141,35,-0.2030,47,0.31081,19,-1.1665,33,-0.3021
ENSG00000157193,LRP8,88,1.46980,42,0.27379,26,-0.6143,39,0.10538,38,0.09262,25,-0.5696,7,-2.4561
ENSG00000058804,NDC1,32,1.17090,14,-0.1851,14,-0.2349,16,0.03724,15,-0.0186,14,-0.1324,9,-0.7798
ENSG00000058799,YIPF1,20,-0.0679,16,-0.3968,24,0.23640,23,0.17113,29,0.61829,10,-1.0873,8,-1.3693
ENSG00000081870,HSPB11,96,0.92560,38,-0.5695,49,-0.1919,32,-0.7998,73,0.61104,48,-0.1771,30,-0.8924
ENSG00000116209,TMEM59,254,0.06034,163,-0.6802,251,0.04516,154,-0.7100,247,0.01817,212,-0.2273,498,1.16637
ENSG00000116221,MRPL37,28,-1.0513,56,-0.0232,61,0.13275,56,-0.0222,82,0.74942,26,-1.2047,32,-0.8935
ENSG00000157216,SSBP3,151,0.03528,147,-0.0063,118,-0.4126,258,0.90174,173,0.30649,114,-0.4072,84,-0.8752
ENSG00000243725,TTC4,24,-0.1724,16,-0.7960,36,0.62555,34,0.40043,21,-0.4325,21,-0.3260,35,0.43777
ENSG00000116133,DHCR24,133,-0.1966,99,-0.7096,112,-0.5490,233,0.69861,163,0.15417,121,-0.3376,301,1.12788
ENSG00000162402,USP24,22,-0.6071,39,0.35223,35,0.14135,25,-0.3748,29,-0.1861,41,0.38224,28,-0.1979
ENSG00000162407,PLPP3,56,-0.8798,52,-1.0500,18,-2.7705,8,-3.6283,34,-1.8247,753,4.22327,114,0.21776
ENSG00000162409,PRKAA2,90,0.81067,46,-0.2723,73,0.58988,53,-0.0347,54,-0.0088,27,-1.0713,9,-2.6295
ENSG00000162601,MYSM1,43,-0.3568,52,-0.0598,70,0.50457,49,-0.1684,48,-0.2437,59,0.13482,43,-0.3540
ENSG00000177606,JUN,102,0.13187,67,-0.5713,175,1.37013,30,-1.7036,53,-1.0156,126,0.45773,54,-0.8424
ENSG00000134709,HOOK1,122,1.59693,49,0.05640,61,0.52232,23,-1.1021,42,-0.2268,10,-2.2879,4,-3.5324
ENSG00000162599,NFIA,190,0.73101,80,-0.6882,39,-1.9015,29,-2.1397,65,-1.0941,496,2.50998,262,1.27315
ENSG00000162604,TM2D1,82,0.44201,40,-0.7402,80,0.51404,46,-0.4817,65,0.07913,44,-0.5443,60,-0.0558
ENSG00000162607,USP1,113,1.24806,34,-0.7365,33,-0.8299,26,-1.0854,49,-0.1418,82,0.70244,99,1.01680
ENSG00000116641,DOCK7,15,-1.0556,22,-0.5292,27,-0.2079,18,-0.7766,19,-0.7701,129,2.60765,15,-1.0520
ENSG00000125703,ATG4C,40,0.33052,20,-0.8206,18,-1.0818,17,-0.9742,16,-1.2337,40,0.30123,155,2.81738
ENSG00000142856,ITGB3BP,34,0.32141,22,-0.3573,26,-0.1376,11,-1.4049,34,0.41630,26,-0.0670,36,0.43575
ENSG00000203965,EFCAB7,26,0.57445,12,-0.5939,27,0.87095,16,-0.1820,17,-0.0378,3,-2.6761,11,-0.7373
ENSG00000079739,PGM1,15,-1.4394,35,-0.2058,31,-0.4443,39,-0.0360,51,0.50651,75,1.03983,30,-0.4413
ENSG00000162434,JAK1,70,-0.3147,57,-0.6900,88,0.05501,70,-0.3193,104,0.39129,121,0.55553,76,-0.1774
ENSG00000162433,AK4,62,0.58364,42,-0.0321,38,-0.2412,31,-0.5052,27,-0.8389,129,1.85862,16,-1.4918
ENSG00000116675,DNAJC6,360,-0.1462,326,-0.3272,417,0.10658,578,0.61067,457,0.29040,198,-1.0580,328,-0.2910
ENSG00000213625,LEPROT,18,-0.4461,23,-0.1207,8,-1.8021,12,-1.0520,17,-0.6749,100,2.45751,44,0.92361
ENSG00000184588,PDE4B,77,0.18147,51,-0.4896,66,-0.0613,73,0.10842,53,-0.4853,74,0.12007,139,1.15398
ENSG00000118473,SGIP1,304,1.07829,125,-0.3852,158,0.01215,154,-0.0296,187,0.34269,101,-0.6775,41,-2.0213
ENSG00000198160,MIER1,60,-0.0661,61,-0.0540,43,-0.6813,31,-1.0799,59,-0.1032,114,0.96185,119,1.04554
ENSG00000142864,SERBP1,310,0.34665,220,-0.2117,188,-0.5144,126,-1.0383,283,0.25327,367,0.62086,330,0.45092
ENSG00000116717,GADD45A,36,-0.1486,39,-0.0323,17,-1.4309,62,0.71497,54,0.64461,64,0.77760,20,-1.0046
ENSG00000116729,WLS,29,-0.9327,32,-0.8672,19,-1.7627,43,-0.3281,76,0.72239,196,2.24761,27,-1.0380
ENSG00000033122,LRRC7,142,1.11306,57,-0.3851,106,0.80490,73,0.02611,47,-0.7652,32,-1.2144,41,-0.8360
ENSG00000066557,LRRC40,41,0.36255,27,-0.3166,45,0.66116,18,-0.8731,33,0.04216,21,-0.6597,21,-0.6547
ENSG00000116754,SRSF11,245,0.59404,154,-0.1596,164,-0.0647,136,-0.3376,139,-0.3693,185,0.13724,250,0.62125
ENSG00000118454,ANKRD13C,73,0.61672,28,-0.9539,61,0.41735,39,-0.3713,56,0.24516,44,-0.1929,32,-0.6851
ENSG00000132485,ZRANB2,283,0.82662,119,-0.5931,168,-0.0129,131,-0.3975,173,0.03944,184,0.12989,174,0.04214
ENSG00000172260,NEGR1,565,1.00054,181,-0.8639,463,0.87107,279,-0.1414,314,0.05099,78,-2.0550,51,-2.6681
ENSG00000178965,ERICH3,270,2.11621,40,-1.0979,92,0.30482,63,-0.3455,73,-0.1552,30,-1.4616,10,-3.0202
ENSG00000162623,TYW3,71,0.73902,26,-0.8948,46,0.06549,40,-0.1688,45,-0.0040,47,0.07692,54,0.30135
ENSG00000117054,ACADM,53,-0.3240,66,0.01301,53,-0.3813,66,0.00979,72,0.19855,103,0.72279,55,-0.2809
ENSG00000137955,RABGGTB,58,0.31899,57,0.31768,37,-0.4426,54,0.21223,44,-0.1420,41,-0.2444,59,0.33880
ENSG00000117069,ST6GALNAC5,3,-4.1509,53,-0.0722,110,1.57411,69,0.34923,50,-0.1954,4,-3.7831,0,-6.3063
ENSG00000142892,PIGK,82,1.08642,34,-0.3582,43,0.04006,30,-0.5021,35,-0.3594,18,-1.3105,74,0.91208
ENSG00000154027,AK5,642,0.95944,208,-0.8890,390,0.17962,179,-1.0552,462,0.52785,222,-0.7240,254,-0.5211
ENSG00000036549,AC118549.1,37,0.34435,29,-0.0729,27,-0.1837,27,-0.1333,26,-0.2914,21,-0.5693,58,1.08377
ENSG00000077254,USP33,193,0.54806,106,-0.4354,135,-0.0235,121,-0.1981,173,0.46837,96,-0.5474,97,-0.5287
ENSG00000180488,MIGA1,191,0.54449,77,-0.9464,118,-0.2611,159,0.24604,142,0.08003,119,-0.2087,230,0.84649
ENSG00000162613,FUBP1,92,0.73429,43,-0.5065,58,-0.0019,37,-0.6736,62,0.13764,72,0.33426,49,-0.2632
ENSG00000162616,DNAJB4,46,-0.1597,38,-0.4890,55,0.13286,24,-1.1661,57,0.21173,63,0.32367,70,0.48338
ENSG00000137959,IFI44L,1,-4.6436,36,0.83667,4,-2.7622,11,-1.1354,3,-3.1393,123,3.13017,46,1.14083
ENSG00000117114,ADGRL2,15,-1.3648,44,0.27274,56,0.83928,56,0.61965,39,0.04857,7,-2.5275,1,-4.7930
ENSG00000137941,TTLL7,689,1.17597,159,-1.2305,223,-0.7479,225,-0.6212,299,-0.2266,282,-0.2774,964,1.78184
ENSG00000142875,PRKACB,776,0.31874,533,-0.2984,754,0.34021,868,0.49971,566,-0.2160,402,-0.7048,547,-0.2326
ENSG00000117133,RPF1,48,0.10611,35,-0.4165,45,0.01252,31,-0.5440,63,0.67643,29,-0.6430,36,-0.3251
ENSG00000174021,GNG5,14,-1.2955,46,0.55990,17,-1.2189,16,-1.0787,17,-1.1707,144,2.58288,36,0.09464
ENSG00000117155,SSX2IP,262,0.41565,187,-0.1328,271,0.59816,184,-0.1451,214,0.11332,111,-0.9218,37,-2.5350
ENSG00000162642,C1orf52,76,0.00937,61,-0.3467,105,0.67503,75,-0.0044,73,-0.0537,44,-0.8270,52,-0.5621
ENSG00000153904,DDAH1,324,0.51067,201,-0.2698,204,-0.2715,245,0.06377,250,0.11445,444,1.03265,50,-2.3173
ENSG00000117174,ZNHIT6,57,0.57450,32,-0.3518,41,0.08447,14,-1.5259,21,-1.1102,62,0.70766,91,1.37227
ENSG00000122417,ODF2L,85,0.66925,40,-0.5678,58,0.06993,62,0.16893,63,0.23210,47,-0.2815,35,-0.7306
ENSG00000097033,SH3GLB1,64,0.21747,50,-0.1807,30,-1.0751,24,-1.2567,50,-0.2265,103,0.98997,140,1.51737
ENSG00000183291,SELENOF,117,0.01901,87,-0.4843,114,-0.0245,94,-0.3166,120,0.07210,125,0.12474,175,0.66593
ENSG00000153936,HS2ST1,37,0.11725,40,0.27820,52,0.84676,31,-0.1378,26,-0.5272,14,-1.3110,16,-1.0978
ENSG00000143013,LMO4,429,-0.9771,790,-0.0425,1346,1.09324,740,-0.1401,849,0.09261,241,-1.8366,139,-2.6388
ENSG00000065243,PKN2,31,-0.2420,31,-0.2801,18,-1.2113,23,-0.6931,35,-0.0951,92,1.53560,71,1.08541
ENSG00000137947,GTF2B,27,-0.3962,21,-0.8484,52,0.81183,33,-0.1003,42,0.38215,13,-1.4486,22,-0.6995
ENSG00000137944,KYAT3,15,-0.8392,17,-0.7412,41,0.89708,19,-0.5205,38,0.69924,8,-1.7567,8,-1.8366
ENSG00000213516,RBMXL1,25,0.35428,24,0.28391,14,-0.5885,17,-0.2808,19,-0.1447,23,0.22746,29,0.60050
ENSG00000197147,LRRC8B,126,0.05850,92,-0.4706,167,0.65936,129,0.10227,127,0.09312,43,-1.5516,89,-0.4794
ENSG00000171488,LRRC8C,13,-0.0032,14,0.06445,17,0.53256,17,0.41860,10,-0.5585,5,-1.5122,15,0.20362
ENSG00000171492,LRRC8D,35,0.28701,8,-1.9594,25,-0.2886,29,-0.0146,26,-0.2219,13,-1.2331,106,2.20109
ENSG00000162664,ZNF326,99,0.77127,56,-0.1509,39,-0.8042,33,-0.9495,47,-0.5002,96,0.72243,138,1.33584
ENSG00000233593,LINC02609,2,-4.0422,47,0.63392,43,0.50560,55,0.82190,27,-0.3620,9,-1.9661,27,-0.2877
ENSG00000122482,ZNF644,133,0.95607,44,-0.8337,41,-1.0387,30,-1.3557,66,-0.2027,126,0.86538,185,1.53578
ENSG00000172031,EPHX4,13,-2.1380,45,-0.3460,110,1.57391,40,-0.4856,60,0.15760,9,-2.7142,0,-10.607
ENSG00000189195,BTBD8,642,0.58177,292,-0.7101,523,0.31182,138,-1.7814,740,1.08613,132,-1.8417,73,-2.7075
ENSG00000273487,AC104836.1,5,-1.5169,18,0.28656,17,0.26943,11,-0.4298,21,0.68259,8,-0.9771,5,-1.5267
ENSG00000174842,GLMN,15,-0.5841,25,0.17866,26,0.28232,21,-0.1473,31,0.61495,5,-2.0969,9,-1.3188
