Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000204178,MACO1,60,-0.3189,31,-1.2932,44,-0.7809,109,0.62756,89,0.29852,142,1.07330,62,-0.2529,86,0.24816,60,-0.3151,71,-0.0600,64,-0.2364
ENSG00000117643,MAN1C1,9,-2.2249,36,-0.1944,26,-0.6495,46,0.20245,17,-1.3338,40,-0.0242,6,-2.8731,40,-0.0230,55,0.48609,124,1.89659,44,0.14177
ENSG00000162430,SELENON,43,1.11477,49,1.33860,23,0.08402,42,1.04218,9,-1.2989,9,-1.3500,17,-0.3696,6,-1.9060,15,-0.5876,21,-0.0262,13,-0.7771
ENSG00000117640,MTFR1L,60,0.00130,68,0.20329,46,-0.3977,57,-0.0883,40,-0.6365,51,-0.2576,31,-1.0176,64,0.09742,74,0.31977,72,0.28242,79,0.49204
ENSG00000117632,STMN1,519,-1.4621,582,-1.2898,1304,-0.0589,797,-0.8185,1587,0.25158,863,-0.6964,2252,0.82304,1159,-0.2430,2007,0.63191,1077,-0.3572,2052,0.75626
ENSG00000158008,EXTL1,37,-0.0397,45,0.26349,49,0.40199,44,0.24306,22,-0.7915,30,-0.3401,53,0.52266,36,-0.0905,33,-0.2223,31,-0.3107,37,-0.0245
ENSG00000175087,PDIK1L,13,-0.2809,16,0.02309,7,-1.2396,14,-0.1380,22,0.55265,8,-0.8930,28,0.96298,21,0.45251,19,0.34659,11,-0.5663,13,-0.2323
ENSG00000142684,ZNF593,20,-1.2098,46,0.04267,43,-0.0624,32,-0.5438,51,0.18027,33,-0.4757,51,0.20265,43,-0.0777,54,0.28239,34,-0.4256,67,0.70649
ENSG00000142669,SH3BGRL3,155,-0.0147,169,0.12057,202,0.40506,141,-0.1656,129,-0.3006,75,-1.1148,259,0.81156,105,-0.6185,174,0.16478,108,-0.5761,181,0.25433
ENSG00000158062,UBXN11,28,0.45633,30,0.54909,13,-0.7683,37,0.86183,11,-0.9898,17,-0.3174,20,-0.1031,5,-2.1218,27,0.38915,25,0.26744,21,-0.0282
ENSG00000117682,DHDDS,10,-1.0344,27,0.49944,7,-1.5984,19,-0.0986,19,-0.1001,12,-0.7376,28,0.57081,27,0.49673,22,0.13543,16,-0.2860,25,0.44075
ENSG00000198830,HMGN2,278,1.01870,257,0.88408,69,-1.1669,159,0.10769,125,-0.2633,84,-0.8800,238,0.76022,36,-2.1206,107,-0.5151,154,0.05098,139,-0.1204
ENSG00000117713,ARID1A,103,0.61483,71,0.03660,70,0.00479,76,0.12378,68,-0.0488,100,0.57730,46,-0.6276,37,-0.9478,53,-0.4166,113,0.78121,50,-0.5648
ENSG00000204160,ZDHHC18,13,-0.8347,16,-0.5671,17,-0.4011,25,0.14155,18,-0.3361,8,-1.4826,19,-0.2690,30,0.42021,27,0.28661,31,0.51529,34,0.70634
ENSG00000142751,GPN2,26,0.38852,12,-0.7451,14,-0.5379,18,-0.1816,16,-0.3164,23,0.19607,14,-0.5212,23,0.21948,21,0.08957,35,0.88606,19,-0.0769
ENSG00000090273,NUDC,246,0.01074,225,-0.1279,261,0.10733,195,-0.3475,295,0.30147,188,-0.4031,243,-0.0080,215,-0.1960,355,0.59943,246,0.01266,230,-0.1046
ENSG00000253368,TRNP1,20,-1.4330,50,-0.0454,82,0.73933,23,-1.2350,85,0.79767,18,-1.5472,33,-0.6867,74,0.55409,101,1.08775,39,-0.4223,48,-0.1334
ENSG00000090020,SLC9A1,10,-1.0982,14,-0.6360,22,0.05211,21,-0.0312,27,0.37674,13,-0.7051,17,-0.3187,35,0.77172,20,-0.1485,20,-0.0933,29,0.50579
ENSG00000142784,WDTC1,36,0.71136,33,0.56694,24,0.06660,27,0.24704,18,-0.4284,14,-0.7498,13,-0.8474,16,-0.5451,16,-0.5946,39,0.82197,21,-0.1705
ENSG00000186501,TMEM222,32,-0.0018,41,0.39601,23,-0.4931,51,0.75071,13,-1.3110,23,-0.5208,30,-0.1189,23,-0.5271,25,-0.3548,55,0.87688,34,0.09122
ENSG00000158195,WASF2,161,2.74593,56,0.75150,11,-1.7627,44,0.36993,23,-0.6231,41,0.25364,33,-0.0751,16,-1.1545,5,-2.8817,9,-2.0681,10,-1.8773
ENSG00000126705,AHDC1,45,-0.2954,39,-0.4999,31,-0.8683,80,0.60332,46,-0.2809,78,0.55856,42,-0.3991,52,-0.0791,35,-0.6814,84,0.67907,62,0.22734
ENSG00000126709,IFI6,99,0.02685,70,-0.5140,60,-0.7550,119,0.30724,49,-1.0612,34,-1.5735,113,0.22599,189,1.07885,99,0.02362,49,-1.0601,146,0.72310
ENSG00000009780,FAM76A,24,0.38474,11,-0.7139,9,-1.0638,44,1.41755,11,-0.7761,33,0.92808,16,-0.2445,5,-1.7859,19,0.03672,22,0.27082,14,-0.4808
ENSG00000117758,STX12,94,-0.1737,85,-0.3170,83,-0.3642,141,0.47301,118,0.18870,69,-0.6344,140,0.45911,97,-0.1113,138,0.43582,108,0.05676,91,-0.2311
ENSG00000117751,PPP1R8,46,0.92218,24,-0.1064,12,-1.1642,26,-0.0256,24,-0.1412,18,-0.5282,27,0.02949,10,-1.4714,15,-0.8520,36,0.51497,38,0.65254
ENSG00000117748,RPA2,21,-1.0492,34,-0.3461,14,-1.6826,55,0.39949,36,-0.2886,8,-2.4008,56,0.41334,31,-0.5088,66,0.68083,64,0.64006,65,0.74492
ENSG00000126698,DNAJC8,192,-0.2986,218,-0.1033,350,0.65304,111,-1.1271,346,0.63800,367,0.73467,195,-0.2797,287,0.33234,159,-0.5855,221,-0.0805,173,-0.4969
ENSG00000130770,ATP5IF1,228,-1.3111,561,0.06569,608,0.19425,248,-1.1861,618,0.21935,238,-1.2481,434,-0.3353,502,-0.1081,1049,1.09300,559,0.06133,706,0.48349
ENSG00000204138,PHACTR4,78,2.13982,19,-0.2371,15,-0.6044,34,0.68622,24,0.09854,40,0.93438,24,0.13405,6,-1.8310,5,-2.2683,8,-1.4743,7,-1.7595
ENSG00000180098,TRNAU1AP,27,0.61685,19,0.10799,8,-1.2636,25,0.47752,13,-0.5037,7,-1.4465,20,0.17959,23,0.33572,16,-0.1830,18,-0.0339,21,0.27719
ENSG00000120656,TAF12,11,-0.6357,29,0.91344,20,0.33749,16,-0.0203,16,0.01693,11,-0.5398,10,-0.7821,10,-0.7543,31,1.00937,7,-1.2534,17,0.10849
ENSG00000198492,YTHDF2,23,-2.1065,48,-1.0424,84,-0.1846,91,-0.0621,98,0.06201,87,-0.1193,122,0.40778,148,0.72838,90,-0.0680,101,0.11000,120,0.42187
ENSG00000116329,OPRD1,5,-1.6004,12,-0.2659,20,0.47752,11,-0.4702,23,0.69142,24,0.80519,4,-1.8491,19,0.40095,19,0.44891,19,0.44316,9,-0.7032
ENSG00000159023,EPB41,15,-0.3575,6,-1.6708,20,0.08444,31,0.75441,42,1.24586,42,1.26650,5,-1.9953,39,1.11338,10,-1.0422,5,-1.8467,8,-1.3086
ENSG00000116350,SRSF4,98,-0.0019,78,-0.3611,47,-1.1149,115,0.25503,137,0.53703,179,0.97209,68,-0.5749,81,-0.2899,81,-0.2995,77,-0.3822,108,0.17236
ENSG00000116353,MECR,24,-0.4884,29,-0.2355,54,0.76772,30,-0.1432,18,-0.9114,17,-1.0189,25,-0.4693,50,0.63926,52,0.71128,22,-0.6286,40,0.30015
ENSG00000162512,SDC3,200,0.77571,261,1.22766,101,-0.3183,138,0.17732,51,-1.3316,97,-0.3789,59,-1.1222,65,-0.9728,89,-0.5136,173,0.54176,124,0.00686
ENSG00000134644,PUM1,104,-0.5426,99,-0.6104,119,-0.3312,189,0.39014,183,0.33551,251,0.85598,115,-0.3866,155,0.07107,109,-0.4702,204,0.51207,123,-0.3153
ENSG00000060688,SNRNP40,19,-0.1056,7,-1.6538,9,-1.2619,20,-0.0478,27,0.43772,9,-1.3018,26,0.33041,23,0.16244,40,1.05155,23,0.17402,23,0.18223
ENSG00000121766,ZCCHC17,112,-0.5173,142,-0.1463,140,-0.1704,102,-0.6655,161,0.04316,200,0.39121,179,0.21349,180,0.22687,109,-0.5639,195,0.35310,178,0.22777
ENSG00000121769,FABP3,27,-2.4077,74,-0.9458,171,0.34101,69,-1.0453,74,-0.9457,46,-1.6628,136,-0.0224,238,0.88469,327,1.43724,62,-1.2043,214,0.79995
ENSG00000162517,PEF1,20,-2.0131,83,0.09862,82,0.07098,55,-0.5264,55,-0.5462,48,-0.7518,74,-0.0827,80,0.04034,101,0.40920,95,0.31982,121,0.80337
ENSG00000084636,COL16A1,33,0.14928,31,0.03824,13,-1.2820,65,1.23404,10,-1.6483,13,-1.2541,33,0.12724,22,-0.4685,26,-0.2384,29,-0.0983,45,0.69150
ENSG00000121753,ADGRB2,137,-0.6316,186,-0.1654,175,-0.2548,234,0.19831,99,-1.1283,153,-0.4619,232,0.18605,126,-0.7598,152,-0.4775,422,1.17427,280,0.54839
ENSG00000184007,PTP4A2,662,1.57775,186,-0.5068,228,-0.1925,176,-0.5902,188,-0.4941,200,-0.3955,520,1.14856,184,-0.5246,181,-0.5515,180,-0.5595,196,-0.4612
ENSG00000121774,KHDRBS1,84,-0.4795,100,-0.2148,65,-0.8627,130,0.19171,135,0.25902,103,-0.1761,143,0.35137,74,-0.6763,98,-0.2465,168,0.60578,139,0.33482
ENSG00000025800,KPNA6,61,-0.7616,83,-0.2852,78,-0.3841,83,-0.2913,108,0.12349,171,0.85892,115,0.21871,126,0.35581,63,-0.7092,140,0.52896,87,-0.2351
ENSG00000084652,TXLNA,18,-0.3173,21,-0.0559,21,-0.0365,31,0.55256,17,-0.3477,38,0.85773,15,-0.5392,19,-0.2189,13,-0.8298,25,0.19782,22,0.03427
ENSG00000160050,CCDC28B,13,-0.4300,41,1.36156,8,-1.0788,10,-0.8096,27,0.66467,8,-1.2009,2,-2.7682,6,-1.4715,28,0.74822,39,1.26744,14,-0.3464
ENSG00000084623,EIF3I,71,-0.6218,70,-0.6574,69,-0.6694,80,-0.4383,101,-0.0863,94,-0.2018,118,0.16313,119,0.17478,110,0.05181,92,-0.2284,178,0.93836
ENSG00000175130,MARCKSL1,549,1.98100,353,1.17160,75,-1.2632,158,-0.1405,125,-0.5003,38,-2.2624,354,1.17620,32,-2.5413,141,-0.3231,115,-0.6357,68,-1.5140
ENSG00000160058,BSDC1,68,0.09625,51,-0.3477,45,-0.5533,83,0.41077,49,-0.3957,58,-0.1429,85,0.46140,47,-0.4738,46,-0.5099,92,0.58586,71,0.18394
ENSG00000160062,ZBTB8A,21,0.31779,20,0.23224,17,-0.0286,29,0.83954,2,-2.7383,20,0.22783,10,-0.7141,4,-2.0619,8,-1.1043,41,1.46493,16,-0.1210
ENSG00000176261,ZBTB8OS,17,-1.3926,50,0.24000,54,0.35741,52,0.30245,45,0.05547,25,-0.8356,42,-0.0259,33,-0.4032,88,1.16093,48,0.17812,31,-0.5365
ENSG00000162521,RBBP4,113,0.00264,116,0.04116,63,-0.8917,97,-0.2276,136,0.30296,117,0.06227,63,-0.8855,92,-0.3201,82,-0.4833,179,0.74776,146,0.46578
ENSG00000162522,KIAA1522,23,0.77684,32,1.31723,22,0.63944,19,0.45332,4,-1.8264,18,0.32102,3,-2.3989,6,-1.3586,14,-0.0645,19,0.43524,6,-1.2373
ENSG00000134684,YARS,37,-1.8015,67,-0.9335,100,-0.3272,88,-0.5198,150,0.31137,80,-0.6680,120,-0.0407,170,0.51343,169,0.49828,107,-0.2253,196,0.84612
ENSG00000160097,FNDC5,11,-1.8705,33,-0.1926,52,0.52531,8,-2.2627,121,1.99442,37,-0.0150,12,-1.6766,23,-0.7689,65,0.87747,31,-0.3156,29,-0.4227
ENSG00000121905,HPCA,43,-2.1751,217,0.25608,133,-0.5146,102,-0.9082,208,0.18996,84,-1.2029,219,0.27048,55,-1.8250,175,-0.0882,373,1.15126,304,0.91432
ENSG00000121900,TMEM54,61,0.57565,83,1.08407,63,0.63000,18,-1.3132,36,-0.2407,21,-1.0477,31,-0.4788,21,-1.0993,73,0.87109,20,-1.1376,42,-0.0415
ENSG00000116514,RNF19B,8,-1.3009,9,-1.1809,29,0.63865,17,-0.2109,13,-0.6356,13,-0.5779,5,-1.9858,31,0.77049,28,0.57975,34,0.88961,23,0.28477
ENSG00000004455,AK2,34,0.51428,33,0.44979,19,-0.3667,25,0.05350,19,-0.4136,15,-0.7019,24,-0.0551,37,0.66534,35,0.54366,13,-0.9100,20,-0.3441
ENSG00000142920,AZIN2,14,-0.6448,9,-1.3965,16,-0.5000,24,0.10253,17,-0.4049,17,-0.3649,19,-0.2308,22,0.00046,36,0.77281,21,-0.0622,35,0.83064
ENSG00000160094,ZNF362,26,0.56630,32,0.88856,17,-0.1065,11,-0.7723,23,0.35025,17,-0.1241,3,-2.3865,23,0.36223,18,0.01157,27,0.60207,11,-0.8298
ENSG00000134686,PHC2,41,-0.1306,45,-0.0132,27,-0.7790,62,0.49881,53,0.26399,37,-0.3142,52,0.22460,33,-0.4992,65,0.58920,49,0.14134,38,-0.2719
ENSG00000163866,SMIM12,34,-0.6857,35,-0.6498,55,0.05741,55,0.06224,49,-0.1457,29,-0.9393,32,-0.7641,70,0.43698,94,0.91794,43,-0.3460,72,0.52692
ENSG00000116544,DLGAP3,66,0.64225,113,1.57053,35,-0.3541,46,0.06862,17,-1.4103,44,0.00729,17,-1.4308,16,-1.5468,28,-0.7020,93,1.21502,27,-0.8017
ENSG00000163867,ZMYM6,13,-0.6933,8,-1.3636,15,-0.4284,30,0.58872,19,-0.1193,31,0.67546,29,0.56640,20,-0.0711,20,-0.0021,10,-1.0871,25,0.34474
ENSG00000116560,SFPQ,278,0.09298,187,-0.5230,113,-1.2771,544,1.20366,294,0.18111,397,0.66833,201,-0.4100,276,0.08320,178,-0.5988,221,-0.2651,227,-0.2460
ENSG00000146463,ZMYM4,66,0.04234,47,-0.4795,69,0.11125,42,-0.6429,117,0.96586,107,0.81333,52,-0.3356,54,-0.2655,60,-0.1203,58,-0.1732,50,-0.4087
ENSG00000142687,KIAA0319L,57,-0.0874,62,0.05385,48,-0.3330,62,0.05772,52,-0.2250,77,0.38795,59,-0.0366,65,0.12460,49,-0.3061,77,0.39643,56,-0.1163
ENSG00000020129,NCDN,91,-2.4930,307,-0.6848,285,-0.7984,527,0.15521,212,-1.2381,288,-0.7815,287,-0.7850,495,0.05512,518,0.12754,1215,1.56373,755,0.83585
ENSG00000126067,PSMB2,52,-0.9140,72,-0.4333,69,-0.4967,72,-0.4306,49,-1.0079,68,-0.5263,123,0.39763,110,0.21900,123,0.40129,124,0.41220,142,0.71236
ENSG00000142686,C1orf216,20,-2.3330,54,-0.8703,77,-0.3246,77,-0.3205,69,-0.4940,63,-0.6296,129,0.48996,114,0.28552,118,0.34346,134,0.54410,143,0.73548
ENSG00000092847,AGO1,45,0.19120,28,-0.5564,27,-0.5707,57,0.57945,57,0.56122,54,0.46958,69,0.88141,34,-0.2539,19,-1.0803,45,0.20492,21,-1.0150
ENSG00000126070,AGO3,67,0.67526,25,-0.8655,25,-0.8567,89,1.16181,36,-0.2923,83,1.03492,35,-0.3581,39,-0.1706,23,-1.0039,37,-0.2634,33,-0.4458
ENSG00000116863,ADPRHL2,17,0.07391,7,-1.3319,2,-2.8387,6,-1.3955,4,-1.8715,11,-0.5529,19,0.26515,21,0.35897,25,0.68913,14,-0.2376,35,1.40942
ENSG00000054116,TRAPPC3,23,-0.8401,28,-0.5628,33,-0.3278,32,-0.3884,28,-0.5497,30,-0.4810,16,-1.3923,45,0.16959,74,0.95623,52,0.38862,64,0.80593
ENSG00000116871,MAP7D1,180,-0.0352,193,0.06719,180,-0.0416,165,-0.1784,146,-0.3596,155,-0.2688,193,0.07083,170,-0.1302,164,-0.1878,286,0.70493,191,0.06374
ENSG00000054118,THRAP3,138,-0.2934,86,-1.0120,162,-0.0407,127,-0.4261,334,1.14036,309,1.00246,154,-0.1188,195,0.25224,83,-1.0642,182,0.14193,114,-0.6298
ENSG00000196182,STK40,25,0.79419,20,0.46903,19,0.39830,11,-0.4421,18,0.27324,12,-0.3175,4,-1.7296,10,-0.5720,16,0.08647,25,0.81277,9,-0.7645
ENSG00000181817,LSM10,26,-0.6611,41,-0.0003,54,0.43531,41,-0.0077,37,-0.1527,25,-0.7712,27,-0.6559,27,-0.6183,78,1.05756,41,0.00268,47,0.23665
ENSG00000116885,OSCP1,7,-1.6661,12,-0.9329,11,-1.1156,30,0.44227,21,-0.1106,10,-1.2174,19,-0.2588,23,0.01913,44,1.08121,18,-0.3611,38,0.95098
ENSG00000116898,MRPS15,28,-1.2227,70,0.18269,57,-0.1393,66,0.10325,69,0.16186,31,-1.0308,50,-0.3267,45,-0.4783,103,0.81776,40,-0.6720,92,0.72093
ENSG00000163873,GRIK3,8,-1.2759,1,-4.0021,5,-1.8048,36,1.09370,27,0.62178,18,-0.0643,83,2.69106,4,-2.0272,12,-0.5990,4,-2.0988,11,-0.8723
ENSG00000163875,MEAF6,45,-1.3378,105,-0.0627,109,-0.0003,91,-0.2738,123,0.18687,99,-0.1485,168,0.69408,143,0.43163,112,0.04264,87,-0.3562,113,0.06504
ENSG00000134697,GNL2,24,-0.4583,17,-0.9200,21,-0.6254,19,-0.7842,45,0.55521,52,0.80143,21,-0.6512,45,0.53797,35,0.14445,25,-0.3729,39,0.35307
ENSG00000116922,C1orf109,5,-1.3168,13,-0.0524,7,-0.9405,15,0.20930,18,0.42934,7,-0.8910,21,0.71780,27,1.08930,16,0.22129,19,0.49349,7,-1.0763
ENSG00000185090,MANEAL,4,-2.6016,19,-0.3233,11,-1.1834,31,0.39532,29,0.32577,10,-1.3572,18,-0.4095,35,0.62182,20,-0.2991,44,0.96803,33,0.57140
ENSG00000197982,C1orf122,255,0.85690,222,0.62442,217,0.58600,130,-0.2206,119,-0.3549,60,-1.3858,181,0.29728,81,-0.9455,218,0.59815,120,-0.3442,99,-0.6954
ENSG00000188786,MTF1,22,0.91882,19,0.62519,11,-0.1413,8,-0.6057,11,-0.2004,33,1.56365,7,-0.8254,11,-0.1866,6,-1.0762,7,-0.7796,7,-0.8749
ENSG00000183431,SF3A3,34,-0.5963,44,-0.2066,30,-0.7781,66,0.44421,59,0.26287,56,0.17954,34,-0.6021,73,0.60207,32,-0.7080,71,0.54523,51,0.03991
ENSG00000183520,UTP11,33,-0.3284,34,-0.2953,31,-0.4128,40,-0.0357,41,-0.0075,44,0.13289,52,0.38795,44,0.10483,30,-0.4498,55,0.47436,43,0.08137
ENSG00000185668,POU3F1,1,-3.8241,26,1.15783,14,0.16099,4,-1.6434,7,-0.9799,12,-0.1222,0,-7.5891,48,2.25338,7,-0.9425,30,1.36505,3,-2.0673
ENSG00000116954,RRAGC,24,-0.7968,43,0.09358,29,-0.4924,38,-0.0788,52,0.39537,32,-0.3537,21,-0.9706,53,0.44544,36,-0.1697,52,0.38991,52,0.43620
ENSG00000174574,AKIRIN1,62,-0.3028,54,-0.5357,81,0.11377,63,-0.2879,66,-0.2190,58,-0.4095,68,-0.1758,114,0.65543,68,-0.1780,135,0.93417,70,-0.1260
ENSG00000168653,NDUFS5,443,-0.6825,744,0.12073,888,0.40322,417,-0.7749,769,0.17360,366,-0.9738,745,0.12274,724,0.07807,1136,0.80797,678,-0.0246,680,-0.0230
ENSG00000127603,MACF1,621,1.13148,231,-0.4654,218,-0.5490,545,0.90882,438,0.54710,598,1.06548,235,-0.4355,226,-0.4947,121,-1.4396,158,-1.0391,172,-0.9749
ENSG00000090621,PABPC4,101,0.88495,63,0.12768,60,0.04386,92,0.73583,53,-0.1454,84,0.58579,38,-0.6654,29,-1.0623,49,-0.2811,59,0.03128,35,-0.8133
ENSG00000116983,HPCAL4,237,-0.1487,398,0.67969,214,-0.3078,254,-0.0415,210,-0.3363,289,0.16332,285,0.14004,96,-1.5193,133,-1.0360,469,0.95282,272,0.07571
ENSG00000084072,PPIE,15,-1.3524,35,-0.0407,21,-0.7805,38,0.08168,48,0.45385,15,-1.2729,26,-0.4812,42,0.23803,38,0.10577,38,0.06855,57,0.85233
ENSG00000131236,CAP1,125,-0.5537,168,-0.0937,113,-0.6994,181,0.02341,137,-0.4072,141,-0.3684,230,0.40284,194,0.13409,184,0.05448,145,-0.3167,260,0.68532
ENSG00000131238,PPT1,67,-1.0490,127,-0.0863,79,-0.8035,118,-0.1940,142,0.09841,77,-0.8463,108,-0.3258,190,0.55858,168,0.35816,196,0.61133,166,0.38494
ENSG00000117000,RLF,23,-0.4624,22,-0.5533,11,-1.5601,75,1.46313,35,0.18913,75,1.44524,8,-1.9156,39,0.36339,8,-1.9508,33,0.09515,22,-0.5885
ENSG00000084073,ZMPSTE24,29,-0.1566,28,-0.2424,19,-0.7825,47,0.57966,36,0.17376,24,-0.4249,57,0.92003,38,0.23445,33,0.01353,26,-0.3430,26,-0.3866
ENSG00000084070,SMAP2,46,-1.7932,77,-1.0400,140,-0.1186,121,-0.3473,193,0.38891,253,0.83238,142,-0.1014,192,0.38166,116,-0.4087,215,0.56357,160,0.09388
ENSG00000117016,RIMS3,65,-1.3315,272,0.89649,213,0.49080,112,-0.5176,106,-0.6033,147,-0.0953,86,-0.9252,106,-0.6062,192,0.32472,190,0.31037,194,0.38396
ENSG00000066136,NFYC,19,-0.8767,22,-0.6683,23,-0.5739,46,0.49281,26,-0.3908,15,-1.1906,42,0.34534,27,-0.3758,55,0.77267,58,0.86805,36,0.12304
ENSG00000179862,CITED4,6,-1.3454,15,-0.1292,20,0.36871,5,-1.6152,20,0.33288,17,0.08200,10,-0.6830,11,-0.5106,17,0.14492,27,0.82020,21,0.50530
ENSG00000127124,HIVEP3,27,0.21084,13,-0.9480,29,0.29961,31,0.42568,29,0.29506,44,0.98239,37,0.72409,12,-1.0057,18,-0.3780,16,-0.5683,14,-0.8365
ENSG00000198815,FOXJ3,21,-0.9513,33,-0.3010,42,0.06414,50,0.34472,24,-0.7889,37,-0.1436,34,-0.2357,43,0.12098,34,-0.2738,42,0.07723,61,0.74449
ENSG00000177181,RIMKLA,22,-1.2834,45,-0.2122,74,0.57138,25,-1.0943,74,0.56100,49,-0.0844,24,-1.1501,106,1.16312,65,0.35217,41,-0.3773,48,-0.1107
ENSG00000127125,PPCS,30,-0.7233,68,0.54788,48,-0.0267,33,-0.6009,57,0.24314,63,0.41771,24,-1.0947,40,-0.3139,56,0.23197,55,0.18846,55,0.20430
ENSG00000186409,CCDC30,45,0.02891,31,-0.5614,70,0.72715,32,-0.5226,68,0.68031,106,1.43362,26,-0.8069,45,0.01160,14,-1.6743,51,0.20753,23,-1.0801
ENSG00000065978,YBX1,244,1.55457,129,0.45942,104,0.11996,75,-0.3874,105,0.13971,76,-0.3683,141,0.61131,32,-1.6598,83,-0.2339,65,-0.6100,51,-1.0419
ENSG00000164008,C1orf50,10,-1.0234,29,0.58699,26,0.45825,15,-0.4534,22,0.18309,11,-0.8346,6,-1.7235,22,0.14388,27,0.49997,19,-0.0244,25,0.39008
ENSG00000177868,SVBP,26,-0.8244,45,0.01632,54,0.28344,20,-1.2170,70,0.71994,43,-0.0623,59,0.44282,31,-0.5688,51,0.20948,38,-0.2506,50,0.18793
ENSG00000117394,SLC2A1,112,2.29693,76,1.55112,9,-1.8170,35,0.24945,18,-0.8055,14,-1.1204,15,-1.0545,14,-1.1851,15,-1.0116,18,-0.7375,17,-0.9575
ENSG00000117395,EBNA1BP2,35,-1.4637,86,-0.1176,109,0.25931,35,-1.4806,107,0.22384,89,-0.0531,43,-1.1582,120,0.41220,133,0.57943,137,0.62136,109,0.27841
ENSG00000159479,MED8,17,-0.6005,20,-0.3051,34,0.52410,18,-0.4457,15,-0.7035,23,-0.0764,12,-1.0412,22,-0.1798,35,0.53361,34,0.51701,32,0.46603
ENSG00000178922,HYI,15,0.30930,29,1.36739,11,-0.1887,2,-2.2887,17,0.48165,6,-0.9907,4,-1.6287,8,-0.6368,19,0.67878,10,-0.3434,14,0.15913
ENSG00000142949,PTPRF,69,-0.4994,114,0.28506,64,-0.6136,106,0.16411,49,-1.0270,96,0.01125,29,-1.7983,101,0.09333,82,-0.2375,216,1.35055,109,0.23961
ENSG00000066135,KDM4A,10,-0.7211,19,0.19030,18,0.18033,17,0.01365,19,0.22817,17,0.06205,13,-0.3319,23,0.49740,7,-1.3001,31,1.02537,12,-0.5452
ENSG00000126091,ST3GAL3,22,-0.4935,44,0.54981,33,0.07941,35,0.20418,13,-1.3322,38,0.33161,18,-0.8333,40,0.40135,24,-0.4055,43,0.51974,31,0.00013
ENSG00000117408,IPO13,92,1.11205,41,-0.1819,26,-0.8816,102,1.29380,19,-1.3414,16,-1.5913,45,-0.0428,29,-0.7145,33,-0.5006,59,0.38473,47,0.01710
ENSG00000117410,ATP6V0B,132,-1.5366,216,-0.8012,227,-0.7294,287,-0.3696,322,-0.1917,221,-0.7700,238,-0.6572,443,0.30980,530,0.60231,408,0.17869,672,1.15162
ENSG00000117411,B4GALT2,83,0.46298,137,1.30066,89,0.57737,47,-0.4246,26,-1.3256,62,-0.0167,29,-1.1659,51,-0.2990,50,-0.3396,82,0.43398,45,-0.5362
ENSG00000159214,CCDC24,8,-0.7515,16,0.26915,9,-0.5691,17,0.43410,8,-0.6654,8,-0.7318,9,-0.5221,7,-0.8700,21,0.73087,27,1.12983,14,0.06334
ENSG00000178028,DMAP1,34,-0.9155,44,-0.5415,36,-0.8628,67,0.10608,56,-0.1797,39,-0.7119,92,0.60651,57,-0.1395,81,0.40370,87,0.52546,79,0.41681
ENSG00000117419,ERI3,72,-0.7920,137,0.19651,90,-0.4582,145,0.29151,91,-0.4409,75,-0.7248,138,0.20518,93,-0.3990,182,0.65341,139,0.21615,144,0.31023
ENSG00000187147,RNF220,103,-0.1680,99,-0.2276,114,-0.0116,114,-0.0141,99,-0.2266,69,-0.7848,233,1.15862,82,-0.5127,121,0.08865,133,0.23387,105,-0.1553
ENSG00000142937,RPS8,1783,1.05819,1193,0.39127,1442,0.70088,680,-0.4920,1019,0.13972,584,-0.7235,1265,0.48602,443,-1.1428,846,-0.1533,768,-0.3031,587,-0.7703
ENSG00000070785,EIF2B3,26,-0.3801,12,-1.5528,26,-0.3599,22,-0.6305,29,-0.2023,21,-0.7148,32,-0.0284,40,0.31972,57,0.88718,29,-0.1750,51,0.77621
ENSG00000126088,UROD,42,-0.8832,91,0.31187,50,-0.6180,36,-1.0879,81,0.13000,48,-0.6574,43,-0.8294,122,0.79785,119,0.75784,71,-0.0717,95,0.42538
ENSG00000117450,PRDX1,314,0.25262,398,0.63560,191,-0.5210,231,-0.2307,205,-0.4116,103,-1.4485,214,-0.3514,267,-0.0041,387,0.59131,194,-0.5022,354,0.49960
ENSG00000117448,AKR1A1,24,-0.9278,46,0.04494,29,-0.6690,29,-0.6238,39,-0.2136,19,-1.2497,53,0.28671,43,-0.0393,56,0.36561,44,-0.0189,75,0.96692
ENSG00000132780,NASP,124,0.73194,41,-0.9897,51,-0.6666,165,1.22653,84,0.11588,121,0.70182,85,0.13411,60,-0.4210,29,-1.4739,69,-0.1991,55,-0.5856
ENSG00000159592,GPBP1L1,42,0.33648,30,-0.1636,40,0.27506,28,-0.2736,48,0.55787,28,-0.2848,39,0.21874,23,-0.6022,41,0.29311,45,0.44891,21,-0.8058
