Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000162511,LAPTM5,44,1.07880,76,2.10921,47,1.20962,20,-0.2098,7,-1.7497,7,-1.6448,5,-2.4295,6,-1.8989,16,-0.5575
ENSG00000162512,SDC3,104,-0.1292,186,0.81410,126,0.17657,87,-0.4068,101,-0.1707,120,0.09662,87,-0.4378,93,-0.3099,125,0.18117
ENSG00000134644,PUM1,124,-0.2814,105,-0.5298,117,-0.3613,122,-0.2968,194,0.43426,242,0.80151,153,0.06175,148,-0.0019,134,-0.1675
ENSG00000060688,SNRNP40,41,0.69520,21,-0.3879,8,-1.7427,18,-0.5548,15,-0.8374,33,0.32938,39,0.69397,31,0.25049,23,-0.2059
ENSG00000121766,ZCCHC17,128,-0.2985,112,-0.5131,199,0.39819,148,-0.0792,203,0.43232,133,-0.2399,156,0.00649,153,-0.0232,160,0.05330
ENSG00000121769,FABP3,28,-2.0515,57,-0.9849,46,-1.3150,131,0.29583,128,0.26444,86,-0.3664,131,0.33002,200,0.99991,129,0.31134
ENSG00000162517,PEF1,35,-0.9193,34,-0.9541,77,0.30146,69,0.11909,62,-0.0441,60,-0.1014,50,-0.4258,78,0.32035,94,0.70854
ENSG00000084636,COL16A1,67,1.28412,35,0.19611,43,0.52250,11,-1.5518,30,-0.0464,44,0.57407,14,-1.2390,42,0.46954,20,-0.7424
ENSG00000121753,ADGRB2,52,-2.1901,209,-0.0960,360,0.78568,145,-0.6634,190,-0.2476,282,0.37982,168,-0.4792,301,0.48943,285,0.45228
ENSG00000184007,PTP4A2,1075,2.16453,178,-0.8840,246,-0.3902,260,-0.3035,630,1.14757,178,-0.8830,210,-0.6871,163,-1.0210,160,-1.1300
ENSG00000121774,KHDRBS1,180,0.41033,119,-0.2470,147,0.07738,98,-0.5543,110,-0.3706,109,-0.3902,176,0.42071,93,-0.6333,164,0.28669
ENSG00000025800,KPNA6,77,-0.2606,57,-0.7197,87,-0.0760,86,-0.0965,115,0.36410,117,0.39979,82,-0.1915,111,0.31073,95,0.07536
ENSG00000084652,TXLNA,52,1.04983,22,-0.2959,32,0.27146,22,-0.3415,20,-0.4550,25,-0.1245,19,-0.6098,32,0.24484,28,0.05207
ENSG00000160050,CCDC28B,11,-0.7526,37,1.14050,36,1.06491,15,-0.2866,0,-6.5899,19,0.00563,7,-1.5418,20,0.13921,26,0.60167
ENSG00000084623,EIF3I,78,-0.5603,83,-0.4761,85,-0.4348,86,-0.4207,128,0.20268,77,-0.5984,138,0.36699,142,0.37055,142,0.41555
ENSG00000175130,MARCKSL1,1236,3.00319,328,0.42370,206,-0.3190,79,-1.7584,295,0.25193,128,-1.0426,153,-0.8367,40,-2.7403,77,-1.9132
ENSG00000160058,BSDC1,45,-0.1241,44,-0.1632,49,0.00879,51,0.08192,36,-0.4783,65,0.46463,44,-0.1606,48,-0.0067,54,0.19012
ENSG00000160062,ZBTB8A,13,-0.5097,25,0.46460,35,1.05389,16,-0.2376,4,-2.2516,19,0.06672,20,0.13431,16,-0.1795,17,-0.1132
ENSG00000176261,ZBTB8OS,27,-0.6824,38,-0.1724,47,0.16097,62,0.60132,23,-0.9241,37,-0.1977,31,-0.5473,42,-0.0176,64,0.77433
ENSG00000162521,RBBP4,120,-0.0608,126,0.02467,81,-0.6735,77,-0.7453,121,-0.0390,158,0.37858,143,0.24946,113,-0.1486,143,0.25355
ENSG00000162522,KIAA1522,9,-0.9872,30,0.81984,31,0.89801,28,0.69832,2,-2.7910,5,-1.8864,6,-1.7866,14,-0.3888,33,1.16914
ENSG00000134684,YARS,20,-2.5426,76,-0.6059,76,-0.5958,86,-0.4001,75,-0.6163,115,0.05375,165,0.72636,132,0.26984,158,0.64044
ENSG00000160097,FNDC5,7,-2.2385,39,0.20203,8,-2.1020,22,-0.6784,8,-2.0495,40,0.23720,70,1.39964,15,-1.1923,48,0.61524
ENSG00000121905,HPCA,17,-3.0737,78,-0.8310,280,1.22369,109,-0.3313,99,-0.4805,95,-0.5473,158,0.29004,78,-0.8361,203,0.76751
ENSG00000121900,TMEM54,36,-0.1456,70,0.93115,44,0.17338,28,-0.5117,44,0.16484,13,-1.6340,37,-0.1262,30,-0.4191,48,0.33816
ENSG00000116514,RNF19B,17,-0.3723,15,-0.5116,13,-0.7247,14,-0.6418,21,-0.0142,11,-1.0023,41,1.27109,15,-0.5712,23,0.13047
ENSG00000004455,AK2,73,1.50867,45,0.66079,17,-0.8665,16,-0.9329,21,-0.5690,19,-0.6713,35,0.26966,26,-0.1939,21,-0.6205
ENSG00000160094,ZNF362,17,0.08233,25,0.73509,27,0.82519,9,-0.8856,10,-0.6380,13,-0.3702,7,-1.2765,14,-0.2299,24,0.69767
ENSG00000134686,PHC2,105,1.23554,38,-0.4367,39,-0.3967,29,-0.8332,22,-1.2448,42,-0.2605,72,0.66952,35,-0.5319,48,-0.0821
ENSG00000163866,SMIM12,21,-1.4881,47,-0.2603,58,0.06283,54,-0.0510,29,-1.0267,51,-0.1609,70,0.38769,63,0.17625,77,0.58699
ENSG00000116544,DLGAP3,2,-4.1868,91,1.06489,96,1.15843,46,-0.0365,37,-0.4036,38,-0.3471,33,-0.6168,31,-0.6486,58,0.34829
ENSG00000163867,ZMYM6,28,0.48205,20,-0.0092,32,0.73026,15,-0.4528,10,-1.0500,33,0.76060,13,-0.7109,15,-0.4307,22,0.14403
ENSG00000116560,SFPQ,425,1.07002,143,-0.6924,195,-0.2125,173,-0.3973,125,-0.8877,341,0.68994,228,0.04207,230,0.04952,181,-0.3549
ENSG00000146463,ZMYM4,80,0.24630,74,0.12700,75,0.12853,54,-0.3843,72,0.07278,65,-0.0818,83,0.34604,33,-1.1021,68,-0.0221
ENSG00000142687,KIAA0319L,40,-0.6668,83,0.46297,35,-0.8924,34,-0.9072,52,-0.2680,90,0.60038,64,0.07078,75,0.30775,72,0.25991
ENSG00000020129,NCDN,66,-2.9753,231,-1.1339,800,0.82760,299,-0.7434,171,-1.5833,478,-0.0150,393,-0.3547,756,0.73239,860,1.10831
ENSG00000126067,PSMB2,82,-0.1609,41,-1.2283,70,-0.3987,65,-0.5267,106,0.24190,119,0.43519,77,-0.2908,100,0.15896,131,0.67993
ENSG00000142686,C1orf216,19,-2.3657,44,-1.1265,99,0.10249,79,-0.2521,132,0.57709,122,0.44910,96,0.06207,120,0.41499,105,0.23107
ENSG00000092847,AGO1,36,-0.1835,30,-0.4664,65,0.75294,26,-0.6885,73,0.93930,60,0.60742,32,-0.4048,20,-1.1059,38,-0.1412
ENSG00000126070,AGO3,106,1.57035,29,-0.5505,24,-0.8203,16,-1.4036,39,-0.1017,77,0.99104,44,0.09160,26,-0.7343,27,-0.7336
ENSG00000054116,TRAPPC3,11,-1.8470,40,0.00648,37,-0.1262,33,-0.2646,53,0.46267,25,-0.7192,34,-0.2390,48,0.31721,60,0.75884
ENSG00000116871,MAP7D1,272,0.52017,105,-0.9746,340,0.89560,189,-0.0671,112,-0.8739,176,-0.1783,166,-0.2947,191,-0.0483,225,0.23814
ENSG00000054118,THRAP3,217,0.03149,151,-0.5373,207,-0.0434,170,-0.3514,146,-0.5904,252,0.27299,290,0.56585,148,-0.5610,235,0.17523
ENSG00000181817,LSM10,15,-1.3991,37,-0.0862,56,0.57899,46,0.27357,50,0.38778,15,-1.4277,39,0.01443,32,-0.2877,49,0.41859
ENSG00000116885,OSCP1,8,-1.3900,13,-0.6014,19,-0.0755,6,-1.6697,15,-0.3675,11,-0.8910,16,-0.3060,37,1.02835,37,1.20910
ENSG00000116898,MRPS15,22,-1.2187,42,-0.2554,75,0.67046,71,0.56046,32,-0.6879,43,-0.2127,46,-0.1306,41,-0.3140,64,0.46402
ENSG00000163873,GRIK3,13,-0.7083,5,-2.0867,5,-2.1725,15,-0.5661,94,2.71291,63,1.86091,10,-1.1349,1,-4.3664,8,-1.4508
ENSG00000163875,MEAF6,45,-1.3988,57,-1.0405,116,0.05137,122,0.13835,107,-0.0748,145,0.41381,143,0.43973,123,0.15432,116,0.05952
ENSG00000163877,SNIP1,18,0.04796,13,-0.3854,27,0.67557,6,-1.5879,7,-1.3293,38,1.27189,15,-0.1980,21,0.30638,15,-0.2206
ENSG00000134697,GNL2,56,0.72733,14,-1.4361,38,0.10000,36,0.03670,39,0.15056,44,0.33540,43,0.35821,37,0.07238,20,-0.9417
ENSG00000116922,C1orf109,14,-0.2685,16,0.02207,7,-1.2518,17,0.02454,3,-2.4991,28,0.86961,15,-0.1548,25,0.69344,20,0.35304
ENSG00000185090,MANEAL,3,-2.9319,21,-0.0838,10,-1.2299,18,-0.3524,15,-0.5904,38,0.88402,17,-0.4295,39,0.89485,33,0.74104
ENSG00000197982,C1orf122,343,0.96800,257,0.48490,158,-0.2915,238,0.36115,188,-0.0144,88,-1.1781,200,0.08756,88,-1.1905,166,-0.2346
ENSG00000183431,SF3A3,31,-0.7948,42,-0.3168,42,-0.3104,46,-0.1739,42,-0.3156,51,-0.0351,72,0.59263,60,0.22356,56,0.13631
ENSG00000183520,UTP11,42,0.00206,37,-0.1815,38,-0.1454,51,0.30675,26,-0.7468,41,-0.0254,40,-0.0905,58,0.52500,44,0.08536
ENSG00000116954,RRAGC,75,0.59869,30,-0.8241,36,-0.5605,43,-0.2963,42,-0.3060,46,-0.1746,33,-0.7433,67,0.42528,81,0.83885
ENSG00000174574,AKIRIN1,77,-0.0772,45,-0.9063,84,0.05236,78,-0.0653,76,-0.1115,85,0.07506,97,0.31398,102,0.36442,76,-0.1068
ENSG00000168653,NDUFS5,278,-1.5008,665,-0.1718,1087,0.62109,1001,0.48555,748,0.01428,339,-1.2024,781,0.09336,688,-0.1166,892,0.33346
ENSG00000127603,MACF1,681,1.23164,388,0.28280,261,-0.3474,231,-0.5375,248,-0.4268,567,0.91290,343,0.09145,182,-0.8944,168,-1.1011
ENSG00000090621,PABPC4,118,0.95178,101,0.69694,82,0.35982,75,0.20643,84,0.39186,65,-0.0162,43,-0.7087,38,-0.8391,37,-0.9580
ENSG00000116983,HPCAL4,111,-1.3484,307,0.22279,533,1.14929,239,-0.1749,239,-0.1747,315,0.26614,216,-0.3664,262,-0.0266,249,-0.1213
ENSG00000084072,PPIE,16,-1.2243,24,-0.6107,39,0.13440,26,-0.5202,25,-0.5457,21,-0.8121,58,0.88058,35,-0.0694,48,0.49156
ENSG00000131236,CAP1,171,0.04097,141,-0.2599,187,0.18676,95,-0.8683,205,0.33389,172,0.04830,138,-0.3236,215,0.41162,185,0.18502
ENSG00000131238,PPT1,68,-0.8928,114,-0.0898,110,-0.1494,78,-0.6797,124,0.04526,103,-0.2569,96,-0.3974,151,0.35236,195,0.90062
ENSG00000117000,RLF,31,0.40490,12,-1.0896,11,-1.1778,20,-0.3280,6,-2.1398,44,0.97635,31,0.40709,34,0.52736,24,0.00103
ENSG00000084073,ZMPSTE24,28,-0.1909,35,0.12875,25,-0.4132,33,0.01864,47,0.60400,18,-0.8724,28,-0.2471,32,-0.0299,41,0.41375
ENSG00000084070,SMAP2,83,-1.1276,91,-0.9742,175,0.02960,194,0.19152,169,-0.0316,251,0.61083,155,-0.1860,252,0.62001,184,0.11952
ENSG00000117016,RIMS3,39,-2.1811,182,0.14567,234,0.55332,205,0.33855,97,-0.8375,138,-0.2903,153,-0.1379,130,-0.3850,247,0.74127
ENSG00000066136,NFYC,22,-0.8210,25,-0.6036,39,0.07720,23,-0.7565,27,-0.4863,32,-0.2473,49,0.49664,32,-0.2485,57,0.75475
ENSG00000127124,HIVEP3,22,0.25113,23,0.29356,9,-1.1618,13,-0.5402,10,-0.9921,42,1.29380,22,0.21168,6,-1.7134,21,0.15460
ENSG00000198815,FOXJ3,31,-0.7243,32,-0.6697,31,-0.7287,37,-0.4424,58,0.24994,78,0.75549,58,0.29367,74,0.66416,42,-0.2575
ENSG00000177181,RIMKLA,6,-3.1070,36,-0.5782,30,-0.8243,105,1.17885,30,-0.8460,63,0.32118,66,0.43092,68,0.42718,50,-0.0681
ENSG00000127125,PPCS,58,-0.0565,54,-0.1785,91,0.66722,61,0.00439,50,-0.3068,43,-0.5168,54,-0.2081,68,0.19523,66,0.15828
ENSG00000186409,CCDC30,53,-0.1303,62,0.10722,79,0.49880,76,0.44473,47,-0.3059,74,0.40365,69,0.31065,29,-1.0481,38,-0.6831
ENSG00000065978,YBX1,253,1.40673,236,1.28355,160,0.61921,85,-0.3923,130,0.27404,59,-0.9426,67,-0.8262,22,-2.3683,62,-0.9524
ENSG00000164008,C1orf50,17,-0.2466,28,0.50299,14,-0.5539,14,-0.5312,56,1.73716,17,-0.2522,9,-1.2764,20,-0.0276,19,-0.1298
ENSG00000177868,SVBP,42,-0.2325,44,-0.1514,40,-0.3200,69,0.55864,29,-0.7981,32,-0.6511,51,0.06306,41,-0.2897,70,0.64699
ENSG00000117394,SLC2A1,49,0.62158,75,1.34833,94,1.76852,15,-1.2465,22,-0.6198,21,-0.7314,20,-0.8074,6,-2.4435,22,-0.6973
ENSG00000117395,EBNA1BP2,48,-1.1903,63,-0.7813,137,0.43209,149,0.57136,82,-0.3880,59,-0.8799,116,0.17795,108,0.05436,137,0.48548
ENSG00000179178,TMEM125,171,4.97843,2,-3.2749,10,-1.0520,1,-4.0216,11,-0.9385,16,-0.3128,3,-2.7538,3,-2.7224,0,-4.8689
ENSG00000066322,ELOVL1,181,4.38571,4,-2.5386,9,-1.3900,2,-3.2068,38,0.72995,4,-2.6174,3,-2.9372,11,-1.1835,4,-2.8188
ENSG00000159479,MED8,9,-0.9461,30,0.95730,19,0.21703,14,-0.2988,7,-1.1867,6,-1.4188,8,-1.1179,30,0.93768,25,0.78576
ENSG00000142949,PTPRF,89,-0.0413,92,0.01847,127,0.54076,47,-1.0147,15,-2.6493,85,-0.1083,66,-0.5460,113,0.33728,151,0.95073
ENSG00000126091,ST3GAL3,14,-1.2114,24,-0.3522,76,1.53757,25,-0.3206,27,-0.1869,34,0.15651,17,-0.9589,42,0.52005,30,-0.0393
ENSG00000117408,IPO13,174,1.92263,49,-0.2336,67,0.24187,34,-0.8091,54,-0.1010,36,-0.7116,32,-0.9531,39,-0.5996,56,-0.0247
ENSG00000117410,ATP6V0B,188,-1.2156,206,-1.0804,276,-0.6354,272,-0.6579,273,-0.6497,405,-0.0387,431,0.06560,665,0.76934,709,1.01922
ENSG00000117411,B4GALT2,42,-0.4746,95,0.82461,84,0.62669,60,0.07773,23,-1.4003,48,-0.2734,53,-0.1448,44,-0.4002,64,0.19234
ENSG00000178028,DMAP1,30,-1.0360,40,-0.5750,57,-0.0516,34,-0.8222,24,-1.3569,59,0.00174,52,-0.1969,103,0.92689,96,0.93625
ENSG00000117419,ERI3,84,-0.6311,139,0.15226,123,-0.0494,113,-0.1821,102,-0.3306,108,-0.2543,140,0.18663,121,-0.0671,160,0.42841
ENSG00000187147,RNF220,137,0.24204,86,-0.4863,162,0.52123,145,0.34294,110,-0.1006,78,-0.6330,114,-0.0510,121,0.05156,112,-0.0857
ENSG00000142937,RPS8,1596,0.75179,1486,0.63214,1464,0.60765,1630,0.78739,935,-0.1160,532,-0.9852,798,-0.3992,358,-1.5778,737,-0.5334
ENSG00000070785,EIF2B3,15,-1.2988,14,-1.3908,34,-0.0428,19,-0.8885,24,-0.5858,42,0.29164,29,-0.3162,65,1.04535,55,0.88115
ENSG00000126088,UROD,53,-0.6738,60,-0.4991,100,0.30510,69,-0.2820,103,0.36454,39,-1.1233,83,0.02431,96,0.24318,109,0.51373
ENSG00000117450,PRDX1,333,0.48480,487,1.13288,180,-0.4906,129,-0.9973,273,0.16777,164,-0.6310,225,-0.1548,180,-0.4863,255,0.06453
ENSG00000117448,AKR1A1,28,-0.8222,72,0.64195,61,0.37397,24,-1.0574,48,-0.0028,39,-0.3159,51,0.10657,43,-0.1597,56,0.26353
ENSG00000132780,NASP,170,1.85514,53,-0.1322,47,-0.3174,48,-0.3018,24,-1.3286,64,0.17208,48,-0.3186,52,-0.1583,41,-0.5934
ENSG00000159592,GPBP1L1,46,0.47859,42,0.32483,36,0.11014,23,-0.6093,30,-0.2136,42,0.33108,29,-0.2649,46,0.47275,26,-0.4683
ENSG00000086015,MAST2,14,-1.1521,23,-0.3739,29,-0.0246,22,-0.5022,43,0.58241,32,0.09688,41,0.59290,28,-0.1077,27,-0.1479
ENSG00000117461,PIK3R3,11,-1.7504,49,0.56832,13,-1.4772,38,0.16191,26,-0.4555,50,0.60838,63,1.16154,30,-0.2400,18,-1.0594
ENSG00000085998,POMGNT1,64,0.45949,41,-0.2346,36,-0.4322,35,-0.4959,36,-0.4608,57,0.29202,42,-0.2083,43,-0.1525,65,0.54549
ENSG00000132128,LRRC41,22,-0.8979,28,-0.5729,57,0.55167,23,-0.8372,50,0.33532,32,-0.3690,46,0.22444,54,0.45370,43,0.12222
ENSG00000173660,UQCRH,92,-2.4874,396,-0.2975,499,0.06692,827,0.89811,392,-0.3101,243,-1.0457,581,0.35225,385,-0.3384,632,0.50867
ENSG00000117481,NSUN4,32,0.72452,10,-1.0577,18,-0.2168,13,-0.6663,8,-1.3244,27,0.45714,26,0.41119,22,0.07342,22,0.09147
ENSG00000117480,FAAH,46,0.92486,18,-0.5661,35,0.48105,15,-0.7893,10,-1.3734,23,-0.2034,23,-0.2391,28,0.10856,33,0.40346
ENSG00000079277,MKNK1,10,-0.8651,32,0.99823,24,0.52769,13,-0.4053,8,-1.0628,27,0.76623,14,-0.3692,25,0.63881,10,-0.8068
ENSG00000123472,ATPAF1,118,-0.2253,162,0.28569,151,0.17021,128,-0.0960,76,-0.8935,85,-0.7340,175,0.46017,108,-0.3532,158,0.26989
ENSG00000159658,EFCAB14,231,2.11716,120,0.89600,72,0.06353,32,-1.1605,59,-0.2411,41,-0.7970,42,-0.8324,49,-0.5337,36,-1.0802
ENSG00000186377,CYP4X1,0,-5.2786,9,-0.8779,28,0.86384,9,-0.9118,3,-2.2403,27,0.84590,14,-0.2677,23,0.52774,26,0.85346
ENSG00000162368,CMPK1,84,-0.7730,84,-0.7639,103,-0.4513,138,-0.0051,152,0.15080,120,-0.2244,181,0.49710,154,0.17228,161,0.27182
ENSG00000162373,BEND5,20,-1.1111,26,-0.7387,7,-2.5642,47,0.17089,29,-0.5925,26,-0.7410,80,1.24056,59,0.52673,45,0.10167
ENSG00000162374,ELAVL4,43,-2.6082,88,-1.5609,129,-1.0017,193,-0.3845,334,0.49217,285,0.23387,387,0.84849,376,0.68919,243,-0.0256
ENSG00000185104,FAF1,40,-0.0373,31,-0.4282,27,-0.6151,25,-0.7359,30,-0.4575,48,0.25617,51,0.39757,59,0.59211,43,0.09753
ENSG00000123091,RNF11,228,-0.9986,242,-0.9077,451,0.05959,596,0.51017,519,0.28392,406,-0.1061,468,0.13124,536,0.33611,433,-0.0049
ENSG00000085832,EPS15,194,-0.2297,125,-0.9014,131,-0.8306,274,0.31908,242,0.12055,198,-0.1988,373,0.95811,174,-0.4012,193,-0.2621
ENSG00000117859,OSBPL9,51,1.38653,12,-0.9285,27,0.31944,5,-2.0564,26,0.22612,24,0.13747,25,0.18696,9,-1.2850,20,-0.1875
ENSG00000078618,NRDC,94,-0.3349,104,-0.1791,61,-0.9873,82,-0.5449,112,-0.0682,159,0.49741,136,0.26782,157,0.47837,122,0.06945
ENSG00000169213,RAB3B,76,0.02680,23,-1.7373,36,-1.0892,43,-0.8305,191,1.59897,118,0.74932,146,1.30543,2,-5.2467,19,-2.1801
ENSG00000117862,TXNDC12,13,-1.1321,35,0.36272,27,-0.0588,20,-0.5160,34,0.31758,37,0.44806,20,-0.5492,30,0.10390,36,0.42461
ENSG00000134717,BTF3L4,62,-0.0614,43,-0.6222,53,-0.3228,49,-0.4483,70,0.11887,58,-0.1884,89,0.57508,35,-0.9272,83,0.44239
ENSG00000157077,ZFYVE9,18,-1.7571,30,-0.9760,27,-1.1622,63,0.14814,38,-0.6333,77,0.46983,72,0.41246,91,0.75328,71,0.39093
ENSG00000134748,PRPF38A,73,0.88535,77,0.96541,50,0.23839,37,-0.2205,31,-0.5048,53,0.34161,46,0.13660,20,-1.1439,18,-1.3886
ENSG00000134744,TUT4,137,1.34430,67,0.13480,33,-0.9419,62,0.00950,36,-0.8272,131,1.26687,55,-0.1928,26,-1.2812,36,-0.8755
ENSG00000162377,COA7,15,-0.8289,24,-0.0710,12,-1.1574,18,-0.4906,3,-2.8785,31,0.33003,50,1.29256,20,-0.3356,28,0.16492
ENSG00000162378,ZYG11B,59,-1.6664,88,-1.0769,167,-0.0925,172,-0.0539,219,0.33215,225,0.38020,231,0.47972,182,0.04022,189,0.11337
ENSG00000116171,SCP2,106,0.15524,99,0.04314,79,-0.3225,66,-0.5965,91,-0.0848,98,0.03136,102,0.10265,99,0.04106,109,0.21894
ENSG00000162384,CZIB,27,-0.7890,45,0.00310,45,0.00294,40,-0.1934,48,0.12135,31,-0.5828,45,0.01211,27,-0.7478,70,0.82691
ENSG00000162385,MAGOH,17,-0.4940,26,0.17116,18,-0.4085,12,-0.9970,13,-0.8781,10,-1.2710,22,-0.0830,31,0.45302,43,1.14516
ENSG00000157193,LRP8,8,-2.1505,40,0.15878,27,-0.4186,27,-0.4358,57,0.75294,82,1.36743,33,-0.1407,19,-0.9463,34,-0.0901
ENSG00000058799,YIPF1,10,-0.9875,8,-1.2394,5,-1.8155,17,-0.1595,29,0.69733,17,-0.1139,21,0.21725,27,0.59385,25,0.51491
ENSG00000081870,HSPB11,14,-0.7803,23,0.00148,18,-0.4087,15,-0.6525,29,0.37824,22,-0.0315,21,-0.1188,33,0.59163,28,0.33669
ENSG00000116209,TMEM59,226,0.64956,129,-0.2499,124,-0.3158,65,-1.2994,136,-0.1661,113,-0.4506,177,0.27927,158,0.06748,180,0.31147
ENSG00000116221,MRPL37,47,-0.4624,38,-0.7784,37,-0.8147,62,-0.0396,40,-0.7251,54,-0.2574,64,0.02010,99,0.71203,97,0.77783
ENSG00000157216,SSBP3,104,-1.3022,186,-0.4155,211,-0.2219,318,0.43514,418,0.88954,246,0.01924,349,0.66579,196,-0.3337,148,-0.8356
ENSG00000243725,TTC4,33,0.76677,12,-0.8180,10,-1.0819,24,0.27510,9,-1.2193,26,0.36906,25,0.36464,19,-0.1025,21,0.02711
ENSG00000116133,DHCR24,296,0.36570,84,-1.5753,68,-1.8823,133,-0.8901,272,0.22562,215,-0.1434,218,-0.1411,554,1.43905,269,0.23277
ENSG00000162402,USP24,34,0.09715,26,-0.3068,28,-0.2073,29,-0.1403,32,0.00919,56,0.91526,27,-0.2987,29,-0.1749,32,-0.0060
ENSG00000162407,PLPP3,168,1.49258,239,2.17517,46,-0.6363,1,-5.6492,228,2.08595,48,-0.5749,5,-3.9446,13,-2.4416,5,-4.0094
ENSG00000162409,PRKAA2,14,-2.1763,46,-0.3703,21,-1.5326,56,-0.0656,26,-1.2399,117,1.14634,67,0.24399,86,0.61974,72,0.36516
ENSG00000162601,MYSM1,67,0.38422,28,-0.9689,31,-0.7991,53,-0.0058,26,-1.0820,86,0.79357,50,-0.0869,91,0.87455,50,-0.1152
ENSG00000177606,JUN,158,1.21030,83,0.13832,160,1.23438,34,-1.2435,19,-2.1023,84,0.16073,27,-1.6625,64,-0.2860,91,0.32079
ENSG00000134709,HOOK1,7,-2.7822,19,-1.4049,65,0.45691,36,-0.4718,32,-0.6561,100,1.20197,49,0.00969,41,-0.2637,68,0.62263
ENSG00000162599,NFIA,537,2.11404,318,1.12379,120,-0.4555,73,-1.2042,334,1.21355,200,0.34843,50,-1.8730,34,-2.3244,27,-2.7753
ENSG00000162604,TM2D1,53,-0.0337,27,-1.0493,32,-0.7941,34,-0.7377,100,0.99298,59,0.13919,65,0.31004,44,-0.3252,60,0.15830
ENSG00000162607,USP1,120,0.90988,43,-0.7276,61,-0.1765,50,-0.4901,72,0.07516,101,0.62489,71,0.05075,41,-0.7820,63,-0.1574
ENSG00000116641,DOCK7,29,0.35181,42,0.99439,22,-0.0365,4,-2.3952,35,0.69503,48,1.22680,10,-1.3922,28,0.34239,12,-1.1048
ENSG00000125703,ATG4C,123,3.03344,11,-1.1871,3,-2.7934,10,-1.3480,10,-1.3976,21,-0.2133,20,-0.3654,13,-0.8967,19,-0.4289
ENSG00000079739,PGM1,25,-0.3902,63,1.13582,24,-0.4010,20,-0.6807,41,0.40285,10,-1.7211,22,-0.5864,34,0.10615,43,0.56585
ENSG00000162434,JAK1,92,-0.2900,88,-0.3631,72,-0.6653,80,-0.5194,102,-0.1381,118,0.10117,175,0.84591,117,0.08927,101,-0.1591
ENSG00000162433,AK4,37,-0.3998,113,1.45363,63,0.46293,36,-0.4357,79,0.82990,38,-0.3605,25,-1.0434,42,-0.1815,32,-0.6637
ENSG00000116675,DNAJC6,330,-0.1656,129,-1.5898,147,-1.3978,327,-0.1804,503,0.51102,397,0.12775,472,0.45917,471,0.40161,392,0.11908
ENSG00000213625,LEPROT,39,0.70938,81,2.03773,26,0.07939,11,-1.2809,48,1.06653,21,-0.2478,12,-1.2383,3,-2.8212,11,-1.3068
ENSG00000184588,PDE4B,191,1.91701,43,-0.5861,48,-0.4184,31,-1.0821,34,-0.9213,70,0.16863,48,-0.4496,56,-0.1708,61,-0.0572
ENSG00000118473,SGIP1,120,-0.2920,99,-0.5864,110,-0.4251,109,-0.4437,163,0.19057,217,0.65378,160,0.17666,162,0.17927,146,0.01540
ENSG00000198160,MIER1,141,0.97868,52,-0.6147,58,-0.4578,72,-0.1263,93,0.28707,56,-0.5153,101,0.47526,55,-0.5443,63,-0.3557
ENSG00000142864,SERBP1,330,0.46488,232,-0.1015,204,-0.2992,200,-0.3311,187,-0.4351,253,0.03627,282,0.23746,227,-0.1345,261,0.09392
ENSG00000116717,GADD45A,40,0.37019,39,0.34772,11,-1.5261,26,-0.3055,66,1.21780,44,0.53100,34,0.11085,22,-0.5619,16,-1.1276
ENSG00000116729,WLS,54,0.34223,98,1.35142,44,0.01299,12,-1.8733,49,0.18465,53,0.29933,53,0.33434,3,-3.5910,30,-0.6079
ENSG00000033122,LRRC7,33,-1.1682,38,-0.9839,78,0.13869,51,-0.5190,47,-0.6369,152,1.26351,76,0.11464,92,0.39891,71,-0.0136
ENSG00000066557,LRRC40,14,-0.8487,9,-1.5530,7,-1.8015,14,-0.8268,49,1.11309,19,-0.4240,34,0.55119,23,-0.1417,35,0.64011
ENSG00000116754,SRSF11,493,1.36468,117,-0.9567,262,0.29202,131,-0.7957,127,-0.8388,416,1.06410,175,-0.3802,185,-0.2647,161,-0.5208
ENSG00000118454,ANKRD13C,55,0.66115,17,-1.1762,27,-0.4708,26,-0.5463,23,-0.7190,28,-0.4002,38,0.06005,41,0.17489,55,0.75294
ENSG00000132485,ZRANB2,259,0.64438,103,-0.8116,143,-0.3072,109,-0.7205,135,-0.4004,226,0.41877,181,0.06563,173,-0.0083,203,0.27123
ENSG00000172260,NEGR1,121,-2.0387,162,-1.6064,225,-1.1166,452,-0.0413,276,-0.8081,593,0.39204,843,1.14836,382,-0.3072,605,0.48291
ENSG00000178965,ERICH3,38,-1.8055,31,-2.1250,102,-0.3335,98,-0.3986,78,-0.7491,231,0.99800,221,1.07622,143,0.19739,112,-0.2096
ENSG00000116791,CRYZ,13,-0.5921,17,-0.2092,5,-1.9652,8,-1.2403,9,-1.1923,17,-0.2432,26,0.49492,43,1.29269,26,0.48723
