Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to10,Feature log2 fold change topic 6to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000162512,SDC3,65,-0.4321,66,-0.3539,103,0.34277,61,-0.6696,257,1.89865,105,0.36377,49,-0.8118
ENSG00000134644,PUM1,128,-0.4128,167,0.06142,179,0.17072,201,0.56614,109,-0.5942,97,-0.7677,148,-0.1302
ENSG00000060688,SNRNP40,16,0.43016,12,-0.0827,17,0.39835,13,0.07156,10,-0.3531,6,-1.1344,8,-0.7895
ENSG00000121766,ZCCHC17,141,-0.1920,133,-0.2584,176,0.17988,192,0.50842,91,-0.8230,134,-0.2397,120,-0.4083
ENSG00000121769,FABP3,122,0.56375,84,-0.1281,53,-0.8372,111,0.48785,19,-2.3205,49,-0.9552,63,-0.5836
ENSG00000162517,PEF1,90,0.86487,50,-0.2439,45,-0.3955,50,-0.3690,38,-0.6759,55,-0.0932,56,-0.0769
ENSG00000084636,COL16A1,19,-0.4996,49,1.08192,47,1.02017,16,-0.9501,63,1.52289,13,-1.0120,17,-0.5709
ENSG00000121753,ADGRB2,191,0.32374,200,0.33793,141,-0.2127,147,-0.2116,103,-0.6859,204,0.36696,142,-0.1956
ENSG00000184007,PTP4A2,127,-1.0759,196,-0.2815,413,0.90438,284,0.47766,223,-0.0791,172,-0.4822,249,0.09218
ENSG00000121774,KHDRBS1,140,0.06593,112,-0.2848,172,0.37652,134,-0.0246,126,-0.1131,143,0.08793,116,-0.2405
ENSG00000121775,TMEM39B,14,0.75948,15,0.63591,3,-1.5982,9,-0.0762,7,-0.5633,3,-1.5666,9,-0.1729
ENSG00000025800,KPNA6,97,-0.0690,149,0.61789,140,0.52381,107,0.13932,63,-0.7083,72,-0.5137,60,-0.7940
ENSG00000084652,TXLNA,25,0.18087,30,0.42079,31,0.45593,18,-0.4854,42,0.94946,10,-1.2264,18,-0.3431
ENSG00000160050,CCDC28B,16,0.43842,5,-1.1817,14,0.12578,7,-1.0563,20,0.71217,32,1.53647,7,-0.7791
ENSG00000084623,EIF3I,114,0.58172,64,-0.4296,84,-0.0056,77,-0.2197,62,-0.4701,72,-0.2405,92,0.12564
ENSG00000175130,MARCKSL1,47,-1.5535,49,-1.3091,227,1.07195,96,-0.4278,365,1.91669,147,0.35862,110,-0.0905
ENSG00000160058,BSDC1,53,0.15025,61,0.34427,52,0.09721,45,-0.1931,63,0.39181,37,-0.4086,39,-0.3437
ENSG00000160062,ZBTB8A,14,-0.5795,20,0.00604,28,0.54010,19,-0.0408,28,0.52973,29,0.57976,13,-0.6200
ENSG00000176261,ZBTB8OS,32,-0.0535,35,0.09485,30,-0.1461,28,-0.3493,31,-0.1290,44,0.43138,54,0.75153
ENSG00000162521,RBBP4,95,-0.2817,126,0.20967,90,-0.3177,123,0.27288,146,0.43640,110,-0.0101,62,-0.8740
ENSG00000162522,KIAA1522,21,0.68610,11,-0.4824,11,-0.4999,7,-1.4108,18,0.31395,40,1.61195,15,-0.0328
ENSG00000134684,YARS,159,0.70162,101,-0.1481,53,-1.1282,118,0.14443,68,-0.7574,63,-0.8670,96,-0.2336
ENSG00000160097,FNDC5,38,0.18220,26,-0.4371,18,-0.9775,46,0.77593,12,-1.5674,21,-0.7500,25,-0.4912
ENSG00000121905,HPCA,148,0.32574,74,-0.7882,55,-1.2495,137,0.23179,39,-1.7618,208,0.82013,116,-0.1174
ENSG00000121900,TMEM54,33,0.43599,11,-1.2682,19,-0.4672,18,-0.8105,32,0.30880,45,0.86321,46,0.88144
ENSG00000116514,RNF19B,21,0.54936,15,-0.1029,11,-0.4707,18,0.39237,12,-0.4155,4,-1.8585,7,-1.2320
ENSG00000004455,AK2,26,0.10573,29,0.27870,24,-0.0217,12,-1.4084,46,1.01522,48,1.08264,33,0.47096
ENSG00000142920,AZIN2,21,0.99216,19,0.54151,4,-1.6407,7,-1.1939,22,0.78803,7,-0.8279,18,0.52196
ENSG00000160094,ZNF362,16,-0.1690,17,-0.0900,22,0.31291,16,-0.2321,17,-0.0753,29,0.77305,18,0.01566
ENSG00000134686,PHC2,55,0.36422,30,-0.6386,34,-0.4186,47,0.08710,40,-0.2011,35,-0.3865,50,0.16422
ENSG00000121904,CSMD2,5,-0.7299,33,2.28679,20,1.34071,4,-1.2115,0,-3.3646,11,0.40592,7,-0.2981
ENSG00000163866,SMIM12,91,1.02493,46,-0.2773,36,-0.6680,46,-0.3801,39,-0.5328,40,-0.4841,51,-0.1104
ENSG00000116544,DLGAP3,33,-0.1533,22,-0.7461,25,-0.5807,24,-0.8313,65,0.93456,98,1.63919,39,0.13862
ENSG00000163867,ZMYM6,21,0.04828,32,0.67022,19,-0.1194,21,0.06629,13,-0.6314,12,-0.7713,22,0.09558
ENSG00000116560,SFPQ,172,-0.3914,336,0.71995,349,0.78436,219,0.06043,192,-0.1658,145,-0.5923,143,-0.6166
ENSG00000146463,ZMYM4,58,-0.2871,70,0.04266,83,0.32197,73,0.17917,58,-0.2405,65,-0.0625,66,-0.0378
ENSG00000142687,KIAA0319L,63,-0.1485,77,0.19390,67,-0.0260,75,0.23834,66,-0.0413,63,-0.1177,47,-0.5543
ENSG00000020129,NCDN,731,1.24418,367,-0.1564,272,-0.6151,292,-0.7084,128,-1.7443,645,0.73978,212,-0.9885
ENSG00000126067,PSMB2,106,0.74917,62,-0.2414,36,-1.0724,64,-0.2846,83,0.20508,62,-0.2396,64,-0.1884
ENSG00000142686,C1orf216,138,1.00088,98,0.22764,63,-0.4581,71,-0.3845,31,-1.5282,68,-0.3280,71,-0.2692
ENSG00000134698,AGO4,10,-0.3212,17,0.52847,18,0.66550,9,-0.5946,19,0.76089,19,0.70375,7,-0.7773
ENSG00000092847,AGO1,38,-0.1380,52,0.38674,52,0.37328,38,-0.1497,31,-0.4055,50,0.31365,41,-0.0043
ENSG00000126070,AGO3,27,-0.9957,117,1.46367,74,0.68491,42,-0.2821,76,0.73219,21,-1.2623,43,-0.1568
ENSG00000116863,ADPRHL2,18,0.41617,10,-0.5416,23,0.70695,13,-0.2834,16,0.16170,9,-0.7437,13,-0.1857
ENSG00000054116,TRAPPC3,57,1.14021,35,0.09187,16,-1.0761,24,-0.6931,21,-0.6347,49,0.65666,15,-1.1365
ENSG00000116871,MAP7D1,189,0.24736,147,-0.1925,178,0.10615,157,-0.1296,145,-0.2123,210,0.37041,128,-0.4052
ENSG00000054118,THRAP3,161,-0.5889,236,0.08330,344,0.68507,277,0.53722,156,-0.5517,168,-0.4470,138,-0.7429
ENSG00000196182,STK40,18,0.56697,12,-0.2053,7,-0.8748,10,-0.6708,20,0.56230,16,0.28019,17,0.38387
ENSG00000181817,LSM10,39,0.49907,16,-0.9947,15,-1.0498,29,-0.1254,20,-0.6339,48,0.71752,35,0.20584
ENSG00000116885,OSCP1,29,1.05652,13,-0.4467,8,-1.1334,16,-0.1474,12,-0.5106,16,-0.1634,8,-1.1449
ENSG00000116898,MRPS15,56,0.42858,41,-0.1097,29,-0.6642,40,-0.2566,40,-0.1806,46,0.04875,58,0.40554
ENSG00000163873,GRIK3,10,-0.9363,32,0.87676,38,1.18908,24,0.66394,3,-2.7270,2,-3.2963,12,-0.5541
ENSG00000163875,MEAF6,132,0.24477,106,-0.1379,100,-0.2357,128,0.23368,74,-0.6850,91,-0.3716,102,-0.1947
ENSG00000163877,SNIP1,16,-0.1125,19,0.18382,30,0.93980,15,-0.2972,26,0.70105,13,-0.3728,9,-0.9417
ENSG00000134697,GNL2,27,-0.3405,26,-0.3357,50,0.68494,43,0.69013,14,-1.2356,21,-0.6842,18,-0.8979
ENSG00000116922,C1orf109,22,0.59232,24,0.60818,10,-0.6538,10,-0.9736,30,0.96080,12,-0.4145,18,0.17007
ENSG00000183317,EPHA10,12,0.64669,18,1.20678,3,-1.5851,6,-0.6249,8,-0.1296,9,0.11500,5,-0.6592
ENSG00000185090,MANEAL,30,0.65677,25,0.24170,9,-1.3105,20,-0.1370,13,-0.7097,26,0.28744,15,-0.5597
ENSG00000196449,YRDC,12,0.63058,6,-0.6326,6,-0.5007,10,0.29873,2,-1.7348,7,-0.3392,6,-0.5080
ENSG00000197982,C1orf122,123,-0.1636,75,-0.9002,133,-0.0204,111,-0.4283,206,0.67291,225,0.81874,188,0.53165
ENSG00000188786,MTF1,14,-0.1347,12,-0.3887,19,0.35752,14,-0.2144,30,1.08735,11,-0.4855,14,-0.0948
ENSG00000183431,SF3A3,63,0.42060,47,-0.1166,46,-0.1381,54,0.13679,35,-0.5540,45,-0.1994,28,-0.8889
ENSG00000183520,UTP11,31,-0.3289,31,-0.2955,63,0.83597,42,0.25015,25,-0.6164,47,0.35728,19,-1.0098
ENSG00000185668,POU3F1,29,2.10737,5,-1.0971,0,-5.2992,4,-1.9580,2,-2.2367,22,1.00297,15,0.37467
ENSG00000116954,RRAGC,67,0.65262,36,-0.4622,42,-0.2018,43,-0.2544,47,-0.0446,49,0.04002,36,-0.4512
ENSG00000174574,AKIRIN1,86,0.07552,94,0.21137,57,-0.5735,79,-0.0777,88,0.10441,83,0.02009,93,0.18814
ENSG00000168653,NDUFS5,847,0.52291,505,-0.3864,367,-0.8713,622,-0.0961,351,-0.9393,804,0.33932,753,0.23455
ENSG00000127603,MACF1,153,-1.4061,402,0.22390,841,1.45150,360,0.07985,606,0.88943,169,-1.1042,250,-0.5130
ENSG00000090621,PABPC4,39,-0.8706,55,-0.2302,81,0.36815,68,0.14082,82,0.38793,95,0.62231,63,-0.0263
ENSG00000116983,HPCAL4,251,-0.3259,237,-0.3653,458,0.67083,277,-0.1815,271,-0.1619,564,1.01740,234,-0.3835
ENSG00000084072,PPIE,41,0.70247,23,-0.3548,18,-0.7125,25,-0.2812,32,0.17531,29,-0.0042,22,-0.3836
ENSG00000043514,TRIT1,11,0.48144,19,1.23262,14,0.66300,6,-0.7870,10,0.18435,3,-1.3055,4,-1.0205
ENSG00000131236,CAP1,160,0.25801,138,-0.0159,157,0.18677,127,-0.2060,176,0.37181,125,-0.1697,100,-0.5048
ENSG00000131238,PPT1,155,0.63234,99,-0.1934,73,-0.6550,96,-0.3564,138,0.32350,126,0.17831,81,-0.4972
ENSG00000117000,RLF,22,-0.6738,70,1.23367,55,0.84433,35,0.16539,25,-0.4016,12,-1.4668,20,-0.7560
ENSG00000259943,AL050341.2,10,0.09557,11,0.20299,14,0.53743,9,-0.1729,10,-0.0039,11,0.11926,6,-0.8075
ENSG00000084073,ZMPSTE24,30,0.22497,31,0.21784,28,0.08134,25,-0.1223,28,0.06555,24,-0.1947,20,-0.4314
ENSG00000084070,SMAP2,172,-0.0355,159,-0.1481,168,-0.0638,227,0.66658,44,-2.0520,104,-0.7996,151,-0.2283
ENSG00000117016,RIMS3,213,0.46520,116,-0.5752,76,-1.2059,148,-0.2858,113,-0.6117,271,0.76460,229,0.48834
ENSG00000066136,NFYC,27,-0.0520,26,-0.1367,44,0.70534,26,-0.1883,25,-0.2157,32,0.20985,28,-0.0103
ENSG00000179862,CITED4,20,1.05785,9,-0.4736,2,-2.3667,12,0.02249,6,-1.0678,9,-0.4950,9,-0.3676
ENSG00000171793,CTPS1,15,0.73685,14,0.45199,7,-0.5778,7,-0.8588,9,-0.2517,12,0.19446,14,0.45802
ENSG00000127124,HIVEP3,13,-1.0612,33,0.54631,38,0.73450,26,0.27062,23,-0.0529,14,-0.7610,29,0.29841
ENSG00000198815,FOXJ3,61,0.61973,52,0.26912,34,-0.4077,39,-0.2992,38,-0.2333,28,-0.7023,47,0.10712
ENSG00000177181,RIMKLA,85,0.61609,55,-0.1901,30,-1.1012,72,0.37360,14,-2.2365,34,-0.9030,58,-0.1013
ENSG00000127125,PPCS,45,-0.2356,42,-0.3026,46,-0.1760,57,0.25597,32,-0.7201,63,0.31676,64,0.33976
ENSG00000186409,CCDC30,35,-0.9046,81,0.53005,109,1.00622,60,0.06570,53,-0.1473,60,0.04494,50,-0.2262
ENSG00000171960,PPIH,14,0.30654,13,0.15645,8,-0.5155,11,-0.2396,6,-0.9631,23,1.04770,8,-0.5112
ENSG00000065978,YBX1,38,-1.2500,39,-1.0510,103,0.42140,70,-0.2687,177,1.31623,184,1.38873,58,-0.4799
ENSG00000164008,C1orf50,19,0.27825,14,-0.2241,20,0.24711,15,-0.3124,14,-0.3123,20,0.28674,19,0.18778
ENSG00000177868,SVBP,54,-0.0391,41,-0.4704,44,-0.3481,59,0.13296,49,-0.1935,75,0.47639,56,0.00911
ENSG00000117394,SLC2A1,15,-0.4977,10,-1.0404,23,0.27757,10,-1.3490,48,1.46560,49,1.50681,30,0.69001
ENSG00000117395,EBNA1BP2,102,0.26270,56,-0.6972,76,-0.2505,98,0.23217,42,-1.1478,114,0.39804,72,-0.3229
ENSG00000066322,ELOVL1,7,-1.4147,7,-1.3265,60,2.03745,13,-0.5735,43,1.42792,5,-1.7314,25,0.54505
ENSG00000159479,MED8,28,1.06922,22,0.46031,16,-0.0931,9,-1.2170,7,-1.2876,20,0.25253,22,0.46504
ENSG00000198198,SZT2,6,-0.8315,34,2.00817,19,1.01917,5,-1.2749,13,0.37874,13,0.35675,8,-0.3659
ENSG00000178922,HYI,9,-0.1498,6,-0.6739,9,-0.1416,4,-1.4748,38,2.25163,16,0.79263,9,-0.0720
ENSG00000142949,PTPRF,133,0.78044,87,-0.0607,32,-1.5465,69,-0.5724,125,0.51518,105,0.24163,77,-0.2337
ENSG00000066135,KDM4A,14,-0.1897,21,0.44787,29,0.94476,16,-0.0312,8,-1.0060,19,0.26588,8,-0.9613
ENSG00000126091,ST3GAL3,35,0.48538,27,0.01270,23,-0.2498,22,-0.4419,17,-0.7005,49,0.96106,20,-0.4440
ENSG00000117408,IPO13,43,0.10841,31,-0.3976,63,0.70147,33,-0.4279,58,0.56475,32,-0.3626,47,0.22896
ENSG00000117410,ATP6V0B,534,1.11690,340,0.13261,139,-1.2315,274,-0.2961,189,-0.7699,195,-0.7273,228,-0.4899
ENSG00000117411,B4GALT2,46,-0.3054,27,-1.0853,41,-0.4590,44,-0.5053,103,1.01676,98,0.92074,88,0.75735
ENSG00000159214,CCDC24,14,0.69346,19,1.04014,5,-0.8792,7,-0.7739,7,-0.5316,7,-0.4451,14,0.47565
ENSG00000178028,DMAP1,84,0.72750,60,0.02697,39,-0.6362,54,-0.1892,34,-0.8270,59,0.01289,47,-0.3224
ENSG00000117419,ERI3,121,0.39035,80,-0.3248,69,-0.5411,93,-0.1433,114,0.22311,106,0.10792,88,-0.1741
ENSG00000187147,RNF220,115,0.26105,83,-0.3012,83,-0.2874,99,-0.0242,50,-1.0629,113,0.18198,135,0.46144
ENSG00000126106,TMEM53,14,1.07798,2,-2.0214,10,0.32935,6,-0.5620,3,-1.5007,14,0.73176,5,-0.6702
ENSG00000142937,RPS8,500,-0.7764,408,-0.9776,943,0.31083,753,-0.0627,1029,0.45084,1447,1.01128,968,0.35340
ENSG00000070785,EIF2B3,46,0.64932,30,-0.1281,30,-0.1405,32,-0.0715,18,-0.9451,34,0.04596,19,-0.8143
ENSG00000126107,HECTD3,14,0.44724,19,0.75680,8,-0.4923,9,-0.5390,6,-0.8574,14,0.28989,14,0.30186
ENSG00000126088,UROD,98,0.78396,76,0.21237,33,-1.0394,53,-0.4697,50,-0.4293,71,0.12434,69,0.05866
ENSG00000117450,PRDX1,224,0.33750,116,-0.7420,101,-0.9462,156,-0.4178,424,1.32657,198,0.07677,156,-0.2895
ENSG00000117448,AKR1A1,56,0.78560,31,-0.2960,35,-0.1026,27,-0.6824,45,0.27823,32,-0.2325,42,0.16134
ENSG00000132780,NASP,47,-0.5305,93,0.61094,128,1.13785,60,-0.1194,87,0.49812,28,-1.2291,45,-0.5090
ENSG00000159592,GPBP1L1,25,-0.3090,34,0.25933,48,0.78575,26,-0.2830,37,0.36302,22,-0.4491,36,0.33409
ENSG00000159596,TMEM69,17,0.60025,15,0.28644,11,-0.1658,9,-0.6756,15,0.28830,7,-0.7648,17,0.50290
ENSG00000197429,IPP,10,-0.0611,10,-0.1282,27,1.54854,7,-0.8013,19,0.97240,8,-0.4717,6,-0.7045
ENSG00000086015,MAST2,28,0.27944,14,-0.8246,20,-0.3039,26,0.18083,14,-0.8390,25,0.06298,27,0.16843
ENSG00000117461,PIK3R3,30,-0.5957,39,-0.0972,48,0.22573,54,0.66720,49,0.27066,17,-1.3314,28,-0.6096
ENSG00000085998,POMGNT1,56,0.73964,47,0.30499,27,-0.5256,29,-0.6013,55,0.53979,29,-0.4470,30,-0.3652
ENSG00000132128,LRRC41,33,0.48130,37,0.55820,15,-0.8596,21,-0.4337,28,0.14665,19,-0.4663,32,0.31508
ENSG00000173660,UQCRH,539,0.71850,233,-0.7367,146,-1.4319,319,-0.3676,201,-0.9612,547,0.59491,552,0.60882
ENSG00000117481,NSUN4,23,0.36536,26,0.45963,10,-0.9319,22,0.29084,10,-0.9421,9,-1.1209,16,-0.2656
ENSG00000117480,FAAH,33,0.76758,39,0.85910,25,0.18481,16,-0.7712,14,-0.7638,12,-0.9094,26,0.18964
ENSG00000079277,MKNK1,20,0.09231,32,0.84291,26,0.53716,13,-0.7710,31,0.77227,19,-0.0001,12,-0.6575
ENSG00000123472,ATPAF1,151,0.45727,97,-0.3194,97,-0.3182,103,-0.3259,136,0.19918,138,0.22431,115,-0.0547
ENSG00000159658,EFCAB14,45,-0.5012,40,-0.6025,108,0.95250,37,-1.0067,194,1.99036,84,0.54572,31,-1.0088
ENSG00000186377,CYP4X1,24,1.15741,36,1.59670,2,-2.4222,9,-0.8914,1,-3.4730,6,-1.1128,15,0.17361
ENSG00000162368,CMPK1,174,0.53302,103,-0.3867,79,-0.7980,131,-0.0312,77,-0.8386,117,-0.1892,172,0.40715
ENSG00000186094,AGBL4,20,0.77178,16,0.29762,5,-1.3609,14,0.14371,5,-1.3463,6,-1.1076,10,-0.3966
ENSG00000162373,BEND5,60,0.88611,36,-0.1251,8,-2.3013,41,0.12967,12,-1.6862,17,-1.2512,46,0.25654
ENSG00000162374,ELAVL4,326,0.19318,331,0.18590,133,-1.2058,395,0.77218,65,-2.2639,59,-2.3938,284,-0.0563
ENSG00000185104,FAF1,41,0.16774,43,0.22924,27,-0.4783,38,0.06290,38,0.01688,27,-0.5103,36,-0.0498
ENSG00000123091,RNF11,494,0.38361,328,-0.3285,362,-0.1741,405,-0.0042,183,-1.2114,445,0.14568,446,0.15003
ENSG00000085832,EPS15,190,-0.0441,163,-0.2733,158,-0.3281,237,0.49262,120,-0.7444,93,-1.1256,243,0.34618
ENSG00000117859,OSBPL9,17,-0.1130,24,0.44458,37,1.12641,14,-0.5711,22,0.27008,18,-0.0056,15,-0.3096
ENSG00000078618,NRDC,154,-0.0498,160,0.02239,166,0.08391,203,0.65181,96,-0.7529,72,-1.1849,78,-1.0694
ENSG00000169213,RAB3B,37,-1.9003,97,-0.2856,240,1.16198,195,1.49966,18,-2.7846,20,-2.6263,62,-0.9793
ENSG00000117862,TXNDC12,29,0.19076,23,-0.1865,12,-1.1602,22,-0.3428,49,1.00365,26,-0.0122,31,0.26710
ENSG00000134717,BTF3L4,59,0.40439,49,0.02703,51,0.09681,47,-0.0621,25,-1.0151,48,0.00677,40,-0.2762
ENSG00000157077,ZFYVE9,61,0.05616,63,0.10001,69,0.25057,71,0.44891,27,-1.1642,37,-0.7188,35,-0.8011
ENSG00000134748,PRPF38A,24,-0.9417,39,-0.0760,73,0.91629,45,0.21787,78,1.03869,30,-0.4975,17,-1.2914
ENSG00000134744,TUT4,34,-1.4155,131,0.81063,180,1.35367,71,-0.2260,147,1.00078,46,-0.8106,61,-0.4034
ENSG00000162377,COA7,25,-0.5570,30,-0.1999,40,0.24776,41,0.50519,37,0.14418,29,-0.2181,23,-0.6120
ENSG00000162378,ZYG11B,189,-0.0403,193,-0.0025,163,-0.2608,253,0.69311,87,-1.2130,123,-0.6975,116,-0.7841
ENSG00000121310,ECHDC2,5,-1.2309,22,1.21658,11,0.16379,1,-3.2373,64,3.42023,7,-0.4749,6,-0.6984
ENSG00000116171,SCP2,102,0.29700,54,-0.7293,54,-0.7348,83,-0.1007,129,0.62575,107,0.32051,66,-0.4176
ENSG00000162384,CZIB,48,0.35851,44,0.16072,26,-0.6511,34,-0.3604,40,0.01868,48,0.29047,46,0.22641
ENSG00000162385,MAGOH,26,0.77467,24,0.52958,5,-1.7763,13,-0.5369,24,0.51821,15,-0.2211,12,-0.5097
ENSG00000157193,LRP8,24,-0.7273,58,0.72415,55,0.61365,40,0.17934,38,0.03345,29,-0.3527,28,-0.4307
ENSG00000058804,NDC1,12,0.37055,16,0.80917,13,0.48666,7,-0.5111,8,-0.1856,11,0.25983,3,-1.7168
ENSG00000058799,YIPF1,30,0.97141,14,-0.3843,8,-1.1344,17,-0.2219,16,-0.2455,7,-1.3201,21,0.17813
ENSG00000081870,HSPB11,27,0.39049,14,-0.6856,18,-0.2914,20,-0.2254,29,0.38103,29,0.42596,17,-0.4419
ENSG00000116209,TMEM59,181,0.57482,130,-0.0588,102,-0.4274,121,-0.2397,158,0.25166,106,-0.3656,108,-0.3437
ENSG00000116205,TCEANC2,4,-1.7119,11,-0.0349,15,0.48328,14,0.50917,25,1.27397,7,-0.6727,7,-0.7129
ENSG00000116221,MRPL37,87,0.76978,54,-0.1377,31,-0.9867,60,0.01336,34,-0.8402,45,-0.4218,47,-0.3598
ENSG00000157216,SSBP3,219,-0.5616,252,-0.2658,194,-0.6672,423,0.92675,154,-1.0153,174,-0.8333,347,0.23195
ENSG00000243725,TTC4,18,-0.2840,40,1.00686,20,-0.0923,20,-0.1594,34,0.74986,12,-0.8049,16,-0.4071
ENSG00000116133,DHCR24,340,1.03517,222,0.11981,86,-1.3269,221,0.17431,72,-1.5837,46,-2.2248,123,-0.7912
ENSG00000162402,USP24,31,0.22298,44,0.77223,36,0.43526,19,-0.7657,50,0.97612,20,-0.4673,17,-0.7148
ENSG00000162407,PLPP3,6,-3.7392,5,-3.6222,103,0.65771,17,-2.5168,559,4.34675,106,0.70083,7,-3.3073
ENSG00000162409,PRKAA2,82,0.17859,129,0.87762,59,-0.3633,84,0.28443,32,-1.2846,45,-0.7629,39,-0.9697
ENSG00000173406,DAB1,12,0.31035,9,-0.2316,10,-0.0359,6,-1.1976,8,-0.4229,38,2.16914,5,-0.9215
ENSG00000162601,MYSM1,64,0.11704,146,1.44399,86,0.55813,52,-0.3211,34,-0.8587,23,-1.4453,42,-0.5652
ENSG00000177606,JUN,61,0.16289,51,-0.1503,118,1.22079,35,-0.9499,76,0.49264,94,0.83059,27,-1.0917
ENSG00000134709,HOOK1,51,-0.3615,105,0.82752,66,0.09137,73,0.39643,21,-1.6292,44,-0.5221,55,-0.1941
ENSG00000162599,NFIA,32,-2.4275,155,0.12439,501,2.14414,90,-0.9570,408,1.75046,177,0.34102,68,-1.1289
ENSG00000162604,TM2D1,61,0.53679,56,0.27782,34,-0.4661,34,-0.6490,55,0.25427,62,0.44944,43,-0.1348
ENSG00000132849,PATJ,5,-0.9102,31,1.97587,12,0.39258,6,-0.9359,10,0.07485,15,0.70899,8,-0.1460
ENSG00000162607,USP1,41,-0.6720,39,-0.6566,95,0.71370,78,0.64205,66,0.13518,37,-0.7394,36,-0.7906
ENSG00000116641,DOCK7,15,-1.0008,43,0.71092,29,0.07849,15,-1.1379,118,2.55255,29,0.12136,12,-1.1551
ENSG00000125703,ATG4C,14,-0.6674,21,-0.0022,46,1.24750,22,0.14094,24,0.21214,7,-1.5477,21,-0.0310
ENSG00000142856,ITGB3BP,17,-0.2360,26,0.49443,16,-0.2384,21,0.18698,26,0.48944,16,-0.2093,9,-1.0666
ENSG00000203965,EFCAB7,14,0.66471,22,1.23128,12,0.27591,7,-0.8603,5,-0.9012,5,-1.0711,11,0.16519
ENSG00000079739,PGM1,39,0.70406,23,-0.2592,19,-0.5492,12,-1.5036,61,1.32122,57,1.18336,14,-0.9755
ENSG00000158966,CACHD1,9,-0.5376,17,0.49839,15,0.27412,11,-0.3523,24,1.02334,17,0.52135,8,-0.6174
ENSG00000162437,RAVER2,9,-0.3521,18,0.75874,2,-2.3247,5,-1.4230,56,2.83356,11,0.02624,4,-1.4371
ENSG00000162434,JAK1,108,-0.0484,115,0.06026,108,-0.0329,128,0.35722,109,-0.0159,67,-0.7603,75,-0.5969
ENSG00000162433,AK4,33,-0.6748,31,-0.6552,60,0.33528,45,-0.1357,103,1.23586,76,0.73395,30,-0.7240
ENSG00000116675,DNAJC6,387,0.35259,317,-0.0288,223,-0.5684,364,0.29119,121,-1.4786,172,-0.9603,381,0.26206
ENSG00000213625,LEPROT,11,-1.5787,27,-0.0532,39,0.51767,13,-1.5422,140,2.86073,46,0.78755,17,-0.7156
ENSG00000184588,PDE4B,44,-0.6448,54,-0.2404,91,0.57429,63,-0.0063,122,1.06004,53,-0.2780,55,-0.2187
ENSG00000118473,SGIP1,144,-0.1598,208,0.44158,191,0.30658,186,0.41579,88,-0.8836,97,-0.7332,97,-0.7379
ENSG00000198160,MIER1,44,-0.9938,66,-0.2510,140,0.93548,96,0.52592,68,-0.2162,68,-0.2062,59,-0.4308
ENSG00000142864,SERBP1,191,-0.5670,185,-0.5363,365,0.52360,329,0.57469,256,-0.0353,234,-0.1775,151,-0.8440
ENSG00000116717,GADD45A,18,-0.8464,29,-0.0084,33,0.23360,36,0.58364,20,-0.5607,24,-0.2667,33,0.23594
ENSG00000116729,WLS,20,-1.0546,23,-0.7641,42,0.16041,32,-0.3478,130,2.09665,53,0.54425,20,-0.9500
ENSG00000033122,LRRC7,83,0.16154,157,1.16482,124,0.76261,71,-0.1824,24,-1.7372,50,-0.6544,37,-1.0907
ENSG00000066557,LRRC40,27,0.29284,30,0.41890,25,0.09809,25,0.19681,13,-0.8218,12,-0.9585,13,-0.8021
ENSG00000116754,SRSF11,196,-0.4983,772,1.84002,407,0.72739,208,-0.4730,290,0.18170,150,-0.8317,108,-1.3227
ENSG00000118454,ANKRD13C,42,0.28145,56,0.67065,44,0.29426,33,-0.1988,27,-0.4504,25,-0.5764,28,-0.3843
ENSG00000132485,ZRANB2,155,-0.4014,394,1.15174,252,0.41782,200,0.07814,128,-0.6401,151,-0.3798,126,-0.6613
ENSG00000172260,NEGR1,604,0.18205,547,-0.0055,415,-0.4329,734,0.75953,100,-2.5453,216,-1.4145,377,-0.5806
ENSG00000178965,ERICH3,131,-0.4992,172,-0.0098,201,0.23245,267,1.21562,22,-3.0436,65,-1.4901,64,-1.5114
ENSG00000116791,CRYZ,21,1.35264,11,-0.0168,3,-1.7329,7,-0.7478,4,-1.2943,9,-0.3319,14,0.40654
ENSG00000162623,TYW3,48,-0.3038,68,0.26749,57,-0.0123,70,0.50010,43,-0.4432,37,-0.6650,45,-0.3814
ENSG00000137968,SLC44A5,9,-0.6206,49,2.29374,5,-1.3331,13,0.10901,4,-1.5320,1,-2.8954,12,-0.0834
ENSG00000117054,ACADM,48,0.10542,67,0.61371,48,0.08310,37,-0.4532,55,0.31398,50,0.14127,41,-0.1396
ENSG00000137955,RABGGTB,38,0.35140,30,-0.1051,37,0.25692,24,-0.6021,17,-0.9782,38,0.26850,57,0.93322
ENSG00000117069,ST6GALNAC5,96,1.53875,40,-0.2443,9,-2.4864,43,-0.2365,8,-2.6097,11,-2.1383,46,-0.0341
ENSG00000142892,PIGK,33,0.31274,50,0.94470,33,0.26529,24,-0.2794,11,-1.3685,23,-0.2854,23,-0.2829
ENSG00000154027,AK5,342,0.35183,374,0.42933,357,0.35502,327,0.33367,42,-2.8399,121,-1.3013,152,-0.9586
