gene,ensembl,t_stat_spd01-spd04,p_value_spd01-spd04,fdr_spd01-spd04,logFC_spd01-spd04
SHISAL1,ENSG00000138944,22.311062642683794,1.4727620465616015e-73,7.978602761547095e-72,1.325447764776921
ANXA6,ENSG00000197043,22.244370046531305,2.926839166072566e-73,1.5734011932383174e-71,1.1941229284990804
KCNQ3,ENSG00000184156,22.24038588951171,3.049434484562064e-73,1.6330247429396156e-71,1.1821052555525808
SYP,ENSG00000102003,22.228674368459338,3.440364024727175e-73,1.8353422890691495e-71,1.2106418559625691
CNKSR2,ENSG00000149970,22.214484051877047,3.9818046687835565e-73,2.1161096523037173e-71,0.9930981948167634
SHC3,ENSG00000148082,22.209467905013813,4.192940898940855e-73,2.219876323655164e-71,1.1118720413391303
HOPX,ENSG00000171476,22.204983956823423,4.391138907373747e-73,2.31603579276841e-71,1.376508075443386
GPR158,ENSG00000151025,22.19054683590896,5.0952106917105294e-73,2.6772842044375214e-71,1.3546393363275522
SNPH,ENSG00000101298,22.185002049573185,5.394706373635917e-73,2.8240378645808695e-71,1.2660413252087088
CLIP3,ENSG00000105270,22.176592045954166,5.882913841070919e-73,3.0681151774868745e-71,0.7596513110878913
CACNB4,ENSG00000182389,22.14725288576547,7.959001422022047e-73,4.120109736133413e-71,1.0292494987346164
GRIN1,ENSG00000176884,22.138093937247117,8.746599848110376e-73,4.511115353396263e-71,1.2736021813652663
NAP1L5,ENSG00000177432,22.12265026188549,1.0255175869805564e-72,5.269727688686484e-71,0.9834427892110424
KCNB1,ENSG00000158445,22.118175575633643,1.0739055718699908e-72,5.498160504771744e-71,1.2145575663254817
FAM155A,ENSG00000204442,22.113426301211387,1.1277637056635003e-72,5.7528296766637746e-71,0.9845569216973837
SLC8A1,ENSG00000183023,22.103422918661455,1.2502080191786436e-72,6.354239085112692e-71,1.169148272887199
GALNT17,ENSG00000185274,22.083342463480154,1.5376052743538576e-72,7.786633666537633e-71,1.65051826806158
CLSTN2,ENSG00000158258,22.040346767618228,2.394836833539176e-72,1.2083983545984499e-70,1.3224635289551276
PNMA8B,ENSG00000204851,22.008225265768402,3.334693669774806e-72,1.676583216634621e-70,1.0472052615814222
ENSA,ENSG00000143420,21.973630394360956,4.763469029625951e-72,2.377821665252926e-70,0.7165498151668359
CACNG3,ENSG00000006116,21.954525595155218,5.800360598514167e-72,2.8851117468125447e-70,1.876270837294645
WASF1,ENSG00000112290,21.937401724003127,6.920258477710905e-72,3.429945132729266e-70,0.9777559236004754
ANXA11,ENSG00000122359,21.920957158525027,8.198831552554586e-72,4.0492957106026666e-70,1.001469922043313
MCTP1,ENSG00000175471,21.914243666937697,8.786426850255585e-72,4.324221411479659e-70,1.376861435264229
KCNA1,ENSG00000111262,21.911943993617584,8.997243086081214e-72,4.412437425058145e-70,1.7645487682805534
FRMPD4,ENSG00000169933,21.90744911890801,9.42401959273769e-72,4.605577686982332e-70,1.310103833956373
LYSMD2,ENSG00000140280,21.882803276164296,1.2150600567646142e-71,5.917384813031015e-70,1.1861059296276881
CHL1,ENSG00000134121,21.87436437245517,1.325525593642589e-71,6.43294139664669e-70,0.8735359642869733
KIFC2,ENSG00000167702,21.847203556680476,1.7539757562373872e-71,8.48280939270933e-70,1.1315056623683803
AKAP5,ENSG00000179841,21.812207555359617,2.5162947995515717e-71,1.2127673245976663e-69,1.1652037267905353
CDH13,ENSG00000140945,21.806406104031982,2.6714446613291603e-71,1.2831196574363464e-69,1.264728002764513
FGF12,ENSG00000114279,21.786303317191233,3.286923838164629e-71,1.5733333728091444e-69,1.1156758136525307
RPH3A,ENSG00000089169,21.784018249067813,3.3653103726642645e-71,1.6053564190692296e-69,0.9276546052055803
MLLT11,ENSG00000213190,21.777699315260453,3.591945944384787e-71,1.7076404239682368e-69,1.2214556531044929
STXBP5L,ENSG00000145087,21.754900728384786,4.544189931777491e-71,2.153021785642508e-69,1.200328466585435
PPP2R1A,ENSG00000105568,21.75346973998148,4.611761307392115e-71,2.1776549930209324e-69,0.7872516721061453
JPT1,ENSG00000189159,21.73964747867188,5.318475319026457e-71,2.502906718317602e-69,1.1868053180426639
KCNQ2,ENSG00000075043,21.72881137514801,5.947463684731566e-71,2.789520131593728e-69,1.1157826661568278
EFNA5,ENSG00000184349,21.711937131232688,7.0783076984722235e-71,3.3088129331620824e-69,1.2467610478913635
PCSK2,ENSG00000125851,21.672762568963424,1.0603431957281512e-70,4.923726527140322e-69,1.5885148073384547
EFHD2,ENSG00000142634,21.671028847816537,1.0794799696952391e-70,4.995990574976939e-69,1.220523063790072
CACNB2,ENSG00000165995,21.612706651175706,1.9703940443825175e-70,9.089174111661533e-69,1.5337248476345828
HPCAL4,ENSG00000116983,21.59686926417318,2.320202347822202e-70,1.0667588228786487e-68,0.9971106786496797
GPRASP1,ENSG00000198932,21.59081893310785,2.4696770922653775e-70,1.1317598924128912e-68,0.8721267546358096
SYNPR,ENSG00000163630,21.589006825024693,2.5162925764113803e-70,1.1493536385784924e-68,1.5163718637456087
SLC9A6,ENSG00000198689,21.58388562655247,2.6528456001011793e-70,1.2077792492708203e-68,0.9521291245779384
KIAA1211L,ENSG00000196872,21.581012655749955,2.7326714342689366e-70,1.2400827479473028e-68,1.5465141381620322
GABRD,ENSG00000187730,21.555983701889584,3.538019519799052e-70,1.600352712887746e-68,1.64033447781543
CEP170B,ENSG00000099814,21.55161819743665,3.70105769984752e-70,1.668699466798993e-68,1.0859993423790426
GRIA1,ENSG00000155511,21.539151165071196,4.2092290002887415e-70,1.8917168404191557e-68,1.2345421415170765
CHST1,ENSG00000175264,21.527067973951684,4.76826489566254e-70,2.1360909758549783e-68,0.9405597049568906
CLSTN3,ENSG00000139182,21.505651635434365,5.947762728386544e-70,2.6559705959954867e-68,1.580705748317925
KCND3,ENSG00000171385,21.5011201410001,6.232545713150225e-70,2.7742767972197676e-68,0.9473543862258236
MYT1L,ENSG00000186487,21.43902668231321,1.1830713944121217e-69,5.232844582182982e-68,1.1631530063870095
GABRA5,ENSG00000186297,21.431166568414987,1.283062810612657e-69,5.657214165278583e-68,1.584582613483728
SEZ6L2,ENSG00000174938,21.399973256394624,1.7704891281014257e-69,7.781800799834473e-68,0.9526670214210258
ENTPD6,ENSG00000197586,21.395704506336692,1.8502547196175264e-69,8.106899754261494e-68,0.9965260023507838
ATP6V1H,ENSG00000047249,21.379644022112167,2.1839240789080918e-69,9.53897089090575e-68,0.894866451771068
FAM49A,ENSG00000197872,21.364425580715274,2.5554673964034916e-69,1.1127030467143802e-67,1.0720603557056023
AGAP2,ENSG00000135439,21.306581716377707,4.643380406536433e-69,2.0093042706551e-67,1.135583201378184
MTPN,ENSG00000105887,21.281781159536518,5.998527967923232e-69,2.5797361663896307e-67,0.717345448829855
NGRN,ENSG00000182768,21.26445864230914,7.173398231681399e-69,3.075539481110764e-67,0.6412513552655952
B4GALT6,ENSG00000118276,21.248245102871525,8.480748295308596e-69,3.6249363585176837e-67,1.2315319263678184
MOAP1,ENSG00000165943,21.20519425007402,1.3228295676827778e-68,5.636947825457983e-67,1.1834196854858954
BEX1,ENSG00000133169,21.16507680270018,2.001841537451952e-68,8.504479990567152e-67,0.8279045529846503
HOMER1,ENSG00000152413,21.15280031361485,2.2724355675768746e-68,9.624797553946052e-67,1.1361048744743396
RIMS3,ENSG00000117016,21.14483842474857,2.4671886045444005e-68,1.0391776858562413e-66,1.550014320361858
INPP5F,ENSG00000198825,21.14479125208015,2.4683908686003583e-68,1.0391776858562413e-66,0.9917869917326971
NSG1,ENSG00000168824,21.02212068074682,8.7632504114546e-68,3.678196726753782e-66,1.3592162541052923
NPM2,ENSG00000158806,21.001992465948415,1.0788478375307807e-67,4.5146874925651865e-66,1.2009009346752046
FOXG1,ENSG00000176165,20.998407609296375,1.1195462463599351e-67,4.6710142941411384e-66,0.8279885893289851
EGFL7,ENSG00000172889,20.931783925204943,2.2280763856745288e-67,9.268399893622883e-66,1.0677190048238856
MAP2K1,ENSG00000169032,20.927445042684493,2.3302145414029028e-67,9.664512951094471e-66,1.1322095924355473
SLC25A22,ENSG00000177542,20.912050767289056,2.7318758050346403e-67,1.1296872226913955e-65,1.5388686110111784
EFR3A,ENSG00000132294,20.89555203273745,3.239530777004462e-67,1.3356614062003354e-65,0.9249881134384275
UBE2QL1,ENSG00000215218,20.862966869390934,4.5360482942392795e-67,1.864716088487718e-65,1.6993464782566798
RHBDD2,ENSG00000005486,20.84975595301015,5.199366546494955e-67,2.131130387693841e-65,0.8032894066248959
SCN2A,ENSG00000136531,20.829866937778057,6.385377956866175e-67,2.6019949767673043e-65,1.1824809274724952
PPP3R1,ENSG00000221823,20.823754698527615,6.801593769720221e-67,2.7635429104470793e-65,1.1361668647702805
B4GALNT1,ENSG00000135454,20.7983864557946,8.839604710538188e-67,3.581192899686732e-65,1.63167336299529
CABP1,ENSG00000157782,20.78987527461731,9.652086604450597e-67,3.899052441341214e-65,1.6948483338702323
ATP2A2,ENSG00000174437,20.772107893329025,1.159688555191574e-66,4.671172027640527e-65,0.8684147165845166
ITFG1,ENSG00000129636,20.751089195972497,1.440956490579319e-66,5.787427835869869e-65,0.8220551125018822
DLG3,ENSG00000082458,20.703427426795507,2.357815567525429e-66,9.442747331605422e-65,1.2554206218233865
ARPP21,ENSG00000172995,20.702482418257244,2.380949278226992e-66,9.508150874793905e-65,0.955126758023435
SSX2IP,ENSG00000117155,20.69906449034333,2.466531212780125e-66,9.821853778070601e-65,1.0000369276891474
C3orf80,ENSG00000180044,20.695066755370267,2.5705422617267304e-66,1.0206951475043897e-64,2.1535155411519615
ACTN1,ENSG00000072110,20.678324221561258,3.0559767526196106e-66,1.2100109651944559e-64,1.1490941445274006
TSPYL4,ENSG00000187189,20.659764770287893,3.7019330445819696e-66,1.4616361063311353e-64,0.7932152296069344
TIAM2,ENSG00000146426,20.6405346116284,4.515617506433562e-66,1.7778812926034338e-64,1.2527205106637216
PREPL,ENSG00000138078,20.622258748541533,5.454112643983068e-66,2.1413520344087456e-64,0.670471290402185
SPTBN4,ENSG00000160460,20.6083321653653,6.298183812926869e-66,2.4658183516324607e-64,1.0740237760214901
DOC2A,ENSG00000149927,20.60359026031506,6.614441866889292e-66,2.5824037422768615e-64,1.5419800218857471
GRIA2,ENSG00000120251,20.59662151733134,7.108261185935125e-66,2.7674698216104524e-64,0.8196332983872976
FBXO41,ENSG00000163013,20.592131457611433,7.445797370477026e-66,2.890830829087706e-64,1.0297107969017452
ATP6V1C1,ENSG00000155097,20.588040764482756,7.767245303763552e-66,3.007279435199534e-64,1.006915912912346
FKBP1A,ENSG00000088832,20.58372749378516,8.121225972835636e-66,3.1356457298984445e-64,0.8646161881857797
DPP6,ENSG00000130226,20.577434337932342,8.666831664862383e-66,3.337088324511888e-64,0.7868247279211804
CALM1,ENSG00000198668,20.552244686212784,1.1243254721885672e-65,4.3172244848295614e-64,0.4876458839869464
CHRM1,ENSG00000168539,20.54894081311626,1.1633684947789986e-65,4.454904507267415e-64,1.6623921680591254
ARF3,ENSG00000134287,20.51904630987988,1.584386034625363e-65,6.03405002887158e-64,0.7374366787023492
LPCAT4,ENSG00000176454,20.510274686364212,1.7346879671356877e-65,6.588514596917256e-64,1.316119419107034
BMERB1,ENSG00000166780,20.478140772061597,2.4177631672502105e-65,9.133263726663837e-64,0.7051954262276494
ABR,ENSG00000159842,20.471560566349876,2.5878591460438714e-65,9.749462879853151e-64,0.6530536247464926
RUSC1,ENSG00000160753,20.45073338821532,3.2091997626321594e-65,1.2057791688792927e-63,0.9960552020144879
VGF,ENSG00000128564,20.44824325076739,3.2928392126126914e-65,1.233887766077415e-63,1.6869738455116892
DCAF6,ENSG00000143164,20.447352445284338,3.3232862936641713e-65,1.241967179854121e-63,0.9351616800351907
NCS1,ENSG00000107130,20.44207742790553,3.5094402736527443e-65,1.3080385787958508e-63,0.985707899699892
PTPRN2,ENSG00000155093,20.42995729808478,3.977620151018042e-65,1.4785956609249782e-63,1.0176123458561106
ATP6V1A,ENSG00000114573,20.426918690120914,4.104479857460481e-65,1.5217059673136643e-63,0.9355471943172562
SLC2A13,ENSG00000151229,20.367931619439393,7.549919913045699e-65,2.791672767847612e-63,1.479624224185927
BLCAP,ENSG00000166619,20.36476494052037,7.801023541291973e-65,2.876910449515512e-63,0.787068910668804
PART1,ENSG00000152931,20.343488987501754,9.718936151558657e-65,3.5653955535521085e-63,1.269127907569656
PNMA8A,ENSG00000182013,20.327904907472046,1.141682594588038e-64,4.177303043077751e-63,1.0295011384777135
PGBD5,ENSG00000177614,20.320492256195653,1.2325546770202062e-64,4.4980200315173426e-63,0.9407728789143519
EPB41L4B,ENSG00000095203,20.31141436734234,1.3537511046742454e-64,4.927442497404148e-63,1.2593697428297514
KLHDC3,ENSG00000124702,20.309944618579806,1.3744647071184525e-64,4.989842392570029e-63,0.9961651413204917
CCND2,ENSG00000118971,20.29018958041603,1.685675765759486e-64,6.103805745601123e-63,0.7805690944364523
MAP2,ENSG00000078018,20.288406684606493,1.7170139116773433e-64,6.201215360081196e-63,0.9845579109022573
NEUROD2,ENSG00000171532,20.254785407609912,2.4301292552744046e-64,8.754102216744937e-63,1.2481297420915753
MIAT,ENSG00000225783,20.250560963227397,2.5385390310054482e-64,9.121120831969961e-63,1.5315374752152682
GDAP1L1,ENSG00000124194,20.243810773872294,2.721891827364047e-64,9.754841556683919e-63,1.3990846877732035
SERPINI1,ENSG00000163536,20.200343822501072,4.264780678395002e-64,1.5245227504329142e-62,0.9872013182978607
NRCAM,ENSG00000091129,20.19045876885446,4.7233236022192185e-64,1.684129948679031e-62,0.6935469107462726
MAPK8IP2,ENSG00000008735,20.17610949632525,5.478069846885475e-64,1.948269268445758e-62,0.8732454150655169
MAPRE3,ENSG00000084764,20.13105180327146,8.725284354623154e-64,3.0952614067149198e-62,0.9378523910101633
NMNAT2,ENSG00000157064,20.122897398415937,9.492127514429882e-64,3.3587712979540876e-62,1.480592744815226
ST8SIA3,ENSG00000177511,20.11271050146878,1.0545464640850194e-63,3.7220696789182617e-62,1.519580826550853
PDE4A,ENSG00000065989,20.092189780659467,1.3035502946301153e-63,4.589350747618418e-62,1.010216330163785
LZTS1,ENSG00000061337,20.04099514500174,2.2120422990053398e-63,7.768270154069758e-62,1.3709276196423854
GRIN2B,ENSG00000273079,20.0307487089303,2.4590006333847865e-63,8.613897707473475e-62,1.3128138290929705
MGAT5B,ENSG00000167889,20.007265609758182,3.134014480030371e-63,1.0951030096846124e-61,1.5861517451459877
PIP5K1C,ENSG00000186111,20.002281609703978,3.299576712248541e-63,1.1500793941919665e-61,0.9852122280398072
RFK,ENSG00000135002,19.976394086636226,4.311041464965077e-63,1.4955936567465448e-61,1.0090597151679273
LY6E,ENSG00000160932,19.976366778259575,4.3122575922505374e-63,1.4955936567465448e-61,1.0531209725981219
TMEM155,ENSG00000164112,19.97216474066069,4.503534070277721e-63,1.5580667252542502e-61,1.7067049430763168
RTN4R,ENSG00000040608,19.971703252767245,4.525051298246471e-63,1.5616454813726157e-61,1.596099807450353
SRRM4,ENSG00000139767,19.94987475148286,5.669387564722556e-63,1.9517495071952506e-61,1.1025076407098169
TUBA1B,ENSG00000123416,19.940142990101293,6.268843186153941e-63,2.1528162460165513e-61,0.7766066925700077
ICAM5,ENSG00000105376,19.927477585024022,7.144904848053534e-63,2.4476552711089273e-61,1.7574037410722378
ATP2B3,ENSG00000067842,19.918577674942668,7.832767302008082e-63,2.6767381070945465e-61,1.4668151183603508
UBE2V2,ENSG00000169139,19.891518405803648,1.0358119789756193e-62,3.531108300034691e-61,0.6050829568616125
SSTR2,ENSG00000180616,19.858128599041383,1.4622889701119175e-62,4.97284986259228e-61,1.2569008313481964
TTC9B,ENSG00000174521,19.843621758511844,1.6986090131123394e-62,5.762489848609507e-61,1.0829159765168859
NBL1,ENSG00000158747,19.816350894415102,2.251092729418191e-62,7.618286459825195e-61,0.8677511722104017
L1CAM,ENSG00000198910,19.796121553688703,2.774028498582827e-62,9.342794295106547e-61,1.1350786119667005
ACTL6B,ENSG00000077080,19.792804626420864,2.870682830613624e-62,9.6450802700689e-61,1.6899589179154098
ROBO2,ENSG00000185008,19.789916965032727,2.957566036481293e-62,9.905068492320409e-61,1.148946719436121
GNB1,ENSG00000078369,19.78976413272289,2.962236982034722e-62,9.905068492320409e-61,0.536104859239309
CACNB3,ENSG00000167535,19.787189516432832,3.042041811489002e-62,1.0147641622716416e-60,1.4820169695688223
SUMO3,ENSG00000184900,19.780798201453486,3.249567681754684e-62,1.0814097020925053e-60,0.6972652780268653
SPOCK2,ENSG00000107742,19.760915930992475,3.990074201450702e-62,1.3246856796597733e-60,0.7801103464595842
MAP2K4,ENSG00000065559,19.708673493004,6.842715814702532e-62,2.2663658517084667e-60,0.8684125887198304
NAP1L3,ENSG00000186310,19.69123225801137,8.192699785369668e-62,2.7006925683988647e-60,0.7922644305275881
DCLK1,ENSG00000133083,19.675030271823765,9.684268484688484e-62,3.184871073188022e-60,0.9283547603997784
CAMKK1,ENSG00000004660,19.671842500246488,1.0008259203805732e-61,3.2836957486289366e-60,1.5043202499902941
KCNC1,ENSG00000129159,19.67062933715535,1.0134387088610717e-61,3.317291061768431e-60,1.4471539262816453
STK32C,ENSG00000165752,19.66442867678641,1.0804297508448594e-61,3.5283099597099537e-60,1.0194395665334914
CNIH2,ENSG00000174871,19.6401854337752,1.3876541181170973e-61,4.521035340075214e-60,1.125834440955991
CDS1,ENSG00000163624,19.63963135945614,1.3956133906928623e-61,4.5363926422591016e-60,1.458721098593068
MMD,ENSG00000108960,19.579682904147496,2.591158032408667e-61,8.383475884022207e-60,1.058666064541085
SPTBN2,ENSG00000173898,19.5605175520349,3.157895837428546e-61,1.0193512729731822e-59,1.4086416140631606
TUSC3,ENSG00000104723,19.558638773832733,3.2197247139970985e-61,1.0369145697589273e-59,1.481248165312719
FBXL17,ENSG00000145743,19.53202366965024,4.237474602128487e-61,1.3615444256080429e-59,0.7172919650445708
IQSEC3,ENSG00000120645,19.4957581256967,6.1607805180334056e-61,1.9749823234071766e-59,1.35114621944671
CADPS,ENSG00000163618,19.49313226565361,6.329993643057997e-61,2.024584007986765e-59,1.461538823409838
UGP2,ENSG00000169764,19.485519797697233,6.847268438337952e-61,2.1850290174120904e-59,0.8252938375597676
REEP1,ENSG00000068615,19.433857787835716,1.166847899029782e-60,3.6981934432515334e-59,0.9491234711590275
EVL,ENSG00000196405,19.419950401729928,1.3468756694562315e-60,4.259113400902658e-59,0.6100630842175692
LZTS3,ENSG00000088899,19.41112715547211,1.4752294550790737e-60,4.654465483891696e-59,0.8233432114308972
MAST3,ENSG00000099308,19.392744418040635,1.7832787462399002e-60,5.613713296440335e-59,0.7974867966148693
ADAM23,ENSG00000114948,19.357530736091213,2.5643296213201476e-60,8.054300026335215e-59,1.3781003301017574
GUCY1A2,ENSG00000152402,19.33255290080099,3.3178950905976367e-60,1.0397807103426718e-58,1.100443990769893
ARL4C,ENSG00000188042,19.314966675834274,3.9777314434657474e-60,1.2409989371723382e-58,0.9878702265807258
YWHAZ,ENSG00000164924,19.293568881964937,4.959928087157826e-60,1.5439847410736065e-58,0.6799082532409724
