Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000117305,HMGCL,17,0.57976,13,0.24277,6,-0.9890,9,-0.3135,7,-0.6372,6,-1.1029,10,-0.1887,11,-0.1020,19,0.76968,23,1.09503
ENSG00000179163,FUCA1,6,-0.8091,3,-1.8301,7,-0.6215,3,-1.8056,15,0.65966,8,-0.3043,22,1.21216,22,1.20873,8,-0.3409,10,0.01659
ENSG00000189266,PNRC2,55,-0.0062,46,-0.2754,61,0.14514,62,0.16886,56,0.01842,34,-0.8182,78,0.55567,31,-0.8692,74,0.45636,78,0.55246
ENSG00000188529,SRSF10,52,-0.4910,51,-0.5439,114,0.74574,74,0.04766,83,0.23144,70,-0.0352,74,0.03985,48,-0.6387,83,0.22093,72,-0.0006
ENSG00000001460,STPG1,7,-0.4936,7,-0.3631,17,0.91603,7,-0.4369,7,-0.5079,5,-0.9302,12,0.38545,14,0.63246,12,0.30091,11,0.22194
ENSG00000001461,NIPAL3,50,-1.2694,51,-1.2375,130,0.19783,125,0.13500,114,-0.0086,184,0.88250,140,0.31927,98,-0.2572,113,-0.0308,75,-0.6653
ENSG00000133226,SRRM1,186,0.22570,120,-0.4567,362,1.35297,255,0.74180,111,-0.5855,151,-0.1134,148,-0.1334,101,-0.7321,112,-0.5719,79,-1.1052
ENSG00000169504,CLIC4,78,1.94664,12,-1.0934,13,-0.9770,13,-0.9404,12,-1.1465,30,0.30641,6,-2.1519,16,-0.6394,35,0.54067,31,0.32071
ENSG00000117614,SYF2,110,-0.0092,149,0.48114,100,-0.1487,155,0.54629,92,-0.2793,92,-0.3178,97,-0.2000,70,-0.7030,161,0.61373,96,-0.2239
ENSG00000117616,RSRP1,57,-0.3234,24,-1.6025,209,1.87748,32,-1.1956,68,-0.0524,44,-0.7913,74,0.08120,42,-0.7890,99,0.54087,81,0.22223
ENSG00000183726,TMEM50A,58,-0.2449,44,-0.6622,59,-0.1991,45,-0.6135,51,-0.4496,61,-0.1893,91,0.47563,104,0.69764,88,0.43064,81,0.29887
ENSG00000204178,MACO1,26,-1.2237,33,-0.8565,118,1.19081,89,0.70659,57,-0.0176,44,-0.4664,70,0.32016,47,-0.3041,68,0.28271,36,-0.7093
ENSG00000117643,MAN1C1,34,-0.1407,52,0.55701,22,-0.8050,21,-0.8323,7,-2.4452,22,-0.8673,62,0.83078,86,1.39706,45,0.29717,35,-0.0923
ENSG00000162430,SELENON,26,0.38000,33,0.73640,19,-0.1591,10,-1.1438,13,-0.7588,20,-0.0980,15,-0.4912,18,-0.2480,28,0.47342,28,0.48571
ENSG00000117640,MTFR1L,36,-0.5814,44,-0.2854,43,-0.3106,31,-0.8305,43,-0.3197,55,0.06453,53,0.00066,79,0.64520,74,0.54052,69,0.41661
ENSG00000117632,STMN1,407,-1.6632,734,-0.7758,975,-0.3391,1241,0.04059,2225,1.00604,1209,-9.5248,1705,0.55535,1020,-0.2684,741,-0.7614,1838,0.68060
ENSG00000158008,EXTL1,35,-0.2554,59,0.56888,40,-0.0409,20,-1.0778,41,-0.0016,50,0.33956,34,-0.2962,42,0.05040,19,-1.1471,62,0.66762
ENSG00000175087,PDIK1L,6,-1.4806,6,-1.5591,12,-0.4282,21,0.34323,16,-0.0909,31,1.17893,14,-0.2570,21,0.35202,15,-0.1035,10,-0.7884
ENSG00000142684,ZNF593,17,-0.3445,12,-0.8680,19,-0.1582,17,-0.2769,25,0.31706,16,-0.4774,23,0.16344,30,0.60172,14,-0.6388,41,1.08824
ENSG00000142669,SH3BGRL3,122,-0.1670,149,0.14194,81,-0.8048,63,-1.1908,216,0.74848,145,0.11378,118,-0.2186,168,0.33992,86,-0.7109,204,0.65437
ENSG00000158062,UBXN11,24,0.70255,23,0.67979,8,-1.0043,6,-1.2488,16,0.04446,9,-0.8623,7,-1.1148,13,-0.2039,24,0.70107,29,1.01211
ENSG00000117682,DHDDS,10,-0.8794,7,-1.3852,18,0.00159,9,-0.9959,34,0.98866,17,-0.0989,21,0.19708,27,0.59584,27,0.61513,14,-0.4446
ENSG00000198830,HMGN2,193,0.84591,117,0.03101,88,-0.4194,85,-0.4771,104,-0.1588,78,-0.6507,108,-0.0910,77,-0.6241,166,0.59838,170,0.62853
ENSG00000117713,ARID1A,86,0.23314,54,-0.4927,89,0.28774,102,0.51197,54,-0.4967,69,-0.1293,58,-0.3895,46,-0.7294,145,1.10884,44,-0.7915
ENSG00000204160,ZDHHC18,12,-0.3588,11,-0.4782,10,-0.6847,8,-0.9294,29,1.07121,18,0.25641,11,-0.5347,11,-0.4457,18,0.28692,21,0.54242
ENSG00000142751,GPN2,15,-0.2457,10,-0.7931,29,0.79569,13,-0.4809,15,-0.2555,11,-0.8225,25,0.53975,19,0.09632,22,0.38917,24,0.51018
ENSG00000090273,NUDC,154,-0.3034,231,0.34219,130,-0.5598,155,-0.2900,183,-0.0274,152,-0.3485,200,0.11369,202,0.12977,193,0.05852,297,0.76078
ENSG00000253368,TRNP1,26,-0.8500,29,-0.6773,30,-0.6237,37,-0.3181,62,0.49943,51,0.22858,29,-0.6629,67,0.64800,30,-0.6209,83,1.00365
ENSG00000090020,SLC9A1,6,-1.5794,10,-0.8893,14,-0.3869,25,0.43753,40,1.26853,15,-0.3227,19,-0.0051,23,0.36549,9,-1.1024,27,0.60252
ENSG00000142784,WDTC1,35,0.58148,36,0.60942,21,-0.2380,24,-0.0077,20,-0.3209,26,0.10613,17,-0.5474,14,-0.8887,24,-0.0285,26,0.10538
ENSG00000186501,TMEM222,29,-0.1278,39,0.30251,19,-0.7987,15,-1.1703,45,0.55874,28,-0.2222,35,0.14688,37,0.20810,44,0.50605,33,0.04413
ENSG00000158195,WASF2,102,1.97947,26,-0.3639,45,0.52891,49,0.65197,13,-1.3659,22,-0.6575,17,-0.9599,8,-2.1030,40,0.34171,13,-1.3303
ENSG00000126705,AHDC1,47,-0.0052,39,-0.2688,62,0.44695,72,0.70528,54,0.21640,39,-0.2971,60,0.40658,24,-1.0187,40,-0.2476,38,-0.3320
ENSG00000126709,IFI6,73,-0.2700,50,-0.8389,79,-0.1513,42,-1.1246,60,-0.5802,88,0.02541,118,0.49614,246,1.79450,34,-1.4226,76,-0.2064
ENSG00000009780,FAM76A,15,-0.3649,11,-0.7948,30,0.70371,16,-0.2948,25,0.41146,13,-0.6282,28,0.59026,19,-0.0114,23,0.26200,18,-0.0741
ENSG00000117758,STX12,56,-0.7926,45,-1.1036,110,0.26283,83,-0.1882,110,0.26541,86,-0.1437,111,0.27736,102,0.14540,95,0.02472,143,0.68326
ENSG00000117751,PPP1R8,24,-0.1179,31,0.30855,18,-0.5671,22,-0.2450,38,0.63401,13,-1.1156,34,0.42630,31,0.30823,38,0.63984,21,-0.3323
ENSG00000117748,RPA2,29,-0.3497,22,-0.7668,21,-0.8281,16,-1.2363,47,0.39688,18,-1.1097,52,0.57234,46,0.38715,59,0.78133,71,1.09707
ENSG00000158161,EYA3,8,-0.5532,8,-0.5210,15,0.49596,14,0.40746,9,-0.2315,8,-0.5569,10,-0.1691,10,-0.1806,17,0.68685,15,0.43680
ENSG00000126698,DNAJC8,170,-0.2863,184,-0.1635,225,0.15837,274,0.48023,172,-0.2632,198,-0.0505,245,0.29778,206,0.02017,206,0.02016,162,-0.3607
ENSG00000130770,ATP5IF1,195,-0.9627,338,-0.1122,237,-0.6647,176,-1.1177,461,0.38237,255,-0.5997,439,0.30642,575,0.75019,268,-0.4742,794,1.31053
ENSG00000204138,PHACTR4,70,1.39081,12,-1.4140,51,0.82464,43,0.54721,17,-0.8689,34,0.20423,8,-1.9485,10,-1.6961,47,0.68416,9,-1.7559
ENSG00000180098,TRNAU1AP,17,0.29605,10,-0.5324,23,0.78583,4,-1.8316,18,0.39104,8,-0.8599,18,0.37537,17,0.33294,7,-0.9143,23,0.81391
ENSG00000120656,TAF12,21,0.73194,7,-0.8959,19,0.53271,9,-0.6190,7,-0.9588,7,-0.9360,16,0.22885,11,-0.3413,17,0.38677,26,1.05862
ENSG00000162419,GMEB1,10,-0.2987,10,-0.3163,9,-0.4271,18,0.59037,11,-0.1483,14,0.24812,8,-0.6386,9,-0.4353,26,1.19038,6,-1.1267
ENSG00000198492,YTHDF2,52,-0.8786,50,-0.9336,104,0.17897,101,0.13059,96,0.06383,103,0.19080,154,0.83190,104,0.18520,89,-0.0578,61,-0.6349
ENSG00000116329,OPRD1,4,-1.4758,6,-1.1231,18,0.59151,28,1.41252,6,-0.9856,11,-0.1688,15,0.32995,12,-0.0635,9,-0.3595,13,0.08315
ENSG00000159023,EPB41,15,-0.3382,10,-0.9907,38,1.12200,34,0.96330,7,-1.4942,21,0.17406,10,-1.0251,32,0.84767,11,-0.7989,10,-0.9740
ENSG00000116350,SRSF4,80,-0.0060,65,-0.3353,105,0.43711,104,0.41496,64,-0.3529,83,0.07160,71,-0.1882,62,-0.4070,88,0.15235,76,-0.0815
ENSG00000116353,MECR,17,-0.6028,18,-0.4849,19,-0.3977,16,-0.6136,32,0.40319,17,-0.6107,34,0.50507,33,0.48296,27,0.12573,41,0.82545
ENSG00000060656,PTPRU,10,-0.6137,12,-0.3111,7,-1.2519,13,-0.2625,18,0.21561,22,0.67716,15,0.00517,30,1.07723,10,-0.6005,9,-0.8286
ENSG00000162512,SDC3,112,0.76451,72,0.05782,62,-0.1778,79,0.19791,46,-0.6505,56,-0.3753,63,-0.1543,42,-0.7991,107,0.69449,72,0.05571
ENSG00000134644,PUM1,137,-0.3009,111,-0.6242,197,0.27426,250,0.66500,245,0.62839,154,-0.1266,183,0.15318,111,-0.6269,180,0.12615,104,-0.7275
ENSG00000121766,ZCCHC17,62,-1.0060,106,-0.1861,99,-0.2868,148,0.34117,171,0.58455,82,-0.6312,229,1.07960,90,-0.4368,127,0.10279,115,-0.0609
ENSG00000121769,FABP3,15,-1.9284,36,-0.6605,32,-0.8308,25,-1.1773,75,0.48213,63,0.21850,83,0.65572,94,0.87265,25,-1.2066,97,0.91813
ENSG00000162517,PEF1,33,-0.9232,38,-0.6813,51,-0.2620,38,-0.7149,52,-0.2233,52,-0.2394,87,0.59647,98,0.79940,58,-0.0565,101,0.84410
ENSG00000084636,COL16A1,28,0.24792,16,-0.6414,50,1.19610,11,-1.1342,32,0.42301,14,-0.9138,15,-0.7253,19,-0.4027,21,-0.2126,47,1.06581
ENSG00000121753,ADGRB2,137,-0.3886,135,-0.4109,136,-0.4040,128,-0.4950,238,0.48297,152,-0.2605,256,0.60531,224,0.38588,158,-0.1714,222,0.36803
ENSG00000184007,PTP4A2,193,0.11822,182,0.01810,168,-0.1067,255,0.56679,192,0.10396,216,0.33446,182,0.01830,109,-0.7768,111,-0.7426,151,-0.2670
ENSG00000121774,KHDRBS1,110,-0.1544,113,-0.1080,111,-0.1317,121,-0.0043,104,-0.2357,107,-0.2063,169,0.54211,98,-0.3210,166,0.51377,123,0.02613
ENSG00000121775,TMEM39B,7,-0.6916,11,0.03070,16,0.67158,8,-0.4256,17,0.73947,4,-1.3123,12,0.16651,9,-0.2594,18,0.85318,10,-0.0859
ENSG00000025800,KPNA6,56,-0.8305,56,-0.8486,120,0.34548,80,-0.2987,94,-0.0363,119,0.37642,105,0.14143,108,0.18372,127,0.43940,77,-0.3500
ENSG00000084652,TXLNA,26,0.09579,15,-0.7312,25,0.07049,26,0.13961,16,-0.5929,26,0.11065,26,0.12840,26,0.13744,24,0.02402,28,0.25739
ENSG00000160050,CCDC28B,12,-0.1192,13,0.04112,6,-1.0680,7,-0.9412,12,-0.0985,8,-0.8800,12,-0.0859,11,-0.2318,27,1.15165,28,1.20993
ENSG00000084623,EIF3I,59,-0.5289,52,-0.7291,70,-0.2769,57,-0.5847,100,0.27830,75,-0.1764,107,0.39432,128,0.68722,68,-0.3122,127,0.67498
ENSG00000175130,MARCKSL1,240,1.42230,99,-0.0684,56,-0.9469,85,-0.2917,65,-0.7191,129,0.40786,29,-1.9143,48,-1.1623,125,0.30445,128,0.35275
ENSG00000160058,BSDC1,51,0.02092,38,-0.4351,40,-0.3783,48,-0.0718,53,0.08543,51,0.03749,55,0.13049,51,0.01173,64,0.39299,51,0.03175
ENSG00000160062,ZBTB8A,24,0.76993,7,-1.0878,18,0.27871,13,-0.2233,11,-0.4328,14,-0.0817,26,0.86245,6,-1.2705,23,0.66442,8,-0.9459
ENSG00000176261,ZBTB8OS,27,-0.1154,32,0.14382,31,0.09950,14,-1.0679,24,-0.2822,24,-0.3034,24,-0.2645,45,0.72561,25,-0.2002,47,0.77716
ENSG00000162521,RBBP4,94,-0.0043,76,-0.3348,88,-0.1139,144,0.68561,87,-0.1323,47,-1.1472,111,0.25577,93,-0.0325,145,0.69434,107,0.19866
ENSG00000162522,KIAA1522,15,-0.1987,40,1.36580,16,-0.1252,17,-0.0505,12,-0.5864,14,-0.4015,17,-0.0603,10,-0.8791,13,-0.4698,25,0.57985
ENSG00000134684,YARS,44,-1.2095,52,-0.9662,70,-0.5164,66,-0.6012,115,0.26684,118,0.34662,121,0.33993,113,0.23836,93,-0.0723,161,0.82222
ENSG00000116497,S100PBP,20,1.05866,7,-0.5064,16,0.66195,10,0.00330,10,0.01382,4,-1.3256,16,0.64454,4,-1.4022,8,-0.3226,13,0.38230
ENSG00000160097,FNDC5,15,-1.1220,19,-0.8133,28,-0.2231,27,-0.2778,66,1.17650,37,0.25327,31,-0.0646,22,-0.5703,32,-0.0167,40,0.34993
ENSG00000121905,HPCA,85,-0.9137,114,-0.4633,96,-0.7221,81,-0.9830,343,1.34625,137,-0.2041,216,0.55151,29,-2.4866,198,0.40631,254,0.81788
ENSG00000121900,TMEM54,32,0.76747,24,0.31001,5,-2.0568,14,-0.4912,27,0.47773,11,-0.9561,17,-0.2464,23,0.23180,11,-0.9195,44,1.28834
ENSG00000116514,RNF19B,3,-1.7139,9,-0.3135,14,0.32071,11,-0.0686,13,0.12611,7,-0.8173,23,1.07046,19,0.78863,11,-0.0881,10,-0.1891
ENSG00000004455,AK2,40,0.71248,16,-0.7105,30,0.24614,19,-0.4668,30,0.24280,25,-0.0612,15,-0.7680,34,0.44094,23,-0.1900,26,0.00401
ENSG00000142920,AZIN2,9,-0.9542,13,-0.4115,10,-0.8160,9,-0.8803,31,0.99441,22,0.54727,18,0.14832,14,-0.2009,10,-0.8109,24,0.58870
ENSG00000160094,ZNF362,18,0.08307,19,0.17726,13,-0.4179,20,0.25725,14,-0.3136,11,-0.7061,15,-0.1645,15,-0.1867,32,1.06482,18,0.09013
ENSG00000134686,PHC2,47,0.23200,43,0.09410,46,0.20265,29,-0.5409,58,0.57544,38,-0.1240,38,-0.1180,29,-0.5313,35,-0.2473,47,0.23188
ENSG00000121904,CSMD2,7,-0.6021,11,-0.0267,35,1.93609,10,-0.1804,9,-0.3239,8,-0.4853,8,-0.4935,8,-0.4371,14,0.35711,4,-1.6275
ENSG00000163866,SMIM12,27,-0.9460,42,-0.2721,35,-0.5431,30,-0.7608,42,-0.2760,52,0.06290,61,0.31387,107,1.26966,33,-0.6532,69,0.51378
ENSG00000116544,DLGAP3,61,0.80282,97,1.62869,32,-0.2446,20,-0.9121,27,-0.5038,19,-1.0808,35,-0.0768,23,-0.7215,47,0.36923,28,-0.4579
ENSG00000163867,ZMYM6,18,-0.5149,14,-0.9500,40,0.73509,21,-0.2908,17,-0.6081,18,-0.5417,20,-0.3494,38,0.61661,43,0.85319,32,0.36919
ENSG00000116560,SFPQ,171,-0.2230,134,-0.5988,436,1.32763,299,0.67567,157,-0.3543,148,-0.4888,166,-0.2696,150,-0.4277,218,0.16041,141,-0.5196
ENSG00000146463,ZMYM4,47,-0.5692,49,-0.5144,81,0.28612,150,1.32773,51,-0.4523,70,0.05734,54,-0.3560,53,-0.3766,89,0.44373,31,-1.1727
ENSG00000142687,KIAA0319L,44,-0.3910,47,-0.3133,70,0.32796,58,0.03027,57,0.00816,52,-0.1725,56,-0.0367,64,0.17811,80,0.53746,48,-0.2575
ENSG00000020129,NCDN,171,-1.3086,322,-0.3429,262,-0.6621,168,-1.3352,281,-0.5543,281,-0.6060,737,1.00272,757,1.04990,424,0.08700,728,0.98196
ENSG00000126067,PSMB2,50,-0.8181,54,-0.7122,64,-0.4528,59,-0.5889,95,0.16724,95,0.17412,110,0.39719,117,0.49646,101,0.25925,104,0.30654
ENSG00000142686,C1orf216,25,-1.8858,67,-0.4273,57,-0.6740,55,-0.7484,117,0.44858,93,0.08096,121,0.50528,126,0.56764,93,0.07918,127,0.57889
ENSG00000134698,AGO4,15,0.16123,9,-0.6707,33,1.43624,5,-1.3693,14,0.00926,15,0.12813,12,-0.1984,8,-0.7282,16,0.19985,9,-0.5699
ENSG00000092847,AGO1,24,-0.7366,36,-0.1257,56,0.58593,39,0.00369,50,0.39477,43,0.18635,21,-0.9373,19,-1.0865,59,0.66061,38,-0.0394
ENSG00000126070,AGO3,55,0.16683,23,-1.1538,103,1.20399,64,0.41264,31,-0.7234,46,-0.1345,45,-0.1657,32,-0.6593,77,0.71296,24,-1.1312
ENSG00000116863,ADPRHL2,8,-1.0012,9,-0.7131,8,-0.9232,7,-1.0811,14,-0.0576,17,0.18569,27,0.95779,25,0.83507,8,-0.8528,24,0.74795
ENSG00000054116,TRAPPC3,33,-0.0349,24,-0.4867,33,-0.0295,15,-1.2004,39,0.23501,22,-0.6826,42,0.35032,53,0.74279,31,-0.1072,54,0.76494
ENSG00000116871,MAP7D1,117,-0.4181,124,-0.3368,132,-0.2397,107,-0.5539,133,-0.2218,175,0.23062,152,-0.0103,201,0.43148,185,0.29760,187,0.31663
ENSG00000054118,THRAP3,98,-0.6515,130,-0.2199,206,0.51999,291,1.10277,85,-0.8648,142,-0.0892,229,0.69310,95,-0.6996,168,0.18462,57,-1.4721
ENSG00000196182,STK40,22,0.59832,15,0.01618,17,0.25303,5,-1.5660,17,0.25871,18,0.35844,8,-0.9228,13,-0.2500,14,-0.1378,16,0.11882
ENSG00000181817,LSM10,13,-1.0631,23,-0.2796,12,-1.2781,9,-1.5842,22,-0.3522,37,0.55063,18,-0.6181,44,0.77067,17,-0.7350,68,1.53396
ENSG00000116885,OSCP1,9,-0.8801,12,-0.3767,9,-0.8865,6,-1.3824,16,-0.0301,12,-0.5067,26,0.77494,33,1.21715,20,0.32798,21,0.41985
ENSG00000116898,MRPS15,24,-0.7369,39,0.04959,23,-0.7730,18,-1.1609,50,0.44641,29,-0.4895,39,0.04784,54,0.56547,42,0.13411,73,1.06938
ENSG00000163873,GRIK3,4,-2.1247,5,-1.8337,29,0.64244,14,-0.4695,49,1.56894,32,0.95257,12,-0.6866,16,-0.3198,12,-0.7583,6,-1.6981
ENSG00000163875,MEAF6,51,-1.2115,73,-0.6668,103,-0.1219,113,0.02287,131,0.25470,131,0.28129,145,0.41649,148,0.44880,88,-0.3770,116,0.05969
ENSG00000163877,SNIP1,8,-0.8843,11,-0.3398,15,0.07159,15,0.07613,19,0.40991,11,-0.4096,16,0.19461,9,-0.7573,30,1.20091,12,-0.2239
ENSG00000134697,GNL2,19,-0.2114,9,-1.2709,30,0.45456,25,0.16863,29,0.40560,18,-0.3485,38,0.84368,23,0.05086,13,-0.8121,23,0.04765
ENSG00000116922,C1orf109,11,-0.6452,10,-0.8157,14,-0.2583,13,-0.3801,28,0.79632,20,0.26744,20,0.25935,22,0.44277,10,-0.7307,18,0.07409
ENSG00000183317,EPHA10,6,-0.8153,4,-1.4486,14,0.50631,6,-0.7486,8,-0.2947,11,0.19603,8,-0.3669,25,1.45736,7,-0.6520,12,0.22759
ENSG00000185090,MANEAL,7,-1.6789,19,-0.1896,13,-0.8038,12,-0.9088,29,0.47959,26,0.34277,32,0.59937,23,0.08182,26,0.25513,26,0.27926
ENSG00000196449,YRDC,4,-1.4246,8,-0.3341,8,-0.3931,3,-1.6359,7,-0.5487,10,-0.1046,20,0.99570,14,0.44800,13,0.25807,19,0.93274
ENSG00000197982,C1orf122,146,0.51697,172,0.79075,44,-1.3532,51,-1.1245,112,0.08504,87,-0.3426,65,-0.7663,126,0.27834,83,-0.3839,194,0.99242
ENSG00000188786,MTF1,18,0.29393,23,0.69708,20,0.46197,16,0.17314,11,-0.4912,12,-0.2682,17,0.25263,9,-0.7684,16,0.15348,7,-1.0954
ENSG00000183431,SF3A3,38,-0.1598,29,-0.6145,57,0.46473,51,0.30030,44,0.04990,23,-1.0153,56,0.43092,56,0.44199,47,0.16352,44,0.04713
ENSG00000183520,UTP11,37,-0.0560,34,-0.1991,48,0.34318,56,0.59790,18,-1.1234,33,-0.2564,61,0.75546,42,0.15949,35,-0.1242,24,-0.6887
ENSG00000185668,POU3F1,11,-0.5886,13,-0.2739,14,-0.2130,17,0.06298,2,-2.9370,18,0.19476,12,-0.5001,47,1.80472,18,0.15386,8,-1.0346
ENSG00000116954,RRAGC,51,0.21325,21,-1.1352,45,-0.0076,51,0.21859,37,-0.2811,31,-0.6292,68,0.66717,63,0.55509,53,0.27509,41,-0.1414
ENSG00000174574,AKIRIN1,61,-0.3937,56,-0.5131,80,0.03905,58,-0.4570,91,0.25184,70,-0.1913,98,0.36273,108,0.51827,81,0.05735,86,0.15107
ENSG00000168653,NDUFS5,312,-0.6709,626,0.42349,281,-0.8320,250,-1.0093,611,0.38430,415,-0.2553,585,0.31389,560,0.24290,422,-0.2067,813,0.85992
ENSG00000127603,MACF1,616,0.91611,186,-0.9904,822,1.42506,864,1.51666,140,-1.4156,141,-1.4978,123,-1.6071,161,-1.2022,516,0.61535,170,-1.1254
ENSG00000090621,PABPC4,83,0.56256,51,-0.2134,74,0.38737,61,0.05659,48,-0.3201,74,0.43129,41,-0.5318,26,-1.2258,51,-0.1974,59,0.00872
ENSG00000116983,HPCAL4,285,0.19874,352,0.54586,237,-0.0926,298,0.27013,211,-0.2757,174,-0.6243,322,0.39975,139,-0.9199,378,0.66189,195,-0.3955
ENSG00000084072,PPIE,19,-0.4859,15,-0.8846,28,0.13480,20,-0.4208,23,-0.1725,24,-0.1677,23,-0.1767,35,0.45472,21,-0.3585,56,1.25540
ENSG00000168389,MFSD2A,31,1.37203,15,0.20125,19,0.54049,13,-0.0796,8,-0.7962,18,0.51905,4,-1.6999,1,-3.4474,13,-0.0986,8,-0.7128
ENSG00000131236,CAP1,156,0.19155,112,-0.3258,119,-0.2353,118,-0.2456,155,0.18718,108,-0.4152,233,0.85617,166,0.29572,111,-0.3447,132,-0.0717
ENSG00000131238,PPT1,116,-0.1473,105,-0.2988,108,-0.2568,83,-0.6593,123,-0.0594,94,-0.5240,144,0.18798,236,1.01329,123,-0.0577,177,0.52711
ENSG00000117000,RLF,14,-1.1110,10,-1.6324,102,2.13453,44,0.61432,18,-0.8073,19,-0.7510,33,0.16623,22,-0.4817,39,0.39202,10,-1.5869
ENSG00000259943,AL050341.2,9,-0.6783,8,-0.8959,13,-0.1919,8,-0.8891,13,-0.1417,16,0.22663,14,-0.0674,9,-0.6264,31,1.27100,20,0.53593
ENSG00000084073,ZMPSTE24,23,-0.8344,28,-0.4834,29,-0.4364,45,0.22844,49,0.36364,45,0.26845,32,-0.3243,45,0.23449,51,0.43265,36,-0.1405
ENSG00000084070,SMAP2,52,-1.5570,90,-0.7320,192,0.44853,231,0.75811,103,-0.5391,137,-0.1018,264,0.98558,144,-0.0144,120,-0.2980,126,-0.2197
ENSG00000117016,RIMS3,189,-0.0175,290,0.67820,116,-0.7684,156,-0.3201,174,-0.1507,159,-0.3183,179,-0.0984,215,0.19049,222,0.23948,242,0.38086
ENSG00000066136,NFYC,20,-0.7602,28,-0.2442,30,-0.1406,28,-0.2427,40,0.30110,36,0.13887,34,0.02442,38,0.21940,40,0.30270,34,0.02971
ENSG00000179862,CITED4,5,-1.2928,10,-0.2984,4,-1.3899,10,-0.1680,14,0.25452,9,-0.4476,17,0.59450,18,0.72116,12,0.00106,20,0.89423
ENSG00000171793,CTPS1,7,-1.0408,9,-0.7540,17,0.24450,7,-0.9981,17,0.32019,13,-0.1970,10,-0.5136,29,1.17391,18,0.36208,17,0.26492
ENSG00000010803,SCMH1,5,-1.1496,14,0.41266,12,0.23794,13,0.37615,16,0.69003,13,0.37330,5,-0.9788,5,-1.1774,9,-0.1669,10,-0.1216
ENSG00000127124,HIVEP3,25,0.08466,14,-0.8417,34,0.57009,34,0.54389,42,0.90533,29,0.33683,18,-0.3932,8,-1.6578,20,-0.2807,10,-1.2507
ENSG00000198815,FOXJ3,33,-1.0008,39,-0.7781,55,-0.2457,39,-0.7681,108,0.84918,79,0.37282,73,0.20235,69,0.11278,88,0.50469,44,-0.5737
ENSG00000177181,RIMKLA,38,-0.7350,37,-0.7743,72,0.24201,72,0.23976,42,-0.5825,87,0.63380,51,-0.2892,96,0.71838,36,-0.8294,60,-0.0601
ENSG00000127125,PPCS,34,-0.3971,46,0.07629,44,0.02396,40,-0.1120,39,-0.1534,36,-0.3038,60,0.50751,50,0.21706,33,-0.4141,59,0.49613
ENSG00000186409,CCDC30,50,0.09124,53,0.16878,95,1.15357,107,1.35023,18,-1.4760,39,-0.3523,37,-0.3984,30,-0.7218,42,-0.1847,13,-1.9036
ENSG00000171960,PPIH,9,-0.1142,10,0.02065,8,-0.2331,4,-1.1840,14,0.56389,8,-0.3675,18,0.98813,9,-0.1937,5,-0.8779,14,0.57303
ENSG00000065978,YBX1,167,1.16135,110,0.45735,64,-0.3942,68,-0.3095,61,-0.4838,79,-0.0940,39,-1.1496,52,-0.7296,104,0.36797,89,0.11563
ENSG00000164008,C1orf50,19,0.19158,17,0.00167,11,-0.6429,11,-0.6571,24,0.60678,12,-0.5579,13,-0.3746,19,0.21167,15,-0.1238,30,0.97125
ENSG00000177868,SVBP,21,-0.4302,38,0.50984,25,-0.1551,36,0.40175,23,-0.2927,18,-0.7325,34,0.30188,30,0.13154,28,0.01821,35,0.35368
ENSG00000117394,SLC2A1,97,1.27072,49,0.11508,36,-0.3652,33,-0.4869,34,-0.4308,50,0.18374,24,-0.9767,22,-1.1125,43,-0.0742,59,0.43856
ENSG00000117395,EBNA1BP2,41,-0.8255,38,-0.9382,52,-0.4548,87,0.36901,55,-0.3710,61,-0.2148,118,0.86921,69,-0.0170,78,0.18919,104,0.64726
ENSG00000066322,ELOVL1,27,1.10245,3,-2.1754,12,-0.2414,11,-0.3351,7,-0.9961,20,0.69298,5,-1.3881,8,-0.7899,17,0.31472,21,0.65457
ENSG00000159479,MED8,15,-0.3081,11,-0.7204,19,0.04888,13,-0.5134,15,-0.2507,15,-0.3170,33,0.94549,33,0.96720,13,-0.5199,18,-0.0209
ENSG00000198198,SZT2,16,0.58145,7,-0.6870,32,1.75221,8,-0.4536,9,-0.2815,6,-1.1280,8,-0.4633,13,0.25552,8,-0.5564,11,-0.1049
ENSG00000142949,PTPRF,85,-0.1050,106,0.24616,67,-0.4840,81,-0.1794,66,-0.5030,59,-0.7405,126,0.52769,89,-0.0349,162,0.93922,102,0.18242
ENSG00000066135,KDM4A,14,-0.3775,19,0.11891,24,0.42263,18,0.01037,23,0.37287,14,-0.3735,25,0.54109,15,-0.3103,14,-0.3714,17,-0.0803
ENSG00000126091,ST3GAL3,24,-0.3969,36,0.23745,35,0.17944,22,-0.5338,31,-0.0064,26,-0.2905,20,-0.6572,38,0.32098,45,0.58129,39,0.34219
