Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000180098,TRNAU1AP,6,-1.1971,19,0.51034,5,-1.6061,9,-0.6491,24,0.84373,13,-0.0472,21,0.75211,25,0.97779,5,-1.6884
ENSG00000198492,YTHDF2,6,-3.9213,90,-0.0121,67,-0.4758,57,-0.7189,63,-0.5726,139,0.68339,111,0.36326,125,0.51230,115,0.42969
ENSG00000159023,EPB41,6,-1.7978,3,-2.7290,27,0.40286,16,-0.4253,19,-0.1693,35,0.82063,8,-1.5650,61,1.82408,24,0.24086
ENSG00000116350,SRSF4,196,1.00265,130,0.31215,119,0.17232,94,-0.1898,79,-0.4724,69,-0.6698,73,-0.6459,130,0.32215,105,-0.0284
ENSG00000116353,MECR,6,-1.9556,5,-2.1292,16,-0.5312,11,-1.0683,31,0.43098,45,1.08312,37,0.85870,25,0.11399,21,-0.1822
ENSG00000060656,PTPRU,6,-1.3278,8,-1.0261,13,-0.2795,27,0.89825,1,-3.3783,10,-0.6226,44,2.29777,9,-0.7560,2,-2.6976
ENSG00000162511,LAPTM5,6,-1.2409,35,1.49144,13,-0.1939,28,1.11655,32,1.32265,2,-2.7526,12,-0.2358,7,-1.1424,5,-1.6868
ENSG00000162512,SDC3,119,0.63477,64,-0.3600,175,1.30413,106,0.44634,63,-0.3803,31,-1.4181,60,-0.4996,59,-0.4781,73,-0.1678
ENSG00000134644,PUM1,129,-0.5394,123,-0.6125,239,0.43926,186,0.03458,124,-0.6030,124,-0.5994,189,0.06190,265,0.60629,218,0.32565
ENSG00000121766,ZCCHC17,6,-4.3363,111,-0.2076,101,-0.3599,96,-0.4364,85,-0.6211,159,0.35198,132,0.07035,144,0.19148,216,1.00464
ENSG00000121769,FABP3,6,-2.8733,2,-4.2797,15,-1.6612,30,-0.5918,44,0.01381,148,2.12336,50,0.20675,54,0.33207,43,-0.0428
ENSG00000162517,PEF1,6,-3.4335,42,-0.6690,19,-1.8131,50,-0.4046,70,0.12921,109,0.85072,105,0.90534,73,0.18765,67,0.04245
ENSG00000084636,COL16A1,86,1.34587,36,-0.0883,79,1.19229,18,-1.1629,27,-0.5641,28,-0.4618,49,0.43281,34,-0.1870,8,-2.4129
ENSG00000121753,ADGRB2,253,0.38605,28,-2.9320,86,-1.2938,192,-0.0548,173,-0.2210,208,0.06786,366,1.17083,157,-0.3748,181,-0.1638
ENSG00000184007,PTP4A2,204,-0.5133,1077,2.40188,158,-0.8988,287,0.02346,164,-0.8448,155,-0.9311,190,-0.6762,229,-0.3314,229,-0.3631
ENSG00000121774,KHDRBS1,124,-0.3364,167,0.13611,195,0.38469,85,-0.9168,118,-0.4169,139,-0.1580,170,0.17615,127,-0.3023,198,0.46054
ENSG00000025800,KPNA6,84,-0.3219,88,-0.2574,101,-0.0470,92,-0.1935,66,-0.7010,117,0.19006,84,-0.3687,161,0.71553,132,0.44162
ENSG00000084652,TXLNA,6,-2.0089,30,0.34585,26,0.11818,23,-0.1078,13,-0.9287,28,0.20773,41,0.96235,12,-1.0429,24,-0.0345
ENSG00000160050,CCDC28B,6,-1.5756,8,-1.1437,9,-1.0717,20,0.18270,43,1.44067,28,0.70161,17,-0.0833,10,-0.9112,20,0.16672
ENSG00000084623,EIF3I,118,0.33244,84,-0.2160,33,-1.6045,46,-1.1360,108,0.18471,114,0.27457,139,0.68621,70,-0.4938,102,0.11405
ENSG00000175130,MARCKSL1,111,-0.5997,931,3.41287,146,-0.1800,121,-0.4709,147,-0.1638,29,-2.5750,76,-1.2697,44,-1.9765,59,-1.6452
ENSG00000160058,BSDC1,128,1.22591,76,0.33239,36,-0.8123,84,0.51002,48,-0.3767,50,-0.3255,54,-0.2311,62,0.02285,41,-0.6607
ENSG00000160062,ZBTB8A,6,-1.7899,15,-0.4873,16,-0.3647,28,0.44648,15,-0.5302,5,-1.9338,24,0.21360,22,0.11745,37,1.08444
ENSG00000176261,ZBTB8OS,6,-2.5438,20,-0.8389,47,0.47419,34,-0.0352,50,0.55142,37,0.06613,48,0.55326,20,-0.8827,39,0.16430
ENSG00000162521,RBBP4,6,-4.1824,136,0.35528,155,0.56196,95,-0.2185,65,-0.8099,98,-0.1645,111,0.02653,104,-0.0784,160,0.70831
ENSG00000134684,YARS,6,-3.9610,34,-1.5231,43,-1.1887,59,-0.7037,69,-0.4766,229,1.50763,151,0.90162,74,-0.3584,106,0.22318
ENSG00000160097,FNDC5,6,-2.3795,3,-3.4550,12,-1.4390,31,-0.0056,32,0.01650,66,1.23486,24,-0.4358,29,-0.1107,59,1.19826
ENSG00000121905,HPCA,6,-4.4738,4,-5.0134,47,-1.5867,69,-1.0230,138,0.04846,150,0.18211,292,1.56458,114,-0.2465,179,0.53324
ENSG00000121900,TMEM54,111,2.22074,25,-0.3507,13,-1.3578,24,-0.4071,68,1.26291,25,-0.3774,18,-0.8998,19,-0.8015,13,-1.4343
ENSG00000004455,AK2,6,-2.1535,77,1.78880,25,-0.0953,25,-0.1307,31,0.23167,30,0.16323,19,-0.5622,31,0.22168,16,-0.8330
ENSG00000142920,AZIN2,6,-1.4214,19,0.26054,5,-1.7367,9,-0.8160,24,0.63597,30,1.01362,27,0.91341,20,0.32597,5,-1.6710
ENSG00000160094,ZNF362,6,-1.7685,14,-0.5809,34,0.81816,22,0.08898,18,-0.2268,7,-1.6353,30,0.69174,19,-0.1551,23,0.22652
ENSG00000134686,PHC2,6,-2.8154,76,0.94556,55,0.41116,34,-0.3382,43,0.02913,46,0.13619,57,0.53524,37,-0.2307,28,-0.7032
ENSG00000121904,CSMD2,6,-1.2009,9,-0.6735,22,0.75872,13,-0.0668,7,-1.0952,4,-1.8876,18,0.45695,42,1.88910,7,-1.1261
ENSG00000163866,SMIM12,6,-2.8743,20,-1.1617,35,-0.3697,27,-0.7734,64,0.58531,73,0.81338,62,0.63265,35,-0.3405,50,0.23476
ENSG00000116544,DLGAP3,6,-2.5844,3,-3.6541,35,-0.0339,112,1.95345,34,-0.0939,15,-1.3452,41,0.20619,33,-0.1601,39,0.15026
ENSG00000163867,ZMYM6,84,1.66846,24,-0.3974,44,0.52102,8,-1.9864,15,-1.1260,24,-0.4358,22,-0.6082,30,-0.0748,37,0.27182
ENSG00000116560,SFPQ,139,-0.8730,301,0.33056,570,1.42205,134,-0.9266,156,-0.7001,132,-0.9517,189,-0.4462,377,0.70213,253,0.05832
ENSG00000146463,ZMYM4,112,0.66484,47,-0.7086,84,0.19867,86,0.23509,46,-0.7420,55,-0.4590,40,-1.0335,70,-0.0852,118,0.87073
ENSG00000142687,KIAA0319L,131,0.98636,31,-1.2794,99,0.51725,53,-0.4552,62,-0.2235,68,-0.0927,68,-0.1028,83,0.23166,63,-0.2145
ENSG00000020129,NCDN,651,0.44369,37,-3.8643,196,-1.4154,175,-1.5878,357,-0.5092,738,0.65217,905,1.16645,325,-0.6506,573,0.26701
ENSG00000126067,PSMB2,189,1.28190,79,-0.1637,57,-0.6572,56,-0.6746,62,-0.5318,122,0.53776,97,0.18907,52,-0.7979,75,-0.2670
ENSG00000142686,C1orf216,110,0.32682,13,-2.8246,19,-2.3159,68,-0.4470,81,-0.1665,163,0.97585,147,0.91734,74,-0.3101,84,-0.1157
ENSG00000134698,AGO4,100,2.62056,18,-0.4017,38,0.79547,10,-1.3258,10,-1.2181,9,-1.4357,19,-0.3274,18,-0.4138,8,-1.6661
ENSG00000092847,AGO1,6,-2.7574,49,0.30230,35,-0.2374,52,0.39884,48,0.27172,46,0.19285,34,-0.3087,55,0.47872,44,0.13590
ENSG00000126070,AGO3,6,-3.2811,125,1.25752,126,1.27371,49,-0.2854,19,-1.6626,46,-0.3652,36,-0.8216,107,0.98414,47,-0.3686
ENSG00000116863,ADPRHL2,119,2.66815,24,-0.2245,8,-1.8362,3,-2.9565,7,-1.9840,10,-1.4993,45,0.91044,16,-0.8492,13,-1.2296
ENSG00000054116,TRAPPC3,6,-2.6480,18,-1.1273,22,-0.8347,17,-1.2428,58,0.70071,55,0.60784,56,0.74349,23,-0.7442,51,0.56445
ENSG00000116871,MAP7D1,128,-0.5804,385,1.21028,107,-0.8589,118,-0.7112,193,0.06075,204,0.14516,207,0.18924,117,-0.7202,190,0.04202
ENSG00000054118,THRAP3,6,-4.8128,203,0.29433,232,0.51418,164,-0.0490,78,-1.1846,132,-0.3805,108,-0.7465,271,0.77100,277,0.93310
ENSG00000196182,STK40,6,-1.4666,11,-0.5943,8,-1.0145,38,1.34088,19,0.19314,17,0.05997,18,0.11825,10,-0.7765,19,0.23400
ENSG00000181817,LSM10,6,-2.2821,16,-0.9075,22,-0.4344,25,-0.2407,65,1.30826,36,0.31469,35,0.32621,19,-0.6481,32,0.12745
ENSG00000116885,OSCP1,6,-1.4108,2,-2.6614,13,-0.3773,14,-0.1732,19,0.26779,34,1.21288,19,0.30571,17,0.11982,16,0.04133
ENSG00000116898,MRPS15,167,1.96326,27,-1.0726,15,-1.9493,20,-1.4830,91,0.85950,54,0.01668,50,-0.1403,46,-0.2571,36,-0.6527
ENSG00000163873,GRIK3,6,-1.8088,6,-1.8808,4,-2.2966,15,-0.5342,4,-2.4198,15,-0.5453,70,2.70316,21,-0.0036,11,-1.0530
ENSG00000163875,MEAF6,153,0.43121,52,-1.2496,73,-0.7271,73,-0.7218,105,-0.1670,162,0.52916,129,0.16901,131,0.17764,140,0.32108
ENSG00000163877,SNIP1,6,-1.5556,19,0.13553,15,-0.2740,28,0.73045,6,-1.6708,19,0.10113,17,-0.0439,32,0.95814,18,0.00279
ENSG00000134697,GNL2,6,-2.2512,41,0.55992,39,0.50409,16,-0.8969,16,-0.8473,17,-0.7860,24,-0.3279,31,0.12684,51,1.07887
ENSG00000116922,C1orf109,6,-1.2541,13,-0.1033,10,-0.5795,14,-0.0033,9,-0.6934,31,1.24583,20,0.55827,8,-0.8880,14,-0.0829
ENSG00000185090,MANEAL,6,-1.6567,5,-2.0485,24,0.35290,6,-1.7149,11,-0.7584,43,1.35799,30,0.81468,21,0.13086,17,-0.1874
ENSG00000197982,C1orf122,214,0.62559,332,1.38294,53,-1.5401,139,-0.0735,321,1.32157,93,-0.6910,135,-0.1318,60,-1.3482,60,-1.4595
ENSG00000188786,MTF1,139,2.82190,37,0.34608,50,0.81268,8,-1.9514,5,-2.6817,16,-0.9864,10,-1.7245,26,-0.2222,15,-1.1149
ENSG00000183431,SF3A3,6,-2.8742,44,-0.0136,38,-0.2436,30,-0.5736,37,-0.2616,54,0.33169,53,0.31966,61,0.53089,54,0.37263
ENSG00000183520,UTP11,107,1.51823,36,-0.3007,29,-0.6005,29,-0.6336,24,-0.9384,40,-0.1150,26,-0.8470,38,-0.1981,61,0.62751
ENSG00000116954,RRAGC,6,-2.9201,75,0.80120,54,0.27947,38,-0.2827,32,-0.5314,68,0.63401,40,-0.2380,51,0.17877,49,0.12527
ENSG00000174574,AKIRIN1,86,0.17014,73,-0.0815,71,-0.1294,67,-0.2203,45,-0.8345,69,-0.1742,96,0.40422,83,0.11144,81,0.08218
ENSG00000168653,NDUFS5,8,-6.0898,230,-1.2628,234,-1.2385,497,-0.0800,1073,1.19706,807,0.70695,714,0.57209,335,-0.6907,569,0.15121
ENSG00000127603,MACF1,737,0.71079,470,-0.0190,1680,2.23886,371,-0.3903,184,-1.4575,219,-1.1947,148,-1.8862,480,0.01303,399,-0.3031
ENSG00000090621,PABPC4,6,-3.2271,83,0.62048,79,0.54862,101,0.94944,49,-0.2255,39,-0.5626,50,-0.2114,61,0.13936,51,-0.1768
ENSG00000116983,HPCAL4,174,-0.6144,40,-2.7773,240,-0.1146,410,0.75359,251,-0.0476,131,-1.0441,350,0.55918,261,0.01465,316,0.36572
ENSG00000084072,PPIE,6,-2.4558,30,-0.1688,22,-0.6526,15,-1.1749,43,0.41415,46,0.54378,58,1.05401,26,-0.3796,30,-0.1560
ENSG00000131236,CAP1,6,-4.5615,206,0.60008,156,0.15632,95,-0.6207,113,-0.3517,163,0.22479,149,0.08198,168,0.27144,177,0.40540
ENSG00000131238,PPT1,117,-0.2556,85,-0.7462,139,0.02343,114,-0.2943,171,0.35495,226,0.80993,166,0.33840,70,-1.0416,129,-0.1117
ENSG00000117000,RLF,6,-2.9086,56,0.32897,106,1.43418,23,-1.0057,9,-2.4059,19,-1.3242,29,-0.7611,77,0.85697,72,0.87038
ENSG00000084073,ZMPSTE24,6,-2.4058,39,0.30462,21,-0.6081,29,-0.1243,34,0.08543,47,0.60657,43,0.55300,27,-0.2777,31,-0.0590
ENSG00000049089,COL9A2,10,-0.8216,106,3.67775,23,0.50135,16,-0.0727,7,-1.3780,1,-3.7551,10,-0.8727,2,-2.9040,0,-4.7021
ENSG00000084070,SMAP2,94,-0.6883,40,-1.9515,123,-0.2692,98,-0.6175,78,-0.9641,189,0.41357,130,-0.1957,226,0.71019,248,1.00990
ENSG00000117016,RIMS3,196,0.39063,1,-7.1397,92,-0.7849,155,0.01869,171,0.17805,181,0.26440,198,0.46203,138,-0.1678,178,0.27208
ENSG00000066136,NFYC,6,-2.3306,18,-0.7727,24,-0.3375,37,0.33402,14,-1.1172,29,-0.0838,54,1.09745,27,-0.1847,34,0.22803
ENSG00000127124,HIVEP3,6,-2.1827,16,-0.7790,49,0.94720,37,0.46537,14,-0.9952,10,-1.4804,41,0.74120,45,0.79940,21,-0.4614
ENSG00000198815,FOXJ3,6,-2.9274,33,-0.5257,15,-1.7015,52,0.19198,36,-0.3631,49,0.10242,68,0.73820,59,0.40923,59,0.45077
ENSG00000177181,RIMKLA,6,-2.8527,4,-3.4310,37,-0.2511,42,-0.0621,44,0.01586,68,0.73504,36,-0.3436,82,1.04299,62,0.64472
ENSG00000127125,PPCS,6,-2.8777,50,0.19561,44,-0.0156,58,0.44156,49,0.17556,55,0.33730,34,-0.4239,30,-0.5955,63,0.63390
ENSG00000186409,CCDC30,6,-3.0401,27,-0.9328,101,1.18035,76,0.68665,21,-1.3041,27,-0.9337,23,-1.2542,112,1.35599,65,0.48414
ENSG00000065978,YBX1,19,-2.5480,292,1.78470,134,0.41083,148,0.58111,134,0.41637,41,-1.4253,77,-0.5079,31,-1.8376,93,-0.1856
ENSG00000164008,C1orf50,6,-1.5500,16,-0.1235,13,-0.4437,17,-0.0391,42,1.44672,19,0.13375,17,-0.0175,19,0.07660,13,-0.4822
ENSG00000177868,SVBP,6,-2.6200,38,0.03223,32,-0.2162,30,-0.3078,53,0.56656,42,0.18984,32,-0.2510,33,-0.1824,55,0.71660
ENSG00000117394,SLC2A1,6,-2.3191,45,0.63110,55,0.97683,36,0.27805,71,1.42442,19,-0.7340,31,0.03704,10,-1.5834,14,-1.2147
ENSG00000117395,EBNA1BP2,6,-3.5920,55,-0.4170,42,-0.8296,72,-0.0168,88,0.30462,100,0.51867,76,0.08152,71,-0.0410,106,0.69578
ENSG00000179178,TMEM125,6,-1.6972,172,5.14558,5,-1.8480,2,-3.3079,8,-1.3260,1,-3.5690,9,-1.2232,3,-2.5222,0,-6.4091
ENSG00000066322,ELOVL1,6,-2.4397,260,4.63718,12,-1.4770,7,-2.2506,10,-1.7792,4,-2.8562,22,-0.6246,4,-3.0013,6,-2.7000
ENSG00000159479,MED8,6,-1.6394,17,-0.1625,16,-0.2734,10,-0.9383,27,0.58660,26,0.52226,23,0.31761,23,0.32931,18,-0.0549
ENSG00000142949,PTPRF,6,-3.7802,102,0.33908,96,0.23533,86,0.06013,94,0.20954,89,0.12507,62,-0.4854,79,-0.0603,116,0.61768
ENSG00000066135,KDM4A,6,-1.2946,16,0.15800,23,0.68869,9,-0.6789,8,-0.9634,17,0.22696,13,-0.1717,21,0.53224,18,0.32863
ENSG00000126091,ST3GAL3,6,-2.2262,11,-1.3929,43,0.67741,29,0.02632,41,0.58614,34,0.31360,38,0.53748,24,-0.2226,23,-0.3529
ENSG00000117408,IPO13,6,-3.1340,209,2.47057,28,-0.9520,29,-0.9401,64,0.29842,19,-1.5155,68,0.44385,33,-0.7080,29,-0.9944
ENSG00000117410,ATP6V0B,113,-1.4710,215,-0.4915,107,-1.5493,153,-1.0155,220,-0.4579,605,1.19593,487,0.94717,261,-0.1919,298,0.02025
ENSG00000117411,B4GALT2,6,-3.0508,26,-1.0046,53,0.10070,109,1.30788,55,0.16926,38,-0.4144,62,0.39830,45,-0.1602,45,-0.1614
ENSG00000178028,DMAP1,299,2.26910,34,-1.3669,42,-1.0368,16,-2.4420,57,-0.5911,82,-0.0327,85,0.04109,65,-0.3789,75,-0.1790
ENSG00000117419,ERI3,110,0.11894,59,-0.8490,90,-0.1849,91,-0.1811,120,0.26517,123,0.30336,144,0.63207,71,-0.5607,84,-0.3241
ENSG00000187147,RNF220,87,-0.3416,158,0.61167,66,-0.7646,99,-0.1495,125,0.22181,128,0.25887,151,0.60187,79,-0.4954,75,-0.6206
ENSG00000142937,RPS8,586,-0.6780,1838,1.17739,674,-0.4617,1211,0.46775,1649,0.98777,526,-0.8417,748,-0.3307,352,-1.4458,815,-0.1838
ENSG00000070785,EIF2B3,6,-2.3338,33,0.14016,17,-0.9152,21,-0.5877,29,-0.0955,46,0.65860,30,-0.0441,33,0.11415,46,0.74709
ENSG00000126088,UROD,92,0.39107,32,-1.2474,46,-0.6910,39,-0.9479,91,0.37329,116,0.77252,97,0.55002,45,-0.7373,69,-0.0833
ENSG00000117450,PRDX1,6,-5.2522,358,0.72608,167,-0.4925,255,0.17073,386,0.85758,338,0.63070,265,0.26257,115,-1.0544,181,-0.4013
ENSG00000117448,AKR1A1,6,-2.4986,42,0.33704,20,-0.7983,10,-1.8013,65,1.06236,54,0.74155,40,0.30036,18,-0.9863,39,0.25224
ENSG00000132780,NASP,105,0.29965,198,1.37757,152,0.90880,54,-0.7235,40,-1.1917,71,-0.3252,44,-1.1254,99,0.20900,75,-0.2539
ENSG00000159592,GPBP1L1,6,-2.3092,48,0.75707,35,0.25392,23,-0.4128,43,0.58899,18,-0.7452,28,-0.1006,20,-0.6116,39,0.49980
ENSG00000086015,MAST2,6,-1.9502,16,-0.5582,9,-1.4885,22,-0.1019,27,0.22380,37,0.75610,40,1.02240,20,-0.2477,20,-0.2901
ENSG00000117461,PIK3R3,6,-2.2520,1,-4.1891,58,1.14284,37,0.42332,17,-0.8023,44,0.67756,26,-0.1638,37,0.40365,32,0.17333
ENSG00000085998,POMGNT1,6,-3.1025,76,0.62375,72,0.53240,27,-1.0128,63,0.30946,48,-0.1170,77,0.73841,50,-0.0598,36,-0.5890
ENSG00000132128,LRRC41,6,-2.5793,32,-0.2033,56,0.71242,22,-0.7836,44,0.30811,52,0.57622,48,0.52727,29,-0.3072,30,-0.3249
ENSG00000173660,UQCRH,103,-1.8028,86,-2.0787,120,-1.5788,305,-0.1612,817,1.49010,586,0.90179,450,0.52119,183,-0.9474,310,-0.1516
ENSG00000117481,NSUN4,6,-1.5321,23,0.40195,24,0.52513,6,-1.6535,14,-0.2895,25,0.56314,15,-0.2507,26,0.63116,19,0.14651
ENSG00000117480,FAAH,99,1.75430,71,1.15395,28,-0.3764,5,-2.8923,31,-0.2097,29,-0.3022,35,0.00031,25,-0.5157,15,-1.3716
ENSG00000079277,MKNK1,6,-1.9409,15,-0.6225,46,1.14039,11,-1.1495,19,-0.2823,18,-0.3843,26,0.17870,29,0.36436,29,0.40796
ENSG00000123472,ATPAF1,225,0.96298,81,-0.6658,86,-0.5763,131,0.08020,194,0.71726,185,0.63310,116,-0.1318,78,-0.7198,81,-0.7348
ENSG00000159658,EFCAB14,6,-3.6411,220,1.85884,122,0.79193,109,0.60839,67,-0.1679,36,-1.1094,50,-0.6664,38,-1.0519,62,-0.3197
ENSG00000186377,CYP4X1,6,-1.4992,0,-4.4513,13,-0.3578,8,-1.0662,4,-2.1292,40,1.39080,36,1.44351,18,0.11238,13,-0.4615
ENSG00000162368,CMPK1,6,-4.1665,78,-0.5099,62,-0.8563,104,-0.0565,193,0.95109,166,0.69863,128,0.30709,90,-0.2843,116,0.12993
ENSG00000162373,BEND5,6,-2.5129,3,-3.5950,30,-0.2080,23,-0.6260,38,0.14980,100,1.83115,23,-0.6921,61,0.92027,36,0.09392
ENSG00000162374,ELAVL4,153,-0.7675,10,-4.6737,165,-0.6484,147,-0.8229,143,-0.8643,415,0.82568,255,0.03177,535,1.26738,338,0.54918
ENSG00000185104,FAF1,84,0.89689,39,-0.3279,20,-1.3235,11,-2.2094,54,0.17461,59,0.31179,59,0.33935,31,-0.7117,59,0.35078
ENSG00000123091,RNF11,109,-1.7677,135,-1.4550,188,-0.9527,416,0.28357,402,0.22682,453,0.42009,519,0.73630,364,0.06752,366,0.08578
ENSG00000085832,EPS15,91,-1.1738,173,-0.1833,148,-0.4289,175,-0.1702,211,0.12596,254,0.42496,240,0.37784,188,-0.0534,211,0.14423
ENSG00000117859,OSBPL9,6,-2.0215,57,1.39155,43,0.90690,8,-1.7030,21,-0.2420,22,-0.1642,20,-0.3027,29,0.29102,21,-0.2344
ENSG00000078618,NRDC,131,-0.1441,124,-0.2192,141,-0.0270,88,-0.7570,78,-0.9307,217,0.67582,133,-0.1256,229,0.76545,150,0.08340
ENSG00000169213,RAB3B,695,3.10004,46,-1.6392,37,-1.9558,53,-1.4435,51,-1.5081,33,-2.1408,122,-0.1942,76,-0.9096,133,-0.0435
ENSG00000117862,TXNDC12,86,1.26155,25,-0.7448,30,-0.4311,13,-1.6723,65,0.78477,39,-0.0289,42,0.09498,19,-1.1293,39,-0.0267
ENSG00000134717,BTF3L4,6,-3.0571,49,-0.0212,30,-0.7857,43,-0.2477,72,0.57522,52,0.05123,83,0.94343,47,-0.1046,43,-0.2453
ENSG00000157077,ZFYVE9,87,0.66178,27,-1.1266,57,-0.0223,43,-0.4615,24,-1.3336,84,0.60250,29,-1.1328,83,0.59400,85,0.72861
ENSG00000134748,PRPF38A,6,-2.9199,85,1.03010,82,0.95854,38,-0.2643,51,0.19074,26,-0.8414,20,-1.3053,63,0.51281,54,0.30274
ENSG00000134744,TUT4,96,-0.0546,141,0.56817,319,2.03603,61,-0.7598,19,-2.5043,24,-2.1384,31,-1.8541,150,0.66404,111,0.19000
ENSG00000162377,COA7,6,-2.1683,11,-1.3525,35,0.40715,32,0.28521,10,-1.5151,44,0.79495,27,0.02402,33,0.32744,36,0.48630
ENSG00000162378,ZYG11B,173,-0.0006,78,-1.2202,142,-0.3109,122,-0.5421,97,-0.8946,180,0.06520,185,0.11511,264,0.68501,239,0.59160
ENSG00000116171,SCP2,84,-0.0570,108,0.33112,117,0.45864,62,-0.5323,114,0.42044,90,0.04478,80,-0.1644,53,-0.7715,88,0.00870
ENSG00000162384,CZIB,6,-2.9026,50,0.15404,15,-1.6218,22,-1.1117,92,1.17588,53,0.26365,64,0.64825,18,-1.3896,56,0.38089
ENSG00000162385,MAGOH,6,-1.5956,14,-0.3715,6,-1.5444,10,-0.9444,13,-0.4841,42,1.37243,26,0.63898,10,-0.9174,24,0.45854
ENSG00000157193,LRP8,559,3.78274,6,-3.9635,83,-0.0887,30,-1.5932,38,-1.2801,17,-2.4151,56,-0.7547,54,-0.7524,31,-1.6516
ENSG00000058799,YIPF1,6,-1.7064,13,-0.6832,5,-2.0398,9,-1.1217,25,0.35859,36,0.97103,29,0.73543,21,0.08685,22,0.17313
ENSG00000081870,HSPB11,103,1.68790,26,-0.5690,15,-1.4433,10,-2.0479,40,0.05996,39,0.05077,55,0.66667,20,-1.0021,29,-0.4790
ENSG00000116209,TMEM59,285,0.80130,287,0.81388,120,-0.5801,63,-1.5641,224,0.39714,179,0.04373,188,0.12991,105,-0.7871,141,-0.3726
ENSG00000116221,MRPL37,6,-2.8283,23,-0.9463,16,-1.4614,31,-0.5124,40,-0.1028,66,0.70678,83,1.28498,41,-0.0815,41,-0.0861
ENSG00000157216,SSBP3,6,-5.1967,102,-1.2586,173,-0.4609,300,0.41308,263,0.19969,298,0.40170,333,0.66959,391,0.85503,176,-0.4744
ENSG00000243725,TTC4,6,-1.8559,20,-0.1013,12,-0.8782,16,-0.4327,15,-0.5346,22,0.01115,27,0.38071,40,0.97515,27,0.36455
ENSG00000116133,DHCR24,520,1.74102,206,0.14242,43,-2.2362,60,-1.7460,78,-1.3432,382,1.17356,182,-0.0635,209,0.16704,106,-0.9670
ENSG00000162402,USP24,6,-2.5423,38,0.12968,54,0.69772,42,0.27793,28,-0.3652,33,-0.0901,39,0.16884,36,0.03996,36,0.03818
ENSG00000162407,PLPP3,6,-4.8853,207,0.24204,899,3.08900,219,0.33821,316,0.94834,27,-2.8300,46,-2.1436,32,-2.5640,77,-1.3777
ENSG00000162409,PRKAA2,18,-1.8441,14,-2.1313,84,0.53461,51,-0.2684,31,-1.0286,63,0.08408,55,-0.1541,114,1.04303,89,0.71680
ENSG00000162601,MYSM1,6,-3.3232,63,0.06386,99,0.80424,32,-0.9792,19,-1.7704,49,-0.3050,49,-0.3561,119,1.12580,89,0.72115
ENSG00000177606,JUN,124,0.45391,56,-0.7800,206,1.32720,83,-0.1821,23,-2.1070,40,-1.2757,82,-0.2184,63,-0.6073,133,0.65037
ENSG00000134709,HOOK1,6,-3.3725,0,-6.4552,36,-0.8401,39,-0.7190,36,-0.8226,70,0.19017,71,0.23026,89,0.58248,133,1.50142
ENSG00000162599,NFIA,114,-1.1289,640,1.69948,772,2.06967,322,0.49429,90,-1.4843,39,-2.7138,116,-1.1825,153,-0.6811,123,-1.0892
ENSG00000162604,TM2D1,6,-3.0399,63,0.39366,29,-0.8110,35,-0.5381,39,-0.3504,95,1.06371,68,0.57417,51,0.03474,45,-0.1550
ENSG00000162607,USP1,159,1.20747,136,0.93334,106,0.51745,51,-0.6399,28,-1.5063,30,-1.4304,32,-1.4196,71,-0.1274,100,0.47659
ENSG00000116641,DOCK7,6,-2.8397,37,-0.2226,212,2.99495,33,-0.4273,43,-0.0182,24,-0.9007,23,-1.0053,29,-0.6303,22,-1.1084
ENSG00000125703,ATG4C,6,-2.3663,128,2.56317,42,0.46574,10,-1.6728,28,-0.1702,23,-0.4919,22,-0.5955,21,-0.6028,20,-0.7077
ENSG00000142856,ITGB3BP,6,-1.7272,21,0.09787,39,1.10856,16,-0.3705,16,-0.3414,31,0.67547,11,-0.9370,24,0.29748,22,0.17463
ENSG00000079739,PGM1,6,-2.6383,26,-0.5495,38,0.03622,43,0.20471,119,1.99797,39,0.06634,26,-0.6005,7,-2.3914,41,0.14415
ENSG00000158966,CACHD1,6,-1.4566,8,-1.0364,45,1.66815,24,0.58246,26,0.73089,7,-1.1737,11,-0.6485,7,-1.3086,18,0.16277
ENSG00000162434,JAK1,81,-0.3461,97,-0.0741,156,0.69427,73,-0.5172,79,-0.3924,129,0.38339,41,-1.4799,110,0.12269,155,0.79002
ENSG00000162433,AK4,217,1.59034,35,-1.3570,128,0.66235,131,0.70250,95,0.17667,46,-0.9566,47,-1.0012,29,-1.6394,81,-0.0889
ENSG00000116675,DNAJC6,366,0.10392,398,0.23949,159,-1.1820,248,-0.5018,216,-0.7135,516,0.66511,422,0.37611,380,0.16567,320,-0.1161
ENSG00000213625,LEPROT,6,-2.5088,53,0.70130,76,1.32346,65,1.05368,59,0.87466,12,-1.5187,8,-2.3070,12,-1.6125,39,0.23657
ENSG00000184588,PDE4B,205,1.21088,239,1.48774,147,0.63319,43,-1.2866,64,-0.6870,54,-0.9454,58,-0.8989,72,-0.4899,75,-0.4663
