Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000169504,CLIC4,245,3.40497,34,-0.4184,49,0.13630,7,-2.7881,7,-2.8082,7,-2.8097,18,-1.3519,66,0.63423
ENSG00000117614,SYF2,153,0.82177,129,0.54087,104,0.18529,68,-0.5438,68,-0.4947,73,-0.4071,73,-0.3840,119,0.40119
ENSG00000117616,RSRP1,102,0.46157,85,0.17826,76,-0.0005,106,0.61187,37,-1.0975,76,-0.0029,45,-0.8237,54,-0.5375
ENSG00000183726,TMEM50A,111,0.44100,72,-0.2523,82,-0.0593,108,0.44922,71,-0.2828,64,-0.5022,67,-0.3729,102,0.29622
ENSG00000204178,MACO1,47,0.20208,39,-0.1017,65,0.74117,44,0.10445,30,-0.4907,37,-0.2088,36,-0.2179,36,-0.2388
ENSG00000117643,MAN1C1,20,-1.2276,47,0.02605,16,-1.6224,91,1.38557,78,0.87453,28,-0.8232,51,0.18272,8,-2.5915
ENSG00000162430,SELENON,44,0.69623,51,0.93340,11,-1.4504,31,0.12380,24,-0.2486,23,-0.3900,31,0.11116,19,-0.6448
ENSG00000117640,MTFR1L,38,-0.7459,81,0.45993,46,-0.4559,70,0.24185,89,0.61705,58,-0.0999,54,-0.2084,49,-0.3593
ENSG00000117632,STMN1,1037,-0.9458,778,-1.3805,1986,0.06840,1533,-0.3802,2091,0.15221,2428,0.45482,2587,0.50172,2626,0.52712
ENSG00000158008,EXTL1,10,-2.0202,40,-0.0124,59,0.63443,40,-0.0203,47,0.25575,39,-0.0377,38,-0.0858,49,0.31594
ENSG00000175087,PDIK1L,8,-0.8200,9,-0.6670,17,0.24797,15,0.10965,15,0.08439,20,0.65239,12,-0.2913,11,-0.4408
ENSG00000142684,ZNF593,23,-0.6679,42,0.26508,19,-0.9703,40,0.21462,28,-0.3775,43,0.33184,40,0.16456,39,0.14529
ENSG00000130695,CEP85,15,0.77039,8,-0.2245,16,0.92015,5,-0.8108,10,0.22155,8,-0.2852,8,-0.1709,7,-0.3416
ENSG00000142669,SH3BGRL3,172,-0.0784,157,-0.2162,189,0.07856,134,-0.5144,165,-0.1440,234,0.48890,168,-0.1144,215,0.28670
ENSG00000158062,UBXN11,11,-0.7119,31,0.98626,9,-0.9956,19,0.17607,12,-0.5350,13,-0.4389,28,0.81106,16,-0.1162
ENSG00000169442,CD52,4,-1.2036,3,-1.7989,7,-0.4015,0,-5.9574,3,-1.7002,23,1.83879,11,0.21576,21,1.36067
ENSG00000117682,DHDDS,10,-1.2850,21,-0.2210,36,0.63159,22,-0.1434,28,0.24219,30,0.41016,18,-0.4224,23,-0.0676
ENSG00000198830,HMGN2,337,1.42431,254,0.91839,140,-0.0743,111,-0.4826,102,-0.5648,80,-1.0232,117,-0.3488,131,-0.1702
ENSG00000117713,ARID1A,92,0.91824,64,0.31538,52,-0.0314,57,0.13538,37,-0.5487,53,0.02350,37,-0.5670,25,-1.1236
ENSG00000060642,PIGV,12,-0.0139,5,-1.1886,11,-0.0816,12,-0.0036,11,-0.0451,18,0.84081,12,-0.0117,6,-0.9611
ENSG00000204160,ZDHHC18,14,-0.3185,17,-0.0593,18,0.05007,18,-0.0072,17,-0.0951,21,0.29260,11,-0.6586,22,0.36339
ENSG00000142751,GPN2,16,-0.0735,16,-0.0341,20,0.32351,21,0.45977,16,-0.1021,17,-0.0088,14,-0.2177,8,-1.1198
ENSG00000198746,GPATCH3,8,-0.0952,7,-0.4487,15,0.78417,9,0.09054,6,-0.6194,7,-0.3888,12,0.45621,9,-0.0060
ENSG00000090273,NUDC,181,-0.3183,228,0.04602,130,-0.8308,251,0.23040,209,-0.0917,232,0.08325,273,0.34153,227,0.03927
ENSG00000253368,TRNP1,12,-2.1118,39,-0.3101,35,-0.4918,44,-0.1514,75,0.71977,64,0.53004,78,0.79100,26,-0.9451
ENSG00000090020,SLC9A1,7,-1.6152,10,-1.0709,15,-0.4353,18,-0.1504,41,1.17092,27,0.57631,27,0.44998,10,-1.0308
ENSG00000142784,WDTC1,31,0.50759,14,-0.7006,19,-0.2462,24,0.12757,25,0.15003,16,-0.5879,27,0.26761,29,0.41560
ENSG00000186501,TMEM222,38,-0.4182,65,0.42800,51,0.05271,42,-0.3088,54,0.13695,49,-0.0099,55,0.16455,51,0.05377
ENSG00000158195,WASF2,134,2.78787,33,0.12588,25,-0.3228,12,-1.4755,14,-1.1336,15,-1.1350,16,-0.9837,27,-0.1674
ENSG00000126705,AHDC1,18,-0.5769,29,0.21575,28,0.13214,25,-0.0284,32,0.32830,34,0.52562,19,-0.4715,13,-1.0866
ENSG00000126709,IFI6,106,0.02458,98,-0.0943,127,0.31800,66,-0.7893,113,0.12404,133,0.44967,90,-0.2406,113,0.11890
ENSG00000009780,FAM76A,24,0.17817,19,-0.1404,29,0.48950,19,-0.1786,22,0.04067,20,-0.1247,20,-0.0504,20,-0.0836
ENSG00000117758,STX12,119,-0.0470,89,-0.5021,165,0.47770,99,-0.3726,110,-0.1739,139,0.23237,133,0.12816,134,0.14407
ENSG00000117751,PPP1R8,39,0.51259,31,0.10640,27,-0.0791,31,0.16266,27,-0.0689,28,-0.0323,20,-0.5808,23,-0.3311
ENSG00000130775,THEMIS2,26,1.81020,3,-1.4863,10,0.18940,2,-2.1083,5,-0.8613,9,-0.0636,5,-0.7143,18,1.17091
ENSG00000117748,RPA2,40,-0.2987,59,0.30804,62,0.38717,45,-0.1494,51,0.07795,50,0.04591,41,-0.2722,44,-0.1495
ENSG00000158161,EYA3,14,0.60591,12,0.35013,13,0.46382,8,-0.1919,5,-0.9151,7,-0.3926,7,-0.4631,12,0.41018
ENSG00000126698,DNAJC8,247,0.10101,253,0.13727,211,-0.1489,223,-0.0693,247,0.10230,178,-0.4598,268,0.22907,292,0.36939
ENSG00000130770,ATP5IF1,245,-1.6634,511,-0.5506,506,-0.5653,677,-0.1240,881,0.31493,784,0.14207,1207,0.84447,981,0.49242
ENSG00000130766,SESN2,6,-0.6190,15,0.90282,12,0.56034,7,-0.2611,10,0.30717,7,-0.2299,11,0.37466,2,-2.1362
ENSG00000204138,PHACTR4,54,1.98603,21,0.27944,18,0.08911,11,-0.8070,13,-0.4558,11,-0.7268,12,-0.6194,12,-0.5356
ENSG00000242125,SNHG3,12,0.09355,11,-0.0067,9,-0.3206,15,0.53289,12,0.14003,10,-0.1494,6,-0.7843,10,-0.1076
ENSG00000180098,TRNAU1AP,26,0.33003,17,-0.3371,20,-0.0741,17,-0.3938,13,-0.7723,21,-0.0496,26,0.34976,34,0.79482
ENSG00000197989,SNHG12,22,0.60557,20,0.46222,12,-0.2581,16,0.13322,13,-0.1810,10,-0.6395,10,-0.6603,19,0.41725
ENSG00000120656,TAF12,20,0.32732,22,0.47207,21,0.39779,8,-1.1407,22,0.48341,17,0.03379,13,-0.2983,15,-0.1076
ENSG00000162419,GMEB1,10,0.33877,12,0.60966,7,-0.1467,10,0.28169,4,-1.1153,6,-0.5774,4,-0.9070,13,0.77033
ENSG00000198492,YTHDF2,48,-0.7366,54,-0.5407,95,0.33875,82,0.12285,72,-0.1040,99,0.46738,70,-0.1510,67,-0.2067
ENSG00000116329,OPRD1,1,-2.6995,7,-0.7027,16,0.63742,13,0.38470,15,0.53700,8,-0.4393,18,0.82567,7,-0.6342
ENSG00000159023,EPB41,9,-0.4393,5,-1.4419,10,-0.3308,10,-0.4148,22,0.89340,16,0.44792,13,0.04125,15,0.26657
ENSG00000116350,SRSF4,84,0.64547,65,0.21031,65,0.22996,56,-0.0361,63,0.17498,43,-0.4621,44,-0.3968,47,-0.2800
ENSG00000116353,MECR,10,-1.8592,33,-0.0905,33,-0.1064,36,0.06717,52,0.66240,41,0.29480,43,0.35212,23,-0.6478
ENSG00000060656,PTPRU,1,-3.4346,8,-1.1594,62,2.36749,7,-1.3604,5,-1.6069,8,-1.1059,8,-1.1450,51,1.96258
ENSG00000162511,LAPTM5,43,1.48677,39,1.29159,10,-0.8666,6,-1.7906,21,0.23130,8,-1.3368,16,-0.1996,23,0.43023
ENSG00000162512,SDC3,109,0.61150,91,0.31674,65,-0.2177,77,0.04919,86,0.22653,63,-0.3088,62,-0.2877,55,-0.4717
ENSG00000134644,PUM1,92,-0.3186,84,-0.4633,175,0.72756,120,0.11994,110,-0.0293,118,0.08785,88,-0.3870,99,-0.2003
ENSG00000060688,SNRNP40,21,0.47606,16,0.00911,19,0.34888,12,-0.4486,13,-0.3149,17,0.16173,17,0.14974,12,-0.4234
ENSG00000121766,ZCCHC17,116,-0.1230,103,-0.3170,141,0.18443,150,0.33533,113,-0.1614,127,0.02884,133,0.09101,93,-0.4706
ENSG00000121769,FABP3,40,-2.1000,38,-2.1464,144,-0.1550,122,-0.4551,222,0.54941,259,0.96009,208,0.44414,169,0.10720
ENSG00000162517,PEF1,41,-0.6733,52,-0.3026,56,-0.1994,83,0.50322,60,-0.0714,77,0.35886,59,-0.1073,44,-0.5517
ENSG00000084636,COL16A1,76,0.68677,40,-0.3653,84,0.84655,32,-0.7708,31,-0.7572,56,0.21005,31,-0.7583,64,0.38775
ENSG00000121753,ADGRB2,66,-1.4706,166,-0.0663,189,0.14843,209,0.35381,161,-0.1059,191,0.18296,180,0.06463,164,-0.0822
ENSG00000184007,PTP4A2,528,1.55731,141,-0.6550,262,0.32800,147,-0.6429,163,-0.4265,156,-0.5474,98,-1.2009,340,0.76386
ENSG00000121774,KHDRBS1,154,0.39979,136,0.19381,156,0.42058,137,0.23021,107,-0.1860,102,-0.2979,77,-0.6947,98,-0.3346
ENSG00000121775,TMEM39B,14,0.40723,16,0.61443,8,-0.3987,17,0.83472,7,-0.6938,9,-0.3248,6,-0.7472,5,-1.1605
ENSG00000025800,KPNA6,40,-0.4994,44,-0.3402,93,0.86449,65,0.28914,46,-0.2919,53,-0.0806,44,-0.3406,49,-0.1836
ENSG00000084652,TXLNA,23,0.23312,23,0.20236,14,-0.5770,20,0.01220,25,0.36559,19,-0.0485,20,0.02508,16,-0.3735
ENSG00000160050,CCDC28B,24,0.32431,37,1.07035,14,-0.4992,21,0.14276,16,-0.3179,15,-0.4817,25,0.41850,7,-1.5518
ENSG00000160055,TMEM234,7,-0.3463,7,-0.2713,13,0.69414,11,0.44359,10,0.21080,8,-0.1247,7,-0.3466,4,-1.1274
ENSG00000084623,EIF3I,79,-0.2938,82,-0.2451,90,-0.0813,104,0.15446,105,0.15483,108,0.23295,94,-0.0162,78,-0.3091
ENSG00000116478,HDAC1,23,1.48648,17,0.94683,11,0.27326,7,-0.5699,7,-0.5149,3,-1.7385,5,-0.8803,12,0.36114
ENSG00000175130,MARCKSL1,764,2.58779,170,-0.1824,275,0.60387,54,-2.0423,72,-1.4869,81,-1.4161,106,-0.9063,246,0.41351
ENSG00000160058,BSDC1,40,-0.3496,43,-0.2305,87,0.92892,49,-0.0378,46,-0.1388,51,0.03821,30,-0.7712,53,0.09049
ENSG00000160062,ZBTB8A,15,0.85033,20,1.27900,6,-0.5546,16,1.07436,5,-0.7906,4,-1.2756,3,-1.4923,1,-3.0126
ENSG00000176261,ZBTB8OS,32,-0.8879,52,-0.1518,44,-0.4016,62,0.14012,73,0.38936,45,-0.4106,88,0.70269,69,0.30052
ENSG00000162521,RBBP4,99,0.08264,106,0.20046,107,0.20916,106,0.22879,84,-0.1769,90,-0.0820,60,-0.7098,91,-0.0497
ENSG00000162520,SYNC,14,0.40398,11,0.06811,8,-0.4329,17,0.91172,11,-0.0038,8,-0.3880,8,-0.4817,4,-1.5034
ENSG00000162522,KIAA1522,5,-1.9375,22,0.09758,6,-1.7365,32,0.86183,40,1.11316,15,-0.5349,27,0.45880,9,-1.1566
ENSG00000134684,YARS,62,-1.1323,78,-0.7727,101,-0.3759,123,-0.0751,195,0.68482,169,0.51949,173,0.48594,90,-0.5616
ENSG00000116497,S100PBP,30,1.14622,22,0.63849,11,-0.4492,12,-0.4376,13,-0.1980,14,-0.1352,7,-1.0370,15,-0.0165
ENSG00000160097,FNDC5,5,-2.5787,23,-0.4872,9,-1.9068,28,-0.2445,61,1.08818,45,0.62770,71,1.35326,4,-2.9235
ENSG00000121905,HPCA,25,-3.0024,195,0.05473,81,-1.3063,333,1.12591,223,0.26787,242,0.46766,145,-0.4172,66,-1.6088
ENSG00000121900,TMEM54,38,0.01505,52,0.48549,15,-1.3889,23,-0.8399,50,0.45197,44,0.24879,69,0.98208,23,-0.7933
ENSG00000116514,RNF19B,14,-0.4003,16,-0.2173,11,-0.7862,27,0.68457,25,0.43844,22,0.26159,17,-0.1300,6,-1.6446
ENSG00000004455,AK2,67,0.93417,43,0.21197,34,-0.1667,21,-1.0162,39,0.05100,36,-0.1086,45,0.26270,39,0.02718
ENSG00000142920,AZIN2,26,0.18906,13,-0.8191,12,-1.0157,21,-0.1146,39,0.85916,30,0.51634,22,-0.0972,14,-0.7144
ENSG00000160094,ZNF362,20,0.39666,27,0.90353,10,-0.6663,15,-0.0607,13,-0.2739,18,0.21361,15,-0.1025,6,-1.4589
ENSG00000134686,PHC2,68,0.44824,48,-0.1164,51,-0.0192,43,-0.3206,53,0.03596,58,0.19050,41,-0.3526,55,0.08633
ENSG00000163866,SMIM12,32,-1.2046,44,-0.7242,52,-0.4619,82,0.29965,111,0.76980,87,0.41950,71,0.03254,48,-0.5812
ENSG00000116544,DLGAP3,13,-1.1693,65,1.45697,27,-0.0244,40,0.72721,21,-0.3837,13,-1.1917,28,0.04416,13,-1.1378
ENSG00000163867,ZMYM6,21,-0.0853,21,-0.0781,24,0.08913,25,0.18248,19,-0.2646,26,0.29234,14,-0.6698,22,-0.0172
ENSG00000116560,SFPQ,241,0.59445,157,-0.1074,226,0.48368,180,0.12882,141,-0.2755,137,-0.3504,140,-0.2885,138,-0.3091
ENSG00000146463,ZMYM4,84,0.44633,45,-0.5365,75,0.27007,68,0.12207,33,-1.0203,54,-0.2906,84,0.45810,71,0.17213
ENSG00000142687,KIAA0319L,55,-0.0920,62,0.10239,59,0.01213,52,-0.2097,92,0.73654,60,0.03352,49,-0.2715,45,-0.4281
ENSG00000020129,NCDN,106,-2.0470,351,-0.2279,411,0.02128,582,0.68608,403,-0.0080,467,0.25761,354,-0.2169,333,-0.3125
ENSG00000126067,PSMB2,78,-0.4878,77,-0.4993,96,-0.1567,114,0.14097,89,-0.2761,135,0.45556,102,-0.0620,118,0.17463
ENSG00000142686,C1orf216,20,-1.9902,54,-0.5353,77,0.01491,105,0.61237,105,0.53165,71,-0.1111,79,0.06526,71,-0.1048
ENSG00000134698,AGO4,17,0.09913,21,0.42566,22,0.45328,18,0.13854,11,-0.6393,16,-0.0890,15,-0.1879,11,-0.5581
ENSG00000092847,AGO1,46,0.42956,35,-0.0417,30,-0.2592,31,-0.2616,44,0.34755,35,-0.0035,31,-0.2103,37,0.05997
ENSG00000126070,AGO3,62,1.21918,30,0.00873,56,1.02950,23,-0.4605,24,-0.3363,22,-0.5157,11,-1.5443,27,-0.1874
ENSG00000116863,ADPRHL2,20,0.10531,11,-0.7612,21,0.14915,14,-0.4611,29,0.73455,19,0.02821,21,0.21036,18,-0.0780
ENSG00000054116,TRAPPC3,44,-0.2900,39,-0.4664,32,-0.7713,67,0.43728,81,0.70080,55,0.05210,55,0.05790,35,-0.6585
ENSG00000116871,MAP7D1,200,0.38881,135,-0.2453,125,-0.3568,186,0.30581,155,-0.0211,151,-0.0684,142,-0.1671,142,-0.1656
ENSG00000054118,THRAP3,136,0.85493,88,0.13017,115,0.57314,79,-0.0408,57,-0.5438,59,-0.5590,71,-0.2111,68,-0.2878
ENSG00000196182,STK40,16,-0.1215,12,-0.5432,10,-0.8626,17,-0.0603,25,0.61776,23,0.57333,21,0.34252,7,-1.2299
ENSG00000181817,LSM10,23,-1.2870,50,-0.0649,32,-0.7634,64,0.36974,60,0.22611,61,0.27012,58,0.14871,52,-0.0240
ENSG00000116885,OSCP1,9,-1.2105,18,-0.1997,20,-0.0580,26,0.39590,25,0.31569,22,0.08771,26,0.35595,14,-0.6500
ENSG00000116898,MRPS15,39,-1.0865,62,-0.3893,65,-0.3229,78,-0.0221,104,0.44302,74,-0.1306,103,0.42584,116,0.62099
ENSG00000163873,GRIK3,5,-2.2279,3,-3.1028,71,1.90192,11,-1.1989,9,-1.3887,25,0.10736,8,-1.6034,68,1.83800
ENSG00000163875,MEAF6,58,-1.0174,69,-0.7538,130,0.24667,125,0.19471,124,0.16196,135,0.35178,121,0.12931,97,-0.2324
ENSG00000163877,SNIP1,11,-0.4180,10,-0.5824,23,0.74799,18,0.37796,13,-0.1696,14,-0.0331,11,-0.4262,13,-0.1846
ENSG00000134697,GNL2,20,-0.0716,18,-0.2132,22,0.03794,17,-0.3461,22,0.09430,23,0.13225,18,-0.2612,31,0.60107
ENSG00000116922,C1orf109,15,-0.2770,14,-0.3913,13,-0.5502,24,0.52857,22,0.27381,21,0.23728,14,-0.3573,14,-0.4238
ENSG00000183317,EPHA10,0,-4.2752,13,-0.0021,10,-0.3467,11,-0.2873,24,1.02398,19,0.69625,11,-0.1705,10,-0.3224
ENSG00000185090,MANEAL,7,-1.9620,22,-0.3598,34,0.35040,41,0.75981,23,-0.2741,32,0.27663,19,-0.5558,23,-0.2727
ENSG00000196449,YRDC,12,-0.5432,14,-0.2005,13,-0.4212,17,0.08631,24,0.63170,21,0.42244,14,-0.2432,12,-0.5404
ENSG00000197982,C1orf122,336,0.57869,251,0.09922,179,-0.4336,159,-0.6818,176,-0.4589,230,-0.0464,331,0.55341,308,0.43482
ENSG00000188786,MTF1,33,2.04035,12,0.26008,7,-0.5800,10,-0.1145,8,-0.3047,6,-0.9424,9,-0.2754,3,-1.8262
ENSG00000204084,INPP5B,13,0.60908,13,0.54652,10,0.17860,14,0.74727,6,-0.6911,7,-0.4778,3,-1.5286,5,-0.9472
ENSG00000183431,SF3A3,38,-0.0963,44,0.12463,35,-0.2540,50,0.37431,36,-0.1773,38,-0.1343,43,0.08510,35,-0.2140
ENSG00000183520,UTP11,46,-0.1188,45,-0.1302,57,0.24287,53,0.12584,40,-0.3371,39,-0.4124,50,0.01886,71,0.60209
ENSG00000185668,POU3F1,0,-8.7289,11,-0.3743,0,-8.4808,33,1.63895,30,1.20021,12,-0.2974,16,0.15117,0,-7.8931
ENSG00000116954,RRAGC,50,0.14012,48,0.07715,42,-0.1264,43,-0.1070,51,0.19515,50,0.17570,37,-0.3207,41,-0.1594
ENSG00000174574,AKIRIN1,93,0.02423,67,-0.4910,83,-0.1618,95,0.06044,98,0.10228,102,0.19593,74,-0.3356,108,0.26757
ENSG00000168653,NDUFS5,481,-1.0748,669,-0.5669,635,-0.6481,981,0.03913,895,-0.1121,940,-0.0377,1677,0.93013,1399,0.61880
ENSG00000127603,MACF1,445,1.43144,258,0.47854,242,0.37043,121,-0.7906,140,-0.4999,159,-0.3318,124,-0.6908,155,-0.3434
ENSG00000090621,PABPC4,80,0.89215,64,0.51977,57,0.33024,47,0.00614,27,-0.8283,30,-0.7729,32,-0.5856,53,0.19612
ENSG00000116983,HPCAL4,111,-0.8506,298,0.73326,286,0.65993,243,0.44905,112,-0.8277,151,-0.4147,117,-0.7670,199,0.06510
ENSG00000084072,PPIE,40,0.00419,33,-0.2965,27,-0.5928,38,-0.0599,54,0.51409,41,0.05773,45,0.19060,39,-0.0198
ENSG00000043514,TRIT1,13,0.15741,10,-0.2229,10,-0.2895,16,0.62268,12,0.09445,12,0.04995,9,-0.4137,6,-0.9921
ENSG00000168389,MFSD2A,19,0.14679,28,0.72927,24,0.52343,11,-0.8025,10,-0.8150,14,-0.4238,27,0.70049,18,0.03808
ENSG00000131236,CAP1,193,0.24860,137,-0.2911,173,0.07228,203,0.37937,114,-0.5809,184,0.19525,106,-0.6905,155,-0.0978
ENSG00000131238,PPT1,126,-0.3306,177,0.20441,128,-0.3075,169,0.14503,143,-0.1297,142,-0.1570,200,0.40517,160,0.04378
ENSG00000117000,RLF,24,0.19948,20,-0.1116,27,0.39657,28,0.48646,13,-0.7205,22,0.10590,10,-1.0828,17,-0.3227
ENSG00000259943,AL050341.2,15,-0.3052,17,-0.1945,22,0.25345,27,0.67085,18,-0.0411,17,-0.1642,13,-0.5832,15,-0.3846
ENSG00000084073,ZMPSTE24,48,0.20411,36,-0.2731,37,-0.2250,41,-0.0559,37,-0.2044,49,0.25734,36,-0.2707,51,0.28587
ENSG00000049089,COL9A2,83,2.79952,5,-1.9229,30,0.78512,6,-1.7315,5,-1.9348,6,-1.8783,7,-1.3561,32,0.89407
ENSG00000084070,SMAP2,61,-1.0801,112,-0.1334,90,-0.4707,185,0.80472,128,0.07373,135,0.19277,121,-0.0166,66,-0.9607
ENSG00000117016,RIMS3,34,-2.2067,141,-0.0741,72,-1.1108,179,0.36503,266,0.98787,164,0.19242,232,0.74716,42,-1.9167
ENSG00000066136,NFYC,20,-0.7046,31,-0.0306,30,-0.1267,41,0.44726,40,0.35674,35,0.18120,27,-0.2416,19,-0.7951
ENSG00000179862,CITED4,10,-0.5185,10,-0.4991,5,-1.5827,17,0.28463,26,0.97855,15,0.06882,20,0.56808,8,-0.8745
ENSG00000171793,CTPS1,8,-1.1270,16,-0.1698,17,-0.0169,30,1.00803,16,-0.1306,17,-0.1148,17,-0.0592,9,-1.0151
ENSG00000010803,SCMH1,8,-0.5012,15,0.32355,11,-0.0731,15,0.45572,9,-0.4124,10,-0.3088,14,0.28225,11,-0.1631
ENSG00000127124,HIVEP3,11,-0.9545,23,0.19493,32,0.78674,14,-0.5618,18,-0.1315,26,0.45823,21,0.07851,15,-0.4648
ENSG00000198815,FOXJ3,33,-0.8907,50,-0.2756,70,0.26672,75,0.44959,55,-0.0983,64,0.14892,55,-0.1130,49,-0.3008
ENSG00000177181,RIMKLA,9,-2.3613,35,-0.3585,43,-0.0411,37,-0.2869,77,0.94564,62,0.64804,45,0.04771,31,-0.5446
ENSG00000127125,PPCS,63,0.00707,60,-0.0647,45,-0.5127,69,0.17312,79,0.37463,51,-0.3336,60,-0.0655,77,0.34855
ENSG00000186409,CCDC30,43,0.20780,28,-0.4366,48,0.41615,35,-0.1271,29,-0.3972,26,-0.6096,47,0.35858,57,0.68699
ENSG00000171960,PPIH,14,-0.4740,15,-0.3165,15,-0.3299,21,0.18342,25,0.47629,25,0.49407,14,-0.4243,13,-0.5415
ENSG00000065978,YBX1,299,1.56978,235,1.12369,83,-0.5751,79,-0.7225,70,-0.8371,74,-0.8260,99,-0.3080,110,-0.1404
ENSG00000117385,P3H1,11,0.34733,5,-0.6799,6,-0.5461,14,0.87124,7,-0.2043,7,-0.3631,9,0.12607,6,-0.6081
ENSG00000164008,C1orf50,22,0.20402,19,-0.0121,15,-0.3637,20,0.09738,23,0.26881,18,-0.1161,15,-0.4155,22,0.21723
ENSG00000177868,SVBP,42,-0.2933,53,0.04570,40,-0.3702,59,0.27633,33,-0.6647,47,-0.1372,58,0.20345,71,0.53033
ENSG00000117394,SLC2A1,130,1.20241,105,0.82687,27,-1.3325,40,-0.7911,49,-0.3982,58,-0.1773,92,0.59902,38,-0.7900
ENSG00000117395,EBNA1BP2,66,-0.9984,88,-0.5657,82,-0.6676,162,0.47625,150,0.28032,132,0.08806,150,0.28856,133,0.08968
ENSG00000179178,TMEM125,88,3.51790,3,-2.4858,21,0.51396,1,-3.5342,2,-2.6530,4,-2.1991,2,-3.0300,28,0.98302
ENSG00000066322,ELOVL1,160,2.94613,7,-2.3201,45,0.42645,10,-1.9297,11,-1.7232,12,-1.6361,9,-2.0433,66,1.09843
ENSG00000159479,MED8,21,-0.4778,28,-0.0353,15,-1.0449,42,0.70899,32,0.16352,32,0.17064,32,0.18170,13,-1.2409
ENSG00000198198,SZT2,14,0.36304,11,0.02559,13,0.27447,10,-0.2312,14,0.40709,13,0.29845,9,-0.3230,3,-1.6515
ENSG00000178922,HYI,34,1.20328,29,0.88459,7,-1.2157,20,0.36611,11,-0.6485,9,-1.0152,16,-0.0773,11,-0.6725
ENSG00000142949,PTPRF,78,-0.2129,82,-0.1288,27,-1.8185,149,1.00115,113,0.38500,100,0.20852,68,-0.4404,26,-1.8595
ENSG00000066135,KDM4A,10,-0.7719,25,0.64852,20,0.26798,21,0.36554,19,0.14678,15,-0.2248,16,-0.1245,8,-1.0572
ENSG00000126091,ST3GAL3,11,-1.4620,27,-0.1510,26,-0.2392,34,0.21605,50,0.84463,28,-0.1283,45,0.66675,17,-0.8845
ENSG00000117408,IPO13,125,1.15368,58,-0.1397,84,0.47791,59,-0.1062,48,-0.4345,38,-0.8403,43,-0.5858,76,0.29940
ENSG00000132768,DPH2,11,-0.5080,13,-0.3690,15,-0.0970,21,0.53441,20,0.39323,15,-0.1544,12,-0.4834,17,0.06289
ENSG00000117410,ATP6V0B,230,-0.8726,263,-0.6621,284,-0.5454,522,0.49172,451,0.18599,509,0.44136,436,0.13354,289,-0.5172
ENSG00000117411,B4GALT2,46,-0.1459,95,1.06503,32,-0.6893,56,0.20758,65,0.42340,38,-0.4835,55,0.14668,20,-1.3873
ENSG00000159214,CCDC24,8,-1.1351,13,-0.4893,18,0.02917,20,0.19078,18,0.04876,26,0.70739,17,-0.0124,11,-0.7374
ENSG00000178028,DMAP1,44,-0.2166,47,-0.1126,38,-0.4519,60,0.33962,67,0.45575,54,0.14501,42,-0.2939,36,-0.5142
ENSG00000117419,ERI3,103,-0.3352,147,0.23115,113,-0.1898,121,-0.0859,153,0.29553,135,0.10701,131,0.04764,114,-0.1832
ENSG00000187147,RNF220,125,0.02468,88,-0.5326,138,0.18083,114,-0.1444,179,0.60934,123,-0.0142,122,-0.0222,110,-0.1890
ENSG00000126106,TMEM53,6,-1.0595,15,0.17397,15,0.18535,13,0.01520,13,-0.0298,17,0.43591,9,-0.5230,13,0.02364
ENSG00000142937,RPS8,1772,0.67407,1550,0.44999,924,-0.3821,874,-0.5180,1008,-0.2456,857,-0.5509,1459,0.34948,1588,0.48994
ENSG00000070785,EIF2B3,14,-1.0777,21,-0.4819,32,0.14241,32,0.18993,27,-0.1049,28,-0.0382,33,0.18789,42,0.59113
ENSG00000126107,HECTD3,8,-0.2270,13,0.38682,17,0.82989,9,-0.2065,15,0.68014,8,-0.3947,8,-0.2999,5,-1.0852
ENSG00000126088,UROD,79,-0.2632,84,-0.1576,68,-0.4980,103,0.18673,112,0.30111,112,0.34741,110,0.26854,47,-1.0642
ENSG00000132763,MMACHC,24,1.08715,9,-0.4080,9,-0.5123,16,0.50481,12,0.00634,12,-0.0888,7,-0.8811,6,-1.0773
ENSG00000117450,PRDX1,472,0.61595,486,0.66315,330,0.02778,219,-0.6759,342,0.08247,301,-0.1351,214,-0.6534,361,0.17037
ENSG00000117448,AKR1A1,62,0.19662,57,0.06221,45,-0.3034,52,-0.0974,48,-0.2038,53,-0.0664,65,0.26865,62,0.18739
ENSG00000132780,NASP,141,1.64129,65,0.28488,57,0.06360,43,-0.4260,34,-0.7175,36,-0.6984,26,-1.1432,64,0.26481
ENSG00000159592,GPBP1L1,45,0.46211,31,-0.1165,26,-0.4161,34,0.04621,34,0.04508,30,-0.1949,25,-0.4688,46,0.50044
ENSG00000159596,TMEM69,17,-0.2297,10,-0.9690,23,0.23201,20,0.01742,26,0.43897,21,0.09493,21,0.09479,19,-0.0878
ENSG00000086015,MAST2,20,-0.3057,26,0.10029,22,-0.1778,19,-0.4420,39,0.73438,25,0.00387,28,0.21794,24,-0.0762
