Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000142686,C1orf216,19,-1.9207,29,-1.2712,40,-0.8159,109,0.77366,21,-1.8645,61,-0.1679,68,0.00497,85,0.36229,146,1.52692
ENSG00000092847,AGO1,35,-0.4134,49,0.13309,50,0.14623,40,-0.2018,22,-1.1563,55,0.30776,69,0.68138,77,0.85741,40,-0.2298
ENSG00000126070,AGO3,73,0.26324,66,0.11802,59,-0.0682,5,-3.5568,61,-0.0300,70,0.20437,97,0.72770,101,0.80264,43,-0.6139
ENSG00000054116,TRAPPC3,17,-0.9279,5,-2.5815,27,-0.2827,16,-1.0386,23,-0.5698,14,-1.2705,30,-0.1113,61,1.04730,69,1.49565
ENSG00000116871,MAP7D1,133,-0.3608,114,-0.6051,148,-0.1936,159,-0.0838,125,-0.4991,211,0.36569,183,0.13439,208,0.33947,220,0.49271
ENSG00000054118,THRAP3,228,0.40312,210,0.26957,240,0.49048,87,-1.1002,136,-0.4503,287,0.78626,298,0.84773,58,-1.7087,135,-0.4646
ENSG00000181817,LSM10,10,-1.5261,5,-2.4866,41,0.58605,39,0.49215,20,-0.5997,21,-0.4848,16,-0.9284,69,1.45700,37,0.46861
ENSG00000116898,MRPS15,6,-2.8914,156,2.08960,37,-0.3654,50,0.10359,20,-1.4107,44,-0.1174,38,-0.3285,64,0.49473,42,-0.2192
ENSG00000163875,MEAF6,39,-1.5152,152,0.57695,55,-1.0187,126,0.26461,73,-0.6382,143,0.47588,141,0.45105,95,-0.1785,137,0.45610
ENSG00000197982,C1orf122,115,-0.4448,209,0.50993,239,0.73335,234,0.69764,174,0.23879,55,-1.5466,44,-1.8719,212,0.52998,110,-0.5573
ENSG00000188786,MTF1,32,0.36485,33,0.41147,29,0.18940,8,-1.7838,27,0.07659,25,-0.0090,21,-0.2824,30,0.26129,25,-0.0701
ENSG00000183431,SF3A3,37,-0.2282,72,0.83116,19,-1.2734,30,-0.5465,30,-0.6317,52,0.29723,71,0.81382,24,-0.8958,55,0.43589
ENSG00000183520,UTP11,26,-0.5226,25,-0.5975,48,0.41244,37,-0.0127,20,-0.9774,76,1.18123,70,1.03538,18,-1.1050,34,-0.1746
ENSG00000116954,RRAGC,38,-0.1929,67,0.73134,52,0.32284,19,-1.2113,29,-0.6499,38,-0.1860,30,-0.5612,36,-0.2524,66,0.79900
ENSG00000174574,AKIRIN1,30,-1.5863,142,0.85510,81,-0.0704,119,0.56170,75,-0.2069,81,-0.0699,79,-0.0963,67,-0.3481,89,0.09880
ENSG00000168653,NDUFS5,245,-1.1646,378,-0.5023,560,0.11329,985,1.04970,393,-0.4836,443,-0.2578,305,-0.8337,719,0.51888,659,0.42247
ENSG00000127603,MACF1,1162,2.00016,84,-2.2444,440,0.27924,168,-1.2128,358,-0.0534,557,0.66701,501,0.49245,127,-1.6321,154,-1.4331
ENSG00000090621,PABPC4,107,0.33039,203,1.42043,107,0.32170,81,-0.1244,60,-0.6367,89,0.03182,73,-0.2865,68,-0.3874,56,-0.7397
ENSG00000116983,HPCAL4,145,-1.2861,336,-0.0013,248,-0.4736,296,-0.2006,332,-0.0237,451,0.47384,377,0.18373,453,0.47846,364,0.14218
ENSG00000084072,PPIE,11,-1.2169,3,-3.0341,27,0.10162,30,0.28151,24,-0.1007,16,-0.6643,20,-0.3941,39,0.71627,42,0.93784
ENSG00000131236,CAP1,64,-1.2951,267,0.95964,186,0.35536,113,-0.4310,130,-0.2377,121,-0.3192,136,-0.1445,174,0.24826,158,0.11198
ENSG00000131238,PPT1,60,-0.9108,50,-1.1675,167,0.70941,97,-0.1672,116,0.12087,76,-0.5352,114,0.08429,75,-0.5597,158,0.70573
ENSG00000117000,RLF,20,-0.5966,15,-1.0055,45,0.64597,8,-1.9997,17,-0.9144,32,0.09181,95,2.00229,16,-0.9178,32,0.10362
ENSG00000084073,ZMPSTE24,12,-1.5062,5,-2.7019,54,0.78442,27,-0.3443,39,0.25587,48,0.57322,29,-0.2182,40,0.29125,38,0.20133
ENSG00000084070,SMAP2,80,-0.9357,187,0.38885,71,-1.1221,133,-0.1552,94,-0.7555,199,0.48998,222,0.67267,174,0.27500,180,0.37179
ENSG00000117016,RIMS3,43,-2.2941,215,0.11972,131,-0.6544,214,0.11172,185,-0.1288,176,-0.1969,154,-0.4089,288,0.59571,301,0.76628
ENSG00000066136,NFYC,16,-1.0857,10,-1.6988,28,-0.2673,17,-1.0111,50,0.78541,12,-1.5163,28,-0.2439,49,0.64942,50,0.78556
ENSG00000127124,HIVEP3,23,-0.6090,79,1.40316,24,-0.5285,62,0.98847,19,-0.9144,25,-0.4819,49,0.58410,24,-0.5588,25,-0.5384
ENSG00000198815,FOXJ3,27,-0.8130,4,-3.4498,25,-0.9306,53,0.22583,41,-0.2118,45,-0.0472,61,0.43865,37,-0.3214,86,1.21206
ENSG00000177181,RIMKLA,12,-2.1194,35,-0.5122,27,-0.9013,52,0.08357,34,-0.6180,59,0.28508,48,-0.0444,103,1.21376,69,0.61253
ENSG00000127125,PPCS,30,-0.5391,53,0.33000,76,0.92482,38,-0.2110,29,-0.6580,33,-0.4270,29,-0.6329,49,0.19139,54,0.41964
ENSG00000186409,CCDC30,114,1.08290,4,-3.9508,61,0.06112,72,0.30764,67,0.23509,101,0.86955,113,1.06581,7,-3.0821,22,-1.6162
ENSG00000065978,YBX1,217,0.95043,144,0.27431,224,1.00316,132,0.13275,158,0.47855,85,-0.5624,57,-1.1476,47,-1.4614,57,-1.2342
ENSG00000177868,SVBP,6,-2.5433,74,1.36088,34,0.07495,39,0.26366,27,-0.3239,23,-0.5261,36,0.14474,12,-1.4470,41,0.39126
ENSG00000117394,SLC2A1,29,-0.5575,66,0.71910,71,0.84381,24,-0.8540,60,0.63394,25,-0.8039,21,-1.0409,50,0.27224,29,-0.6276
ENSG00000117395,EBNA1BP2,20,-1.7173,20,-1.7141,62,0.01071,80,0.41759,62,0.01224,70,0.20036,75,0.30504,52,-0.2609,88,0.64909
ENSG00000142949,PTPRF,78,-0.4268,42,-1.3724,143,0.52781,73,-0.5382,101,-0.0340,34,-1.6904,106,0.05063,119,0.23493,167,0.91726
ENSG00000126091,ST3GAL3,26,-0.4983,5,-2.7498,14,-1.3748,27,-0.4447,46,0.45018,26,-0.4647,33,-0.1327,80,1.34931,45,0.39857
ENSG00000117408,IPO13,51,0.67310,3,-3.5691,36,0.12933,30,-0.1718,33,-0.0195,9,-1.8720,13,-1.4614,67,1.14250,46,0.59813
ENSG00000117410,ATP6V0B,50,-2.3092,71,-1.8031,151,-0.6708,188,-0.3274,158,-0.6531,151,-0.6620,291,0.36328,443,1.06865,445,1.26947
ENSG00000117411,B4GALT2,24,-1.7335,253,2.10534,75,-0.0259,88,0.22883,58,-0.4480,45,-0.8169,43,-0.8742,93,0.31815,50,-0.7147
ENSG00000178028,DMAP1,28,-0.5927,4,-3.4943,32,-0.4139,24,-0.8468,26,-0.7630,25,-0.7668,40,-0.0621,115,1.73181,69,0.93721
ENSG00000117419,ERI3,40,-1.0810,4,-4.4526,123,0.65310,82,0.00975,73,-0.2009,73,-0.1845,61,-0.4537,124,0.66498,124,0.77263
ENSG00000187147,RNF220,71,-0.4465,62,-0.6502,94,-0.0038,152,0.77561,46,-1.1703,67,-0.5361,102,0.11546,150,0.75036,124,0.49715
ENSG00000142937,RPS8,1411,0.77081,711,-0.3358,1150,0.43118,1509,0.88461,975,0.18321,669,-0.4292,419,-1.1436,653,-0.4677,604,-0.6398
ENSG00000070785,EIF2B3,17,-0.3009,3,-2.6038,13,-0.7030,16,-0.3764,22,0.13276,9,-1.3184,40,1.06361,7,-1.5567,39,1.20738
ENSG00000126088,UROD,31,-1.1861,32,-1.1094,64,-0.0875,49,-0.5012,102,0.77065,27,-1.3802,36,-0.9501,113,0.85284,92,0.56582
ENSG00000117450,PRDX1,113,-1.1004,157,-0.5927,401,0.90922,180,-0.3859,312,0.55653,101,-1.2625,154,-0.6272,359,0.72426,222,-0.0657
ENSG00000117448,AKR1A1,19,-0.7305,3,-3.4810,71,1.35633,10,-1.7245,15,-1.2088,11,-1.5801,33,0.06063,105,2.10996,32,0.03100
ENSG00000132780,NASP,442,3.09383,8,-3.4571,80,-0.1398,26,-1.8117,40,-1.2538,79,-0.1449,89,0.03519,60,-0.5743,45,-1.0744
ENSG00000159592,GPBP1L1,69,1.00361,60,0.76499,33,-0.1766,37,-0.0218,17,-1.2738,28,-0.4230,52,0.52513,30,-0.3137,33,-0.1910
ENSG00000086015,MAST2,19,-0.3045,45,1.04447,25,0.07147,25,0.11690,26,0.16878,4,-2.5000,6,-2.0366,18,-0.3696,32,0.57190
ENSG00000117461,PIK3R3,24,-0.6358,86,1.47544,22,-0.7210,16,-1.1832,23,-0.7329,71,1.13686,29,-0.3330,52,0.61534,23,-0.7320
ENSG00000085998,POMGNT1,32,-0.1996,8,-2.2660,39,0.07204,34,-0.1093,14,-1.5656,30,-0.3130,54,0.61757,74,1.14775,53,0.66723
ENSG00000132128,LRRC41,10,-1.7426,9,-1.9508,55,0.80216,42,0.37191,31,-0.1156,15,-1.1997,30,-0.1827,46,0.51852,49,0.69468
ENSG00000173660,UQCRH,121,-1.3215,119,-1.3407,299,0.06535,632,1.32534,199,-0.6209,165,-0.8521,157,-0.9270,451,0.73730,405,0.63722
ENSG00000117480,FAAH,16,-0.8064,31,0.14343,16,-0.8675,4,-2.7685,26,-0.1357,1,-4.0007,27,-0.0519,59,1.24024,51,1.12538
ENSG00000079277,MKNK1,6,-2.0568,3,-3.2048,31,0.29303,14,-0.9264,44,1.01620,5,-2.2499,32,0.33584,49,1.05612,27,0.09460
ENSG00000123472,ATPAF1,68,-0.7984,142,0.35913,130,0.22128,108,-0.0744,131,0.25585,107,-0.0987,91,-0.3418,81,-0.5207,129,0.23577
ENSG00000159658,EFCAB14,158,0.98554,26,-1.8095,144,0.82325,45,-0.9904,110,0.42766,60,-0.5790,70,-0.3331,127,0.62239,52,-0.8623
ENSG00000162368,CMPK1,84,-0.3956,132,0.31557,84,-0.4062,179,0.82046,88,-0.3640,141,0.42309,79,-0.4827,77,-0.5392,120,0.18599
ENSG00000162373,BEND5,18,-0.8351,3,-3.4972,32,0.00301,55,0.89815,10,-1.8261,54,0.85289,44,0.52496,33,0.08997,45,0.63097
ENSG00000162374,ELAVL4,37,-2.7225,140,-0.7468,98,-1.2779,228,0.01176,124,-1.0004,312,0.51773,446,1.12322,220,-0.0475,381,0.98402
ENSG00000185104,FAF1,45,0.16830,86,1.24745,38,-0.0876,20,-1.0853,33,-0.3568,28,-0.5491,38,-0.0981,24,-0.7791,50,0.37524
ENSG00000123091,RNF11,178,-1.0184,268,-0.3925,263,-0.4221,513,0.64956,291,-0.2888,355,0.04807,291,-0.2636,312,-0.1550,512,0.73657
ENSG00000085832,EPS15,183,0.02068,47,-2.0458,184,0.02651,261,0.59174,179,-0.0224,275,0.67783,204,0.19224,111,-0.7521,184,0.02906
ENSG00000078618,NRDC,260,1.24464,8,-4.0618,82,-0.6321,52,-1.3134,52,-1.4148,155,0.37075,187,0.67432,195,0.74399,156,0.43229
ENSG00000169213,RAB3B,74,0.36717,19,-1.6821,11,-2.5230,32,-0.9110,43,-0.5314,198,2.14690,67,0.22285,97,0.81874,30,-1.1108
ENSG00000117862,TXNDC12,14,-0.6623,7,-1.6204,57,1.65938,11,-1.0442,15,-0.6066,22,0.03209,22,0.07662,3,-2.8399,35,0.90247
ENSG00000134717,BTF3L4,33,-0.3922,15,-1.6158,44,0.02842,70,0.79317,38,-0.1989,25,-0.8355,31,-0.5159,56,0.43097,61,0.64544
ENSG00000157077,ZFYVE9,23,-1.1960,74,0.60483,21,-1.3066,33,-0.6764,42,-0.3221,83,0.80683,83,0.79811,25,-1.0825,66,0.47033
ENSG00000134748,PRPF38A,130,1.45237,18,-1.7046,119,1.29046,27,-1.0636,57,0.07830,52,-0.0809,30,-0.9312,34,-0.7369,39,-0.5682
ENSG00000134744,TUT4,237,1.67615,100,0.18578,87,-0.0388,32,-1.5625,70,-0.4023,106,0.27541,132,0.63783,54,-0.7674,45,-1.1296
ENSG00000162377,COA7,8,-1.9753,41,0.41161,17,-0.9221,45,0.56962,24,-0.4382,49,0.72517,33,0.05408,47,0.65345,29,-0.1619
ENSG00000162378,ZYG11B,99,-0.8314,97,-0.8643,111,-0.6585,168,-0.0095,80,-1.2332,271,0.76532,319,1.04623,207,0.31983,215,0.43488
ENSG00000116171,SCP2,45,-0.9374,88,0.07751,172,1.20069,47,-0.8735,87,0.07399,69,-0.2911,85,0.03893,64,-0.4083,86,0.05845
ENSG00000162384,CZIB,9,-1.7564,7,-2.1087,49,0.78799,71,1.44336,17,-0.9259,6,-2.3390,14,-1.1299,48,0.76406,45,0.76831
ENSG00000157193,LRP8,37,0.05023,3,-3.6770,73,1.15247,24,-0.6226,32,-0.1974,56,0.68888,56,0.71384,36,-0.0145,24,-0.6584
ENSG00000081870,HSPB11,18,-0.4504,3,-3.1145,26,0.11651,16,-0.6172,35,0.65958,11,-1.2141,31,0.38917,40,0.79101,26,0.14213
ENSG00000116209,TMEM59,47,-1.3139,100,-0.1797,188,0.83997,96,-0.2423,98,-0.2413,71,-0.7025,87,-0.4030,128,0.21318,161,0.66170
ENSG00000116221,MRPL37,24,-0.9205,19,-1.3064,29,-0.6389,27,-0.7343,47,0.11167,22,-1.0338,42,-0.0819,126,1.78806,51,0.26464
ENSG00000157216,SSBP3,133,-0.9989,269,0.08326,207,-0.3230,316,0.34303,248,-0.0463,324,0.38685,306,0.29290,311,0.31986,220,-0.2533
ENSG00000243725,TTC4,22,0.06702,3,-2.9031,32,0.65834,3,-2.6029,15,-0.5441,28,0.45025,22,0.08791,31,0.59182,30,0.66077
ENSG00000116133,DHCR24,45,-1.2820,17,-2.6876,40,-1.4594,76,-0.4978,58,-0.9661,63,-0.7771,168,0.77336,144,0.51882,239,1.67720
ENSG00000162402,USP24,44,-0.0060,71,0.77871,49,0.16192,33,-0.4718,27,-0.8153,43,-0.0417,62,0.54754,53,0.29137,38,-0.2450
ENSG00000162407,PLPP3,175,-0.4236,22,-3.4667,1211,3.19563,46,-2.4172,380,0.94889,44,-2.4935,49,-2.3370,112,-1.1076,55,-2.2802
ENSG00000162409,PRKAA2,18,-2.0571,151,1.27321,58,-0.2923,36,-1.0117,23,-1.7984,86,0.31568,101,0.58902,94,0.45655,92,0.48299
ENSG00000162601,MYSM1,86,0.45111,75,0.23415,43,-0.6461,59,-0.1607,41,-0.7509,66,0.02944,163,1.55808,29,-1.2045,55,-0.2878
ENSG00000177606,JUN,53,-0.9795,142,0.57196,75,-0.4349,50,-1.0738,56,-0.9467,76,-0.4163,174,0.91175,102,0.02825,156,0.83675
ENSG00000134709,HOOK1,26,-1.2257,77,0.43376,37,-0.7339,31,-0.9847,24,-1.4614,101,0.88380,127,1.28435,40,-0.5831,80,0.55628
ENSG00000162599,NFIA,561,1.44639,95,-1.3980,444,1.02943,76,-1.7335,382,0.88970,200,-0.2718,221,-0.1124,122,-1.0240,66,-2.0512
ENSG00000162604,TM2D1,26,-0.5594,20,-0.8906,53,0.58166,31,-0.2652,36,-0.0400,35,-0.0900,48,0.43013,18,-1.0597,51,0.58622
ENSG00000162607,USP1,97,0.85439,31,-0.9433,70,0.32970,29,-1.0248,40,-0.6001,116,1.16608,77,0.47541,28,-1.0706,50,-0.2188
ENSG00000116641,DOCK7,76,0.61175,81,0.72725,74,0.56083,14,-1.9837,68,0.48585,51,-0.0321,44,-0.2670,57,0.13547,20,-1.5601
ENSG00000079739,PGM1,6,-2.9547,77,0.77966,155,2.06718,14,-1.7947,45,-0.0892,5,-3.1782,20,-1.3143,93,1.10842,30,-0.7365
ENSG00000158966,CACHD1,27,0.37741,3,-2.8715,40,1.05957,23,0.11987,17,-0.3596,11,-0.9587,12,-0.7906,34,0.77817,23,0.20095
ENSG00000162434,JAK1,119,0.69521,14,-2.5729,106,0.49418,28,-1.5254,66,-0.2887,133,0.88223,113,0.61074,49,-0.7035,80,0.05169
ENSG00000162433,AK4,37,-1.5774,32,-1.7849,270,1.60524,49,-1.1599,168,0.87760,74,-0.5421,84,-0.3411,135,0.40326,69,-0.7166
ENSG00000116675,DNAJC6,158,-0.8254,100,-1.5185,182,-0.6073,304,0.19672,154,-0.9307,364,0.48898,337,0.35983,288,0.10607,459,1.01597
ENSG00000213625,LEPROT,26,-0.5112,13,-1.4940,112,1.95479,19,-0.9865,37,0.02639,27,-0.4373,21,-0.8138,62,0.87241,22,-0.8338
ENSG00000184588,PDE4B,72,0.10919,34,-1.0150,92,0.51484,40,-0.7909,72,0.12757,66,-0.0236,55,-0.2992,51,-0.4328,91,0.56016
ENSG00000118473,SGIP1,61,-1.0221,63,-0.9671,67,-0.8715,82,-0.5716,84,-0.5897,189,0.75402,260,1.30853,130,0.14703,143,0.33017
ENSG00000198160,MIER1,145,1.16995,12,-2.5929,54,-0.4308,35,-1.0945,74,0.07036,144,1.15749,104,0.60154,36,-1.0650,54,-0.4816
ENSG00000142864,SERBP1,288,0.06687,554,1.15447,280,0.02069,240,-0.2236,260,-0.1064,353,0.39119,273,-0.0171,140,-1.0486,196,-0.5848
ENSG00000116717,GADD45A,49,0.96031,5,-2.3558,40,0.60013,37,0.46739,21,-0.4198,60,1.28888,17,-0.7348,7,-2.0078,22,-0.3887
ENSG00000172380,GNG12,37,0.39726,3,-3.3521,82,1.80748,10,-1.5691,61,1.50921,10,-1.5891,12,-1.3495,24,-0.2503,7,-2.1684
ENSG00000116729,WLS,44,-0.8666,57,-0.4602,258,2.13787,23,-1.8059,106,0.59228,42,-0.9196,61,-0.3592,88,0.21343,29,-1.5739
ENSG00000033122,LRRC7,44,-0.7490,62,-0.2333,36,-1.0734,33,-1.2025,40,-0.9925,109,0.67136,167,1.40947,61,-0.2537,101,0.61046
ENSG00000066557,LRRC40,5,-1.8640,3,-2.6258,37,1.16925,11,-0.7746,10,-0.9527,25,0.54580,7,-1.4432,14,-0.3683,38,1.46828
ENSG00000116754,SRSF11,1022,2.17563,121,-1.3779,167,-0.9008,169,-0.8768,162,-1.0148,237,-0.3608,486,0.79672,376,0.37132,189,-0.7682
ENSG00000118454,ANKRD13C,16,-1.2664,74,1.11757,37,-0.0132,18,-1.0839,10,-2.0072,60,0.76348,55,0.61091,49,0.43451,41,0.14773
ENSG00000132485,ZRANB2,256,0.64940,106,-0.7491,161,-0.0961,96,-0.8879,163,-0.0844,132,-0.4010,357,1.22156,139,-0.3286,155,-0.1702
ENSG00000172260,NEGR1,169,-1.1977,150,-1.3795,222,-0.7918,439,0.27717,148,-1.4973,657,0.94696,688,1.02632,317,-0.2404,562,0.78349
ENSG00000178965,ERICH3,86,-0.7345,31,-2.2389,80,-0.8584,98,-0.5384,73,-1.0694,308,1.33058,340,1.50990,105,-0.4422,167,0.33508
ENSG00000162623,TYW3,39,-0.2172,11,-2.0548,38,-0.2636,58,0.42719,40,-0.2021,51,0.21548,111,1.54310,32,-0.5129,35,-0.3923
ENSG00000117054,ACADM,24,-1.0236,4,-3.6113,95,1.15321,27,-0.8556,59,0.39988,49,0.06760,58,0.33500,48,0.04647,47,0.01619
ENSG00000137955,RABGGTB,16,-1.4171,100,1.53891,53,0.43815,62,0.72310,39,-0.0282,27,-0.5911,16,-1.3807,28,-0.5308,29,-0.5114
ENSG00000117069,ST6GALNAC5,7,-2.5943,16,-1.4806,20,-1.1998,34,-0.3561,10,-2.2229,25,-0.8619,64,0.61793,58,0.46519,116,2.07174
ENSG00000142892,PIGK,11,-1.1948,3,-3.0934,18,-0.4692,25,0.04234,10,-1.3941,34,0.57465,51,1.24363,51,1.23406,26,0.13685
ENSG00000154027,AK5,61,-1.8297,213,0.07537,78,-1.4525,195,-0.0665,77,-1.5856,215,0.09248,395,1.10108,139,-0.5887,392,1.28091
ENSG00000036549,AC118549.1,52,0.72242,3,-3.5645,26,-0.3640,27,-0.3480,25,-0.5079,71,1.24262,38,0.18202,35,0.07193,33,-0.0025
ENSG00000077254,USP33,83,-0.4813,87,-0.4084,72,-0.7067,77,-0.6039,77,-0.6653,171,0.66224,225,1.13506,98,-0.2243,141,0.38699
ENSG00000180488,MIGA1,80,-0.6037,129,0.13603,72,-0.7709,133,0.18473,70,-0.8824,169,0.56828,196,0.82157,48,-1.3853,169,0.64638
ENSG00000162613,FUBP1,52,0.04518,10,-2.3192,94,1.02089,31,-0.7398,47,-0.1133,42,-0.2595,82,0.79528,36,-0.5250,56,0.18134
ENSG00000162616,DNAJB4,22,-0.3621,3,-3.3225,49,0.88869,23,-0.3072,27,-0.1148,43,0.65859,47,0.81956,11,-1.4305,30,0.12007
ENSG00000117114,ADGRL2,10,-1.1508,3,-2.9018,15,-0.5616,12,-0.9013,23,0.12431,19,-0.1598,31,0.57213,8,-1.4221,46,1.50563
ENSG00000137941,TTLL7,857,2.20568,15,-4.0893,105,-1.3133,175,-0.5312,89,-1.6537,407,0.82201,423,0.88683,60,-2.1360,245,-0.0119
ENSG00000142875,PRKACB,206,-0.7964,115,-1.6628,231,-0.6199,425,0.34028,189,-0.9968,449,0.43088,388,0.19526,280,-0.3234,654,1.24978
ENSG00000117133,RPF1,0,-6.0187,118,1.52918,36,-0.4231,49,0.05455,37,-0.4387,24,-1.0184,63,0.45077,87,0.97556,36,-0.4667
ENSG00000174021,GNG5,6,-2.4253,3,-3.4473,117,2.36041,57,1.00742,43,0.58048,1,-4.2220,1,-5.0360,40,0.42297,15,-1.1686
ENSG00000117155,SSX2IP,31,-2.6723,114,-0.7242,131,-0.5170,152,-0.2842,112,-0.8222,308,0.85745,313,0.88758,162,-0.1816,285,0.83648
ENSG00000162642,C1orf52,20,-1.5242,3,-4.2121,54,0.02069,54,0.02115,38,-0.5811,41,-0.4096,80,0.63981,119,1.32004,72,0.52954
ENSG00000153904,DDAH1,170,-1.0039,290,-0.1884,567,0.90646,246,-0.4441,524,0.88961,169,-1.0121,190,-0.8420,351,0.11400,280,-0.2643
ENSG00000117174,ZNHIT6,108,1.04031,90,0.73534,70,0.32262,41,-0.5087,29,-1.1026,88,0.68902,50,-0.2081,36,-0.7345,44,-0.4382
ENSG00000122417,ODF2L,125,0.57195,167,1.05724,37,-1.3290,59,-0.6229,26,-1.9563,82,-0.1034,198,1.35801,104,0.26894,72,-0.3530
ENSG00000097033,SH3GLB1,84,0.31622,156,1.36908,135,1.11652,18,-2.0220,64,-0.1191,63,-0.1289,68,-0.0124,24,-1.5615,40,-0.9188
ENSG00000183291,SELENOF,40,-0.5439,3,-4.3156,91,0.75272,50,-0.1999,68,0.31225,44,-0.3999,49,-0.2240,20,-1.5890,97,1.00742
ENSG00000153936,HS2ST1,21,-1.1987,3,-4.0454,109,1.44031,33,-0.5468,58,0.40730,60,0.40725,47,0.01181,25,-0.9188,48,0.06084
ENSG00000143013,LMO4,402,-1.4179,640,-0.7140,693,-0.5922,1209,0.28208,635,-0.7890,1289,0.38696,1581,0.72391,935,-0.1275,1565,0.81196
ENSG00000065243,PKN2,98,1.25504,8,-2.5391,68,0.61844,27,-0.8123,65,0.61489,42,-0.1578,85,0.99715,12,-2.0471,19,-1.4086
ENSG00000213516,RBMXL1,53,1.19679,3,-3.1278,34,0.44969,16,-0.7101,20,-0.3878,32,0.37596,48,1.04440,10,-1.4093,22,-0.2534
ENSG00000197147,LRRC8B,17,-2.7507,95,-0.1975,57,-0.9700,75,-0.5679,60,-0.9669,100,-0.1229,192,0.94842,97,-0.1586,216,1.35996
ENSG00000162664,ZNF326,271,2.10001,34,-1.3318,44,-0.9613,50,-0.7693,45,-0.9980,115,0.54450,118,0.58838,49,-0.7759,65,-0.3996
ENSG00000233593,LINC02609,30,0.51620,3,-2.6803,15,-0.5830,53,1.49064,13,-0.7674,8,-1.4437,26,0.28907,18,-0.2984,29,0.52712
ENSG00000122482,ZNF644,187,1.25557,9,-3.3787,81,-0.1263,42,-1.1403,90,0.04020,164,1.02497,141,0.76723,46,-0.9963,59,-0.6754
ENSG00000189195,BTBD8,151,-1.1759,189,-0.8410,233,-0.5209,217,-0.6294,146,-1.3207,593,0.99151,788,1.49671,173,-0.9719,470,0.68134
ENSG00000122484,RPAP2,164,0.62049,3,-5.0588,100,-0.1717,66,-0.8141,90,-0.3806,216,1.08203,304,1.70701,74,-0.6450,62,-0.9736
ENSG00000067208,EVI5,153,0.86775,21,-2.2105,129,0.58804,107,0.27401,79,-0.2153,161,0.95754,125,0.53420,25,-1.9488,55,-0.8322
ENSG00000122406,RPL5,511,-0.0080,661,0.40537,657,0.39563,815,0.75311,408,-0.3967,426,-0.2933,358,-0.5624,595,0.23662,405,-0.4084
ENSG00000154511,DIPK1A,15,-0.8667,31,0.28956,26,0.03716,9,-1.5527,22,-0.2718,33,0.37629,18,-0.5134,5,-2.2798,51,1.32164
ENSG00000143033,MTF2,77,1.12599,5,-3.0021,8,-2.2409,11,-1.8928,17,-1.3169,50,0.41626,100,1.60748,64,0.80683,38,-0.0224
ENSG00000117500,TMED5,18,-0.3329,34,0.68109,59,1.62870,18,-0.3285,13,-0.8664,15,-0.6280,18,-0.3403,9,-1.3439,24,0.14992
ENSG00000117505,DR1,14,-1.7675,121,1.63439,46,-0.0096,78,0.86420,18,-1.4848,62,0.48284,38,-0.2940,29,-0.7268,41,-0.2048
ENSG00000137942,FNBP1L,55,0.61050,63,0.82775,44,0.25741,24,-0.7245,39,0.04310,52,0.52596,52,0.52566,25,-0.6589,11,-1.9219
ENSG00000067334,DNTTIP2,97,0.12503,125,0.53031,83,-0.1208,66,-0.4896,66,-0.5231,113,0.35986,141,0.72799,72,-0.3501,80,-0.1981
ENSG00000023909,GCLM,25,-0.4021,3,-3.4813,40,0.34415,17,-1.0094,29,-0.1757,34,0.09616,68,1.22207,19,-0.8061,46,0.63524
ENSG00000137962,ARHGAP29,68,0.47087,124,1.49610,37,-0.4862,31,-0.7391,22,-1.3731,80,0.72563,63,0.34995,51,0.00850,30,-0.8499
ENSG00000117528,ABCD3,55,0.46095,6,-2.9224,78,1.02690,20,-1.1270,59,0.63456,41,-0.0338,31,-0.4767,25,-0.7867,42,0.03651
ENSG00000117525,F3,27,-1.1514,3,-4.3546,241,2.58470,3,-4.2713,115,1.34017,2,-4.5729,4,-3.9694,86,0.64000,21,-1.6402
ENSG00000117519,CNN3,91,-0.3887,116,-0.0057,340,1.84657,68,-0.8332,186,0.87838,25,-2.2834,48,-1.3414,85,-0.4975,68,-0.8982
ENSG00000152078,TLCD4,28,-0.9734,9,-2.6780,111,1.19731,47,-0.2058,36,-0.6597,44,-0.3165,70,0.42564,41,-0.4287,85,0.84024
ENSG00000117569,PTBP2,15,-2.0521,142,1.52745,27,-1.1228,82,0.56564,36,-0.7674,36,-0.7387,75,0.43029,43,-0.4436,70,0.34908
ENSG00000117598,PLPPR5,4,-2.6464,45,0.97127,5,-2.2408,6,-1.9547,19,-0.4108,39,0.75160,28,0.19583,26,0.06415,39,0.87644
ENSG00000117600,PLPPR4,6,-3.7837,92,0.13934,35,-1.3244,60,-0.5194,42,-1.1588,96,0.19743,136,0.77097,104,0.32513,158,1.20964
ENSG00000162688,AGL,34,-0.2214,3,-3.8250,61,0.68518,18,-1.2262,39,-0.0244,60,0.64928,77,1.08726,50,0.37172,28,-0.5750
