Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000188786,MTF1,13,-0.0924,9,-0.6284,20,0.65236,16,0.23670,23,0.84032,9,-0.5788
ENSG00000183431,SF3A3,52,0.28365,42,-0.1826,63,0.49319,44,-0.0980,44,-0.0817,23,-1.0442
ENSG00000183520,UTP11,48,-0.2751,78,0.78350,64,0.25807,37,-0.5779,35,-0.6736,35,-0.6895
ENSG00000185668,POU3F1,18,0.56959,18,0.45922,9,-0.7349,7,-1.0994,5,-1.5845,11,-0.4685
ENSG00000116954,RRAGC,51,0.26546,54,0.34269,48,0.10733,52,0.23451,19,-1.3214,14,-1.7159
ENSG00000174574,AKIRIN1,77,0.43893,63,-0.0541,60,-0.1143,64,-0.0065,40,-0.7297,47,-0.4967
ENSG00000168653,NDUFS5,741,0.88651,407,-0.4841,275,-0.9965,583,0.16844,268,-1.0363,459,-0.2089
ENSG00000127603,MACF1,216,-1.1735,371,-0.0916,1009,1.62619,241,-0.7394,688,0.93893,360,-0.1192
ENSG00000090621,PABPC4,57,-0.2865,53,-0.3847,118,0.96931,72,0.15638,46,-0.5496,93,0.57792
ENSG00000116983,HPCAL4,309,0.32418,212,-0.4507,249,-0.1241,361,0.47497,199,-0.4713,279,0.05836
ENSG00000084072,PPIE,39,0.74606,24,-0.3815,33,0.18193,35,0.29128,13,-1.1795,11,-1.5105
ENSG00000131236,CAP1,219,0.64821,140,-0.3562,220,0.42729,164,-0.0389,57,-1.6465,116,-0.5778
ENSG00000131238,PPT1,142,0.25307,124,-0.0598,140,0.14924,159,0.34912,99,-0.3932,65,-1.0282
ENSG00000117000,RLF,29,-0.3027,41,0.43866,57,0.90245,7,-2.2706,40,0.32063,21,-0.7098
ENSG00000084073,ZMPSTE24,28,-0.0237,27,-0.0784,18,-0.6834,43,0.66921,40,0.53479,17,-0.7609
ENSG00000084070,SMAP2,200,0.41587,243,0.79498,61,-1.5379,68,-1.3890,114,-0.6037,76,-1.2099
ENSG00000117016,RIMS3,171,0.34807,139,-0.1144,86,-0.8442,167,0.19749,104,-0.5455,166,0.18190
ENSG00000066136,NFYC,34,0.46775,29,0.04676,20,-0.4879,37,0.44278,18,-0.6836,10,-1.4825
ENSG00000127124,HIVEP3,14,-0.5719,23,0.40339,5,-2.0435,20,0.06028,28,0.62646,29,0.69049
ENSG00000198815,FOXJ3,49,0.33518,46,0.18245,25,-0.7700,32,-0.4193,51,0.31140,22,-1.0127
ENSG00000177181,RIMKLA,45,-0.0705,69,0.82875,17,-1.4896,31,-0.6234,39,-0.2964,40,-0.2577
ENSG00000127125,PPCS,78,0.82423,41,-0.6084,43,-0.4080,54,-0.0844,36,-0.7076,53,-0.0934
ENSG00000186409,CCDC30,66,-0.2050,81,0.24052,81,0.18776,21,-1.8623,70,-0.0526,115,0.75743
ENSG00000065978,YBX1,80,-0.5822,55,-1.1697,226,1.25904,170,0.76608,89,-0.2730,194,0.99291
ENSG00000164008,C1orf50,24,0.92640,13,-0.4861,4,-2.0731,22,0.44314,11,-0.6648,12,-0.5018
ENSG00000177868,SVBP,42,0.54735,33,-0.0473,22,-0.6246,24,-0.5506,33,-0.0440,24,-0.5140
ENSG00000117394,SLC2A1,22,-1.1227,18,-1.3003,162,2.61832,53,0.51013,40,0.05557,25,-0.6286
ENSG00000117395,EBNA1BP2,118,0.87363,90,0.14082,43,-1.0117,54,-0.6909,37,-1.2503,46,-0.9233
ENSG00000066322,ELOVL1,24,0.89582,3,-2.5850,34,1.13921,20,0.25231,20,0.26614,5,-1.6172
ENSG00000159479,MED8,30,1.05434,18,-0.1781,18,-0.1379,9,-1.1355,13,-0.6847,5,-2.0890
ENSG00000142949,PTPRF,117,0.33021,112,0.19081,90,-0.1966,101,-0.0166,78,-0.4212,47,-1.1717
ENSG00000066135,KDM4A,18,0.13929,16,-0.0699,24,0.54774,16,-0.0884,14,-0.2759,11,-0.6291
ENSG00000126091,ST3GAL3,29,0.39201,16,-0.7866,17,-0.5027,36,0.64230,29,0.25312,23,-0.0970
ENSG00000117408,IPO13,50,0.72924,19,-1.1858,22,-0.8139,72,1.07082,30,-0.3614,30,-0.3578
ENSG00000117410,ATP6V0B,453,0.97143,335,0.14633,142,-1.2065,212,-0.6013,145,-1.1813,112,-1.5648
ENSG00000117411,B4GALT2,46,-0.2786,35,-0.7614,77,0.61736,87,0.82890,53,0.02018,71,0.48435
ENSG00000178028,DMAP1,85,0.69105,61,-0.1172,63,-0.0322,48,-0.4502,39,-0.7951,36,-0.8821
ENSG00000117419,ERI3,112,0.11353,94,-0.2380,114,0.10685,167,0.73660,102,-0.0574,57,-0.9566
ENSG00000187147,RNF220,113,0.46008,96,0.04442,60,-0.6986,90,-0.0636,67,-0.5085,72,-0.4106
ENSG00000142937,RPS8,838,-0.1326,632,-0.6415,1134,0.39153,1083,0.31574,868,-0.0383,1449,0.79867
ENSG00000070785,EIF2B3,46,0.79389,31,-0.1167,26,-0.3868,28,-0.2953,22,-0.6498,14,-1.2992
ENSG00000126088,UROD,89,0.71420,53,-0.4310,47,-0.5592,96,0.58052,44,-0.6575,33,-1.0768
ENSG00000117450,PRDX1,255,-0.1135,170,-0.8430,336,0.36554,618,1.40760,259,-0.0557,206,-0.4121
ENSG00000117448,AKR1A1,47,0.48709,25,-0.8176,62,0.77938,52,0.46922,19,-1.1061,28,-0.4698
ENSG00000132780,NASP,57,-0.3181,56,-0.3119,161,1.51342,38,-0.8601,67,0.02314,63,-0.0666
ENSG00000159592,GPBP1L1,37,0.17013,37,0.17507,36,0.10900,32,-0.0970,22,-0.6407,25,-0.4527
ENSG00000159596,TMEM69,13,0.06399,11,-0.1584,13,0.13658,15,0.33696,12,-0.0807,10,-0.2621
ENSG00000086015,MAST2,28,0.59182,18,-0.4042,20,-0.1695,34,0.67710,7,-1.6186,16,-0.5140
ENSG00000117461,PIK3R3,28,-0.7559,49,0.39308,89,1.31748,36,-0.1707,31,-0.3803,29,-0.5298
ENSG00000085998,POMGNT1,39,-0.1508,50,0.38199,29,-0.5187,48,0.23225,51,0.32522,23,-0.9190
ENSG00000132128,LRRC41,30,-0.0316,30,-0.0088,21,-0.5585,50,0.80801,30,-0.0168,22,-0.4688
ENSG00000173660,UQCRH,401,0.46178,333,0.00931,119,-1.5667,417,0.36933,213,-0.6892,292,-0.1988
ENSG00000117481,NSUN4,17,-0.2042,22,0.31805,16,-0.1838,17,-0.1536,27,0.62003,11,-0.8292
ENSG00000117480,FAAH,30,1.00456,16,-0.4186,13,-0.6938,22,0.12041,14,-0.5565,6,-1.8570
ENSG00000079277,MKNK1,14,-0.6478,25,0.55077,29,0.67096,20,0.06900,20,0.04418,11,-0.8535
ENSG00000123472,ATPAF1,136,0.32013,111,-0.1270,85,-0.5239,106,-0.1712,102,-0.2364,135,0.20249
ENSG00000159658,EFCAB14,65,-0.3555,57,-0.5700,140,0.98050,98,0.38500,89,0.23680,88,0.21336
ENSG00000186377,CYP4X1,16,0.22772,19,0.55607,10,-0.5981,12,-0.3167,14,-0.0141,2,-2.5039
ENSG00000162368,CMPK1,133,0.39609,123,0.17486,56,-1.0662,98,-0.2198,92,-0.3127,92,-0.3192
ENSG00000162373,BEND5,33,-0.3927,75,1.53933,5,-2.8490,6,-2.7483,28,-0.5115,35,-0.1758
ENSG00000162374,ELAVL4,178,-0.5599,444,1.53680,100,-1.2911,57,-2.1249,250,0.11747,102,-1.2614
ENSG00000185104,FAF1,47,0.45014,37,-0.1089,28,-0.4895,38,-0.0349,31,-0.3745,33,-0.2705
ENSG00000123091,RNF11,424,0.24165,447,0.32253,162,-1.3146,384,0.00664,345,-0.1613,275,-0.5118
ENSG00000085832,EPS15,185,-0.1362,252,0.52633,130,-0.6371,105,-0.9606,251,0.39346,177,-0.1658
ENSG00000117859,OSBPL9,19,-0.1899,25,0.33409,21,-0.0102,24,0.23231,15,-0.5410,20,-0.0969
ENSG00000078618,NRDC,129,0.18650,150,0.48241,108,-0.1458,69,-0.8389,102,-0.2422,63,-0.9762
ENSG00000169213,RAB3B,33,-0.5462,57,0.59490,30,-0.5675,31,-0.5000,75,0.89229,34,-0.3803
ENSG00000117862,TXNDC12,36,0.54323,24,-0.3546,25,-0.1977,47,0.79812,17,-0.8307,12,-1.3674
ENSG00000134717,BTF3L4,58,0.40361,48,-0.0271,31,-0.7069,68,0.52370,22,-1.1739,40,-0.3098
ENSG00000157077,ZFYVE9,60,0.18200,83,0.86357,30,-0.9515,19,-1.6364,43,-0.4099,31,-0.9022
ENSG00000134748,PRPF38A,47,-0.4280,41,-0.6338,136,1.43363,68,0.25835,67,0.22854,53,-0.1463
ENSG00000134744,TUT4,56,-1.0676,103,0.15336,249,1.62533,44,-1.1996,145,0.67221,80,-0.2712
ENSG00000162377,COA7,32,0.17940,34,0.29162,25,-0.2674,20,-0.6063,24,-0.3424,26,-0.1806
ENSG00000162378,ZYG11B,169,0.03312,231,0.69620,69,-1.3385,113,-0.6007,172,0.05170,108,-0.6665
ENSG00000116171,SCP2,106,0.06489,76,-0.5638,145,0.55333,153,0.64271,101,-0.0374,81,-0.3715
ENSG00000162384,CZIB,49,0.39893,33,-0.3991,45,0.12170,68,0.80204,23,-0.8778,23,-0.9049
ENSG00000162385,MAGOH,25,0.30207,25,0.32529,5,-2.2369,27,0.33156,13,-0.8039,19,-0.1957
ENSG00000157193,LRP8,25,-0.6256,38,0.26892,33,-0.0032,40,0.27620,51,0.68526,30,-0.1774
ENSG00000058799,YIPF1,23,0.97555,19,0.33726,6,-1.3641,10,-0.6535,0,-4.3758,8,-1.0049
ENSG00000081870,HSPB11,27,0.45860,16,-0.5733,31,0.52046,31,0.52260,11,-1.1118,16,-0.5587
ENSG00000116209,TMEM59,145,0.33025,99,-0.4464,127,0.01174,210,0.83536,91,-0.5113,79,-0.7109
ENSG00000116221,MRPL37,65,0.99431,30,-0.7240,22,-1.0337,68,0.69998,29,-0.6240,17,-1.4467
ENSG00000157216,SSBP3,162,-0.3554,226,0.33870,101,-0.9784,161,-0.2666,303,0.75094,211,0.15974
ENSG00000243725,TTC4,25,0.38779,30,0.78555,16,-0.4510,12,-0.8479,8,-1.4070,5,-2.1230
ENSG00000116133,DHCR24,218,0.90760,192,0.47075,69,-1.2164,69,-1.2145,50,-1.6885,47,-1.7953
ENSG00000162402,USP24,33,-0.0147,28,-0.2965,35,0.09265,48,0.57386,45,0.48110,20,-0.7422
ENSG00000162407,PLPP3,92,-1.1685,38,-2.4558,427,1.61327,503,1.92982,304,1.00255,102,-0.7461
ENSG00000162409,PRKAA2,91,0.58835,80,0.22970,72,0.01086,42,-0.8014,46,-0.6743,21,-1.8118
ENSG00000173406,DAB1,22,1.13222,11,-0.5264,14,0.03760,10,-0.4797,2,-2.9177,10,-0.5409
ENSG00000162601,MYSM1,66,-0.1565,110,0.98812,49,-0.5572,18,-2.0016,57,-0.3331,56,-0.3447
ENSG00000177606,JUN,99,0.28511,48,-1.0805,306,2.20875,53,-0.7745,15,-2.6605,50,-0.8670
ENSG00000134709,HOOK1,77,0.53745,91,0.84628,23,-1.4910,15,-2.1430,30,-1.0836,29,-1.1759
ENSG00000162599,NFIA,155,-0.7325,67,-2.0366,708,2.03878,314,0.56889,340,0.70467,242,0.14901
ENSG00000162604,TM2D1,52,0.45363,33,-0.5099,53,0.34660,47,0.14431,46,0.09820,20,-1.1364
ENSG00000162607,USP1,82,0.06630,91,0.28069,84,0.09311,30,-1.4641,98,0.32611,61,-0.4113
ENSG00000116641,DOCK7,27,-0.8869,26,-0.8194,93,1.34936,69,0.83835,76,0.99910,30,-0.4693
ENSG00000125703,ATG4C,26,0.63232,15,-0.5876,19,-0.0811,12,-0.8038,27,0.42223,16,-0.3687
ENSG00000142856,ITGB3BP,16,-0.6798,27,0.29054,24,0.04797,23,-0.0232,35,0.66592,26,0.19054
ENSG00000079739,PGM1,44,0.13633,24,-1.0198,40,-0.0684,99,1.43819,49,0.25734,23,-0.8922
ENSG00000158966,CACHD1,19,-0.4232,13,-1.0636,52,1.35534,39,0.86217,24,0.09012,24,0.07530
ENSG00000162437,RAVER2,15,-0.1416,8,-1.1944,43,1.69498,29,0.98792,9,-0.8967,10,-0.7286
ENSG00000162434,JAK1,107,-0.1180,136,0.37817,139,0.32455,50,-1.2404,131,0.23293,87,-0.4023
ENSG00000162433,AK4,70,-0.0890,34,-1.3447,95,0.41824,171,1.42672,82,0.17676,73,-0.0059
ENSG00000116675,DNAJC6,318,0.24923,393,0.67735,112,-1.4313,133,-1.1792,308,0.12174,139,-1.1033
ENSG00000213625,LEPROT,34,-0.6747,22,-1.2964,113,1.49479,88,1.05044,69,0.63564,40,-0.2404
ENSG00000184588,PDE4B,62,-0.0102,59,-0.1025,82,0.44049,47,-0.4446,91,0.60719,40,-0.6732
ENSG00000118473,SGIP1,169,0.37678,174,0.37966,129,-0.1740,78,-0.9422,119,-0.2992,63,-1.2588
ENSG00000198160,MIER1,68,-0.2664,74,-0.0546,105,0.51660,53,-0.5802,90,0.25366,100,0.42385
ENSG00000142864,SERBP1,310,0.20996,265,-0.1304,381,0.47665,195,-0.5809,273,-0.0600,232,-0.3117
ENSG00000116717,GADD45A,14,-0.9823,17,-0.6132,56,1.43962,21,-0.1839,54,1.38716,20,-0.2582
ENSG00000172380,GNG12,17,-0.6792,7,-1.9435,63,1.68172,57,1.49523,28,0.30328,19,-0.2916
ENSG00000116729,WLS,28,-1.6591,33,-1.2569,181,1.71315,151,1.37777,159,1.46308,30,-1.1945
ENSG00000033122,LRRC7,80,0.30746,108,0.94953,22,-1.7603,14,-2.4408,60,-0.2350,31,-1.2378
ENSG00000066557,LRRC40,30,0.58955,28,0.34809,18,-0.4228,18,-0.4699,13,-0.8985,7,-1.8547
ENSG00000116754,SRSF11,214,-0.4498,335,0.50436,540,1.19495,116,-1.2584,227,-0.2311,153,-0.8403
ENSG00000118454,ANKRD13C,43,0.37863,42,0.27224,19,-0.9960,25,-0.5992,33,-0.1676,28,-0.3961
ENSG00000132485,ZRANB2,174,-0.0095,221,0.49265,232,0.45886,98,-0.8935,134,-0.4137,97,-0.9032
ENSG00000172260,NEGR1,559,0.34224,750,0.96153,124,-2.0644,112,-2.2190,399,-0.3038,205,-1.3189
ENSG00000178965,ERICH3,147,0.17219,236,1.24777,36,-2.0128,21,-2.7621,96,-0.5401,51,-1.4967
ENSG00000116791,CRYZ,18,-0.1113,28,0.91660,15,-0.3391,4,-2.1229,20,0.10589,9,-1.0296
ENSG00000162623,TYW3,64,0.22282,70,0.38854,67,0.21599,29,-1.0575,45,-0.4071,32,-0.9067
ENSG00000117054,ACADM,48,-0.1946,62,0.37197,40,-0.4155,52,0.00833,43,-0.2818,59,0.20126
ENSG00000137955,RABGGTB,34,0.22169,28,-0.1674,16,-0.9615,49,0.74142,23,-0.4657,31,-0.0125
ENSG00000117069,ST6GALNAC5,85,1.54660,46,-0.1406,22,-1.2009,17,-1.5949,12,-2.0611,12,-2.0442
ENSG00000142892,PIGK,35,0.57851,28,0.03972,18,-0.5946,16,-0.7885,28,0.03084,15,-0.8714
ENSG00000154027,AK5,440,1.23543,299,0.13568,66,-2.1831,142,-1.0421,103,-1.5147,101,-1.5548
ENSG00000036549,AC118549.1,25,-0.3847,34,0.26782,26,-0.2256,15,-1.0819,39,0.41788,47,0.73593
ENSG00000077254,USP33,119,-0.0388,170,0.72139,106,-0.2125,56,-1.1920,106,-0.2034,79,-0.6677
ENSG00000180488,MIGA1,161,0.45590,167,0.47790,81,-0.7678,59,-1.2475,93,-0.5559,85,-0.7012
ENSG00000162613,FUBP1,68,0.17919,65,0.05277,83,0.43088,45,-0.5094,58,-0.1382,41,-0.6632
ENSG00000162616,DNAJB4,37,0.12880,33,-0.0792,42,0.29787,25,-0.4816,32,-0.1514,36,0.06321
ENSG00000137959,IFI44L,13,-1.1399,4,-2.9151,137,3.48176,17,-0.4579,16,-0.6084,23,-0.0220
ENSG00000117114,ADGRL2,38,0.84139,32,0.32544,11,-1.3476,3,-3.0878,29,0.10878,8,-1.8140
ENSG00000137941,TTLL7,321,0.32338,347,0.44471,284,0.02249,70,-2.1011,214,-0.4188,186,-0.6327
ENSG00000142875,PRKACB,452,0.49120,461,0.46275,198,-0.9623,197,-0.9674,254,-0.5810,218,-0.8169
ENSG00000117133,RPF1,48,0.51636,32,-0.3584,55,0.57688,29,-0.4458,19,-1.0334,33,-0.2179
ENSG00000174021,GNG5,27,-0.3683,13,-1.5322,36,0.17755,96,1.88077,36,0.19666,37,0.22750
ENSG00000117155,SSX2IP,346,0.71935,313,0.38664,97,-1.5013,95,-1.5390,168,-0.6756,171,-0.6484
ENSG00000162642,C1orf52,53,0.36474,57,0.46400,22,-1.1076,37,-0.3321,37,-0.2977,21,-1.1889
ENSG00000153904,DDAH1,255,0.05024,184,-0.5721,247,-0.0164,512,1.19522,221,-0.1895,192,-0.4114
ENSG00000117174,ZNHIT6,55,-0.0731,57,-0.0096,56,-0.0344,75,0.44962,42,-0.4685,63,0.15363
ENSG00000122417,ODF2L,80,-0.4763,153,0.92245,138,0.51760,26,-2.0550,105,0.07627,54,-0.9478
ENSG00000097033,SH3GLB1,50,-0.5531,55,-0.3365,101,0.70849,91,0.52352,84,0.39248,78,0.28434
ENSG00000183291,SELENOF,89,0.26215,76,-0.0809,53,-0.6095,125,0.73557,64,-0.3297,47,-0.8181
ENSG00000153936,HS2ST1,46,-0.2271,42,-0.3713,81,0.74874,71,0.53192,68,0.47432,31,-0.7792
ENSG00000143013,LMO4,1253,0.33559,1520,0.71525,479,-1.2619,476,-1.2687,673,-0.7453,763,-0.5532
ENSG00000065243,PKN2,32,-0.7495,46,0.03132,105,1.40048,30,-0.6469,62,0.50230,38,-0.2752
ENSG00000137947,GTF2B,28,0.92414,17,-0.2304,13,-0.6272,17,-0.1681,14,-0.5487,6,-1.6427
ENSG00000137944,KYAT3,20,0.63632,16,0.08763,5,-1.7323,24,0.67558,4,-1.8248,8,-0.9178
ENSG00000213516,RBMXL1,25,-0.1312,29,0.21608,33,0.35016,13,-1.0601,31,0.26850,25,-0.0625
ENSG00000197147,LRRC8B,134,0.76253,128,0.53894,42,-1.2991,43,-1.2542,42,-1.2843,39,-1.4060
ENSG00000171492,LRRC8D,40,0.32718,45,0.51471,13,-1.4822,30,-0.2050,31,-0.1822,14,-1.3317
ENSG00000162664,ZNF326,54,-0.5868,84,0.33377,135,1.03724,38,-0.9751,91,0.38810,54,-0.4310
ENSG00000233593,LINC02609,31,0.30200,35,0.52537,3,-3.1927,14,-1.0277,7,-2.0757,47,0.87967
ENSG00000122482,ZNF644,88,-0.3114,106,0.07620,146,0.58784,78,-0.4129,148,0.60589,77,-0.4375
ENSG00000069702,TGFBR3,10,-0.9447,4,-2.3877,51,1.96214,42,1.57398,29,0.92110,6,-1.4545
ENSG00000172031,EPHX4,55,1.48434,34,0.11944,12,-1.4602,8,-2.1292,7,-2.1573,5,-2.6208
ENSG00000189195,BTBD8,880,0.94438,799,0.56571,248,-1.3834,141,-2.2136,173,-1.9179,238,-1.4402
ENSG00000174842,GLMN,28,0.36925,30,0.48514,16,-0.5706,8,-1.5522,18,-0.4403,17,-0.4909
ENSG00000122484,RPAP2,96,-0.3540,146,0.52754,129,0.19937,42,-1.5279,172,0.67725,82,-0.5057
ENSG00000067208,EVI5,88,-0.4698,127,0.31191,176,0.77549,39,-1.5672,122,0.18236,132,0.29914
ENSG00000122406,RPL5,581,0.27866,405,-0.4608,484,-0.1019,697,0.48582,370,-0.5188,586,0.20224
ENSG00000154511,DIPK1A,38,0.62288,31,0.10756,23,-0.4109,34,0.20646,12,-1.3460,10,-1.5551
ENSG00000143033,MTF2,37,0.00792,40,0.13878,71,1.06752,19,-1.0325,35,-0.0996,15,-1.3542
ENSG00000117500,TMED5,26,0.24459,9,-1.5510,32,0.51604,50,1.26187,21,-0.1600,21,-0.1596
ENSG00000117505,DR1,49,-0.0282,55,0.20402,47,-0.0726,31,-0.6998,53,0.10863,53,0.10455
ENSG00000137942,FNBP1L,16,-1.3462,39,0.40489,66,1.20011,21,-0.5979,50,0.72068,33,0.06043
ENSG00000067334,DNTTIP2,134,0.38180,120,0.10731,136,0.28079,57,-1.0718,81,-0.5299,84,-0.4782
ENSG00000023909,GCLM,31,-0.1746,40,0.40161,25,-0.4656,28,-0.2470,40,0.30046,28,-0.2465
ENSG00000137962,ARHGAP29,21,-1.6399,56,0.22145,176,2.20341,10,-2.3328,73,0.60293,41,-0.3193
ENSG00000117528,ABCD3,53,0.11885,46,-0.1947,68,0.47857,56,0.15791,55,0.12204,27,-0.9416
ENSG00000117525,F3,25,-1.5729,10,-2.7894,170,1.88168,210,2.31868,94,0.81462,22,-1.4315
ENSG00000117519,CNN3,64,-1.1969,49,-1.5533,238,1.16474,366,1.97211,168,0.57128,120,0.03433
ENSG00000172339,ALG14,10,-0.4230,13,0.22214,9,-0.4084,14,0.31382,11,-0.1459,17,0.62161
ENSG00000152078,TLCD4,64,0.32972,50,-0.1957,54,-0.0385,59,0.08015,55,-0.0128,37,-0.6259
ENSG00000228971,LINC02607,30,1.81984,17,0.12363,0,-6.7972,0,-5.5116,5,-1.7016,1,-3.5530
ENSG00000117569,PTBP2,59,0.52296,54,0.24397,27,-0.8799,29,-0.7902,43,-0.1708,28,-0.8142
ENSG00000117598,PLPPR5,30,0.56559,27,0.27773,8,-1.6620,25,0.10261,18,-0.4085,8,-1.6151
ENSG00000117600,PLPPR4,118,0.96012,99,0.40317,27,-1.6702,37,-1.2068,35,-1.2669,27,-1.6850
ENSG00000162688,AGL,35,-0.5587,53,0.27817,59,0.40040,51,0.17710,69,0.65039,27,-0.8073
ENSG00000117620,SLC35A3,16,-0.2193,21,0.29833,28,0.70184,15,-0.2799,23,0.39669,4,-2.0972
ENSG00000156875,MFSD14A,41,0.61640,25,-0.4154,25,-0.3675,26,-0.2792,34,0.11365,24,-0.4576
ENSG00000137992,DBT,55,-0.3999,61,-0.1578,105,0.73546,65,-0.0490,95,0.57892,62,-0.0988
ENSG00000224616,RTCA-AS1,17,-0.8633,24,-0.0976,77,1.87829,16,-0.7258,34,0.44241,16,-0.7530
ENSG00000137996,RTCA,45,0.91582,32,0.00729,15,-1.1732,23,-0.5022,15,-1.0825,19,-0.8091
ENSG00000162694,EXTL2,47,-0.7315,136,1.73285,29,-1.2851,34,-1.0298,34,-1.0233,41,-0.7500
ENSG00000170989,S1PR1,20,-1.2465,9,-2.2892,109,1.83946,109,1.83893,51,0.51248,34,-0.1480
ENSG00000118733,OLFM3,112,0.91472,104,0.58980,27,-1.5972,19,-2.0931,30,-1.4654,26,-1.6544
ENSG00000060718,COL11A1,10,-1.3817,23,0.14440,43,1.16717,13,-0.7153,57,1.67510,10,-1.1100
ENSG00000185946,RNPC3,52,-1.3111,111,0.18600,267,1.64820,37,-1.5388,181,0.94791,89,-0.1985
ENSG00000198890,PRMT6,16,0.44282,12,-0.1963,4,-1.7649,19,0.55384,14,0.14642,8,-0.6475
ENSG00000162631,NTNG1,41,0.37838,60,1.24346,12,-1.5640,8,-2.0952,6,-2.5744,12,-1.6253
ENSG00000162636,FAM102B,51,0.12390,78,1.06484,12,-2.0756,23,-1.0978,34,-0.5362,23,-1.1080
ENSG00000162639,HENMT1,21,0.48299,22,0.53552,4,-2.1153,11,-0.6761,12,-0.5229,11,-0.7180
ENSG00000134186,PRPF38B,68,-0.4008,81,-0.0335,190,1.40616,37,-1.2175,89,0.13457,72,-0.1989
ENSG00000116266,STXBP3,39,-0.3304,34,-0.5186,99,1.29854,55,0.30445,58,0.38068,29,-0.7116
ENSG00000121957,GPSM2,24,-0.6177,23,-0.6200,48,0.65217,45,0.54812,54,0.82885,42,0.42429
ENSG00000121940,CLCC1,20,0.07052,19,-0.0433,25,0.36154,25,0.34050,23,0.21468,6,-1.7985
ENSG00000085433,WDR47,134,0.41056,167,0.85003,43,-1.4569,34,-1.8014,70,-0.7378,56,-1.0723
ENSG00000197780,TAF13,93,-0.0983,122,0.47151,78,-0.3427,57,-0.8239,82,-0.2565,113,0.24719
ENSG00000215717,TMEM167B,51,0.37409,45,0.06925,31,-0.5312,48,0.14751,38,-0.2047,23,-0.9914
ENSG00000116299,KIAA1324,13,0.01618,18,0.64259,9,-0.5598,3,-1.8778,23,0.88411,2,-2.3928
ENSG00000031698,SARS,301,0.37230,312,0.39682,202,-0.3831,163,-0.7082,183,-0.5360,144,-0.8993
ENSG00000143126,CELSR2,119,0.77881,85,-0.0599,42,-1.1361,73,-0.2869,65,-0.4655,51,-0.8207
ENSG00000134222,PSRC1,33,1.73645,8,-1.3354,3,-2.6396,23,0.40274,4,-2.0621,12,-0.6728
ENSG00000134243,SORT1,258,0.99912,167,-0.1019,128,-0.4947,131,-0.4582,84,-1.1265,58,-1.6941
ENSG00000143106,PSMA5,70,1.34540,26,-0.9275,29,-0.5845,30,-0.5380,30,-0.5508,24,-0.8580
ENSG00000174151,CYB561D1,15,0.26148,19,0.86235,6,-1.1612,11,-0.3145,4,-1.8221,6,-1.1412
ENSG00000181754,AMIGO1,46,0.36780,54,0.66873,14,-1.5859,38,-0.0684,25,-0.7135,11,-1.9445
ENSG00000065135,GNAI3,15,-0.8955,23,-0.0215,58,1.54550,28,0.28157,21,-0.1811,20,-0.2045
ENSG00000116337,AMPD2,58,0.22307,37,-0.6635,34,-0.6490,108,1.18493,56,0.10849,38,-0.5019
ENSG00000168765,GSTM4,30,0.64292,20,-0.2830,20,-0.2408,25,0.12043,14,-0.7968,16,-0.5879
ENSG00000134201,GSTM5,20,-1.9178,11,-2.6514,142,1.59191,238,2.65868,33,-0.8018,85,0.69568
ENSG00000134202,GSTM3,179,-0.0521,104,-1.0422,258,0.54693,407,1.33057,143,-0.3948,185,0.01087
ENSG00000168710,AHCYL1,420,-0.6277,252,-1.4363,1139,1.16300,1344,1.46167,797,0.55529,506,-0.1763
ENSG00000143093,STRIP1,20,0.04116,24,0.39059,19,-0.0530,24,0.27462,14,-0.4992,8,-1.3299
ENSG00000197106,SLC6A17,86,-0.6788,212,1.30855,58,-1.1045,52,-1.2691,160,0.47183,65,-0.9466
ENSG00000116396,KCNC4,32,-0.5043,50,0.45825,24,-0.7634,48,0.28896,45,0.18190,47,0.25208
ENSG00000162775,RBM15,17,0.69672,11,-0.2028,7,-0.9729,3,-2.2459,20,0.72853,9,-0.5935
ENSG00000134248,LAMTOR5,126,0.71246,55,-0.9919,72,-0.4166,157,0.83178,77,-0.3102,65,-0.5879
ENSG00000177301,KCNA2,86,-0.6424,221,1.50135,61,-0.9843,46,-1.4024,105,-0.1629,65,-0.9104
ENSG00000259834,AL365361.1,19,0.30842,23,0.66428,10,-0.8413,17,-0.0291,4,-1.9333,8,-1.0784
ENSG00000121931,LRIF1,63,0.80522,44,-0.0589,25,-0.8926,35,-0.4150,38,-0.2891,19,-1.2956
ENSG00000134255,CEPT1,25,-0.1670,27,0.00562,29,0.13310,28,0.09876,41,0.67658,16,-0.7574
ENSG00000116455,WDR77,20,0.97247,12,-0.2241,11,-0.3394,5,-1.3704,8,-0.7503,9,-0.6021
ENSG00000116459,ATP5PB,200,0.62913,132,-0.3033,139,-0.1768,193,0.34796,98,-0.7173,79,-1.0435
ENSG00000116473,RAP1A,49,0.01332,33,-0.6811,66,0.50845,72,0.63813,40,-0.2748,58,0.29265
ENSG00000197852,INKA2,47,0.55153,39,0.05932,19,-1.0183,42,0.19422,19,-0.9934,27,-0.5075
