Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000175130,MARCKSL1,1353,3.26538,535,1.26621,132,-1.0610,66,-2.4147,147,-0.8253,39,-2.7739,151,-0.7801
ENSG00000160058,BSDC1,76,0.71157,54,0.13860,42,-0.2888,39,-0.4844,58,0.25691,75,0.68445,38,-0.3873
ENSG00000160062,ZBTB8A,17,0.45420,21,0.80149,11,-0.1819,9,-0.6694,22,0.86094,5,-1.2518,15,0.29023
ENSG00000176261,ZBTB8OS,33,-0.3103,16,-1.4215,49,0.32674,55,0.73468,27,-0.6477,33,-0.3203,22,-0.9298
ENSG00000162521,RBBP4,137,0.55946,88,-0.1452,75,-0.4468,101,0.09222,102,0.07915,105,0.12902,81,-0.2864
ENSG00000162522,KIAA1522,3,-1.8885,4,-1.3417,16,0.80648,13,0.68243,12,0.33426,4,-1.4159,3,-1.7221
ENSG00000134684,YARS,49,-1.2222,38,-1.5926,51,-1.2565,187,1.52480,64,-0.8367,99,-0.1495,101,-0.1217
ENSG00000116497,S100PBP,35,1.91146,14,0.38351,10,-0.2543,5,-1.3520,28,1.49497,4,-1.5178,2,-2.4746
ENSG00000160097,FNDC5,5,-2.7741,24,-0.4836,23,-0.5733,55,1.47218,38,0.26462,19,-0.7793,4,-2.8802
ENSG00000121905,HPCA,12,-3.9890,29,-2.7234,168,-0.0833,285,1.31107,144,-0.3185,149,-0.2637,132,-0.4567
ENSG00000121900,TMEM54,22,-0.4231,34,0.30372,49,1.02431,28,-0.0488,28,-0.0216,8,-1.8213,11,-1.4046
ENSG00000116514,RNF19B,11,-0.5501,10,-0.7062,11,-0.6413,23,0.84165,13,-0.3468,16,0.00602,15,-0.1339
ENSG00000004455,AK2,81,1.59246,44,0.53256,21,-0.6936,26,-0.4267,21,-0.6482,36,0.22547,20,-0.6948
ENSG00000142920,AZIN2,33,0.56953,19,-0.3332,16,-0.5816,27,0.32094,25,0.09562,28,0.29637,11,-1.0678
ENSG00000160094,ZNF362,16,-0.0493,13,-0.3823,18,0.16391,13,-0.4450,21,0.35758,28,0.84211,14,-0.2006
ENSG00000134686,PHC2,65,0.86217,52,0.48647,27,-0.6074,37,-0.0650,41,0.11978,38,-0.0062,23,-0.8037
ENSG00000163866,SMIM12,23,-1.1346,10,-2.2890,36,-0.5428,79,1.28164,31,-0.6868,63,0.38828,26,-0.9767
ENSG00000116544,DLGAP3,0,-5.2550,17,-0.7978,51,1.03387,21,-0.6669,54,1.01698,30,0.06042,33,0.19778
ENSG00000163867,ZMYM6,13,-0.7635,10,-1.1821,18,-0.3196,25,0.27372,26,0.24825,15,-0.5876,43,1.07381
ENSG00000116560,SFPQ,329,0.59853,283,0.34874,139,-0.8337,165,-0.6745,427,1.04006,260,0.21564,266,0.25240
ENSG00000146463,ZMYM4,62,0.16729,50,-0.1825,50,-0.2025,52,-0.1644,60,0.09181,52,-0.1298,86,0.68456
ENSG00000142687,KIAA0319L,53,-0.1917,50,-0.2787,44,-0.4973,63,0.13573,70,0.24801,75,0.35895,67,0.18108
ENSG00000020129,NCDN,48,-3.1536,28,-3.9119,242,-0.8412,685,1.54448,328,-0.3035,493,0.34262,260,-0.6625
ENSG00000126067,PSMB2,87,0.16381,40,-1.0233,47,-0.8654,102,0.62715,54,-0.5747,59,-0.4598,125,0.75214
ENSG00000142686,C1orf216,16,-2.7504,26,-2.0519,76,-0.4755,151,1.07714,75,-0.4536,127,0.38338,103,0.05237
ENSG00000134698,AGO4,21,0.92041,10,-0.2054,8,-0.6585,7,-1.0109,28,1.38946,14,0.22401,14,0.22342
ENSG00000092847,AGO1,38,0.13550,35,0.03075,26,-0.5119,23,-0.7989,60,0.89090,43,0.31959,61,0.91775
ENSG00000126070,AGO3,93,1.39027,52,0.39061,20,-1.1508,17,-1.6761,87,1.27364,74,0.98772,33,-0.3327
ENSG00000116863,ADPRHL2,29,1.02579,11,-0.5243,9,-0.9333,18,0.35136,23,0.63116,5,-1.7128,13,-0.2768
ENSG00000054116,TRAPPC3,24,-0.7388,5,-3.0243,31,-0.4116,58,0.97411,39,0.00052,31,-0.3933,42,0.11356
ENSG00000116871,MAP7D1,303,0.98234,110,-0.6506,131,-0.4140,166,-0.0110,198,0.27393,152,-0.1462,146,-0.2094
ENSG00000054118,THRAP3,163,0.22854,185,0.44095,82,-0.9014,127,-0.2299,155,0.14755,181,0.40663,194,0.51323
ENSG00000196182,STK40,15,0.06876,5,-1.5665,13,-0.1373,14,-0.0680,34,1.41524,18,0.34568,4,-1.7824
ENSG00000181817,LSM10,19,-0.9054,24,-0.5921,45,0.43615,49,0.83181,22,-0.7245,24,-0.6101,13,-1.5437
ENSG00000116885,OSCP1,5,-1.6634,0,-5.9033,8,-1.0749,26,1.22194,7,-1.3071,28,0.89114,19,0.24061
ENSG00000116898,MRPS15,30,-0.9667,27,-1.1240,59,0.10778,83,1.05404,38,-0.5684,43,-0.4056,23,-1.3301
ENSG00000163873,GRIK3,2,-3.3125,17,-0.3099,12,-0.8228,12,-1.0253,27,0.46364,43,1.19572,63,1.93802
ENSG00000163875,MEAF6,54,-0.8795,45,-1.1708,84,-0.2175,123,0.62075,77,-0.3433,126,0.43646,90,-0.0970
ENSG00000163877,SNIP1,15,0.13702,16,0.20542,7,-1.0821,16,0.31140,7,-1.0068,12,-0.2054,25,0.93446
ENSG00000134697,GNL2,33,0.35157,7,-1.9733,14,-1.0574,28,0.18155,27,0.02909,46,0.91934,35,0.45667
ENSG00000116922,C1orf109,12,-0.1850,3,-1.9304,12,-0.1794,19,0.94838,8,-0.7865,11,-0.2251,10,-0.3765
ENSG00000185090,MANEAL,6,-1.4950,2,-3.1498,15,-0.3002,27,1.15727,12,-0.5973,21,0.26920,14,-0.3698
ENSG00000196449,YRDC,10,-0.3159,2,-2.3437,3,-1.8634,19,1.11119,26,1.21947,9,-0.5112,5,-1.1943
ENSG00000197982,C1orf122,343,1.11468,219,0.36088,225,0.46174,156,-0.2522,93,-0.9739,81,-1.1712,113,-0.6816
ENSG00000188786,MTF1,31,1.42882,39,1.82532,6,-1.2558,6,-1.5309,15,0.18281,7,-0.9688,18,0.52046
ENSG00000183431,SF3A3,36,-0.6860,43,-0.4162,29,-1.0550,78,0.84259,49,-0.2130,50,-0.1850,67,0.28751
ENSG00000183520,UTP11,40,0.10408,42,0.19085,16,-1.3916,43,0.35113,22,-0.7916,33,-0.1814,68,0.98440
ENSG00000116954,RRAGC,76,0.90575,38,-0.2136,24,-0.9984,39,-0.2509,40,-0.1304,55,0.35484,68,0.71762
ENSG00000174574,AKIRIN1,75,-0.0741,73,-0.1326,72,-0.1593,85,0.16709,58,-0.4716,88,0.17554,91,0.21683
ENSG00000168653,NDUFS5,262,-1.2293,318,-0.9352,635,0.15457,825,0.89568,371,-0.7032,442,-0.4304,441,-0.4355
ENSG00000127603,MACF1,392,0.51277,526,1.00807,197,-0.6281,151,-1.2610,605,1.25215,279,-0.0376,340,0.28069
ENSG00000090621,PABPC4,83,0.60724,84,0.63891,51,-0.1680,43,-0.5995,57,0.00122,64,0.19509,63,0.15831
ENSG00000116983,HPCAL4,49,-2.1875,167,-0.3351,240,0.26185,202,-0.0526,241,0.24440,232,0.18233,300,0.60011
ENSG00000084072,PPIE,31,0.21924,14,-1.0124,18,-0.6788,40,0.93499,18,-0.6451,21,-0.3877,22,-0.3363
ENSG00000168389,MFSD2A,4,-1.8074,32,1.55259,15,0.25625,8,-0.8423,41,2.02646,0,-4.7622,0,-6.8866
ENSG00000131236,CAP1,208,0.33591,99,-0.8209,106,-0.7825,186,0.22549,178,0.08537,177,0.08037,238,0.55236
ENSG00000131238,PPT1,83,-0.6604,91,-0.5313,99,-0.4277,172,0.74359,98,-0.4208,95,-0.4690,152,0.27846
ENSG00000117000,RLF,32,0.40618,18,-0.5236,16,-0.7570,25,-0.0283,21,-0.2761,53,1.22017,21,-0.2533
ENSG00000084073,ZMPSTE24,38,0.29010,40,0.37515,23,-0.4914,33,0.08921,36,0.21456,32,0.01518,23,-0.5026
ENSG00000049089,COL9A2,119,3.44377,32,0.70671,9,-1.3196,3,-2.9490,29,0.57421,2,-3.4757,11,-0.9430
ENSG00000084070,SMAP2,49,-1.4376,46,-1.5407,84,-0.6911,174,0.81451,124,-0.0189,196,0.71907,108,-0.2459
ENSG00000117016,RIMS3,6,-4.1185,7,-4.0281,145,0.53541,160,1.01086,155,0.58178,69,-0.6932,25,-2.2257
ENSG00000066136,NFYC,27,0.06708,10,-1.3844,21,-0.3529,32,0.45317,32,0.32643,25,-0.0966,24,-0.1211
ENSG00000179862,CITED4,10,-0.1793,7,-0.6744,7,-0.6050,17,1.27655,13,0.25215,5,-1.1045,0,-6.7102
ENSG00000127124,HIVEP3,14,-0.7513,13,-0.8432,27,0.34568,16,-0.7281,27,0.29798,52,1.37823,24,0.13012
ENSG00000198815,FOXJ3,22,-0.7097,10,-1.8123,31,-0.2325,36,0.03808,48,0.50865,54,0.68392,48,0.48672
ENSG00000177181,RIMKLA,7,-2.7747,4,-3.7114,40,-0.3509,73,1.02513,59,0.27497,65,0.43482,35,-0.5256
ENSG00000127125,PPCS,53,0.00911,45,-0.2395,58,0.15452,64,0.43794,18,-1.5813,55,0.07448,40,-0.4491
ENSG00000186409,CCDC30,22,-0.9408,52,0.39552,46,0.20091,31,-0.5629,70,0.86927,45,0.16713,43,0.09418
ENSG00000171960,PPIH,9,-0.8476,0,-4.3646,12,-0.4819,26,1.23194,14,-0.2213,19,0.20682,9,-0.9340
ENSG00000065978,YBX1,235,1.23492,266,1.45846,127,0.23264,63,-1.1459,60,-0.9690,41,-1.5131,122,0.13870
ENSG00000164008,C1orf50,21,0.22856,29,0.78510,14,-0.4034,20,0.20468,17,-0.0753,17,-0.0841,6,-1.4916
ENSG00000177868,SVBP,59,0.15778,31,-0.8591,67,0.41542,60,0.24684,24,-1.2391,37,-0.5699,65,0.31947
ENSG00000117394,SLC2A1,45,0.61385,58,1.06303,43,0.62099,19,-0.9627,48,0.74095,13,-1.2507,10,-1.7178
ENSG00000117395,EBNA1BP2,64,-0.5144,36,-1.3900,71,-0.3984,119,0.69488,72,-0.3538,96,0.10924,102,0.20096
ENSG00000179178,TMEM125,187,4.88468,37,0.79592,0,-5.2117,3,-3.3735,0,-8.5317,4,-2.2984,6,-1.8740
ENSG00000066322,ELOVL1,332,4.60382,84,1.13737,7,-2.7932,3,-4.0666,12,-1.9058,1,-5.1485,8,-2.4272
ENSG00000159479,MED8,18,-0.5413,8,-1.6890,21,-0.2824,38,1.07904,26,0.03710,19,-0.4392,11,-1.1732
ENSG00000198198,SZT2,21,0.65840,21,0.70886,7,-1.0987,7,-1.1646,47,2.13335,16,0.24282,2,-2.6855
ENSG00000142949,PTPRF,103,0.65366,45,-0.6419,55,-0.3692,75,0.18480,117,0.86855,70,0.01648,12,-2.5283
ENSG00000066135,KDM4A,16,0.07380,13,-0.2549,15,-0.0963,18,0.30802,24,0.69420,12,-0.3488,5,-1.7452
ENSG00000126091,ST3GAL3,7,-1.8714,14,-0.9762,24,-0.1355,37,0.83702,50,1.04418,17,-0.6775,6,-2.1647
ENSG00000117408,IPO13,170,2.04794,62,0.26196,38,-0.5610,36,-0.7732,47,-0.1717,26,-1.0438,53,0.00351
ENSG00000117410,ATP6V0B,224,-0.6247,97,-1.8814,168,-1.1482,548,1.36022,262,-0.3863,329,-0.0294,245,-0.4871
ENSG00000117411,B4GALT2,36,-0.7173,42,-0.4712,82,0.66102,60,0.11997,91,0.75216,35,-0.7756,20,-1.5539
ENSG00000159214,CCDC24,0,-5.3338,4,-1.4842,6,-1.1459,19,1.13174,19,0.73415,18,0.62973,5,-1.2946
ENSG00000178028,DMAP1,45,-0.0911,18,-1.4438,32,-0.6657,63,0.65612,59,0.33226,49,0.04835,40,-0.2716
ENSG00000117419,ERI3,75,-0.6010,71,-0.6906,103,-0.1416,142,0.59601,67,-0.7886,93,-0.2866,145,0.42278
ENSG00000187147,RNF220,152,0.67021,66,-0.6603,94,-0.1246,101,0.02101,91,-0.1570,90,-0.1771,114,0.20428
ENSG00000142937,RPS8,1558,0.80138,1598,0.84391,1245,0.48522,792,-0.4028,570,-0.7989,393,-1.3613,720,-0.4421
ENSG00000070785,EIF2B3,19,-0.3185,17,-0.5002,10,-1.3855,36,1.02376,19,-0.3219,24,-0.0039,21,-0.2182
ENSG00000126107,HECTD3,14,0.02736,17,0.28493,7,-1.1912,12,-0.3106,23,0.76167,27,1.06067,12,-0.2563
ENSG00000126088,UROD,48,-0.4755,35,-0.9614,50,-0.4549,94,0.95309,41,-0.7080,73,0.17682,43,-0.6456
ENSG00000117450,PRDX1,456,0.64362,434,0.56348,313,0.03777,306,-0.0035,231,-0.4448,170,-0.9109,230,-0.4459
ENSG00000117448,AKR1A1,60,0.63319,23,-0.8350,36,-0.2171,52,0.61521,25,-0.7109,22,-0.9525,35,-0.2274
ENSG00000132780,NASP,194,1.41998,157,1.04881,38,-1.2998,49,-1.0763,137,0.80822,69,-0.2873,89,0.09890
ENSG00000159592,GPBP1L1,60,1.32819,35,0.41077,18,-0.6850,24,-0.2810,28,0.04715,27,-0.0004,16,-0.7495
ENSG00000159596,TMEM69,19,0.69633,8,-0.6513,11,-0.1155,13,0.10053,10,-0.2632,18,0.67658,4,-1.4266
ENSG00000086015,MAST2,14,-0.6149,9,-1.3747,23,0.07338,23,0.07783,41,1.04127,16,-0.4556,23,0.10690
ENSG00000117461,PIK3R3,13,-1.1057,19,-0.4695,22,-0.2865,26,-0.0297,29,0.13187,38,0.60363,42,0.75727
ENSG00000085998,POMGNT1,56,0.49203,31,-0.4175,34,-0.3281,40,-0.0808,53,0.38888,49,0.27913,37,-0.1649
ENSG00000132128,LRRC41,33,0.08527,20,-0.6966,23,-0.5093,32,0.06570,30,-0.0524,37,0.25026,49,0.73205
ENSG00000173660,UQCRH,115,-2.2469,184,-1.5591,593,0.27062,822,1.30805,341,-0.6262,257,-1.0553,238,-1.1722
ENSG00000117481,NSUN4,17,0.04839,19,0.21297,8,-1.1564,17,0.02929,10,-0.7213,36,1.27260,17,0.01274
ENSG00000117480,FAAH,92,1.99546,6,-2.3107,13,-1.3464,25,-0.2984,51,0.91744,28,-0.0807,16,-0.8575
ENSG00000079277,MKNK1,8,-1.2290,28,0.59901,16,-0.3144,15,-0.5256,54,1.75990,17,-0.2257,13,-0.6474
ENSG00000123472,ATPAF1,94,-0.3781,100,-0.2843,127,0.10210,144,0.44435,85,-0.5332,78,-0.6690,130,0.13367
ENSG00000159658,EFCAB14,152,1.48011,142,1.35206,49,-0.4393,30,-1.4584,89,0.55118,27,-1.3182,69,0.13929
ENSG00000186377,CYP4X1,0,-8.7020,0,-7.7185,9,-1.0053,19,0.36983,11,-0.5483,47,1.75428,29,0.91451
ENSG00000162368,CMPK1,86,-0.5784,81,-0.6623,120,-0.0655,159,0.59473,99,-0.3590,124,-0.0116,105,-0.2643
ENSG00000162373,BEND5,8,-2.3743,7,-2.5256,30,-0.5315,77,1.95344,24,-0.7947,29,-0.5115,9,-2.1567
ENSG00000162374,ELAVL4,25,-3.0797,31,-2.7893,124,-0.7904,252,0.57720,176,-0.1925,446,1.35336,254,0.39238
ENSG00000185104,FAF1,48,0.21619,35,-0.2494,27,-0.7003,48,0.35286,35,-0.2489,49,0.26783,42,0.00250
ENSG00000123091,RNF11,104,-1.8109,149,-1.2762,399,0.27909,410,0.44079,309,-0.1599,458,0.47216,299,-0.2121
ENSG00000085832,EPS15,172,-0.2105,129,-0.6519,183,-0.1214,207,0.11737,176,-0.1752,200,0.03036,291,0.63358
ENSG00000117859,OSBPL9,37,0.87555,19,-0.1691,12,-0.9223,17,-0.4973,46,1.22537,21,-0.0693,22,0.04770
ENSG00000078618,NRDC,107,-0.2680,65,-1.0219,77,-0.8467,146,0.32589,126,-0.0130,168,0.44307,195,0.69382
ENSG00000169213,RAB3B,45,-0.8176,112,0.62343,42,-0.9980,34,-1.5607,146,1.06435,30,-1.4137,288,2.37333
ENSG00000117862,TXNDC12,27,0.00902,41,0.64206,29,0.10848,26,-0.1092,17,-0.7025,14,-0.9600,38,0.54371
ENSG00000134717,BTF3L4,72,0.35049,32,-0.9089,47,-0.3623,77,0.71001,28,-1.0972,35,-0.7670,68,0.24073
ENSG00000157077,ZFYVE9,25,-1.0065,12,-2.0049,34,-0.5912,63,0.70700,42,-0.1843,69,0.58817,55,0.23869
ENSG00000134748,PRPF38A,71,0.78803,77,0.93875,35,-0.3509,22,-1.3351,81,1.01526,38,-0.2219,54,0.33112
ENSG00000134744,TUT4,144,1.26437,103,0.68885,41,-0.8443,35,-1.2883,176,1.63765,63,-0.0998,33,-1.0825
ENSG00000162377,COA7,24,-0.3722,11,-1.5583,23,-0.4890,44,0.90156,33,0.12626,24,-0.4074,25,-0.3252
ENSG00000162378,ZYG11B,64,-1.2912,64,-1.2952,109,-0.5382,172,0.32538,153,0.03029,256,0.87641,204,0.49950
ENSG00000121310,ECHDC2,17,0.28032,25,0.89610,12,-0.2304,4,-2.0893,65,2.78051,7,-0.9420,0,-7.8540
ENSG00000116171,SCP2,113,0.43239,127,0.63232,78,-0.1638,81,-0.1470,83,-0.0540,55,-0.6957,90,0.06945
ENSG00000162384,CZIB,60,0.38850,31,-0.6195,40,-0.2642,63,0.72987,27,-0.8364,40,-0.2567,26,-0.9210
ENSG00000162385,MAGOH,30,0.17121,15,-0.8658,16,-0.8651,44,1.27037,19,-0.5702,15,-0.8747,13,-1.1305
ENSG00000157193,LRP8,6,-2.5080,34,-0.0870,25,-0.6010,29,-0.5055,72,1.11709,41,0.17504,81,1.34178
ENSG00000058799,YIPF1,12,-0.9568,10,-1.3429,14,-0.8385,37,1.17217,18,-0.3935,26,0.15171,18,-0.4334
ENSG00000081870,HSPB11,34,-0.2471,12,-1.7439,26,-0.7424,52,0.62345,19,-1.1256,50,0.34645,67,0.83349
ENSG00000116209,TMEM59,426,1.28131,120,-0.7751,110,-0.9747,228,0.33565,134,-0.6116,133,-0.6229,232,0.25015
ENSG00000116221,MRPL37,22,-1.3416,28,-1.0046,35,-0.6825,82,1.15513,38,-0.5319,69,0.40387,30,-0.8827
ENSG00000157216,SSBP3,104,-1.1415,129,-0.8159,239,0.15452,212,-0.0763,169,-0.4023,399,0.98894,282,0.40822
ENSG00000243725,TTC4,18,0.02135,18,-0.0180,10,-0.9824,21,0.41533,20,0.17148,22,0.36839,13,-0.4357
ENSG00000116133,DHCR24,324,1.11365,69,-1.3415,57,-1.7222,197,0.42406,77,-1.1797,298,0.96971,147,-0.1816
ENSG00000162402,USP24,20,-0.5752,38,0.43948,23,-0.3653,23,-0.4355,38,0.45110,49,0.86096,31,0.14507
ENSG00000162407,PLPP3,157,0.17230,577,2.55685,162,0.25074,19,-3.4738,199,0.55813,32,-2.2400,188,0.46353
ENSG00000162409,PRKAA2,18,-1.8328,29,-1.1548,43,-0.5858,65,0.13202,81,0.44974,110,0.95688,90,0.61682
ENSG00000162601,MYSM1,60,0.05716,49,-0.2605,36,-0.8047,62,0.14614,65,0.18444,116,1.14954,28,-1.0898
ENSG00000177606,JUN,91,-0.0608,114,0.29183,46,-1.1858,87,-0.1847,228,1.48428,84,-0.1909,84,-0.1870
ENSG00000134709,HOOK1,1,-5.1258,4,-3.3535,33,-0.3050,41,0.11141,33,-0.2732,55,0.54039,109,1.73642
ENSG00000134716,CYP2J2,58,2.24048,51,1.98186,13,-0.3288,4,-2.4962,12,-0.4469,3,-2.1716,11,-0.5584
ENSG00000162599,NFIA,393,1.36248,453,1.62280,130,-0.5038,22,-3.5744,272,0.72156,114,-0.6588,341,1.11101
ENSG00000162604,TM2D1,56,0.02797,65,0.26309,34,-0.8352,60,0.17800,41,-0.4840,52,-0.1006,89,0.76089
ENSG00000162607,USP1,104,1.28640,48,-0.0135,26,-1.0326,28,-1.0790,53,0.16270,41,-0.2412,119,1.53125
ENSG00000116641,DOCK7,31,-0.1121,80,1.43965,21,-0.8213,15,-1.4874,67,1.11977,44,0.42752,46,0.49965
ENSG00000125703,ATG4C,136,2.88929,41,0.55675,8,-1.9392,17,-1.0889,7,-2.0455,17,-0.8280,32,0.19454
ENSG00000142856,ITGB3BP,27,0.52779,19,-0.0180,12,-0.8165,26,0.74761,15,-0.4034,10,-1.0028,14,-0.5339
ENSG00000203965,EFCAB7,6,-1.0700,2,-2.4826,8,-0.5596,16,0.72463,7,-0.6525,11,-0.0556,23,1.06163
ENSG00000079739,PGM1,31,-0.4250,64,0.71771,46,0.21145,41,0.03572,54,0.45720,24,-0.8118,18,-1.2329
ENSG00000158966,CACHD1,4,-1.6810,23,0.97247,16,0.40497,10,-0.4599,14,0.13692,13,0.02575,13,0.04324
ENSG00000162437,RAVER2,13,-0.0475,9,-0.4752,17,0.51860,9,-0.7918,22,0.85429,18,0.49833,11,-0.2380
ENSG00000162434,JAK1,76,-0.1814,125,0.60730,53,-0.7971,85,-0.0126,116,0.49231,85,-0.0189,93,0.12959
ENSG00000162433,AK4,34,-0.7099,89,0.80434,71,0.48805,27,-1.3667,84,0.70933,70,0.41980,69,0.39466
ENSG00000116675,DNAJC6,196,-0.3699,119,-1.1334,204,-0.3342,314,0.57725,171,-0.5831,266,0.10831,313,0.37266
ENSG00000213625,LEPROT,60,0.71552,90,1.39658,53,0.56263,18,-1.4741,67,0.88098,8,-2.2626,24,-0.7288
ENSG00000184588,PDE4B,124,1.36787,57,0.06334,41,-0.4965,38,-0.7277,85,0.70546,63,0.21708,38,-0.5653
ENSG00000118473,SGIP1,68,-1.0999,89,-0.6996,83,-0.8667,144,0.07167,151,0.12324,209,0.65149,277,1.13051
ENSG00000198160,MIER1,93,0.85778,104,1.05340,33,-0.8326,35,-0.9066,72,0.43756,41,-0.4576,87,0.73887
ENSG00000142864,SERBP1,328,0.63647,256,0.22801,169,-0.4650,191,-0.3213,235,0.09004,169,-0.4237,348,0.73356
ENSG00000116717,GADD45A,12,-1.4172,29,-0.1454,33,0.02959,33,0.07643,22,-0.5567,48,0.63739,43,0.47263
ENSG00000172380,GNG12,25,0.63463,76,2.77187,24,0.67183,2,-3.5523,16,-0.0234,0,-4.3486,10,-0.7150
ENSG00000116729,WLS,39,-0.5659,118,1.21166,54,-0.0992,38,-0.8149,93,0.79297,23,-1.4032,93,0.79183
ENSG00000033122,LRRC7,30,-1.2908,17,-2.0939,38,-1.0243,79,0.28451,105,0.64368,125,0.94207,103,0.61346
ENSG00000066557,LRRC40,16,-0.7012,10,-1.4380,12,-1.2310,33,0.59785,28,0.12005,33,0.39271,40,0.72861
ENSG00000116754,SRSF11,408,0.92208,228,-0.0335,96,-1.4450,125,-1.2393,601,1.61411,480,1.20313,153,-0.6519
ENSG00000118454,ANKRD13C,31,-0.2478,27,-0.4536,23,-0.7358,39,0.19988,25,-0.5583,50,0.52519,60,0.82948
ENSG00000132485,ZRANB2,248,0.49690,138,-0.4350,101,-0.9900,151,-0.4007,292,0.76873,276,0.67308,244,0.46999
ENSG00000172260,NEGR1,98,-1.8983,46,-3.0048,196,-0.9321,430,0.56075,432,0.37811,551,0.78067,520,0.68210
ENSG00000178965,ERICH3,21,-2.0880,19,-2.2414,48,-0.9408,85,0.02553,104,0.33734,121,0.57983,226,1.67959
ENSG00000116791,CRYZ,11,-0.3369,8,-0.7048,7,-1.1516,21,1.16030,12,-0.1435,15,0.15372,5,-1.5099
ENSG00000162623,TYW3,57,0.11708,72,0.51130,27,-1.1147,54,0.05299,58,0.16939,54,0.03708,68,0.42018
ENSG00000117054,ACADM,54,0.07593,38,-0.4764,56,0.15948,55,0.14873,36,-0.5734,26,-1.0486,81,0.72510
ENSG00000137955,RABGGTB,39,0.36682,22,-0.5718,35,0.18074,35,0.28157,19,-0.7319,27,-0.2144,26,-0.2918
ENSG00000117069,ST6GALNAC5,0,-9.7948,2,-4.1841,20,-0.9853,62,1.59159,42,0.25546,52,0.60502,8,-2.1396
ENSG00000142892,PIGK,46,0.54140,17,-0.9844,19,-0.8976,28,-0.3743,20,-0.7591,38,0.22215,92,1.75276
ENSG00000154027,AK5,210,-0.3637,97,-1.5381,140,-1.0615,296,0.25763,152,-0.8660,350,0.44851,644,1.49942
ENSG00000036549,AC118549.1,60,1.40788,44,0.86174,14,-0.9695,12,-1.3914,25,-0.0250,44,0.84360,33,0.36514
ENSG00000077254,USP33,78,-0.4737,77,-0.4899,60,-0.9368,105,0.00146,106,0.01947,165,0.73167,190,0.97247
ENSG00000180488,MIGA1,216,0.86236,101,-0.3706,83,-0.7213,121,-0.1127,91,-0.5260,180,0.54998,165,0.40878
ENSG00000162613,FUBP1,61,0.12045,40,-0.5408,34,-0.8490,58,0.07445,76,0.47660,72,0.38708,71,0.36872
ENSG00000162616,DNAJB4,43,0.34732,13,-1.4232,29,-0.3443,41,0.36561,28,-0.3503,30,-0.2306,49,0.53974
ENSG00000137959,IFI44L,42,1.63764,75,2.88983,3,-2.4029,1,-3.7946,42,1.63429,2,-2.6300,0,-4.5184
ENSG00000117114,ADGRL2,1,-4.3608,2,-3.3405,15,-0.8256,42,1.57041,21,-0.2337,34,0.55010,10,-1.3147
ENSG00000137941,TTLL7,1246,2.10305,380,0.01517,130,-1.7213,205,-1.2066,225,-0.8018,491,0.42537,719,1.06955
ENSG00000142875,PRKACB,394,0.05060,215,-0.8879,219,-0.9300,465,0.48036,324,-0.2538,372,-0.0386,591,0.71207
ENSG00000117133,RPF1,29,-0.0363,25,-0.2963,25,-0.3081,38,0.56516,22,-0.4782,14,-1.1267,38,0.37483
ENSG00000174021,GNG5,26,-0.2414,57,1.01075,71,1.68890,12,-1.7162,20,-0.6483,1,-4.5226,42,0.50714
ENSG00000117155,SSX2IP,28,-2.5177,46,-1.7833,108,-0.5597,206,0.79384,132,-0.2043,241,0.76123,168,0.17028
ENSG00000162642,C1orf52,43,-0.4426,27,-1.1257,35,-0.7899,72,0.59609,46,-0.3103,73,0.41720,74,0.41817
ENSG00000153904,DDAH1,83,-1.2620,303,0.76483,222,0.28023,149,-0.5183,161,-0.2579,219,0.23267,281,0.63868
ENSG00000117174,ZNHIT6,72,0.68423,93,1.12229,40,-0.2631,38,-0.4846,41,-0.2146,30,-0.6712,51,0.12221
ENSG00000171502,COL24A1,0,-8.7106,0,-5.5512,8,-1.2587,10,-0.9884,25,0.57428,105,3.53467,4,-2.1093
ENSG00000122417,ODF2L,40,-0.6867,26,-1.3465,36,-0.9157,55,-0.2980,115,0.98935,172,1.71358,47,-0.4463
ENSG00000097033,SH3GLB1,135,1.53926,128,1.43607,38,-0.5897,23,-1.6328,57,0.06664,29,-0.9484,80,0.62402
ENSG00000183291,SELENOF,110,0.41563,77,-0.1509,65,-0.4652,97,0.32535,74,-0.2234,76,-0.1705,78,-0.1381
ENSG00000153936,HS2ST1,20,-0.6259,16,-0.9894,35,0.21725,33,0.14687,32,0.07380,41,0.45359,28,-0.1493
ENSG00000143013,LMO4,159,-2.6883,255,-1.9971,760,-0.3837,1362,0.93073,988,0.06257,1501,0.74656,576,-0.7765
ENSG00000065243,PKN2,84,1.34017,80,1.25972,22,-0.8585,16,-1.5534,73,1.10322,28,-0.4343,36,-0.0715
ENSG00000137947,GTF2B,22,-0.1295,8,-1.6175,18,-0.4732,34,0.92931,15,-0.6438,24,0.02491,19,-0.3430
ENSG00000137944,KYAT3,9,-0.6540,3,-2.2695,8,-0.9759,22,1.14506,20,0.53579,16,0.25826,4,-1.8652
