Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000159023,EPB41,16,-0.6192,8,-1.5992,17,-0.5203,34,0.86645,27,0.24364,32,0.49564,13,-0.8410
ENSG00000116350,SRSF4,91,0.75892,38,-0.6404,51,-0.2035,56,-0.0450,58,0.01588,72,0.36390,44,-0.4087
ENSG00000116353,MECR,14,-1.0084,27,-0.0705,33,0.31085,20,-0.6431,29,0.07010,47,0.86194,35,0.39492
ENSG00000060656,PTPRU,13,-0.7080,10,-1.1591,16,-0.5376,44,1.88747,12,-0.8489,9,-1.3018,6,-1.9732
ENSG00000162511,LAPTM5,63,1.87650,43,1.15600,28,0.50857,7,-1.8982,4,-2.5571,14,-0.6590,13,-0.7484
ENSG00000162512,SDC3,135,1.16231,86,0.39320,47,-0.6250,62,-0.1750,58,-0.2437,65,-0.0490,51,-0.4319
ENSG00000134644,PUM1,139,-0.0053,79,-0.8817,99,-0.5964,187,0.64241,130,-0.1136,188,0.48804,101,-0.5012
ENSG00000060688,SNRNP40,5,-0.9655,2,-1.9119,14,0.55885,7,-0.7545,18,0.93317,15,0.65459,12,0.32074
ENSG00000121766,ZCCHC17,111,-0.0822,108,-0.1328,103,-0.2287,117,0.00037,115,-0.0341,132,0.19279,149,0.38278
ENSG00000121769,FABP3,19,-2.1126,43,-0.9221,64,-0.3532,99,0.51763,110,0.55578,79,0.02177,105,0.47624
ENSG00000162517,PEF1,41,-0.0800,36,-0.3094,46,0.11404,33,-0.5652,58,0.45899,45,0.04666,65,0.66307
ENSG00000084636,COL16A1,58,1.08921,18,-0.7893,38,0.41622,20,-0.7349,28,-0.1258,45,0.65232,16,-1.0074
ENSG00000121753,ADGRB2,103,-0.6045,116,-0.4267,117,-0.4482,197,0.57303,156,0.04154,152,0.00403,164,0.13120
ENSG00000184007,PTP4A2,592,1.65854,228,0.00033,204,-0.1917,209,-0.1723,181,-0.3623,129,-0.8796,111,-1.1186
ENSG00000121774,KHDRBS1,118,0.00833,113,-0.0596,81,-0.6299,106,-0.1999,114,-0.0424,164,0.54428,183,0.72884
ENSG00000121775,TMEM39B,7,-0.4955,8,-0.2653,14,0.77639,6,-0.7716,9,-0.0576,13,0.59959,9,0.02045
ENSG00000025800,KPNA6,57,-0.0991,44,-0.5094,40,-0.7136,81,0.63774,58,-0.0688,75,0.34403,50,-0.3168
ENSG00000084652,TXLNA,26,0.35732,8,-1.4598,21,-0.0003,20,-0.0990,23,0.14326,35,0.85778,15,-0.4773
ENSG00000160050,CCDC28B,9,-0.4762,24,1.04521,11,-0.3211,6,-1.3045,12,-0.1393,21,0.82074,22,0.87442
ENSG00000084623,EIF3I,62,-0.6374,95,0.01545,75,-0.3852,80,-0.3237,129,0.52359,117,0.36135,145,0.71212
ENSG00000116478,HDAC1,30,1.77615,15,0.53191,10,-0.0683,5,-1.4252,3,-1.6230,18,0.83852,6,-0.9271
ENSG00000175130,MARCKSL1,364,2.08495,164,0.60811,95,-0.3105,93,-0.3902,43,-1.4747,33,-1.8887,60,-0.9881
ENSG00000160058,BSDC1,49,0.26701,20,-1.1403,50,0.30954,31,-0.5747,50,0.27261,63,0.66507,44,0.09315
ENSG00000160062,ZBTB8A,30,1.42045,7,-0.8681,8,-0.7093,10,-0.5647,8,-0.7669,24,1.01999,14,0.16725
ENSG00000176261,ZBTB8OS,17,-1.3705,38,-0.1788,53,0.39610,48,0.22767,32,-0.4665,40,-0.1114,52,0.29599
ENSG00000162521,RBBP4,110,0.36003,78,-0.1960,62,-0.5915,77,-0.2550,95,0.12728,128,0.61381,111,0.38467
ENSG00000162522,KIAA1522,12,-0.3632,19,0.32677,19,0.42733,11,-0.6881,13,-0.1901,20,0.45962,18,0.22840
ENSG00000134684,YARS,43,-1.1084,49,-0.9322,82,-0.1467,93,0.09059,153,0.90269,84,-0.0904,117,0.45154
ENSG00000116497,S100PBP,27,1.22544,12,-0.1634,9,-0.6471,13,0.06334,6,-1.1431,20,0.68287,7,-0.8704
ENSG00000160097,FNDC5,10,-1.3107,8,-1.6872,38,0.78593,26,0.07568,22,-0.1774,23,-0.1507,33,0.44005
ENSG00000121905,HPCA,36,-2.0353,115,-0.2630,132,-0.0620,124,-0.1946,96,-0.5466,253,1.03598,228,0.85098
ENSG00000121900,TMEM54,39,0.28299,45,0.53106,52,0.89626,15,-1.3303,29,-0.1552,15,-1.2007,46,0.58158
ENSG00000116514,RNF19B,12,-0.3545,5,-1.6544,12,-0.3291,14,-0.1485,19,0.40833,28,1.04530,19,0.37702
ENSG00000004455,AK2,45,0.97094,23,-0.0769,24,-0.0181,18,-0.6225,26,0.09432,23,-0.0772,27,0.13563
ENSG00000142920,AZIN2,18,-0.0217,9,-1.1511,28,0.76747,16,-0.3493,25,0.47648,9,-1.0725,22,0.28689
ENSG00000160094,ZNF362,23,0.58248,18,0.22605,11,-0.6304,16,0.06571,20,0.36762,15,-0.0572,11,-0.5227
ENSG00000134686,PHC2,54,0.29599,25,-0.8813,50,0.20848,52,0.31979,30,-0.6283,52,0.24464,30,-0.6283
ENSG00000163866,SMIM12,26,-0.9501,39,-0.3199,49,0.05110,47,-0.0525,77,0.78137,58,0.29133,41,-0.2454
ENSG00000116544,DLGAP3,26,-0.2077,43,0.61302,32,0.16342,23,-0.4765,27,-0.1355,40,0.48874,25,-0.2395
ENSG00000163867,ZMYM6,33,0.72011,9,-1.2609,11,-1.0148,21,-0.0656,21,-0.0324,44,1.20696,21,-0.0289
ENSG00000116560,SFPQ,347,0.89814,138,-0.5978,141,-0.6199,213,0.10919,218,0.12371,221,0.14458,175,-0.2282
ENSG00000146463,ZMYM4,81,0.32048,99,0.65202,53,-0.3861,73,0.21209,61,-0.1313,45,-0.5917,51,-0.4250
ENSG00000142687,KIAA0319L,55,0.11125,40,-0.3851,48,-0.1013,50,-0.0441,55,0.12054,65,0.40261,49,-0.0654
ENSG00000020129,NCDN,119,-1.9167,302,-0.5147,333,-0.4005,389,-0.1488,559,0.46960,525,0.36772,849,1.19226
ENSG00000126067,PSMB2,41,-0.9648,63,-0.2806,74,-0.0390,63,-0.3552,108,0.57862,114,0.66890,93,0.33901
ENSG00000142686,C1orf216,25,-1.5633,44,-0.7371,80,0.21449,70,-0.0401,86,0.31543,97,0.51420,88,0.34687
ENSG00000134698,AGO4,18,0.26401,13,-0.2646,13,-0.2164,14,-0.1251,10,-0.5753,27,0.97657,13,-0.1744
ENSG00000092847,AGO1,46,0.41525,23,-0.6575,42,0.28137,28,-0.4468,30,-0.2492,49,0.52437,39,0.14815
ENSG00000126070,AGO3,77,1.53510,14,-1.2188,22,-0.6358,29,-0.1364,31,-0.0012,40,0.37482,21,-0.6556
ENSG00000116863,ADPRHL2,11,-0.2521,15,0.29066,15,0.23414,7,-1.1818,16,0.34069,16,0.33116,21,0.80859
ENSG00000054116,TRAPPC3,21,-0.9516,43,0.11448,34,-0.2470,35,-0.2417,55,0.51904,39,-0.0374,65,0.81206
ENSG00000116871,MAP7D1,124,-0.2214,135,-0.0866,135,-0.0988,113,-0.4533,160,0.18848,196,0.51553,201,0.56486
ENSG00000054118,THRAP3,166,0.47955,73,-0.8182,77,-0.8056,134,0.15857,156,0.37664,158,0.39227,130,0.07128
ENSG00000196182,STK40,23,0.81956,11,-0.3788,18,0.53167,11,-0.4854,18,0.41634,7,-1.0951,11,-0.3747
ENSG00000181817,LSM10,25,-0.3284,35,0.21357,34,0.18990,20,-0.8348,38,0.34407,26,-0.2603,56,0.98674
ENSG00000116885,OSCP1,6,-1.1447,12,-0.1782,11,-0.4336,11,-0.5023,30,1.28460,8,-0.8296,29,1.19155
ENSG00000116898,MRPS15,35,-0.6036,52,0.01928,49,-0.0954,49,-0.0888,65,0.38250,47,-0.1247,69,0.48775
ENSG00000163873,GRIK3,13,-0.9290,9,-1.4431,17,-0.6126,50,1.88329,14,-0.8167,18,-0.4558,4,-2.5803
ENSG00000163875,MEAF6,59,-0.8248,72,-0.5064,94,-0.0955,116,0.31737,93,-0.1038,121,0.31945,115,0.22900
ENSG00000163877,SNIP1,12,-0.4239,16,0.01766,11,-0.5452,20,0.52614,18,0.24671,11,-0.4809,16,0.06741
ENSG00000134697,GNL2,22,-0.0428,16,-0.5722,13,-0.9393,26,0.30120,22,-0.0463,42,1.01856,21,-0.1450
ENSG00000116922,C1orf109,7,-1.0553,12,-0.2125,10,-0.5552,13,-0.1924,23,0.77355,12,-0.3005,29,1.18085
ENSG00000185090,MANEAL,11,-0.8887,13,-0.6800,18,-0.2182,13,-0.7251,34,0.88622,32,0.76746,33,0.84448
ENSG00000196449,YRDC,1,-3.0586,12,0.41193,9,-0.0012,7,-0.5514,14,0.66926,12,0.45255,13,0.66488
ENSG00000197982,C1orf122,209,0.34726,256,0.68642,190,0.21684,126,-0.5629,118,-0.5590,160,-0.0833,184,0.14491
ENSG00000188786,MTF1,15,0.43903,9,-0.3245,9,-0.3426,10,-0.2313,15,0.49348,16,0.57026,9,-0.3814
ENSG00000183431,SF3A3,50,0.44325,27,-0.5306,26,-0.6239,36,-0.0985,42,0.15762,41,0.13806,58,0.69753
ENSG00000183520,UTP11,43,0.24769,40,0.12110,26,-0.5986,25,-0.7616,48,0.44586,40,0.12163,71,1.10463
ENSG00000116954,RRAGC,35,-0.2782,30,-0.5105,25,-0.8623,36,-0.2701,66,0.75813,75,0.98234,51,0.32830
ENSG00000174574,AKIRIN1,69,-0.0711,53,-0.4718,60,-0.3203,67,-0.1513,103,0.57561,94,0.42759,81,0.19496
ENSG00000168653,NDUFS5,338,-1.1403,705,-0.0012,856,0.35631,667,-0.1162,682,-0.0541,694,-0.0261,927,0.44312
ENSG00000127603,MACF1,612,1.35967,167,-0.7820,221,-0.3921,268,-0.0612,238,-0.2309,388,0.56025,107,-1.4532
ENSG00000090621,PABPC4,122,1.04916,56,-0.2261,60,-0.1405,72,0.21187,31,-1.1158,53,-0.3295,52,-0.3592
ENSG00000116983,HPCAL4,254,-0.1189,278,0.02422,205,-0.5083,326,0.37286,229,-0.2873,296,0.12370,295,0.12142
ENSG00000084072,PPIE,31,-0.0988,29,-0.2115,34,0.06438,32,-0.0342,42,0.41196,30,-0.1280,31,-0.0805
ENSG00000168389,MFSD2A,27,1.39594,6,-1.0035,12,0.02518,12,0.11515,7,-0.6533,12,0.05042,3,-1.7380
ENSG00000131236,CAP1,129,-0.0542,136,0.03355,82,-0.8297,109,-0.3939,198,0.65043,213,0.76872,166,0.35319
ENSG00000131238,PPT1,81,-0.5201,133,0.26222,89,-0.4201,92,-0.4100,144,0.39486,135,0.28678,184,0.80285
ENSG00000117000,RLF,39,0.59736,12,-1.2160,10,-1.5445,40,0.85691,31,0.24282,22,-0.3499,26,-0.0305
ENSG00000259943,AL050341.2,11,-0.1135,19,0.77848,8,-0.6052,7,-0.8279,18,0.72634,9,-0.3692,21,0.94956
ENSG00000084073,ZMPSTE24,40,0.28075,36,0.14708,30,-0.1595,28,-0.3390,41,0.32634,31,-0.1293,40,0.31000
ENSG00000049089,COL9A2,50,2.82147,12,0.10591,9,-0.3860,7,-0.8231,3,-1.7934,4,-1.3779,2,-2.0776
ENSG00000084070,SMAP2,66,-1.1071,100,-0.4818,102,-0.4835,161,0.36982,195,0.59976,150,0.17154,154,0.20897
ENSG00000117016,RIMS3,51,-1.8878,138,-0.3901,237,0.54976,161,-0.1887,221,0.36287,205,0.23684,196,0.16408
ENSG00000066136,NFYC,21,-0.4907,17,-0.8472,29,-0.0009,30,0.01139,39,0.44430,40,0.49705,29,0.00180
ENSG00000179862,CITED4,5,-0.7012,11,0.43829,10,0.26581,4,-1.1578,8,-0.0773,9,0.18166,18,1.22114
ENSG00000171793,CTPS1,11,-0.0866,5,-1.0736,6,-1.0372,11,-0.1546,18,0.71120,23,1.12891,14,0.28400
ENSG00000010803,SCMH1,4,-1.1588,14,0.52327,9,-0.1914,9,-0.2470,6,-0.6190,23,1.38679,7,-0.4059
ENSG00000127124,HIVEP3,14,-0.6367,13,-0.7728,21,-0.0174,32,0.85348,18,-0.2892,19,-0.2128,14,-0.6314
ENSG00000198815,FOXJ3,30,-0.7537,24,-1.0624,42,-0.2828,50,0.05604,67,0.52265,77,0.74299,56,0.21911
ENSG00000177181,RIMKLA,6,-2.7836,39,-0.0164,57,0.71385,36,-0.1832,77,1.12494,28,-0.5194,21,-0.9802
ENSG00000127125,PPCS,39,-0.6853,70,0.25745,49,-0.3576,56,-0.1344,79,0.43617,53,-0.1933,93,0.72116
ENSG00000186409,CCDC30,83,0.91925,47,-0.0282,32,-0.6704,54,0.26842,46,-0.0512,39,-0.3194,35,-0.4905
ENSG00000171960,PPIH,9,-0.6300,9,-0.6132,9,-0.7926,18,0.55129,7,-1.0644,30,1.21961,14,-0.0421
ENSG00000065978,YBX1,144,0.73970,190,1.22446,83,-0.1897,51,-1.0825,31,-1.6340,152,0.83190,82,-0.1750
ENSG00000164008,C1orf50,17,0.00880,18,0.10007,14,-0.3415,17,0.03538,14,-0.3183,11,-0.6278,30,0.92455
ENSG00000177868,SVBP,35,-0.2573,51,0.32808,40,-0.0842,39,-0.1298,27,-0.6747,38,-0.1609,69,0.82866
ENSG00000117394,SLC2A1,54,0.67246,41,0.22032,50,0.62273,21,-0.9736,25,-0.5744,48,0.47453,27,-0.4612
ENSG00000117395,EBNA1BP2,39,-1.0813,76,-0.0475,76,-0.0637,51,-0.8056,138,0.92773,65,-0.3062,163,1.22486
ENSG00000066322,ELOVL1,50,2.93867,11,0.09489,8,-0.4374,2,-2.2609,7,-0.5576,4,-1.2617,8,-0.3242
ENSG00000159479,MED8,17,-0.2065,11,-0.8757,24,0.42401,15,-0.5223,22,0.22192,18,-0.1307,32,0.85386
ENSG00000198198,SZT2,19,0.60758,6,-1.0213,8,-0.6937,18,0.71257,10,-0.3346,14,0.13817,8,-0.6308
ENSG00000178922,HYI,20,0.69972,21,0.75482,10,-0.3818,8,-0.8667,8,-0.7335,29,1.33772,7,-0.9038
ENSG00000142949,PTPRF,58,-0.1445,83,0.44427,55,-0.2430,39,-0.8915,86,0.49194,75,0.27417,103,0.79560
ENSG00000066135,KDM4A,13,-0.4455,15,-0.2674,9,-1.2075,21,0.27303,20,0.19501,35,1.06834,18,-0.0098
ENSG00000126091,ST3GAL3,24,-0.3407,14,-1.1233,33,0.20405,35,0.36008,27,-0.1816,27,-0.1618,34,0.19417
ENSG00000117408,IPO13,92,1.07386,53,0.13495,34,-0.6161,46,-0.1068,41,-0.2630,49,0.01984,44,-0.1538
ENSG00000132768,DPH2,8,-0.5973,7,-0.7473,9,-0.3872,8,-0.5675,20,0.96418,16,0.58922,19,0.81313
ENSG00000117410,ATP6V0B,133,-1.1542,164,-0.8311,259,-0.1420,249,-0.2339,462,0.82812,319,0.20873,458,0.81297
ENSG00000117411,B4GALT2,65,0.37024,49,-0.0928,63,0.36775,46,-0.2431,32,-0.7291,70,0.48650,38,-0.5010
ENSG00000159214,CCDC24,7,-1.0534,17,0.13049,23,0.79675,11,-0.6731,18,0.26364,11,-0.5539,21,0.52771
ENSG00000178028,DMAP1,40,-0.1171,26,-0.7993,40,-0.1250,36,-0.3486,55,0.40031,81,1.05993,40,-0.1196
ENSG00000117419,ERI3,124,0.20129,119,0.13379,111,0.02464,101,-0.1594,135,0.34719,84,-0.4109,106,-0.0481
ENSG00000187147,RNF220,82,-0.3917,67,-0.6929,137,0.49461,116,0.20595,92,-0.2180,95,-0.1574,93,-0.1940
ENSG00000142937,RPS8,1261,0.18490,1834,0.80982,1113,-0.0193,1159,0.06259,565,-1.0708,705,-0.7321,1179,0.07608
ENSG00000070785,EIF2B3,11,-1.0425,12,-1.0283,21,-0.1563,21,-0.1704,40,0.91456,29,0.36402,32,0.54947
ENSG00000126107,HECTD3,6,-0.6090,5,-0.8893,11,0.26188,9,-0.0789,16,0.81360,10,0.04654,9,-0.1692
ENSG00000126088,UROD,57,-0.4268,67,-0.1985,78,0.06191,70,-0.1481,75,-0.0056,77,0.02879,112,0.64566
ENSG00000132763,MMACHC,17,0.91301,12,0.32510,2,-2.0612,13,0.69797,16,0.83535,3,-1.6250,3,-1.4944
ENSG00000117450,PRDX1,242,-0.0833,438,0.89757,202,-0.4056,246,-0.0737,231,-0.1552,217,-0.2552,279,0.14695
ENSG00000117448,AKR1A1,36,-0.1637,39,-0.0292,38,-0.0690,35,-0.2551,43,0.10963,44,0.15312,55,0.52544
ENSG00000132780,NASP,186,2.07788,37,-0.7152,43,-0.5329,39,-0.7460,38,-0.6401,68,0.24529,48,-0.2860
ENSG00000159592,GPBP1L1,42,0.49616,32,0.06772,24,-0.4525,27,-0.2457,31,-0.0027,46,0.63013,29,-0.1040
ENSG00000159596,TMEM69,8,-0.7039,10,-0.4609,14,0.07474,12,-0.1534,26,1.09479,10,-0.4379,14,0.11307
ENSG00000086015,MAST2,15,-0.5259,15,-0.5344,33,0.80361,15,-0.6688,26,0.31014,23,0.06943,25,0.23277
ENSG00000117461,PIK3R3,17,-0.9398,29,-0.1734,24,-0.4721,40,0.48318,30,-0.0873,58,0.98670,17,-0.9867
ENSG00000085998,POMGNT1,42,-0.1590,36,-0.4314,52,0.17142,45,-0.0654,59,0.36115,50,0.09445,43,-0.1298
ENSG00000132128,LRRC41,23,-0.5170,32,-0.0220,35,0.13922,30,-0.1243,40,0.32953,30,-0.1179,38,0.23744
ENSG00000173660,UQCRH,172,-1.6405,440,-0.2085,673,0.55123,463,-0.1607,544,0.12934,424,-0.2673,701,0.54797
ENSG00000117481,NSUN4,15,0.43570,8,-0.4687,18,0.84480,6,-1.0357,19,0.75694,8,-0.6330,10,-0.2158
ENSG00000117480,FAAH,30,0.44092,20,-0.2297,24,0.11317,18,-0.4974,19,-0.3139,34,0.64639,24,0.10060
ENSG00000079277,MKNK1,31,0.53383,20,-0.2007,23,0.07445,14,-0.8737,15,-0.5650,36,0.79806,32,0.59333
ENSG00000123472,ATPAF1,100,-0.4054,152,0.26189,137,0.10742,129,-0.0080,124,-0.0648,129,-0.0022,127,-0.0300
ENSG00000159658,EFCAB14,144,1.31934,106,0.77962,58,-0.2186,52,-0.4593,37,-0.8999,52,-0.3913,49,-0.4764
ENSG00000186377,CYP4X1,4,-1.8695,4,-1.9127,24,0.87222,10,-0.7501,24,0.78991,16,0.14523,23,0.71477
ENSG00000162368,CMPK1,109,-0.2502,103,-0.3311,146,0.25537,123,-0.0625,163,0.39650,118,-0.1170,117,-0.1316
ENSG00000132122,SPATA6,29,1.91820,14,0.64954,3,-1.8797,5,-1.1602,4,-1.1259,20,1.20241,7,-0.3686
ENSG00000186094,AGBL4,3,-2.0596,3,-1.8520,9,-0.5017,13,0.10149,18,0.59975,23,1.06882,18,0.62158
ENSG00000162373,BEND5,14,-1.3494,14,-1.2773,51,0.78783,28,-0.3744,70,1.23087,10,-1.7887,43,0.38147
ENSG00000162374,ELAVL4,36,-2.4444,80,-1.2737,189,0.05469,234,0.52736,332,0.98587,151,-0.3140,157,-0.2457
ENSG00000185104,FAF1,27,-0.6274,34,-0.2597,32,-0.4030,44,0.18002,58,0.60924,38,-0.1042,50,0.34306
ENSG00000123091,RNF11,208,-1.0737,276,-0.6438,485,0.28159,471,0.26324,410,-0.0246,383,-0.1343,501,0.30034
ENSG00000085832,EPS15,152,-0.6906,198,-0.2819,223,-0.1018,323,0.69887,247,0.07377,163,-0.5804,186,-0.3777
ENSG00000117859,OSBPL9,43,0.99867,25,0.09684,19,-0.3537,18,-0.4699,22,-0.0887,41,0.93322,10,-1.3221
ENSG00000078618,NRDC,126,0.16099,67,-0.8197,67,-0.8997,146,0.54019,154,0.48224,105,-0.1322,116,0.02813
ENSG00000169213,RAB3B,55,-0.7737,40,-1.2606,51,-0.9517,165,1.51556,77,-0.2428,65,-0.5172,64,-0.5246
ENSG00000117862,TXNDC12,26,-0.2457,42,0.48674,18,-0.8646,27,-0.2467,32,0.04142,52,0.85833,38,0.33925
ENSG00000134717,BTF3L4,33,-1.0159,39,-0.7326,47,-0.5185,81,0.53974,67,0.10478,61,-0.0618,95,0.66573
ENSG00000157077,ZFYVE9,31,-0.7805,19,-1.5227,45,-0.2165,69,0.65312,70,0.50657,36,-0.5448,59,0.22931
ENSG00000134748,PRPF38A,67,0.78386,40,-0.0589,29,-0.6123,50,0.38415,19,-1.2140,39,-0.0858,43,0.05231
ENSG00000134744,TUT4,140,1.43141,43,-0.5390,32,-1.0502,71,0.33820,31,-1.0059,68,0.18329,45,-0.4584
ENSG00000162377,COA7,17,-0.6084,12,-1.1397,22,-0.2837,36,0.76541,25,-0.0225,24,-0.0894,25,-0.0150
ENSG00000162378,ZYG11B,79,-0.8976,91,-0.6846,130,-0.1396,171,0.43113,190,0.49325,148,0.08795,122,-0.2215
ENSG00000121310,ECHDC2,28,1.22974,16,0.34204,19,0.69808,5,-1.5858,3,-2.1742,24,0.98370,7,-1.0133
ENSG00000116171,SCP2,90,-0.0312,100,0.13904,74,-0.3889,85,-0.1518,90,-0.0298,128,0.54590,107,0.24715
ENSG00000162384,CZIB,34,-0.6238,42,-0.3000,44,-0.2799,55,0.12522,41,-0.3447,57,0.16569,87,0.87627
ENSG00000162385,MAGOH,17,-0.2284,26,0.42734,19,-0.1020,8,-1.5789,24,0.28048,25,0.38283,45,1.37356
ENSG00000157193,LRP8,28,-0.3806,17,-1.1538,28,-0.4153,50,0.70769,26,-0.5336,49,0.50239,35,-0.0500
ENSG00000058804,NDC1,12,0.46018,1,-2.9193,10,0.06405,6,-0.7118,12,0.41437,10,0.14609,19,1.16881
ENSG00000058799,YIPF1,6,-1.3399,15,0.01010,14,-0.1461,10,-0.6980,41,1.68299,10,-0.5749,20,0.44903
ENSG00000081870,HSPB11,24,-0.3257,33,0.15504,23,-0.4389,28,-0.1629,28,-0.0827,37,0.33704,48,0.75498
ENSG00000116209,TMEM59,119,-0.3375,171,0.23194,108,-0.5410,136,-0.1655,187,0.38314,217,0.62751,159,0.11760
ENSG00000116205,TCEANC2,21,1.20524,6,-0.6503,11,0.21963,8,-0.3147,7,-0.5993,10,-0.0316,8,-0.3181
ENSG00000116221,MRPL37,26,-0.8682,28,-0.7418,58,0.45502,36,-0.4552,61,0.46599,47,0.06035,68,0.66803
ENSG00000157216,SSBP3,103,-1.1195,117,-0.9250,239,0.21427,316,0.90859,182,-0.2426,190,-0.1806,107,-1.0695
ENSG00000243725,TTC4,21,-0.0348,18,-0.2770,18,-0.2364,19,-0.2280,20,-0.1173,31,0.63891,29,0.48774
ENSG00000116133,DHCR24,78,-0.7277,51,-1.3838,124,-0.0124,125,0.00198,284,1.39877,103,-0.2994,110,-0.2039
ENSG00000162402,USP24,34,0.02584,24,-0.4955,29,-0.2355,32,-0.0868,38,0.21187,47,0.57192,35,0.10734
ENSG00000162407,PLPP3,255,1.06524,436,2.09590,51,-1.6102,73,-1.1446,28,-2.3583,264,1.12639,47,-1.6217
ENSG00000162409,PRKAA2,28,-0.9175,22,-1.2836,35,-0.5989,49,-0.0497,68,0.50555,101,1.18290,64,0.40977
ENSG00000162601,MYSM1,63,0.44473,23,-1.1367,25,-1.0994,49,0.05054,68,0.55861,66,0.52024,63,0.43449
ENSG00000177606,JUN,127,1.27132,42,-0.5397,17,-2.0092,21,-1.8397,50,-0.2922,149,1.57276,132,1.34826
ENSG00000172456,FGGY,8,-0.2417,11,0.21161,9,-0.0766,9,-0.0666,2,-2.0320,16,0.84189,12,0.36974
ENSG00000134709,HOOK1,10,-2.2818,17,-1.6051,24,-1.1700,70,0.81776,54,0.16856,71,0.63421,75,0.71210
ENSG00000162599,NFIA,532,1.83202,261,0.53785,105,-0.9761,185,-0.0229,71,-1.4940,183,-0.0351,60,-1.7289
ENSG00000162604,TM2D1,34,-0.3239,44,0.06021,32,-0.4852,34,-0.4379,43,0.04632,70,0.84210,65,0.70959
ENSG00000162607,USP1,73,0.60650,52,0.04675,31,-0.8338,52,0.05349,51,0.02071,53,0.08400,58,0.22359
ENSG00000116641,DOCK7,59,1.01754,46,0.58643,23,-0.5277,27,-0.2923,23,-0.5295,32,0.03033,30,-0.1161
ENSG00000125703,ATG4C,59,1.95890,14,-0.4648,17,-0.2177,16,-0.3067,23,0.26806,4,-2.1527,9,-1.1656
ENSG00000142856,ITGB3BP,17,0.80721,9,-0.1340,10,-0.1252,6,-1.0270,12,0.25607,12,0.24715,16,0.68307
ENSG00000203965,EFCAB7,12,0.25468,4,-1.2428,9,-0.2586,8,-0.3343,16,0.76209,10,-0.0366,16,0.72624
ENSG00000079739,PGM1,45,0.12580,71,0.87780,53,0.41963,24,-1.0484,42,0.00300,38,-0.1436,46,0.13140
ENSG00000158966,CACHD1,20,0.05019,28,0.61123,11,-0.9075,18,-0.0630,17,-0.1301,25,0.44251,23,0.29361
ENSG00000162437,RAVER2,17,0.10401,14,-0.1507,14,-0.1658,14,-0.2212,10,-0.6924,25,0.70343,21,0.47462
ENSG00000162434,JAK1,106,0.45292,54,-0.6063,71,-0.2203,82,0.04300,118,0.63659,66,-0.3141,70,-0.2097
ENSG00000162433,AK4,72,0.16742,77,0.27437,62,-0.0644,76,0.35123,34,-1.0034,64,-0.0097,47,-0.5121
ENSG00000116675,DNAJC6,159,-1.2404,181,-1.0452,323,-0.1685,449,0.51052,521,0.62706,333,-0.1029,365,0.04306
ENSG00000213625,LEPROT,73,1.34690,63,1.10215,21,-0.7674,19,-1.0425,11,-1.6425,51,0.73788,31,-0.0640
ENSG00000184588,PDE4B,75,0.53351,43,-0.3474,49,-0.1667,53,-0.0346,56,0.06537,46,-0.2574,62,0.22307
ENSG00000118473,SGIP1,80,-0.9446,115,-0.3822,84,-0.9381,211,0.81950,162,0.16182,173,0.27017,135,-0.1314
ENSG00000152763,WDR78,16,0.68949,10,-0.0784,7,-0.6862,11,0.16637,13,0.41154,7,-0.5445,10,-0.0980
ENSG00000198160,MIER1,119,0.98230,55,-0.2880,41,-0.8224,76,0.29469,60,-0.1460,58,-0.1990,58,-0.1915
ENSG00000142864,SERBP1,244,0.35830,194,-0.0117,151,-0.4529,190,-0.0613,212,0.12637,218,0.17292,217,0.16819
ENSG00000116717,GADD45A,44,0.41282,24,-0.5056,30,-0.2411,46,0.64456,32,-0.0945,34,0.01491,9,-1.9692
ENSG00000172380,GNG12,63,2.01170,44,1.33367,12,-0.8591,10,-1.3035,6,-1.7101,28,0.52986,6,-1.7659
ENSG00000116729,WLS,103,0.75336,125,1.09023,42,-0.7362,58,-0.2253,22,-1.6369,99,0.69069,42,-0.6615
ENSG00000033122,LRRC7,27,-1.5700,39,-1.0590,59,-0.4682,109,0.79241,96,0.36233,71,-0.1280,90,0.25317
ENSG00000066557,LRRC40,14,-0.8371,19,-0.4468,8,-1.7243,30,0.41306,31,0.35651,46,0.98013,32,0.40303
ENSG00000116754,SRSF11,428,1.37030,116,-0.7824,117,-0.8369,185,-0.0748,169,-0.2029,258,0.48296,157,-0.3202
ENSG00000118454,ANKRD13C,33,-0.2424,23,-0.7785,29,-0.4743,44,0.26270,42,0.14716,53,0.52970,44,0.20368
ENSG00000132485,ZRANB2,217,0.68892,87,-0.7759,86,-0.8626,135,-0.1099,173,0.31061,210,0.63233,163,0.21176
ENSG00000172260,NEGR1,174,-1.1846,118,-1.7710,246,-0.7193,527,0.77053,571,0.69663,362,-0.0542,443,0.27409
ENSG00000178965,ERICH3,65,-0.5868,26,-1.9256,57,-0.8440,130,0.71678,101,0.12069,128,0.49835,116,0.34585
