Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to5,Feature log2 fold change topic 2to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000117450,PRDX1,749,1.92353,227,-0.4268,135,-1.0762,151,-0.9009,186,-0.5758
ENSG00000117448,AKR1A1,41,0.13387,45,0.58475,25,-0.6242,18,-1.0936,35,-0.1089
ENSG00000132780,NASP,69,-0.0855,52,-0.8440,144,1.20032,70,-0.0640,91,0.37388
ENSG00000159592,GPBP1L1,35,-0.2409,49,0.60525,37,-0.1634,19,-1.1502,37,-0.1340
ENSG00000086015,MAST2,31,0.13698,33,0.44856,20,-0.5254,19,-0.5956,25,-0.2020
ENSG00000117461,PIK3R3,58,0.34325,36,-0.6677,54,0.24008,46,-0.0321,73,0.74634
ENSG00000085998,POMGNT1,48,-0.1976,58,0.22401,59,0.15354,39,-0.5073,53,-0.0392
ENSG00000132128,LRRC41,27,-0.4659,44,0.62305,22,-0.7680,27,-0.4791,37,0.05970
ENSG00000173660,UQCRH,337,-0.1182,472,0.90292,132,-1.5794,233,-0.7043,306,-0.2701
ENSG00000117481,NSUN4,9,-1.4011,23,0.08514,37,0.86007,24,0.15784,16,-0.5206
ENSG00000117480,FAAH,14,-1.0506,32,0.48569,27,-0.0257,22,-0.2917,27,-0.0060
ENSG00000079277,MKNK1,15,-0.7396,28,0.50311,46,1.14903,10,-1.2336,7,-1.8938
ENSG00000123472,ATPAF1,165,0.35013,145,0.23766,85,-0.7143,98,-0.4969,142,0.10075
ENSG00000159658,EFCAB14,184,1.51234,46,-1.2808,89,0.19965,73,-0.1294,103,0.44114
ENSG00000162368,CMPK1,152,0.05787,170,0.46697,86,-0.8523,113,-0.4240,142,-0.0566
ENSG00000162373,BEND5,12,-1.7433,40,0.21089,15,-1.3976,42,0.17234,70,1.08445
ENSG00000162374,ELAVL4,66,-2.2810,340,0.50589,216,-0.4736,439,0.70674,237,-0.3258
ENSG00000185104,FAF1,35,-0.0464,45,0.69626,20,-0.9337,42,0.23018,13,-1.5339
ENSG00000123091,RNF11,261,-0.9183,593,0.81206,258,-0.9356,405,-0.2282,426,-0.1450
ENSG00000085832,EPS15,122,-0.8428,220,0.17385,193,-0.1202,167,-0.3499,297,0.61172
ENSG00000117859,OSBPL9,32,0.65344,13,-1.1637,62,1.93412,7,-1.6771,19,-0.1794
ENSG00000078618,NRDC,74,-0.7644,116,-0.0845,108,-0.1663,184,0.73216,127,0.09476
ENSG00000169213,RAB3B,9,-2.9535,46,-0.9288,90,0.48802,86,0.41666,167,1.65595
ENSG00000117862,TXNDC12,45,0.59200,33,0.12627,33,0.07148,30,-0.0771,13,-1.4055
ENSG00000134717,BTF3L4,51,-0.1595,69,0.65575,44,-0.3799,31,-0.9498,48,-0.2521
ENSG00000157077,ZFYVE9,36,-0.6151,45,-0.3874,67,0.39637,87,0.86194,49,-0.1080
ENSG00000134748,PRPF38A,101,1.03320,40,-0.8220,83,0.68452,51,-0.1259,49,-0.2089
ENSG00000134744,TUT4,79,-0.1030,40,-1.6840,281,2.30238,78,-0.1272,79,-0.1195
ENSG00000162377,COA7,21,-0.6037,29,-0.1826,36,0.25826,24,-0.3941,49,0.82269
ENSG00000162378,ZYG11B,86,-1.4458,230,0.18616,184,-0.2594,272,0.39033,265,0.34549
ENSG00000116171,SCP2,140,0.67633,93,-0.0408,77,-0.3293,95,0.00951,70,-0.4714
ENSG00000162384,CZIB,69,1.06656,39,0.10665,24,-0.6727,19,-1.0663,31,-0.2822
ENSG00000162385,MAGOH,16,-0.1548,22,0.66446,10,-0.8408,13,-0.4455,15,-0.2946
ENSG00000157193,LRP8,27,-0.8257,51,0.35312,66,0.65261,30,-0.6571,35,-0.3937
ENSG00000058799,YIPF1,12,-0.5972,23,0.75427,16,-0.1776,21,0.23152,4,-2.2008
ENSG00000081870,HSPB11,28,0.47838,28,1.03380,11,-1.0355,8,-1.4993,8,-1.4741
ENSG00000116209,TMEM59,178,0.53256,151,0.46532,105,-0.3472,68,-1.0300,86,-0.6686
ENSG00000116221,MRPL37,48,-0.2740,68,0.55957,41,-0.5141,54,-0.0838,40,-0.5507
ENSG00000157216,SSBP3,171,-0.8986,311,0.10171,284,-0.0959,297,-0.0192,409,0.51729
ENSG00000243725,TTC4,21,-0.2249,19,-0.5181,44,1.04335,27,0.21670,21,-0.2077
ENSG00000116133,DHCR24,93,-1.3190,251,0.47714,121,-0.9133,348,0.82134,158,-0.4982
ENSG00000162402,USP24,34,-0.1962,36,-0.1104,40,0.10320,34,-0.1833,50,0.45212
ENSG00000162407,PLPP3,736,3.14351,57,-2.2349,199,0.31287,35,-2.3531,117,-0.5501
ENSG00000162409,PRKAA2,36,-1.0120,71,0.06454,102,0.65730,97,0.57051,35,-1.0685
ENSG00000173406,DAB1,21,0.30456,19,0.25389,16,-0.1792,21,0.29584,6,-1.6033
ENSG00000162601,MYSM1,25,-1.3214,48,-0.5754,128,1.35310,92,0.74457,40,-0.6424
ENSG00000177606,JUN,68,-1.1006,138,0.04846,161,0.28858,187,0.54211,118,-0.2329
ENSG00000134709,HOOK1,12,-2.3485,58,0.06252,80,0.58809,80,0.58075,49,-0.2230
ENSG00000162599,NFIA,493,1.47379,88,-1.9730,402,1.07453,135,-0.7627,354,0.84302
ENSG00000162604,TM2D1,55,0.06713,58,0.23721,59,0.17449,50,-0.1132,31,-0.8527
ENSG00000162607,USP1,68,0.00504,49,-0.8310,94,0.54051,95,0.55801,92,0.50908
ENSG00000116641,DOCK7,85,1.60043,22,-1.0869,69,1.19522,14,-1.4190,22,-0.7072
ENSG00000125703,ATG4C,26,0.59390,16,-0.3040,29,0.75377,17,-0.1228,9,-1.0387
ENSG00000079739,PGM1,96,1.97188,30,-0.2563,20,-0.7981,18,-0.9842,11,-1.7080
ENSG00000158966,CACHD1,48,1.81233,15,-0.4949,9,-1.0629,6,-1.5489,20,0.19176
ENSG00000162437,RAVER2,39,1.49274,15,-0.2261,16,-0.1260,11,-0.6248,7,-1.3865
ENSG00000162434,JAK1,100,-0.0514,85,-0.5314,156,0.70288,114,0.16109,119,0.23007
ENSG00000162433,AK4,123,0.93757,64,-0.2899,57,-0.3584,62,-0.2323,72,0.02056
ENSG00000116675,DNAJC6,135,-1.6231,458,0.57506,249,-0.6876,431,0.19685,414,0.12952
ENSG00000213625,LEPROT,141,2.36473,25,-1.1963,37,-0.1857,18,-1.2793,35,-0.2820
ENSG00000184588,PDE4B,84,0.12472,80,0.08755,91,0.25664,77,-0.0157,50,-0.7071
ENSG00000118473,SGIP1,61,-1.2191,120,-0.2701,186,0.57101,199,0.69683,133,0.01001
ENSG00000198160,MIER1,66,-0.2558,48,-1.1440,134,0.96138,123,0.80554,101,0.45953
ENSG00000142864,SERBP1,326,0.33646,184,-0.9234,295,0.17149,378,0.59366,397,0.67775
ENSG00000116717,GADD45A,34,0.20440,23,-0.6908,48,0.77995,28,-0.1134,39,0.44195
ENSG00000172380,GNG12,105,3.48646,7,-2.2041,7,-1.6415,9,-1.2022,17,-0.3012
ENSG00000116729,WLS,176,1.99968,42,-0.8764,68,0.20938,28,-1.2139,40,-0.6391
ENSG00000033122,LRRC7,32,-1.3514,76,0.02069,110,0.65253,91,0.32441,65,-0.2344
ENSG00000066557,LRRC40,16,-0.5606,28,0.57966,20,-0.2929,24,0.00446,15,-0.6618
ENSG00000116754,SRSF11,167,-0.6496,189,-0.7161,656,1.76636,241,-0.0636,182,-0.5156
ENSG00000118454,ANKRD13C,25,-0.8119,46,0.27506,56,0.50232,38,-0.1350,31,-0.4646
ENSG00000132485,ZRANB2,153,-0.2236,150,-0.4229,281,0.80945,240,0.52646,130,-0.4806
ENSG00000172260,NEGR1,79,-3.0080,606,0.19023,440,-0.4170,986,0.95318,620,0.14384
ENSG00000178965,ERICH3,17,-3.4338,137,-0.4620,162,-0.0113,367,1.45040,211,0.43016
ENSG00000162623,TYW3,39,-0.7984,62,-0.1500,85,0.44683,89,0.53790,60,-0.1323
ENSG00000117054,ACADM,68,0.34396,57,0.10577,43,-0.4065,42,-0.4393,60,0.13484
ENSG00000137955,RABGGTB,58,0.38627,54,0.51346,31,-0.5981,27,-0.7992,34,-0.4867
ENSG00000117069,ST6GALNAC5,14,-2.0147,79,1.47451,32,-0.8121,45,-0.2783,21,-1.4447
ENSG00000142892,PIGK,23,-0.4465,39,0.73792,26,-0.2801,27,-0.2085,16,-1.0467
ENSG00000154027,AK5,75,-2.4622,449,0.62193,264,-0.5493,538,0.63243,292,-0.3891
ENSG00000036549,AC118549.1,30,-0.1811,29,-0.4355,53,0.75004,38,0.19121,35,0.05285
ENSG00000077254,USP33,56,-1.4701,156,0.27514,191,0.48937,173,0.31952,97,-0.6194
ENSG00000180488,MIGA1,78,-1.1911,187,0.35691,164,-0.0231,178,0.10956,164,-0.0294
ENSG00000162613,FUBP1,65,-0.2821,66,-0.4076,81,0.07878,104,0.50461,102,0.47244
ENSG00000162616,DNAJB4,36,-0.1648,34,-0.4437,49,0.35590,54,0.50248,45,0.19296
ENSG00000117114,ADGRL2,11,-1.6684,42,0.69637,43,0.41011,37,0.17068,11,-1.7574
ENSG00000137941,TTLL7,149,-1.1326,204,-0.9981,567,1.07718,473,0.74350,442,0.62554
ENSG00000142875,PRKACB,262,-0.8554,548,0.65486,362,-0.3459,455,0.02586,312,-0.5799
ENSG00000117133,RPF1,39,0.35214,34,0.21294,31,-0.0131,23,-0.4830,23,-0.4922
ENSG00000174021,GNG5,88,2.47161,19,-0.6543,12,-1.0790,4,-2.5326,16,-0.6780
ENSG00000117155,SSX2IP,72,-1.8126,250,0.22466,210,-0.1665,403,0.95201,172,-0.4848
ENSG00000162642,C1orf52,40,-0.4470,55,0.09974,56,0.08136,67,0.38414,42,-0.3718
ENSG00000153904,DDAH1,419,0.85831,276,0.24326,117,-1.2232,162,-0.7193,234,-0.1404
ENSG00000117174,ZNHIT6,41,-0.6075,45,-0.7680,106,0.97140,70,0.24746,88,0.62458
ENSG00000122417,ODF2L,44,-1.0833,61,-0.9138,225,1.70604,120,0.52146,72,-0.3303
ENSG00000097033,SH3GLB1,86,0.94737,40,-0.5745,62,0.39046,53,0.11005,36,-0.5133
ENSG00000183291,SELENOF,150,0.84184,101,0.28972,73,-0.3584,70,-0.4374,37,-1.4276
ENSG00000153936,HS2ST1,56,0.32038,51,0.28759,36,-0.3794,31,-0.6148,42,-0.1413
ENSG00000143013,LMO4,231,-2.4566,1245,0.26251,963,-0.2771,1759,0.73999,1198,0.07979
ENSG00000065243,PKN2,61,0.57313,27,-1.1249,92,1.31401,51,0.27613,35,-0.3503
ENSG00000137947,GTF2B,23,0.40879,21,0.41784,19,0.10843,13,-0.5508,6,-1.5549
ENSG00000213516,RBMXL1,33,-0.0246,27,-0.4861,39,0.28047,42,0.38217,41,0.36607
ENSG00000197147,LRRC8B,50,-1.9108,207,0.56392,136,-0.3899,224,0.43401,148,-0.2563
ENSG00000171492,LRRC8D,25,-0.9166,43,-0.1547,61,0.50636,67,0.64733,38,-0.2856
ENSG00000162664,ZNF326,67,-0.1241,46,-1.0793,143,1.20787,64,-0.1896,117,0.83828
ENSG00000233593,LINC02609,13,-1.0002,36,1.19326,16,-0.7689,9,-1.5667,23,-0.1474
ENSG00000122482,ZNF644,75,-0.2458,57,-1.0344,199,1.47736,105,0.31278,90,0.05398
ENSG00000172031,EPHX4,11,-1.5639,43,1.48195,32,0.16241,15,-1.0665,3,-3.1499
ENSG00000189195,BTBD8,144,-1.5329,362,-0.1679,516,0.49710,675,0.97713,291,-0.4490
ENSG00000174842,GLMN,14,-0.4212,19,0.00565,24,0.39415,17,-0.1710,20,0.08964
ENSG00000122484,RPAP2,46,-1.3499,72,-1.0443,230,1.30264,181,0.85184,136,0.35888
ENSG00000067208,EVI5,95,-0.1136,73,-0.8240,157,0.74802,124,0.33591,143,0.58165
ENSG00000122406,RPL5,801,0.79764,503,-0.0037,339,-0.6330,297,-0.8436,578,0.23163
ENSG00000154511,DIPK1A,37,0.12147,35,0.03758,23,-0.6632,42,0.30655,35,0.01433
ENSG00000143033,MTF2,33,-0.4214,32,-0.6977,116,1.83739,45,0.07413,18,-1.3372
ENSG00000117500,TMED5,73,1.68894,23,-0.5778,36,0.39585,9,-1.6831,19,-0.6650
ENSG00000117505,DR1,39,-0.7088,66,0.28016,46,-0.4338,79,0.45500,54,-0.1821
ENSG00000137942,FNBP1L,42,0.72519,19,-0.8767,36,0.45153,21,-0.3980,43,0.76309
ENSG00000067334,DNTTIP2,71,-0.4923,67,-0.9143,128,0.47883,161,0.87685,145,0.69000
ENSG00000023909,GCLM,33,-0.0833,35,-0.0462,28,-0.3605,47,0.48714,34,-0.0368
ENSG00000137962,ARHGAP29,29,-0.6231,29,-0.9677,103,1.52824,47,0.10732,53,0.32310
ENSG00000117528,ABCD3,74,0.85495,38,-0.4569,33,-0.4709,47,0.06837,54,0.29894
ENSG00000117525,F3,274,3.92019,18,-2.1083,34,-0.6004,1,-4.9979,15,-1.8796
ENSG00000117519,CNN3,359,2.80307,53,-1.2610,67,-0.4550,34,-1.4930,45,-1.0710
ENSG00000152078,TLCD4,73,0.06508,74,0.17547,55,-0.3952,72,0.04636,63,-0.1641
ENSG00000117569,PTBP2,41,-0.5770,74,0.76560,49,-0.3010,46,-0.3852,38,-0.7069
ENSG00000117598,PLPPR5,14,-0.9633,30,0.53536,32,0.37347,30,0.25237,7,-1.8379
ENSG00000117600,PLPPR4,40,-1.3825,131,1.09212,66,-0.6006,93,-0.0591,46,-1.1452
ENSG00000162688,AGL,89,1.04328,37,-0.7215,83,0.91323,32,-0.6631,39,-0.3577
ENSG00000117620,SLC35A3,19,-0.5850,23,-0.4713,75,1.84129,21,-0.3963,12,-1.2272
ENSG00000156875,MFSD14A,31,-0.1868,43,0.65636,26,-0.4721,23,-0.6635,28,-0.3533
ENSG00000137992,DBT,57,-0.3341,59,-0.4533,108,0.73589,58,-0.3134,101,0.62786
ENSG00000224616,RTCA-AS1,32,0.36439,12,-1.7039,90,2.40857,17,-0.6814,20,-0.4166
ENSG00000137996,RTCA,23,-0.6618,44,0.71743,34,-0.0656,31,-0.2067,18,-1.0366
ENSG00000162694,EXTL2,23,-1.4624,66,0.36545,65,0.17368,66,0.19685,50,-0.2349
ENSG00000170989,S1PR1,113,2.40759,23,-0.8683,36,0.16788,8,-2.0824,11,-1.6343
ENSG00000118733,OLFM3,10,-3.0383,90,0.63494,53,-0.5142,127,0.93430,41,-0.9412
ENSG00000185946,RNPC3,74,-0.4790,50,-1.5663,330,2.28033,101,0.01427,95,-0.0830
ENSG00000162631,NTNG1,9,-1.6468,36,0.98386,21,-0.4110,29,0.09688,13,-1.0959
ENSG00000162636,FAM102B,13,-2.4372,84,0.74334,42,-0.7337,92,0.53515,52,-0.4006
ENSG00000162639,HENMT1,8,-1.5481,29,0.62541,10,-1.2369,33,0.55168,22,-0.1166
ENSG00000134186,PRPF38B,65,-0.2713,51,-1.0061,158,1.26135,86,0.17954,104,0.49321
ENSG00000116266,STXBP3,66,0.59297,35,-0.7143,77,0.87093,35,-0.4494,53,0.21438
ENSG00000121957,GPSM2,45,0.92673,18,-0.9337,44,0.86528,14,-0.9211,35,0.48014
ENSG00000121940,CLCC1,38,0.54910,24,-0.3707,41,0.68192,24,-0.2212,21,-0.4382
ENSG00000085433,WDR47,47,-1.7180,184,0.87696,103,-0.5137,133,-0.1060,117,-0.3182
ENSG00000197780,TAF13,81,-0.6072,119,0.01345,97,-0.3275,143,0.30853,152,0.40862
ENSG00000215717,TMEM167B,51,0.02174,56,0.32083,39,-0.4192,61,0.34122,27,-0.9646
ENSG00000116299,KIAA1324,3,-3.1510,28,0.30698,39,0.69303,27,0.10086,23,-0.1986
ENSG00000031698,SARS,128,-1.1750,253,-0.1747,269,-0.0017,441,0.84969,304,0.20193
ENSG00000143126,CELSR2,71,-1.2101,177,0.44042,131,-0.2566,171,0.17782,147,-0.0644
ENSG00000134222,PSRC1,19,-0.6569,33,0.53607,42,0.66231,17,-0.8354,15,-1.0024
ENSG00000134243,SORT1,157,-0.6009,256,0.35429,234,0.04702,221,-0.0495,187,-0.3162
ENSG00000143106,PSMA5,54,0.24378,59,0.76438,10,-2.2734,47,0.01442,26,-0.9007
ENSG00000181754,AMIGO1,25,-0.8922,56,0.73944,27,-0.7938,58,0.45801,22,-1.0882
ENSG00000065135,GNAI3,54,1.42099,23,-0.2010,32,0.46272,9,-1.5470,9,-1.5346
ENSG00000116337,AMPD2,63,-0.0433,81,0.77432,48,-0.4646,25,-1.4735,54,-0.2924
ENSG00000168765,GSTM4,38,0.54101,32,0.46947,24,-0.2378,19,-0.5847,11,-1.3736
ENSG00000134201,GSTM5,177,4.56406,8,-2.5503,4,-2.7945,8,-1.8393,5,-2.5403
ENSG00000134202,GSTM3,421,1.95648,116,-0.6279,87,-0.8356,121,-0.3160,86,-0.8509
ENSG00000168710,AHCYL1,1999,2.68362,280,-1.4471,376,-0.5267,254,-1.1384,425,-0.3317
ENSG00000143093,STRIP1,20,-0.5859,40,1.17903,27,-0.0681,14,-1.0849,8,-1.9179
ENSG00000197106,SLC6A17,39,-2.4024,221,0.55951,161,-0.2334,227,0.33900,173,-0.1149
ENSG00000116396,KCNC4,50,-0.3478,76,0.61683,34,-0.9623,43,-0.6093,70,0.18671
ENSG00000134248,LAMTOR5,151,0.67781,118,0.49429,62,-0.7815,49,-1.1470,74,-0.4985
ENSG00000177301,KCNA2,51,-1.7967,211,0.89414,103,-0.7281,182,0.19215,117,-0.5193
ENSG00000259834,AL365361.1,11,-1.1960,32,0.88163,24,-0.0155,17,-0.6096,16,-0.6456
ENSG00000121931,LRIF1,37,-0.2401,37,-0.4121,70,0.83073,61,0.59144,28,-0.6525
ENSG00000134255,CEPT1,36,0.31323,20,-0.9218,54,1.03689,35,0.26782,31,0.06927
ENSG00000116459,ATP5PB,219,0.77813,161,0.47622,67,-1.1356,100,-0.5285,78,-0.9183
ENSG00000116473,RAP1A,68,0.45813,46,-0.2714,46,-0.1766,42,-0.3409,70,0.51239
ENSG00000197852,INKA2,26,-1.0309,63,0.74883,31,-0.7509,54,0.11333,38,-0.4339
ENSG00000171385,KCND3,72,-1.3181,186,0.33692,153,-0.1404,214,0.41800,150,-0.1698
ENSG00000143079,CTTNBP2NL,24,-0.3198,22,-0.6941,47,0.80579,45,0.75207,28,-0.0459
ENSG00000116489,CAPZA1,68,0.35439,66,0.58460,24,-1.2697,40,-0.5047,43,-0.3913
ENSG00000155366,RHOC,124,2.46682,26,-0.7018,21,-0.8227,15,-1.3166,13,-1.4699
ENSG00000155380,SLC16A1,64,1.94379,11,-1.6236,46,1.27104,9,-1.3860,16,-0.4936
ENSG00000081026,MAGI3,63,-0.7774,62,-1.2003,162,0.79575,198,1.16505,146,0.60515
ENSG00000116793,PHTF1,9,-1.3705,24,0.42222,26,0.35968,24,0.22223,13,-0.7711
ENSG00000081019,RSBN1,43,-0.6348,61,-0.1196,89,0.57176,72,0.21349,61,-0.0777
ENSG00000134262,AP4B1,15,-0.7826,25,0.03820,40,0.83147,19,-0.4061,23,-0.1126
ENSG00000163349,HIPK1,91,0.43894,71,0.06068,64,-0.1417,46,-0.6775,73,0.07260
ENSG00000197323,TRIM33,94,-0.0443,88,-0.2348,152,0.77552,105,0.13798,67,-0.5915
ENSG00000116752,BCAS2,64,-0.1084,88,0.82455,48,-0.5602,52,-0.4589,33,-1.1268
ENSG00000213281,NRAS,24,-0.4457,39,0.68198,28,-0.2254,32,0.01754,13,-1.3284
ENSG00000009307,CSDE1,302,-0.2465,353,0.01249,298,-0.2675,425,0.31800,374,0.10412
ENSG00000052723,SIKE1,26,0.17826,24,0.10596,18,-0.4051,26,0.19172,19,-0.2865
ENSG00000163399,ATP1A1,138,-2.0813,710,1.01233,289,-0.9664,688,0.43703,291,-0.9559
ENSG00000143061,IGSF3,4,-2.9500,38,0.91488,30,0.03927,28,-0.0818,19,-0.6872
ENSG00000134247,PTGFRN,16,-1.4684,60,1.30574,42,-0.0164,18,-1.3059,20,-1.1485
ENSG00000198162,MAN1A2,866,-0.1508,677,-0.8502,1137,0.30081,920,-0.0523,1963,1.28691
ENSG00000065183,WDR3,18,-0.0569,18,-0.1501,28,0.61910,23,0.34008,11,-0.8770
ENSG00000092621,PHGDH,281,3.50011,21,-2.0694,39,-0.5843,10,-2.5317,35,-0.7419
ENSG00000134250,NOTCH2,158,3.29022,14,-1.9006,39,0.26342,5,-2.7593,10,-1.8228
ENSG00000265808,SEC22B,70,0.51280,53,0.10200,32,-0.7459,49,-0.1000,48,-0.1098
ENSG00000226067,LINC00623,36,0.64139,26,0.21198,15,-0.7739,14,-0.9186,26,0.11201
ENSG00000171943,SRGAP2C,85,0.73973,41,-0.7643,83,0.70671,36,-0.6765,73,0.47553
ENSG00000232527,LINC02802,20,0.38233,20,0.66717,8,-0.9869,6,-1.5753,15,-0.1162
ENSG00000196369,SRGAP2B,36,0.47083,18,-1.0175,46,0.90578,31,0.19724,33,0.32989
ENSG00000162825,NBPF20,26,-0.9470,22,-1.6652,87,1.04340,70,0.66558,106,1.43830
ENSG00000265491,RNF115,72,0.14747,67,0.04930,61,-0.1341,68,0.04896,59,-0.1957
ENSG00000186141,POLR3C,10,-1.1726,23,0.07081,34,0.70924,27,0.28909,16,-0.5273
ENSG00000198483,ANKRD35,64,1.80348,19,-0.6257,26,0.15772,9,-1.4926,17,-0.5613
ENSG00000131779,PEX11B,21,-0.9151,48,0.81830,16,-1.3065,29,-0.4428,43,0.20937
ENSG00000265241,RBM8A,115,-0.0684,103,-0.4204,141,0.26502,155,0.42483,140,0.24763
ENSG00000272031,ANKRD34A,14,-1.4578,44,0.73621,19,-0.9671,41,0.24599,32,-0.1693
ENSG00000121851,POLR3GL,66,0.66242,40,-0.2674,25,-0.9162,42,-0.0974,62,0.55672
ENSG00000265972,TXNIP,317,2.92385,16,-3.0321,133,0.97131,28,-1.5484,64,-0.2761
ENSG00000131791,PRKAB2,21,-0.2987,26,0.04920,27,0.09214,35,0.52890,17,-0.6325
ENSG00000178104,PDE4DIP,347,0.52731,212,-0.4753,353,0.55899,223,-0.2137,259,0.03073
ENSG00000274265,AC245297.3,28,0.23003,13,-1.4365,81,2.26853,13,-0.9645,22,-0.1971
ENSG00000271383,NBPF19,33,0.94594,12,-1.1293,32,0.86941,27,0.54485,14,-0.5124
ENSG00000159164,SV2A,94,-1.9409,360,0.27505,314,-0.0741,448,0.52489,333,0.02126
ENSG00000143368,SF3B4,19,-0.0953,21,0.15158,17,-0.2811,24,0.33771,15,-0.4000
ENSG00000264522,OTUD7B,51,1.18503,18,-0.8445,29,0.19005,17,-0.6405,36,0.55068
ENSG00000136631,VPS45,53,0.72276,37,0.15982,34,-0.0444,28,-0.3307,16,-1.2174
ENSG00000023902,PLEKHO1,74,-0.0309,75,-0.0045,76,0.02382,64,-0.2625,87,0.24611
ENSG00000143401,ANP32E,176,0.48010,91,-0.9436,173,0.45041,125,-0.0990,224,0.90254
ENSG00000117362,APH1A,43,0.79335,28,0.11045,21,-0.4164,13,-1.0694,26,-0.0400
ENSG00000266472,MRPS21,166,0.08663,198,0.74873,76,-1.1541,121,-0.4271,107,-0.6206
ENSG00000117360,PRPF3,27,0.55624,12,-1.1190,38,1.16947,30,0.73490,11,-0.7990
ENSG00000163125,RPRD2,55,0.06610,53,0.03254,60,0.21353,54,0.03932,39,-0.4589
ENSG00000143374,TARS2,20,0.15719,20,0.26094,16,-0.2011,16,-0.1910,14,-0.4322
ENSG00000143369,ECM1,5,-1.9685,21,0.50936,19,0.10018,20,0.18223,15,-0.2819
ENSG00000143384,MCL1,55,1.28980,24,-0.2660,23,-0.2127,18,-0.5703,19,-0.5373
ENSG00000143420,ENSA,178,-0.9068,373,0.53498,229,-0.5169,322,0.03738,300,-0.0820
ENSG00000143437,ARNT,19,-0.1415,22,0.17567,29,0.58718,17,-0.2659,12,-0.8796
ENSG00000143418,CERS2,52,1.74017,12,-1.1322,27,0.53657,6,-1.6991,24,0.30324
ENSG00000197622,CDC42SE1,22,0.17368,18,-0.2641,32,0.82102,13,-0.6698,20,-0.0271
ENSG00000213190,MLLT11,108,-1.3775,335,0.86750,130,-1.0918,315,0.32661,180,-0.5808
ENSG00000143458,GABPB2,18,-0.2250,11,-1.4267,64,2.12540,7,-1.6064,32,0.72639
ENSG00000163156,SCNM1,26,0.53889,19,0.01578,27,0.60511,8,-1.2316,13,-0.5387
ENSG00000163159,VPS72,31,0.01487,33,0.27284,16,-0.9675,47,0.74484,16,-1.0275
ENSG00000159352,PSMD4,125,-0.3735,194,0.68986,90,-0.8933,141,-0.1785,126,-0.3646
ENSG00000143393,PI4KB,51,-0.1691,65,0.44925,60,0.09917,45,-0.3696,35,-0.7604
ENSG00000143416,SELENBP1,92,3.02370,10,-1.6679,19,-0.1777,4,-2.4344,14,-0.6149
ENSG00000159377,PSMB4,177,0.15083,206,0.81424,107,-0.6574,112,-0.5882,72,-1.2729
ENSG00000143442,POGZ,54,-0.6894,80,-0.0970,164,1.18830,69,-0.2903,56,-0.6165
ENSG00000143376,SNX27,67,-0.4111,90,0.14907,82,-0.0834,89,0.05285,89,0.05600
ENSG00000159409,CELF3,22,-0.4928,33,0.27363,25,-0.3016,17,-0.8637,44,0.65760
ENSG00000143436,MRPL9,30,-0.0179,38,0.69681,25,-0.3046,26,-0.2830,12,-1.4664
ENSG00000159445,THEM4,27,0.41992,17,-0.4693,34,0.86997,19,-0.1590,16,-0.3673
ENSG00000197956,S100A6,345,0.99478,221,0.39052,108,-0.9409,122,-0.7459,98,-1.0778
ENSG00000188643,S100A16,138,2.75006,27,-0.6789,13,-1.5091,6,-2.5310,15,-1.3362
ENSG00000189171,S100A13,498,1.91899,150,-0.4495,94,-1.0015,62,-1.6433,165,-0.1196
ENSG00000160678,S100A1,205,1.75913,77,-0.0394,43,-0.9371,17,-2.3280,52,-0.6433
ENSG00000160679,CHTOP,73,0.56712,59,0.38011,40,-0.4323,40,-0.4264,28,-0.9690
ENSG00000143553,SNAPIN,39,1.02038,22,0.15461,14,-0.6881,10,-1.1599,18,-0.2533
ENSG00000143621,ILF2,85,0.59846,62,0.09413,33,-0.9271,77,0.41229,36,-0.7916
ENSG00000143624,INTS3,42,-0.6788,70,0.31087,100,0.76550,52,-0.3194,33,-1.0088
ENSG00000143614,GATAD2B,37,-0.7382,54,-0.2448,97,0.84418,63,0.10765,60,0.01228
ENSG00000198837,DENND4B,73,0.23676,69,0.21997,54,-0.2616,41,-0.6932,66,0.06765
ENSG00000143543,JTB,151,0.31528,161,0.86385,62,-1.1165,63,-1.0750,78,-0.7481
ENSG00000143545,RAB13,120,1.74866,32,-0.9135,54,0.26276,15,-1.6882,52,0.18966
ENSG00000177954,RPS27,2137,1.61060,840,-0.1274,468,-1.0018,322,-1.5733,745,-0.2698
ENSG00000143549,TPM3,242,-0.8932,378,-0.3120,394,-0.1215,422,-0.0067,821,1.15931
ENSG00000143612,C1orf43,153,0.43139,140,0.54358,69,-0.8551,72,-0.7979,91,-0.4236
ENSG00000143569,UBAP2L,60,-0.2179,65,-0.1500,66,-0.0722,82,0.30808,80,0.26683
ENSG00000143575,HAX1,47,0.18998,52,0.68023,25,-0.8548,29,-0.6247,29,-0.6000
ENSG00000160714,UBE2Q1,90,-0.4966,143,0.48950,96,-0.3970,118,-0.0589,103,-0.2754
ENSG00000160716,CHRNB2,8,-1.8677,31,0.44012,14,-0.9924,41,0.70666,28,0.07240
ENSG00000160710,ADAR,136,-0.3507,208,0.68906,153,-0.1605,134,-0.3655,93,-0.9482
