Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000117758,STX12,118,0.50707,76,-0.1900,99,0.25317,78,-0.1453,73,-0.2882,83,-0.0514,107,0.35133,75,-0.2051,64,-0.4607
ENSG00000117751,PPP1R8,27,0.04745,36,0.50228,28,0.12267,25,-0.0801,22,-0.2969,22,-0.3195,37,0.50864,30,0.20192,13,-1.0538
ENSG00000117748,RPA2,63,0.88337,35,-0.0796,63,1.01167,23,-0.6788,23,-0.7926,49,0.45227,22,-0.7833,28,-0.3984,12,-1.6870
ENSG00000126698,DNAJC8,211,-0.4846,417,0.59912,333,0.25935,312,0.12944,314,0.15288,280,-0.0433,185,-0.6874,221,-0.4170,248,-0.2347
ENSG00000130770,ATP5IF1,505,0.49928,661,0.95067,542,0.70327,191,-1.0199,324,-0.2344,210,-0.8778,405,0.14125,172,-1.1777,201,-0.9461
ENSG00000204138,PHACTR4,29,-0.2815,40,0.22631,17,-1.1382,28,-0.3084,15,-1.3846,112,2.05181,20,-0.8309,52,0.66733,35,0.00206
ENSG00000180098,TRNAU1AP,12,-0.0245,21,0.81076,16,0.41026,2,-2.7550,9,-0.5090,6,-1.0430,18,0.56866,15,0.27961,14,0.15066
ENSG00000198492,YTHDF2,102,0.23608,101,0.22371,129,0.70406,96,0.13152,106,0.32801,55,-0.7347,40,-1.2190,67,-0.4250,39,-1.2539
ENSG00000159023,EPB41,29,0.16445,15,-0.8492,16,-0.8713,30,0.19704,40,0.78604,38,0.60376,2,-3.6008,36,0.51000,27,0.04782
ENSG00000116350,SRSF4,58,-0.3107,72,0.02773,51,-0.5722,39,-0.9165,85,0.32900,118,0.82116,66,-0.1258,68,-0.0736,89,0.35549
ENSG00000116353,MECR,36,0.46808,40,0.62446,32,0.31322,41,0.69213,26,-0.0327,12,-1.2591,18,-0.5840,18,-0.6360,14,-0.9916
ENSG00000162511,LAPTM5,16,0.11497,12,-0.2690,4,-2.1350,3,-2.1281,9,-0.7752,43,1.80296,35,1.39739,6,-1.3200,22,0.63638
ENSG00000162512,SDC3,80,-0.7789,91,-0.5884,151,0.23462,114,-0.2427,119,-0.1872,166,0.35966,208,0.72771,140,0.08602,120,-0.1568
ENSG00000134644,PUM1,103,-0.6697,143,-0.1616,170,0.11984,182,0.21867,178,0.20984,177,0.17189,111,-0.5604,226,0.57174,107,-0.6113
ENSG00000060688,SNRNP40,19,0.23854,4,-2.1199,18,0.16140,13,-0.2810,14,-0.2689,35,1.28675,14,-0.2416,22,0.47103,8,-1.0747
ENSG00000121766,ZCCHC17,149,0.14077,135,-0.0069,190,0.61274,98,-0.5175,152,0.20283,110,-0.3285,96,-0.5455,113,-0.2866,110,-0.3248
ENSG00000121769,FABP3,102,0.61710,59,-0.2587,98,0.62651,109,0.71842,81,0.26620,26,-1.5014,42,-0.7939,38,-0.9500,34,-1.1057
ENSG00000162517,PEF1,70,0.38306,71,0.40848,86,0.82948,50,-0.1532,42,-0.4627,33,-0.7724,47,-0.2408,52,-0.0982,26,-1.1116
ENSG00000084636,COL16A1,29,0.96993,7,-1.1444,14,-0.2651,10,-0.7123,10,-0.8444,26,0.80084,36,1.31861,9,-0.7853,12,-0.4920
ENSG00000121753,ADGRB2,222,0.57610,118,-0.4353,271,1.05579,162,0.06355,93,-0.8537,88,-0.8708,192,0.33763,89,-0.8584,111,-0.5250
ENSG00000184007,PTP4A2,405,1.01939,176,-0.3347,179,-0.3400,222,0.02716,179,-0.3450,203,-0.1118,204,-0.1046,244,0.17369,231,0.08867
ENSG00000121774,KHDRBS1,183,0.45571,105,-0.4154,166,0.33891,105,-0.4206,137,-0.0067,121,-0.1991,157,0.20818,123,-0.1723,113,-0.3148
ENSG00000025800,KPNA6,95,0.25826,78,-0.0462,93,0.26288,94,0.25087,103,0.43838,54,-0.6235,54,-0.6102,64,-0.3501,54,-0.6117
ENSG00000084652,TXLNA,41,0.86183,15,-0.6731,25,0.10820,11,-1.1191,18,-0.4705,29,0.32400,26,0.11068,27,0.17445,27,0.17782
ENSG00000160050,CCDC28B,9,-1.0530,16,-0.1749,23,0.48733,9,-1.0217,9,-1.0732,24,0.46823,36,1.17034,15,-0.2452,22,0.29983
ENSG00000084623,EIF3I,124,0.25526,104,-0.0245,130,0.38362,128,0.30904,95,-0.1734,107,0.01997,120,0.20513,67,-0.6981,59,-0.9026
ENSG00000175130,MARCKSL1,354,1.32834,79,-1.0920,53,-1.7786,85,-0.9709,68,-1.3985,277,0.90169,421,1.65240,135,-0.2619,165,0.04987
ENSG00000160058,BSDC1,28,-0.6256,44,0.08908,46,0.15730,42,-0.0041,37,-0.2013,50,0.26143,39,-0.1030,56,0.46035,36,-0.2297
ENSG00000160062,ZBTB8A,17,-0.5050,30,0.35787,42,1.00686,5,-2.2310,23,-0.1258,41,0.84447,14,-0.8505,11,-1.2194,20,-0.2844
ENSG00000176261,ZBTB8OS,33,0.01638,54,0.83313,34,0.07391,20,-0.7469,37,0.24212,14,-1.2346,47,0.61235,20,-0.7503,26,-0.3333
ENSG00000162521,RBBP4,128,-0.0514,154,0.24832,166,0.41218,104,-0.3668,102,-0.4330,200,0.67688,125,-0.0794,125,-0.0863,78,-0.8110
ENSG00000162522,KIAA1522,12,-0.7134,19,0.01109,26,0.56384,23,0.33233,14,-0.5324,9,-1.1150,35,1.03132,13,-0.6113,17,-0.1356
ENSG00000134684,YARS,152,0.97256,59,-0.5595,133,0.84506,92,0.13642,97,0.25648,34,-1.3652,62,-0.4697,37,-1.2463,30,-1.5442
ENSG00000160097,FNDC5,19,-0.5535,10,-1.4463,20,-0.5174,38,0.52086,46,0.99496,19,-0.5592,25,-0.1214,33,0.31652,22,-0.2917
ENSG00000121905,HPCA,111,-0.0622,105,-0.1551,195,0.99151,144,0.34538,84,-0.5537,40,-1.6230,127,0.14580,140,0.30866,48,-1.3292
ENSG00000121900,TMEM54,26,-0.5179,33,-0.1568,20,-0.9761,46,0.38711,39,0.14827,40,0.17327,53,0.62808,22,-0.7729,59,0.78707
ENSG00000004455,AK2,47,1.15557,5,-2.1568,12,-1.0424,23,0.02312,28,0.30946,20,-0.2372,38,0.80221,17,-0.4507,24,0.07781
ENSG00000160094,ZNF362,4,-2.0095,17,0.02198,16,-0.0119,16,-0.0543,11,-0.7163,19,0.26064,26,0.74249,23,0.55161,21,0.41817
ENSG00000134686,PHC2,60,0.71233,24,-0.6888,40,0.06193,75,1.09482,28,-0.5362,32,-0.2923,36,-0.1156,40,0.05755,21,-0.9442
ENSG00000163866,SMIM12,66,0.82529,36,-0.1444,53,0.52840,43,0.14484,42,0.11539,21,-0.9421,33,-0.2898,33,-0.2906,13,-1.7149
ENSG00000116544,DLGAP3,44,-0.0171,49,0.14511,55,0.35256,34,-0.4544,20,-1.3470,26,-0.8598,97,1.26853,13,-1.8116,83,1.00399
ENSG00000163867,ZMYM6,32,0.59742,13,-0.7468,22,0.00563,13,-0.7934,33,0.75138,24,0.17854,18,-0.2663,23,0.09465,6,-1.7827
ENSG00000116560,SFPQ,216,-0.1797,166,-0.5880,248,0.04487,173,-0.5188,267,0.17424,489,1.16890,117,-1.1096,278,0.22583,191,-0.3717
ENSG00000146463,ZMYM4,58,-0.5061,102,0.37614,67,-0.2989,43,-0.9718,112,0.60608,89,0.16245,41,-1.0249,83,0.04883,109,0.49915
ENSG00000142687,KIAA0319L,38,-0.4824,23,-1.2621,53,0.00677,87,0.82172,55,0.09045,57,0.14240,39,-0.4641,63,0.27666,54,0.05460
ENSG00000020129,NCDN,347,-0.2411,505,0.35470,922,1.66637,363,-0.1717,325,-0.3780,102,-2.0871,319,-0.3734,175,-1.2835,148,-1.5362
ENSG00000126067,PSMB2,102,0.52156,69,-0.1083,120,0.92062,74,0.02047,63,-0.2637,71,-0.0435,59,-0.3443,48,-0.6671,19,-1.9930
ENSG00000142686,C1orf216,85,0.30768,84,0.29860,123,1.07640,104,0.64805,51,-0.5417,37,-0.9599,54,-0.4050,32,-1.1989,25,-1.5744
ENSG00000134698,AGO4,21,0.72924,5,-1.4067,7,-1.0562,8,-0.8318,18,0.51231,26,1.06293,18,0.41869,15,0.20580,5,-1.3838
ENSG00000092847,AGO1,49,0.56032,32,-0.1383,36,0.04104,30,-0.2248,24,-0.6394,40,0.22402,43,0.35289,37,0.10308,32,-0.1319
ENSG00000126070,AGO3,31,-0.6850,23,-1.1445,30,-0.7935,67,0.53181,65,0.56654,96,1.14873,46,-0.0687,42,-0.2140,33,-0.5798
ENSG00000054116,TRAPPC3,30,-0.2726,38,0.08199,57,0.85119,36,0.01595,36,-0.0223,29,-0.3517,28,-0.4176,36,0.01443,14,-1.4105
ENSG00000116871,MAP7D1,226,0.67809,195,0.43824,189,0.43302,121,-0.3235,116,-0.4289,86,-0.8440,185,0.35305,90,-0.7704,122,-0.3050
ENSG00000054118,THRAP3,150,-0.4586,245,0.31658,243,0.34436,132,-0.6576,242,0.33480,289,0.58647,119,-0.8052,163,-0.3228,142,-0.5451
ENSG00000181817,LSM10,59,1.03260,49,0.72115,35,0.16980,52,0.80838,23,-0.5111,8,-1.9985,30,-0.0638,17,-0.9288,15,-1.1505
ENSG00000116885,OSCP1,27,1.09607,12,-0.1614,23,0.94720,7,-0.9352,13,-0.0806,5,-1.4998,10,-0.4944,10,-0.4741,7,-0.8981
ENSG00000116898,MRPS15,61,0.56545,65,0.65038,61,0.62254,32,-0.4703,36,-0.3056,27,-0.7329,55,0.38958,18,-1.2908,23,-0.9583
ENSG00000163875,MEAF6,133,0.51290,84,-0.2312,124,0.44021,131,0.48149,96,-0.0270,74,-0.4205,77,-0.3642,68,-0.5536,62,-0.6994
ENSG00000163877,SNIP1,20,0.39189,13,-0.2649,24,0.81031,7,-1.2584,19,0.37574,2,-2.8388,14,-0.1364,17,0.07795,12,-0.4056
ENSG00000134697,GNL2,47,0.60202,26,-0.3396,31,-0.0561,36,0.17665,48,0.73212,26,-0.3595,14,-1.2051,20,-0.7051,27,-0.2805
ENSG00000116922,C1orf109,11,-0.3295,16,0.22157,17,0.37294,11,-0.3293,16,0.24009,3,-2.1155,19,0.42393,23,0.74803,5,-1.5907
ENSG00000185090,MANEAL,26,0.41713,17,-0.2483,33,0.91297,27,0.48916,19,-0.1239,6,-1.7138,22,0.13588,13,-0.6145,6,-1.8388
ENSG00000197982,C1orf122,155,0.22068,126,-0.1092,103,-0.4593,126,-0.1092,88,-0.7108,119,-0.1975,268,1.14134,91,-0.6121,215,0.76131
ENSG00000188786,MTF1,14,0.07194,6,-1.2585,16,0.29047,8,-0.8051,10,-0.4360,20,0.65236,16,0.23670,23,0.84032,9,-0.5788
ENSG00000183431,SF3A3,60,0.40756,47,0.01341,51,0.18290,43,-0.1309,42,-0.1728,63,0.49319,44,-0.0980,44,-0.0817,23,-1.0442
ENSG00000183520,UTP11,43,-0.3497,56,0.04999,46,-0.2859,76,0.54498,79,0.69783,64,0.25807,37,-0.5779,35,-0.6736,35,-0.6895
ENSG00000185668,POU3F1,1,-3.6746,21,0.60595,26,1.07600,42,1.79412,6,-1.3020,9,-0.7349,7,-1.0994,5,-1.5845,11,-0.4685
ENSG00000116954,RRAGC,47,0.07040,28,-0.7124,64,0.62047,62,0.49363,49,0.15965,48,0.10733,52,0.23451,19,-1.3214,14,-1.7159
ENSG00000174574,AKIRIN1,84,0.42670,70,0.12670,78,0.34042,66,0.03426,61,-0.0926,60,-0.1143,64,-0.0065,40,-0.7297,47,-0.4967
ENSG00000168653,NDUFS5,982,1.03521,676,0.40811,654,0.39785,459,-0.2120,381,-0.5479,275,-0.9965,583,0.16844,268,-1.0363,459,-0.2089
ENSG00000127603,MACF1,191,-1.0964,289,-0.4660,192,-1.1690,183,-1.1590,465,0.32241,1009,1.62619,241,-0.7394,688,0.93893,360,-0.1192
ENSG00000090621,PABPC4,68,0.06956,78,0.28228,41,-0.7652,60,-0.1190,50,-0.4631,118,0.96931,72,0.15638,46,-0.5496,93,0.57792
ENSG00000116983,HPCAL4,202,-0.4515,322,0.28871,355,0.50731,195,-0.5058,221,-0.3381,249,-0.1241,361,0.47497,199,-0.4713,279,0.05836
ENSG00000084072,PPIE,49,0.83930,42,0.56318,34,0.24872,33,0.17686,19,-0.6780,33,0.18193,35,0.29128,13,-1.1795,11,-1.5105
ENSG00000131236,CAP1,299,0.94037,205,0.31739,186,0.17572,186,0.15361,117,-0.6180,220,0.42729,164,-0.0389,57,-1.6465,116,-0.5778
ENSG00000131238,PPT1,141,0.15966,127,-0.0051,150,0.29318,150,0.25726,111,-0.2459,140,0.14924,159,0.34912,99,-0.3932,65,-1.0282
ENSG00000117000,RLF,21,-0.6917,30,-0.1238,32,-0.0748,21,-0.7159,51,0.80445,57,0.90245,7,-2.2706,40,0.32063,21,-0.7098
ENSG00000084073,ZMPSTE24,27,-0.0685,19,-0.5969,33,0.26509,19,-0.6530,32,0.19044,18,-0.6834,43,0.66921,40,0.53479,17,-0.7609
ENSG00000084070,SMAP2,166,-0.0188,163,-0.0413,235,0.61686,209,0.35248,259,0.81419,61,-1.5379,68,-1.3890,114,-0.6037,76,-1.2099
ENSG00000117016,RIMS3,135,-0.1456,195,0.44622,177,0.32931,124,-0.2760,147,-0.0079,86,-0.8442,167,0.19749,104,-0.5455,166,0.18190
ENSG00000066136,NFYC,35,0.34076,25,-0.1782,38,0.56808,24,-0.2021,31,0.16295,20,-0.4879,37,0.44278,18,-0.6836,10,-1.4825
ENSG00000127124,HIVEP3,32,0.81151,12,-0.7496,7,-1.5132,18,-0.0838,26,0.54876,5,-2.0435,20,0.06028,28,0.62646,29,0.69049
ENSG00000198815,FOXJ3,47,0.16938,19,-1.2025,64,0.77984,36,-0.2460,51,0.35029,25,-0.7700,32,-0.4193,51,0.31140,22,-1.0127
ENSG00000177181,RIMKLA,54,0.24144,42,-0.1625,42,-0.1728,74,0.74288,66,0.63394,17,-1.4896,31,-0.6234,39,-0.2964,40,-0.2577
ENSG00000127125,PPCS,65,0.23471,122,1.27931,63,0.19083,25,-1.2508,49,-0.2538,43,-0.4080,54,-0.0844,36,-0.7076,53,-0.0934
ENSG00000186409,CCDC30,38,-0.9767,121,0.84151,52,-0.5584,53,-0.4741,95,0.50585,81,0.18776,21,-1.8623,70,-0.0526,115,0.75743
ENSG00000065978,YBX1,93,-0.2085,95,-0.1688,67,-0.7754,38,-1.5561,64,-0.8465,226,1.25904,170,0.76608,89,-0.2730,194,0.99291
ENSG00000164008,C1orf50,21,0.40596,23,0.51885,26,0.79514,15,-0.1908,12,-0.5644,4,-2.0731,22,0.44314,11,-0.6648,12,-0.5018
ENSG00000177868,SVBP,54,0.74908,57,0.85177,29,-0.2407,25,-0.4630,37,0.15750,22,-0.6246,24,-0.5506,33,-0.0440,24,-0.5140
ENSG00000117394,SLC2A1,54,0.53365,13,-1.6462,10,-2.0642,36,-0.1007,10,-2.1769,162,2.61832,53,0.51013,40,0.05557,25,-0.6286
ENSG00000117395,EBNA1BP2,85,0.02729,143,0.86992,122,0.69432,49,-0.8205,110,0.49843,43,-1.0117,54,-0.6909,37,-1.2503,46,-0.9233
ENSG00000066322,ELOVL1,92,3.27477,0,-8.1818,2,-3.2289,8,-1.0499,1,-4.1054,34,1.13921,20,0.25231,20,0.26614,5,-1.6172
ENSG00000159479,MED8,38,1.03910,23,0.22222,29,0.71858,14,-0.5571,20,0.03344,18,-0.1379,9,-1.1355,13,-0.6847,5,-2.0890
ENSG00000142949,PTPRF,57,-0.8933,97,-0.0775,157,0.81031,138,0.49317,99,-0.0537,90,-0.1966,101,-0.0166,78,-0.4212,47,-1.1717
ENSG00000066135,KDM4A,5,-1.7557,22,0.46187,22,0.47864,13,-0.3694,18,0.09082,24,0.54774,16,-0.0884,14,-0.2759,11,-0.6291
ENSG00000126091,ST3GAL3,25,0.05498,16,-0.6264,37,0.76104,15,-0.7385,16,-0.6772,17,-0.5027,36,0.64230,29,0.25312,23,-0.0970
ENSG00000117408,IPO13,78,1.21816,30,-0.3538,46,0.38694,27,-0.4861,15,-1.4571,22,-0.8139,72,1.07082,30,-0.3614,30,-0.3578
ENSG00000117410,ATP6V0B,473,0.67792,245,-0.3779,547,1.07601,403,0.41336,301,-0.0593,142,-1.2065,212,-0.6013,145,-1.1813,112,-1.5648
ENSG00000117411,B4GALT2,40,-0.4015,50,-0.0793,47,-0.1864,37,-0.5198,33,-0.7608,77,0.61736,87,0.82890,53,0.02018,71,0.48435
ENSG00000178028,DMAP1,103,0.76381,47,-0.4979,96,0.72457,58,-0.1656,62,-0.0665,63,-0.0322,48,-0.4502,39,-0.7951,36,-0.8821
ENSG00000117419,ERI3,91,-0.2486,102,-0.0608,127,0.31789,137,0.41357,72,-0.6545,114,0.10685,167,0.73660,102,-0.0574,57,-0.9566
ENSG00000187147,RNF220,132,0.55773,86,-0.1331,117,0.41231,139,0.64414,74,-0.4049,60,-0.6986,90,-0.0636,67,-0.5085,72,-0.4106
ENSG00000142937,RPS8,676,-0.4289,1234,0.53028,720,-0.3634,373,-1.3352,761,-0.2693,1134,0.39153,1083,0.31574,868,-0.0383,1449,0.79867
ENSG00000070785,EIF2B3,52,0.72108,29,-0.2083,51,0.78215,24,-0.5185,35,0.09409,26,-0.3868,28,-0.2953,22,-0.6498,14,-1.2992
ENSG00000126088,UROD,114,0.86978,74,0.14841,85,0.42329,82,0.32563,39,-0.9024,47,-0.5592,96,0.58052,44,-0.6575,33,-1.0768
ENSG00000117450,PRDX1,319,0.27937,245,-0.1433,227,-0.2836,213,-0.3583,148,-0.9913,336,0.36554,618,1.40760,259,-0.0557,206,-0.4121
ENSG00000117448,AKR1A1,48,0.33856,44,0.22349,48,0.40974,32,-0.2813,21,-1.0094,62,0.77938,52,0.46922,19,-1.1061,28,-0.4698
ENSG00000132780,NASP,81,0.33975,64,-0.0374,41,-0.8002,46,-0.5593,61,-0.1334,161,1.51342,38,-0.8601,67,0.02314,63,-0.0666
ENSG00000159592,GPBP1L1,28,-0.3141,35,0.02354,42,0.38256,31,-0.1578,40,0.30316,36,0.10900,32,-0.0970,22,-0.6407,25,-0.4527
ENSG00000159596,TMEM69,8,-0.6339,6,-0.9498,18,0.69226,8,-0.6673,13,0.09910,13,0.13658,15,0.33696,12,-0.0807,10,-0.2621
ENSG00000086015,MAST2,46,1.21518,14,-0.7264,26,0.32118,6,-1.9903,24,0.13583,20,-0.1695,34,0.67710,7,-1.6186,16,-0.5140
ENSG00000117461,PIK3R3,38,-0.0872,24,-0.7720,24,-0.8248,45,0.16932,51,0.41751,89,1.31748,36,-0.1707,31,-0.3803,29,-0.5298
ENSG00000085998,POMGNT1,41,-0.0036,24,-0.8414,45,0.13583,55,0.46205,47,0.23391,29,-0.5187,48,0.23225,51,0.32522,23,-0.9190
ENSG00000132128,LRRC41,19,-0.7104,34,0.18505,33,0.15999,46,0.68399,22,-0.5334,21,-0.5585,50,0.80801,30,-0.0168,22,-0.4688
ENSG00000173660,UQCRH,553,0.83915,361,0.13811,345,0.07344,340,0.04004,329,-0.0100,119,-1.5667,417,0.36933,213,-0.6892,292,-0.1988
ENSG00000117481,NSUN4,20,0.15365,6,-1.6260,20,0.17043,32,0.88202,16,-0.1909,16,-0.1838,17,-0.1536,27,0.62003,11,-0.8292
ENSG00000117480,FAAH,42,1.18510,14,-0.5864,32,0.85300,23,0.17058,13,-0.7331,13,-0.6938,22,0.12041,14,-0.5565,6,-1.8570
ENSG00000079277,MKNK1,20,0.06195,9,-1.1812,14,-0.5663,34,0.92664,21,0.12288,29,0.67096,20,0.06900,20,0.04418,11,-0.8535
ENSG00000123472,ATPAF1,157,0.45612,145,0.32353,120,0.02593,123,0.05781,105,-0.2080,85,-0.5239,106,-0.1712,102,-0.2364,135,0.20249
ENSG00000159658,EFCAB14,84,0.13853,95,0.33060,41,-1.0345,45,-0.8382,63,-0.3475,140,0.98050,98,0.38500,89,0.23680,88,0.21336
ENSG00000186377,CYP4X1,19,0.38936,10,-0.6211,18,0.37759,25,0.83465,16,0.20615,10,-0.5981,12,-0.3167,14,-0.0141,2,-2.5039
ENSG00000162368,CMPK1,174,0.70569,148,0.44674,104,-0.1274,131,0.23886,119,0.09543,56,-1.0662,98,-0.2198,92,-0.3127,92,-0.3192
ENSG00000162373,BEND5,51,0.43455,23,-0.7918,28,-0.5779,39,0.00926,93,1.76380,5,-2.8490,6,-2.7483,28,-0.5115,35,-0.1758
ENSG00000162374,ELAVL4,219,-0.0897,110,-1.1456,192,-0.3304,584,1.56786,373,0.89505,100,-1.2911,57,-2.1249,250,0.11747,102,-1.2614
ENSG00000185104,FAF1,55,0.54432,39,-0.0049,47,0.34829,50,0.40501,30,-0.4361,28,-0.4895,38,-0.0349,31,-0.3745,33,-0.2705
ENSG00000123091,RNF11,417,0.13888,389,0.02669,445,0.27211,444,0.23980,449,0.28982,162,-1.3146,384,0.00664,345,-0.1613,275,-0.5118
ENSG00000085832,EPS15,224,0.21023,222,0.19604,146,-0.5023,178,-0.1553,290,0.72252,130,-0.6371,105,-0.9606,251,0.39346,177,-0.1658
ENSG00000117859,OSBPL9,33,0.72846,22,0.07237,11,-1.0573,14,-0.5849,30,0.64952,21,-0.0102,24,0.23231,15,-0.5410,20,-0.0969
ENSG00000078618,NRDC,148,0.34709,131,0.15917,118,-0.0103,138,0.23386,156,0.49560,108,-0.1458,69,-0.8389,102,-0.2422,63,-0.9762
ENSG00000169213,RAB3B,106,1.50078,15,-1.5543,6,-2.9603,29,-0.6016,72,0.94591,30,-0.5675,31,-0.5000,75,0.89229,34,-0.3803
ENSG00000117862,TXNDC12,34,0.25744,30,0.05069,40,0.61353,22,-0.3962,25,-0.2640,25,-0.1977,47,0.79812,17,-0.8307,12,-1.3674
ENSG00000134717,BTF3L4,70,0.58588,52,0.10498,54,0.19573,37,-0.4160,53,0.16345,31,-0.7069,68,0.52370,22,-1.1739,40,-0.3098
ENSG00000157077,ZFYVE9,32,-0.8457,60,0.12349,75,0.52552,50,-0.1816,100,1.11259,30,-0.9515,19,-1.6364,43,-0.4099,31,-0.9022
ENSG00000134748,PRPF38A,51,-0.2003,56,-0.0557,41,-0.5689,47,-0.3087,38,-0.7055,136,1.43363,68,0.25835,67,0.22854,53,-0.1463
ENSG00000134744,TUT4,60,-0.7115,74,-0.4082,45,-1.2289,56,-0.8142,127,0.51093,249,1.62533,44,-1.1996,145,0.67221,80,-0.2712
ENSG00000162377,COA7,41,0.52859,32,0.10951,28,-0.1235,29,-0.0120,37,0.38055,25,-0.2674,20,-0.6063,24,-0.3424,26,-0.1806
ENSG00000162378,ZYG11B,148,-0.1875,144,-0.2228,192,0.25251,260,0.72346,216,0.47701,69,-1.3385,113,-0.6007,172,0.05170,108,-0.6665
ENSG00000116171,SCP2,124,0.29842,122,0.26702,89,-0.2527,86,-0.2883,72,-0.6156,145,0.55333,153,0.64271,101,-0.0374,81,-0.3715
ENSG00000162384,CZIB,56,0.48492,49,0.26479,45,0.16691,39,-0.0896,31,-0.5036,45,0.12170,68,0.80204,23,-0.8778,23,-0.9049
ENSG00000162385,MAGOH,19,-0.1948,31,0.59006,24,0.18918,22,0.03934,27,0.39776,5,-2.2369,27,0.33156,13,-0.8039,19,-0.1957
ENSG00000157193,LRP8,40,0.29166,14,-1.3209,22,-0.6676,23,-0.6116,46,0.58336,33,-0.0032,40,0.27620,51,0.68526,30,-0.1774
ENSG00000058799,YIPF1,24,0.66017,8,-0.9828,30,1.24177,14,-0.1380,21,0.49236,6,-1.3641,10,-0.6535,0,-4.3758,8,-1.0049
ENSG00000081870,HSPB11,24,0.11048,33,0.62459,26,0.24832,11,-1.0047,19,-0.2897,31,0.52046,31,0.52260,11,-1.1118,16,-0.5587
ENSG00000116209,TMEM59,188,0.65411,121,-0.0591,135,0.12004,110,-0.2054,94,-0.4975,127,0.01174,210,0.83536,91,-0.5113,79,-0.7109
ENSG00000116221,MRPL37,69,0.73174,43,-0.0427,73,0.95748,43,-0.0312,23,-1.0672,22,-1.0337,68,0.69998,29,-0.6240,17,-1.4467
ENSG00000157216,SSBP3,232,0.30852,123,-0.6865,147,-0.4484,272,0.56850,203,0.10164,101,-0.9784,161,-0.2666,303,0.75094,211,0.15974
ENSG00000243725,TTC4,32,0.68633,19,-0.1633,24,0.23410,28,0.44105,32,0.75748,16,-0.4510,12,-0.8479,8,-1.4070,5,-2.1230
ENSG00000116133,DHCR24,220,0.58754,126,-0.3075,263,1.02882,244,0.75765,166,0.14589,69,-1.2164,69,-1.2145,50,-1.6885,47,-1.7953
ENSG00000162402,USP24,22,-0.6202,35,0.10400,37,0.19814,23,-0.5921,31,-0.1003,35,0.09265,48,0.57386,45,0.48110,20,-0.7422
ENSG00000162407,PLPP3,62,-1.5072,166,0.00561,70,-1.4039,46,-1.9485,35,-2.4636,427,1.61327,503,1.92982,304,1.00255,102,-0.7461
ENSG00000162409,PRKAA2,80,0.18450,73,0.03175,105,0.71540,72,0.01207,84,0.29144,72,0.01086,42,-0.8014,46,-0.6743,21,-1.8118
ENSG00000173406,DAB1,10,-0.4639,30,1.24863,23,0.92314,8,-0.8823,12,-0.2755,14,0.03760,10,-0.4797,2,-2.9177,10,-0.5409
ENSG00000162601,MYSM1,63,-0.1813,90,0.38872,55,-0.4239,46,-0.6457,142,1.38026,49,-0.5572,18,-2.0016,57,-0.3331,56,-0.3447
ENSG00000177606,JUN,84,-0.0655,64,-0.4833,124,0.63457,65,-0.4585,40,-1.3001,306,2.20875,53,-0.7745,15,-2.6605,50,-0.8670
ENSG00000134709,HOOK1,42,-0.6022,86,0.52842,90,0.70195,25,-1.3463,124,1.37017,23,-1.4910,15,-2.1430,30,-1.0836,29,-1.1759
ENSG00000162599,NFIA,243,0.15391,184,-0.2874,97,-1.3527,86,-1.4439,58,-2.1308,708,2.03878,314,0.56889,340,0.70467,242,0.14901
ENSG00000162604,TM2D1,41,-0.0773,65,0.68513,50,0.29234,16,-1.4650,41,-0.0821,53,0.34660,47,0.14431,46,0.09820,20,-1.1364
ENSG00000162607,USP1,64,-0.3476,108,0.48956,78,-0.0337,38,-1.1099,118,0.72539,84,0.09311,30,-1.4641,98,0.32611,61,-0.4113
ENSG00000116641,DOCK7,13,-1.6968,42,0.04498,25,-0.8082,21,-1.0563,29,-0.5804,93,1.34936,69,0.83835,76,0.99910,30,-0.4693
ENSG00000125703,ATG4C,56,1.72433,17,-0.3136,16,-0.3682,7,-1.5456,19,-0.1528,19,-0.0811,12,-0.8038,27,0.42223,16,-0.3687
ENSG00000142856,ITGB3BP,7,-1.7469,30,0.43400,14,-0.7746,10,-1.2208,35,0.75907,24,0.04797,23,-0.0232,35,0.66592,26,0.19054
ENSG00000079739,PGM1,57,0.47854,46,0.16241,37,-0.1922,31,-0.4823,20,-1.1808,40,-0.0684,99,1.43819,49,0.25734,23,-0.8922
ENSG00000158966,CACHD1,26,0.18073,35,0.68041,7,-1.8286,16,-0.5878,11,-1.1725,52,1.35534,39,0.86217,24,0.09012,24,0.07530
ENSG00000162437,RAVER2,23,0.60660,9,-0.7764,13,-0.2885,13,-0.2950,5,-1.6664,43,1.69498,29,0.98792,9,-0.8967,10,-0.7286
ENSG00000162434,JAK1,72,-0.7070,102,-0.1593,128,0.21472,80,-0.5431,164,0.68674,139,0.32455,50,-1.2404,131,0.23293,87,-0.4023
