#node	identifier	category	term ID	term description
ABCG2	9606.ENSP00000498246	GO Process	GO:0072348	Sulfur compound transport
ABCG2	9606.ENSP00000498246	GO Process	GO:0097237	Cellular response to toxic substance
ABCG2	9606.ENSP00000498246	GO Process	GO:0097254	Renal tubular secretion
ABCG2	9606.ENSP00000498246	GO Process	GO:0097744	Renal urate salt excretion
ABCG2	9606.ENSP00000498246	GO Process	GO:0098656	Anion transmembrane transport
ABCG2	9606.ENSP00000498246	GO Process	GO:0098754	Detoxification
ABCG2	9606.ENSP00000498246	GO Process	GO:0140115	Export across plasma membrane
ABCG2	9606.ENSP00000498246	GO Process	GO:0140352	Export from cell
ABCG2	9606.ENSP00000498246	GO Process	GO:0150104	Transport across blood-brain barrier
ABCG2	9606.ENSP00000498246	GO Process	GO:1903825	Organic acid transmembrane transport
ABCG2	9606.ENSP00000498246	GO Process	GO:1905039	Carboxylic acid transmembrane transport
ABCG2	9606.ENSP00000498246	GO Process	GO:1990748	Cellular detoxification
ABCG2	9606.ENSP00000498246	GO Process	GO:1990962	Xenobiotic transport across blood-brain barrier
ABCG2	9606.ENSP00000498246	GO Function	GO:0000166	Nucleotide binding
ABCG2	9606.ENSP00000498246	GO Function	GO:0005215	Transporter activity
ABCG2	9606.ENSP00000498246	GO Function	GO:0005342	Organic acid transmembrane transporter activity
ABCG2	9606.ENSP00000498246	GO Function	GO:0005488	Binding
ABCG2	9606.ENSP00000498246	GO Function	GO:0005515	Protein binding
ABCG2	9606.ENSP00000498246	GO Function	GO:0005524	ATP binding
ABCG2	9606.ENSP00000498246	GO Function	GO:0008028	Monocarboxylic acid transmembrane transporter activity
ABCG2	9606.ENSP00000498246	GO Function	GO:0008509	Anion transmembrane transporter activity
ABCG2	9606.ENSP00000498246	GO Function	GO:0008514	Organic anion transmembrane transporter activity
ABCG2	9606.ENSP00000498246	GO Function	GO:0008559	ABC-type xenobiotic transporter activity
ABCG2	9606.ENSP00000498246	GO Function	GO:0015075	Ion transmembrane transporter activity
ABCG2	9606.ENSP00000498246	GO Function	GO:0015143	Urate transmembrane transporter activity
ABCG2	9606.ENSP00000498246	GO Function	GO:0015225	Biotin transmembrane transporter activity
ABCG2	9606.ENSP00000498246	GO Function	GO:0015399	Primary active transmembrane transporter activity
ABCG2	9606.ENSP00000498246	GO Function	GO:0015562	Efflux transmembrane transporter activity
ABCG2	9606.ENSP00000498246	GO Function	GO:0017076	Purine nucleotide binding
ABCG2	9606.ENSP00000498246	GO Function	GO:0022804	Active transmembrane transporter activity
ABCG2	9606.ENSP00000498246	GO Function	GO:0022857	Transmembrane transporter activity
ABCG2	9606.ENSP00000498246	GO Function	GO:0030554	Adenyl nucleotide binding
ABCG2	9606.ENSP00000498246	GO Function	GO:0032217	Riboflavin transmembrane transporter activity
ABCG2	9606.ENSP00000498246	GO Function	GO:0032553	Ribonucleotide binding
ABCG2	9606.ENSP00000498246	GO Function	GO:0032555	Purine ribonucleotide binding
ABCG2	9606.ENSP00000498246	GO Function	GO:0032559	Adenyl ribonucleotide binding
ABCG2	9606.ENSP00000498246	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
ABCG2	9606.ENSP00000498246	GO Function	GO:0036094	Small molecule binding
ABCG2	9606.ENSP00000498246	GO Function	GO:0042626	ATPase-coupled transmembrane transporter activity
ABCG2	9606.ENSP00000498246	GO Function	GO:0042802	Identical protein binding
ABCG2	9606.ENSP00000498246	GO Function	GO:0042803	Protein homodimerization activity
ABCG2	9606.ENSP00000498246	GO Function	GO:0042887	Amide transmembrane transporter activity
ABCG2	9606.ENSP00000498246	GO Function	GO:0042910	Xenobiotic transmembrane transporter activity
ABCG2	9606.ENSP00000498246	GO Function	GO:0043167	Ion binding
ABCG2	9606.ENSP00000498246	GO Function	GO:0043168	Anion binding
ABCG2	9606.ENSP00000498246	GO Function	GO:0046943	Carboxylic acid transmembrane transporter activity
ABCG2	9606.ENSP00000498246	GO Function	GO:0046983	Protein dimerization activity
ABCG2	9606.ENSP00000498246	GO Function	GO:0090482	Vitamin transmembrane transporter activity
ABCG2	9606.ENSP00000498246	GO Function	GO:0097159	Organic cyclic compound binding
ABCG2	9606.ENSP00000498246	GO Function	GO:0097367	Carbohydrate derivative binding
ABCG2	9606.ENSP00000498246	GO Function	GO:0140359	ABC-type transporter activity
ABCG2	9606.ENSP00000498246	GO Function	GO:0140657	ATP-dependent activity
ABCG2	9606.ENSP00000498246	GO Function	GO:1901265	Nucleoside phosphate binding
ABCG2	9606.ENSP00000498246	GO Function	GO:1901363	Heterocyclic compound binding
ABCG2	9606.ENSP00000498246	GO Function	GO:1901682	Sulfur compound transmembrane transporter activity
ABCG2	9606.ENSP00000498246	GO Function	GO:1901702	Salt transmembrane transporter activity
ABCG2	9606.ENSP00000498246	GO Component	GO:0005622	Intracellular anatomical structure
ABCG2	9606.ENSP00000498246	GO Component	GO:0005634	Nucleus
ABCG2	9606.ENSP00000498246	GO Component	GO:0005654	Nucleoplasm
ABCG2	9606.ENSP00000498246	GO Component	GO:0005737	Cytoplasm
ABCG2	9606.ENSP00000498246	GO Component	GO:0005739	Mitochondrion
ABCG2	9606.ENSP00000498246	GO Component	GO:0005740	Mitochondrial envelope
ABCG2	9606.ENSP00000498246	GO Component	GO:0005886	Plasma membrane
ABCG2	9606.ENSP00000498246	GO Component	GO:0005903	Brush border
ABCG2	9606.ENSP00000498246	GO Component	GO:0009897	External side of plasma membrane
ABCG2	9606.ENSP00000498246	GO Component	GO:0009986	Cell surface
ABCG2	9606.ENSP00000498246	GO Component	GO:0016020	Membrane
ABCG2	9606.ENSP00000498246	GO Component	GO:0016021	Integral component of membrane
ABCG2	9606.ENSP00000498246	GO Component	GO:0016324	Apical plasma membrane
ABCG2	9606.ENSP00000498246	GO Component	GO:0031090	Organelle membrane
ABCG2	9606.ENSP00000498246	GO Component	GO:0031224	Intrinsic component of membrane
ABCG2	9606.ENSP00000498246	GO Component	GO:0031253	Cell projection membrane
ABCG2	9606.ENSP00000498246	GO Component	GO:0031526	Brush border membrane
ABCG2	9606.ENSP00000498246	GO Component	GO:0031966	Mitochondrial membrane
ABCG2	9606.ENSP00000498246	GO Component	GO:0031967	Organelle envelope
ABCG2	9606.ENSP00000498246	GO Component	GO:0031974	Membrane-enclosed lumen
ABCG2	9606.ENSP00000498246	GO Component	GO:0031975	Envelope
ABCG2	9606.ENSP00000498246	GO Component	GO:0031981	Nuclear lumen
ABCG2	9606.ENSP00000498246	GO Component	GO:0042995	Cell projection
ABCG2	9606.ENSP00000498246	GO Component	GO:0043226	Organelle
ABCG2	9606.ENSP00000498246	GO Component	GO:0043227	Membrane-bounded organelle
ABCG2	9606.ENSP00000498246	GO Component	GO:0043229	Intracellular organelle
ABCG2	9606.ENSP00000498246	GO Component	GO:0043231	Intracellular membrane-bounded organelle
ABCG2	9606.ENSP00000498246	GO Component	GO:0043233	Organelle lumen
ABCG2	9606.ENSP00000498246	GO Component	GO:0045121	Membrane raft
ABCG2	9606.ENSP00000498246	GO Component	GO:0045177	Apical part of cell
ABCG2	9606.ENSP00000498246	GO Component	GO:0070013	Intracellular organelle lumen
ABCG2	9606.ENSP00000498246	GO Component	GO:0071944	Cell periphery
ABCG2	9606.ENSP00000498246	GO Component	GO:0098552	Side of membrane
ABCG2	9606.ENSP00000498246	GO Component	GO:0098590	Plasma membrane region
ABCG2	9606.ENSP00000498246	GO Component	GO:0098591	External side of apical plasma membrane
ABCG2	9606.ENSP00000498246	GO Component	GO:0098857	Membrane microdomain
ABCG2	9606.ENSP00000498246	GO Component	GO:0098862	Cluster of actin-based cell projections
ABCG2	9606.ENSP00000498246	GO Component	GO:0110165	Cellular anatomical entity
ABCG2	9606.ENSP00000498246	GO Component	GO:0120025	Plasma membrane bounded cell projection
ABCG2	9606.ENSP00000498246	STRING clusters	CL:12190	SLC-mediated transmembrane transport, and Monocarboxylic acid transmembrane transporter activity
ABCG2	9606.ENSP00000498246	STRING clusters	CL:12191	SLC-mediated transmembrane transport, and ABC transporters
ABCG2	9606.ENSP00000498246	STRING clusters	CL:12192	SLC-mediated transmembrane transport, and ABC-type xenobiotic transporter activity
ABCG2	9606.ENSP00000498246	STRING clusters	CL:12193	Mixed, incl. Xenobiotic transport, and Recycling of bile acids and salts
ABCG2	9606.ENSP00000498246	STRING clusters	CL:12194	Mixed, incl. Xenobiotic transport, and Recycling of bile acids and salts
ABCG2	9606.ENSP00000498246	STRING clusters	CL:12196	Mixed, incl. Xenobiotic transport, and Recycling of bile acids and salts
ABCG2	9606.ENSP00000498246	STRING clusters	CL:12197	Xenobiotic transport, and Sodium-independent organic anion transmembrane transporter activity
ABCG2	9606.ENSP00000498246	STRING clusters	CL:12198	Mixed, incl. Nucleoside transport, and Sodium-independent organic anion transmembrane transporter activity
ABCG2	9606.ENSP00000498246	STRING clusters	CL:12199	Sodium-independent organic anion transmembrane transporter activity, and Xenobiotic export from cell
ABCG2	9606.ENSP00000498246	STRING clusters	CL:12201	Mixed, incl. Atorvastatin ADME, and Oligopeptide transporter
ABCG2	9606.ENSP00000498246	STRING clusters	CL:12202	Atorvastatin ADME, and Ciprofloxacin ADME
ABCG2	9606.ENSP00000498246	STRING clusters	CL:12204	Ciprofloxacin ADME, and Atorvastatin ADME
ABCG2	9606.ENSP00000498246	KEGG	hsa01523	Antifolate resistance
ABCG2	9606.ENSP00000498246	KEGG	hsa02010	ABC transporters
ABCG2	9606.ENSP00000498246	KEGG	hsa04976	Bile secretion
ABCG2	9606.ENSP00000498246	Reactome	HSA-1430728	Metabolism
ABCG2	9606.ENSP00000498246	Reactome	HSA-189445	Metabolism of porphyrins
ABCG2	9606.ENSP00000498246	Reactome	HSA-189451	Heme biosynthesis
ABCG2	9606.ENSP00000498246	Reactome	HSA-189483	Heme degradation
ABCG2	9606.ENSP00000498246	Reactome	HSA-2161517	Abacavir transmembrane transport
ABCG2	9606.ENSP00000498246	Reactome	HSA-2161522	Abacavir ADME
ABCG2	9606.ENSP00000498246	Reactome	HSA-382551	Transport of small molecules
ABCG2	9606.ENSP00000498246	Reactome	HSA-917937	Iron uptake and transport
ABCG2	9606.ENSP00000498246	Reactome	HSA-9748784	Drug ADME
ABCG2	9606.ENSP00000498246	Reactome	HSA-9753281	Paracetamol ADME
ABCG2	9606.ENSP00000498246	Reactome	HSA-9793528	Ciprofloxacin ADME
ABCG2	9606.ENSP00000498246	WikiPathways	WP1601	Fluoropyrimidine activity
ABCG2	9606.ENSP00000498246	WikiPathways	WP229	Irinotecan pathway
ABCG2	9606.ENSP00000498246	WikiPathways	WP3612	Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling
ABCG2	9606.ENSP00000498246	WikiPathways	WP3640	Imatinib and chronic myeloid leukemia
ABCG2	9606.ENSP00000498246	WikiPathways	WP4917	Proximal tubule transport
ABCG2	9606.ENSP00000498246	WikiPathways	WP5322	CKAP4 signaling pathway map
ABCG2	9606.ENSP00000498246	DISEASES	DOID:0014667	Disease of metabolism
ABCG2	9606.ENSP00000498246	DISEASES	DOID:0060158	Acquired metabolic disease
ABCG2	9606.ENSP00000498246	DISEASES	DOID:0080001	Bone disease
ABCG2	9606.ENSP00000498246	DISEASES	DOID:13189	Gout
ABCG2	9606.ENSP00000498246	DISEASES	DOID:17	Musculoskeletal system disease
ABCG2	9606.ENSP00000498246	DISEASES	DOID:1920	Hyperuricemia
ABCG2	9606.ENSP00000498246	DISEASES	DOID:3342	Bone inflammation disease
ABCG2	9606.ENSP00000498246	DISEASES	DOID:4	Disease
ABCG2	9606.ENSP00000498246	DISEASES	DOID:65	Connective tissue disease
ABCG2	9606.ENSP00000498246	DISEASES	DOID:7	Disease of anatomical entity
ABCG2	9606.ENSP00000498246	DISEASES	DOID:848	Arthritis
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0000042	Animal
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0000081	Reproductive system
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0000083	Female reproductive system
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0000142	Brain
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0000150	Breast cancer cell
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0000174	Embryonic structure
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0000176	Carcinoma cell
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0000227	Central nervous system
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0000231	Cerebral hemisphere
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0000233	Cerebral cortex
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0000239	Telencephalon
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0000282	Head
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0000284	Organism form
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0000345	Digestive gland
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0000415	Epithelioma cell
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0000445	Cerebral lobe
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0000449	Fetus
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0000478	Forebrain
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0000522	Gland
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0000601	Hippocampus
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0000604	Adenocarcinoma cell
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0000928	Limbic system
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0000988	Pancreas
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0001028	Peripheral nervous system
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0001078	Placenta
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0001355	Temporal lobe
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0001484	Nervous system
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0001488	Endocrine gland
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0001489	Whole body
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0001491	Viscus
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0003091	Urogenital system
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0003099	Internal female genital organ
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0003248	Brain endothelium
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0003917	KB-V1 cell
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0003918	KB-3-1 cell
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0004607	MDCK-2 cell
ABCG2	9606.ENSP00000498246	TISSUES	BTO:0005199	CEM-ADR5000 cell
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:0005622	Intracellular
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:0005634	Nucleus
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:0005886	Plasma membrane
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:0005903	Brush border
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:0009897	External side of plasma membrane
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:0009986	Cell surface
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:0016020	Membrane
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:0016021	Integral component of membrane
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:0016324	Apical plasma membrane
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:0031224	Intrinsic component of membrane
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:0031253	Cell projection membrane
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:0031526	Brush border membrane
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:0032991	Protein-containing complex
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:0042995	Cell projection
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:0043226	Organelle
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:0043229	Intracellular organelle
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:0045121	Membrane raft
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:0045177	Apical part of cell
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:0071944	Cell periphery
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:0098552	Side of membrane
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:0098590	Plasma membrane region
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:0098591	External side of apical plasma membrane
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:0098796	Membrane protein complex
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:0098857	Membrane microdomain
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:0098862	Cluster of actin-based cell projections
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:0120025	Plasma membrane bounded cell projection
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:1902495	Transmembrane transporter complex
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:1990281	Efflux pump complex
ABCG2	9606.ENSP00000498246	COMPARTMENTS	GOCC:1990351	Transporter complex
ABCG2	9606.ENSP00000498246	Monarch	EFO:0004298	Cardiovascular measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0004302	Anthropometric measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0004315	Drinking behavior
ABCG2	9606.ENSP00000498246	Monarch	EFO:0004324	Body weights and measures
ABCG2	9606.ENSP00000498246	Monarch	EFO:0004330	Coffee consumption
ABCG2	9606.ENSP00000498246	Monarch	EFO:0004339	Body height
ABCG2	9606.ENSP00000498246	Monarch	EFO:0004340	Body mass index
ABCG2	9606.ENSP00000498246	Monarch	EFO:0004346	Neuroimaging measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0004458	C-reactive protein measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0004464	Brain measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0004468	Glucose measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0004503	Hematological measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0004509	Hemoglobin measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0004529	Lipid measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0004531	Urate measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0004541	HbA1c measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0004555	Glycoprotein measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0004611	Low density lipoprotein cholesterol measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0004725	Metabolite measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0004732	Lipoprotein measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0004742	Renal system measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0004746	Lipoprotein-associated phospholipase A(2) measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0004747	Protein measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0004761	Uric acid measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0004872	Inflammatory biomarker measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0005052	Nervous system measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0005105	Lipid or lipoprotein measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0005208	Glomerular filtration rate
ABCG2	9606.ENSP00000498246	Monarch	EFO:0005278	Cardiovascular disease biomarker measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0005653	Serum metabolite measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0006337	Response to allopurinol
ABCG2	9606.ENSP00000498246	Monarch	EFO:0006781	Coffee consumption measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0006782	Cups of coffee per day measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0006842	Diabetes mellitus biomarker
ABCG2	9606.ENSP00000498246	Monarch	EFO:0006930	Brain volume measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0007677	LDL peak particle diameter measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0007678	Total fat intake measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0007804	LDL cholesterol change measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0008111	Diet measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0010088	Beverage consumption measurement
ABCG2	9606.ENSP00000498246	Monarch	EFO:0010089	Bitter beverage consumption measurement
