Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000065978,YBX1,85,-0.7724,255,1.29691,43,-1.6172,98,-0.3661,165,0.60205
ENSG00000177868,SVBP,18,-0.6994,29,0.26972,51,1.23395,4,-2.8253,31,0.44419
ENSG00000117394,SLC2A1,143,0.76323,213,1.21650,25,-2.2092,51,-1.1526,66,-0.8521
ENSG00000117395,EBNA1BP2,31,-0.6323,106,1.70755,67,0.81719,1,-4.8737,32,-0.4435
ENSG00000179178,TMEM125,2,-4.0339,0,-7.4402,3,-3.0015,23,-0.2316,92,3.95432
ENSG00000066322,ELOVL1,11,-2.6992,25,-1.0618,7,-2.9378,79,0.84406,122,2.34645
ENSG00000159479,MED8,11,-0.1150,18,0.69604,17,0.63016,8,-0.5597,9,-0.5434
ENSG00000198198,SZT2,16,-0.6576,22,-0.0035,23,0.12105,15,-0.5440,33,0.85423
ENSG00000142949,PTPRF,107,0.03614,77,-0.5079,87,-0.3145,165,0.77041,96,-0.1676
ENSG00000066135,KDM4A,19,-0.3051,39,1.02906,36,0.86320,0,-5.4190,20,-0.0954
ENSG00000126091,ST3GAL3,30,1.11641,12,-0.6981,28,0.56758,0,-6.1707,14,-0.6322
ENSG00000117408,IPO13,45,-0.7122,42,-0.6465,46,-0.4924,58,-0.1197,111,1.23667
ENSG00000117410,ATP6V0B,174,0.12863,198,0.30932,322,1.17369,75,-1.2474,101,-0.8837
ENSG00000117411,B4GALT2,79,1.62693,5,-3.1919,34,-0.4632,11,-2.1721,38,-0.3222
ENSG00000159214,CCDC24,12,0.44997,13,0.49024,23,1.52437,0,-5.1833,3,-1.8017
ENSG00000178028,DMAP1,42,-0.1965,50,0.14619,63,0.54455,65,0.58806,31,-0.6963
ENSG00000117419,ERI3,92,0.21158,43,-1.0351,80,-0.0758,183,1.38514,45,-1.1099
ENSG00000187147,RNF220,88,0.07759,73,-0.2660,83,-0.0446,0,-6.7058,131,0.89769
ENSG00000142937,RPS8,509,-0.9024,1455,1.07501,349,-1.2802,896,0.21765,1031,0.54801
ENSG00000070785,EIF2B3,12,-0.1142,13,0.04107,29,1.39053,0,-5.5764,12,-0.0799
ENSG00000126088,UROD,34,-0.2629,49,0.42388,53,0.54806,60,0.76544,21,-1.0622
ENSG00000117450,PRDX1,142,-0.9300,333,0.68664,142,-0.7182,555,1.66252,162,-0.5807
ENSG00000117448,AKR1A1,16,-0.7316,18,-0.3429,30,0.47237,36,0.80320,24,0.13824
ENSG00000132780,NASP,64,-1.6281,131,-0.2084,71,-1.1556,26,-2.6419,385,2.44508
ENSG00000159592,GPBP1L1,24,-0.4943,33,0.15275,38,0.38670,24,-0.3854,38,0.41909
ENSG00000086015,MAST2,20,1.01698,9,-0.7424,15,0.16779,8,-0.9166,9,-0.7614
ENSG00000117461,PIK3R3,38,0.36083,58,0.97041,47,0.58082,9,-2.0141,18,-1.0836
ENSG00000085998,POMGNT1,46,-0.1249,46,-0.0685,66,0.50956,20,-1.3419,59,0.38192
ENSG00000132128,LRRC41,32,-0.0979,18,-0.9155,61,1.05179,40,0.29955,25,-0.4850
ENSG00000173660,UQCRH,164,0.07360,343,1.37016,222,0.56501,96,-0.8050,59,-1.6970
ENSG00000117481,NSUN4,11,-0.6058,10,-0.5894,20,0.44509,27,0.99669,15,-0.0318
ENSG00000117480,FAAH,24,-0.1202,25,-0.0134,15,-0.8281,6,-2.0566,42,1.07569
ENSG00000079277,MKNK1,26,0.68642,22,0.19659,20,0.01420,12,-0.7562,13,-0.7647
ENSG00000123472,ATPAF1,73,-0.5028,124,0.49901,92,-0.0106,217,1.53725,43,-1.3273
ENSG00000159658,EFCAB14,84,-0.6086,112,0.00097,51,-1.2480,158,0.57661,162,0.75608
ENSG00000186377,CYP4X1,10,-0.3972,38,2.02340,27,1.33928,0,-5.5535,2,-2.6302
ENSG00000162368,CMPK1,82,-0.2684,114,0.35135,91,-0.0296,149,0.81371,70,-0.5081
ENSG00000132122,SPATA6,9,-1.8374,22,-0.1314,15,-0.7712,34,0.55800,48,1.52651
ENSG00000162373,BEND5,20,-0.0319,24,0.25413,65,2.11692,0,-6.2573,8,-1.5825
ENSG00000162374,ELAVL4,222,0.70211,162,-0.0680,485,1.96932,3,-5.8010,16,-3.7111
ENSG00000185104,FAF1,23,-1.0093,51,0.49688,40,0.07741,76,1.20420,34,-0.2077
ENSG00000123091,RNF11,220,0.09584,370,0.97333,404,1.13681,113,-0.9948,71,-1.8557
ENSG00000085832,EPS15,146,-0.1654,231,0.64966,196,0.37001,59,-1.5253,167,0.11505
ENSG00000117859,OSBPL9,22,-1.1456,20,-1.0394,28,-0.5027,77,1.23128,58,0.87217
ENSG00000078618,NRDC,97,-0.5502,86,-0.6024,160,0.41148,115,-0.1332,174,0.68196
ENSG00000169213,RAB3B,34,-0.5759,18,-1.3988,97,1.38327,75,0.88745,32,-0.5918
ENSG00000117862,TXNDC12,18,-0.4021,36,0.86980,37,0.90273,34,0.73687,6,-1.9855
ENSG00000134717,BTF3L4,29,-0.2103,29,-0.1312,50,0.77001,19,-0.8452,35,0.17606
ENSG00000157077,ZFYVE9,37,-0.2749,55,0.45121,91,1.36915,32,-0.4074,23,-1.0542
ENSG00000134748,PRPF38A,40,-0.7215,44,-0.4152,31,-0.9363,91,0.80399,83,0.80070
ENSG00000134744,TUT4,79,-1.1381,150,0.12316,111,-0.3635,158,0.21218,228,1.05517
ENSG00000162377,COA7,17,0.12971,15,-0.1148,22,0.54791,0,-5.8934,20,0.44400
ENSG00000162378,ZYG11B,126,0.36834,149,0.53759,241,1.43166,21,-2.5111,38,-1.7677
ENSG00000121310,ECHDC2,19,-0.4044,26,0.19970,3,-2.7671,71,2.06514,14,-0.8901
ENSG00000116171,SCP2,60,-0.7160,158,1.08055,85,0.00649,134,0.78235,60,-0.6252
ENSG00000162384,CZIB,19,-1.2194,86,1.59537,46,0.43970,43,0.33542,25,-0.6166
ENSG00000157193,LRP8,40,-0.2496,75,0.90199,90,1.24700,40,-0.1789,15,-1.7770
ENSG00000081870,HSPB11,13,-0.5009,43,1.76330,18,0.19288,0,-5.9059,15,-0.1345
ENSG00000116209,TMEM59,84,-0.5120,208,1.17909,101,-0.0829,79,-0.4780,105,-0.0187
ENSG00000116205,TCEANC2,15,-0.9025,3,-3.0314,18,-0.3357,30,0.45303,44,1.43821
ENSG00000116221,MRPL37,28,0.41060,16,-0.6165,33,0.54054,19,-0.3344,19,-0.4397
ENSG00000157216,SSBP3,250,0.68864,175,-0.1379,320,0.88844,136,-0.5409,72,-1.6684
ENSG00000162390,ACOT11,15,-1.0456,7,-1.8316,14,-0.9147,102,2.81389,16,-0.7581
ENSG00000243725,TTC4,19,-0.5909,17,-0.6659,33,0.43130,46,1.00944,25,-0.0181
ENSG00000116133,DHCR24,86,-0.4596,29,-1.9748,152,0.60898,62,-0.8550,173,1.05428
ENSG00000162402,USP24,35,-0.1815,63,0.86834,44,0.24344,19,-1.0856,36,-0.0825
ENSG00000162407,PLPP3,144,-1.6069,436,0.48074,64,-2.5006,1494,3.20697,99,-2.0231
ENSG00000162409,PRKAA2,33,-0.5884,109,1.66626,91,1.31902,3,-3.9555,22,-1.1458
ENSG00000162601,MYSM1,39,-0.8353,55,-0.0902,107,1.05850,0,-7.7059,93,1.00024
ENSG00000177606,JUN,72,-1.1248,98,-0.4078,79,-0.7537,245,1.16506,185,0.79415
ENSG00000134709,HOOK1,39,0.10298,65,0.95743,109,1.99972,0,-7.0748,3,-3.6247
ENSG00000162599,NFIA,247,-1.1942,282,-0.7325,228,-1.0663,1222,1.86435,548,0.41078
ENSG00000162604,TM2D1,22,-1.2266,95,1.54272,29,-0.5095,84,1.28580,24,-0.8892
ENSG00000132849,PATJ,14,-1.1958,37,0.61715,19,-0.4665,40,0.73095,34,0.54595
ENSG00000162607,USP1,48,-1.2472,106,0.27644,62,-0.5889,197,1.39474,105,0.29975
ENSG00000116641,DOCK7,36,-1.6281,69,-0.2971,68,-0.3415,361,3.02734,31,-1.6851
ENSG00000125703,ATG4C,13,-1.7548,37,0.24995,22,-0.6069,22,-0.5854,69,1.76498
ENSG00000079739,PGM1,29,0.30814,27,0.06870,13,-1.0923,58,1.45054,10,-1.5871
ENSG00000158966,CACHD1,23,0.29309,14,-0.5436,12,-0.8449,66,2.25204,0,-5.2912
ENSG00000162437,RAVER2,13,-1.0941,49,1.31623,22,-0.0465,68,2.00972,2,-3.3572
ENSG00000162434,JAK1,73,-0.7852,130,0.34356,112,0.08758,235,1.41299,77,-0.5936
ENSG00000162433,AK4,87,-0.1054,85,-0.1108,52,-0.8720,276,2.08672,27,-2.0379
ENSG00000116675,DNAJC6,207,-0.1061,219,0.01543,415,1.13913,124,-0.8867,177,-0.3717
ENSG00000213625,LEPROT,47,-0.5615,102,0.88701,24,-1.4523,178,2.00055,21,-1.7769
ENSG00000184588,PDE4B,66,-1.0782,102,-0.1626,58,-1.0644,188,0.87870,178,0.96126
ENSG00000118473,SGIP1,77,-0.9478,236,1.16574,223,1.05532,134,0.16425,74,-0.8823
ENSG00000198160,MIER1,54,-1.0852,91,-0.0350,106,0.21277,127,0.53393,128,0.65213
ENSG00000142864,SERBP1,162,-1.0616,415,0.72167,215,-0.3784,346,0.40409,357,0.55065
ENSG00000116717,GADD45A,13,-1.6481,23,-0.5446,27,-0.2448,116,2.51643,24,-0.4810
ENSG00000172380,GNG12,24,-1.7009,49,-0.2552,11,-2.4726,281,3.44640,23,-1.5336
ENSG00000116729,WLS,58,-1.5879,162,0.35636,51,-1.4621,596,3.19208,33,-2.2989
ENSG00000033122,LRRC7,50,-0.0276,75,0.64661,148,1.98210,0,-7.0991,17,-1.8451
ENSG00000066557,LRRC40,13,-0.3313,20,0.45883,34,1.43283,0,-5.8096,14,-0.1411
ENSG00000116754,SRSF11,187,-1.1138,220,-0.6235,373,0.23649,91,-1.9739,673,1.69431
ENSG00000118454,ANKRD13C,30,-0.3726,48,0.49393,53,0.66913,27,-0.4493,34,-0.1096
ENSG00000132485,ZRANB2,112,-0.9233,226,0.42843,302,0.94204,131,-0.4725,203,0.29118
ENSG00000172260,NEGR1,252,0.31929,217,-0.0311,615,1.89527,53,-2.2122,64,-2.0966
ENSG00000178965,ERICH3,71,-0.0124,122,0.92459,221,2.13817,0,-7.8392,7,-3.5862
ENSG00000162623,TYW3,28,-0.4791,59,0.87717,64,1.01853,1,-5.2132,37,0.09792
ENSG00000117054,ACADM,33,-0.4344,68,0.85739,50,0.34780,55,0.48505,27,-0.7391
ENSG00000137955,RABGGTB,20,-0.4548,16,-0.7016,19,-0.4543,28,0.19240,38,0.87894
ENSG00000117069,ST6GALNAC5,27,1.07525,19,0.10360,40,1.37228,0,-6.0743,2,-3.1382
ENSG00000142892,PIGK,16,-0.5459,40,1.10478,27,0.45340,0,-6.2580,26,0.41873
ENSG00000154027,AK5,97,-0.5954,111,-0.2377,355,1.88838,28,-2.3050,120,-0.1285
ENSG00000036549,AC118549.1,29,-0.8855,27,-0.8215,47,0.07356,23,-1.0463,88,1.49649
ENSG00000077254,USP33,84,-0.6884,154,0.46510,215,1.06188,115,-0.0289,99,-0.3140
ENSG00000180488,MIGA1,67,-0.8201,115,0.25770,132,0.48824,77,-0.4049,133,0.60322
ENSG00000162613,FUBP1,45,-0.7771,90,0.53867,98,0.68168,43,-0.6785,79,0.36572
ENSG00000162616,DNAJB4,22,-0.5833,33,0.18819,35,0.29793,30,0.07693,34,0.31929
ENSG00000137959,IFI44L,19,-0.9630,74,1.54696,0,-6.7529,26,-0.2804,46,0.77730
ENSG00000117114,ADGRL2,26,0.83370,21,0.22454,48,1.72365,0,-6.0911,1,-4.2224
ENSG00000137941,TTLL7,157,-1.9704,186,-1.3623,378,-0.2593,203,-1.2339,1154,2.48250
ENSG00000142875,PRKACB,178,-0.7744,332,0.43206,516,1.22805,208,-0.3439,233,-0.1842
ENSG00000117133,RPF1,21,0.39669,28,0.73189,30,0.87017,1,-3.6334,11,-0.9346
ENSG00000174021,GNG5,19,-0.7717,58,1.30516,7,-2.0989,71,1.72048,14,-1.2001
ENSG00000117155,SSX2IP,113,0.45179,134,0.60759,223,1.55772,9,-3.4173,23,-2.3530
ENSG00000162642,C1orf52,39,-0.0379,31,-0.4334,91,1.46769,23,-0.8519,29,-0.6131
ENSG00000153904,DDAH1,234,-0.3210,301,0.17599,232,-0.2519,835,2.13394,47,-2.8537
ENSG00000117174,ZNHIT6,42,-0.5599,25,-1.2532,45,-0.3164,28,-1.0559,108,1.50985
ENSG00000122417,ODF2L,62,-0.7123,82,-0.0917,206,1.54954,48,-0.9351,87,-0.0048
ENSG00000097033,SH3GLB1,54,-0.7481,65,-0.2681,49,-0.7104,149,1.15688,95,0.42302
ENSG00000183291,SELENOF,47,-0.6801,130,1.21331,55,-0.2667,95,0.64193,49,-0.5040
ENSG00000153936,HS2ST1,41,-0.3125,76,0.78210,56,0.25058,98,1.25819,14,-1.9967
ENSG00000143013,LMO4,834,0.50120,504,-0.4872,1743,1.71855,422,-0.7670,139,-2.6317
ENSG00000065243,PKN2,41,-1.0924,37,-1.0440,65,-0.1439,103,0.62931,120,1.12016
ENSG00000213516,RBMXL1,19,-0.8143,22,-0.4334,15,-0.9702,17,-0.8561,59,1.63598
ENSG00000197147,LRRC8B,59,-0.1875,96,0.69807,140,1.40381,35,-0.9324,31,-1.2512
ENSG00000171492,LRRC8D,13,-1.5329,1,-4.8168,36,0.29844,44,0.63157,59,1.54210
ENSG00000162664,ZNF326,71,-1.4349,70,-1.1740,76,-1.0413,87,-0.8296,364,2.28841
ENSG00000122482,ZNF644,72,-1.2053,67,-1.0724,94,-0.5445,200,0.71213,238,1.30165
ENSG00000069702,TGFBR3,13,-1.2468,24,-0.0175,7,-1.9376,113,3.28062,5,-2.4556
ENSG00000189195,BTBD8,132,-1.0527,484,1.39215,543,1.62578,66,-1.8776,141,-0.8121
ENSG00000122484,RPAP2,68,-0.7832,111,0.19035,156,0.77806,99,0.00050,110,0.21897
ENSG00000067208,EVI5,87,-0.8614,118,-0.1752,107,-0.3240,124,-0.0898,220,1.11137
ENSG00000122406,RPL5,325,-0.4861,647,0.79669,285,-0.5713,458,0.19561,444,0.17172
ENSG00000154511,DIPK1A,13,-1.0290,21,-0.0739,29,0.48074,50,1.49887,17,-0.4200
ENSG00000143033,MTF2,28,-0.9227,40,-0.1407,83,1.13897,34,-0.4035,54,0.41774
ENSG00000117500,TMED5,20,-1.0971,40,0.28123,21,-0.7556,82,1.59612,34,0.02607
ENSG00000223745,CCDC18-AS1,11,-1.8082,23,-0.4276,21,-0.5484,65,1.40156,47,0.96829
ENSG00000117505,DR1,26,-0.1584,36,0.43879,53,1.14451,0,-6.6476,27,-0.0254
ENSG00000137942,FNBP1L,24,-1.0718,45,0.15930,62,0.71363,83,1.26624,31,-0.4622
ENSG00000067334,DNTTIP2,68,-0.4533,151,1.00957,96,0.22171,29,-1.6703,97,0.26637
ENSG00000023909,GCLM,21,-0.8396,18,-0.8579,39,0.36194,110,2.44324,10,-1.8713
ENSG00000137962,ARHGAP29,57,-0.2249,209,2.27898,53,-0.3077,11,-2.6512,32,-1.2142
ENSG00000117528,ABCD3,39,-0.6029,61,0.27817,61,0.29557,52,0.01143,60,0.32188
ENSG00000117525,F3,58,-1.0285,132,0.53453,26,-2.0246,428,3.11092,5,-4.4572
ENSG00000117519,CNN3,85,-1.5732,346,1.02789,46,-2.1945,723,2.64181,80,-1.5063
ENSG00000152078,TLCD4,42,-0.2491,88,1.07322,43,-0.1620,89,1.09428,16,-1.8165
ENSG00000117569,PTBP2,42,-0.4150,39,-0.3904,77,0.71297,34,-0.6430,64,0.48308
ENSG00000188641,DPYD,8,-1.3368,2,-2.8364,10,-0.8067,11,-0.5825,41,2.32721
ENSG00000117600,PLPPR4,41,-0.2947,77,0.85537,153,2.27152,4,-3.5327,8,-2.7972
ENSG00000162688,AGL,39,-0.8006,62,0.11493,72,0.36739,163,1.92259,23,-1.5390
ENSG00000117620,SLC35A3,16,-0.9197,32,0.36346,30,0.26545,39,0.71519,27,0.13115
ENSG00000156875,MFSD14A,35,-0.0771,33,-0.1107,55,0.72654,18,-1.0488,38,0.11189
ENSG00000122435,TRMT13,9,-1.9051,16,-0.6920,13,-1.0402,25,0.00019,60,2.11429
ENSG00000137992,DBT,49,-0.5262,85,0.52117,72,0.22190,87,0.56282,55,-0.2519
ENSG00000224616,RTCA-AS1,15,-2.0550,32,-0.5386,47,0.04694,137,2.06558,51,0.23290
ENSG00000137996,RTCA,18,-0.1641,6,-1.7377,40,1.21060,17,-0.2154,20,0.01660
ENSG00000162694,EXTL2,36,0.05087,57,0.78330,88,1.62776,0,-7.0216,16,-1.4022
ENSG00000162695,SLC30A7,10,-0.7619,37,1.65155,12,-0.3477,0,-5.7791,19,0.53274
ENSG00000170989,S1PR1,45,-0.4378,84,0.73421,11,-2.3890,188,2.39225,10,-2.7921
ENSG00000118733,OLFM3,25,-0.4240,64,1.30399,97,2.18087,7,-2.2576,1,-5.3482
ENSG00000060718,COL11A1,15,-0.7668,35,0.80029,27,0.30891,19,-0.2653,25,0.24730
ENSG00000185946,RNPC3,124,-0.7379,105,-0.8325,232,0.46163,77,-1.2985,313,1.24806
ENSG00000240038,AMY2B,9,-0.5603,18,0.65575,22,1.02667,11,-0.1413,9,-0.5356
ENSG00000162631,NTNG1,19,1.12402,11,-0.1467,16,0.44148,0,-5.5233,7,-0.8787
ENSG00000162636,FAM102B,16,-0.2173,19,0.10424,64,2.44494,7,-1.4819,2,-2.9889
ENSG00000134186,PRPF38B,72,-1.1434,62,-1.1341,55,-1.3070,138,0.13070,274,1.78998
ENSG00000116266,STXBP3,31,-1.2686,39,-0.6531,46,-0.3978,74,0.37316,111,1.37332
ENSG00000121957,GPSM2,27,-1.3833,85,0.74703,12,-2.3063,51,-0.0975,104,1.43338
ENSG00000121940,CLCC1,12,-1.6740,41,0.63744,26,-0.1658,83,2.00051,21,-0.5712
ENSG00000085433,WDR47,70,0.15031,61,-0.1032,175,1.81032,43,-0.6471,17,-2.2493
ENSG00000197780,TAF13,77,-0.1191,64,-0.3885,102,0.37332,77,-0.0902,89,0.15944
ENSG00000215717,TMEM167B,41,0.07644,56,0.57958,54,0.50187,31,-0.3798,27,-0.7089
ENSG00000116299,KIAA1324,16,1.19250,4,-1.5285,16,0.77374,0,-5.2678,7,-0.6567
ENSG00000031698,SARS,111,-0.3104,179,0.56351,261,1.25496,94,-0.5001,79,-0.8771
ENSG00000143126,CELSR2,74,-0.0565,57,-0.4607,130,0.91389,61,-0.3584,69,-0.1764
ENSG00000134222,PSRC1,19,-0.6192,22,-0.1960,44,0.98356,16,-0.7128,31,0.41571
ENSG00000134243,SORT1,140,-0.5906,148,-0.3644,288,0.75821,90,-1.1294,266,0.75054
ENSG00000143106,PSMA5,20,-0.1609,53,1.55685,23,0.04464,21,-0.0814,9,-1.4692
ENSG00000181754,AMIGO1,35,1.05759,13,-0.8742,55,1.53074,5,-2.3851,5,-2.5578
ENSG00000065135,GNAI3,24,-0.2059,25,-0.0915,23,-0.2061,48,1.06466,21,-0.4209
ENSG00000116337,AMPD2,63,0.76444,63,0.48557,48,0.03900,61,0.44753,7,-3.0961
ENSG00000168765,GSTM4,14,0.16668,1,-3.1707,16,0.37026,35,1.75677,5,-1.5773
ENSG00000134201,GSTM5,42,-0.4121,38,-0.4536,2,-4.4079,196,2.69457,22,-1.4668
ENSG00000134202,GSTM3,141,-0.4169,328,1.14483,96,-0.9139,402,1.54456,58,-1.8385
ENSG00000168710,AHCYL1,478,-1.0247,801,0.02738,243,-1.8278,3284,2.92842,269,-1.8335
ENSG00000143093,STRIP1,25,0.39393,19,-0.2038,44,1.26359,0,-6.2844,16,-0.4920
ENSG00000197106,SLC6A17,194,1.42206,105,-0.1867,206,0.96503,17,-2.8906,16,-3.2006
ENSG00000116396,KCNC4,46,1.69283,27,0.04967,30,0.24281,0,-6.5633,6,-2.2557
ENSG00000134248,LAMTOR5,50,-0.2643,114,1.23103,37,-0.6647,93,0.86112,28,-1.1955
ENSG00000177301,KCNA2,104,0.54204,61,-0.4956,185,1.41636,71,-0.2715,20,-2.3884
ENSG00000121931,LRIF1,17,-0.3564,29,0.62845,33,0.83697,3,-2.6456,22,0.18192
ENSG00000134255,CEPT1,14,-1.2427,36,0.53028,40,0.71941,43,0.83864,24,-0.1355
ENSG00000116459,ATP5PB,85,-0.5372,237,1.38927,94,-0.2272,172,0.78367,56,-1.1700
ENSG00000116473,RAP1A,41,-1.1122,95,0.49033,30,-1.3351,55,-0.3985,132,1.37832
ENSG00000197852,INKA2,43,0.61045,54,0.81640,52,0.74462,0,-6.9352,17,-1.2013
ENSG00000171385,KCND3,92,0.45011,140,1.05323,147,1.14921,4,-4.2713,22,-2.0832
ENSG00000143079,CTTNBP2NL,31,-0.2842,36,0.00539,12,-1.6633,28,-0.4094,58,1.02553
ENSG00000116489,CAPZA1,36,-0.6140,93,1.15295,41,-0.2477,92,1.12986,25,-1.1354
ENSG00000155366,RHOC,49,-0.4542,47,-0.3991,20,-1.6972,147,1.60623,61,0.01841
ENSG00000155380,SLC16A1,30,-1.0873,49,-0.1015,12,-2.1801,73,0.58931,95,1.32358
ENSG00000226419,SLC16A1-AS1,9,-1.7258,39,0.87070,12,-1.0471,4,-2.4634,51,1.87115
ENSG00000198799,LRIG2,12,-0.2772,11,-0.3849,13,-0.0552,3,-2.2664,24,1.12241
ENSG00000081026,MAGI3,66,-0.4828,98,0.28190,153,1.07724,129,0.76568,41,-1.2276
ENSG00000116793,PHTF1,22,0.46474,18,0.05592,47,1.75490,0,-6.0422,6,-1.7482
ENSG00000081019,RSBN1,47,0.39463,40,-0.0181,44,0.14519,37,-0.1448,29,-0.5585
ENSG00000163349,HIPK1,57,0.11241,89,0.86123,48,-0.1796,42,-0.3909,41,-0.5043
ENSG00000197323,TRIM33,69,-0.8596,111,0.11073,154,0.66169,215,1.27782,73,-0.6394
ENSG00000116752,BCAS2,36,-0.5300,106,1.47878,90,1.16354,29,-0.7463,18,-1.5726
ENSG00000213281,NRAS,23,0.20480,23,0.11262,34,0.77528,0,-6.2591,22,0.06892
ENSG00000009307,CSDE1,213,-0.5490,287,0.06817,334,0.32511,387,0.58010,276,0.00870
ENSG00000052723,SIKE1,8,-1.7069,53,1.66785,17,-0.3303,48,1.45662,12,-0.9304
ENSG00000163393,SLC22A15,7,-1.2104,0,-5.5648,7,-0.9855,2,-2.6649,40,2.81956
ENSG00000163399,ATP1A1,206,0.16887,245,0.40919,438,1.48283,101,-1.0188,66,-1.8151
ENSG00000134247,PTGFRN,20,0.06897,43,1.37123,21,0.08287,27,0.55415,3,-3.0348
ENSG00000198162,MAN1A2,877,0.37421,847,0.19702,423,-0.9181,534,-0.5524,790,0.09660
ENSG00000065183,WDR3,7,-1.5339,32,1.16217,28,0.93342,19,0.23497,15,-0.1759
ENSG00000092621,PHGDH,40,-1.9029,108,-0.0174,15,-3.0351,420,2.69065,105,-0.0689
ENSG00000134250,NOTCH2,38,-0.6797,81,0.75231,7,-3.0416,195,2.59296,11,-2.5581
ENSG00000265808,SEC22B,31,-0.4609,32,-0.2739,52,0.51049,69,1.02388,30,-0.4461
ENSG00000226067,LINC00623,20,0.06770,58,1.99306,21,0.07129,0,-6.1759,9,-1.3041
ENSG00000171943,SRGAP2C,36,-0.7917,70,0.47698,24,-1.1985,49,-0.1318,85,1.01697
ENSG00000196369,SRGAP2B,50,0.12165,74,0.73852,45,-0.0988,14,-1.8916,49,0.05935
ENSG00000162825,NBPF20,60,0.03846,28,-1.1368,76,0.42906,23,-1.4677,82,0.67475
ENSG00000265491,RNF115,48,-0.2694,85,0.76833,83,0.72477,18,-1.6672,52,-0.0946
ENSG00000131788,PIAS3,14,-0.1276,47,2.14042,12,-0.3301,0,-5.7785,9,-0.8681
ENSG00000198483,ANKRD35,21,0.50375,16,-0.1241,8,-1.2405,30,0.96966,10,-0.9310
ENSG00000131779,PEX11B,17,1.48078,6,-0.7287,13,0.33028,0,-5.2621,5,-1.0513
ENSG00000265241,RBM8A,91,-0.1999,72,-0.5195,108,0.13089,146,0.65510,98,-0.0205
ENSG00000271601,LIX1L,15,-1.3153,25,-0.2612,10,-1.6765,105,2.48971,25,-0.3153
ENSG00000272031,ANKRD34A,21,0.99681,10,-0.5583,36,1.63837,0,-5.7356,3,-2.4860
ENSG00000121851,POLR3GL,30,-0.1678,43,0.50102,26,-0.3611,11,-1.6755,44,0.63304
ENSG00000265972,TXNIP,38,-2.0770,152,0.47057,8,-4.0271,234,1.24972,206,1.28384
ENSG00000268043,NBPF12,20,-0.7682,24,-0.3266,28,-0.0521,5,-2.5330,57,1.53907
ENSG00000131791,PRKAB2,15,-0.6627,41,1.19488,38,1.06083,0,-6.2534,20,-0.0211
ENSG00000270629,NBPF14,12,-1.0287,14,-0.6033,2,-2.9668,67,2.29368,21,0.05289
ENSG00000178104,PDE4DIP,190,-0.8027,275,-0.0244,308,0.16138,497,0.99922,292,0.08360
ENSG00000274265,AC245297.3,18,-0.6723,26,0.11678,2,-3.4280,5,-2.2394,54,1.87387
ENSG00000272755,AC245297.2,9,-1.6220,6,-1.8316,5,-2.2583,33,0.68783,51,2.06378
ENSG00000271383,NBPF19,15,0.55970,21,0.92301,12,-0.0272,0,-5.4882,9,-0.4936
ENSG00000159164,SV2A,215,0.40721,215,0.27528,412,1.46017,94,-1.0505,45,-2.3142
ENSG00000143368,SF3B4,13,-0.0477,12,-0.1579,18,0.48630,29,1.33762,4,-1.8029
ENSG00000264522,OTUD7B,22,-1.9290,17,-1.9812,5,-3.6717,90,0.63039,159,2.39493
ENSG00000136631,VPS45,24,-0.3383,42,0.67109,49,0.96659,29,0.04988,16,-0.9659
ENSG00000023902,PLEKHO1,63,0.34774,98,1.01384,55,0.00939,81,0.67151,7,-3.3300
ENSG00000143401,ANP32E,139,0.17736,110,-0.2555,80,-0.7503,76,-0.8414,174,0.60724
ENSG00000117362,APH1A,26,0.10005,25,-0.0235,11,-1.2326,17,-0.6441,35,0.65572
ENSG00000266472,MRPS21,93,-0.1311,172,0.97511,131,0.48428,136,0.55203,34,-1.8054
ENSG00000117360,PRPF3,13,-1.3474,10,-1.4890,18,-0.6125,63,1.54511,41,0.88537
ENSG00000163125,RPRD2,31,-0.8034,49,0.09729,59,0.38839,107,1.49103,31,-0.7277
ENSG00000143384,MCL1,51,1.14106,26,-0.4099,17,-1.0710,5,-2.7122,33,-0.0127
ENSG00000143420,ENSA,217,0.48382,187,0.07937,343,1.14234,62,-1.6458,92,-1.1676
ENSG00000143437,ARNT,14,-0.9446,22,0.04050,27,0.38069,42,1.15382,21,-0.1079
ENSG00000143418,CERS2,14,-1.5657,43,0.44572,8,-2.1946,10,-1.7944,79,2.16259
ENSG00000143363,PRUNE1,14,0.69081,3,-1.5641,25,1.52904,0,-5.2699,7,-0.7407
ENSG00000197622,CDC42SE1,27,0.21876,25,0.05800,38,0.75896,8,-1.7012,21,-0.2191
ENSG00000213190,MLLT11,108,0.08389,134,0.42402,273,1.77035,50,-1.1586,26,-2.3185
ENSG00000143458,GABPB2,24,-0.7224,29,-0.2460,13,-1.4695,21,-0.7312,67,1.57072
ENSG00000143434,SEMA6C,13,0.28140,26,1.46987,17,0.70101,0,-5.4022,4,-1.5384
ENSG00000163156,SCNM1,11,-0.7581,8,-1.0787,14,-0.2576,40,1.64113,17,0.07455
ENSG00000163159,VPS72,20,0.17319,2,-3.3234,29,0.72190,24,0.41004,17,-0.1406
