Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000162512,SDC3,92,0.50290,62,-0.1778,79,0.19791,53,-0.5301,52,-0.4877,107,0.69449,72,0.05571
ENSG00000134644,PUM1,124,-0.4974,197,0.27426,250,0.66500,185,0.21328,147,-0.2128,180,0.12615,104,-0.7275
ENSG00000121766,ZCCHC17,84,-0.5953,99,-0.2868,148,0.34117,112,-0.1251,160,0.53266,127,0.10279,115,-0.0609
ENSG00000121769,FABP3,26,-1.2564,32,-0.8308,25,-1.1773,67,0.38029,89,0.88421,25,-1.2066,97,0.91813
ENSG00000162517,PEF1,36,-0.8642,51,-0.2620,38,-0.7149,52,-0.2692,92,0.80435,58,-0.0565,101,0.84410
ENSG00000084636,COL16A1,22,-0.1548,50,1.19610,11,-1.1342,20,-0.3797,17,-0.6065,21,-0.2126,47,1.06581
ENSG00000121753,ADGRB2,136,-0.4380,136,-0.4040,128,-0.4950,180,0.04605,240,0.56650,158,-0.1714,222,0.36803
ENSG00000184007,PTP4A2,187,0.07672,168,-0.1067,255,0.56679,208,0.30040,145,-0.3655,111,-0.7426,151,-0.2670
ENSG00000121774,KHDRBS1,111,-0.1449,111,-0.1317,121,-0.0043,106,-0.2496,134,0.18089,166,0.51377,123,0.02613
ENSG00000121775,TMEM39B,9,-0.3214,16,0.67158,8,-0.4256,9,-0.3675,10,-0.0372,18,0.85318,10,-0.0859
ENSG00000025800,KPNA6,56,-0.9086,120,0.34548,80,-0.2987,111,0.27911,107,0.18197,127,0.43940,77,-0.3500
ENSG00000084652,TXLNA,20,-0.2948,25,0.07049,26,0.13961,22,-0.1265,26,0.14848,24,0.02402,28,0.25739
ENSG00000160050,CCDC28B,13,-0.0413,6,-1.0680,7,-0.9412,9,-0.6475,12,-0.1738,27,1.15165,28,1.20993
ENSG00000084623,EIF3I,56,-0.6813,70,-0.2769,57,-0.5847,83,-0.0017,117,0.62205,68,-0.3122,127,0.67498
ENSG00000175130,MARCKSL1,169,0.93671,56,-0.9469,85,-0.2917,108,0.08780,39,-1.5929,125,0.30445,128,0.35275
ENSG00000160058,BSDC1,45,-0.2118,40,-0.3783,48,-0.0718,52,0.06417,53,0.08034,64,0.39299,51,0.03175
ENSG00000160062,ZBTB8A,16,0.08371,18,0.27871,13,-0.2233,13,-0.2281,16,0.11190,23,0.66442,8,-0.9459
ENSG00000176261,ZBTB8OS,29,0.02106,31,0.09950,14,-1.0679,24,-0.3397,35,0.33337,25,-0.2002,47,0.77716
ENSG00000162521,RBBP4,85,-0.1785,88,-0.1139,144,0.68561,60,-0.8241,102,0.13103,145,0.69434,107,0.19866
ENSG00000162522,KIAA1522,28,0.84335,16,-0.1252,17,-0.0505,13,-0.5274,13,-0.4600,13,-0.4698,25,0.57985
ENSG00000134684,YARS,48,-1.1654,70,-0.5164,66,-0.6012,117,0.37839,117,0.32596,93,-0.0723,161,0.82222
ENSG00000116497,S100PBP,14,0.49232,16,0.66195,10,0.00330,6,-0.8406,10,-0.1008,8,-0.3226,13,0.38230
ENSG00000160097,FNDC5,17,-1.0361,28,-0.2231,27,-0.2778,47,0.79248,27,-0.3284,32,-0.0167,40,0.34993
ENSG00000121905,HPCA,100,-0.7316,96,-0.7221,81,-0.9830,206,0.61257,123,-0.3857,198,0.40631,254,0.81788
ENSG00000121900,TMEM54,28,0.62898,5,-2.0568,14,-0.4912,16,-0.3692,20,0.00981,11,-0.9195,44,1.28834
ENSG00000116514,RNF19B,6,-0.9361,14,0.32071,11,-0.0686,9,-0.4931,21,1.08815,11,-0.0881,10,-0.1891
ENSG00000004455,AK2,28,0.15527,30,0.24614,19,-0.4668,26,0.06244,25,-0.0672,23,-0.1900,26,0.00401
ENSG00000142920,AZIN2,11,-0.7182,10,-0.8160,9,-0.8803,25,0.89747,16,-0.0195,10,-0.8109,24,0.58870
ENSG00000160094,ZNF362,18,0.14607,13,-0.4179,20,0.25725,12,-0.6364,15,-0.1938,32,1.06482,18,0.09013
ENSG00000134686,PHC2,45,0.18384,46,0.20265,29,-0.5409,45,0.18620,33,-0.3429,35,-0.2473,47,0.23188
ENSG00000121904,CSMD2,9,-0.3191,35,1.93609,10,-0.1804,9,-0.4879,8,-0.5086,14,0.35711,4,-1.6275
ENSG00000163866,SMIM12,34,-0.6266,35,-0.5431,30,-0.7608,48,-0.0590,84,0.98054,33,-0.6532,69,0.51378
ENSG00000116544,DLGAP3,79,1.49256,32,-0.2446,20,-0.9121,22,-0.9671,29,-0.4042,47,0.36923,28,-0.4579
ENSG00000163867,ZMYM6,16,-0.7794,40,0.73509,21,-0.2908,18,-0.6396,29,0.22094,43,0.85319,32,0.36919
ENSG00000116560,SFPQ,153,-0.4387,436,1.32763,299,0.67567,151,-0.5029,158,-0.3806,218,0.16041,141,-0.5196
ENSG00000146463,ZMYM4,48,-0.5909,81,0.28612,150,1.32773,63,-0.1247,53,-0.4017,89,0.44373,31,-1.1727
ENSG00000142687,KIAA0319L,45,-0.3860,70,0.32796,58,0.03027,54,-0.1235,60,0.08238,80,0.53746,48,-0.2575
ENSG00000020129,NCDN,247,-0.8188,262,-0.6621,168,-1.3352,281,-0.6661,747,1.20305,424,0.08700,728,0.98196
ENSG00000126067,PSMB2,52,-0.8288,64,-0.4528,59,-0.5889,95,0.20239,113,0.50697,101,0.25925,104,0.30654
ENSG00000142686,C1orf216,46,-1.0725,57,-0.6740,55,-0.7484,101,0.26340,124,0.61083,93,0.07918,127,0.57889
ENSG00000134698,AGO4,12,-0.2257,33,1.43624,5,-1.3693,14,0.10110,10,-0.4841,16,0.19985,9,-0.5699
ENSG00000092847,AGO1,30,-0.4421,56,0.58593,39,0.00369,46,0.31446,20,-1.0887,59,0.66061,38,-0.0394
ENSG00000126070,AGO3,39,-0.4023,103,1.20399,64,0.41264,41,-0.3654,39,-0.4323,77,0.71296,24,-1.1312
ENSG00000116863,ADPRHL2,8,-0.9204,8,-0.9232,7,-1.0811,16,0.11917,26,1.04269,8,-0.8528,24,0.74795
ENSG00000054116,TRAPPC3,29,-0.2708,33,-0.0295,15,-1.2004,28,-0.3534,47,0.63396,31,-0.1072,54,0.76494
ENSG00000116871,MAP7D1,121,-0.4133,132,-0.2397,107,-0.5539,161,0.09366,177,0.25108,185,0.29760,187,0.31663
ENSG00000054118,THRAP3,114,-0.4619,206,0.51999,291,1.10277,123,-0.3704,162,0.14432,168,0.18462,57,-1.4721
ENSG00000196182,STK40,18,0.37179,17,0.25303,5,-1.5660,18,0.38409,10,-0.6025,14,-0.1378,16,0.11882
ENSG00000181817,LSM10,18,-0.6803,12,-1.2781,9,-1.5842,32,0.31570,31,0.23141,17,-0.7350,68,1.53396
ENSG00000116885,OSCP1,11,-0.6634,9,-0.8865,6,-1.3824,13,-0.3738,30,1.17907,20,0.32798,21,0.41985
ENSG00000116898,MRPS15,31,-0.3280,23,-0.7730,18,-1.1609,36,-0.1197,47,0.36570,42,0.13411,73,1.06938
ENSG00000163873,GRIK3,5,-2.0870,29,0.64244,14,-0.4695,38,1.58569,14,-0.5388,12,-0.7583,6,-1.6981
ENSG00000163875,MEAF6,62,-0.9896,103,-0.1219,113,0.02287,131,0.32245,146,0.48990,88,-0.3770,116,0.05969
ENSG00000163877,SNIP1,10,-0.6425,15,0.07159,15,0.07613,14,-0.0895,12,-0.2380,30,1.20091,12,-0.2239
ENSG00000134697,GNL2,14,-0.7142,30,0.45456,25,0.16863,22,-0.0525,30,0.55418,13,-0.8121,23,0.04765
ENSG00000116922,C1orf109,10,-0.7904,14,-0.2583,13,-0.3801,22,0.57873,21,0.39850,10,-0.7307,18,0.07409
ENSG00000183317,EPHA10,5,-1.1836,14,0.50631,6,-0.7486,10,0.04018,16,0.85992,7,-0.6520,12,0.22759
ENSG00000185090,MANEAL,13,-0.8331,13,-0.8038,12,-0.9088,27,0.47243,27,0.40443,26,0.25513,26,0.27926
ENSG00000196449,YRDC,6,-0.8551,8,-0.3931,3,-1.6359,9,-0.2856,17,0.85209,13,0.25807,19,0.93274
ENSG00000197982,C1orf122,159,0.75444,44,-1.3532,51,-1.1245,95,-0.2085,95,-0.1831,83,-0.3839,194,0.99242
ENSG00000188786,MTF1,20,0.57505,20,0.46197,16,0.17314,12,-0.3926,13,-0.2020,16,0.15348,7,-1.0954
ENSG00000183431,SF3A3,34,-0.4078,57,0.46473,51,0.30030,30,-0.6502,56,0.49424,47,0.16352,44,0.04713
ENSG00000183520,UTP11,35,-0.1394,48,0.34318,56,0.59790,28,-0.5783,52,0.54546,35,-0.1242,24,-0.6887
ENSG00000185668,POU3F1,12,-0.4641,14,-0.2130,17,0.06298,13,-0.4476,29,1.11510,18,0.15386,8,-1.0346
ENSG00000116954,RRAGC,36,-0.3618,45,-0.0076,51,0.21859,33,-0.5700,66,0.69920,53,0.27509,41,-0.1414
ENSG00000174574,AKIRIN1,58,-0.4949,80,0.03905,58,-0.4570,77,-0.0249,103,0.50075,81,0.05735,86,0.15107
ENSG00000168653,NDUFS5,469,-0.0437,281,-0.8320,250,-1.0093,480,-0.0023,572,0.31332,422,-0.2067,813,0.85992
ENSG00000127603,MACF1,401,0.22929,822,1.42506,864,1.51666,141,-1.6149,142,-1.4874,516,0.61535,170,-1.1254
ENSG00000090621,PABPC4,67,0.24172,74,0.38737,61,0.05659,65,0.22494,34,-0.9109,51,-0.1974,59,0.00872
ENSG00000116983,HPCAL4,319,0.42951,237,-0.0926,298,0.27013,186,-0.5643,231,-0.1511,378,0.66189,195,-0.3955
ENSG00000084072,PPIE,17,-0.7317,28,0.13480,20,-0.4208,24,-0.1957,29,0.18619,21,-0.3585,56,1.25540
ENSG00000168389,MFSD2A,23,1.00701,19,0.54049,13,-0.0796,15,0.16493,3,-2.4551,13,-0.0986,8,-0.7128
ENSG00000131236,CAP1,134,-0.0533,119,-0.2353,118,-0.2456,124,-0.2082,200,0.68039,111,-0.3447,132,-0.0717
ENSG00000131238,PPT1,111,-0.2440,108,-0.2568,83,-0.6593,104,-0.3991,190,0.73657,123,-0.0577,177,0.52711
ENSG00000117000,RLF,12,-1.4443,102,2.13453,44,0.61432,19,-0.8654,28,-0.1411,39,0.39202,10,-1.5869
ENSG00000259943,AL050341.2,8,-0.8491,13,-0.1919,8,-0.8891,15,0.11958,12,-0.3558,31,1.27100,20,0.53593
ENSG00000084073,ZMPSTE24,25,-0.7065,29,-0.4364,45,0.22844,46,0.36158,38,-0.0252,51,0.43265,36,-0.1405
ENSG00000084070,SMAP2,71,-1.1740,192,0.44853,231,0.75811,125,-0.2802,204,0.62599,120,-0.2980,126,-0.2197
ENSG00000117016,RIMS3,239,0.40912,116,-0.7684,156,-0.3201,164,-0.2966,197,0.05776,222,0.23948,242,0.38086
ENSG00000066136,NFYC,24,-0.5271,30,-0.1406,28,-0.2427,37,0.23548,36,0.13908,40,0.30270,34,0.02971
ENSG00000179862,CITED4,7,-0.7824,4,-1.3899,10,-0.1680,11,-0.1955,18,0.75475,12,0.00106,20,0.89423
ENSG00000171793,CTPS1,8,-0.9630,17,0.24450,7,-0.9981,14,0.00467,20,0.58147,18,0.36208,17,0.26492
ENSG00000010803,SCMH1,9,-0.2158,12,0.23794,13,0.37615,14,0.60016,5,-1.1569,9,-0.1669,10,-0.1216
ENSG00000127124,HIVEP3,19,-0.3470,34,0.57009,34,0.54389,33,0.68978,13,-0.9765,20,-0.2807,10,-1.2507
ENSG00000198815,FOXJ3,36,-0.9573,55,-0.2457,39,-0.7681,89,0.68484,71,0.17681,88,0.50469,44,-0.5737
ENSG00000177181,RIMKLA,38,-0.8184,72,0.24201,72,0.23976,72,0.32094,74,0.31799,36,-0.8294,60,-0.0601
ENSG00000127125,PPCS,40,-0.1594,44,0.02396,40,-0.1120,37,-0.2873,55,0.41525,33,-0.4141,59,0.49613
ENSG00000186409,CCDC30,52,0.14568,95,1.15357,107,1.35023,32,-0.7438,33,-0.6023,42,-0.1847,13,-1.9036
ENSG00000171960,PPIH,10,-0.0504,8,-0.2331,4,-1.1840,10,0.02173,14,0.55348,5,-0.8779,14,0.57303
ENSG00000065978,YBX1,139,0.97157,64,-0.3942,68,-0.3095,73,-0.2554,45,-0.9999,104,0.36797,89,0.11563
ENSG00000164008,C1orf50,18,0.11060,11,-0.6429,11,-0.6571,16,-0.0692,16,-0.0632,15,-0.1238,30,0.97125
ENSG00000177868,SVBP,30,0.11268,25,-0.1551,36,0.40175,20,-0.6448,32,0.24518,28,0.01821,35,0.35368
ENSG00000117394,SLC2A1,73,0.89286,36,-0.3652,33,-0.4869,45,-0.0155,23,-1.1233,43,-0.0742,59,0.43856
ENSG00000117395,EBNA1BP2,39,-0.9523,52,-0.4548,87,0.36901,59,-0.3081,93,0.54145,78,0.18919,104,0.64726
ENSG00000066322,ELOVL1,15,0.15565,12,-0.2414,11,-0.3351,16,0.27444,7,-1.1421,17,0.31472,21,0.65457
ENSG00000159479,MED8,13,-0.5479,19,0.04888,13,-0.5134,15,-0.3371,33,1.11560,13,-0.5199,18,-0.0209
ENSG00000198198,SZT2,12,0.06522,32,1.75221,8,-0.4536,7,-0.8899,11,-0.0744,8,-0.5564,11,-0.1049
ENSG00000142949,PTPRF,96,0.08826,67,-0.4840,81,-0.1794,61,-0.7405,108,0.30092,162,0.93922,102,0.18242
ENSG00000066135,KDM4A,17,-0.1235,24,0.42263,18,0.01037,17,-0.0860,20,0.18475,14,-0.3714,17,-0.0803
ENSG00000126091,ST3GAL3,30,-0.0566,35,0.17944,22,-0.5338,28,-0.2141,29,-0.1107,45,0.58129,39,0.34219
ENSG00000117408,IPO13,34,-0.2006,28,-0.4972,18,-1.1516,41,0.12883,42,0.14780,42,0.12468,61,0.72767
ENSG00000132768,DPH2,10,-0.0267,12,0.18401,12,0.22249,7,-0.7222,16,0.74235,4,-1.4220,14,0.47766
ENSG00000117410,ATP6V0B,150,-1.1101,219,-0.4518,148,-1.0509,298,0.04384,466,0.87982,302,0.05429,416,0.57160
ENSG00000117411,B4GALT2,90,0.93836,22,-1.3398,52,-0.0803,55,0.03853,39,-0.5430,40,-0.4765,60,0.14358
ENSG00000159214,CCDC24,5,-1.0969,22,1.09499,5,-1.1038,10,-0.1032,11,-0.0101,8,-0.4070,22,1.09226
ENSG00000178028,DMAP1,32,-0.6080,60,0.40055,38,-0.3291,36,-0.4583,60,0.45687,31,-0.6245,89,1.06851
ENSG00000117419,ERI3,93,-0.0406,65,-0.5986,45,-1.1631,94,-0.0255,117,0.35741,110,0.22969,128,0.47256
ENSG00000187147,RNF220,83,-0.4035,67,-0.6760,79,-0.4400,139,0.59658,102,-0.0331,92,-0.1962,124,0.27676
ENSG00000142937,RPS8,918,0.70080,365,-0.8435,515,-0.3124,590,-0.1245,439,-0.6110,763,0.30924,789,0.36558
ENSG00000070785,EIF2B3,16,-0.7895,37,0.54434,18,-0.5895,20,-0.5373,51,1.26795,9,-1.5503,32,0.29896
ENSG00000126107,HECTD3,12,0.06467,19,0.71503,7,-0.8280,9,-0.4923,13,0.18470,11,-0.1510,16,0.47942
ENSG00000126088,UROD,44,-0.5979,47,-0.4687,33,-1.0068,59,-0.1312,99,0.82596,61,-0.0685,92,0.61057
ENSG00000117450,PRDX1,253,0.29888,127,-0.8051,100,-1.1735,167,-0.4765,224,0.07713,253,0.26711,422,1.12559
ENSG00000117448,AKR1A1,36,0.14752,21,-0.6576,11,-1.5662,23,-0.6238,52,0.83430,35,0.08650,49,0.63851
ENSG00000132780,NASP,52,-0.2575,134,1.33434,77,0.37921,49,-0.4065,41,-0.6429,65,0.12777,55,-0.1407
ENSG00000159592,GPBP1L1,24,-0.5771,32,-0.0881,29,-0.2231,42,0.43811,19,-0.9606,51,0.65474,49,0.58024
ENSG00000159596,TMEM69,6,-1.3960,11,-0.3122,13,-0.1692,20,0.72575,15,0.13849,9,-0.6476,20,0.53576
ENSG00000086015,MAST2,28,0.28481,18,-0.3954,27,0.22213,20,-0.3191,23,-0.0690,22,-0.0853,31,0.44446
ENSG00000117461,PIK3R3,28,-0.3710,40,0.24931,43,0.36608,40,0.30431,32,-0.1017,34,-0.0330,21,-0.7569
ENSG00000085998,POMGNT1,35,-0.4120,55,0.34440,26,-0.7852,38,-0.3029,59,0.54326,49,0.15981,54,0.32268
ENSG00000132128,LRRC41,23,-0.6830,34,-0.0628,18,-1.0177,33,-0.1026,41,0.25532,50,0.57699,57,0.77006
ENSG00000173660,UQCRH,321,-0.2541,183,-1.0911,168,-1.2207,427,0.28383,430,0.26114,243,-0.6646,712,1.07361
ENSG00000117481,NSUN4,10,-1.1724,19,-0.1442,18,-0.1801,25,0.38819,27,0.48922,27,0.41298,14,-0.6047
ENSG00000117480,FAAH,15,-0.6248,30,0.49827,5,-2.0446,17,-0.4443,25,0.22127,41,1.01884,33,0.65828
ENSG00000079277,MKNK1,19,0.09482,37,1.18016,15,-0.2643,11,-0.8945,18,0.01454,19,0.12813,19,0.10154
ENSG00000123472,ATPAF1,118,0.16174,82,-0.4204,95,-0.2039,81,-0.5293,141,0.49631,89,-0.2947,156,0.59502
ENSG00000159658,EFCAB14,95,0.90049,45,-0.4211,96,0.79656,32,-1.0915,45,-0.4573,71,0.30505,59,-0.0085
ENSG00000186377,CYP4X1,10,-1.0239,23,0.33429,3,-2.6090,25,0.60713,26,0.55104,19,0.04549,14,-0.3948
ENSG00000162368,CMPK1,90,-0.5895,100,-0.3712,102,-0.3368,161,0.49165,145,0.23617,81,-0.6954,161,0.38278
ENSG00000132122,SPATA6,11,0.26644,25,1.56935,16,0.81621,3,-1.7136,3,-1.7202,11,0.23639,15,0.69504
ENSG00000186094,AGBL4,9,-0.4725,14,0.15785,7,-0.8836,17,0.73398,15,0.34038,4,-1.6133,10,-0.3061
ENSG00000162373,BEND5,12,-2.1043,45,0.02398,64,0.58556,54,0.40073,57,0.46233,24,-0.9371,55,0.34807
ENSG00000162374,ELAVL4,108,-1.7245,339,0.13384,322,0.05313,470,0.89602,375,0.33575,197,-0.7099,193,-0.7407
ENSG00000185104,FAF1,25,-0.6809,42,0.14725,42,0.14292,33,-0.2708,47,0.37928,26,-0.5822,66,0.87712
ENSG00000123091,RNF11,330,-0.4729,357,-0.3108,370,-0.2529,523,0.37799,447,0.04593,439,0.01306,498,0.21579
ENSG00000085832,EPS15,120,-0.9671,188,-0.2046,233,0.13435,293,0.66043,198,-0.1442,193,-0.1688,231,0.11860
ENSG00000117859,OSBPL9,13,-0.9223,44,1.11102,21,-0.0704,22,-0.0643,12,-0.9467,36,0.75468,29,0.43041
ENSG00000078618,NRDC,59,-1.1797,184,0.68114,127,0.07346,133,0.19421,148,0.35466,77,-0.7101,131,0.12235
ENSG00000169213,RAB3B,15,-2.0830,54,-0.0581,63,0.17162,98,1.26011,31,-0.9976,89,0.74651,27,-1.1090
ENSG00000117862,TXNDC12,26,-0.2528,24,-0.3431,23,-0.3751,26,-0.2366,35,0.26681,47,0.74001,34,0.19407
ENSG00000134717,BTF3L4,42,-0.5849,36,-0.7767,48,-0.3307,69,0.31720,79,0.53065,50,-0.2609,67,0.21017
ENSG00000157077,ZFYVE9,31,-0.8811,81,0.69851,91,0.88807,37,-0.6419,73,0.61321,47,-0.1630,39,-0.4752
ENSG00000134748,PRPF38A,54,0.42733,52,0.31618,46,0.12072,32,-0.5233,39,-0.1476,58,0.48271,30,-0.5359
ENSG00000134744,TUT4,50,-0.4205,171,1.67210,135,1.24101,38,-0.9687,35,-0.9854,80,0.35854,35,-0.9439
ENSG00000162377,COA7,13,-1.2113,24,-0.2083,45,0.78394,29,0.06374,36,0.44102,28,0.00226,25,-0.1723
ENSG00000162378,ZYG11B,95,-1.0479,203,0.21595,198,0.17117,223,0.47377,180,0.02491,180,0.02424,153,-0.2305
ENSG00000121310,ECHDC2,17,0.84111,24,1.26211,7,-0.6017,1,-3.0275,2,-2.3625,27,1.49376,19,0.87370
ENSG00000116171,SCP2,84,-0.1588,87,-0.0954,101,0.14346,66,-0.6252,118,0.45819,116,0.37381,106,0.22673
ENSG00000162384,CZIB,34,-0.2450,26,-0.6300,17,-1.2287,33,-0.3310,51,0.50720,49,0.36700,67,0.89241
ENSG00000162385,MAGOH,13,-0.7847,13,-0.7729,11,-0.9728,22,0.03066,29,0.55289,29,0.48431,32,0.65988
ENSG00000157193,LRP8,28,-0.4294,68,1.03736,48,0.43769,32,-0.2169,28,-0.4554,46,0.38227,28,-0.4082
ENSG00000058804,NDC1,6,-1.1221,13,0.24054,8,-0.5986,12,0.03910,13,0.24582,14,0.33138,18,0.71870
ENSG00000058799,YIPF1,11,-0.8366,18,-0.0045,7,-1.4763,16,-0.2219,29,0.83059,11,-0.7058,37,1.13108
ENSG00000081870,HSPB11,14,-0.8339,16,-0.5710,11,-1.1037,26,0.24311,24,0.06555,24,0.06865,49,1.23593
ENSG00000116209,TMEM59,108,-0.4364,98,-0.5398,103,-0.4607,123,-0.2256,163,0.29140,142,0.03164,271,1.10949
ENSG00000116205,TCEANC2,11,0.22064,15,0.68437,21,1.27405,7,-0.5678,7,-0.4708,5,-0.9620,7,-0.3617
ENSG00000116221,MRPL37,29,-0.8921,43,-0.2498,31,-0.7295,50,-0.0127,74,0.71497,46,-0.1359,76,0.66606
ENSG00000157216,SSBP3,215,-0.4169,241,-0.1990,273,-0.0015,411,0.88615,188,-0.6329,202,-0.4725,254,-0.1170
ENSG00000243725,TTC4,12,-1.1942,35,0.56961,27,0.15825,22,-0.2448,30,0.35676,38,0.66270,23,-0.1386
ENSG00000116133,DHCR24,71,-1.2190,137,-0.1405,118,-0.3697,163,0.17029,256,1.02563,75,-1.0612,171,0.21319
ENSG00000162402,USP24,29,-0.3433,54,0.65303,45,0.34444,28,-0.4501,30,-0.3016,59,0.79742,34,-0.0837
ENSG00000162407,PLPP3,221,0.89165,76,-0.9036,179,0.42550,24,-2.8759,30,-2.4270,562,2.56139,120,-0.2121
ENSG00000162409,PRKAA2,35,-1.2183,122,0.82621,90,0.31559,69,-0.1260,88,0.32871,90,0.32880,53,-0.5005
ENSG00000173406,DAB1,10,-0.2790,16,0.44462,9,-0.3988,9,-0.5624,12,-0.0572,30,1.52112,7,-0.8253
ENSG00000162601,MYSM1,40,-0.7699,190,1.88685,108,0.86090,42,-0.7505,57,-0.1918,45,-0.5293,36,-0.8932
ENSG00000177606,JUN,96,0.20033,111,0.40597,65,-0.4318,43,-1.2212,91,0.10182,183,1.26165,81,-0.0862
ENSG00000134709,HOOK1,26,-1.2723,112,1.14891,81,0.61376,43,-0.4995,68,0.36652,72,0.41015,32,-0.8690
ENSG00000162599,NFIA,313,1.05153,226,0.36527,328,0.98564,89,-1.2609,63,-1.6911,326,0.97392,82,-1.2121
ENSG00000162604,TM2D1,44,-0.1430,47,-0.0474,31,-0.6970,38,-0.4572,59,0.36011,54,0.18127,79,0.79471
ENSG00000132849,PATJ,5,-1.0847,43,2.45304,16,0.60233,10,-0.0610,4,-1.3826,3,-1.8000,5,-0.9667
ENSG00000162607,USP1,33,-0.7271,78,0.68275,111,1.30229,40,-0.4672,39,-0.4344,77,0.66545,30,-0.8087
ENSG00000116641,DOCK7,46,0.27505,68,0.87393,52,0.42882,16,-1.6066,22,-0.9348,105,1.64892,27,-0.5960
ENSG00000125703,ATG4C,14,-0.7064,39,0.94195,28,0.42716,19,-0.2167,15,-0.6469,37,0.85993,19,-0.2291
ENSG00000203965,EFCAB7,7,-1.0353,27,1.11014,3,-2.0438,9,-0.6729,17,0.39852,20,0.65649,22,0.79471
ENSG00000079739,PGM1,56,0.82202,13,-1.5775,32,-0.1892,15,-1.5582,32,-0.1966,57,0.75580,74,1.18328
ENSG00000158966,CACHD1,28,0.63651,22,0.16104,13,-0.6086,11,-0.9697,11,-0.8768,37,1.03941,31,0.72661
ENSG00000162437,RAVER2,24,0.74031,18,0.18454,10,-0.7298,6,-1.5658,16,-0.0540,36,1.31057,15,-0.1462
ENSG00000162434,JAK1,68,-0.4342,108,0.34699,171,1.11341,70,-0.4207,95,0.15970,92,0.08086,52,-0.7893
ENSG00000162433,AK4,77,0.27196,56,-0.2523,87,0.45135,44,-0.7324,40,-0.8542,153,1.40961,63,-0.0659
ENSG00000116675,DNAJC6,171,-1.2953,334,-0.1830,368,-0.0324,519,0.68804,409,0.15025,315,-0.2752,397,0.08981
ENSG00000213625,LEPROT,62,1.36755,32,0.04968,29,-0.1088,14,-1.3808,17,-1.0016,45,0.62663,33,0.10972
ENSG00000184588,PDE4B,62,-0.3512,70,-0.1359,87,0.20933,78,0.05235,50,-0.6843,155,1.18966,64,-0.2535
ENSG00000118473,SGIP1,83,-0.9793,196,0.43105,214,0.57438,137,-0.1816,180,0.32167,175,0.24627,129,-0.2328
ENSG00000198160,MIER1,58,-0.0770,98,0.77821,136,1.35886,39,-0.8185,49,-0.3694,62,0.04472,40,-0.6515
ENSG00000142864,SERBP1,212,-0.1032,248,0.16012,358,0.75796,193,-0.2908,223,-0.0149,264,0.25887,152,-0.6056
ENSG00000116717,GADD45A,46,0.52065,19,-0.8645,45,0.41358,36,0.07105,31,-0.1740,25,-0.4669,28,-0.3228
ENSG00000172380,GNG12,40,1.48798,6,-1.6562,12,-0.6544,12,-0.8263,4,-2.4359,50,1.63734,15,-0.3183
ENSG00000116729,WLS,88,0.54813,46,-0.5185,87,0.47548,40,-0.8663,27,-1.4487,158,1.50275,72,0.16385
ENSG00000033122,LRRC7,43,-0.9230,161,1.25634,68,-0.1741,69,-0.1706,89,0.29549,77,0.03131,53,-0.5497
ENSG00000066557,LRRC40,14,-1.1342,25,-0.2051,40,0.52875,33,0.31615,34,0.29765,24,-0.2648,29,0.02780
ENSG00000116754,SRSF11,155,-0.6604,652,1.79929,184,-0.3493,193,-0.3359,207,-0.1756,219,-0.0716,165,-0.5146
ENSG00000118454,ANKRD13C,28,-0.7700,51,0.23341,40,-0.1524,45,0.02082,53,0.31600,64,0.60835,35,-0.3576
ENSG00000132485,ZRANB2,116,-0.6981,365,1.21645,190,0.12851,131,-0.5517,194,0.18065,238,0.49075,124,-0.5406
ENSG00000172260,NEGR1,198,-1.2987,455,0.06791,759,0.90866,482,0.20183,452,0.06129,389,-0.1806,449,0.04606
ENSG00000178965,ERICH3,49,-1.4232,167,0.56889,218,1.01081,127,0.15230,128,0.14889,110,-0.1060,64,-0.9339
ENSG00000162623,TYW3,28,-0.7973,64,0.57115,73,0.79774,39,-0.2474,50,0.19250,49,0.15971,32,-0.4981
ENSG00000137968,SLC44A5,3,-2.0634,26,1.40834,8,-0.4589,15,0.59680,9,-0.3884,6,-0.8493,14,0.33974
ENSG00000117054,ACADM,51,-0.1573,61,0.12307,59,0.07707,51,-0.1858,52,-0.1127,77,0.50694,60,0.10945
ENSG00000137955,RABGGTB,39,0.18789,38,0.13277,27,-0.4011,29,-0.3463,35,-0.0161,33,-0.0945,53,0.64496
ENSG00000117069,ST6GALNAC5,21,-1.6224,61,0.06067,52,-0.1790,62,0.09950,91,0.82679,49,-0.2804,72,0.32996
ENSG00000142892,PIGK,16,-1.0093,29,-0.0292,39,0.45969,22,-0.5647,44,0.74997,36,0.32692,34,0.22542
ENSG00000154027,AK5,134,-1.0576,278,0.14769,246,-0.0486,244,-0.0796,416,0.93265,237,-0.1095,198,-0.3863
ENSG00000036549,AC118549.1,26,-0.2625,49,0.76243,46,0.65567,32,0.09622,23,-0.4612,25,-0.3129,21,-0.5743
ENSG00000077254,USP33,74,-0.9564,222,0.86639,145,0.16440,121,-0.1585,162,0.39131,146,0.17761,91,-0.5603
