"ENSEMBL","spd"
"ENSG00000004660","SpD04-WM"
"ENSG00000155313","SpD04-WM"
"ENSG00000270059","SpD04-WM"
"ENSG00000149428","SpD04-WM"
"ENSG00000104497","SpD04-WM"
"ENSG00000171723","SpD04-WM"
"ENSG00000075711","SpD04-WM"
"ENSG00000070614","SpD04-WM"
"ENSG00000165023","SpD04-WM"
"ENSG00000126861","SpD04-WM"
"ENSG00000184160","SpD04-WM"
"ENSG00000167447","SpD04-WM"
"ENSG00000113448","SpD04-WM"
"ENSG00000168646","SpD04-WM"
"ENSG00000105819","SpD04-WM"
"ENSG00000184905","SpD04-WM"
"ENSG00000267508","SpD04-WM"
"ENSG00000197343","SpD04-WM"
"ENSG00000203896","SpD04-WM"
"ENSG00000269929","SpD04-WM"
"ENSG00000006194","SpD04-WM"
"ENSG00000114805","SpD04-WM"
"ENSG00000249242","SpD04-WM"
"ENSG00000134419","SpD04-WM"
"ENSG00000167658","SpD04-WM"
"ENSG00000108352","SpD04-WM"
"ENSG00000151892","SpD04-WM"
"ENSG00000082258","SpD04-WM"
"ENSG00000155868","SpD04-WM"
"ENSG00000081760","SpD04-WM"
"ENSG00000013563","SpD04-WM"
"ENSG00000138138","SpD04-WM"
"ENSG00000134072","SpD04-WM"
"ENSG00000115414","SpD04-WM"
"ENSG00000178177","SpD04-WM"
"ENSG00000158458","SpD04-WM"
"ENSG00000181104","SpD04-WM"
"ENSG00000205560","SpD04-WM"
"ENSG00000117523","SpD04-WM"
"ENSG00000137824","SpD04-WM"
"ENSG00000071889","SpD04-WM"
"ENSG00000101335","SpD04-WM"
"ENSG00000163811","SpD04-WM"
"ENSG00000184083","SpD04-WM"
"ENSG00000164219","SpD04-WM"
"ENSG00000104960","SpD04-WM"
"ENSG00000130287","SpD04-WM"
"ENSG00000141101","SpD04-WM"
"ENSG00000118181","SpD04-WM"
"ENSG00000165609","SpD04-WM"
"ENSG00000101846","SpD04-WM"
"ENSG00000153914","SpD04-WM"
"ENSG00000185515","SpD04-WM"
"ENSG00000161091","SpD04-WM"
"ENSG00000178445","SpD04-WM"
"ENSG00000157014","SpD04-WM"
"ENSG00000184185","SpD04-WM"
"ENSG00000142669","SpD04-WM"
"ENSG00000105438","SpD04-WM"
"ENSG00000259071","SpD04-WM"
"ENSG00000165323","SpD04-WM"
"ENSG00000054793","SpD04-WM"
"ENSG00000119048","SpD04-WM"
"ENSG00000128011","SpD04-WM"
"ENSG00000153989","SpD04-WM"
"ENSG00000185219","SpD04-WM"
"ENSG00000101463","SpD04-WM"
"ENSG00000136100","SpD04-WM"
"ENSG00000166704","SpD04-WM"
"ENSG00000072506","SpD04-WM"
"ENSG00000143842","SpD04-WM"
"ENSG00000080493","SpD04-WM"
"ENSG00000177733","SpD04-WM"
"ENSG00000133226","SpD04-WM"
"ENSG00000083750","SpD04-WM"
"ENSG00000082701","SpD04-WM"
"ENSG00000143633","SpD04-WM"
"ENSG00000212864","SpD04-WM"
"ENSG00000186575","SpD04-WM"
"ENSG00000168765","SpD04-WM"
"ENSG00000140488","SpD04-WM"
"ENSG00000144451","SpD04-WM"
"ENSG00000139793","SpD04-WM"
"ENSG00000204604","SpD04-WM"
"ENSG00000116560","SpD04-WM"
"ENSG00000176222","SpD04-WM"
"ENSG00000110011","SpD04-WM"
"ENSG00000088986","SpD04-WM"
"ENSG00000185507","SpD04-WM"
"ENSG00000168004","SpD04-WM"
"ENSG00000151468","SpD04-WM"
"ENSG00000137494","SpD04-WM"
"ENSG00000099860","SpD04-WM"
"ENSG00000102753","SpD04-WM"
"ENSG00000167085","SpD04-WM"
"ENSG00000141384","SpD04-WM"
"ENSG00000099326","SpD04-WM"
"ENSG00000185885","SpD04-WM"
"ENSG00000186951","SpD04-WM"
"ENSG00000185697","SpD04-WM"
"ENSG00000122705","SpD04-WM"
"ENSG00000101557","SpD04-WM"
"ENSG00000228408","SpD04-WM"
"ENSG00000138030","SpD04-WM"
"ENSG00000159110","SpD04-WM"
"ENSG00000254427","SpD04-WM"
"ENSG00000165475","SpD04-WM"
"ENSG00000148337","SpD04-WM"
"ENSG00000140995","SpD04-WM"
"ENSG00000229117","SpD04-WM"
"ENSG00000182901","SpD04-WM"
"ENSG00000218510","SpD04-WM"
"ENSG00000133657","SpD04-WM"
"ENSG00000174529","SpD04-WM"
"ENSG00000167554","SpD04-WM"
"ENSG00000148481","SpD04-WM"
"ENSG00000163597","SpD04-WM"
"ENSG00000184164","SpD04-WM"
"ENSG00000272325","SpD04-WM"
"ENSG00000143554","SpD04-WM"
"ENSG00000147586","SpD04-WM"
"ENSG00000116017","SpD04-WM"
"ENSG00000107372","SpD04-WM"
"ENSG00000224318","SpD04-WM"
"ENSG00000004777","SpD04-WM"
"ENSG00000114251","SpD04-WM"
"ENSG00000130349","SpD04-WM"
"ENSG00000204713","SpD04-WM"
"ENSG00000139926","SpD04-WM"
"ENSG00000074356","SpD04-WM"
"ENSG00000181163","SpD04-WM"
"ENSG00000259234","SpD04-WM"
"ENSG00000161013","SpD04-WM"
"ENSG00000147655","SpD04-WM"
"ENSG00000233527","SpD04-WM"
"ENSG00000110906","SpD04-WM"
"ENSG00000138381","SpD04-WM"
"ENSG00000167508","SpD04-WM"
"ENSG00000215375","SpD04-WM"
"ENSG00000204104","SpD04-WM"
"ENSG00000178691","SpD04-WM"
"ENSG00000111911","SpD04-WM"
"ENSG00000170525","SpD04-WM"
"ENSG00000153786","SpD04-WM"
"ENSG00000235513","SpD04-WM"
"ENSG00000112110","SpD04-WM"
"ENSG00000224531","SpD04-WM"
"ENSG00000128000","SpD04-WM"
"ENSG00000100151","SpD04-WM"
"ENSG00000157306","SpD04-WM"
"ENSG00000160256","SpD04-WM"
"ENSG00000085831","SpD04-WM"
"ENSG00000124406","SpD04-WM"
"ENSG00000154743","SpD04-WM"
"ENSG00000157224","SpD04-WM"
"ENSG00000130305","SpD04-WM"
"ENSG00000137411","SpD04-WM"
"ENSG00000010810","SpD04-WM"
"ENSG00000140326","SpD04-WM"
"ENSG00000144840","SpD04-WM"
"ENSG00000196668","SpD04-WM"
"ENSG00000128872","SpD04-WM"
"ENSG00000099942","SpD04-WM"
"ENSG00000227544","SpD05-L5"
"ENSG00000115461","SpD05-L5"
"ENSG00000259823","SpD05-L5"
"ENSG00000176658","SpD05-L5"
"ENSG00000151575","SpD05-L5"
"ENSG00000159433","SpD05-L5"
"ENSG00000078699","SpD05-L5"
"ENSG00000221963","SpD05-L5"
"ENSG00000186010","SpD05-L5"
"ENSG00000129116","SpD05-L5"
"ENSG00000140382","SpD05-L5"
"ENSG00000231607","SpD05-L5"
"ENSG00000163832","SpD05-L5"
"ENSG00000118298","SpD05-L5"
"ENSG00000126351","SpD05-L5"
"ENSG00000116898","SpD05-L5"
"ENSG00000150712","SpD05-L5"
"ENSG00000204435","SpD05-L5"
"ENSG00000272758","SpD05-L5"
"ENSG00000163541","SpD05-L5"
"ENSG00000100138","SpD05-L5"
"ENSG00000111640","SpD05-L5"
"ENSG00000182512","SpD05-L5"
"ENSG00000124225","SpD05-L5"
"ENSG00000196465","SpD05-L5"
"ENSG00000113558","SpD05-L5"
"ENSG00000176438","SpD05-L5"
"ENSG00000253729","SpD05-L5"
"ENSG00000206527","SpD05-L5"
"ENSG00000169908","SpD05-L5"
"ENSG00000196935","SpD05-L5"
"ENSG00000107223","SpD05-L5"
"ENSG00000010256","SpD05-L5"
"ENSG00000135899","SpD05-L5"
"ENSG00000196417","SpD05-L5"
"ENSG00000171992","SpD05-L5"
"ENSG00000103363","SpD05-L5"
"ENSG00000120533","SpD05-L5"
"ENSG00000248469","SpD05-L5"
"ENSG00000166562","SpD05-L5"
"ENSG00000090861","SpD05-L5"
"ENSG00000110619","SpD05-L5"
"ENSG00000156411","SpD05-L5"
"ENSG00000223865","SpD05-L5"
"ENSG00000146674","SpD05-L5"
"ENSG00000134874","SpD05-L5"
"ENSG00000153822","SpD05-L5"
"ENSG00000181350","SpD05-L5"
"ENSG00000146592","SpD05-L5"
"ENSG00000203747","SpD05-L5"
"ENSG00000166165","SpD05-L5"
"ENSG00000139132","SpD05-L5"
"ENSG00000176171","SpD05-L5"
"ENSG00000186998","SpD05-L5"
"ENSG00000273014","SpD05-L5"
"ENSG00000078269","SpD05-L5"
"ENSG00000134294","SpD05-L5"
"ENSG00000136628","SpD05-L5"
"ENSG00000149218","SpD05-L5"
"ENSG00000103742","SpD05-L5"
"ENSG00000171311","SpD05-L5"
"ENSG00000259291","SpD05-L5"
"ENSG00000114062","SpD05-L5"
"ENSG00000162188","SpD05-L5"
"ENSG00000106105","SpD05-L5"
"ENSG00000096968","SpD05-L5"
"ENSG00000125977","SpD05-L5"
"ENSG00000169609","SpD05-L5"
"ENSG00000111669","SpD05-L5"
"ENSG00000187775","SpD05-L5"
"ENSG00000134825","SpD05-L5"
"ENSG00000154803","SpD05-L5"
"ENSG00000170370","SpD05-L5"
"ENSG00000137288","SpD05-L5"
"ENSG00000091140","SpD05-L5"
"ENSG00000188186","SpD05-L5"
"ENSG00000242485","SpD05-L5"
"ENSG00000101049","SpD05-L5"
"ENSG00000113068","SpD05-L5"
"ENSG00000160325","SpD05-L5"
"ENSG00000171532","SpD05-L5"
"ENSG00000005175","SpD05-L5"
"ENSG00000079785","SpD05-L5"
"ENSG00000185551","SpD05-L5"
"ENSG00000111639","SpD05-L5"
"ENSG00000168961","SpD05-L5"
"ENSG00000146411","SpD05-L5"
"ENSG00000139180","SpD05-L5"
"ENSG00000166170","SpD05-L5"
"ENSG00000120925","SpD05-L5"
"ENSG00000139112","SpD05-L5"
"ENSG00000130724","SpD05-L5"
"ENSG00000114166","SpD05-L5"
"ENSG00000106771","SpD05-L5"
"ENSG00000148484","SpD05-L5"
"ENSG00000130517","SpD05-L5"
"ENSG00000154162","SpD05-L5"
"ENSG00000144893","SpD05-L5"
"ENSG00000140941","SpD05-L5"
"ENSG00000197043","SpD05-L5"
"ENSG00000183617","SpD05-L5"
"ENSG00000196218","SpD05-L5"
"ENSG00000163923","SpD05-L5"
"ENSG00000126803","SpD05-L5"
"ENSG00000125868","SpD05-L5"
"ENSG00000105520","SpD05-L5"
"ENSG00000171903","SpD05-L5"
"ENSG00000075415","SpD05-L5"
"ENSG00000102144","SpD05-L5"
"ENSG00000103415","SpD05-L5"
"ENSG00000089169","SpD06-L2/3"
"ENSG00000053501","SpD06-L2/3"
"ENSG00000283503","SpD06-L2/3"
"ENSG00000188026","SpD06-L2/3"
"ENSG00000111229","SpD06-L2/3"
"ENSG00000129562","SpD06-L2/3"
"ENSG00000150779","SpD06-L2/3"
"ENSG00000180329","SpD06-L2/3"
"ENSG00000069345","SpD06-L2/3"
"ENSG00000138821","SpD06-L2/3"
"ENSG00000114405","SpD06-L2/3"
"ENSG00000144848","SpD06-L2/3"
"ENSG00000150787","SpD06-L2/3"
"ENSG00000071794","SpD06-L2/3"
"ENSG00000136143","SpD06-L2/3"
"ENSG00000100568","SpD06-L2/3"
"ENSG00000112651","SpD06-L2/3"
"ENSG00000124766","SpD06-L2/3"
"ENSG00000164167","SpD06-L2/3"
"ENSG00000130332","SpD06-L2/3"
"ENSG00000173852","SpD06-L2/3"
"ENSG00000165264","SpD06-L2/3"
"ENSG00000130640","SpD06-L2/3"
"ENSG00000092020","SpD06-L2/3"
"ENSG00000168090","SpD06-L2/3"
"ENSG00000112406","SpD06-L2/3"
"ENSG00000196415","SpD06-L2/3"
"ENSG00000005059","SpD06-L2/3"
"ENSG00000140740","SpD06-L2/3"
"ENSG00000136824","SpD06-L2/3"
"ENSG00000004478","SpD06-L2/3"
"ENSG00000171204","SpD06-L2/3"
"ENSG00000056050","SpD06-L2/3"
"ENSG00000143158","SpD06-L2/3"
"ENSG00000213920","SpD06-L2/3"
"ENSG00000163444","SpD06-L2/3"
"ENSG00000186834","SpD06-L2/3"
"ENSG00000123737","SpD06-L2/3"
"ENSG00000139350","SpD06-L2/3"
"ENSG00000095713","SpD06-L2/3"
"ENSG00000205981","SpD06-L2/3"
"ENSG00000180353","SpD06-L2/3"
"ENSG00000103121","SpD06-L2/3"
"ENSG00000198860","SpD06-L2/3"
"ENSG00000162738","SpD06-L2/3"
"ENSG00000168734","SpD06-L2/3"
"ENSG00000136541","SpD06-L2/3"
"ENSG00000141524","SpD06-L2/3"
"ENSG00000083099","SpD06-L2/3"
"ENSG00000095380","SpD06-L2/3"
"ENSG00000149600","SpD06-L2/3"
"ENSG00000106153","SpD06-L2/3"
"ENSG00000185608","SpD06-L2/3"
"ENSG00000135363","SpD06-L2/3"
"ENSG00000230074","SpD06-L2/3"
"ENSG00000136450","SpD06-L2/3"
"ENSG00000017483","SpD06-L2/3"
"ENSG00000177426","SpD06-L2/3"
"ENSG00000170310","SpD06-L2/3"
"ENSG00000102309","SpD06-L2/3"
"ENSG00000185437","SpD06-L2/3"
"ENSG00000132963","SpD06-L2/3"
"ENSG00000118363","SpD06-L2/3"
"ENSG00000197860","SpD06-L2/3"
"ENSG00000143256","SpD06-L2/3"
"ENSG00000130363","SpD06-L2/3"
"ENSG00000100523","SpD06-L2/3"
"ENSG00000060762","SpD06-L2/3"
"ENSG00000272168","SpD06-L2/3"
"ENSG00000123358","SpD06-L2/3"
"ENSG00000175582","SpD06-L2/3"
"ENSG00000110881","SpD06-L2/3"
"ENSG00000169567","SpD06-L2/3"
"ENSG00000129235","SpD06-L2/3"
"ENSG00000123297","SpD06-L2/3"
"ENSG00000196976","SpD06-L2/3"
"ENSG00000160752","SpD06-L2/3"
"ENSG00000110330","SpD06-L2/3"
"ENSG00000091164","SpD06-L2/3"
"ENSG00000125375","SpD06-L2/3"
"ENSG00000177663","SpD06-L2/3"
"ENSG00000266844","SpD06-L2/3"
"ENSG00000086189","SpD06-L2/3"
"ENSG00000160194","SpD06-L2/3"
"ENSG00000121022","SpD06-L2/3"
"ENSG00000159450","SpD06-L2/3"
"ENSG00000160179","SpD06-L2/3"
"ENSG00000167220","SpD06-L2/3"
"ENSG00000092010","SpD06-L2/3"
"ENSG00000113810","SpD06-L2/3"
"ENSG00000152484","SpD06-L2/3"
"ENSG00000163798","SpD06-L2/3"
"ENSG00000156136","SpD06-L2/3"
"ENSG00000178449","SpD06-L2/3"
"ENSG00000135063","SpD06-L2/3"
"ENSG00000113240","SpD06-L2/3"
"ENSG00000105767","SpD06-L2/3"
"ENSG00000110723","SpD06-L2/3"
"ENSG00000104375","SpD06-L2/3"
"ENSG00000154479","SpD06-L2/3"
"ENSG00000119013","SpD06-L2/3"
"ENSG00000164303","SpD06-L2/3"
"ENSG00000109519","SpD06-L2/3"
"ENSG00000114209","SpD06-L2/3"
"ENSG00000132467","SpD06-L2/3"
"ENSG00000167515","SpD06-L2/3"
"ENSG00000143774","SpD06-L2/3"
"ENSG00000100359","SpD06-L2/3"
"ENSG00000189067","SpD06-L2/3"
"ENSG00000239382","SpD06-L2/3"
"ENSG00000177576","SpD06-L2/3"
"ENSG00000163170","SpD06-L2/3"
"ENSG00000166140","SpD06-L2/3"
"ENSG00000203667","SpD06-L2/3"
"ENSG00000284968","SpD06-L2/3"
"ENSG00000185808","SpD06-L2/3"
"ENSG00000075239","SpD06-L2/3"
"ENSG00000124733","SpD06-L2/3"
"ENSG00000169213","SpD06-L2/3"
"ENSG00000110321","SpD06-L2/3"
"ENSG00000182117","SpD06-L2/3"
"ENSG00000138411","SpD06-L2/3"
"ENSG00000102763","SpD06-L2/3"
"ENSG00000139684","SpD06-L2/3"
"ENSG00000139291","SpD06-L2/3"
"ENSG00000198363","SpD06-L2/3"
"ENSG00000178498","SpD06-L2/3"
"ENSG00000100632","SpD06-L2/3"
"ENSG00000262814","SpD06-L2/3"
"ENSG00000223774","SpD06-L2/3"
"ENSG00000136807","SpD06-L2/3"
"ENSG00000142684","SpD06-L2/3"
"ENSG00000167615","SpD06-L2/3"
"ENSG00000196655","SpD06-L2/3"
"ENSG00000211772","SpD06-L2/3"
"ENSG00000165898","SpD06-L2/3"
"ENSG00000065518","SpD06-L2/3"
"ENSG00000183431","SpD06-L2/3"
"ENSG00000135116","SpD06-L2/3"
"ENSG00000143252","SpD06-L2/3"
"ENSG00000182004","SpD06-L2/3"
"ENSG00000137955","SpD06-L2/3"
"ENSG00000138430","SpD06-L2/3"
"ENSG00000174521","SpD06-L2/3"
"ENSG00000165637","SpD06-L2/3"
"ENSG00000211450","SpD06-L2/3"
"ENSG00000236279","SpD06-L2/3"
"ENSG00000172575","SpD06-L2/3"
"ENSG00000182985","SpD06-L2/3"
"ENSG00000008018","SpD06-L2/3"
"ENSG00000130449","SpD06-L2/3"
"ENSG00000168958","SpD06-L2/3"
"ENSG00000143543","SpD06-L2/3"
"ENSG00000131238","SpD06-L2/3"
"ENSG00000105287","SpD06-L2/3"
"ENSG00000006625","SpD06-L2/3"
"ENSG00000104643","SpD06-L2/3"
"ENSG00000090097","SpD06-L2/3"
"ENSG00000087502","SpD06-L2/3"
"ENSG00000068885","SpD06-L2/3"
"ENSG00000182463","SpD06-L2/3"
"ENSG00000183580","SpD06-L2/3"
"ENSG00000164751","SpD06-L2/3"
"ENSG00000119537","SpD06-L2/3"
"ENSG00000267002","SpD06-L2/3"
"ENSG00000129197","SpD06-L2/3"
"ENSG00000001036","SpD06-L2/3"
"ENSG00000125746","SpD06-L2/3"
"ENSG00000177108","SpD06-L2/3"
"ENSG00000182551","SpD06-L2/3"
"ENSG00000128191","SpD06-L2/3"
"ENSG00000177432","SpD06-L2/3"
"ENSG00000011260","SpD06-L2/3"
"ENSG00000141698","SpD06-L2/3"
"ENSG00000159210","SpD06-L2/3"
"ENSG00000179091","SpD06-L2/3"
"ENSG00000105499","SpD06-L2/3"
"ENSG00000109762","SpD06-L2/3"
"ENSG00000128283","SpD06-L2/3"
"ENSG00000134684","SpD06-L2/3"
"ENSG00000129480","SpD06-L2/3"
"ENSG00000001629","SpD06-L2/3"
"ENSG00000161981","SpD06-L2/3"
"ENSG00000146802","SpD06-L2/3"
"ENSG00000130772","SpD06-L2/3"
"ENSG00000213190","SpD06-L2/3"
"ENSG00000103496","SpD06-L2/3"
"ENSG00000152049","SpD06-L2/3"
"ENSG00000164574","SpD06-L2/3"
"ENSG00000125970","SpD06-L2/3"
"ENSG00000110693","SpD06-L2/3"
"ENSG00000175352","SpD06-L2/3"
"ENSG00000165629","SpD06-L2/3"
"ENSG00000179344","SpD06-L2/3"
"ENSG00000176293","SpD06-L2/3"
"ENSG00000124785","SpD06-L2/3"
"ENSG00000273820","SpD06-L2/3"
"ENSG00000265354","SpD06-L2/3"
"ENSG00000104904","SpD06-L2/3"
"ENSG00000111711","SpD06-L2/3"
"ENSG00000165443","SpD06-L2/3"
"ENSG00000138382","SpD06-L2/3"
"ENSG00000187094","SpD06-L2/3"
"ENSG00000139289","SpD06-L2/3"
"ENSG00000180964","SpD06-L2/3"
"ENSG00000198689","SpD06-L2/3"
"ENSG00000144730","SpD06-L2/3"
"ENSG00000105700","SpD06-L2/3"
"ENSG00000168216","SpD06-L2/3"
"ENSG00000231170","SpD06-L2/3"
"ENSG00000111962","SpD06-L2/3"
"ENSG00000004399","SpD06-L2/3"
"ENSG00000123545","SpD06-L2/3"
"ENSG00000066032","SpD06-L2/3"
"ENSG00000105402","SpD06-L2/3"
"ENSG00000106648","SpD06-L2/3"
"ENSG00000184432","SpD06-L2/3"
"ENSG00000145832","SpD06-L2/3"
"ENSG00000269858","SpD06-L2/3"
"ENSG00000171960","SpD06-L2/3"
"ENSG00000113456","SpD06-L2/3"
"ENSG00000103507","SpD06-L2/3"
"ENSG00000167283","SpD06-L2/3"
"ENSG00000186395","SpD06-L2/3"
"ENSG00000163938","SpD06-L2/3"
"ENSG00000213341","SpD06-L2/3"
"ENSG00000151789","SpD06-L2/3"
"ENSG00000174776","SpD06-L2/3"
"ENSG00000165949","SpD06-L2/3"
"ENSG00000141542","SpD06-L2/3"
"ENSG00000009307","SpD06-L2/3"
"ENSG00000173208","SpD06-L2/3"
"ENSG00000153130","SpD06-L2/3"
"ENSG00000119185","SpD06-L2/3"
"ENSG00000042753","SpD06-L2/3"
"ENSG00000137094","SpD06-L2/3"
"ENSG00000106400","SpD06-L2/3"
"ENSG00000143507","SpD06-L2/3"
"ENSG00000164112","SpD06-L2/3"
"ENSG00000155975","SpD06-L2/3"
"ENSG00000123395","SpD06-L2/3"
"ENSG00000147669","SpD06-L2/3"
"ENSG00000131876","SpD06-L2/3"
"ENSG00000148734","SpD06-L2/3"
"ENSG00000137103","SpD06-L2/3"
"ENSG00000106554","SpD06-L2/3"
"ENSG00000204287","SpD06-L2/3"
"ENSG00000122557","SpD06-L2/3"
"ENSG00000073756","SpD06-L2/3"
"ENSG00000118680","SpD06-L2/3"
"ENSG00000260260","SpD06-L2/3"
"ENSG00000050393","SpD06-L2/3"
"ENSG00000115541","SpD06-L2/3"
"ENSG00000248487","SpD06-L2/3"
"ENSG00000189180","SpD06-L2/3"
"ENSG00000198795","SpD06-L2/3"
"ENSG00000163539","SpD06-L2/3"
"ENSG00000242110","SpD06-L2/3"
"ENSG00000171421","SpD06-L2/3"
"ENSG00000016864","SpD06-L2/3"
"ENSG00000198146","SpD06-L2/3"
"ENSG00000052802","SpD06-L2/3"
"ENSG00000129028","SpD06-L2/3"
"ENSG00000137221","SpD06-L2/3"
"ENSG00000173264","SpD06-L2/3"
"ENSG00000119508","SpD06-L2/3"
"ENSG00000132305","SpD06-L2/3"
"ENSG00000198894","SpD06-L2/3"
"ENSG00000181830","SpD06-L2/3"
"ENSG00000142892","SpD06-L2/3"
"ENSG00000106125","SpD06-L2/3"
"ENSG00000186184","SpD06-L2/3"
"ENSG00000118096","SpD06-L2/3"
"ENSG00000136436","SpD06-L2/3"
"ENSG00000140598","SpD06-L2/3"
"ENSG00000106077","SpD06-L2/3"
"ENSG00000142546","SpD06-L2/3"
"ENSG00000172086","SpD06-L2/3"
"ENSG00000107960","SpD06-L2/3"
"ENSG00000254901","SpD06-L2/3"
"ENSG00000271601","SpD06-L2/3"
"ENSG00000101132","SpD06-L2/3"
"ENSG00000213160","SpD06-L2/3"
"ENSG00000173821","SpD06-L2/3"
"ENSG00000081479","SpD06-L2/3"
"ENSG00000196782","SpD06-L2/3"
"ENSG00000120053","SpD06-L2/3"
"ENSG00000010278","SpD06-L2/3"
"ENSG00000133983","SpD06-L2/3"
"ENSG00000106305","SpD06-L2/3"
"ENSG00000114395","SpD06-L2/3"
"ENSG00000162434","SpD06-L2/3"
"ENSG00000156218","SpD06-L2/3"
"ENSG00000135679","SpD06-L2/3"
"ENSG00000179818","SpD06-L2/3"
"ENSG00000257727","SpD06-L2/3"
"ENSG00000050405","SpD06-L2/3"
"ENSG00000085662","SpD06-L2/3"
"ENSG00000138071","SpD06-L2/3"
"ENSG00000213585","SpD06-L2/3"
"ENSG00000148120","SpD06-L2/3"
"ENSG00000174306","SpD06-L2/3"
"ENSG00000139629","SpD06-L2/3"
"ENSG00000167552","SpD06-L2/3"
"ENSG00000054277","SpD06-L2/3"
"ENSG00000237753","SpD06-L2/3"
"ENSG00000198121","SpD06-L2/3"
"ENSG00000128524","SpD06-L2/3"
"ENSG00000129596","SpD06-L2/3"
"ENSG00000176783","SpD06-L2/3"
"ENSG00000172586","SpD06-L2/3"
"ENSG00000165006","SpD06-L2/3"
"ENSG00000081087","SpD06-L2/3"
"ENSG00000163319","SpD06-L2/3"
"ENSG00000125445","SpD06-L2/3"
"ENSG00000162069","SpD06-L2/3"
"ENSG00000229833","SpD06-L2/3"
"ENSG00000112981","SpD06-L2/3"
"ENSG00000138069","SpD06-L2/3"
"ENSG00000025708","SpD06-L2/3"
"ENSG00000183726","SpD06-L2/3"
"ENSG00000253452","SpD06-L2/3"
"ENSG00000167136","SpD06-L2/3"
"ENSG00000179958","SpD06-L2/3"
"ENSG00000186297","SpD06-L2/3"
"ENSG00000147044","SpD06-L2/3"
"ENSG00000062716","SpD06-L2/3"
"ENSG00000145349","SpD06-L2/3"
"ENSG00000108344","SpD06-L2/3"
"ENSG00000108528","SpD06-L2/3"
"ENSG00000144227","SpD06-L2/3"
"ENSG00000137133","SpD06-L2/3"
"ENSG00000269713","SpD06-L2/3"
"ENSG00000173559","SpD06-L2/3"
"ENSG00000078043","SpD06-L2/3"
"ENSG00000154511","SpD06-L2/3"
"ENSG00000113845","SpD06-L2/3"
"ENSG00000119280","SpD06-L2/3"
"ENSG00000102317","SpD06-L2/3"
"ENSG00000130720","SpD06-L2/3"
"ENSG00000014641","SpD06-L2/3"
"ENSG00000182899","SpD06-L2/3"
"ENSG00000183172","SpD06-L2/3"
"ENSG00000112335","SpD06-L2/3"
"ENSG00000115145","SpD06-L2/3"
"ENSG00000081803","SpD06-L2/3"
"ENSG00000162836","SpD06-L2/3"
"ENSG00000113790","SpD06-L2/3"
"ENSG00000205544","SpD06-L2/3"
"ENSG00000185728","SpD06-L2/3"
"ENSG00000104972","SpD07-L1/M"
"ENSG00000169752","SpD07-L1/M"
"ENSG00000196455","SpD07-L1/M"
"ENSG00000153046","SpD07-L1/M"
"ENSG00000119718","SpD07-L1/M"
"ENSG00000258636","SpD07-L1/M"
"ENSG00000283913","SpD07-L1/M"
"ENSG00000172432","SpD07-L1/M"
"ENSG00000254664","SpD07-L1/M"
"ENSG00000120833","SpD07-L1/M"
"ENSG00000152348","SpD07-L1/M"
"ENSG00000156011","SpD07-L1/M"
"ENSG00000132604","SpD07-L1/M"
"ENSG00000196072","SpD07-L1/M"
"ENSG00000141376","SpD07-L1/M"
"ENSG00000131127","SpD07-L1/M"
"ENSG00000078487","SpD07-L1/M"
"ENSG00000066697","SpD07-L1/M"
"ENSG00000166716","SpD07-L1/M"
"ENSG00000176986","SpD07-L1/M"
"ENSG00000242574","SpD07-L1/M"
"ENSG00000103160","SpD07-L1/M"
"ENSG00000102445","SpD07-L1/M"
"ENSG00000137959","SpD07-L1/M"
"ENSG00000100433","SpD07-L1/M"
"ENSG00000135077","SpD07-L1/M"
"ENSG00000104472","SpD07-L1/M"
"ENSG00000174547","SpD07-L1/M"
"ENSG00000165060","SpD07-L1/M"
"ENSG00000236432","SpD07-L1/M"
"ENSG00000162692","SpD07-L1/M"
"ENSG00000276529","SpD07-L1/M"
"ENSG00000071246","SpD07-L1/M"
"ENSG00000147853","SpD07-L1/M"
"ENSG00000005156","SpD07-L1/M"
"ENSG00000163520","SpD07-L1/M"
"ENSG00000082898","SpD07-L1/M"
"ENSG00000287151","SpD07-L1/M"
"ENSG00000170113","SpD07-L1/M"
"ENSG00000136560","SpD07-L1/M"
"ENSG00000274712","SpD07-L1/M"
"ENSG00000012124","SpD07-L1/M"
"ENSG00000232442","SpD07-L1/M"
"ENSG00000102796","SpD07-L1/M"
"ENSG00000174903","SpD07-L1/M"
"ENSG00000117266","SpD07-L1/M"
"ENSG00000179954","SpD07-L1/M"
"ENSG00000166710","SpD07-L1/M"
"ENSG00000231889","SpD07-L1/M"
"ENSG00000176915","SpD07-L1/M"
"ENSG00000073849","SpD07-L1/M"
"ENSG00000084073","SpD07-L1/M"
"ENSG00000187764","SpD07-L1/M"
"ENSG00000177839","SpD07-L1/M"
"ENSG00000148985","SpD07-L1/M"
"ENSG00000136156","SpD07-L1/M"
"ENSG00000245146","SpD07-L1/M"
"ENSG00000261542","SpD07-L1/M"
"ENSG00000103642","SpD07-L1/M"
"ENSG00000167632","SpD07-L1/M"
"ENSG00000141744","SpD07-L1/M"
"ENSG00000232229","SpD07-L1/M"
"ENSG00000196365","SpD07-L1/M"
"ENSG00000154864","SpD07-L1/M"
"ENSG00000151967","SpD07-L1/M"
"ENSG00000162032","SpD07-L1/M"
"ENSG00000114030","SpD07-L1/M"
"ENSG00000231999","SpD07-L1/M"
"ENSG00000146453","SpD07-L1/M"
