ID,Description,NES,core_enrichment_symbol,spd
GO:0006631,fatty acid metabolic process,-1.4797049100576734,COMT/MTLN/PLA2G5/EHHADH/CYP2J2/ELOVL2/CYP2U1/CYP1B1/XBP1/MID1IP1/APPL2/ELOVL4/ADIPOR2/PPARD/GSTM1/INSIG2/ABHD6/PCK2/GSTM4/ELOVL6/ACAD9/ACADS/SLC27A5/PANK2/FASN/HACD1/ALKBH7/PEDS1/GSTM2/MECR/ACSS1/PHYH/SESN2/FADS1/CPT1C/HADHA/LYPLA1/TBXAS1/ADIPOR1/EIF6/HSD17B12/PEX2/ABHD3/IVD/SIRT2/APOC2/MIF/CBR1/AMACR/CROT/SCP2/ASAH1/PTGDS/ETFBKMT/GPX4/SLC25A17/ACACA/QKI/ACSL6/TECR/PDK3/UBR4/HADHB/ACOT2/MSMO1/THNSL2/BCKDK/ETFA/ECHDC1/GCDH/ABCD2/PTGR1/SLC45A3/INSIG1/ACSL3/ACOT7/MLYCD/LIPA/PLA2G4C/CYP2E1/SCD5/ETFB/ACADM/PTGES3/MGST3/NR1H3/ELOVL1/NDUFAB1/HACD4/LTC4S/PER2/AKR1B1/AKR1C1/APOC1/FA2H/HACD3/SCD/FABP3/ALOX5AP/PLP1/CD74/C3,SpD03-L6
GO:0099003,vesicle-mediated transport in synapse,-1.844433059195444,PIP5K1C/SYT4/ATP6AP1/STX1B/NLGN3/NRXN1/AP2M1/PREPL/CALM1/BRSK2/ATP6V1H/PICALM/GSG1L/CYFIP1/VAMP2/DNM1/ATP6V1B2/TOR1A/PRKN/SYNE1/FBXL20/CBLB/SYNJ2/SNAP47/PRKAR1B/AP3M2/ATP6V1G1/NLGN1/SYT5/RIMS1/RAB4A/PPP3CB/SYT11/DNAJC6/RAB3B/PSEN1/AP2S1/SYT12/VPS35/AMPH/FBXO45/ATP6V0D1/NLGN4X/PPP3R1/CACNB4/SYN1/NAPB/SV2A/RPH3A/C9orf72/TPRG1L/SYN3/SV2C/PRKCG/STXBP5/ATP8A1/CLTA/SYNDIG1/HIP1/SYNGR3/SUSD4/SYT7/PCDH17/SLC32A1/PACSIN1/CPLX2/CLCN3/PCLO/SNAP25/UNC13A/VAC14/SNCB/SGIP1/RAB3GAP1/WNT7A/CPLX3/SLC17A7/SV2B/SYT1/AP2B1/PRKCB/STXBP1,SpD04-WM
GO:0099504,synaptic vesicle cycle,-1.7911218279261223,PIP5K1C/SYT4/ATP6AP1/STX1B/NLGN3/NRXN1/AP2M1/PREPL/BRSK2/ATP6V1H/PICALM/CYFIP1/VAMP2/DNM1/ATP6V1B2/TOR1A/PRKN/FBXL20/SYNJ2/SNAP47/PRKAR1B/AP3M2/ATP6V1G1/NLGN1/SYT5/RIMS1/PPP3CB/SYT11/DNAJC6/RAB3B/PSEN1/AP2S1/SYT12/AMPH/FBXO45/ATP6V0D1/NLGN4X/PPP3R1/CACNB4/SYN1/NAPB/SV2A/RPH3A/C9orf72/TPRG1L/SYN3/SV2C/PRKCG/STXBP5/ATP8A1/CLTA/SYNDIG1/SYNGR3/SYT7/PCDH17/SLC32A1/PACSIN1/CPLX2/CLCN3/PCLO/SNAP25/UNC13A/SNCB/SGIP1/RAB3GAP1/WNT7A/CPLX3/SLC17A7/SV2B/SYT1/AP2B1/PRKCB/STXBP1,SpD04-WM
GO:0006836,neurotransmitter transport,-1.7934996550341875,SLC38A2/VAMP2/MYOF/LIN7C/TOR1A/PRKN/MEF2C/DRD1/FBXL20/SLC6A9/MCTP2/SNAP47/CAMK2A/NLGN1/SYT5/RIMS1/SYT11/RAB3B/PSEN1/SYT12/APP/FBXO45/CACNB4/SYN1/NAPB/SV2A/RPH3A/NOS1/TPRG1L/SV2C/PRKCG/STXBP5/SYNGR3/SYT7/SLC32A1/CPLX2/PCLO/KCNJ10/SNAP25/UNC13A/RAB3GAP1/WNT7A/CPLX3/SLC17A7/SV2B/SYT1/MCTP1/GPR158/SLC6A17/PRKCB/STXBP1/LIN7A/SLC6A6/PTPRN2,SpD04-WM
GO:0007269,neurotransmitter secretion,-1.8913234304465227,PIP5K1C/SYT4/STX1B/NRXN1/PREPL/SNCAIP/SLC38A2/VAMP2/MYOF/LIN7C/PRKN/MEF2C/FBXL20/MCTP2/SNAP47/CAMK2A/NLGN1/SYT5/RIMS1/SYT11/PSEN1/SYT12/FBXO45/CACNB4/SYN1/NAPB/SV2A/RPH3A/TPRG1L/SV2C/PRKCG/STXBP5/SYNGR3/SYT7/SLC32A1/CPLX2/PCLO/SNAP25/UNC13A/RAB3GAP1/WNT7A/CPLX3/SV2B/SYT1/MCTP1/GPR158/PRKCB/STXBP1/LIN7A/PTPRN2,SpD04-WM
GO:0099643,signal release from synapse,-1.8913234304465227,PIP5K1C/SYT4/STX1B/NRXN1/PREPL/SNCAIP/SLC38A2/VAMP2/MYOF/LIN7C/PRKN/MEF2C/FBXL20/MCTP2/SNAP47/CAMK2A/NLGN1/SYT5/RIMS1/SYT11/PSEN1/SYT12/FBXO45/CACNB4/SYN1/NAPB/SV2A/RPH3A/TPRG1L/SV2C/PRKCG/STXBP5/SYNGR3/SYT7/SLC32A1/CPLX2/PCLO/SNAP25/UNC13A/RAB3GAP1/WNT7A/CPLX3/SV2B/SYT1/MCTP1/GPR158/PRKCB/STXBP1/LIN7A/PTPRN2,SpD04-WM
GO:0045055,regulated exocytosis,-1.8035719763161424,RAB27A/FBXL20/CRHBP/SCAMP5/SNAP47/NLGN1/SYT5/RIMS1/CHGA/PPP3CB/SYT11/PSEN1/ADORA2B/SYT12/SYNGR2/FBXO45/LAT2/CACNB4/SYN1/NAPB/SV2A/RPH3A/NOTCH1/TPRG1L/SV2C/CORO1A/PRKCG/SYT13/STXBP5/SYNGR3/SYT7/ADRA2A/CD84/FERRY3/CPLX2/PCLO/PIK3CD/SPI1/KCNB1/SNAP25/UNC13A/RAB3GAP1/WNT7A/CPLX3/NCKAP1L/SV2B/SYT1/SYK/CDK5R2/PRKCB/STXBP1,SpD04-WM
GO:1903305,regulation of regulated secretory pathway,-1.9321718039120932,RAB27A/FBXL20/SCAMP5/NLGN1/SYT5/RIMS1/SYT11/ADORA2B/SYT12/FBXO45/CACNB4/SYN1/RPH3A/NOTCH1/SV2C/PRKCG/SYT13/STXBP5/SYT7/ADRA2A/CD84/FERRY3/SPI1/KCNB1/RAB3GAP1/WNT7A/NCKAP1L/SV2B/SYT1/SYK/CDK5R2/PRKCB/STXBP1,SpD04-WM
GO:0060627,regulation of vesicle-mediated transport,-1.5487669770099155,PTPN23/STX1B/ATP13A2/AP2M1/AKAP5/PREPL/TBC1D5/ANKFY1/SORL1/VPS11/PICALM/YIPF5/GSG1L/CDH13/ARRB2/RAB2B/FCER1G/VAMP2/TOR1A/PRKN/SYNE1/RAB27A/HSPA8/FBXL20/SCAMP5/TGFB1/CBLB/GAS1/PRKAR1B/NSF/RUBCN/RNF139/NLGN1/SYT5/RIMS1/RAB4A/NECAB2/PPP3CB/SYT11/PPP3CA/DNAJC6/RAB3B/PSEN1/AP2S1/INPP5F/ADORA2B/SYT12/LRRTM1/VPS4B/RAB9A/ARF1/APOC2/APP/FBXO45/LILRB1/PPP3R1/ZNRF2/ATP2C1/CACNB4/SYN1/TBC1D4/HAMP/EPHA3/RPH3A/PTPRJ/NOTCH1/C9orf72/CLASP2/SV2C/CORO1A/PRKCG/PRTN3/ITGAV/SYT13/STXBP5/IL1RAPL1/WNT5A/HIP1/SUSD4/SYT7/WDR41/ADRA2A/CD84/FERRY3/ZFYVE16/PIK3CB/PACSIN1/C3/CPLX2/CD47/FCGR1A/PCLO/SPI1/C2CD5/TREM2/KCNB1/CDC42/VAC14/SGIP1/RAB3GAP1/WNT7A/CPLX3/PTPRC/TF/RAB33B/NCKAP1L/TSG101/VSNL1/SLC17A7/CYBA/ACSL3/SV2B/SYT1/MCTP1/EHD4/SYK/CDK5R2/PRKCB/STXBP1,SpD04-WM
GO:0051588,regulation of neurotransmitter transport,-1.8895929366521371,SYT4/STX1B/PREPL/SNCAIP/SLC38A2/MYOF/TOR1A/PRKN/MEF2C/DRD1/FBXL20/MCTP2/CAMK2A/NLGN1/SYT5/RIMS1/SYT11/RAB3B/APP/FBXO45/CACNB4/SYN1/NOS1/SV2C/PRKCG/STXBP5/SYNGR3/RAB3GAP1/WNT7A/SV2B/SYT1/MCTP1/GPR158/PRKCB/STXBP1,SpD04-WM
GO:0008380,RNA splicing,1.49379710837251,HNRNPH3/CASC3/AKAP17A/AKAP8L/HNRNPA1/HNRNPA1L3/TSEN34/RBM11/WDR77/HNRNPH1/SNRNP70/ZNF326/ARVCF/USB1/HNRNPA3/PRMT5/ILF3/RBM12B/FAM50A/RBM20/ARL6IP4/TARDBP/PUS1/TAF15/KAT2A/TAF12/SRSF4/HABP4/NSRP1/RBM14/PNN/USP4/PPWD1/SNRNP200/SART1/SUGP2/YTHDC1/CWF19L1/DDX41/LUC7L2/PPIL3/SART3/SFSWAP/RBM12/UPF3A/JMJD6/RBMX/SAP18/RPS13/CCNL2/DHX8/RNF113A/TAF10/RBM17/DDX5/RBM25/TRPT1/MAGOH/RBM39/RBM10/SRSF11/SMU1/HSPA1A/SRRM2/TRA2B/IWS1/LUC7L/TGS1/SNRPD1/TADA2B/ZC3H13/AHNAK/SRPK2/YBX1/SREK1/SRRM1/CELF6/SFPQ/TSEN2/ZCRB1/PLRG1/RBM15B/WDR83/ZPR1/U2AF1L4/ZNF638/EIF1/RBM38/CLNS1A/SUPT6H/SMN1/SMN2/KHDRBS2/C9orf78/GPKOW/PDCD7/HNRNPU/SRSF5/POLR2A/SNRNP35/RBMXL1/PRPF38B/HNRNPK/TSSC4/LUC7L3/SUPT3H/CCNL1/ZC3H10/TAF6L/HNRNPA2B1/TCERG1/DDX23/RBPMS2/DAZAP1/NUP98/CDK12/CENATAC/SNRPC/TRA2A/ARGLU1/DDX17/NRDE2/DHX15/RBM23/HNRNPUL2/HNRNPC/SYF2/PRPF38A/RBM28/RBM3/ATXN7/SNRPA/PQBP1/PTBP1/USP22/SCAF11/FMR1/SYNCRIP/YJU2B/CLK1/SGF29/PRP4K/NCL/CWF19L2/PRPF31/ZMAT5/HNRNPUL1/PPIG/U2AF2/SRSF9/MFAP1/PABPC1/CDK11B,SpD04-WM
GO:0017157,regulation of exocytosis,-1.7323085094896378,RAB2B/VAMP2/PRKN/RAB27A/FBXL20/SCAMP5/NSF/NLGN1/SYT5/RIMS1/SYT11/ADORA2B/SYT12/VPS4B/RAB9A/FBXO45/CACNB4/SYN1/RPH3A/NOTCH1/C9orf72/CLASP2/SV2C/PRKCG/SYT13/STXBP5/IL1RAPL1/SYT7/WDR41/ADRA2A/CD84/FERRY3/CPLX2/PCLO/SPI1/KCNB1/RAB3GAP1/WNT7A/RAB33B/NCKAP1L/TSG101/VSNL1/SV2B/SYT1/SYK/CDK5R2/PRKCB/STXBP1,SpD04-WM
GO:0016079,synaptic vesicle exocytosis,-1.8482208543580143,NLGN1/SYT5/RIMS1/SYT11/PSEN1/SYT12/FBXO45/CACNB4/SYN1/NAPB/SV2A/RPH3A/TPRG1L/SV2C/PRKCG/STXBP5/SYNGR3/SYT7/CPLX2/PCLO/SNAP25/UNC13A/RAB3GAP1/WNT7A/CPLX3/SV2B/SYT1/PRKCB/STXBP1,SpD04-WM
GO:0007213,G protein-coupled acetylcholine receptor signaling pathway,-2.230895614245675,GNAQ/RGS8/CHRM3/ITPR1/PLCB1/LOC105372522/RGS10/PRKCB/CHRM1,SpD04-WM
GO:0010984,regulation of lipoprotein particle clearance,-2.0126269536459565,LDLRAP1/LRPAP1/CNPY2/LDLR/GPIHBP1/APOC1/TREM2/APOC2,SpD05-L5
GO:0050764,regulation of phagocytosis,-1.8743739447518044,SPHK1/ATG3/SYT11/ABCA7/LMAN2/NCKAP1L/PRTN3/SOD1/SNX3/CNN2/PLA2G5/FCGR1A/TREM2/FCER1G/SYK/CYBA/PTPRC/HSPA8/C3,SpD05-L5
GO:1901653,cellular response to peptide,2.1421965590899976,IRS2/TIMP1/KLF11/AKT1/KLF15/PPP1R9B,SpD05-L5
GO:0030812,negative regulation of nucleotide catabolic process,2.126539756863719,DDIT4/FLCN/GIT1/HDAC4/PPARA/STAT3/PRKACA/NUPR1,SpD05-L5
GO:0033122,negative regulation of purine nucleotide catabolic process,2.126539756863719,DDIT4/FLCN/GIT1/HDAC4/PPARA/STAT3/PRKACA/NUPR1,SpD05-L5
GO:0045820,negative regulation of glycolytic process,2.126539756863719,DDIT4/FLCN/GIT1/HDAC4/PPARA/STAT3/PRKACA/NUPR1,SpD05-L5
GO:0016050,vesicle organization,-1.567856709601346,TFG/VPS25/UVRAG/ZNF385A/TMED9/STX12/TMCC1/CHMP2B/MVB12B/CAV1/F2R/PLEKHJ1/ANKFY1/CCDC136/BET1/STX4/RAB4B/PDCD6IP/PLEKHM1/DNAJC13/PIP4K2A/CPLX1/CD34/AP1S1/STX8/PEF1/SQSTM1/ATP6V1H/VIPAS39/TRAPPC3/PTPRN/SNAPIN/BTBD8/SYT9/ARFGEF2/VPS8/SCARB2/GOLPH3/POC1B/VPS4B/VAMP1/STXBP6/HPS5/SEC16B/CRYZL2P-SEC16B/BLOC1S2/SYP/PICALM/RILP/TBC1D4/CORO1C/VAV3/UBR4/SPHK1/ATP6V0C/RAB32/LAPTM4B/TMF1/ZNRF2/ATP6V0D1/EPS15/SYT11/TRAPPC9/VPS41/STX17/CLCN3/PDCD6/MIA3/ATP6V1F/PAFAH1B1/BLOC1S5/SNAP25/RAB1A/ATP6V1D/AP3M1/VTI1B/ZFYVE16/VTA1/SHROOM2/TRAPPC2B/YIPF5/AP3B2/AP2M1/SNX10/USP8/GOSR2/AGFG1/ATP6AP2/CPLX3/RAB11A/LAMTOR1/ATP6V1G2/RPH3A/MVB12A/RAB14/VAMP7/SNX3/CHMP5/ATP6V1A/SYT2/RNASEK/ATP6V1C1/SNF8/SEPTIN8/AP3S2/TRAPPC2L/TMED2/USO1/INSIG1/CUL3/PLA2G5/AKTIP/RAB7A/ATP6V0B/CHMP2A/AP1S2/BLOC1S1/TRAPPC5/VAMP2,SpD05-L5
GO:0043457,regulation of cellular respiration,-1.9277483092273704,SLC35A4/SHMT2/PIK3CA/COX7A2L/SLC25A33/NOP53/OPN3/ISCU/DNAJC15/OAS1/CHML/OPN3/PRELID1/PARK7/UQCC2/PINK1/BNIP3/CISD1/COX7A1/COX7A2,SpD05-L5
GO:0043603,amide metabolic process,-1.5503626023639543,ASL/B3GALT4/ORMDL2/GBA2/CMAS/TIGAR/SLC30A5/GNPDA1/CTSL/OPLAH/ST8SIA4/PANK1/ACAT1/ROCK2/IGF1/HEXB/TECR/CTSZ/BCKDK/ST6GAL1/ASAH2B/PDHA1/ACSL1/SCARB2/ORMDL1/HAGH/NT5C/RTN1/NNMT/IDH1/NDP/PSENEN/PICALM/PLPP2/SUCLA2/GLO1/SPHK1/ACLY/MLST8/ARG2/IFNGR1/MTHFD2L/ADA/GLRX2/MECR/MTOR/SLC1A1/ST3GAL5/PPT1/NSMAF/PCSK2/ABCA7/GGA3/SMPD2/BACE1/BCHE/GSTO1/TM9SF2/YIPF5/PCSK1/PLAAT3/NEU4/PPCDC/PCSK6/HSD17B12/PNP/ACSS2/ATP6AP2/SOD1/ACOT4/MLYCD/PDHB/ATF4/ACACA/B3GALT2/PSEN1/SORL1/ELOVL1/SCG5/APEH/NIT1/HMGCS1/ASAH1/RTN3/ARL6IP5/ACSL3/PLAAT1/ACOT7/BECN1/CASP3/GBA1/DLD/DHFR/PIN1/CROT/SUCLG1/ABCA8/SLC25A15/SPTLC2/RTN4/UGT8/CARNS1/FA2H,SpD05-L5
GO:0030261,chromosome condensation,1.9634940168717256,AKAP8L/H1-0/CHMP1A/GPER1/PHF13/DFFB/H1-10/H3-3B/H1-3/KMT5A/TENT4A/H1-2,SpD05-L5
GO:0050766,positive regulation of phagocytosis,-1.899827631881752,ABCA7/LMAN2/NCKAP1L/SOD1/PLA2G5/FCGR1A/TREM2/FCER1G/CYBA/PTPRC/HSPA8/C3,SpD05-L5
GO:0061687,detoxification of inorganic compound,2.0427345163268926,MT2A/MT1X/MT1E/MT1M/MT1A/SLC30A10/MT1G/MT3/MT1F,SpD05-L5
GO:0060324,face development,1.8730835104757095,MAPK3/MAPK1/RRAS/SCX/RAB3GAP1/MSX1/TIPARP/PLEKHA1/CHD7/MAP2K1/CRISPLD2/SKI/TGFB3/RAF1/ASPH/ARID5B/SRF/SGPL1/ZFAND5/CLDN5/ANKRD11/CSRNP1,SpD05-L5
GO:0060325,face morphogenesis,2.0591845868875325,RRAS/SCX/RAB3GAP1/MSX1/TIPARP/PLEKHA1/CRISPLD2/SKI/TGFB3/ASPH/ARID5B/SGPL1/CLDN5/ANKRD11/CSRNP1,SpD05-L5
GO:1905906,regulation of amyloid fibril formation,-1.9322878132673111,PFDN5/PFDN6/USP8/PFDN2/VBP1/CRYAB/PSEN1/LDLR/PFDN4/TREM2/PFDN1,SpD05-L5
GO:0019884,antigen processing and presentation of exogenous antigen,-1.9014673346675477,LGMN/CTSL/HLA-DRB1/IFI30/B2M/PSME1/HLA-DMA/CTSD/HLA-DRA/HLA-DPA1/MFSD6/CTSF/HLA-DMB/HLA-DQB1/FCGR1A/CTSS/FCER1G/HLA-DPB1/CD74,SpD05-L5
GO:0014888,striated muscle adaptation,1.950116439915593,IGFBP5/ATP2B4/HDAC4/MYH7/SMAD3/KLF15/ACACB/CAMTA2/CFLAR,SpD05-L5
GO:0007044,cell-substrate junction assembly,1.740413024661712,PLEC/SDC4/ITGB4/TNS1/SMAD3/LIMS1/WHAMM/WDPCP/FAM107A/PTK2B/FERMT2/PTPRK/S100A10/EPB41L5/PTPRA/GPM6B/CLASP1/BCL2/BCR/VEGFA/CAMSAP3/PTEN/TRIP6/PPM1F/SLC9A1/ARHGEF7/ROCK1/PTK2/THBS1,SpD05-L5
GO:0055123,digestive system development,1.6608323666976776,RARRES2/CBFA2T2/PKD1/SMAD3/WDPCP/CRKL/EPB41L5/SOX9/IL6ST/SOX11/TGFB2/LGR4/BCL2/KLF5/GLI3/PDGFC/INSR/AHI1/IFT172/TGFB3/DNAAF1/NPY/SAV1/FOXF2/CCDC40/NPHP3/MEGF8/SMO/CHD8,SpD05-L5
GO:0150115,cell-substrate junction organization,1.7254197073360429,PLEC/SDC4/ITGB4/MAPRE2/TNS1/SMAD3/LIMS1/WHAMM/WDPCP/FAM107A/IQSEC1/PTK2B/FERMT2/PTPRK/S100A10/EPB41L5/PTPRA/GPM6B/CLASP1/BCL2/BCR/VEGFA/CAMSAP3/PTEN/TRIP6/PPM1F/SLC9A1/ARHGEF7/ROCK1/PTK2/THBS1,SpD05-L5
GO:0022401,negative adaptation of signaling pathway,2.045513162771567,ENTREP1/GRK2/APLN/ADM/ARRB1/GRM5/UBQLN2/APLNR/GTF2H2/GTF2H2C,SpD05-L5
GO:0023058,adaptation of signaling pathway,2.045513162771567,ENTREP1/GRK2/APLN/ADM/ARRB1/GRM5/UBQLN2/APLNR/GTF2H2/GTF2H2C,SpD05-L5
GO:0002438,acute inflammatory response to antigenic stimulus,-1.9303468655507516,PARK7/FCGR1A/FCGR3A/A2M/C3,SpD05-L5
GO:0002029,desensitization of G protein-coupled receptor signaling pathway,1.9430389440291944,GRK2/APLN/ADM/ARRB1/GRM5/UBQLN2/APLNR/GTF2H2/GTF2H2C,SpD05-L5
GO:0042759,long-chain fatty acid biosynthetic process,-1.901262778177111,LTC4S/CYP2E1/GPX4/ACOT7/PLP1,SpD05-L5
GO:0045429,positive regulation of nitric oxide biosynthetic process,1.893755292342228,DDAH2/JAK2/CLU/SMAD3/AKT1/PTK2B/TRPV1/NFATC3/APOE/HBB/EDN1/INSR,SpD05-L5
GO:1904407,positive regulation of nitric oxide metabolic process,1.893755292342228,DDAH2/JAK2/CLU/SMAD3/AKT1/PTK2B/TRPV1/NFATC3/APOE/HBB/EDN1/INSR,SpD05-L5
GO:0048268,clathrin coat assembly,-1.8767557515640676,PICALM/DAB2/EPS15/CLINT1/AP2S1/CLTC/CLTA/HIP1,SpD05-L5
GO:0030808,regulation of nucleotide biosynthetic process,-1.858077563860334,ENO1/ATPSCKMT/ANTKMT/TREM2/PINK1/ATP5IF1/TMSB4X,SpD05-L5
GO:1900371,regulation of purine nucleotide biosynthetic process,-1.858077563860334,ENO1/ATPSCKMT/ANTKMT/TREM2/PINK1/ATP5IF1/TMSB4X,SpD05-L5
GO:2001169,regulation of ATP biosynthetic process,-1.858077563860334,ENO1/ATPSCKMT/ANTKMT/TREM2/PINK1/ATP5IF1/TMSB4X,SpD05-L5
GO:0071559,response to transforming growth factor beta,1.4715546279251976,PMEPA1/JUN/FLCN/SMAD1/LATS1/LTBP4/SMAD7/ITGB8/HDAC1/SMAD3/HYAL2/CDH5/SIN3A/LIMS1/PPARA/SLC2A10/PEG10/DDR2/COL4A2/STAT3/FERMT2/CRKL/VASN/PTPRK/SMURF2/SCX/ITGA8/BCL9L/EPB41L5/PDPK1/ZMIZ1/SOX9/IL17RD/GLG1/SOX11/WFIKKN1/TGFB2/KMT2A/BAMBI/GDF10/CFLAR/ZFP36L1/PRDM16/PXN/TRIM33/IGF1R/TGFBR3/EDN1/MTMR4/PDE2A/ROCK1/HIPK2/ING1/ZFHX3/SKI/PTK2/LRRC32/ADAMTSL2/TGFB3/THBS1/ITGA3/BMP2/PML/SOX5,SpD05-L5
GO:0018209,peptidyl-serine modification,1.5631059885687193,MAPK1/GALNT16/PKD1/LATS1/CDK5R1/BRSK1/CAMK2A/SMAD7/ULK1/MGAT5B/FNIP2/MARK3/AKT1/WNK1/LMTK2/BAG4/PRKD1/DYRK1A/MAP3K10/STOX1/NTRK3/GRK2/RICTOR/RPTOR/PRKACA/MKNK1/GALNT1/PRKD2/PRKX/PAQR3/GSK3A/MAPKAPK2/STK4/FNIP1/PRKCE/DOCK7/PTEN/PPM1F/NEK6,SpD05-L5
GO:1990173,protein localization to nucleoplasm,-1.8504818809323071,CCT6A/CCT3/CCT8/TCP1/CCT7/LARP7/NOP53/CCT2/CCT5/CCT4,SpD05-L5
GO:0045724,positive regulation of cilium assembly,1.836068192521806,DZIP1/HTT/RAB11FIP3/HAP1/ARHGAP35/KCTD17/ASAP1/MARK4/SEPTIN9/CEP120,SpD05-L5
GO:0071560,cellular response to transforming growth factor beta stimulus,1.4623553975120274,PMEPA1/JUN/FLCN/SMAD1/LATS1/LTBP4/SMAD7/ITGB8/HDAC1/SMAD3/HYAL2/CDH5/SIN3A/LIMS1/PPARA/SLC2A10/PEG10/DDR2/COL4A2/STAT3/FERMT2/CRKL/VASN/PTPRK/SMURF2/SCX/ITGA8/BCL9L/EPB41L5/PDPK1/ZMIZ1/SOX9/IL17RD/GLG1/SOX11/WFIKKN1/TGFB2/KMT2A/BAMBI/GDF10/CFLAR/ZFP36L1/PRDM16/PXN/TRIM33/IGF1R/TGFBR3/EDN1/MTMR4/PDE2A/HIPK2/ING1/SKI/PTK2/LRRC32/ADAMTSL2/TGFB3/THBS1/ITGA3/BMP2/PML/SOX5,SpD05-L5
GO:2000434,regulation of protein neddylation,-1.867826656724267,COPS5/COPS6/RPL5/GPS1/COPS7A/COPS9/DCUN1D3/COPS4/COPS3,SpD05-L5
GO:0034381,plasma lipoprotein particle clearance,-1.8379839748048892,LDLRAP1/LIPA/LRPAP1/CNPY2/LDLR/GPIHBP1/APOC1/TREM2/APOC2,SpD05-L5
GO:1902117,positive regulation of organelle assembly,1.635966996848604,PIP4K2B/DZIP1/NUMA1/HTT/SDC4/RAB11FIP3/ULK1/SH3GLB1/SPAG5/HAP1/ATG2A/ARHGAP35/KCTD17/RAB3GAP1/PAN2/ASAP1/MARK4/SEPTIN9/CEP120/ATG5/SNX30,SpD05-L5
GO:0000338,protein deneddylation,-1.8887797478544863,TOR1A/COPS5/COPS6/GPS1/COPS7A/COPS4/COPS3,SpD05-L5
GO:1903320,regulation of protein modification by small protein conjugation or removal,-1.5155777735479998,MUL1/GCLC/WASHC1/LOC124908094/LOC124908102/HMG20B/HSPA5/CAV1/SAE1/DCUN1D5/FBXO33/UBE2D1/GNL3/CHP1/GSK3B/RPL23/HAMP/PEF1/FBXO2/SQSTM1/DNAJA3/HSPA1A/HERPUD1/UBE2S/CHFR/CAMLG/UBE2V2/STUB1/RPS7/CDK5/UBQLN1/COPS5/SPOPL/COPS6/BEX2/SPHK1/BEX1/RPL5/TGFBR1/AIMP2/PDCD6/PINX1/GPS1/EPM2A/DNAJA1/COPS7A/ISG15/COPS9/CEP63/COMMD1/NOP53/PRMT3/HSP90AA1/UBE2N/SEPTIN4/DCUN1D3/PLAA/UBE2V1/PSEN1/FBXW7/ITCH/UBXN1/GABARAP/COPS4/PPIA/CUL3/UBB/RBX1/PARK7/COPS3/SVBP/IVNS1ABP/EGR1/CENPX/SPRY2/UBE3A/PINK1/SKP1/BEX3/DDX3X/LAPTM5/CAPN3,SpD05-L5
GO:1902745,positive regulation of lamellipodium organization,-1.766462415187865,PIK3CA/FSCN1/CORO1C/MTOR/AKIRIN1/HSP90AA1/CDC42/ACTR2/BRK1/ACTR3/ARPC2/ENPP2,SpD05-L5
GO:0032507,maintenance of protein location in cell,-1.6791445155657736,KDELR1/ANK3/CHCHD10/GPAA1/CD4/PKP2/OS9/SORL1/TMSB10/VPS13D/TMED2/INSIG1/PARK7/TXN/PINK1/SKP1/TMSB4X,SpD05-L5
GO:0007033,vacuole organization,-1.5107262393305383,ATG14/ATP6V1H/VIPAS39/HEXB/SNAPIN/UBQLN1/SCARB2/VPS4B/ULK3/TMEM199/NDP/MFN2/MCOLN1/ATP6V0C/LIPA/WDR45/LAPTM4B/ATG3/ATM/MTOR/STX17/GRN/LAMP2/MAN2A1/PPT1/ATP6V1F/RNF5/EPM2A/RAB1A/CTSD/ATP6V1D/TFEB/TMEM165/NSFL1C/STING1/RAB33A/ATP6AP2/LAMTOR1/RAB14/CHMP5/ATP6V1A/PSEN1/VMP1/RNASEK/GABARAP/GABARAPL2/PLA2G5/MOAP1/ATG10/AKTIP/RAB7A/BECN1/EMC6/MAP1LC3B/ATP6V0B/CHMP2A/GABARAPL1/GBA1/FEZ1/STT3A-AS1/PINK1/MAP1LC3A/LAPTM5/HSPA8,SpD05-L5
GO:0006622,protein targeting to lysosome,-1.8068380307579324,ATG14/GCC2/SCARB2/NDP/LAMP2/AP3M1/GGA3/ZFYVE16/GNPTG/SORL1/RAB7A/BECN1/LAPTM5/HSPA8,SpD05-L5
GO:0021871,forebrain regionalization,1.976218811848964,EMX2/PAX6/TTC21B/PGAP1/GLI3/WNT7B/BMP2,SpD05-L5
GO:1905383,protein localization to presynapse,1.9592248750604104,HSPB1/DLG2/MAPK8IP3/KIF5A/RAB27B/MAP1A/KIF5B/DVL1,SpD05-L5
GO:0009147,pyrimidine nucleoside triphosphate metabolic process,-1.8541813678521155,ENTPD4/DUT/UCK2/TYMS/NME7/DCTPP1/NME1/NME5/NME2,SpD05-L5
GO:0006623,protein targeting to vacuole,-1.7194643244035677,SQSTM1/ATG14/GCC2/VPS8/SCARB2/NDP/VPS41/LAMP2/AP3M1/GGA3/ZFYVE16/GNPTG/SORL1/VPS13D/RAB7A/BECN1/LAPTM5/HSPA8,SpD05-L5
GO:0048565,digestive tract development,1.598576799997873,RARRES2/CBFA2T2/PKD1/SMAD3/CRKL/EPB41L5/SOX9/IL6ST/SOX11/TGFB2/LGR4/BCL2/KLF5/GLI3/PDGFC/AHI1/IFT172/TGFB3/DNAAF1/NPY/SAV1/FOXF2/CCDC40/NPHP3/MEGF8/SMO/CHD8,SpD05-L5
