Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000084623,EIF3I,62,-0.7735,83,-0.3412,149,0.66154,135,0.48648,105,0.03288,104,0.01366,52,-1.1065
ENSG00000175130,MARCKSL1,789,2.52936,261,0.49801,271,0.63128,77,-1.4573,87,-1.3705,62,-1.7051,110,-0.9082
ENSG00000160058,BSDC1,57,0.03823,35,-0.7254,61,0.14130,30,-1.0151,74,0.57034,67,0.29959,54,-0.0701
ENSG00000160062,ZBTB8A,35,1.18498,12,-0.5011,7,-1.3808,9,-0.9760,26,0.90271,20,0.27606,12,-0.5300
ENSG00000176261,ZBTB8OS,20,-0.8720,36,0.04956,44,0.39913,38,0.13469,37,0.09338,17,-1.0427,36,0.06835
ENSG00000162521,RBBP4,125,0.26228,102,-0.0558,120,0.22237,88,-0.3151,123,0.29443,112,0.08492,73,-0.6155
ENSG00000162522,KIAA1522,0,-5.7692,2,-3.1054,24,0.43645,20,0.10967,25,0.60624,25,0.44309,17,-0.1718
ENSG00000134684,YARS,43,-1.3233,62,-0.7771,94,-0.1496,175,0.98515,111,0.14992,56,-0.9258,100,-0.0432
ENSG00000116497,S100PBP,26,0.58700,22,0.27872,29,0.87578,7,-1.4210,16,-0.2405,31,0.84102,9,-1.1542
ENSG00000160097,FNDC5,2,-3.8296,19,-0.6615,4,-2.9207,61,1.35452,23,-0.4842,75,1.52574,32,0.08792
ENSG00000121905,HPCA,18,-3.4097,104,-0.8762,161,-0.2267,211,0.23263,321,1.20528,46,-2.0773,169,-0.1534
ENSG00000121900,TMEM54,25,-0.5804,69,1.01814,33,-0.2062,46,0.40793,18,-1.1897,12,-1.6601,61,0.91818
ENSG00000004455,AK2,63,0.81292,53,0.51050,77,1.32133,25,-0.7095,21,-1.0797,38,0.01511,19,-1.1052
ENSG00000142920,AZIN2,11,-1.0609,30,0.48675,18,-0.3313,26,0.26142,28,0.49268,14,-0.6587,19,-0.2851
ENSG00000160094,ZNF362,11,-0.9030,45,1.30635,16,-0.3592,21,0.04024,20,-0.0739,23,0.20851,16,-0.4328
ENSG00000134686,PHC2,80,0.55470,73,0.40665,47,-0.3277,47,-0.3182,61,0.14391,40,-0.5509,58,0.04829
ENSG00000163866,SMIM12,31,-0.9262,75,0.45750,58,0.03925,62,0.15466,52,-0.1613,60,0.10618,58,0.05510
ENSG00000116544,DLGAP3,10,-2.3364,64,0.44716,55,0.23378,36,-0.4645,55,0.27164,43,-0.1631,56,0.25820
ENSG00000163867,ZMYM6,15,-0.5963,27,0.29561,16,-0.5756,18,-0.4022,27,0.35398,41,0.95263,20,-0.2406
ENSG00000116560,SFPQ,368,0.87834,140,-0.6561,177,-0.3206,129,-0.8430,258,0.37521,404,1.03611,134,-0.7703
ENSG00000146463,ZMYM4,52,-0.0509,22,-1.3460,55,0.01668,46,-0.2686,66,0.39025,44,-0.3210,66,0.34220
ENSG00000142687,KIAA0319L,52,-0.3623,56,-0.2473,78,0.32440,70,0.13112,64,-0.0236,98,0.64412,43,-0.6720
ENSG00000020129,NCDN,65,-2.7788,180,-1.2818,240,-0.9152,519,0.38364,780,1.39066,284,-0.5947,313,-0.4866
ENSG00000126067,PSMB2,93,-0.0283,85,-0.1683,88,-0.1197,92,-0.0535,133,0.70793,61,-0.6776,68,-0.5529
ENSG00000142686,C1orf216,31,-1.5042,38,-1.2159,43,-1.1005,134,0.82591,130,0.89433,65,-0.4117,70,-0.3245
ENSG00000134698,AGO4,26,0.56068,14,-0.4020,17,-0.1315,16,-0.2070,15,-0.3723,33,0.94104,18,-0.0494
ENSG00000092847,AGO1,37,-0.0926,33,-0.2612,28,-0.5191,36,-0.1451,49,0.45223,71,0.96571,26,-0.6748
ENSG00000126070,AGO3,113,1.57913,32,-0.4885,21,-1.1816,30,-0.6277,44,0.01888,95,1.26553,26,-0.8789
ENSG00000116863,ADPRHL2,24,0.34781,16,-0.2692,28,0.70011,19,0.03231,17,-0.1952,11,-0.8790,16,-0.3147
ENSG00000054116,TRAPPC3,14,-1.6275,23,-0.8511,50,0.34390,51,0.37578,53,0.51482,29,-0.5294,33,-0.3816
ENSG00000116871,MAP7D1,259,0.46471,110,-0.8653,170,-0.2180,191,-0.0189,243,0.45092,128,-0.6420,187,-0.0557
ENSG00000054118,THRAP3,182,0.56483,81,-0.6938,127,-0.0116,86,-0.6586,143,0.21580,191,0.64431,112,-0.2174
ENSG00000196182,STK40,20,0.21132,13,-0.3935,21,0.30071,16,-0.1185,16,-0.2082,19,0.12538,18,0.06157
ENSG00000181817,LSM10,5,-2.7107,44,0.45964,31,-0.1256,64,1.21097,28,-0.3080,31,-0.1167,23,-0.6318
ENSG00000116885,OSCP1,3,-2.2021,5,-1.6301,4,-2.1254,26,0.92679,24,0.80668,15,-0.0492,17,0.17041
ENSG00000116898,MRPS15,18,-1.4182,37,-0.3484,45,-0.0162,79,1.01177,45,-0.0171,43,-0.1052,33,-0.5218
ENSG00000163873,GRIK3,17,-0.4429,2,-3.0895,13,-0.8405,5,-2.1655,49,1.84084,22,0.00834,21,-0.1180
ENSG00000163875,MEAF6,68,-0.7286,38,-1.6008,121,0.16720,151,0.56687,118,0.13509,101,-0.1264,107,-0.0478
ENSG00000163877,SNIP1,11,-0.6284,11,-0.6179,25,0.66518,15,-0.1828,21,0.40710,12,-0.4865,13,-0.4141
ENSG00000134697,GNL2,38,0.84201,5,-2.2070,40,1.04638,22,-0.0514,22,-0.0763,17,-0.3908,11,-1.1738
ENSG00000116922,C1orf109,7,-1.4569,29,0.72902,28,0.78602,13,-0.5138,24,0.52912,22,0.28742,3,-2.5488
ENSG00000185090,MANEAL,7,-1.5149,10,-1.1180,2,-3.0627,30,0.70154,28,0.67011,24,0.27405,26,0.44974
ENSG00000197982,C1orf122,229,0.47090,263,0.69995,237,0.59259,203,0.31122,106,-0.8487,61,-1.5549,146,-0.2647
ENSG00000188786,MTF1,37,1.26232,10,-0.7249,13,-0.4653,8,-1.1838,20,0.34413,23,0.46612,15,-0.1524
ENSG00000183431,SF3A3,38,-0.0955,24,-0.8204,36,-0.1849,44,0.14523,52,0.51516,51,0.37117,28,-0.6361
ENSG00000183520,UTP11,31,-0.1417,27,-0.3350,33,-0.0446,31,-0.1401,45,0.56840,26,-0.4273,30,-0.2202
ENSG00000185668,POU3F1,0,-6.7655,7,-1.1116,10,-0.6604,17,0.27514,14,-0.0325,41,1.73370,15,0.07144
ENSG00000116954,RRAGC,52,0.09769,65,0.44995,48,-0.0114,53,0.16615,43,-0.2332,42,-0.2151,46,-0.0867
ENSG00000174574,AKIRIN1,136,0.77956,69,-0.3088,76,-0.1521,91,0.15464,95,0.24150,64,-0.4069,58,-0.6196
ENSG00000168653,NDUFS5,269,-1.1349,525,-0.1148,653,0.25474,1028,1.12244,505,-0.2106,238,-1.3155,433,-0.4472
ENSG00000127603,MACF1,893,1.58558,297,-0.2408,490,0.62332,104,-1.9153,182,-1.1370,840,1.47407,198,-0.9285
ENSG00000090621,PABPC4,105,0.85618,104,0.84064,39,-0.7645,46,-0.4941,63,0.04759,47,-0.4033,62,0.01845
ENSG00000116983,HPCAL4,125,-1.0361,282,0.21310,168,-0.6440,163,-0.6847,424,1.17444,171,-0.5615,223,-0.1722
ENSG00000084072,PPIE,35,0.04647,10,-1.7844,29,-0.2863,50,0.66336,45,0.52668,27,-0.3476,24,-0.6092
ENSG00000168389,MFSD2A,35,1.00774,38,1.13277,33,1.03580,11,-0.8453,4,-2.3485,3,-2.5940,24,0.42787
ENSG00000131236,CAP1,150,0.08273,148,0.06271,154,0.13600,141,-0.0066,169,0.34240,131,-0.1236,89,-0.7668
ENSG00000131238,PPT1,72,-0.9481,117,-0.2020,128,-0.0608,206,0.79836,155,0.30094,72,-0.9392,101,-0.4665
ENSG00000117000,RLF,26,0.24905,7,-1.6390,13,-0.8317,15,-0.6543,31,0.65108,55,1.46203,16,-0.6011
ENSG00000084073,ZMPSTE24,53,0.49560,22,-0.8762,53,0.58276,44,0.25625,29,-0.5288,25,-0.6558,40,0.07137
ENSG00000049089,COL9A2,98,3.26635,11,-0.6033,21,0.35821,7,-1.3862,6,-1.6483,7,-1.2583,7,-1.4300
ENSG00000084070,SMAP2,40,-1.7332,63,-1.0621,73,-0.8996,139,0.17919,178,0.72284,215,0.87129,115,-0.1500
ENSG00000117016,RIMS3,15,-3.5627,108,-0.6814,131,-0.4264,250,0.71081,193,0.25783,157,-0.1158,203,0.32361
ENSG00000066136,NFYC,27,-0.3947,26,-0.4559,27,-0.4251,37,0.13944,37,0.15406,35,0.04438,43,0.38191
ENSG00000127124,HIVEP3,25,0.31678,8,-1.3923,24,0.33568,16,-0.3900,23,0.26312,24,0.27080,18,-0.2227
ENSG00000198815,FOXJ3,39,-0.6378,52,-0.2116,49,-0.3241,60,0.02685,74,0.43523,63,0.09769,59,-0.0104
ENSG00000177181,RIMKLA,3,-3.9509,36,-0.5119,23,-1.2241,85,0.95684,43,-0.2828,92,0.98841,63,0.39168
ENSG00000127125,PPCS,40,-0.2793,44,-0.1243,54,0.20348,58,0.32544,51,0.11460,21,-1.2314,47,-0.0353
ENSG00000186409,CCDC30,36,0.10507,19,-0.8480,47,0.57173,13,-1.5637,37,0.17852,81,1.42028,20,-0.8362
ENSG00000065978,YBX1,251,1.36285,237,1.26347,163,0.71223,72,-0.6989,51,-1.3485,31,-1.8770,89,-0.3582
ENSG00000164008,C1orf50,24,0.69828,39,1.50520,14,-0.1671,11,-0.5797,13,-0.3663,6,-1.3680,15,-0.0958
ENSG00000177868,SVBP,35,-0.1357,22,-0.8647,45,0.27893,53,0.58369,34,-0.2388,32,-0.2667,36,-0.0743
ENSG00000117394,SLC2A1,43,-0.5447,123,1.14559,114,1.17260,34,-0.9544,31,-1.1631,37,-0.7712,69,0.22495
ENSG00000117395,EBNA1BP2,54,-0.3641,79,0.22539,51,-0.4954,99,0.65471,79,0.28011,43,-0.7227,55,-0.3713
ENSG00000179178,TMEM125,148,5.51218,0,-4.8488,6,-1.5103,0,-5.2820,1,-3.9813,4,-1.8966,6,-1.2848
ENSG00000066322,ELOVL1,189,3.31442,12,-1.4559,57,1.01272,5,-2.7154,7,-2.4201,6,-2.5708,20,-0.8120
ENSG00000159479,MED8,12,-0.8875,13,-0.8410,24,0.10901,26,0.30205,28,0.43981,18,-0.3119,20,-0.1801
ENSG00000198198,SZT2,23,0.32399,17,-0.1851,18,-0.0465,11,-0.9204,29,0.89904,26,0.51920,7,-1.4687
ENSG00000178922,HYI,19,0.16729,22,0.40273,30,1.03167,6,-1.5507,19,0.17781,1,-3.8681,17,-0.0073
ENSG00000142949,PTPRF,94,-0.1441,94,-0.1416,90,-0.2274,102,-0.0146,125,0.39634,134,0.41768,76,-0.5058
ENSG00000066135,KDM4A,18,0.06207,5,-1.7703,18,0.01885,12,-0.5490,18,0.05873,42,1.46171,15,-0.2891
ENSG00000126091,ST3GAL3,16,-1.3276,29,-0.3900,34,-0.1768,42,0.20074,39,0.08609,34,-0.1477,51,0.54393
ENSG00000117408,IPO13,155,1.60680,46,-0.3880,77,0.45987,28,-1.2181,62,0.09052,40,-0.6051,37,-0.7703
ENSG00000117410,ATP6V0B,185,-0.8672,136,-1.3298,215,-0.6882,491,0.74635,461,0.71849,278,-0.2431,255,-0.4148
ENSG00000117411,B4GALT2,59,-0.2066,52,-0.3963,109,0.85937,64,-0.0901,51,-0.5279,45,-0.6231,79,0.27132
ENSG00000159214,CCDC24,3,-2.0338,9,-0.7776,7,-1.0386,26,1.04611,16,0.24986,16,0.16507,15,0.04013
ENSG00000178028,DMAP1,45,-0.3712,14,-2.1236,40,-0.6175,70,0.34126,93,1.01555,61,0.08162,37,-0.7531
ENSG00000117419,ERI3,91,-0.3982,101,-0.2464,128,0.13295,129,0.15549,112,-0.1090,107,-0.1550,135,0.23634
ENSG00000187147,RNF220,136,0.15570,65,-0.9774,114,-0.1273,131,0.11107,142,0.28416,88,-0.5177,135,0.16436
ENSG00000142937,RPS8,1274,0.87161,1203,0.77458,953,0.44004,795,0.11561,468,-0.8362,234,-1.7538,660,-0.2066
ENSG00000070785,EIF2B3,15,-0.9739,29,0.01736,25,-0.2182,27,-0.0950,43,0.81893,29,0.01436,19,-0.6549
ENSG00000126107,HECTD3,8,-0.9473,24,0.68369,3,-2.5932,21,0.52832,20,0.52941,12,-0.4253,17,0.16704
ENSG00000126088,UROD,42,-0.9073,52,-0.6022,67,-0.2179,119,0.81073,92,0.36519,39,-1.0096,67,-0.2118
ENSG00000117450,PRDX1,281,0.00912,376,0.47119,490,1.04176,329,0.28747,212,-0.5147,96,-1.6208,165,-0.8718
ENSG00000117448,AKR1A1,40,0.19601,29,-0.2762,52,0.72591,42,0.31112,38,0.17997,12,-1.5372,17,-1.1248
ENSG00000132780,NASP,218,2.06945,52,-0.3592,42,-0.7225,41,-0.7702,53,-0.4031,118,0.95615,36,-0.9582
ENSG00000159592,GPBP1L1,48,0.61828,19,-0.8547,32,-0.0264,34,0.07270,31,-0.0853,52,0.73247,24,-0.5327
ENSG00000159596,TMEM69,20,0.31223,2,-2.8352,27,0.87901,23,0.59620,17,0.07536,4,-1.9736,10,-0.8101
ENSG00000086015,MAST2,17,-0.6268,31,0.26156,36,0.57063,35,0.55736,21,-0.3925,8,-1.7362,25,-0.0632
ENSG00000117461,PIK3R3,15,-1.0324,34,0.22947,30,0.06097,32,0.16797,17,-0.9866,56,1.06134,35,0.33614
ENSG00000085998,POMGNT1,57,-0.0199,47,-0.3233,45,-0.4151,59,0.02377,70,0.35750,77,0.44853,49,-0.2855
ENSG00000132128,LRRC41,30,-0.5211,61,0.60908,34,-0.3186,35,-0.2919,49,0.32487,35,-0.2568,44,0.08273
ENSG00000173660,UQCRH,126,-1.6457,293,-0.3782,398,0.10878,781,1.41777,273,-0.5782,205,-0.9229,342,-0.1528
ENSG00000117481,NSUN4,28,0.47449,21,0.07182,15,-0.5493,18,-0.2387,23,0.20070,35,0.86786,14,-0.6052
ENSG00000117480,FAAH,28,0.07818,7,-1.8879,11,-1.3305,23,-0.1914,42,0.99353,30,0.21579,27,0.04792
ENSG00000079277,MKNK1,19,-0.7519,33,0.08440,19,-0.7943,26,-0.2833,38,0.39335,50,0.75493,33,0.12272
ENSG00000123472,ATPAF1,76,-0.7584,111,-0.1727,149,0.31340,190,0.77178,109,-0.2525,98,-0.3768,102,-0.3369
ENSG00000159658,EFCAB14,195,1.43921,115,0.53890,113,0.57162,52,-0.7545,54,-0.7599,48,-0.8145,67,-0.3352
ENSG00000186377,CYP4X1,1,-3.5824,8,-1.2553,16,-0.2900,24,0.36520,34,1.19354,17,-0.1666,12,-0.8028
ENSG00000162368,CMPK1,111,-0.3421,128,-0.1233,119,-0.2654,220,0.84612,123,-0.2325,116,-0.2737,131,-0.0918
ENSG00000162373,BEND5,9,-1.7603,9,-1.8165,17,-0.9616,71,1.65052,29,-0.0868,41,0.47058,21,-0.5647
ENSG00000162374,ELAVL4,41,-2.3858,74,-1.5310,95,-1.2335,290,0.64977,253,0.44901,338,0.83136,222,0.16544
ENSG00000185104,FAF1,33,-0.3625,28,-0.6151,33,-0.4057,68,0.90214,49,0.31298,24,-0.8130,33,-0.3868
ENSG00000123091,RNF11,206,-1.1790,316,-0.5320,358,-0.3688,618,0.58997,517,0.29601,392,-0.1994,462,0.06469
ENSG00000085832,EPS15,190,-0.0154,137,-0.5129,160,-0.3066,266,0.59135,198,0.06513,146,-0.4221,189,-0.0200
ENSG00000117859,OSBPL9,39,0.70211,38,0.66002,34,0.53572,14,-0.9761,26,0.05094,13,-0.9182,19,-0.4732
ENSG00000078618,NRDC,115,-0.0204,52,-1.2317,99,-0.2725,107,-0.1349,152,0.54314,174,0.64949,92,-0.3874
ENSG00000169213,RAB3B,129,1.41988,5,-3.5278,20,-1.5972,37,-0.6361,73,0.60216,87,0.75025,50,-0.1593
ENSG00000117862,TXNDC12,23,-0.5919,30,-0.1697,59,1.01438,44,0.44042,35,0.03620,11,-1.7160,17,-1.0978
ENSG00000134717,BTF3L4,50,-0.2327,62,0.09573,46,-0.3967,67,0.22866,78,0.58730,36,-0.7237,46,-0.3947
ENSG00000157077,ZFYVE9,32,-0.2958,10,-2.0024,28,-0.5419,43,0.15362,44,0.24683,82,1.20649,35,-0.1889
ENSG00000134748,PRPF38A,81,0.84523,84,0.91046,50,0.09341,35,-0.5084,45,-0.0917,43,-0.1440,28,-0.8438
ENSG00000134744,TUT4,139,1.49501,29,-0.9858,40,-0.5876,17,-1.8788,55,-0.0551,146,1.58441,43,-0.4724
ENSG00000162377,COA7,11,-1.2416,42,0.87274,23,-0.1050,29,0.27473,23,-0.1156,48,1.10773,10,-1.4196
ENSG00000162378,ZYG11B,78,-0.9955,61,-1.3719,121,-0.3643,176,0.27740,211,0.70270,192,0.39175,121,-0.3626
ENSG00000116171,SCP2,109,-0.0088,179,0.78037,138,0.39422,141,0.43802,81,-0.5519,68,-0.7497,82,-0.4958
ENSG00000162384,CZIB,38,-0.4650,49,-0.0558,60,0.29287,63,0.36363,65,0.48922,22,-1.2656,31,-0.8298
ENSG00000162385,MAGOH,13,-0.9087,26,0.12631,37,0.75742,32,0.49596,26,0.11043,18,-0.4978,9,-1.5064
ENSG00000157193,LRP8,35,-0.4718,34,-0.5116,43,-0.1676,50,0.08539,54,0.24735,86,0.97219,33,-0.5871
ENSG00000058799,YIPF1,18,-0.2207,21,0.00572,31,0.65976,17,-0.3671,22,0.05333,16,-0.4476,19,-0.1787
ENSG00000081870,HSPB11,14,-1.0666,34,0.24392,20,-0.6143,40,0.55454,47,1.03835,12,-1.3436,13,-1.2486
ENSG00000116209,TMEM59,210,0.45522,142,-0.1621,204,0.45087,196,0.37784,149,-0.1078,89,-0.8810,104,-0.6974
ENSG00000116221,MRPL37,30,-0.6270,38,-0.2835,38,-0.2924,63,0.59999,57,0.46100,27,-0.7977,37,-0.3248
ENSG00000157216,SSBP3,142,-0.7419,196,-0.2462,196,-0.2631,201,-0.2271,263,0.26786,258,0.18945,286,0.39430
ENSG00000243725,TTC4,11,-1.2300,26,0.14859,32,0.51738,24,-0.0233,23,-0.0498,24,0.01019,23,-0.1061
ENSG00000116133,DHCR24,191,0.25281,57,-1.5939,93,-0.9187,236,0.66925,223,0.64484,133,-0.3081,122,-0.4850
ENSG00000162402,USP24,33,-0.2383,49,0.35948,60,0.76934,35,-0.2009,33,-0.3257,55,0.53476,22,-0.9282
ENSG00000162407,PLPP3,177,-0.0663,242,0.43452,695,3.07429,31,-2.7549,37,-2.6522,95,-1.0085,67,-1.6264
ENSG00000162409,PRKAA2,29,-0.8808,28,-0.9709,52,-0.0029,39,-0.4835,77,0.78495,105,1.13000,27,-1.0816
ENSG00000162601,MYSM1,61,0.29009,23,-1.1653,13,-2.1256,47,-0.1467,75,0.81986,127,1.52799,26,-1.0874
ENSG00000177606,JUN,154,0.47823,163,0.57426,111,-0.0468,46,-1.4694,184,1.01223,58,-1.0277,64,-0.9452
ENSG00000134709,HOOK1,9,-2.3264,10,-2.0891,15,-1.6817,36,-0.2812,86,1.61316,73,0.87079,29,-0.6385
ENSG00000162599,NFIA,562,1.72678,379,1.02368,316,0.81689,43,-2.4188,108,-1.1148,183,-0.1563,130,-0.7344
ENSG00000162604,TM2D1,55,0.09224,57,0.14512,63,0.34880,57,0.18423,54,0.09369,41,-0.3532,32,-0.7953
ENSG00000162607,USP1,97,1.48254,32,-0.3504,31,-0.4162,17,-1.3282,55,0.67108,31,-0.3895,27,-0.6202
ENSG00000116641,DOCK7,36,-0.4524,75,0.69728,115,1.67891,19,-1.5192,31,-0.8061,51,0.05833,31,-0.7384
ENSG00000125703,ATG4C,92,2.40282,15,-0.6235,16,-0.5844,13,-0.9655,17,-0.5434,27,0.26970,17,-0.4971
ENSG00000079739,PGM1,42,-0.2353,46,-0.1062,112,1.62389,60,0.35414,21,-1.4428,27,-0.9199,32,-0.6881
ENSG00000158966,CACHD1,24,-0.0488,41,0.82246,42,0.98632,17,-0.5884,21,-0.3176,8,-1.5801,20,-0.3087
ENSG00000162437,RAVER2,10,-0.9597,14,-0.5378,39,1.23863,12,-0.7714,23,0.31677,17,-0.2688,13,-0.7334
ENSG00000162434,JAK1,69,-0.3189,87,0.03511,108,0.42784,96,0.20959,61,-0.6035,132,0.70776,70,-0.3230
ENSG00000162433,AK4,50,-0.4575,87,0.41080,139,1.39679,29,-1.3227,52,-0.4786,35,-0.9871,70,0.07686
ENSG00000116675,DNAJC6,318,-0.0997,129,-1.4664,197,-0.9010,451,0.51055,425,0.45201,381,0.18266,335,-0.0198
ENSG00000213625,LEPROT,43,-0.1388,123,1.63051,93,1.30815,26,-0.9649,18,-1.5993,35,-0.4580,33,-0.5696
ENSG00000184588,PDE4B,206,1.45578,96,0.18056,121,0.61003,36,-1.3777,78,-0.1838,59,-0.5806,60,-0.5871
ENSG00000118473,SGIP1,107,-0.2473,77,-0.7529,95,-0.4730,144,0.24116,167,0.57766,134,0.09463,105,-0.2987
ENSG00000198160,MIER1,117,1.11501,57,-0.0475,51,-0.2517,23,-1.5388,77,0.51928,75,0.38745,41,-0.5960
ENSG00000142864,SERBP1,383,0.87256,245,0.14330,245,0.15948,162,-0.5448,217,-0.0579,220,-0.0238,185,-0.3175
ENSG00000116717,GADD45A,122,1.72667,64,0.60955,56,0.42728,27,-0.7889,27,-0.8794,26,-0.7597,33,-0.4609
ENSG00000172380,GNG12,44,0.89148,81,2.00770,56,1.54457,2,-3.6199,9,-1.6893,3,-3.1304,15,-0.8550
ENSG00000116729,WLS,93,0.12770,153,0.93655,226,1.95457,30,-1.6871,30,-1.7971,65,-0.4330,60,-0.6125
ENSG00000033122,LRRC7,22,-1.6244,43,-0.6319,41,-0.7660,31,-1.2129,133,1.64952,72,0.18008,49,-0.4627
ENSG00000066557,LRRC40,24,0.03788,13,-0.8958,16,-0.6419,35,0.69903,28,0.33309,24,0.03134,18,-0.4383
ENSG00000116754,SRSF11,414,0.87885,155,-0.6832,132,-0.9886,120,-1.1420,320,0.57634,649,1.67015,104,-1.3633
ENSG00000118454,ANKRD13C,36,-0.0102,13,-1.5721,26,-0.5776,32,-0.2340,57,0.90962,44,0.29259,30,-0.3117
ENSG00000132485,ZRANB2,155,0.09021,107,-0.4832,97,-0.6944,107,-0.5308,215,0.78882,295,1.14584,76,-1.0841
ENSG00000172260,NEGR1,145,-1.2471,104,-1.7353,134,-1.4467,421,0.44578,520,0.97732,420,0.39322,297,-0.1670
ENSG00000178965,ERICH3,49,-0.8904,26,-1.8434,30,-1.7176,60,-0.6400,172,1.49874,170,1.06915,59,-0.6618
ENSG00000116791,CRYZ,12,-0.6572,20,0.08173,23,0.35699,30,0.80794,13,-0.6320,25,0.41723,12,-0.7060
ENSG00000162623,TYW3,85,1.00060,28,-0.7215,42,-0.1350,37,-0.3695,56,0.38954,54,0.27730,28,-0.8076
ENSG00000117054,ACADM,23,-1.2677,42,-0.3496,81,0.75244,66,0.38972,35,-0.7308,83,0.71358,45,-0.2923
ENSG00000137955,RABGGTB,54,0.37271,29,-0.5849,51,0.34227,68,0.86573,29,-0.6955,33,-0.3981,34,-0.3833
ENSG00000117069,ST6GALNAC5,0,-9.3922,21,-0.8344,16,-1.2958,67,1.14049,55,0.84134,27,-0.4537,29,-0.3717
ENSG00000142892,PIGK,37,0.34295,17,-0.7984,33,0.19025,44,0.71704,37,0.47200,4,-2.8034,15,-1.1117
ENSG00000154027,AK5,178,-0.4329,90,-1.4585,97,-1.4419,219,-0.1209,464,1.54285,152,-0.6795,190,-0.3633
ENSG00000036549,AC118549.1,45,0.66397,9,-1.7386,14,-1.2265,18,-0.8049,42,0.69684,47,0.72125,33,0.18260
ENSG00000077254,USP33,96,-0.4249,90,-0.5201,88,-0.6083,105,-0.3122,200,0.96152,175,0.51609,86,-0.6421
ENSG00000180488,MIGA1,180,0.62970,50,-1.3327,82,-0.6482,115,-0.0997,160,0.56062,152,0.35403,100,-0.3246
ENSG00000162613,FUBP1,58,-0.0237,47,-0.3399,69,0.27471,36,-0.7849,78,0.56803,108,0.99541,24,-1.4565
ENSG00000162616,DNAJB4,20,-0.2979,12,-1.0860,5,-2.2534,31,0.44302,32,0.52863,48,1.09645,22,-0.1965
ENSG00000117114,ADGRL2,0,-6.3706,6,-2.3881,17,-0.9254,24,-0.3337,47,0.94831,46,0.70293,41,0.57273
ENSG00000137941,TTLL7,920,2.23383,62,-2.1348,97,-1.5623,141,-0.9795,307,0.36116,420,0.80196,135,-1.0502
ENSG00000142875,PRKACB,262,-0.6075,183,-1.1510,266,-0.6364,504,0.46211,544,0.69251,354,-0.1451,346,-0.1998
ENSG00000117133,RPF1,21,-0.4348,16,-0.8158,20,-0.5548,35,0.40998,33,0.31492,31,0.18219,29,0.04951
ENSG00000174021,GNG5,48,-0.1028,113,1.30405,124,1.75554,47,-0.1401,11,-2.4727,10,-2.4181,33,-0.7158
ENSG00000117155,SSX2IP,34,-2.3565,97,-0.7973,82,-1.1241,182,0.19230,289,1.24916,181,0.16905,125,-0.4463
ENSG00000162642,C1orf52,49,-0.5765,54,-0.4248,66,-0.1145,59,-0.2951,102,0.75600,76,0.11334,56,-0.3786
ENSG00000153904,DDAH1,233,-0.4362,420,0.49409,535,1.02195,219,-0.5709,288,-0.1265,144,-1.1618,265,-0.2603
ENSG00000142871,CCN1,28,0.38839,31,0.55603,62,2.14103,1,-3.8704,15,-0.7100,3,-2.7013,14,-0.6867
ENSG00000117174,ZNHIT6,84,1.12600,21,-1.0107,27,-0.7404,23,-0.9606,59,0.68844,53,0.38084,34,-0.3471
ENSG00000122417,ODF2L,60,0.04964,36,-0.7397,32,-1.0053,43,-0.5309,83,0.72476,152,1.59794,28,-1.2180
ENSG00000097033,SH3GLB1,163,1.51878,105,0.76467,105,0.86672,24,-1.5987,39,-0.9190,44,-0.5932,48,-0.5031
ENSG00000183291,SELENOF,91,-0.1815,81,-0.3465,140,0.57012,122,0.31409,101,-0.0203,72,-0.5302,76,-0.4934
ENSG00000153936,HS2ST1,15,-1.8041,34,-0.6335,115,1.58047,31,-0.8107,56,0.18275,24,-1.1559,39,-0.4338
ENSG00000143013,LMO4,270,-1.7896,262,-1.8384,526,-0.8538,1200,0.55570,1104,0.45468,1294,0.61897,986,0.19865
ENSG00000065243,PKN2,87,1.41710,36,-0.0444,32,-0.2539,23,-0.7937,27,-0.5460,93,1.53606,18,-1.1614
ENSG00000137947,GTF2B,14,-0.6534,11,-1.0766,14,-0.7475,51,1.61307,18,-0.3251,12,-0.9626,22,-0.0352
ENSG00000137944,KYAT3,3,-2.8644,9,-1.2964,33,0.73505,34,0.75739,22,-0.0343,21,-0.0524,16,-0.5065
ENSG00000213516,RBMXL1,50,1.41358,13,-0.6720,19,-0.1876,9,-1.3288,17,-0.3835,38,0.92824,22,0.10421
ENSG00000197147,LRRC8B,84,-0.5557,64,-0.9758,57,-1.2093,122,0.01551,197,1.05409,145,0.29414,101,-0.2912
ENSG00000171492,LRRC8D,78,1.52211,36,0.21903,12,-1.4831,39,0.37410,24,-0.4995,29,-0.0860,29,-0.1249
ENSG00000162664,ZNF326,167,1.44663,50,-0.5298,37,-1.0362,42,-0.8278,76,0.15677,135,1.06807,51,-0.5383
ENSG00000233593,LINC02609,22,-0.0894,4,-2.6090,26,0.17795,59,1.86651,7,-1.8413,13,-0.8166,23,-0.0051
