Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000126067,PSMB2,77,-0.1793,75,-0.2214,95,0.16502,122,0.72788,57,-0.6437,81,-0.1011,57,-0.6439
ENSG00000142686,C1orf216,24,-1.9904,84,-0.0512,105,0.30451,124,0.72627,54,-0.7609,92,0.09754,90,0.04413
ENSG00000134698,AGO4,20,0.19285,7,-1.3496,33,1.09894,17,-0.0581,39,1.43155,4,-2.0209,2,-2.9978
ENSG00000092847,AGO1,47,-0.0117,46,-0.0546,52,0.14825,50,0.08981,59,0.36582,42,-0.2061,34,-0.5167
ENSG00000126070,AGO3,53,-0.1363,29,-1.0577,31,-0.9606,42,-0.5502,135,1.54591,57,-0.0176,68,0.29272
ENSG00000054116,TRAPPC3,36,-0.3337,48,0.10181,71,0.76838,59,0.54112,33,-0.4929,33,-0.4827,21,-1.2135
ENSG00000116871,MAP7D1,137,-0.5534,205,0.09047,304,0.76995,192,-0.0157,179,-0.1306,175,-0.1651,166,-0.2537
ENSG00000054118,THRAP3,166,-0.3640,130,-0.7522,167,-0.3531,143,-0.6806,309,0.67512,340,0.84623,265,0.40514
ENSG00000196182,STK40,11,-0.7954,27,0.58990,6,-1.6997,26,0.58276,37,1.10941,14,-0.5249,7,-1.5689
ENSG00000181817,LSM10,36,0.08705,37,0.13423,49,0.60849,36,0.10409,17,-1.0778,31,-0.1634,31,-0.1569
ENSG00000116885,OSCP1,9,-0.7643,14,-0.1914,19,0.36278,23,0.82050,8,-1.0290,18,0.22232,9,-0.7716
ENSG00000116898,MRPS15,46,0.14219,51,0.32509,34,-0.3311,59,0.66990,22,-0.9996,29,-0.6041,37,-0.1955
ENSG00000163875,MEAF6,70,-0.8442,174,0.65155,100,-0.2752,147,0.42297,111,-0.1060,131,0.16560,69,-0.8531
ENSG00000163877,SNIP1,12,-0.8459,11,-1.0300,28,0.49590,26,0.40932,41,1.16919,11,-0.9628,12,-0.8165
ENSG00000134697,GNL2,27,-0.1082,22,-0.4197,17,-0.8027,21,-0.5166,36,0.37313,52,1.04096,32,0.17072
ENSG00000185090,MANEAL,14,-0.8049,16,-0.6367,33,0.52571,47,1.46673,12,-1.1083,15,-0.7040,9,-1.5218
ENSG00000197982,C1orf122,193,0.98820,182,0.87353,106,-0.0488,98,-0.1990,77,-0.5672,40,-1.5749,80,-0.5012
ENSG00000188786,MTF1,26,0.46239,8,-1.4194,12,-0.7391,13,-0.7261,34,0.96075,18,-0.0875,32,0.82738
ENSG00000183431,SF3A3,45,-0.2796,79,0.64151,50,-0.1198,52,-0.0662,35,-0.6787,67,0.34993,51,-0.0831
ENSG00000183520,UTP11,30,-0.4512,31,-0.3816,36,-0.1643,31,-0.4263,48,0.31872,65,0.84046,44,0.18665
ENSG00000116954,RRAGC,54,0.03678,49,-0.0983,33,-0.7490,59,0.23010,57,0.14823,61,0.23934,48,-0.1501
ENSG00000174574,AKIRIN1,62,-0.5602,101,0.21682,91,0.04676,106,0.35554,80,-0.1685,77,-0.2228,85,-0.0686
ENSG00000168653,NDUFS5,493,-0.2231,859,0.71529,679,0.30816,640,0.24535,286,-1.0791,428,-0.4482,494,-0.2186
ENSG00000127603,MACF1,397,0.09729,228,-0.7941,136,-1.5868,187,-1.2233,992,1.78840,349,-0.1151,522,0.56079
ENSG00000090621,PABPC4,82,0.40316,51,-0.3677,52,-0.3354,42,-0.7606,98,0.70732,58,-0.1635,90,0.55087
ENSG00000116983,HPCAL4,276,-0.1788,293,-0.0824,570,1.07492,217,-0.6407,279,-0.1593,336,0.14231,276,-0.1797
ENSG00000084072,PPIE,39,0.01591,45,0.22808,36,-0.1176,49,0.45068,25,-0.6926,33,-0.2721,35,-0.1491
ENSG00000131236,CAP1,148,0.06399,137,-0.0608,142,-0.0024,155,0.16489,141,-0.0173,132,-0.1228,129,-0.1639
ENSG00000131238,PPT1,189,0.58274,126,-0.1005,176,0.45444,151,0.23293,82,-0.7899,113,-0.2804,85,-0.7273
ENSG00000117000,RLF,14,-1.2453,27,-0.2647,25,-0.3618,25,-0.4277,66,1.27229,48,0.71797,23,-0.5052
ENSG00000084073,ZMPSTE24,49,0.47381,42,0.19599,22,-0.7956,48,0.49987,26,-0.5659,42,0.20692,20,-0.9724
ENSG00000084070,SMAP2,44,-2.1880,154,-0.2807,179,-0.0382,179,-0.0415,208,0.21579,333,1.03965,188,0.04320
ENSG00000117016,RIMS3,137,-0.6543,305,0.66950,302,0.65100,240,0.30720,122,-0.8308,129,-0.7428,170,-0.3086
ENSG00000066136,NFYC,42,0.10856,33,-0.2845,57,0.61441,51,0.48239,25,-0.7295,36,-0.1539,22,-0.8966
ENSG00000179862,CITED4,13,-0.7789,17,-0.3375,37,0.99732,28,0.57336,25,0.27972,4,-2.4946,16,-0.4344
ENSG00000127124,HIVEP3,20,-0.7552,47,0.63583,32,-0.0420,15,-1.2751,53,0.84115,36,0.16661,40,0.36564
ENSG00000198815,FOXJ3,33,-0.9417,61,0.01050,69,0.21935,81,0.57978,74,0.32466,40,-0.6729,46,-0.4303
ENSG00000177181,RIMKLA,24,-1.3536,64,0.18095,40,-0.5982,66,0.26154,50,-0.2294,78,0.50300,73,0.40400
ENSG00000127125,PPCS,77,0.33767,83,0.45858,76,0.31052,48,-0.4948,45,-0.5563,69,0.14914,58,-0.1241
ENSG00000186409,CCDC30,35,-0.8009,52,-0.1924,49,-0.3016,28,-1.2807,86,0.64317,78,0.49272,112,1.13492
ENSG00000065978,YBX1,239,1.88325,75,-0.2292,62,-0.5309,43,-1.2052,92,0.11547,55,-0.7126,80,-0.1258
ENSG00000164008,C1orf50,26,0.23202,12,-1.0429,23,0.00395,27,0.29550,29,0.41874,19,-0.2963,20,-0.1898
ENSG00000177868,SVBP,36,-0.0361,37,-0.0031,43,0.24165,33,-0.2387,27,-0.5340,40,0.11825,49,0.45914
ENSG00000117394,SLC2A1,90,2.07693,15,-1.0536,42,0.58588,23,-0.4544,16,-0.9346,12,-1.3518,15,-1.0443
ENSG00000117395,EBNA1BP2,63,-0.3052,82,0.10458,89,0.25273,79,0.06486,41,-0.9685,107,0.55947,72,-0.1045
ENSG00000066322,ELOVL1,58,2.09795,11,-0.8058,3,-2.6661,15,-0.4580,37,1.13602,3,-2.7395,10,-0.9740
ENSG00000159479,MED8,18,-0.4645,28,0.23659,26,0.10156,32,0.54571,20,-0.3618,23,-0.1053,16,-0.6278
ENSG00000142949,PTPRF,131,-0.0165,124,-0.1016,177,0.49502,161,0.40037,81,-0.7869,89,-0.6369,132,0.00038
ENSG00000066135,KDM4A,7,-1.5298,13,-0.6935,28,0.54954,19,-0.1409,40,1.16846,20,-0.0509,17,-0.3247
ENSG00000126091,ST3GAL3,35,-0.3033,41,-0.0186,53,0.38358,56,0.59300,50,0.29890,19,-1.2388,25,-0.8289
ENSG00000117408,IPO13,71,0.53225,39,-0.4605,63,0.32773,53,0.05429,53,0.04209,35,-0.6300,46,-0.1675
ENSG00000117410,ATP6V0B,212,-0.9470,344,-0.1806,433,0.20184,602,0.95288,240,-0.7477,369,-0.0656,268,-0.5795
ENSG00000117411,B4GALT2,85,0.22470,96,0.43614,84,0.20492,62,-0.3321,52,-0.5773,50,-0.6291,102,0.54328
ENSG00000178028,DMAP1,47,-0.3944,54,-0.1776,77,0.40885,78,0.52578,53,-0.2024,59,-0.0392,35,-0.8457
ENSG00000117419,ERI3,115,-0.1074,106,-0.2420,126,0.03502,165,0.59252,70,-0.8888,113,-0.1401,125,0.02075
ENSG00000187147,RNF220,64,-0.9525,143,0.34971,133,0.22738,146,0.45917,91,-0.4023,83,-0.5336,123,0.09462
ENSG00000142937,RPS8,1580,0.98176,1348,0.69421,864,-0.0621,517,-0.9862,704,-0.3924,566,-0.7369,1082,0.31297
ENSG00000070785,EIF2B3,23,-0.6856,30,-0.2798,39,0.13330,52,0.76383,23,-0.6747,36,0.01718,31,-0.2415
ENSG00000126088,UROD,69,0.00803,89,0.42711,103,0.67613,78,0.23153,27,-1.4766,61,-0.2000,48,-0.5894
ENSG00000117450,PRDX1,749,1.92353,243,-0.1502,173,-0.6861,246,-0.1503,135,-1.0762,151,-0.9009,186,-0.5758
ENSG00000117448,AKR1A1,41,0.13387,44,0.28545,49,0.43732,43,0.29028,25,-0.6242,18,-1.0936,35,-0.1089
ENSG00000132780,NASP,69,-0.0855,46,-0.7251,44,-0.7832,58,-0.4007,144,1.20032,70,-0.0640,91,0.37388
ENSG00000159592,GPBP1L1,35,-0.2409,40,-0.0154,45,0.18789,55,0.62536,37,-0.1634,19,-1.1502,37,-0.1340
ENSG00000086015,MAST2,31,0.13698,39,0.52491,26,-0.1217,33,0.29705,20,-0.5254,19,-0.5956,25,-0.2020
ENSG00000117461,PIK3R3,58,0.34325,36,-0.4221,16,-1.6994,47,-0.0167,54,0.24008,46,-0.0321,73,0.74634
ENSG00000085998,POMGNT1,48,-0.1976,55,0.02915,56,0.06185,61,0.23487,59,0.15354,39,-0.5073,53,-0.0392
ENSG00000132128,LRRC41,27,-0.4659,40,0.16306,43,0.31298,46,0.48224,22,-0.7680,27,-0.4791,37,0.05970
ENSG00000173660,UQCRH,337,-0.1182,501,0.55048,445,0.34702,470,0.52894,132,-1.5794,233,-0.7043,306,-0.2701
ENSG00000117481,NSUN4,9,-1.4011,21,-0.1130,27,0.30915,22,-0.0177,37,0.86007,24,0.15784,16,-0.5206
ENSG00000117480,FAAH,14,-1.0506,17,-0.6858,49,1.02298,30,0.19961,27,-0.0257,22,-0.2917,27,-0.0060
ENSG00000079277,MKNK1,15,-0.7396,8,-1.6362,47,1.20453,28,0.32589,46,1.14903,10,-1.2336,7,-1.8938
ENSG00000123472,ATPAF1,165,0.35013,127,-0.0889,121,-0.1593,165,0.42570,85,-0.7143,98,-0.4969,142,0.10075
ENSG00000159658,EFCAB14,184,1.51234,40,-1.0601,69,-0.2211,37,-1.3132,89,0.19965,73,-0.1294,103,0.44114
ENSG00000162368,CMPK1,152,0.05787,197,0.49921,109,-0.4803,187,0.49309,86,-0.8523,113,-0.4240,142,-0.0566
ENSG00000162373,BEND5,12,-1.7433,56,0.68888,9,-2.1834,48,0.48957,15,-1.3976,42,0.17234,70,1.08445
ENSG00000162374,ELAVL4,66,-2.2810,291,0.00393,156,-0.9840,457,0.96456,216,-0.4736,439,0.70674,237,-0.3258
ENSG00000185104,FAF1,35,-0.0464,51,0.55664,38,0.07615,46,0.45644,20,-0.9337,42,0.23018,13,-1.5339
ENSG00000123091,RNF11,261,-0.9183,810,0.95982,437,-0.1028,563,0.37810,258,-0.9356,405,-0.2282,426,-0.1450
ENSG00000085832,EPS15,122,-0.8428,267,0.42568,121,-0.8587,246,0.33548,193,-0.1202,167,-0.3499,297,0.61172
ENSG00000117859,OSBPL9,32,0.65344,15,-0.5452,11,-0.9789,13,-0.8966,62,1.93412,7,-1.6771,19,-0.1794
ENSG00000078618,NRDC,74,-0.7644,124,0.06104,95,-0.3760,123,0.04944,108,-0.1663,184,0.73216,127,0.09476
ENSG00000169213,RAB3B,9,-2.9535,92,0.54269,16,-2.1927,38,-1.0120,90,0.48802,86,0.41666,167,1.65595
ENSG00000117862,TXNDC12,45,0.59200,20,-0.7662,47,0.65626,33,0.08055,33,0.07148,30,-0.0771,13,-1.4055
ENSG00000134717,BTF3L4,51,-0.1595,64,0.21170,70,0.35648,71,0.46516,44,-0.3799,31,-0.9498,48,-0.2521
ENSG00000157077,ZFYVE9,36,-0.6151,50,-0.0699,39,-0.4664,46,-0.2429,67,0.39637,87,0.86194,49,-0.1080
ENSG00000134748,PRPF38A,101,1.03320,42,-0.4315,42,-0.4515,38,-0.6931,83,0.68452,51,-0.1259,49,-0.2089
ENSG00000134744,TUT4,79,-0.1030,38,-1.2511,47,-0.9434,37,-1.4082,281,2.30238,78,-0.1272,79,-0.1195
ENSG00000162377,COA7,21,-0.6037,33,0.13707,30,-0.0375,26,-0.3226,36,0.25826,24,-0.3941,49,0.82269
ENSG00000162378,ZYG11B,86,-1.4458,240,0.17776,177,-0.3183,251,0.29539,184,-0.2594,272,0.39033,265,0.34549
ENSG00000116171,SCP2,140,0.67633,98,0.05940,88,-0.1039,93,-0.0308,77,-0.3293,95,0.00951,70,-0.4714
ENSG00000162384,CZIB,69,1.06656,41,0.16668,37,-0.0191,38,0.05130,24,-0.6727,19,-1.0663,31,-0.2822
ENSG00000162385,MAGOH,16,-0.1548,15,-0.2668,24,0.50841,24,0.61595,10,-0.8408,13,-0.4455,15,-0.2946
ENSG00000157193,LRP8,27,-0.8257,45,0.00912,33,-0.4874,62,0.64549,66,0.65261,30,-0.6571,35,-0.3937
ENSG00000058799,YIPF1,12,-0.5972,19,0.10250,16,-0.2352,28,0.91898,16,-0.1776,21,0.23152,4,-2.2008
ENSG00000081870,HSPB11,28,0.47838,28,0.49244,34,0.83203,25,0.37463,11,-1.0355,8,-1.4993,8,-1.4741
ENSG00000116209,TMEM59,178,0.53256,141,0.13371,161,0.35292,151,0.29425,105,-0.3472,68,-1.0300,86,-0.6686
ENSG00000116221,MRPL37,48,-0.2740,56,-0.0234,66,0.24804,75,0.54686,41,-0.5141,54,-0.0838,40,-0.5507
ENSG00000157216,SSBP3,171,-0.8986,527,0.97041,168,-0.9233,275,-0.1674,284,-0.0959,297,-0.0192,409,0.51729
ENSG00000243725,TTC4,21,-0.2249,15,-0.6739,22,-0.1338,20,-0.2938,44,1.04335,27,0.21670,21,-0.2077
ENSG00000116133,DHCR24,93,-1.3190,190,-0.2025,116,-0.9767,348,1.02294,121,-0.9133,348,0.82134,158,-0.4982
ENSG00000162402,USP24,34,-0.1962,25,-0.6812,36,-0.0834,43,0.22417,40,0.10320,34,-0.1833,50,0.45212
ENSG00000162407,PLPP3,736,3.14351,35,-2.3885,97,-0.8375,49,-2.0472,199,0.31287,35,-2.3531,117,-0.5501
ENSG00000162409,PRKAA2,36,-1.0120,56,-0.3328,94,0.51573,66,-0.0803,102,0.65730,97,0.57051,35,-1.0685
ENSG00000173406,DAB1,21,0.30456,7,-1.3544,37,1.31956,16,-0.1735,16,-0.1792,21,0.29584,6,-1.6033
ENSG00000162601,MYSM1,25,-1.3214,36,-0.7863,46,-0.4078,54,-0.1755,128,1.35310,92,0.74457,40,-0.6424
ENSG00000177606,JUN,68,-1.1006,43,-1.7647,310,1.48115,99,-0.5740,161,0.28858,187,0.54211,118,-0.2329
ENSG00000134709,HOOK1,12,-2.3485,16,-1.9180,116,1.26940,49,-0.2557,80,0.58809,80,0.58075,49,-0.2230
ENSG00000162599,NFIA,493,1.47379,68,-1.8000,155,-0.5444,64,-2.0523,402,1.07453,135,-0.7627,354,0.84302
ENSG00000162604,TM2D1,55,0.06713,42,-0.3807,52,-0.0281,68,0.49257,59,0.17449,50,-0.1132,31,-0.8527
ENSG00000162607,USP1,68,0.00504,50,-0.4937,58,-0.2517,44,-0.8008,94,0.54051,95,0.55801,92,0.50908
ENSG00000116641,DOCK7,85,1.60043,14,-1.3941,24,-0.6274,26,-0.5649,69,1.19522,14,-1.4190,22,-0.7072
ENSG00000125703,ATG4C,26,0.59390,17,-0.1687,14,-0.3923,17,-0.1050,29,0.75377,17,-0.1228,9,-1.0387
ENSG00000079739,PGM1,96,1.97188,20,-0.7712,42,0.38329,29,-0.2292,20,-0.7981,18,-0.9842,11,-1.7080
ENSG00000158966,CACHD1,48,1.81233,13,-0.4757,18,0.00627,14,-0.4474,9,-1.0629,6,-1.5489,20,0.19176
ENSG00000162437,RAVER2,39,1.49274,7,-1.4223,29,0.89430,13,-0.4107,16,-0.1260,11,-0.6248,7,-1.3865
ENSG00000162434,JAK1,100,-0.0514,86,-0.3061,73,-0.5558,90,-0.2681,156,0.70288,114,0.16109,119,0.23007
ENSG00000162433,AK4,123,0.93757,51,-0.5335,82,0.23029,62,-0.2700,57,-0.3584,62,-0.2323,72,0.02056
ENSG00000116675,DNAJC6,135,-1.6231,347,-0.1624,306,-0.3636,590,0.91060,249,-0.6876,431,0.19685,414,0.12952
ENSG00000213625,LEPROT,141,2.36473,21,-1.0192,33,-0.3723,23,-1.0512,37,-0.1857,18,-1.2793,35,-0.2820
ENSG00000184588,PDE4B,84,0.12472,81,0.05338,72,-0.1409,85,0.15998,91,0.25664,77,-0.0157,50,-0.7071
ENSG00000118473,SGIP1,61,-1.2191,88,-0.6527,122,-0.1356,135,0.03790,186,0.57101,199,0.69683,133,0.01001
ENSG00000198160,MIER1,66,-0.2558,47,-0.7778,77,-0.0081,34,-1.4280,134,0.96138,123,0.80554,101,0.45953
ENSG00000142864,SERBP1,326,0.33646,197,-0.4851,212,-0.3732,163,-0.8806,295,0.17149,378,0.59366,397,0.67775
ENSG00000116717,GADD45A,34,0.20440,36,0.31139,9,-1.7659,23,-0.4917,48,0.77995,28,-0.1134,39,0.44195
ENSG00000172380,GNG12,105,3.48646,4,-2.5373,13,-0.7581,6,-2.0103,7,-1.6415,9,-1.2022,17,-0.3012
ENSG00000116729,WLS,176,1.99968,49,-0.3134,30,-1.0966,45,-0.5361,68,0.20938,28,-1.2139,40,-0.6391
ENSG00000033122,LRRC7,32,-1.3514,49,-0.6785,105,0.57017,74,-0.0258,110,0.65253,91,0.32441,65,-0.2344
ENSG00000066557,LRRC40,16,-0.5606,15,-0.6571,29,0.32734,34,0.78022,20,-0.2929,24,0.00446,15,-0.6618
ENSG00000116754,SRSF11,167,-0.6496,179,-0.5441,205,-0.3258,187,-0.5367,656,1.76636,241,-0.0636,182,-0.5156
ENSG00000118454,ANKRD13C,25,-0.8119,36,-0.2299,41,-0.0361,53,0.47526,56,0.50232,38,-0.1350,31,-0.4646
ENSG00000132485,ZRANB2,153,-0.2236,127,-0.5133,167,-0.0784,152,-0.2656,281,0.80945,240,0.52646,130,-0.4806
ENSG00000172260,NEGR1,79,-3.0080,648,0.21722,523,-0.1383,627,0.19086,440,-0.4170,986,0.95318,620,0.14384
ENSG00000178965,ERICH3,17,-3.4338,105,-0.7086,180,0.16907,131,-0.3985,162,-0.0113,367,1.45040,211,0.43016
ENSG00000162623,TYW3,39,-0.7984,51,-0.3917,62,-0.0866,67,0.05532,85,0.44683,89,0.53790,60,-0.1323
ENSG00000117054,ACADM,68,0.34396,56,0.00635,43,-0.4165,66,0.33605,43,-0.4065,42,-0.4393,60,0.13484
ENSG00000137955,RABGGTB,58,0.38627,60,0.45690,44,-0.0457,55,0.37995,31,-0.5981,27,-0.7992,34,-0.4867
ENSG00000117069,ST6GALNAC5,14,-2.0147,37,-0.5955,84,0.75106,98,1.32554,32,-0.8121,45,-0.2783,21,-1.4447
ENSG00000142892,PIGK,23,-0.4465,34,0.15476,40,0.40533,41,0.55572,26,-0.2801,27,-0.2085,16,-1.0467
ENSG00000154027,AK5,75,-2.4622,233,-0.7423,531,0.60981,517,0.68215,264,-0.5493,538,0.63243,292,-0.3891
ENSG00000036549,AC118549.1,30,-0.1811,27,-0.3582,39,0.22121,24,-0.5826,53,0.75004,38,0.19121,35,0.05285
ENSG00000077254,USP33,56,-1.4701,88,-0.7707,121,-0.2697,208,0.78196,191,0.48937,173,0.31952,97,-0.6194
ENSG00000180488,MIGA1,78,-1.1911,195,0.26302,164,-0.0280,195,0.30929,164,-0.0231,178,0.10956,164,-0.0294
ENSG00000162613,FUBP1,65,-0.2821,50,-0.6914,55,-0.5229,79,0.06189,81,0.07878,104,0.50461,102,0.47244
ENSG00000162616,DNAJB4,36,-0.1648,26,-0.6390,35,-0.2079,36,-0.1613,49,0.35590,54,0.50248,45,0.19296
ENSG00000117114,ADGRL2,11,-1.6684,27,-0.3626,44,0.46007,48,0.71810,43,0.41011,37,0.17068,11,-1.7574
ENSG00000137941,TTLL7,149,-1.1326,203,-0.6591,156,-1.0674,228,-0.5367,567,1.07718,473,0.74350,442,0.62554
ENSG00000142875,PRKACB,262,-0.8554,476,0.09954,544,0.32599,586,0.54331,362,-0.3459,455,0.02586,312,-0.5799
ENSG00000117133,RPF1,39,0.35214,27,-0.2502,34,0.12133,37,0.32883,31,-0.0131,23,-0.4830,23,-0.4922
ENSG00000174021,GNG5,88,2.47161,18,-0.5019,28,0.20802,15,-0.8591,12,-1.0790,4,-2.5326,16,-0.6780
ENSG00000117155,SSX2IP,72,-1.8126,232,-0.0027,291,0.38097,239,0.05492,210,-0.1665,403,0.95201,172,-0.4848
ENSG00000162642,C1orf52,40,-0.4470,52,-0.0302,53,-0.0002,57,0.14691,56,0.08136,67,0.38414,42,-0.3718
ENSG00000153904,DDAH1,419,0.85831,232,-0.1527,316,0.35924,278,0.17417,117,-1.2232,162,-0.7193,234,-0.1404
ENSG00000117174,ZNHIT6,41,-0.6075,45,-0.4649,46,-0.4270,44,-0.6014,106,0.97140,70,0.24746,88,0.62458
ENSG00000122417,ODF2L,44,-1.0833,51,-0.8777,46,-1.0197,74,-0.3372,225,1.70604,120,0.52146,72,-0.3303
ENSG00000097033,SH3GLB1,86,0.94737,32,-0.7082,43,-0.2423,42,-0.2956,62,0.39046,53,0.11005,36,-0.5133
ENSG00000183291,SELENOF,150,0.84184,84,-0.1455,103,0.20401,108,0.32360,73,-0.3584,70,-0.4374,37,-1.4276
ENSG00000153936,HS2ST1,56,0.32038,29,-0.7070,69,0.68592,52,0.23902,36,-0.3794,31,-0.6148,42,-0.1413
ENSG00000143013,LMO4,231,-2.4566,1291,0.20459,1033,-0.1630,1328,0.29923,963,-0.2771,1759,0.73999,1198,0.07979
ENSG00000065243,PKN2,61,0.57313,31,-0.5365,26,-0.7955,26,-0.9325,92,1.31401,51,0.27613,35,-0.3503
ENSG00000137947,GTF2B,23,0.40879,8,-1.2966,26,0.61506,24,0.61144,19,0.10843,13,-0.5508,6,-1.5549
ENSG00000213516,RBMXL1,33,-0.0246,27,-0.3224,20,-0.7956,31,-0.0940,39,0.28047,42,0.38217,41,0.36607
ENSG00000197147,LRRC8B,50,-1.9108,134,-0.4153,291,0.89194,201,0.29454,136,-0.3899,224,0.43401,148,-0.2563
ENSG00000171492,LRRC8D,25,-0.9166,39,-0.2441,17,-1.4940,58,0.47960,61,0.50636,67,0.64733,38,-0.2856
ENSG00000162664,ZNF326,67,-0.1241,47,-0.6939,35,-1.1528,52,-0.6054,143,1.20787,64,-0.1896,117,0.83828
ENSG00000233593,LINC02609,13,-1.0002,36,0.57572,13,-1.0732,47,1.33401,16,-0.7689,9,-1.5667,23,-0.1474
ENSG00000122482,ZNF644,75,-0.2458,72,-0.3173,76,-0.2216,40,-1.3441,199,1.47736,105,0.31278,90,0.05398
ENSG00000172031,EPHX4,11,-1.5639,22,-0.4799,70,1.54992,41,0.68260,32,0.16241,15,-1.0665,3,-3.1499
ENSG00000189195,BTBD8,144,-1.5329,309,-0.3540,524,0.52281,308,-0.4141,516,0.49710,675,0.97713,291,-0.4490
ENSG00000174842,GLMN,14,-0.4212,11,-0.8084,29,0.70752,18,-0.1066,24,0.39415,17,-0.1710,20,0.08964
ENSG00000122484,RPAP2,46,-1.3499,81,-0.4896,71,-0.6975,67,-0.8812,230,1.30264,181,0.85184,136,0.35888
ENSG00000067208,EVI5,95,-0.1136,85,-0.2938,84,-0.3094,62,-0.8813,157,0.74802,124,0.33591,143,0.58165
ENSG00000122406,RPL5,801,0.79764,667,0.47399,618,0.34478,363,-0.6005,339,-0.6330,297,-0.8436,578,0.23163
ENSG00000154511,DIPK1A,37,0.12147,28,-0.3266,36,0.05160,38,0.18845,23,-0.6632,42,0.30655,35,0.01433
ENSG00000143033,MTF2,33,-0.4214,24,-0.9250,31,-0.5068,38,-0.2403,116,1.83739,45,0.07413,18,-1.3372
ENSG00000117500,TMED5,73,1.68894,12,-1.2829,14,-1.0582,32,0.23338,36,0.39585,9,-1.6831,19,-0.6650
ENSG00000117505,DR1,39,-0.7088,68,0.18482,51,-0.2762,73,0.38436,46,-0.4338,79,0.45500,54,-0.1821
ENSG00000137942,FNBP1L,42,0.72519,12,-1.2963,9,-1.6688,28,0.03529,36,0.45153,21,-0.3980,43,0.76309
ENSG00000067334,DNTTIP2,71,-0.4923,70,-0.5242,68,-0.5613,65,-0.7228,128,0.47883,161,0.87685,145,0.69000
ENSG00000023909,GCLM,33,-0.0833,31,-0.2012,15,-1.3184,46,0.54555,28,-0.3605,47,0.48714,34,-0.0368
ENSG00000137962,ARHGAP29,29,-0.6231,41,-0.0870,4,-3.3386,36,-0.3628,103,1.52824,47,0.10732,53,0.32310
ENSG00000117528,ABCD3,74,0.85495,42,-0.1276,37,-0.3219,36,-0.3857,33,-0.4709,47,0.06837,54,0.29894
ENSG00000117525,F3,274,3.92019,8,-2.6844,40,-0.3536,13,-2.2389,34,-0.6004,1,-4.9979,15,-1.8796
ENSG00000117519,CNN3,359,2.80307,40,-1.2537,41,-1.2157,64,-0.6033,67,-0.4550,34,-1.4930,45,-1.0710
ENSG00000152078,TLCD4,73,0.06508,59,-0.2783,87,0.36970,75,0.14396,55,-0.3952,72,0.04636,63,-0.1641
ENSG00000117569,PTBP2,41,-0.5770,50,-0.2603,65,0.15731,91,0.91323,49,-0.3010,46,-0.3852,38,-0.7069
ENSG00000117598,PLPPR5,14,-0.9633,29,0.22107,44,0.95076,24,-0.1371,32,0.37347,30,0.25237,7,-1.8379
ENSG00000117600,PLPPR4,40,-1.3825,59,-0.7700,189,1.18479,138,0.74400,66,-0.6006,93,-0.0591,46,-1.1452
ENSG00000162688,AGL,89,1.04328,38,-0.4146,38,-0.4104,36,-0.5672,83,0.91323,32,-0.6631,39,-0.3577
ENSG00000117620,SLC35A3,19,-0.5850,12,-1.2204,29,0.08561,25,-0.1611,75,1.84129,21,-0.3963,12,-1.2272
ENSG00000156875,MFSD14A,31,-0.1868,28,-0.3285,35,0.00572,54,0.90462,26,-0.4721,23,-0.6635,28,-0.3533
ENSG00000137992,DBT,57,-0.3341,62,-0.1866,56,-0.3510,59,-0.3279,108,0.73589,58,-0.3134,101,0.62786
ENSG00000224616,RTCA-AS1,32,0.36439,15,-0.8810,11,-1.3029,11,-1.4589,90,2.40857,17,-0.6814,20,-0.4166
ENSG00000137996,RTCA,23,-0.6618,35,-0.0078,41,0.25924,50,0.70075,34,-0.0656,31,-0.2067,18,-1.0366
ENSG00000162694,EXTL2,23,-1.4624,78,0.47581,22,-1.4782,82,0.68219,65,0.17368,66,0.19685,50,-0.2349
ENSG00000170989,S1PR1,113,2.40759,16,-1.0488,42,0.43598,16,-1.1914,36,0.16788,8,-2.0824,11,-1.6343
ENSG00000118733,OLFM3,10,-3.0383,89,0.31712,70,-0.0773,100,0.61478,53,-0.5142,127,0.93430,41,-0.9412
ENSG00000185946,RNPC3,74,-0.4790,65,-0.6970,38,-1.5123,49,-1.2388,330,2.28033,101,0.01427,95,-0.0830
ENSG00000162631,NTNG1,9,-1.6468,26,-0.0597,11,-1.4159,54,1.54350,21,-0.4110,29,0.09688,13,-1.0959
ENSG00000162636,FAM102B,13,-2.4372,103,0.74120,28,-1.3481,102,0.87954,42,-0.7337,92,0.53515,52,-0.4006
ENSG00000162639,HENMT1,8,-1.5481,24,0.05963,23,-0.0290,33,0.71910,10,-1.2369,33,0.55168,22,-0.1166
ENSG00000134186,PRPF38B,65,-0.2713,63,-0.3434,56,-0.5045,43,-1.0374,158,1.26135,86,0.17954,104,0.49321
ENSG00000116266,STXBP3,66,0.59297,25,-0.9419,34,-0.4960,40,-0.2621,77,0.87093,35,-0.4494,53,0.21438
ENSG00000121957,GPSM2,45,0.92673,26,-0.0417,7,-2.0415,20,-0.5237,44,0.86528,14,-0.9211,35,0.48014
