Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000084636,COL16A1,12,-1.9789,127,1.79758,14,-1.7302,25,-0.8537,32,-0.5279,8,-2.5666,23,-0.9961,75,0.86262,50,0.18751,89,1.15023
ENSG00000121753,ADGRB2,312,0.74600,63,-1.7311,166,-0.2677,398,1.16504,252,0.44549,143,-0.5062,207,0.07581,48,-2.1315,201,0.03016,128,-0.6766
ENSG00000184007,PTP4A2,17,-4.1781,590,1.21929,150,-0.9840,163,-0.8611,205,-0.5527,321,0.19946,127,-1.2377,965,2.16076,267,-0.0978,111,-1.4353
ENSG00000121774,KHDRBS1,12,-3.5936,107,-0.3542,114,-0.2667,212,0.73987,136,0.02006,156,0.23400,153,0.19996,170,0.37107,115,-0.2501,171,0.37998
ENSG00000025800,KPNA6,12,-3.1086,126,0.42605,97,0.01302,133,0.51478,105,0.14418,104,0.11789,112,0.23643,92,-0.0775,87,-0.1694,90,-0.1108
ENSG00000084652,TXLNA,12,-1.3697,42,0.56890,33,0.19838,27,-0.1131,30,0.05067,34,0.22713,35,0.29779,20,-0.5708,28,-0.0806,31,0.07293
ENSG00000084623,EIF3I,12,-2.8349,20,-2.0570,151,1.04897,99,0.33848,121,0.77492,37,-1.1558,68,-0.2405,87,0.14405,67,-0.2801,94,0.26028
ENSG00000175130,MARCKSL1,283,0.51250,407,1.12725,2,-6.2974,14,-3.9899,106,-1.0984,43,-2.3535,12,-4.1919,894,2.69858,221,0.11193,178,-0.2306
ENSG00000160058,BSDC1,12,-2.2692,63,0.25258,28,-1.0021,50,-0.1137,72,0.51513,59,0.14806,53,-0.0280,83,0.69505,51,-0.1083,52,-0.0741
ENSG00000176261,ZBTB8OS,12,-1.1964,12,-1.1968,22,-0.2382,24,-0.1509,53,1.37990,9,-1.6363,31,0.28401,11,-1.3027,22,-0.2533,38,0.61892
ENSG00000162521,RBBP4,112,-0.1620,116,-0.1038,89,-0.5169,138,0.16681,137,0.17502,120,-0.0557,150,0.30137,104,-0.2759,117,-0.1011,146,0.26039
ENSG00000134684,YARS,175,0.77699,40,-1.4959,149,0.51627,142,0.43224,181,0.96749,56,-1.0174,94,-0.2258,39,-1.5683,80,-0.4628,55,-1.0384
ENSG00000160097,FNDC5,12,-1.4505,12,-1.3963,62,1.13024,27,-0.2019,46,0.74191,56,0.95918,31,0.02728,0,-7.4741,32,0.04691,16,-0.9837
ENSG00000121905,HPCA,171,0.68371,6,-4.1682,29,-2.0407,222,1.13043,226,1.38072,33,-1.8642,122,0.13762,25,-2.2685,94,-0.2749,78,-0.5562
ENSG00000004455,AK2,12,-1.5112,47,0.58772,45,0.53965,15,-1.1902,26,-0.3625,8,-2.0259,26,-0.3481,61,1.02862,36,0.18696,54,0.82785
ENSG00000160094,ZNF362,12,-1.0026,12,-0.9316,13,-0.7957,30,0.43651,27,0.27217,28,0.31105,27,0.26081,32,0.51410,27,0.27384,17,-0.4728
ENSG00000134686,PHC2,12,-2.2273,81,0.70735,44,-0.2855,50,-0.0655,53,0.01584,38,-0.5134,23,-1.2460,122,1.41146,32,-0.7573,70,0.45198
ENSG00000163866,SMIM12,170,1.77332,18,-1.7822,89,0.63252,90,0.65291,71,0.28647,20,-1.6678,40,-0.6217,21,-1.5995,34,-0.8974,39,-0.6673
ENSG00000116544,DLGAP3,12,-1.9011,2,-4.0300,25,-0.7912,82,1.10282,39,-0.1447,22,-0.9868,48,0.19957,14,-1.6844,104,1.52138,77,0.98037
ENSG00000163867,ZMYM6,12,-1.2799,31,0.17246,24,-0.2347,22,-0.3223,34,0.35140,9,-1.5959,48,0.89504,21,-0.4323,29,0.07370,41,0.61552
ENSG00000116560,SFPQ,399,0.23938,1039,1.92162,199,-0.8446,231,-0.6179,180,-1.0712,415,0.30436,410,0.28160,232,-0.6131,197,-0.8634,296,-0.2345
ENSG00000146463,ZMYM4,185,1.26081,53,-0.7479,72,-0.2882,63,-0.5101,45,-1.0994,109,0.36251,136,0.73268,81,-0.1173,64,-0.4672,102,0.26020
ENSG00000142687,KIAA0319L,12,-2.5763,49,-0.4698,64,-0.0581,64,-0.0680,71,0.11771,74,0.16310,69,0.05064,88,0.44637,80,0.28738,91,0.50060
ENSG00000020129,NCDN,44,-3.3073,37,-3.5431,508,0.37996,1354,2.14698,596,0.73656,194,-1.1150,507,0.37836,102,-2.0682,242,-0.7805,228,-0.8747
ENSG00000126067,PSMB2,12,-2.7162,68,-0.1243,70,-0.0775,111,0.67244,113,0.80190,69,-0.1032,63,-0.2420,61,-0.3022,54,-0.4733,75,0.02545
ENSG00000142686,C1orf216,12,-2.9535,12,-2.9764,133,0.69916,168,1.09470,171,1.32231,56,-0.6644,110,0.37723,37,-1.2816,49,-0.8913,35,-1.3850
ENSG00000092847,AGO1,12,-2.0897,66,0.50583,41,-0.2564,36,-0.4231,51,0.10935,45,-0.1089,63,0.44483,47,-0.0207,51,0.08500,65,0.47994
ENSG00000126070,AGO3,12,-2.6449,207,1.86775,64,-0.1522,32,-1.1723,36,-1.0818,81,0.22317,102,0.60376,64,-0.1343,38,-0.9569,99,0.55244
ENSG00000054116,TRAPPC3,12,-1.6384,13,-1.5203,25,-0.5444,86,1.49967,62,1.08498,26,-0.4603,25,-0.5481,10,-1.9312,14,-1.4011,53,0.65948
ENSG00000116871,MAP7D1,12,-4.2155,346,0.84066,100,-1.1226,375,0.97741,185,-0.1967,175,-0.2623,115,-0.9136,427,1.20442,222,0.11209,136,-0.6540
ENSG00000054118,THRAP3,12,-3.9820,235,0.46001,122,-0.5695,160,-0.1546,113,-0.7460,386,1.30789,231,0.43360,211,0.28742,149,-0.2630,208,0.26244
ENSG00000181817,LSM10,12,-1.1606,13,-1.0529,47,0.99400,45,0.91175,42,0.95576,7,-1.9039,10,-1.3243,6,-2.0230,30,0.24093,26,0.00932
ENSG00000116898,MRPS15,12,-1.4928,2,-3.8600,43,0.47432,58,0.98273,58,1.13620,8,-1.9817,32,-0.0014,15,-1.1483,24,-0.4064,40,0.37587
ENSG00000163873,GRIK3,12,-0.9833,29,0.42097,2,-3.3808,11,-1.1350,45,1.32681,42,1.01041,22,-0.0139,19,-0.2296,21,-0.0888,0,-7.6836
ENSG00000163875,MEAF6,195,0.77836,41,-1.6391,190,0.72879,132,0.13322,166,0.57462,78,-0.6863,144,0.27204,75,-0.7368,68,-0.8886,78,-0.6805
ENSG00000134697,GNL2,12,-1.1448,22,-0.2027,38,0.65686,18,-0.5469,26,0.04557,42,0.80216,34,0.45488,28,0.14783,17,-0.5856,16,-0.6804
ENSG00000197982,C1orf122,12,-3.4387,53,-1.2583,48,-1.3952,77,-0.6939,194,0.88418,26,-2.3143,80,-0.6383,232,1.07153,213,0.92639,202,0.83733
ENSG00000183431,SF3A3,12,-2.0839,42,-0.1808,51,0.11200,71,0.64068,42,-0.1980,36,-0.4369,83,0.89907,50,0.06398,36,-0.4446,59,0.33697
ENSG00000183520,UTP11,12,-1.4485,13,-1.3109,26,-0.2413,45,0.60112,25,-0.3423,44,0.55433,51,0.81341,30,-0.0284,27,-0.2155,41,0.46065
ENSG00000116954,RRAGC,12,-2.1304,80,0.78941,100,1.16297,67,0.50328,44,-0.2092,11,-2.2320,41,-0.2654,51,0.05371,32,-0.6442,60,0.30806
ENSG00000174574,AKIRIN1,12,-3.0549,113,0.30887,96,0.04845,82,-0.1897,107,0.26127,91,-0.0273,92,-0.0089,138,0.64443,112,0.29813,70,-0.4364
ENSG00000168653,NDUFS5,594,0.42556,63,-2.9643,413,-0.1539,582,0.39164,796,1.06573,267,-0.8295,313,-0.5843,307,-0.6154,447,-0.0291,435,-0.0751
ENSG00000127603,MACF1,511,-0.1432,1788,2.03274,240,-1.2962,191,-1.6423,162,-1.9966,761,0.49639,444,-0.3641,615,0.15000,268,-1.1352,1013,0.97795
ENSG00000090621,PABPC4,12,-2.5153,115,0.95201,41,-0.6994,39,-0.7702,52,-0.3616,69,0.11774,67,0.07043,125,1.09720,76,0.26349,59,-0.1333
ENSG00000116983,HPCAL4,12,-4.5943,113,-1.3675,131,-1.1477,453,0.81274,272,-0.0214,432,0.73498,475,0.89306,214,-0.3979,386,0.54372,270,-0.0287
ENSG00000084072,PPIE,13,-1.3645,15,-1.0956,32,0.00861,37,0.25848,62,1.30754,16,-1.0042,32,0.00545,25,-0.3298,34,0.09960,19,-0.7636
ENSG00000131236,CAP1,171,0.21815,92,-0.7444,168,0.18870,191,0.39191,154,0.05559,72,-1.1152,125,-0.2848,183,0.31915,148,-0.0150,185,0.34336
ENSG00000131238,PPT1,204,0.70678,33,-2.0856,140,0.09677,205,0.71932,181,0.58239,85,-0.6717,105,-0.3588,69,-0.9933,76,-0.8459,170,0.40734
ENSG00000117000,RLF,12,-1.7978,69,0.91749,19,-1.1134,20,-0.9985,35,-0.1748,65,0.81965,100,1.57112,33,-0.2627,20,-1.0031,23,-0.8286
ENSG00000084073,ZMPSTE24,213,2.38532,28,-1.0703,101,0.95517,21,-1.5092,38,-0.6379,20,-1.5899,26,-1.1990,45,-0.3503,39,-0.5604,49,-0.2025
ENSG00000084070,SMAP2,588,1.83892,79,-1.4417,294,0.60400,196,-0.0562,148,-0.5334,279,0.51429,281,0.52809,64,-1.7398,68,-1.6593,83,-1.3608
ENSG00000117016,RIMS3,12,-3.9976,17,-3.5459,232,0.38489,406,1.33817,226,0.38466,173,-0.0839,198,0.12844,57,-1.7667,263,0.58816,199,0.13785
ENSG00000066136,NFYC,12,-1.4032,8,-2.0265,44,0.62477,59,1.11756,34,0.22595,18,-0.8072,23,-0.3849,23,-0.3990,30,-0.0237,45,0.65695
ENSG00000127124,HIVEP3,12,-1.5993,53,0.70383,39,0.22437,11,-1.6705,32,-0.1146,61,0.93959,34,-0.0187,24,-0.5345,54,0.72717,24,-0.5187
ENSG00000198815,FOXJ3,12,-2.0937,30,-0.6998,53,0.14603,67,0.54014,64,0.53009,66,0.51901,84,0.90984,26,-0.9384,27,-0.8730,34,-0.5309
ENSG00000177181,RIMKLA,12,-2.2809,11,-2.3251,135,1.52413,38,-0.5550,68,0.40281,91,0.84037,62,0.19610,14,-2.0286,72,0.43408,29,-0.9721
ENSG00000127125,PPCS,12,-2.1489,33,-0.6467,54,0.13293,89,0.94081,50,-0.0043,57,0.22452,34,-0.5981,72,0.59275,48,-0.0486,50,-0.0004
ENSG00000186409,CCDC30,12,-2.2502,96,0.95723,45,-0.2627,48,-0.1514,10,-2.6522,88,0.80696,134,1.55549,50,-0.1139,48,-0.1742,48,-0.1804
ENSG00000065978,YBX1,234,1.34064,98,-0.1139,33,-1.7437,43,-1.3420,73,-0.6023,55,-0.9831,23,-2.2703,237,1.36210,151,0.59191,133,0.37452
ENSG00000177868,SVBP,274,3.16270,15,-1.8294,27,-0.9987,51,-0.0267,36,-0.6324,11,-2.3087,37,-0.5283,34,-0.6588,45,-0.2499,9,-2.6199
ENSG00000117394,SLC2A1,12,-1.2586,17,-0.7127,1,-4.4499,14,-1.0219,28,0.02435,11,-1.3510,10,-1.4917,20,-0.4329,34,0.34883,125,2.81203
ENSG00000117395,EBNA1BP2,12,-2.5263,7,-3.2998,78,0.30638,133,1.18885,82,0.42878,65,0.00801,95,0.62632,68,0.08392,48,-0.4749,42,-0.6764
ENSG00000142949,PTPRF,12,-3.3105,77,-0.5588,140,0.37012,216,1.10641,76,-0.6398,76,-0.5884,139,0.36118,123,0.16057,90,-0.3220,194,0.92132
ENSG00000066135,KDM4A,12,-0.9740,29,0.38970,21,-0.1366,39,0.91144,20,-0.2035,20,-0.1776,34,0.68554,20,-0.1812,14,-0.6639,18,-0.3647
ENSG00000126091,ST3GAL3,12,-1.5406,26,-0.3685,24,-0.4931,45,0.45628,46,0.57731,31,-0.1159,45,0.48762,17,-1.0108,44,0.43851,31,-0.1097
ENSG00000117408,IPO13,12,-2.1586,64,0.39286,6,-3.1788,36,-0.5130,69,0.56989,11,-2.1915,18,-1.5276,157,1.97641,55,0.14725,56,0.16066
ENSG00000117410,ATP6V0B,705,1.03713,140,-1.5066,605,0.77553,574,0.68720,501,0.52248,168,-1.2407,294,-0.3832,205,-0.9400,139,-1.5227,306,-0.3249
ENSG00000117411,B4GALT2,12,-2.5625,36,-0.9192,50,-0.4417,97,0.62312,60,-0.1640,61,-0.1341,49,-0.4550,47,-0.5451,143,1.28670,112,0.86227
ENSG00000178028,DMAP1,12,-2.4214,81,0.47375,84,0.53208,102,0.86168,83,0.58401,50,-0.2887,65,0.12744,43,-0.5349,35,-0.8312,25,-1.3465
ENSG00000117419,ERI3,12,-2.9883,35,-1.3931,112,0.37531,127,0.58057,134,0.76302,45,-1.0509,72,-0.3259,65,-0.4816,133,0.66076,106,0.28870
ENSG00000187147,RNF220,12,-3.1306,119,0.31848,76,-0.3917,125,0.38871,124,0.42685,80,-0.3157,62,-0.6943,134,0.50785,115,0.25489,105,0.11252
ENSG00000142937,RPS8,800,0.32794,429,-0.6505,281,-1.2920,417,-0.6939,726,0.19235,451,-0.5746,432,-0.6409,1125,0.89448,1017,0.72454,767,0.25917
ENSG00000070785,EIF2B3,12,-1.4305,29,-0.0746,30,-0.0341,40,0.41870,39,0.44432,32,0.07256,44,0.59895,34,0.15923,5,-2.5499,32,0.06197
ENSG00000126088,UROD,12,-2.4316,17,-1.9365,90,0.64666,70,0.22358,119,1.31666,38,-0.7277,61,0.01429,44,-0.5082,44,-0.4889,53,-0.2165
ENSG00000117450,PRDX1,24,-3.3861,118,-1.0552,246,0.07493,224,-0.0723,321,0.57239,48,-2.3913,64,-1.9651,398,0.86398,256,0.13695,561,1.47384
ENSG00000117448,AKR1A1,164,2.15361,7,-2.8444,45,-0.1102,54,0.18171,55,0.22994,13,-1.8969,36,-0.4593,13,-1.9247,18,-1.4961,69,0.59334
ENSG00000132780,NASP,12,-3.1908,556,3.28684,43,-1.3287,53,-1.0015,63,-0.8048,66,-0.6724,68,-0.6351,103,0.01759,41,-1.3813,54,-0.9842
ENSG00000159592,GPBP1L1,12,-1.7679,51,0.43633,33,-0.2541,33,-0.2500,45,0.27239,31,-0.3491,45,0.24749,42,0.13284,32,-0.2704,56,0.59820
ENSG00000086015,MAST2,12,-0.9925,3,-2.8218,36,0.74086,31,0.50522,28,0.38840,19,-0.3129,20,-0.1795,15,-0.6310,36,0.71610,22,-0.0515
ENSG00000117461,PIK3R3,12,-1.4784,12,-1.4761,50,0.72853,13,-1.3275,34,0.12558,38,0.28497,39,0.32186,5,-2.6304,44,0.54637,67,1.24898
ENSG00000085998,POMGNT1,12,-2.2026,79,0.68041,42,-0.3326,64,0.33344,84,0.90501,9,-2.5480,47,-0.1452,47,-0.1622,28,-0.9404,74,0.57947
ENSG00000132128,LRRC41,12,-1.4523,27,-0.2272,18,-0.8365,52,0.83904,51,0.93195,7,-2.2051,50,0.78518,7,-2.1227,23,-0.4717,43,0.52247
ENSG00000173660,UQCRH,204,-0.5351,38,-3.0265,387,0.47719,416,0.59320,613,1.50155,136,-1.1576,176,-0.7650,117,-1.3792,239,-0.2925,231,-0.3475
ENSG00000117481,NSUN4,12,-0.9394,33,0.67218,58,1.65337,20,-0.1174,13,-0.8803,31,0.55459,28,0.36398,10,-1.1267,17,-0.3465,5,-2.1000
ENSG00000117480,FAAH,12,-1.1963,40,0.67931,10,-1.4613,53,1.15450,32,0.37482,7,-1.8532,35,0.49003,46,0.90458,14,-0.8970,6,-2.2484
ENSG00000079277,MKNK1,12,-1.1796,19,-0.4372,14,-0.8853,20,-0.3926,28,0.16948,16,-0.7178,60,1.39780,20,-0.4167,13,-1.0813,53,1.19388
ENSG00000123472,ATPAF1,153,0.39227,79,-0.6429,195,0.79221,124,0.04809,170,0.64144,55,-1.1979,90,-0.4420,28,-2.1835,105,-0.2118,150,0.35959
ENSG00000159658,EFCAB14,12,-2.9434,140,0.78145,48,-0.9156,78,-0.1669,39,-1.3273,96,0.15307,54,-0.7445,196,1.36481,104,0.28736,150,0.89781
ENSG00000186377,CYP4X1,12,-0.9393,2,-3.3018,26,0.28676,48,1.29440,25,0.21637,5,-2.0488,50,1.35310,13,-0.7608,2,-3.3771,33,0.66881
ENSG00000162368,CMPK1,497,1.96445,52,-1.7038,237,0.62646,89,-0.9115,187,0.26945,151,-0.0970,79,-1.0860,88,-0.9322,97,-0.7824,104,-0.6786
ENSG00000162373,BEND5,12,-1.7223,7,-2.3781,109,1.84640,31,-0.3065,53,0.63550,37,-0.0098,45,0.31725,21,-0.8837,23,-0.7180,19,-1.0547
ENSG00000162374,ELAVL4,188,-0.5189,80,-1.7945,608,1.41529,191,-0.4903,300,0.24122,482,1.00520,361,0.51842,95,-1.5558,139,-0.9835,139,-0.9810
ENSG00000185104,FAF1,12,-1.7775,23,-0.8242,61,0.73794,46,0.27349,49,0.41729,55,0.57864,53,0.50499,28,-0.4859,22,-0.8389,27,-0.5299
ENSG00000123091,RNF11,608,0.67946,128,-1.7323,518,0.41663,431,0.11839,565,0.63665,456,0.20942,338,-0.2650,200,-1.0685,363,-0.1528,228,-0.8729
ENSG00000085832,EPS15,225,0.18156,195,-0.0400,188,-0.1010,177,-0.1977,263,0.49555,270,0.48213,130,-0.6670,184,-0.1370,128,-0.6912,181,-0.1634
ENSG00000117859,OSBPL9,12,-1.4173,74,1.49517,26,-0.2340,12,-1.3304,30,-0.0302,18,-0.8073,28,-0.1364,51,0.84093,6,-2.3340,47,0.70156
ENSG00000078618,NRDC,412,1.45542,298,0.88566,220,0.38111,136,-0.3804,128,-0.5161,206,0.27087,145,-0.2824,86,-1.0831,44,-2.0644,106,-0.7610
ENSG00000169213,RAB3B,4144,5.48467,153,-1.6843,3,-7.0669,25,-4.3212,139,-1.9309,181,-1.4266,43,-3.5274,153,-1.6756,55,-3.1837,29,-4.0771
ENSG00000117862,TXNDC12,12,-1.3632,10,-1.5576,22,-0.4564,50,0.87182,45,0.81707,36,0.32024,24,-0.2944,16,-0.8894,20,-0.5708,40,0.51553
ENSG00000134717,BTF3L4,12,-2.2621,22,-1.3413,68,0.36174,79,0.60775,92,1.01650,51,-0.0851,28,-0.9987,47,-0.2117,49,-0.1391,53,-0.0365
ENSG00000157077,ZFYVE9,12,-2.3107,12,-2.2898,119,1.26420,68,0.32754,48,-0.2559,63,0.18899,128,1.39682,20,-1.5496,56,0.01409,38,-0.5821
ENSG00000134748,PRPF38A,12,-2.2523,98,0.98622,16,-1.8318,33,-0.7625,36,-0.6699,57,0.11335,37,-0.5496,100,1.01990,46,-0.2485,119,1.32884
ENSG00000134744,TUT4,186,0.87576,389,2.25552,24,-2.2524,37,-1.6334,50,-1.2654,104,-0.0709,165,0.67557,52,-1.1185,32,-1.8344,107,-0.0262
ENSG00000162377,COA7,12,-1.3020,6,-2.2973,24,-0.2482,37,0.46208,36,0.43594,25,-0.1992,32,0.20177,28,-0.0065,24,-0.2649,50,0.93597
ENSG00000162378,ZYG11B,496,1.47908,93,-1.2295,215,0.06348,266,0.40530,183,-0.2144,305,0.63163,213,0.04634,81,-1.4257,136,-0.6523,103,-1.0738
ENSG00000116171,SCP2,405,2.19671,60,-1.0143,120,0.03593,99,-0.2580,88,-0.4840,49,-1.3336,80,-0.5803,76,-0.6752,77,-0.6493,143,0.32796
ENSG00000162384,CZIB,12,-1.4840,20,-0.6761,18,-0.8964,43,0.47083,51,0.90161,7,-2.2257,28,-0.1975,49,0.68885,43,0.47086,27,-0.2244
ENSG00000157193,LRP8,24,-1.0702,65,0.48646,26,-0.9381,31,-0.6794,61,0.43391,84,0.91555,95,1.14620,9,-2.4833,25,-0.9540,45,-0.0910
ENSG00000081870,HSPB11,12,-1.0673,13,-0.8707,4,-2.5963,23,-0.0684,40,0.94496,21,-0.2324,15,-0.6764,26,0.10526,30,0.33785,41,0.85304
ENSG00000116209,TMEM59,196,0.46250,124,-0.2646,179,0.31159,137,-0.1138,220,0.74704,61,-1.3389,101,-0.5943,126,-0.2467,63,-1.2882,192,0.42254
ENSG00000116221,MRPL37,12,-2.2030,22,-1.3250,48,-0.1319,93,0.96463,98,1.22942,35,-0.5982,40,-0.3895,29,-0.9057,44,-0.2593,51,-0.0119
ENSG00000157216,SSBP3,267,0.12908,158,-0.6897,227,-0.1248,128,-1.0017,388,0.85733,396,0.77731,158,-0.6895,176,-0.5192,245,-0.0035,172,-0.5531
ENSG00000243725,TTC4,12,-0.9656,44,1.10903,13,-0.7611,28,0.38671,28,0.42097,10,-1.2584,37,0.81820,12,-0.9004,17,-0.3760,15,-0.6269
ENSG00000116133,DHCR24,166,-0.3380,187,-0.1587,561,1.71400,192,-0.1112,267,0.46733,92,-1.2434,125,-0.7713,202,-0.0359,70,-1.6408,140,-0.6003
ENSG00000162402,USP24,12,-1.9004,54,0.40257,20,-1.1248,43,0.04148,38,-0.1528,54,0.38926,52,0.34091,43,0.04973,22,-0.9916,85,1.16837
ENSG00000162407,PLPP3,235,0.30994,124,-0.6885,47,-2.1441,28,-2.8936,31,-2.8905,63,-1.7054,39,-2.4035,208,0.11173,162,-0.2790,1165,3.58137
ENSG00000162409,PRKAA2,12,-2.6133,36,-0.9683,58,-0.2481,86,0.36982,68,-0.0049,101,0.62236,162,1.44783,39,-0.8637,42,-0.7685,80,0.25531
ENSG00000162601,MYSM1,405,2.21346,163,0.54738,110,-0.0788,44,-1.4675,47,-1.4857,69,-0.8012,252,1.29635,57,-1.0955,43,-1.5027,39,-1.6679
ENSG00000177606,JUN,12,-3.2164,231,1.33925,24,-2.1858,195,1.03709,48,-1.2744,33,-1.7347,109,0.07368,62,-0.7944,73,-0.5511,308,1.87765
ENSG00000134709,HOOK1,12,-2.1601,29,-0.8650,41,-0.3212,54,0.09953,44,-0.2431,96,1.05732,174,2.18592,7,-2.9699,26,-1.0216,29,-0.8491
ENSG00000162599,NFIA,12,-4.5391,754,1.84854,30,-3.1969,72,-1.9344,87,-1.7577,282,0.13504,85,-1.6908,545,1.24166,346,0.46885,545,1.24104
ENSG00000162604,TM2D1,12,-2.1338,36,-0.4913,51,0.06271,70,0.55988,62,0.39955,32,-0.6700,64,0.41222,48,-0.0453,51,0.04612,56,0.20063
ENSG00000162607,USP1,184,1.71117,146,1.28504,36,-0.9625,49,-0.4934,27,-1.4743,45,-0.6359,78,0.24192,42,-0.7161,27,-1.4110,80,0.28163
ENSG00000116641,DOCK7,12,-2.0989,83,0.89073,11,-2.2397,15,-1.7680,25,-1.0502,67,0.52051,55,0.20667,31,-0.6989,40,-0.2890,167,2.18122
ENSG00000125703,ATG4C,12,-1.4417,103,2.09966,22,-0.5390,15,-1.0998,25,-0.3900,15,-1.1349,25,-0.3393,50,0.77667,18,-0.8043,32,0.04125
ENSG00000079739,PGM1,12,-1.4570,1,-4.9381,29,-0.0982,24,-0.3775,51,0.92045,12,-1.4547,28,-0.1671,18,-0.8655,24,-0.3799,93,1.87424
ENSG00000162434,JAK1,12,-3.2572,152,0.57525,214,1.15462,73,-0.5801,72,-0.6554,153,0.57810,162,0.67322,61,-0.8725,97,-0.1505,105,-0.0214
ENSG00000162433,AK4,315,2.12618,23,-2.0993,43,-1.1949,65,-0.5712,41,-1.3380,64,-0.6022,75,-0.3475,64,-0.5914,117,0.34862,184,1.11202
ENSG00000116675,DNAJC6,381,0.09159,336,-0.1102,576,0.76589,356,-0.0193,445,0.38368,464,0.40786,253,-0.5499,394,0.14331,188,-1.0033,122,-1.6453
ENSG00000213625,LEPROT,12,-1.5971,20,-0.8056,7,-2.2443,7,-2.3100,26,-0.4404,17,-1.0898,32,-0.0962,38,0.15502,37,0.13813,153,2.75497
ENSG00000184588,PDE4B,98,0.22347,128,0.66529,46,-0.9481,79,-0.1025,56,-0.6883,76,-0.1621,63,-0.4496,205,1.48688,57,-0.6138,67,-0.3580
ENSG00000118473,SGIP1,12,-3.6488,126,-0.1699,175,0.36281,121,-0.2221,151,0.13904,168,0.29639,259,1.01575,160,0.21232,77,-0.9111,137,-0.0322
ENSG00000198160,MIER1,150,0.91634,158,1.00967,50,-0.8247,66,-0.4153,38,-1.3109,122,0.57516,75,-0.2143,121,0.54987,76,-0.1811,47,-0.9122
ENSG00000142864,SERBP1,19,-3.6653,246,0.12795,231,0.02567,230,0.01817,183,-0.3687,313,0.52127,244,0.11494,300,0.44791,200,-0.1987,347,0.69204
ENSG00000116717,GADD45A,12,-1.0095,24,0.05079,13,-0.8353,7,-1.7189,33,0.66851,53,1.39492,14,-0.7025,24,0.09946,27,0.24405,11,-1.0365
ENSG00000116729,WLS,614,2.89704,37,-1.8895,34,-2.0343,27,-2.3777,60,-1.2789,64,-1.0929,49,-1.4989,79,-0.7660,76,-0.8306,334,1.59896
ENSG00000033122,LRRC7,65,-0.4665,73,-0.2919,60,-0.5962,115,0.43437,97,0.17401,93,0.08701,241,1.72194,39,-1.2568,46,-0.9816,41,-1.1533
ENSG00000116754,SRSF11,12,-4.9523,1333,2.43939,268,-0.3913,167,-1.1107,248,-0.5579,236,-0.5888,672,1.10883,189,-0.9279,153,-1.2405,260,-0.4416
ENSG00000118454,ANKRD13C,12,-1.9660,28,-0.6963,34,-0.3805,49,0.16183,52,0.30576,44,0.00681,88,1.13705,51,0.24733,20,-1.1637,53,0.29172
ENSG00000132485,ZRANB2,351,0.82972,313,0.63791,190,-0.1689,149,-0.5460,159,-0.4890,129,-0.7598,475,1.35729,130,-0.7511,150,-0.5348,120,-0.8779
ENSG00000172260,NEGR1,1261,1.26327,283,-1.1345,818,0.52245,660,0.17263,498,-0.3005,1147,1.09532,789,0.46189,179,-1.8215,197,-1.6780,183,-1.7854
ENSG00000178965,ERICH3,12,-3.4390,95,-0.3854,112,-0.1260,168,0.52723,93,-0.4580,382,1.99739,260,1.26815,64,-0.9862,31,-2.0578,26,-2.3191
ENSG00000162623,TYW3,12,-2.2340,47,-0.1928,73,0.51609,77,0.59806,48,-0.1747,70,0.46045,62,0.25627,91,0.89265,25,-1.1223,29,-0.9410
ENSG00000117054,ACADM,12,-2.1641,49,-0.0506,71,0.55470,38,-0.4235,72,0.64367,38,-0.4529,74,0.61481,23,-1.2148,48,-0.0727,59,0.24502
ENSG00000137955,RABGGTB,12,-1.5984,24,-0.5602,31,-0.1438,48,0.53596,62,1.14022,21,-0.7546,29,-0.2519,22,-0.6505,31,-0.1778,34,0.01168
ENSG00000117069,ST6GALNAC5,12,-2.0524,1,-4.9346,98,1.22085,107,1.38118,52,0.20485,42,-0.1489,108,1.40279,1,-5.2769,17,-1.5351,23,-1.0575
ENSG00000142892,PIGK,12,-1.5103,18,-0.8560,46,0.56071,29,-0.1801,49,0.77719,42,0.41459,34,0.07124,44,0.48281,9,-1.9543,24,-0.4586
ENSG00000154027,AK5,259,-0.0390,140,-0.9844,295,0.16772,555,1.23022,314,0.30447,234,-0.1960,400,0.66707,205,-0.3998,111,-1.3302,90,-1.6524
ENSG00000036549,AC118549.1,12,-1.6428,60,0.86363,15,-1.3307,39,0.14306,38,0.11414,32,-0.1704,64,0.96198,43,0.30873,34,-0.0538,16,-1.2357
ENSG00000077254,USP33,12,-3.6488,136,-0.0491,183,0.43041,173,0.33742,147,0.09027,243,0.90520,243,0.90641,91,-0.6692,61,-1.2767,103,-0.4702
ENSG00000180488,MIGA1,194,0.28286,181,0.17147,155,-0.0776,160,-0.0253,145,-0.1935,192,0.27042,216,0.45834,175,0.11461,104,-0.6895,120,-0.4760
