Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000142920,AZIN2,11,-0.7182,9,-0.9174,25,0.89747,16,-0.0195,10,-0.8109,24,0.58870
ENSG00000160094,ZNF362,18,0.14607,16,-0.0531,12,-0.6364,15,-0.1938,32,1.06482,18,0.09013
ENSG00000134686,PHC2,45,0.18384,37,-0.1432,45,0.18620,33,-0.3429,35,-0.2473,47,0.23188
ENSG00000121904,CSMD2,9,-0.3191,22,1.32636,9,-0.4879,8,-0.5086,14,0.35711,4,-1.6275
ENSG00000163866,SMIM12,34,-0.6266,33,-0.7052,48,-0.0590,84,0.98054,33,-0.6532,69,0.51378
ENSG00000116544,DLGAP3,79,1.49256,26,-0.5945,22,-0.9671,29,-0.4042,47,0.36923,28,-0.4579
ENSG00000163867,ZMYM6,16,-0.7794,31,0.32929,18,-0.6396,29,0.22094,43,0.85319,32,0.36919
ENSG00000116560,SFPQ,153,-0.4387,368,1.20248,151,-0.5029,158,-0.3806,218,0.16041,141,-0.5196
ENSG00000146463,ZMYM4,48,-0.5909,115,1.01106,63,-0.1247,53,-0.4017,89,0.44373,31,-1.1727
ENSG00000142687,KIAA0319L,45,-0.3860,64,0.20735,54,-0.1235,60,0.08238,80,0.53746,48,-0.2575
ENSG00000020129,NCDN,247,-0.8188,215,-1.0395,281,-0.6661,747,1.20305,424,0.08700,728,0.98196
ENSG00000126067,PSMB2,52,-0.8288,61,-0.5671,95,0.20239,113,0.50697,101,0.25925,104,0.30654
ENSG00000142686,C1orf216,46,-1.0725,56,-0.7719,101,0.26340,124,0.61083,93,0.07918,127,0.57889
ENSG00000134698,AGO4,12,-0.2257,19,0.58683,14,0.10110,10,-0.4841,16,0.19985,9,-0.5699
ENSG00000092847,AGO1,30,-0.4421,48,0.35764,46,0.31446,20,-1.0887,59,0.66061,38,-0.0394
ENSG00000126070,AGO3,39,-0.4023,84,0.97978,41,-0.3654,39,-0.4323,77,0.71296,24,-1.1312
ENSG00000116863,ADPRHL2,8,-0.9204,8,-1.0782,16,0.11917,26,1.04269,8,-0.8528,24,0.74795
ENSG00000054116,TRAPPC3,29,-0.2708,24,-0.5607,28,-0.3534,47,0.63396,31,-0.1072,54,0.76494
ENSG00000116871,MAP7D1,121,-0.4133,120,-0.4269,161,0.09366,177,0.25108,185,0.29760,187,0.31663
ENSG00000054118,THRAP3,114,-0.4619,248,0.96267,123,-0.3704,162,0.14432,168,0.18462,57,-1.4721
ENSG00000196182,STK40,18,0.37179,11,-0.4591,18,0.38409,10,-0.6025,14,-0.1378,16,0.11882
ENSG00000181817,LSM10,18,-0.6803,10,-1.5208,32,0.31570,31,0.23141,17,-0.7350,68,1.53396
ENSG00000116885,OSCP1,11,-0.6634,7,-1.1989,13,-0.3738,30,1.17907,20,0.32798,21,0.41985
ENSG00000116898,MRPS15,31,-0.3280,20,-1.0308,36,-0.1197,47,0.36570,42,0.13411,73,1.06938
ENSG00000163873,GRIK3,5,-2.0870,21,0.19125,38,1.58569,14,-0.5388,12,-0.7583,6,-1.6981
ENSG00000163875,MEAF6,62,-0.9896,108,-0.0532,131,0.32245,146,0.48990,88,-0.3770,116,0.05969
ENSG00000163877,SNIP1,10,-0.6425,15,0.08231,14,-0.0895,12,-0.2380,30,1.20091,12,-0.2239
ENSG00000134697,GNL2,14,-0.7142,27,0.35706,22,-0.0525,30,0.55418,13,-0.8121,23,0.04765
ENSG00000116922,C1orf109,10,-0.7904,14,-0.3495,22,0.57873,21,0.39850,10,-0.7307,18,0.07409
ENSG00000183317,EPHA10,5,-1.1836,10,-0.0123,10,0.04018,16,0.85992,7,-0.6520,12,0.22759
ENSG00000185090,MANEAL,13,-0.8331,12,-0.9254,27,0.47243,27,0.40443,26,0.25513,26,0.27926
ENSG00000196449,YRDC,6,-0.8551,6,-0.9693,9,-0.2856,17,0.85209,13,0.25807,19,0.93274
ENSG00000197982,C1orf122,159,0.75444,47,-1.3241,95,-0.2085,95,-0.1831,83,-0.3839,194,0.99242
ENSG00000188786,MTF1,20,0.57505,18,0.36399,12,-0.3926,13,-0.2020,16,0.15348,7,-1.0954
ENSG00000183431,SF3A3,34,-0.4078,54,0.43410,30,-0.6502,56,0.49424,47,0.16352,44,0.04713
ENSG00000183520,UTP11,35,-0.1394,52,0.53865,28,-0.5783,52,0.54546,35,-0.1242,24,-0.6887
ENSG00000185668,POU3F1,12,-0.4641,15,-0.0771,13,-0.4476,29,1.11510,18,0.15386,8,-1.0346
ENSG00000116954,RRAGC,36,-0.3618,48,0.12167,33,-0.5700,66,0.69920,53,0.27509,41,-0.1414
ENSG00000174574,AKIRIN1,58,-0.4949,69,-0.2109,77,-0.0249,103,0.50075,81,0.05735,86,0.15107
ENSG00000168653,NDUFS5,469,-0.0437,266,-0.9918,480,-0.0023,572,0.31332,422,-0.2067,813,0.85992
ENSG00000127603,MACF1,401,0.22929,843,1.78773,141,-1.6149,142,-1.4874,516,0.61535,170,-1.1254
ENSG00000090621,PABPC4,67,0.24172,67,0.25737,65,0.22494,34,-0.9109,51,-0.1974,59,0.00872
ENSG00000116983,HPCAL4,319,0.42951,267,0.10922,186,-0.5643,231,-0.1511,378,0.66189,195,-0.3955
ENSG00000084072,PPIE,17,-0.7317,24,-0.1336,24,-0.1957,29,0.18619,21,-0.3585,56,1.25540
ENSG00000168389,MFSD2A,23,1.00701,16,0.28810,15,0.16493,3,-2.4551,13,-0.0986,8,-0.7128
ENSG00000131236,CAP1,134,-0.0533,119,-0.2649,124,-0.2082,200,0.68039,111,-0.3447,132,-0.0717
ENSG00000131238,PPT1,111,-0.2440,96,-0.4880,104,-0.3991,190,0.73657,123,-0.0577,177,0.52711
ENSG00000117000,RLF,12,-1.4443,73,1.80958,19,-0.8654,28,-0.1411,39,0.39202,10,-1.5869
ENSG00000259943,AL050341.2,8,-0.8491,10,-0.5507,15,0.11958,12,-0.3558,31,1.27100,20,0.53593
ENSG00000084073,ZMPSTE24,25,-0.7065,37,-0.0803,46,0.36158,38,-0.0252,51,0.43265,36,-0.1405
ENSG00000084070,SMAP2,71,-1.1740,211,0.69625,125,-0.2802,204,0.62599,120,-0.2980,126,-0.2197
ENSG00000117016,RIMS3,239,0.40912,136,-0.5776,164,-0.2966,197,0.05776,222,0.23948,242,0.38086
ENSG00000066136,NFYC,24,-0.5271,29,-0.2106,37,0.23548,36,0.13908,40,0.30270,34,0.02971
ENSG00000179862,CITED4,7,-0.7824,7,-0.7253,11,-0.1955,18,0.75475,12,0.00106,20,0.89423
ENSG00000171793,CTPS1,8,-0.9630,12,-0.2922,14,0.00467,20,0.58147,18,0.36208,17,0.26492
ENSG00000010803,SCMH1,9,-0.2158,13,0.34705,14,0.60016,5,-1.1569,9,-0.1669,10,-0.1216
ENSG00000127124,HIVEP3,19,-0.3470,34,0.63463,33,0.68978,13,-0.9765,20,-0.2807,10,-1.2507
ENSG00000198815,FOXJ3,36,-0.9573,47,-0.5317,89,0.68484,71,0.17681,88,0.50469,44,-0.5737
ENSG00000177181,RIMKLA,38,-0.8184,72,0.27031,72,0.32094,74,0.31799,36,-0.8294,60,-0.0601
ENSG00000127125,PPCS,40,-0.1594,42,-0.0473,37,-0.2873,55,0.41525,33,-0.4141,59,0.49613
ENSG00000186409,CCDC30,52,0.14568,101,1.49503,32,-0.7438,33,-0.6023,42,-0.1847,13,-1.9036
ENSG00000171960,PPIH,10,-0.0504,6,-0.6968,10,0.02173,14,0.55348,5,-0.8779,14,0.57303
ENSG00000065978,YBX1,139,0.97157,66,-0.3855,73,-0.2554,45,-0.9999,104,0.36797,89,0.11563
ENSG00000164008,C1orf50,18,0.11060,11,-0.7070,16,-0.0692,16,-0.0632,15,-0.1238,30,0.97125
ENSG00000177868,SVBP,30,0.11268,30,0.16175,20,-0.6448,32,0.24518,28,0.01821,35,0.35368
ENSG00000117394,SLC2A1,73,0.89286,34,-0.4652,45,-0.0155,23,-1.1233,43,-0.0742,59,0.43856
ENSG00000117395,EBNA1BP2,39,-0.9523,70,0.00536,59,-0.3081,93,0.54145,78,0.18919,104,0.64726
ENSG00000066322,ELOVL1,15,0.15565,11,-0.3163,16,0.27444,7,-1.1421,17,0.31472,21,0.65457
ENSG00000159479,MED8,13,-0.5479,16,-0.2308,15,-0.3371,33,1.11560,13,-0.5199,18,-0.0209
ENSG00000198198,SZT2,12,0.06522,20,1.08271,7,-0.8899,11,-0.0744,8,-0.5564,11,-0.1049
ENSG00000142949,PTPRF,96,0.08826,74,-0.3568,61,-0.7405,108,0.30092,162,0.93922,102,0.18242
ENSG00000066135,KDM4A,17,-0.1235,21,0.25584,17,-0.0860,20,0.18475,14,-0.3714,17,-0.0803
ENSG00000126091,ST3GAL3,30,-0.0566,28,-0.1554,28,-0.2141,29,-0.1107,45,0.58129,39,0.34219
ENSG00000117408,IPO13,34,-0.2006,23,-0.8577,41,0.12883,42,0.14780,42,0.12468,61,0.72767
ENSG00000132768,DPH2,10,-0.0267,12,0.22782,7,-0.7222,16,0.74235,4,-1.4220,14,0.47766
ENSG00000117410,ATP6V0B,150,-1.1101,183,-0.7858,298,0.04384,466,0.87982,302,0.05429,416,0.57160
ENSG00000117411,B4GALT2,90,0.93836,37,-0.6451,55,0.03853,39,-0.5430,40,-0.4765,60,0.14358
ENSG00000159214,CCDC24,5,-1.0969,14,0.34790,10,-0.1032,11,-0.0101,8,-0.4070,22,1.09226
ENSG00000178028,DMAP1,32,-0.6080,49,0.08120,36,-0.4583,60,0.45687,31,-0.6245,89,1.06851
ENSG00000117419,ERI3,93,-0.0406,55,-0.9263,94,-0.0255,117,0.35741,110,0.22969,128,0.47256
ENSG00000187147,RNF220,83,-0.4035,73,-0.6040,139,0.59658,102,-0.0331,92,-0.1962,124,0.27676
ENSG00000142937,RPS8,918,0.70080,440,-0.6071,590,-0.1245,439,-0.6110,763,0.30924,789,0.36558
ENSG00000070785,EIF2B3,16,-0.7895,27,0.07412,20,-0.5373,51,1.26795,9,-1.5503,32,0.29896
ENSG00000126107,HECTD3,12,0.06467,13,0.11824,9,-0.4923,13,0.18470,11,-0.1510,16,0.47942
ENSG00000126088,UROD,44,-0.5979,40,-0.7770,59,-0.1312,99,0.82596,61,-0.0685,92,0.61057
ENSG00000117450,PRDX1,253,0.29888,113,-1.0556,167,-0.4765,224,0.07713,253,0.26711,422,1.12559
ENSG00000117448,AKR1A1,36,0.14752,16,-1.1283,23,-0.6238,52,0.83430,35,0.08650,49,0.63851
ENSG00000132780,NASP,52,-0.2575,105,1.05902,49,-0.4065,41,-0.6429,65,0.12777,55,-0.1407
ENSG00000159592,GPBP1L1,24,-0.5771,31,-0.1705,42,0.43811,19,-0.9606,51,0.65474,49,0.58024
ENSG00000159596,TMEM69,6,-1.3960,12,-0.2635,20,0.72575,15,0.13849,9,-0.6476,20,0.53576
ENSG00000086015,MAST2,28,0.28481,23,-0.0659,20,-0.3191,23,-0.0690,22,-0.0853,31,0.44446
ENSG00000117461,PIK3R3,28,-0.3710,42,0.34737,40,0.30431,32,-0.1017,34,-0.0330,21,-0.7569
ENSG00000085998,POMGNT1,35,-0.4120,41,-0.1433,38,-0.3029,59,0.54326,49,0.15981,54,0.32268
ENSG00000132128,LRRC41,23,-0.6830,26,-0.5168,33,-0.1026,41,0.25532,50,0.57699,57,0.77006
ENSG00000173660,UQCRH,321,-0.2541,176,-1.2403,427,0.28383,430,0.26114,243,-0.6646,712,1.07361
ENSG00000117481,NSUN4,10,-1.1724,19,-0.1790,25,0.38819,27,0.48922,27,0.41298,14,-0.6047
ENSG00000117480,FAAH,15,-0.6248,18,-0.3618,17,-0.4443,25,0.22127,41,1.01884,33,0.65828
ENSG00000079277,MKNK1,19,0.09482,26,0.67285,11,-0.8945,18,0.01454,19,0.12813,19,0.10154
ENSG00000123472,ATPAF1,118,0.16174,88,-0.3392,81,-0.5293,141,0.49631,89,-0.2947,156,0.59502
ENSG00000159658,EFCAB14,95,0.90049,71,0.32270,32,-1.0915,45,-0.4573,71,0.30505,59,-0.0085
ENSG00000186377,CYP4X1,10,-1.0239,13,-0.5971,25,0.60713,26,0.55104,19,0.04549,14,-0.3948
ENSG00000162368,CMPK1,90,-0.5895,101,-0.3884,161,0.49165,145,0.23617,81,-0.6954,161,0.38278
ENSG00000132122,SPATA6,11,0.26644,21,1.45489,3,-1.7136,3,-1.7202,11,0.23639,15,0.69504
ENSG00000186094,AGBL4,9,-0.4725,10,-0.3125,17,0.73398,15,0.34038,4,-1.6133,10,-0.3061
ENSG00000162373,BEND5,12,-2.1043,54,0.36717,54,0.40073,57,0.46233,24,-0.9371,55,0.34807
ENSG00000162374,ELAVL4,108,-1.7245,330,0.10476,470,0.89602,375,0.33575,197,-0.7099,193,-0.7407
ENSG00000185104,FAF1,25,-0.6809,42,0.16214,33,-0.2708,47,0.37928,26,-0.5822,66,0.87712
ENSG00000123091,RNF11,330,-0.4729,364,-0.3097,523,0.37799,447,0.04593,439,0.01306,498,0.21579
ENSG00000085832,EPS15,120,-0.9671,211,-0.0299,293,0.66043,198,-0.1442,193,-0.1688,231,0.11860
ENSG00000117859,OSBPL9,13,-0.9223,33,0.69509,22,-0.0643,12,-0.9467,36,0.75468,29,0.43041
ENSG00000078618,NRDC,59,-1.1797,156,0.45418,133,0.19421,148,0.35466,77,-0.7101,131,0.12235
ENSG00000169213,RAB3B,15,-2.0830,59,0.06729,98,1.26011,31,-0.9976,89,0.74651,27,-1.1090
ENSG00000117862,TXNDC12,26,-0.2528,24,-0.3939,26,-0.2366,35,0.26681,47,0.74001,34,0.19407
ENSG00000134717,BTF3L4,42,-0.5849,42,-0.5878,69,0.31720,79,0.53065,50,-0.2609,67,0.21017
ENSG00000157077,ZFYVE9,31,-0.8811,86,0.91851,37,-0.6419,73,0.61321,47,-0.1630,39,-0.4752
ENSG00000134748,PRPF38A,54,0.42733,49,0.24786,32,-0.5233,39,-0.1476,58,0.48271,30,-0.5359
ENSG00000134744,TUT4,50,-0.4205,153,1.78002,38,-0.9687,35,-0.9854,80,0.35854,35,-0.9439
ENSG00000162377,COA7,13,-1.2113,35,0.39842,29,0.06374,36,0.44102,28,0.00226,25,-0.1723
ENSG00000162378,ZYG11B,95,-1.0479,201,0.21692,223,0.47377,180,0.02491,180,0.02424,153,-0.2305
ENSG00000121310,ECHDC2,17,0.84111,16,0.62523,1,-3.0275,2,-2.3625,27,1.49376,19,0.87370
ENSG00000116171,SCP2,84,-0.1588,94,0.03119,66,-0.6252,118,0.45819,116,0.37381,106,0.22673
ENSG00000162384,CZIB,34,-0.2450,21,-0.9742,33,-0.3310,51,0.50720,49,0.36700,67,0.89241
ENSG00000162385,MAGOH,13,-0.7847,12,-0.9406,22,0.03066,29,0.55289,29,0.48431,32,0.65988
ENSG00000157193,LRP8,28,-0.4294,58,0.87522,32,-0.2169,28,-0.4554,46,0.38227,28,-0.4082
ENSG00000058804,NDC1,6,-1.1221,11,-0.1422,12,0.03910,13,0.24582,14,0.33138,18,0.71870
ENSG00000058799,YIPF1,11,-0.8366,12,-0.6329,16,-0.2219,29,0.83059,11,-0.7058,37,1.13108
ENSG00000081870,HSPB11,14,-0.8339,14,-0.8831,26,0.24311,24,0.06555,24,0.06865,49,1.23593
ENSG00000116209,TMEM59,108,-0.4364,101,-0.5460,123,-0.2256,163,0.29140,142,0.03164,271,1.10949
ENSG00000116205,TCEANC2,11,0.22064,18,1.16902,7,-0.5678,7,-0.4708,5,-0.9620,7,-0.3617
ENSG00000116221,MRPL37,29,-0.8921,37,-0.5165,50,-0.0127,74,0.71497,46,-0.1359,76,0.66606
ENSG00000157216,SSBP3,215,-0.4169,257,-0.1079,411,0.88615,188,-0.6329,202,-0.4725,254,-0.1170
ENSG00000243725,TTC4,12,-1.1942,31,0.42363,22,-0.2448,30,0.35676,38,0.66270,23,-0.1386
ENSG00000116133,DHCR24,71,-1.2190,127,-0.2767,163,0.17029,256,1.02563,75,-1.0612,171,0.21319
ENSG00000162402,USP24,29,-0.3433,49,0.57372,28,-0.4501,30,-0.3016,59,0.79742,34,-0.0837
ENSG00000162407,PLPP3,221,0.89165,128,-0.1264,24,-2.8759,30,-2.4270,562,2.56139,120,-0.2121
ENSG00000162409,PRKAA2,35,-1.2183,106,0.67049,69,-0.1260,88,0.32871,90,0.32880,53,-0.5005
ENSG00000173406,DAB1,10,-0.2790,13,0.08074,9,-0.5624,12,-0.0572,30,1.52112,7,-0.8253
ENSG00000162601,MYSM1,40,-0.7699,149,1.72605,42,-0.7505,57,-0.1918,45,-0.5293,36,-0.8932
ENSG00000177606,JUN,96,0.20033,88,0.04032,43,-1.2212,91,0.10182,183,1.26165,81,-0.0862
ENSG00000134709,HOOK1,26,-1.2723,97,1.04392,43,-0.4995,68,0.36652,72,0.41015,32,-0.8690
ENSG00000162599,NFIA,313,1.05153,277,0.80308,89,-1.2609,63,-1.6911,326,0.97392,82,-1.2121
ENSG00000162604,TM2D1,44,-0.1430,39,-0.3745,38,-0.4572,59,0.36011,54,0.18127,79,0.79471
ENSG00000132849,PATJ,5,-1.0847,29,2.08699,10,-0.0610,4,-1.3826,3,-1.8000,5,-0.9667
ENSG00000162607,USP1,33,-0.7271,95,1.18816,40,-0.4672,39,-0.4344,77,0.66545,30,-0.8087
ENSG00000116641,DOCK7,46,0.27505,60,0.76068,16,-1.6066,22,-0.9348,105,1.64892,27,-0.5960
ENSG00000125703,ATG4C,14,-0.7064,33,0.80503,19,-0.2167,15,-0.6469,37,0.85993,19,-0.2291
ENSG00000203965,EFCAB7,7,-1.0353,15,0.18089,9,-0.6729,17,0.39852,20,0.65649,22,0.79471
ENSG00000079739,PGM1,56,0.82202,22,-0.8019,15,-1.5582,32,-0.1966,57,0.75580,74,1.18328
ENSG00000158966,CACHD1,28,0.63651,17,-0.1998,11,-0.9697,11,-0.8768,37,1.03941,31,0.72661
ENSG00000162437,RAVER2,24,0.74031,14,-0.2340,6,-1.5658,16,-0.0540,36,1.31057,15,-0.1462
ENSG00000162434,JAK1,68,-0.4342,140,0.88314,70,-0.4207,95,0.15970,92,0.08086,52,-0.7893
ENSG00000162433,AK4,77,0.27196,72,0.14941,44,-0.7324,40,-0.8542,153,1.40961,63,-0.0659
ENSG00000116675,DNAJC6,171,-1.2953,351,-0.1174,519,0.68804,409,0.15025,315,-0.2752,397,0.08981
ENSG00000213625,LEPROT,62,1.36755,30,-0.0308,14,-1.3808,17,-1.0016,45,0.62663,33,0.10972
ENSG00000184588,PDE4B,62,-0.3512,78,0.05019,78,0.05235,50,-0.6843,155,1.18966,64,-0.2535
ENSG00000118473,SGIP1,83,-0.9793,205,0.57270,137,-0.1816,180,0.32167,175,0.24627,129,-0.2328
ENSG00000198160,MIER1,58,-0.0770,117,1.28014,39,-0.8185,49,-0.3694,62,0.04472,40,-0.6515
ENSG00000142864,SERBP1,212,-0.1032,303,0.54745,193,-0.2908,223,-0.0149,264,0.25887,152,-0.6056
ENSG00000116717,GADD45A,46,0.52065,32,-0.1217,36,0.07105,31,-0.1740,25,-0.4669,28,-0.3228
ENSG00000172380,GNG12,40,1.48798,9,-1.1594,12,-0.8263,4,-2.4359,50,1.63734,15,-0.3183
ENSG00000116729,WLS,88,0.54813,67,0.05274,40,-0.8663,27,-1.4487,158,1.50275,72,0.16385
ENSG00000033122,LRRC7,43,-0.9230,114,0.76586,69,-0.1706,89,0.29549,77,0.03131,53,-0.5497
ENSG00000066557,LRRC40,14,-1.1342,32,0.22253,33,0.31615,34,0.29765,24,-0.2648,29,0.02780
ENSG00000116754,SRSF11,155,-0.6604,418,1.15454,193,-0.3359,207,-0.1756,219,-0.0716,165,-0.5146
ENSG00000118454,ANKRD13C,28,-0.7700,45,0.05672,45,0.02082,53,0.31600,64,0.60835,35,-0.3576
ENSG00000132485,ZRANB2,116,-0.6981,278,0.85780,131,-0.5517,194,0.18065,238,0.49075,124,-0.5406
ENSG00000172260,NEGR1,198,-1.2987,607,0.60744,482,0.20183,452,0.06129,389,-0.1806,449,0.04606
ENSG00000178965,ERICH3,49,-1.4232,193,0.92608,127,0.15230,128,0.14889,110,-0.1060,64,-0.9339
ENSG00000162623,TYW3,28,-0.7973,68,0.78903,39,-0.2474,50,0.19250,49,0.15971,32,-0.4981
ENSG00000137968,SLC44A5,3,-2.0634,17,0.78993,15,0.59680,9,-0.3884,6,-0.8493,14,0.33974
ENSG00000117054,ACADM,51,-0.1573,60,0.11180,51,-0.1858,52,-0.1127,77,0.50694,60,0.10945
ENSG00000137955,RABGGTB,39,0.18789,33,-0.1258,29,-0.3463,35,-0.0161,33,-0.0945,53,0.64496
ENSG00000117069,ST6GALNAC5,21,-1.6224,57,-0.0610,62,0.09950,91,0.82679,49,-0.2804,72,0.32996
ENSG00000142892,PIGK,16,-1.0093,34,0.25973,22,-0.5647,44,0.74997,36,0.32692,34,0.22542
ENSG00000154027,AK5,134,-1.0576,262,0.05817,244,-0.0796,416,0.93265,237,-0.1095,198,-0.3863
ENSG00000036549,AC118549.1,26,-0.2625,48,0.81542,32,0.09622,23,-0.4612,25,-0.3129,21,-0.5743
ENSG00000077254,USP33,74,-0.9564,184,0.62298,121,-0.1585,162,0.39131,146,0.17761,91,-0.5603
ENSG00000180488,MIGA1,98,-0.7314,180,0.31714,170,0.24522,174,0.25140,146,-0.0472,99,-0.6479
ENSG00000162613,FUBP1,35,-0.8324,84,0.69797,50,-0.2713,69,0.31752,66,0.21181,42,-0.4925
ENSG00000162616,DNAJB4,21,-0.8937,45,0.35753,32,-0.2900,45,0.35878,59,0.76703,28,-0.4179
ENSG00000117114,ADGRL2,15,-1.3288,35,-0.0238,41,0.29673,51,0.67657,29,-0.3027,34,-0.0712
ENSG00000137941,TTLL7,129,-1.2913,492,1.05128,299,0.10953,309,0.15279,210,-0.4657,149,-0.9949
ENSG00000142875,PRKACB,308,-0.6301,434,-0.0514,474,0.11937,543,0.35298,452,0.01863,469,0.07621
ENSG00000117133,RPF1,18,-0.9124,29,-0.1636,30,-0.1276,45,0.63113,39,0.32955,37,0.24014
ENSG00000174021,GNG5,46,1.32373,8,-1.6505,8,-1.7842,9,-1.4889,60,1.59625,45,1.06237
ENSG00000117155,SSX2IP,114,-1.0087,297,0.64349,175,-0.3423,271,0.47018,259,0.34483,153,-0.4887
ENSG00000162642,C1orf52,41,-0.6514,50,-0.3403,55,-0.2115,86,0.64084,82,0.46891,69,0.20260
ENSG00000153904,DDAH1,330,0.31624,208,-0.4848,252,-0.1840,237,-0.2698,380,0.51212,358,0.41495
ENSG00000117174,ZNHIT6,51,0.33413,59,0.59033,36,-0.3290,34,-0.3876,44,0.04839,29,-0.6059
ENSG00000171502,COL24A1,7,-0.9304,29,1.52961,10,-0.5375,16,0.28223,4,-1.7966,8,-0.6809
ENSG00000122417,ODF2L,35,-1.1492,147,1.47203,55,-0.4583,83,0.31144,42,-0.7841,32,-1.1855
ENSG00000097033,SH3GLB1,56,0.25001,66,0.55876,28,-1.0232,40,-0.3626,89,0.97365,41,-0.2596
ENSG00000183291,SELENOF,84,0.04495,61,-0.4955,74,-0.2030,105,0.43908,69,-0.2645,111,0.49133
ENSG00000153936,HS2ST1,46,-0.0815,53,0.16068,43,-0.2195,40,-0.3358,81,0.83524,44,-0.1488
ENSG00000267272,LINC01140,3,-2.0454,7,-0.7439,18,1.03424,12,0.19719,3,-1.6435,20,0.96500
ENSG00000143013,LMO4,739,-0.6899,1304,0.28950,1063,-0.0847,1608,0.68621,937,-0.2675,782,-0.5480
ENSG00000065243,PKN2,38,0.02829,75,1.35397,25,-0.7432,28,-0.5240,38,0.00388,18,-1.0861
ENSG00000137947,GTF2B,10,-1.1789,19,-0.2350,14,-0.8551,38,1.03011,19,-0.2080,46,1.21367
ENSG00000137944,KYAT3,6,-1.3382,10,-0.6323,14,-0.0861,24,0.94945,8,-0.9252,30,1.15833
ENSG00000213516,RBMXL1,26,0.22888,21,-0.1107,28,0.42268,17,-0.4641,27,0.26009,10,-1.1717
ENSG00000197147,LRRC8B,70,-1.0438,133,0.02539,141,0.13666,193,0.71234,138,0.07308,93,-0.5428
ENSG00000171488,LRRC8C,13,-0.3195,21,0.61195,11,-0.5266,21,0.58614,10,-0.5816,13,-0.2822
ENSG00000171492,LRRC8D,21,-0.4484,26,-0.0538,34,0.43968,32,0.26737,22,-0.3403,18,-0.5909
ENSG00000162664,ZNF326,46,-0.5276,109,1.01977,58,-0.1640,52,-0.3446,63,-0.0025,45,-0.5162
ENSG00000233593,LINC02609,20,-0.1285,15,-0.6657,19,-0.2752,29,0.51428,8,-1.4211,47,1.27371
ENSG00000122482,ZNF644,53,-0.5964,146,1.27787,55,-0.5861,67,-0.1997,98,0.42167,34,-1.2049
ENSG00000097046,CDC7,6,-0.8606,10,-0.1443,14,0.54322,13,0.32546,7,-0.5831,11,-0.0191
ENSG00000069702,TGFBR3,25,0.57607,22,0.31004,1,-4.0954,3,-2.8222,91,2.99608,8,-1.2836
ENSG00000172031,EPHX4,19,-0.9262,29,-0.2353,21,-0.8186,61,1.18125,36,0.14393,46,0.53555
ENSG00000189195,BTBD8,146,-1.4862,617,1.01423,209,-1.0042,618,1.01763,411,0.20232,182,-1.0617
ENSG00000174842,GLMN,7,-1.6285,30,0.79478,11,-0.9525,24,0.37546,32,0.82644,25,0.41985
ENSG00000122484,RPAP2,52,-0.7266,190,1.76997,52,-0.7872,58,-0.5432,81,0.01595,42,-0.9935
ENSG00000067208,EVI5,92,0.23315,157,1.28751,57,-0.6377,59,-0.5229,58,-0.5056,42,-1.0112
ENSG00000122406,RPL5,501,0.40339,267,-0.6900,348,-0.2746,356,-0.2060,575,0.58085,545,0.49472
ENSG00000154511,DIPK1A,24,-0.6677,33,-0.1238,34,-0.0590,55,0.82023,26,-0.4689,37,0.05338
ENSG00000143033,MTF2,20,-1.0002,76,1.48569,30,-0.3269,32,-0.1966,37,0.06395,11,-1.7332
ENSG00000117500,TMED5,30,0.08279,21,-0.5097,19,-0.7445,34,0.32858,40,0.53538,46,0.78326
ENSG00000223745,CCDC18-AS1,9,-0.2273,25,1.74616,3,-1.8219,4,-1.6167,24,1.40036,4,-1.2234
ENSG00000117505,DR1,39,-0.1390,45,0.12592,47,0.19934,36,-0.2829,41,-0.0423,43,0.03585
ENSG00000137942,FNBP1L,18,-0.8689,52,1.00764,42,0.68209,11,-1.6619,28,-0.1524,20,-0.6765
ENSG00000067334,DNTTIP2,43,-0.9339,124,0.92924,71,-0.1333,84,0.18643,74,-0.0377,44,-0.8352
ENSG00000023909,GCLM,32,-0.3872,39,-0.0510,57,0.74008,37,-0.1242,36,-0.1792,19,-1.1707
ENSG00000137962,ARHGAP29,32,-0.2475,78,1.43042,39,0.10210,13,-1.6749,28,-0.4286,19,-1.0350
ENSG00000117528,ABCD3,41,-0.1432,45,0.01378,40,-0.1980,46,0.05185,53,0.27346,53,0.27325
ENSG00000117525,F3,166,1.63109,37,-1.1421,11,-3.0914,17,-2.3073,260,2.23002,78,0.09307
ENSG00000117519,CNN3,216,1.43590,79,-0.4695,36,-1.8455,44,-1.4011,227,1.29359,135,0.40966
ENSG00000172339,ALG14,12,0.28333,10,-0.0352,10,-0.0477,11,0.03247,2,-2.0049,16,0.61986
ENSG00000152078,TLCD4,51,-0.2312,67,0.26804,35,-0.9242,69,0.31788,109,1.03847,49,-0.2534
ENSG00000122481,RWDD3,14,0.15999,12,-0.1789,15,0.21939,10,-0.4864,13,-0.0446,16,0.27311
