Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000160062,ZBTB8A,15,-0.3695,7,-1.4212,14,-0.3520,17,-0.0836,33,0.95839,24,0.45815,26,0.55183
ENSG00000176261,ZBTB8OS,30,-0.3846,28,-0.3834,43,0.25370,57,0.85181,33,-0.1593,30,-0.2955,29,-0.3223
ENSG00000162521,RBBP4,117,0.27102,132,0.37741,50,-1.1129,93,-0.1972,135,0.40600,46,-1.2630,130,0.35470
ENSG00000162522,KIAA1522,6,-1.8954,17,-0.0501,20,0.26106,41,1.75512,1,-3.4726,23,0.46640,22,0.34696
ENSG00000134684,YARS,190,1.46762,33,-1.8349,75,-0.6249,101,-0.1951,29,-2.0263,65,-0.8465,74,-0.6429
ENSG00000116497,S100PBP,10,-0.6557,27,1.08717,13,-0.1000,8,-0.8692,31,1.29354,8,-0.8384,18,0.37747
ENSG00000160097,FNDC5,48,1.57320,2,-3.7754,35,0.35690,34,0.35237,6,-2.2746,1,-4.2574,0,-5.0123
ENSG00000121905,HPCA,162,0.44544,39,-1.8730,133,-0.0202,248,1.17805,6,-4.5789,83,-0.7469,75,-0.8939
ENSG00000121900,TMEM54,40,0.03170,71,0.96809,58,0.62735,49,0.39308,39,-0.0240,2,-4.0396,5,-2.9983
ENSG00000004455,AK2,33,-0.3353,33,-0.2603,25,-0.6649,45,0.27315,74,1.07670,17,-1.1965,53,0.50407
ENSG00000142920,AZIN2,28,1.50092,0,-6.2698,10,-0.7555,13,-0.3932,18,0.15307,1,-3.4273,12,-0.3906
ENSG00000160094,ZNF362,16,-0.6361,28,0.44016,24,0.20400,20,-0.0747,18,-0.2318,31,0.61082,29,0.49088
ENSG00000134686,PHC2,54,0.04539,44,-0.2725,53,0.00658,50,-0.0788,73,0.52973,66,0.36043,27,-1.0023
ENSG00000163866,SMIM12,59,0.77292,25,-0.8529,50,0.22090,53,0.34429,21,-1.0777,10,-2.1824,30,-0.5900
ENSG00000116544,DLGAP3,27,-0.6150,31,-0.2301,78,1.29893,55,0.80730,2,-3.8922,45,0.38357,19,-0.9203
ENSG00000163867,ZMYM6,29,0.27934,21,-0.2701,24,-0.0691,24,-0.1091,18,-0.5582,27,0.10792,27,0.07305
ENSG00000116560,SFPQ,207,-0.7938,220,-0.5014,128,-1.3239,181,-0.8693,428,0.55482,755,1.54446,620,1.18597
ENSG00000146463,ZMYM4,74,0.39371,81,0.40836,46,-0.4841,59,-0.1136,58,-0.1272,38,-0.7614,53,-0.2547
ENSG00000142687,KIAA0319L,74,0.15175,91,0.44824,62,-0.1658,49,-0.5687,46,-0.6150,54,-0.3872,112,0.78717
ENSG00000020129,NCDN,562,0.90399,156,-1.4228,264,-0.6297,559,0.63850,34,-3.6358,200,-1.0486,328,-0.2925
ENSG00000126067,PSMB2,105,0.59126,69,-0.2740,70,-0.2489,88,0.10586,75,-0.1431,19,-2.1883,78,-0.0900
ENSG00000142686,C1orf216,101,1.28792,24,-1.4600,46,-0.4920,60,-0.0946,13,-2.3621,23,-1.5493,64,0.01288
ENSG00000134698,AGO4,18,-0.0397,10,-0.9531,11,-0.7924,19,0.01051,14,-0.4521,30,0.75977,30,0.74085
ENSG00000092847,AGO1,33,-0.6588,64,0.58586,26,-0.8282,39,-0.2191,34,-0.4125,86,1.08390,72,0.76596
ENSG00000126070,AGO3,45,-0.4963,36,-0.7011,37,-0.6793,25,-1.3613,130,1.38133,102,0.94368,93,0.78960
ENSG00000116863,ADPRHL2,15,0.05419,20,0.52607,16,0.09769,11,-0.4049,21,0.58915,3,-2.1247,17,0.27886
ENSG00000054116,TRAPPC3,38,0.27167,21,-0.7310,30,-0.1687,53,0.84512,22,-0.6403,16,-1.0798,23,-0.5851
ENSG00000116871,MAP7D1,148,-0.3614,160,-0.1399,144,-0.3083,199,0.22627,262,0.65017,252,0.58894,118,-0.6099
ENSG00000054118,THRAP3,197,0.48021,124,-0.4129,105,-0.6666,93,-0.9268,217,0.47526,180,0.16994,177,0.14380
ENSG00000181817,LSM10,34,0.30492,17,-0.8281,37,0.32519,58,1.27935,13,-1.2536,2,-3.7564,7,-2.0520
ENSG00000116885,OSCP1,19,0.49763,7,-1.0858,21,0.49155,19,0.32639,3,-2.2811,5,-1.5469,20,0.36420
ENSG00000116898,MRPS15,53,0.24255,22,-1.1950,57,0.28666,92,1.27176,33,-0.5743,9,-2.5105,8,-2.5587
ENSG00000163873,GRIK3,34,0.77848,24,-0.0866,23,-0.0955,2,-3.4753,2,-3.3206,40,0.76520,44,0.91437
ENSG00000163875,MEAF6,137,0.79883,82,-0.3016,116,0.23113,94,-0.1175,27,-1.9669,47,-1.1574,92,-0.1337
ENSG00000163877,SNIP1,19,0.60760,19,0.35811,9,-0.8090,9,-0.7986,15,0.03682,22,0.60872,4,-1.7787
ENSG00000134697,GNL2,37,0.85859,14,-0.9195,4,-2.7837,15,-0.8554,30,0.24355,55,1.21954,6,-2.1215
ENSG00000116922,C1orf109,32,1.52267,1,-4.2688,15,-0.2919,13,-0.5630,9,-1.0959,6,-1.5561,18,-0.0243
ENSG00000185090,MANEAL,28,1.22870,28,0.77174,8,-1.1268,12,-0.6090,1,-3.4994,9,-0.9445,10,-0.8501
ENSG00000197982,C1orf122,108,-0.6113,192,0.45587,172,0.28036,228,0.85277,221,0.68828,41,-1.9207,76,-0.9890
ENSG00000188786,MTF1,16,-0.5365,35,0.80008,9,-1.2599,14,-0.7217,37,0.88822,37,0.88702,23,0.11974
ENSG00000183431,SF3A3,71,0.79136,62,0.28509,45,-0.2297,52,0.01293,30,-0.8076,15,-1.8232,29,-0.8988
ENSG00000183520,UTP11,30,0.19656,16,-0.8504,18,-0.5950,41,0.76808,21,-0.3653,13,-1.0852,29,0.12068
ENSG00000116954,RRAGC,59,0.68230,26,-0.8518,17,-1.4408,33,-0.4913,51,0.20268,47,0.07301,48,0.13170
ENSG00000174574,AKIRIN1,89,0.24973,89,0.15583,68,-0.2676,64,-0.3813,109,0.49425,70,-0.2263,62,-0.3978
ENSG00000168653,NDUFS5,578,0.00197,384,-0.6342,897,0.71562,1100,1.25170,244,-1.3230,131,-2.2394,186,-1.7307
ENSG00000127603,MACF1,279,-1.0208,736,0.75538,196,-1.3198,173,-1.6074,867,1.03744,751,0.79054,1078,1.42413
ENSG00000090621,PABPC4,62,-0.6334,116,0.52725,112,0.46341,77,-0.1545,94,0.17659,130,0.70775,69,-0.2962
ENSG00000116983,HPCAL4,213,-0.2925,284,0.24719,243,-0.0014,307,0.42109,48,-2.4357,327,0.47777,308,0.38144
ENSG00000084072,PPIE,51,0.66624,27,-0.5460,31,-0.3242,41,0.10271,25,-0.6533,21,-0.9094,36,-0.1364
ENSG00000168389,MFSD2A,10,-0.9306,54,2.03259,17,0.00092,21,0.38194,16,-0.0049,11,-0.6557,2,-2.9028
ENSG00000131236,CAP1,158,0.35073,157,0.22989,91,-0.6165,157,0.25700,140,0.04880,56,-1.3466,106,-0.3907
ENSG00000131238,PPT1,160,0.79027,109,-0.1073,77,-0.6551,159,0.55279,58,-1.0806,22,-2.4947,64,-0.9295
ENSG00000117000,RLF,33,0.37587,12,-1.3313,20,-0.5123,13,-1.3148,40,0.54310,20,-0.5221,62,1.28741
ENSG00000084073,ZMPSTE24,51,0.86954,31,-0.2353,22,-0.7268,42,0.27962,36,0.02035,9,-2.1020,10,-1.8682
ENSG00000049089,COL9A2,4,-2.7242,16,-0.5002,13,-0.8133,9,-1.4927,83,2.32809,80,2.24587,17,-0.3803
ENSG00000084070,SMAP2,176,0.89220,43,-1.6099,100,-0.3355,108,-0.2425,44,-1.5741,122,-0.0344,137,0.16111
ENSG00000117016,RIMS3,194,0.57232,86,-0.8895,231,0.66197,230,0.74933,2,-5.8206,59,-1.4509,74,-1.1265
ENSG00000066136,NFYC,45,0.59576,43,0.29704,30,-0.2357,32,-0.1960,14,-1.3581,21,-0.7894,37,0.05651
ENSG00000127124,HIVEP3,25,0.13733,8,-1.6104,36,0.66512,11,-1.1900,15,-0.6775,49,1.21035,29,0.30527
ENSG00000198815,FOXJ3,61,0.36699,33,-0.7098,69,0.45206,40,-0.4658,27,-1.0323,34,-0.6525,88,0.85026
ENSG00000177181,RIMKLA,78,1.36970,22,-1.1496,74,0.72662,40,-0.2873,11,-2.2040,2,-4.4207,20,-1.3117
ENSG00000127125,PPCS,50,0.06546,47,-0.0596,41,-0.2820,74,0.76366,52,0.10410,24,-1.0815,25,-1.0474
ENSG00000186409,CCDC30,40,-0.5740,39,-0.4754,62,0.25606,37,-0.6213,52,-0.0327,103,1.10185,92,0.89572
ENSG00000065978,YBX1,55,-1.2898,131,0.32526,105,-0.0282,151,0.64143,244,1.38597,100,-0.1080,71,-0.6374
ENSG00000164008,C1orf50,16,-0.2475,10,-0.9352,14,-0.3708,28,0.77635,25,0.49720,17,-0.1527,14,-0.3729
ENSG00000177868,SVBP,33,0.23479,17,-0.8535,34,0.22819,46,0.80194,32,0.11327,15,-1.0227,5,-2.5422
ENSG00000117394,SLC2A1,53,-0.6988,180,1.50812,109,0.62882,93,0.40908,47,-0.6953,37,-1.0603,42,-0.8522
ENSG00000117395,EBNA1BP2,78,0.58021,27,-1.2625,47,-0.4386,99,0.88711,42,-0.5925,33,-0.9449,18,-1.8116
ENSG00000179178,TMEM125,8,-1.6997,16,-0.4118,12,-0.8563,4,-2.6280,130,3.61677,21,-0.0312,12,-0.8260
ENSG00000066322,ELOVL1,22,-1.1321,33,-0.2089,19,-1.0667,12,-1.8778,229,3.54113,8,-2.3592,23,-0.8098
ENSG00000159479,MED8,23,0.22484,11,-0.9015,18,-0.2418,30,0.66276,26,0.34908,9,-1.2259,13,-0.7376
ENSG00000198198,SZT2,12,-1.2290,26,0.22948,8,-1.5230,6,-2.0831,29,0.34585,54,1.41984,75,2.04257
ENSG00000178922,HYI,11,-0.8379,18,0.10665,20,0.27170,32,1.19320,23,0.47813,7,-1.3215,10,-0.7762
ENSG00000142949,PTPRF,101,-0.0632,167,0.77863,54,-0.9999,104,0.00389,132,0.39271,58,-0.8830,117,0.19467
ENSG00000066135,KDM4A,33,0.85382,20,-0.2274,19,-0.3504,13,-0.9463,21,-0.1604,13,-0.9482,28,0.24151
ENSG00000126091,ST3GAL3,31,-0.1481,32,-0.0486,35,0.11432,46,0.61688,9,-1.9452,33,0.00393,38,0.20443
ENSG00000117408,IPO13,42,-0.4983,75,0.55340,35,-0.6561,50,-0.1026,141,1.64601,22,-1.3640,45,-0.2592
ENSG00000117410,ATP6V0B,403,0.98582,138,-1.0680,174,-0.7156,319,0.26219,134,-1.1171,136,-1.0888,203,-0.4825
ENSG00000117411,B4GALT2,36,-0.8416,91,0.83848,87,0.76324,70,0.45664,32,-0.8239,55,0.03109,49,-0.1712
ENSG00000196517,SLC6A9,13,0.54309,2,-2.1621,6,-0.8809,2,-2.5088,45,2.65255,1,-3.0887,4,-1.3771
ENSG00000178028,DMAP1,74,0.77680,54,-0.0121,31,-0.8681,49,-0.2005,35,-0.6615,39,-0.5180,46,-0.2746
ENSG00000117419,ERI3,112,0.22998,121,0.29267,99,-0.0256,121,0.32917,61,-0.7710,87,-0.2394,54,-0.9732
ENSG00000187147,RNF220,122,0.04397,92,-0.4109,119,-0.0196,113,-0.0992,154,0.39987,164,0.49994,75,-0.7189
ENSG00000142937,RPS8,576,-0.8853,972,0.14693,1157,0.42851,1314,0.73117,1562,0.93221,773,-0.2152,355,-1.4042
ENSG00000070785,EIF2B3,29,0.77336,13,-0.7104,15,-0.5931,21,-0.0081,18,-0.3080,16,-0.4910,15,-0.5485
ENSG00000126088,UROD,86,0.46118,41,-0.8284,59,-0.2894,94,0.52414,48,-0.5973,21,-1.7936,77,0.12843
ENSG00000117450,PRDX1,256,0.09751,258,0.07719,191,-0.3919,393,0.88398,272,0.16042,47,-2.4863,123,-1.0705
ENSG00000117448,AKR1A1,35,0.42289,7,-2.1142,21,-0.5592,51,1.00705,34,0.19722,5,-2.5289,17,-0.8817
ENSG00000132780,NASP,63,-1.0277,34,-1.7268,37,-1.6028,51,-1.1895,276,1.64002,339,2.04198,118,0.18067
ENSG00000159592,GPBP1L1,29,-0.0440,22,-0.4334,29,-0.0034,28,-0.0925,54,0.98875,27,-0.1428,20,-0.5815
ENSG00000086015,MAST2,24,0.24012,18,-0.2469,37,0.87647,24,0.17122,7,-1.5399,7,-1.5556,23,0.11849
ENSG00000117461,PIK3R3,36,0.63672,45,0.75776,31,0.14758,12,-1.4245,13,-1.1637,8,-1.8551,43,0.69214
ENSG00000085998,POMGNT1,50,0.02300,55,0.15123,20,-1.3597,63,0.42536,61,0.31823,39,-0.3761,45,-0.1441
ENSG00000132128,LRRC41,40,0.09215,46,0.26575,23,-0.8129,45,0.28151,32,-0.2935,46,0.26066,28,-0.5199
ENSG00000173660,UQCRH,450,0.39238,145,-1.4754,457,0.28806,747,1.31123,104,-1.9654,102,-2.0019,97,-2.0790
ENSG00000117481,NSUN4,36,0.72648,14,-0.9331,16,-0.7711,16,-0.8351,23,-0.2260,41,0.70689,23,-0.2205
ENSG00000117480,FAAH,34,0.28311,12,-1.3830,17,-0.8806,25,-0.2918,48,0.75526,19,-0.6809,48,0.75798
ENSG00000079277,MKNK1,28,0.26673,23,-0.1215,11,-1.1679,25,-0.0318,17,-0.5672,15,-0.7607,47,1.01696
ENSG00000123472,ATPAF1,143,0.13717,127,-0.0912,157,0.23993,189,0.62318,66,-1.1039,84,-0.7314,98,-0.4918
ENSG00000159658,EFCAB14,56,-1.1597,180,0.94902,81,-0.3497,82,-0.3606,204,1.16944,131,0.41688,125,0.34653
ENSG00000162368,CMPK1,152,0.57873,86,-0.5150,133,0.16265,108,-0.1852,99,-0.2980,98,-0.3128,79,-0.6412
ENSG00000132122,SPATA6,7,-1.8225,30,0.77314,12,-0.5999,6,-1.6878,47,1.58810,46,1.54363,27,0.60049
ENSG00000162373,BEND5,73,1.43857,24,-0.8860,39,-0.1795,39,-0.1934,10,-2.2035,7,-2.6545,28,-0.6408
ENSG00000162374,ELAVL4,354,1.72582,48,-2.1321,204,0.05779,87,-1.3327,14,-3.8684,105,-0.9639,201,0.03261
ENSG00000185104,FAF1,74,0.97782,42,-0.2729,51,-0.0024,34,-0.6464,34,-0.5966,38,-0.4372,27,-0.9825
ENSG00000123091,RNF11,495,0.65154,334,-0.2067,547,0.58766,419,0.17305,99,-2.0430,208,-0.9317,179,-1.1633
ENSG00000085832,EPS15,298,0.68797,204,-0.1635,300,0.45759,199,-0.2171,179,-0.3607,70,-1.7756,141,-0.7303
ENSG00000117859,OSBPL9,25,-0.4624,46,0.58651,17,-0.9218,19,-0.8113,52,0.79967,37,0.23206,56,0.93381
ENSG00000078618,NRDC,162,0.31596,75,-0.9803,98,-0.5748,94,-0.6876,142,0.00410,265,1.03949,140,-0.0106
ENSG00000169213,RAB3B,106,0.83381,71,-0.1044,65,-0.2379,20,-2.1578,24,-1.7402,164,1.27145,51,-0.6175
ENSG00000117862,TXNDC12,47,0.66142,45,0.38416,36,0.02714,38,0.11754,18,-1.0028,4,-3.2257,25,-0.5248
ENSG00000134717,BTF3L4,84,0.94213,43,-0.4762,36,-0.7513,57,-0.0361,44,-0.4206,29,-1.0636,38,-0.6418
ENSG00000157077,ZFYVE9,61,0.96422,27,-0.6966,31,-0.4568,41,-0.0580,15,-1.5491,24,-0.8546,39,-0.0977
ENSG00000134748,PRPF38A,39,-0.6696,80,0.65105,35,-0.6455,50,-0.1068,95,0.93806,77,0.59448,45,-0.2640
ENSG00000134744,TUT4,75,-0.6571,76,-0.4766,37,-1.5585,45,-1.3456,198,1.08513,203,1.12562,226,1.31824
ENSG00000162377,COA7,38,0.88468,22,-0.3020,28,0.09144,22,-0.3434,15,-0.8870,31,0.25759,2,-3.6010
ENSG00000162378,ZYG11B,201,0.91146,93,-0.6437,156,0.15360,105,-0.4984,52,-1.5170,99,-0.5598,138,-0.0425
ENSG00000121310,ECHDC2,7,-2.3712,78,1.88679,2,-3.4470,27,0.05276,20,-0.4213,6,-2.1628,99,2.38314
ENSG00000116171,SCP2,114,0.04096,132,0.25892,114,0.01824,136,0.34810,116,0.05250,29,-2.0303,114,0.02902
ENSG00000157184,CPT2,11,-0.9455,46,1.60303,13,-0.4959,14,-0.3760,22,0.34375,4,-2.0393,37,1.22454
ENSG00000162384,CZIB,49,0.34513,42,-0.0102,26,-0.7476,62,0.71427,50,0.27150,5,-3.2088,22,-1.0101
ENSG00000162385,MAGOH,20,-0.1544,18,-0.3191,17,-0.3876,43,1.29184,13,-0.7883,0,-5.3607,25,0.24603
ENSG00000157193,LRP8,63,0.99704,19,-1.2151,40,-0.1025,32,-0.4944,5,-3.0607,44,0.02686,47,0.15404
ENSG00000058799,YIPF1,27,0.74784,16,-0.3029,11,-0.9460,22,0.19161,11,-0.8571,10,-1.0023,18,-0.1304
ENSG00000081870,HSPB11,29,0.32632,26,0.02766,28,0.15179,44,1.02255,18,-0.5452,0,-7.8131,4,-2.7660
ENSG00000116209,TMEM59,162,0.29528,98,-0.5835,136,-0.0721,197,0.58602,191,0.47111,14,-3.4132,90,-0.7204
ENSG00000116205,TCEANC2,12,-1.1491,8,-1.3726,9,-1.2130,6,-1.8184,40,1.07073,79,2.35866,33,0.75885
ENSG00000116221,MRPL37,61,0.53163,49,0.00716,40,-0.3038,72,0.69621,22,-1.2432,8,-2.5919,32,-0.6529
ENSG00000157216,SSBP3,313,0.53449,251,0.00240,443,0.93253,172,-0.6363,97,-1.4578,157,-0.7292,217,-0.2266
ENSG00000243725,TTC4,28,0.38665,24,0.06377,18,-0.4299,15,-0.7220,13,-0.8547,26,0.15423,36,0.67158
ENSG00000116133,DHCR24,202,1.04622,78,-0.8435,75,-0.9088,74,-1.0084,235,0.90818,66,-1.0928,79,-0.8351
ENSG00000162402,USP24,46,0.56987,30,-0.2849,18,-1.0528,27,-0.4814,36,-0.0004,31,-0.2526,45,0.35777
ENSG00000162407,PLPP3,106,-1.7744,1035,2.40744,74,-1.9759,402,0.73376,226,-0.2873,26,-3.4724,391,0.59153
ENSG00000162409,PRKAA2,66,0.67136,26,-1.0113,49,-0.0432,47,-0.1036,26,-1.0327,28,-0.8733,66,0.42107
ENSG00000162601,MYSM1,68,0.08611,30,-1.1721,25,-1.4450,30,-1.2771,70,0.10335,134,1.17672,130,1.12591
ENSG00000177606,JUN,81,0.04371,65,-0.3044,48,-0.7874,77,-0.0548,63,-0.3610,75,-0.0949,145,0.98858
ENSG00000134709,HOOK1,53,0.76357,13,-1.6757,26,-0.6476,46,0.29258,2,-4.3066,27,-0.5905,59,0.65424
ENSG00000134716,CYP2J2,10,-0.3831,10,-0.2977,5,-1.2845,15,0.29716,37,1.83072,0,-4.9578,14,0.16151
ENSG00000162599,NFIA,89,-2.2029,879,1.89657,117,-1.4138,121,-1.4544,571,1.09759,492,0.84034,580,1.12421
ENSG00000162604,TM2D1,71,0.43059,42,-0.5136,38,-0.6817,70,0.29782,59,0.00330,26,-1.2449,62,0.06385
ENSG00000162607,USP1,54,-0.2089,61,0.04275,54,-0.1379,22,-1.5850,137,1.39666,62,0.06567,79,0.45237
ENSG00000116641,DOCK7,21,-1.7470,182,2.19222,25,-1.1402,52,-0.0057,34,-0.6797,18,-1.6152,131,1.54486
ENSG00000125703,ATG4C,23,-0.2162,22,-0.2525,4,-2.5104,11,-1.3696,86,2.11357,21,-0.2606,33,0.41068
ENSG00000142856,ITGB3BP,34,0.37702,20,-0.5764,12,-1.3103,34,0.29114,41,0.55373,20,-0.5769,22,-0.4592
ENSG00000079739,PGM1,34,-0.1384,58,0.75601,28,-0.3793,66,1.14484,21,-0.8408,0,-7.6322,24,-0.6596
ENSG00000158966,CACHD1,18,-0.2030,58,1.81681,14,-0.5195,20,0.00044,8,-1.3965,4,-2.2001,23,0.19615
ENSG00000162434,JAK1,102,0.38633,108,0.35196,40,-1.1912,81,-0.1078,82,-0.0935,26,-1.8418,128,0.62371
ENSG00000162433,AK4,61,-0.7142,213,1.53641,57,-0.6257,84,-0.0461,62,-0.5188,73,-0.2446,129,0.65192
ENSG00000116675,DNAJC6,456,1.04860,139,-1.2056,333,0.13556,213,-0.6154,256,-0.2800,186,-0.7707,200,-0.6572
ENSG00000213625,LEPROT,27,-1.1383,114,1.42786,52,0.10125,53,0.16155,55,0.20126,29,-0.8065,69,0.56350
ENSG00000184588,PDE4B,86,-0.0805,129,0.59495,67,-0.4570,72,-0.3705,163,0.98802,63,-0.5426,72,-0.3312
ENSG00000118473,SGIP1,180,0.88003,84,-0.6497,111,-0.2155,93,-0.5268,71,-0.8943,93,-0.4808,135,0.09748
ENSG00000198160,MIER1,59,-0.2857,62,-0.1271,60,-0.1585,39,-0.9105,111,0.83207,108,0.78785,81,0.31531
ENSG00000142864,SERBP1,254,0.05926,281,0.20271,162,-0.6590,236,-0.0793,359,0.60134,241,-0.0436,191,-0.4077
ENSG00000116717,GADD45A,39,-0.4178,94,1.14593,43,-0.1368,40,-0.2568,38,-0.3192,16,-1.6383,90,1.07198
ENSG00000172380,GNG12,1,-4.6990,72,2.35595,7,-1.3699,26,0.54658,46,1.47390,3,-2.6145,26,0.50307
ENSG00000116729,WLS,65,-0.7936,338,2.22461,50,-1.0175,105,0.15537,65,-0.5983,3,-4.9917,130,0.48809
ENSG00000033122,LRRC7,91,0.88132,23,-1.5760,58,-0.1746,36,-0.9812,27,-1.3222,66,0.03177,100,0.71461
ENSG00000066557,LRRC40,45,1.26354,25,-0.1737,15,-0.9307,22,-0.4370,12,-1.2656,13,-1.1263,20,-0.5106
ENSG00000116754,SRSF11,212,-1.2021,123,-1.7511,108,-1.9453,133,-1.7375,568,0.61882,1304,2.13734,1049,1.70423
ENSG00000118454,ANKRD13C,50,0.88058,19,-0.9370,14,-1.3593,49,0.58806,30,-0.2768,7,-2.4173,21,-0.7770
ENSG00000132485,ZRANB2,196,0.05973,134,-0.5435,78,-1.3744,109,-0.9324,259,0.49356,233,0.31947,392,1.19918
ENSG00000172260,NEGR1,544,1.19491,75,-2.3149,255,-0.4870,309,-0.2082,71,-2.3991,304,-0.2143,336,-0.0575
ENSG00000178965,ERICH3,157,1.11993,26,-2.0598,50,-1.1180,66,-0.7589,10,-3.4526,141,0.50496,147,0.56892
ENSG00000162623,TYW3,61,0.85894,12,-1.8626,28,-0.6684,29,-0.6469,53,0.32888,35,-0.3452,46,0.09110
ENSG00000117054,ACADM,49,-0.1095,78,0.66651,63,0.31472,61,0.30227,50,-0.0321,12,-2.1384,45,-0.2062
ENSG00000137955,RABGGTB,54,0.36166,26,-0.9060,35,-0.4502,61,0.50595,48,0.04678,13,-1.8701,50,0.11378
ENSG00000117069,ST6GALNAC5,74,2.03599,2,-4.3206,20,-0.9470,44,0.26791,1,-4.9527,10,-1.9509,2,-4.2353
ENSG00000142892,PIGK,40,0.73866,6,-2.3707,16,-0.9190,27,-0.1600,33,0.17987,31,0.07504,26,-0.2064
ENSG00000154027,AK5,301,0.94111,107,-1.0264,188,-0.1727,162,-0.4399,130,-0.7384,117,-0.8977,231,0.15699
ENSG00000036549,AC118549.1,35,-0.0211,29,-0.3260,39,0.14845,5,-2.8384,74,1.22323,54,0.67257,42,0.29373
ENSG00000077254,USP33,173,0.83193,56,-1.2354,92,-0.4769,83,-0.6811,78,-0.7259,110,-0.2051,178,0.57194
ENSG00000180488,MIGA1,183,0.81652,108,-0.3138,114,-0.2298,87,-0.7063,169,0.39714,67,-1.0552,92,-0.5670
ENSG00000162613,FUBP1,72,0.24408,54,-0.2909,37,-0.8596,42,-0.7281,74,0.21815,86,0.46776,89,0.50949
ENSG00000162616,DNAJB4,30,-0.0227,43,0.58611,24,-0.3648,25,-0.2948,42,0.53910,14,-1.1799,38,0.37671
ENSG00000137959,IFI44L,1,-4.7858,95,2.39968,2,-3.4171,6,-2.2770,93,2.34995,42,0.86088,24,-0.0192
ENSG00000117114,ADGRL2,38,1.23302,3,-2.8675,25,0.10432,23,-0.0645,1,-4.1549,18,-0.4045,17,-0.5220
ENSG00000137941,TTLL7,340,-0.3173,140,-1.5759,213,-0.9501,131,-1.7822,1205,1.94684,663,0.85621,483,0.33064
ENSG00000142875,PRKACB,520,0.80885,191,-1.0514,334,-0.1920,357,-0.0982,342,-0.1539,182,-1.1273,312,-0.3010
ENSG00000117133,RPF1,46,0.30580,47,0.24771,32,-0.3678,52,0.47361,27,-0.6350,19,-1.1599,30,-0.4354
ENSG00000174021,GNG5,26,-1.0367,76,0.89792,45,0.02839,103,1.74151,25,-0.8659,1,-5.4477,25,-0.8685
ENSG00000117155,SSX2IP,210,1.00423,85,-0.8112,154,0.12313,132,-0.1411,17,-3.1928,59,-1.3523,153,0.11276
ENSG00000162642,C1orf52,92,0.73558,64,-0.0996,56,-0.3024,49,-0.5603,34,-1.0668,50,-0.4670,81,0.27716
ENSG00000153904,DDAH1,241,-0.3976,629,1.29633,315,0.13185,358,0.38566,93,-1.7203,134,-1.1842,334,0.22942
ENSG00000117174,ZNHIT6,26,-1.2886,49,-0.0459,43,-0.2771,38,-0.4976,96,1.03767,123,1.48990,67,0.45154
ENSG00000122417,ODF2L,87,0.12634,40,-1.0974,20,-2.1487,33,-1.5071,94,0.20567,112,0.48225,229,1.74222
ENSG00000097033,SH3GLB1,39,-0.7740,100,0.94011,43,-0.4234,57,0.00544,98,0.89543,56,-0.0242,56,-0.0084
ENSG00000183291,SELENOF,100,0.37842,46,-0.9613,106,0.34280,100,0.29378,109,0.39255,13,-2.7362,63,-0.4668
ENSG00000153936,HS2ST1,45,0.12452,46,0.12371,39,-0.1605,52,0.35147,17,-1.3634,21,-1.1015,63,0.61680
ENSG00000143013,LMO4,1329,0.93968,511,-0.9159,1045,0.19686,754,-0.3508,141,-2.8229,611,-0.6445,1031,0.17534
ENSG00000065243,PKN2,28,-1.0181,63,0.46309,24,-1.0128,24,-1.1117,117,1.52798,42,-0.1773,112,1.43869
ENSG00000137947,GTF2B,24,0.56235,9,-1.0921,7,-1.5487,39,1.38268,13,-0.5913,2,-2.8364,4,-2.1806
ENSG00000137944,KYAT3,29,0.90325,12,-0.7574,12,-0.8308,32,0.81485,10,-1.1168,0,-7.5194,11,-0.9678
ENSG00000213516,RBMXL1,23,-0.2512,39,0.65501,13,-1.0083,21,-0.3795,43,0.81955,52,1.12878,4,-2.5410
ENSG00000197147,LRRC8B,143,0.91019,40,-1.4048,89,-0.1826,73,-0.5424,106,0.08918,38,-1.4645,112,0.17314
ENSG00000171492,LRRC8D,39,0.33831,27,-0.3197,22,-0.6686,16,-1.2104,82,1.48484,13,-1.4741,39,0.24823
ENSG00000162664,ZNF326,52,-1.4139,79,-0.4931,48,-1.2466,35,-1.8176,255,1.43241,426,2.46024,107,-0.0187
ENSG00000233593,LINC02609,37,0.36732,16,-1.0546,36,0.18842,50,0.83791,23,-0.5016,18,-0.8148,8,-2.0621
ENSG00000122482,ZNF644,80,-0.1274,86,0.01141,37,-1.2502,49,-0.9050,213,1.55339,72,-0.2508,107,0.36547
ENSG00000069702,TGFBR3,13,-1.2766,79,2.01489,6,-1.9921,38,0.81327,8,-1.6380,17,-0.5743,33,0.47350
ENSG00000172031,EPHX4,59,1.90454,0,-5.9310,14,-1.1709,40,0.42247,1,-4.8835,11,-1.5523,3,-3.5365
ENSG00000189195,BTBD8,500,1.29177,52,-2.6923,166,-0.9770,320,0.04730,132,-1.3175,159,-1.0412,280,-0.1706
