Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to13,Feature log2 fold change topic 9to13
ENSG00000142949,PTPRF,108,0.30587,31,-1.6608,53,-0.8372,72,-0.3755,96,0.06028,106,0.32727
ENSG00000126091,ST3GAL3,35,0.43792,13,-1.2005,14,-1.0727,47,0.80796,34,0.34553,24,-0.3898
ENSG00000117408,IPO13,67,0.78804,110,1.46493,18,-1.3632,28,-0.7346,46,0.05305,27,-1.0329
ENSG00000117410,ATP6V0B,153,-1.2882,164,-1.0299,147,-1.2001,223,-0.5731,503,0.79168,440,0.81640
ENSG00000117411,B4GALT2,146,1.30675,42,-0.9419,43,-0.9315,69,-0.2024,70,-0.2093,59,-0.6337
ENSG00000178028,DMAP1,40,-0.2501,26,-0.8294,53,0.24700,52,0.19567,67,0.67531,42,-0.2046
ENSG00000117419,ERI3,94,-0.2451,64,-0.7957,110,0.03099,67,-0.7210,170,0.81757,107,-0.0101
ENSG00000187147,RNF220,91,-0.3037,139,0.39911,118,0.13849,83,-0.4086,144,0.49920,101,-0.1650
ENSG00000142937,RPS8,1656,0.77466,1715,0.66970,1449,0.39733,618,-0.9194,1051,-0.1178,759,-0.8371
ENSG00000070785,EIF2B3,12,-1.3751,34,0.27243,17,-0.7846,12,-1.3020,21,-0.4575,45,1.31814
ENSG00000126088,UROD,70,0.01623,66,-0.0759,48,-0.5744,39,-0.8950,81,0.25475,76,0.21128
ENSG00000117450,PRDX1,414,0.48548,357,0.15504,426,0.43675,140,-1.2684,446,0.56730,229,-0.7402
ENSG00000117448,AKR1A1,35,-0.4995,45,-0.0382,85,0.99400,23,-1.0393,63,0.54403,43,-0.1581
ENSG00000132780,NASP,64,-0.3594,154,1.09980,157,1.13079,182,1.38801,33,-1.3746,53,-0.8306
ENSG00000159592,GPBP1L1,29,-0.5472,54,0.47924,87,1.26503,24,-0.7731,49,0.34280,34,-0.3773
ENSG00000086015,MAST2,26,0.23811,13,-0.7822,20,-0.1573,23,0.00342,37,0.89161,17,-0.5887
ENSG00000117461,PIK3R3,22,-0.8218,19,-0.8898,161,2.72480,57,0.79806,19,-0.9267,22,-0.9627
ENSG00000085998,POMGNT1,35,-0.5269,21,-1.2302,49,0.04196,79,0.81100,60,0.40342,49,0.05053
ENSG00000132128,LRRC41,31,-0.1506,23,-0.6117,41,0.27343,18,-0.9395,39,0.21635,38,0.25959
ENSG00000173660,UQCRH,680,0.30103,302,-0.9983,321,-0.9095,264,-1.1990,736,0.41280,631,0.19884
ENSG00000117480,FAAH,22,-0.0336,25,0.17961,40,0.95525,9,-1.2544,18,-0.3414,22,0.02525
ENSG00000079277,MKNK1,26,-0.1087,32,0.23573,67,1.45720,39,0.52681,35,0.40065,15,-1.2682
ENSG00000123472,ATPAF1,162,0.26650,134,-0.0803,96,-0.5936,132,-0.1012,125,-0.2016,147,0.09807
ENSG00000159658,EFCAB14,108,0.47559,187,1.28584,119,0.53978,70,-0.3000,51,-0.8445,60,-0.7322
ENSG00000162368,CMPK1,136,-0.2095,102,-0.6069,124,-0.3167,128,-0.2722,184,0.33391,169,0.26215
ENSG00000162373,BEND5,24,-1.0795,5,-3.0890,11,-1.9950,25,-0.8347,39,-0.2035,77,1.66415
ENSG00000162374,ELAVL4,110,-1.2984,55,-2.1770,79,-1.6357,271,0.23079,176,-0.4723,391,1.52149
ENSG00000185104,FAF1,42,-0.0512,45,0.05149,47,0.11043,19,-1.2440,28,-0.7000,54,0.55567
ENSG00000123091,RNF11,493,0.28044,185,-1.2647,247,-0.8380,355,-0.2811,425,-0.0059,485,0.31485
ENSG00000085832,EPS15,188,-0.3388,240,0.09328,115,-1.0299,284,0.35948,138,-0.8097,292,0.65991
ENSG00000117859,OSBPL9,21,-0.1286,50,1.28007,27,0.27506,24,0.06077,21,-0.0964,18,-0.5480
ENSG00000078618,NRDC,92,-0.6360,125,-0.0739,149,0.19791,250,1.03984,104,-0.3926,140,0.15098
ENSG00000169213,RAB3B,38,-1.3739,135,0.72837,3,-4.6751,298,2.12758,93,0.14836,75,-0.2980
ENSG00000117862,TXNDC12,34,-0.1803,29,-0.3903,76,1.14663,6,-2.5373,60,0.84877,30,-0.4473
ENSG00000134717,BTF3L4,59,-0.5403,75,-0.1065,54,-0.6053,41,-1.0036,99,0.37943,99,0.52814
ENSG00000157077,ZFYVE9,33,-0.9139,34,-0.7244,18,-1.6798,56,0.03399,53,-0.0539,81,1.03559
ENSG00000134748,PRPF38A,61,0.28737,74,0.54766,67,0.38231,96,0.96919,32,-0.8051,40,-0.6072
ENSG00000134744,TUT4,63,-0.3793,79,0.02926,182,1.39807,209,1.64451,31,-1.4318,57,-0.6537
ENSG00000162377,COA7,18,-0.8310,5,-2.4008,25,-0.2376,48,0.80037,35,0.33911,35,0.44923
ENSG00000162378,ZYG11B,127,-0.5885,117,-0.6314,97,-0.9119,191,0.11950,157,-0.1980,240,0.79583
ENSG00000116171,SCP2,105,-0.0557,103,-0.0796,177,0.78050,97,-0.1809,108,-0.0156,101,-0.1721
ENSG00000162384,CZIB,46,-0.3419,58,0.07332,52,-0.0983,26,-1.1318,119,1.42788,42,-0.6091
ENSG00000162385,MAGOH,39,0.17971,17,-1.0524,38,0.13390,6,-2.5821,50,0.62602,36,0.03961
ENSG00000157193,LRP8,36,-0.5662,34,-0.5572,55,0.17310,106,1.23758,80,0.87020,36,-0.6962
ENSG00000081870,HSPB11,34,-0.1644,18,-1.0637,20,-0.8864,22,-0.7488,61,0.91755,39,0.12000
ENSG00000116209,TMEM59,149,-0.3854,225,0.31766,203,0.15327,123,-0.6170,215,0.26845,193,0.11193
ENSG00000116221,MRPL37,38,-0.6439,33,-0.7693,40,-0.4761,36,-0.6323,72,0.48432,68,0.57418
ENSG00000157216,SSBP3,270,0.18009,207,-0.2603,192,-0.3771,341,0.52381,190,-0.4212,252,0.05966
ENSG00000116133,DHCR24,55,-1.2836,80,-0.5801,85,-0.4884,71,-0.7555,79,-0.6425,191,1.44633
ENSG00000162402,USP24,38,-0.1256,39,-0.0911,90,1.28039,63,0.67048,35,-0.2839,31,-0.5691
ENSG00000162407,PLPP3,376,2.17521,202,0.46317,180,0.28462,79,-0.9789,55,-1.6007,51,-2.0350
ENSG00000162409,PRKAA2,32,-1.4042,22,-1.7962,96,0.42869,132,0.94580,71,-0.0511,93,0.59903
ENSG00000162601,MYSM1,31,-1.1067,68,0.19435,37,-0.7219,118,1.09443,49,-0.3480,73,0.48465
ENSG00000177606,JUN,63,-1.0833,68,-0.8500,457,2.33576,59,-1.0678,116,-0.0383,107,-0.2338
ENSG00000134709,HOOK1,27,-1.1143,17,-1.6113,14,-1.9686,92,0.92969,52,0.02499,72,0.89656
ENSG00000162599,NFIA,294,0.47230,650,1.72711,590,1.55143,296,0.39262,70,-1.8846,89,-1.8467
ENSG00000162604,TM2D1,53,-0.2751,87,0.53261,65,0.08321,54,-0.2240,58,-0.1160,65,0.10743
ENSG00000162607,USP1,44,-0.0238,107,1.42315,29,-0.6632,60,0.45549,18,-1.4491,44,-0.0618
ENSG00000116641,DOCK7,58,0.48177,51,0.20984,116,1.56045,55,0.32780,16,-1.6242,31,-0.7629
ENSG00000125703,ATG4C,19,-0.5029,89,2.09006,55,1.21099,23,-0.1934,10,-1.5093,18,-0.7297
ENSG00000079739,PGM1,71,0.88169,28,-0.7330,45,-0.0322,36,-0.3671,27,-0.8479,44,-0.0991
ENSG00000162434,JAK1,69,-0.5754,90,-0.0874,176,0.98058,78,-0.3196,81,-0.2716,106,0.24187
ENSG00000162433,AK4,159,1.44654,54,-0.6302,57,-0.5488,61,-0.4469,60,-0.5071,58,-0.7266
ENSG00000116675,DNAJC6,169,-1.0863,293,-0.1110,81,-2.0418,309,-0.0265,283,-0.1790,467,1.08904
ENSG00000213625,LEPROT,88,0.56840,69,0.07517,230,2.13019,52,-0.3472,30,-1.2647,36,-1.2136
ENSG00000184588,PDE4B,71,-0.3390,140,0.77644,96,0.18074,82,-0.0720,61,-0.5568,92,0.17463
ENSG00000118473,SGIP1,84,-0.9267,101,-0.5261,106,-0.4526,212,0.63205,108,-0.4605,193,0.79655
ENSG00000198160,MIER1,38,-0.8375,100,0.76838,68,0.14318,71,0.21775,29,-1.2213,79,0.60297
ENSG00000142864,SERBP1,199,-0.4720,394,0.67401,257,-0.0074,275,0.09813,224,-0.2370,277,0.16917
ENSG00000116717,GADD45A,21,-0.8928,54,0.69531,44,0.34001,8,-2.2216,44,0.39236,40,0.30894
ENSG00000172380,GNG12,43,1.15892,65,1.60083,63,1.54402,18,-0.4343,13,-1.0502,4,-3.2218
ENSG00000116729,WLS,99,0.67033,45,-0.6888,131,0.98858,101,0.56084,86,0.33180,35,-1.4128
ENSG00000033122,LRRC7,59,-0.6796,48,-0.8860,30,-1.5701,178,1.16858,65,-0.4694,112,0.66631
ENSG00000066557,LRRC40,14,-1.4576,16,-1.1348,28,-0.2980,48,0.56360,46,0.51876,43,0.59248
ENSG00000116754,SRSF11,202,-0.7097,541,0.94521,461,0.68026,1095,2.22043,151,-1.1182,181,-1.0495
ENSG00000118454,ANKRD13C,27,-0.9217,15,-1.6996,27,-0.8117,83,0.95131,51,0.16630,58,0.58985
ENSG00000132485,ZRANB2,114,-1.0047,278,0.49486,254,0.35319,335,0.79931,151,-0.4914,226,0.25653
ENSG00000172260,NEGR1,244,-0.9038,232,-0.8631,95,-2.1789,499,0.31829,200,-1.1565,669,1.44842
ENSG00000178965,ERICH3,48,-1.0370,40,-1.1542,41,-1.1152,229,1.61256,44,-1.0993,117,0.78207
ENSG00000162623,TYW3,36,-0.5375,84,0.87289,27,-0.8591,47,-0.0613,24,-1.1187,63,0.68483
ENSG00000117054,ACADM,69,0.07311,80,0.29003,39,-0.8209,82,0.32857,65,-0.0266,65,-0.0502
ENSG00000137955,RABGGTB,46,0.15058,58,0.49325,32,-0.4384,51,0.26919,34,-0.3630,41,-0.0764
ENSG00000117069,ST6GALNAC5,26,-0.9441,1,-5.0646,3,-3.7252,12,-1.8692,31,-0.5696,84,2.07608
ENSG00000142892,PIGK,16,-1.4484,36,-0.0540,45,0.26226,21,-0.9041,46,0.34909,50,0.70759
ENSG00000154027,AK5,114,-1.3056,172,-0.5312,66,-1.9709,96,-1.4016,251,0.04990,398,1.43020
ENSG00000036549,AC118549.1,27,-0.1695,36,0.33624,20,-0.5988,55,1.01746,21,-0.5368,29,0.01072
ENSG00000077254,USP33,60,-1.1516,104,-0.1729,98,-0.2730,203,0.89030,84,-0.5355,152,0.69210
ENSG00000180488,MIGA1,61,-1.3123,180,0.50260,76,-0.8349,121,-0.1289,76,-0.8958,199,1.15654
ENSG00000162613,FUBP1,46,-0.5747,51,-0.3148,70,0.17169,112,0.92090,55,-0.2303,68,0.17252
ENSG00000162616,DNAJB4,35,-0.3658,35,-0.2870,57,0.45588,31,-0.5058,45,0.07857,48,0.26049
ENSG00000117114,ADGRL2,25,-0.6732,11,-1.7520,29,-0.3107,35,-0.0291,44,0.35986,46,0.61966
ENSG00000137941,TTLL7,117,-1.6189,903,1.82420,120,-1.4090,394,0.40562,160,-1.0455,374,0.51848
ENSG00000142875,PRKACB,271,-0.9356,331,-0.5143,203,-1.2496,378,-0.3110,596,0.44417,618,0.75994
ENSG00000117133,RPF1,31,-0.4702,55,0.45883,31,-0.3983,30,-0.4500,63,0.77669,39,-0.1222
ENSG00000174021,GNG5,99,1.39843,52,0.01954,177,2.09760,19,-1.4519,38,-0.4851,9,-2.9866
ENSG00000117155,SSX2IP,137,-0.6723,79,-1.4024,54,-1.9564,172,-0.2379,140,-0.5935,322,1.36268
ENSG00000162642,C1orf52,46,-0.5454,56,-0.1630,33,-0.9459,34,-0.8878,74,0.30533,79,0.63312
ENSG00000153904,DDAH1,439,1.04156,264,-0.0094,187,-0.5380,165,-0.7282,203,-0.4477,222,-0.3963
ENSG00000117174,ZNHIT6,38,-0.4258,102,1.21016,75,0.69200,83,0.85079,26,-1.0265,41,-0.3792
ENSG00000122417,ODF2L,43,-1.0345,57,-0.4927,113,0.57323,183,1.38131,47,-0.8394,89,0.30335
ENSG00000097033,SH3GLB1,61,-0.1405,129,1.06790,174,1.59399,66,-0.0163,39,-0.8491,46,-0.7675
ENSG00000183291,SELENOF,88,-0.3558,159,0.62997,119,0.17001,60,-0.8680,141,0.49190,101,-0.1341
ENSG00000153936,HS2ST1,51,0.27341,34,-0.3934,40,-0.1716,81,0.97006,32,-0.5241,41,-0.1974
ENSG00000143013,LMO4,765,-0.6214,492,-1.2021,566,-0.9916,776,-0.5140,804,-0.4937,1667,1.21593
ENSG00000065243,PKN2,38,-0.2819,96,1.25456,93,1.20692,74,0.82067,7,-2.7388,37,-0.4087
ENSG00000137947,GTF2B,27,-0.1988,26,-0.2364,14,-1.0999,13,-1.2857,36,0.31850,37,0.51296
ENSG00000137944,KYAT3,16,-0.5782,5,-2.0683,16,-0.5093,8,-1.5509,33,0.65875,30,0.71974
ENSG00000213516,RBMXL1,20,-0.2323,39,0.88661,19,-0.2283,31,0.49375,29,0.44562,17,-0.5915
ENSG00000197147,LRRC8B,74,-0.8349,108,-0.1603,37,-1.7667,124,0.06388,150,0.39333,152,0.61940
ENSG00000171492,LRRC8D,17,-1.0868,68,1.15126,25,-0.4372,34,0.05402,12,-1.6289,45,0.83368
ENSG00000162664,ZNF326,51,-0.6663,194,1.57846,80,0.11264,147,1.09052,51,-0.6382,59,-0.5185
ENSG00000233593,LINC02609,41,0.51605,8,-1.9532,2,-3.5236,13,-1.2542,36,0.25260,38,0.44515
ENSG00000122482,ZNF644,74,-0.2749,154,0.93358,89,0.04745,119,0.50429,24,-2.0293,98,0.30885
ENSG00000172031,EPHX4,19,-1.1443,1,-4.7913,23,-0.7135,9,-2.1033,50,0.49301,59,1.30137
ENSG00000189195,BTBD8,159,-1.7738,171,-1.4870,105,-2.2010,354,-0.3947,379,-0.3159,815,1.80297
ENSG00000174842,GLMN,25,-0.1690,9,-1.6813,26,-0.0815,36,0.46717,18,-0.6928,34,0.60097
ENSG00000122484,RPAP2,61,-0.7234,115,0.35092,92,-0.0057,187,1.14015,32,-1.6892,112,0.47567
ENSG00000067208,EVI5,80,-0.0249,134,0.78775,34,-1.3036,117,0.56638,21,-2.1129,98,0.46809
ENSG00000122406,RPL5,728,0.30728,797,0.39545,753,0.30471,459,-0.4658,762,0.35806,470,-0.6047
ENSG00000154511,DIPK1A,19,-1.0512,32,-0.1811,36,0.01795,27,-0.4042,41,0.22874,46,0.63412
ENSG00000143033,MTF2,21,-0.9486,30,-0.2774,62,0.85436,81,1.28696,17,-1.2431,41,0.27084
ENSG00000117500,TMED5,32,-0.3047,70,0.99170,42,0.18697,26,-0.5758,45,0.31339,33,-0.2882
ENSG00000117505,DR1,40,-0.3671,44,-0.1343,82,0.84578,33,-0.5863,36,-0.4980,56,0.35260
ENSG00000137942,FNBP1L,26,-0.1024,38,0.47666,33,0.25180,83,1.82323,6,-2.4167,23,-0.3648
ENSG00000067334,DNTTIP2,64,-0.6614,88,-0.0877,57,-0.7561,53,-0.8473,84,-0.1737,130,0.89639
ENSG00000023909,GCLM,23,-0.9855,39,-0.0650,55,0.47455,76,1.00821,29,-0.5656,46,0.31791
ENSG00000137962,ARHGAP29,26,-1.1451,21,-1.3260,260,2.92362,91,0.91587,23,-1.2590,34,-0.8720
ENSG00000117528,ABCD3,48,0.05473,89,1.02952,49,0.06666,33,-0.5218,41,-0.2430,43,-0.2229
ENSG00000117525,F3,146,2.06703,42,-0.5432,130,1.25098,19,-1.7061,36,-0.8202,16,-2.4105
ENSG00000117519,CNN3,193,0.82730,197,0.69004,301,1.40335,49,-1.4594,88,-0.6193,72,-1.1627
ENSG00000152078,TLCD4,63,0.16139,34,-0.7979,34,-0.7805,28,-1.0768,61,0.11368,68,0.41407
ENSG00000117569,PTBP2,39,-0.7646,63,0.08087,49,-0.3174,60,0.00692,69,0.23090,71,0.40674
ENSG00000117598,PLPPR5,21,-0.7044,3,-3.1346,5,-2.6979,55,0.87465,50,0.78394,38,0.39716
ENSG00000117600,PLPPR4,63,-1.0120,34,-1.8076,34,-1.7700,71,-0.7058,171,0.74179,158,0.91894
ENSG00000162688,AGL,32,-0.6078,75,0.78054,53,0.22970,67,0.61647,42,-0.1549,44,-0.1044
ENSG00000117620,SLC35A3,13,-1.0791,37,0.66107,41,0.82953,48,1.09507,16,-0.6169,23,-0.0704
ENSG00000156875,MFSD14A,28,-0.6741,26,-0.7206,73,0.90353,59,0.55993,31,-0.4721,46,0.29175
ENSG00000137992,DBT,59,0.00704,84,0.56451,34,-0.8137,78,0.44129,39,-0.6756,62,0.15020
ENSG00000137996,RTCA,25,-1.0296,33,-0.4881,54,0.26164,32,-0.5462,39,-0.2484,64,0.89923
ENSG00000162694,EXTL2,31,-1.3621,10,-2.7476,40,-0.8180,57,-0.2803,33,-1.1740,125,1.89584
ENSG00000170989,S1PR1,91,1.40902,44,-0.1054,157,2.05030,35,-0.4503,26,-0.9321,10,-2.7759
ENSG00000118733,OLFM3,25,-1.9178,3,-4.5848,10,-3.0915,56,-0.5396,75,-0.1009,148,1.99886
ENSG00000185946,RNPC3,89,-0.1167,170,0.93053,121,0.38052,343,2.19915,22,-2.2986,58,-1.0171
ENSG00000162631,NTNG1,15,-1.2105,0,-8.4030,20,-0.6624,13,-1.3309,25,-0.4040,56,1.77954
ENSG00000162636,FAM102B,29,-0.8455,17,-1.4989,31,-0.6603,25,-0.9815,35,-0.5154,78,1.41422
ENSG00000134186,PRPF38B,82,-0.5166,218,1.11879,263,1.43903,333,1.87195,27,-2.2009,62,-1.1703
ENSG00000116266,STXBP3,32,-0.8830,183,2.08349,51,-0.0696,29,-0.9319,51,-0.0800,47,-0.2987
ENSG00000121957,GPSM2,41,0.45225,67,1.15255,54,0.80904,37,0.18502,25,-0.4168,18,-1.1573
ENSG00000121940,CLCC1,25,-0.2225,53,0.97830,55,1.04796,18,-0.7013,23,-0.3417,25,-0.3224
ENSG00000085433,WDR47,72,-1.0896,53,-1.4101,58,-1.2784,125,-0.1225,146,0.12912,202,1.11932
ENSG00000197780,TAF13,115,0.00512,104,-0.1557,50,-1.2648,117,0.02747,74,-0.7116,145,0.60458
ENSG00000215717,TMEM167B,27,-0.6994,55,0.49167,54,0.45336,31,-0.4064,43,0.12795,43,0.16410
ENSG00000031698,SARS,155,-0.7302,163,-0.5552,89,-1.4659,201,-0.2367,266,0.21940,319,0.81180
ENSG00000143126,CELSR2,87,-0.3072,62,-0.7729,67,-0.6534,137,0.44831,73,-0.5603,133,0.65605
ENSG00000134222,PSRC1,15,-0.7841,33,0.55456,22,-0.0875,4,-2.6577,37,0.83673,25,0.16312
ENSG00000134243,SORT1,101,-0.8795,277,0.80725,216,0.40296,114,-0.5831,120,-0.5487,204,0.50497
ENSG00000143106,PSMA5,43,-0.9864,45,-0.8119,49,-0.6548,24,-1.7321,143,1.16298,91,0.44160
ENSG00000181754,AMIGO1,24,-0.6093,1,-4.8089,29,-0.2802,29,-0.2406,69,1.28058,36,0.07044
ENSG00000065135,GNAI3,36,0.37229,21,-0.4936,37,0.34287,70,1.41011,31,0.11136,17,-1.1198
ENSG00000116337,AMPD2,109,0.99262,23,-1.5990,80,0.27218,64,-0.0819,81,0.32085,44,-0.9074
ENSG00000168765,GSTM4,29,0.03418,11,-1.4864,75,1.56784,24,-0.3082,43,0.67965,19,-0.9114
ENSG00000134202,GSTM3,142,0.27940,56,-1.1797,124,0.01168,63,-1.0203,144,0.27733,128,0.09354
ENSG00000168710,AHCYL1,878,1.12846,720,0.54322,493,-0.0590,439,-0.2361,348,-0.6362,333,-0.9011
ENSG00000143093,STRIP1,31,-0.1078,12,-1.4174,36,0.17720,41,0.37054,27,-0.2979,37,0.32882
ENSG00000197106,SLC6A17,67,-0.9286,25,-2.2497,59,-1.0120,194,0.83871,126,0.16673,152,0.72278
ENSG00000116396,KCNC4,45,0.66781,11,-1.5618,13,-1.2976,42,0.42818,40,0.37272,27,-0.3723
ENSG00000134248,LAMTOR5,150,0.00525,107,-0.5120,120,-0.3398,58,-1.4279,197,0.48267,163,0.20627
ENSG00000177301,KCNA2,67,-1.1611,21,-2.6820,66,-1.0296,138,0.08866,67,-1.0694,227,1.69030
ENSG00000259834,AL365361.1,19,-0.6169,14,-1.0070,6,-2.1474,51,1.01498,45,0.92068,27,-0.0409
ENSG00000121931,LRIF1,26,-0.3794,39,0.29034,32,0.00883,29,-0.1505,20,-0.7578,40,0.53855
ENSG00000134255,CEPT1,17,-1.1058,44,0.50248,19,-0.7583,45,0.56030,25,-0.4123,41,0.65206
ENSG00000116459,ATP5PB,158,-0.6851,198,-0.2456,173,-0.4525,137,-0.8067,362,0.79438,263,0.29775
ENSG00000116473,RAP1A,54,-0.2336,140,1.34860,124,1.13811,45,-0.4758,34,-0.9337,52,-0.3880
ENSG00000197852,INKA2,45,0.24775,10,-1.9617,51,0.38926,23,-0.8218,41,0.07351,43,0.16718
ENSG00000171385,KCND3,101,-0.0190,30,-1.8460,35,-1.5952,127,0.33285,117,0.23325,120,0.39434
ENSG00000143079,CTTNBP2NL,20,-0.8348,41,0.38078,119,2.20727,23,-0.4939,23,-0.5562,26,-0.4471
ENSG00000116489,CAPZA1,55,-0.2291,71,0.20494,87,0.52050,50,-0.3240,60,-0.0680,63,0.04235
ENSG00000155366,RHOC,76,0.79101,21,-1.3649,245,2.78373,62,0.28953,21,-1.4387,14,-2.3824
ENSG00000081026,MAGI3,49,-0.5160,23,-1.5764,65,-0.0011,105,0.76290,38,-0.8699,86,0.72518
ENSG00000116793,PHTF1,21,-0.4609,4,-2.5778,26,-0.0553,83,1.89767,15,-0.9049,28,0.13865
ENSG00000081019,RSBN1,37,-0.4918,53,0.12934,28,-0.8371,106,1.27194,27,-0.9565,56,0.34705
ENSG00000163349,HIPK1,74,0.72798,47,-0.1538,67,0.40727,90,0.88301,55,0.12117,27,-1.3171
ENSG00000197323,TRIM33,83,-0.3216,91,-0.1331,107,0.12236,164,0.79970,71,-0.5537,107,0.18713
ENSG00000116752,BCAS2,50,-0.9712,63,-0.5108,19,-2.3084,61,-0.5544,125,0.62803,120,0.80765
ENSG00000213281,NRAS,18,-0.7362,35,0.36271,52,1.01692,9,-1.6653,13,-1.1995,37,0.72052
ENSG00000009307,CSDE1,314,-0.3319,411,0.13871,437,0.23423,373,-0.0109,410,0.14926,381,0.03301
ENSG00000052723,SIKE1,20,-0.3544,21,-0.2410,53,1.24749,45,0.98832,22,-0.1364,19,-0.5780
ENSG00000163399,ATP1A1,180,-2.1279,110,-2.6425,270,-1.3264,219,-1.6363,932,0.64498,1083,1.52673
ENSG00000198162,MAN1A2,810,0.34678,1261,1.00431,374,-0.9089,917,0.48100,185,-2.0501,690,0.04410
ENSG00000092621,PHGDH,142,1.94164,117,1.04393,98,0.75354,24,-1.3745,34,-0.9372,12,-2.9069
ENSG00000134250,NOTCH2,77,1.34520,52,0.37499,144,2.14652,26,-0.6947,22,-1.0215,7,-3.0702
ENSG00000265808,SEC22B,51,-0.6234,53,-0.5007,122,0.82488,37,-1.0164,65,-0.1805,90,0.53333
ENSG00000226067,LINC00623,25,0.10795,5,-2.2612,3,-2.8419,12,-1.0040,49,1.31475,23,-0.0540
ENSG00000171943,SRGAP2C,49,-0.6128,144,1.19226,160,1.37460,119,0.87423,21,-1.8311,57,-0.4278
ENSG00000232527,LINC02802,54,1.05909,16,-1.0472,6,-2.3718,15,-1.1958,61,1.14073,20,-0.9890
ENSG00000196369,SRGAP2B,47,-0.4037,97,0.78065,119,1.13276,95,0.75763,47,-0.3705,44,-0.6233
ENSG00000162825,NBPF20,27,-0.4415,52,0.65316,39,0.20393,110,1.96652,0,-5.9561,33,-0.1082
ENSG00000265491,RNF115,78,0.10392,41,-0.8828,89,0.29161,101,0.49362,70,-0.0927,71,-0.0914
ENSG00000186141,POLR3C,14,-0.8652,16,-0.5832,26,0.16259,17,-0.5097,32,0.52641,28,0.43379
ENSG00000198483,ANKRD35,37,1.15160,13,-0.7385,20,-0.1057,7,-1.6631,36,0.95704,10,-1.3757
ENSG00000131779,PEX11B,23,-0.8454,14,-1.5187,38,0.00243,8,-2.2557,54,0.62463,51,0.76769
ENSG00000265241,RBM8A,111,-0.3750,203,0.63019,123,-0.1634,149,0.13523,146,0.11736,135,-0.0279
ENSG00000271601,LIX1L,28,0.46426,33,0.63222,61,1.64419,28,0.36547,19,-0.2663,9,-1.7362
ENSG00000272031,ANKRD34A,17,-1.1991,8,-2.2479,14,-1.4009,35,0.00195,53,0.71596,49,0.84919
ENSG00000121851,POLR3GL,70,0.91473,81,0.94133,24,-0.9559,33,-0.4692,32,-0.5289,34,-0.6072
ENSG00000265972,TXNIP,29,-1.1495,152,1.59940,442,4.08679,13,-2.2215,14,-2.1388,5,-4.0656
ENSG00000178104,PDE4DIP,234,0.00068,165,-0.5340,233,-0.0022,410,0.90489,186,-0.3825,231,-0.0248
ENSG00000274265,AC245297.3,35,0.45754,71,1.56533,66,1.43054,33,0.31265,20,-0.4800,8,-2.2257
ENSG00000159164,SV2A,117,-1.4862,85,-1.7964,164,-0.8212,431,0.68536,353,0.40212,381,0.81041
ENSG00000143368,SF3B4,15,-0.5413,20,-0.0454,35,0.81076,26,0.36619,23,0.15753,19,-0.1442
ENSG00000264522,OTUD7B,33,0.52128,66,1.58570,40,0.73340,45,0.94341,11,-1.3502,11,-1.5834
ENSG00000136631,VPS45,44,0.01769,20,-1.1697,71,0.74726,43,-0.0426,52,0.29271,40,-0.2048
ENSG00000023902,PLEKHO1,93,0.65652,46,-0.5566,79,0.26328,88,0.44157,68,0.03264,47,-0.7138
ENSG00000143401,ANP32E,138,0.39254,192,0.85580,129,0.21210,173,0.69175,72,-0.7349,82,-0.6755
ENSG00000117362,APH1A,29,-0.1399,14,-1.1642,103,1.99249,36,0.22041,24,-0.4239,24,-0.5907
ENSG00000266472,MRPS21,187,-0.2296,149,-0.5376,170,-0.3349,116,-0.9188,325,0.76676,221,0.10227
ENSG00000163125,RPRD2,54,0.10576,49,-0.0530,36,-0.5198,47,-0.1225,51,0.02158,53,0.09175
ENSG00000143384,MCL1,43,-0.1558,65,0.51189,206,2.60897,40,-0.2367,33,-0.5503,20,-1.6290
ENSG00000143420,ENSA,431,0.24687,183,-1.1105,281,-0.4596,191,-1.0462,406,0.11919,433,0.32706
ENSG00000143418,CERS2,16,-0.9363,127,2.74429,85,1.92205,12,-1.2432,9,-1.6601,12,-1.5315
ENSG00000197622,CDC42SE1,23,-0.2651,25,-0.1145,45,0.83633,40,0.64423,28,0.07686,22,-0.3889
ENSG00000213190,MLLT11,247,-0.8099,77,-2.4334,169,-1.2715,205,-0.9786,525,0.52442,565,1.01107
ENSG00000163156,SCNM1,21,-0.2593,28,0.23141,30,0.33296,19,-0.3366,37,0.79077,19,-0.4474
ENSG00000163159,VPS72,38,0.15034,36,0.03450,33,-0.0831,23,-0.6719,37,0.10837,35,0.00270
ENSG00000159352,PSMD4,118,-0.4088,77,-0.9983,137,-0.1215,132,-0.1840,203,0.55138,164,0.24645
ENSG00000143393,PI4KB,33,-0.4641,25,-0.8055,51,0.27518,35,-0.3299,50,0.26049,50,0.34909
ENSG00000143416,SELENBP1,61,1.77530,25,-0.1762,53,1.02629,11,-1.3422,26,-0.1360,7,-2.4014
ENSG00000159377,PSMB4,132,-0.6551,127,-0.6188,158,-0.2898,94,-1.0783,319,0.93361,212,0.26532
ENSG00000143442,POGZ,46,-0.6479,55,-0.2969,187,1.71981,142,1.23317,45,-0.6389,50,-0.5994
