Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000158062,UBXN11,2,-3.8050,32,0.27748,9,-1.6681,20,-0.4474,49,1.11524,14,-0.9528,46,0.87340,24,-0.2026,18,-0.6535,35,0.41047
ENSG00000117682,DHDDS,16,-0.4464,28,0.46365,13,-0.6979,44,1.21748,20,-0.0854,18,-0.2442,24,0.19767,21,0.00961,13,-0.7635,14,-0.5798
ENSG00000198830,HMGN2,201,0.63665,227,0.83872,95,-0.5549,84,-0.7458,144,0.10515,139,0.03728,100,-0.4772,79,-0.8424,146,0.11840,134,-0.0162
ENSG00000117713,ARID1A,139,1.03920,92,0.34317,82,0.15555,78,0.07815,65,-0.2349,61,-0.2981,62,-0.2692,98,0.45071,39,-0.9680,34,-1.2002
ENSG00000204160,ZDHHC18,16,-0.6517,23,-0.0773,12,-1.0555,34,0.53179,24,0.01127,40,0.81706,26,0.11734,38,0.70662,13,-0.9451,16,-0.6207
ENSG00000142751,GPN2,13,-0.5422,20,0.11632,17,-0.1548,21,0.15864,30,0.82884,32,0.83961,6,-1.6521,25,0.46542,5,-1.9493,9,-1.1574
ENSG00000090273,NUDC,147,-0.7065,198,-0.2496,220,-0.0811,164,-0.5396,284,0.36750,248,0.10674,223,-0.0599,186,-0.3486,346,0.64781,250,0.12151
ENSG00000253368,TRNP1,7,-2.9240,42,-0.3613,29,-0.9478,48,-0.1645,61,0.23893,48,-0.1716,83,0.70619,28,-1.0010,111,1.20889,70,0.42908
ENSG00000090020,SLC9A1,0,-6.5335,13,-0.9351,8,-1.5787,23,0.00050,22,-0.1230,20,-0.2264,82,2.18358,48,1.16068,4,-2.3731,16,-0.5570
ENSG00000142784,WDTC1,34,-0.0370,32,-0.1267,41,0.26223,10,-1.8347,33,-0.1039,39,0.16063,33,-0.0900,31,-0.1625,43,0.31971,55,0.72902
ENSG00000186501,TMEM222,37,-0.1189,38,-0.0764,32,-0.3567,37,-0.1155,45,0.19410,46,0.20507,69,0.88308,43,0.12205,24,-0.7609,25,-0.7404
ENSG00000158195,WASF2,192,2.11868,113,1.11783,112,1.10376,15,-2.0105,20,-1.6632,35,-0.7712,35,-0.7502,37,-0.6537,22,-1.4332,28,-1.0763
ENSG00000126705,AHDC1,68,0.16751,46,-0.4258,53,-0.2352,51,-0.2744,59,-0.0489,57,-0.1057,78,0.39222,112,0.99300,58,-0.0803,30,-1.0921
ENSG00000126709,IFI6,74,-0.0031,105,0.54761,23,-1.7634,33,-1.2264,78,0.07786,150,1.15730,95,0.39549,70,-0.0933,39,-1.0025,74,-0.0105
ENSG00000009780,FAM76A,36,0.85546,14,-0.6123,18,-0.2347,23,0.10137,24,0.19172,27,0.39745,24,0.16831,24,0.15957,4,-2.2510,16,-0.4256
ENSG00000117758,STX12,67,-0.2250,69,-0.1587,45,-0.8250,87,0.20237,86,0.21021,122,0.75209,89,0.22888,49,-0.7070,58,-0.4409,87,0.19123
ENSG00000117751,PPP1R8,28,0.15823,42,0.83841,7,-1.8290,29,0.20441,38,0.73788,36,0.57810,13,-1.0064,9,-1.5776,26,0.03319,12,-1.1099
ENSG00000117748,RPA2,29,0.00459,48,0.78733,10,-1.5481,30,0.03004,50,1.00147,23,-0.3582,17,-0.8109,25,-0.2394,22,-0.4156,17,-0.8118
ENSG00000126698,DNAJC8,225,0.13685,167,-0.3252,327,0.75046,219,0.09979,243,0.29979,118,-0.8592,101,-1.0947,167,-0.3272,257,0.35625,198,-0.0666
ENSG00000130770,ATP5IF1,130,-1.5479,295,-0.3095,214,-0.8025,338,-0.0947,655,1.15858,311,-0.2247,383,0.10240,151,-1.3268,539,0.65931,278,-0.4027
ENSG00000204138,PHACTR4,117,2.16492,44,0.41109,49,0.58175,27,-0.3337,19,-0.9764,31,-0.1245,24,-0.5182,25,-0.4891,7,-2.3807,12,-1.5409
ENSG00000180098,TRNAU1AP,16,-0.0877,5,-1.6913,14,-0.2788,16,-0.0365,20,0.33568,32,1.02417,16,-0.0916,28,0.80089,10,-0.8439,8,-1.1189
ENSG00000198492,YTHDF2,61,-0.0965,55,-0.2697,55,-0.2789,104,0.75767,76,0.26604,60,-0.1289,81,0.33784,38,-0.8204,65,0.00195,47,-0.5096
ENSG00000159023,EPB41,9,-1.3725,6,-1.9337,19,-0.3045,61,1.62510,10,-1.3969,17,-0.5091,43,1.02290,31,0.45951,34,0.63768,15,-0.6789
ENSG00000116350,SRSF4,132,0.82972,77,-0.0523,120,0.66254,101,0.38195,83,0.08349,51,-0.6998,54,-0.6131,58,-0.4783,48,-0.7675,67,-0.2656
ENSG00000116353,MECR,17,-0.4882,20,-0.2378,23,-0.0497,26,0.15215,35,0.73520,19,-0.2911,26,0.19413,12,-0.9999,12,-0.9527,32,0.47710
ENSG00000060656,PTPRU,22,0.47214,10,-0.7658,4,-1.8326,27,0.81037,11,-0.6823,57,2.20901,14,-0.1995,16,-0.0120,1,-3.5810,5,-1.7076
ENSG00000162512,SDC3,133,0.02911,224,0.87989,94,-0.5185,63,-1.1254,160,0.36402,81,-0.7363,134,0.03137,197,0.66354,91,-0.5629,102,-0.3873
ENSG00000134644,PUM1,177,-0.0841,94,-1.0519,179,-0.0681,342,0.99364,166,-0.2020,191,0.03842,175,-0.1066,291,0.72350,134,-0.5161,139,-0.4649
ENSG00000121766,ZCCHC17,151,0.01547,71,-1.1531,226,0.66712,235,0.73208,189,0.41736,70,-1.1644,181,0.30286,97,-0.6697,115,-0.4117,124,-0.2971
ENSG00000121769,FABP3,18,-1.6101,22,-1.2969,16,-1.7586,49,-0.0923,82,0.84888,107,1.19296,65,0.35421,26,-1.0572,55,0.09694,50,-0.0698
ENSG00000162517,PEF1,27,-1.6432,65,-0.3332,37,-1.1930,76,-0.0885,112,0.61149,87,0.12307,116,0.59612,119,0.63283,66,-0.3008,66,-0.2972
ENSG00000084636,COL16A1,64,1.12900,49,0.67017,6,-2.3368,58,0.97101,25,-0.4427,57,0.93663,27,-0.2929,17,-0.9350,11,-1.6210,15,-1.1850
ENSG00000121753,ADGRB2,71,-1.4477,112,-0.7725,124,-0.6174,162,-0.2019,281,0.78657,191,0.05879,206,0.18018,197,0.10579,241,0.43289,160,-0.2241
ENSG00000184007,PTP4A2,814,2.21715,146,-0.7231,180,-0.4014,146,-0.7267,148,-0.7620,245,0.07896,182,-0.3826,160,-0.5837,142,-0.7717,250,0.11354
ENSG00000121774,KHDRBS1,87,-0.2959,133,0.36330,150,0.57026,111,0.07363,131,0.38496,86,-0.3244,59,-0.8906,60,-0.8692,147,0.53743,67,-0.7125
ENSG00000025800,KPNA6,123,-0.0202,104,-0.2772,196,0.73989,189,0.67311,102,-0.3495,119,-0.0713,139,0.17200,136,0.14000,81,-0.6629,79,-0.6978
ENSG00000084652,TXLNA,48,1.08746,28,0.19865,23,-0.1345,17,-0.5559,16,-0.7276,21,-0.2681,33,0.46352,19,-0.4381,41,0.79915,11,-1.2080
ENSG00000160050,CCDC28B,6,-1.6631,50,1.63449,11,-0.7538,21,0.19937,25,0.47192,13,-0.5860,16,-0.2542,9,-1.0245,20,0.06720,11,-0.7425
ENSG00000084623,EIF3I,53,-0.8518,119,0.41756,48,-0.9973,86,-0.1060,127,0.59782,131,0.57014,71,-0.4038,82,-0.1836,82,-0.1749,84,-0.1354
ENSG00000175130,MARCKSL1,578,1.85652,434,1.31869,110,-0.9019,55,-1.9454,99,-1.1370,247,0.35679,92,-1.1706,141,-0.5207,108,-0.9338,208,0.08132
ENSG00000160058,BSDC1,55,-0.1077,54,-0.1326,51,-0.2292,65,0.16864,68,0.26644,74,0.37113,75,0.37991,53,-0.1727,45,-0.4221,39,-0.6393
ENSG00000160062,ZBTB8A,48,1.43906,13,-0.6765,30,0.66389,15,-0.4760,18,-0.1921,14,-0.5004,2,-3.1162,12,-0.8012,42,1.22164,9,-1.2506
ENSG00000176261,ZBTB8OS,30,-0.3248,32,-0.2335,5,-2.8627,42,0.19930,40,0.11184,28,-0.4580,33,-0.2075,23,-0.7153,91,1.50768,46,0.32213
ENSG00000162521,RBBP4,127,0.25039,129,0.27607,108,-0.0181,113,0.05589,130,0.31649,80,-0.4758,65,-0.7948,125,0.21694,112,0.04886,78,-0.5140
ENSG00000162522,KIAA1522,1,-3.7634,28,0.55424,21,0.12783,9,-1.2359,26,0.47724,23,0.22691,31,0.72252,10,-0.9758,31,0.71465,11,-0.8261
ENSG00000134684,YARS,45,-0.9143,65,-0.3381,49,-0.7732,112,0.52303,104,0.45208,105,0.42086,69,-0.2388,69,-0.2408,103,0.38355,65,-0.3521
ENSG00000160097,FNDC5,3,-3.7771,28,-0.6111,32,-0.4193,76,0.98351,23,-0.9644,20,-1.1320,77,1.01669,65,0.73449,63,0.68603,46,0.17215
ENSG00000121905,HPCA,16,-3.5894,128,-0.5391,87,-1.1317,254,0.54460,320,1.08315,147,-0.3265,133,-0.4774,179,-0.0224,217,0.28715,194,0.10460
ENSG00000121900,TMEM54,21,-1.2724,62,0.35925,22,-1.2253,34,-0.5536,36,-0.5228,62,0.37879,37,-0.4370,60,0.32789,110,1.34708,59,0.30021
ENSG00000004455,AK2,36,0.51126,35,0.49438,17,-0.6773,21,-0.3328,19,-0.4866,50,1.08798,22,-0.2569,18,-0.5481,8,-1.6808,39,0.65076
ENSG00000142920,AZIN2,0,-5.7970,12,-0.9430,17,-0.4069,22,-0.0359,27,0.31505,57,1.54095,42,1.01614,17,-0.4847,17,-0.4796,11,-1.0543
ENSG00000160094,ZNF362,16,-0.7693,30,0.22827,26,-0.0216,35,0.47225,23,-0.2115,21,-0.3359,34,0.41106,27,0.03689,23,-0.1828,30,0.19041
ENSG00000134686,PHC2,73,0.56158,79,0.70425,30,-0.8227,32,-0.6971,42,-0.3235,79,0.69782,31,-0.7750,60,0.25966,40,-0.3877,54,0.08967
ENSG00000163866,SMIM12,13,-1.6134,34,-0.2208,19,-1.0596,37,-0.0820,57,0.71383,62,0.76264,47,0.31828,30,-0.4010,43,0.17743,26,-0.5922
ENSG00000116544,DLGAP3,6,-3.6212,66,-0.2019,80,0.09588,55,-0.4953,77,0.04463,26,-1.5831,56,-0.4482,137,0.97948,170,1.36390,77,0.03128
ENSG00000163867,ZMYM6,16,-0.1215,17,-0.0564,26,0.59686,20,0.15377,18,0.01288,17,-0.0908,32,0.97320,9,-0.9489,12,-0.5598,10,-0.9038
ENSG00000116560,SFPQ,416,1.19929,189,-0.1064,233,0.22582,303,0.65664,171,-0.2843,157,-0.3914,172,-0.2557,183,-0.1533,110,-0.9382,117,-0.8415
ENSG00000146463,ZMYM4,62,0.04505,46,-0.4392,77,0.39318,70,0.22622,61,0.00530,56,-0.1054,73,0.29633,42,-0.5602,79,0.42965,38,-0.7001
ENSG00000142687,KIAA0319L,64,-0.4850,75,-0.2338,105,0.29616,100,0.20979,77,-0.2101,87,-0.0152,162,1.01508,101,0.22534,66,-0.4362,47,-0.9527
ENSG00000020129,NCDN,80,-2.3560,236,-0.7494,162,-1.3106,245,-0.6894,978,1.97096,315,-0.3006,390,0.03186,285,-0.4581,305,-0.3521,225,-0.8191
ENSG00000126067,PSMB2,43,-0.8036,57,-0.3853,42,-0.8611,105,0.58091,109,0.73987,105,0.58604,65,-0.1902,57,-0.3886,47,-0.6926,66,-0.1744
ENSG00000142686,C1orf216,24,-1.8081,29,-1.5215,39,-1.0898,110,0.53747,138,1.06752,114,0.59091,58,-0.4825,99,0.37282,57,-0.4984,61,-0.3931
ENSG00000092847,AGO1,67,0.74347,25,-0.7821,48,0.20409,45,0.10434,30,-0.5481,45,0.10503,13,-1.7625,60,0.57042,63,0.64237,37,-0.2154
ENSG00000126070,AGO3,135,1.50634,49,-0.1875,65,0.27213,83,0.66517,38,-0.6444,31,-0.8620,56,0.04019,51,-0.1210,28,-1.0578,32,-0.8224
ENSG00000116863,ADPRHL2,12,-0.6055,23,0.36159,2,-3.0534,23,0.37496,29,0.87191,21,0.23949,14,-0.4007,8,-1.2572,25,0.46648,14,-0.3854
ENSG00000054116,TRAPPC3,13,-1.7849,47,0.19569,30,-0.5176,41,-0.0138,61,0.68409,55,0.43657,48,0.22422,62,0.62515,22,-0.9855,20,-1.0849
ENSG00000116871,MAP7D1,223,0.30711,131,-0.5298,141,-0.4165,138,-0.4505,244,0.51122,210,0.20636,180,-0.0332,151,-0.3123,189,0.04319,175,-0.0826
ENSG00000054118,THRAP3,246,0.61924,111,-0.6441,299,0.94785,244,0.60299,137,-0.3557,56,-1.6709,243,0.59498,98,-0.8316,138,-0.3080,140,-0.2907
ENSG00000181817,LSM10,9,-1.8550,36,0.15313,23,-0.5466,22,-0.5877,42,0.45862,35,0.12306,56,0.89376,24,-0.4779,32,-0.0506,37,0.19463
ENSG00000116898,MRPS15,10,-2.2012,45,0.03464,15,-1.6358,43,-0.0473,60,0.55041,69,0.72652,45,0.04173,49,0.16557,38,-0.2207,51,0.24079
ENSG00000163875,MEAF6,42,-1.2527,44,-1.1707,49,-1.0409,149,0.71307,131,0.56787,100,0.07689,140,0.60876,95,-0.0190,92,-0.0544,81,-0.2650
ENSG00000134697,GNL2,39,0.42414,27,-0.1689,35,0.22373,29,-0.0489,38,0.42649,37,0.32335,25,-0.2868,23,-0.4357,17,-0.8780,23,-0.4117
ENSG00000185090,MANEAL,6,-1.6849,11,-0.8792,7,-1.4565,16,-0.3423,24,0.33734,29,0.63852,51,1.58807,31,0.73804,11,-0.8196,6,-1.7760
ENSG00000197982,C1orf122,130,-0.0717,201,0.62749,73,-0.9578,43,-1.7675,114,-0.3049,171,0.36007,83,-0.7692,127,-0.1170,224,0.80781,221,0.78268
ENSG00000188786,MTF1,42,1.56498,16,-0.0006,30,0.94498,25,0.65297,6,-1.5304,9,-0.8216,7,-1.2839,19,0.26557,3,-2.5310,17,0.06576
ENSG00000183431,SF3A3,21,-1.0722,46,0.09590,51,0.25505,59,0.49150,55,0.43544,44,0.01521,41,-0.0849,45,0.04521,30,-0.5599,29,-0.5949
ENSG00000183520,UTP11,36,0.11438,41,0.32868,47,0.54347,49,0.62040,42,0.42551,19,-0.8402,20,-0.7472,31,-0.1223,23,-0.5734,16,-1.1125
ENSG00000116954,RRAGC,40,0.07613,44,0.23376,35,-0.1111,40,0.06777,31,-0.3446,46,0.30885,32,-0.2650,37,-0.0384,48,0.35814,34,-0.1728
ENSG00000174574,AKIRIN1,71,0.19314,71,0.19261,80,0.38841,58,-0.1078,56,-0.2012,55,-0.2164,44,-0.5575,88,0.54423,68,0.13731,43,-0.5731
ENSG00000168653,NDUFS5,207,-1.4646,572,0.08992,339,-0.7225,394,-0.4938,813,0.76194,661,0.32445,457,-0.2614,252,-1.1755,820,0.67908,612,0.19948
ENSG00000127603,MACF1,1200,2.04764,529,0.56819,559,0.65996,392,0.08151,146,-1.5279,184,-1.0846,299,-0.3451,339,-0.1481,195,-0.9989,107,-1.8901
ENSG00000090621,PABPC4,122,0.84477,95,0.42647,116,0.76576,41,-0.8909,58,-0.3810,32,-1.2335,48,-0.6299,70,-0.0630,71,-0.0223,87,0.28378
ENSG00000116983,HPCAL4,216,-0.3631,210,-0.4069,301,0.15525,230,-0.2711,385,0.63390,167,-0.7587,207,-0.4354,281,0.04837,326,0.28421,293,0.11406
ENSG00000084072,PPIE,21,-0.7107,30,-0.1385,15,-1.2173,30,-0.1593,51,0.82463,41,0.36890,33,-0.0076,24,-0.4503,41,0.34858,24,-0.4703
ENSG00000168389,MFSD2A,27,0.78701,27,0.75828,21,0.39882,2,-2.8616,8,-1.0763,24,0.60378,22,0.41436,15,-0.1681,12,-0.5398,16,-0.0665
ENSG00000131236,CAP1,166,0.23875,176,0.33195,137,-0.0671,110,-0.4052,153,0.12800,119,-0.2811,206,0.59053,144,0.01403,82,-0.8641,124,-0.2169
ENSG00000131238,PPT1,44,-1.5237,136,0.21297,58,-1.1015,73,-0.7591,173,0.68852,145,0.31022,115,-0.0578,122,0.03342,158,0.45677,114,-0.0692
ENSG00000117000,RLF,44,0.53283,31,-0.0055,53,0.86426,51,0.77530,34,0.12597,11,-1.5137,30,-0.0888,36,0.23140,11,-1.5007,10,-1.7577
ENSG00000084073,ZMPSTE24,20,-0.0027,28,0.48912,8,-1.3609,15,-0.4921,10,-1.1763,52,1.58068,34,0.84318,24,0.28770,6,-1.6781,16,-0.3804
ENSG00000084070,SMAP2,104,-0.4594,52,-1.5163,162,0.23047,200,0.57351,199,0.64473,91,-0.6697,119,-0.2640,169,0.29924,155,0.15622,93,-0.6428
ENSG00000117016,RIMS3,16,-3.6325,162,-0.2473,126,-0.6381,114,-0.7914,279,0.72158,140,-0.4756,199,0.08162,305,0.77553,211,0.17457,252,0.45801
ENSG00000066136,NFYC,18,-0.9842,26,-0.4817,12,-1.6575,66,1.02679,42,0.33496,36,0.03218,48,0.50497,63,0.95306,16,-1.2218,17,-1.0592
ENSG00000179862,CITED4,9,-0.8827,18,0.17719,9,-0.7953,10,-0.6919,33,1.40404,12,-0.4634,7,-1.1865,18,0.15873,4,-2.1397,23,0.59933
ENSG00000127124,HIVEP3,18,-0.4582,22,-0.1890,40,0.78542,44,0.96648,15,-0.7612,15,-0.7134,21,-0.2267,26,0.11200,34,0.51110,18,-0.4861
ENSG00000198815,FOXJ3,21,-1.0554,43,0.02869,28,-0.6101,36,-0.2618,40,-0.0973,74,0.91159,73,0.89269,50,0.27101,39,-0.1230,20,-1.1069
ENSG00000177181,RIMKLA,6,-3.0792,26,-0.9524,50,0.05351,70,0.58391,36,-0.4971,45,-0.1229,100,1.19459,77,0.74399,41,-0.2652,47,-0.0489
ENSG00000127125,PPCS,27,-0.1715,43,0.58792,18,-0.7965,23,-0.3794,42,0.62026,37,0.32871,21,-0.5612,17,-0.8731,24,-0.3477,35,0.27102
ENSG00000186409,CCDC30,59,0.37588,39,-0.2876,77,0.81785,78,0.83932,48,0.06334,29,-0.7243,43,-0.1090,18,-1.4540,31,-0.6175,41,-0.1816
ENSG00000065978,YBX1,125,0.38449,203,1.19900,99,0.00752,54,-0.9327,57,-0.9213,87,-0.1996,76,-0.3951,84,-0.2523,128,0.42115,114,0.23619
ENSG00000164008,C1orf50,13,-0.4169,15,-0.1443,16,-0.0552,7,-1.3710,17,0.08556,24,0.55861,16,-0.0167,19,0.20301,22,0.43058,17,0.00505
ENSG00000177868,SVBP,39,0.25393,39,0.22320,46,0.49436,16,-1.1549,43,0.43750,23,-0.5715,49,0.60865,10,-1.7327,43,0.38955,19,-0.9032
ENSG00000117394,SLC2A1,65,-0.4378,247,1.82145,87,0.02492,31,-1.5377,41,-1.2055,124,0.59069,79,-0.1358,80,-0.1147,85,-0.0120,63,-0.4659
ENSG00000117395,EBNA1BP2,24,-1.4738,38,-0.7931,66,0.04890,86,0.47664,97,0.76570,54,-0.2617,34,-0.9903,27,-1.2899,118,0.99813,63,-0.0180
ENSG00000066322,ELOVL1,150,3.34108,25,-0.0841,9,-1.6208,5,-2.4005,5,-2.4206,54,1.14851,5,-2.3645,14,-0.9865,0,-5.5979,20,-0.4111
ENSG00000159479,MED8,8,-1.3875,24,0.21003,25,0.32742,13,-0.7092,42,1.38469,14,-0.6164,12,-0.8407,17,-0.2811,10,-1.0715,20,-0.0584
ENSG00000198198,SZT2,32,0.84095,12,-0.6469,12,-0.7405,36,1.02235,14,-0.5659,13,-0.5272,42,1.29640,24,0.36137,2,-2.9960,9,-1.1212
ENSG00000142949,PTPRF,121,-0.1327,122,-0.1244,78,-0.8175,162,0.33717,172,0.48971,39,-1.8501,182,0.52169,217,0.81832,104,-0.3714,79,-0.7942
ENSG00000066135,KDM4A,20,0.00988,7,-1.5173,17,-0.1765,38,1.07472,33,0.94734,22,0.19598,15,-0.3947,14,-0.4576,4,-2.1969,12,-0.7306
ENSG00000126091,ST3GAL3,5,-3.0505,20,-1.1446,26,-0.7432,38,-0.1630,56,0.49166,36,-0.2749,56,0.43179,31,-0.4902,104,1.49949,40,-0.0825
ENSG00000117408,IPO13,111,1.21047,69,0.39911,21,-1.3816,21,-1.4318,59,0.17565,87,0.78244,47,-0.1905,52,-0.0370,26,-1.1072,36,-0.6038
ENSG00000117410,ATP6V0B,98,-1.4612,158,-0.7467,136,-0.9762,161,-0.7173,458,1.11629,305,0.28223,327,0.39226,278,0.13264,268,0.07124,167,-0.6588
ENSG00000117411,B4GALT2,47,-0.8568,70,-0.2622,63,-0.4166,36,-1.2542,85,0.05100,50,-0.7701,99,0.28233,171,1.20738,114,0.52404,88,0.09522
ENSG00000159214,CCDC24,2,-3.3863,15,-0.3685,13,-0.5735,23,0.27331,20,0.09062,32,0.79885,28,0.61184,20,0.04939,28,0.56241,11,-0.8288
ENSG00000178028,DMAP1,50,-0.4650,53,-0.3715,45,-0.6179,83,0.33904,98,0.69432,69,0.03373,87,0.40674,37,-0.9077,80,0.27912,40,-0.8081
ENSG00000117419,ERI3,45,-1.1620,121,0.35740,69,-0.5250,62,-0.6943,123,0.43904,164,0.86454,106,0.14983,82,-0.2535,74,-0.4133,93,-0.0546
ENSG00000187147,RNF220,142,0.04593,77,-0.8947,83,-0.7801,94,-0.6011,155,0.20902,168,0.31223,165,0.28377,157,0.20475,166,0.28957,157,0.19809
ENSG00000142937,RPS8,1164,0.32052,1310,0.51433,791,-0.2925,704,-0.4745,831,-0.2384,968,0.02475,566,-0.8097,513,-0.9587,1420,0.64788,1386,0.60696
ENSG00000070785,EIF2B3,14,-0.5820,13,-0.7153,23,0.21778,14,-0.5624,27,0.53274,30,0.61124,27,0.47262,5,-1.9284,23,0.17684,20,-0.0592
ENSG00000126088,UROD,13,-2.3748,67,0.11513,37,-0.7883,45,-0.4986,126,1.36757,91,0.60716,45,-0.5179,31,-1.0647,45,-0.4993,61,-0.0348
ENSG00000117450,PRDX1,170,-0.5887,495,1.14690,197,-0.3573,183,-0.4714,258,0.07037,350,0.55699,226,-0.1429,156,-0.7198,184,-0.4620,249,0.00638
ENSG00000117448,AKR1A1,23,-0.4009,32,0.09965,24,-0.3551,15,-1.0463,32,0.10448,46,0.67396,63,1.20308,19,-0.6743,13,-1.2797,33,0.11994
ENSG00000132780,NASP,332,2.38716,56,-0.6845,97,0.17128,70,-0.3354,57,-0.7305,72,-0.2988,60,-0.5728,76,-0.2135,34,-1.4548,50,-0.8531
ENSG00000159592,GPBP1L1,41,0.16753,46,0.34788,30,-0.3301,24,-0.6418,37,-0.0038,44,0.28018,64,0.89718,34,-0.1189,22,-0.8034,27,-0.4778
ENSG00000086015,MAST2,14,-0.8978,29,0.20573,18,-0.5156,61,1.49397,22,-0.2590,24,-0.0438,15,-0.8237,21,-0.2600,17,-0.5626,34,0.46820
ENSG00000117461,PIK3R3,23,-0.4807,38,0.34718,45,0.59401,65,1.22647,12,-1.5221,19,-0.7523,42,0.47819,40,0.39681,17,-0.9470,28,-0.1299
ENSG00000085998,POMGNT1,50,0.17722,31,-0.5681,34,-0.4105,41,-0.1402,64,0.67487,44,-0.0243,35,-0.3574,57,0.38231,25,-0.8829,45,0.01075
ENSG00000132128,LRRC41,29,-0.6622,47,0.08013,46,0.07157,44,-0.0181,51,0.25424,64,0.60527,48,0.14315,56,0.38115,27,-0.7826,24,-0.9623
ENSG00000173660,UQCRH,80,-2.2596,314,-0.2102,156,-1.2775,328,-0.1418,480,0.53331,398,0.16761,488,0.49623,204,-0.8714,538,0.65866,478,0.46314
ENSG00000117481,NSUN4,18,-0.0799,9,-1.0650,25,0.45690,23,0.29174,20,0.07312,24,0.41270,23,0.29074,26,0.52350,8,-1.2156,11,-0.7729
ENSG00000117480,FAAH,36,0.16190,28,-0.2297,17,-0.9485,25,-0.3927,51,0.82838,35,0.12849,31,-0.0591,32,-0.0485,34,0.05645,17,-0.9461
ENSG00000079277,MKNK1,26,-0.2649,25,-0.3089,18,-0.8744,39,0.36474,22,-0.6049,18,-0.8580,82,1.62817,41,0.42729,18,-0.8136,32,0.06022
ENSG00000123472,ATPAF1,54,-1.0467,110,0.05627,71,-0.6261,61,-0.8429,140,0.50588,152,0.58109,88,-0.2846,107,0.00891,124,0.24276,120,0.19793
ENSG00000159658,EFCAB14,112,0.88903,107,0.82073,66,0.02897,43,-0.6450,51,-0.4153,70,0.11812,38,-0.8188,84,0.42018,39,-0.7846,52,-0.3303
ENSG00000162368,CMPK1,43,-1.2595,93,-0.0715,58,-0.8013,68,-0.5449,118,0.35174,132,0.49008,102,0.07060,89,-0.1425,133,0.50218,116,0.28115
ENSG00000132122,SPATA6,60,2.46644,26,0.89692,22,0.59004,0,-6.9387,2,-2.7082,16,0.09553,2,-2.6444,31,1.16213,1,-4.0085,3,-2.2055
ENSG00000162373,BEND5,14,-1.7767,12,-1.9783,35,-0.4414,115,1.51620,42,-0.1711,26,-0.8754,98,1.23571,60,0.38936,38,-0.3293,30,-0.6678
ENSG00000162374,ELAVL4,77,-2.0582,97,-1.7178,246,-0.3182,743,1.53057,253,-0.3010,359,0.28008,436,0.59917,392,0.42336,238,-0.3710,218,-0.5010
ENSG00000185104,FAF1,40,0.06230,39,0.03833,37,-0.0776,46,0.28239,44,0.24130,48,0.35168,53,0.50944,19,-1.0790,24,-0.7401,29,-0.4132
ENSG00000123091,RNF11,144,-1.2959,265,-0.3620,173,-1.0115,270,-0.3355,426,0.43949,445,0.46004,411,0.33162,301,-0.1636,447,0.46749,369,0.15652
ENSG00000085832,EPS15,120,-0.4096,117,-0.4426,128,-0.3061,211,0.49032,131,-0.2882,286,1.00688,161,0.05516,123,-0.3610,167,0.11773,133,-0.2428
ENSG00000117859,OSBPL9,46,1.21613,31,0.53633,16,-0.4896,30,0.47032,17,-0.4129,30,0.50639,8,-1.5616,12,-0.8588,22,0.00580,13,-0.8382
ENSG00000078618,NRDC,182,0.58467,71,-0.8893,155,0.31555,198,0.72522,126,-0.0092,125,-0.0259,149,0.25484,84,-0.6381,113,-0.1856,66,-0.9961
ENSG00000169213,RAB3B,117,1.03572,9,-2.8466,100,0.76347,144,1.40056,11,-2.6479,122,1.11129,20,-1.7355,36,-0.8595,73,0.25370,42,-0.5884
ENSG00000117862,TXNDC12,14,-1.1513,43,0.55466,31,0.05824,21,-0.5626,41,0.56211,34,0.17640,15,-1.0885,21,-0.5541,51,0.82863,21,-0.5710
ENSG00000134717,BTF3L4,15,-1.5985,47,0.16022,20,-1.1354,46,0.10779,48,0.21642,77,0.96188,34,-0.3595,23,-0.9105,58,0.49976,52,0.33161
ENSG00000157077,ZFYVE9,34,-0.2919,26,-0.6667,69,0.85561,59,0.58954,44,0.14997,22,-0.9273,60,0.63243,26,-0.6694,33,-0.3228,29,-0.4997
ENSG00000134748,PRPF38A,75,0.67898,38,-0.3772,96,1.10331,30,-0.7461,28,-0.9081,23,-1.1367,42,-0.2592,37,-0.4440,86,0.91207,56,0.21592
ENSG00000134744,TUT4,236,1.89878,64,-0.3221,133,0.86124,121,0.70450,36,-1.2577,63,-0.3398,49,-0.7245,37,-1.1389,44,-0.9052,44,-0.8953
ENSG00000162377,COA7,18,-0.3261,20,-0.1533,20,-0.1070,28,0.38233,31,0.61438,13,-0.8380,27,0.31562,16,-0.4472,18,-0.2983,20,-0.1567
ENSG00000162378,ZYG11B,92,-0.8786,88,-0.9438,138,-0.2583,269,0.82584,162,-0.0030,157,-0.0554,166,0.04193,231,0.56850,203,0.36218,117,-0.5100
