Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000117616,RSRP1,98,0.82825,38,-0.6899,48,-0.3219,50,-0.2809,57,-0.0719,48,-0.3809,53,-0.1786,89,0.66103,65,0.15190
ENSG00000183726,TMEM50A,52,-0.2827,92,0.65382,34,-0.9155,48,-0.3816,27,-1.2442,55,-0.1998,67,0.12969,91,0.62700,96,0.72206
ENSG00000204178,MACO1,52,0.13318,34,-0.5479,28,-0.8119,24,-1.0837,66,0.52067,49,0.01668,59,0.33475,76,0.73927,45,-0.1209
ENSG00000117643,MAN1C1,13,-1.0817,14,-1.0773,23,-0.3056,14,-1.0258,4,-2.6912,18,-0.7165,46,0.84948,50,0.98400,75,1.73445
ENSG00000162430,SELENON,41,0.92358,22,-0.0551,26,0.19004,33,0.53681,20,-0.2171,16,-0.6306,8,-1.6679,27,0.26355,23,0.00425
ENSG00000117640,MTFR1L,60,0.12055,48,-0.2330,73,0.44111,39,-0.5670,61,0.14868,44,-0.4045,55,-0.0255,78,0.55439,54,-0.0359
ENSG00000117632,STMN1,544,-1.4623,795,-0.8872,1516,0.12406,1266,-0.1648,2015,0.59305,1497,0.11683,1828,0.43032,1354,-0.0571,1724,0.33402
ENSG00000158008,EXTL1,25,-0.6650,24,-0.7489,52,0.48276,35,-0.1539,53,0.52698,41,0.12088,32,-0.2635,54,0.56160,27,-0.5630
ENSG00000175087,PDIK1L,7,-0.7931,9,-0.4529,13,0.07687,8,-0.5969,15,0.35609,13,0.14792,19,0.71946,11,-0.1170,12,0.03683
ENSG00000142684,ZNF593,18,-0.3344,18,-0.3247,26,0.26050,17,-0.4646,36,0.76335,18,-0.3667,20,-0.2162,32,0.56668,22,-0.0674
ENSG00000142669,SH3BGRL3,134,-0.2564,150,-0.0758,161,0.03837,165,0.07422,181,0.22562,207,0.51452,110,-0.5605,142,-0.1634,116,-0.4768
ENSG00000158062,UBXN11,15,0.22345,17,0.42790,14,0.12355,17,0.44805,8,-0.7730,12,-0.1766,8,-0.7627,6,-1.0628,22,0.79254
ENSG00000117682,DHDDS,10,-1.1283,12,-0.8343,34,0.73481,14,-0.6945,41,1.04925,23,0.11686,21,-0.0167,22,0.00824,16,-0.4974
ENSG00000198830,HMGN2,297,1.02578,221,0.51735,118,-0.4932,129,-0.3440,167,0.05522,124,-0.4620,83,-1.0203,175,0.13679,172,0.10493
ENSG00000117713,ARID1A,64,0.42249,57,0.22227,55,0.17697,39,-0.3563,51,0.04820,44,-0.2052,45,-0.1649,55,0.15411,41,-0.3009
ENSG00000204160,ZDHHC18,11,-0.1641,5,-1.3376,23,0.91245,13,0.06483,19,0.62092,6,-1.3217,20,0.70420,12,-0.1573,14,0.15146
ENSG00000142751,GPN2,21,0.19493,13,-0.4815,19,0.02990,17,-0.1370,28,0.66449,17,-0.1710,18,-0.0426,21,0.20063,14,-0.3981
ENSG00000090273,NUDC,150,-0.5422,277,0.43692,290,0.51066,223,0.08164,180,-0.2570,188,-0.2084,167,-0.3780,224,0.09170,231,0.13756
ENSG00000253368,TRNP1,8,-2.6320,40,-0.3804,85,0.85804,49,-0.0425,61,0.31673,45,-0.2073,58,0.21482,56,0.17636,57,0.20305
ENSG00000090020,SLC9A1,11,-0.8558,12,-0.8077,47,1.45826,13,-0.6487,27,0.49039,17,-0.2730,22,0.14874,13,-0.6048,19,-0.0291
ENSG00000142784,WDTC1,46,0.88956,28,0.05634,28,0.05942,37,0.51702,15,-0.9129,21,-0.4356,21,-0.4140,28,0.08361,24,-0.1551
ENSG00000186501,TMEM222,26,-0.5891,43,0.20790,39,0.07162,56,0.64553,60,0.76374,24,-0.7778,43,0.21898,25,-0.6055,36,-0.0601
ENSG00000158195,WASF2,108,2.01847,46,0.45915,17,-1.0707,34,-0.0167,29,-0.2406,25,-0.5265,12,-1.5759,34,-0.0395,14,-1.3950
ENSG00000126705,AHDC1,22,-0.7776,16,-1.2515,33,-0.1326,35,-0.0522,49,0.47320,48,0.49989,25,-0.5520,62,0.87617,26,-0.5382
ENSG00000126709,IFI6,125,0.22850,86,-0.3615,107,-0.0282,76,-0.5547,101,-0.1191,117,0.12856,169,0.72357,116,0.10663,73,-0.6224
ENSG00000009780,FAM76A,28,0.39723,15,-0.5569,18,-0.2704,15,-0.5590,23,0.08941,21,-0.0197,21,0.00039,25,0.24470,28,0.39862
ENSG00000117758,STX12,93,-0.1609,91,-0.2040,84,-0.3334,97,-0.0975,110,0.09796,117,0.21928,117,0.19281,101,-0.0452,109,0.07705
ENSG00000117751,PPP1R8,24,-0.0167,25,0.03869,25,0.03454,12,-1.1243,35,0.58173,28,0.19378,14,-0.9066,35,0.57015,21,-0.2503
ENSG00000117748,RPA2,28,-0.5046,41,0.08158,45,0.21975,12,-1.7781,44,0.18697,30,-0.4202,39,0.02555,54,0.54672,64,0.83348
ENSG00000158161,EYA3,12,0.23634,8,-0.4007,9,-0.1916,6,-0.8076,5,-1.0795,16,0.85567,15,0.60736,5,-0.9443,10,-0.0407
ENSG00000126698,DNAJC8,219,-0.0821,259,0.19023,231,0.00581,211,-0.1420,280,0.31592,244,0.09992,245,0.10042,149,-0.6794,222,-0.0566
ENSG00000130770,ATP5IF1,158,-1.5196,501,0.26598,457,0.11579,355,-0.2851,436,0.04274,334,-0.4238,472,0.16876,489,0.22571,714,0.86190
ENSG00000204138,PHACTR4,63,1.66156,22,-0.1475,11,-1.1125,39,0.79397,18,-0.4274,18,-0.5044,11,-1.1424,31,0.42949,8,-1.6533
ENSG00000180098,TRNAU1AP,17,-0.2025,19,0.00433,22,0.26192,14,-0.5177,21,0.19124,18,-0.0629,24,0.35064,15,-0.3620,21,0.19344
ENSG00000197989,SNHG12,7,-0.2847,10,0.20347,11,0.36704,13,0.70949,14,0.77709,3,-1.4802,10,0.19449,2,-1.7158,12,0.50467
ENSG00000120656,TAF12,8,-0.6771,7,-0.8114,14,0.16323,11,-0.2766,12,-0.0804,12,-0.1542,11,-0.1721,27,1.20389,14,0.13472
ENSG00000198492,YTHDF2,51,-0.7498,41,-1.0703,36,-1.2697,54,-0.6549,163,1.15211,72,-0.2366,129,0.74073,85,0.05248,119,0.60792
ENSG00000116329,OPRD1,6,-0.6410,1,-2.6657,8,-0.2271,11,0.32992,14,0.72906,8,-0.2989,12,0.39577,9,-0.0848,15,0.78034
ENSG00000159023,EPB41,16,-0.6192,8,-1.5992,21,-0.1551,13,-0.8595,36,0.70493,33,0.67504,27,0.24364,32,0.49564,13,-0.8410
ENSG00000116350,SRSF4,91,0.75892,38,-0.6404,61,0.09910,41,-0.5176,75,0.43236,47,-0.3593,58,0.01588,72,0.36390,44,-0.4087
ENSG00000116353,MECR,14,-1.0084,27,-0.0705,38,0.49395,28,0.02230,23,-0.3242,18,-0.6944,29,0.07010,47,0.86194,35,0.39492
ENSG00000060656,PTPRU,13,-0.7080,10,-1.1591,12,-0.9232,20,-0.1404,52,1.49851,40,1.25883,12,-0.8489,9,-1.3018,6,-1.9732
ENSG00000162511,LAPTM5,63,1.87650,43,1.15600,31,0.57951,26,0.29487,6,-1.9491,8,-1.6213,4,-2.5571,14,-0.6590,13,-0.7484
ENSG00000162512,SDC3,135,1.16231,86,0.39320,49,-0.5046,45,-0.6329,54,-0.3337,65,-0.0534,58,-0.2437,65,-0.0490,51,-0.4319
ENSG00000134644,PUM1,139,-0.0053,79,-0.8817,89,-0.7010,109,-0.3949,161,0.23178,199,0.67594,130,-0.1136,188,0.48804,101,-0.5012
ENSG00000060688,SNRNP40,5,-0.9655,2,-1.9119,17,0.82418,10,0.07483,6,-0.7307,7,-0.6210,18,0.93317,15,0.65459,12,0.32074
ENSG00000121766,ZCCHC17,111,-0.0822,108,-0.1328,87,-0.4685,119,0.02394,107,-0.1486,123,0.07940,115,-0.0341,132,0.19279,149,0.38278
ENSG00000121769,FABP3,19,-2.1126,43,-0.9221,68,-0.2157,60,-0.4267,119,0.69415,89,0.23936,110,0.55578,79,0.02177,105,0.47624
ENSG00000162517,PEF1,41,-0.0800,36,-0.3094,48,0.13862,45,0.06241,21,-1.0815,38,-0.2399,58,0.45899,45,0.04666,65,0.66307
ENSG00000084636,COL16A1,58,1.08921,18,-0.7893,31,0.03754,45,0.64224,18,-0.8342,22,-0.5469,28,-0.1258,45,0.65232,16,-1.0074
ENSG00000121753,ADGRB2,103,-0.6045,116,-0.4267,112,-0.4768,123,-0.3357,159,0.07455,216,0.67011,156,0.04154,152,0.00403,164,0.13120
ENSG00000184007,PTP4A2,592,1.65854,228,0.00033,161,-0.5486,248,0.13850,203,-0.1811,212,-0.1270,181,-0.3623,129,-0.8796,111,-1.1186
ENSG00000121774,KHDRBS1,118,0.00833,113,-0.0596,87,-0.4702,76,-0.6805,124,0.09292,97,-0.3311,114,-0.0424,164,0.54428,183,0.72884
ENSG00000121775,TMEM39B,7,-0.4955,8,-0.2653,19,1.13972,9,0.04984,8,-0.2455,5,-0.9444,9,-0.0576,13,0.59959,9,0.02045
ENSG00000025800,KPNA6,57,-0.0991,44,-0.5094,39,-0.6849,41,-0.6152,103,0.86506,70,0.27088,58,-0.0688,75,0.34403,50,-0.3168
ENSG00000084652,TXLNA,26,0.35732,8,-1.4598,25,0.31360,16,-0.3806,14,-0.5709,22,0.14181,23,0.14326,35,0.85778,15,-0.4773
ENSG00000160050,CCDC28B,9,-0.4762,24,1.04521,7,-0.8067,14,0.10911,3,-2.1096,8,-0.8372,12,-0.1393,21,0.82074,22,0.87442
ENSG00000084623,EIF3I,62,-0.6374,95,0.01545,103,0.15060,47,-1.0519,87,-0.1163,76,-0.3698,129,0.52359,117,0.36135,145,0.71212
ENSG00000116478,HDAC1,30,1.77615,15,0.53191,5,-1.1917,16,0.62330,3,-1.7322,5,-1.0875,3,-1.6230,18,0.83852,6,-0.9271
ENSG00000175130,MARCKSL1,364,2.08495,164,0.60811,81,-0.5224,109,-0.0659,93,-0.3129,93,-0.3464,43,-1.4747,33,-1.8887,60,-0.9881
ENSG00000160058,BSDC1,49,0.26701,20,-1.1403,43,0.03878,56,0.47898,26,-0.7111,33,-0.3935,50,0.27261,63,0.66507,44,0.09315
ENSG00000160062,ZBTB8A,30,1.42045,7,-0.8681,11,-0.2346,6,-1.1933,8,-0.7068,10,-0.3824,8,-0.7669,24,1.01999,14,0.16725
ENSG00000176261,ZBTB8OS,17,-1.3705,38,-0.1788,60,0.55290,46,0.11474,40,-0.1201,52,0.34803,32,-0.4665,40,-0.1114,52,0.29599
ENSG00000162521,RBBP4,110,0.36003,78,-0.1960,72,-0.3196,53,-0.7856,66,-0.4438,83,-0.1039,95,0.12728,128,0.61381,111,0.38467
ENSG00000162522,KIAA1522,12,-0.3632,19,0.32677,23,0.66591,16,0.02760,3,-2.1233,14,-0.1369,13,-0.1901,20,0.45962,18,0.22840
ENSG00000134684,YARS,43,-1.1084,49,-0.9322,97,0.15062,66,-0.4665,125,0.56321,76,-0.2638,153,0.90269,84,-0.0904,117,0.45154
ENSG00000116497,S100PBP,27,1.22544,12,-0.1634,9,-0.5414,8,-0.6359,6,-1.0834,17,0.48707,6,-1.1431,20,0.68287,7,-0.8704
ENSG00000160097,FNDC5,10,-1.3107,8,-1.6872,56,1.35167,20,-0.3478,40,0.75651,19,-0.4678,22,-0.1774,23,-0.1507,33,0.44005
ENSG00000121905,HPCA,36,-2.0353,115,-0.2630,160,0.25888,103,-0.4367,134,-0.0270,119,-0.2458,96,-0.5466,253,1.03598,228,0.85098
ENSG00000121900,TMEM54,39,0.28299,45,0.53106,60,1.01752,44,0.47677,20,-0.7761,13,-1.4340,29,-0.1552,15,-1.2007,46,0.58158
ENSG00000116514,RNF19B,12,-0.3545,5,-1.6544,20,0.43933,5,-1.6136,21,0.54329,10,-0.6252,19,0.40833,28,1.04530,19,0.37702
ENSG00000004455,AK2,45,0.97094,23,-0.0769,31,0.38375,17,-0.5316,11,-1.1915,21,-0.2736,26,0.09432,23,-0.0772,27,0.13563
ENSG00000142920,AZIN2,18,-0.0217,9,-1.1511,37,1.15044,19,0.01086,24,0.43604,11,-0.8602,25,0.47648,9,-1.0725,22,0.28689
ENSG00000160094,ZNF362,23,0.58248,18,0.22605,14,-0.1401,7,-1.1574,22,0.49977,14,-0.2483,20,0.36762,15,-0.0572,11,-0.5227
ENSG00000134686,PHC2,54,0.29599,25,-0.8813,55,0.34216,45,0.01061,36,-0.3252,60,0.54334,30,-0.6283,52,0.24464,30,-0.6283
ENSG00000163866,SMIM12,26,-0.9501,39,-0.3199,77,0.76604,22,-1.1781,38,-0.3602,51,0.11227,77,0.78137,58,0.29133,41,-0.2454
ENSG00000116544,DLGAP3,26,-0.2077,43,0.61302,21,-0.5246,43,0.63369,16,-0.9574,27,-0.1744,27,-0.1355,40,0.48874,25,-0.2395
ENSG00000163867,ZMYM6,33,0.72011,9,-1.2609,10,-1.1318,13,-0.7532,17,-0.3315,22,0.08330,21,-0.0324,44,1.20696,21,-0.0289
ENSG00000116560,SFPQ,347,0.89814,138,-0.5978,103,-1.0434,179,-0.1898,240,0.27718,199,-0.0229,218,0.12371,221,0.14458,175,-0.2282
ENSG00000146463,ZMYM4,81,0.32048,99,0.65202,61,-0.1371,45,-0.5884,67,0.02306,76,0.25922,61,-0.1313,45,-0.5917,51,-0.4250
ENSG00000142687,KIAA0319L,55,0.11125,40,-0.3851,52,0.04050,44,-0.2318,50,-0.0419,50,-0.0346,55,0.12054,65,0.40261,49,-0.0654
ENSG00000020129,NCDN,119,-1.9167,302,-0.5147,372,-0.1877,294,-0.5540,330,-0.3748,419,-0.0011,559,0.46960,525,0.36772,849,1.19226
ENSG00000126067,PSMB2,41,-0.9648,63,-0.2806,98,0.41824,50,-0.6431,40,-1.0035,75,-0.0140,108,0.57862,114,0.66890,93,0.33901
ENSG00000142686,C1orf216,25,-1.5633,44,-0.7371,101,0.56724,59,-0.2865,72,0.01642,69,-0.0625,86,0.31543,97,0.51420,88,0.34687
ENSG00000134698,AGO4,18,0.26401,13,-0.2646,21,0.55365,5,-1.5381,12,-0.3184,15,0.00265,10,-0.5753,27,0.97657,13,-0.1744
ENSG00000092847,AGO1,46,0.41525,23,-0.6575,39,0.15646,44,0.33386,35,-0.0426,25,-0.5970,30,-0.2492,49,0.52437,39,0.14815
ENSG00000126070,AGO3,77,1.53510,14,-1.2188,16,-1.0225,27,-0.2263,32,0.02396,28,-0.1972,31,-0.0012,40,0.37482,21,-0.6556
ENSG00000116863,ADPRHL2,11,-0.2521,15,0.29066,18,0.56149,11,-0.2333,5,-1.2845,7,-0.9402,16,0.34069,16,0.33116,21,0.80859
ENSG00000054116,TRAPPC3,21,-0.9516,43,0.11448,51,0.40117,18,-1.2030,36,-0.1558,35,-0.2337,55,0.51904,39,-0.0374,65,0.81206
ENSG00000116871,MAP7D1,124,-0.2214,135,-0.0866,147,0.05454,122,-0.2434,116,-0.3275,112,-0.4241,160,0.18848,196,0.51553,201,0.56486
ENSG00000054118,THRAP3,166,0.47955,73,-0.8182,79,-0.6997,76,-0.7719,125,0.01585,138,0.19565,156,0.37664,158,0.39227,130,0.07128
ENSG00000196182,STK40,23,0.81956,11,-0.3788,21,0.68106,16,0.21526,8,-0.9054,12,-0.2036,18,0.41634,7,-1.0951,11,-0.3747
ENSG00000181817,LSM10,25,-0.3284,35,0.21357,33,0.10124,36,0.23151,18,-0.8282,21,-0.6817,38,0.34407,26,-0.2603,56,0.98674
ENSG00000116885,OSCP1,6,-1.1447,12,-0.1782,14,0.00344,8,-0.9061,16,0.20720,8,-0.8938,30,1.28460,8,-0.8296,29,1.19155
ENSG00000116898,MRPS15,35,-0.6036,52,0.01928,46,-0.1873,52,0.01151,54,0.09170,47,-0.1744,65,0.38250,47,-0.1247,69,0.48775
ENSG00000163873,GRIK3,13,-0.9290,9,-1.4431,13,-0.9513,21,-0.2364,76,2.03212,36,0.77835,14,-0.8167,18,-0.4558,4,-2.5803
ENSG00000163875,MEAF6,59,-0.8248,72,-0.5064,127,0.40072,61,-0.7569,149,0.65859,99,-0.0099,93,-0.1038,121,0.31945,115,0.22900
ENSG00000163877,SNIP1,12,-0.4239,16,0.01766,8,-0.9944,14,-0.1083,6,-1.2840,26,1.03020,18,0.24671,11,-0.4809,16,0.06741
ENSG00000134697,GNL2,22,-0.0428,16,-0.5722,12,-1.0081,14,-0.7250,20,-0.1584,29,0.45356,22,-0.0463,42,1.01856,21,-0.1450
ENSG00000116922,C1orf109,7,-1.0553,12,-0.2125,17,0.24601,4,-1.8967,11,-0.3608,14,-0.0627,23,0.77355,12,-0.3005,29,1.18085
ENSG00000185090,MANEAL,11,-0.8887,13,-0.6800,9,-1.2281,26,0.44778,8,-1.3745,16,-0.3414,34,0.88622,32,0.76746,33,0.84448
ENSG00000196449,YRDC,1,-3.0586,12,0.41193,14,0.70012,4,-1.1735,6,-0.5119,7,-0.4579,14,0.66926,12,0.45255,13,0.66488
ENSG00000197982,C1orf122,209,0.34726,256,0.68642,151,-0.1775,229,0.49855,117,-0.5774,131,-0.4403,118,-0.5590,160,-0.0833,184,0.14491
ENSG00000188786,MTF1,15,0.43903,9,-0.3245,8,-0.5111,10,-0.1268,2,-2.2610,14,0.37461,15,0.49348,16,0.57026,9,-0.3814
ENSG00000183431,SF3A3,50,0.44325,27,-0.5306,39,0.06283,13,-1.5899,41,0.14330,33,-0.2216,42,0.15762,41,0.13806,58,0.69753
ENSG00000183520,UTP11,43,0.24769,40,0.12110,27,-0.4721,25,-0.6171,26,-0.5608,24,-0.7204,48,0.44586,40,0.12163,71,1.10463
ENSG00000116954,RRAGC,35,-0.2782,30,-0.5105,32,-0.4009,18,-1.2967,48,0.22097,31,-0.5304,66,0.75813,75,0.98234,51,0.32830
ENSG00000174574,AKIRIN1,69,-0.0711,53,-0.4718,56,-0.4116,65,-0.1727,75,0.07223,63,-0.2485,103,0.57561,94,0.42759,81,0.19496
ENSG00000168653,NDUFS5,338,-1.1403,705,-0.0012,830,0.26230,881,0.36060,712,0.01352,644,-0.1632,682,-0.0541,694,-0.0261,927,0.44312
ENSG00000127603,MACF1,612,1.35967,167,-0.7820,198,-0.5237,243,-0.1985,255,-0.1231,274,-0.0128,238,-0.2309,388,0.56025,107,-1.4532
ENSG00000090621,PABPC4,122,1.04916,56,-0.2261,64,-0.0174,56,-0.2407,51,-0.3745,82,0.43630,31,-1.1158,53,-0.3295,52,-0.3592
ENSG00000116983,HPCAL4,254,-0.1189,278,0.02422,164,-0.7981,245,-0.1780,307,0.18476,335,0.37450,229,-0.2873,296,0.12370,295,0.12142
ENSG00000084072,PPIE,31,-0.0988,29,-0.2115,40,0.33701,27,-0.2739,41,0.37901,28,-0.3000,42,0.41196,30,-0.1280,31,-0.0805
ENSG00000168389,MFSD2A,27,1.39594,6,-1.0035,7,-0.6453,16,0.50842,18,0.70901,9,-0.3570,7,-0.6533,12,0.05042,3,-1.7380
ENSG00000131236,CAP1,129,-0.0542,136,0.03355,60,-1.2273,104,-0.3930,108,-0.3375,110,-0.3381,198,0.65043,213,0.76872,166,0.35319
ENSG00000131238,PPT1,81,-0.5201,133,0.26222,98,-0.2244,80,-0.5489,112,-0.0176,82,-0.5602,144,0.39486,135,0.28678,184,0.80285
ENSG00000117000,RLF,39,0.59736,12,-1.2160,11,-1.3314,10,-1.5461,56,1.23259,31,0.25647,31,0.24282,22,-0.3499,26,-0.0305
ENSG00000259943,AL050341.2,11,-0.1135,19,0.77848,6,-0.9183,10,-0.2469,9,-0.3412,6,-0.9605,18,0.72634,9,-0.3692,21,0.94956
ENSG00000084073,ZMPSTE24,40,0.28075,36,0.14708,29,-0.2282,32,-0.0611,23,-0.5996,31,-0.1416,41,0.32634,31,-0.1293,40,0.31000
ENSG00000049089,COL9A2,50,2.82147,12,0.10591,7,-0.7198,11,-0.0423,8,-0.4455,6,-0.8804,3,-1.7934,4,-1.3779,2,-2.0776
ENSG00000084070,SMAP2,66,-1.1071,100,-0.4818,129,-0.0749,76,-0.8981,168,0.35019,157,0.27586,195,0.59976,150,0.17154,154,0.20897
ENSG00000117016,RIMS3,51,-1.8878,138,-0.3901,316,0.96756,158,-0.1782,99,-0.8951,192,0.14776,221,0.36287,205,0.23684,196,0.16408
ENSG00000066136,NFYC,21,-0.4907,17,-0.8472,29,-0.0236,30,0.02164,32,0.11092,29,-0.0498,39,0.44430,40,0.49705,29,0.00180
ENSG00000179862,CITED4,5,-0.7012,11,0.43829,14,0.80039,6,-0.5847,2,-1.9940,5,-0.6921,8,-0.0773,9,0.18166,18,1.22114
ENSG00000171793,CTPS1,11,-0.0866,5,-1.0736,10,-0.2729,2,-2.1528,10,-0.2106,11,-0.0883,18,0.71120,23,1.12891,14,0.28400
ENSG00000010803,SCMH1,4,-1.1588,14,0.52327,9,-0.1343,9,-0.2092,5,-0.8906,10,0.07776,6,-0.6190,23,1.38679,7,-0.4059
ENSG00000127124,HIVEP3,14,-0.6367,13,-0.7728,19,-0.2027,24,0.15407,46,1.27244,24,0.21412,18,-0.2892,19,-0.2128,14,-0.6314
ENSG00000198815,FOXJ3,30,-0.7537,24,-1.0624,46,-0.0817,37,-0.4452,47,-0.0725,52,0.11151,67,0.52265,77,0.74299,56,0.21911
ENSG00000177181,RIMKLA,6,-2.7836,39,-0.0164,61,0.72641,53,0.49652,41,0.09060,33,-0.3057,77,1.12494,28,-0.5194,21,-0.9802
ENSG00000127125,PPCS,39,-0.6853,70,0.25745,52,-0.2250,46,-0.4247,38,-0.7152,65,0.15218,79,0.43617,53,-0.1933,93,0.72116
ENSG00000186409,CCDC30,83,0.91925,47,-0.0282,20,-1.3339,45,-0.1066,44,-0.1232,59,0.39878,46,-0.0512,39,-0.3194,35,-0.4905
ENSG00000171960,PPIH,9,-0.6300,9,-0.6132,13,-0.1716,5,-1.5593,13,-0.1340,21,0.73486,7,-1.0644,30,1.21961,14,-0.0421
ENSG00000065978,YBX1,144,0.73970,190,1.22446,89,-0.0592,77,-0.2877,58,-0.7254,48,-1.0862,31,-1.6340,152,0.83190,82,-0.1750
ENSG00000164008,C1orf50,17,0.00880,18,0.10007,10,-0.8030,18,0.07718,11,-0.6601,21,0.33294,14,-0.3183,11,-0.6278,30,0.92455
ENSG00000177868,SVBP,35,-0.2573,51,0.32808,51,0.32497,28,-0.5923,41,-0.0144,38,-0.1648,27,-0.6747,38,-0.1609,69,0.82866
ENSG00000117394,SLC2A1,54,0.67246,41,0.22032,68,1.07061,32,-0.1903,12,-1.5903,26,-0.5767,25,-0.5744,48,0.47453,27,-0.4612
ENSG00000117395,EBNA1BP2,39,-1.0813,76,-0.0475,76,-0.0527,76,-0.0607,43,-0.9499,56,-0.5889,138,0.92773,65,-0.3062,163,1.22486
ENSG00000066322,ELOVL1,50,2.93867,11,0.09489,8,-0.3943,8,-0.3953,0,-3.9346,4,-1.6273,7,-0.5576,4,-1.2617,8,-0.3242
ENSG00000159479,MED8,17,-0.2065,11,-0.8757,38,1.12018,11,-0.8883,20,0.05109,12,-0.7866,22,0.22192,18,-0.1307,32,0.85386
ENSG00000198198,SZT2,19,0.60758,6,-1.0213,10,-0.3833,7,-0.9224,9,-0.5155,22,1.04591,10,-0.3346,14,0.13817,8,-0.6308
ENSG00000178922,HYI,20,0.69972,21,0.75482,7,-0.9180,14,0.08521,14,0.12082,5,-1.4751,8,-0.7335,29,1.33772,7,-0.9038
ENSG00000142949,PTPRF,58,-0.1445,83,0.44427,74,0.25865,36,-0.8765,29,-1.1899,45,-0.6043,86,0.49194,75,0.27417,103,0.79560
ENSG00000066135,KDM4A,13,-0.4455,15,-0.2674,12,-0.6077,5,-1.8590,21,0.22140,20,0.22807,20,0.19501,35,1.06834,18,-0.0098
ENSG00000126091,ST3GAL3,24,-0.3407,14,-1.1233,41,0.51838,26,-0.2344,41,0.50467,33,0.16300,27,-0.1816,27,-0.1618,34,0.19417
ENSG00000117408,IPO13,92,1.07386,53,0.13495,34,-0.5561,34,-0.5624,52,0.11869,43,-0.2169,41,-0.2630,49,0.01984,44,-0.1538
ENSG00000132768,DPH2,8,-0.5973,7,-0.7473,4,-1.3756,14,0.28743,3,-1.9900,11,-0.0262,20,0.96418,16,0.58922,19,0.81313
ENSG00000117410,ATP6V0B,133,-1.1542,164,-0.8311,313,0.17950,204,-0.4979,240,-0.2458,254,-0.1738,462,0.82812,319,0.20873,458,0.81297
ENSG00000117411,B4GALT2,65,0.37024,49,-0.0928,67,0.41365,60,0.22560,48,-0.1185,45,-0.2572,32,-0.7291,70,0.48650,38,-0.5010
ENSG00000159214,CCDC24,7,-1.0534,17,0.13049,26,0.89196,20,0.45089,8,-0.9848,12,-0.4065,18,0.26364,11,-0.5539,21,0.52771
ENSG00000178028,DMAP1,40,-0.1171,26,-0.7993,43,0.00799,37,-0.2399,33,-0.3971,37,-0.2469,55,0.40031,81,1.05993,40,-0.1196
ENSG00000117419,ERI3,124,0.20129,119,0.13379,129,0.27218,92,-0.2687,100,-0.1376,101,-0.1337,135,0.34719,84,-0.4109,106,-0.0481
ENSG00000187147,RNF220,82,-0.3917,67,-0.6929,155,0.63799,119,0.19827,117,0.16688,116,0.17320,92,-0.2180,95,-0.1574,93,-0.1940
ENSG00000142937,RPS8,1261,0.18490,1834,0.80982,999,-0.1889,1227,0.13955,1299,0.23225,1090,-0.0571,565,-1.0708,705,-0.7321,1179,0.07608
ENSG00000070785,EIF2B3,11,-1.0425,12,-1.0283,22,-0.0208,19,-0.2674,30,0.45212,16,-0.5734,40,0.91456,29,0.36402,32,0.54947
ENSG00000126107,HECTD3,6,-0.6090,5,-0.8893,13,0.48618,9,-0.0660,5,-0.8658,11,0.26625,16,0.81360,10,0.04654,9,-0.1692
ENSG00000126088,UROD,57,-0.4268,67,-0.1985,109,0.59367,48,-0.7160,83,0.14354,64,-0.2920,75,-0.0056,77,0.02879,112,0.64566
ENSG00000132763,MMACHC,17,0.91301,12,0.32510,2,-2.2995,3,-1.6390,6,-0.7788,17,1.10242,16,0.83535,3,-1.6250,3,-1.4944
ENSG00000117450,PRDX1,242,-0.0833,438,0.89757,210,-0.3066,195,-0.4269,243,-0.0776,247,-0.0536,231,-0.1552,217,-0.2552,279,0.14695
ENSG00000117448,AKR1A1,36,-0.1637,39,-0.0292,46,0.22888,31,-0.4085,44,0.17055,30,-0.4681,43,0.10963,44,0.15312,55,0.52544
ENSG00000132780,NASP,186,2.07788,37,-0.7152,57,-0.0271,28,-1.1083,27,-1.1831,45,-0.4261,38,-0.6401,68,0.24529,48,-0.2860
ENSG00000159592,GPBP1L1,42,0.49616,32,0.06772,24,-0.3893,24,-0.4283,16,-1.0047,33,0.11467,31,-0.0027,46,0.63013,29,-0.1040
ENSG00000159596,TMEM69,8,-0.7039,10,-0.4609,12,-0.1361,15,0.24834,13,-0.0311,12,-0.1868,26,1.09479,10,-0.4379,14,0.11307
ENSG00000086015,MAST2,15,-0.5259,15,-0.5344,26,0.28529,40,1.02625,24,0.14361,11,-1.1223,26,0.31014,23,0.06943,25,0.23277
ENSG00000117461,PIK3R3,17,-0.9398,29,-0.1734,27,-0.2861,22,-0.5798,51,0.76906,34,0.13532,30,-0.0873,58,0.98670,17,-0.9867
ENSG00000085998,POMGNT1,42,-0.1590,36,-0.4314,59,0.37049,44,-0.0973,41,-0.2020,48,0.02222,59,0.36115,50,0.09445,43,-0.1298
