Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000184007,PTP4A2,1126,2.06719,486,0.16055,439,-0.0041,145,-1.8223,151,-1.7543,394,-0.1749,235,-0.9742
ENSG00000121774,KHDRBS1,168,0.34626,133,-0.0776,148,0.10024,116,-0.3265,161,0.26640,102,-0.4849,120,-0.2363
ENSG00000025800,KPNA6,92,-0.0916,100,0.03878,179,1.02278,107,0.17569,92,-0.0944,71,-0.4972,39,-1.3983
ENSG00000084652,TXLNA,32,0.43291,36,0.60404,16,-0.6671,17,-0.6916,27,0.16716,23,-0.1579,23,-0.0988
ENSG00000160050,CCDC28B,14,-0.3742,13,-0.5039,6,-1.5207,15,-0.2547,22,0.41821,21,0.26096,34,1.05176
ENSG00000084623,EIF3I,73,-0.3836,35,-1.4537,68,-0.4522,129,0.66941,115,0.44219,90,-0.0065,79,-0.2131
ENSG00000116478,HDAC1,29,1.76434,19,0.65670,13,0.08718,2,-2.8580,5,-1.5511,6,-1.1592,16,0.38607
ENSG00000175130,MARCKSL1,1125,3.00180,230,-0.6012,260,-0.4102,56,-2.8474,61,-2.7302,197,-0.8373,199,-0.8195
ENSG00000160058,BSDC1,57,0.13724,62,0.24573,100,1.05298,36,-0.6813,44,-0.3125,39,-0.4968,56,0.08087
ENSG00000160062,ZBTB8A,14,-0.0685,22,0.67034,37,1.52979,3,-2.2745,17,0.23246,8,-0.9794,12,-0.2613
ENSG00000176261,ZBTB8OS,30,-0.4757,31,-0.3723,13,-1.7053,39,-0.0229,46,0.27215,72,1.00638,49,0.34647
ENSG00000162521,RBBP4,116,0.06240,134,0.29707,139,0.35140,110,-0.0238,121,0.14558,75,-0.6271,75,-0.6159
ENSG00000134684,YARS,53,-1.2659,30,-2.0031,66,-0.8539,215,1.27784,159,0.64049,105,-0.1289,80,-0.5426
ENSG00000116497,S100PBP,34,1.50187,14,-0.2043,10,-0.7157,16,-0.0314,7,-1.4313,14,-0.1820,10,-0.7106
ENSG00000160097,FNDC5,4,-2.6908,7,-1.8523,7,-1.8211,47,1.27021,41,0.95161,33,0.44620,17,-0.5883
ENSG00000121905,HPCA,16,-3.2353,28,-2.3232,95,-0.4953,157,0.33570,327,1.98981,67,-1.0408,118,-0.1669
ENSG00000121900,TMEM54,31,0.03487,14,-1.2370,16,-1.0297,30,-0.0204,32,0.05846,50,0.80088,41,0.46522
ENSG00000116514,RNF19B,9,-0.7259,11,-0.2738,16,0.28297,18,0.50226,19,0.58412,5,-1.3666,12,-0.1677
ENSG00000004455,AK2,73,1.14173,53,0.42243,20,-1.0790,32,-0.4294,24,-0.8854,34,-0.2658,43,0.07155
ENSG00000142920,AZIN2,30,0.40160,16,-0.6298,16,-0.6531,24,0.01950,29,0.36643,33,0.51059,8,-1.5653
ENSG00000160094,ZNF362,24,0.50784,17,-0.1378,10,-0.8464,7,-1.4854,29,0.87487,19,0.05926,16,-0.2079
ENSG00000134686,PHC2,74,0.63333,49,-0.1298,70,0.44107,47,-0.2258,42,-0.4084,38,-0.5113,48,-0.1614
ENSG00000163866,SMIM12,30,-0.8244,25,-1.0207,36,-0.4889,90,1.21129,64,0.50950,35,-0.5346,25,-1.0581
ENSG00000116544,DLGAP3,6,-2.5511,14,-1.1868,34,0.21961,18,-0.8951,67,1.65400,15,-1.1016,57,1.07746
ENSG00000163867,ZMYM6,18,-0.3437,48,1.31914,20,-0.1460,26,0.34120,15,-0.5950,16,-0.4446,15,-0.5819
ENSG00000116560,SFPQ,315,0.35814,556,1.29451,304,0.25744,217,-0.3136,178,-0.6531,168,-0.6744,145,-0.9005
ENSG00000146463,ZMYM4,64,0.03290,67,0.11005,90,0.59557,62,-0.0060,46,-0.5440,73,0.24659,52,-0.2896
ENSG00000142687,KIAA0319L,43,-0.5042,77,0.45442,47,-0.3131,57,-0.0147,81,0.63360,47,-0.3402,45,-0.4050
ENSG00000020129,NCDN,63,-3.0736,198,-1.2322,386,-0.2049,638,0.71208,997,1.73321,97,-2.2896,313,-0.5309
ENSG00000126067,PSMB2,82,0.09982,32,-1.3538,78,0.00423,104,0.54920,102,0.50659,27,-1.6348,64,-0.3090
ENSG00000142686,C1orf216,20,-2.3388,30,-1.5848,93,0.12413,150,1.09343,154,1.15163,39,-1.2179,50,-0.8351
ENSG00000134698,AGO4,19,0.18466,41,1.49275,26,0.64748,7,-1.3780,9,-1.0000,8,-1.1507,25,0.61894
ENSG00000092847,AGO1,42,-0.0548,65,0.65066,53,0.30428,40,-0.1683,35,-0.3957,33,-0.4346,52,0.28473
ENSG00000126070,AGO3,96,0.72782,170,1.65071,102,0.73819,34,-1.0831,29,-1.3629,33,-1.0517,31,-1.1658
ENSG00000116863,ADPRHL2,26,0.61182,1,-3.6599,22,0.29169,19,0.00245,20,0.13821,4,-2.1201,29,0.71398
ENSG00000054116,TRAPPC3,23,-0.9888,19,-1.1747,35,-0.2647,62,0.74711,61,0.73363,33,-0.3500,36,-0.2187
ENSG00000116871,MAP7D1,251,0.48047,114,-0.8216,159,-0.3141,181,-0.1251,243,0.42129,175,-0.1606,140,-0.5072
ENSG00000054118,THRAP3,198,0.45656,175,0.20077,223,0.59945,143,-0.1349,113,-0.5500,141,-0.1473,100,-0.6821
ENSG00000196182,STK40,10,-0.6758,25,0.83550,8,-0.9273,16,0.07202,17,0.25755,13,-0.2092,18,0.26976
ENSG00000181817,LSM10,24,-0.6317,5,-2.7769,27,-0.4146,40,0.25921,50,0.69419,46,0.46424,41,0.25344
ENSG00000116885,OSCP1,7,-1.1774,3,-2.3027,13,-0.2702,30,1.33590,21,0.63380,14,-0.1137,5,-1.6341
ENSG00000116898,MRPS15,26,-1.1171,44,-0.1882,23,-1.1853,78,0.84564,61,0.36056,55,0.15234,49,-0.0270
ENSG00000163873,GRIK3,7,-1.7014,30,0.51610,77,2.27837,26,0.34934,5,-2.1600,23,0.11040,8,-1.4289
ENSG00000163875,MEAF6,54,-1.0244,68,-0.5774,99,-0.0037,139,0.64099,126,0.44496,128,0.42531,56,-0.8718
ENSG00000163877,SNIP1,9,-0.7854,16,0.09679,37,1.55178,14,-0.1633,18,0.30751,2,-2.5406,12,-0.2791
ENSG00000134697,GNL2,37,0.45866,34,0.23669,16,-0.8933,40,0.61990,26,-0.1834,18,-0.7085,14,-1.0651
ENSG00000116922,C1orf109,11,-0.6162,7,-1.1419,14,-0.2090,25,0.85018,18,0.19007,13,-0.2776,17,0.11793
ENSG00000185090,MANEAL,4,-2.5313,20,0.04107,32,0.80428,34,1.08625,23,0.30511,5,-1.8842,16,-0.3244
ENSG00000196449,YRDC,8,-0.5825,5,-1.1818,8,-0.5243,16,0.56710,16,0.54452,16,0.53121,7,-0.7320
ENSG00000197982,C1orf122,330,1.01014,85,-1.2974,98,-1.0791,119,-0.8669,163,-0.3327,279,0.57042,284,0.59930
ENSG00000188786,MTF1,43,1.77930,24,0.43685,13,-0.4906,14,-0.4546,2,-3.1482,12,-0.6915,16,-0.2023
ENSG00000183431,SF3A3,37,-0.4535,66,0.50457,60,0.35255,62,0.46504,54,0.22623,17,-1.6100,32,-0.6236
ENSG00000183520,UTP11,40,0.15242,29,-0.3395,31,-0.2544,45,0.37952,38,0.05427,38,0.06691,22,-0.7774
ENSG00000116954,RRAGC,61,0.49255,43,-0.1180,71,0.69284,46,-0.0065,44,-0.0911,20,-1.2923,29,-0.7517
ENSG00000158315,RHBDL2,43,2.96204,19,0.59053,12,-0.0430,1,-3.1803,0,-7.9922,7,-0.8470,1,-3.1300
ENSG00000174574,AKIRIN1,155,0.80115,76,-0.4660,99,-0.0436,82,-0.3723,105,0.06108,83,-0.3148,75,-0.4739
ENSG00000168653,NDUFS5,279,-1.2049,230,-1.4001,363,-0.7086,825,0.70389,742,0.49209,874,0.70278,544,-0.0748
ENSG00000127603,MACF1,460,0.42915,1101,1.95600,351,-0.0637,213,-0.9184,130,-1.6962,293,-0.3492,300,-0.3116
ENSG00000090621,PABPC4,83,0.45541,102,0.73906,58,-0.1736,38,-0.8985,57,-0.2229,67,0.03830,66,0.02409
ENSG00000116983,HPCAL4,57,-2.1571,177,-0.3066,421,1.12900,124,-0.9425,366,1.04223,115,-0.9698,345,0.78114
ENSG00000084072,PPIE,38,-0.0561,29,-0.4490,13,-1.6521,56,0.67095,48,0.38737,32,-0.2993,32,-0.2995
ENSG00000043514,TRIT1,10,-0.2211,23,1.10401,16,0.45712,18,0.73430,12,-0.0440,0,-7.2356,1,-3.6734
ENSG00000168389,MFSD2A,16,0.43976,17,0.44235,16,0.36486,8,-0.8813,5,-1.3849,18,0.51092,19,0.63170
ENSG00000131236,CAP1,201,0.38024,117,-0.5258,207,0.37932,181,0.18618,163,-0.0047,95,-0.8393,126,-0.4097
ENSG00000131238,PPT1,81,-0.7003,70,-0.8651,109,-0.1826,178,0.72288,158,0.48343,96,-0.3720,109,-0.1708
ENSG00000117000,RLF,34,0.21990,72,1.48462,46,0.70080,26,-0.2465,18,-0.8650,17,-0.9050,10,-1.6768
ENSG00000259943,AL050341.2,19,0.78042,4,-1.6614,4,-1.6575,7,-0.9275,16,0.37730,27,1.24423,8,-0.7500
ENSG00000084073,ZMPSTE24,39,0.15779,19,-1.0073,42,0.26790,48,0.55410,23,-0.7360,38,0.07797,39,0.11739
ENSG00000049089,COL9A2,137,2.60165,61,0.50183,21,-1.1302,5,-3.4477,3,-3.8436,43,-0.0646,35,-0.4050
ENSG00000084070,SMAP2,57,-1.3466,118,-0.1430,155,0.29857,166,0.46831,196,0.80494,101,-0.3800,76,-0.8203
ENSG00000117016,RIMS3,9,-3.9163,29,-2.1506,50,-1.3596,115,-0.0961,321,2.14818,107,-0.1968,139,0.21482
ENSG00000066136,NFYC,18,-0.7136,27,-0.0485,27,-0.0734,39,0.61389,24,-0.2483,42,0.66025,21,-0.4496
ENSG00000127124,HIVEP3,15,-0.5114,27,0.45742,40,1.09596,18,-0.2394,11,-1.0273,33,0.77292,17,-0.2972
ENSG00000198815,FOXJ3,25,-0.8094,40,-0.0060,55,0.49663,48,0.30651,46,0.21281,36,-0.2076,37,-0.1429
ENSG00000177181,RIMKLA,5,-3.3953,9,-2.3087,19,-1.2428,80,1.22757,68,0.87274,63,0.60493,35,-0.3116
ENSG00000127125,PPCS,42,-0.2034,54,0.23806,25,-0.9876,51,0.15484,52,0.19311,39,-0.2752,60,0.40938
ENSG00000186409,CCDC30,23,-0.7297,51,0.58719,61,0.87511,27,-0.4881,28,-0.4142,63,0.95042,25,-0.5473
ENSG00000171960,PPIH,10,-0.6839,10,-0.5775,9,-0.7587,22,0.67733,19,0.45863,14,-0.0550,14,-0.0571
ENSG00000065978,YBX1,247,1.46918,74,-0.7538,81,-0.6264,46,-1.5728,71,-0.9037,144,0.28753,178,0.63534
ENSG00000164008,C1orf50,17,-0.1774,15,-0.3077,33,0.90348,18,-0.0454,18,-0.1064,14,-0.4228,20,0.07078
ENSG00000177868,SVBP,50,0.00383,36,-0.5100,48,-0.0691,52,0.08668,47,-0.1231,65,0.42241,53,0.08365
ENSG00000117394,SLC2A1,45,0.68802,32,0.04278,13,-1.3431,14,-1.2549,28,-0.1408,34,0.15715,55,0.96586
ENSG00000117395,EBNA1BP2,51,-0.7115,40,-1.0168,60,-0.4155,110,0.65899,108,0.61693,46,-0.8312,93,0.29073
ENSG00000179178,TMEM125,115,3.17677,17,-0.9762,31,-0.0868,7,-2.4263,1,-4.8686,30,-0.1651,5,-2.8262
ENSG00000066322,ELOVL1,233,3.43190,39,-0.7579,48,-0.4429,3,-4.7205,3,-4.4472,32,-1.0394,39,-0.7694
ENSG00000159479,MED8,16,-0.5626,24,0.13726,19,-0.2808,27,0.37567,39,1.08398,4,-2.4535,11,-1.0371
ENSG00000198198,SZT2,23,0.88928,27,1.03930,12,-0.2507,11,-0.4670,8,-0.9349,3,-2.0909,17,0.26739
ENSG00000178922,HYI,31,1.22677,4,-2.0970,6,-1.4409,7,-1.4316,15,-0.1847,3,-2.6235,48,1.83175
ENSG00000142949,PTPRF,101,0.38914,54,-0.6547,46,-0.8833,62,-0.4676,137,1.00845,44,-0.9459,72,-0.1974
ENSG00000066135,KDM4A,12,-0.1113,13,-0.0464,8,-0.7000,16,0.33547,17,0.47417,1,-2.9160,18,0.53704
ENSG00000126091,ST3GAL3,7,-2.1102,32,0.17578,18,-0.7528,29,0.01386,38,0.54209,50,0.92223,37,0.42157
ENSG00000117408,IPO13,175,1.78711,56,-0.4535,84,0.18062,40,-1.0855,51,-0.6573,36,-1.1328,45,-0.8127
ENSG00000117410,ATP6V0B,174,-0.9445,109,-1.5775,294,-0.0520,501,0.97621,446,0.73163,209,-0.5882,184,-0.7871
ENSG00000117411,B4GALT2,40,-0.4784,29,-0.9259,22,-1.3130,36,-0.6525,73,0.60320,68,0.40644,111,1.24962
ENSG00000159214,CCDC24,6,-1.3199,12,-0.1580,14,0.10127,22,0.94653,14,0.10461,14,0.05671,9,-0.5328
ENSG00000196517,SLC6A9,32,2.98497,6,-0.7303,5,-0.7686,3,-1.7144,2,-2.2704,2,-1.8218,5,-0.7709
ENSG00000178028,DMAP1,45,-0.3163,45,-0.2763,36,-0.6036,76,0.66302,70,0.48660,30,-0.9013,43,-0.3250
ENSG00000117419,ERI3,79,-0.5159,91,-0.2493,100,-0.1030,147,0.60562,120,0.22154,73,-0.5858,108,0.02763
ENSG00000187147,RNF220,158,0.46441,109,-0.2010,99,-0.3476,110,-0.1961,131,0.11623,119,-0.0519,106,-0.2409
ENSG00000142937,RPS8,1372,0.77425,554,-0.7864,647,-0.5474,459,-1.1654,802,-0.2346,1599,0.92840,1092,0.28503
ENSG00000070785,EIF2B3,20,-0.5492,19,-0.6123,24,-0.2255,51,1.17872,34,0.34256,8,-1.9073,19,-0.5916
ENSG00000126107,HECTD3,15,-0.0712,20,0.30738,11,-0.5652,16,0.02408,29,1.17285,3,-2.3601,5,-1.7153
ENSG00000126088,UROD,45,-0.7880,22,-1.7862,64,-0.1887,104,0.70445,100,0.62031,38,-0.9787,96,0.46584
ENSG00000070759,TESK2,49,3.80681,14,0.26944,2,-2.7876,1,-3.3899,0,-4.6157,2,-2.3033,4,-1.7057
ENSG00000132763,MMACHC,21,0.96867,13,0.06430,10,-0.2838,8,-0.6678,13,0.14159,10,-0.3677,6,-1.0084
ENSG00000117450,PRDX1,367,0.79251,129,-0.9785,163,-0.6241,260,0.12498,212,-0.2390,182,-0.4593,276,0.20323
ENSG00000117448,AKR1A1,45,0.04699,20,-1.2348,57,0.41147,63,0.66612,43,-0.0656,26,-0.8289,38,-0.2548
ENSG00000132780,NASP,178,1.32117,207,1.37341,72,-0.3839,59,-0.7630,44,-1.2285,39,-1.3280,43,-1.1933
ENSG00000159592,GPBP1L1,50,0.44417,58,0.61151,32,-0.3446,30,-0.4881,31,-0.4393,48,0.31558,36,-0.1298
ENSG00000159596,TMEM69,14,0.25905,10,-0.2035,15,0.37263,20,0.98502,11,-0.1685,2,-2.5486,3,-2.1554
ENSG00000086015,MAST2,17,-0.4626,12,-0.8632,39,0.94735,26,0.31528,21,-0.0506,18,-0.3299,22,-0.0078
ENSG00000117461,PIK3R3,7,-1.9736,22,-0.1929,27,0.10358,42,0.99404,18,-0.5970,42,0.82439,27,0.09767
ENSG00000085998,POMGNT1,68,0.40497,62,0.18986,54,-0.0335,49,-0.2014,52,-0.0898,57,0.06771,37,-0.6116
ENSG00000132128,LRRC41,28,-0.2025,20,-0.7321,41,0.42448,44,0.61329,30,-0.0757,23,-0.5070,28,-0.2006
ENSG00000173660,UQCRH,128,-1.8953,81,-2.4379,93,-2.2394,647,0.89516,655,0.92187,608,0.65916,431,0.09190
ENSG00000117481,NSUN4,17,-0.0436,25,0.57675,24,0.54253,23,0.55051,15,-0.2292,6,-1.5196,7,-1.3331
ENSG00000117480,FAAH,70,1.06960,35,-0.2337,44,0.11084,30,-0.5034,42,0.06638,32,-0.3708,10,-2.0634
ENSG00000079277,MKNK1,13,-0.7173,44,1.33397,19,-0.0410,17,-0.2129,24,0.33356,3,-2.6121,23,0.25267
ENSG00000123472,ATPAF1,90,-0.8300,94,-0.6831,109,-0.4547,188,0.47221,170,0.28432,178,0.32887,180,0.34435
ENSG00000159658,EFCAB14,178,1.30048,88,-0.1031,77,-0.2994,45,-1.2105,47,-1.1630,100,0.11241,128,0.51698
ENSG00000186377,CYP4X1,1,-3.9351,16,-0.1245,44,1.60108,26,0.80889,20,0.28156,10,-0.8282,7,-1.3131
ENSG00000162368,CMPK1,101,-0.4085,76,-0.8017,66,-1.0191,184,0.68992,127,-0.0189,174,0.50535,138,0.12505
ENSG00000132122,SPATA6,43,1.86959,24,0.47091,22,0.34937,5,-2.1086,4,-2.2514,14,-0.3796,15,-0.3191
ENSG00000162373,BEND5,7,-2.4189,12,-1.4937,16,-1.1246,70,1.54071,42,0.45928,37,0.19771,26,-0.3734
ENSG00000162374,ELAVL4,23,-3.2775,95,-1.0619,315,0.86106,400,1.56812,174,-0.1283,164,-0.2117,107,-0.8780
ENSG00000185104,FAF1,45,0.08972,34,-0.3532,47,0.16108,69,0.93596,39,-0.1342,16,-1.5085,22,-0.9985
ENSG00000123091,RNF11,157,-1.4175,223,-0.7819,396,0.12177,436,0.31677,524,0.67475,375,0.03542,444,0.30823
ENSG00000085832,EPS15,203,0.00809,153,-0.4404,206,0.03298,251,0.40307,188,-0.1324,228,0.19374,150,-0.4664
ENSG00000117859,OSBPL9,48,1.05063,50,0.94556,26,-0.1386,17,-0.8211,14,-1.1642,32,0.22347,14,-1.0263
ENSG00000078618,NRDC,131,-0.0577,189,0.53907,167,0.33838,182,0.55419,110,-0.3724,88,-0.6776,66,-1.1146
ENSG00000169213,RAB3B,69,-0.9762,214,0.91356,502,2.62435,69,-0.9864,19,-2.9294,169,0.51184,33,-2.0001
ENSG00000117862,TXNDC12,33,0.03295,30,-0.1018,25,-0.4089,31,-0.0561,36,0.21232,26,-0.3122,40,0.35871
ENSG00000134717,BTF3L4,60,-0.0595,48,-0.4039,66,0.09440,76,0.37335,77,0.39025,49,-0.3725,33,-1.0022
ENSG00000157077,ZFYVE9,25,-0.9795,44,-0.0475,47,0.06084,67,0.74816,48,0.12300,43,-0.0763,36,-0.3246
ENSG00000134748,PRPF38A,83,0.90165,83,0.77304,36,-0.5700,30,-0.9443,31,-0.8955,51,-0.0390,63,0.31444
ENSG00000134744,TUT4,132,0.86549,294,2.25897,50,-0.8244,31,-1.6315,31,-1.6483,63,-0.4673,49,-0.8538
ENSG00000162377,COA7,12,-1.2329,28,0.12673,36,0.54547,32,0.40547,31,0.33612,29,0.22003,13,-0.9922
ENSG00000162378,ZYG11B,71,-1.2499,103,-0.5822,241,0.78773,193,0.46792,189,0.42708,118,-0.3715,131,-0.2170
ENSG00000121310,ECHDC2,18,-0.1200,82,2.62296,10,-0.9985,5,-2.0349,4,-2.2954,2,-3.0180,47,1.46294
ENSG00000116171,SCP2,100,0.07259,92,-0.0649,93,-0.0456,102,0.11496,78,-0.3602,97,0.01764,117,0.31517
ENSG00000162384,CZIB,57,0.23048,55,0.13420,26,-0.9967,55,0.13767,59,0.26991,38,-0.4584,45,-0.1743
ENSG00000162385,MAGOH,20,-0.1335,15,-0.5538,13,-0.8019,30,0.60729,25,0.29047,11,-0.9447,26,0.28968
ENSG00000157193,LRP8,12,-2.0567,70,0.77469,122,1.78715,45,0.03800,26,-0.8956,45,0.03570,35,-0.3254
ENSG00000058799,YIPF1,12,-0.9069,23,0.16332,23,0.17466,34,0.91008,17,-0.3745,13,-0.6849,24,0.21626
ENSG00000081870,HSPB11,21,-0.4732,16,-0.8198,14,-0.9879,44,0.89593,35,0.45113,14,-1.0649,31,0.18973
ENSG00000116209,TMEM59,311,0.76931,104,-1.0809,191,-0.1347,230,0.17878,202,-0.0562,156,-0.4546,146,-0.5617
ENSG00000116205,TCEANC2,29,1.25549,30,1.10524,17,0.15625,6,-1.5141,7,-1.2594,18,0.24293,5,-1.7546
ENSG00000116221,MRPL37,26,-1.2821,23,-1.3581,38,-0.6062,108,1.32164,63,0.21626,58,0.05967,47,-0.2806
ENSG00000157216,SSBP3,113,-1.1387,210,-0.0972,258,0.24001,265,0.32047,245,0.17212,313,0.55707,200,-0.1723
ENSG00000243725,TTC4,20,-0.1172,46,1.27898,26,0.32480,24,0.17885,20,-0.1134,4,-2.4592,11,-1.0763
ENSG00000116133,DHCR24,297,0.70282,105,-1.0433,173,-0.2689,384,1.25121,149,-0.5551,66,-1.7362,50,-2.1496
ENSG00000162402,USP24,31,-0.0522,61,1.11494,10,-1.7203,31,0.00307,23,-0.5485,13,-1.3406,60,1.08539
ENSG00000162407,PLPP3,221,0.91034,219,0.75787,116,-0.2763,18,-3.2145,21,-2.9790,28,-2.4204,500,2.34506
ENSG00000162409,PRKAA2,18,-1.7698,49,-0.1551,111,1.19570,72,0.51745,58,0.11748,42,-0.4190,46,-0.2679
ENSG00000162600,OMA1,24,1.27985,28,1.38578,10,-0.2750,9,-0.4486,1,-3.4201,11,-0.1399,5,-1.2750
ENSG00000162601,MYSM1,60,-0.0790,118,1.03564,81,0.40176,60,-0.0990,51,-0.3685,57,-0.1676,34,-0.9716
ENSG00000177606,JUN,101,0.45793,181,1.41032,86,0.12980,26,-1.7818,97,0.36555,18,-2.2163,58,-0.4914
ENSG00000134709,HOOK1,5,-3.2460,38,-0.1355,107,1.64876,64,0.84277,43,0.07786,19,-1.1937,24,-0.8146
ENSG00000134716,CYP2J2,39,2.21869,33,1.40969,4,-1.8997,2,-2.6852,4,-1.9979,0,-5.3708,15,0.09898
ENSG00000162599,NFIA,489,1.31204,625,1.54338,403,0.75105,35,-3.1217,40,-2.9530,146,-0.8679,251,-0.0283
ENSG00000162604,TM2D1,49,-0.1084,50,-0.0431,49,-0.0850,58,0.19485,58,0.21561,35,-0.5918,53,0.05468
ENSG00000162607,USP1,120,1.33523,76,0.33593,101,0.80625,35,-0.9439,33,-1.0469,40,-0.6675,24,-1.4455
ENSG00000116641,DOCK7,38,0.00301,105,1.77534,12,-1.7021,23,-0.8343,25,-0.6940,14,-1.4452,74,1.12511
ENSG00000125703,ATG4C,118,2.19468,35,-0.3478,51,0.23438,16,-1.6640,19,-1.3855,34,-0.3810,13,-1.7790
ENSG00000079739,PGM1,31,-0.2120,17,-1.1304,20,-0.8797,37,0.13240,43,0.41109,19,-0.9242,69,1.14589
ENSG00000158966,CACHD1,10,-0.8273,48,1.88731,10,-0.6667,14,-0.1787,9,-0.8978,0,-4.7851,35,1.31484
ENSG00000162434,JAK1,88,0.16104,79,-0.0302,76,-0.0849,93,0.25561,62,-0.4437,89,0.15803,75,-0.1131
ENSG00000162433,AK4,45,-0.2377,61,0.25512,87,0.86424,22,-1.4269,48,-0.1191,32,-0.7210,106,1.20947
ENSG00000116675,DNAJC6,313,0.00669,150,-1.1351,436,0.54627,410,0.51003,304,-0.0449,283,-0.1557,197,-0.7199
ENSG00000213625,LEPROT,66,1.32539,37,0.11021,14,-1.3698,8,-2.2161,24,-0.5799,23,-0.5957,70,1.20285
ENSG00000184588,PDE4B,136,1.14662,89,0.25373,124,0.80858,41,-1.0500,47,-0.8128,58,-0.4219,42,-0.9350
ENSG00000118473,SGIP1,74,-1.0286,163,0.29974,294,1.32067,174,0.46624,136,0.00888,58,-1.3100,71,-0.9984
ENSG00000198160,MIER1,97,0.77986,98,0.68925,93,0.59574,44,-0.6576,40,-0.8039,49,-0.4206,42,-0.6706
ENSG00000142864,SERBP1,335,0.59955,246,0.01513,277,0.20808,194,-0.4050,234,-0.0733,186,-0.4276,203,-0.2872
ENSG00000116717,GADD45A,18,-1.0117,34,0.03559,44,0.47427,48,0.69593,21,-0.7418,22,-0.6420,56,0.87173
ENSG00000172380,GNG12,43,1.35295,50,1.38324,4,-2.3721,0,-6.5879,5,-2.2774,9,-1.3639,61,1.74633
ENSG00000116729,WLS,59,-0.2117,133,1.16402,77,0.23113,39,-0.8976,35,-1.0735,45,-0.6175,144,1.30773
ENSG00000033122,LRRC7,17,-2.1347,113,0.95209,113,0.94766,88,0.59504,73,0.25487,23,-1.5339,33,-1.0216
ENSG00000066557,LRRC40,18,-0.6667,42,0.78573,33,0.34498,35,0.54466,27,0.03199,13,-1.0178,15,-0.8862
ENSG00000116754,SRSF11,415,0.61751,726,1.52434,386,0.41301,242,-0.3779,181,-0.8631,121,-1.3976,87,-1.8924
ENSG00000118454,ANKRD13C,37,-0.2083,21,-1.0422,68,0.81813,42,0.01993,58,0.61013,29,-0.5387,24,-0.8613
ENSG00000132485,ZRANB2,214,0.18813,330,0.88837,266,0.52313,196,0.02495,143,-0.5210,139,-0.5181,90,-1.1753
ENSG00000172260,NEGR1,88,-2.3061,328,-0.1861,601,0.81199,545,0.74938,510,0.61377,298,-0.3359,170,-1.1993
ENSG00000178965,ERICH3,19,-2.6438,114,0.20937,338,2.18134,110,0.15814,111,0.17917,41,-1.3884,33,-1.6958
ENSG00000116791,CRYZ,8,-0.7094,9,-0.4468,5,-1.2555,20,0.84391,15,0.28583,12,-0.1102,14,0.16673
ENSG00000162623,TYW3,52,0.15309,51,0.11357,80,0.86319,43,-0.1887,46,-0.0780,36,-0.4488,29,-0.7898
ENSG00000117054,ACADM,64,0.16423,42,-0.5147,57,-0.0196,64,0.16562,54,-0.1425,59,0.02664,61,0.07666
ENSG00000137955,RABGGTB,53,0.32789,24,-0.9248,10,-2.2162,55,0.40236,50,0.20961,47,0.10110,46,0.05381
ENSG00000184005,ST6GALNAC3,39,2.67409,6,-0.9851,6,-1.0501,6,-1.1512,3,-2.1046,6,-1.1506,10,-0.4047
ENSG00000117069,ST6GALNAC5,1,-5.4871,0,-5.4665,2,-3.8750,71,1.22980,96,1.99608,33,-0.2396,11,-1.8706
ENSG00000142892,PIGK,42,0.37665,15,-1.2661,51,0.66626,42,0.38761,30,-0.2300,30,-0.1760,16,-1.1021
ENSG00000154027,AK5,178,-0.8932,271,-0.1573,766,1.62705,347,0.26881,318,0.10566,137,-1.2148,138,-1.2006
ENSG00000036549,AC118549.1,68,1.07548,84,1.29665,51,0.42412,14,-1.6900,19,-1.2122,31,-0.3681,24,-0.7441
ENSG00000077254,USP33,83,-0.5759,97,-0.2727,181,0.73570,155,0.54217,106,-0.1521,126,0.13753,65,-0.8902
ENSG00000180488,MIGA1,212,0.48322,162,-0.0185,231,0.56417,148,-0.1842,142,-0.2497,150,-0.1385,90,-0.9238
ENSG00000162613,FUBP1,57,-0.1012,122,1.17948,83,0.50414,52,-0.2784,51,-0.3081,59,-0.0341,22,-1.5315
ENSG00000162616,DNAJB4,34,0.11756,23,-0.5167,31,-0.0342,40,0.41957,35,0.17319,24,-0.4464,23,-0.5439
ENSG00000137959,IFI44L,51,1.55648,74,2.01339,3,-3.0083,0,-5.0985,5,-2.3615,30,0.36606,17,-0.4741
ENSG00000117114,ADGRL2,0,-4.9575,15,-0.7247,9,-1.3463,49,1.48967,44,1.23285,11,-1.1348,13,-0.8944
ENSG00000137941,TTLL7,1035,1.56645,746,0.70550,788,0.79956,282,-0.9283,181,-1.6319,227,-1.1810,105,-2.3280
ENSG00000142875,PRKACB,368,-0.2848,294,-0.6094,521,0.29944,586,0.56955,536,0.39789,299,-0.5819,234,-0.9589
ENSG00000117133,RPF1,24,-0.3841,28,-0.1232,18,-0.8056,46,0.82069,36,0.33132,18,-0.7523,24,-0.3646
