Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000133226,SRRM1,379,0.91352,555,1.57386,212,-0.0155,110,-1.0131,85,-1.4040,293,0.49327,213,-0.0089,252,0.25108,185,-0.2269,104,-1.0973,172,-0.3393,114,-1.0299
ENSG00000169504,CLIC4,273,3.73356,39,-0.0140,1,-4.4980,4,-3.1410,14,-1.5246,12,-1.7788,0,-9.5111,16,-1.3224,34,-0.2394,95,1.43269,17,-1.2487,4,-3.3663
ENSG00000117614,SYF2,176,0.45696,213,0.76492,96,-0.4935,70,-0.9750,53,-1.3701,101,-0.4158,171,0.40596,160,0.30205,207,0.71705,80,-0.7599,149,0.18725,120,-0.1583
ENSG00000117616,RSRP1,106,0.77666,249,2.31287,36,-0.8926,66,0.02950,58,-0.1862,33,-1.0112,23,-1.5421,72,0.16512,48,-0.4499,60,-0.1181,14,-2.2863,40,-0.8078
ENSG00000183726,TMEM50A,127,0.82845,81,0.11849,32,-1.2702,95,0.36982,76,0.00922,31,-1.3219,110,0.60421,78,0.06174,53,-0.5400,84,0.17380,32,-1.2866,89,0.29389
ENSG00000204178,MACO1,70,0.13411,71,0.15283,53,-0.2963,39,-0.7478,58,-0.1693,81,0.36774,131,1.15429,130,1.14261,34,-0.9413,27,-1.3134,67,0.07459,36,-0.9148
ENSG00000117643,MAN1C1,4,-3.2531,61,0.66170,33,-0.2879,77,1.05064,20,-1.0166,33,-0.2706,57,0.56096,26,-0.6366,18,-1.2125,0,-7.3333,45,0.18209,72,1.07980
ENSG00000162430,SELENON,24,0.27725,19,-0.0726,8,-1.4010,20,-0.0578,25,0.30260,4,-2.3170,11,-0.9370,25,0.32126,47,1.34198,13,-0.6786,28,0.47005,21,0.03575
ENSG00000117640,MTFR1L,43,-0.5198,57,-0.0850,34,-0.8759,83,0.52119,84,0.53651,57,-0.0629,55,-0.1228,47,-0.3765,44,-0.4579,33,-0.8988,73,0.30427,84,0.59597
ENSG00000117632,STMN1,1387,-0.1549,443,-1.8728,1819,0.27035,2163,0.54792,2305,0.65088,2308,0.65334,870,-0.8672,2253,0.61384,594,-1.4387,1923,0.35835,1088,-0.5282,1383,-0.1733
ENSG00000158008,EXTL1,3,-3.4431,29,-0.3899,38,0.03691,61,0.77091,44,0.25355,32,-0.2406,41,0.14281,70,1.01184,19,-0.9923,33,-0.1918,49,0.43458,33,-0.2135
ENSG00000142684,ZNF593,14,-1.2059,12,-1.3603,48,0.67022,42,0.46550,46,0.60293,13,-1.3273,18,-0.8477,22,-0.4930,31,-0.0269,55,0.90322,17,-0.8811,44,0.59150
ENSG00000142669,SH3BGRL3,145,-0.0455,106,-0.5338,193,0.40597,184,0.32360,133,-0.1845,83,-0.8916,50,-1.6589,146,-0.0374,160,0.10436,267,0.93179,129,-0.2232,174,0.26063
ENSG00000158062,UBXN11,4,-2.3055,19,-0.1421,12,-0.7443,15,-0.4639,33,0.75590,19,-0.1225,20,-0.0706,10,-1.0613,40,1.03914,9,-1.1816,24,0.25785,31,0.71785
ENSG00000117682,DHDDS,6,-1.5970,24,0.32451,33,0.82880,32,0.81005,10,-1.0345,3,-2.5531,24,0.36859,13,-0.5523,16,-0.3051,27,0.53547,28,0.56809,17,-0.1912
ENSG00000198830,HMGN2,389,1.33383,158,-0.1324,34,-2.4092,72,-1.3212,183,0.09436,153,-0.1797,114,-0.6286,171,-0.0111,315,0.97291,194,0.18918,124,-0.5024,165,-0.0727
ENSG00000117713,ARID1A,63,-0.1387,132,1.04111,47,-0.5917,50,-0.5028,72,0.07375,93,0.46326,81,0.25139,98,0.55402,52,-0.4408,20,-1.8439,54,-0.3659,68,-0.0304
ENSG00000204160,ZDHHC18,4,-2.5001,17,-0.4681,25,0.10378,31,0.47350,59,1.53225,10,-1.1794,26,0.21693,30,0.40800,7,-1.6756,16,-0.5924,21,-0.1382,27,0.24242
ENSG00000142751,GPN2,6,-1.4180,18,0.07979,3,-2.2727,16,-0.1156,22,0.39935,10,-0.7138,28,0.79224,9,-0.9310,8,-1.0775,22,0.39184,14,-0.3001,32,1.13340
ENSG00000090273,NUDC,164,-0.5044,142,-0.7230,265,0.24577,213,-0.0952,249,0.14802,293,0.40239,237,0.06897,171,-0.4348,175,-0.3977,251,0.15687,251,0.15912,269,0.29452
ENSG00000253368,TRNP1,19,-1.4576,24,-1.1591,56,0.13458,64,0.34032,123,1.41577,89,0.85934,36,-0.5330,16,-1.6994,17,-1.6956,45,-0.2295,78,0.64122,53,0.02562
ENSG00000090020,SLC9A1,4,-2.1323,26,0.41722,22,0.17173,28,0.53209,47,1.39862,29,0.57107,8,-1.3666,31,0.71491,6,-1.6142,18,-0.1508,16,-0.3410,11,-0.9160
ENSG00000142784,WDTC1,14,-0.5201,34,0.84868,16,-0.3111,12,-0.7023,18,-0.1151,13,-0.6480,25,0.33567,16,-0.3071,29,0.61812,10,-0.9651,21,0.07788,24,0.34449
ENSG00000186501,TMEM222,25,-0.6710,52,0.46670,23,-0.7867,44,0.22129,54,0.52558,39,0.01910,55,0.56367,38,-0.0126,32,-0.2961,25,-0.6347,41,0.08816,36,-0.0939
ENSG00000158195,WASF2,167,2.30082,74,0.82975,9,-2.2507,10,-2.1629,11,-2.0406,43,-0.0211,10,-2.2043,55,0.35515,83,1.02682,52,0.26626,27,-0.7488,14,-1.7552
ENSG00000126705,AHDC1,21,-1.0864,45,0.06898,20,-1.1814,55,0.37183,41,-0.1082,39,-0.1846,58,0.44738,79,0.95336,35,-0.3334,35,-0.3520,62,0.55505,38,-0.2126
ENSG00000126709,IFI6,86,-0.1463,93,-0.0357,270,1.73764,162,0.85571,65,-0.5821,25,-1.9976,70,-0.4599,96,0.00839,98,0.04168,57,-0.7696,35,-1.4939,89,-0.1084
ENSG00000009780,FAM76A,25,0.26069,39,0.96632,11,-0.8982,21,0.03951,13,-0.7111,16,-0.4464,21,0.01572,43,1.15498,14,-0.6200,24,0.22243,9,-1.2876,18,-0.2305
ENSG00000117758,STX12,103,0.00180,67,-0.6527,102,-0.0101,135,0.42220,123,0.27636,98,-0.0853,87,-0.2610,130,0.36509,104,0.00717,100,-0.0434,58,-0.8697,116,0.20869
ENSG00000117751,PPP1R8,31,0.38087,19,-0.3937,19,-0.3571,18,-0.4403,43,0.90684,5,-2.1316,4,-2.5405,39,0.74359,38,0.71777,24,-0.0168,10,-1.3632,32,0.50551
ENSG00000117748,RPA2,40,-0.1407,46,0.07343,36,-0.3240,49,0.14784,53,0.29696,23,-0.9862,47,0.09631,59,0.44812,46,0.07555,41,-0.1161,10,-2.2001,62,0.59205
ENSG00000126698,DNAJC8,366,0.49574,303,0.19444,283,0.08395,176,-0.6476,246,-0.1345,327,0.31603,350,0.42323,237,-0.1895,270,0.01478,192,-0.5137,271,0.01996,230,-0.2544
ENSG00000130770,ATP5IF1,256,-1.2740,290,-1.0915,738,0.34710,783,0.44079,961,0.77496,449,-0.4281,557,-0.0947,332,-0.8864,511,-0.2281,453,-0.4129,636,0.11214,867,0.67515
ENSG00000204138,PHACTR4,71,2.14238,38,1.02751,4,-2.3853,6,-1.6371,15,-0.4204,33,0.75986,13,-0.6298,13,-0.6301,33,0.76478,3,-2.8439,9,-1.1774,11,-0.9044
ENSG00000180098,TRNAU1AP,23,0.50155,29,0.83764,13,-0.3757,11,-0.7012,34,1.09445,2,-2.9519,15,-0.1671,11,-0.5994,13,-0.4512,4,-2.0290,7,-1.3109,29,0.97170
ENSG00000198492,YTHDF2,64,-0.4421,87,0.02837,120,0.53546,101,0.25271,113,0.44000,80,-0.1145,107,0.35172,117,0.49160,65,-0.4237,51,-0.7905,53,-0.7351,78,-0.1639
ENSG00000159023,EPB41,14,-0.5216,42,1.18952,26,0.39078,25,0.31986,11,-0.9008,30,0.61017,22,0.15391,7,-1.4876,17,-0.2907,15,-0.4102,35,0.85705,9,-1.2835
ENSG00000116350,SRSF4,106,0.31553,158,0.96302,70,-0.3286,59,-0.5752,65,-0.4414,151,0.89099,87,0.01546,84,-0.0471,93,0.11568,31,-1.5495,73,-0.2555,74,-0.2658
ENSG00000116353,MECR,15,-1.0964,5,-2.4739,59,1.04481,29,-0.1028,66,1.23774,18,-0.7850,31,0.02705,16,-0.9503,19,-0.7081,44,0.59112,35,0.22481,30,-0.0407
ENSG00000162511,LAPTM5,105,1.96017,26,-0.3455,1,-4.5907,10,-1.7469,9,-1.9529,13,-1.3369,12,-1.4527,4,-2.9822,75,1.35026,56,0.86844,17,-1.0047,48,0.68159
ENSG00000162512,SDC3,114,-0.1667,142,0.17101,72,-0.8761,137,0.11878,93,-0.4897,58,-1.1819,146,0.21847,134,0.07852,276,1.25953,107,-0.2728,91,-0.5179,143,0.19365
ENSG00000134644,PUM1,90,-0.4968,169,0.48781,72,-0.8428,113,-0.1444,61,-1.0851,153,0.32906,189,0.66526,215,0.88172,105,-0.2595,109,-0.2050,113,-0.1532,113,-0.1535
ENSG00000060688,SNRNP40,28,0.28322,13,-0.8523,15,-0.6113,28,0.29556,34,0.57925,50,1.22381,31,0.44244,20,-0.2543,17,-0.4634,5,-2.3299,19,-0.3081,21,-0.1325
ENSG00000121766,ZCCHC17,182,0.39006,103,-0.5033,117,-0.2990,190,0.45111,111,-0.3913,149,0.06854,211,0.62404,153,0.11247,82,-0.8495,103,-0.4923,194,0.49257,128,-0.1753
ENSG00000121769,FABP3,29,-2.4318,37,-2.0475,287,1.08284,318,1.25543,275,1.00891,87,-0.8090,76,-1.0118,144,-0.0314,89,-0.7720,119,-0.3270,151,0.04035,150,0.03697
ENSG00000162517,PEF1,27,-1.5533,37,-1.0787,99,0.43010,131,0.88048,85,0.17612,48,-0.7078,54,-0.5261,76,-0.0016,67,-0.1885,54,-0.5079,93,0.32291,107,0.60343
ENSG00000084636,COL16A1,70,1.41288,20,-0.5472,3,-3.1110,16,-0.9134,10,-1.6432,8,-1.8480,22,-0.4585,50,0.84935,64,1.25567,27,-0.1446,23,-0.3798,34,0.27143
ENSG00000121753,ADGRB2,28,-2.7114,131,-0.4616,138,-0.3798,302,0.86207,168,-0.0781,82,-1.1692,216,0.31809,309,0.89860,147,-0.2808,186,0.08212,160,-0.1552,214,0.33246
ENSG00000184007,PTP4A2,1188,2.28318,177,-0.8908,213,-0.6076,166,-0.9816,154,-1.0966,270,-0.2444,246,-0.3903,307,-0.0466,254,-0.3400,433,0.49841,264,-0.2799,220,-0.6001
ENSG00000121774,KHDRBS1,230,0.79498,147,0.07390,82,-0.8143,93,-0.6340,164,0.24671,161,0.21751,161,0.21804,157,0.17733,140,-0.0045,70,-1.0459,109,-0.3930,154,0.16025
ENSG00000025800,KPNA6,79,-0.1714,105,0.27456,112,0.37528,75,-0.2422,71,-0.3439,163,0.99150,122,0.50745,146,0.81039,86,-0.0383,43,-1.0944,46,-0.9771,49,-0.9546
ENSG00000084652,TXLNA,34,0.55575,48,1.16109,30,0.38520,22,-0.0985,13,-0.8368,17,-0.5033,23,-0.0171,21,-0.1582,20,-0.2180,36,0.68490,7,-1.8148,17,-0.5624
ENSG00000160050,CCDC28B,18,-0.4073,11,-1.2092,12,-1.0024,15,-0.6672,43,0.91529,21,-0.2348,26,0.11895,24,-0.0334,39,0.75041,11,-1.1989,13,-0.9542,41,0.92676
ENSG00000084623,EIF3I,76,-0.4886,85,-0.3289,155,0.62388,124,0.25770,118,0.17979,50,-1.1214,125,0.27621,116,0.15712,106,0.02201,103,-0.0291,71,-0.5960,117,0.18936
ENSG00000175130,MARCKSL1,1310,2.74022,49,-2.6003,57,-2.3812,56,-2.4101,233,-0.2910,240,-0.2492,60,-2.2999,253,-0.1679,473,0.83106,525,1.00648,94,-1.6490,154,-0.9832
ENSG00000160058,BSDC1,70,0.39701,62,0.20483,53,-0.0534,49,-0.1482,82,0.65470,32,-0.8072,42,-0.3843,90,0.79041,57,0.08182,39,-0.5119,47,-0.2350,42,-0.4230
ENSG00000176261,ZBTB8OS,53,0.10670,40,-0.3428,55,0.13848,34,-0.5652,55,0.14195,35,-0.5236,51,0.01758,38,-0.4113,55,0.14185,21,-1.3238,50,-0.0029,81,0.87222
ENSG00000162521,RBBP4,129,-0.0648,158,0.24999,132,-0.0395,153,0.19643,172,0.37943,113,-0.2789,149,0.15785,181,0.46010,140,0.05360,93,-0.5692,89,-0.6303,123,-0.1590
ENSG00000134684,YARS,39,-1.6795,44,-1.4965,203,0.85873,173,0.60271,239,1.13364,197,0.81631,97,-0.3076,119,0.00203,48,-1.3628,82,-0.5733,90,-0.4260,105,-0.1972
ENSG00000160097,FNDC5,4,-3.3152,12,-1.6655,44,0.25770,20,-0.9235,92,1.46490,136,2.20199,33,-0.1733,5,-2.8170,15,-1.3945,25,-0.6321,32,-0.2225,34,-0.1555
ENSG00000121905,HPCA,11,-4.5171,70,-1.8472,67,-1.9117,266,0.16965,396,0.81400,323,0.48190,252,0.08661,349,0.60399,138,-0.8407,208,-0.2109,183,-0.4053,419,1.02306
ENSG00000121900,TMEM54,14,-1.3819,7,-2.4629,20,-0.8710,30,-0.2828,48,0.42766,39,0.11343,24,-0.6102,17,-1.1044,48,0.44323,42,0.24381,42,0.23242,69,1.18948
ENSG00000116514,RNF19B,13,-1.1665,25,-0.2068,12,-1.2693,32,0.19092,39,0.48868,77,1.63853,45,0.72535,26,-0.1285,14,-1.0320,22,-0.3725,20,-0.5535,22,-0.4067
ENSG00000004455,AK2,85,1.47011,56,0.77340,23,-0.6197,21,-0.7589,25,-0.4990,56,0.76975,25,-0.5056,14,-1.3950,27,-0.3626,45,0.41744,26,-0.4360,23,-0.6459
ENSG00000142920,AZIN2,29,0.56287,5,-1.9220,19,-0.1104,41,1.12868,40,1.09700,26,0.41296,6,-1.6414,12,-0.7163,12,-0.7544,18,-0.1716,17,-0.2180,18,-0.2225
ENSG00000160094,ZNF362,10,-1.0412,52,1.61064,4,-2.0985,14,-0.5222,13,-0.6167,25,0.39400,19,-0.0163,15,-0.3998,25,0.39156,1,-3.6328,9,-1.0937,33,0.91822
ENSG00000134686,PHC2,78,0.65416,71,0.49290,29,-0.8824,48,-0.1063,71,0.49205,90,0.88550,28,-0.9291,44,-0.2557,51,-0.0122,35,-0.5868,20,-1.4503,54,0.06734
ENSG00000163866,SMIM12,29,-1.0066,37,-0.6077,95,0.85982,78,0.53790,82,0.60499,67,0.28935,48,-0.2355,31,-0.9035,29,-0.9609,44,-0.3424,32,-0.8486,75,0.53411
ENSG00000116544,DLGAP3,7,-2.5728,22,-0.9092,17,-1.2530,29,-0.5063,24,-0.7838,20,-1.0348,46,0.19885,20,-1.0747,54,0.45353,35,-0.2066,66,0.77948,92,1.55985
ENSG00000163867,ZMYM6,18,-0.1584,29,0.61124,15,-0.4076,19,-0.0336,18,-0.1402,33,0.81911,25,0.39778,25,0.38190,12,-0.7108,12,-0.7072,9,-1.1382,20,0.00576
ENSG00000116560,SFPQ,337,0.42915,574,1.31283,176,-0.5812,208,-0.3291,212,-0.3004,301,0.24803,285,0.16293,280,0.13660,284,0.15632,106,-1.3490,165,-0.6797,207,-0.3633
ENSG00000146463,ZMYM4,84,0.11546,103,0.43790,65,-0.2917,51,-0.6589,59,-0.4274,107,0.48789,178,1.34111,46,-0.7992,99,0.36594,66,-0.2689,75,-0.0632,42,-0.9995
ENSG00000142687,KIAA0319L,29,-1.1398,74,0.25459,53,-0.2697,88,0.53181,61,-0.0468,76,0.31235,68,0.13722,78,0.34667,62,-0.0172,54,-0.2182,51,-0.3234,60,-0.0726
ENSG00000020129,NCDN,75,-2.7736,347,-0.5155,513,0.08800,941,1.07413,607,0.35535,257,-0.9718,695,0.57075,622,0.39283,212,-1.2584,160,-1.6732,342,-0.5360,766,0.81940
ENSG00000126067,PSMB2,107,0.35497,63,-0.4597,108,0.37080,150,0.91016,122,0.57534,67,-0.3677,50,-0.8178,83,-0.0339,67,-0.3574,98,0.22074,51,-0.7770,70,-0.3296
ENSG00000142686,C1orf216,16,-2.3636,56,-0.5286,100,0.38433,113,0.57442,101,0.39060,117,0.63294,67,-0.2513,98,0.35225,34,-1.2809,23,-1.8010,48,-0.7339,124,0.81402
ENSG00000092847,AGO1,31,-0.2900,32,-0.2457,12,-1.7342,21,-0.8661,40,0.09138,35,-0.1144,52,0.50164,87,1.36732,20,-0.9272,51,0.47276,31,-0.3120,39,0.04909
ENSG00000126070,AGO3,121,1.62803,97,1.23422,17,-1.4185,26,-0.8597,27,-0.7794,110,1.45686,19,-1.3095,44,-0.0260,31,-0.5695,44,-0.0407,17,-1.4503,17,-1.5416
ENSG00000054116,TRAPPC3,24,-1.0196,52,0.13354,52,0.13088,57,0.27590,69,0.57173,59,0.33698,44,-0.1156,46,-0.0502,19,-1.3800,29,-0.7842,20,-1.2968,75,0.79771
ENSG00000116871,MAP7D1,272,0.51470,145,-0.4705,125,-0.6903,232,0.26059,191,-0.0392,206,0.07744,235,0.28599,183,-0.1104,153,-0.3836,103,-0.9789,241,0.32203,233,0.29439
ENSG00000054118,THRAP3,218,0.31246,276,0.69270,192,0.11606,101,-0.8660,105,-0.8073,332,1.00221,246,0.50626,221,0.34087,123,-0.5768,137,-0.4018,153,-0.2382,108,-0.8276
ENSG00000196182,STK40,11,-0.8395,32,0.84901,13,-0.5176,20,0.08889,18,-0.0723,6,-1.5803,23,0.27700,14,-0.4736,30,0.70964,22,0.21253,10,-0.8879,23,0.35443
ENSG00000181817,LSM10,26,-0.8388,25,-0.8787,36,-0.3253,62,0.53181,61,0.49436,12,-1.9394,30,-0.5798,38,-0.2540,41,-0.1246,49,0.14443,58,0.40428,71,0.82101
ENSG00000116885,OSCP1,0,-8.0035,27,0.49128,26,0.46761,41,1.18450,24,0.34622,34,0.91157,15,-0.4020,20,0.07768,10,-1.0166,2,-3.0326,1,-3.4815,26,0.49292
ENSG00000116898,MRPS15,39,-0.8137,33,-1.0624,75,0.19452,63,-0.0858,91,0.49914,35,-0.9446,47,-0.5316,42,-0.6948,46,-0.5565,68,0.04883,84,0.38428,119,1.06150
ENSG00000163875,MEAF6,57,-0.9363,104,-0.0158,116,0.15538,114,0.12546,132,0.36232,108,0.04117,99,-0.0992,135,0.39522,48,-1.2011,134,0.37657,86,-0.3168,118,0.19096
ENSG00000134697,GNL2,31,0.35294,33,0.43421,34,0.47086,44,0.92011,18,-0.4947,23,-0.1186,38,0.66580,41,0.79156,21,-0.2822,3,-3.1255,18,-0.4479,10,-1.4661
ENSG00000185090,MANEAL,3,-2.8877,13,-0.6339,36,0.88118,39,1.02971,25,0.33011,16,-0.4018,15,-0.5032,39,1.01317,14,-0.5395,10,-1.0773,17,-0.3044,20,-0.0391
ENSG00000197982,C1orf122,401,1.15144,69,-1.5785,147,-0.4518,137,-0.5634,133,-0.6092,206,0.06597,92,-1.1651,99,-1.0461,239,0.29898,393,1.11478,236,0.28217,207,0.08124
ENSG00000183431,SF3A3,30,-0.8427,56,0.08996,44,-0.2612,64,0.31683,80,0.67031,87,0.79346,64,0.29713,77,0.60652,64,0.30971,13,-2.1061,28,-0.9542,38,-0.5209
ENSG00000183520,UTP11,40,-0.2922,66,0.49736,60,0.33971,32,-0.6204,46,-0.0679,59,0.32821,77,0.75153,30,-0.7214,38,-0.3791,37,-0.3982,47,-0.0322,47,-0.0467
ENSG00000116954,RRAGC,48,0.29837,38,-0.0669,49,0.33598,50,0.36220,26,-0.6067,51,0.40982,53,0.45597,42,0.11780,34,-0.2172,12,-1.7734,41,0.06573,34,-0.2394
ENSG00000174574,AKIRIN1,91,0.26526,78,0.03284,66,-0.2184,103,0.47746,81,0.09559,55,-0.4976,78,0.03262,91,0.27626,93,0.30659,62,-0.3216,45,-0.8033,75,-0.0387
ENSG00000168653,NDUFS5,398,-0.9169,408,-0.8803,971,0.46265,804,0.16307,860,0.26871,665,-0.1339,662,-0.1402,377,-1.0007,611,-0.2641,823,0.19910,881,0.30729,982,0.53305
ENSG00000127603,MACF1,488,0.84365,830,1.76912,204,-0.5303,97,-1.6438,199,-0.5724,358,0.34053,318,0.15278,296,0.03850,403,0.53072,134,-1.1629,236,-0.3121,93,-1.7945
ENSG00000090621,PABPC4,99,0.62457,92,0.50571,47,-0.5423,32,-1.0909,36,-0.9261,63,-0.0906,58,-0.2144,54,-0.3236,117,0.89389,75,0.17823,82,0.31523,56,-0.2785
ENSG00000116983,HPCAL4,66,-1.8230,206,-0.1130,57,-2.0385,187,-0.2634,194,-0.2078,180,-0.3223,290,0.42702,291,0.43235,283,0.38704,155,-0.5456,298,0.46749,336,0.74410
ENSG00000084072,PPIE,39,-0.0039,64,0.76014,48,0.31333,45,0.21147,67,0.82954,27,-0.5646,30,-0.4094,23,-0.8090,17,-1.3007,37,-0.1139,36,-0.1371,40,0.02735
ENSG00000131236,CAP1,186,0.06071,179,-0.0007,223,0.34747,284,0.73861,127,-0.5239,143,-0.3447,212,0.26848,194,0.13074,180,0.01567,93,-0.9937,91,-1.0251,205,0.24052
ENSG00000131238,PPT1,74,-0.9062,106,-0.3668,166,0.34248,183,0.49497,222,0.80818,146,0.14073,132,-0.0229,139,0.05428,157,0.25398,105,-0.3721,56,-1.3079,127,-0.0922
ENSG00000117000,RLF,9,-1.3739,62,1.60434,27,0.23410,17,-0.4379,13,-0.8556,54,1.36413,32,0.50849,37,0.70626,15,-0.6246,0,-7.6403,16,-0.5254,10,-1.3464
ENSG00000084073,ZMPSTE24,36,0.26483,28,-0.1116,48,0.72694,35,0.20162,38,0.36847,32,0.06882,36,0.25455,35,0.21080,40,0.44130,15,-1.0797,10,-1.6210,21,-0.6036
ENSG00000084070,SMAP2,78,-1.0754,142,-0.1598,192,0.31067,173,0.14880,137,-0.2154,229,0.59475,296,1.01502,160,0.02603,82,-0.9960,56,-1.5542,187,0.27275,158,0.00201
ENSG00000117016,RIMS3,4,-5.4489,132,-0.3535,119,-0.5148,226,0.48765,170,0.03499,243,0.60482,232,0.52872,113,-0.5968,161,-0.0505,95,-0.8594,220,0.44716,222,0.51335
ENSG00000066136,NFYC,27,-0.5094,39,0.06221,29,-0.3814,46,0.32674,58,0.68952,46,0.34036,43,0.21483,58,0.71240,45,0.31104,24,-0.6867,17,-1.1565,26,-0.5759
ENSG00000127124,HIVEP3,24,0.00176,12,-1.0236,18,-0.4289,15,-0.6818,34,0.54330,35,0.62929,19,-0.3724,38,0.73914,33,0.49826,11,-1.1067,30,0.35521,20,-0.2579
ENSG00000198815,FOXJ3,28,-0.5501,54,0.44311,30,-0.4416,52,0.39540,54,0.44638,23,-0.8292,42,0.07444,51,0.35751,20,-1.0350,42,0.05696,59,0.59217,35,-0.2398
ENSG00000177181,RIMKLA,1,-4.9032,39,-0.4536,115,1.28067,57,0.12645,76,0.57923,54,0.04006,57,0.14292,32,-0.7301,22,-1.3291,51,-0.0523,88,0.82929,44,-0.2713
ENSG00000127125,PPCS,61,0.02104,65,0.12489,63,0.07902,76,0.37084,63,0.06391,37,-0.7410,69,0.21786,45,-0.4508,59,-0.0417,70,0.22529,60,-0.0033,57,-0.0807
ENSG00000186409,CCDC30,38,-0.7070,144,1.42449,45,-0.4611,15,-2.0249,22,-1.4858,111,0.97307,106,0.89871,37,-0.7584,49,-0.3067,37,-0.7295,109,0.94577,36,-0.8556
ENSG00000171960,PPIH,9,-1.1473,4,-2.1400,12,-0.7281,22,0.20690,22,0.24340,7,-1.4855,22,0.24655,21,0.14826,19,0.02364,52,1.64509,8,-1.2305,24,0.43405
ENSG00000065978,YBX1,386,1.58534,191,0.39643,42,-1.8734,35,-2.1708,82,-0.8969,132,-0.1739,82,-0.9100,104,-0.5422,298,1.13037,171,0.22487,142,-0.0669,131,-0.2108
ENSG00000164008,C1orf50,12,-0.7917,12,-0.7941,16,-0.3760,18,-0.1790,29,0.54990,28,0.48740,14,-0.5653,2,-3.4514,26,0.39904,16,-0.3590,25,0.30033,33,0.89002
ENSG00000177868,SVBP,68,0.18493,42,-0.5425,62,0.05705,63,0.07439,63,0.08393,29,-1.1018,55,-0.1279,38,-0.6788,63,0.07911,60,0.00970,79,0.42113,79,0.47152
ENSG00000117394,SLC2A1,53,0.57035,146,2.38494,11,-1.8119,19,-0.9705,12,-1.6840,6,-2.6505,12,-1.6544,7,-2.3766,90,1.47062,33,-0.1770,8,-2.1913,40,0.15643
ENSG00000117395,EBNA1BP2,64,-0.7702,58,-0.9216,128,0.30389,151,0.56221,99,-0.1014,124,0.25593,153,0.58968,105,-0.0127,103,-0.0465,53,-1.0373,65,-0.7529,136,0.43514
ENSG00000066322,ELOVL1,281,4.18694,6,-2.4587,2,-3.8411,3,-3.2696,14,-1.3711,5,-2.9366,0,-5.7859,59,0.81421,21,-0.7836,61,0.87476,1,-5.2442,3,-3.5122
ENSG00000159479,MED8,15,-0.7946,26,-0.0232,13,-1.0578,41,0.70936,25,-0.0931,16,-0.7185,29,0.15385,12,-1.1793,18,-0.5689,30,0.23534,35,0.45330,40,0.74888
ENSG00000142949,PTPRF,74,-0.2408,96,0.15786,58,-0.6012,185,1.23247,43,-1.0530,43,-1.0739,131,0.65605,50,-0.8512,114,0.43576,24,-1.9082,66,-0.4194,121,0.58814
ENSG00000066135,KDM4A,11,-0.6118,20,0.27307,14,-0.2749,16,-0.0012,11,-0.5508,16,-0.0217,41,1.48813,19,0.25736,15,-0.1059,0,-7.1413,16,-0.0204,17,0.03883
ENSG00000126091,ST3GAL3,18,-1.0927,22,-0.7524,31,-0.2420,41,0.19335,31,-0.2523,49,0.47010,50,0.48731,23,-0.7236,23,-0.6868,36,-0.0258,66,0.93624,42,0.25723
ENSG00000117408,IPO13,132,1.46135,31,-0.8678,26,-1.0929,45,-0.2877,47,-0.2034,45,-0.3023,51,-0.0827,69,0.38013,31,-0.8586,90,0.81022,21,-1.4259,58,0.12112
ENSG00000117410,ATP6V0B,176,-1.0781,183,-1.0181,489,0.50104,755,1.22384,484,0.48368,359,0.01176,356,-0.0016,376,0.08289,198,-0.8994,209,-0.8206,152,-1.2912,448,0.40033
ENSG00000117411,B4GALT2,29,-1.1958,63,0.00210,39,-0.7522,59,-0.1139,63,-0.0156,44,-0.5704,73,0.22889,27,-1.2622,96,0.64976,50,-0.3566,103,0.77118,89,0.60090
ENSG00000178028,DMAP1,46,-0.4175,49,-0.3277,45,-0.4585,77,0.36661,70,0.22398,78,0.38554,51,-0.2734,85,0.52771,55,-0.1436,61,-0.0019,38,-0.7274,68,0.18516
ENSG00000117419,ERI3,44,-1.4897,78,-0.6523,106,-0.1726,191,0.75677,147,0.33084,112,-0.0885,89,-0.4539,122,0.03725,119,0.00257,75,-0.7030,79,-0.6202,192,0.85688
ENSG00000187147,RNF220,135,0.31317,44,-1.3813,102,-0.1174,115,0.06569,114,0.05645,115,0.06140,95,-0.2313,93,-0.2592,64,-0.8241,143,0.41373,163,0.61894,125,0.21407
ENSG00000142937,RPS8,2585,1.15764,903,-0.5245,616,-1.1014,418,-1.6778,691,-0.9290,1398,0.15267,1081,-0.2481,667,-0.9831,1703,0.46664,2185,0.87405,1730,0.49206,1256,-0.0171
ENSG00000070785,EIF2B3,19,-0.5335,19,-0.5717,56,1.16176,49,0.94855,34,0.34831,43,0.71783,28,0.04365,25,-0.1384,12,-1.2402,2,-3.8608,39,0.57709,14,-1.0542
