Feature ID,Feature Name,Feature count topic 1to5,Feature log2 fold change topic 1to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000065978,YBX1,56,-0.9721,70,-0.3422,85,-0.0415,150,1.00229,104,0.35545
ENSG00000164008,C1orf50,21,0.19554,14,-0.4288,15,-0.3647,20,0.11226,19,-0.0535
ENSG00000177868,SVBP,55,-0.0197,53,-0.0524,55,-0.0212,55,-0.0189,57,0.06834
ENSG00000117394,SLC2A1,16,-1.0707,16,-0.7754,2,-3.8580,41,0.79937,46,1.18643
ENSG00000117395,EBNA1BP2,135,0.47336,51,-1.2014,135,0.27947,60,-1.0299,125,0.18986
ENSG00000159479,MED8,32,0.30629,32,0.18892,23,-0.3329,19,-0.6750,29,0.06447
ENSG00000142949,PTPRF,100,0.14591,71,-0.4439,123,0.42533,60,-0.7478,106,0.22736
ENSG00000066135,KDM4A,21,0.51886,31,0.94126,14,-0.2611,7,-1.3467,14,-0.3955
ENSG00000126091,ST3GAL3,32,-0.4819,31,-0.3321,59,0.65019,27,-0.5945,55,0.70746
ENSG00000117408,IPO13,35,-0.3041,50,0.38285,30,-0.4042,34,-0.2297,50,0.48124
ENSG00000117410,ATP6V0B,537,0.84782,299,-0.4454,346,-0.2156,156,-1.5170,377,-0.1016
ENSG00000117411,B4GALT2,35,-1.0362,25,-1.2075,69,0.33697,81,0.65086,81,0.76637
ENSG00000159214,CCDC24,20,0.23491,11,-0.7276,14,-0.3593,12,-0.6841,23,0.46010
ENSG00000178028,DMAP1,60,0.11663,57,0.00272,74,0.40440,30,-1.0416,65,0.25182
ENSG00000117419,ERI3,116,0.16574,93,-0.2375,83,-0.4105,93,-0.2575,120,0.19538
ENSG00000187147,RNF220,106,-0.2940,102,-0.2554,154,0.39445,113,-0.1053,143,0.34606
ENSG00000142937,RPS8,647,-0.8354,588,-0.7300,969,0.04235,1507,0.85878,1172,0.43343
ENSG00000070785,EIF2B3,34,0.29668,32,0.06812,42,0.50639,11,-1.5371,32,0.12657
ENSG00000126107,HECTD3,14,0.06179,19,0.52577,5,-1.4474,8,-0.8147,18,0.51603
ENSG00000126088,UROD,90,0.33881,48,-0.7707,75,-0.0724,39,-1.1571,99,0.45027
ENSG00000117450,PRDX1,254,0.18006,133,-0.8782,182,-0.4048,184,-0.4184,294,0.43853
ENSG00000117448,AKR1A1,59,0.49768,38,-0.4096,27,-0.8976,37,-0.4596,51,0.07843
ENSG00000132780,NASP,55,0.01770,102,1.01700,53,-0.0425,56,0.04372,38,-0.6728
ENSG00000159592,GPBP1L1,22,-0.3866,35,0.45645,16,-0.7633,34,0.44542,29,0.15656
ENSG00000159596,TMEM69,19,0.51274,15,-0.0808,7,-1.1763,8,-1.0041,18,0.27052
ENSG00000086015,MAST2,21,-0.3964,16,-0.6701,28,0.20420,21,-0.2530,36,0.72775
ENSG00000117461,PIK3R3,37,0.40070,53,0.83263,10,-1.7022,27,-0.2452,26,-0.3811
ENSG00000085998,POMGNT1,51,0.18227,69,0.59164,19,-1.3360,23,-1.1521,60,0.46108
ENSG00000132128,LRRC41,38,0.24347,43,0.36185,40,0.24034,19,-0.9207,33,-0.0410
ENSG00000173660,UQCRH,724,0.12939,328,-1.1332,506,-0.4778,632,-0.1446,845,0.41110
ENSG00000117481,NSUN4,16,0.26239,21,0.65687,7,-1.1024,12,-0.2385,13,-0.1775
ENSG00000117480,FAAH,28,0.03864,36,0.43951,37,0.49846,10,-1.5688,32,0.29380
ENSG00000079277,MKNK1,15,-0.6291,59,1.86376,10,-1.0374,13,-0.6434,22,0.21912
ENSG00000123472,ATPAF1,145,0.20535,106,-0.3568,128,-0.0619,119,-0.1906,135,0.02203
ENSG00000159658,EFCAB14,32,-0.7930,47,0.06819,41,-0.1600,55,0.35812,62,0.63954
ENSG00000186377,CYP4X1,23,0.22341,32,0.63337,21,-0.0031,8,-1.4383,23,0.14854
ENSG00000162368,CMPK1,193,0.49666,134,-0.2770,98,-0.7537,148,-0.1354,143,-0.2152
ENSG00000186094,AGBL4,18,0.64094,23,0.77568,7,-1.0467,8,-0.9636,11,-0.3860
ENSG00000162373,BEND5,85,1.31452,28,-1.0461,17,-1.7883,33,-0.8322,42,-0.4942
ENSG00000162374,ELAVL4,318,0.61225,308,0.30854,250,-0.0227,163,-0.7308,190,-0.5337
ENSG00000185104,FAF1,50,0.44210,50,0.24914,19,-1.1948,25,-0.8528,46,0.16536
ENSG00000123091,RNF11,402,-0.0855,402,-0.0528,361,-0.2241,422,0.02458,459,0.19252
ENSG00000085832,EPS15,254,0.25843,205,-0.1788,151,-0.6463,234,0.03229,220,-0.0762
ENSG00000117859,OSBPL9,19,-0.0135,30,0.70753,6,-1.6055,17,-0.2129,21,0.22361
ENSG00000078618,NRDC,191,0.70693,173,0.24587,139,-0.0928,92,-0.7789,107,-0.5885
ENSG00000169213,RAB3B,32,-1.3597,130,1.22499,2,-5.0720,121,1.28006,68,0.20378
ENSG00000117862,TXNDC12,37,0.68964,22,-0.4024,14,-1.0591,20,-0.6419,28,-0.0394
ENSG00000134717,BTF3L4,73,0.12042,53,-0.4134,65,-0.1032,53,-0.4606,82,0.32180
ENSG00000157077,ZFYVE9,79,0.71446,50,-0.3029,100,0.81080,28,-1.2410,43,-0.6399
ENSG00000134748,PRPF38A,25,-0.5166,53,0.84851,46,0.62160,30,-0.0884,31,-0.0365
ENSG00000134744,TUT4,42,-0.5322,134,1.55151,39,-0.4727,75,0.62413,34,-0.7873
ENSG00000162377,COA7,39,0.39451,27,-0.2879,32,-0.0482,23,-0.5998,33,-0.0072
ENSG00000162378,ZYG11B,203,0.41827,224,0.41138,187,0.12315,138,-0.3821,125,-0.5964
ENSG00000116171,SCP2,83,-0.1198,101,0.22079,78,-0.1759,77,-0.2133,100,0.26492
ENSG00000162384,CZIB,58,0.21827,40,-0.4429,55,0.03980,28,-1.0264,66,0.42121
ENSG00000162385,MAGOH,40,0.88460,26,-0.1637,8,-1.8425,13,-1.3032,30,0.04969
ENSG00000157193,LRP8,31,-0.2461,65,1.00794,5,-2.9194,32,-0.1118,42,0.37292
ENSG00000058804,NDC1,13,-0.1109,22,0.81230,17,0.39113,10,-0.4618,12,-0.1508
ENSG00000058799,YIPF1,32,1.01420,25,0.18146,5,-2.0405,10,-1.2646,19,-0.2624
ENSG00000081870,HSPB11,38,0.31770,16,-1.0703,14,-1.2625,29,-0.2575,41,0.41510
ENSG00000116209,TMEM59,227,0.75995,156,-0.1577,114,-0.6355,105,-0.8134,151,-0.2430
ENSG00000116221,MRPL37,82,0.62597,51,-0.3896,44,-0.5873,38,-0.8617,66,0.03502
ENSG00000157216,SSBP3,239,0.02831,235,-0.0033,156,-0.6353,305,0.45893,212,-0.2036
ENSG00000243725,TTC4,20,0.05456,35,0.89081,9,-1.1250,15,-0.4959,21,0.11797
ENSG00000116133,DHCR24,307,1.37986,185,-0.0998,84,-1.2999,93,-1.2176,123,-0.8420
ENSG00000162402,USP24,30,0.10879,56,1.09879,16,-0.8307,21,-0.5145,26,-0.1542
ENSG00000162407,PLPP3,4,-3.3471,24,-0.1101,7,-1.9945,48,1.12631,55,1.76126
ENSG00000162409,PRKAA2,67,0.09461,112,0.90060,94,0.60354,49,-0.4432,44,-0.6759
ENSG00000173406,DAB1,8,-1.2245,13,-0.0875,43,1.86739,4,-1.9773,22,0.93755
ENSG00000162601,MYSM1,71,0.01587,173,1.49928,128,0.96479,54,-0.4415,27,-1.6313
ENSG00000177606,JUN,39,-1.2036,75,0.12557,183,1.63134,52,-0.4875,91,0.55325
ENSG00000134709,HOOK1,51,0.04441,95,1.03147,92,0.99059,31,-0.7698,32,-0.7951
ENSG00000162599,NFIA,21,-2.1173,109,0.86788,41,-0.6889,158,1.80504,64,0.01219
ENSG00000162604,TM2D1,60,0.41139,53,0.05437,44,-0.2312,40,-0.4198,46,-0.2023
ENSG00000162607,USP1,41,0.08111,60,0.65539,70,0.90374,38,-0.0835,22,-1.0312
ENSG00000116641,DOCK7,23,-0.0756,40,0.87498,11,-1.0668,25,0.09655,22,-0.1149
ENSG00000125703,ATG4C,18,0.18933,21,0.30045,3,-2.5046,17,-0.0018,18,0.13671
ENSG00000142856,ITGB3BP,29,0.86965,19,-0.1592,18,-0.2123,18,-0.2157,11,-1.0477
ENSG00000203965,EFCAB7,20,0.43139,21,0.32958,25,0.61529,5,-1.9066,16,-0.1262
ENSG00000079739,PGM1,42,0.46139,22,-0.7129,35,0.00175,18,-1.0988,40,0.24228
ENSG00000162434,JAK1,140,0.96667,111,0.16852,96,-0.0664,59,-0.8793,58,-0.9549
ENSG00000162433,AK4,32,-0.5278,44,0.13539,60,0.62602,44,0.12955,45,0.18903
ENSG00000116675,DNAJC6,410,0.47913,329,-0.0604,250,-0.4855,289,-0.2871,300,-0.2485
ENSG00000213625,LEPROT,6,-1.6726,27,1.04926,4,-1.9247,20,0.59497,23,1.01934
ENSG00000184588,PDE4B,49,0.03534,34,-0.5266,43,-0.1646,48,-0.0219,54,0.21107
ENSG00000118473,SGIP1,179,0.50092,202,0.48441,133,-0.1756,103,-0.6209,116,-0.4614
ENSG00000198160,MIER1,40,-0.3887,65,0.51184,102,1.28292,58,0.37390,27,-0.9714
ENSG00000142864,SERBP1,189,-0.0980,225,0.21097,274,0.52686,207,0.08972,168,-0.2983
ENSG00000116717,GADD45A,40,0.45361,20,-0.7893,19,-0.8227,37,0.15774,30,-0.2055
ENSG00000116729,WLS,30,-0.3751,39,0.19174,5,-2.8291,30,-0.2257,55,0.95237
ENSG00000033122,LRRC7,65,-0.1402,125,0.96238,103,0.63364,54,-0.4053,55,-0.4018
ENSG00000066557,LRRC40,29,0.03975,40,0.53073,25,-0.1877,13,-1.2354,35,0.41932
ENSG00000116754,SRSF11,152,-0.6113,658,2.06736,204,0.04764,185,-0.1158,130,-0.7668
ENSG00000118454,ANKRD13C,42,0.12900,73,0.97416,36,-0.1574,26,-0.7235,36,-0.1867
ENSG00000132485,ZRANB2,169,0.09550,371,1.36067,186,0.20685,129,-0.3926,98,-0.9093
ENSG00000172260,NEGR1,496,0.28001,434,-0.0410,743,0.82845,275,-0.8020,378,-0.3052
ENSG00000178965,ERICH3,128,0.42792,159,0.61111,170,0.71882,74,-0.6405,62,-0.9844
ENSG00000116791,CRYZ,27,0.81885,19,-0.0697,13,-0.6216,14,-0.6482,16,-0.4715
ENSG00000162623,TYW3,50,0.03868,84,0.86820,80,0.79240,36,-0.5129,34,-0.6469
ENSG00000117054,ACADM,60,0.04476,74,0.35170,43,-0.4951,50,-0.2781,64,0.14751
ENSG00000137955,RABGGTB,44,0.07040,44,0.02275,40,-0.1212,42,-0.0548,43,-0.0131
ENSG00000117069,ST6GALNAC5,89,0.91367,37,-0.8551,59,-0.1276,25,-1.5383,61,-0.0999
ENSG00000142892,PIGK,40,0.62860,23,-0.5050,20,-0.7225,14,-1.2869,37,0.27234
ENSG00000154027,AK5,277,0.21113,363,0.56823,344,0.48066,177,-0.6129,204,-0.4115
ENSG00000036549,AC118549.1,20,-0.3095,34,0.61293,18,-0.3863,32,0.57880,20,-0.2640
ENSG00000077254,USP33,151,0.50592,155,0.33694,104,-0.2932,81,-0.7151,108,-0.2766
ENSG00000180488,MIGA1,162,0.47364,149,0.14696,138,0.02758,121,-0.2027,96,-0.6249
ENSG00000162613,FUBP1,55,0.29115,94,1.05041,36,-0.4764,43,-0.2402,33,-0.7126
ENSG00000162616,DNAJB4,44,0.36852,34,-0.1651,56,0.61598,28,-0.4998,30,-0.4236
ENSG00000117114,ADGRL2,43,0.26534,50,0.38823,40,0.05131,21,-1.0097,40,0.04042
ENSG00000137941,TTLL7,282,0.13750,593,1.32241,257,-0.0576,277,0.06768,129,-1.2739
ENSG00000142875,PRKACB,533,0.30267,423,-0.1783,544,0.21537,301,-0.7599,486,0.04707
ENSG00000117133,RPF1,40,0.18387,31,-0.2492,65,0.92126,22,-0.8358,34,-0.1308
ENSG00000174021,GNG5,7,-1.6178,16,-0.0049,1,-3.8337,36,1.51925,23,0.73870
ENSG00000117155,SSX2IP,223,0.29835,253,0.38952,329,0.81525,154,-0.4267,126,-0.8231
ENSG00000162642,C1orf52,78,0.44452,73,0.15692,74,0.17812,48,-0.5288,53,-0.4146
ENSG00000153904,DDAH1,231,0.02626,190,-0.2824,130,-0.8630,219,-0.0703,275,0.37456
ENSG00000117174,ZNHIT6,35,-0.3280,49,0.30564,71,0.91822,44,0.16203,33,-0.3538
ENSG00000171502,COL24A1,11,-0.5643,90,3.51576,0,-5.2544,9,-0.6966,3,-2.5941
ENSG00000122417,ODF2L,76,0.02612,224,1.85500,57,-0.4397,63,-0.3066,39,-1.1646
ENSG00000097033,SH3GLB1,27,-0.6849,64,0.87351,52,0.51198,37,-0.0078,40,0.14213
ENSG00000183291,SELENOF,117,0.44913,70,-0.5238,61,-0.7393,60,-0.8161,116,0.31532
ENSG00000153936,HS2ST1,29,-0.2295,31,-0.0905,40,0.33518,33,0.03446,35,0.14895
ENSG00000267272,LINC01140,21,0.63722,7,-1.1956,11,-0.5853,9,-0.9684,19,0.26281
ENSG00000143013,LMO4,1120,0.17569,1034,-0.0171,1807,0.88891,855,-0.3420,797,-0.5006
ENSG00000065243,PKN2,20,-0.7728,64,1.28506,33,0.18271,48,0.91566,18,-0.8466
ENSG00000137947,GTF2B,37,0.62860,17,-0.8180,37,0.38721,13,-1.2794,28,-0.0481
ENSG00000137944,KYAT3,23,0.91016,14,-0.1988,8,-1.0257,3,-2.5237,18,0.20216
ENSG00000213516,RBMXL1,19,-0.2618,30,0.56324,9,-1.2527,21,0.04293,25,0.36710
ENSG00000197147,LRRC8B,119,0.02636,177,0.65450,163,0.52013,79,-0.6561,106,-0.1931
ENSG00000171488,LRRC8C,18,0.51382,13,-0.2462,13,-0.1546,13,-0.1676,12,-0.4400
ENSG00000171492,LRRC8D,29,0.60568,24,0.09448,13,-0.8540,16,-0.5380,20,-0.2263
ENSG00000162664,ZNF326,53,-0.0147,110,1.20535,48,-0.1437,69,0.46242,25,-1.2834
ENSG00000233593,LINC02609,43,0.00453,21,-1.0699,58,0.46432,41,-0.0761,47,0.15114
ENSG00000122482,ZNF644,55,-0.1306,129,1.33280,70,0.30036,57,-0.0053,35,-0.8950
ENSG00000097046,CDC7,17,0.49957,21,0.65487,14,0.04825,4,-1.6788,12,-0.1777
ENSG00000172031,EPHX4,73,0.99902,34,-0.6448,53,0.05451,17,-1.7823,44,-0.2768
ENSG00000189195,BTBD8,644,0.67751,588,0.24673,1140,1.35487,258,-1.0985,192,-1.6615
ENSG00000174842,GLMN,26,-0.0274,29,0.20795,25,-0.0788,26,-0.0147,26,-0.0121
ENSG00000122484,RPAP2,70,-0.1893,193,1.54723,84,0.15347,85,0.18596,39,-1.1865
ENSG00000067208,EVI5,70,0.16848,80,0.31958,73,0.16300,89,0.53928,35,-1.0919
ENSG00000122406,RPL5,421,-0.4400,330,-0.6721,558,0.14482,725,0.63700,555,0.16870
ENSG00000154511,DIPK1A,39,0.29586,40,0.19283,23,-0.6188,22,-0.7790,39,0.21089
ENSG00000143033,MTF2,25,-0.2778,96,2.12419,34,0.30118,24,-0.2231,11,-1.6104
ENSG00000117500,TMED5,33,0.65622,25,-0.0825,15,-0.8511,17,-0.7377,25,-0.1073
ENSG00000117505,DR1,39,0.18323,39,0.13719,17,-1.1293,38,0.09725,35,-0.0376
ENSG00000137942,FNBP1L,26,0.29120,45,1.09080,7,-1.6588,16,-0.5643,21,-0.2054
ENSG00000067334,DNTTIP2,103,0.46530,105,0.30100,96,0.15580,90,0.06069,48,-1.0554
ENSG00000023909,GCLM,44,0.36540,46,0.27848,33,-0.2605,27,-0.6068,36,-0.1189
ENSG00000137962,ARHGAP29,35,0.77897,31,0.26113,12,-1.1999,22,-0.2877,18,-0.6799
ENSG00000117528,ABCD3,30,-0.0478,44,0.55935,10,-1.7191,34,0.18375,32,0.08533
ENSG00000117519,CNN3,27,-1.1521,27,-0.8127,12,-1.9666,69,0.70132,83,1.23374
ENSG00000172339,ALG14,14,0.14748,9,-0.6206,13,-0.0627,11,-0.3303,16,0.25912
ENSG00000152078,TLCD4,43,0.12266,55,0.46286,62,0.63368,23,-0.9307,38,-0.1369
ENSG00000228971,LINC02607,25,0.73066,14,-0.4710,26,0.47999,5,-2.0320,18,-0.1025
ENSG00000117569,PTBP2,74,0.60399,69,0.24143,30,-1.0569,43,-0.5276,52,-0.2517
ENSG00000117598,PLPPR5,31,0.18728,14,-1.1278,25,-0.2039,17,-0.8332,39,0.61171
ENSG00000117600,PLPPR4,88,-0.1735,119,0.36150,152,0.76009,68,-0.5620,97,0.03781
ENSG00000162688,AGL,37,0.42751,47,0.62635,33,0.08304,23,-0.5010,22,-0.6489
ENSG00000117620,SLC35A3,20,0.03672,39,1.05155,18,-0.1305,14,-0.5902,18,-0.2023
ENSG00000156875,MFSD14A,44,0.32559,41,0.09720,27,-0.5338,26,-0.6646,41,0.13480
ENSG00000137992,DBT,35,-0.3280,50,0.33345,46,0.19889,54,0.48707,36,-0.2314
ENSG00000137996,RTCA,65,0.96072,36,-0.3778,15,-1.7001,38,-0.3334,35,-0.5184
ENSG00000162694,EXTL2,81,0.79069,69,0.20747,47,-0.3966,34,-0.9685,47,-0.4607
ENSG00000118733,OLFM3,137,0.91734,97,-0.0354,145,0.61027,44,-1.3097,58,-0.9436
ENSG00000060718,COL11A1,18,0.35914,51,1.94199,1,-3.1621,10,-0.8082,9,-0.9127
ENSG00000185946,RNPC3,31,-1.4650,283,2.67517,45,-0.5276,110,0.99398,21,-1.8823
ENSG00000198890,PRMT6,15,0.15338,22,0.69088,4,-1.8850,13,-0.0821,14,-0.0279
ENSG00000162631,NTNG1,46,0.81748,41,0.29281,43,0.36652,10,-1.8357,25,-0.5587
ENSG00000162636,FAM102B,58,0.45593,71,0.59024,35,-0.5052,41,-0.2912,36,-0.5634
ENSG00000162639,HENMT1,26,0.66589,18,-0.1768,20,-0.0516,13,-0.7583,17,-0.3442
ENSG00000134186,PRPF38B,43,-0.6091,129,1.38060,69,0.32307,65,0.27910,43,-0.4858
ENSG00000116266,STXBP3,43,0.45537,48,0.44680,28,-0.3997,30,-0.3250,28,-0.4806
ENSG00000121957,GPSM2,10,-0.7509,20,0.50450,7,-1.1320,27,1.12902,14,-0.0492
ENSG00000121940,CLCC1,21,0.24765,28,0.58819,19,-0.0360,12,-0.7123,18,-0.1530
ENSG00000085433,WDR47,168,0.23411,190,0.33615,146,-0.0810,116,-0.4778,145,-0.1116
ENSG00000197780,TAF13,138,0.36260,96,-0.3440,99,-0.2911,118,-0.0223,106,-0.2346
ENSG00000215717,TMEM167B,42,0.27522,31,-0.3042,32,-0.2483,32,-0.2979,39,0.05164
ENSG00000116299,KIAA1324,18,-0.3260,38,0.98439,38,0.98505,17,-0.3139,16,-0.4744
ENSG00000031698,SARS,415,0.65543,246,-0.4382,435,0.45584,175,-1.0228,271,-0.3507
ENSG00000143126,CELSR2,112,-0.0889,136,0.25043,127,0.14117,91,-0.4167,130,0.21686
ENSG00000134222,PSRC1,22,-0.7121,27,-0.1555,48,0.78013,22,-0.4898,43,0.76253
ENSG00000134243,SORT1,178,0.04574,213,0.30644,260,0.63192,136,-0.4317,155,-0.2247
ENSG00000143106,PSMA5,107,0.58338,50,-0.8131,105,0.31507,38,-1.3085,88,0.05727
ENSG00000174151,CYB561D1,19,0.58827,11,-0.5325,2,-2.7532,12,-0.3387,17,0.17332
ENSG00000181754,AMIGO1,62,0.87796,69,0.65682,30,-0.6508,18,-1.5092,34,-0.5385
ENSG00000065135,GNAI3,15,-0.3950,41,1.33801,4,-2.1110,18,0.03308,20,0.15483
ENSG00000116337,AMPD2,40,-0.7514,57,0.02045,53,-0.0955,52,-0.1266,87,0.90583
ENSG00000168765,GSTM4,29,0.30963,21,-0.3074,36,0.50489,10,-1.4783,29,0.22779
ENSG00000134202,GSTM3,63,-0.0456,28,-1.2809,91,0.54538,51,-0.3850,79,0.39674
ENSG00000168710,AHCYL1,204,-0.4619,239,-0.0653,238,-0.0718,269,0.13332,318,0.49126
ENSG00000143093,STRIP1,30,0.17685,30,0.15161,25,-0.1400,15,-0.9419,32,0.30054
ENSG00000197106,SLC6A17,159,0.37371,151,0.13862,91,-0.6346,102,-0.5083,138,-0.0016
ENSG00000116396,KCNC4,37,-0.3979,51,0.21811,40,-0.1597,47,0.10379,53,0.36727
ENSG00000134248,LAMTOR5,168,0.16705,108,-0.5760,104,-0.6336,131,-0.3141,191,0.38684
ENSG00000177301,KCNA2,233,0.92257,164,-0.0436,116,-0.5793,100,-0.8612,126,-0.5329
ENSG00000259834,AL365361.1,16,-0.6923,34,0.66150,29,0.43769,17,-0.4660,30,0.57396
ENSG00000121931,LRIF1,17,-0.8867,51,1.08074,75,1.78562,24,-0.1070,17,-0.7562
ENSG00000156171,DRAM2,11,-0.2315,22,0.97042,9,-0.5063,12,-0.0152,12,-0.0371
ENSG00000134255,CEPT1,24,0.11516,44,1.09476,30,0.44374,15,-0.6210,16,-0.6410
ENSG00000116455,WDR77,20,0.32267,11,-0.6921,21,0.28427,14,-0.4088,17,-0.0441
ENSG00000116459,ATP5PB,293,0.72175,157,-0.5633,186,-0.2964,96,-1.3755,235,0.08115
ENSG00000116473,RAP1A,40,-0.1783,39,-0.1480,48,0.16613,39,-0.1484,50,0.30572
ENSG00000197852,INKA2,30,-0.5628,36,-0.1026,52,0.49403,33,-0.2323,51,0.60884
ENSG00000171385,KCND3,97,-0.0676,122,0.31655,166,0.81734,71,-0.5652,94,-0.1111
ENSG00000143079,CTTNBP2NL,17,-0.3665,40,1.13505,24,0.27733,25,0.40631,13,-0.7201
ENSG00000116489,CAPZA1,69,0.39287,43,-0.5094,27,-1.1772,62,0.07036,58,-0.0480
ENSG00000155366,RHOC,10,-1.5844,12,-1.0000,10,-1.2407,31,0.55589,46,1.58439
ENSG00000155380,SLC16A1,18,0.43973,12,-0.3581,7,-1.1151,17,0.19636,13,-0.2836
ENSG00000198799,LRIG2,5,-1.6469,31,1.50581,12,-0.0146,18,0.61652,15,0.30612
ENSG00000081026,MAGI3,91,0.59605,103,0.53484,105,0.57699,76,0.05496,21,-2.0813
ENSG00000116793,PHTF1,27,0.17490,73,1.76435,15,-0.8102,14,-0.9362,18,-0.6648
ENSG00000081019,RSBN1,30,-0.4726,21,-0.8473,58,0.73339,52,0.62725,36,-0.0404
ENSG00000134262,AP4B1,22,-0.0211,61,1.68934,10,-1.1304,12,-0.9427,20,-0.1905
ENSG00000163349,HIPK1,27,-0.8148,44,0.19220,51,0.41277,53,0.53905,45,0.25090
ENSG00000197323,TRIM33,67,-0.4138,179,1.33115,108,0.48120,62,-0.4244,71,-0.2200
ENSG00000116752,BCAS2,108,0.41517,80,-0.2322,106,0.21530,60,-0.7233,88,-0.1032
ENSG00000213281,NRAS,27,0.44077,29,0.39623,6,-1.8472,23,0.00903,19,-0.3378
ENSG00000009307,CSDE1,358,0.25055,326,0.00662,412,0.38067,294,-0.1651,259,-0.4175
ENSG00000052723,SIKE1,24,0.35173,20,-0.1134,27,0.37021,20,-0.1161,16,-0.5572
ENSG00000163399,ATP1A1,1354,1.32084,522,-0.8044,839,-0.0761,213,-2.2485,668,-0.5079
ENSG00000143061,IGSF3,17,-0.0609,14,-0.2941,39,1.33487,8,-1.2408,18,0.07571
ENSG00000134247,PTGFRN,40,0.83918,14,-1.1173,8,-1.8733,9,-1.8320,38,0.50668
ENSG00000198162,MAN1A2,349,-0.8292,388,-0.4164,915,0.96258,1087,1.47461,287,-1.0132
ENSG00000065183,WDR3,22,0.29443,21,0.14413,32,0.80067,9,-1.1449,17,-0.2233
ENSG00000092621,PHGDH,8,-2.1727,7,-1.8523,2,-3.3695,38,0.78898,57,2.01013
ENSG00000265808,SEC22B,65,0.01212,68,0.09121,58,-0.1468,62,-0.0526,66,0.04167
ENSG00000226067,LINC00623,26,0.28735,11,-1.1309,17,-0.4676,26,0.20242,22,-0.0336
ENSG00000171943,SRGAP2C,33,-0.3824,73,1.03645,25,-0.6605,46,0.28420,37,-0.0889
ENSG00000232527,LINC02802,32,-0.6576,30,-0.5346,38,-0.2004,47,0.15266,65,0.84229
ENSG00000196369,SRGAP2B,26,-0.1914,55,1.09762,21,-0.4197,30,0.10257,24,-0.3099
ENSG00000162825,NBPF20,22,0.02506,27,0.38785,19,-0.1912,39,1.09533,8,-1.5904
ENSG00000265491,RNF115,69,0.18793,85,0.45331,84,0.44266,55,-0.2415,47,-0.5446
ENSG00000186141,POLR3C,26,0.54954,21,-0.0225,9,-1.1897,17,-0.3580,20,-0.1304
ENSG00000131788,PIAS3,10,-0.7056,20,0.61873,16,0.30071,8,-0.7467,20,0.79066
ENSG00000198483,ANKRD35,13,-0.2844,7,-1.1326,15,0.01962,14,-0.0729,20,0.66882
ENSG00000131779,PEX11B,67,0.94850,42,-0.2197,28,-0.8377,25,-1.0570,41,-0.3097
ENSG00000265241,RBM8A,107,0.04682,92,-0.2072,126,0.27797,89,-0.2919,111,0.09631
ENSG00000272031,ANKRD34A,40,0.15817,38,0.05309,34,-0.1572,22,-0.8683,44,0.33614
ENSG00000121851,POLR3GL,21,-0.8124,8,-1.9189,54,0.93811,44,0.66891,36,0.34740
ENSG00000265972,TXNIP,6,-2.6267,9,-1.5691,14,-0.9314,42,0.80159,61,1.94824
ENSG00000131791,PRKAB2,22,0.60730,22,0.34117,11,-0.7271,15,-0.1955,12,-0.6532
ENSG00000178104,PDE4DIP,191,-0.2549,297,0.53871,275,0.41500,193,-0.1621,212,-0.0065
ENSG00000274265,AC245297.3,11,-0.3720,25,1.01365,3,-2.2614,18,0.52550,13,-0.0220
ENSG00000178096,BOLA1,14,-0.1491,5,-1.4654,5,-1.5718,11,-0.4519,25,1.11402
ENSG00000159164,SV2A,435,0.73995,408,0.32433,251,-0.4358,185,-0.9691,264,-0.4317
ENSG00000143368,SF3B4,18,-0.0847,17,-0.0705,7,-1.4146,13,-0.5857,27,0.80039
ENSG00000264522,OTUD7B,8,-0.8817,19,0.60512,6,-0.9848,22,0.96727,14,0.18019
ENSG00000136631,VPS45,53,0.45539,51,0.21863,31,-0.5349,26,-0.8774,45,0.01781
ENSG00000023902,PLEKHO1,50,-0.4609,65,0.09149,55,-0.1613,67,0.13995,77,0.45949
ENSG00000143401,ANP32E,55,-0.6629,77,0.07296,80,0.14186,125,0.98004,67,-0.1764
ENSG00000117362,APH1A,14,-0.4966,16,-0.0725,13,-0.3549,10,-0.8691,29,1.11502
ENSG00000266472,MRPS21,261,0.12287,149,-0.7877,228,-0.1354,224,-0.1822,285,0.26635
ENSG00000117360,PRPF3,17,-0.0846,34,1.03260,13,-0.4950,14,-0.3775,18,-0.0255
ENSG00000163125,RPRD2,35,-0.4660,51,0.28201,71,0.81382,45,0.09764,42,-0.0344
ENSG00000143374,TARS2,22,0.30275,24,0.33865,10,-1.0150,15,-0.3938,20,0.02565
ENSG00000143369,ECM1,33,0.93323,32,0.44676,2,-3.6089,10,-1.3896,22,-0.1222
ENSG00000143384,MCL1,14,-0.5284,15,-0.2510,21,0.31907,20,0.23591,21,0.39908
ENSG00000143420,ENSA,374,0.02604,214,-0.8454,505,0.49513,383,0.05881,363,-0.0403
ENSG00000143457,GOLPH3L,20,0.80436,15,0.02761,11,-0.3893,8,-0.9534,12,-0.4003
ENSG00000143437,ARNT,13,-0.4265,22,0.54593,12,-0.4487,18,0.23086,18,0.24570
ENSG00000143418,CERS2,6,-1.3630,11,-0.1699,4,-1.6095,19,0.70689,22,1.19512
