Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to10,Feature log2 fold change topic 8to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000142686,C1orf216,91,-0.0355,95,0.04007,84,-0.1789,145,0.93742,18,-2.4020,27,-1.8383
ENSG00000134698,AGO4,20,0.12253,20,0.12183,15,-0.2865,16,-0.2840,10,-0.9300,34,0.99837
ENSG00000092847,AGO1,55,0.30251,57,0.41443,34,-0.5284,38,-0.3454,37,-0.3285,54,0.24779
ENSG00000126070,AGO3,85,0.63880,33,-1.0550,64,0.12121,35,-0.9399,61,0.02737,153,1.57223
ENSG00000116863,ADPRHL2,9,-0.7592,13,-0.1677,11,-0.3795,25,1.20235,2,-2.6550,15,0.01110
ENSG00000054116,TRAPPC3,22,-1.0277,27,-0.7500,55,0.49002,71,1.16447,24,-0.8345,25,-0.7941
ENSG00000116871,MAP7D1,156,-0.2260,158,-0.2312,159,-0.1995,216,0.38551,138,-0.3932,249,0.53499
ENSG00000054118,THRAP3,240,0.53634,149,-0.3309,243,0.55952,95,-1.1138,170,-0.0726,267,0.65184
ENSG00000196182,STK40,16,-0.3689,28,0.72443,20,0.03626,18,-0.2028,15,-0.3642,12,-0.7876
ENSG00000181817,LSM10,13,-1.3402,34,0.18590,31,0.02147,47,0.84257,30,-0.0373,10,-1.6781
ENSG00000116885,OSCP1,11,-0.6800,14,-0.3629,16,-0.1186,33,1.40467,6,-1.6363,6,-1.5349
ENSG00000116898,MRPS15,24,-1.1540,53,0.17023,58,0.31310,67,0.62730,44,-0.1590,18,-1.5276
ENSG00000163873,GRIK3,65,1.68726,44,0.96675,6,-2.3768,11,-1.5596,3,-3.0927,21,-0.3978
ENSG00000163875,MEAF6,115,-0.1214,147,0.35103,136,0.16715,138,0.22215,66,-0.9521,56,-1.1967
ENSG00000163877,SNIP1,28,0.64150,20,0.05878,20,0.05276,15,-0.5165,11,-0.7805,22,0.18101
ENSG00000134697,GNL2,32,0.21358,18,-0.7915,30,0.08305,30,0.10666,31,0.13180,41,0.59522
ENSG00000116922,C1orf109,15,0.03473,17,0.34065,11,-0.4590,19,0.51514,6,-1.3812,8,-0.7963
ENSG00000185090,MANEAL,12,-0.7925,21,0.10118,20,0.03577,30,0.83195,16,-0.2992,5,-2.0297
ENSG00000196449,YRDC,7,-0.8477,9,-0.4513,17,0.60217,18,0.87743,10,-0.2939,3,-1.9975
ENSG00000197982,C1orf122,66,-1.1384,152,0.26996,117,-0.2015,141,0.12683,190,0.57664,152,0.21815
ENSG00000188786,MTF1,31,1.02106,9,-1.1184,14,-0.4012,7,-1.5664,30,0.81665,45,1.52609
ENSG00000183431,SF3A3,37,-0.3295,31,-0.6526,61,0.53474,51,0.25221,66,0.60951,31,-0.5858
ENSG00000183520,UTP11,47,0.30660,25,-0.7798,71,1.08954,37,-0.1392,34,-0.2119,16,-1.3062
ENSG00000185668,POU3F1,2,-2.6440,9,-0.7960,26,1.09016,27,1.39990,3,-2.0898,3,-2.1252
ENSG00000116954,RRAGC,53,0.26374,31,-0.7018,41,-0.1607,53,0.29699,50,0.15058,56,0.32660
ENSG00000174574,AKIRIN1,112,0.14685,96,-0.1338,115,0.18778,104,0.02406,68,-0.6321,113,0.14979
ENSG00000168653,NDUFS5,334,-1.0816,668,0.06670,884,0.56401,914,0.71821,334,-1.0121,227,-1.5857
ENSG00000127603,MACF1,531,0.71685,225,-0.8380,343,-0.0722,122,-1.8334,689,1.07227,815,1.36385
ENSG00000090621,PABPC4,71,-0.1603,87,0.22168,65,-0.3025,51,-0.7565,136,0.90458,111,0.56492
ENSG00000116983,HPCAL4,423,0.66370,330,0.23061,189,-0.7319,269,-0.1641,331,0.19170,167,-0.8682
ENSG00000084072,PPIE,9,-1.9959,25,-0.3752,33,0.11829,48,0.90859,41,0.41358,29,-0.1334
ENSG00000168389,MFSD2A,13,-0.2217,17,0.26884,11,-0.5494,13,-0.2183,33,1.22970,9,-0.8382
ENSG00000131236,CAP1,126,-0.3122,123,-0.3851,179,0.29513,179,0.32928,150,-0.0178,151,-0.0002
ENSG00000131238,PPT1,77,-0.7361,98,-0.3642,166,0.58983,160,0.59122,111,-0.1143,63,-0.9830
ENSG00000117000,RLF,59,1.17995,18,-0.9312,51,0.88430,12,-1.6621,23,-0.4833,43,0.49254
ENSG00000259943,AL050341.2,11,-0.5127,13,-0.2032,17,0.17498,19,0.45651,16,0.14467,11,-0.4314
ENSG00000084073,ZMPSTE24,25,-0.7590,60,0.81587,39,-0.0486,37,-0.1373,43,0.08888,20,-1.0614
ENSG00000049089,COL9A2,8,-1.2812,18,-0.0212,2,-3.1850,5,-1.9860,22,0.30243,107,3.32535
ENSG00000084070,SMAP2,205,0.50504,124,-0.4003,194,0.40606,163,0.10397,87,-0.8846,105,-0.5858
ENSG00000117016,RIMS3,124,-0.5929,233,0.55791,199,0.20198,233,0.55773,60,-1.6353,19,-3.3019
ENSG00000066136,NFYC,29,-0.1724,36,0.20538,33,0.06460,42,0.52097,12,-1.4387,16,-1.0281
ENSG00000179862,CITED4,4,-1.6688,11,-0.2770,16,0.36559,25,1.47682,0,-5.0309,5,-1.2772
ENSG00000171793,CTPS1,10,-0.6858,16,0.13405,13,-0.2875,25,1.04067,6,-1.3954,7,-1.1024
ENSG00000127124,HIVEP3,43,0.61910,38,0.43930,26,-0.2564,16,-1.0788,36,0.26543,27,-0.1548
ENSG00000198815,FOXJ3,65,0.41990,58,0.22964,30,-0.8868,58,0.24303,39,-0.4095,39,-0.4268
ENSG00000177181,RIMKLA,41,-0.5299,66,0.32701,80,0.64215,67,0.35192,19,-1.6342,12,-2.2542
ENSG00000127125,PPCS,32,-0.8027,58,0.18309,66,0.38767,49,-0.1382,60,0.19362,56,0.09606
ENSG00000186409,CCDC30,123,1.30967,54,-0.2394,73,0.28944,21,-1.7963,49,-0.3605,73,0.26128
ENSG00000171960,PPIH,7,-0.7862,6,-1.1411,18,0.76021,18,0.90160,11,-0.1107,7,-0.7777
ENSG00000065978,YBX1,63,-0.7131,99,0.03179,57,-0.8793,70,-0.5955,246,1.54560,174,0.94100
ENSG00000164008,C1orf50,20,0.32313,12,-0.6299,12,-0.5342,20,0.32209,15,-0.1679,27,0.74593
ENSG00000177868,SVBP,33,-0.1367,27,-0.5136,52,0.65955,38,0.07652,47,0.41985,21,-0.8436
ENSG00000117394,SLC2A1,16,-1.4677,53,0.49672,19,-1.2430,33,-0.4030,133,2.01309,32,-0.3871
ENSG00000117395,EBNA1BP2,63,-0.3082,54,-0.6159,103,0.53788,106,0.68056,54,-0.5171,45,-0.8093
ENSG00000179178,TMEM125,6,-1.2902,8,-0.8144,0,-6.8089,5,-1.4578,3,-2.1854,101,4.26125
ENSG00000066322,ELOVL1,13,-0.8588,7,-1.8335,3,-2.8029,13,-0.8512,35,0.74056,132,3.45638
ENSG00000159479,MED8,19,-0.2250,21,-0.0407,18,-0.2817,29,0.61577,20,-0.0792,13,-0.7721
ENSG00000198198,SZT2,29,1.06159,11,-0.7424,5,-1.7126,12,-0.5560,27,0.80398,32,1.06761
ENSG00000178922,HYI,9,-0.6903,14,0.03953,6,-1.3639,14,0.05623,30,1.22404,22,0.71575
ENSG00000142949,PTPRF,64,-0.6308,67,-0.5946,111,0.30582,119,0.48692,104,0.17438,107,0.20960
ENSG00000066135,KDM4A,20,0.08231,15,-0.4759,17,-0.2751,25,0.46467,12,-0.7477,29,0.63446
ENSG00000126091,ST3GAL3,26,-0.3712,35,0.09377,31,-0.0965,41,0.44180,29,-0.2057,24,-0.4748
ENSG00000117408,IPO13,30,-0.8122,52,0.07110,30,-0.8495,50,0.01162,60,0.29645,112,1.33487
ENSG00000117410,ATP6V0B,253,-0.3158,238,-0.4555,338,0.17987,504,1.07864,105,-1.6105,143,-1.1540
ENSG00000117411,B4GALT2,41,-0.6243,71,0.31610,39,-0.7176,76,0.44569,91,0.65329,33,-0.9108
ENSG00000159214,CCDC24,5,-1.4237,13,0.11226,10,-0.3428,17,0.69695,21,0.87555,5,-1.2925
ENSG00000178028,DMAP1,44,-0.1666,41,-0.3441,39,-0.4014,74,0.86306,28,-0.8389,49,0.00248
ENSG00000117419,ERI3,102,0.09554,89,-0.1548,86,-0.1969,120,0.42057,101,0.05751,58,-0.7881
ENSG00000187147,RNF220,82,-0.6032,146,0.44077,101,-0.2449,133,0.24972,72,-0.7456,130,0.16495
ENSG00000142937,RPS8,475,-0.9136,1012,0.40597,902,0.15303,633,-0.4908,1151,0.53120,1069,0.41179
ENSG00000070785,EIF2B3,33,0.04174,19,-0.9197,38,0.32042,45,0.70460,33,0.03593,16,-1.0389
ENSG00000126107,HECTD3,16,0.11502,16,0.16130,11,-0.5056,15,0.04926,14,-0.0797,16,0.14403
ENSG00000126088,UROD,40,-0.9219,56,-0.4347,77,0.14511,117,1.06038,51,-0.5128,47,-0.6264
ENSG00000117450,PRDX1,107,-1.2305,193,-0.3107,185,-0.3537,306,0.59345,451,1.11457,206,-0.1609
ENSG00000117448,AKR1A1,29,-0.5841,37,-0.1870,40,-0.0569,53,0.51225,48,0.26557,36,-0.1900
ENSG00000132780,NASP,93,0.37225,47,-0.8561,63,-0.3160,41,-1.0984,106,0.53850,227,1.86748
ENSG00000159592,GPBP1L1,47,0.41018,34,-0.2007,22,-0.8442,36,-0.0853,44,0.24185,58,0.70204
ENSG00000159596,TMEM69,12,-0.3779,19,0.37442,9,-0.9096,20,0.55796,9,-0.7509,16,0.09010
ENSG00000086015,MAST2,25,0.05099,25,0.06903,20,-0.3237,28,0.24177,30,0.31756,14,-0.8814
ENSG00000117461,PIK3R3,52,0.70453,34,-0.0266,49,0.59770,21,-0.8782,40,0.21898,11,-1.7619
ENSG00000085998,POMGNT1,58,0.33488,38,-0.4464,35,-0.5099,61,0.48139,53,0.16516,40,-0.2994
ENSG00000132128,LRRC41,35,0.08804,27,-0.3501,34,0.05613,42,0.45366,25,-0.4207,27,-0.3119
ENSG00000173660,UQCRH,153,-1.7470,518,0.26112,566,0.39448,721,0.98499,177,-1.4277,108,-2.1580
ENSG00000117481,NSUN4,23,0.36188,12,-0.7458,21,0.22268,22,0.34135,11,-0.7522,21,0.16278
ENSG00000117480,FAAH,20,-0.1800,15,-0.7895,19,-0.2822,34,0.83291,10,-1.2015,38,0.79795
ENSG00000079277,MKNK1,31,0.33831,16,-0.8346,27,0.05817,27,0.11324,52,1.14086,11,-1.2684
ENSG00000123472,ATPAF1,83,-0.6347,138,0.25912,104,-0.2528,161,0.57778,125,0.05071,56,-1.1744
ENSG00000159658,EFCAB14,74,-0.2050,86,0.06759,44,-1.0313,48,-0.9712,167,1.13706,192,1.38801
ENSG00000186377,CYP4X1,31,0.54840,22,-0.0712,18,-0.3609,31,0.63244,14,-0.7209,1,-4.1368
ENSG00000162368,CMPK1,102,-0.5118,150,0.15522,145,0.08105,171,0.41948,92,-0.6357,113,-0.3164
ENSG00000186094,AGBL4,17,0.33841,15,0.16610,16,0.20164,17,0.38942,0,-6.7953,5,-1.3589
ENSG00000162373,BEND5,15,-1.7248,38,-0.3468,90,1.28230,66,0.77684,8,-2.5140,15,-1.6139
ENSG00000162374,ELAVL4,295,0.07047,324,0.26888,414,0.68938,286,0.02156,78,-1.9429,68,-2.1467
ENSG00000185104,FAF1,50,0.25029,34,-0.4360,47,0.13764,47,0.16529,27,-0.7455,55,0.38743
ENSG00000123091,RNF11,456,0.01749,599,0.57548,360,-0.3847,527,0.30653,211,-1.1642,195,-1.2816
ENSG00000085832,EPS15,269,0.09636,287,0.23426,262,0.05083,257,0.01816,132,-1.0028,228,-0.1691
ENSG00000117859,OSBPL9,32,0.28776,22,-0.3255,17,-0.7600,21,-0.4411,32,0.30117,62,1.36913
ENSG00000078618,NRDC,166,0.42519,84,-0.7977,183,0.60504,129,-0.0279,72,-0.9115,160,0.31614
ENSG00000169213,RAB3B,193,1.30107,142,0.79348,53,-0.9833,23,-2.3927,26,-1.9495,151,0.70588
ENSG00000117862,TXNDC12,29,0.12599,21,-0.4392,23,-0.2353,34,0.47627,35,0.43332,16,-0.7244
ENSG00000134717,BTF3L4,39,-0.7297,59,-0.0802,72,0.28300,90,0.79182,22,-1.5420,44,-0.4909
ENSG00000157077,ZFYVE9,59,0.06768,51,-0.2279,98,0.98655,54,-0.1030,27,-1.1466,31,-0.9462
ENSG00000134748,PRPF38A,45,-0.1447,38,-0.4693,55,0.19499,29,-0.9483,107,1.26814,83,0.83506
ENSG00000134744,TUT4,138,0.96902,39,-1.2819,90,0.16643,24,-2.0606,129,0.73179,206,1.54466
ENSG00000162377,COA7,41,0.40685,45,0.68082,40,0.35830,21,-0.7216,15,-1.1546,12,-1.5204
ENSG00000162378,ZYG11B,239,0.44171,212,0.24979,236,0.41661,153,-0.3625,79,-1.3107,113,-0.7705
ENSG00000121310,ECHDC2,22,0.66516,6,-1.3947,2,-3.0797,9,-0.8495,68,2.68989,18,0.25336
ENSG00000116171,SCP2,72,-0.4994,86,-0.2304,98,0.02360,104,0.13027,170,0.90618,85,-0.2079
ENSG00000162384,CZIB,26,-0.8956,46,-0.0033,44,-0.0422,63,0.64893,48,0.06944,33,-0.5004
ENSG00000162385,MAGOH,11,-1.1598,13,-1.0204,33,0.63575,40,1.19419,20,-0.2408,10,-1.3046
ENSG00000157193,LRP8,94,1.24693,54,0.20694,40,-0.3048,34,-0.6343,15,-1.7795,34,-0.5528
ENSG00000058799,YIPF1,11,-1.0645,23,0.07686,26,0.30641,30,0.64699,18,-0.2515,10,-1.1100
ENSG00000081870,HSPB11,26,-0.1076,27,-0.0826,30,0.14243,35,0.47152,7,-2.0868,29,0.05247
ENSG00000116209,TMEM59,91,-0.7789,119,-0.3806,147,0.01843,209,0.74487,130,-0.1706,158,0.12480
ENSG00000116205,TCEANC2,18,0.37904,9,-0.7555,13,-0.2232,7,-1.1287,25,0.88131,37,1.51931
ENSG00000116221,MRPL37,41,-0.5601,49,-0.2651,65,0.22701,91,0.98779,33,-0.8101,18,-1.7416
ENSG00000157216,SSBP3,279,0.04448,389,0.73755,244,-0.1889,237,-0.2592,161,-0.8110,181,-0.6323
ENSG00000243725,TTC4,28,0.34548,18,-0.3930,18,-0.3968,25,0.14928,30,0.40678,24,0.04236
ENSG00000116133,DHCR24,175,0.00703,99,-0.9955,164,-0.1021,294,1.13315,74,-1.3047,156,-0.1749
ENSG00000162402,USP24,44,0.32378,31,-0.2955,34,-0.1447,31,-0.3243,62,0.84478,36,-0.0172
ENSG00000162407,PLPP3,67,-0.5216,30,-1.9004,14,-2.8757,19,-2.5944,648,3.94614,148,0.75951
ENSG00000162409,PRKAA2,110,0.94130,47,-0.6103,82,0.39656,63,-0.0819,35,-0.9390,39,-0.7846
ENSG00000162601,MYSM1,115,0.90364,41,-0.9391,94,0.53291,59,-0.3056,47,-0.6017,73,0.05455
ENSG00000177606,JUN,115,0.38993,63,-0.6997,66,-0.5559,86,-0.1282,186,1.14700,112,0.30599
ENSG00000134709,HOOK1,70,0.60698,43,-0.2517,80,0.87307,46,-0.1461,14,-1.8753,14,-1.8849
ENSG00000162599,NFIA,359,0.93612,145,-0.7188,53,-2.2223,42,-2.6833,558,1.58959,648,1.87107
ENSG00000162604,TM2D1,45,-0.1563,45,-0.1507,31,-0.7274,70,0.72363,47,-0.0726,44,-0.1742
ENSG00000132849,PATJ,30,1.48448,9,-0.6971,12,-0.2762,5,-1.5659,21,0.66193,17,0.32080
ENSG00000162607,USP1,74,0.46105,47,-0.3473,80,0.60380,20,-1.7846,63,0.16084,112,1.09854
ENSG00000116641,DOCK7,43,0.53847,16,-1.1241,18,-0.8924,22,-0.6348,101,1.99592,39,0.32373
ENSG00000125703,ATG4C,32,0.02577,17,-1.0338,12,-1.4886,22,-0.6404,46,0.61581,124,2.41066
ENSG00000203965,EFCAB7,17,0.34423,5,-1.6469,21,0.69930,23,1.01679,3,-2.0023,5,-1.4973
ENSG00000079739,PGM1,14,-1.2611,27,-0.2362,23,-0.4523,48,0.92606,56,0.98147,13,-1.3281
ENSG00000162434,JAK1,67,-0.5325,81,-0.2576,148,0.86186,75,-0.3951,125,0.47313,88,-0.0709
ENSG00000162433,AK4,66,0.30880,55,-0.0028,33,-0.8471,39,-0.6454,149,1.65886,35,-0.6978
ENSG00000116675,DNAJC6,367,-0.1591,486,0.37745,349,-0.2411,480,0.35116,103,-2.0539,393,-0.0363
ENSG00000213625,LEPROT,24,-0.2199,17,-0.8787,16,-0.9198,15,-1.1182,110,2.41322,49,0.89968
ENSG00000184588,PDE4B,70,-0.2018,66,-0.3137,60,-0.4449,64,-0.3648,90,0.22612,199,1.55280
ENSG00000118473,SGIP1,231,0.67445,146,-0.1593,206,0.45889,131,-0.3574,92,-0.8392,110,-0.5691
ENSG00000198160,MIER1,101,0.72307,62,-0.1743,66,-0.0463,28,-1.5064,97,0.56899,112,0.81240
ENSG00000142864,SERBP1,298,0.32709,210,-0.3107,297,0.31957,164,-0.7513,308,0.34574,354,0.57147
ENSG00000116717,GADD45A,42,0.29766,47,0.54152,37,0.07235,27,-0.5354,27,-0.4448,22,-0.7093
ENSG00000116729,WLS,52,0.01669,54,0.09924,32,-0.7959,25,-1.2177,167,2.02473,43,-0.2741
ENSG00000033122,LRRC7,154,1.12191,82,-0.0499,58,-0.6129,82,-0.0545,30,-1.5495,65,-0.4008
ENSG00000066557,LRRC40,30,0.33962,19,-0.4676,24,-0.0205,30,0.38855,25,0.03134,15,-0.7794
ENSG00000116754,SRSF11,453,0.99694,162,-0.8785,214,-0.3580,186,-0.6437,269,0.02744,526,1.12661
ENSG00000118454,ANKRD13C,53,0.35970,34,-0.4321,51,0.30010,49,0.25764,23,-0.9492,36,-0.2687
ENSG00000132485,ZRANB2,274,0.56718,160,-0.4033,263,0.49484,145,-0.5825,178,-0.1766,224,0.18614
ENSG00000172260,NEGR1,667,0.66163,443,-0.0815,670,0.67067,406,-0.2449,100,-2.3074,227,-1.0863
ENSG00000178965,ERICH3,252,1.39366,81,-0.7320,175,0.65650,79,-0.7919,37,-1.8064,90,-0.4615
ENSG00000116791,CRYZ,13,-0.7448,15,-0.5585,26,0.38405,36,1.18864,10,-1.1042,7,-1.5798
ENSG00000162623,TYW3,69,0.21416,54,-0.2333,96,0.81134,45,-0.5757,49,-0.3468,60,-0.0349
ENSG00000137968,SLC44A5,17,0.57280,6,-1.1478,18,0.63699,18,0.69660,3,-2.1831,5,-1.4428
ENSG00000117054,ACADM,47,-0.3795,56,-0.0774,67,0.23010,59,0.01450,78,0.46804,51,-0.2054
ENSG00000137955,RABGGTB,35,-0.4828,49,0.08750,47,0.03735,54,0.30146,51,0.14801,33,-0.5033
ENSG00000117069,ST6GALNAC5,18,-1.4830,32,-0.6824,72,0.80099,91,1.50058,2,-4.3020,7,-2.8018
ENSG00000142892,PIGK,44,0.34581,34,-0.0833,27,-0.4795,46,0.46912,22,-0.7164,28,-0.4013
ENSG00000154027,AK5,421,0.73345,223,-0.4258,205,-0.5273,385,0.64500,81,-1.8824,213,-0.4330
ENSG00000036549,AC118549.1,48,0.45759,49,0.57504,20,-0.9524,17,-1.3545,32,-0.2347,76,1.19234
ENSG00000077254,USP33,164,0.41946,132,0.04686,126,-0.0463,130,0.01822,92,-0.5202,91,-0.5466
ENSG00000180488,MIGA1,210,0.52523,150,-0.0769,176,0.21315,128,-0.3737,80,-1.0321,189,0.30499
ENSG00000162613,FUBP1,96,0.56298,55,-0.4548,75,0.10590,64,-0.1806,70,-0.0123,75,0.10821
ENSG00000162616,DNAJB4,49,0.39535,34,-0.2807,53,0.54071,33,-0.3446,23,-0.8110,44,0.18837
ENSG00000137959,IFI44L,17,-0.9058,15,-1.1050,5,-2.6911,8,-2.1493,160,3.17363,77,1.62348
ENSG00000117114,ADGRL2,38,0.27335,31,-0.1015,45,0.56429,42,0.49511,4,-3.0563,3,-3.2283
ENSG00000137941,TTLL7,583,0.70488,235,-0.9315,372,-0.1001,195,-1.2403,182,-1.1822,1356,2.13930
ENSG00000142875,PRKACB,467,-0.0098,471,0.00634,507,0.13506,572,0.39446,189,-1.3873,367,-0.3840
ENSG00000117133,RPF1,31,-0.1713,23,-0.7433,46,0.49197,40,0.31051,46,0.45144,25,-0.4958
ENSG00000174021,GNG5,5,-2.0045,13,-0.6584,5,-2.0368,23,0.35287,79,2.48851,22,0.21207
ENSG00000117155,SSX2IP,243,0.38369,154,-0.4400,337,1.01421,194,-0.0114,80,-1.3541,59,-1.8122
ENSG00000162642,C1orf52,85,0.36148,69,0.00628,61,-0.1941,83,0.36131,23,-1.6287,56,-0.3268
ENSG00000153904,DDAH1,249,0.17727,264,0.31212,140,-0.7834,236,0.09276,305,0.48251,118,-0.9888
ENSG00000117174,ZNHIT6,62,0.26180,49,-0.1462,44,-0.2942,33,-0.8501,63,0.26784,115,1.27340
ENSG00000122417,ODF2L,174,1.40549,44,-1.1195,113,0.53831,57,-0.6922,54,-0.6635,70,-0.2659
ENSG00000097033,SH3GLB1,57,0.14155,36,-0.6960,42,-0.3843,31,-0.9280,130,1.49004,104,1.10178
ENSG00000183291,SELENOF,50,-0.8361,74,-0.2241,89,0.10638,112,0.59888,78,-0.1074,87,0.06405
ENSG00000153936,HS2ST1,51,0.38269,45,0.19329,32,-0.4154,46,0.23164,30,-0.4947,22,-0.9507
ENSG00000143013,LMO4,1269,0.35555,1015,-0.0434,1353,0.47247,1132,0.16907,366,-1.5833,405,-1.4327
ENSG00000065243,PKN2,66,0.54876,31,-0.7714,40,-0.3205,21,-1.3935,90,0.99813,120,1.51265
ENSG00000137947,GTF2B,9,-1.5860,28,0.23106,23,-0.0896,43,1.17516,17,-0.5723,3,-3.0249
ENSG00000137944,KYAT3,13,-0.9853,22,-0.1212,35,0.71157,28,0.32735,24,0.02164,13,-0.8642
ENSG00000213516,RBMXL1,28,0.06768,18,-0.7264,31,0.23737,17,-0.8609,56,1.17372,47,0.87600
ENSG00000197147,LRRC8B,174,0.44021,130,-0.0843,139,0.04287,161,0.33054,36,-2.0119,96,-0.5328
ENSG00000171488,LRRC8C,17,-0.0354,14,-0.3930,20,0.19897,22,0.42776,12,-0.5488,17,-0.0744
ENSG00000171492,LRRC8D,32,-0.1743,23,-0.7468,37,0.07945,33,-0.1413,22,-0.6869,96,1.66469
ENSG00000162664,ZNF326,116,0.66474,61,-0.4947,86,0.11639,33,-1.5170,82,0.02459,194,1.46689
ENSG00000233593,LINC02609,9,-1.5410,29,0.37681,22,-0.1657,38,0.95258,14,-0.8543,12,-1.0419
ENSG00000122482,ZNF644,106,0.44392,56,-0.7137,97,0.28728,32,-1.6170,99,0.28887,222,1.65896
ENSG00000172031,EPHX4,20,-0.8856,17,-1.1856,52,0.76817,69,1.60040,4,-2.9189,2,-3.9425
ENSG00000189195,BTBD8,434,0.03242,275,-0.7905,1080,1.86731,334,-0.4521,99,-2.1939,160,-1.4901
ENSG00000174842,GLMN,22,-0.0833,19,-0.3917,37,0.83616,30,0.49930,4,-2.6179,11,-1.1020
ENSG00000122484,RPAP2,235,1.72035,64,-0.7875,116,0.29002,37,-1.6783,66,-0.6123,111,0.19015
ENSG00000067208,EVI5,112,0.20565,67,-0.7114,135,0.54856,38,-1.6523,135,0.48712,249,1.53247
ENSG00000122406,RPL5,340,-0.7453,618,0.29228,593,0.18879,501,-0.1176,647,0.30881,522,-0.0319
ENSG00000154511,DIPK1A,33,-0.1911,37,0.03759,36,-0.0384,51,0.65796,9,-2.1247,30,-0.3189
ENSG00000143033,MTF2,87,1.39553,17,-1.4983,44,0.08466,25,-0.8825,53,0.36842,59,0.53748
ENSG00000117500,TMED5,26,-0.2089,17,-0.9989,17,-0.8694,37,0.45858,63,1.24557,42,0.57642
ENSG00000223745,CCDC18-AS1,18,0.21019,8,-1.2317,5,-1.7293,6,-1.5652,50,1.88320,56,2.08647
ENSG00000117505,DR1,52,0.05472,62,0.41087,54,0.11471,42,-0.3483,45,-0.1793,37,-0.4822
ENSG00000137942,FNBP1L,41,0.50291,28,-0.1961,34,0.16812,15,-1.2687,52,0.81981,41,0.45040
ENSG00000067334,DNTTIP2,108,0.33456,65,-0.5836,149,0.94566,56,-0.8352,89,-0.0097,105,0.26223
ENSG00000023909,GCLM,36,-0.2470,60,0.73718,50,0.33165,33,-0.4109,32,-0.3860,16,-1.4577
ENSG00000137962,ARHGAP29,22,-0.8395,28,-0.4504,92,1.84547,15,-1.5527,73,1.13141,7,-2.3865
ENSG00000117528,ABCD3,23,-0.9817,52,0.39398,32,-0.4769,37,-0.2807,64,0.63839,71,0.82286
ENSG00000117525,F3,12,-1.5753,12,-1.5595,6,-2.5014,14,-1.3823,252,4.41377,10,-1.6353
ENSG00000117519,CNN3,60,-0.4342,72,-0.1550,25,-1.7752,44,-1.0096,327,2.55961,88,0.19904
ENSG00000172339,ALG14,12,-0.2260,9,-0.7979,16,0.20501,14,0.07418,23,0.79441,18,0.43998
ENSG00000152078,TLCD4,70,0.61016,48,-0.0624,47,-0.1160,45,-0.2025,46,-0.1280,40,-0.3418
ENSG00000122481,RWDD3,11,-0.4559,13,-0.1924,13,-0.1582,17,0.32019,18,0.36635,16,0.22700
ENSG00000228971,LINC02607,44,1.38293,27,0.42511,5,-2.2517,21,-0.0093,2,-3.2302,12,-0.8087
ENSG00000117569,PTBP2,43,-0.4993,61,0.10766,40,-0.6158,74,0.49194,50,-0.2392,74,0.37846
ENSG00000225206,MIR137HG,61,2.90788,8,-1.3256,4,-2.2735,14,-0.2930,0,-6.4023,5,-1.6696
ENSG00000117598,PLPPR5,26,-0.1966,33,0.27228,42,0.67354,32,0.20076,11,-1.4785,4,-2.6824
ENSG00000117600,PLPPR4,165,0.89395,108,0.12101,73,-0.5506,118,0.29795,30,-1.8379,33,-1.6916
ENSG00000162688,AGL,65,0.75501,39,-0.1988,37,-0.2441,29,-0.6771,52,0.30593,54,0.36165
ENSG00000117620,SLC35A3,40,0.87693,22,-0.2230,10,-1.3563,18,-0.6029,25,0.04286,51,1.18383
ENSG00000156875,MFSD14A,44,0.25345,33,-0.2574,30,-0.3560,45,0.35736,16,-1.3093,54,0.58037
ENSG00000122435,TRMT13,20,0.09974,6,-1.7224,10,-0.9554,6,-1.8278,31,0.85372,93,2.94226
ENSG00000137992,DBT,86,0.48603,65,-0.0076,83,0.41079,43,-0.7453,50,-0.4123,73,0.16201
ENSG00000224616,RTCA-AS1,36,0.80508,9,-1.6550,19,-0.2959,11,-1.2041,36,0.67434,71,1.89101
ENSG00000137996,RTCA,50,-0.1653,48,-0.2475,53,-0.0858,79,0.74226,28,-1.0169,46,-0.2748
ENSG00000162694,EXTL2,34,-1.0496,63,-0.0623,121,1.16662,67,0.06570,40,-0.7275,38,-0.8078
ENSG00000162695,SLC30A7,20,0.55346,8,-1.0889,12,-0.3216,13,-0.2172,23,0.68978,27,0.94481
ENSG00000170989,S1PR1,6,-1.6114,16,-0.0860,7,-1.3743,9,-1.1529,98,3.31707,4,-1.9983
ENSG00000118733,OLFM3,92,0.30030,46,-0.9085,117,0.74290,111,0.74005,19,-2.1115,21,-1.9761
ENSG00000060718,COL11A1,29,0.72337,13,-0.7020,25,0.45384,14,-0.5202,24,0.30818,18,-0.1257
ENSG00000185946,RNPC3,240,1.51796,61,-1.0373,85,-0.4268,32,-2.0764,155,0.55680,231,1.22643
ENSG00000198890,PRMT6,10,-0.3324,9,-0.6469,12,-0.0687,19,0.80398,13,0.05517,11,-0.2054
ENSG00000162631,NTNG1,4,-2.8416,8,-1.9584,58,1.60524,49,1.46444,6,-2.0315,4,-2.6087
