Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000130770,ATP5IF1,456,-0.7931,737,-0.0440,936,0.34269,911,0.34104,904,0.37920,407,-0.9693,506,-0.6334
ENSG00000204138,PHACTR4,43,1.84178,12,-0.2826,12,-0.2621,10,-0.6695,9,-0.8199,20,0.44229,12,-0.2708
ENSG00000242125,SNHG3,16,0.86427,12,0.34671,12,0.39326,6,-0.7051,6,-0.9365,9,-0.1027,17,0.89183
ENSG00000180098,TRNAU1AP,17,-0.1511,19,0.03453,18,-0.0388,19,0.00772,20,0.08080,20,0.07948,17,-0.1426
ENSG00000197989,SNHG12,8,-0.4061,14,0.38453,17,0.64778,13,0.31875,10,-0.1594,5,-1.2717,10,-0.1911
ENSG00000120656,TAF12,9,-0.9757,25,0.55733,23,0.37424,27,0.78654,14,-0.4366,11,-0.6815,13,-0.4856
ENSG00000198492,YTHDF2,54,-0.6466,61,-0.4717,89,0.12478,64,-0.4338,107,0.57585,107,0.43870,61,-0.4621
ENSG00000116329,OPRD1,2,-2.3522,12,-0.1480,16,0.36757,17,0.44766,11,-0.3297,24,1.02130,9,-0.5705
ENSG00000159023,EPB41,22,0.41867,18,0.15529,10,-0.7626,20,0.30473,18,0.09897,16,-0.0613,8,-1.0088
ENSG00000116350,SRSF4,83,0.46611,64,0.05173,48,-0.3996,51,-0.3436,65,0.09408,56,-0.1602,73,0.25521
ENSG00000116353,MECR,19,-0.7927,26,-0.2751,23,-0.4669,38,0.36611,32,0.05236,29,-0.1036,43,0.50418
ENSG00000060656,PTPRU,5,-1.9395,23,0.38775,2,-3.0168,11,-0.7628,14,-0.4549,59,2.14719,24,0.48959
ENSG00000162512,SDC3,87,0.50131,53,-0.2908,68,0.09269,58,-0.1678,42,-0.7818,94,0.62949,94,0.62938
ENSG00000134644,PUM1,112,-0.0526,98,-0.2580,129,0.18121,105,-0.1642,107,-0.1563,175,0.67999,110,-0.0806
ENSG00000060688,SNRNP40,14,-0.2035,15,-0.1741,12,-0.4791,18,0.19950,18,0.14352,13,-0.3721,21,0.36416
ENSG00000121766,ZCCHC17,90,-0.5971,98,-0.4588,152,0.23711,132,0.01715,147,0.24451,130,-0.0157,136,0.05228
ENSG00000121769,FABP3,42,-2.0774,92,-0.9020,122,-0.4585,165,0.01519,278,1.27509,99,-0.7861,118,-0.5167
ENSG00000162517,PEF1,49,-0.6361,85,0.24729,55,-0.4499,77,0.09938,83,0.26903,58,-0.3548,80,0.15059
ENSG00000084636,COL16A1,34,0.28059,22,-0.3853,17,-0.7922,14,-1.1730,21,-0.5821,71,1.57803,49,0.89179
ENSG00000121753,ADGRB2,88,-1.0066,181,0.11996,171,0.03166,158,-0.1082,152,-0.2073,278,0.83292,191,0.20694
ENSG00000184007,PTP4A2,192,0.01973,173,-0.1476,123,-0.6835,134,-0.6047,168,-0.2435,202,0.09666,437,1.42457
ENSG00000121774,KHDRBS1,145,0.24449,124,-0.0056,145,0.23863,125,0.00097,104,-0.3667,144,0.23428,129,0.04695
ENSG00000121775,TMEM39B,7,-0.5531,6,-0.6853,13,0.38768,8,-0.4803,8,-0.4403,19,1.04182,17,0.77647
ENSG00000025800,KPNA6,39,-0.3344,42,-0.2123,45,-0.1303,45,-0.1492,45,-0.1408,77,0.75947,57,0.25629
ENSG00000084652,TXLNA,22,0.12754,15,-0.4930,13,-0.6948,20,-0.0373,20,0.02470,24,0.28393,28,0.49877
ENSG00000160050,CCDC28B,29,0.78295,27,0.69582,32,0.97668,16,-0.2266,13,-0.6486,8,-1.2521,13,-0.5126
ENSG00000084623,EIF3I,90,-0.5414,117,-0.1395,140,0.14985,129,0.02016,148,0.31990,111,-0.2168,114,-0.1737
ENSG00000175130,MARCKSL1,175,0.78794,75,-0.5692,52,-1.1393,45,-1.4615,51,-1.3829,110,0.02294,430,2.55812
ENSG00000160058,BSDC1,32,-0.5342,50,0.13447,43,-0.0822,48,0.09462,36,-0.4602,59,0.40042,68,0.65530
ENSG00000160062,ZBTB8A,17,0.78756,14,0.43062,15,0.59710,8,-0.3701,7,-0.7389,13,0.30558,8,-0.3976
ENSG00000176261,ZBTB8OS,60,-0.1552,67,0.00913,76,0.22242,89,0.54267,70,0.09936,26,-1.4130,48,-0.5120
ENSG00000162521,RBBP4,102,0.20324,88,-0.0314,78,-0.2137,87,-0.0474,84,-0.1329,130,0.59844,73,-0.3286
ENSG00000162522,KIAA1522,19,0.08522,22,0.37685,26,0.60194,17,-0.0398,15,-0.3711,16,-0.1513,16,-0.1907
ENSG00000134684,YARS,65,-1.1543,102,-0.4757,106,-0.4186,177,0.46644,177,0.54560,94,-0.5914,126,-0.1420
ENSG00000116497,S100PBP,11,-0.0052,15,0.56233,13,0.26796,7,-0.7683,5,-1.1920,13,0.35088,25,1.43750
ENSG00000160097,FNDC5,14,-1.1012,41,0.52548,18,-0.7698,54,1.15858,29,-0.0805,11,-1.5025,20,-0.6211
ENSG00000121905,HPCA,122,-0.3930,209,0.47801,194,0.35287,149,-0.0842,153,-0.0447,164,0.08319,115,-0.4744
ENSG00000121900,TMEM54,53,0.33553,64,0.65587,35,-0.3323,59,0.58848,29,-0.7215,24,-0.8832,47,0.16300
ENSG00000116514,RNF19B,13,-0.6108,13,-0.5947,16,-0.3086,20,0.10182,23,0.36971,22,0.21490,19,-0.0134
ENSG00000004455,AK2,35,0.30588,25,-0.1995,24,-0.2989,22,-0.4337,29,0.00997,25,-0.2344,48,0.82277
ENSG00000142920,AZIN2,8,-1.3856,25,0.36114,16,-0.3637,22,0.15299,24,0.32773,26,0.38163,12,-0.7713
ENSG00000160094,ZNF362,25,0.72713,9,-0.7792,13,-0.2671,14,-0.2046,12,-0.4475,28,0.94608,17,0.08774
ENSG00000134686,PHC2,37,-0.4993,37,-0.4978,44,-0.2329,56,0.18361,36,-0.6791,66,0.43177,105,1.21612
ENSG00000163866,SMIM12,38,-0.9105,39,-0.8566,60,-0.1905,91,0.55023,78,0.29309,69,0.03336,56,-0.2909
ENSG00000116544,DLGAP3,24,0.02876,44,1.06028,28,0.26924,16,-0.6924,13,-1.0887,48,1.19116,21,-0.2048
ENSG00000163867,ZMYM6,21,-0.1402,32,0.54201,22,-0.0223,22,-0.0704,21,-0.1221,24,0.10705,20,-0.1883
ENSG00000116560,SFPQ,231,0.35386,164,-0.1894,165,-0.1813,147,-0.4031,171,-0.1655,254,0.51270,232,0.36687
ENSG00000146463,ZMYM4,82,0.22724,96,0.50013,84,0.27342,64,-0.1779,62,-0.2688,69,-0.0325,63,-0.1794
ENSG00000142687,KIAA0319L,50,-0.1897,85,0.65564,34,-0.8091,75,0.51480,46,-0.3906,57,0.01869,52,-0.1348
ENSG00000020129,NCDN,222,-1.3106,596,0.22659,611,0.26723,674,0.49376,444,-0.3081,724,0.54822,346,-0.6330
ENSG00000126067,PSMB2,64,-0.6605,66,-0.6120,92,-0.0957,101,0.05649,116,0.37789,82,-0.2783,121,0.35467
ENSG00000142686,C1orf216,33,-1.3299,128,0.80970,80,0.02679,92,0.30074,77,-0.0427,78,-0.0115,50,-0.6897
ENSG00000134698,AGO4,20,0.59775,15,0.19456,19,0.54735,13,-0.1284,9,-0.6887,12,-0.1921,16,0.27820
ENSG00000092847,AGO1,28,-0.3982,44,0.32517,33,-0.1407,37,0.05385,36,0.00697,34,-0.0776,38,0.09655
ENSG00000126070,AGO3,65,1.34855,25,-0.2372,15,-1.0010,19,-0.7012,23,-0.4853,35,0.28495,45,0.71026
ENSG00000116863,ADPRHL2,9,-0.7720,16,-0.0069,17,0.11040,15,-0.0990,15,-0.0433,16,0.08266,23,0.59824
ENSG00000054116,TRAPPC3,50,-0.0537,59,0.21942,61,0.26517,46,-0.2018,59,0.28079,43,-0.2952,34,-0.6299
ENSG00000116871,MAP7D1,130,-0.4166,212,0.35996,170,0.00043,182,0.12301,145,-0.3126,181,0.10094,206,0.31334
ENSG00000054118,THRAP3,95,-0.0714,88,-0.1877,104,0.07362,81,-0.3463,109,0.19832,106,0.11041,109,0.14955
ENSG00000196182,STK40,19,0.11457,21,0.20589,11,-0.8000,27,0.73878,15,-0.3911,22,0.34685,10,-0.9455
ENSG00000181817,LSM10,58,0.05563,57,0.01016,76,0.47812,62,0.16196,56,-0.0041,39,-0.5932,42,-0.4494
ENSG00000116885,OSCP1,17,-0.5263,16,-0.6218,34,0.54535,28,0.28936,28,0.34221,24,0.03353,8,-1.6879
ENSG00000116898,MRPS15,41,-0.9617,72,-0.1052,77,0.00964,97,0.44923,83,0.16949,68,-0.1927,64,-0.2865
ENSG00000163873,GRIK3,6,-1.8791,16,-0.3260,1,-3.6527,8,-1.4548,17,-0.3428,78,2.44163,34,0.86125
ENSG00000163875,MEAF6,73,-0.6974,119,0.07560,144,0.38989,95,-0.3037,137,0.40656,108,-0.0708,88,-0.4011
ENSG00000163877,SNIP1,18,0.29234,14,-0.1910,22,0.57961,11,-0.5632,16,0.07099,14,-0.1428,16,0.04035
ENSG00000134697,GNL2,23,-0.2708,17,-0.7031,24,-0.1794,22,-0.3153,37,0.69461,29,0.12482,21,-0.4029
ENSG00000116922,C1orf109,21,0.17861,20,0.13067,15,-0.3442,15,-0.3954,24,0.61763,13,-0.4752,13,-0.5857
ENSG00000183317,EPHA10,4,-1.5399,11,0.02483,11,-0.0134,18,0.99348,12,0.27731,3,-1.7259,6,-0.9110
ENSG00000185090,MANEAL,10,-1.4552,34,0.43017,24,-0.1419,29,0.21445,24,-0.1509,27,0.08611,34,0.43385
ENSG00000196449,YRDC,4,-2.2923,14,-0.3303,9,-1.0033,17,-0.1234,24,0.66504,19,0.09054,26,0.63385
ENSG00000197982,C1orf122,237,0.27180,185,-0.1321,222,0.16540,187,-0.1248,164,-0.3974,171,-0.2494,324,0.79237
ENSG00000188786,MTF1,18,1.14219,13,0.62372,10,0.12052,4,-1.1394,8,-0.2176,8,-0.1010,8,-0.2766
ENSG00000183431,SF3A3,47,-0.1304,36,-0.5356,49,-0.0551,54,0.11043,59,0.30531,59,0.23228,33,-0.6567
ENSG00000183520,UTP11,56,-0.0462,28,-1.1142,79,0.51529,72,0.41764,68,0.35016,39,-0.6043,26,-1.2296
ENSG00000185668,POU3F1,8,-0.5751,16,0.45100,56,2.96246,11,-0.1118,5,-1.3720,0,-5.4657,0,-5.6698
ENSG00000116954,RRAGC,55,0.29463,28,-0.7604,39,-0.2446,49,0.10617,45,-0.0307,49,0.09783,55,0.28053
ENSG00000174574,AKIRIN1,80,-0.2715,86,-0.1724,125,0.43113,99,0.06281,96,0.01893,94,-0.0243,83,-0.2149
ENSG00000168653,NDUFS5,781,-0.4865,1210,0.20952,1308,0.33594,1144,0.13305,1197,0.25149,729,-0.5925,723,-0.6056
ENSG00000127603,MACF1,388,1.03738,197,-0.0934,155,-0.4734,193,-0.1371,144,-0.7192,262,0.36554,269,0.41300
ENSG00000090621,PABPC4,73,0.71734,56,0.27546,48,0.01842,43,-0.1797,31,-0.7963,51,0.11958,66,0.54367
ENSG00000116983,HPCAL4,207,0.19665,242,0.45555,188,0.04508,145,-0.4105,131,-0.6460,318,0.91585,193,0.08418
ENSG00000084072,PPIE,42,0.13733,44,0.19561,30,-0.3792,39,-0.0037,39,0.03447,39,0.02830,36,-0.1141
ENSG00000168389,MFSD2A,42,1.50152,15,-0.2482,14,-0.3039,18,0.04405,8,-1.3894,20,0.19243,23,0.48258
ENSG00000131236,CAP1,166,0.00470,105,-0.7131,159,-0.0577,153,-0.1412,195,0.35882,177,0.11249,154,-0.1146
ENSG00000131238,PPT1,146,-0.1256,131,-0.2874,165,0.07516,174,0.18505,166,0.10758,123,-0.3933,164,0.06514
ENSG00000117000,RLF,21,-0.2550,18,-0.4847,43,0.88239,22,-0.2672,25,-0.0343,18,-0.5237,34,0.45897
ENSG00000259943,AL050341.2,11,-0.4908,16,0.12370,21,0.53677,13,-0.2388,10,-0.7207,29,1.05946,17,0.16390
ENSG00000084073,ZMPSTE24,36,-0.2604,31,-0.4668,33,-0.3760,44,0.10260,48,0.29568,53,0.37716,33,-0.3656
ENSG00000049089,COL9A2,12,0.53426,4,-1.1294,2,-2.1628,4,-1.1693,1,-2.5680,12,0.64769,41,3.01479
ENSG00000084070,SMAP2,54,-1.3341,140,0.12574,141,0.13708,151,0.27266,135,0.08935,137,0.08454,117,-0.1632
ENSG00000117016,RIMS3,92,-0.8664,215,0.46924,142,-0.2024,263,0.94971,127,-0.4666,168,0.06622,88,-0.9435
ENSG00000066136,NFYC,28,-0.2931,32,-0.0886,34,0.03119,36,0.09776,33,-0.0519,48,0.58263,25,-0.4738
ENSG00000179862,CITED4,7,-0.7820,5,-1.3356,14,0.20726,15,0.47262,15,0.45729,4,-1.4427,14,0.24247
ENSG00000171793,CTPS1,7,-1.3636,15,-0.2622,20,0.16704,22,0.37552,17,-0.1055,25,0.58235,16,-0.1589
ENSG00000010803,SCMH1,20,0.87057,8,-0.5555,8,-0.5201,11,-0.0567,9,-0.5075,15,0.40593,16,0.49277
ENSG00000127124,HIVEP3,19,-0.0898,30,0.62062,12,-0.7805,16,-0.4338,19,-0.1202,27,0.46057,26,0.39166
ENSG00000198815,FOXJ3,29,-1.0108,52,-0.1016,67,0.30881,59,0.11336,56,0.04099,54,-0.0427,65,0.24967
ENSG00000177181,RIMKLA,23,-1.2788,28,-0.9844,47,-0.2058,89,0.99841,56,0.09702,46,-0.2242,43,-0.3357
ENSG00000127125,PPCS,72,0.20253,59,-0.1302,87,0.49778,59,-0.1301,62,-0.0531,71,0.16883,44,-0.5718
ENSG00000186409,CCDC30,45,0.11369,56,0.47744,37,-0.1805,46,0.16994,32,-0.5259,45,0.11608,47,0.19813
ENSG00000171960,PPIH,8,-1.1749,30,0.80145,19,0.04407,20,0.19259,13,-0.6225,20,0.12958,26,0.54782
ENSG00000065978,YBX1,283,1.57534,130,0.21125,97,-0.2563,84,-0.5178,58,-1.2365,106,-0.1147,178,0.74040
ENSG00000164008,C1orf50,22,0.33439,26,0.58524,18,0.02690,16,-0.1500,16,-0.2544,15,-0.2972,18,0.02273
ENSG00000177868,SVBP,55,-0.2022,67,0.10728,94,0.67060,63,0.02142,62,-0.0179,31,-1.0956,66,0.08692
ENSG00000117394,SLC2A1,201,2.29369,52,-0.1423,29,-1.0404,45,-0.4044,28,-1.3111,30,-0.9899,83,0.61584
ENSG00000117395,EBNA1BP2,70,-0.9606,153,0.24742,147,0.18782,149,0.24114,145,0.22269,105,-0.3499,99,-0.4449
ENSG00000066322,ELOVL1,30,0.62902,9,-1.2061,6,-1.7212,4,-2.3226,7,-1.8624,19,-0.0377,107,3.30923
ENSG00000159479,MED8,20,-0.2557,22,-0.0564,32,0.51862,25,0.15316,24,0.08500,17,-0.4822,18,-0.4077
ENSG00000198198,SZT2,7,-0.2768,13,0.65792,11,0.27445,10,0.15799,7,-0.5113,13,0.54462,5,-0.8090
ENSG00000178922,HYI,34,1.91422,10,-0.2208,13,0.26477,5,-1.1215,6,-1.0416,9,-0.2539,16,0.54389
ENSG00000142949,PTPRF,70,-0.2543,99,0.28662,169,1.20608,92,0.19011,65,-0.4531,41,-1.0675,66,-0.3397
ENSG00000066135,KDM4A,22,0.53205,18,0.27235,18,0.19015,12,-0.4601,14,-0.1929,15,-0.0368,17,0.10232
ENSG00000126091,ST3GAL3,17,-0.9167,34,0.14483,56,0.95229,43,0.58541,23,-0.5749,26,-0.2633,24,-0.4110
ENSG00000117408,IPO13,40,-0.3172,45,-0.1643,29,-0.8189,49,-0.0084,36,-0.5937,69,0.52903,105,1.26070
ENSG00000132768,DPH2,11,-0.6203,17,0.05449,12,-0.4026,17,0.15864,15,-0.1849,21,0.39710,21,0.45278
ENSG00000117410,ATP6V0B,197,-1.1470,242,-0.8344,451,0.14131,479,0.27193,550,0.63326,299,-0.5110,334,-0.3361
ENSG00000117411,B4GALT2,57,0.25829,60,0.33471,54,0.16968,62,0.44155,32,-0.8093,44,-0.1767,53,0.14218
ENSG00000159214,CCDC24,15,-0.5097,19,-0.0969,20,-0.0150,26,0.45988,22,0.17967,14,-0.5854,17,-0.2990
ENSG00000178028,DMAP1,46,-0.1324,36,-0.4941,57,0.23799,56,0.22228,47,-0.1021,58,0.24276,45,-0.1389
ENSG00000117419,ERI3,84,-0.6560,155,0.30474,102,-0.3608,134,0.07007,123,-0.0935,160,0.35347,148,0.22672
ENSG00000187147,RNF220,79,-0.5484,128,0.21874,95,-0.2664,121,0.13675,106,-0.1164,116,0.06165,143,0.39508
ENSG00000126106,TMEM53,12,-0.0314,14,0.25123,9,-0.3540,13,0.13413,11,-0.2068,15,0.35000,11,-0.0810
ENSG00000142937,RPS8,2260,0.85867,1578,0.25575,1589,0.26660,1244,-0.1429,1076,-0.4446,803,-0.8099,1531,0.20556
ENSG00000070785,EIF2B3,18,-0.7977,19,-0.7250,29,-0.0397,26,-0.2813,42,0.73293,30,-0.0098,28,-0.1089
ENSG00000126088,UROD,72,-0.4159,95,0.02417,104,0.16496,82,-0.2315,114,0.42159,69,-0.4783,91,-0.0531
ENSG00000132763,MMACHC,8,-0.3041,3,-1.4346,9,-0.1015,8,-0.2777,12,0.50002,3,-1.6753,19,1.18929
ENSG00000117450,PRDX1,588,1.08960,204,-0.6413,245,-0.3565,247,-0.3860,335,0.18122,197,-0.6968,340,0.16321
ENSG00000117448,AKR1A1,54,-0.1857,51,-0.2715,43,-0.5260,74,0.37492,67,0.22506,56,-0.1171,51,-0.2846
ENSG00000132780,NASP,68,0.50179,41,-0.3244,47,-0.0898,39,-0.4109,44,-0.2621,51,0.03095,82,0.82561
ENSG00000159592,GPBP1L1,49,0.69813,25,-0.3883,21,-0.6305,24,-0.5080,26,-0.3837,48,0.67017,50,0.72377
ENSG00000159596,TMEM69,12,-0.4150,11,-0.4445,22,0.56100,13,-0.3196,17,0.22479,17,0.19064,14,-0.1051
ENSG00000086015,MAST2,29,0.05211,42,0.63986,24,-0.2698,23,-0.3432,23,-0.3631,32,0.23573,38,0.48388
ENSG00000117461,PIK3R3,47,0.80721,21,-0.4577,13,-1.1703,30,0.04986,31,0.13419,28,-0.0216,26,-0.1470
ENSG00000085998,POMGNT1,44,-0.3407,48,-0.1950,56,0.05843,62,0.24200,45,-0.3850,55,0.02661,82,0.66980
ENSG00000132128,LRRC41,26,-0.5904,42,0.18564,27,-0.5085,40,0.12210,33,-0.2584,58,0.70380,43,0.23623
ENSG00000173660,UQCRH,517,-0.7831,980,0.22455,970,0.20804,1131,0.53139,968,0.27038,427,-1.0759,464,-0.9486
ENSG00000117481,NSUN4,20,0.65905,10,-0.3595,5,-1.4764,15,0.26215,14,0.12508,11,-0.2638,13,-0.0199
ENSG00000117480,FAAH,14,-0.9612,40,0.69664,32,0.30422,19,-0.5123,19,-0.5917,33,0.39813,46,0.92797
ENSG00000079277,MKNK1,26,0.15145,17,-0.4651,40,0.84216,29,0.39281,18,-0.5327,25,0.09939,16,-0.6178
ENSG00000123472,ATPAF1,131,-0.0372,148,0.15278,114,-0.2527,148,0.17474,140,0.09259,91,-0.6149,142,0.08882
ENSG00000159658,EFCAB14,134,1.31523,46,-0.4703,44,-0.5384,47,-0.4646,36,-0.9884,72,0.24913,118,1.08194
ENSG00000186377,CYP4X1,11,-1.0146,14,-0.6624,26,0.29433,19,-0.1697,23,0.13754,34,0.76478,22,0.02097
ENSG00000162368,CMPK1,106,-0.3485,123,-0.1085,100,-0.4393,135,0.04515,156,0.35329,125,-0.0820,128,-0.0532
ENSG00000186094,AGBL4,1,-2.9419,14,0.19018,8,-0.6190,14,0.18275,18,0.81167,10,-0.2412,8,-0.5727
ENSG00000162373,BEND5,19,-1.6552,35,-0.7589,29,-1.0593,82,0.66343,93,1.11956,22,-1.4796,28,-1.0918
ENSG00000162374,ELAVL4,53,-2.1650,154,-0.5533,141,-0.6844,313,0.67720,290,0.62091,200,-0.1444,146,-0.6393
ENSG00000185104,FAF1,37,-0.4218,45,-0.1324,58,0.26631,45,-0.1290,56,0.27512,48,-0.0234,43,-0.2149
ENSG00000123091,RNF11,249,-0.7378,422,0.09057,379,-0.0838,484,0.35661,418,0.09450,400,0.00293,320,-0.3487
ENSG00000085832,EPS15,146,-0.8787,278,0.12522,143,-0.9200,304,0.30703,305,0.35991,247,-0.0646,238,-0.1268
ENSG00000117859,OSBPL9,35,0.74321,21,-0.0788,24,0.09476,17,-0.5087,18,-0.4286,26,0.23190,31,0.49674
ENSG00000078618,NRDC,76,-0.8824,112,-0.2900,90,-0.6290,136,0.00841,173,0.54834,148,0.14957,131,-0.0506
ENSG00000169213,RAB3B,10,-2.1049,30,-0.4397,16,-1.3641,22,-1.0295,50,0.49929,71,0.94828,78,1.12279
ENSG00000117862,TXNDC12,52,0.51035,33,-0.2267,46,0.32360,33,-0.2089,37,-0.0166,39,0.06214,28,-0.4501
ENSG00000198841,KTI12,6,-0.5369,7,-0.1947,7,-0.2325,5,-0.7618,11,0.56493,14,0.79957,6,-0.4458
ENSG00000134717,BTF3L4,66,-0.3599,63,-0.4291,77,-0.1235,85,0.03745,99,0.38815,61,-0.4935,95,0.22398
ENSG00000157077,ZFYVE9,25,-1.0288,49,0.00680,40,-0.2911,52,0.12639,65,0.61939,44,-0.1636,31,-0.7233
ENSG00000134748,PRPF38A,74,1.16215,26,-0.5307,41,0.14431,20,-0.9946,29,-0.4965,45,0.30096,58,0.72545
ENSG00000134744,TUT4,115,1.28241,43,-0.3608,53,-0.0117,50,-0.1333,38,-0.6488,53,-0.0238,59,0.14658
ENSG00000162377,COA7,25,-0.0883,30,0.20439,22,-0.2619,29,0.13176,23,-0.2895,30,0.19579,32,0.28957
ENSG00000162378,ZYG11B,51,-1.4332,102,-0.3793,112,-0.2417,144,0.18473,146,0.24663,182,0.54976,127,-0.0382
ENSG00000121310,ECHDC2,32,1.95123,9,-0.2912,17,0.76763,6,-0.8614,3,-1.8460,16,0.70765,8,-0.4321
ENSG00000116171,SCP2,154,0.61344,115,0.13964,97,-0.1305,73,-0.6356,113,0.13181,107,0.01653,100,-0.0931
ENSG00000162384,CZIB,53,-0.2040,64,0.09375,63,0.06261,61,0.03607,64,0.14263,48,-0.3641,59,-0.0423
ENSG00000162385,MAGOH,34,-0.4179,34,-0.4316,55,0.34661,39,-0.2340,63,0.77300,24,-0.9737,32,-0.5241
ENSG00000157193,LRP8,28,-0.5097,37,-0.0674,27,-0.5496,32,-0.2870,34,-0.2401,78,1.18090,47,0.34501
ENSG00000058804,NDC1,13,-0.1024,13,-0.1518,22,0.73050,14,-0.0499,14,-0.0510,18,0.41512,6,-1.2902
ENSG00000058799,YIPF1,16,-0.7762,13,-1.0237,16,-0.7724,33,0.42898,37,0.78492,19,-0.4822,19,-0.4354
ENSG00000081870,HSPB11,38,-0.5519,68,0.35893,58,0.11748,42,-0.4302,63,0.33518,59,0.12357,44,-0.3176
ENSG00000116212,LRRC42,9,-0.0418,4,-1.2500,9,0.03604,4,-1.1534,11,0.37177,16,0.92633,11,0.34369
ENSG00000116209,TMEM59,241,0.17608,141,-0.6675,265,0.33630,185,-0.2698,240,0.22245,170,-0.3764,251,0.24190
ENSG00000116221,MRPL37,33,-0.8993,56,-0.0813,62,0.06588,70,0.28974,65,0.19858,50,-0.2789,58,-0.0502
ENSG00000157216,SSBP3,113,-0.5482,177,0.16208,93,-0.8466,168,0.09413,164,0.05281,170,0.09545,218,0.50388
ENSG00000243725,TTC4,20,-0.3907,36,0.53224,24,-0.1250,25,-0.0590,29,0.20011,19,-0.4996,24,-0.0877
ENSG00000116133,DHCR24,65,-1.4596,162,-0.0679,83,-1.1022,202,0.33109,194,0.29344,195,0.23011,198,0.25696
ENSG00000162402,USP24,42,0.35981,33,-0.0498,29,-0.2264,32,-0.0918,34,-0.0057,31,-0.1501,38,0.17354
ENSG00000162407,PLPP3,483,3.29116,44,-1.1418,58,-0.7294,18,-2.5726,25,-2.2603,112,0.31759,115,0.35192
ENSG00000162409,PRKAA2,52,0.09215,44,-0.1550,72,0.64536,41,-0.2996,47,-0.0517,64,0.44345,30,-0.7321
ENSG00000173406,DAB1,19,0.68421,12,-0.0416,39,1.97371,9,-0.5004,8,-0.8932,7,-0.9139,7,-0.9635
ENSG00000162600,OMA1,11,0.32167,3,-1.5574,14,0.65912,6,-0.5516,8,-0.2210,5,-0.7214,20,1.29930
ENSG00000162601,MYSM1,31,-0.8767,51,-0.0956,77,0.56409,66,0.37204,56,0.07731,51,-0.0836,31,-0.8801
ENSG00000177606,JUN,117,0.68949,61,-0.3599,141,1.02024,43,-0.9597,67,-0.2836,116,0.67620,45,-0.8159
ENSG00000172456,FGGY,16,0.96386,9,0.10334,11,0.37199,11,0.36705,5,-0.8664,6,-0.6512,8,-0.1801
ENSG00000134709,HOOK1,37,-0.5456,50,-0.1000,76,0.59801,40,-0.4931,56,0.11470,85,0.78591,33,-0.7294
ENSG00000162599,NFIA,290,1.56949,78,-0.6204,76,-0.6652,46,-1.5276,48,-1.6095,260,1.36499,226,1.11213
ENSG00000162604,TM2D1,62,0.05540,55,-0.1169,88,0.63799,42,-0.5913,63,0.12397,74,0.35029,42,-0.5311
ENSG00000162607,USP1,69,0.48276,42,-0.3088,41,-0.3350,40,-0.4248,48,-0.1433,54,0.07139,83,0.79080
ENSG00000116641,DOCK7,73,1.31132,35,0.05573,25,-0.4654,17,-1.1036,29,-0.2810,48,0.57349,33,-0.0159
ENSG00000125703,ATG4C,33,0.41831,19,-0.5032,21,-0.3257,18,-0.6182,21,-0.4184,31,0.27841,56,1.30122
ENSG00000088035,ALG6,8,-0.1027,14,0.72367,6,-0.5366,8,-0.2523,8,-0.2558,13,0.65651,8,-0.1089
ENSG00000142856,ITGB3BP,19,0.35297,14,-0.1788,16,0.02931,18,0.26328,17,0.24491,8,-0.9174,9,-0.7660
ENSG00000203965,EFCAB7,12,-0.9169,17,-0.4846,37,0.78974,21,-0.1057,26,0.30981,24,0.09783,15,-0.6071
ENSG00000079739,PGM1,63,0.68769,26,-0.6914,46,0.18018,50,0.34481,37,-0.2097,31,-0.4512,35,-0.2493
ENSG00000158966,CACHD1,31,1.52084,8,-0.6877,7,-0.8907,5,-1.4229,11,-0.1896,18,0.56406,17,0.52269
ENSG00000162437,RAVER2,23,0.73829,19,0.38702,22,0.64126,14,-0.0460,10,-0.7817,13,-0.1792,12,-0.2544
ENSG00000162434,JAK1,104,0.40684,78,-0.0580,78,-0.0656,79,-0.0388,90,0.22318,51,-0.7116,70,-0.2312
ENSG00000162433,AK4,95,1.13744,47,-0.0319,59,0.31275,35,-0.5485,31,-0.8386,65,0.48924,53,0.15465
ENSG00000116675,DNAJC6,137,-1.5198,380,0.05466,292,-0.3612,428,0.28302,443,0.40522,354,-0.0587,323,-0.2049
ENSG00000213625,LEPROT,85,2.45931,14,-0.6790,17,-0.4329,11,-1.1502,10,-1.3586,25,0.22739,27,0.29874
ENSG00000184588,PDE4B,75,0.26683,41,-0.6912,78,0.33301,59,-0.1393,43,-0.7288,81,0.39258,113,0.95454
ENSG00000118473,SGIP1,76,-1.1124,116,-0.4671,135,-0.2315,156,0.00040,192,0.44329,220,0.56130,127,-0.3305
ENSG00000152763,WDR78,14,0.48811,8,-0.4028,5,-0.9462,11,0.16436,11,0.15902,10,-0.0342,9,-0.1202
ENSG00000198160,MIER1,75,0.42141,70,0.32620,43,-0.4608,52,-0.1783,45,-0.4641,59,0.03946,88,0.70149
